reward_terms/time,reward_terms/height,curriculum/ctrl_drop_prob,curriculum/sprint_dist_m,reward_terms/action_rate,reward_terms/fwd_speed,reward_terms/angmom,time/iterations,reward_terms/coef_rate,reward_terms/stance_time,reward_terms/overrun,reward_terms/vz,rollout/ep_len_mean,reward_terms/foot_slip,time/time_elapsed,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/stance,curriculum/ctrl_jitter_ms,time/total_timesteps,reward_terms/ang_xy,rollout/ep_rew_mean,reward_terms/residual,reward_terms/foot_ahead,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/air_time,reward_terms/step_rate,reward_terms/hip_roll,reward_terms/alive,reward_terms/torque,reward_terms/energy,curriculum/stance_ratio,time/fps,reward_terms/stop,reward_terms/clearance,reward_terms/upright,train/entropy_loss,train/clip_fraction,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/std,train/learning_rate,train/clip_range
-0.5,-0.020433251569942665,0.0,37.33792,-0.05547833678849491,3.6491810535527196,-0.07788530408584124,1072,-0.333465736125489,0.0,0.0,-0.07734040259214012,1247.37,-0.5591915205980124,4495,0.0822528,-0.11836769017193778,0.0,0.01,-8.524526968224458e-08,-0.007768744181243062,0.0,19759104,-0.7790329582672304,282.10963119999997,-0.10785471125290345,0.0,0.0,-0.0030204653343044075,0.003610021800139091,0.0,-0.11573949408107498,0.0,-0.06648400822442108,-0.012143967791422254,0.631081856,4394,0.0,0.21926061093060517,-0.125302534029557,-34.078427124023435,0.216943359375,0.959785521030426,0.01891363,118.84438438415528,66.43318176269531,20578,-0.01637539084767923,1.0022523403167725,0.000290129664,0.2
-0.5,-0.02040284863642452,0.0,37.34944,-0.054882732704860736,3.5885712785317043,-0.08020651780532254,1073,-0.3431415461211482,0.0,0.0,-0.08353476030688206,1195.72,-0.5594775449006726,4500,0.0823296,-0.11835699847504833,0.0,0.01,-8.426944003431404e-08,-0.007075449006141898,0.0,19777536,-0.7719133319624345,262.78131981999996,-0.10760703530940632,0.0,0.0,-0.0030054333812725605,0.0034450913921722937,0.0,-0.11417736752959191,0.0,-0.06703826922919914,-0.012172446458987749,0.631064192,4394,0.0,0.22398335988382012,-0.1279471001944995,-34.08016567230224,0.169140625,0.9370760917663574,0.016896937,187.37640914916992,70.20574188232422,20582,-0.012983119417913257,1.0021973848342896,0.000290120448,0.2
-0.5,-0.015033281661795486,0.0,37.36096,-0.054850137112385705,3.826325009070474,-0.06749847496136502,1074,-0.32535933426192354,0.0,0.0,-0.06912374363358292,1208.21,-0.5391099664014944,4504,0.0824064,-0.11183489060763106,0.0,0.01,-8.545852762609843e-08,-0.008134071619213055,0.0,19795968,-0.7681531736946028,279.38072483,-0.10780908484772793,0.0,0.0,-0.0030817784263123932,0.003890511887018672,0.0,-0.11335828958230884,0.0,-0.06611619878329766,-0.01221124216069467,0.631046528,4394,0.0,0.23041683781321196,-0.10363887443888192,-34.075725364685056,0.16824951171875,0.9518522024154663,0.015893906,151.86713333129882,77.59590148925781,20586,-0.014660739793907852,1.0018178224563599,0.000290111232,0.2
-0.5,-0.01716819501039363,0.0,37.37248,-0.0559327838718435,3.4609545850580434,-0.07646165576875938,1075,-0.35050201167082423,0.0,0.0,-0.07422952004193777,1126.21,-0.5737519967980682,4508,0.0824832,-0.12616992053098353,0.0,0.01,-9.022488306078588e-08,-0.006345511049066236,0.0,19814400,-0.784324903920082,260.5268288300001,-0.1071103879391104,0.0,0.0,-0.0030381841595341313,0.0035899479731193017,0.0,-0.11398682132748449,0.0,-0.06461179159389059,-0.012020391554405006,0.631028864,4394,0.0,0.21206007289366063,-0.12513741750205007,-34.07231101989746,0.17425537109375,0.9322744607925415,0.01626778,147.69818649291992,61.97146987915039,20590,-0.014844456501305104,1.0015220642089844,0.00029010201599999997,0.2
-0.5,-0.016841916747197413,0.0,37.384,-0.05509601820441278,3.653506169930774,-0.07601548546793788,1076,-0.32767748401303354,0.0,0.0,-0.07033129131120913,1107.15,-0.5606513829144236,4512,0.08256,-0.11643041552418754,0.0,0.01,-9.418901565817086e-08,-0.007594349833678787,0.0,19832832,-0.7822773161599492,254.83874196999997,-0.1076385972617388,0.0,0.0,-0.003063610931630231,0.0036371484651075057,0.0,-0.11691799663947407,0.0,-0.06534352659815407,-0.012164592249364387,0.6310112,4394,0.0,0.219255143046855,-0.11882745372831405,-34.06681499481201,0.18277587890625,0.9485644698143005,0.01684435,165.20656051635743,69.79336547851562,20594,-0.014573492424096912,1.0011374950408936,0.0002900928,0.2
-0.5,-0.01629051022348613,0.0,37.39552,-0.055145061320495806,3.638092921916992,-0.07998313335384394,1077,-0.3360273650892964,0.0,0.0,-0.07012873605347418,1055.54,-0.5583585151588906,4516,0.0826368,-0.11700881833162494,0.0,0.01,-9.299896905894557e-08,-0.006017299126142155,0.0,19851264,-0.7757341984277306,237.98651039000003,-0.107565541014573,0.0,0.0,-0.0030374262281212612,0.003691944390690575,0.0,-0.11219382357156567,0.0,-0.06577614131305465,-0.012117019961511022,0.6309935360000001,4394,0.0,0.22020055840331704,-0.12499283358317825,-34.067148971557614,0.15419921875,0.9496934413909912,0.015097765,137.69420280456544,63.11618423461914,20598,-0.013617705460637808,1.0013325214385986,0.000290083584,0.2
-0.5,-0.016350012238509723,0.0,37.40704,-0.05621685159952789,3.725485529628884,-0.07303952553806863,1078,-0.33893898399528477,0.0,0.0,-0.07033893815066482,1149.65,-0.5366973228362626,4521,0.0827136,-0.11690427342113578,0.0,0.01,-9.031939435522482e-08,-0.010113456554759648,0.0,19869696,-0.7814908871762982,278.25532076,-0.10744936666846082,0.0,0.0,-0.0030703315697741583,0.003759761133955585,0.0,-0.11452054440118951,0.0,-0.0663619966104072,-0.012227615748096369,0.630975872,4394,0.0,0.22238282629525072,-0.11205423253055104,-34.06698112487793,0.14578857421875,0.9498205184936523,0.014515594,127.3314365386963,52.393043518066406,20602,-0.013197832833975553,1.001213550567627,0.00029007436799999997,0.2
-0.5,-0.017784145585431798,0.0,37.41856,-0.05599791298885973,3.4070722587300035,-0.07548382421147648,1079,-0.34501261168879954,0.0,0.0,-0.07368392560017022,1130.78,-0.5753631326570114,4525,0.0827904,-0.12433800676030876,0.0,0.01,-9.560137183225069e-08,-0.004589828530305974,0.0,19888128,-0.7851408535473487,266.76986645000005,-0.10738160040670909,0.0,0.0,-0.0030212701192354765,0.003387582730889941,0.0,-0.11484310030338496,0.0,-0.06614936122574094,-0.012108940142001303,0.630958208,4394,0.0,0.21142830996343934,-0.12025983890333578,-34.07100124359131,0.19864501953125,0.9409436583518982,0.016966848,165.45021591186523,59.972747802734375,20606,-0.013788980268873274,1.0016134977340698,0.000290065152,0.2
-0.5,-0.019384730899009325,0.0,37.430080000000004,-0.05534445990364039,3.802602255727173,-0.07979950392623746,1080,-0.333438531365047,0.0,0.0,-0.07577539805905867,1083.78,-0.545545752282899,4529,0.0828672,-0.11412439249281897,0.0,0.01,-8.707497914832494e-08,-0.0063695129000225365,0.0,19906560,-0.7769753312016098,241.66259763,-0.10780157252265317,0.0,0.0,-0.0030704402548125277,0.003790685573929093,0.0,-0.11386905283806076,0.0,-0.06754095040432767,-0.012380041802039323,0.630940544,4394,0.0,0.23092780706500043,-0.12317950933805737,-34.072345924377444,0.1554443359375,0.940977931022644,0.014746077,183.00359649658202,89.99639129638672,20610,-0.013301366986706854,1.0015604496002197,0.000290055936,0.2
-0.5,-0.0237021562866775,0.0,37.4416,-0.05489009557549396,3.827213614617025,-0.0893530779776463,1081,-0.32927113106520656,0.0,0.0,-0.09203374063040909,1118.01,-0.5567703163179613,4533,0.082944,-0.11532036500628808,0.0,0.01,-8.596783570746021e-08,-0.009337852164094605,0.0,19924992,-0.7658168891543286,255.61550669,-0.1076029407345704,0.0,0.0,-0.0030168160235380438,0.0036311805468156105,0.0,-0.1156132458338259,0.0,-0.06793535291327021,-0.012290406250012917,0.63092288,4394,0.0,0.23322758145927974,-0.1453821370224945,-34.06927719116211,0.12161865234375,0.9482875466346741,0.011412748,148.73102340698242,69.2269515991211,20614,-0.013451805437216535,1.0012848377227783,0.00029004672,0.2
-0.5,-0.0169340538699009,0.0,37.45312,-0.05588299234595188,3.464159426272831,-0.07481752155761233,1082,-0.34778838624242353,0.0,0.0,-0.07846531318499098,1082.12,-0.5500241277955484,4537,0.0830208,-0.1234700018177902,0.0,0.01,-8.827156977836811e-08,-0.00441814875432468,0.0,19943424,-0.7873950074678261,253.18617778999996,-0.10747656199950828,0.0,0.0,-0.0030415778417879685,0.003634435816719714,0.0,-0.11285513353574281,0.0,-0.0659706008314787,-0.012150688777375834,0.630905216,4394,0.0,0.21467493463778514,-0.12304103499031048,-34.066600227355956,0.149267578125,0.9598448276519775,0.014514799,128.6070812225342,59.519935607910156,20618,-0.014401151589117945,1.0010874271392822,0.000290037504,0.2
-0.5,-0.018717698575087528,0.0,37.46464,-0.055640824353157106,3.69025153600448,-0.08153807294206876,1083,-0.3360361752568659,0.0,0.0,-0.077953550906044,1040.56,-0.5663022503975857,4541,0.0830976,-0.12409923942408099,0.0,0.01,-8.894588378879377e-08,-0.005450238669477997,0.0,19961856,-0.7718690900349192,234.62558480999994,-0.10753411644463184,0.0,0.0,-0.00305351997976386,0.0036056814327215156,0.0,-0.11445743275475453,0.0,-0.06587025000761829,-0.012186378200076144,0.630887552,4395,0.0,0.22380770048586734,-0.12936146638871507,-34.0652681350708,0.169091796875,0.9316973090171814,0.016364008,196.4487159729004,75.94078063964844,20622,-0.01528535585384816,1.0013481378555298,0.000290028288,0.2
-0.5,-0.01759864038092761,0.0,37.47616,-0.05491805797817655,3.5733255748389223,-0.07797791588546411,1084,-0.34204382078278345,0.0,0.0,-0.0771115381098804,1011.93,-0.5554172803924653,4546,0.0831744,-0.12389110555052928,0.0,0.01,-9.18315640030059e-08,-0.004666081533622893,0.0,19980288,-0.7774041447624513,220.63759276999997,-0.10763828848392004,0.0,0.0,-0.0030714257187858213,0.0036886892080979627,0.0,-0.11257714685604918,0.0,-0.06648302826151052,-0.012248338098972321,0.630869888,4395,0.0,0.21647653603912495,-0.1255311467729897,-34.07431831359863,0.18895263671875,0.9435499906539917,0.01613831,158.59209365844725,75.98238372802734,20626,-0.01603104764362797,1.001870036125183,0.00029001907199999996,0.2
-0.5,-0.018411906311394905,0.0,37.48768,-0.05527234559009873,3.6281855888780297,-0.07992531704242194,1085,-0.3365988335387322,0.0,0.0,-0.0809337154782333,1058.66,-0.5545045220400646,4550,0.0832512,-0.12355948138970795,0.0,0.01,-8.86228895441161e-08,-0.005531279504623791,0.0,19998720,-0.770657355983515,244.14722404999998,-0.10743574550233298,0.0,0.0,-0.003047478744622128,0.0036170746865941007,0.0,-0.11254637446752318,0.0,-0.0670254906738834,-0.012291254937121469,0.6308522240000001,4395,0.0,0.2206580130007134,-0.12191280422977287,-34.07315807342529,0.172607421875,0.9329551458358765,0.016922314,171.73338317871094,85.47305297851562,20630,-0.015100534504745156,1.0016541481018066,0.000290009856,0.2
-0.5,-0.01658877963787423,0.0,37.4992,-0.05436147837527847,3.707040522696398,-0.07290392245781585,1086,-0.3343187748060272,0.0,0.0,-0.07173295865050333,1061.56,-0.5432559727420307,4554,0.083328,-0.11557062372649221,0.0,0.01,-8.100277724001924e-08,-0.004903005056033447,0.0,20017152,-0.7693588568828553,246.6780288,-0.10783254301827663,0.0,0.0,-0.0030852045143421863,0.0037592186708934605,0.0,-0.11115332947969768,0.0,-0.06719944400886453,-0.012347864538407216,0.63083456,4395,0.0,0.22374621778845974,-0.11414586461551675,-34.068552780151364,0.1320068359375,0.9079250693321228,0.012763875,244.7302604675293,128.52346801757812,20634,-0.012939536647172645,1.001131534576416,0.00029000064,0.2
-0.5,-0.015478429854336843,0.0,37.51072,-0.054712123934926464,3.7897595327133584,-0.07159925432708708,1087,-0.33787705260816137,0.0,0.0,-0.06776004139313677,1061.59,-0.5294231378269916,4558,0.0834048,-0.11248413563496255,0.0,0.01,-8.797376119549298e-08,-0.004714213309408356,0.0,20035584,-0.7753313990965449,246.86837515000002,-0.10776679756047353,0.0,0.0,-0.0031292467317526867,0.0038807462454618267,0.0,-0.11493293344168055,0.0,-0.06701951676126298,-0.012392931785403512,0.630816896,4395,0.0,0.22593824405538177,-0.10545817071387618,-34.067511558532715,0.15689697265625,0.9540063738822937,0.015917417,119.0914405822754,66.43523406982422,20638,-0.014414280280470848,1.0013799667358398,0.000289991424,0.2
-0.5,-0.017607706126240116,0.0,37.52224,-0.05555932932191146,3.68237252763668,-0.0749113170815438,1088,-0.3329507137124732,0.0,0.0,-0.07393116129077729,1100.95,-0.5435654816430724,4562,0.0834816,-0.11631422240521598,0.0,0.01,-8.836110604541985e-08,-0.006162844402623007,0.0,20054016,-0.7787821215228852,257.2844787,-0.10750876626589406,0.0,0.0,-0.003088179359326505,0.0037722394724066057,0.0,-0.11474359717163021,0.0,-0.06667055773476269,-0.01233317682583656,0.630799232,4395,0.0,0.2240291730475479,-0.12416208020613362,-34.07144412994385,0.16871337890625,0.9354627132415771,0.015196371,141.32759284973145,64.97067260742188,20642,-0.013628018263261765,1.0015826225280762,0.00028998220799999997,0.2
-0.5,-0.01941850772098024,0.0,37.53376,-0.05600883809656771,3.7105262222365343,-0.08161079826607913,1089,-0.33962477992299744,0.0,0.0,-0.08121814218019935,1129.7,-0.5651579706944134,4567,0.0835584,-0.12101455064444239,0.0,0.01,-8.605101214246275e-08,-0.006472759441356173,0.0,20072448,-0.7869703511069354,278.55332154,-0.10757242333854539,0.0,0.0,-0.003097481030608847,0.0036040538656784016,0.0,-0.11228739815983614,0.0,-0.06727746619520177,-0.012430122403723473,0.6307815680000001,4395,0.0,0.22636721632671206,-0.1370251570560799,-34.07314796447754,0.16553955078125,0.9620848894119263,0.016014803,109.07685775756836,49.549922943115234,20646,-0.013852892501745373,1.001645565032959,0.000289972992,0.2
-0.5,-0.021393240999062733,0.0,37.545280000000005,-0.05544310251324727,3.561004151327983,-0.07922559614539823,1090,-0.3395550169160539,0.0,0.0,-0.08442075661946505,1077.34,-0.5655759346861869,4571,0.0836352,-0.12467395516412469,0.0,0.01,-8.561800300532552e-08,-0.004145310404074743,0.0,20090880,-0.7772975095028405,252.34956624999998,-0.10751948436049437,0.0,0.0,-0.0030599115843269685,0.0035329818977819136,0.0,-0.11303135423450494,0.0,-0.06671336569650281,-0.012311499489497536,0.630763904,4395,0.0,0.21892604055399956,-0.13508385622892088,-34.07130165100098,0.14810791015625,0.9444524645805359,0.01461598,170.38869247436523,67.84404754638672,20650,-0.013077789827366359,1.0014586448669434,0.000289963776,0.2
-0.5,-0.018534774564372233,0.0,37.556799999999996,-0.05465578019344174,3.956834219988257,-0.08121079315690408,1091,-0.32960451113563793,0.0,0.0,-0.07289127105368792,1103.96,-0.5354091657891595,4575,0.083712,-0.10701080169110477,0.0,0.01,-8.338930515595536e-08,-0.00683142848059779,0.0,20109312,-0.7608025384321957,269.88023301,-0.1077121524998785,0.0,0.0,-0.003113370571936278,0.0038970223298141113,0.0,-0.11597939190668921,0.0,-0.06823766858733256,-0.0125128814607091,0.63074624,4395,0.0,0.23118197378631836,-0.11969279743156767,-34.06806240081787,0.14833984375,0.934701144695282,0.015043144,202.92536163330078,82.80623626708984,20654,-0.013594897498842328,1.00127375125885,0.00028995455999999997,0.2
-0.5,-0.01263458038422733,0.0,37.56832,-0.05450448036481263,3.7705280681298885,-0.0683719225778498,1092,-0.33063861755781515,0.0,0.0,-0.05865056603725668,1116.13,-0.5321401342413795,4579,0.0837888,-0.11151491675509471,0.0,0.01,-8.340469165407559e-08,-0.005241469416985648,0.0,20127744,-0.7750612969094105,282.90773829,-0.10775845210123516,0.0,0.0,-0.003178310319129667,0.003945850388845429,0.0,-0.11405432323053749,0.0,-0.06724405738785859,-0.012547895171019114,0.630728576,4395,0.0,0.2223545814933771,-0.09563413499676376,-34.06734294891358,0.14569091796875,0.9532666206359863,0.01239217,127.6165786743164,46.53030014038086,20658,-0.013614801107905805,1.0011849403381348,0.000289945344,0.2
-0.5,-0.015322308950040045,0.0,37.57984,-0.05536132130616756,3.6714418748359927,-0.07314202585621718,1093,-0.323056423685474,0.0,0.0,-0.06677729274888587,1187.74,-0.5461663499169123,4583,0.0838656,-0.10751187658690375,0.0,0.01,-8.637026018873932e-08,-0.004132608641944326,0.0,20146176,-0.7747411088433972,309.45727492000003,-0.10760147153181637,0.0,0.0,-0.003171769511825875,0.003959413740732189,0.0,-0.11497199484327367,0.0,-0.06601901743785304,-0.012455442408124904,0.6307109120000001,4395,0.0,0.22078009352010822,-0.1140053875387965,-34.07129611968994,0.1954345703125,0.9296093583106995,0.017844945,129.7506778717041,65.23751831054688,20662,-0.013304808537941425,1.0016300678253174,0.000289936128,0.2
-0.5,-0.01713086450566252,0.0,37.59136,-0.05508335933872069,3.5140537652841304,-0.08227029136063176,1094,-0.34424982777389296,0.0,0.0,-0.07551889612207556,1170.11,-0.5471585697977618,4587,0.0839424,-0.1183300668708412,0.0,0.01,-8.840413680180892e-08,-0.003924371310321521,0.0,20164608,-0.7869039291018484,292.59639461999996,-0.10752472390055495,0.0,0.0,-0.00312538220104359,0.0037771222543799216,0.0,-0.11063366111029155,0.0,-0.06627214124133836,-0.012321456697006752,0.630693248,4395,0.0,0.21361067157933286,-0.12452815076930183,-34.07618026733398,0.18624267578125,0.958554208278656,0.017583847,84.68328056335449,27.5129451751709,20666,-0.016034209670033307,1.0021002292633057,0.000289926912,0.2
-0.5,-0.012943758138408944,0.0,37.60288,-0.0548297809848151,3.5604234931020695,-0.07106873987013737,1095,-0.33440002744126385,0.0,0.0,-0.06293046379871166,1120.69,-0.5313094862621688,4592,0.0840192,-0.11702119391552485,0.0,0.01,-8.929349339466311e-08,-0.002736011065140672,0.0,20183040,-0.7940665766004202,271.02929695,-0.10767580949596782,0.0,0.0,-0.003205661987921509,0.003960498825310626,0.0,-0.11212445344532464,0.0,-0.06586344144608874,-0.012438758130322193,0.630675584,4395,0.0,0.2120787116244461,-0.09977195502078212,-34.072583961486814,0.18404541015625,0.9381737112998962,0.016926836,160.51576232910156,68.80181884765625,20670,-0.013186419592238962,1.0015262365341187,0.000289917696,0.2
-0.5,-0.014658215117742892,0.0,37.6144,-0.05527693449743435,3.5628912265799366,-0.0757051983315414,1096,-0.3382589019713448,0.0,0.0,-0.06786451533836668,1222.17,-0.5486862442694013,4596,0.084096,-0.1131850408023938,0.0,0.01,-9.24707866599571e-08,-0.003326553966100225,0.0,20201472,-0.7943506596323626,295.40049532,-0.10742432469061186,0.0,0.0,-0.0031735217743094524,0.003803706449818694,0.0,-0.1137941740412704,0.0,-0.06647639711071021,-0.012455655244800112,0.63065792,4395,0.0,0.21346300073455204,-0.10690270715125277,-34.07549896240234,0.2041748046875,0.9129530191421509,0.019536037,150.0457904815674,85.23626708984375,20674,-0.01394673043396324,1.0018762350082397,0.00028990848,0.2
-0.5,-0.016375708712562376,0.0,37.62592,-0.054657524400117924,3.72719833550229,-0.07509375655337303,1097,-0.32868872384261655,0.0,0.0,-0.06850257977709355,1291.41,-0.5462832715867568,4600,0.0841728,-0.11408155795448706,0.0,0.01,-8.875663958280376e-08,-0.004471251561685433,0.0,20219904,-0.7833670100131233,319.36703893,-0.10772894080785946,0.0,0.0,-0.0031724311629674298,0.003992508333693776,0.0,-0.11473112728180777,0.0,-0.067896662683751,-0.01260306039024913,0.6306402560000001,4395,0.0,0.2211454564347112,-0.10810332267363101,-34.07298316955566,0.19259033203125,0.9523835182189941,0.020048186,97.34729194641113,42.49298095703125,20678,-0.013970324397087097,1.0017365217208862,0.00028989926399999996,0.2
-0.5,-0.012014402764165814,0.0,37.63744,-0.05518840689095704,3.7680430824256734,-0.07294741337190924,1098,-0.33335577222878643,0.0,0.0,-0.06064084451984085,1371.35,-0.5352375179443789,4604,0.0842496,-0.10978891763794231,0.0,0.01,-8.909593268833016e-08,-0.0029060825138152507,0.0,20238336,-0.7898451230169629,350.15472809,-0.10773740198891615,0.0,0.0,-0.003223224570825674,0.003928489281356128,0.0,-0.11199317170130924,0.0,-0.06745603938931788,-0.012632391239014492,0.630622592,4395,0.0,0.22074323037047378,-0.0939373929870335,-34.071182060241696,0.207568359375,0.9613354802131653,0.018237462,84.82873344421387,34.674922943115234,20682,-0.014283148292452096,1.001455307006836,0.000289890048,0.2
-0.5,-0.017129345458567174,0.0,37.64896,-0.05539867502421372,3.700589238931008,-0.07537516755492506,1099,-0.34119249171539046,0.0,0.0,-0.07288571612586749,1384.1,-0.5515341820684756,4608,0.0843264,-0.11411866198357856,0.0,0.01,-9.074828011460152e-08,-0.003452296046472349,0.0,20256768,-0.790303786136211,341.56108628999993,-0.10761944840039325,0.0,0.0,-0.0031549476326794713,0.003797738631773326,0.0,-0.11149919208650386,0.0,-0.06765449280455453,-0.01256401129414355,0.630604928,4395,0.0,0.22098102809472053,-0.1155238084097891,-34.070386695861814,0.18619384765625,0.9229011535644531,0.01739173,141.5040325164795,52.9127311706543,20686,-0.012487243907526136,1.0016597509384155,0.000289880832,0.2
-0.5,-0.014838324718602799,0.0,37.66048,-0.05465772055317525,3.773296920016696,-0.0755743145679754,1100,-0.3374982348032877,0.0,0.0,-0.06680351219539604,1341.8,-0.5355729642010367,4613,0.0844032,-0.11095977369367047,0.0,0.01,-8.472973296269066e-08,-0.003771663869810502,0.0,20275200,-0.7856804256273373,323.60699092,-0.10791770832563392,0.0,0.0,-0.003181184108926876,0.004041336473569067,0.0,-0.11310637405352149,0.0,-0.06725336869610701,-0.012560679464032847,0.630587264,4395,0.0,0.22310267027262937,-0.10897303384084947,-34.07986965179443,0.19591064453125,0.9401774406433105,0.018617138,149.8792640686035,72.10096740722656,20690,-0.013617238879669457,1.0023332834243774,0.000289871616,0.2
-0.5,-0.017468662701084072,0.0,37.672,-0.0542589094411528,3.8266171407424547,-0.07490727834143235,1101,-0.3277459882849983,0.0,0.0,-0.07294618233735646,1323.34,-0.5333661135422041,4617,0.08448,-0.10879947181365635,0.0,0.01,-8.843169566007218e-08,-0.0033637873738193596,0.0,20293632,-0.781235057336854,318.79836262,-0.10790644392461134,0.0,0.0,-0.0031804708786218414,0.00393608475698986,0.0,-0.11680487027005675,0.0,-0.06789403586579319,-0.012597662211467277,0.6305696000000001,4395,0.0,0.2297537797961208,-0.1259570359835872,-34.07767181396484,0.17537841796875,0.9219883680343628,0.017062832,149.4067825317383,67.4260482788086,20694,-0.012723203771747649,1.0019216537475586,0.00028986239999999997,0.2
-0.5,-0.016023171350764375,0.0,37.68352,-0.05478329476083643,3.732214961602051,-0.07111235722529131,1102,-0.3398898422901999,0.0,0.0,-0.0700217534904106,1391.51,-0.5594347007755963,4621,0.0845568,-0.11565567046188385,0.0,0.01,-7.998860767579094e-08,-0.003786890268801011,0.0,20312064,-0.7873497681716478,352.60130609,-0.10779714026149353,0.0,0.0,-0.003193250277765233,0.0037331770290620625,0.0,-0.10885129243621426,0.0,-0.06794899090740239,-0.012677941492209617,0.630551936,4395,0.0,0.22349551677092722,-0.11270372977627968,-34.075594902038574,0.18465576171875,0.9485313892364502,0.018436233,128.93603744506837,67.685791015625,20698,-0.013340256386436522,1.0020170211791992,0.000289853184,0.2
-0.5,-0.014479349588863735,0.0,37.69504,-0.05464521958599813,3.8375532615951164,-0.07616772318222385,1103,-0.3353807266615289,0.0,0.0,-0.0651343337066849,1387.71,-0.5325915417598853,4625,0.0846336,-0.10858141031828832,0.0,0.01,-8.273418644771498e-08,-0.003401728995448874,0.0,20330496,-0.7834276200263696,365.65700566,-0.10786718265293958,0.0,0.0,-0.003212298817555649,0.0040022739493805505,0.0,-0.11142740689697123,0.0,-0.06836901533605516,-0.012700802470841991,0.630534272,4395,0.0,0.2243674694198612,-0.10686768926710748,-34.07884616851807,0.17908935546875,0.9459692239761353,0.01630886,131.37861747741698,67.42760467529297,20702,-0.013795741251669824,1.0022052526474,0.000289843968,0.2
-0.5,-0.01093208280286598,0.0,37.70656,-0.055164592612297725,3.7522399913945126,-0.06144280370114616,1104,-0.3364501849737096,0.0,0.0,-0.05471124319874208,1306.85,-0.5197727409271867,4629,0.0847104,-0.10546026539714369,0.0,0.01,-8.500489456312725e-08,-0.0031436329356224063,0.0,20348928,-0.8000227399517887,341.93530068999985,-0.10776069121645854,0.0,0.0,-0.0032669191753352945,0.0042371912406653995,0.0,-0.11474296337202348,0.0,-0.06587536094700118,-0.012581455725597122,0.630516608,4395,0.0,0.21678402299058933,-0.09561600382980635,-34.07459468841553,0.19002685546875,0.9387858510017395,0.017897788,105.28318901062012,42.84184646606445,20706,-0.013845026562921702,1.0017883777618408,0.00028983475199999997,0.2
-0.5,-0.019881925773077756,0.0,37.71808,-0.055636895414494264,3.709574270627843,-0.07555395578514147,1105,-0.3470121022883827,0.0,0.0,-0.07926339863071513,1352.82,-0.5615147954762736,4634,0.0847872,-0.12212219193368606,0.0,0.01,-8.483800584194985e-08,-0.003667484460309583,0.0,20367360,-0.7860380141784262,362.28269915,-0.10737050177442078,0.0,0.0,-0.0031348003267138227,0.0035270140506327152,0.0,-0.11364747300258927,0.0,-0.06849122116493639,-0.01258186756261702,0.6304989440000001,4395,0.0,0.2251922089923059,-0.12814029577482466,-34.06932411193848,0.181689453125,0.9247572422027588,0.016259274,145.13371315002442,82.0316162109375,20710,-0.012308180693071335,1.0016241073608398,0.000289825536,0.2
-0.5,-0.011192441391943812,0.0,37.7296,-0.05463169178994738,3.8569528595391316,-0.06529049327675969,1106,-0.3324490362309853,0.0,0.0,-0.05380317662575757,1350.71,-0.5250185825281526,4638,0.084864,-0.10437307516829558,0.0,0.01,-8.634892053822567e-08,-0.00347119916266354,0.0,20385792,-0.795565974420226,364.43198445999997,-0.10795524113547388,0.0,0.0,-0.0032940404665602525,0.00420192651088453,0.0,-0.1102926871446665,0.0,-0.06752806021709627,-0.012814651976544784,0.63048128,4395,0.0,0.2238818463190949,-0.09515921997834347,-34.07406921386719,0.17750244140625,0.9511711001396179,0.014999993,153.9272373199463,51.81089401245117,20714,-0.01217841887846589,1.0018571615219116,0.00028981632,0.2
-0.5,-0.014108895874561659,0.0,37.741119999999995,-0.054581678223704855,3.9083738529118333,-0.06571160274988705,1107,-0.33123854383695356,0.0,0.0,-0.06397775225115199,1365.66,-0.5179987217021514,4642,0.0849408,-0.1034294672803285,0.0,0.01,-8.598044352616896e-08,-0.0048321282609354935,0.0,20404224,-0.7781928215914965,372.98155532,-0.10807169148813131,0.0,0.0,-0.0032392699715417164,0.0040158372947997935,0.0,-0.11588733199945882,0.0,-0.0682828821609476,-0.0127165274750287,0.630463616,4395,0.0,0.23193696914769835,-0.10483930129859932,-34.0712812423706,0.17708740234375,0.9301499128341675,0.016178897,101.74280433654785,42.67058181762695,20718,-0.013394104992039501,1.0015150308609009,0.000289807104,0.2
-0.5,-0.011664453843277037,0.0,37.75264,-0.05540685849924515,3.66108887620403,-0.0686312943589147,1108,-0.3469682244817819,0.0,0.0,-0.06037225906169222,1422.87,-0.5322433526735428,4646,0.0850176,-0.114830023428426,0.0,0.01,-8.608929794934071e-08,-0.002413987405797992,0.0,20422656,-0.7966214732071493,389.46505135000007,-0.10770512072346981,0.0,0.0,-0.0032232571408874044,0.00393988254492999,0.0,-0.1073790823783314,0.0,-0.06733348586778352,-0.012625474367163098,0.630445952,4395,0.0,0.21709119133467603,-0.09699511366334133,-34.07144775390625,0.16868896484375,0.9339179396629333,0.014881162,129.35116233825684,67.33894348144531,20722,-0.012066329061053694,1.0015554428100586,0.000289797888,0.2
