reward_terms/motor_vel,ankle/ankle_defl_peak,reward_terms/vz,reward_terms/angmom,rollout/ep_rew_mean,time/total_timesteps,curriculum/sprint_dist_m,reward_terms/assist_pen,ankle/ankle_spring_trq_peak,reward_terms/step_rate,reward_terms/air_time,reward_terms/clearance,reward_terms/residual,reward_terms/lat_vel,reward_terms/stop,reward_terms/residual_rate,ankle/ankle_spring_energy_peak,time/iterations,rollout/ep_len_mean,reward_terms/phase_contact,curriculum/ent_coef,reward_terms/energy,reward_terms/upright,reward_terms/overrun,reward_terms/duty_sym,time/fps,curriculum/eff_scale,reward_terms/coef_rate,curriculum/ctrl_jitter_ms,reward_terms/foot_ahead,reward_terms/torque,reward_terms/fwd_speed,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/stance,reward_terms/hip_roll,reward_terms/foot_slip,reward_terms/action_rate,reward_terms/time,time/time_elapsed,reward_terms/height,curriculum/stance_ratio,reward_terms/alive,reward_terms/stance_time,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/n_updates,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std
-0.001855187358752018,0.23236672177740825,-0.21058865988544118,-0.08446833740410088,-89.40502534000001,61455528,63.398185,0.0,81.3283526220929,-0.006857638888888955,0.0012109367073410088,0.06724153939742797,-0.11022219967516243,-3.2441049279613475e-08,0.0,0.0,9.98702858691681,79,244.27,-0.14990759592679745,0.01,-0.011674285712545938,-0.19257781899408608,0.0,-0.005718518408362013,4120,0.2559879,-0.45233626274977934,0.0,0.0,-0.13662544995031023,1.417025148299826,0.0,-0.19387549481089553,-0.0006275166091202897,-0.014017058601794521,-0.4302603654770275,-0.03743481288181659,-0.5,353,-0.026704280757810565,0.591122783,0.0,-0.010587919309424857,-34.07443256378174,0.998386561870575,0.3590427845716476,0.2,-0.21246559917926788,0.22520751953125,13160,0.000269281452,0.026332736,-0.01628772511612624,1.0020246505737305
-0.0018535252479735705,0.23284969276554127,-0.2078427889113521,-0.08256322299704852,-89.16392609999998,61473960,63.409704999999995,0.0,81.49739246793945,-0.007172309027777833,0.0015950510181331385,0.06902150336976137,-0.11015392572565655,-3.175721146076534e-08,0.0,0.0,9.948823285513175,80,245.26,-0.15676770109260074,0.01,-0.01162755487714765,-0.18996310803998517,0.0,-0.004434584603441499,4120,0.2560647,-0.4549072075841249,0.0,0.0,-0.1371106210701734,1.4107036381557025,0.0,-0.19476884291230734,-0.0005981146128107196,-0.012712335823865472,-0.4386962666990171,-0.038037028636748516,-0.5,357,-0.026145852277576917,0.5911051190000001,0.0,-0.010280574875650927,-34.07424373626709,0.9928039312362671,1.5259875923395156,0.2,0.13646122813224792,0.315966796875,13164,0.00026927223599999996,0.037386082,-0.0012356773717328907,1.0016272068023682
-0.001864891428510067,0.23359441556637267,-0.20828497340084606,-0.08086545985976828,-89.66637251000002,61492392,63.42122500000001,0.0,81.75804544823043,-0.007345920138888934,0.0017778851809756209,0.06910331363581178,-0.11000726108325644,-3.186590143978615e-08,0.0,0.0,10.099229423605756,81,246.8,-0.16089526693274236,0.01,-0.011678910283116413,-0.19046445168541615,0.0,-0.005858309796876965,4121,0.2561415,-0.44828107081167,0.0,0.0,-0.1363876630190165,1.4233311382395408,0.0,-0.19140261361492986,-0.0009818187804841345,-0.01361669748455622,-0.44966445645214,-0.03769818580297877,-0.5,362,-0.02608044107956866,0.591087455,0.0,-0.011480658877796182,-34.06517009735107,0.9948581457138062,0.8068732187151909,0.2,-0.17403867840766907,0.128125,13168,0.00026926302,0.01441624,-0.010212492640130221,1.001176118850708
-0.0018237076937932751,0.23388764847920657,-0.21465309751629014,-0.08622048220615869,-89.59183255000002,61510824,63.432745000000004,0.0,81.8606769677223,-0.006944444444444509,0.0011436627537477762,0.06752135825193188,-0.11020282183457457,-3.122545752640724e-08,0.0,0.0,10.228234559859771,82,241.84,-0.14972592500123383,0.01,-0.011605250464921356,-0.19428767617649917,0.0,-0.003628692614954714,4102,0.2562183,-0.45374815389911405,0.0,0.0,-0.13642303511094736,1.4316398226909621,0.0,-0.19092622513625135,-0.000971070498667745,-0.013455577940321834,-0.438876341039825,-0.03778931880012801,-0.5,368,-0.02694441538624017,0.591069791,0.0,-0.010029110014632655,-34.06776924133301,0.9942930936813354,1.0395611256361008,0.2,0.06683477759361267,0.1784423828125,13172,0.000269253804,0.02031981,-0.011605896335095168,1.0013006925582886
-0.0018719478226794253,0.23298157442120754,-0.21290639396662614,-0.08430452164513734,-90.14686281000002,61529256,63.444265,0.0,81.54355104742264,-0.006759982638888954,0.0009846997208013716,0.07031998284710925,-0.11060181753745502,-3.301811654480327e-08,0.0,0.0,9.907483281692675,83,240.56,-0.15016719015809146,0.01,-0.011793562425754392,-0.20200477014526394,0.0,-0.0032096300428481714,4103,0.2562951,-0.4633288723121179,0.0,0.0,-0.13860125308066684,1.4129548118231392,0.0,-0.19285643795702131,-0.0012363633283592507,-0.015575525772945041,-0.4499515191122123,-0.03754554719181336,-0.5,372,-0.026683291778280806,0.591052127,0.0,-0.009506109075219784,-34.06936683654785,0.9899191856384277,2.251414531469345,0.2,0.6214419603347778,0.23221435546875,13176,0.000269244588,0.020316979,-0.007373275537975133,1.0012491941452026
-0.0018776724371074721,0.2272536690302062,-0.21224208591870605,-0.08612634870449004,-89.83636340999999,61547688,63.455785,0.0,79.53878416057216,-0.007096354166666725,0.001194660842884332,0.06822089059118128,-0.11038687247518897,-3.174573057087421e-08,0.0,0.0,9.514881381225424,84,241.41,-0.14037250984588526,0.01,-0.01174645979805845,-0.19492931171016642,0.0,-0.0037316797159759915,4104,0.2563719,-0.4591225153868002,0.0,0.0,-0.13671895077335766,1.4126061569473567,0.0,-0.19466943085447286,-0.0009198921376820131,-0.013941474339636575,-0.4299187593995691,-0.037469885486823326,-0.5,377,-0.026302835631358247,0.5910344630000001,0.0,-0.008751444909850963,-34.069111061096194,0.9953798055648804,0.8172009244561196,0.2,-0.11612923443317413,0.13485107421875,13180,0.00026923537199999997,0.01857577,-0.011468188872095197,1.0015897750854492
-0.0018303758016392502,0.22998567858203905,-0.20927102771769726,-0.08234316353631214,-89.7773535,61566120,63.467304999999996,0.0,80.49498750371367,-0.006716579861111176,0.0011197910450088482,0.06643178065665799,-0.11032238260794908,-3.0339906019038715e-08,0.0,0.0,9.676142902671716,85,244.14,-0.14972330783277796,0.01,-0.011488495448714787,-0.19340704878046258,0.0,-0.004778166004274104,4105,0.2564487,-0.4485819399712249,0.0,0.0,-0.13599602495424165,1.4150029538664695,0.0,-0.18846839374923136,-0.0009141367681212678,-0.014180385624941323,-0.4363392739044701,-0.03730396546573397,-0.5,381,-0.025947665208320623,0.591016799,0.0,-0.009617193977141546,-34.07616004943848,0.9925830960273743,1.3268931657075882,0.2,-0.03988909721374512,0.20643310546875,13184,0.000269226156,0.019108284,-0.007156949053751305,1.0017828941345215
-0.001848060145536295,0.23012835626232386,-0.20597069302614981,-0.082104616839062,-88.64511750000001,61584552,63.478825,0.0,80.54492469181335,-0.0065972222222222855,0.0012966573833384449,0.06703686764860309,-0.11027461526208188,-3.142667642110027e-08,0.0,0.0,9.71795081032113,86,244.22,-0.14648248093530167,0.01,-0.011632976929186656,-0.19135202889951028,0.0,-0.005206047357623001,4106,0.2565255,-0.45233100372406554,0.0,0.0,-0.1358274124764001,1.4230231879321702,0.0,-0.1875622950545153,-0.001522766295089959,-0.01502019442722094,-0.4264148073984458,-0.03766531780032046,-0.5,386,-0.025865170795104638,0.590999135,0.0,-0.009998185079894029,-34.070742797851565,0.9967052340507507,0.5449614331126214,0.2,-0.18612295389175415,0.16771240234375,13188,0.00026921694,0.018982003,-0.013429976464249194,1.001429796218872
-0.0018561948688242417,0.23917476069942317,-0.20839970694889304,-0.08413877663058565,-89.13426829000002,61602984,63.490345,0.0,83.71116624479811,-0.0067057291666667304,0.0009347868617624044,0.06816233718452172,-0.11032245959654496,-3.151756203969718e-08,0.0,0.0,10.660878934574347,87,242.66,-0.14074739512223478,0.01,-0.011653645133023308,-0.1956200071537222,0.0,-0.0050119867189119755,4106,0.2566023,-0.45772594592356153,0.0,0.0,-0.13517484717680095,1.4190225588038068,0.0,-0.18882576052543038,-0.0009664149655469438,-0.015102489497035576,-0.4244181931346625,-0.03756979898186988,-0.5,390,-0.02629948306758431,0.590981471,0.0,-0.009375494031701237,-34.07369422912598,0.9985945224761963,0.29313157349824903,0.2,-0.22951048612594604,0.237451171875,13192,0.00026920772399999997,0.02519624,-0.013805294968187809,1.0018774271011353
-0.0018920033538260069,0.22779172556753893,-0.21533611875762226,-0.084002421137767,-88.73418377999998,61621416,63.501865,0.0,79.72710394863863,-0.006684027777777841,0.0009412974242069242,0.06893088714439888,-0.11031373711474292,-3.270775337380587e-08,0.0,0.0,9.587163588353711,88,242.12,-0.1423708169517184,0.01,-0.011821688809637087,-0.20635713158602953,0.0,-0.004336362683234258,4107,0.2566791,-0.45938467306644465,0.0,0.0,-0.13762546727997924,1.432060575763239,0.0,-0.19303785128659368,-0.0012321668746657747,-0.01510659694785602,-0.43180369510854616,-0.03742193985322278,-0.5,394,-0.027140666905931577,0.5909638070000001,0.0,-0.008578783625529872,-34.08203277587891,0.993884265422821,1.5690559208393098,0.2,0.9738178253173828,0.28946533203125,13196,0.000269198508,0.03440079,-0.00426660095108673,1.0023452043533325
-0.0018866584965620944,0.2440996098774698,-0.2104699765947951,-0.08793203170599508,-89.18547571,61639848,63.513385,0.0,85.43486345711443,-0.0068467881944445095,0.0011740446724514994,0.0672690967404736,-0.11024972170028967,-3.2959439875371694e-08,0.0,0.0,11.029358997689078,89,240.95,-0.14093308428666673,0.01,-0.01188531960553572,-0.19820524260591607,0.0,-0.005199328392402527,4108,0.2567559,-0.46067018251161024,0.0,0.0,-0.13822630903799119,1.3962085829813327,0.0,-0.19792177880283568,-0.0016737025772149525,-0.015469076638468174,-0.4341518095103991,-0.03797466485039906,-0.5,399,-0.026030774484504682,0.590946143,0.0,-0.00884543974017207,-34.075809478759766,0.9989302158355713,0.2603191711008549,0.2,-0.2448011189699173,0.20986328125,13200,0.000269189292,0.024359414,-0.015543736156541855,1.0020129680633545
-0.0018816296556709066,0.2267684358090834,-0.21766097574739185,-0.08325941898461346,-89.19442006000001,61658280,63.524905000000004,0.0,79.3689525331792,-0.006792534722222288,0.000867512846727752,0.06682262700484107,-0.11063614958280259,-3.085245078053058e-08,0.0,0.0,9.43170183014275,90,243.17,-0.14766793224882005,0.01,-0.01181538715851476,-0.19851364831217444,0.0,-0.004195997936918039,4108,0.2568327,-0.45852115860387177,0.0,0.0,-0.13798615610667966,1.4358259443074861,0.0,-0.18695238429437705,-0.0012965372303410056,-0.015004101281307183,-0.4426554210267902,-0.037144718512445794,-0.5,403,-0.026659917160246058,0.590928479,0.0,-0.008646329378178861,-34.081664848327634,0.992614209651947,1.8993326127529144,0.2,0.6607340574264526,0.27608642578125,13204,0.000269180076,0.03800759,-0.0028827934467699377,1.0023397207260132
-0.001827322468350444,0.23028858634031008,-0.21600355278055539,-0.08371721635313746,-89.6303573,61676712,63.536425,0.0,80.60100521910853,-0.006217447916666722,0.0005821395833562645,0.06777840471726863,-0.11044211196149895,-3.152868673273225e-08,0.0,0.0,9.828892282098025,91,240.76,-0.1439695446203385,0.01,-0.011585022043115616,-0.19589887672570752,0.0,-0.005324453932616698,4109,0.2569095,-0.45077517809982165,0.0,0.0,-0.13574045664662243,1.433298852128968,0.0,-0.18279043903164044,-0.001073898665127028,-0.01398627804859226,-0.42946134930002916,-0.03703479324429192,-0.5,408,-0.026845072151057595,0.590910815,0.0,-0.010024634204455651,-34.07418270111084,0.995603621006012,0.6435418277978897,0.2,-0.06814444065093994,0.14083251953125,13208,0.00026917086,0.020972105,-0.010415227618068457,1.0019773244857788
-0.0018435868858869375,0.2300804305496023,-0.21093207647260512,-0.08328419132160277,-88.71326535000001,61695144,63.547945,0.0,80.52815069236081,-0.00646701388888895,0.0008051213743682536,0.06826564936888925,-0.11066824781387796,-3.1139824893941125e-08,0.0,0.0,9.687447652148718,92,243.67,-0.14267310912321352,0.01,-0.011647820949753711,-0.19350427691056485,0.0,-0.004902237969329853,4110,0.2569863,-0.45882479878517185,0.0,0.0,-0.13812588012979993,1.404666719603754,0.0,-0.18640209909694133,-0.0011084262108792516,-0.01498546392850511,-0.434032850031168,-0.0377821551525407,-0.5,412,-0.025768075710512008,0.5908931510000001,0.0,-0.009616107500429886,-34.07410163879395,0.9898158311843872,1.8419842630624772,0.2,0.2916892170906067,0.14644775390625,13212,0.000269161644,0.015974468,-0.005276116018649191,1.0014986991882324
-0.001849960521475942,0.23116996024684247,-0.21354714926750945,-0.08208081131881419,-88.77750489,61713576,63.559464999999996,0.0,80.90948608639486,-0.00644531250000006,0.0006911891008106371,0.0660216313836761,-0.1104884194952206,-3.0461531658597794e-08,0.0,0.0,9.837638205701527,93,244.14,-0.1454782758991703,0.01,-0.01159940957024828,-0.19554904112623267,0.0,-0.005542185960640229,4110,0.2570631,-0.4564740799683128,0.0,0.0,-0.1350652980506015,1.4238405398631417,0.0,-0.18245115864878503,-0.0011096321018419552,-0.013983281961308226,-0.43207485270665064,-0.03711367094375648,-0.5,417,-0.02672902867623998,0.590875487,0.0,-0.010103301217895932,-34.06754417419434,0.9954201579093933,0.6538432240486145,0.2,-0.11732465028762817,0.133984375,13216,0.00026915242799999996,0.018226767,-0.00955149531364441,1.0013818740844727
-0.0018571888976055143,0.2443266833199465,-0.21410060321955104,-0.08591447288081694,-89.80701222000002,61732008,63.57098499999999,0.0,85.51433916198127,-0.006716579861111174,0.0007459850910688854,0.06945531349538232,-0.11044929423284758,-3.19162003874669e-08,0.0,0.0,11.50282585735513,94,241.51,-0.14736944190018103,0.01,-0.011770195689625626,-0.20204106269575597,0.0,-0.004834614376330435,4111,0.2571399,-0.4596821295507812,0.0,0.0,-0.13746032166397837,1.415649298588401,0.0,-0.18905215790580346,-0.0013132540217488996,-0.014466571830704017,-0.4379898793946763,-0.037527834706977285,-0.5,421,-0.026524149508703795,0.590857823,0.0,-0.008874871863453235,-34.08121166229248,0.9989839792251587,0.21321854516863822,0.2,-0.28910118341445923,0.24049072265625,13220,0.000269143212,0.027988065,-0.017425437434576453,1.002650260925293
-0.0018998958328497423,0.23452964524361156,-0.2149663473324288,-0.08447766957497103,-88.41935405999999,61750440,63.582505000000005,0.0,82.08537583526405,-0.006792534722222287,0.0005886498838663101,0.06932201843058411,-0.11075253102075117,-3.143716871334232e-08,0.0,0.0,10.150575566188843,95,241.52,-0.14392887333196572,0.01,-0.011848407295265736,-0.20500397557868041,0.0,-0.00359207743956323,4111,0.2572167,-0.46432265737000744,0.0,0.0,-0.13854659690475102,1.4121872698152618,0.0,-0.19064495017929117,-0.001005842436901033,-0.014063690419858233,-0.44626006671169655,-0.03699258073133685,-0.5,425,-0.026684253744434956,0.590840159,0.0,-0.008079925283608545,-34.080912017822264,0.9923662543296814,1.5415075540542602,0.2,0.3470490574836731,0.3200439453125,13224,0.000269133996,0.031050315,-0.006750384892802686,1.002339243888855
-0.0018312325379306238,0.2239471629750589,-0.20850452235368808,-0.08361269036676192,-89.14813364000001,61768872,63.594025,0.0,78.38150704127061,-0.006152343750000055,0.00033854149902860325,0.06972360812841942,-0.11057705437569941,-3.050364942053406e-08,0.0,0.0,9.074658690230253,96,242.86,-0.14083526808616684,0.01,-0.011435510378746256,-0.19844056631433954,0.0,-0.005260157489577311,4112,0.2572935,-0.4465412647206304,0.0,0.0,-0.13256193642556915,1.4316443414090356,0.0,-0.18221216463545503,-0.0009284240242480645,-0.01372544304313744,-0.41722701090375924,-0.036856661573116484,-0.5,430,-0.026206373333205774,0.5908224950000001,0.0,-0.009119689417679587,-34.08316898345947,0.9985007047653198,0.2844839751720428,0.2,-0.2720188498497009,0.2130126953125,13228,0.00026912478,0.026546702,-0.017882677144370973,1.0027282238006592
-0.0018231855017867228,0.22839181721245427,-0.20956914762467688,-0.08487554070183584,-89.86266072000001,61787304,63.605545,0.0,79.93713602435899,-0.006629774305555618,0.0008610023327896164,0.06735261411375808,-0.11049718225020616,-3.2051859888460316e-08,0.0,0.0,9.54212453820812,97,241.88,-0.14204311005681602,0.01,-0.011445580232127835,-0.199667587421104,0.0,-0.005130753150738883,4113,0.2573703,-0.4585002454305662,0.0,0.0,-0.13459617459224582,1.4087697611979462,0.0,-0.18383349665736157,-0.0009797817871325923,-0.014643815432177045,-0.4260700221198539,-0.03717154672415458,-0.5,434,-0.02662204832594142,0.590804831,0.0,-0.009082255440363143,-34.09019184112549,0.9980161786079407,0.3670405730605125,0.2,-0.2199842780828476,0.27906494140625,13232,0.000269115564,0.029961055,-0.009982031141407787,1.0031094551086426
-0.0018729937451202774,0.23616091759118119,-0.2103735912252928,-0.08342398402751182,-89.85262715,61805736,63.617065,0.0,82.65632115691342,-0.006499565972222283,0.0008957246156771564,0.06614454377656934,-0.11047616776320472,-3.1407671775701864e-08,0.0,0.0,10.178755596177659,98,243.93,-0.14596370476914144,0.01,-0.011723002316971898,-0.19576952775682313,0.0,-0.006600036815628284,4113,0.2574471,-0.4592008979695422,0.0,0.0,-0.13683714886203202,1.4106211877536212,0.0,-0.1881675564260894,-0.0009648491353485779,-0.01459180895025246,-0.4357735267852699,-0.037373379551913916,-0.5,439,-0.026384378601857286,0.590787167,0.0,-0.009778461137708897,-34.07812728881836,0.9929847121238708,1.2661411806941032,0.2,0.05828672647476196,0.3121826171875,13236,0.000269106348,0.034705006,-0.004016762424726039,1.0018490552902222
-0.0018534552068484218,0.23857884499587467,-0.21458269727951348,-0.08544340236686719,-89.08567304999998,61824168,63.628584999999994,0.0,83.50259574855613,-0.006673177083333396,0.0004421656226946248,0.06681837740090465,-0.11048614759056281,-3.166457137041089e-08,0.0,0.0,10.468332984097323,99,244.06,-0.13880349761404734,0.01,-0.011583060035719532,-0.20093057618759358,0.0,-0.006077372169249367,4114,0.2575239,-0.45301082444531193,0.0,0.0,-0.13488756248908673,1.4196785115957704,0.0,-0.18749935571351753,-0.0010596352857010591,-0.014375300936666049,-0.42128213968456163,-0.037324178207018256,-0.5,443,-0.027230035647483462,0.590769503,0.0,-0.009734785672561783,-34.06824359893799,0.9943013787269592,1.0647560626268386,0.2,0.023703038692474365,0.15953369140625,13240,0.000269097132,0.016128536,-0.010079488501651213,1.0011935234069824
-0.0018763023719758265,0.22963687785817125,-0.21124908275625362,-0.08409067070491544,-89.39945777999998,61842600,63.640105000000005,0.0,80.37290725035993,-0.006770833333333396,0.0006325952482358036,0.06864165050213658,-0.11069412396258554,-3.220941710241647e-08,0.0,0.0,9.571767037259947,100,244.2,-0.14332343215040064,0.01,-0.011762486974990126,-0.1989824304843636,0.0,-0.005584068436007172,4114,0.2576007,-0.45971628897933786,0.0,0.0,-0.1367070704528196,1.392855811463107,0.0,-0.18768903767695744,-0.0008424150006867965,-0.014109014030431046,-0.4423176028086756,-0.037257605560122975,-0.5,447,-0.026264326517093387,0.5907518390000001,0.0,-0.008879347469903424,-34.07584705352783,0.9988106489181519,0.2569987215101719,0.2,-0.2971908152103424,0.228369140625,13244,0.00026908791599999997,0.024270494,-0.014155166549608111,1.0021069049835205
-0.0018527637874112793,0.23110281370102478,-0.21282354888536736,-0.08382432428508813,-90.27237222999999,61861032,63.651625,0.0,80.88598479535868,-0.0063368055555556154,0.00018771696421835158,0.0680981027031891,-0.11069499263409141,-3.205065684842918e-08,0.0,0.0,9.828831653222636,101,242.3,-0.14322906331756102,0.01,-0.011682115348048904,-0.201180763998322,0.0,-0.005481998368174432,4115,0.2576775,-0.45565353416995,0.0,0.0,-0.13642816842630034,1.417739344759947,0.0,-0.18447516259697572,-0.0012826712820761025,-0.014552383547537573,-0.4284088411002252,-0.03664403441218884,-0.5,452,-0.026721559521729416,0.590734175,0.0,-0.009047262013256032,-34.084024810791014,0.9987697005271912,0.2904775492846966,0.2,-0.277362197637558,0.29404296875,13248,0.0002690787,0.030493623,-0.013313245493918657,1.0026921033859253
-0.0018224661545201862,0.22835352570801642,-0.2097982618596898,-0.08456015662318736,-89.73047357999998,61879464,63.663145,0.0,79.92373399780575,-0.006228298611111167,0.0004166664600941456,0.06890214960397538,-0.11057365734912646,-3.061296988314533e-08,0.0,0.0,9.651519565762893,102,245.18,-0.14559222268941927,0.01,-0.011428315762588091,-0.1992275660003421,0.0,-0.008470466973579411,4115,0.2577543,-0.44282381605064575,0.0,0.0,-0.13277738594593846,1.421452739458739,0.0,-0.18253982291915605,-0.0006046740933886538,-0.014071457083309797,-0.41693554069948446,-0.03709807100768784,-0.5,456,-0.026971058614973172,0.590716511,0.0,-0.010683540988894593,-34.0806489944458,0.993800163269043,1.189666399359703,0.2,0.13150730729103088,0.31357421875,13252,0.000269069484,0.023411382,-0.004397390526719391,1.002190113067627
-0.0018780412683942849,0.22934455182422855,-0.2112392562701192,-0.08448402218945739,-89.50804648999998,61897896,63.674665,0.0,80.27059313848,-0.006662326388888954,0.00031087214140117995,0.06785200970218008,-0.11065445927033368,-3.150095857069997e-08,0.0,0.0,9.590000685249016,103,242.79,-0.14538163173293742,0.01,-0.011761180599939157,-0.1977993565274133,0.0,-0.005208288892767116,4115,0.2578311,-0.45334971304830884,0.0,0.0,-0.1372514864979247,1.4092381549669208,0.0,-0.19081175081347693,-0.0010421913291608976,-0.014476065495897571,-0.4373298341131109,-0.03705856443441906,-0.5,461,-0.026540467537508494,0.590698847,0.0,-0.009291672552030327,-34.082111549377444,0.9985355138778687,0.31455265134572985,0.2,-0.25133660435676575,0.2466064453125,13256,0.000269060268,0.027310457,-0.014758420805446804,1.0024596452713013
-0.001867534101893405,0.23348490101107344,-0.22041069760866047,-0.08560148001595945,-89.12836400000002,61916328,63.686185,0.0,81.7197153538757,-0.006401909722222282,0.0004920788148107628,0.06736249776222993,-0.11072927808593515,-3.148060233629929e-08,0.0,0.0,10.143626019572613,104,243.21,-0.14517490234189204,0.01,-0.011737443245936133,-0.20764274330641364,0.0,-0.005213857991129179,4116,0.2579079,-0.45958776767037945,0.0,0.0,-0.1373998890050089,1.4338465839525405,0.0,-0.18685827332843152,-0.0009457476976701528,-0.015098744103838511,-0.4364297643544606,-0.03661290823645422,-0.5,465,-0.027927730555947224,0.590681183,0.0,-0.009288823654060252,-34.079555892944335,0.9946288466453552,1.1396757364273071,0.2,0.21441864967346191,0.27379150390625,13260,0.000269051052,0.024826135,-0.007962420966941863,1.0021390914916992
-0.0018704825954815344,0.23088159826656957,-0.21361286460532758,-0.08406671225718242,-89.71799183000002,61934760,63.697705,0.0,80.80855939329935,-0.00644531250000006,0.0004134113680467837,0.06699947839001014,-0.11067334463255968,-3.223110392291325e-08,0.0,0.0,9.912052910493554,105,242.4,-0.1438793062131014,0.01,-0.011698305851759207,-0.19657794328156172,0.0,-0.005059106085293854,4117,0.2579847,-0.44993344975048644,0.0,0.0,-0.13603859851126693,1.4069726623654242,0.0,-0.19058343338643968,-0.0008708376895230528,-0.01367817763836125,-0.4324878020774158,-0.036761165769998015,-0.5,470,-0.02654316562526647,0.590663519,0.0,-0.009259527487706186,-34.07933158874512,0.9978582859039307,0.44351896494626997,0.2,-0.21238701045513153,0.19774169921875,13264,0.000269041836,0.021739617,-0.012790144816972316,1.002323031425476
-0.00186472597456058,0.2337499875708302,-0.2197726650595936,-0.08594845314282959,-90.21107530000003,61953192,63.709224999999996,0.0,81.81249564979058,-0.006369357638888947,0.00025010838483770687,0.06653397026079294,-0.11062275431614114,-3.032728200357674e-08,0.0,0.0,10.041967898991446,106,242.03,-0.14543394859657588,0.01,-0.011773014929957559,-0.20024453293162423,0.0,-0.005606567041783175,4118,0.2580615,-0.44872523702620426,0.0,0.0,-0.13791359423238803,1.43515123065523,0.0,-0.1887397478010232,-0.001080239359972041,-0.014512290778288183,-0.42903937517769825,-0.03687127943470918,-0.5,474,-0.02762182956798885,0.590645855,0.0,-0.009622481734065028,-34.0781270980835,0.9932901859283447,1.5796342760324478,0.2,0.7197928428649902,0.2515380859375,13268,0.00026903261999999996,0.024732709,-0.008619062998332084,1.0019702911376953
-0.001859004244781274,0.2289961607426123,-0.2095469603523451,-0.08251892163728058,-89.11866295,61971624,63.720745,0.0,80.1486562599143,-0.0063042534722222805,0.0003906249896519714,0.06427816420202087,-0.1106401603499327,-3.1817102548559003e-08,0.0,0.0,9.66425197773571,107,244.73,-0.14858086034476195,0.01,-0.011662516920719583,-0.19443398933749204,0.0,-0.0071473998245993224,4119,0.2581383,-0.4485519796680617,0.0,0.0,-0.13754631745948262,1.4052110970770428,0.0,-0.18717527636721826,-0.0008801508792271302,-0.01386701422458508,-0.4298154415987042,-0.037048314181712325,-0.5,478,-0.02629481664013796,0.590628191,0.0,-0.010026940133280328,-34.070342445373534,0.993046760559082,1.7214056998491287,0.2,0.33597075939178467,0.1467529296875,13272,0.000269023404,0.015696792,-0.006739616929553449,1.0013158321380615
-0.0019125212675001034,0.2301379785449734,-0.21045994151081393,-0.08487310845780523,-89.21257056,61990056,63.732265,0.0,80.54829249074069,-0.006684027777777841,0.0005593529915333622,0.06792077719241238,-0.11053095229026752,-3.300745409503075e-08,0.0,0.0,9.71791678033352,108,243.03,-0.1509438567236376,0.01,-0.01202570649688896,-0.19671448162411068,0.0,-0.005219185095728231,4119,0.2582151,-0.4597019138662636,0.0,0.0,-0.14016136715007468,1.4250639777721676,0.0,-0.19275435072864675,-0.0009240077234501852,-0.013997274440760479,-0.4371988974940858,-0.03697566544092225,-0.5,483,-0.026387511027791927,0.590610527,0.0,-0.0098884590115631,-34.071242332458496,0.9987271428108215,0.23735200613737106,0.2,-0.2779453992843628,0.21851806640625,13276,0.000269014188,0.029803839,-0.015107419830746949,1.001776099205017
-0.0018514251701926094,0.22335479752717102,-0.20930476226834221,-0.08244282317753417,-89.07953699,62008488,63.743785,0.0,78.17417913450986,-0.00646701388888895,0.0005143225490529505,0.06861459136929098,-0.11057884409911284,-3.163918189295135e-08,0.0,0.0,9.248000323717617,109,242.33,-0.14605653746494296,0.01,-0.011505816877992146,-0.1977264201436283,0.0,-0.0048380887993436225,4106,0.2582919,-0.4413069632043449,0.0,0.0,-0.13478828043185415,1.4303142301857372,0.0,-0.18661038672308058,-0.0008170455402070321,-0.014592208561298904,-0.43094689932547736,-0.03648172584423384,-0.5,489,-0.026807095902042614,0.590592863,0.0,-0.009524011565695724,-34.073575782775876,0.9932234883308411,1.5682090103626252,0.2,0.17628052830696106,0.31158447265625,13280,0.000269004972,0.029218424,-0.003391639539040625,1.001564860343933
-0.0018455726649573767,0.226411023379385,-0.20407764490963218,-0.08212047616656111,-89.07463144000002,62026920,63.755305,0.0,79.24385818278475,-0.006477864583333392,0.0008333329234220502,0.06626430742006764,-0.11053865372487938,-3.0682387978084784e-08,0.0,0.0,9.48067094183992,110,245.85,-0.15399597953783556,0.01,-0.011637148995933592,-0.19006019566099003,0.0,-0.006568989275062262,4106,0.2583687,-0.4454005495547346,0.0,0.0,-0.13648500184171597,1.418193098643476,0.0,-0.18675029849183777,-0.0007853078767904911,-0.013732982954051948,-0.43387379680930716,-0.03697785175896364,-0.5,493,-0.025933433431828017,0.590575199,0.0,-0.011150119940996066,-34.070481300354004,0.9993188381195068,0.15314458198845388,0.2,-0.3176910877227783,0.2695556640625,13284,0.000268995756,0.031042105,-0.019787115254439415,1.0016658306121826
