reward_terms/hip_roll,reward_terms/alive,time/iterations,reward_terms/upright,reward_terms/air_time,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/height,reward_terms/heading_pen,curriculum/ent_coef,reward_terms/clearance,reward_terms/track_vx,reward_terms/progress,reward_terms/stance_time,time/fps,time/time_elapsed,reward_terms/track_heading,reward_terms/torque,reward_terms/stance,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,reward_terms/vz,reward_terms/track_yaw,reward_terms/ang_xy,reward_terms/yaw_rate,reward_terms/pos_pen,reward_terms/action_rate,reward_terms/track_pos,train/approx_kl,train/policy_gradient_loss,train/std,train/value_loss,train/learning_rate,train/clip_fraction,train/explained_variance,train/clip_range,train/entropy_loss,train/n_updates,train/loss
-0.08822183003567662,0.5,585,-0.3121653083928591,0.0,-0.07988495772360743,-0.14900187779034124,-0.016367590556336166,-0.005273055792558277,0.01,0.0,0.2832670659367377,0.0,0.0,815,4409,1.4792879358768307,-0.15176374955898175,-8.070285329589331e-05,57.01,3594240,33.37078071,-0.14263671974167016,0.34783418208511857,-0.28296280158401454,-0.3041036155467193,-0.10206962031023491,-0.12321490976239834,1.4719986337560342,0.009135714,-0.0021859070693608373,0.6810836791992188,115.26150703430176,0.00026411904,0.09039306640625,0.9626892805099487,0.2,-6.048287570476532,2336,54.749813079833984
-0.09133203614449618,0.5,586,-0.3162506421696301,0.0,-0.054889448940619485,-0.15840539639514736,-0.01719869726739475,-0.01033389755909973,0.01,0.0,0.2810021258671888,0.0,0.0,815,4416,1.4750098950965171,-0.15229018846810435,-0.007917190843853278,55.38,3600384,29.280511879999995,-0.15133672833158518,0.3508842964954731,-0.2943019630582521,-0.29243393044758637,-0.09940756823294888,-0.122852389041136,1.4889009769121577,0.005348659,-0.0024507259076926857,0.6808655858039856,85.40841388702393,0.0002640576,0.05596923828125,0.9726685285568237,0.2,-6.046008229255676,2340,42.954463958740234
-0.0944367836306391,0.5,587,-0.3148673849342149,0.0,-0.08027023281083887,-0.1522143701988009,-0.01953126306712988,-0.005619097076100911,0.01,0.0,0.2726841748408858,0.0,0.0,815,4423,1.4780300233590726,-0.1495027233608112,-0.0005027331262571271,56.52,3606528,30.93680652,-0.16214779575557503,0.3527621607485167,-0.27464481154171067,-0.28331352638830964,-0.10348253673316976,-0.1250043854877636,1.467023229258441,0.0060150544,-0.0044023848458891734,0.6803788542747498,103.65317153930664,0.00026399615999999997,0.028076171875,0.9645853042602539,0.2,-6.04260915517807,2344,53.60129928588867
-0.09313917231553188,0.5,588,-0.31179531829378776,0.0,-0.060149510913226935,-0.16395312670212814,-0.020679808763537186,-0.005153193934300071,0.01,0.0,0.26410146515646,0.0,0.0,815,4431,1.4793390449679766,-0.1565222620020321,0.0,56.68,3612672,30.51702636,-0.1622915317660477,0.3544271010470102,-0.2807969872483813,-0.27696536391663934,-0.1061024271234024,-0.12472796397470942,1.4522946320429384,0.007120494,-0.0031631979654775932,0.6796991229057312,76.06093120574951,0.00026393472,0.05340576171875,0.9747527241706848,0.2,-6.037404477596283,2348,34.333641052246094
-0.09816451184046598,0.5,589,-0.3109922520269098,0.0,-0.042655226895077475,-0.14959043953781864,-0.01738219268287134,-0.004547310800329096,0.01,0.0,0.2639566836456669,0.0,0.0,815,4438,1.4818507342715748,-0.15191478643859987,-0.0002675601018657515,56.79,3618816,34.00211108,-0.15047209854987262,0.35371259848571496,-0.267071529282324,-0.2791023405500282,-0.10413893640960421,-0.11897308846154485,1.4622345734711304,0.0067219157,-0.00484387474716641,0.6789920926094055,89.42676544189453,0.00026387328,0.03875732421875,0.9707188606262207,0.2,-6.030888319015503,2352,41.522010803222656
-0.09977525484615181,0.5,590,-0.305896089446066,0.0,-0.06852080744384992,-0.13293473768509143,-0.015616301715335562,-0.004873587417802227,0.01,0.0,0.2741438092056541,0.0,0.0,815,4446,1.48083694796757,-0.14953985010178125,-3.300664738701925e-05,56.11,3624960,35.75100305,-0.13781748248723522,0.3594052588502083,-0.2701935832488807,-0.2658049813969997,-0.10217279256598566,-0.12133553553704257,1.4721514652711292,0.00651668,-0.003970804449636489,0.6784467697143555,55.35369682312012,0.00026381184,0.073272705078125,0.9814537763595581,0.2,-6.024596095085144,2356,28.088716506958008
-0.09711176593315807,0.5,591,-0.3062471294007915,0.0,-0.07651849598388169,-0.13933462459822918,-0.01579556906029756,-0.0069318413997276175,0.01,0.0,0.2849778393958771,0.0,0.0,815,4453,1.4728496214859963,-0.14983659327133625,-0.00011888340225502286,58.11,3631104,39.45141792999999,-0.13733362714960853,0.35789975472818525,-0.2602091229022733,-0.27281982646146735,-0.10223012810479647,-0.116867512749753,1.4738038235861286,0.00666612,-0.0044394698343239725,0.6779751181602478,56.87891244888306,0.0002637504,0.05615234375,0.9817619323730469,0.2,-6.018969178199768,2360,26.686443328857422
-0.08728080471098748,0.5,592,-0.3057896009505111,0.0,-0.06006987091489263,-0.13107553538928565,-0.015424555681828413,-0.005511410859255469,0.01,0.0,0.2667500315369205,0.0,0.0,815,4460,1.4778304378075215,-0.15166476353372346,-0.0018697801743539344,55.63,3637248,33.83435256999999,-0.13667360089046715,0.35720389524548185,-0.2756169071028937,-0.27582701349830957,-0.1018676021855945,-0.12033231383825183,1.471730663295557,0.005202189,-0.003424515773076564,0.6775932908058167,50.52528238296509,0.00026368896,0.035980224609375,0.9835278987884521,0.2,-6.013976097106934,2364,23.925098419189453
-0.10473498019901183,0.5,593,-0.3263742253461646,0.0,-0.0570840821620725,-0.16991841521085194,-0.019822277884729782,-0.008978062135184437,0.01,0.0,0.27664505475698514,0.0,0.0,815,4467,1.470622674611756,-0.1514117072422889,0.0,56.52,3643392,31.30806835,-0.16071505170389447,0.3528631036047459,-0.26957482699379925,-0.29253577113215506,-0.10240707419908897,-0.11786562855676049,1.4735427107820616,0.011457151,-0.0048580829170532525,0.6773117184638977,77.05069923400879,0.00026362752,0.1070556640625,0.9740419983863831,0.2,-6.00993674993515,2368,42.58856201171875
-0.09910107801910223,0.5,594,-0.3042228215766238,0.0,-0.05780562770532152,-0.14375115499511812,-0.01491413010188064,-0.006163354082245914,0.01,0.0,0.2794681276537588,0.0,0.0,815,4475,1.4754114405853518,-0.15326691050499963,0.0,57.04,3649536,37.362040900000004,-0.13429911064146974,0.3535873275541099,-0.264414697193694,-0.2843077287012926,-0.10050183763634714,-0.1221435343233549,1.4822527172082152,0.005434498,-0.0025316000101156533,0.6771472096443176,92.92871284484863,0.00026356608,0.0263671875,0.9701884388923645,0.2,-6.007006883621216,2372,46.72860336303711
-0.09473990447368097,0.5,595,-0.3082726371818327,0.0,-0.060310867395561234,-0.16661655237192907,-0.01740884029916343,-0.006635899060488115,0.01,0.0,0.27924433159596124,0.0,0.0,815,4482,1.4736394883560326,-0.15390162548466924,-0.0013140680691544684,56.34,3655680,31.880115599999996,-0.15258446466356665,0.350911993726932,-0.26476950794005155,-0.2899242347173832,-0.10063220973932152,-0.12000618141690877,1.4821998516154238,0.007748157,-0.0033325910044368356,0.6770138740539551,76.61304569244385,0.00026350464,0.034576416015625,0.974857747554779,0.2,-6.004830181598663,2376,37.18035888671875
-0.09460428472842258,0.5,596,-0.305834617093493,0.0,-0.05902682921647557,-0.15026294038933188,-0.017502997626311894,-0.006268366486388792,0.01,0.0,0.2700398177211929,0.0,0.0,815,4489,1.4758420588380734,-0.14837394973817802,0.0,57.43,3661824,36.27748269,-0.14642558550155022,0.3550669735990888,-0.2639716698265438,-0.279868287242629,-0.10396565785395472,-0.11759966473002574,1.4639262898239371,0.007411695,-0.0035834093287121505,0.6769124865531921,103.36132049560547,0.0002634432,0.0406494140625,0.9673758745193481,0.2,-6.002763628959656,2380,56.300559997558594
-0.08962574295308941,0.5,597,-0.30445461320766415,0.0,-0.07222527086386246,-0.16058497098653082,-0.01699722549194106,-0.007806255841935974,0.01,0.0,0.2943680192294066,0.0,0.0,815,4496,1.4699855447591592,-0.1518759962290395,-0.0054710732443097,56.9,3667968,32.62777097,-0.14638428371179998,0.3456734696093812,-0.27296407432907194,-0.3045918408341648,-0.09998572856593453,-0.12083252688830722,1.4862048693365706,0.007426991,-0.004304228845285252,0.6767532825469971,62.443520069122314,0.00026338176,0.05389404296875,0.9809036254882812,0.2,-6.000915706157684,2384,29.375003814697266
-0.08046657517580941,0.5,598,-0.3054599853502671,0.0,-0.05209589377093085,-0.16002915180555785,-0.016180543653696974,-0.008304976143900472,0.01,0.0,0.2702787649682969,0.0,0.0,815,4503,1.46943885469409,-0.15684017969228223,-0.0002275601931036341,56.51,3674112,32.58213481,-0.1441142155589408,0.34892052019022474,-0.27980874008899764,-0.3010615094931434,-0.10153768810311255,-0.12112883386895712,1.475813204793587,0.005661311,-0.0031447256915271282,0.6763922572135925,98.93782997131348,0.00026332032,0.043365478515625,0.9695158004760742,0.2,-5.9976890087127686,2388,45.17008972167969
-0.07486103147926931,0.5,599,-0.29867446627518934,0.0,-0.05734224264687953,-0.14157485876112397,-0.014717629560396621,-0.006492418411700524,0.01,0.0,0.27302634589965186,0.0,0.0,815,4511,1.474217418358118,-0.14874495279256586,0.0,56.49,3680256,37.12972554,-0.1370077854889533,0.3535620388129157,-0.27198064237018155,-0.279336823196812,-0.10038925638892271,-0.11810942962520248,1.4805178416851479,0.009787593,-0.0035352915292605758,0.6760950684547424,89.91616916656494,0.00026325888,0.058929443359375,0.9702264070510864,0.2,-5.993204474449158,2392,50.10102462768555
-0.06903026351097379,0.5,600,-0.29692928256460666,0.0,-0.05421422474624953,-0.1381038881237791,-0.014196939005509177,-0.004797978288777321,0.01,0.0,0.26710834460304167,0.0,0.0,815,4518,1.4806475337342515,-0.1468578599656413,0.0,55.88,3686400,37.49613431,-0.13354643127723068,0.3560975310198576,-0.2704434592869522,-0.27614122761516163,-0.0998201123566851,-0.11953102554736422,1.4835051947431384,0.0067677926,-0.002666933462023735,0.6762003302574158,53.850131034851074,0.00026319744,0.033538818359375,0.9818059206008911,0.2,-5.99068009853363,2396,24.591262817382812
-0.08140233437868839,0.5,601,-0.3092645289774606,0.0,-0.06468929839070471,-0.14161303096693648,-0.015076159897252146,-0.005360006869399552,0.01,0.0,0.2757102071591611,0.0,0.0,815,4526,1.4785314908173557,-0.14723181495915197,-0.0004414858118811059,56.63,3692544,35.079379440000004,-0.13959918416063152,0.3515556932580964,-0.2742572829299066,-0.293782328847013,-0.1000263362754743,-0.11741671411634824,1.483063742949491,0.007645679,-0.003222014318453148,0.6763409972190857,44.43110227584839,0.00026313599999999997,0.06768798828125,0.9853875041007996,0.2,-5.990588843822479,2400,20.659557342529297
-0.08178459137943604,0.5,602,-0.3019390148757503,0.0,-0.05107716720945487,-0.1481227443220467,-0.014838583457305697,-0.004970569194217975,0.01,0.0,0.26887566018521086,0.0,0.0,815,4533,1.479778805670018,-0.14632824491363697,-4.668469774137649e-05,55.72,3698688,36.694210330000004,-0.14225738152340903,0.3550466406767255,-0.265794697859727,-0.27111985920523346,-0.1009305976490925,-0.11988873419265289,1.4768173962838054,0.008246322,-0.0035830502783937845,0.6762180924415588,77.26003742218018,0.00026307456,0.080657958984375,0.976304829120636,0.2,-5.9890448451042175,2404,36.86126708984375
-0.08463858675752138,0.5,603,-0.304809757565728,0.0,-0.060787698211371366,-0.14778726410689916,-0.01677079874435088,-0.006630065643501143,0.01,0.0,0.27257414076203673,0.0,0.0,815,4541,1.475257079830044,-0.1499961695192847,-0.002226998127206854,56.22,3704832,33.672532509999996,-0.14869113174053003,0.35297860669997716,-0.27341997640412846,-0.28539661450542597,-0.0999946979082698,-0.11938521421398192,1.484307087992302,0.005596672,-0.004180891759460792,0.6759468913078308,60.29581356048584,0.00026301312,0.066497802734375,0.9794289469718933,0.2,-5.985892236232758,2408,26.241252899169922
-0.08062124783303717,0.5,604,-0.3049659081627753,0.0,-0.051421213693981595,-0.15152671633086368,-0.015423415979327067,-0.007022884813314934,0.01,0.0,0.27068564933785955,0.0,0.0,815,4548,1.475969389117078,-0.14574008684439302,-0.0006606376016018563,56.76,3710976,37.39875314,-0.1425433881844789,0.35926835404148366,-0.25624122099751295,-0.27074320495015064,-0.10171433076179855,-0.1186852476804705,1.47398747991356,0.004115914,-0.0032836759637575597,0.6755875945091248,75.52219867706299,0.00026295168,0.010894775390625,0.9748361706733704,0.2,-5.98177844285965,2412,33.66521072387695
-0.09284047291568483,0.5,605,-0.3088174541429818,0.0,-0.062038390027349406,-0.14419605682903558,-0.01849948396314742,-0.006632903487552838,0.01,0.0,0.2716863830244113,0.0,0.0,815,4555,1.4745554562832695,-0.14189842412072173,-0.0010768770632920547,57.98,3717120,38.128566580000005,-0.1514494646051618,0.35686869470266996,-0.25902178919908464,-0.2691843093660406,-0.10563888057281888,-0.1161436384872629,1.4559021405579315,0.010186063,-0.005103469215100631,0.6752615571022034,68.69947719573975,0.00026289023999999996,0.0577392578125,0.9786201119422913,0.2,-5.977692484855652,2416,34.666053771972656
-0.08419703363733806,0.5,606,-0.29774454033235787,0.0,-0.0479296184081233,-0.13395974822532178,-0.01636038971630781,-0.004887278582052317,0.01,0.0,0.2596275593958524,0.0,0.0,815,4563,1.480112682581724,-0.14216950801494146,0.0,56.5,3723264,38.512000119999996,-0.1463207054414666,0.3595598656400179,-0.25395111315896335,-0.26763996064777135,-0.10452182630415678,-0.11918183898528951,1.4588396281948872,0.0041165305,-0.001721732653095387,0.6749698519706726,83.07989978790283,0.0002628288,0.029693603515625,0.9736684560775757,0.2,-5.974050164222717,2420,36.33675003051758
-0.08401528906290544,0.5,607,-0.29729479024820166,0.0,-0.055330031142925395,-0.1512924841393931,-0.01546314390496181,-0.005886578012130235,0.01,0.0,0.2680023131898623,0.0,0.0,816,4570,1.4763785299825638,-0.1445082998366981,-0.0007206493011250514,56.7,3729408,35.03728648,-0.1438809736474929,0.35274028795722895,-0.2659760505261752,-0.28769121429388295,-0.10253975701248398,-0.11996853518970078,1.468555844157527,0.00852984,-0.0035950765886809677,0.6746463775634766,50.8191294670105,0.00026276736,0.03729248046875,0.9828143119812012,0.2,-5.97021758556366,2424,24.547849655151367
-0.09133627421967726,0.5,608,-0.3025917281555468,0.0,-0.07019760589558949,-0.14121146384485325,-0.01717262034910095,-0.009153229868244026,0.01,0.0,0.2812092629963951,0.0,0.0,816,4577,1.4689310033876002,-0.14834791498350766,-0.00294806187359507,57.41,3735552,37.007497089999994,-0.14637756262961776,0.35601517660404874,-0.25930872937383587,-0.27707956537316986,-0.10191257402742915,-0.11965053764485457,1.4749743550020813,0.00956432,-0.0027958451537415385,0.6743029952049255,45.15733480453491,0.00026270591999999997,0.054840087890625,0.9849221706390381,0.2,-5.966290295124054,2428,22.29985809326172
-0.08926034769122326,0.5,609,-0.30033328020114897,0.0,-0.06940966664759161,-0.1622678225119705,-0.017539986582593443,-0.010118291594418204,0.01,0.0,0.2995512960986175,0.0,0.0,816,4583,1.4654998658612992,-0.15336914003902727,-0.0016307623877915795,57.31,3741696,35.601193429999995,-0.15063822860392928,0.3471058358319419,-0.26519114397916627,-0.30446380740799506,-0.0977640512034464,-0.11970550788881666,1.4991929809431597,0.010298673,-0.003988729906268418,0.6739842295646667,79.57485294342041,0.00026264448,0.078582763671875,0.9744554162025452,0.2,-5.96172308921814,2432,35.840572357177734
-0.09167478165484927,0.5,610,-0.3023820650080508,0.0,-0.08223429138287665,-0.1715587197557742,-0.01977782955537436,-0.017179902593232137,0.01,0.0,0.2960619673689718,0.0,0.0,816,4591,1.454746145868515,-0.1536394132942909,-0.011602444078918918,57.1,3747840,27.764306679999994,-0.15519790688952975,0.3410232633036041,-0.26719034500322725,-0.31973284017692033,-0.10147684650376797,-0.12075593552261943,1.4806408677907557,0.0074656922,-0.0023894594924058765,0.6736741065979004,121.38530921936035,0.00026258304,0.036376953125,0.962468683719635,0.2,-5.958131968975067,2436,56.98692321777344
-0.08264160523896942,0.5,611,-0.30730136468850494,0.0,-0.05147882488221243,-0.18132864236711285,-0.018368539206972612,-0.007030437249338213,0.01,0.0,0.2977577249750695,0.0,0.0,816,4598,1.4722921859938651,-0.1475074835268507,-0.0007415669148084303,57.63,3753984,37.18985979,-0.15394916747262213,0.3486510299849637,-0.26881872570083704,-0.2977757656312779,-0.09872925101154066,-0.1191025077931777,1.4945571739979704,0.005422948,-0.003250279725762084,0.6732668876647949,178.16642951965332,0.0002625216,0.01800537109375,0.9461386203765869,0.2,-5.954634249210358,2440,66.43914794921875
-0.08054665825465594,0.5,612,-0.3107224821657775,0.0,-0.06951148918423465,-0.1688404639239314,-0.017673878799685388,-0.020075651894936868,0.01,0.0,0.2984588885750423,0.0,0.0,816,4605,1.4562810765038172,-0.14880948420246967,-0.01461428152238508,57.06,3760128,31.722613909999996,-0.14976418559470625,0.34106154646013986,-0.2647482115382655,-0.3267983027410558,-0.09916542319327998,-0.11920614918797397,1.4895083435924699,0.0044636102,-0.0031518581381533295,0.6728856563568115,116.22789764404297,0.00026246016,0.013214111328125,0.9650218486785889,0.2,-5.950571298599243,2444,57.49079513549805
-0.07979154131351032,0.5,613,-0.29681239689652267,0.0,-0.05233191293925168,-0.1699819331075244,-0.01646200499382202,-0.008144858658730929,0.01,0.0,0.28942736188217477,0.0,0.0,816,4612,1.4679215733679787,-0.14414040149974472,-0.0005409987157053596,56.77,3766272,35.904155659999994,-0.14231626236213366,0.3459109164236864,-0.2597211843868196,-0.30165555807486766,-0.0980703329524073,-0.11975660657615927,1.4972985820832048,0.009930681,-0.00418835919117555,0.6727125644683838,178.96388816833496,0.00026239872,0.0626220703125,0.9481140971183777,0.2,-5.947458624839783,2448,84.52815246582031
-0.08507702555798691,0.5,614,-0.29977506411030447,0.0,-0.06181009719843323,-0.16165600066333932,-0.016878113770952146,-0.006816543894471883,0.01,0.0,0.27759219311254796,0.0,0.0,816,4619,1.4733959281875286,-0.14367192213257107,-0.003301541961980367,56.27,3772416,36.47490159,-0.14813220985068637,0.35630013864996163,-0.2543115431800755,-0.2798631557154209,-0.10185115273244837,-0.11959857839061017,1.474922895828201,0.0061376984,-0.004019105457700789,0.672558069229126,128.34353733062744,0.00026233728,0.03668212890625,0.9598478078842163,0.2,-5.945821046829224,2452,52.80094528198242
-0.08440590954507089,0.5,615,-0.2901288425925147,0.0,-0.05149656459075944,-0.1525123757784863,-0.01579000545199306,-0.006324211101593633,0.01,0.0,0.2893049238007957,0.0,0.0,816,4626,1.4747756855698146,-0.1432439985308212,0.0,58.23,3778560,42.08408928,-0.13927172453744652,0.35215626356924307,-0.25249897626930556,-0.2876414736121245,-0.10016826507409615,-0.11968716924407563,1.485482929276068,0.004973287,-0.004184870820608921,0.6723005771636963,95.70205974578857,0.00026227583999999997,0.0247802734375,0.9695993661880493,0.2,-5.94368189573288,2456,47.52460861206055
-0.07087137820090404,0.5,616,-0.299832285744779,0.0,-0.05592180928424969,-0.15833347492541217,-0.01566354321912511,-0.00516816325994572,0.01,0.0,0.2873512121828932,0.0,0.0,816,4633,1.47925715756719,-0.14427065889481655,-5.588208526306537e-05,55.74,3784704,36.59170645,-0.14069303851530246,0.35294190468325315,-0.2722818741708944,-0.286224800951374,-0.09676722640900681,-0.11993844678839656,1.5018024723646457,0.00705867,-0.0038759461604058743,0.6719515919685364,75.03870964050293,0.0002622144,0.027587890625,0.9773758053779602,0.2,-5.940674662590027,2460,37.643798828125
-0.08240660868923698,0.5,617,-0.3047824721554268,0.0,-0.052551224933357656,-0.152133513546399,-0.01794546059303072,-0.006577022339202089,0.01,0.0,0.2866555747912132,0.0,0.0,816,4641,1.4736032890505157,-0.14242034144062166,-0.0007724298393485892,57.97,3790848,40.01959044,-0.1494101478378663,0.3509614932675413,-0.2600002471046929,-0.2896359729393918,-0.10179033404817261,-0.11701724369866835,1.4762644911577265,0.0054315445,-0.0038110724417492747,0.6718597412109375,112.4325065612793,0.00026215296,0.01910400390625,0.963960587978363,0.2,-5.937849640846252,2464,56.403717041015625
-0.07743193479770913,0.5,618,-0.3047242653316851,0.0,-0.059580811979862806,-0.1499442216853628,-0.016032575182123723,-0.006434954970601827,0.01,0.0,0.2867143365629746,0.0,0.0,816,4648,1.474612945089272,-0.14234498583743158,-0.0006134432970201269,56.89,3796992,40.432144969999996,-0.13851080051504328,0.3551320223086197,-0.2575897189102689,-0.27648851942213754,-0.09909186755281917,-0.11593042415385489,1.4895561743819534,0.004331403,-0.0011186045594513416,0.6719794273376465,88.09676170349121,0.00026209152,0.0166015625,0.9730480909347534,0.2,-5.937098026275635,2468,45.51791763305664
-0.08139505049811627,0.5,619,-0.2963400930313389,0.0,-0.04605887772144842,-0.15976290825577885,-0.014529917508011699,-0.007036669368423783,0.01,0.0,0.28675134844176203,0.0,0.0,817,4654,1.4723393802754192,-0.1447604091864528,0.0,56.64,3803136,39.05501088,-0.1378771722310869,0.35273341098812144,-0.2607611192555662,-0.28366603697618015,-0.09705851542092014,-0.11720682063186116,1.501672142683309,0.008516367,-0.003863249090500176,0.6718346476554871,60.77932357788086,0.00026203007999999996,0.053985595703125,0.9805192351341248,0.2,-5.936309039592743,2472,29.145198822021484
-0.07762142792695383,0.5,620,-0.29437743900295055,0.0,-0.05648627600351583,-0.14515115500988093,-0.015215088133487036,-0.00591958794048683,0.01,0.0,0.28880885786322236,0.0,0.0,817,4662,1.4762570376818378,-0.1436788141288796,-1.2656582264413723e-07,57.11,3809280,44.15874577,-0.13371548505869651,0.3591291929905976,-0.2448298550366982,-0.2671936127532028,-0.09891685962302095,-0.115600024531327,1.4897552625075159,0.006148584,-0.0036769266589544713,0.6717572212219238,108.97585105895996,0.00026196864,0.066741943359375,0.9650399684906006,0.2,-5.933700323104858,2476,57.85294723510742
-0.0839264892379591,0.5,621,-0.2961714965850784,0.0,-0.044626704493417324,-0.15976140246262124,-0.016340672003389668,-0.006694694014770728,0.01,0.0,0.2740818472978364,0.0,0.0,817,4668,1.4732883167259085,-0.1457084022158835,0.0,56.46,3815424,34.53959835999999,-0.1398239123566982,0.3491305244037087,-0.2647383261870723,-0.2997049100098027,-0.10031966242610345,-0.1177409760133538,1.4842500071373594,0.007874576,-0.0028162805101601407,0.6717252135276794,78.08259677886963,0.0002619072,0.053955078125,0.9770089983940125,0.2,-5.932306706905365,2480,34.35249328613281
-0.07259303946708874,0.5,622,-0.29337004316343834,0.0,-0.05068429834566785,-0.14899459843856014,-0.015467842301636595,-0.007495790475453366,0.01,0.0,0.27075550293465317,0.0,0.0,817,4675,1.4702960810294219,-0.14054421714157297,0.0,56.99,3821568,40.85856663,-0.13494617580447502,0.35193514657382297,-0.2603633780130212,-0.2843277800728071,-0.10130348375015892,-0.11596405889447213,1.4756102151499684,0.0049112947,-0.0025909888208843768,0.6717429757118225,77.71026420593262,0.00026184575999999997,0.019256591796875,0.9754458665847778,0.2,-5.930658519268036,2484,36.60145950317383
-0.0863772817279217,0.5,623,-0.3095345418000774,0.0,-0.0479045524206606,-0.1609763910854401,-0.019103276402616876,-0.006964890134676712,0.01,0.0,0.2757158927650591,0.0,0.0,817,4682,1.4722887187090237,-0.14158413403400805,-4.877115694140608e-07,57.24,3827712,35.07426997,-0.15672710716416505,0.3501951738569254,-0.2692081571449877,-0.29068525017722946,-0.10264973357467379,-0.11845228980224443,1.471472876740017,0.006978699,-0.003897669812431559,0.6716725826263428,50.9793963432312,0.00026178432,0.063446044921875,0.9832054376602173,0.2,-5.929269075393677,2488,24.419431686401367
-0.09670539474733776,0.5,624,-0.30654191404007747,0.0,-0.044883188385984596,-0.1494594699114757,-0.018105703040447427,-0.006653435058900804,0.01,0.0,0.26456919434556064,0.0,0.0,817,4689,1.4735100084993367,-0.13676012070694948,-3.6921021910603216e-05,57.73,3833856,36.76376656,-0.15231993557307014,0.35079269876436864,-0.2622587194689061,-0.2842804033539397,-0.10469320556299583,-0.11327128589448628,1.4617567420186397,0.007006459,-0.002068045228952542,0.6715466976165771,81.0074462890625,0.00026172288,0.055816650390625,0.975765585899353,0.2,-5.927161335945129,2492,39.40614318847656
-0.07096575626095362,0.5,625,-0.2961099764796175,0.0,-0.04384516722059866,-0.14715330567470417,-0.013939676546009456,-0.006152210834419765,0.01,0.0,0.27223199334161624,0.0,0.0,817,4696,1.475410447155203,-0.14374225423939854,-0.0007212951214598172,56.0,3840000,38.59888726,-0.1318957605358632,0.3587890285676454,-0.26721299896834466,-0.2717184349027366,-0.09893515225004089,-0.11808743523989725,1.488524508173284,0.0074774465,-0.0032123302516993135,0.6713026165962219,59.56689691543579,0.00026166144,0.043609619140625,0.9814476370811462,0.2,-5.9249144196510315,2496,29.20192527770996
-0.08404905347922348,0.5,626,-0.30456973482333255,0.0,-0.05612964632520966,-0.149308217324098,-0.015105928093533156,-0.0059395224202993535,0.01,0.0,0.2914261828558003,0.0,0.0,817,4703,1.4767015152901877,-0.14182381084449572,-0.001329823185364901,56.89,3846144,40.69874718,-0.1362966744421953,0.3537891866260518,-0.25796985469623673,-0.27671135394200014,-0.09808283136020146,-0.11453648572287041,1.4935960675292625,0.005913033,-0.0031896176806185395,0.6709783673286438,59.07744264602661,0.0002616,0.018585205078125,0.9801891446113586,0.2,-5.921727418899536,2500,28.978620529174805
-0.08313271049841464,0.5,627,-0.29664806159278395,0.0,-0.05533612238814343,-0.15879022997069833,-0.016967547680559737,-0.006152373410948178,0.01,0.0,0.26721853743513607,0.0,0.0,817,4710,1.4753414404015832,-0.14291822737477058,-0.0009284105465598662,55.73,3852288,34.22627857,-0.1416245986213696,0.3529856290629744,-0.25717759358622955,-0.2815977162586789,-0.10113826839889949,-0.1142176940400282,1.4792208950218644,0.008302409,-0.003059669630602002,0.6706290245056152,83.86038208007812,0.00026153856,0.040618896484375,0.9749600291252136,0.2,-5.91767543554306,2504,46.05171585083008
-0.09028815012411456,0.5,628,-0.3150365184780361,0.0,-0.054093654069957066,-0.14770491570475508,-0.01804163257068977,-0.006900748155651351,0.01,0.0,0.284265844883074,0.0,0.0,817,4717,1.4738858209505754,-0.13935338023158117,-6.960689366718868e-07,57.63,3858432,37.16596728,-0.14614818378014938,0.3505401994401074,-0.27082518046493614,-0.2930310884151211,-0.09997341391248811,-0.11433794715600716,1.4866618667192435,0.007637633,-0.004634981014532968,0.6704133152961731,66.74762725830078,0.00026147712,0.050506591796875,0.9781692624092102,0.2,-5.914081513881683,2508,28.672683715820312
-0.09382409828230193,0.5,629,-0.3098343794576861,0.0,-0.06367909880462967,-0.16005605691216504,-0.01719924363113964,-0.00574498751454676,0.01,0.0,0.2862491330586265,0.0,0.0,817,4725,1.4775999406556366,-0.14385194463216136,-0.0015915767053523587,57.64,3864576,39.57349633,-0.14085974248608166,0.3535254852552971,-0.2611511949749084,-0.28406796003712204,-0.10061177709237788,-0.11462114502421357,1.4824327872534855,0.010676629,-0.0025226405705325305,0.6703786253929138,100.48953533172607,0.00026141567999999997,0.103057861328125,0.9684842228889465,0.2,-5.911357641220093,2512,49.95834732055664
-0.08408072190142611,0.5,630,-0.3023767055621673,0.0,-0.04951906887559007,-0.14415679541159787,-0.0172990286753841,-0.006141983644782881,0.01,0.0,0.26914466363192213,0.0,0.0,818,4731,1.4764395382856794,-0.14176744893488843,-5.65340073147293e-05,55.95,3870720,37.376261920000005,-0.1447924176064379,0.35852507339736667,-0.2573267829493207,-0.2656416328006154,-0.10040961782444623,-0.11595332902864956,1.4833171321203509,0.008571833,-0.002926320768892765,0.6703106760978699,88.50305461883545,0.00026135424,0.10491943359375,0.9723966121673584,0.2,-5.909596741199493,2516,38.972442626953125
