reward_terms/coef_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/torque,reward_terms/clearance,reward_terms/motor_vel,reward_terms/vz,rollout/ep_len_mean,time/iterations,reward_terms/energy,reward_terms/alive,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/stop,reward_terms/overrun,reward_terms/stance,curriculum/eff_scale,reward_terms/action_rate,reward_terms/fwd_speed,reward_terms/residual,reward_terms/phase_contact,curriculum/ent_coef,reward_terms/angmom,rollout/ep_rew_mean,time/fps,curriculum/stance_ratio,reward_terms/air_time,reward_terms/upright,time/total_timesteps,reward_terms/time,reward_terms/ang_xy,time/time_elapsed,reward_terms/hip_roll,train/n_updates,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_range,train/std,train/learning_rate,train/value_loss,train/explained_variance
-0.6229057160914723,-4.2288231365966376e-09,-0.08882231833176407,-0.12549129971790238,0.09924193929322107,-0.003504443442339948,-0.27640679027487386,51.87,524,-0.012139717991856366,0.5,-0.6818776135654614,-5.139767094270179e-07,0.0,0.0,-0.28553712542339155,0.3391829333333333,-0.09909238860808409,1.858520965081496,-0.5387088961106574,-0.42480632541934726,0.01,-0.2205932233615472,-101.18196965000001,3665,0.5719879253333333,0.002722039279576979,-0.506001918091009,20389888,0.0,-0.4770236825588594,5562,-0.06652660912135963,35045,0.380621337890625,-34.095584869384766,0.0017831756442319602,0.035432443,0.8472002744674683,0.2,1.003521203994751,0.0003,2.7105922639369964,0.9837722182273865
-0.6169105247930758,-4.2790698016512086e-09,-0.09022060436792159,-0.12577586211808447,0.10122705851377359,-0.0034979089083498308,-0.279820571270084,51.44,525,-0.012109962862615559,0.5,-0.6715521544741091,-1.747529236844888e-05,0.0,0.0,-0.2921746708828272,0.3398314666666667,-0.09837023067079724,1.8807179835627488,-0.537875951584758,-0.4237187890292247,0.01,-0.21749179977749367,-100.79407716999998,3665,0.5718387626666667,0.0028006782767509945,-0.5093108922686342,20428800,0.0,-0.4733106426581762,5573,-0.06664507778258397,35047,0.32869944852941174,-34.06729148415958,0.006189330344033592,0.043479722,3.1897826194763184,0.2,1.0011801719665527,0.0003,5.211336107815013,0.969953715801239
-0.6211435642343064,-4.131772593563068e-09,-0.08924254272739385,-0.12527207850921313,0.09882497613870786,-0.0035174164039100896,-0.2782696608030202,52.66,526,-0.012143329683459495,0.5,-0.6809799641506263,-7.709665959210772e-07,0.0,0.0,-0.28043568425669657,0.34048,-0.09902031718659851,1.8633636418329123,-0.5380279798561661,-0.42414144925776287,0.01,-0.22314239942440697,-100.77767882,3665,0.5716896,0.002776521216698089,-0.5085152149074337,20467712,0.0,-0.47886089569315476,5583,-0.0658609449928416,35051,0.326824951171875,-34.100756359100345,-0.0030555500241462143,0.030147562,1.1349587440490723,0.2,1.0039398670196533,0.0003,3.0759858548641206,0.9817559719085693
-0.6192379508279009,-4.2547973607039825e-09,-0.09223665298385898,-0.12561801733790537,0.10065501264065344,-0.0035293868882226268,-0.2828954059992858,51.87,527,-0.012197276946174687,0.5,-0.6791888510500471,-2.055911433049723e-06,0.0,0.0,-0.2900672231702468,0.3411285333333333,-0.09925406695912986,1.881623016724859,-0.5388557653075192,-0.4258539615758772,0.01,-0.2228189429579024,-101.19136714000003,3665,0.5715404373333334,0.0027467103684198505,-0.5215575152676557,20506624,0.0,-0.4803572769298454,5594,-0.06675465132849837,35053,0.2953879616477273,-34.06489354913885,0.01246519858779555,0.04681938,0.8740549683570862,0.2,1.0009243488311768,0.0003,2.9013337222012607,0.9829142689704895
-0.6152849645666707,-4.246324318467296e-09,-0.09234033812466783,-0.12585221740484762,0.10123450293032021,-0.0035183710971092353,-0.28353315544375823,52.4,528,-0.012174298123375784,0.5,-0.674239732044981,-7.1957060993698084e-06,0.0,0.0,-0.29275237797266884,0.3417770666666667,-0.09879767851872134,1.8866303908374604,-0.5384053404568379,-0.42447774756308637,0.01,-0.22276614643123516,-101.173797,3665,0.5713912746666667,0.002769325493749133,-0.5203400709562945,20545536,0.0,-0.47990283197524536,5604,-0.06643824512399062,35057,0.374591064453125,-34.094139099121094,-0.0013303119572810828,0.027632345,1.4168623685836792,0.2,1.0032455921173096,0.0003,3.849011570215225,0.9775657653808594
-0.6156291016123759,-4.373867849013942e-09,-0.09556354836128292,-0.12702292897530834,0.10275068252148845,-0.0035448517570480145,-0.29047134992627494,52.18,529,-0.012273194873876703,0.5,-0.6763081253433311,-1.1564531106207715e-05,0.0,0.0,-0.30591155371246614,0.3424256,-0.09898279071862276,1.9030269234054924,-0.5378135798859773,-0.4246092548543572,0.01,-0.22510164343435465,-100.90435851999999,3665,0.571242112,0.0027775492237292624,-0.5305318789636202,20584448,0.0,-0.48265950476680486,5615,-0.06726993585009661,35059,0.2942962646484375,-34.06438589096069,0.0033606478828005493,0.040420886,1.8191282749176025,0.2,1.0009506940841675,0.0003,4.4516589641571045,0.9747828245162964
-0.6133575066289755,-4.354779192374949e-09,-0.09419687566829377,-0.126866662315094,0.10196148242126986,-0.0035385695749285836,-0.28649813245818956,52.37,530,-0.012265202193567292,0.5,-0.6756913461548418,-1.4391416794081268e-05,0.0,0.0,-0.30784411124604616,0.3430741333333333,-0.09861113728112077,1.8939511831223903,-0.5380775328346502,-0.4274610734455986,0.01,-0.22325838690547053,-100.54976247999997,3665,0.5710929493333333,0.002771895421717904,-0.5266193975258882,20623360,0.0,-0.4805671735176471,5625,-0.06770149988296507,35063,0.3372314453125,-34.092854022979736,-0.0014466098742559551,0.03191971,2.2068567276000977,0.2,1.0034353733062744,0.0003,4.1823368728160855,0.9755268096923828
-0.6102502806960655,-4.358876310059916e-09,-0.09464600855013737,-0.1277549366806926,0.10186518920561184,-0.0035423500177293767,-0.2883339263864279,52.13,531,-0.012290509263123944,0.5,-0.674785325693674,-4.4459222025532077e-05,0.0,0.0,-0.2974333809721301,0.3437226666666667,-0.09864281570145424,1.8988387727799085,-0.537860486368502,-0.42557355878206077,0.01,-0.22439013897531646,-101.07101479,3665,0.5709437866666667,0.0028536182929345066,-0.524262003555228,20662272,0.0,-0.48103475328070355,5636,-0.06648651255509871,35067,0.369110107421875,-34.0900354385376,-0.00011152623337693513,0.031157931,1.655699372291565,0.2,1.0033165216445923,0.0003,4.627012073993683,0.9731282591819763
-0.614583681118779,-4.477641995314339e-09,-0.09351027073227429,-0.12952605180796045,0.10248272216972595,-0.003567429542482653,-0.2841924207513447,52.49,532,-0.012397244136560528,0.5,-0.6810097823521081,0.0,0.0,0.0,-0.3081465179695881,0.3443712,-0.09899535669712,1.8890718297650044,-0.5376305706159817,-0.4254567225673592,0.01,-0.22032501595084622,-100.44162239,3665,0.570794624,0.0027965664508213337,-0.5215651584007048,20701184,0.0,-0.47618258862235574,5647,-0.06784080269868352,35070,0.32643926711309523,-34.07182221185593,0.005228708143390361,0.051802136,0.8336820602416992,0.2,1.0015192031860352,0.0003,3.037101314181373,0.9823330044746399
-0.6156527163997876,-4.4474652654287724e-09,-0.09432013257671397,-0.12785337389086135,0.10169188629434225,-0.003559893979121033,-0.29070040252892454,52.1,533,-0.012305959263822844,0.5,-0.6788569627448052,0.0,0.0,0.0,-0.30341581356796327,0.34501973333333336,-0.09849875340887444,1.9114972479812862,-0.5380853859099678,-0.422409699335306,0.01,-0.2286254532314929,-101.71816484000001,3665,0.5706454613333334,0.0028433387005383053,-0.5289413366373119,20740096,0.0,-0.48533309971535815,5657,-0.0679052253717201,35072,0.29576526988636365,-34.06597622958097,0.010595990747044032,0.046966445,1.76873779296875,0.2,1.000946044921875,0.0003,4.089353843168779,0.9762584567070007
-0.6199602918082449,-4.496329449451398e-09,-0.09332964983406691,-0.12895652192166546,0.10131179123278654,-0.003586012439282474,-0.2868483313290357,51.07,534,-0.012447555135200785,0.5,-0.6856001822138812,0.0,0.0,0.0,-0.2943416500601056,0.34566826666666667,-0.0994011162104039,1.8895355575389268,-0.5368196939439419,-0.4260010926570292,0.01,-0.2254535344796698,-101.53074161999999,3666,0.5704962986666666,0.0027739513484687593,-0.523954245433698,20779008,0.0,-0.4812938604957558,5668,-0.0672529968886089,35076,0.36441650390625,-34.09648513793945,-0.00038737155846320094,0.033758726,0.9075709581375122,0.2,1.0035039186477661,0.0003,2.638023707270622,0.9847815632820129
-0.6167812066078614,-4.46299738130415e-09,-0.09178229068687932,-0.12864712166572295,0.102107517420839,-0.003585304656036848,-0.2851959000018654,52.11,535,-0.012431362332885216,0.5,-0.6777710840885547,0.0,0.0,0.0,-0.2996558192212415,0.3463168,-0.09901592938717997,1.895694511944355,-0.5375259680850407,-0.42260546089051954,0.01,-0.22171110779953995,-100.87980725999998,3666,0.570347136,0.0028998765414335616,-0.5207298200097811,20817920,0.0,-0.47735732751620247,5678,-0.06775759518788751,35080,0.341485595703125,-34.095494174957274,-0.0042193341039819645,0.024765644,2.2712249755859375,0.2,1.0035357475280762,0.0003,4.547047650814056,0.9742130637168884
-0.619484550744073,-4.562888804193492e-09,-0.09250543446023353,-0.130086797137831,0.10163514368304195,-0.003604808779400087,-0.2833568614740128,52.47,536,-0.012505807445125347,0.5,-0.6858074431044496,0.0,0.0,0.0,-0.30482593406682185,0.34696533333333335,-0.09918364075107342,1.889126135035302,-0.5374727205149619,-0.42701270668620744,0.01,-0.21868868792329543,-100.47365386000001,3666,0.5701979733333333,0.0027611017959363955,-0.5201941286594637,20856832,0.0,-0.47405737762316025,5689,-0.06810529328465605,35084,0.321990966796875,-34.09627227783203,-0.004978849712642841,0.027561326,1.1381375789642334,0.2,1.0033197402954102,0.0003,2.8857950568199158,0.9831267595291138
-0.614590029769412,-4.512248124403878e-09,-0.09378364666117193,-0.12931682288126592,0.10140343501842797,-0.003591982822751795,-0.2889356359073721,52.34,537,-0.012464126375404248,0.5,-0.6787990536969541,0.0,0.0,0.0,-0.2831357604150543,0.34761386666666666,-0.09887246196922989,1.9061646266554833,-0.537633392706719,-0.42321723615544754,0.01,-0.2288801086255314,-100.86153159999999,3666,0.5700488106666667,0.0028788033692092683,-0.5223623891354663,20895744,0.0,-0.48638680723672256,5699,-0.06617412051413422,35088,0.345635986328125,-34.097682094573976,-0.002080120309256017,0.03464669,1.437498927116394,0.2,1.0040984153747559,0.0003,3.6230773270130157,0.9781932234764099
-0.6168494623306567,-4.578925103892265e-09,-0.09300503654779772,-0.13000696472420858,0.10168763021642759,-0.0035973829153500814,-0.28847884463640405,52.13,538,-0.012497349901353027,0.5,-0.679585027706847,-3.931942812510227e-05,0.0,0.0,-0.28662905152846874,0.3482624,-0.0987881473324362,1.90351729990651,-0.5377059474616024,-0.42256904842317017,0.01,-0.2253264007000198,-100.18161452,3666,0.569899648,0.002875719499762023,-0.5182019081512457,20934656,0.0,-0.48260277369478577,5710,-0.06692545405411127,35092,0.36785888671875,-34.09615507125854,-0.0015479328227229416,0.03347892,1.2026299238204956,0.2,1.0035240650177002,0.0003,3.281775933504105,0.9814087152481079
-0.6180407910314357,-4.5259067423404535e-09,-0.09476314251719603,-0.13096109833830222,0.10211201069754851,-0.0035906798357411927,-0.2932265898113862,52.49,539,-0.012516532105856114,0.5,-0.6789161850370646,0.0,0.0,0.0,-0.29827160867891517,0.34891093333333334,-0.09868270471222199,1.9072709508529466,-0.5382051408400241,-0.42185010586785987,0.01,-0.22727911858370478,-100.38867722,3666,0.5697504853333333,0.0028885689925549456,-0.5209076523184087,20973568,0.0,-0.4833271442283414,5720,-0.06737585453249202,35096,0.339892578125,-34.09127311706543,-0.002986459160456434,0.026052948,1.2363760471343994,0.2,1.003110408782959,0.0003,3.2647762417793276,0.9811110496520996
-0.6199227532399142,-4.4420544061930964e-09,-0.0915746173884961,-0.12941360461367316,0.10071966508193757,-0.0035948113679672754,-0.2872109452833489,51.51,540,-0.012471067595025039,0.5,-0.6728613086166927,-2.5698835471350894e-07,0.0,0.0,-0.27607437706071325,0.34955946666666665,-0.09878768497347101,1.8956293857406359,-0.5383140914055117,-0.4227872739859941,0.01,-0.22562674424950013,-101.41937911000001,3666,0.5696013226666666,0.00285670221293051,-0.5153372963748893,21012480,0.0,-0.4839378667298403,5731,-0.06532310054612299,35098,0.2523890904017857,-34.064540318080354,0.004969972817759428,0.043132674,1.0573837757110596,0.2,1.0009047985076904,0.0003,2.4497254405702864,0.9863079190254211
-0.6177406219997927,-4.519566127799022e-09,-0.09149211141924513,-0.12996067242050366,0.10173796906271897,-0.0035929096198393166,-0.2877142554407814,52.51,541,-0.01248352694197965,0.5,-0.6747708416370581,0.0,0.0,0.0,-0.27651356589557485,0.350208,-0.09861147353897065,1.8947659949713762,-0.5383570008101273,-0.42377663788040465,0.01,-0.2243459354001066,-100.85538638000001,3666,0.56945216,0.0028674958249259937,-0.5134311039924477,21051392,0.0,-0.4813361967125685,5741,-0.06508152322861335,35102,0.333282470703125,-34.092704391479494,-0.004579253197880462,0.030079965,1.250593662261963,0.2,1.0033670663833618,0.0003,2.9469805896282195,0.9831348061561584
-0.6172210460361522,-4.464965296501205e-09,-0.09085362143099666,-0.12973208933955824,0.10052105201989713,-0.0036031641469244048,-0.28791864606221607,52.39,542,-0.012504797117705555,0.5,-0.6746054373034641,-1.7989230783362138e-06,0.0,0.0,-0.2743007928501968,0.35085653333333333,-0.09856986196922395,1.897581960388652,-0.5382139383943304,-0.423161160246921,0.01,-0.22844309897012754,-101.46301347,3666,0.5693029973333333,0.0028993626275271374,-0.514367741800443,21090304,0.0,-0.48740461347232705,5752,-0.06576250717059116,35106,0.327496337890625,-34.08813562393188,-0.003432481607887894,0.02910845,1.0555379390716553,0.2,1.0029845237731934,0.0003,2.960276883840561,0.9828636050224304
-0.6182452200612514,-4.493862626865659e-09,-0.09062375215168748,-0.13016922309089277,0.10131207572940908,-0.003604783055094863,-0.2880877965079063,52.96,543,-0.012521833542215607,0.5,-0.6744458510129866,-2.5698835471350894e-07,0.0,0.0,-0.278920180195655,0.35150506666666664,-0.09856797376038831,1.8971305134675036,-0.5375578786839303,-0.4228455925349501,0.01,-0.22676357487595586,-101.13249224000003,3666,0.5691538346666667,0.0028654399349378715,-0.5111665367678595,21129216,0.0,-0.4851414885702498,5762,-0.0663416493271534,35110,0.350323486328125,-34.09379434585571,-0.0016507656197063624,0.031233331,1.4228322505950928,0.2,1.00338613986969,0.0003,2.7315437138080596,0.9840649366378784
-0.6210180025629096,-4.4988469872670305e-09,-0.09048224186631866,-0.1310560886919344,0.10180099865867158,-0.0036313157746602656,-0.28555916781809687,52.75,544,-0.012588698486223217,0.5,-0.6712386479884593,0.0,0.0,0.0,-0.2841362867610532,0.3521536,-0.09901486326053918,1.8965881080295897,-0.5380130608011898,-0.4240781100674931,0.01,-0.2209714503756728,-100.55759287999997,3666,0.569004672,0.0029019325141378337,-0.5105149511411275,21168128,0.0,-0.47946900859517727,5773,-0.0662215084945241,35114,0.352130126953125,-34.09511833190918,-0.0013871443283278496,0.028985586,2.0721845626831055,0.2,1.0036803483963013,0.0003,4.326037877798081,0.9763348698616028
-0.6236362226712056,-4.553415804331632e-09,-0.0919482885740105,-0.1317850674850721,0.10149511568532706,-0.0036445214144649614,-0.28991079343852294,52.08,545,-0.012668055532693751,0.5,-0.6739650292038795,-1.0279549506345863e-06,0.0,0.0,-0.2865666401502109,0.3528021333333333,-0.09936494206195612,1.8959239218954391,-0.5376644258086737,-0.4242501193042234,0.01,-0.22226920496349817,-100.97500566000001,3666,0.5688555093333334,0.0028104439874081628,-0.5096102188421792,21207040,0.0,-0.48132839035875535,5783,-0.06647015282564589,35118,0.341363525390625,-34.100886249542235,-0.0028638024858082646,0.032525662,1.1798042058944702,0.2,1.0039560794830322,0.0003,2.9459480464458467,0.9832456111907959
-0.6158280943825277,-4.517843021897979e-09,-0.09228946339397792,-0.13220418919617352,0.10290886256940081,-0.003628309118794602,-0.2944449562027661,53.1,546,-0.012641004668800644,0.5,-0.6643070742717322,0.0,0.0,0.0,-0.2942117192927191,0.3534506666666667,-0.09860585690066792,1.9127625564932849,-0.53729090260812,-0.42186165840270573,0.01,-0.2255800886335634,-101.29402909999999,3666,0.5687063466666666,0.002918893906385883,-0.5117922877203331,21245952,0.0,-0.48652610755007425,5794,-0.06743847442661458,35120,0.2777913411458333,-34.06265735626221,0.009651783388108015,0.043537065,0.8602200150489807,0.2,1.0007851123809814,0.0003,2.3404398361841836,0.9867486953735352
-0.6188978980446853,-4.47541132261039e-09,-0.09316542691458256,-0.1324169974572272,0.10308389893979833,-0.0036362992564897916,-0.2948884080073446,52.5,547,-0.012671674082440658,0.5,-0.6714279434915408,-3.9833404834529286e-05,0.0,0.0,-0.28208148397950794,0.3540992,-0.0987298293301754,1.9112227526468442,-0.5377885704377743,-0.42308560597062245,0.01,-0.22653919723995664,-100.78925018,3666,0.568557184,0.0028931948794419632,-0.5102625022900147,21284864,0.0,-0.48696780004699197,5804,-0.06593339214690187,35124,0.369879150390625,-34.09115581512451,0.0006000620720442385,0.033423375,0.743523359298706,0.2,1.0033067464828491,0.0003,2.1798947602510452,0.9877895712852478
-0.6167099295671861,-4.5579695907302075e-09,-0.0943092685098517,-0.13324140502422427,0.10361319756387209,-0.003646577145946744,-0.298445173132518,53.05,548,-0.012736915654961194,0.5,-0.6699022751106661,-2.5698835471350894e-07,0.0,0.0,-0.29693937732689246,0.3547477333333333,-0.09879779150120878,1.91823765218547,-0.5376181100138097,-0.4223067100315145,0.01,-0.22852861739258093,-101.40577748999998,3666,0.5684080213333333,0.0028890830810843525,-0.5162686537314956,21323776,0.0,-0.4906496871061152,5815,-0.0677231944502939,35128,0.327105712890625,-34.086901569366454,-0.0044035071390680965,0.025838459,1.9304535388946533,0.2,1.0031375885009766,0.0003,4.118479865789413,0.9766316413879395
-0.6183255206418423,-4.50721496006817e-09,-0.09353896483461396,-0.13286246148737452,0.10340282071887376,-0.0036591546409859878,-0.29638883943070143,52.59,549,-0.012755757421251731,0.5,-0.6649904249543641,-2.5698835471350894e-07,0.0,0.0,-0.2976627996799244,0.3553962666666667,-0.09917260556639308,1.9127938597225136,-0.5381293618445661,-0.4232445722496692,0.01,-0.22733995152567452,-100.87055590000001,3666,0.5682588586666667,0.0028577302659150996,-0.5136249267642805,21362688,0.0,-0.4875619916012251,5825,-0.06764339388326408,35132,0.307879638671875,-34.094745540618895,-0.0034109460073523225,0.026196662,2.0573036670684814,0.2,1.0034804344177246,0.0003,3.258099430799484,0.9821736216545105
-0.6201033811023464,-4.6105327390189936e-09,-0.09298514606273338,-0.13398204427940885,0.10265644804506406,-0.0036671947625588246,-0.29310007098459306,52.8,550,-0.012781114510490247,0.5,-0.6671217980351452,-1.4648405148794777e-05,0.0,0.0,-0.3065599561671786,0.3560448,-0.09913609015023192,1.9114121836851286,-0.5383118062666966,-0.42558446702014446,0.01,-0.2239691633969259,-99.83269119999999,3667,0.568109696,0.0028870271175707642,-0.5096364755743167,21401600,0.0,-0.4835987011785094,5836,-0.06787788420734861,35135,0.315185546875,-34.074837944724344,0.002455959556920623,0.04376226,2.3652796745300293,0.2,1.0017424821853638,0.0003,4.994753144004128,0.9729710221290588
-0.6204354100817824,-4.561027246970626e-09,-0.09497074267223123,-0.13420472097756686,0.10357972190314797,-0.0036815850753798437,-0.2986582393363798,52.94,551,-0.012850118935676919,0.5,-0.6646188359734941,0.0,0.0,0.0,-0.31866976749123,0.3566933333333333,-0.09933694313037442,1.921928076410933,-0.5376515473345719,-0.42535966106992573,0.01,-0.22618644822958647,-100.41031369000001,3667,0.5679605333333333,0.002833573178290144,-0.5156129787438835,21440512,0.0,-0.48800570843322566,5846,-0.06903684643314371,35139,0.3094482421875,-34.09379978179932,-0.0021255770465359093,0.028913263,0.45371177792549133,0.2,1.0032111406326294,0.0003,2.2435070782899857,0.9871668815612793
-0.6241941512005402,-4.635373894710732e-09,-0.09394675924499965,-0.1340002467064256,0.10326510194883505,-0.0037030225814577346,-0.2935551820505005,52.35,552,-0.012922470525060417,0.5,-0.6687318478022014,-3.4950600820593536e-05,0.0,0.0,-0.3148682705797693,0.3573418666666667,-0.09969632120664078,1.9120923397093905,-0.5381449940704902,-0.42639320800938185,0.01,-0.2232076405826759,-100.45836185,3667,0.5678113706666666,0.0027939966469267873,-0.5143769594801895,21479424,0.0,-0.4815712199015957,5857,-0.06897660575479823,35143,0.34085693359375,-34.0964394569397,-0.0026682002207962796,0.027780822,0.8172988891601562,0.2,1.0035488605499268,0.0003,2.499291807413101,0.9859798550605774
-0.6193584420880234,-4.441978146374139e-09,-0.092545969290369,-0.13272960899971015,0.10212983813291913,-0.0036826552798164065,-0.29441552714193003,53.02,553,-0.012801762093001365,0.5,-0.6615833086233206,-3.931942812510227e-05,0.0,0.0,-0.294453312818774,0.3579904,-0.0990633518781512,1.9157337025526233,-0.5383791891845922,-0.4263311447206067,0.01,-0.22622389781030391,-100.94061315000003,3667,0.567662208,0.002941509054691874,-0.5117327584946029,21518336,0.0,-0.4862874112809025,5867,-0.06718401183072228,35145,0.29104817708333336,-34.065165201822914,0.00570340413444986,0.03994947,1.526118278503418,0.2,1.0009515285491943,0.0003,4.224369255701701,0.9769247174263
-0.6215952218766646,-4.471245792782789e-09,-0.09358342246894019,-0.13279789700088102,0.10279202531529899,-0.0037009785288047788,-0.2957071560608053,52.91,554,-0.012865767620789621,0.5,-0.6628068534362004,-1.4391416794081268e-05,0.0,0.0,-0.2961625344527395,0.35863893333333335,-0.09967573768228762,1.9091961018170742,-0.5382921379742776,-0.42728036556569715,0.01,-0.22774371629851703,-100.4905384,3667,0.5675130453333334,0.0027539062200383725,-0.5150147412492396,21557248,0.0,-0.4868666587763246,5878,-0.06723146886747482,35149,0.324139404296875,-34.08711442947388,-0.0032987237616907807,0.02683847,1.2136623859405518,0.2,1.0029072761535645,0.0003,2.7267687737941744,0.984804093837738
-0.6174265936887204,-4.44445680366945e-09,-0.09247933818668354,-0.13351981719463943,0.10295995503817135,-0.0037079618279831812,-0.2919844301863667,52.98,555,-0.012883029650118493,0.5,-0.6566369052391522,-1.5676363162990464e-05,0.0,0.0,-0.3010110798258646,0.35928746666666667,-0.0993493677313551,1.9041582573421592,-0.5381511311999134,-0.42781456789434935,0.01,-0.22329482918109905,-100.22754718999998,3667,0.5673638826666667,0.002891652967695049,-0.5119212016756236,21596160,0.0,-0.48256897024865514,5888,-0.06742455461392627,35153,0.348150634765625,-34.088211631774904,-0.004030422228970565,0.026662033,1.7267305850982666,0.2,1.002989649772644,0.0003,4.016284847259522,0.9782667756080627
-0.6195708250459578,-4.4680616290870515e-09,-0.09432788045349047,-0.13419208567065996,0.10362830249007783,-0.0037011726264776596,-0.2959497156636807,52.72,556,-0.01293113885861085,0.5,-0.6562832510044916,0.0,0.0,0.0,-0.3056091957980615,0.359936,-0.09909019379370573,1.9205164252243148,-0.5385890331951891,-0.4276782755308244,0.01,-0.22525711768164575,-100.93812732,3667,0.5672147200000001,0.002831003254916715,-0.511913507234446,21635072,0.0,-0.4824911561479842,5899,-0.06741970614203292,35157,0.33685302734375,-34.10224351882935,-0.004208259435836225,0.02929793,1.692704200744629,0.2,1.0040969848632812,0.0003,2.9392015278339385,0.9834513068199158
-0.6182701830828486,-4.650358812325309e-09,-0.09793496012422913,-0.13580297939169372,0.10613983113897282,-0.003725286146788677,-0.3041714440559093,52.45,557,-0.013025306418219884,0.5,-0.6575216521919207,0.0,0.0,0.0,-0.33440666343664255,0.36058453333333335,-0.09948079005702719,1.9331351028671235,-0.5376958850551213,-0.4264491440141111,0.01,-0.22640264847235828,-100.93064894000001,3667,0.5670655573333333,0.002808902130805348,-0.525650356466027,21673984,0.0,-0.48521816919064764,5909,-0.06996184931197802,35159,0.24320475260416666,-34.066317876180015,0.006175596868464102,0.045289483,1.846516489982605,0.2,1.001004934310913,0.0003,3.7749356031417847,0.9794229865074158
-0.618793654882276,-4.500000966725429e-09,-0.09539919217023436,-0.13494222085047794,0.10354137658475263,-0.003721645757581063,-0.2998281278543933,52.6,558,-0.013000893647474282,0.5,-0.6591455515759361,0.0,0.0,0.0,-0.3224526378929486,0.36123306666666666,-0.09922427266931612,1.9262465085499791,-0.537739120798258,-0.42649800100044755,0.01,-0.22752634520917991,-100.72169749000001,3667,0.5669163946666667,0.0028140418902407155,-0.5176355820725557,21712896,0.0,-0.4839735564279844,5920,-0.0690501668420542,35163,0.3036376953125,-34.090071487426755,-0.004167537565808743,0.022437582,1.6617631912231445,0.2,1.0029938220977783,0.0003,3.9974445104599,0.9781578183174133
-0.6191615604763158,-4.5935100446359445e-09,-0.09241821886778907,-0.1345824152217603,0.10346699436797029,-0.00373041693800419,-0.29222322920415533,52.2,559,-0.013062019095473753,0.5,-0.6627117007087918,-1.696131565902186e-05,0.0,0.0,-0.3023135592742573,0.3618816,-0.09978493750845203,1.8944854463876493,-0.5377681174618185,-0.4284406126111872,0.01,-0.21985532803884747,-101.25356384000001,3667,0.566767232,0.002874691593828366,-0.5080765380641814,21751808,0.0,-0.47681975615786,5931,-0.06746163658358854,35165,0.2840768914473684,-34.07195542988024,0.003565529091773849,0.038871337,1.5635466575622559,0.2,1.0016053915023804,0.0003,3.8297030925750732,0.9790098071098328
-0.6131426388200973,-4.646845054595732e-09,-0.09424451071289633,-0.1351907234407066,0.10419553462431026,-0.0037210522441003782,-0.29688933122365757,52.61,560,-0.013074673491081223,0.5,-0.6567272613764681,-2.6983916636948523e-05,0.0,0.0,-0.3024421950495684,0.36253013333333334,-0.09907229525991504,1.9216837054697853,-0.5383847744505567,-0.42782647712517435,0.01,-0.2241220694205467,-100.31998696000002,3667,0.5666180693333334,0.002895764770648001,-0.5128976758299614,21790720,0.0,-0.4792904728621079,5941,-0.06728935363511886,35169,0.35684814453125,-34.103465461730956,-0.002587248885538429,0.026546855,2.414609432220459,0.2,1.0038862228393555,0.0003,4.474414968490601,0.9751047492027283
-0.6207916400112715,-4.671061669826153e-09,-0.09294228544617748,-0.13541724685809053,0.10250638379195345,-0.0037352040044460627,-0.2940246461426491,52.88,561,-0.013086976771094829,0.5,-0.6634057534981104,-1.0279534188540357e-06,0.0,0.0,-0.29141432748322327,0.36317866666666665,-0.09978123658754555,1.9020763331242223,-0.5388688574603315,-0.4298458237592542,0.01,-0.22244406514440596,-100.19381897000001,3667,0.5664689066666667,0.002894222845115062,-0.5089899936274841,21829632,0.0,-0.47873591393005116,5951,-0.06628850054018742,35171,0.28607177734375,-34.06623045603434,0.0073832228857403,0.04234835,1.8032833337783813,0.2,1.0009360313415527,0.0003,3.9209937850634256,0.979398250579834
-0.6165707971518732,-4.6657353144420625e-09,-0.09531991895206567,-0.13555955756316698,0.10381660902226321,-0.0037150256139111782,-0.298110490839076,52.82,562,-0.013053921277663978,0.5,-0.6569187866940522,0.0,0.0,0.0,-0.2884028086525607,0.3638272,-0.09884921633809807,1.9308768982930749,-0.539317697156789,-0.4289617118116475,0.01,-0.22794415691944953,-100.58227618000002,3667,0.566319744,0.0028202096750886228,-0.5139500095977683,21868544,0.0,-0.4836713834190231,5962,-0.06591724570604267,35175,0.3497802734375,-34.08941698074341,-0.0022773785633035002,0.029301327,0.6560403108596802,0.2,1.0030057430267334,0.0003,2.597690165042877,0.9854357838630676
