reward_terms/stance_time,reward_terms/action_rate,curriculum/ctrl_drop_prob,reward_terms/stop,curriculum/stance_ratio,reward_terms/phase_contact,reward_terms/stance,reward_terms/torque,reward_terms/upright,reward_terms/clearance,reward_terms/ang_xy,reward_terms/hip_roll,reward_terms/vz,curriculum/ctrl_jitter_ms,time/iterations,curriculum/eff_scale,reward_terms/angmom,reward_terms/coef_rate,reward_terms/overrun,reward_terms/lat_vel,rollout/ep_rew_mean,time/total_timesteps,reward_terms/residual,reward_terms/energy,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/motor_vel,time/fps,time/time_elapsed,reward_terms/assist_pen,curriculum/sprint_dist_m,reward_terms/time,reward_terms/alive,reward_terms/height,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/residual_rate,curriculum/ent_coef,rollout/ep_len_mean,reward_terms/step_rate,train/entropy_loss,train/explained_variance,train/loss,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/std
-0.008918139165163867,-0.02962713490858757,0.0,0.0,0.628396928,-0.14963297163830924,-0.03330932437676513,-0.023154699464581856,-0.19835997463887514,0.04707294315806344,-0.22079886074439536,-0.031222812238555355,-0.246276248613933,0.0,1224,0.0939264,-0.1334299124214627,-0.06523599605510973,0.0,-2.8520298875737358e-08,-104.19026054000001,22560768,-0.10880085898333587,-0.0021834897130499735,0.0,0.0,-0.00033327699554295805,4232,5330,0.0,39.08896,-0.5,0.0,-0.05875084509509908,1.1519587427269573,-0.2995062837173234,0.0,0.01,251.94,0.0,-19.85227699279785,0.9989815354347229,-0.17862890660762787,0.1759765625,0.14033202193677424,17817,0.2,0.00028872883199999996,-0.006230513053014875,0.017892484,1.000548005104065
-0.010059085947836542,-0.029872514327276938,0.0,0.0,0.628379264,-0.15224113932341019,-0.032391121420298805,-0.022785887049140627,-0.189714839975375,0.046830607482293535,-0.21602258917379435,-0.030393502318434146,-0.24378087032629236,0.0,1225,0.0940032,-0.1306606929683214,-0.06559175566997655,0.0,-2.7544755657932396e-08,-103.48872856999998,22579200,-0.10872984195597236,-0.0021496848569970656,0.0,0.0,-0.0003284310465019194,4232,5334,0.0,39.10048,-0.5,0.0,-0.05826906066615575,1.1754882956818098,-0.2865708338787345,0.0,0.01,251.9,0.0,-19.855034828186035,0.9979953169822693,-0.13726407289505005,0.17545166015625,0.2534780703485012,17821,0.2,0.000288719616,-0.008276804513297976,0.016948543,1.000320315361023
-0.00964486223044029,-0.029443485319824096,0.0,0.0,0.6283616000000001,-0.15249012420121466,-0.03591181725083309,-0.022884269369632428,-0.19148513183893812,0.04735654742746944,-0.2161766758440381,-0.03120330259175672,-0.24592080471454347,0.0,1226,0.09408,-0.1305081507113357,-0.06481548945914187,0.0,-2.7301004164325357e-08,-103.54824676999999,22597632,-0.10882630547328698,-0.0021252521360123366,0.0,0.0,-0.00032172322324310336,4232,5338,0.0,39.112,-0.5,0.0,-0.05814837993076881,1.1864342087592272,-0.2825465887013003,0.0,0.01,252.95,0.0,-19.85776252746582,0.9996272921562195,-0.192971870303154,0.16708984375,0.0670710988342762,17825,0.2,0.0002887104,-0.013159051025286316,0.017012771,1.0005016326904297
-0.010328725268158855,-0.029978652278606157,0.0,0.0,0.628343936,-0.1528406211362334,-0.03074869195685321,-0.02256747662084336,-0.19351398186584254,0.047621123830915026,-0.21248869131530534,-0.029222586841387715,-0.2421349451289006,0.0,1227,0.0941568,-0.13033478671809817,-0.06412046928826604,0.0,-2.6494456141277458e-08,-104.26290942,22616064,-0.10859020182432326,-0.00209283364291714,0.0,2.604163213012119e-05,-0.00031593114342681847,4232,5343,0.0,39.12352,-0.5,0.0,-0.05751212894766132,1.1681406158774816,-0.2787400612281763,0.0,0.01,252.99,0.0,-19.852170562744142,0.9997214078903198,-0.19318191707134247,0.1968505859375,0.05381793733686209,17829,0.2,0.000288701184,-0.012314979382790626,0.020202838,0.9995375871658325
-0.009597254957447553,-0.02962351439319355,0.0,0.0,0.628326272,-0.1483984776200663,-0.03450007031229806,-0.022890704919612665,-0.19914040457909887,0.047711092428386816,-0.2145459429248232,-0.030766068165587874,-0.24867253180039686,0.0,1228,0.0942336,-0.1295240207392998,-0.0648641706746181,0.0,-2.58346984663563e-08,-104.04286691000001,22634496,-0.10889901878494081,-0.002130692025752601,0.0,0.0,-0.00032229681762940837,4232,5347,0.0,39.135040000000004,-0.5,0.0,-0.058897618269876766,1.1875184332310371,-0.28528180257940206,0.0,0.01,252.64,0.0,-19.84502010345459,0.999254047870636,-0.16086021065711975,0.21187744140625,0.12582159228622913,17833,0.2,0.00028869196799999997,-0.007695859740488231,0.017297728,0.9995997548103333
-0.008755378260199601,-0.029573117780934046,0.0,0.0,0.628308608,-0.14917624994452883,-0.034130930948705424,-0.023360249333427736,-0.19923322521254344,0.04747580058519442,-0.22165887494772,-0.031694340057915264,-0.25597972466014307,0.0,1229,0.0943104,-0.1311898317793848,-0.06597827124053265,0.0,-2.879607081249838e-08,-103.67036469,22652928,-0.10893474712539909,-0.002170279841240359,0.0,0.0,-0.0003332021747721478,4232,5352,0.0,39.14656,-0.5,0.0,-0.06074839424834829,1.191717933675779,-0.296453926182832,0.0,0.01,250.6,0.0,-19.84684238433838,0.9996799826622009,-0.1968105286359787,0.1494873046875,0.06211455538868904,17837,0.2,0.000288682752,-0.012128215841948986,0.015791673,0.9996400475502014
-0.008398664269609273,-0.029658841071595648,0.0,0.0,0.628290944,-0.15048673049284733,-0.033456516935069,-0.023578876959187256,-0.19588293354140934,0.048798757255797104,-0.22503596930757538,-0.030891628680771888,-0.24317011821080786,0.0,1230,0.0943872,-0.13248095864205955,-0.0679329274752884,0.0,-2.659843234093193e-08,-103.23722845000002,22671360,-0.1089692054088354,-0.002162643909522782,0.0,5.859368118560976e-05,-0.00032891858259538197,4232,5356,0.0,39.15808,-0.5,0.0,-0.05816947957252547,1.165118889239966,-0.29375067738133953,0.0,0.01,249.43,0.0,-19.845095920562745,0.9971338510513306,0.10454465448856354,0.2150634765625,0.5060467883944512,17841,0.2,0.000288673536,-0.005606833309866488,0.01794447,0.9995597004890442
-0.007829004041721217,-0.028967806839065833,0.0,0.0,0.62827328,-0.14207822301797388,-0.034408381720033666,-0.023321304476853547,-0.20155682514204631,0.04918577428223035,-0.21841736603135525,-0.030236243386156745,-0.25215633912241947,0.0,1231,0.094464,-0.12864605653172595,-0.06569577755341112,0.0,-2.7873400625375925e-08,-103.06444545000002,22689792,-0.10907472032924391,-0.0021302472160740567,0.0,4.611540094224943e-05,-0.00032103738643318096,4232,5360,0.0,39.1696,-0.5,0.0,-0.060546917047511375,1.1965793866111112,-0.29586878528552485,0.0,0.01,248.26,0.0,-19.845177841186523,0.9988043308258057,-0.15669429302215576,0.13294677734375,0.17631943486630916,17845,0.2,0.00028866431999999997,-0.008059406629763543,0.012139114,0.9993464946746826
-0.007505382695752714,-0.028943241017978634,0.0,0.0,0.628255616,-0.13972960930538397,-0.03500123565713424,-0.023393798878266852,-0.19743403786646593,0.050657411881347675,-0.2194088202750349,-0.030676255254784273,-0.2524867625112497,0.0,1232,0.0945408,-0.13109420060536892,-0.0655076000966541,0.0,-2.715080963938477e-08,-102.89948260999999,22708224,-0.10921151848280787,-0.002168009790340897,0.0,2.4414029515658815e-05,-0.00032847413142642274,4232,5365,0.0,39.18112,-0.5,0.0,-0.060972500605136495,1.19277059200182,-0.28539297801018504,0.0,0.01,247.24,0.0,-19.846592330932616,0.9995490312576294,-0.18462689220905304,0.1944091796875,0.08130145259201527,17849,0.2,0.000288655104,-0.011427251785062254,0.018506065,0.9997899532318115
-0.008644024797831662,-0.029151866539240363,0.0,0.0,0.628237952,-0.14661162239151487,-0.03677543812057017,-0.02307913514472385,-0.1912022568844177,0.04933503313920491,-0.21933481438195623,-0.03243544878125996,-0.24119434143645535,0.0,1233,0.0946176,-0.13239542734726098,-0.06479126888077696,0.0,-2.7303817189747565e-08,-102.99057535000001,22726656,-0.10902623368940503,-0.002136220975886359,0.0,3.146697741208805e-05,-0.00032485662950829385,4232,5369,0.0,39.19264,-0.5,0.0,-0.05767473808400688,1.169588795348942,-0.2882312029729507,0.0,0.01,248.65,0.0,-19.847520446777345,0.9993772506713867,-0.1650019884109497,0.11541748046875,0.11959622129797935,17853,0.2,0.000288645888,-0.007105224183760583,0.0109965,0.9994737505912781
-0.008930345854928924,-0.029263393013625225,0.0,0.0,0.6282202880000001,-0.14584151399665876,-0.03554073829534175,-0.023077898951518058,-0.19089094199042625,0.04674466467474058,-0.2149657923647954,-0.0320157669008838,-0.24565999586068799,0.0,1234,0.0946944,-0.12807886795284382,-0.0670879650301244,0.0,-2.6859429359500447e-08,-103.49562340000003,22745088,-0.1091216565570686,-0.0021394628773360063,0.0,0.0,-0.000324690097260887,4232,5373,0.0,39.20416,-0.5,0.0,-0.05884055232205581,1.1756688683714622,-0.282303109869569,0.0,0.01,251.12,0.0,-19.851048755645753,0.9992839694023132,-0.17459022998809814,0.14237060546875,0.11664238125085831,17857,0.2,0.000288636672,-0.011560239200480282,0.016545579,0.9999756813049316
-0.009597391567593958,-0.029017480659223993,0.0,0.0,0.628202624,-0.15038923815489355,-0.037521025027295526,-0.023131203681542582,-0.19460620033322323,0.04843916411039814,-0.2183596013980048,-0.031388150757563245,-0.2437805195759336,0.0,1235,0.0947712,-0.13236841456373868,-0.06398342500482121,0.0,-2.6801417410795323e-08,-104.32578404000002,22763520,-0.10913947731178149,-0.0021622091864762893,0.0,0.0,-0.0003292585035504056,4232,5378,0.0,39.21568,-0.5,0.0,-0.05782082112363074,1.1613337952488925,-0.2850625388923903,0.0,0.01,252.6,0.0,-19.854731273651122,0.9976872801780701,-0.09420283883810043,0.12122802734375,0.3587422914803028,17861,0.2,0.000288627456,-0.007646691612899303,0.011389541,1.0002682209014893
-0.008057274278447343,-0.02852290698641708,0.0,0.0,0.62818496,-0.1438716439707145,-0.034186993380871195,-0.023190759199860675,-0.1979739849847594,0.04850269477116481,-0.21615852344443967,-0.03050193060471115,-0.25515047997452295,0.0,1236,0.094848,-0.127128367551441,-0.06449664057626309,0.0,-2.627367564650607e-08,-102.95295533000001,22781952,-0.1092286890442768,-0.002141811069216046,0.0,0.0,-0.0003252844950778292,4232,5382,0.0,39.227199999999996,-0.5,0.0,-0.06144886363293588,1.2132819771394292,-0.28768946162225517,0.0,0.01,249.24,0.0,-19.854790878295898,0.9994670152664185,-0.18055731058120728,0.11175537109375,0.09888579212129116,17865,0.2,0.00028861824,-0.01241171364672482,0.012624602,0.9998732805252075
-0.008209996927891754,-0.02866261795510296,0.0,0.0,0.628167296,-0.14287468023552516,-0.03482922984856491,-0.023604439211494757,-0.20515342149720212,0.04841005919676999,-0.22334254990673064,-0.03158211873267133,-0.2540477344000809,0.0,1237,0.0949248,-0.13114543006272716,-0.06609915177171283,0.0,-2.6557112891147006e-08,-103.16490975999999,22800384,-0.1091324602439496,-0.0021604328514906903,0.0,2.278642690119644e-05,-0.00032776838475656784,4232,5386,0.0,39.23872,-0.5,0.0,-0.06134119603768198,1.2057908351673283,-0.286265845638445,0.0,0.01,248.69,0.0,-19.859198379516602,0.9997004270553589,-0.18933086097240448,0.152783203125,0.05815435517579317,17869,0.2,0.00028860902399999996,-0.01068095345981419,0.015531016,1.0008208751678467
-0.008208233955277441,-0.028596482105581404,0.0,0.0,0.6281496320000001,-0.14607494321007392,-0.03449026359638448,-0.02357409989190247,-0.19781895944483893,0.0483982353156316,-0.21899574125528798,-0.03127681372617498,-0.2523996281474721,0.0,1238,0.0950016,-0.12900017846674197,-0.06390921904668202,0.0,-2.656826165686665e-08,-102.87594272999999,22818816,-0.10916285288304403,-0.0021742113613246756,0.0,0.0,-0.0003305651737136225,4232,5391,0.0,39.250240000000005,-0.5,0.0,-0.06100992099464696,1.1878603334723197,-0.28960091191870013,0.0,0.01,248.44,0.0,-19.860605430603027,0.9990955591201782,-0.16038499772548676,0.20721435546875,0.14189690239727498,17873,0.2,0.000288599808,-0.006644186680205166,0.015389828,1.0008134841918945
-0.01006858101916603,-0.02900977195703262,0.0,0.0,0.628131968,-0.15432893855352228,-0.034601219483447215,-0.023210617508009186,-0.19335330456369595,0.048185593312994636,-0.21743100448387598,-0.030807413995051554,-0.24722273678083115,0.0,1239,0.0950784,-0.12778983862738402,-0.06481563062669987,0.0,-2.4132264051839328e-08,-103.24569425,22837248,-0.10917392297874196,-0.0021508447798418186,0.0,0.0,-0.00032706546071613974,4232,5395,0.0,39.261759999999995,-0.5,0.0,-0.05941973731356462,1.179342510934818,-0.2815798063634011,0.0,0.01,250.02,0.0,-19.854993629455567,0.9997613430023193,-0.19725772738456726,0.17713623046875,0.04892504531890154,17877,0.2,0.000288590592,-0.012586094986181707,0.01768863,0.9995500445365906
-0.008888842432901988,-0.029037359644278442,0.0,0.0,0.628114304,-0.14895526086843935,-0.03571578459495137,-0.02365547704348427,-0.19750502561219485,0.049234403879086175,-0.21996202988727095,-0.03120303126043099,-0.2461876892567486,0.0,1240,0.0951552,-0.12917512841256404,-0.06696537189171028,0.0,-2.6210470181628466e-08,-103.71124907000001,22855680,-0.10920603906270841,-0.002163382313869412,0.0,4.1775117602406274e-05,-0.0003291302368769987,4232,5399,0.0,39.27328,-0.5,0.0,-0.0591463205393021,1.1628810960478981,-0.29120629648896523,0.0,0.01,250.05,0.0,-19.84528923034668,0.9996342658996582,-0.1782570332288742,0.203369140625,0.0780556870624423,17881,0.2,0.000288581376,-0.00828310517827049,0.018410718,0.9992769360542297
-0.010505184586185755,-0.028793489420944236,0.0,0.0,0.62809664,-0.1539112019984544,-0.03478937997069467,-0.022944223041239838,-0.18959922415808036,0.04692279024088365,-0.21386386722735043,-0.030570956437324857,-0.24423160040545838,0.0,1241,0.095232,-0.12767513266013641,-0.06564067753434205,0.0,-2.5657222317633782e-08,-103.63649797,22874112,-0.10888488400115567,-0.0021275735269108984,0.0,0.0,-0.0003241014522115561,4232,5404,0.0,39.2848,-0.5,0.0,-0.0587205088075117,1.1726524896200412,-0.283974603068765,0.0,0.01,251.57,0.0,-19.84677658081055,0.9981429576873779,-0.13674481213092804,0.19161376953125,0.3050231173634529,17885,0.2,0.00028857216,-0.003933240968035534,0.0146341715,0.999333381652832
-0.009326395261774046,-0.028868613426683305,0.0,0.0,0.6280789760000001,-0.14938968588587392,-0.03735505824490201,-0.023222485510987333,-0.19811906818356234,0.04747581325741004,-0.21702249473210375,-0.03170274608964716,-0.24979731747891515,0.0,1242,0.0953088,-0.12710955700095494,-0.06474113731876585,0.0,-2.62182419461355e-08,-103.49248244999998,22892544,-0.10917306414717207,-0.0021283680746320005,0.0,0.0,-0.00032257629840271214,4232,5408,0.0,39.29632,-0.5,0.0,-0.05990112761246645,1.1787778504821573,-0.2897509133703751,0.0,0.01,251.14,0.0,-19.850389003753662,0.9995158910751343,-0.18470506370067596,0.1637451171875,0.08383541107177735,17889,0.2,0.000288562944,-0.012684852012898772,0.015834827,1.0001143217086792
-0.010203535754246533,-0.029435288725830303,0.0,0.0,0.628061312,-0.15245312486558663,-0.04136689930513024,-0.023465033108190342,-0.2013952117644531,0.04707460800911343,-0.21785344419698427,-0.033479282771907204,-0.24820287462529533,0.0,1243,0.0953856,-0.13123467259640775,-0.06775302342780966,0.0,-2.647705701942056e-08,-104.41755735000001,22910976,-0.10894087655115543,-0.0021597389727808164,0.0,0.0,-0.0003265370239227581,4232,5412,0.0,39.30784,-0.5,0.0,-0.05917877046375439,1.1542177804565483,-0.3002367700009031,0.0,0.01,253.7,0.0,-19.855609798431395,0.9983992576599121,-0.11842283606529236,0.16505126953125,0.21955396607518196,17893,0.2,0.000288553728,-0.008458365441765637,0.016571086,1.0003650188446045
-0.008817228333403667,-0.02939735755524894,0.0,0.0,0.628043648,-0.13975730117345392,-0.0428951989323038,-0.02314336298588942,-0.20058489570985827,0.04818540645900137,-0.21444510717311657,-0.03320428734775484,-0.24791847081627866,0.0,1244,0.0954624,-0.12758305123727026,-0.0660795478045728,0.0,-2.663910173462841e-08,-103.48317331,22929408,-0.10912882293223784,-0.0021164041620110466,0.0,3.5807251050654384e-05,-0.0003210530980704216,4232,5417,0.0,39.31936,-0.5,0.0,-0.05932263633810567,1.1830940821197113,-0.28837670574684,0.0,0.01,250.2,0.0,-19.855159759521484,0.9988375306129456,-0.14731304347515106,0.1304443359375,0.17247980050742626,17897,0.2,0.00028854451199999997,-0.012074376712553203,0.016808815,0.9999061226844788
-0.010055288332902515,-0.029143203025025162,0.0,0.0,0.628025984,-0.15104880988916577,-0.0326785306810829,-0.0230380152055092,-0.19948074542921104,0.04781449954699711,-0.21278895711560664,-0.030322409955950876,-0.24713332487767076,0.0,1245,0.0955392,-0.1261979495551987,-0.0647449566340848,0.0,-2.6418493938367994e-08,-103.53447232999999,22947840,-0.10897547920181551,-0.0021095947863117243,0.0,3.0381909002446468e-05,-0.000318095712281636,4232,5421,0.0,39.33088,-0.5,0.0,-0.05938882016583707,1.1855817733502616,-0.28541791818044915,0.0,0.01,252.12,0.0,-19.855684089660645,0.9989645481109619,-0.17423611879348755,0.16392822265625,0.13592101112008095,17901,0.2,0.000288535296,-0.008379788929596543,0.015510863,1.0004099607467651
-0.009976892759570748,-0.029524392385417566,0.0,0.0,0.6280083200000001,-0.14742581006794117,-0.04775415635840884,-0.023454628851281627,-0.20066410559917858,0.04821499156937023,-0.21934545152446944,-0.034929873933573774,-0.24484105961349872,0.0,1246,0.095616,-0.13039305863669884,-0.07445232337019257,0.0,-2.575200589650095e-08,-103.82691666000002,22966272,-0.10904009193384322,-0.002150604459481552,0.0,6.347648902899689e-05,-0.00032554554290082635,4232,5425,0.0,39.3424,-0.5,0.0,-0.058626324996784156,1.1620140059072885,-0.2903101651747464,0.0,0.01,252.06,0.0,-19.85918664932251,0.9992756843566895,-0.15764278173446655,0.1590087890625,0.12344768047332763,17905,0.2,0.00028852608,-0.010178100573830307,0.015417367,1.0006927251815796
-0.010804663396104135,-0.029491549353515785,0.0,0.0,0.627990656,-0.15640937877577796,-0.03233171319453239,-0.022906970590729058,-0.19867453768961651,0.047278393995000306,-0.21536382090132392,-0.031734170341776044,-0.24779520137787323,0.0,1247,0.0956928,-0.12541894197833459,-0.06504877631975643,0.0,-2.5965039037918827e-08,-104.39229343999999,22984704,-0.10883724579059292,-0.0021488357395562725,0.0,0.0,-0.000328919258839747,4232,5430,0.0,39.35392,-0.5,0.0,-0.05887972976924005,1.1583122232434233,-0.27683061837656564,0.0,0.01,254.35,0.0,-19.85957098007202,0.9956797361373901,-0.013769000768661499,0.12982177734375,0.569135083258152,17909,0.2,0.000288516864,-0.008537648525089026,0.014209116,1.0004962682724
-0.010365346304347945,-0.029674858257664187,0.0,0.0,0.627972992,-0.1556263515283549,-0.03295548643490762,-0.023817808531541366,-0.20276429812507987,0.04664406163080111,-0.21503624962900447,-0.030839659111153866,-0.24304443002087814,0.0,1248,0.0957696,-0.12533567306538512,-0.07288086762598281,0.0,-2.6271542708101665e-08,-105.55774357000001,23003136,-0.10883979522361313,-0.0021759675678805113,0.0,0.00012261276262708835,-0.0003336451742105658,4232,5434,0.0,39.36544,-0.5,0.0,-0.0580536628094079,1.1142883299617343,-0.28381995738759697,0.0,0.01,255.12,0.0,-19.86221570968628,0.9991073608398438,-0.163636714220047,0.1329345703125,0.11809489540755749,17913,0.2,0.000288507648,-0.011015969282016157,0.015820049,1.0007716417312622
-0.010699546557993421,-0.02936735497413503,0.0,0.0,0.627955328,-0.15371791816848107,-0.03425245922365287,-0.023079280543411382,-0.19408368009465587,0.04765733927979565,-0.21404771332435654,-0.030549204195014754,-0.2500319892364597,0.0,1249,0.0958464,-0.128369668212284,-0.06832657377773865,0.0,-2.5018456692066634e-08,-105.87775278,23021568,-0.10897409464099878,-0.0021508623037076995,0.0,2.929684059280488e-05,-0.0003268866262659634,4232,5438,0.0,39.37696,-0.5,0.0,-0.05968615758933063,1.1824494282585047,-0.27649496614930147,0.0,0.01,253.83,0.0,-19.86307010650635,0.9951922297477722,0.06725551187992096,0.1357177734375,0.7768105491995811,17917,0.2,0.000288498432,-0.008299466385506094,0.013886434,1.000749111175537
-0.00817283440200198,-0.029205871234044185,0.0,0.0,0.6279376640000001,-0.14602417468180903,-0.03477089566049108,-0.023488727314486063,-0.20003475546786897,0.04960766518730259,-0.22022654923663082,-0.031730777985501356,-0.2540361760599721,0.0,1250,0.0959232,-0.12855666224687454,-0.06675468853811468,0.0,-2.7104389818311023e-08,-103.32977466,23040000,-0.10913505299439746,-0.002197464303374342,0.0,0.0,-0.00033714253181276117,4232,5443,0.0,39.38848,-0.5,0.0,-0.06114387398980359,1.1948077249678013,-0.2984383428606101,0.0,0.01,249.31,0.0,-19.862442111968996,0.9986472725868225,-0.14165489375591278,0.13033447265625,0.22936929315328597,17921,0.2,0.00028848921599999996,-0.012371478206478059,0.014162558,1.0005611181259155
-0.009442632941904271,-0.028739087947378044,0.0,0.0,0.62792,-0.14848918206000777,-0.040863654414889136,-0.023232184243069044,-0.196583111754842,0.046997468421850624,-0.21544834419900846,-0.03347842882463147,-0.25054757362791147,0.0,1251,0.096,-0.12883170793698745,-0.06689472451026328,0.0,-2.5620039380025345e-08,-103.2317923,23058432,-0.1091365699870284,-0.0021319323398972146,0.0,0.0,-0.0003220285079437711,4232,5447,0.0,39.4,-0.5,0.0,-0.0598477287443048,1.1952341718844677,-0.2831134235807424,0.0,0.01,250.75,0.0,-19.861957168579103,0.9995332360267639,-0.18903487920761108,0.14412841796875,0.08110362067818641,17925,0.2,0.00028848,-0.011660242057405412,0.014788115,1.000465750694275
-0.009768559979016168,-0.028710109228969702,0.0,0.0,0.627902336,-0.14998456433921908,-0.03636015296133541,-0.023141853107578447,-0.20071605664416547,0.047635442846844095,-0.21309498338225746,-0.031505414333618274,-0.2512834398950518,0.0,1252,0.0960768,-0.12387546610600274,-0.06611385852939734,0.0,-2.5789703468191406e-08,-103.79358489000002,23076864,-0.1091803402276308,-0.002126218648741147,0.0,0.0,-0.0003238366952193941,4232,5452,0.0,39.41152,-0.5,0.0,-0.060374628293366435,1.1883591580420871,-0.28208150760599376,0.0,0.01,252.77,0.0,-19.858791160583497,0.9996801614761353,-0.19980210065841675,0.176611328125,0.05984600018709898,17929,0.2,0.000288470784,-0.010090249078348278,0.015339901,1.0003671646118164
-0.008877177861803729,-0.028867383003321343,0.0,0.0,0.627884672,-0.1470588735603414,-0.03657158324006295,-0.023633024840455003,-0.20436274281566633,0.047990985312943955,-0.21558663405543965,-0.03146858349493578,-0.2536802700283989,0.0,1253,0.0961536,-0.12549936548100404,-0.06738021528924691,0.0,-2.5689449449546683e-08,-103.62258421,23095296,-0.10912033704333886,-0.0021473013985623,0.0,4.2860195713324676e-05,-0.00032517091442265305,4232,5456,0.0,39.42304,-0.5,0.0,-0.06103386482875647,1.193555025419702,-0.29381836204526485,0.0,0.01,251.06,0.0,-19.85752954483032,0.9997035264968872,-0.18970420956611633,0.17821044921875,0.06341610383242369,17933,0.2,0.000288461568,-0.012065523001365364,0.016410707,1.0002812147140503
-0.008668167070330432,-0.02886474886605819,0.0,0.0,0.6278670080000001,-0.14800767010318167,-0.03349554151866471,-0.023829095981865223,-0.20749577219158039,0.04859777621892622,-0.21856247181989666,-0.03165005258642749,-0.2544304816946622,0.0,1254,0.0962304,-0.12638617022323648,-0.06908503271289411,0.0,-2.7151639513269204e-08,-103.50109338,23113728,-0.10907403340547855,-0.0021750456859793,0.0,4.1232583397585484e-05,-0.00032867575230052294,4232,5460,0.0,39.43456,-0.5,0.0,-0.061816209601163866,1.1918003460390476,-0.29493527122636215,0.0,0.01,250.31,0.0,-19.85129346847534,0.9990804195404053,-0.15218670666217804,0.1477783203125,0.18106035590171815,17937,0.2,0.00028845235199999997,-0.006161782401613891,0.013177954,0.9994854927062988
-0.010406850699736323,-0.02903923566988076,0.0,0.0,0.627849344,-0.1513945903075481,-0.03723272993038624,-0.023549307108113746,-0.19965759850532167,0.04791650222441422,-0.21840195603885815,-0.032754132051923436,-0.2457317938514366,0.0,1255,0.0963072,-0.1296711746617686,-0.0682635986126311,0.0,-2.5598175826773175e-08,-104.11221346,23132160,-0.10915917799926748,-0.0021760231923631254,0.0,3.417964843619201e-05,-0.0003303234195913664,4232,5465,0.0,39.446079999999995,-0.5,0.0,-0.05860046926228119,1.1719646814209226,-0.28283063116142965,0.0,0.01,251.45,0.0,-19.850163459777832,0.9977288246154785,-0.032927364110946655,0.1356201171875,0.4035238966345787,17941,0.2,0.000288443136,-0.007444002258125693,0.011175441,0.9995467066764832
-0.010057322813534282,-0.029030681321492873,0.0,0.0,0.62783168,-0.15010994815863435,-0.038092588396143386,-0.023554623225689457,-0.19891207464614122,0.04702100971312409,-0.21575866329537535,-0.033201127447170145,-0.24970820369810762,0.0,1256,0.096384,-0.12810686427240744,-0.06822810296447718,0.0,-2.6196496600471408e-08,-103.98360038999999,23150592,-0.10930843922799373,-0.002151815423128386,0.0,0.0,-0.0003249894899748118,4232,5469,0.0,39.4576,-0.5,0.0,-0.060070154180928786,1.189642776362094,-0.28948528232277493,0.0,0.01,253.47,0.0,-19.854174041748045,0.9990246295928955,-0.15616780519485474,0.123828125,0.16749321147799492,17945,0.2,0.00028843392,-0.009257258637808264,0.011662252,1.0001968145370483
-0.008987582634694668,-0.028927981109206143,0.0,0.0,0.627814016,-0.14650523691091083,-0.03833868900247005,-0.023584429192326905,-0.20320018087412722,0.04809929102240608,-0.2179095467444779,-0.033097136046378754,-0.2557839796167343,0.0,1257,0.0964608,-0.12945580492095185,-0.06938398161653958,0.0,-2.6716012308932854e-08,-103.16976934,23169024,-0.10930698416313381,-0.0021645251158660447,0.0,0.0,-0.00032829743749015117,4232,5473,0.0,39.469120000000004,-0.5,0.0,-0.06176622270303857,1.1971113905735715,-0.28756499039854566,0.0,0.01,250.9,0.0,-19.86130208969116,0.9996587634086609,-0.19407270848751068,0.1508056640625,0.05972838215529919,17949,0.2,0.00028842470399999997,-0.010775648267008364,0.014813999,1.0008838176727295
-0.009719459750663696,-0.02878154766682134,0.0,0.0,0.6277963520000001,-0.1468699807746202,-0.04028719269078471,-0.023716355459319726,-0.20157963844663931,0.04814227178471151,-0.21548042419483981,-0.03311310433701371,-0.25400105940937967,0.0,1258,0.0965376,-0.1285195238860893,-0.0673405046403216,0.0,-2.5942941380296003e-08,-103.41750235999999,23187456,-0.10940676396949216,-0.002167338024843694,0.0,0.0,-0.00032764026901546716,4232,5478,0.0,39.48064,-0.5,0.0,-0.06085891988962628,1.2021669638672574,-0.28638273103620604,0.0,0.01,252.3,0.0,-19.856654167175293,0.9997299909591675,-0.1986423283815384,0.1948974609375,0.05153559278696775,17953,0.2,0.000288415488,-0.010972912819124759,0.019421682,1.0001506805419922
-0.010177359127232598,-0.028712383249381926,0.0,0.0,0.627778688,-0.1519492034378884,-0.03364257030132529,-0.023385767875297135,-0.19576233925462028,0.04750765999616017,-0.21178764148463874,-0.031863350409321436,-0.2489550460915441,0.0,1259,0.0966144,-0.12639530005318686,-0.06860229945827491,0.0,-2.6339424144398893e-08,-103.98881292999998,23205888,-0.10914736589553115,-0.0021480995153910862,0.0,0.0,-0.00032620948042902083,4232,5482,0.0,39.49216,-0.5,0.0,-0.0598809296224779,1.1778664557432654,-0.2709812870508662,0.0,0.01,252.55,0.0,-19.84770221710205,0.9997788667678833,-0.1994476318359375,0.18074951171875,0.046176106110215186,17957,0.2,0.000288406272,-0.010561052686534822,0.017570388,0.9994929432868958
