reward_terms/ang_xy,reward_terms/step_rate,time/fps,reward_terms/alive,reward_terms/stance_time,time/iterations,curriculum/ctrl_jitter_ms,reward_terms/stop,reward_terms/foot_slip,reward_terms/upright,reward_terms/assist_pen,reward_terms/track_lin,rollout/ep_len_mean,reward_terms/height,curriculum/stance_ratio,reward_terms/stand,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/vz,curriculum/ent_coef,reward_terms/coef_rate,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/foot_ahead,reward_terms/stand_drift,reward_terms/fwd_speed,reward_terms/residual_rate,curriculum/cmd_track_err,time/total_timesteps,reward_terms/air_time,reward_terms/track_yaw,reward_terms/energy,reward_terms/motor_vel,reward_terms/torque,reward_terms/stance,reward_terms/overrun,reward_terms/residual,reward_terms/angmom,reward_terms/phase_contact,reward_terms/lat_vel,curriculum/cmd_scale,reward_terms/action_rate,reward_terms/time,reward_terms/clearance,time/time_elapsed,train/loss,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/std,train/explained_variance
-0.280455091951234,0.0,4129,0.5,0.0,1418,0.0,0.0,-0.2858575559342149,-0.27144058192362275,0.0,1.8236465811115055,986.89,-0.010516185688807243,0.7,0.0946787758665257,178.70423033,0.0,-0.03653481559734295,0.01,-0.34181840349320025,-0.23542023558972072,0.0,0.0,-0.07701044957691272,0.0,0.0,0.43662632778080623,26136576,0.0002658413238047312,0.5530358515377309,0.0,0.0,0.0,-0.3620757302891541,0.0,-0.11160414528147501,-0.06479158620039355,-0.03312883622088916,-0.1395001262302459,0.0,-0.05464687035101612,0.0,0.043180249108604664,6329,102.07020568847656,0.2,279.1413414001465,64692,0.025078952,0.2267333984375,0.000286940928,-0.029196323244832456,-36.91364974975586,1.0017387866973877,0.8560391068458557
-0.2662442431536375,0.0,4129,0.5,0.0,1419,0.0,0.0,-0.24858324447902294,-0.2715648796456465,0.0,1.7882946430382276,1053.57,-0.008485974610429459,0.7,0.10829896450262715,198.51080336000004,0.0,-0.02823552244299083,0.01,-0.32796672813197886,-0.22597390474673176,0.0,0.0,-0.14114835353717262,0.0,0.0,0.25998402918681685,26155008,0.0002864575783152961,0.5965371324245176,0.0,0.0,0.0,-0.3772542307461421,0.0,-0.11200315823069247,-0.07125963602202787,-0.028366570515998318,-0.19738328115044823,0.0,-0.053192021715393535,0.0,0.046164285567286294,6334,83.77638244628906,0.2,238.56030960083007,64696,0.029881429,0.2554443359375,0.000286931712,-0.030055900407023727,-36.91516284942627,1.0020118951797485,0.8988085389137268
-0.2960787140693754,0.0,4129,0.5,0.0,1420,0.0,0.0,-0.2677545109179135,-0.29319747171727595,0.0,1.9180211047665958,1092.52,-0.011407278338405153,0.7,0.20447126828953396,223.00898362999996,0.0,-0.033656486075381555,0.01,-0.3399403400591796,-0.231100516966587,0.0,0.0,-0.3483435811924154,0.0,0.0,0.41797183058688797,26173440,0.0001757807816223552,0.5865876472726524,0.0,0.0,0.0,-0.40480758737609446,0.0,-0.11193753921496206,-0.09769139253993389,-0.01932624392057148,-0.18859139321154927,0.0,-0.05402950910492594,0.0,0.030874218711181692,6338,91.50945281982422,0.2,236.38775558471679,64700,0.029030412,0.255908203125,0.00028692249599999997,-0.029356605419889093,-36.9158374786377,1.0019471645355225,0.8605141639709473
-0.289495942738145,0.0,4129,0.5,0.0,1421,0.0,0.0,-0.2888803185761646,-0.2938169566342716,0.0,1.8679182885856664,1116.5,-0.014123820637832811,0.7,0.10387790972084554,240.2224318,0.0,-0.04161476440941835,0.01,-0.34100962150865505,-0.21307492599640857,0.0,0.0,-0.4123181860039303,0.0,0.0,0.23494108553899334,26191872,0.00016818532215741774,0.5735632215563616,0.0,0.0,0.0,-0.3585520631270549,0.0,-0.11175272512319642,-0.0922829113939465,-0.02258317576565771,-0.21309837725596345,0.0,-0.05422569345324457,0.0,0.02916090376210913,6342,123.9150619506836,0.2,262.34780197143556,64704,0.032657914,0.281787109375,0.00028691328,-0.0290243235824164,-36.9185884475708,1.0021990537643433,0.8989176154136658
-0.3006814351535809,0.0,4129,0.5,0.0,1422,0.0,0.0,-0.3147215882139522,-0.30270646006015467,0.0,1.7945802952762935,974.37,-0.015335668895824082,0.7,0.14674208445689294,187.11143230000002,0.0,-0.05577741212780288,0.01,-0.36829794537164445,-0.21758318968187784,0.0,0.0,-0.20115548247489282,0.0,0.0,0.2425330644090585,26210304,0.0001486541198876997,0.5397669799031815,0.0,0.0,0.0,-0.34389970578023354,0.0,-0.11118080858691795,-0.1108748196538013,-0.02134415546261545,-0.1701881042512791,0.0,-0.05786511513898328,0.0,0.025787722581761822,6347,119.63370513916016,0.2,274.42749938964846,64708,0.03083792,0.264404296875,0.000286904064,-0.02717142952606082,-36.913940620422366,1.0017459392547607,0.8954108357429504
-0.2963796117193721,0.0,4129,0.5,0.0,1423,0.0,0.0,-0.2834341556473831,-0.2856340019055212,0.0,1.8899021894274308,942.72,-0.011024059903909342,0.7,0.09740693808212177,173.31121093,0.0,-0.03597566854990088,0.01,-0.3375857225620985,-0.22407890460466293,0.0,0.0,-0.30609195660394906,0.0,0.0,0.2900212828976404,26228736,0.00018934405913266042,0.6010408567673796,0.0,0.0,0.0,-0.34535850969830745,0.0,-0.1116525359760928,-0.09939045835728995,-0.028542918816852374,-0.20191534094462674,0.0,-0.054746042237425706,0.0,0.03882261464101172,6351,127.99271392822266,0.2,294.5567565917969,64712,0.030853426,0.2643798828125,0.00028689484799999997,-0.029167491104453803,-36.911828422546385,1.0015861988067627,0.8916693925857544
-0.2983919947759512,0.0,4129,0.5,0.0,1424,0.0,0.0,-0.27136265878491683,-0.2787474943312864,0.0,1.8251974325269495,824.84,-0.010926544685266656,0.7,0.15497005538593833,137.14289093000002,0.0,-0.027576631867231777,0.01,-0.3302212140565882,-0.21940570255942257,0.0,0.0,-0.2008281723411615,0.0,0.0,0.33178287124364486,26247168,0.00014865410048514605,0.5892736064484765,0.0,0.0,0.0,-0.35840028654290845,0.0,-0.11164058486146006,-0.09278492871769452,-0.022821320159395378,-0.19403000526128766,0.0,-0.053084289964813756,0.0,0.028273537556013514,6356,98.7021713256836,0.2,264.78405532836916,64716,0.031022642,0.2662353515625,0.000286885632,-0.03100805402500555,-36.9153694152832,1.0020633935928345,0.9014890193939209
-0.30013338589283023,0.0,4129,0.5,0.0,1425,0.0,0.0,-0.2802764980653853,-0.2848183924092729,0.0,1.6008299779986848,823.84,-0.010401636796843092,0.7,0.10920627327811232,118.19134975999998,0.0,-0.03262579666771371,0.01,-0.35210691465445204,-0.22464682535636404,0.0,0.0,-0.241909707596193,0.0,0.0,0.39686890768601296,26265600,0.00027126670789180533,0.6002921842542455,0.0,0.0,0.0,-0.40580571228592727,0.0,-0.11179926619842992,-0.06618716025358358,-0.028496249985040713,-0.19671584168701187,0.0,-0.05540464203807009,0.0,0.03757810890596717,6360,119.86334991455078,0.2,286.11802062988284,64720,0.028014522,0.25526123046875,0.000286876416,-0.027560797438491137,-36.917985916137695,1.0020116567611694,0.8883405923843384
-0.3084332406781429,0.0,4129,0.5,0.0,1426,0.0,0.0,-0.27457449679286294,-0.3153551746417726,0.0,1.7740045192247296,874.78,-0.013396547802131615,0.7,0.15476762759169366,124.60808539999998,0.0,-0.037782932125871006,0.01,-0.3412881828373411,-0.22457908744091437,0.0,0.0,-0.17580162048774045,0.0,0.0,0.38004858006916775,26284032,0.0002674689167179167,0.6184815332757526,0.0,0.0,0.0,-0.40618577027273484,0.0,-0.111700240229226,-0.07904014476558596,-0.03164043019135861,-0.18391749956734527,0.0,-0.05496903466572657,0.0,0.04427957658057475,6364,97.97257232666016,0.2,256.9631492614746,64724,0.031784773,0.25975341796875,0.0002868672,-0.02971109498757869,-36.91264877319336,1.0016058683395386,0.8914940357208252
-0.2853100853571064,0.0,4129,0.5,0.0,1427,0.0,0.0,-0.2923402219524519,-0.2952328796181092,0.0,1.7741897450548294,970.43,-0.012059037563436455,0.7,0.09156873484007805,153.41676353,0.0,-0.029137266099173068,0.01,-0.35360220075550247,-0.22979935835302948,0.0,0.0,-0.09709453103318393,0.0,0.0,0.22742631849168857,26302464,0.0002105028931206713,0.6050174633823309,0.0,0.0,0.0,-0.43251119915584924,0.0,-0.11191857502415122,-0.07914514282735229,-0.03235362961939728,-0.22013476859363104,0.0,-0.05400402377575158,0.0,0.04539356141149545,6369,85.00679016113281,0.2,236.04797821044923,64728,0.031484067,0.263037109375,0.000286857984,-0.030411534395534547,-36.91609897613525,1.0020407438278198,0.9097525477409363
-0.2943259261816882,0.0,4129,0.5,0.0,1428,0.0,0.0,-0.2846046479475069,-0.28836280710093587,0.0,1.7376885970172786,905.51,-0.011377191717242734,0.7,0.11309587622045532,146.95945453000002,0.0,-0.03033808583718134,0.01,-0.33384147516510393,-0.2197881883947053,0.0,0.0,-0.13946533361542873,0.0,0.0,0.3261331504561394,26320896,0.0002750643761828542,0.564441523411656,0.0,0.0,0.0,-0.3670035780031707,0.0,-0.11143797018637008,-0.05611034225845489,-0.03215567153559936,-0.21724689638793396,0.0,-0.053587037054623386,0.0,0.04456094381152498,6373,98.21561431884766,0.2,253.57957458496094,64732,0.035506938,0.28079833984375,0.000286848768,-0.028606364270672202,-36.915611267089844,1.0018689632415771,0.8828754425048828
-0.2921072083112192,0.0,4129,0.5,0.0,1429,0.0,0.0,-0.26405592474109985,-0.2879331873496706,0.0,1.7287612096186995,812.28,-0.0142229416396576,0.7,0.13887437844383077,107.32515,0.0,-0.04540687360526164,0.01,-0.33514321431065386,-0.22382493360438302,0.0,0.0,-0.11512363652933805,0.0,0.0,0.37976279838039134,26339328,0.00020073723862878978,0.6037746001211753,0.0,0.0,0.0,-0.3308732752985533,0.0,-0.1116195235914871,-0.06494247741457039,-0.02903414477191815,-0.1925943431522031,0.0,-0.05419136252192833,0.0,0.04785085934789491,6377,103.42491912841797,0.2,256.91984100341796,64736,0.031036193,0.274267578125,0.000286839552,-0.030070912512019276,-36.91604175567627,1.0019820928573608,0.9120396375656128
-0.29096391186385484,0.0,4129,0.5,0.0,1430,0.0,0.0,-0.2883855163385628,-0.304069829230168,0.0,1.7008796157037818,872.98,-0.011944754763641749,0.7,0.17344820101373065,151.57636058999998,0.0,-0.03975393856343133,0.01,-0.3432551339405183,-0.22867411750488825,0.0,0.0,-0.2444203306756988,0.0,0.0,0.3038586180224212,26357760,0.00017089793497386077,0.5759260997102413,0.0,0.0,0.0,-0.3656507179705899,0.0,-0.11157417329887137,-0.06638565586884931,-0.03239207284109441,-0.20073502208004818,0.0,-0.0547243219590387,0.0,0.041470863589866444,6382,87.44871520996094,0.2,224.68606033325196,64740,0.027774915,0.2530029296875,0.000286830336,-0.03056596958776936,-36.91618194580078,1.0018906593322754,0.9288735389709473
-0.28318067050561896,0.0,4129,0.5,0.0,1431,0.0,0.0,-0.27580182105949336,-0.2782188501029268,0.0,1.7381451862540944,860.08,-0.010499267367677359,0.7,0.18177969514601058,140.96812418,0.0,-0.03254415272035097,0.01,-0.3354237728423402,-0.22400204827480863,0.0,0.0,-0.276261230869974,0.0,0.0,0.2754944226920421,26376192,0.00019693955740270516,0.5703708268934629,0.0,0.0,0.0,-0.43561954412221726,0.0,-0.11197642934950432,-0.05078380835682059,-0.013211624947791014,-0.21240106407253093,0.0,-0.05568165872953496,0.0,0.032302532474548555,6386,100.41901397705078,0.2,283.5550033569336,64744,0.030288631,0.2531982421875,0.00028682112,-0.028632285888306797,-36.91143608093262,1.0016123056411743,0.9023084044456482
-0.2943838667735091,0.0,4129,0.5,0.0,1432,0.0,0.0,-0.30600049104380195,-0.2899475945679324,0.0,1.6511518544791814,837.7,-0.01670533547246612,0.7,0.08784179837311473,133.88544888,0.0,-0.04726652718774726,0.01,-0.3497691090985941,-0.22675603221815852,0.0,0.0,-0.06062403549310843,0.0,0.0,0.341994263511123,26394624,0.00021755583778334162,0.5524438152658221,0.0,0.0,0.0,-0.3743386672925182,0.0,-0.11135195576584828,-0.07991100607247342,-0.03201902577594266,-0.2400054088287335,0.0,-0.05676280400225402,0.0,0.04216115752769447,6391,91.87352752685547,0.2,238.9101577758789,64748,0.031394076,0.26636962890625,0.000286811904,-0.02920255532953888,-36.91332950592041,1.0016753673553467,0.8985610604286194
-0.2650424117385699,0.0,4129,0.5,0.0,1433,0.0,0.0,-0.2555289510201779,-0.28806901489334263,0.0,1.6892737051073132,887.02,-0.01194320894990069,0.7,0.1168504089136802,150.40587495999998,0.0,-0.03616887107543692,0.01,-0.32579153422299334,-0.22893512144541509,0.0,0.0,-0.18235443157777254,0.0,0.0,0.34341159590950937,26413056,0.00019259924495903155,0.5741602759319936,0.0,0.0,0.0,-0.4040608328829204,0.0,-0.1120732728298041,-0.06082458261440435,-0.03247512080196573,-0.15294410718053983,0.0,-0.05147255406578108,0.0,0.04085111961668239,6395,110.28856658935547,0.2,278.96370697021484,64752,0.03156615,0.271875,0.00028680268799999997,-0.03019783366471529,-36.91561393737793,1.0020332336425781,0.9147711992263794
-0.2957338110262024,0.0,4129,0.5,0.0,1434,0.0,0.0,-0.2741698780337534,-0.29987986076242057,0.0,1.8608427242853098,896.05,-0.011829210578207008,0.7,0.14344149122050728,148.02001619,0.0,-0.04518455255251553,0.01,-0.3444292469913193,-0.22497753718047508,0.0,0.0,-0.4372146550359201,0.0,0.0,0.32771148776272574,26431488,0.0001274952858996888,0.5961750762157598,0.0,0.0,0.0,-0.3676446121302995,0.0,-0.11158426093195706,-0.07415627985900972,-0.023127422893139585,-0.22034622089832334,0.0,-0.054596775030840324,0.0,0.029962680422197383,6399,97.22420501708984,0.2,249.58272247314454,64756,0.030713597,0.25247802734375,0.000286793472,-0.030187577847391366,-36.91741523742676,1.002002477645874,0.8785840272903442
-0.2725995911645606,0.0,4129,0.5,0.0,1435,0.0,0.0,-0.30092405174970516,-0.28566380800017505,0.0,1.894643059357616,909.64,-0.011477984026120294,0.7,0.15394321852292736,144.04596334,0.0,-0.03109866361114859,0.01,-0.32811116379020355,-0.22630421167232223,0.0,0.0,-0.34738957000779214,0.0,0.0,0.2617192183396455,26449920,0.00018771646621947488,0.593974813858156,0.0,0.0,0.0,-0.3706758531600019,0.0,-0.11246619923203675,-0.06631346120258547,-0.02206156018894941,-0.19932892143482317,0.0,-0.05151724225185015,0.0,0.031049880359643726,6404,86.23468780517578,0.2,226.382470703125,64760,0.031808555,0.26348876953125,0.000286784256,-0.03250527484342456,-36.913781547546385,1.0017585754394531,0.9215883016586304
-0.26805000786772476,0.0,4129,0.5,0.0,1436,0.0,0.0,-0.26152454390347596,-0.27570914019651505,0.0,1.762492602370819,957.41,-0.010024308567884945,0.7,0.08432136851884726,161.83438238,0.0,-0.028481061491136217,0.01,-0.3221753016714604,-0.21409386006235673,0.0,0.0,-0.08465727697742315,0.0,0.0,0.21800543368950137,26468352,0.00018717393201465407,0.6040539512478017,0.0,0.0,0.0,-0.3619923375780761,0.0,-0.11245076642378164,-0.06338082455034441,-0.028003906184446425,-0.1796192929860344,0.0,-0.04919051790565158,0.0,0.03696853358194956,6408,81.1277847290039,0.2,205.1169219970703,64764,0.02963293,0.25628662109375,0.00028677503999999997,-0.029901375388726593,-36.91087417602539,1.0015804767608643,0.9062842130661011
-0.29712284146988405,0.0,4130,0.5,0.0,1437,0.0,0.0,-0.2806335894840146,-0.2885774860058459,0.0,1.7128044440204118,1058.1,-0.00972408945903249,0.7,0.18102986597260945,169.73969551,0.0,-0.028411352879029978,0.01,-0.33620778297817344,-0.2158614726781613,0.0,0.0,-0.3884433009090642,0.0,0.0,0.3539200798745764,26486784,0.0001475690999844422,0.5995201860514412,0.0,0.0,0.0,-0.37584403264304356,0.0,-0.11196745015307519,-0.060806365288731574,-0.012947423263914853,-0.15577119184636812,0.0,-0.05249110274822306,0.0,0.019574472601011302,6413,104.54536437988281,0.2,235.82138061523438,64768,0.027711099,0.25919189453125,0.000286765824,-0.028117461525835098,-36.91074047088623,1.0017035007476807,0.8689088821411133
-0.26739799218380295,0.0,4130,0.5,0.0,1438,0.0,0.0,-0.2578653443140812,-0.2698877853963163,0.0,1.8631189387621738,1083.04,-0.009715353361554954,0.7,0.22941839334270644,183.80157032000002,0.0,-0.0262081045384473,0.01,-0.33617061565997924,-0.23324009602878323,0.0,0.0,-0.37264676052941,0.0,0.0,0.26120354701257453,26505216,0.00012641012047727904,0.6204673932786906,0.0,0.0,0.0,-0.3959096925982128,0.0,-0.11240833590042236,-0.050343131826158065,-0.029627355084782606,-0.16475402650808613,0.0,-0.05044300036220514,0.0,0.03872620218830413,6417,89.95709228515625,0.2,229.1841812133789,64772,0.027085662,0.2387939453125,0.000286756608,-0.028881380148231984,-36.91028366088867,1.0014660358428955,0.8997206687927246
-0.26840566147237416,0.0,4130,0.5,0.0,1439,0.0,0.0,-0.2627583981469863,-0.2665384334493951,0.0,1.8725737262802906,1097.5,-0.009154567096819796,0.7,0.16112396365441745,189.08146376999997,0.0,-0.027127056780336736,0.01,-0.31692211158072736,-0.22616975656747462,0.0,0.0,-0.2347651067402513,0.0,0.0,0.257438074357179,26523648,0.00019856708240695298,0.6373948218039819,0.0,0.0,0.0,-0.40538523049644287,0.0,-0.11202938303287081,-0.06026642533923289,-0.030551316934561146,-0.19927139682837522,0.0,-0.05045832172450834,0.0,0.041951398832857735,6422,71.51382446289062,0.2,204.74223251342772,64776,0.03429403,0.25982666015625,0.000286747392,-0.029668846679851413,-36.910017776489255,1.0015376806259155,0.896486759185791
-0.2709131242084214,0.0,4130,0.5,0.0,1440,0.0,0.0,-0.2623327378836906,-0.2743560141987392,0.0,1.8192620593400513,1146.11,-0.009686015554296663,0.7,0.14532607275378587,208.68698378000002,0.0,-0.022937431583372702,0.01,-0.31789579725504863,-0.2350234142827961,0.0,0.0,-0.20096276040622302,0.0,0.0,0.28888349124801727,26542080,0.00020073725803134343,0.6286964847902774,0.0,0.0,0.0,-0.4172470356278101,0.0,-0.11259713993926497,-0.05922732720722354,-0.028782115276302162,-0.20885639442672788,0.0,-0.04946173512183476,0.0,0.03852351891860614,6426,108.82740783691406,0.2,249.8791603088379,64780,0.02724739,0.261279296875,0.000286738176,-0.023103556060232223,-36.91343688964844,1.0017820596694946,0.8872004747390747
-0.28424549243192176,0.0,4130,0.5,0.0,1441,0.0,0.0,-0.27523306760363797,-0.3011554750895756,0.0,1.6883045461087698,1189.93,-0.013408257216586932,0.7,0.09119000246145237,220.42225904,0.0,-0.04196107821958072,0.01,-0.3385774921765996,-0.24356435172871402,0.0,0.0,-0.05080474064604504,0.0,0.0,0.2652859815086498,26560512,0.00028265970953119296,0.583303819981742,0.0,0.0,0.0,-0.4064805115641734,0.0,-0.11172475395890512,-0.07481556825508552,-0.03095107428062816,-0.23763655569229147,0.0,-0.05395281643731195,0.0,0.0539430318051525,6430,94.61543273925781,0.2,223.24944000244142,64784,0.029699933,0.24561767578125,0.00028672896,-0.03011337456991896,-36.918731689453125,1.0022293329238892,0.8982281684875488
-0.2648643226783081,0.0,4130,0.5,0.0,1442,0.0,0.0,-0.2618576619774109,-0.27824406152527,0.0,1.7543670008404206,1137.69,-0.009789759542596825,0.7,0.06248143407626131,213.71321682,0.0,-0.027382443094914933,0.01,-0.3264455573509736,-0.23258310223705106,0.0,0.0,-0.0793413184908684,0.0,0.0,0.26085500061879346,26578944,0.00023654442823802432,0.5996112655006591,0.0,0.0,0.0,-0.38208107967241617,0.0,-0.11227424931022988,-0.063022804807874,-0.025931314262558465,-0.22005978397818476,0.0,-0.04921281046861344,0.0,0.0486756867526754,6435,96.90534210205078,0.2,248.5891876220703,64788,0.030536428,0.2724853515625,0.000286719744,-0.029114520037546755,-36.91809234619141,1.0019968748092651,0.9090701341629028
-0.2888703988267579,0.0,4130,0.5,0.0,1443,0.0,0.0,-0.269243216921462,-0.2907067150268737,0.0,1.6345047821600416,1024.0,-0.011802994809659913,0.7,0.08928152548554803,190.58133928000004,0.0,-0.03562228578286833,0.01,-0.339125750900041,-0.2266534175295724,0.0,0.0,-0.0921837928149527,0.0,0.0,0.3268166058658635,26597376,0.0002907978681226571,0.5837896212200043,0.0,0.0,0.0,-0.38776192913298047,0.0,-0.11156213099787068,-0.08719544000820988,-0.0239156998705248,-0.24820903820972598,0.0,-0.05402950013914993,0.0,0.046434434684548526,6439,113.43970489501953,0.2,274.200643157959,64792,0.032079913,0.28065185546875,0.000286710528,-0.02898876095423475,-36.91542415618896,1.0018495321273804,0.8464807868003845
-0.2892495547329133,0.0,4130,0.5,0.0,1444,0.0,0.0,-0.27387085950043394,-0.3006639716775968,0.0,1.8219166158211375,1040.13,-0.01032063469003446,0.7,0.1786765287329127,205.51357893,0.0,-0.03252894260453994,0.01,-0.33540361395460977,-0.2195493779601379,0.0,0.0,-0.3620138361303977,0.0,0.0,0.26307796639876097,26615808,0.00016384501941502094,0.624768114652598,0.0,0.0,0.0,-0.3866940792059038,0.0,-0.11180934832190709,-0.07912447316246524,-0.030133226992119386,-0.22291554062596897,0.0,-0.054125666008803294,0.0,0.0361476296546976,6444,93.92256164550781,0.2,264.55501251220704,64796,0.027136322,0.24415283203125,0.000286701312,-0.02799062974518165,-36.9117488861084,1.001607894897461,0.8987525701522827
-0.2705301311002834,0.0,4130,0.5,0.0,1445,0.0,0.0,-0.2525678570872366,-0.27473960123363433,0.0,1.7435346297083056,1013.33,-0.009291473433530182,0.7,0.1826781848952683,196.05258975999996,0.0,-0.02560683408551982,0.01,-0.33085203319982465,-0.22268698776889442,0.0,0.0,-0.31288161367020934,0.0,0.0,0.27580270248518396,26634240,0.0003591571294236928,0.6236457317640632,0.0,0.0,0.0,-0.39525111472455415,0.0,-0.11244768511989964,-0.08117313870535042,-0.024803769462194196,-0.18018536038825264,0.0,-0.050676894206703245,0.0,0.049748913434976144,6448,99.86825561523438,0.2,238.20627822875977,64800,0.029742505,0.25946044921875,0.000286692096,-0.03196296684909612,-36.91484489440918,1.0019127130508423,0.9080896377563477
-0.30044499249260487,0.0,4130,0.5,0.0,1446,0.0,0.0,-0.26927483610087943,-0.28385639223445214,0.0,1.7652399039186129,982.7,-0.010407656922542037,0.7,0.176443742894659,195.99433535999998,0.0,-0.029782309449440016,0.01,-0.32400790694613013,-0.22302517266845287,0.0,0.0,-0.2988754745333322,0.0,0.0,0.27355309113949544,26652672,0.0003081589853132351,0.5751940845909176,0.0,0.0,0.0,-0.3629875308315181,0.0,-0.11166694798563248,-0.08814829386182638,-0.02705889701704103,-0.18819827912025347,0.0,-0.054102945829143816,0.0,0.040273335567328566,6452,87.37479400634766,0.2,224.0093894958496,64804,0.029789131,0.26004638671875,0.00028668287999999997,-0.029922589799389242,-36.91962108612061,1.0022779703140259,0.8682958483695984
-0.27577636750858336,0.0,4130,0.5,0.0,1447,0.0,0.0,-0.27166978959032084,-0.27416579063264296,0.0,1.8273220453899464,1031.54,-0.00930978584995542,0.7,0.1270710113753426,197.07696445999997,0.0,-0.024621863686434004,0.01,-0.317809425477111,-0.219330373805524,0.0,0.0,-0.16163148490070425,0.0,0.0,0.2442489024120762,26671104,0.00018337619258090854,0.5486484331000898,0.0,0.0,0.0,-0.38776771713121394,0.0,-0.11242220848466943,-0.07232106920703743,-0.018808468145047455,-0.19374640401395932,0.0,-0.050710831741480104,0.0,0.035168028133221355,6457,97.36773681640625,0.2,257.3125396728516,64808,0.031824935,0.2874755859375,0.000286673664,-0.028747356205713004,-36.91892852783203,1.0020688772201538,0.8871476650238037
-0.2861698025746644,0.0,4130,0.5,0.0,1448,0.0,0.0,-0.26765297729617177,-0.29655549403053266,0.0,1.9240808203534874,1025.66,-0.010912475488139145,0.7,0.16636227806807394,196.92811396000002,0.0,-0.028526235213843454,0.01,-0.3228342875657098,-0.211981346533227,0.0,0.0,-0.15690362617295872,0.0,0.0,0.2644029293803515,26689536,0.00023383184452541173,0.5966750192458341,0.0,0.0,0.0,-0.3198545628074013,0.0,-0.11215238526265324,-0.07689277739530656,-0.01653399129345681,-0.15023497051438758,0.0,-0.05140155703743822,0.0,0.03339782110301964,6461,116.22418212890625,0.2,266.96359329223634,64812,0.031625345,0.27806396484375,0.000286664448,-0.03033326573204249,-36.91533012390137,1.0018810033798218,0.8651801347732544
-0.28976001509011773,0.0,4130,0.5,0.0,1449,0.0,0.0,-0.3005696039499273,-0.2940035927036716,0.0,1.8258413739059423,1148.83,-0.010935850315913053,0.7,0.1605573889605688,240.15358705999998,0.0,-0.03429469609446312,0.01,-0.3351549079903097,-0.23153067056009777,0.0,0.0,-0.11018255053046916,0.0,0.0,0.31982113447739724,26707968,0.00021050285431556404,0.5698013759916969,0.0,0.0,0.0,-0.39937443780245985,0.0,-0.11197184531083774,-0.07720214935103144,-0.023321843642919268,-0.19156776812222254,0.0,-0.05425362138324971,0.0,0.045433215840197265,6466,96.54082489013672,0.2,245.9705451965332,64816,0.027648335,0.2489990234375,0.00028665523199999997,-0.03126686958130449,-36.91645278930664,1.0019640922546387,0.8907973170280457
-0.28953974862338655,0.0,4130,0.5,0.0,1450,0.0,0.0,-0.27946536175812287,-0.28937713287953626,0.0,1.6443667932016275,1083.75,-0.011081101258984196,0.7,0.11733718640297543,219.37537573,0.0,-0.03543328536936546,0.01,-0.33666093234948685,-0.22551839594522446,0.0,0.0,-0.20519574077658811,0.0,0.0,0.31972586889658644,26726400,0.0002962232295734187,0.5871466422413882,0.0,0.0,0.0,-0.3950893093272846,0.0,-0.11184660530623702,-0.07209214099202498,-0.027456057718509588,-0.21720705097346926,0.0,-0.05503449524734222,0.0,0.04706691102189881,6470,90.6130599975586,0.2,225.20352172851562,64820,0.033324488,0.27159423828125,0.000286646016,-0.03249621882569045,-36.91601848602295,1.0019171237945557,0.9034008979797363
-0.311232175671675,0.0,4130,0.5,0.0,1451,0.0,0.0,-0.2836768367270126,-0.3055960814695415,0.0,1.7566809147308935,1005.04,-0.012081519850662678,0.7,0.1593185022389288,179.26102465000008,0.0,-0.03922901449455014,0.01,-0.3419787671299303,-0.2182442242564301,0.0,0.0,-0.2813365987768177,0.0,0.0,0.2699727581036653,26744832,0.0001638450582201282,0.5693459436424697,0.0,0.0,0.0,-0.3236276783713536,0.0,-0.11150385961732212,-0.06806930021945,-0.020698010181513578,-0.1968869785660029,0.0,-0.055677403895369265,0.0,0.02623727887952594,6475,104.8592529296875,0.2,260.9990547180176,64824,0.029762167,0.26207275390625,0.0002866368,-0.03093187699560076,-36.91428909301758,1.0017926692962646,0.8951635360717773
-0.29604402404616625,0.0,4130,0.5,0.0,1452,0.0,0.0,-0.28444519970578547,-0.31831014384487777,0.0,1.5987681239124027,1015.92,-0.012226130305367873,0.7,0.1350393810601047,186.29035385999995,0.0,-0.0408002107315483,0.01,-0.34766533553448464,-0.2297786111480039,0.0,0.0,-0.31442090778593995,0.0,0.0,0.30564261323733166,26763264,0.00013292063764917353,0.556425223801271,0.0,0.0,0.0,-0.41130420615738633,0.0,-0.11150120164024685,-0.09213822881067975,-0.016427028715301013,-0.23774726731924092,0.0,-0.059285379621784054,0.0,0.029438648877854825,6479,93.21802520751953,0.2,251.25798721313475,64828,0.02990908,0.26611328125,0.00028662758399999996,-0.029385109333088622,-36.911705780029294,1.0016181468963623,0.9119025468826294
