reward_terms/foot_slip,est/vel_rmse,curriculum/cmd_scale,reward_terms/overrun,reward_terms/phase_contact,reward_terms/stop,reward_terms/stance_time,reward_terms/foot_ahead,time/time_elapsed,reward_terms/action_rate,reward_terms/coef_rate,curriculum/stance_ratio,curriculum/eff_scale,curriculum/swing_frac_mean,reward_terms/stance,ankle/ankle_spring_energy_peak,reward_terms/upright,reward_terms/vz,rollout/ep_len_mean,reward_terms/duty_sym,reward_terms/lat_vel,time/fps,reward_terms/motor_vel,reward_terms/ang_xy,curriculum/dr_scale,ankle/ankle_spring_trq_peak,reward_terms/stand_drift,reward_terms/stand,reward_terms/track_lin,reward_terms/fwd_speed,rollout/ep_rew_mean,curriculum/cmd_track_err,time/iterations,reward_terms/assist_pen,reward_terms/residual,curriculum/ent_coef,reward_terms/hip_roll,curriculum/swing_frac_min,reward_terms/torque,reward_terms/angmom,curriculum/ctrl_jitter_ms,reward_terms/energy,reward_terms/clearance,reward_terms/residual_rate,reward_terms/height,ankle/ankle_defl_peak,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/track_yaw,reward_terms/alive,time/total_timesteps,train/entropy_loss,train/n_updates,train/loss,train/clip_range,train/clip_fraction,train/std,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress
-0.2764720325726799,0.22553922326401568,0.1,0.0,-0.029160945883879946,0.0,-0.006565483881988459,0.0,5845,-0.05403060598549794,-0.37081599364882833,0.6904767999999998,0.04166400000000064,0.13053385416666669,-0.14820669851369014,0.0,-0.06586177249503593,-0.018202454249247765,1543.13,-0.00035801689936708917,-0.01619487088401457,5837,-3.555441096141612e-05,-0.044532760699434036,0.3571200000000058,0.0,-0.005471793181971915,1.5151253885385574,2.934203088743252,0.0,2048.6171401200004,0.3360979026179721,1851,0.0,-0.10535649984630537,0.0095797504,-0.03741958988593765,0.04969618055555555,-0.007855555651207281,-0.032652206841917004,1.4284800000000233,-0.0003322002269344935,0.0017993980132630036,0.0,-0.005172416206387924,0.5053576983276218,0.0,-0.004383680555555588,0.017856000000000292,8.680527874579033e-06,1.999969122011797,0.0,34117632,-36.90902233123779,46306,552.27734375,0.2,0.1562255859375,1.001383900642395,0.9794899225234985,1227.5278381347657,-0.013884424150455743,0.014573446,0.00021475200000000002,0.11904000000000182,0.3571200000000058,0.3571200000000058,0.3571200000000058,0.11904000000000182
-0.2612780227401574,0.22771377568461107,0.1,0.0,-0.033151814807091014,0.0,-0.0087890625,0.0,5848,-0.055144008389614446,-0.39862297292876264,0.6904706559999998,0.04169088000000064,0.13953993055555555,-0.12672812098397862,0.0,-0.05898758444562267,-0.014059583016076639,1600.41,0.0,-0.01456484336456726,5837,-3.7610529155583724e-05,-0.04407871840735855,0.35735040000000584,0.0,-0.011935641192147104,1.5430102146355922,2.965090056384254,0.0,2137.9967906900006,0.31923572057838506,1852,0.0,-0.10517408738258086,0.009576064,-0.0327602660829946,0.04600694444444445,-0.007484759512799531,-0.023389346529878556,1.4294016000000234,-0.0003361905338135718,0.0022165703295281124,0.0,-0.004047940942675712,0.5068282722783097,0.0,-0.004850260416666707,0.017867520000000293,0.0,1.999967818382787,0.0,34136064,-36.905527114868164,46310,532.4090576171875,0.2,0.14193115234375,1.0009742975234985,0.9822500944137573,968.8412292480468,-0.009929047425976023,0.013402921,0.00021470592,0.11911680000000183,0.35735040000000584,0.35735040000000584,0.35735040000000584,0.11911680000000183
-0.2693804857213104,0.24066203903637942,0.1,0.0,-0.03596381862653541,0.0,-0.009195963541666666,0.0,5851,-0.056891099470634816,-0.3926762103017223,0.6904645119999998,0.04171776000000064,0.13788519965277776,-0.10699725781292194,0.0,-0.06546970927743131,-0.023327936451817872,1661.45,-0.0017375205042394878,-0.014315091788699864,5837,-3.8226991257624916e-05,-0.0458322220388748,0.35758080000000586,0.0,-0.013082560455664392,1.6002174502935151,2.9580203194707764,0.0,2254.57236973,0.3093373377187958,1853,0.0,-0.105225215001053,0.009572377600000001,-0.03178979219936503,0.05978732638888889,-0.007757046962897716,-0.032581378916553334,1.4303232000000234,-0.00035102019057785516,0.0008766378791474573,0.0,-0.005694137008021679,0.5075619076534573,0.0,-0.004785156250000038,0.017879040000000294,1.6275929131855567e-06,1.999959468807558,0.0,34154496,-36.90408363342285,46314,475.64263916015625,0.2,0.1472412109375,1.0011223554611206,0.9841991066932678,873.5450073242188,-0.013268787565175444,0.013732463,0.00021465984,0.11919360000000183,0.35758080000000586,0.35758080000000586,0.35758080000000586,0.11919360000000183
-0.27252362943434255,0.21964957689956147,0.1,0.0,-0.03677639310848366,0.0,-0.01197644751260264,0.0,5854,-0.05632436456360293,-0.36747796514544373,0.6904583679999998,0.04174464000000064,0.1291232638888889,-0.07078174760541889,0.0,-0.06566322827249987,-0.021107819136212402,1537.21,-3.917639132253164e-05,-0.008910858457358489,5837,-3.611466212357942e-05,-0.04106421204896719,0.3578112000000059,0.0,-0.013851601475977117,1.6658175504862565,2.9954783442992405,0.0,2036.2694155500003,0.44071422182543124,1854,0.0,-0.10535119860774324,0.0095686912,-0.026209352791681725,0.043782552083333336,-0.007902425518525318,-0.030332538669509263,1.4312448000000235,-0.00033490303622919787,0.0015023286204435612,0.0,-0.004940620283918825,0.5032295804993995,0.0,-0.004535590277777813,0.017890560000000295,0.0,1.999972287596119,0.0,34172928,-36.90433883666992,46318,411.3631896972656,0.2,0.09453125,1.0009987354278564,0.9767114520072937,1234.0137573242187,-0.009370870451675728,0.011362602,0.00021461376,0.11927040000000183,0.3578112000000059,0.3578112000000059,0.3578112000000059,0.11927040000000183
-0.2649869278999459,0.2298173508177544,0.1,0.0,-0.04643406813625473,0.0,-0.010145399305555556,0.0,5857,-0.05533191670751061,-0.37849842119816823,0.6904522239999998,0.04177152000000064,0.1350368923611111,-0.11459148634290608,0.0,-0.06708930273201268,-0.017457447687916308,1544.18,0.0,-0.010666194902693328,5837,-3.655857446325543e-05,-0.04582082062763034,0.3580416000000059,0.0,-0.014255068866462856,1.617428240608398,3.0104506564657707,0.0,2052.5052576200005,0.4347972246663655,1855,0.0,-0.10560394432933823,0.0095650048,-0.02482062565706605,0.049262152777777776,-0.007429194189324271,-0.030443399504374975,1.4321664000000236,-0.0003352894597077312,0.003334480811931049,0.0,-0.0049796214800944105,0.5065661069471515,0.0,-0.004535590277777813,0.017902080000000296,1.4105869922786951e-05,1.9999737876782386,0.0,34191360,-36.904436874389646,46322,546.3135375976562,0.2,0.13272705078125,1.0010613203048706,0.9754512906074524,1227.6248809814454,-0.012786206766031682,0.014095974,0.00021456767999999997,0.11934720000000183,0.3580416000000059,0.3580416000000059,0.3580416000000059,0.11934720000000183
-0.27034870364660585,0.2191942591319804,0.1,0.0,-0.06538551769944921,0.0,-0.016168884609618947,0.0,5860,-0.05486836621756992,-0.38139920787777654,0.6904460799999999,0.04179840000000064,0.1335177951388889,-0.1246176678344403,0.0,-0.06802843304399121,-0.025577871466876106,1482.43,0.0,-0.012156393324470414,5837,-3.578554052303322e-05,-0.043987432657872916,0.3582720000000059,0.0,-0.009144473512357445,1.6027073095551525,2.9623020814656282,0.0,1938.6067893099998,0.3624912776445787,1856,0.0,-0.10563009724702434,0.009561318400000001,-0.028738160566657418,0.0546875,-0.007248183028986197,-0.03040392702618893,1.4330880000000237,-0.00033003878024955225,0.004070772250274454,0.0,-0.006285776250851843,0.5050216906067959,0.0,-0.004665798611111148,0.017913600000000297,0.0,1.9999755470286884,0.0,34209792,-36.90785026550293,46326,349.0908203125,0.2,0.13658447265625,1.0013923645019531,0.9807579517364502,1026.6841522216796,-0.011603515804745257,0.012650873,0.0002145216,0.11942400000000183,0.3582720000000059,0.3582720000000059,0.3582720000000059,0.11942400000000183
-0.26759554428627946,0.22892412532496825,0.1,0.0,-0.07840085705020022,0.0,-0.025556230578028288,0.0,5863,-0.055303992545085494,-0.3863926336240443,0.6904399359999999,0.04182528000000064,0.13755967881944445,-0.11105603061220976,0.0,-0.07214448870940446,-0.025753501096310027,1487.07,-7.5434258936996935e-06,-0.011826349512254176,5837,-3.62492050885077e-05,-0.043367834770231185,0.35850240000000594,0.0,-0.008302052163963973,1.574067436785054,2.9774686818716427,0.0,1944.8939979199995,0.2874938930252013,1857,0.0,-0.10568929248742158,0.009557632,-0.023167211992606816,0.056098090277777776,-0.007525958217103592,-0.03556240722819323,1.4340096000000238,-0.00033387448006414795,0.0045669770474503595,0.0,-0.005766220354843613,0.5032716583355894,0.0,-0.004568142361111147,0.017925120000000298,7.21570233710938e-05,1.9999751997675217,0.0,34228224,-36.9094217300415,46330,764.8990478515625,0.2,0.134423828125,1.00140380859375,0.9795520305633545,1072.8675720214844,-0.011172818002523854,0.013125812,0.00021447552,0.11950080000000184,0.35850240000000594,0.35850240000000594,0.35850240000000594,0.11950080000000184
-0.27265338975552306,0.22220381562839375,0.1,0.0,-0.051362122208301914,0.0,-0.00738796472756399,0.0,5866,-0.05396430257806465,-0.3676199391963081,0.6904337919999998,0.04185216000000064,0.1367730034722222,-0.0998234073532776,0.0,-0.06663282206837702,-0.020544501391035103,1543.08,0.0,-0.010624089063564747,5838,-3.802044655628297e-05,-0.04706300341148758,0.35873280000000596,0.0,-0.007038621097096744,1.5644588826685397,2.934454910230424,0.0,2036.72589792,0.37635704483876203,1858,0.0,-0.10573950419736419,0.0095539456,-0.026295134718342415,0.04161241319444445,-0.007724616174011022,-0.030873810429200614,1.4349312000000238,-0.00034698483705806343,0.003560939885711999,0.0,-0.005015420088839728,0.5050935781880296,0.0,-0.004459635416666701,0.0179366400000003,4.66579254457934e-05,1.9999749132384648,0.0,34246656,-36.91011371612549,46334,612.8005981445312,0.2,0.1488037109375,1.0014866590499878,0.9791907668113708,1202.4266143798827,-0.011485542549053207,0.0146444645,0.00021442944,0.11957760000000184,0.35873280000000596,0.35873280000000596,0.35873280000000596,0.11957760000000184
-0.29553036148075607,0.22360755744490216,0.1,0.0,-0.034977756942452615,0.0,-0.014479707493188066,0.0,5869,-0.055993793301379796,-0.41030581419283935,0.6904276479999998,0.041879040000000645,0.1410861545138889,-0.1299823173280051,0.0,-0.06974858786917608,-0.020772226759392318,1505.32,-3.801961839316218e-05,-0.013968015487224074,5838,-3.858095476934361e-05,-0.04727880776602981,0.358963200000006,0.0,-0.015501240683307962,1.3943656730172291,2.8759998316450393,0.0,1987.2483062000006,0.23675700682157724,1859,0.0,-0.10556291239681727,0.0095502592,-0.03146075440610402,0.05295138888888889,-0.007366727588309873,-0.032209850294869315,1.435852800000024,-0.0003368775762672949,0.0024065051518752253,0.0,-0.005098770340315273,0.5037589441260635,0.0,-0.004611545138888925,0.0179481600000003,0.0,1.999966299027084,0.0,34265088,-36.90973243713379,46338,572.937744140625,0.2,0.125390625,1.0013506412506104,0.9754140973091125,1289.4991882324218,-0.010163359763100743,0.01227579,0.00021438335999999998,0.11965440000000184,0.358963200000006,0.358963200000006,0.358963200000006,0.11965440000000184
-0.2926528514316839,0.28474910620146376,0.1,0.0,-0.03383589478922896,0.0,-0.009792751736111112,0.0,5872,-0.05737681175946344,-0.43849048880926467,0.6904215039999998,0.041905920000000645,0.17228190104166666,-0.16821295156289423,0.0,-0.08391512531907158,-0.03448043612767085,1417.04,-0.004417394768892143,-0.014263713141147676,5837,-4.14119428500407e-05,-0.05654098704714677,0.359193600000006,0.0,-0.017317145606564714,1.3512349346083887,2.730809134250476,0.0,1805.07788347,0.31662099988594594,1860,0.0,-0.10499214486740213,0.0095465728,-0.04088447604290558,0.0759006076388889,-0.0071737230671108515,-0.04724015930118148,1.436774400000024,-0.00035518113994014187,0.0031090115284761106,0.0,-0.007084096859562296,0.5042579120336692,0.0,-0.00528428819444449,0.0179596800000003,2.3871485609561205e-05,1.9999616837293235,0.0,34283520,-36.90707302093506,46342,672.146240234375,0.2,0.12059326171875,1.0012609958648682,0.977039635181427,1383.1391479492188,-0.011561959248501808,0.012400886,0.00021433727999999998,0.11973120000000184,0.359193600000006,0.359193600000006,0.359193600000006,0.11973120000000184
-0.2517583358698494,0.2459848556586552,0.1,0.0,-0.02288723321949314,0.0,-0.004747314433593096,0.0,5875,-0.05489250917305548,-0.37700646435933693,0.6904153599999998,0.041932800000000645,0.14013671875,-0.05553009791722882,0.0,-0.08277116438918633,-0.023304155012717532,1505.29,-0.0024347357266654057,-0.010723677715981561,5838,-3.789019476970105e-05,-0.05401295785123746,0.359424000000006,0.0,-0.018670586902404546,1.61504507503463,2.8835472700740463,0.0,1965.6438348999998,0.37708299422025776,1861,0.0,-0.10537988291591177,0.0095428864,-0.022244852239383203,0.06976996527777778,-0.007734897136769244,-0.04014790204562422,1.437696000000024,-0.00034810610511462164,0.001119842635162003,0.0,-0.005586647547081814,0.5060270158040905,0.0,-0.0046983506944444815,0.0179712000000003,1.9531221672271688e-05,1.9999575733006008,0.0,34301952,-36.9071605682373,46346,287.95361328125,0.2,0.132421875,1.0011557340621948,0.9860429167747498,966.2245452880859,-0.012082935986109078,0.013130972,0.00021429119999999999,0.11980800000000184,0.359424000000006,0.359424000000006,0.359424000000006,0.11980800000000184
-0.2570472539796133,0.22819538173839696,0.1,0.0,-0.04599862837597631,0.0,-0.017835686898453988,0.0,5878,-0.05537964228225253,-0.3769197172127291,0.6904092159999998,0.041959680000000645,0.1343315972222222,-0.07898935818777508,0.0,-0.07152676029571498,-0.02102176705829774,1390.93,-0.0008070148014147532,-0.010422665468496631,5838,-3.731665485702351e-05,-0.046278917313868406,0.35965440000000604,0.0,-0.022432435866379347,1.586934605757559,2.837307470547976,0.0,1784.9709182299996,0.2609642801454758,1862,0.0,-0.10568394819266086,0.0095392,-0.022666555086718453,0.04893663194444445,-0.007568567505005088,-0.03333229010053615,1.4386176000000241,-0.00034284183495490516,0.0021606203224201932,0.0,-0.005460914931207175,0.5048976841644508,0.0,-0.0046657986111111474,0.017982720000000302,2.7126516215503216e-06,1.999963193658917,0.0,34320384,-36.90482349395752,46350,291.699951171875,0.2,0.1072021484375,1.0010617971420288,0.9833114743232727,824.07275390625,-0.011171273223590105,0.012428747,0.00021424512000000001,0.11988480000000185,0.35965440000000604,0.35965440000000604,0.35965440000000604,0.11988480000000185
-0.26037320564701516,0.27687702397797204,0.1,0.0,-0.05895398943206552,0.0,-0.013185760258541753,0.0,5881,-0.05546958122548659,-0.3984778527285007,0.6904030719999998,0.041986560000000644,0.14152018229166669,-0.15219736593895092,0.0,-0.0767617956947835,-0.023773922579189713,1426.11,0.0,-0.011818979861446532,5838,-3.745709182583068e-05,-0.04697025619061935,0.35988480000000606,0.0,-0.02114768099435184,1.424841117026081,2.7859719902369426,0.0,1830.2833400500003,0.3265141526596656,1863,0.0,-0.10531944748491834,0.0095355136,-0.02780188154197102,0.0666232638888889,-0.007508213823726777,-0.03716633377738357,1.4395392000000242,-0.00033710065722362785,0.004380553963058555,0.0,-0.0060114523370565255,0.504006501094431,0.0,-0.00460069444444448,0.017994240000000303,4.286016337573528e-05,1.999957725804478,0.0,34338816,-36.90615615844727,46354,598.6632080078125,0.2,0.1150146484375,1.0012116432189941,0.9810498952865601,1029.027914428711,-0.011541168403346092,0.012096541,0.00021419904,0.11996160000000185,0.35988480000000606,0.35988480000000606,0.35988480000000606,0.11996160000000185
-0.26446907585871676,0.22272206889623913,0.1,0.0,-0.04792569591592972,0.0,-0.004396835707464359,0.0,5884,-0.05486876051740499,-0.39205213137923534,0.6903969279999999,0.042013440000000644,0.13199869791666669,-0.1617346101685392,0.0,-0.05764664351732364,-0.015068077365856882,1391.52,-0.00025229654322323793,-0.014113237597634566,5838,-3.8105057801287325e-05,-0.04391092587727021,0.3601152000000061,0.0,-0.019508281790592837,1.5133256867901923,2.9303067675944297,0.0,1767.4565248699998,0.22996913523448678,1864,0.0,-0.10560044734951551,0.0095318272,-0.03433570094579522,0.06494140625,-0.008020498869743738,-0.024998607618235424,1.4404608000000243,-0.00034820692862906746,0.0025021721038286705,0.0,-0.0043935202019947375,0.5022552116789739,0.0,-0.0048394097222222605,0.018005760000000304,4.882798142110308e-06,1.999965948921524,0.0,34357248,-36.91291522979736,46358,538.9616088867188,0.2,0.18154296875,1.0017518997192383,0.9796044230461121,1317.9227905273438,-0.012220384669490159,0.014582543,0.00021415296000000002,0.12003840000000185,0.3601152000000061,0.3601152000000061,0.3601152000000061,0.12003840000000185
-0.2663684549826527,0.2420509630305835,0.1,0.0,-0.02602935955425623,0.0,-0.00847086382822858,0.0,5887,-0.055844221887503265,-0.38957871905010644,0.6903907839999999,0.042040320000000644,0.13047960069444445,-0.0952867114517366,0.0,-0.07065998478989619,-0.022733530719916056,1259.23,-0.01730642393805575,-0.012338340820058647,5838,-3.775998581548667e-05,-0.04555972616655245,0.3603456000000061,0.0,-0.020754399718533243,1.5264196165522557,2.9366905425265606,0.0,1550.9025531300001,0.5254255446993373,1865,0.0,-0.10498857582592203,0.0095281408,-0.03309237663228343,0.05593532986111111,-0.00835496862781207,-0.03519717303853377,1.4413824000000244,-0.0003443632311974071,0.0017346543342665391,0.0,-0.006243105072336283,0.5036004559344971,0.0,-0.0044379340277778115,0.018017280000000305,0.0,1.9999712162016903,0.0,34375680,-36.91591911315918,46362,334.1828308105469,0.2,0.14942626953125,1.0018984079360962,0.9871842265129089,771.257942199707,-0.012546720780665054,0.014218265,0.00021410688,0.12011520000000185,0.3603456000000061,0.3603456000000061,0.3603456000000061,0.12011520000000185
-0.2809362253607506,0.2769725760447746,0.1,0.0,-0.03321266087059532,0.0,-0.008999429788673297,0.0,5890,-0.0562841721588765,-0.4107250405577434,0.6903846399999998,0.042067200000000644,0.13972981770833334,-0.11896378426748666,0.0,-0.08674495214818435,-0.02899112724797752,1370.66,-0.004931681359945795,-0.012481051213554516,5839,-3.7594839692340826e-05,-0.048770990453818254,0.3605760000000061,0.0,-0.029399317674128775,1.4983123119426436,2.8976838533428104,0.0,1710.91810258,0.27376073102258264,1866,0.0,-0.10519723129031383,0.0095244544,-0.030463985652332715,0.062337239583333336,-0.007912634110545881,-0.04909552376539164,1.4423040000000245,-0.0003438052426420232,0.0023726947243688217,0.0,-0.006823645975876753,0.5042536585848423,0.0,-0.004622395833333369,0.018028800000000306,3.255203288669387e-05,1.9999570876657162,0.0,34394112,-36.90901508331299,46366,761.6478881835938,0.2,0.158349609375,1.0012396574020386,0.9725056290626526,1698.765771484375,-0.0113426774245454,0.012670435,0.00021406079999999997,0.12019200000000185,0.3605760000000061,0.3605760000000061,0.3605760000000061,0.12019200000000185
-0.26315799088490316,0.2340632988568515,0.1,0.0,-0.05802935757752022,0.0,-0.022092822699859325,0.0,5893,-0.05558645713355803,-0.3959451459542395,0.6903784959999998,0.042094080000000644,0.13248697916666669,-0.1283959316938525,0.0,-0.07088963832802583,-0.023396717138346134,1467.3,-5.942218209925872e-05,-0.01111534098235415,5839,-3.862392792258068e-05,-0.04693186894735948,0.36080640000000613,0.0,-0.024033295405385246,1.4558652258251932,2.819841071045694,0.0,1876.2248685700001,0.33181743076571796,1867,0.0,-0.10527563567310022,0.009520768,-0.026495103135906802,0.0673828125,-0.008236325003497654,-0.03288114898857417,1.4432256000000245,-0.00035058658125355577,0.003340445266938298,0.0,-0.005920498531366751,0.5051516059035912,0.0,-0.004676649305555593,0.018040320000000307,9.765596284220615e-06,1.9999761179400377,0.0,34412544,-36.90587043762207,46370,452.5238952636719,0.2,0.13370361328125,1.001176357269287,0.9795570373535156,1184.4229644775392,-0.012147821579128503,0.014746169,0.00021401472,0.12026880000000185,0.36080640000000613,0.36080640000000613,0.36080640000000613,0.12026880000000185
-0.25362534051225505,0.24190259141549114,0.1,0.0,-0.023339202052835146,0.0,-0.003203799970732588,0.0,5896,-0.05523844691434935,-0.3632355902831357,0.6903723519999998,0.042120960000000644,0.12166341145833334,-0.11776963237583911,0.0,-0.06630224513665607,-0.027686645713870157,1478.29,0.0,-0.011012987002453728,5839,-3.4884615730559536e-05,-0.04153358203642292,0.36103680000000615,0.0,-0.01002713009230191,1.7066230355176848,3.1035246505423064,0.0,1862.962541,0.37245519003442157,1868,0.0,-0.10565554747904089,0.0095170816,-0.023371723033035554,0.06027560763888889,-0.008037783872277306,-0.03604341167954092,1.4441472000000246,-0.00033289094732206044,0.0020454000729417943,0.0,-0.006200801732049319,0.5065021982600505,0.0,-0.004351128472222254,0.01805184000000031,8.13800337103506e-06,1.999972530256993,0.0,34430976,-36.911909103393555,46374,295.20782470703125,0.2,0.16793212890625,1.0017117261886597,0.9867140650749207,860.8676849365235,-0.013615271268645302,0.014777444,0.00021396864,0.12034560000000186,0.36103680000000615,0.36103680000000615,0.36103680000000615,0.12034560000000186
-0.26643959272112877,0.2027434286400236,0.1,0.0,-0.02088971384950656,0.0,-0.01347656239522621,0.0,5899,-0.05365298232962528,-0.3564514784718617,0.6903662079999998,0.04214784000000065,0.1113552517361111,-0.09963255583764387,0.0,-0.04932074983915581,-0.012692010348207411,1518.87,-3.165438101899327e-05,-0.012994283648154198,5839,-3.571328868706498e-05,-0.034415245051355056,0.3612672000000062,0.0,-0.0030448893044508615,1.7894248770995,3.1182701030698325,0.0,1918.5883620999998,0.43129585646578045,1869,0.0,-0.10593625707210841,0.0095133952,-0.024907297641276607,0.023328993055555556,-0.007920422206752039,-0.017128453768971343,1.4450688000000247,-0.0003383873987791318,0.0015756068391048926,0.0,-0.004068317298031652,0.5057112955414432,0.0,-0.004177517361111141,0.01806336000000031,3.363710129633546e-05,1.9999767079945185,0.0,34449408,-36.91312847137451,46378,239.45306396484375,0.2,0.1724609375,1.0016167163848877,0.9824724197387695,759.0983810424805,-0.011443847767077386,0.012420985,0.00021392256,0.12042240000000186,0.3612672000000062,0.3612672000000062,0.3612672000000062,0.12042240000000186
-0.2602001137147993,0.23020207607315388,0.1,0.0,-0.06590407563343943,0.0,-0.017416310441654384,0.0,5902,-0.05570187659849931,-0.38604613681960204,0.6903600639999998,0.04217472000000065,0.1303439670138889,-0.14814739830546583,0.0,-0.05974512062392228,-0.017378678001297485,1564.18,-2.0053737019927082e-05,-0.014388474267864227,5839,-3.493424912939813e-05,-0.04053867674667675,0.3614976000000062,0.0,-0.003901649332183988,1.5517631815490842,2.9322516568811885,0.0,1983.98326741,0.35788079177149823,1870,0.0,-0.10554565706691263,0.0095097088,-0.027618935045141423,0.048828125,-0.007967387469935559,-0.02248755065765716,1.4459904000000248,-0.0003304707519450338,0.0038043054018469216,0.0,-0.004919664812554878,0.5056564026309667,0.0,-0.004481336805555589,0.01807488000000031,4.93705835348616e-05,1.9999765681689448,0.0,34467840,-36.91182308197021,46382,585.3339233398438,0.2,0.16800537109375,1.0016909837722778,0.9673575162887573,1500.7524353027343,-0.013144501682836563,0.01639345,0.00021387648,0.12049920000000186,0.3614976000000062,0.3614976000000062,0.3614976000000062,0.12049920000000186
-0.2850820594640372,0.23722956688955674,0.1,0.0,-0.04957141433415527,0.0,-0.008721920238005824,0.0,5905,-0.05557771184738206,-0.39738249845390533,0.6903539199999998,0.04220160000000065,0.13899739583333334,-0.14880081431435804,0.0,-0.08082139317238562,-0.02864842728229829,1608.5,-0.0008405570686922941,-0.018472632500990595,5839,-3.886065078152084e-05,-0.04967140478241357,0.3617280000000062,0.0,-0.005776857790650875,1.5793888655323853,2.8946706311280983,0.0,2079.86262016,0.3822108305901159,1871,0.0,-0.10550886730167341,0.0095060224,-0.03196955907572571,0.06673177083333333,-0.007689594017314465,-0.03743904939540587,1.4469120000000248,-0.00034524820433657765,0.003595097604442524,0.0,-0.00699255299883524,0.5036153432815323,0.0,-0.004850260416666706,0.01808640000000031,6.727420582642985e-05,1.9999661465503786,0.0,34486272,-36.911969375610354,46386,452.5507507324219,0.2,0.14127197265625,1.001529574394226,0.9844989776611328,916.8541717529297,-0.011532655102200806,0.01345548,0.0002138304,0.12057600000000186,0.3617280000000062,0.3617280000000062,0.3617280000000062,0.12057600000000186
-0.2360677260279355,0.22548712180373587,0.1,0.0,-0.03639214323515344,0.0,-0.005708548408519063,0.0,5909,-0.054588507920728446,-0.37277410241025105,0.6903477759999999,0.04222848000000065,0.11808268229166667,-0.09180104596760823,0.0,-0.055765746780937125,-0.011079124371473433,1573.07,0.0,-0.012967444356421005,5839,-3.5262227921944355e-05,-0.03911509239683936,0.36195840000000623,0.0,-0.004531878318981712,1.637770349709497,3.0534967097360237,0.0,2016.2028874399998,0.2787106442578303,1872,0.0,-0.1057988198201893,0.009502336,-0.027166486785898794,0.035970052083333336,-0.007904548878439981,-0.01987759859650354,1.447833600000025,-0.00033260620233725274,0.001950940081713111,0.0,-0.004057406739201252,0.5008003513535119,0.0,-0.00422092013888892,0.018097920000000312,2.1701271180063486e-06,1.999972593477038,0.0,34504704,-36.908195686340335,46390,547.5066528320312,0.2,0.15037841796875,1.00136399269104,0.9795450568199158,1189.695608520508,-0.011371670954395086,0.013667191,0.00021378431999999998,0.12065280000000186,0.36195840000000623,0.36195840000000623,0.36195840000000623,0.12065280000000186
-0.24318101110549822,0.20467563369075573,0.1,0.0,-0.02451284385655826,0.0,-0.004313151041666667,0.0,5912,-0.05335972295039877,-0.3529656889411038,0.6903416319999998,0.04225536000000065,0.10926649305555555,-0.09078711452906904,0.0,-0.05627536873692063,-0.011189511916777885,1625.04,0.0,-0.011421542669179658,5839,-3.442471195162455e-05,-0.03370848503535137,0.36218880000000625,0.0,-0.006422050665611398,1.7189866218726169,3.140128802406765,0.0,2109.3448349499995,0.25765761777856117,1873,0.0,-0.10579790467560224,0.0094986496,-0.029076926622755326,0.040473090277777776,-0.00784949355455058,-0.021127494802406582,1.448755200000025,-0.00032819068531289526,0.0013060046817640204,0.0,-0.003910121969065529,0.5049714900286953,0.0,-0.0041775173611111405,0.018109440000000313,0.0,1.999975301975572,0.0,34523136,-36.910689735412596,46394,128.67529296875,0.2,0.158154296875,1.0016058683395386,0.9866383075714111,592.8414108276368,-0.01307889873860404,0.014798637,0.00021373823999999998,0.12072960000000187,0.36218880000000625,0.36218880000000625,0.36218880000000625,0.12072960000000187
-0.26215401338109856,0.2165018342245472,0.1,0.0,-0.035030776101774325,0.0,-0.012486569521974565,0.0,5915,-0.054885838415097886,-0.3699409822907321,0.6903354879999998,0.04228224000000065,0.1377224392361111,-0.08133612726382534,0.0,-0.0879402373460222,-0.02343667583953899,1670.28,-7.402826531771248e-06,-0.012232823176051075,5839,-3.735043410339275e-05,-0.04521133884308534,0.36241920000000627,0.0,-0.016375712325105794,1.6014941887333265,2.9998817326688334,0.0,2201.1196531299997,0.3583036579545735,1874,0.0,-0.10562886723718352,0.0094949632,-0.030895273817715105,0.05734592013888889,-0.007719967110354327,-0.04182412831098491,1.449676800000025,-0.00033292827687991593,0.003943142282717357,0.0,-0.006669304994342121,0.5062666231480291,0.0,-0.004340277777777809,0.018120960000000314,2.549907852274676e-05,1.9999718239344457,0.0,34541568,-36.91332931518555,46398,497.3733825683594,0.2,0.1712890625,1.0017101764678955,0.973158597946167,1183.1311431884765,-0.010493584303185343,0.015692092,0.00021369215999999998,0.12080640000000187,0.36241920000000627,0.36241920000000627,0.36241920000000627,0.12080640000000187
