time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/alive,reward_terms/coef_rate,reward_terms/vz,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/residual,reward_terms/motor_vel,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/residual_rate,reward_terms/torque,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/energy,reward_terms/foot_ahead,reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/overrun,time/iterations,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/step_rate,reward_terms/height,time/fps,reward_terms/action_rate,reward_terms/stance,reward_terms/upright,reward_terms/time,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/air_time,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/n_updates,train/loss
76124160,0.3171072,6.130398280409351e-10,0.0,-0.20374631684280542,-0.07109547639532991,0.577065344,-0.04205451377395977,-0.11338921426443505,-0.0037616634639727814,17626,0.04662144,0.01,0.0,-0.14060326816906,0.0,3.7297152,5.598792579604375,4520.04,-0.021760778917573338,0.0,-3.613337621860814e-05,-0.3399084172436784,0.0,4130,5019.896445430001,-7.725646632271283e-08,0.40002042727971765,0.0,-0.20838353761526238,0.0,-0.003946216159863637,4318,-0.03079745671676648,-0.0036742871853999042,-4.5269778393896607e-07,-0.5,72.56608,0.0,0.00011555940727703273,0.2,-34.0722900390625,0.31275634765625,0.000261947136,0.03379178,-0.0013818282808642835,0.9907368421554565,1.0015634298324585,175.43679637908934,16353,126.09764099121094
76142592,0.317184,5.275282771192708e-14,0.0,-0.18911609430212442,-0.06534597275964618,0.57704768,-0.035460069481962016,-0.11353505108588921,-0.003770122049693393,17631,0.04663296,0.01,0.0,-0.1396504832757158,0.0,3.7306368,5.770328415259095,4519.06,-0.02198662733744681,0.0,-3.695348887790669e-05,-0.3481354638017234,0.0,4131,5019.78410063,-8.200107796029917e-08,0.40655996924234955,0.0,-0.20740961705486424,0.0,-0.0038583162747126034,4318,-0.029963292200159634,-0.0017210550775203501,-4.503510998446876e-07,-0.5,72.5776,0.0,9.223047527484596e-05,0.2,-34.0675552368164,0.12113037109375,0.00026193791999999997,0.010685153,-0.012537374417297542,0.9997403025627136,1.0010969638824463,5.172720980644226,16357,1.676485538482666
76161024,0.3172608,9.366914140028098e-05,0.0,-0.18784682908247852,-0.0652492545833459,0.577030016,-0.040090647783775656,-0.11353385778064075,-0.0037736502135054767,17635,0.04664448,0.01,0.0,-0.14075499693698468,0.0,3.7315584,5.680548493395417,4575.67,-0.021792538526971415,0.0,-3.687391567871399e-05,-0.3277926411126699,0.0,4132,5085.40595549,-7.69563187837701e-08,0.40438252337271074,0.0,-0.20981088233653644,0.0,-0.0035708120910062555,4318,-0.029844049883164907,-0.00199000861501608,-4.607084316367894e-07,-0.5,72.58912000000001,0.0,0.00012152723502367735,0.2,-34.074802017211915,0.24205322265625,0.000261928704,0.015225148,-0.010004248830955475,0.9993225336074829,1.001996397972107,4.831291127204895,16361,1.1753897666931152
76179456,0.3173376,5.933758119923466e-18,0.0,-0.1795562120263309,-0.05584708866266298,0.577012352,-0.03037717475869984,-0.11339172547051353,-0.0038039568541429016,17640,0.046656,0.01,0.0,-0.13948227462680576,0.0,3.73248,5.869467104407362,4574.01,-0.022030825708685215,0.0,-3.660078808889898e-05,-0.33890140555905196,0.0,4133,5084.43166326,-8.270659165489263e-08,0.4166404460237494,0.0,-0.2110992181147215,0.0,-0.002956285836606221,4318,-0.03084666061736861,-0.0003201864295061327,-4.5304934037803693e-07,-0.5,72.60064,0.0,5.9678355076660715e-05,0.2,-34.06525082058377,0.23543294270833334,0.000261919488,0.03878235,-0.0007480316950629154,0.9900065064430237,1.0008718967437744,161.7230512830946,16363,81.73403930664062
76197888,0.3174144,4.537409522292506e-22,0.0,-0.19287477777432604,-0.06427180265536861,0.576994688,-0.038946430443730515,-0.11329822436451918,-0.0037846922689629,17644,0.046667520000000004,0.01,0.0,-0.14087378085659083,0.0,3.7334016,5.720290593806393,4605.09,-0.021893502869973505,0.0,-3.6154385358236206e-05,-0.34224078505585437,0.0,4134,5120.53491353,-7.87166125030029e-08,0.4054417285652111,0.0,-0.209808438042184,0.0,-0.003406329896340884,4318,-0.030979285916356143,-0.0037860198220348853,-4.65759090916784e-07,-0.5,72.61215999999999,0.0,0.00010633631609380245,0.2,-34.076657676696776,0.1785400390625,0.00026191027199999996,0.014489787,-0.014883758564246818,0.9995490908622742,1.0018575191497803,3.9684916615486143,16367,1.1651827096939087
76216320,0.3174912,7.875939864835504e-11,0.0,-0.1962884164611975,-0.06962632013628403,0.5769770240000001,-0.04479367968912496,-0.11349982984854701,-0.00375539746673598,17649,0.046679040000000005,0.01,0.0,-0.14124009343497482,0.0,3.7343232,5.620612844468293,4610.21,-0.021742389078435197,0.0,-3.439644769918164e-05,-0.33351759584922136,0.0,4135,5126.87694932,-7.850412020591679e-08,0.4007149925864562,0.0,-0.20973550625136894,0.0,-0.004479545043111517,4318,-0.03069719392892451,-0.000692349318287029,-4.7367156262893026e-07,-0.5,72.62368,0.0,0.00015136655808115998,0.2,-34.06754627227783,0.1427978515625,0.000261901056,0.011082895,-0.009473997703753411,0.9997458457946777,1.0011811256408691,3.9984907150268554,16371,1.545840859413147
76234752,0.317568,0.001027427126655052,0.0,-0.182811234204943,-0.059534499636955625,0.57695936,-0.03388555426910911,-0.11344972522044275,-0.0037301903064826994,17653,0.04669056,0.01,0.0,-0.1415604736258215,0.0,3.7352448,5.806251121030062,4614.41,-0.021673393615719738,0.0,-3.3562306032336965e-05,-0.3355931785928009,0.0,4136,5129.5504422799995,-7.365819718257124e-08,0.4095964586412977,0.0,-0.20727905069099078,0.0,-0.004447649662840297,4318,-0.03011758312797925,-0.000460044316540586,-4.625177022205493e-07,-0.5,72.6352,0.0,6.673131914188464e-05,0.2,-34.062869262695315,0.1845703125,0.00026189184,0.028833944,-0.0038085335283540188,0.9915380477905273,1.0009496212005615,146.5143165588379,16375,15.023443222045898
76253184,0.3176448,6.2128062881208414e-18,0.0,-0.1891155067360659,-0.06616570544422909,0.576941696,-0.04172356877249358,-0.11334162391650329,-0.0037749788534093363,17657,0.04670208000000001,0.01,0.0,-0.1396000922516294,0.0,3.7361664,5.713848651875511,4613.1,-0.021913806699186203,0.0,-3.786472782502002e-05,-0.3356362000398516,0.0,4137,5128.9908218,-8.090488903292824e-08,0.40431995513903524,0.0,-0.2079260933291319,0.0,-0.00410774247097179,4318,-0.030210679815225953,-0.0014410104294317846,-4.678105500436279e-07,-0.5,72.64672,0.0,0.00010525121858033042,0.2,-34.071105003356934,0.17119140625,0.000261882624,0.015680302,-0.015320572187192738,0.9995406270027161,1.0017333030700684,4.092561972141266,16379,1.1413780450820923
76271616,0.3177216,1.7786188141892036e-27,0.0,-0.1809341328649685,-0.05907150744076782,0.576924032,-0.036516795724641365,-0.11342034293109676,-0.0037987214984930243,17662,0.0467136,0.01,0.0,-0.14000088698693156,0.0,3.737088,5.8200128596082985,4613.91,-0.02209736289311076,0.0,-3.567835489197692e-05,-0.3379375289290206,0.0,4138,5129.43163088,-7.626317213598593e-08,0.41448623741442886,0.0,-0.20389623229435846,0.0,-0.003437362466772595,4318,-0.030341895747004258,-0.00047911034074006674,-4.575692885593823e-07,-0.5,72.65824,0.0,7.595435211745401e-05,0.2,-34.07339286804199,0.192919921875,0.000261873408,0.013889587,-0.005812104558572173,0.99968421459198,1.0015885829925537,4.294839107990265,16383,1.7056726217269897
76290048,0.3177984,0.0007302659284425184,0.0,-0.18749808461888398,-0.059001427529133635,0.5769063680000001,-0.03743098131930752,-0.11345865269230813,-0.003783210622919722,17666,0.04672512,0.01,0.0,-0.14125396199001966,0.0,3.7380096,5.768638408554822,4613.28,-0.021845293225579564,0.0,-3.591429032085641e-05,-0.3362987332453606,0.0,4139,5128.785741290001,-8.00977503050329e-08,0.4113765234278057,0.0,-0.20560411561739927,0.0,-0.0031099307860325844,4318,-0.030561841681531882,-0.004763140926734038,-4.6221890370747756e-07,-0.5,72.66976,0.0,8.951781395201881e-05,0.2,-34.074836540222165,0.1883056640625,0.000261864192,0.016425215,-0.013391261803917587,0.9997165203094482,1.001912236213684,3.2099686741828917,16387,0.8642590045928955
76308480,0.3178752,1.437748006980742e-13,0.0,-0.2022648351945546,-0.07097983211185362,0.576888704,-0.04149779172384622,-0.11303642866933777,-0.0037608414669939266,17671,0.04673664,0.01,0.0,-0.1417128475434911,0.0,3.7389312,5.620302168702198,4661.35,-0.022033894045097965,0.0,-3.458059477142686e-05,-0.3552939687885609,0.0,4140,5183.69324336,-7.79380462175219e-08,0.40103025141476356,0.0,-0.20775586376022545,0.0,-0.004194878739353847,4318,-0.030787987600214353,-0.002891008548181948,-4.5542736639360146e-07,-0.5,72.68128,0.0,0.00011881469011617203,0.2,-34.07832145690918,0.163671875,0.000261854976,0.013627073,-0.013782550999894738,0.9998053908348083,1.0021191835403442,2.3976723194122314,16391,0.6733667850494385
76326912,0.317952,1.1466903028137625e-13,0.0,-0.18426430905855826,-0.0613895494137861,0.57687104,-0.03454614722154231,-0.11322248223667615,-0.0037987045630122848,17675,0.046748160000000004,0.01,0.0,-0.13915848036770237,0.0,3.7398528,5.818286386768352,4659.21,-0.021922676139546068,0.0,-3.655839353716866e-05,-0.3389425005595842,0.0,4141,5181.9918167000005,-7.330564982800171e-08,0.4135979695524229,0.0,-0.20814755154462267,0.0,-0.0032763086523242713,4318,-0.030716729398615878,-0.004269634872049647,-4.6068642473092583e-07,-0.5,72.6928,0.0,7.595443942894538e-05,0.2,-34.070807456970215,0.13326416015625,0.00026184575999999997,0.012615149,-0.010386105987709015,0.999758243560791,1.0013799667358398,4.291742718219757,16395,1.228316307067871
76345344,0.3180288,5.337688601002148e-32,0.0,-0.1831557766364353,-0.057269302645525294,0.576853376,-0.03516198567350349,-0.11345392717113244,-0.003841904678016634,17680,0.04675968,0.01,0.0,-0.1385659736346906,0.0,3.7407744,5.804496594260595,4656.83,-0.022365145063952502,0.0,-3.701569457598888e-05,-0.3521726758358061,0.0,4142,5180.70720494,-8.342521266825947e-08,0.41328827181720196,0.0,-0.2102610031208629,0.0,-0.0037858840369837535,4318,-0.030090480793252536,-0.00013225960618326108,-4.5563557572602747e-07,-0.5,72.70432,0.0,0.0001036235965633144,0.2,-34.06784172058106,0.1305908203125,0.000261836544,0.015168542,-0.009656981588341296,0.9994779825210571,1.001194953918457,5.595283401012421,16399,1.6482338905334473
76363776,0.3181056,1.7772406067093546e-12,0.0,-0.1850227429299198,-0.0622185372966728,0.5768357120000001,-0.03705280298526262,-0.1133504628062804,-0.0037673431025460496,17684,0.046771200000000006,0.01,0.0,-0.1409208889637863,0.0,3.741696,5.744935496551537,4705.22,-0.021918633709423593,0.0,-3.6124685989016414e-05,-0.3437963870954227,0.0,4143,5236.367961059999,-7.973696902842227e-08,0.4095796408761838,0.0,-0.2073306292643113,0.0,-0.0033261818373291653,4318,-0.030501993536990783,-0.00027828237869961217,-4.5441140444303377e-07,-0.5,72.71584,0.0,8.734758982124428e-05,0.2,-34.06571922302246,0.151416015625,0.000261827328,0.014646021,-0.013302525167819112,0.9993022084236145,1.0011476278305054,3.9574309587478638,16403,1.3833343982696533
76382208,0.3181824,4.259626273334997e-25,0.0,-0.18433253369656982,-0.05715249241004863,0.576818048,-0.03531669617862578,-0.11332053891152578,-0.0038143773051291536,17688,0.04678272,0.01,0.0,-0.13957878480681857,0.0,3.7426176,5.822028068021184,4706.62,-0.022237762423792436,0.0,-3.723849322454561e-05,-0.35068785097802246,0.0,4144,5238.70921761,-7.816883859692797e-08,0.4147459705947655,0.0,-0.20838856128842453,0.0,-0.0031955705241381,4318,-0.031031089341425257,-0.0016625498727514427,-4.53124360687031e-07,-0.5,72.72736,0.0,9.44006023928523e-05,0.2,-34.06231918334961,0.13702392578125,0.000261818112,0.014521375,-0.009212990559171885,0.999737560749054,1.0008482933044434,3.403992402553558,16407,1.3281689882278442
76400640,0.3182592,1.0351525846546706e-15,0.0,-0.1945719509515652,-0.06910343096281174,0.576800384,-0.04202815203751234,-0.11350800368335305,-0.0037851932144769116,17693,0.04679424,0.01,0.0,-0.1387299844040567,0.0,3.7435392,5.681582770623485,4710.07,-0.021961943978409473,0.0,-3.683219508779219e-05,-0.34038169384546013,0.0,4145,5243.33158869,-7.982524476822246e-08,0.4064392099185452,0.0,-0.20751717171859105,0.0,-0.004286944820495641,4318,-0.030488826444098956,-0.002700271240057644,-4.6049294135048544e-07,-0.5,72.73888,0.0,0.00012858021849145493,0.2,-34.06043529510498,0.11253662109375,0.000261808896,0.013201609,-0.009461924503557383,0.9995957612991333,1.0007948875427246,4.570104277133941,16411,1.2657322883605957
76419072,0.318336,2.0506050836397577e-13,0.0,-0.19138987310288025,-0.06224443901425744,0.57678272,-0.03615549987286582,-0.11338767929111272,-0.0038025424980080496,17697,0.04680576,0.01,0.0,-0.14157631311113986,0.0,3.7444608,5.759472174187318,4710.78,-0.022233613702396307,0.0,-3.9025726118779816e-05,-0.3479248402279161,0.0,4146,5245.695325719999,-8.00403823415765e-08,0.40811616052527694,0.0,-0.20858010946721445,0.0,-0.003711242906287827,4317,-0.030552951840317533,-0.0008158602453545594,-4.6421834107039466e-07,-0.5,72.7504,0.0,0.0001068788308960696,0.2,-34.06904277801514,0.18160400390625,0.00026179968,0.016168563,-0.01435633689397946,0.9998143315315247,1.0013680458068848,2.640721118450165,16415,0.6940634250640869
76437504,0.3184128,1.4743605034171706e-14,0.0,-0.18375747922641916,-0.060052740463330694,0.576765056,-0.03332600849769415,-0.11341742784576109,-0.003795195892724808,17702,0.04681728,0.01,0.0,-0.1399905753476774,0.0,3.7453824,5.866272871002873,4710.53,-0.02221536322264747,0.0,-3.800084143185215e-05,-0.35488669673062234,0.0,4147,5248.4224161600005,-8.100816332150909e-08,0.41629339506962665,0.0,-0.20103635152032212,0.0,-0.0035251087431383207,4317,-0.03005921975658482,-0.0011422712396212072,-4.4918437888248647e-07,-0.5,72.76192,0.0,7.324174900228779e-05,0.2,-34.06693878173828,0.1584228515625,0.00026179046399999996,0.012730539,-0.009419894858729095,0.9997096061706543,1.0012096166610718,4.518768382072449,16419,1.824748158454895
76455936,0.3184896,0.0014616132787983428,0.0,-0.21734215412359215,-0.06218952916937164,0.576747392,-0.03713999896434368,-0.11271395973635794,-0.0037496042497858336,17706,0.046828800000000004,0.01,0.0,-0.1471288042961519,0.0,3.746304,5.595987096661336,4709.65,-0.02207022162855417,0.0,-3.439777084624509e-05,-0.364728356148591,0.0,4148,5245.215612200001,-7.992091411806081e-08,0.39751553174670096,0.0,-0.22056485016500887,0.0,-0.004792644723570088,4317,-0.032795982115203196,-0.002054145187586769,-4.626309446611192e-07,-0.5,72.77344,0.0,8.354994740026693e-05,0.2,-34.07579231262207,0.19390869140625,0.000261781248,0.017665153,-0.013772813125979156,0.9997608661651611,1.0018939971923828,2.1056760430335997,16423,0.5596702694892883
76474368,0.3185664,1.9985714945008374e-19,0.0,-0.19852372573302837,-0.06737600048394893,0.576729728,-0.04017929349963733,-0.11298532816926511,-0.003791880214164058,17711,0.046840320000000005,0.01,0.0,-0.144601579853969,0.0,3.7472256,5.647848392842669,4712.47,-0.022517984047856567,0.0,-3.566374595241942e-05,-0.35678613669867626,0.0,4149,5243.56439166,-7.867670172684343e-08,0.40593909529710814,-7.4597159659283025e-06,-0.2113591034254751,0.0,-0.004102226498757549,4317,-0.03190834215160179,-0.0011696079004505334,-4.6149751397223895e-07,-0.5,72.78496000000001,0.0,0.00012044219571786623,0.2,-34.06663284301758,0.2302001953125,0.000261772032,0.019284261,-0.009514418290928006,0.9985866546630859,1.0011943578720093,20.157640981674195,16427,6.029874324798584
76492800,0.3186432,1.2256674861491385e-17,0.0,-0.18629337660179626,-0.06090303835266427,0.576712064,-0.03370655540016313,-0.11333833539158299,-0.003847418934936583,17715,0.046851840000000006,0.01,0.0,-0.1436798402619034,0.0,3.7481472,5.807764501740397,4711.76,-0.022722113329311282,0.0,-3.7380082099671176e-05,-0.3584513052845929,0.0,4150,5242.0148951400015,-8.59548862311501e-08,0.4110879335564984,0.0,-0.20941346935663135,0.0,-0.003643697151221562,4317,-0.030917257986509263,-0.0024963034778693128,-4.5185610842430134e-07,-0.5,72.79648,0.0,0.00010579379159025848,0.2,-34.05759181976318,0.06405029296875,0.000261762816,0.010426084,-0.0069101586122997105,0.9992334842681885,1.000563621520996,12.201951026916504,16431,4.218279838562012
76511232,0.31872,3.693155638759816e-25,0.0,-0.19555436512127702,-0.07006171736664246,0.5766944,-0.040849717834758804,-0.11332902185288117,-0.003795894214781619,17719,0.04686336,0.01,0.0,-0.14063695301078474,0.0,3.7490688,5.703501262941442,4722.7,-0.022141807196126816,0.0,-3.6129323528855696e-05,-0.33839761357038384,0.0,4151,5254.17578371,-8.17943210584723e-08,0.4058790981910773,0.0,-0.20611393521999824,0.0,-0.003952928535654072,4317,-0.030194999526728987,-0.002662344028655007,-4.644378440981424e-07,-0.5,72.80799999999999,0.0,0.00010416630539111793,0.2,-34.06638603210449,0.2397216796875,0.0002617536,0.021161929,-0.01229742814321071,0.9996302127838135,1.0014281272888184,3.0327611446380613,16435,0.9876779913902283
76529664,0.3187968,5.0221542749698883e-14,0.0,-0.18402255672834483,-0.060449302805621136,0.576676736,-0.03280743054512152,-0.11348572153909002,-0.003842716992318417,17724,0.04687488000000001,0.01,0.0,-0.14277290059328085,0.0,3.7499904,5.843544939086156,4722.02,-0.022496955808734734,0.0,-3.682257202802353e-05,-0.3445444034223151,0.0,4152,5253.638843930001,-8.262107771705931e-08,0.41455010978174667,0.0,-0.21132287178331388,0.0,-0.003420208241480064,4317,-0.029520498271407163,-0.0006020722190222645,-4.5474625758229433e-07,-0.5,72.81952,0.0,6.890145596116781e-05,0.2,-34.070691680908205,0.1619384765625,0.000261744384,0.015302978,-0.010265388700645417,0.9998006224632263,1.0015333890914917,3.3482214212417603,16439,0.9598346948623657
76548096,0.3188736,1.7014232275259308e-19,0.0,-0.1914391847080381,-0.064163840452576,0.576659072,-0.038788531628432904,-0.1133340465354738,-0.0038229234018133007,17728,0.0468864,0.01,0.0,-0.14334858881919524,0.0,3.750912,5.74306743646488,4711.63,-0.022462580405384732,0.0,-3.812469131836014e-05,-0.34740538855953734,0.0,4153,5241.726542660001,-7.92276132124812e-08,0.4086699720425132,0.0,-0.20607848194029338,0.0,-0.0036508423277771033,4317,-0.030988438488944434,-0.0009490805547203497,-4.640147301739911e-07,-0.5,72.83104,0.0,0.00010253853785494964,0.2,-34.076273918151855,0.160693359375,0.000261735168,0.013986552,-0.013562752772122622,0.9998011589050293,1.001888394355774,2.2300316095352173,16443,0.6855836510658264
76566528,0.3189504,1.2076650226621013e-15,0.0,-0.20268184636190387,-0.07166754322969213,0.576641408,-0.04265915314012245,-0.11300151641579569,-0.0038383634082503346,17733,0.04689792,0.01,0.0,-0.1444675834960604,0.0,3.7518336,5.6690348512024356,4749.95,-0.0225928779098078,0.0,-3.6807315102227265e-05,-0.35100864206699606,0.0,4154,5294.1999568599995,-8.565363747115598e-08,0.4033328475376194,0.0,-0.20886789827258878,0.0,-0.004348819336218489,4317,-0.031189703549159255,-0.0031280568293982204,-4.630262349445732e-07,-0.5,72.84256,0.0,0.00015407932611803213,0.2,-34.07012939453125,0.24004657451923078,0.00026172595199999997,0.043003608,-0.002327341460981048,0.9855266809463501,1.0013513565063477,169.47648679293118,16446,58.90962600708008
76584960,0.3190272,0.0007997593771593355,0.0,-0.19372617365781497,-0.05711999002568037,0.576623744,-0.03492986979692516,-0.11308141741807666,-0.0037588771025093342,17737,0.046909440000000004,0.01,0.0,-0.14559883184989497,0.0,3.7527552,5.77004797202434,4746.54,-0.022376121692866777,0.0,-3.585573267088353e-05,-0.3682119359996912,0.0,4155,5293.096660530002,-8.046914369520667e-08,0.40772248684047635,0.0,-0.20400524119099817,0.0,-0.0035898650578170166,4317,-0.031262324217012416,-0.0023334073212767092,-4.5257583857486203e-07,-0.5,72.85408000000001,0.0,5.0455351204921804e-05,0.2,-34.07482566833496,0.11156005859375,0.000261716736,0.011530576,-0.008897367550525814,0.9994737505912781,1.0015853643417358,9.615330672264099,16450,2.9491467475891113
76603392,0.319104,6.074612991931128e-14,0.0,-0.19074359562171728,-0.06404578119702578,0.57660608,-0.03868723203843745,-0.1133338921431602,-0.0038114636136775196,17742,0.046920960000000005,0.01,0.0,-0.14205283483624798,0.0,3.7536768,5.769837420073267,4746.74,-0.022376474353674805,0.0,-3.560256165125914e-05,-0.3524095716993727,0.0,4156,5291.91399531,-8.154841058923089e-08,0.41106000155574196,0.0,-0.21007707690515737,0.0,-0.003752875280338316,4317,-0.030470414620898032,-0.006423158221612689,-4.5522940235263134e-07,-0.5,72.8656,0.0,0.00010850650141946971,0.2,-34.06632499694824,0.08099365234375,0.00026170752,0.011218441,-0.00541709044482559,0.9982540607452393,1.0010311603546143,25.40977087020874,16454,16.46773910522461
76621824,0.3191808,9.507306452465448e-09,0.0,-0.17774106433486475,-0.05704240738751919,0.576588416,-0.03247626291532515,-0.11341317144836112,-0.0037991886113281307,17746,0.04693248,0.01,0.0,-0.14137238340285738,0.0,3.7545984,5.857194858979231,4745.62,-0.022366103888807477,0.0,-3.6129050810875085e-05,-0.355340395764272,0.0,4157,5290.94928666,-7.942174257469195e-08,0.4177123221067557,0.0,-0.20764908363153733,0.0,-0.0031151106873886993,4317,-0.030477015827462168,-0.0003964042395797885,-4.5332630046298336e-07,-0.5,72.87711999999999,0.0,6.998651466953258e-05,0.2,-34.07345275878906,0.18057861328125,0.000261698304,0.019412694,-0.013210529950447381,0.9995602369308472,1.0017423629760742,3.934805619716644,16458,1.2888412475585938
76640256,0.3192576,2.3852013403618244e-15,0.0,-0.20107563749054483,-0.06551067828942896,0.5765707520000001,-0.038252885788869276,-0.11279581159277417,-0.003777049579030347,17751,0.04694400000000001,0.01,0.0,-0.14654242110381163,0.0,3.75552,5.712113085059129,4759.89,-0.02264940991380597,0.0,-3.666470336386701e-05,-0.37419064068845637,0.0,4158,5308.38581107,-7.513476711759739e-08,0.40332283204881486,0.0,-0.2075405406329169,0.0,-0.00399744087404064,4317,-0.03172209693081258,-0.002324280593090013,-4.4547270862705125e-07,-0.5,72.88864,0.0,0.00010253864456899464,0.2,-34.0788480758667,0.160693359375,0.000261689088,0.014361356,-0.011444149271119386,0.9995958805084229,1.0022568702697754,2.8515302300453187,16462,0.8324090242385864
76658688,0.3193344,9.041014297421546e-11,0.0,-0.19655806594029349,-0.0700702420790934,0.576553088,-0.042390445229636614,-0.11333458321093401,-0.003769571830813048,17755,0.04695552,0.01,0.0,-0.14248444427117246,0.0,3.7564416,5.661016328494319,4713.41,-0.02211197817354585,0.0,-3.46836901142963e-05,-0.3485354383260944,0.0,4159,5252.471868609999,-8.318160248257698e-08,0.4047254233710525,0.0,-0.2058635068771079,0.0,-0.004402430129390502,4317,-0.029996346339616335,-0.001052940414974824,-4.5713105419646514e-07,-0.5,72.90016,0.0,0.00011447438737377524,0.2,-34.071886444091795,0.2002197265625,0.000261679872,0.01838978,-0.005290818761568517,0.997628390789032,1.0013713836669922,32.739363288879396,16466,7.661288738250732
76677120,0.3194112,0.0006345039923005689,0.0,-0.19632499500567327,-0.06814524959979507,0.576535424,-0.038705678707958074,-0.11335992291606785,-0.003791110475036755,17759,0.04696704,0.01,0.0,-0.14674152318768752,0.0,3.7573632,5.662204820703846,4707.44,-0.022211304144072224,0.0,-3.750498306348607e-05,-0.348806798989429,0.0,4160,5243.694007409999,-8.075445881559626e-08,0.4054588606494287,0.0,-0.20922963119474555,0.0,-0.005093181593899123,4317,-0.030149046899239213,-0.0018987889561429053,-4.627107676816841e-07,-0.5,72.91168,0.0,8.517758881983657e-05,0.2,-34.06811790466308,0.06070556640625,0.00026167065599999996,0.01010608,-0.005489412066526711,0.991904079914093,1.0012896060943604,155.6721897125244,16470,36.378257751464844
76695552,0.319488,8.285415997395013e-17,0.0,-0.18448649569711512,-0.06234913548274939,0.57651776,-0.03343859669576291,-0.11355613632891119,-0.003798208076538297,17764,0.04697856,0.01,0.0,-0.14043481848827227,0.0,3.7582848,5.829604690573145,4668.72,-0.022299677023698738,0.0,-3.611785526259191e-05,-0.3527803123709031,0.0,4161,5200.589931869999,-8.248151491281292e-08,0.4143656160176538,0.0,-0.20705842068760646,0.0,-0.0036431750976655764,4317,-0.02945054801741823,-0.0002691291833371737,-4.511911314000027e-07,-0.5,72.92320000000001,0.0,7.920963495659332e-05,0.2,-34.072651100158694,0.05928955078125,0.00026166144,0.010493042,-0.005786858219653368,0.9930996894836426,1.0015780925750732,138.62101211547852,16474,45.05133819580078
76713984,0.3195648,5.742173691339019e-29,0.0,-0.17817446064436968,-0.0554866753237753,0.576500096,-0.03256934812150539,-0.11356083339712773,-0.0038240178119079357,17768,0.046990080000000004,0.01,0.0,-0.14352347497673726,0.0,3.7592064,5.87697759395917,4665.61,-0.02257558849448531,0.0,-3.731957756118254e-05,-0.3648130294609283,0.0,4162,5196.53537051,-7.583125233600677e-08,0.41610689140140267,0.0,-0.2049037757125117,0.0,-0.003292281130211574,4317,-0.030159281199156063,-0.00011428731863816712,-4.4489084238447974e-07,-0.5,72.93472,0.0,6.076353990162412e-05,0.2,-34.06515398892489,0.15806995738636365,0.000261652224,0.046906136,-0.0032718028365211053,0.9785317778587341,1.0009636878967285,180.84370838512075,16477,88.67333984375
76732416,0.3196416,1.1391239909127108e-05,0.0,-0.19691741741875807,-0.06641005889710559,0.576482432,-0.043258839099996574,-0.11346018230201864,-0.0038094205163114467,17773,0.047001600000000004,0.01,0.0,-0.14552391611536072,0.0,3.760128,5.677237740613033,4664.51,-0.022318451534841813,0.0,-3.547163918360651e-05,-0.35343521123125643,0.0,4163,5194.784098350001,-7.782600826919704e-08,0.40590437510670846,0.0,-0.20607963257964607,0.0,-0.0038874027369068037,4317,-0.03045612293663942,-0.0012657610417074567,-4.607626349386592e-07,-0.5,72.94624,0.0,0.00011881458340212703,0.2,-34.07772674560547,0.1548583984375,0.000261643008,0.014680537,-0.011563197441864759,0.99934983253479,1.0018792152404785,4.8986796855926515,16481,1.1068493127822876
76750848,0.3197184,1.457255365142802e-06,0.0,-0.19715152600997493,-0.06904889343257842,0.576464768,-0.04089106704541664,-0.11363267735827032,-0.003782687495337401,17777,0.047013120000000005,0.01,0.0,-0.14425524734541792,0.0,3.7610496,5.71220950382646,4662.67,-0.02254528761403603,0.0,-3.613206230328242e-05,-0.362370345096723,0.0,4164,5194.50570415,-7.767333464054887e-08,0.4054178499954623,0.0,-0.20726362290879102,0.0,-0.004249263970000827,4317,-0.029741917329133713,-0.0010586205768408432,-4.5614333187731074e-07,-0.5,72.95776000000001,0.0,0.00013183536551271877,0.2,-34.06696529388428,0.17760009765625,0.000261633792,0.016958084,-0.007541549409506842,0.999661922454834,1.0009275674819946,6.865599656105042,16485,2.1121227741241455
