reward_terms/air_time,curriculum/sprint_dist_m,reward_terms/fwd_speed,reward_terms/upright,time/fps,reward_terms/motor_vel,rollout/ep_rew_mean,reward_terms/stance,rollout/ep_len_mean,reward_terms/residual,reward_terms/overrun,reward_terms/height,reward_terms/hip_roll,curriculum/eff_scale,reward_terms/vz,reward_terms/phase_contact,time/time_elapsed,reward_terms/energy,reward_terms/time,reward_terms/clearance,curriculum/ent_coef,curriculum/stance_ratio,reward_terms/alive,reward_terms/lat_vel,reward_terms/stance_time,reward_terms/torque,time/total_timesteps,reward_terms/coef_rate,reward_terms/ang_xy,reward_terms/angmom,reward_terms/stop,time/iterations,reward_terms/action_rate,reward_terms/foot_slip,train/approx_kl,train/n_updates,train/loss,train/clip_range,train/std,train/clip_fraction,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
0.0001215276877499289,26.05984,0.005723150310608238,-0.3269779768327151,2897,0.0,-123.55316642,-0.004614953893517713,23.57,-0.25244895037954107,0.0,-0.015321875017275959,-0.01957566798368027,0.0,-0.0887025328252783,-0.4564107097270016,152,0.0,-0.5,0.04718005416556247,0.01,0.65,0.0,-5.861848461726881e-09,-0.003241639703951983,0.0,442368,-1.0887984437850637,-0.6727219050473466,-0.2420738577084086,0.0,24,-0.16520777573807646,-0.8073404532941186,0.06482398,33495,2.3373939990997314,0.2,1.001086950302124,0.3433430989583333,-6.438366413116455,0.0003,0.011657422330851356,-34.066684087117515,6.288077354431152
0.00010199644667510357,26.10592,-0.014616554487182028,-0.34142033077738054,2901,0.0,-124.07302598999999,-0.007928669920112683,24.1,-0.25325819815844014,0.0,-0.0171404533945599,-0.021652660076658274,0.0,-0.09048682699429202,-0.4597695221051359,158,0.0,-0.5,0.047284819451752905,0.01,0.65,0.0,-5.733690040234522e-09,-0.0044221933866437114,0.0,460800,-1.084694724001992,-0.6659767921450016,-0.23164588254789034,0.0,25,-0.16177397047873604,-0.8025321190216708,0.029161895,33496,2.5043587684631348,0.2,1.0005383491516113,0.2859700520833333,-17.88419532775879,0.0003,0.015526645506421724,-34.06104278564453,6.4580613772074384
0.0001399738733501484,26.152,0.021006614280203215,-0.34414230960354203,2904,0.0,-122.85966634,-0.008950633285418074,22.91,-0.2522520341124589,0.0,-0.017959723308404545,-0.021132066507450652,0.0,-0.08945114486139734,-0.4647826107980142,165,0.0,-0.5,0.04819031333683021,0.01,0.65,0.0,-5.63684270875402e-09,-0.003935540728788409,0.0,479232,-1.1012849553778141,-0.6608322432627212,-0.23405124778183206,0.0,26,-0.16174760471825267,-0.8053936053950328,0.022109756,33497,4.203679084777832,0.2,1.0009212493896484,0.253515625,-11.003799438476562,0.0003,0.014179162960499526,-34.06577377319336,9.608498573303223
6.835932920997341e-05,26.19808,-0.010964720256632778,-0.3100332474656744,2905,0.0,-120.58064454,-0.007390662611991837,20.61,-0.25221906049887655,0.0,-0.014151857681623213,-0.019785264024106058,0.0,-0.08253553079741682,-0.4685066140625559,171,0.0,-0.5,0.04465316274874469,0.01,0.65,0.0,-5.551657377892136e-09,-0.0036707842534977114,0.0,497664,-1.094658015820945,-0.6608549332320888,-0.2287143967104169,0.0,27,-0.16316871867033872,-0.8003136741278691,0.041769467,33501,2.6298060417175293,0.2,1.0030226707458496,0.32667236328125,-5.467225551605225,0.0003,-0.013748800009489059,-34.091226196289064,10.399852180480957
0.00014539921539835632,26.24416,0.003887562032096103,-0.3312554936580456,2907,0.0,-122.14832277000001,-0.008903875413953505,22.19,-0.25252710940615564,0.0,-0.01681206711698201,-0.019881760472107206,0.0,-0.08785128716693552,-0.4599014951147138,177,0.0,-0.5,0.048376715247860545,0.01,0.65,0.0,-5.9533771366917235e-09,-0.004125427744131432,0.0,516096,-1.0879844533092065,-0.6693278216680465,-0.235370179591039,0.0,28,-0.16575212352811683,-0.7913193731820418,0.05768085,33503,3.181281089782715,0.2,1.0008236169815063,0.2586263020833333,-9.259245872497559,0.0003,0.009028928626018265,-34.064552307128906,6.735029538472493
7.703985061703456e-05,26.29024,-0.01054777717245968,-0.3177640379167108,2910,0.0,-122.3753497,-0.004668012953176943,22.39,-0.25259760819064203,0.0,-0.014940295153167468,-0.019463753986407827,0.0,-0.08586108863185965,-0.45889508303772797,183,0.0,-0.5,0.046194238351212856,0.01,0.65,0.0,-5.56941683613154e-09,-0.002986106166240966,0.0,534528,-1.0812884563282645,-0.6662908283468325,-0.23161717299865334,0.0,29,-0.16151430122720972,-0.7832816813244431,0.0508128,33505,1.9253255128860474,0.2,1.0009400844573975,0.30615234375,-11.945234298706055,0.0003,0.009433705204476913,-34.06477483113607,5.0248180230458575
0.00016167526417929266,26.33632,0.003987030100760954,-0.3178524880769597,2912,0.0,-121.07206048,-0.004512582484759589,21.11,-0.25308836571368304,0.0,-0.014819977734889973,-0.019665659012875984,0.0,-0.08052529295367253,-0.4582351143503053,189,0.0,-0.5,0.046328547788285074,0.01,0.65,0.0,-5.251044813860829e-09,-0.004214945761810264,0.0,552960,-1.087396562005927,-0.6755403682683513,-0.23326022973979496,0.0,30,-0.1637685076886527,-0.804996454568196,0.030852854,33506,1.870872139930725,0.2,1.0009888410568237,0.314501953125,-18.849109649658203,0.0003,0.01699775718152523,-34.06537628173828,4.792235946655273
7.703985061703456e-05,26.3824,-0.007302430407766922,-0.33693642331610857,2914,0.0,-122.32018095,-0.004840964407867679,22.34,-0.2532819590290605,0.0,-0.016851174691159702,-0.019231312445473756,0.0,-0.08599365984050493,-0.46074575124252565,196,0.0,-0.5,0.046518100539171145,0.01,0.65,0.0,-5.194411058081344e-09,-0.003853075261253657,0.0,571392,-1.083169359405297,-0.6678092722810914,-0.2307223111607995,0.0,31,-0.16306482463442182,-0.7917906424319081,0.042400755,33508,2.3512349128723145,0.2,1.0015097856521606,0.3001185825892857,-8.874295234680176,0.0003,0.00506573379971087,-34.07267434256418,6.895723819732666
0.000110677006887272,26.42848,0.006032388629324047,-0.30622749278852696,2916,0.0,-123.2991395,-0.004408427089929155,23.34,-0.2526121351632125,0.0,-0.014192705034194623,-0.017899387868654474,0.0,-0.0805181371145181,-0.4634386780426557,202,0.0,-0.5,0.04589135379644143,0.01,0.65,0.0,-5.6438482708329056e-09,-0.0027175518706725496,0.0,589824,-1.0989784282425152,-0.6623106619895389,-0.2195893619904593,0.0,32,-0.16378472592282126,-0.7923782896029915,0.051365748,33510,1.802406668663025,0.2,1.0012569427490234,0.3167724609375,-16.84563446044922,0.0003,0.010693481812874476,-34.06938616434733,5.201570749282837
0.00017578118907598159,26.47456,0.006462440699230073,-0.3399369582857283,2918,0.0,-124.26724982,-0.007258720497261389,24.32,-0.2530824089548888,0.0,-0.015192343284512362,-0.020333542049282543,0.0,-0.08335442112132996,-0.45945127020171866,208,0.0,-0.5,0.04720005287459031,0.01,0.65,0.0,-5.577346294564388e-09,-0.003876946940888754,0.0,608256,-1.0777704003471922,-0.6755768852016394,-0.24312599973640944,0.0,33,-0.16350927647619043,-0.7988377688105894,0.058146313,33512,1.721527099609375,0.2,1.0013818740844727,0.3197835286458333,-14.310286521911621,0.0003,0.008153436860690514,-34.071070988972984,4.614442904790242
7.703987001958821e-05,26.52064,-0.01707225561440455,-0.37874141642324294,2921,0.0,-124.89998916,-0.011259828850252186,24.93,-0.2540158439800264,0.0,-0.018298275395676532,-0.022271500116233925,0.0,-0.09095181592242224,-0.4606837908372954,214,0.0,-0.5,0.04766189884611211,0.01,0.65,0.0,-5.554423697739256e-09,-0.00470973688223037,0.0,626688,-1.0616058273216313,-0.6639581212939628,-0.24192296097531096,0.0,34,-0.15940562634002758,-0.782793962697443,0.024039496,33513,22.296875,0.2,1.0006628036499023,0.25823974609375,-5.067999839782715,0.0003,0.006558856344781816,-34.062703132629395,30.98892045021057
0.00014214398429936005,26.56672,0.001743335860025191,-0.33359901299116873,2922,0.0,-125.57356682,-0.004974533836494883,25.6,-0.25405455629347157,0.0,-0.015665606578909766,-0.02019226132362491,0.0,-0.08554343199653097,-0.45283248997700287,220,0.0,-0.5,0.04790303724770994,0.01,0.65,0.0,-5.518604444797301e-09,-0.004405917645069874,0.0,645120,-1.0628988716490935,-0.6618875446651373,-0.23547490112697758,0.0,35,-0.16113071063671527,-0.7824400461008824,0.045979593,33516,1.7308425903320312,0.2,1.0022258758544922,0.2804953835227273,-11.648865699768066,0.0003,-0.011311714749105951,-34.08062327991832,5.466723962263628
0.00010199646607765721,26.6128,-0.03040023530453669,-0.32356285631623755,2924,0.0,-122.78070745000001,-0.006238033803904031,22.8,-0.253175689020191,0.0,-0.015134906628176839,-0.01990089547127045,0.0,-0.08364421697723662,-0.4622811240287921,226,0.0,-0.5,0.04509995869013935,0.01,0.65,0.0,-4.888997259020018e-09,-0.004351664771093056,0.0,663552,-1.0793680094751543,-0.6482291668464992,-0.23252170662803545,0.0,36,-0.1608327599100793,-0.792296636067763,0.02083038,33517,2.728646755218506,0.2,1.0006537437438965,0.23956298828125,-12.348356246948242,0.0003,0.008370207855477929,-34.06247520446777,10.920591831207275
8.572043023175663e-05,26.65888,0.017070435961883578,-0.34220616506804885,2925,0.0,-122.84671027,-0.004038584032418969,22.93,-0.25327543312456885,0.0,-0.015983279509564324,-0.019050186347989623,0.0,-0.08576478662689883,-0.45929950992564916,233,0.0,-0.5,0.046838438105351446,0.01,0.65,0.0,-5.68747479522697e-09,-0.0030588056462066662,0.0,681984,-1.0705519058817563,-0.661803620072901,-0.23840366163106522,0.0,37,-0.16313812448017045,-0.799806911004727,0.03745645,33519,1.6836225986480713,0.2,1.0015716552734375,0.262939453125,-15.352249145507812,0.0003,-0.0032146720526119075,-34.073085361056854,5.059480561150445
0.0001378037332971063,26.70496,-0.002388050314533935,-0.33801862587914133,2926,0.0,-123.50371359,-0.003977654567821855,23.52,-0.25322264565516217,0.0,-0.015256039093276781,-0.018788636925125567,0.0,-0.08251430983455328,-0.455804547542936,239,0.0,-0.5,0.046653577164084276,0.01,0.65,0.0,-5.126124251170097e-09,-0.003240554538529573,0.0,700416,-1.058781680004077,-0.6544460582506594,-0.23535644251011684,0.0,38,-0.1609281476330133,-0.7899158595321318,0.03618055,33521,3.9274280071258545,0.2,1.001286268234253,0.304248046875,-5.397095203399658,0.0003,0.003816233784891665,-34.07106018066406,12.470554161071778
0.00011176208176443147,26.75104,-0.005728490140271821,-0.33766631444043943,2928,0.0,-121.16037101,-0.008271642664628551,21.18,-0.25344137400094885,0.0,-0.015168473049104354,-0.01968219682396748,0.0,-0.08202694574759525,-0.45818468534256834,245,0.0,-0.5,0.04649723299034984,0.01,0.65,0.0,-5.691190242291426e-09,-0.003002924572986861,0.0,718848,-1.073201731838158,-0.6566652800440219,-0.23743610061837414,0.0,39,-0.1638721680666288,-0.7932972555493918,0.042996544,33523,1.6106759309768677,0.2,1.0010340213775635,0.275848388671875,-18.428691864013672,0.0003,-0.00227102154167369,-34.06570291519165,4.57747557759285
8.246516679517097e-05,26.79712,0.009333829576170629,-0.34297073600660055,2929,0.0,-121.20991458,-0.006299235277509233,21.22,-0.2532825432468149,0.0,-0.015896643368767352,-0.019761748056969924,0.0,-0.08376809251276568,-0.46333536120552815,251,0.0,-0.5,0.0465228489139409,0.01,0.65,0.0,-6.116747355834623e-09,-0.003180333374378582,0.0,737280,-1.0758567164336472,-0.6618890610361284,-0.24327261036657757,0.0,40,-0.16210622581065096,-0.8021507629278243,0.064204566,33525,1.4058525562286377,0.2,1.001177191734314,0.2811686197916667,-19.394073486328125,0.0003,0.008751463688289126,-34.06718508402506,3.7287158568700156
9.874125114745564e-05,26.8432,0.013589321977577175,-0.33599795748404615,2930,0.0,-121.0079234,-0.004186295010541779,21.02,-0.25273529204514084,0.0,-0.016008100724108437,-0.019630877366764114,0.0,-0.08123966776102098,-0.4691201348899997,257,0.0,-0.5,0.045309749198448226,0.01,0.65,0.0,-5.234637395558224e-09,-0.002504335620970879,0.0,755712,-1.0773812016056856,-0.6529318207234499,-0.23173640321090444,0.0,41,-0.16422078868509785,-0.8064801088767519,0.02170689,33526,6.222175121307373,0.2,1.0007216930389404,0.25408935546875,-12.661174774169922,0.0003,0.006627711234614253,-34.063035011291504,8.161638736724854
