reward_terms/foot_slip,reward_terms/hip_roll,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/motor_vel,time/time_elapsed,rollout/ep_rew_mean,reward_terms/residual,reward_terms/ang_xy,reward_terms/stance,curriculum/ctrl_jitter_ms,reward_terms/energy,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/air_time,time/total_timesteps,reward_terms/residual_rate,curriculum/sprint_dist_m,reward_terms/time,reward_terms/vz,curriculum/ent_coef,reward_terms/torque,reward_terms/stance_time,time/iterations,rollout/ep_len_mean,reward_terms/angmom,reward_terms/overrun,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/phase_contact,reward_terms/upright,curriculum/ctrl_drop_prob,curriculum/eff_scale,reward_terms/height,reward_terms/alive,time/fps,reward_terms/stop,reward_terms/coef_rate,train/explained_variance,train/value_loss,train/loss,train/learning_rate,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction
-0.36007168727941774,-0.10557642254420495,0.0,0.244064266149307,-0.002397355284105554,9125,-42.115645779999994,-0.11049615452955905,-0.36396883870893454,-0.21247799043381177,0.0,-0.018897569046111916,0.0,3.014512735184921,2.766922504330675e-05,41527296,0.0,50.94304,-0.5,-0.595527636319704,0.01,-0.27646775226586545,0.0,2253,189.04,-0.20896741543788433,0.0,0.610220672,0.0,-0.03634365696437112,-4.207423232717338e-08,-0.07909232823708394,-0.08652940353913233,0.0,0.1729536,-0.1425726767322322,0.0,4550,0.0,-0.18668123366785838,0.9993152022361755,0.44657744020223616,-0.15424951910972595,0.00027924556799999997,1.001913070678711,0.2,-0.01300390453543514,25254,0.023474172,-34.07585849761963,0.23681640625
-0.36416044120489666,-0.10597167887054361,0.0,0.24624433799778853,-0.002364743672103892,9129,-41.21046587,-0.11036956897021681,-0.3565146324854942,-0.21451558609694144,0.0,-0.01880656216062449,0.0,3.0618453150524068,7.107194202641647e-05,41545728,0.0,50.95456,-0.5,-0.592448587140765,0.01,-0.27704146078129444,0.0,2254,188.63,-0.20517828451918207,0.0,0.610203008,0.0,-0.035473425330639914,-4.148953980738638e-08,-0.07989888690390735,-0.0864694749603532,0.0,0.1730304,-0.14564919719808783,0.0,4550,0.0,-0.18320716742052645,0.9995197653770447,0.31083657741546633,-0.22895276546478271,0.000279236352,1.0017169713974,0.2,-0.011687995155807585,25258,0.02708661,-34.073264503479,0.26151123046875
-0.36853591397554714,-0.1064735976448745,0.0,0.24313628520850475,-0.0023823429996666515,9133,-42.170755930000006,-0.1105174103534363,-0.3619076538647024,-0.21590246070973704,0.0,-0.01871480265304893,0.0,3.0123412462672174,7.866741119263072e-05,41564160,0.0,50.96608,-0.5,-0.6075098362037021,0.01,-0.2746867777036716,0.0,2255,190.29,-0.20547974249627438,0.0,0.610185344,0.0,-0.03565114153213956,-4.172685385676057e-08,-0.07827200706951903,-0.08844395576919256,0.0,0.1731072,-0.13990665748887435,0.0,4550,0.0,-0.1851690167698855,0.999627947807312,0.2421705961227417,-0.25211459398269653,0.000279227136,1.002362608909607,0.2,-0.00839773016050458,25262,0.03418473,-34.08021850585938,0.29224853515625
-0.36265179367311035,-0.10631913219745678,0.0,0.2438661410867697,-0.0023497996480353147,9137,-42.363035999999994,-0.11067517490619456,-0.3592778622432789,-0.21352773331909503,0.0,-0.01875378043230796,0.0,3.0423663880923733,6.890179550585647e-05,41582592,0.0,50.9776,-0.5,-0.6003326089618599,0.01,-0.2808415856942126,0.0,2256,190.67,-0.2058289250395497,0.0,0.61016768,0.0,-0.03544436962279854,-4.2367582947283054e-08,-0.08077059814628376,-0.08633195045083127,0.0,0.173184,-0.14026785578432258,0.0,4550,0.0,-0.18206799046940755,0.9994685053825378,0.3797017827630043,-0.1786659061908722,0.00027921792,1.0021159648895264,0.2,-0.009473526594229042,25266,0.027392626,-34.07638359069824,0.266015625
-0.3565040660320742,-0.10403740451798577,0.0,0.24514393464440504,-0.0023478273113716427,9141,-41.68888558,-0.11059866396163974,-0.35522622490383454,-0.21298078075539395,0.0,-0.01849945610699121,0.0,3.049245589263551,9.38583689276129e-05,41601024,0.0,50.98912,-0.5,-0.6138628141576425,0.01,-0.27007393265476376,0.0,2257,190.72,-0.20274498021052417,0.0,0.610150016,0.0,-0.0355384938137423,-4.0842346093799714e-08,-0.0768963204357044,-0.08677815989194365,0.0,0.1732608,-0.1400796721010632,0.0,4550,0.0,-0.18196990598474783,0.9992520809173584,0.5206393018364907,-0.0881851315498352,0.000279208704,1.0022823810577393,0.2,-0.00925995190627873,25270,0.03728054,-34.0786792755127,0.32806396484375
-0.3629266891444956,-0.10740658426865685,0.0,0.2415610271151293,-0.0023824795323959098,9145,-41.48329387999999,-0.1105747335724118,-0.35896810477914626,-0.21636858929329536,0.0,-0.018992775756601014,0.0,2.990842456997091,3.255203288669387e-05,41619456,0.0,51.000640000000004,-0.5,-0.598077463460562,0.01,-0.2805036325429216,0.0,2258,190.96,-0.20639459069998767,0.0,0.610132352,0.0,-0.03607774265129182,-4.225683117285445e-08,-0.08025781153897583,-0.08440847176517172,0.0,0.1733376,-0.13822162564586196,0.0,4550,0.0,-0.1832585044168562,0.9996299743652344,0.2596968442201614,-0.24506336450576782,0.000279199488,1.0014913082122803,0.2,-0.010310836089774966,25274,0.030329496,-34.071045112609866,0.28350830078125
-0.3625975753984914,-0.1031438109922113,0.0,0.24412229366064725,-0.0023441920426781745,9149,-41.8344527,-0.11067327699097125,-0.35298575297404855,-0.20600592406324456,0.0,-0.018655199252406034,0.0,3.0824483299212977,6.727420259267092e-05,41637888,0.0,51.012159999999994,-0.5,-0.5942688618247851,0.01,-0.2758642201450266,0.0,2259,189.49,-0.20016628477332749,0.0,0.610114688,0.0,-0.03582977251389021,-4.1244217231267273e-08,-0.08075307975339228,-0.08384752440425289,0.0,0.1734144,-0.14459371565521034,0.0,4550,0.0,-0.18513897754020475,0.999543309211731,0.313759545981884,-0.23557305335998535,0.00027919027199999996,1.0017249584197998,0.2,-0.01050186138600111,25278,0.036108885,-34.070823097229,0.32537841796875
-0.3736884532887352,-0.10445675270859546,0.0,0.24248144529350243,-0.002412652216908293,9153,-42.94941406999998,-0.11033484396095315,-0.3664074668131938,-0.2108666988193755,0.0,-0.01890654994767053,0.0,3.018134896168647,5.588098429143429e-05,41656320,0.0,51.02368,-0.5,-0.5979929223406522,0.01,-0.2780624537671819,0.0,2260,186.15,-0.2101269930129763,0.0,0.610097024,0.0,-0.03620531610728697,-4.1637659890064444e-08,-0.07879245853366612,-0.08672628319831051,0.0,0.1734912,-0.14757098489088946,0.0,4550,0.0,-0.18641614438400705,0.9993643164634705,0.4300409108400345,-0.14874501526355743,0.000279181056,1.0019917488098145,0.2,-0.011038112617097796,25282,0.026244048,-34.072153854370114,0.27437744140625
-0.36868452216349973,-0.10521010637226556,0.0,0.2453562234296662,-0.0024127380685385934,9157,-42.47616249000001,-0.11063985758032809,-0.37208983789639877,-0.21135718013288696,0.0,-0.0189656543463426,0.0,3.0202892885168473,2.224388299509883e-05,41674752,0.0,51.0352,-0.5,-0.60077067165445,0.01,-0.27753221825486835,0.0,2261,189.95,-0.20832509490466905,0.0,0.6100793600000001,0.0,-0.03590964024598314,-4.171122187473667e-08,-0.07825425321094276,-0.09164916160221188,0.0,0.173568,-0.13947695874398666,0.0,4551,0.0,-0.188808268097621,0.9945615530014038,3.8585021644830704,1.0584124326705933,0.00027917184,1.0004256963729858,0.2,0.0021193588618189096,25284,0.042129617,-34.054884910583496,0.250579833984375
-0.352868379936015,-0.10178225868849469,0.0,0.24873944550053684,-0.0023615345169745163,9161,-42.12086858000001,-0.11041381763736155,-0.3588063716697929,-0.20868474563773448,0.0,-0.01848067907907673,0.0,3.0689218891328873,1.5190948033705354e-05,41693184,0.0,51.04671999999999,-0.5,-0.6034321499055735,0.01,-0.2675339494467759,0.0,2262,190.03,-0.1970870999010991,0.0,0.610061696,0.0,-0.03586388263498381,-3.883115945462673e-08,-0.0771331691868524,-0.09380369690145272,0.0,0.1736448,-0.138327608070932,0.0,4551,0.0,-0.18609054088455326,0.9988166689872742,0.7198419004678727,-0.10679343342781067,0.000279162624,1.0012917518615723,0.2,-0.01230188951594755,25288,0.020887379,-34.06254501342774,0.20531005859375
-0.3711481909282672,-0.10892746303608998,0.0,0.24401008423353643,-0.002430266814079526,9165,-42.15336963000001,-0.11046107618880216,-0.371433105921273,-0.22587359590049205,0.0,-0.018944717996181457,0.0,3.0213997789933913,6.510407547466457e-05,41711616,0.0,51.05824,-0.5,-0.6045023733201972,0.01,-0.2727402300395122,0.0,2263,189.21,-0.20407773199249524,0.0,0.610044032,0.0,-0.0364141667777537,-4.243481248898929e-08,-0.07801445436302684,-0.08972898531413721,0.0,0.1737216,-0.14263708495687302,0.0,4551,0.0,-0.1862413407059245,0.9991733431816101,0.4979515880346298,-0.15057310461997986,0.00027915340799999997,1.0014517307281494,0.2,-0.013500160281546414,25292,0.03171454,-34.063897895812985,0.26217041015625
-0.37149042456650955,-0.10864260359878532,0.0,0.24562919041728223,-0.0023694576257244047,9169,-42.08493617999999,-0.11051607003413831,-0.36472567019181557,-0.22212489692177576,0.0,-0.018701909022126234,0.0,3.0644498417781096,2.4414019814381998e-05,41730048,0.0,51.06976,-0.5,-0.5898225376560654,0.01,-0.2765902420237458,0.0,2264,189.32,-0.20502743578993762,0.0,0.610026368,0.0,-0.03627228518599199,-4.2506912163449714e-08,-0.08008877551024135,-0.0918435976177094,0.0,0.1737984,-0.14427455189803778,0.0,4551,0.0,-0.18691700190862748,0.9994719624519348,0.32347544878721235,-0.21801576018333435,0.000279144192,1.0016425848007202,0.2,-0.011759832658572122,25296,0.027469713,-34.0670862197876,0.27144775390625
-0.35688636319157757,-0.1038712345749758,0.0,0.24542526114237473,-0.0023771801217743593,9173,-41.812014149999996,-0.11038832807235342,-0.3638029078684855,-0.21459920749520817,0.0,-0.018508433403125246,0.0,3.0520337304585525,4.0690036257728934e-05,41748480,0.0,51.08128,-0.5,-0.6070548568888205,0.01,-0.27005787694649885,0.0,2265,189.64,-0.19949559678260406,0.0,0.610008704,0.0,-0.03603154994037336,-4.0186740139099206e-08,-0.07782083450494696,-0.09147959726998477,0.0,0.1738752,-0.14295665895984713,0.0,4551,0.0,-0.18301370773991746,0.9992120862007141,0.4994944781064987,-0.07109293341636658,0.000279134976,1.0013787746429443,0.2,-0.009067048039287328,25300,0.035209823,-34.06532726287842,0.3146484375
-0.370608038659159,-0.10515839299618181,0.0,0.24459107482565295,-0.0023953024571835378,9177,-41.76591311,-0.11073939437008834,-0.3619039673448451,-0.2132267627113738,0.0,-0.01881981366224757,0.0,3.034383868720064,0.00010470905302402873,41766912,0.0,51.0928,-0.5,-0.6029586276477417,0.01,-0.2794598691015817,0.0,2266,189.97,-0.20279729347198977,0.0,0.60999104,0.0,-0.03601276438417592,-4.129910666872501e-08,-0.07928919548615126,-0.08978289465136748,0.0,0.173952,-0.14040541107311047,0.0,4551,0.0,-0.1896355638066009,0.9991816282272339,0.5328848898410797,-0.12569305300712585,0.00027912575999999997,1.001678466796875,0.2,-0.010768440121319145,25304,0.024533197,-34.06504535675049,0.2513916015625
-0.36165041264989856,-0.10310170145914528,0.0,0.24514426999782105,-0.0023645430482296865,9181,-41.724186169999996,-0.110591820681182,-0.356805956520839,-0.2090417169889583,0.0,-0.01855602073187803,0.0,3.0643777015163183,4.665791251075765e-05,41785344,0.0,51.10432,-0.5,-0.6024021478596213,0.01,-0.271550888337696,0.0,2267,189.84,-0.2003501343165501,0.0,0.609973376,0.0,-0.035920368407918554,-4.0722508401245094e-08,-0.0773554048341393,-0.0868625062402062,0.0,0.1740288,-0.14126098543059387,0.0,4551,0.0,-0.18538177153443444,0.9992859363555908,0.495759055018425,-0.13024190068244934,0.000279116544,1.0010164976119995,0.2,-0.011122616031207145,25308,0.021824831,-34.0614631652832,0.22032470703125
-0.36694763506697564,-0.1053076913466278,0.0,0.24479181349290144,-0.0024267102517924128,9185,-41.05221329,-0.11058763917654302,-0.3645829962106472,-0.2173797779911495,0.0,-0.019092398236111127,0.0,3.0244541399721636,8.843301717812817e-05,41803776,0.0,51.11584,-0.5,-0.6017137875198112,0.01,-0.279130407775144,0.0,2268,189.56,-0.20674012136982192,0.0,0.609955712,0.0,-0.036260510624141595,-3.953211238314772e-08,-0.07819689589757128,-0.08821386844395432,0.0,0.1741056,-0.14223739053901113,0.0,4551,0.0,-0.19004212929921446,0.9993448257446289,0.4290988489985466,-0.18475179374217987,0.000279107328,1.0013686418533325,0.2,-0.009945074957795442,25312,0.026676988,-34.06232681274414,0.26343994140625
-0.3617223754093052,-0.10299552499316285,0.0,0.24658433996300497,-0.002379849682241922,9189,-41.567561770000005,-0.1105377458823111,-0.3608716107677223,-0.2081523949988499,0.0,-0.018820987778679802,0.0,3.079944426718791,3.4722169705977045e-05,41822208,0.0,51.127359999999996,-0.5,-0.5947925416096033,0.01,-0.2760716763718113,0.0,2269,189.34,-0.20110586562340504,0.0,0.6099380480000001,0.0,-0.03564171043614076,-3.943279695518341e-08,-0.07984366140176098,-0.08845521507292602,0.0,0.1741824,-0.1426883979796003,0.0,4551,0.0,-0.1861457974084923,0.9994145035743713,0.41528501361608505,-0.1692759394645691,0.000279098112,1.0012903213500977,0.2,-0.009540145471692085,25316,0.032712936,-34.065690994262695,0.29095458984375
-0.35043512538171495,-0.10101866401416486,0.0,0.24467439628794688,-0.0023588590051349064,9193,-41.89388772,-0.11052351962600078,-0.3596740270799567,-0.20610480340359894,0.0,-0.018518121915563505,0.0,3.0302973736662815,1.6276016443346936e-05,41840640,0.0,51.13888,-0.5,-0.6093347338074389,0.01,-0.2698057447815865,0.0,2270,189.06,-0.20405260050017554,0.0,0.609920384,0.0,-0.036182053477108435,-3.9271032587896894e-08,-0.07674656888597557,-0.0868020614158947,0.0,0.1742592,-0.1413629513169275,0.0,4551,0.0,-0.18134161227161014,0.9993753433227539,0.4328021228313446,-0.18412959575653076,0.000279088896,1.001659631729126,0.2,-0.01237726432736963,25320,0.028243294,-34.07041988372803,0.27674560546875
-0.36953655816060094,-0.10381102089419653,0.0,0.24374780582380348,-0.002434705142870518,9197,-41.773750039999996,-0.1104243666664426,-0.3699392546841591,-0.20697709917269286,0.0,-0.01934137500953863,0.0,3.0210431535244613,3.7977374934901796e-05,41859072,0.0,51.1504,-0.5,-0.5913067870551619,0.01,-0.286115175382533,0.0,2271,189.79,-0.20249602180780973,0.0,0.60990272,0.0,-0.036427662059587404,-4.0187640563011206e-08,-0.08276339253394044,-0.09031370849242891,0.0,0.174336,-0.14303449006346663,0.0,4551,0.0,-0.19208818397763852,0.9959753155708313,2.6287530660629272,-0.028901904821395874,0.00027907968,1.0000479221343994,0.2,0.006418625637888908,25321,0.022935491,-34.051781463623044,0.21455078125
-0.35548412028741594,-0.10080176404729962,0.0,0.24678258340617765,-0.0023243628165552925,9201,-42.07721899,-0.11037941335035711,-0.3560498400144874,-0.20060309477459237,0.0,-0.018336536943382255,0.0,3.0740142663530214,5.425339137824873e-05,41877504,0.0,51.16192,-0.5,-0.597528457950489,0.01,-0.27135780345743543,0.0,2272,189.72,-0.2000146506599766,0.0,0.609885056,0.0,-0.03568804570809024,-4.101334883818455e-08,-0.07729254455758268,-0.09131381030420017,0.0,0.1744128,-0.14312264099434865,0.0,4551,0.0,-0.182133210002979,0.9987199902534485,0.806698627769947,-0.07212454080581665,0.00027907046399999996,1.001126766204834,0.2,-0.010193299944512546,25325,0.01873155,-34.064323806762694,0.2138671875
-0.3657948273807121,-0.10349042170948484,0.0,0.24100036421359952,-0.0024182439210149536,9205,-41.96787714999999,-0.11052354197299127,-0.3658247497138883,-0.21138083118974527,0.0,-0.01885113980840912,0.0,2.9821213944199223,0.00016493031095402935,41895936,0.0,51.17344,-0.5,-0.6046171429284315,0.01,-0.27672406540292105,0.0,2273,190.9,-0.2056426188263023,0.0,0.6098673920000001,0.0,-0.03603436343895782,-4.0005822140114765e-08,-0.07601229635842216,-0.09147873300656671,0.0,0.1744896,-0.13826946921698835,0.0,4551,0.0,-0.1858155555871569,0.9991406798362732,0.46984187215566636,-0.17564630508422852,0.000279061248,1.0009489059448242,0.2,-0.013651506789028645,25329,0.033497654,-34.06272506713867,0.27801513671875
-0.3599858903594888,-0.10180895205386647,0.0,0.24560593247902096,-0.002367549860147625,9209,-41.30292984,-0.11069969437096495,-0.3551981103715645,-0.20312042451664078,0.0,-0.018816666000369003,0.0,3.066648752983412,3.255203288669387e-05,41914368,0.0,51.184960000000004,-0.5,-0.5872360714016377,0.01,-0.28045564898042974,0.0,2274,189.8,-0.1991564209861662,0.0,0.609849728,0.0,-0.03582513925279863,-3.863028895960826e-08,-0.08041040508298866,-0.08955500840202672,0.0,0.1745664,-0.14139888482079344,0.0,4551,0.0,-0.1868437352318606,0.9993855357170105,0.3935255065560341,-0.18983429670333862,0.000279052032,1.0016262531280518,0.2,-0.011865203804336488,25333,0.033966832,-34.06922016143799,0.28809814453125
-0.3565421244471981,-0.10193377273642885,0.0,0.245632541107557,-0.002334954308831667,9213,-41.045757679999994,-0.11048211564477312,-0.350417104590744,-0.20527188153226242,0.0,-0.01845223286379409,0.0,3.080231947837445,4.3402707281832896e-05,41932800,0.0,51.19648,-0.5,-0.6050090694700031,0.01,-0.2745288098867894,0.0,2275,190.05,-0.19876457426307734,0.0,0.609832064,0.0,-0.03571072493929873,-4.0017268304434024e-08,-0.07907164511008384,-0.09236334614256743,0.0,0.1746432,-0.14327509695386959,0.0,4551,0.0,-0.18038223082875213,0.9993321895599365,0.44817801415920255,-0.16524365544319153,0.000279042816,1.0013831853866577,0.2,-0.009609940298832952,25337,0.0303523,-34.06931972503662,0.29853515625
-0.3770443003942335,-0.10656895564262424,0.0,0.2418099829252213,-0.002393939625314053,9217,-41.859618340000004,-0.11065475566433508,-0.3603053495995983,-0.21647384170019313,0.0,-0.01894859764127638,0.0,3.0220369393622675,0.00016330270833956698,41951232,0.0,51.208,-0.5,-0.5937868959928296,0.01,-0.2867282379169056,0.0,2276,189.49,-0.20617464772245342,0.0,0.6098144,0.0,-0.035411013743252465,-4.114718770144361e-08,-0.08128729515745432,-0.08979772001260564,0.0,0.17472,-0.1444408445869576,0.0,4551,0.0,-0.18896851554137706,0.9990867376327515,0.5985764995217323,-0.10649377107620239,0.00027903359999999997,1.0013699531555176,0.2,-0.009439474996179342,25341,0.02414557,-34.06850795745849,0.2505859375
-0.3607579682963414,-0.10084809483712485,0.0,0.24546316430075762,-0.002351907876937549,9221,-42.391468489999994,-0.11050634686060554,-0.35344010696993017,-0.20093452392622152,0.0,-0.018736693008335893,0.0,3.0695154113259044,6.781672709621489e-05,41969664,0.0,51.21952,-0.5,-0.5901111255030398,0.01,-0.2811477717887473,0.0,2277,187.91,-0.2008029607096909,0.0,0.6097967360000001,0.0,-0.03586741199308352,-4.0059271678014384e-08,-0.08141824813457399,-0.08571355893805417,0.0,0.1747968,-0.1453131743696202,0.0,4551,0.0,-0.18262015749661764,0.9988309144973755,0.7869742155075073,0.01998746395111084,0.000279024384,1.0016725063323975,0.2,-0.010461712500546127,25345,0.025113244,-34.073782730102536,0.2215576171875
-0.36605437266296115,-0.10118486994016762,0.0,0.2414325065979676,-0.002398957868425396,9225,-41.97574421,-0.11048977596390118,-0.3627083053196058,-0.20215102224302678,0.0,-0.018987263536307766,0.0,3.015128405033344,9.9283701274544e-05,41988096,0.0,51.23104,-0.5,-0.5949644462863927,0.01,-0.2825161541076616,0.0,2278,189.21,-0.20675957698369163,0.0,0.609779072,0.0,-0.036303115815717935,-4.038325280094144e-08,-0.08010789565576965,-0.08908581667120623,0.0,0.1748736,-0.14536213671294973,0.0,4551,0.0,-0.18584291085564167,0.9948728084564209,2.689010837674141,0.26069578528404236,0.000279015168,1.001353144645691,0.2,-0.005519900150829926,25349,0.021760296,-34.069488525390625,0.23885498046875
-0.3664433264871974,-0.10300149848371862,0.0,0.24287696865498143,-0.0024015281149817316,9229,-42.64106035999998,-0.1103197916068484,-0.3624838926558829,-0.20152569381905408,0.0,-0.019145894599129146,0.0,3.0481797612798256,4.3945241486653686e-05,42006528,0.0,51.24256,-0.5,-0.583183789509679,0.01,-0.28665242999815627,0.0,2279,187.35,-0.20529322741226122,0.0,0.609761408,0.0,-0.03635267527795646,-4.073217202552108e-08,-0.08229008533283642,-0.08720188016096411,0.0,0.1749504,-0.1480993160737073,0.0,4551,0.0,-0.1889422805419059,0.9985619187355042,0.7592495858669281,-0.04853048920631409,0.00027900595199999997,1.0020983219146729,0.2,-0.013268301100470125,25353,0.027786177,-34.076667404174806,0.233447265625
-0.3568606771781742,-0.09979479163256803,0.0,0.24643911690805156,-0.0023550939162295097,9233,-40.967473330000004,-0.11041235305636536,-0.35345560909079726,-0.2003100163544624,0.0,-0.018574604408049315,0.0,3.0547594753454117,5.5880993992711105e-05,42024960,0.0,51.25408,-0.5,-0.6027766067464175,0.01,-0.2754685702093921,0.0,2280,190.44,-0.20176537604363898,0.0,0.609743744,0.0,-0.035374144180861156,-3.974723240940895e-08,-0.07780742851190202,-0.09236542876461455,0.0,0.1750272,-0.1425081552542752,0.0,4551,0.0,-0.17974153692765016,0.9914633631706238,5.377783739566803,0.7237392067909241,0.000278996736,1.0014569759368896,0.2,-0.005509700486436486,25357,0.033171397,-34.07133865356445,0.26531982421875
-0.3631927771390274,-0.10442060420886329,0.0,0.24423410177826593,-0.002421644079760071,9237,-41.20729382,-0.11055218220313902,-0.36398458169845155,-0.20558477385154042,0.0,-0.019118237195437884,0.0,3.028829694442893,0.0,42043392,0.0,51.265600000000006,-0.5,-0.5977985949285363,0.01,-0.28204991662625095,0.0,2281,190.35,-0.20492468097090663,0.0,0.6097260800000001,0.0,-0.036391921912103796,-4.097560740507606e-08,-0.07796849442593173,-0.08839799817810107,0.0,0.175104,-0.1410675267840137,0.0,4551,0.0,-0.1896237229891914,0.9990835785865784,0.5247774451971055,-0.13038025796413422,0.00027898752,1.0024075508117676,0.2,-0.015603341511450708,25361,0.025396159,-34.07686004638672,0.21414794921875
-0.3627558541667965,-0.10061678723541846,0.0,0.24441312248371513,-0.0023676894797512154,9241,-41.78496155,-0.11061643898597157,-0.3557359674491371,-0.2000873256786269,0.0,-0.018751333458979454,0.0,3.063903556666648,8.789048297330737e-05,42061824,0.0,51.27712,-0.5,-0.5976235265729655,0.01,-0.2786907911648227,0.0,2282,189.77,-0.19771429853607927,0.0,0.609708416,0.0,-0.03589526192506236,-3.991926078955913e-08,-0.08036893005383988,-0.0902584096011677,0.0,0.1751808,-0.1435025978709206,0.0,4551,0.0,-0.1822375292267847,0.9993438720703125,0.4038930281996727,-0.17347382009029388,0.000278978304,1.0023746490478516,0.2,-0.012202184810303152,25365,0.029657524,-34.08389682769776,0.281201171875
-0.3578642444791392,-0.10257744746775929,0.0,0.24487333670540515,-0.0024026752476596297,9245,-40.94693471,-0.11041878449351544,-0.3599537659013709,-0.20461170347383387,0.0,-0.018828973169014263,0.0,3.0562469680905426,2.766922504330675e-05,42080256,0.0,51.28864,-0.5,-0.5948892816373831,0.01,-0.27611966695358836,0.0,2283,189.59,-0.20073026018782253,0.0,0.609690752,0.0,-0.036257386734196234,-4.0542620438272945e-08,-0.07750639042308835,-0.08907641892121508,0.0,0.1752576,-0.1447007777875757,0.0,4551,0.0,-0.18277754623140402,0.9993372559547424,0.42927659302949905,-0.19198377430438995,0.000278969088,1.0019893646240234,0.2,-0.011366275034379213,25369,0.025123794,-34.077093505859374,0.24051513671875
-0.36716464302118146,-0.10557220119652232,0.0,0.24437543311958412,-0.002447672991380795,9249,-41.09571599,-0.11057151645044526,-0.3623331116538387,-0.21347456194863612,0.0,-0.01926755866504971,0.0,3.041040547578841,1.1935742804780602e-05,42098688,0.0,51.300160000000005,-0.5,-0.5964997748517473,0.01,-0.28379482883465,0.0,2284,189.79,-0.20236376415045745,0.0,0.609673088,0.0,-0.036117948147300356,-4.0935971641748673e-08,-0.0793020526696179,-0.08869997017324349,0.0,0.1753344,-0.14335277725426082,0.0,4551,0.0,-0.18898521427706394,0.9996123313903809,0.2818971835076809,-0.2471545934677124,0.000278959872,1.00167715549469,0.2,-0.011051199457142502,25373,0.021859149,-34.07274627685547,0.231787109375
-0.36650439357859166,-0.10158179566280322,0.0,0.24613542466192243,-0.0024003115443915393,9254,-41.66236051,-0.11038437241976078,-0.3612807841208607,-0.20050424870491643,0.0,-0.018898749493165563,0.0,3.0752177243396006,1.7903609356532495e-05,42117120,0.0,51.311679999999996,-0.5,-0.5974951586345058,0.01,-0.28006076248595607,0.0,2285,189.15,-0.2042299228510303,0.0,0.6096554240000001,0.0,-0.03642744733346471,-4.0708193153579086e-08,-0.0788957102346602,-0.09023371053947266,0.0,0.1754112,-0.1467437340081204,0.0,4551,0.0,-0.18623086404400413,0.999515950679779,0.33487828969955447,-0.2129395306110382,0.000278950656,1.0021460056304932,0.2,-0.012419739225879311,25377,0.030287629,-34.076744079589844,0.27120361328125
-0.3679516311032482,-0.10323193165064395,0.0,0.24439131128311326,-0.002471126466939249,9258,-41.55614568,-0.11054503265535315,-0.3694654074722652,-0.20435988224895024,0.0,-0.01931364238825413,0.0,3.0241434208212166,3.1466964477052293e-05,42135552,0.0,51.3232,-0.5,-0.5934912617956293,0.01,-0.2815032603760336,0.0,2286,189.22,-0.20695224565125364,0.0,0.60963776,0.0,-0.03656096871834037,-4.107828716289946e-08,-0.07769026879854812,-0.08875515161429749,0.0,0.175488,-0.14226923781840756,0.0,4551,0.0,-0.18777335818196006,0.9993979930877686,0.43083303719758986,-0.12544718384742737,0.00027894144,1.0019938945770264,0.2,-0.013151462515816092,25381,0.025484487,-34.07566146850586,0.26607666015625
-0.35807421978738385,-0.09881462023605085,0.0,0.24638675519065195,-0.002421973665437587,9262,-40.95693309,-0.11040937367693104,-0.35618331428399663,-0.193199513982123,0.0,-0.01912670346933658,0.0,3.0617210616918813,0.0,42153984,0.0,51.33472,-0.5,-0.5940745375979843,0.01,-0.28035297607870474,0.0,2287,189.18,-0.203061847256758,0.0,0.609620096,0.0,-0.03579670273857669,-3.946138003801095e-08,-0.08004739269605299,-0.08453020607961557,0.0,0.1755648,-0.14262994987715794,0.0,4551,0.0,-0.18268498492112034,0.9994040727615356,0.4017101377248764,-0.19337046146392822,0.000278932224,1.0018174648284912,0.2,-0.013539780466817319,25385,0.030703913,-34.073550605773924,0.27747802734375
-0.36556189243624265,-0.10209381187717821,0.0,0.24351637514244467,-0.002417315922135846,9266,-41.2395043,-0.11047615839929217,-0.3604336565727467,-0.20338241451158184,0.0,-0.01908379619081614,0.0,3.0410526967812253,9.819863286490242e-05,42172416,0.0,51.34624,-0.5,-0.6047711528213897,0.01,-0.2825835057148358,0.0,2288,189.87,-0.20591648123192827,0.0,0.609602432,0.0,-0.036318271317749805,-4.1112700054793604e-08,-0.07982516462781601,-0.08607833628669986,0.0,0.1756416,-0.14455174684247304,0.0,4551,0.0,-0.18110449028439102,0.9996063113212585,0.2612800605595112,-0.2349725216627121,0.000278923008,1.0014275312423706,0.2,-0.003096347919199616,25389,0.038543057,-34.06843528747559,0.34300537109375
