reward_terms/action_rate,reward_terms/track_vx,reward_terms/hip_roll,reward_terms/progress,reward_terms/track_heading,reward_terms/overrun,reward_terms/pos_pen,reward_terms/stop,reward_terms/stance_time,time/fps,time/iterations,reward_terms/stance,time/time_elapsed,reward_terms/height,reward_terms/heading_pen,time/total_timesteps,rollout/ep_rew_mean,reward_terms/track_yaw,reward_terms/alive,reward_terms/lat_vel,reward_terms/ang_xy,reward_terms/yaw_rate,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/track_pos,reward_terms/upright,reward_terms/time,reward_terms/air_time,curriculum/sprint_dist_m,reward_terms/vz,rollout/ep_len_mean,reward_terms/clearance,reward_terms/torque,curriculum/ent_coef,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/value_loss,train/learning_rate,train/n_updates,train/explained_variance,train/loss,train/approx_kl
-0.006981116184930834,0.0,-0.17095487202499032,0.0,0.0,0.0,0.0,1.3938761810619523e-16,-4.6545371429705144e-05,144,505,-0.013161436182752846,13462,0.0,0.0,1939200,215.46379908999998,0.0,0.0,-8.569704475033372e-10,-3.5553315836047237e-07,0.0,-0.22839368257809547,1.9390078715705095,0.0,-2.850238162719752e-08,-0.5,0.0039856775849546515,100.0,0.0,166.14,0.1588326752620149,-0.047219836061480024,0.01,-24.419078653508965,0.9466638565063477,0.0025668638250367208,0.24928977272727273,0.2,12.722148895263672,0.00025161599999999997,1541,0.9709331393241882,7.655014991760254,0.047181666
-0.0069848391292989505,0.0,-0.1799482553979228,0.0,0.0,-0.00045312021703885867,0.0,9.169313892925937e-13,-5.367833567481446e-05,144,506,-0.003921399434018246,13476,0.0,0.0,1943040,176.00185469999997,0.0,0.0,-8.872291776143435e-10,-3.274190251389254e-07,0.0,-0.21755156340379014,1.7179507802136407,0.0,-2.7712887939443896e-08,-0.5,0.003377898768893355,100.0,0.0,166.2,0.16522232705359255,-0.06237273722680574,0.01,-24.41962661743164,0.9466999769210815,0.0002666163258254528,0.2771484375,0.2,33.32377414703369,0.00025152,1543,0.9292882680892944,13.073129653930664,0.044244416
-0.006955867485342556,0.0,-0.16920912198698163,0.0,0.0,-0.01742472157083227,0.0,1.0567104648748925e-07,-9.670133780061134e-05,144,507,-0.011701191006704227,13491,0.0,0.0,1946880,170.75536941,0.0,0.0,-8.219648118132595e-10,-3.742040358235369e-07,0.0,-0.21213980044348182,1.8802456561907739,0.0,-2.9164010325860932e-08,-0.5,0.0056631617320369145,100.0,0.0,166.66,0.15180309303320147,-0.044938223739419886,0.01,-24.434295117855072,0.9483521580696106,-0.0034421026502968743,0.25787353515625,0.2,20.87924262881279,0.000251424,1547,0.9547672271728516,9.145129203796387,0.027169872
-0.006976534924089702,0.0,-0.176328659724244,0.0,0.0,-0.0033775697315330476,0.0,2.459893819757207e-10,-1.4181825570569584e-05,144,508,-0.0047809803123462094,13506,0.0,0.0,1950720,156.37793367999998,0.0,0.0,-8.791913690614585e-10,-3.2652209120120993e-07,0.0,-0.17193867791426237,1.5967662853349707,0.0,-2.4244262511521654e-08,-0.5,0.0049083304282153606,100.0,0.0,167.89,0.16514331071349192,-0.05641621095543606,0.01,-24.434218724568684,0.9473114013671875,0.004289783614998062,0.21451822916666666,0.2,48.86759885152181,0.000251328,1548,0.8969408273696899,42.10828399658203,0.020300522
-0.007022221696971235,0.0,-0.1697020810374744,0.0,0.0,-0.00018556894658669487,0.0,1.875816064029639e-15,-6.821330241967031e-05,144,509,-0.008813451857626034,13521,0.0,0.0,1954560,145.47205735,0.0,0.0,-7.689386642580873e-10,-3.1760578539714983e-07,0.0,-0.13097347638034854,1.3189858142420399,0.0,-2.3911069610095426e-08,-0.5,0.004912834788639,100.0,0.0,168.6,0.1408513549740466,-0.056474045278581256,0.01,-24.435607592264812,0.9473376870155334,0.004458682766805093,0.16731770833333334,0.2,12.329037348429361,0.000251232,1549,0.9724623560905457,1.5023043155670166,0.01994502
-0.006877264355252146,0.0,-0.17260380813320275,0.0,0.0,0.0,0.0,0.0,-4.6267923432445645e-05,144,510,-0.00818701546197544,13537,0.0,0.0,1958400,139.01430864,0.0,0.0,-6.989856806528604e-10,-3.7826088575296955e-07,0.0,-0.2073112194935693,1.9501332341377846,0.0,-3.3315960991030294e-08,-0.5,0.004704442854498507,100.0,0.0,166.68,0.18187791262435365,-0.0529043656166323,0.01,-24.4370059967041,0.9473888874053955,0.002413595017666618,0.21809895833333334,0.2,20.232339819272358,0.000251136,1551,0.9455075263977051,7.528347015380859,0.040570766
-0.006884432903799748,0.0,-0.17954605441789084,0.0,0.0,-0.0010100700298551557,0.0,1.471676359269065e-14,-4.3305766130714546e-05,144,511,-0.0037570170602544114,13552,0.0,0.0,1962240,171.06445173,0.0,0.0,-7.910482417264747e-10,-3.8601987485769866e-07,0.0,-0.237740753849888,2.129538217517253,0.0,-3.2652123741761836e-08,-0.5,0.004311772789767176,100.0,0.0,167.02,0.1842724264900294,-0.05363167065607826,0.01,-24.433717012405396,0.9472516179084778,-0.004905044683255255,0.2581380208333333,0.2,0.8603974928458532,0.00025104,1554,0.9975380301475525,0.1257515251636505,0.031054799
-0.006952534800402561,0.0,-0.16249743872531744,0.0,0.0,-0.0003053372200790596,0.0,2.6938997255351813e-12,-3.231835765511304e-05,144,512,-0.011186492163829656,13567,0.0,0.0,1966080,164.70293985,0.0,0.0,-6.991309601624404e-10,-2.815932026099478e-07,0.0,-0.18853623657019403,1.5074288115781769,0.0,-2.5150909340720014e-08,-0.5,0.006862446889633795,100.0,0.0,168.48,0.1498926152767424,-0.05963635871233226,0.01,-24.42295810154506,0.9466596245765686,0.005979240406304598,0.25111607142857145,0.2,18.168368067060197,0.000250944,1555,0.9597916007041931,10.456185340881348,0.022206698
-0.006816839517481978,0.0,-0.16931513484094518,0.0,0.0,-0.0030591505019797174,0.0,8.380088529588479e-10,-9.584559523889802e-05,145,513,-0.011613635750297554,13582,0.0,0.0,1969920,166.50299959,0.0,0.0,-8.030982477579975e-10,-3.489086985527374e-07,0.0,-0.22033507049660714,1.944504594429705,0.0,-2.755804947919732e-08,-0.5,0.0059618271078847145,100.0,0.0,168.67,0.16366208720318465,-0.04873590965610961,0.01,-24.422998775135387,0.9467391967773438,0.0015491384758868,0.19921875,0.2,13.782853386618875,0.000250848,1557,0.9733070731163025,5.761714458465576,0.044751424
-0.006766171344341472,0.0,-0.16818392807988608,0.0,0.0,-0.0004945157593501968,0.0,8.715619445635984e-13,-4.5284662863537194e-05,145,514,-0.011281634717597746,13600,0.0,0.0,1973760,190.88541184999997,0.0,0.0,-6.933331412917848e-10,-3.3818893523367266e-07,0.0,-0.25268153820726724,1.9900158144777582,0.0,-3.1787245793572483e-08,-0.5,0.00469997936998882,100.0,0.0,166.04,0.16657629772059432,-0.05451182653405747,0.01,-24.424123128255207,0.9468273520469666,0.0024615818531148964,0.24674479166666666,0.2,16.56348074807061,0.000250752,1559,0.965791642665863,11.113096237182617,0.052986726
-0.006730610959740544,0.0,-0.17495586474345093,0.0,0.0,0.0,0.0,4.2641997467199986e-16,-3.429567070164974e-06,145,515,-0.008407038258818682,13617,0.0,0.0,1977600,158.73337303,0.0,0.0,-7.187744859110828e-10,-3.2860101412619763e-07,0.0,-0.23430549753821583,1.8153725704477686,0.0,-2.8730880253723534e-08,-0.5,0.004928759883183945,100.0,0.0,162.37,0.17069680131089288,-0.06439218705870807,0.01,-24.43255978822708,0.9475968480110168,-0.005932651198236272,0.2938232421875,0.2,26.49094271659851,0.000250656,1563,0.9432851672172546,17.07623291015625,0.02045382
-0.0067226489232715915,0.0,-0.1653396690878444,0.0,0.0,-0.0004691987672946597,0.0,4.977341215890158e-08,-0.0001222233977368345,145,516,-0.012970272091778536,13636,0.0,0.0,1981440,169.25171310000002,0.0,0.0,-6.807878091906344e-10,-3.0543585479349555e-07,0.0,-0.22184685402540805,1.7185624423379344,0.0,-2.8514891774767364e-08,-0.5,0.006444233072106087,100.0,0.0,156.92,0.14908258531269117,-0.053366206310611,0.01,-24.434001462212926,0.9478049874305725,-0.002163411985183584,0.3284617456896552,0.2,8.628483640736547,0.00025056,1567,0.9812763929367065,7.394414901733398,0.03846579
-0.006610880561544998,0.0,-0.17483024425278826,0.0,0.0,-0.003319019549807019,0.0,7.902039477781922e-12,-0.00020752056052250736,145,517,-0.008712882815933161,13654,0.0,0.0,1985280,160.62905107999998,0.0,0.0,-7.297626915841713e-10,-3.1831752386984007e-07,0.0,-0.23934547822193683,1.8819955222846771,0.0,-3.0885794489033284e-08,-0.5,0.004064409824274076,100.0,0.0,152.22,0.15732543317109998,-0.05227213932000116,0.01,-24.43320369720459,0.9473450779914856,0.00726946210488677,0.2509765625,0.2,31.33779799938202,0.000250464,1568,0.928023636341095,6.908882141113281,0.02317512
-0.006849904089342901,0.0,-0.18042759993822996,0.0,0.0,-0.01639389170131679,0.0,2.403073305260436e-06,-0.0001367919197724629,145,518,-0.006262438048148019,13670,0.0,0.0,1989120,146.91389641,0.0,0.0,-8.226895692231275e-10,-3.1697081199328683e-07,0.0,-0.2037618325486948,1.702281671326228,0.0,-2.7354072355971288e-08,-0.5,0.004879535870188105,100.0,0.0,155.55,0.16903307996565486,-0.06531747231761646,0.01,-24.438056766986847,0.947826623916626,-0.008734685863601044,0.22479248046875,0.2,9.451666660606861,0.000250368,1572,0.9777408838272095,6.2089056968688965,0.020248145
-0.006749855706555625,0.0,-0.18379372319190562,0.0,0.0,-0.001378083420997637,0.0,1.5245083613859188e-12,-4.0713312274402044e-05,145,519,-0.006464960298199896,13687,0.0,0.0,1992960,161.18322267999997,0.0,0.0,-6.976733203242764e-10,-3.990485753177563e-07,0.0,-0.27393178294589604,2.1804515103686013,0.0,-3.7529229268851204e-08,-0.5,0.0029438921983864054,100.0,0.0,156.58,0.19703353114070415,-0.05961437792984499,0.01,-24.447600603103638,0.948761522769928,-0.001458051716326736,0.2978515625,0.2,20.42150256037712,0.000250272,1576,0.9595431089401245,8.559481620788574,0.023464506
-0.006810088463117869,0.0,-0.1794045456782251,0.0,0.0,0.0,0.0,3.414753721653935e-17,-9.139557136737986e-05,145,520,-0.00626642598013085,13703,0.0,0.0,1996800,150.06083791,0.0,0.0,-6.939206844217874e-10,-3.2290031532910416e-07,0.0,-0.2325982416287574,1.7678873384250149,0.0,-3.09334467053142e-08,-0.5,0.004516876783719265,100.0,0.0,158.99,0.18037161966384868,-0.06051223868724878,0.01,-24.451072057088215,0.9484856724739075,0.0072607498441357166,0.298828125,0.2,8.46663931508859,0.000250176,1578,0.9814866185188293,0.6801576614379883,0.040610775
-0.0067789501008098975,0.0,-0.17520061881788412,0.0,0.0,-4.864741627541754e-05,0.0,3.5108507449103936e-11,-3.19880117947303e-05,145,521,-0.008604811461723693,13720,0.0,0.0,2000640,174.03167113000003,0.0,0.0,-7.30573729043364e-10,-2.916053677491197e-07,0.0,-0.1830841261869578,1.576388041057534,0.0,-2.6135708317793907e-08,-0.5,0.005451335493680329,100.0,0.0,160.9,0.164776269495649,-0.06299582259759692,0.01,-24.453300380706786,0.9486003518104553,0.004862784437136725,0.3037109375,0.2,16.503098809719084,0.00025007999999999996,1581,0.9634374976158142,9.1732816696167,0.033413358
-0.006758122915761364,0.0,-0.18119379601196287,0.0,0.0,-0.0002984127745508987,0.0,2.7206762974209296e-17,-4.262718537769446e-05,145,522,-0.006990792886112983,13738,0.0,0.0,2004480,175.41793763,0.0,0.0,-7.701768016179434e-10,-3.594427662691311e-07,0.0,-0.216267111255031,1.872558575675579,0.0,-3.188873767252611e-08,-0.5,0.004282823451736572,100.0,0.0,158.73,0.18079927846533547,-0.06091381529337443,0.01,-24.457449734210968,0.9490085244178772,-0.004129484907025471,0.28497314453125,0.2,19.363006621599197,0.00024998399999999997,1585,0.956784725189209,5.589763164520264,0.03185024
-0.006847290357451492,0.0,-0.17332591504590003,0.0,0.0,0.0,0.0,2.937622232134167e-17,-4.315301680692886e-05,146,523,-0.005175347017506853,13755,0.0,0.0,2008320,155.84835235999998,0.0,0.0,-7.894620231429756e-10,-2.4541255198958045e-07,0.0,-0.1502138920270825,1.278271609173524,0.0,-2.215294704012623e-08,-0.5,0.004858859656599146,100.0,0.0,159.63,0.15166772328474393,-0.0640752312187758,0.01,-24.46303480863571,0.9492552280426025,-0.007429696823237464,0.317626953125,0.2,8.171300396323204,0.000249888,1589,0.9801122546195984,0.5058866143226624,0.03523501
-0.006889013793694986,0.0,-0.17162587177886682,0.0,0.0,-0.0015438334024286703,0.0,9.413719762609485e-08,-2.7902999610505564e-05,146,524,-0.006023440101061112,13769,0.0,0.0,2012160,136.58447351,0.0,0.0,-8.315871816862968e-10,-3.303681107014996e-07,0.0,-0.21365973572579028,1.8094761857987598,0.0,-2.711715486334251e-08,-0.5,0.005351303659212445,100.0,0.0,159.7,0.16561100073152604,-0.04918138464107509,0.01,-24.452216339111327,0.9481866359710693,0.008877579029649496,0.18359375,0.2,30.842856407165527,0.000249792,1590,0.9383859634399414,13.606432914733887,0.018472463
-0.006757908205609478,0.0,-0.17522562363230282,0.0,0.0,-0.005244181738904099,0.0,1.1209072594924554e-07,-9.888924981706498e-05,146,525,-0.0037641338616530326,13786,0.0,0.0,2016000,144.53247587999996,0.0,0.0,-8.029215637015274e-10,-3.568205243185225e-07,0.0,-0.2467026948384108,1.982715519919206,0.0,-3.072153058276549e-08,-0.5,0.0046730684851275135,100.0,0.0,161.92,0.1587089087357963,-0.04828771376568818,0.01,-24.461114645004272,0.9491482973098755,-0.005246167711447924,0.22723388671875,0.2,26.47085413336754,0.000249696,1594,0.9455781579017639,10.374006271362305,0.021784555
-0.006700418214988005,0.0,-0.17225209248631065,0.0,0.0,-0.0068597054328620195,0.0,1.422610089342253e-06,-0.0002777489257266068,146,526,-0.00601021784010274,13803,0.0,0.0,2019840,142.1638709,0.0,0.0,-7.60468199470241e-10,-2.7426779759122093e-07,0.0,-0.2070211914155375,1.457596406019484,0.0,-2.453617650413791e-08,-0.5,0.005201607757525115,100.0,0.0,161.31,0.13928666571206053,-0.060204347110540686,0.01,-24.45702907017299,0.9483919143676758,0.008743303761418377,0.21902901785714285,0.2,14.425276143210274,0.0002496,1595,0.9690685868263245,5.34989070892334,0.02231608
-0.006521703495815212,0.0,-0.15822695029567627,0.0,0.0,-0.02591614493100455,0.0,4.475388570931764e-05,-0.00010547246677090805,146,527,-0.012279839004577114,13822,0.0,0.0,2023680,119.71412674999999,0.0,0.0,-7.03738867589504e-10,-2.81182266065731e-07,0.0,-0.20100709201606698,1.4438268020927296,0.0,-2.0545707599050658e-08,-0.5,0.0076567147392325886,100.0,0.0,157.6,0.1162869412030867,-0.05125894876449939,0.01,-24.45987445116043,0.9489898681640625,-0.0066117061069235206,0.2396240234375,0.2,14.036373034119606,0.000249504,1599,0.9667791724205017,5.545671463012695,0.022510711
-0.006806514350486477,0.0,-0.18421623176051877,0.0,0.0,-0.009538548594588333,0.0,5.367255414824109e-07,-6.630437267965087e-06,146,528,-0.0036777794630197948,13838,0.0,0.0,2027520,130.18924972,0.0,0.0,-7.894767654799481e-10,-3.72074730030587e-07,0.0,-0.262824036640526,1.9496571819596218,0.0,-3.112730727533317e-08,-0.5,0.0036774392157151335,100.0,0.0,157.13,0.1777014171169167,-0.062018589336628405,0.01,-24.459127998352052,0.9486619234085083,0.008296063949819655,0.2306640625,0.2,20.114594173431396,0.00024940799999999995,1601,0.9543712139129639,11.603891372680664,0.041950688
-0.006797468991090746,0.0,-0.17863588210552778,0.0,0.0,-0.0030333881003678387,0.0,3.3809203906190436e-07,-5.0124030640581547e-05,146,529,-0.00487831935816364,13853,0.0,0.0,2031360,160.15440567999997,0.0,0.0,-7.679180302697362e-10,-4.2704430646382597e-07,0.0,-0.28509390348725255,2.2999103786688866,0.0,-3.526233888878241e-08,-0.5,0.003348477109219267,100.0,0.0,159.24,0.18087588858972004,-0.04928615852683293,0.01,-24.459184646606445,0.9486426115036011,0.0008453409187495709,0.2189453125,0.2,16.9774528503418,0.000249312,1603,0.9612279534339905,9.212528228759766,0.045479603
-0.006847247257514824,0.0,-0.1631346642639895,0.0,0.0,-0.011263959615287786,0.0,2.790500260731326e-06,-4.6554778008630456e-05,146,530,-0.009511324689654576,13869,0.0,0.0,2035200,149.73099282,0.0,0.0,-7.054163169994436e-10,-2.673608257970801e-07,0.0,-0.20568758565479722,1.4289920454878087,0.0,-2.3992967159758032e-08,-0.5,0.007079296545733916,100.0,0.0,157.65,0.13441039620564943,-0.05837098132807617,0.01,-24.468981564044952,0.9498040676116943,-0.005038615287048742,0.2186279296875,0.2,21.42540366947651,0.000249216,1607,0.9473275542259216,4.918611526489258,0.01933745
-0.006655302448952617,0.0,-0.17874178972749882,0.0,0.0,-0.01817949848528088,0.0,2.2462191375913387e-06,-2.8571866873291233e-05,146,531,-0.009526236994025687,13888,0.0,0.0,2039040,178.64684989,0.0,0.0,-7.99544401859453e-10,-3.829704050461798e-07,0.0,-0.26141861890012336,2.0163807132410954,0.0,-3.164394409708136e-08,-0.5,0.003997786038023134,100.0,0.0,161.71,0.16964067465925273,-0.060045000727290423,0.01,-24.476283490657806,0.950140655040741,-0.004189443767245393,0.2593994140625,0.2,20.420741766691208,0.00024912,1611,0.9561744928359985,17.91649627685547,0.026352456
-0.006906912227982035,0.0,-0.17217121070560512,0.0,0.0,0.0,0.0,6.329646972126515e-15,-0.0016760895911727177,146,532,-0.0063567018513564924,13904,0.0,0.0,2042880,158.40203135,0.0,0.0,-7.355852072585522e-10,-3.038617922726351e-07,0.0,-0.21095637816178933,1.528846185302203,0.0,-2.630662894567462e-08,-0.5,0.006217983016928431,100.0,0.0,158.9,0.16523741776543022,-0.06464728111714903,0.01,-24.470963299274445,0.9498194456100464,-0.005839143632329069,0.2225341796875,0.2,38.08444228768349,0.000249024,1615,0.922278642654419,6.064342021942139,0.018600017
-0.006878434886584742,0.0,-0.17654783685232736,0.0,0.0,0.0,0.0,1.1218994398805235e-17,-2.864572840432326e-07,147,533,-0.007793719232577029,13919,0.0,0.0,2046720,133.4134589,0.0,0.0,-7.655172033678362e-10,-3.2593825702131807e-07,0.0,-0.19201758356041854,1.6030291651795208,0.0,-2.6509136538477032e-08,-0.5,0.005403625990868083,100.0,0.0,158.12,0.16597005723814479,-0.0620158404521037,0.01,-24.468812306722004,0.9490830302238464,0.0006564816253052817,0.21202256944444445,0.2,25.409418212042915,0.000248928,1617,0.9435093998908997,14.110055923461914,0.050113633
-0.00670104960801412,0.0,-0.17300630509708048,0.0,0.0,-0.0054146985572622874,0.0,1.7240952776225477e-05,-0.0016853083161479925,147,534,-0.00537769865235277,13938,0.0,0.0,2050560,124.62650214,0.0,0.0,-7.946910622235081e-10,-3.231448711793951e-07,0.0,-0.21272132376996725,1.6298575242585196,0.0,-2.688073657054955e-08,-0.5,0.005014329051660191,100.0,0.0,157.11,0.16260553251177717,-0.061385698947611596,0.01,-24.47177803516388,0.9494142532348633,-0.005085369790322147,0.27044677734375,0.2,21.62108440697193,0.000248832,1621,0.9514732956886292,3.32641863822937,0.021919454
-0.006711758939004099,0.0,-0.18023688357878778,0.0,0.0,-0.0014728679686744073,0.0,4.250979120071071e-06,-5.717917386821057e-05,147,535,-0.004720442115307666,13956,0.0,0.0,2054400,118.33183047,0.0,0.0,-6.816793038212869e-10,-3.841711324863479e-07,0.0,-0.2452030433755225,1.8472069390904227,0.0,-3.543164962517583e-08,-0.5,0.00377381069290231,100.0,0.0,154.74,0.18153473284482496,-0.05877135814048136,0.01,-24.475746870040894,0.9499071836471558,-0.007971239665494068,0.2410888671875,0.2,26.224525913596153,0.000248736,1625,0.9448115229606628,10.503517150878906,0.016223406
-0.006757183835983527,0.0,-0.17442450838056855,0.0,0.0,-0.00032439075947263775,0.0,1.6070077982614204e-12,-4.944233657956562e-05,147,536,-0.006691262676362869,13973,0.0,0.0,2058240,132.41756064000003,0.0,0.0,-7.890436755467187e-10,-3.4399406773844526e-07,0.0,-0.22057806042839545,1.7510737067975402,0.0,-2.839173922305683e-08,-0.5,0.00531244920894971,100.0,0.0,155.95,0.16372252367669943,-0.05626844653027212,0.01,-24.484575629234314,0.9504148960113525,-0.002328696005861275,0.27215576171875,0.2,42.19002203643322,0.00024864,1629,0.9069464206695557,3.0928549766540527,0.03557261
-0.006811659707350898,0.0,-0.17573280113811723,0.0,0.0,-0.00036605793610408773,0.0,2.094037842257891e-11,-8.027816902426979e-05,147,537,-0.008356139753714742,13989,0.0,0.0,2062080,134.91533681,0.0,0.0,-8.27697453880819e-10,-3.126736964156837e-07,0.0,-0.2078462339322585,1.5958763870698047,0.0,-2.4506946550666186e-08,-0.5,0.005758110480853875,100.0,0.0,156.12,0.1556112030773499,-0.05609073504823567,0.01,-24.48694682121277,0.9503288269042969,0.0010325801413273439,0.27130126953125,0.2,16.082248367369175,0.000248544,1633,0.9656232595443726,2.439167022705078,0.023067035
-0.006635692865391199,0.0,-0.18378627038374137,0.0,0.0,0.0,0.0,7.069833570004486e-15,-8.58867584906903e-05,147,538,-0.0035905949929168264,14006,0.0,0.0,2065920,146.44861181,0.0,0.0,-7.911394641890853e-10,-3.8452178148277607e-07,0.0,-0.2434596167160259,1.9209257880826482,0.0,-3.1124448758121565e-08,-0.5,0.0033628152719276643,100.0,0.0,156.26,0.17540834217368664,-0.0577002970302997,0.01,-24.494685649871826,0.9511695504188538,-0.006364456930896267,0.1937255859375,0.2,36.02393960952759,0.000248448,1637,0.9239296317100525,22.698402404785156,0.013859166
-0.006798847417878342,0.0,-0.15759881876633872,0.0,0.0,-0.0018554081215955318,0.0,1.3854971686813e-06,-1.1744775731737416e-05,147,539,-0.011600011107592722,14023,0.0,0.0,2069760,139.89624021999998,0.0,0.0,-6.497544378517647e-10,-2.3441638713080103e-07,0.0,-0.15007229332591468,1.0761289097832811,0.0,-1.90091769336399e-08,-0.5,0.008191482916565665,100.0,0.0,158.59,0.12159636448076211,-0.06398693398749622,0.01,-24.500027120113373,0.9511112570762634,-0.007458312611561269,0.2724609375,0.2,17.25293194502592,0.00024835199999999997,1641,0.9590502977371216,2.2303476333618164,0.021697091
-0.006615400316580379,0.0,-0.16755763271422724,0.0,0.0,0.0,0.0,1.7889188368876101e-16,-3.757807814205686e-05,147,540,-0.009830516966202298,14041,0.0,0.0,2073600,120.63998864999999,0.0,0.0,-7.262928305929875e-10,-3.099729682714746e-07,0.0,-0.21172723811099087,1.5635288454513854,0.0,-2.480033493873496e-08,-0.5,0.006046749999890747,100.0,0.0,157.82,0.15373746091083323,-0.061543830314457204,0.01,-24.49464277787642,0.9502966403961182,0.006300379352813417,0.212890625,0.2,17.962820399891246,0.000248256,1643,0.9504748582839966,10.853584289550781,0.046680454
-0.006566097709225435,0.0,-0.16824609595742013,0.0,0.0,-0.0034007611474485017,0.0,5.999819670816787e-09,-6.901082907241092e-05,147,541,-0.011446974700461935,14059,0.0,0.0,2077440,111.95632399,0.0,0.0,-8.320990583223915e-10,-3.4811708716315167e-07,0.0,-0.2650740690870069,2.005437159392144,0.0,-2.8518912690131844e-08,-0.5,0.005511075466777152,100.0,0.0,153.16,0.14908109689203425,-0.047303068108344906,0.01,-24.497179210186005,0.950607419013977,-0.004398422737722285,0.27899169921875,0.2,19.48732677102089,0.00024816,1647,0.9574834704399109,4.891158580780029,0.029152598
-0.006722373968944972,0.0,-0.18159057350695834,0.0,0.0,-0.005667563492132196,0.0,1.0010520023678944e-06,-7.65056348692314e-05,147,542,-0.003439513746092721,14075,0.0,0.0,2081280,139.07126166,0.0,0.0,-8.185995558116266e-10,-4.1694235659850787e-07,0.0,-0.2945597653851243,2.118316506654887,0.0,-3.541945500730464e-08,-0.5,0.003282383543442241,100.0,0.0,156.24,0.17071513421539525,-0.05439217112128292,0.01,-24.504107654094696,0.9510993957519531,-0.004339759994763881,0.28167724609375,0.2,21.212945073843002,0.000248064,1651,0.9558727741241455,11.156737327575684,0.0229901
-0.006763578380456921,0.0,-0.17952360409981336,0.0,0.0,-0.008988151699855207,0.0,4.592528632390919e-06,-0.001069772836086143,147,543,-0.00742945142285443,14092,0.0,0.0,2085120,166.05166182000002,0.0,0.0,-7.524399780960872e-10,-4.17547536249138e-07,0.0,-0.31012070392344226,2.2288626687253053,0.0,-3.700259533591191e-08,-0.5,0.003353361823778679,100.0,0.0,158.01,0.17332198817666855,-0.054338852910833596,0.01,-24.507358491420746,0.9512621760368347,-0.004322245767980348,0.24664306640625,0.2,37.117305010557175,0.000247968,1655,0.9137140512466431,19.000038146972656,0.013417786
-0.006620949685511942,0.0,-0.16632959419971086,0.0,0.0,-0.001649696083481481,0.0,1.7550920306681737e-09,-0.000645609031536379,148,544,-0.014068430085007968,14111,0.0,0.0,2088960,185.69305943999998,0.0,0.0,-7.034594412166516e-10,-3.4377721180094013e-07,0.0,-0.22104428502648796,1.6254426897232577,0.0,-2.6819826511436474e-08,-0.5,0.006912877885131301,100.0,0.0,157.64,0.1510408464224444,-0.05924731596729864,0.01,-24.510355591773987,0.9514331817626953,-0.00988911871536402,0.21185302734375,0.2,24.9122793674469,0.000247872,1659,0.9370500445365906,5.3038506507873535,0.01568408
-0.006845368016744916,0.0,-0.17563735923851131,0.0,0.0,-0.004834417187739159,0.0,1.0869903751678862e-06,-5.121503225494362e-05,148,545,-0.007407899825606292,14125,0.0,0.0,2092800,188.42520318000004,0.0,0.0,-7.241734226789339e-10,-3.602328744340202e-07,0.0,-0.27572029150517435,1.9075141524747492,0.0,-3.391460994222261e-08,-0.5,0.004319918721753351,100.0,0.0,162.89,0.16403241764951948,-0.057508616080186356,0.01,-24.51407766342163,0.9515582323074341,-0.006378224599757232,0.27630615234375,0.2,17.915151864290237,0.000247776,1663,0.9573270082473755,7.475250720977783,0.026863674
-0.006662532468136649,0.0,-0.17514139369092574,0.0,0.0,-0.029401633021613045,0.0,3.986138553730908e-05,-1.998312417509071e-05,148,546,-0.005375790041658632,14141,0.0,0.0,2096640,183.51522530999998,0.0,0.0,-7.483864694482359e-10,-4.106841158775392e-07,0.0,-0.30044733980998595,2.125267532305556,0.0,-3.428359284555201e-08,-0.5,0.004460835354893803,100.0,0.0,164.4,0.15549810700317146,-0.0467068398696372,0.01,-24.51173474238469,0.9511127471923828,0.010945664647106942,0.26412259615384615,0.2,19.079183871929462,0.00024767999999999996,1665,0.956076443195343,11.829020500183105,0.03047651
-0.006830545115972617,0.0,-0.17676511098745362,0.0,0.0,-0.0033183027102122813,0.0,4.5550782288902484e-09,-7.040176242017707e-05,148,547,-0.010651326869961345,14156,0.0,0.0,2100480,171.87634805,0.0,0.0,-7.709170778482604e-10,-3.468040872047775e-07,0.0,-0.2746603482132554,1.764641424602497,0.0,-2.8346388657505096e-08,-0.5,0.0049656047957320655,100.0,0.0,163.63,0.15848745933291689,-0.058904768828517334,0.01,-24.514959633350372,0.9515383243560791,-0.009595974363037385,0.22210693359375,0.2,27.25058025121689,0.000247584,1669,0.9366899728775024,9.497600555419922,0.02420667
-0.006799427101224839,0.0,-0.16399493151076333,0.0,0.0,-0.008642769371467766,0.0,1.818645884800252e-07,-3.179070483162707e-05,148,548,-0.012733023150433379,14172,0.0,0.0,2104320,161.14412968,0.0,0.0,-7.794388816409026e-10,-3.1497987209336536e-07,0.0,-0.2116357700496093,1.5340255598635235,0.0,-2.2326087920274882e-08,-0.5,0.006562074493625318,100.0,0.0,166.59,0.13542965601973467,-0.05164768798938387,0.01,-24.52269822359085,0.9525707960128784,-0.004656951408833265,0.25640869140625,0.2,19.28346200287342,0.00024748799999999997,1673,0.9570931792259216,14.164262771606445,0.022871383
