reward_terms/stance,curriculum/eff_scale,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/overrun,reward_terms/residual,reward_terms/residual_rate,reward_terms/angmom,reward_terms/upright,reward_terms/coef_rate,reward_terms/clearance,time/total_timesteps,reward_terms/assist_pen,reward_terms/time,reward_terms/foot_slip,reward_terms/lat_vel,reward_terms/action_rate,reward_terms/energy,time/fps,reward_terms/stance_time,time/time_elapsed,reward_terms/motor_vel,curriculum/sprint_dist_m,reward_terms/air_time,reward_terms/fwd_speed,reward_terms/height,reward_terms/torque,rollout/ep_len_mean,reward_terms/step_rate,reward_terms/phase_contact,reward_terms/foot_ahead,curriculum/ent_coef,time/iterations,reward_terms/hip_roll,curriculum/stance_ratio,reward_terms/stop,reward_terms/alive,rollout/ep_rew_mean,reward_terms/vz,curriculum/ctrl_jitter_ms,train/learning_rate,train/n_updates,train/approx_kl,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/value_loss,train/std,train/policy_gradient_loss,train/clip_range
-0.00024597014792333724,0.0018432,0.0,-0.4321845933893534,0.0,-0.10313349804695339,0.0,-0.09707702954327299,-0.1931683774688096,-1.2851997302728735,0.06278867245064373,460800,0.0,-0.5,-0.7104085852703004,-1.7236142763501317e-07,-0.11985224083547436,-0.0001594931680360545,4439,0.0,103,-3.061017421553042e-05,25.27648,0.0003575297402373205,-0.28523891341217594,-0.013452781506955117,-0.0011353969714099144,166.94,0.0,-0.4071472718469069,0.0,0.01,25,-0.047169542402931294,0.649576064,0.0,0.0,-140.56456746999996,-0.13218287723931582,0.0,0.0002996461056,155452,0.026019145,0.2921875,-34.07540435791016,23.559999465942383,0.28144681453704834,49.013369750976565,1.0018094778060913,0.019084973260760307,0.2
-0.001210119587829623,0.00192,0.0,-0.40808760455572923,0.0,-0.10308392127643534,0.0,-0.09840252464191597,-0.24989369172053838,-1.2627333355641062,0.06801942042974249,479232,0.0,-0.5,-0.7033091056145004,-1.6317078277480822e-07,-0.11716832741934713,-0.00016474909585190034,4441,0.0,107,-3.146157780867467e-05,25.288,0.00039659221915321215,-0.22922838298176373,-0.017899835630077326,-0.0011720172578299887,178.51,0.0,-0.4006122084799799,0.0,0.01,26,-0.051710438303079295,0.6495584,0.0,0.0,-142.50685359,-0.14559345259570652,0.0,0.00029963136,155453,0.031341247,0.34140625,-34.07752914428711,23.038400650024414,0.5180577039718628,47.85128555297852,1.0019193887710571,0.024159935303032398,0.2
-0.0020728217644547923,0.0019968,0.0,-0.42182638132806116,0.0,-0.10359768327158775,0.0,-0.10183571663965489,-0.2538143118549668,-1.2554590192345383,0.06843741525675047,497664,0.0,-0.5,-0.6996875429749805,-1.6177468827409246e-07,-0.1149172968007272,-0.000166031503646295,4443,0.0,111,-3.13007148666857e-05,25.29952,0.00034613660278005735,-0.29378333730424083,-0.018496179559651094,-0.001196422744510507,182.5,0.0,-0.4047819355818951,0.0,0.01,27,-0.05479795366012863,0.6495407360000001,0.0,0.0,-142.73233444999997,-0.15664121491457741,0.0,0.0002996166144,155454,0.028223192,0.31552734375,-34.07664337158203,21.594890594482422,0.5275672674179077,46.18402862548828,1.0018659830093384,0.019686638657003642,0.2
-0.0010989009913993163,0.0020736,0.0,-0.4131193930809383,0.0,-0.1034224958298653,0.0,-0.09071207737234464,-0.19100659322529812,-1.276654379096984,0.058904157215905424,516096,0.0,-0.5,-0.6951291432223781,-1.6471194192423076e-07,-0.11998632907276931,-0.00017666603241661916,4443,0.0,116,-3.4337720955549736e-05,25.31104,0.00042697434158374864,-0.3249074099857346,-0.012591403177288038,-0.0012495168760023872,182.29,0.0,-0.4049165314417485,0.0,0.01,28,-0.047255029660301526,0.649523072,0.0,0.0,-144.40883022,-0.11645736762342443,0.0,0.00029960186879999997,155455,0.027238447,0.31337890625,-34.07624969482422,23.845232009887695,0.6338732242584229,55.071231842041016,1.0018279552459717,0.018620187882333994,0.2
-0.001119193439444082,0.0021504,0.0,-0.4027786498081578,0.0,-0.10342637906324299,0.0,-0.09344419155043168,-0.1934441135783316,-1.266332587749449,0.060764217671663324,534528,0.0,-0.5,-0.7069015372793079,-1.7432936812535745e-07,-0.11794790998039062,-0.00018127360569284923,4445,0.0,120,-3.474396316528126e-05,25.32256,0.0003184672968927771,-0.46362404624769593,-0.014070860713759206,-0.0012910539924268739,180.91,0.0,-0.4078352476659458,0.0,0.01,29,-0.045569854603868885,0.649505408,0.0,0.0,-144.61947633,-0.13842329083614277,0.0,0.0002995871232,155456,0.024108153,0.286865234375,-34.07487411499024,17.976205825805664,0.18559426069259644,39.83804779052734,1.0017179250717163,0.01596924823243171,0.2
-0.0014512609628429657,0.0022272,0.0,-0.4170000932037205,0.0,-0.10341110015229717,0.0,-0.09353539524354154,-0.19069614256156017,-1.2601660874915066,0.06289941943315779,552960,0.0,-0.5,-0.7016264649742687,-1.772940214965282e-07,-0.11908554434997622,-0.0001900052332886057,4447,0.0,124,-3.668972205077635e-05,25.33408,0.0004562709913847761,-0.31997004512852834,-0.013743916949614325,-0.001346427487470444,184.8,0.0,-0.4026235190331309,0.0,0.01,30,-0.0529264146259795,0.649487744,0.0,0.0,-144.5311291,-0.13325818319113297,0.0,0.0002995723776,155457,0.025619052,0.29241943359375,-34.06988048553467,17.372724533081055,-1.158921480178833,37.35591506958008,1.0012922286987305,0.01849600818241015,0.2
-0.002932489986339238,0.002304,0.0,-0.43852160054596345,0.0,-0.1032899688702281,0.0,-0.0953449722016443,-0.24501193105256394,-1.273986371550989,0.0662020317009263,571392,0.0,-0.5,-0.692115495758161,-1.648997257384212e-07,-0.11866518805224163,-0.00019979301348580937,4449,0.0,128,-3.8567769652751753e-05,25.3456,0.00029079814299216703,-0.29140604257240144,-0.013472870342857697,-0.0014275296550493792,174.82,0.0,-0.38416547485505537,0.0,0.01,31,-0.05108824456163557,0.6494700800000001,0.0,0.0,-143.01484846000002,-0.14944275784053834,0.0,0.000299557632,155458,0.023071025,0.2703857421875,-34.06964683532715,20.89962387084961,0.46277421712875366,43.241817474365234,1.0012531280517578,0.01541135337902233,0.2
-0.0004913832041992,0.0023808,0.0,-0.41429388945220136,0.0,-0.10333912281696073,0.0,-0.09335930997853614,-0.16606180450639857,-1.2780048578738228,0.055971118324117025,589824,0.0,-0.5,-0.7056523478939862,-1.6788771738419245e-07,-0.1191636337477007,-0.00020239806226299487,4449,0.0,132,-3.882334344725702e-05,25.35712,0.0003363709515219347,-0.36019990827398807,-0.012152183337710128,-0.0014497529649609969,175.67,0.0,-0.40949415711064807,0.0,0.01,32,-0.05039334756098705,0.649452416,0.0,0.0,-142.7684281,-0.12014828083609262,0.0,0.0002995428864,155459,0.028900525,0.308935546875,-34.07680740356445,18.642257690429688,-1.236471176147461,39.28761672973633,1.00188148021698,0.020821269508451222,0.2
-6.316005562741301e-05,0.0024576,0.0,-0.42780383908857317,0.0,-0.10344630784352582,0.0,-0.08719848777195632,-0.199563940296546,-1.2752841415389073,0.06560282320110569,608256,0.0,-0.5,-0.664822544917605,-1.7245685965645692e-07,-0.11881474309155322,-0.00021142564307797117,4450,-1.3562837719089455e-06,136,-4.082353148257592e-05,25.36864,0.00042317645986460976,-0.3300055260545395,-0.015414269094418127,-0.001488409226050004,182.54,0.0,-0.38238298318997804,0.0,0.01,33,-0.04810463372065263,0.649434752,0.0,0.0,-144.51494802000002,-0.14434294211494736,0.0,0.0002995281408,155460,0.02814293,0.310400390625,-34.076882934570314,17.272418975830078,0.09421992301940918,38.99317321777344,1.0018208026885986,0.020220031682401895,0.2
-0.0024574247749600798,0.0025344,0.0,-0.4065194690226759,0.0,-0.10325932978328604,0.0,-0.09581671934669736,-0.18562423658677749,-1.2883219456112849,0.05928845391274665,626688,0.0,-0.5,-0.7155402591675306,-1.66062302913263e-07,-0.11967470566209472,-0.00021702262118788237,4451,0.0,140,-4.176108693218873e-05,25.38016,0.0003531896121179064,-0.35927937206251526,-0.013694763787143984,-0.0015576459973576503,178.45,0.0,-0.40497007981835853,0.0,0.01,34,-0.04822759887197158,0.649417088,0.0,0.0,-143.52702688,-0.14651454375626072,0.0,0.0002995133952,155461,0.024908144,0.2896484375,-34.073910522460935,16.38214683532715,-0.08300161361694336,34.391580963134764,1.0016107559204102,0.019179905485361814,0.2
-0.0029198134800681556,0.0026112,0.0,-0.4051058485071655,0.0,-0.10393618082329203,0.0,-0.0825430386875994,-0.16827811815948343,-1.2665474195820794,0.0554760742044794,645120,0.0,-0.5,-0.7365021785237724,-1.8415511296989492e-07,-0.11767459792536315,-0.0002262618496913846,4452,-3.7976488884952332e-06,144,-4.525832283882916e-05,25.39168,0.0004323994960739381,-0.430199026423841,-0.012965613562900909,-0.0015449482117221925,196.25,0.0,-0.40107726553020917,0.0,0.01,35,-0.05354301886600002,0.6493994240000001,0.0,0.0,-148.11509983000002,-0.12527884688471053,0.0,0.0002994986496,155462,0.02695477,0.3033203125,-34.07598876953125,17.829986572265625,0.09063142538070679,36.69784698486328,1.0017971992492676,0.017688602046109735,0.2
-0.005290062007549327,0.002688,0.0,-0.4250623424428608,0.0,-0.1033427578026533,0.0,-0.10083559704085146,-0.24690270691608188,-1.273740383947696,0.06782955135925242,663552,0.0,-0.5,-0.6671494975808595,-1.5748195675362142e-07,-0.11886176616935996,-0.0002262743560166,4453,0.0,148,-4.360318941865621e-05,25.4032,0.00034559413001665636,-0.4461415836101101,-0.01859626554147095,-0.0016378599077833558,183.73,0.0,-0.3751102782385178,0.0,0.01,36,-0.04766998587782059,0.64938176,0.0,0.0,-145.03189983000001,-0.16774479454181487,0.0,0.000299483904,155463,0.02722094,0.3080078125,-34.076470947265626,16.823667526245117,-1.0078246593475342,34.06106033325195,1.0018424987792969,0.01892053121700883,0.2
-0.003074096657597347,0.0027648,0.0,-0.42654810228121204,0.0,-0.10295485631611917,0.0,-0.09854680906275654,-0.18391562525009042,-1.2989733546154014,0.055430829349265985,681984,0.0,-0.5,-0.7112409990177136,-1.5579698202560654e-07,-0.12242694565066789,-0.00023719909301767592,4454,0.0,153,-4.556285204961737e-05,25.41472,0.00033094570972025394,-0.45296266922777995,-0.011945351590635096,-0.0016876780195137341,154.41,0.0,-0.4022413913937384,0.0,0.01,37,-0.040898308009637147,0.649364096,0.0,0.0,-138.22127871,-0.1328584032651821,0.0,0.0002994691584,155464,0.029035997,0.32314453125,-34.07576675415039,15.186188697814941,-0.6241763830184937,32.63081741333008,1.001761794090271,0.0202979356283322,0.2
-0.0034632517711725135,0.0028416,0.0,-0.4028601425973399,0.0,-0.10322300139002824,0.0,-0.08238318142947383,-0.17116105631767614,-1.2796443020845798,0.058963617195475417,700416,0.0,-0.5,-0.7021249427058733,-1.8726039423449644e-07,-0.1216858803964698,-0.00024236055125596647,4455,0.0,157,-4.7538448579768916e-05,25.42624,0.00022352384985424578,-0.3232254510773631,-0.015178733324452857,-0.0016965844998708607,160.38,0.0,-0.4004044771419226,0.0,0.01,38,-0.052196578047558874,0.649346432,0.0,0.0,-138.92844437999997,-0.138377870662163,0.0,0.0002994544128,155465,0.027735626,0.3082275390625,-34.07026672363281,12.9253568649292,-2.2926907539367676,27.6527738571167,1.001284122467041,0.024073028471320868,0.2
-0.005937737885855888,0.0029184,0.0,-0.4135002808029302,0.0,-0.10340019340301906,0.0,-0.09773879519392031,-0.18217965632691857,-1.2873470874495547,0.058737993494171935,718848,0.0,-0.5,-0.6983949623617423,-1.7000804364597837e-07,-0.12197815359135815,-0.00025764789175783447,4454,0.0,161,-5.009246367268173e-05,25.43776,0.0003217225667968806,-0.40462072527030546,-0.014710201737875846,-0.0018283076136809137,168.67,0.0,-0.39480083197192056,0.0,0.01,39,-0.04940310634485154,0.6493287680000001,0.0,0.0,-141.51593666,-0.13085008934647202,0.0,0.0002994396672,155466,0.023747675,0.27734375,-34.06818962097168,15.936788558959961,-0.0003714561462402344,34.76456165313721,1.001143455505371,0.015858642873354256,0.2
-0.005293114216274608,0.0029952,0.0,-0.40925875792946775,0.0,-0.10351229288800971,0.0,-0.09047260765956171,-0.17248517031215901,-1.2817447254799654,0.05975512643903564,737280,0.0,-0.5,-0.6889427443540901,-1.8077742497398226e-07,-0.12165185881197492,-0.00025638183577616694,4455,-2.31931044254452e-05,165,-5.054022100679095e-05,25.44928,0.0002349171716357685,-0.4670113330613457,-0.018434257345159747,-0.0017941430950724282,182.86,0.0,-0.3836892060639729,0.0,0.01,40,-0.04979791625607142,0.649311104,0.0,0.0,-144.45511616,-0.15080492427465364,0.0,0.0002994249216,155467,0.02697568,0.296484375,-34.07240524291992,13.674931526184082,-1.5571093559265137,29.41655921936035,1.0015509128570557,0.020593989826738834,0.2
-9.298705263158503e-05,0.003072,0.0,-0.41285492066349017,0.0,-0.10358955205895928,0.0,-0.08941885215224267,-0.18618983554846102,-1.2757309212633186,0.057960812267715926,755712,0.0,-0.5,-0.7207918161561827,-1.8416806662955267e-07,-0.12297731770324842,-0.0002679973380658751,4457,0.0,169,-5.237143536014304e-05,25.4608,0.00017849360139937035,-0.3824625342052023,-0.014552209121540252,-0.0018779084385493793,182.38,0.0,-0.39440294647692636,0.0,0.01,41,-0.0509538030704201,0.64929344,0.0,0.0,-144.93748904999998,-0.15294371919923105,0.0,0.00029941017599999996,155468,0.025149908,0.284423828125,-34.068824768066406,14.963604927062988,-2.1828246116638184,29.540298461914062,1.0011829137802124,0.018106527131749317,0.2
-0.0017893371428643631,0.0031488,0.0,-0.41500517400743764,0.0,-0.10334683219846938,0.0,-0.09310016047160756,-0.1622917825254466,-1.2820376829747817,0.0583207041999844,774144,0.0,-0.5,-0.7006625578432514,-1.8581621490886784e-07,-0.1214758500447655,-0.000270579225939432,4456,-0.00023288201838214364,173,-5.278880794205638e-05,25.47232,0.00019910993675390878,-0.39489165649438823,-0.01439217713018588,-0.0019272331659948082,171.7,0.0,-0.4016362546935839,0.0,0.01,42,-0.05484454250767065,0.649275776,0.0,0.0,-142.40500405,-0.1313229657240618,0.0,0.00029939543039999997,155469,0.025023183,0.29150390625,-34.07522430419922,13.624217987060547,-2.3567395210266113,30.9381462097168,1.0017735958099365,0.018915423844009637,0.2
-0.0047947398402651146,0.0032256,0.0,-0.41632629233202756,0.0,-0.10339803366083591,0.0,-0.10257480791501546,-0.18231788919646233,-1.290644280610182,0.05994068304457039,792576,0.0,-0.5,-0.7082804857910822,-1.694098993124341e-07,-0.12088635885360811,-0.00027677433140682405,4457,0.0,177,-5.364917582358567e-05,25.48384,0.00037923129598817066,-0.4651460144250837,-0.015540842659030623,-0.0019403324146594,180.04,0.0,-0.385696884332567,0.0,0.01,43,-0.04711674146334385,0.649258112,0.0,0.0,-144.35855928,-0.13827119135284902,0.0,0.0002993806848,155470,0.026064048,0.301806640625,-34.077030181884766,14.009319305419922,-2.8456766605377197,28.157137298583983,1.0018572807312012,0.01703930301591754,0.2
-0.000357761898065049,0.0033024,0.0,-0.404620150734398,0.0,-0.10338836827918158,0.0,-0.07750307257780437,-0.18115246327105514,-1.283737584084912,0.06066356936016621,811008,0.0,-0.5,-0.7036381792410695,-1.7126135355046392e-07,-0.12012480491187902,-0.0002787693304927099,4458,0.0,181,-5.5069640888906355e-05,25.49536,0.0002446826935435335,-0.3264603447200735,-0.016765751347614488,-0.0019459969318437415,170.43,0.0,-0.39858146793668164,0.0,0.01,44,-0.054113162944025975,0.649240448,0.0,0.0,-140.99305453,-0.14088996667919226,0.0,0.0002993659392,155471,0.028727625,0.30804443359375,-34.07130718231201,13.688637733459473,-1.3525867462158203,28.312301635742188,1.0013965368270874,0.0215324095916003,0.2
-0.001213386598985621,0.0033792,0.0,-0.40513538732081505,0.0,-0.10339823922909784,0.0,-0.09616577224350534,-0.20143280314103887,-1.2929758878542787,0.06000984289779928,829440,0.0,-0.5,-0.6971769923856347,-1.6535027140569195e-07,-0.1231559477348037,-0.0002849719979187243,4459,-0.0001224765534667919,185,-5.560755564583601e-05,25.50688,0.00037163580095188483,-0.48335824359914753,-0.01743202293673861,-0.00201331474463301,180.69,0.0,-0.3996037918332117,0.0,0.01,45,-0.05079441086411032,0.649222784,0.0,0.0,-144.54496095000002,-0.15208609373362703,0.0,0.00029935119359999996,155472,0.024033587,0.289013671875,-34.07556381225586,13.290149688720703,-1.2648508548736572,27.48769874572754,1.0017032623291016,0.016191333159804346,0.2
-0.0027283376683188082,0.003456,0.0,-0.4136694812981154,0.0,-0.1036334796287904,0.0,-0.08729751663964626,-0.18808633523075752,-1.283889149455077,0.060968962052336866,847872,0.0,-0.5,-0.6846774048177198,-1.8449678886626736e-07,-0.12063438385797902,-0.00029357475489798565,4460,0.0,190,-5.7638242394618435e-05,25.5184,0.00042100636185043387,-0.4611232945003707,-0.01865171265578591,-0.0020454843654286996,190.26,0.0,-0.3913570607654091,0.0,0.01,46,-0.05657420165082648,0.64920512,0.0,0.0,-146.47367961999996,-0.15282235220498466,0.0,0.000299336448,155473,0.029390937,0.32236328125,-34.07447357177735,10.73784351348877,-2.2251133918762207,24.329887008666994,1.0016555786132812,0.019250449631363152,0.2
-0.004167871455129472,0.0035328,0.0,-0.4146999167096121,0.0,-0.1033305835649195,0.0,-0.09484918644332857,-0.1935027719326115,-1.3052372807127222,0.05743432091250141,866304,0.0,-0.5,-0.7203819797070261,-1.675904830221515e-07,-0.12355243295459256,-0.000295717724467065,4461,0.0,194,-5.778887291861971e-05,25.52992,0.00032497785933729674,-0.4782420897607422,-0.01577928513670336,-0.002085605676454439,185.96,0.0,-0.41247645084818385,0.0,0.01,47,-0.04994717789931603,0.649187456,0.0,0.0,-145.9726677,-0.1493087137394048,0.0,0.0002993217024,155474,0.027330056,0.309375,-34.07300720214844,13.863868713378906,-0.6236746311187744,28.891732025146485,1.0015690326690674,0.01939489394426346,0.2
-0.0018897018043597862,0.0036096,0.0,-0.3877597132520181,0.0,-0.10372579903170327,0.0,-0.08101055302617109,-0.16884608144708108,-1.274362186002566,0.05368050463765264,884736,0.0,-0.5,-0.7498708270896194,-1.6934260711904438e-07,-0.12041659238764225,-0.0003009098029970234,4462,0.0,198,-5.9408468599020885e-05,25.54144,0.000166015376129912,-0.477889529843526,-0.014912179096395896,-0.002058936007406399,188.14,0.0,-0.4063859470405764,0.0,0.01,48,-0.05599378247197368,0.649169792,0.0,0.0,-146.3622242,-0.1355425946731156,0.0,0.00029930695679999996,155475,0.029956004,0.334814453125,-34.07308349609375,10.082111358642578,-1.8328473567962646,23.956811904907227,1.0015590190887451,0.019738931395113467,0.2
-0.005543978822349077,0.0036864,0.0,-0.40452764132285296,0.0,-0.10354239726668596,0.0,-0.08455750960999148,-0.16965270095854124,-1.2929065097436345,0.05476527124064267,903168,0.0,-0.5,-0.7479232920288487,-1.657902497766119e-07,-0.12177868129767079,-0.00030776884262263945,4463,-1.627583211908738e-05,202,-6.019600760063358e-05,25.55296,0.00023274697014130652,-0.45485417834226294,-0.015435629985985177,-0.0021345630965617585,183.03,0.0,-0.41497812240807175,0.0,0.01,49,-0.05547222461193771,0.649152128,0.0,0.0,-144.70593066,-0.13066218772531618,0.0,0.0002992922112,155476,0.027884752,0.314794921875,-34.072898864746094,11.179306983947754,-0.23200750350952148,24.01332893371582,1.0016000270843506,0.018896661512553693,0.2
-0.00042111612222912246,0.0037632,0.0,-0.3984506636904168,0.0,-0.10330529220350651,0.0,-0.08420153366004789,-0.15506675808743578,-1.3130810902430223,0.05335486775204998,921600,0.0,-0.5,-0.7043110773504639,-1.7152809352659596e-07,-0.12577324061437578,-0.00031459677704059755,4463,-2.034438592899177e-06,206,-6.205417607917729e-05,25.56448,0.00027831994359278015,-0.5492845217264501,-0.01473736875860989,-0.002151150644928566,177.9,0.0,-0.4097020581843395,0.0,0.01,50,-0.045810771094237285,0.6491344640000001,0.0,0.0,-144.19959652999998,-0.134455707333935,0.0,0.0002992774656,155477,0.027341798,0.29833984375,-34.071051597595215,11.982963562011719,-1.9632515907287598,24.35929012298584,1.0013837814331055,0.018091040197759867,0.2
-0.004396797073936083,0.00384,0.0,-0.39591845777228185,0.0,-0.10320521704485294,0.0,-0.09640721729300031,-0.17995022668278307,-1.290840272331863,0.058355227081364945,940032,0.0,-0.5,-0.6897720329146582,-1.6805602828489384e-07,-0.1224756269880522,-0.00031775099405419123,4464,0.0,210,-6.245669548227894e-05,25.576,0.00022460903144545027,-0.6004412954125005,-0.020290411434477743,-0.0022143743377618977,176.18,0.0,-0.3885270768672072,0.0,0.01,51,-0.04812077519014637,0.6491168,0.0,0.0,-143.46347904999996,-0.1728433044150799,0.0,0.00029926272,155478,0.026432658,0.291552734375,-34.077283477783205,11.71676254272461,-2.6287119388580322,23.701082229614258,1.0019092559814453,0.020593247562646865,0.2
-0.006210744507674229,0.0039168,0.0,-0.40860254158916104,0.0,-0.1040248865248839,0.0,-0.09689584615368396,-0.1745858125155419,-1.270790416549917,0.05480453489382893,958464,0.0,-0.5,-0.6942261993157832,-1.859005644041607e-07,-0.11768032906093945,-0.00031998080041136076,4464,0.0,214,-6.320543685560235e-05,25.58752,0.0004367400122444249,-0.6179960153413898,-0.017675210650336115,-0.002226693114764643,189.37,0.0,-0.3814857644899187,0.0,0.01,52,-0.06425753384446244,0.649099136,0.0,0.0,-146.76186404,-0.1458586779553384,0.0,0.00029924797439999997,155479,0.030095782,0.321533203125,-34.078810119628905,11.379809379577637,-2.392268419265747,23.044128799438475,1.0020413398742676,0.02237605256959796,0.2
-0.0054285493245393585,0.0039936,0.0,-0.3878087369439313,0.0,-0.10362540621693561,0.0,-0.08561261919968932,-0.17382376201146002,-1.286576992560308,0.05631339732047523,976896,0.0,-0.5,-0.6952204740347859,-1.7026830610609564e-07,-0.12262773479696021,-0.0003308946283618093,4465,-1.057926177357634e-05,218,-6.452201133996906e-05,25.59904,0.00018446150028871166,-0.6429007457286661,-0.0214790530806241,-0.002313123103481726,187.3,0.0,-0.3936874866070905,0.0,0.01,53,-0.050116792972814794,0.649081472,0.0,0.0,-146.33620835000002,-0.1546017436951144,0.0,0.0002992332288,155480,0.027609348,0.3033203125,-34.07823486328125,11.256148338317871,-1.4906377792358398,25.03888511657715,1.0019116401672363,0.0216970625333488,0.2
-0.0012910123434634073,0.0040704,0.0,-0.4058439060033354,0.0,-0.10372530887858256,0.0,-0.08475292898406367,-0.1740258766607078,-1.293336770914117,0.060708130133318376,995328,0.0,-0.5,-0.7145570978155348,-1.9491470536315054e-07,-0.12162134061608408,-0.0003486589768449957,4465,0.0,222,-6.862725401571462e-05,25.61056,0.0002392574194042633,-0.4185878082627967,-0.016458548099129406,-0.0024299456445560945,176.38,0.0,-0.38521339693039836,0.0,0.01,54,-0.06119562635962624,0.6490638080000001,0.0,0.0,-143.78802393,-0.14090960698405872,0.0,0.0002992184832,155481,0.026946414,0.3126953125,-34.075686645507815,9.474708557128906,-3.169738292694092,21.9422550201416,1.0017995834350586,0.019487713649868964,0.2
-0.00439147995507404,0.0041472,0.0,-0.39474941372510075,0.0,-0.10330110198965259,0.0,-0.09208095162685268,-0.15951728068620802,-1.2916541433859123,0.05291022306598779,1013760,0.0,-0.5,-0.734689484258157,-1.7806823788466034e-07,-0.12286777033428743,-0.00034625953909245635,4464,0.0,227,-6.876842565553125e-05,25.62208,0.00027072435154372617,-0.5577455929971177,-0.01680599556758651,-0.002376165293302961,176.85,0.0,-0.41399635136062596,0.0,0.01,55,-0.050536480815008715,0.649046144,0.0,0.0,-143.62042729,-0.14746714938066074,0.0,0.0002992037376,155483,0.068435624,0.3280843098958333,-34.079572677612305,11.251978874206543,-2.43766188621521,24.626105626424152,1.0020350217819214,0.007894423635055622,0.2
-0.005682126712608501,0.004224,0.0,-0.40617175646613923,0.0,-0.10371902991498275,0.0,-0.08674013572420099,-0.16136210876355972,-1.2915204854232236,0.056160543061553034,1032192,0.0,-0.5,-0.6953730079477493,-1.7262263171137271e-07,-0.12306855011605383,-0.00035253994501705324,4465,0.0,231,-6.935765218361676e-05,25.6336,0.00027560726933491725,-0.6268496246601285,-0.014880632924894006,-0.0024434927610127114,178.4,0.0,-0.39598941145286776,0.0,0.01,56,-0.04398314708747855,0.64902848,0.0,0.0,-144.18671578000004,-0.14585143519053215,0.0,0.000299188992,155484,0.026729872,0.3080078125,-34.07127685546875,10.061408042907715,-5.615418910980225,21.772325134277345,1.0013642311096191,0.01855946322903037,0.2
-0.00440609091633563,0.0043008,0.0,-0.38549210442984416,0.0,-0.10377771319450653,0.0,-0.08258654014887594,-0.14582110872531728,-1.289591969599354,0.04907148936799395,1050624,0.0,-0.5,-0.7546270031787081,-1.6531362255566354e-07,-0.12136074430018283,-0.00034759410741468463,4466,0.0,235,-6.901254468329269e-05,25.64512,0.0002072480500727478,-0.6449958226957119,-0.01633389453349045,-0.00236411741419864,188.19,0.0,-0.4195720918557011,0.0,0.01,57,-0.04848405489397621,0.649010816,0.0,0.0,-146.79047314,-0.12893222312946576,0.0,0.0002991742464,155485,0.023653273,0.28427734375,-34.070655822753906,9.844513893127441,-6.36346960067749,19.409405517578126,1.0013740062713623,0.015649560932070018,0.2
-0.0023133088698415877,0.0043776,0.0,-0.4076671859738401,0.0,-0.10354259405282544,0.0,-0.08139795494748758,-0.1560179882811866,-1.2946973730216036,0.05270840400252278,1069056,0.0,-0.5,-0.7125890372912852,-1.60404988286105e-07,-0.12412005403244211,-0.0003656814795604514,4466,-3.743456262681219e-05,239,-7.312492232475555e-05,25.65664,0.00010525152255367074,-0.6037451872106208,-0.017207096907208307,-0.002505835426632867,171.46,0.0,-0.40480336224580393,0.0,0.01,58,-0.04554354052888285,0.6489931520000001,0.0,0.0,-142.59797163,-0.1541751304030163,0.0,0.0002991595008,155486,0.024570687,0.27496337890625,-34.06662845611572,9.42645263671875,-3.946043014526367,19.95213270187378,1.0009994506835938,0.018658972578123212,0.2
-0.0027756106813855517,0.0044544,0.0,-0.39359879331850667,0.0,-0.10404524731636469,0.0,-0.08529742581917892,-0.1649336526535733,-1.2946818868836218,0.051788168839137866,1087488,0.0,-0.5,-0.7343948481694818,-1.7736346532633185e-07,-0.12115453151655399,-0.0003600386610108844,4466,0.0,243,-7.130137779044799e-05,25.66816,0.00015896238296085762,-0.6897798108336426,-0.015360938213068352,-0.002467054271908549,184.81,0.0,-0.40481043664792987,0.0,0.01,59,-0.04901946199906796,0.648975488,0.0,0.0,-145.86804238,-0.13113328353282233,0.0,0.00029914475519999997,155488,0.062711366,0.313232421875,-34.07403437296549,9.427128791809082,-6.9558892250061035,21.254177411397297,1.0016536712646484,0.009383317393561205,0.2
-0.0007832013995175345,0.0045312,0.0,-0.38216568762839365,0.0,-0.10373289995742369,0.0,-0.0712269960247202,-0.11624387709013856,-1.295348850461724,0.04527430894471661,1105920,0.0,-0.5,-0.7644892489324069,-1.8501985343164078e-07,-0.12419488389684122,-0.00038695270676245317,4467,0.0,247,-7.80424087454943e-05,25.67968,0.00023328957225506505,-0.5246778149693007,-0.010186445421396129,-0.0025691360960281248,163.5,0.0,-0.4381991743969842,0.0,0.01,60,-0.05091115763891547,0.648957824,0.0,0.0,-140.15018977,-0.11263763920249649,0.0,0.0002991300096,155489,0.027654584,0.299462890625,-34.07229232788086,9.9930419921875,-5.329919815063477,19.387095642089843,1.0015090703964233,0.019750095112249254,0.2
