reward_terms/time,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/stance_time,time/iterations,reward_terms/action_rate,reward_terms/upright,reward_terms/phase_contact,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/angmom,reward_terms/air_time,reward_terms/stop,reward_terms/residual,reward_terms/hip_roll,reward_terms/clearance,rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/height,time/fps,reward_terms/alive,reward_terms/stance,reward_terms/energy,curriculum/stance_ratio,curriculum/pitch_assist,reward_terms/overrun,reward_terms/vz,curriculum/ent_coef,reward_terms/coef_rate,time/time_elapsed,time/total_timesteps,reward_terms/torque,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/motor_vel,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/loss
-0.5,0.1456128,-0.7754105261177653,-0.0010150804236117336,475,-0.14500125789182589,-0.2032438828219237,-0.36859982611205794,65.74,-1.3698295994574714e-08,-0.23090061698344988,0.004463976368747858,0.0,-0.2684766440816855,-0.03758919233024002,0.15773225211208994,-87.18060195,46.84192,-0.04747456431933899,2983,0.0,-0.007345982755853877,-0.012607559929587713,0.63543872,0.8543872,0.0,-0.131847552132888,0.01,-0.7110712707938771,2934,8755200,-0.15854732729459886,2.7358519435891413,-0.44538400759986146,-0.0019744183120004983,35045,-34.064926338195804,-0.01902048838092014,0.7680596113204956,1.000959038734436,73.28004951477051,0.2,0.018507376,0.17886962890625,0.0003,34.31934356689453
-0.5,0.14592,-0.7685706920235563,-0.0010232184399178044,476,-0.14565183188946837,-0.19632027830272555,-0.3703700248279939,63.05,-1.3307890004037954e-08,-0.2279594428936993,0.004551866974604006,0.0,-0.26853570313506864,-0.036462983712353556,0.15840556116419097,-92.83698856,46.888,-0.04549490322835864,2983,0.0,-0.007965118992899796,-0.012652494230624194,0.635408,0.85408,0.0,-0.12961666949601963,0.01,-0.7131074838911123,2940,8773632,-0.15941300324154012,2.7139682309543645,-0.443084224406154,-0.001981119564937285,35049,-34.06340732574463,-0.018465706298593433,0.7915030717849731,1.000888705253601,76.16934432983399,0.2,0.021183865,0.19932861328125,0.0003,40.143943786621094
-0.5,0.1462272,-0.7734764725539343,-0.0007910139910462829,477,-0.14509936311244637,-0.196492015934581,-0.364970467240201,63.93,-1.4162562272676809e-08,-0.2291690427717266,0.004585504221419494,0.0,-0.268767877450644,-0.04014897052169441,0.15797305010463844,-90.08713489999998,46.93408,-0.046946408141259235,2983,0.0,-0.009370885588509112,-0.01262470201449429,0.63537728,0.8537728,0.0,-0.13122503762514331,0.01,-0.7129421012588781,2946,8792064,-0.1596721624591415,2.7250057401382937,-0.43668899776945846,-0.0019674209338443223,35053,-34.06203193664551,-0.017855767742730677,0.788541316986084,1.000788927078247,71.16992378234863,0.2,0.017912636,0.18665771484375,0.0003,33.75407409667969
-0.5,0.1465344,-0.7761230022425804,-0.0005056412450762258,478,-0.14627246997247376,-0.1919533953288331,-0.3628790415577409,62.89,-1.3884912609010535e-08,-0.22988770765820452,0.004428169078892097,0.0,-0.268389298131115,-0.038102938303689146,0.15781213145020642,-87.06964794000001,46.98016,-0.04614949632675144,2983,0.0,-0.007129193461291648,-0.01281251266222138,0.63534656,0.8534656,0.0,-0.12951012673873993,0.01,-0.7101576033287489,2952,8810496,-0.1597098121437997,2.734357925622801,-0.4453691422411933,-0.002005967039871026,35057,-34.05734519958496,-0.017310464696493,0.7855610847473145,1.0004823207855225,75.02560958862304,0.2,0.015851561,0.1750244140625,0.0003,39.03417205810547
-0.5,0.1468416,-0.7692982391558338,-0.0009532316002554984,479,-0.1457459556762274,-0.19407580487763432,-0.3686009804357717,64.34,-1.4155336654532224e-08,-0.22598609762045996,0.00457573851195371,0.0,-0.26824936782054165,-0.039220768163922344,0.1565684526492167,-91.08522015999999,47.02624,-0.044968197419955766,2983,0.0,-0.011015209497130245,-0.012717366087261203,0.6353158400000001,0.8531584,0.0,-0.1277428974446883,0.01,-0.7186371150456571,2958,8828928,-0.15888089531283198,2.7261665171360607,-0.4453246106103208,-0.0020095284271106494,35061,-34.05770702362061,-0.01753371221711859,0.7560909986495972,1.0005630254745483,81.67977142333984,0.2,0.018218592,0.16898193359375,0.0003,38.232574462890625
-0.5,0.1471488,-0.7758199623154496,-0.0010454624069906357,480,-0.14484810478705895,-0.19650504682047928,-0.3718446503273174,65.06,-1.4414219359580458e-08,-0.22660148221920906,0.004431424280887263,0.0,-0.268095139301337,-0.039546961024281645,0.1578218100736003,-88.42297187,47.07232,-0.04471650741602276,2983,0.0,-0.01002748335067476,-0.01274634883867434,0.63528512,0.8528512,0.0,-0.12933309213698524,0.01,-0.7106315445220714,2965,8847360,-0.15953967896291527,2.7813215793273818,-0.4412128230420123,-0.002012082437432926,35065,-34.0575647354126,-0.01745366504183039,0.7679431438446045,1.0005145072937012,78.77776908874512,0.2,0.017998148,0.17091064453125,0.0003,39.05194091796875
-0.5,0.147456,-0.7773933840338291,-0.0008566605845569737,481,-0.14539224361671957,-0.19407785105257683,-0.36265791177912504,64.93,-1.4821288025237004e-08,-0.22816129492312026,0.004522570179283826,0.0,-0.2686119693061871,-0.04040797715274336,0.16026189132331672,-86.63987049999997,47.1184,-0.04608547463868515,2983,0.0,-0.008231346709577557,-0.012752525021856424,0.6352544,0.852544,0.0,-0.13131988575326936,0.01,-0.708836748696061,2971,8865792,-0.1608147859902165,2.7585687828713183,-0.44044216535360514,-0.001999002232799389,35069,-34.05487689971924,-0.019670911529101432,0.7929586172103882,1.0002906322479248,69.45765419006348,0.2,0.020154227,0.17637939453125,0.0003,33.554237365722656
-0.5,0.1477632,-0.7836281000086429,-0.0006825072438611338,482,-0.14493170406368197,-0.19399756778156144,-0.3620738643673085,64.86,-1.483510590032194e-08,-0.22957859687177853,0.004475912143890228,0.0,-0.2682694449540484,-0.04039738194014904,0.15752039886075933,-87.00346394000002,47.16448,-0.04718491597507831,2984,0.0,-0.007471792241879795,-0.012868139456749476,0.6352236800000001,0.8522368,0.0,-0.13069065163768967,0.01,-0.7094460746441267,2977,8884224,-0.16106329351987766,2.7708619295245374,-0.43979067371156333,-0.002006707362455099,35073,-34.052700424194335,-0.01810157740255818,0.7843832969665527,1.0003151893615723,73.86995964050293,0.2,0.020896953,0.1885498046875,0.0003,37.39210510253906
-0.5,0.1480704,-0.7831435340911539,-0.0010753017446000336,483,-0.14530687700086967,-0.19634932809146244,-0.3661235870628754,64.15,-1.4202629495247112e-08,-0.22805846651752285,0.004375000671845757,0.0,-0.2681809691738616,-0.039533953645085856,0.15518458710180616,-87.90340605,47.21056,-0.047830386987386765,2984,0.0,-0.009817722822581462,-0.01283744205511536,0.63519296,0.8519296000000001,0.0,-0.13211477649739145,0.01,-0.7136526528288957,2983,8902656,-0.16136621314460659,2.7507193068476288,-0.4438751731741416,-0.0020200951675010447,35077,-34.05505809783936,-0.018965171359013766,0.7748348712921143,1.0006022453308105,80.57871780395507,0.2,0.019175263,0.1908203125,0.0003,39.4924201965332
-0.5,0.1483776,-0.7811958668520114,-0.0009369556258510178,484,-0.14424126502792828,-0.20405650484447194,-0.3657503969125456,65.17,-1.4851619239259015e-08,-0.2315115294068758,0.004445530163745086,0.0,-0.2686859563525825,-0.04002472286623572,0.155607167150495,-88.57799008000002,47.256640000000004,-0.049833770471176014,2984,0.0,-0.00789676097266983,-0.012890357158392192,0.63516224,0.8516224,0.0,-0.13537572058692868,0.01,-0.7106072325117982,2989,8921088,-0.1623533715466289,2.762486901731881,-0.4449125237547383,-0.0020130679811491033,35081,-34.057701873779294,-0.017702389537589625,0.7788708806037903,1.0005707740783691,78.91994209289551,0.2,0.018363744,0.1777587890625,0.0003,37.42442321777344
-0.5,0.1486848,-0.7808630502000531,-0.0007931841844563476,485,-0.14469877692917307,-0.20278223509930682,-0.3659907534245516,66.14,-1.4863604820536132e-08,-0.2254138112317804,0.004456380828438948,0.0,-0.2685174992685799,-0.04050600306529348,0.1567849371567841,-88.91081306,47.30272,-0.04970103810191377,2984,0.0,-0.008411558059571903,-0.012933858485119363,0.6351315200000001,0.8513151999999999,0.0,-0.13518082926546207,0.01,-0.7101874528019474,2995,8939520,-0.16282321937564478,2.779402528497281,-0.43707263467541085,-0.0020248005079826566,35085,-34.05646152496338,-0.017751864268211646,0.8039583563804626,1.0004327297210693,71.60698738098145,0.2,0.017374422,0.1553466796875,0.0003,35.786231994628906
-0.5,0.148992,-0.7734819469764398,-0.0006065525602833885,486,-0.14657443879809437,-0.1964205618273793,-0.36887067613151703,66.57,-1.4976570880019432e-08,-0.2256538117767419,0.004396702007700999,0.0,-0.26826785046461515,-0.04069397071131614,0.15897347045056776,-84.92891529,47.3488,-0.044362021185968076,2984,0.0,-0.0097795728366099,-0.01301979046253137,0.6351008,0.851008,0.0,-0.13135842469109582,0.01,-0.7114543077310708,3001,8957952,-0.1624816211736375,2.79718715344892,-0.4410633007866747,-0.0020516855805657905,35089,-34.05214958190918,-0.01874421563697979,0.7983283996582031,1.0001137256622314,69.54430084228515,0.2,0.01999832,0.185595703125,0.0003,35.27287292480469
-0.5,0.1492992,-0.7789763942623846,-0.0011404058410941313,487,-0.14542742295906422,-0.20346475713544387,-0.3666077589296127,63.56,-1.5196082863295717e-08,-0.22939581784648638,0.004538846182792137,0.0,-0.2685468538095823,-0.04006004502068431,0.15694236542450568,-88.92827734999999,47.39488,-0.04990578323343927,2984,0.0,-0.008144533548085016,-0.013075373467628873,0.63507008,0.8507008,0.0,-0.1354897149596282,0.01,-0.7112868523771192,3007,8976384,-0.16502229655050868,2.7455748896483665,-0.44544836373362695,-0.0020204385800468745,35093,-34.051409530639646,-0.018094881274737417,0.7854278087615967,1.0004050731658936,75.55497817993164,0.2,0.020974785,0.19256591796875,0.0003,34.94208526611328
-0.5,0.1496064,-0.7765489131080948,-0.0008295339260560771,488,-0.14535277105772917,-0.20470279447382816,-0.3695067804945256,66.9,-1.5357860398811917e-08,-0.2287924436458874,0.004419488531614964,0.0,-0.26820264530771687,-0.04077569653904535,0.15837243638915652,-86.20082726999999,47.440960000000004,-0.04972808250776882,2984,0.0,-0.009672559823327289,-0.013026197508173791,0.63503936,0.8503936,0.0,-0.13575596842953896,0.01,-0.707996140953691,3013,8994816,-0.16274965555429222,2.7814101423287396,-0.4417300567097448,-0.0020465444098202515,35097,-34.05373840332031,-0.015642942511476576,0.7963123321533203,1.0004647970199585,77.39676170349121,0.2,0.018433979,0.19295654296875,0.0003,38.302391052246094
-0.5,0.1499136,-0.7799085474753066,-0.0007226548914331943,489,-0.14633714690836863,-0.19253193291892215,-0.36550655136752164,67.28,-1.474979200295626e-08,-0.22773990433369404,0.004255642939824611,0.0,-0.26869664670014126,-0.04016936071590454,0.15763407082196962,-84.80206348,47.48704,-0.04633642517941268,2984,0.0,-0.009806828888841039,-0.013208310632054845,0.63500864,0.8500864,0.0,-0.13115571413009383,0.01,-0.7066515094910009,3019,9013248,-0.1631830710167144,2.7813269956163547,-0.44643245887244404,-0.0020699387078535127,35101,-34.05581779479981,-0.018788387638051064,0.813626766204834,1.0005807876586914,65.70414142608642,0.2,0.022019785,0.20338134765625,0.0003,32.36940002441406
-0.5,0.1502208,-0.7732903530698869,-0.0007769081906493133,490,-0.14533814588676827,-0.19839237882240182,-0.3645314155144556,64.1,-1.526867702287221e-08,-0.23324376505264485,0.004563802807954037,0.0,-0.2683722794429046,-0.04050572912015451,0.15816349740335223,-88.22153263999999,47.53312,-0.04770115295414202,2984,0.0,-0.008438689985729496,-0.013230848121447264,0.63497792,0.8497792,0.0,-0.13140879213936643,0.01,-0.7065228950457241,3026,9031680,-0.16564092747715775,2.771553455049033,-0.4441914214565583,-0.002059193029907539,35105,-34.054749488830566,-0.016719064011704178,0.7928410768508911,1.0005706548690796,73.95206604003906,0.2,0.020444456,0.20701904296875,0.0003,34.040096282958984
-0.5,0.150528,-0.778267311283686,-0.0007910140993772075,491,-0.14556650824350725,-0.1984961036832967,-0.3706888773046002,65.15,-1.5266974760043248e-08,-0.22616818998398955,0.004380425975088858,0.0,-0.268464759126285,-0.042133761725232415,0.15970062746130964,-89.55523744,47.5792,-0.04496795420397069,2984,0.0,-0.009396302785325793,-0.013183431849579824,0.6349472,0.849472,0.0,-0.13175821449308664,0.01,-0.711251358473931,3032,9050112,-0.1641100916463755,2.822267273190336,-0.4430517132517736,-0.00207969118194635,35109,-34.05290927886963,-0.015455308521632105,0.793271541595459,1.0003609657287598,75.63239097595215,0.2,0.019527476,0.17978515625,0.0003,35.93324661254883
-0.5,0.1508352,-0.7746367212744993,-0.0006157755884083195,492,-0.14497652722655685,-0.19818905034546844,-0.3648740813815509,66.9,-1.4973905541030822e-08,-0.22772328421581176,0.004194879031274468,0.0,-0.26845299421118285,-0.04042699247141134,0.15869707579224185,-85.23683416999998,47.625280000000004,-0.04717165604293372,2984,0.0,-0.010304531793799268,-0.013223954982385025,0.63491648,0.8491648,0.0,-0.13427728460304797,0.01,-0.7078069226626386,3038,9068544,-0.16500828314709426,2.8103861392938554,-0.4446244493852565,-0.002067127972281613,35113,-34.0522762298584,-0.01780575660523027,0.797038197517395,1.0001721382141113,68.60942840576172,0.2,0.017950116,0.18173828125,0.0003,34.19505310058594
-0.5,0.1511424,-0.7660353715002078,-0.0010264739281006365,493,-0.14602453939042978,-0.19691754763874167,-0.3667930385109352,63.41,-1.4721983830460553e-08,-0.2267100395492544,0.0043967020044672405,0.0,-0.2685485506719275,-0.040572441940572516,0.15819506986002832,-89.07747105999997,47.67136,-0.04569787797920989,2984,0.0,-0.009038778039192808,-0.013197716615836276,0.6348857600000001,0.8488576,0.0,-0.12987632694158807,0.01,-0.7072234202734718,3044,9086976,-0.16342001717043148,2.7857898979358704,-0.4429111918202262,-0.0020883618134641723,35117,-34.052781105041504,-0.017012413428165018,0.8155011534690857,1.000387191772461,68.22155570983887,0.2,0.017744929,0.173095703125,0.0003,32.658145904541016
-0.5,0.1514496,-0.767172077428751,-0.0006222860150349637,494,-0.14540825767740168,-0.1891561626623811,-0.361009148630313,64.44,-1.539017694281382e-08,-0.22759460215194288,0.004503038792689849,0.0,-0.2688033859335214,-0.04183462289535717,0.1613451398159202,-85.72312546,47.717439999999996,-0.04318548986009217,2984,0.0,-0.008822580117997376,-0.01327705880884625,0.63485504,0.8485504,0.0,-0.12997163269347567,0.01,-0.7064125753054796,3050,9105408,-0.16452347185538024,2.7816090334461983,-0.44181612975320966,-0.0020913734169715112,35121,-34.05460968017578,-0.01868888030294329,0.7887781858444214,1.0005043745040894,78.67432670593261,0.2,0.019524261,0.1942626953125,0.0003,40.570823669433594
-0.5,0.1517568,-0.765375741024502,-0.0007416434333814929,495,-0.14610943638155974,-0.18998393543246456,-0.3652404740696818,65.91,-1.539014272241214e-08,-0.22576853760459148,0.004398872222130497,0.0,-0.2685653682768781,-0.04170647223087045,0.16253405708892024,-81.91442715,47.76352,-0.04289087207185449,2984,0.0,-0.009337340289156492,-0.01334463477289214,0.63482432,0.8482432,0.0,-0.13037869717392078,0.01,-0.7088582302689335,3056,9123840,-0.16492700528578463,2.821995428820996,-0.44037783935731706,-0.002116471117938043,35125,-34.055300903320315,-0.02003262008074671,0.7886095643043518,1.0006023645401,77.03676834106446,0.2,0.019874578,0.1896728515625,0.0003,35.96226119995117
-0.5,0.152064,-0.7708481548076557,-0.000791014097760328,496,-0.1459896666213772,-0.19225114343676952,-0.3610837818193483,65.72,-1.54293297837555e-08,-0.22685319566134002,0.004197049190730063,0.0,-0.26845770921089557,-0.041690014245480765,0.15880311575995476,-87.33738174999999,47.8096,-0.047567743733789275,2985,0.0,-0.007349760593648237,-0.013478756880958457,0.6347936000000001,0.847936,0.0,-0.13419529855196244,0.01,-0.7061123613341163,3062,9142272,-0.16704104416852705,2.8424226436535998,-0.44406896050566524,-0.0020990164004345804,35129,-34.0591157913208,-0.01930216737091541,0.7946085929870605,1.0007792711257935,74.92250480651856,0.2,0.020978473,0.20570068359375,0.0003,35.81000900268555
-0.5,0.1523712,-0.7552492709469958,-0.0010785569951015834,497,-0.1452174088728829,-0.19101543474210236,-0.3626520658716321,65.43,-1.52449732760374e-08,-0.2268254733790631,0.004678820140220018,0.0,-0.26867313085910266,-0.04203225854404571,0.16319890693588113,-85.75727965,47.85568000000001,-0.043560636264224864,2985,0.0,-0.008753012250972884,-0.013219466867680036,0.63476288,0.8476288,0.0,-0.1344994676845338,0.01,-0.7046452069786617,3068,9160704,-0.16505808787235698,2.7619627389894537,-0.43831683062081184,-0.002086681512523403,35133,-34.05996112823486,-0.0190107511007227,0.8209534287452698,1.0008225440979004,70.12859840393067,0.2,0.017241832,0.178076171875,0.0003,34.569026947021484
-0.5,0.1526784,-0.7642323375047653,-0.0009586570312320772,498,-0.14445621590996668,-0.19645649223095818,-0.3654598196296423,65.62,-1.4743966788696528e-08,-0.22523519766763625,0.0042990457732230425,0.0,-0.26868422704649225,-0.04102266974453019,0.1617821006535084,-84.98541897,47.901759999999996,-0.04588572657573369,2985,0.0,-0.010670880056357147,-0.013365233921367063,0.63473216,0.8473216,0.0,-0.13577495452568078,0.01,-0.7055745033207297,3074,9179136,-0.1648806576566871,2.817578614096449,-0.4425264294129537,-0.0021053910815535025,35137,-34.0587236404419,-0.018609681515954435,0.7968101501464844,1.0006558895111084,77.70643424987793,0.2,0.01865374,0.17803955078125,0.0003,38.57059860229492
-0.5,0.1529856,-0.7717772818945606,-0.0010731316433520988,499,-0.14404154272031694,-0.19621449402846103,-0.36281165608056193,63.24,-1.559705502617947e-08,-0.22790134874090506,0.004620226488138239,0.0,-0.2687467741872699,-0.04248711802689926,0.1616732113867736,-88.48913703,47.94784,-0.04726557429036302,2985,0.0,-0.010602959975494463,-0.01340804342872095,0.6347014400000001,0.8470144,0.0,-0.1336033929978261,0.01,-0.7019753243791964,3080,9197568,-0.1669000052585399,2.79810411642731,-0.440836212126151,-0.002084887506443263,35141,-34.05848007202148,-0.020275611302349717,0.8080795407295227,1.000697135925293,73.18209495544434,0.2,0.021821558,0.212548828125,0.0003,35.98238754272461
-0.5,0.1532928,-0.7783799301326711,-0.0010443774889507848,500,-0.1449930988261235,-0.20276311661338772,-0.36859543216590257,65.78,-1.5105510420747446e-08,-0.22550180573293271,0.004376085720852845,0.0,-0.2686216731903275,-0.04175993593691117,0.16070718605488848,-83.40402638000002,47.99392,-0.04752052999120551,2985,0.0,-0.010214006501325387,-0.01343505539339471,0.63467072,0.8467072,0.0,-0.13586821361919585,0.01,-0.7079690552830502,3087,9216000,-0.16750836645396217,2.836963215502939,-0.4415262156955228,-0.0021045348782081,35145,-34.05381031036377,-0.016385142435319723,0.7851494550704956,1.0001949071884155,84.16239280700684,0.2,0.015425516,0.1708740234375,0.0003,41.3769416809082
-0.5,0.1536,-0.7536516984058483,-0.0007324203130944321,501,-0.14532451951801828,-0.18668643840852187,-0.3638510473792969,64.01,-1.506244627872856e-08,-0.22423478796982263,0.004561632671134753,0.0,-0.26868969467874115,-0.041486077395111905,0.16342520073060074,-85.07505090000001,48.04,-0.042494874283232516,2985,0.0,-0.01141925241891786,-0.01351622025848082,0.63464,0.8464,0.0,-0.12576493842372816,0.01,-0.6978006103386691,3093,9234432,-0.1672141084200635,2.8091353574782087,-0.44005170585651077,-0.002125243818577901,35149,-34.05618591308594,-0.017578402068465948,0.8088201880455017,1.0007256269454956,76.52575607299805,0.2,0.021503294,0.1953857421875,0.0003,35.768882751464844
-0.5,0.1539072,-0.768245813315526,-0.0005409059748570952,502,-0.14550115131660749,-0.19298087930500785,-0.3654134884700623,67.9,-1.592487227861279e-08,-0.22643850917119812,0.004696181341488328,0.0,-0.268323105757136,-0.04373973214622251,0.16549171127847578,-82.38192072,48.086079999999995,-0.043817246992562425,2985,0.0,-0.011164539163328482,-0.013639476166383578,0.63460928,0.8460928,0.0,-0.13469661720587145,0.01,-0.7065887919948923,3099,9252864,-0.16751694384001864,2.862972392097648,-0.4400067741218842,-0.002160617272870161,35153,-34.06282787322998,-0.018211927101947366,0.7984912991523743,1.0008203983306885,74.76102142333984,0.2,0.02111779,0.20130615234375,0.0003,35.450721740722656
-0.5,0.1542144,-0.7682246640720416,-0.0004909928150785466,503,-0.1462278175684656,-0.19488538176532078,-0.3653852026291391,67.1,-1.5105432495698114e-08,-0.2252986248410133,0.004526910391480972,0.0,-0.2687214359376204,-0.04260311631026672,0.16439749640656198,-81.97233107,48.13216,-0.0456237048980762,2985,0.0,-0.013794866418013536,-0.013674067767244082,0.63457856,0.8457856,0.0,-0.13274114553940272,0.01,-0.7022985698276663,3105,9271296,-0.16871174846251233,2.8649360559557016,-0.4422561255580604,-0.00214536556289329,35157,-34.059214973449706,-0.01815643934533,0.828169047832489,1.0006730556488037,66.09198360443115,0.2,0.020717468,0.192724609375,0.0003,29.47573471069336
-0.5,0.1545216,-0.7539755111385592,-0.00048719516295629245,504,-0.14622171575268325,-0.18598297258555274,-0.3608814006768881,65.42,-1.5342326792334383e-08,-0.22361466489126647,0.004584419039828289,0.0,-0.26813143455892885,-0.04251206571128564,0.1646093475595443,-83.83244687999999,48.17824,-0.042980812706701274,2985,0.0,-0.01152454299918363,-0.01359905287692201,0.63454784,0.8454784,0.0,-0.1304301691936554,0.01,-0.69877564913175,3111,9289728,-0.1676050610945562,2.8314209455350685,-0.43734882657621815,-0.002145647034075688,35161,-34.06124572753906,-0.01665719135198742,0.8259286880493164,1.0009150505065918,69.11591720581055,0.2,0.0194283,0.18629150390625,0.0003,35.05608367919922
-0.5,0.1548288,-0.7565598405019798,-0.0008550331500979761,505,-0.14659108978028407,-0.19221313255601585,-0.3617798312686763,64.99,-1.529329809745681e-08,-0.22547054673732062,0.004536676023336541,0.0,-0.26877986216481453,-0.04209010181494909,0.16272254303346825,-82.99031944000001,48.22432,-0.045750294358585256,2985,0.0,-0.013842660731831566,-0.013790263921367398,0.63451712,0.8451712,0.0,-0.13291604916374017,0.01,-0.7015971480083382,3117,9308160,-0.1699914288915599,2.8283454984039675,-0.44388790763613684,-0.002155466293608916,35165,-34.06326065063477,-0.01827958837384358,0.8051322102546692,1.0008915662765503,74.86853790283203,0.2,0.018964645,0.1947021484375,0.0003,33.895633697509766
-0.5,0.155136,-0.7621495217080562,-0.0005734580239125838,506,-0.1472009352403762,-0.1918970734738109,-0.3601799587847118,68.97,-1.60533377032268e-08,-0.2245057543213805,0.004421658632862899,0.0,-0.2684369952994056,-0.04197391949579894,0.1660591766763984,-79.02521181,48.270399999999995,-0.045047276376548234,2985,0.0,-0.010082251260788416,-0.013832557145153192,0.6344864,0.8448640000000001,0.0,-0.13278476816440096,0.01,-0.7024051982875982,3123,9326592,-0.1699453498797422,2.865657881278061,-0.4412126091251053,-0.0021749972233861916,35169,-34.06308708190918,-0.017987840995192527,0.7616332769393921,1.0009111166000366,96.2278980255127,0.2,0.015837695,0.17047119140625,0.0003,44.87783432006836
-0.5,0.1554432,-0.7531411212816435,-0.0005853938637301326,507,-0.14663199212142822,-0.19351849059561943,-0.362385995654436,66.61,-1.5254644780965045e-08,-0.22459029256617352,0.004492188121528468,0.0,-0.2688510133715751,-0.04153404951410498,0.1656430994153789,-82.02717948000002,48.31648,-0.04472198748049963,2985,0.0,-0.01145355102714677,-0.01381659679831926,0.6344556800000001,0.8445568,0.0,-0.1329612498349543,0.01,-0.7093226082080354,3129,9345024,-0.16920382096016826,2.873773274444743,-0.44158734577729036,-0.002191224271987361,35173,-34.06790466308594,-0.018268216820433735,0.8053659200668335,1.0013337135314941,76.88548316955567,0.2,0.018456904,0.17978515625,0.0003,40.3212776184082
-0.5,0.1557504,-0.7716818466975686,-0.0004123254944311662,508,-0.14717422733222965,-0.19041285695881552,-0.3609962004965113,68.62,-1.579321910107929e-08,-0.2268689732824473,0.004665799325771837,0.0,-0.26834012067030577,-0.04257689412220663,0.16569380655889515,-77.18040212000001,48.36256,-0.04568376352644932,2986,0.0,-0.010109741611268833,-0.014012252744646958,0.63442496,0.8442495999999999,0.0,-0.13089473709281918,0.01,-0.7005870918185759,3135,9363456,-0.17212375288010434,2.8844825757067016,-0.44447904760684004,-0.0021947892867439276,35177,-34.06818618774414,-0.01772678892593831,0.8260748386383057,1.0013129711151123,69.10735244750977,0.2,0.020131752,0.2015625,0.0003,32.80448913574219
-0.5,0.1560576,-0.7643228970052635,-0.0005994996592764639,509,-0.14846650202143014,-0.17931757719103272,-0.3629399472264745,65.72,-1.589879996063634e-08,-0.22323454374722795,0.004544271531307863,0.0,-0.26922577708395357,-0.042792890389609275,0.1654400093710489,-81.68165117000001,48.40864,-0.04191094683627085,2986,0.0,-0.011553021335686276,-0.014044215680830157,0.63439424,0.8439424,0.0,-0.12819894443560256,0.01,-0.7060653978813447,3141,9381888,-0.1715149542702041,2.8656237329961405,-0.4472923421991899,-0.0022117762178644625,35181,-34.06900196075439,-0.017943611205555498,0.81514573097229,1.001262903213501,75.33606567382813,0.2,0.02115364,0.2158203125,0.0003,39.20003890991211
-0.5,0.1563648,-0.7618337636171025,-0.0007790782805790917,510,-0.14532236212177715,-0.19077559437481964,-0.3647140852385236,66.73,-1.4819635627400673e-08,-0.22525140375623628,0.004643012788922836,0.0,-0.2691150398988325,-0.0407089476102976,0.16457391164452828,-81.29514483000001,48.454719999999995,-0.04429446950494144,2986,0.0,-0.011269787818062281,-0.01385508823756583,0.6343635200000001,0.8436352,0.0,-0.13077528883149764,0.01,-0.6983445307302367,3147,9400320,-0.17131158783872913,2.8550582370432505,-0.440617527724654,-0.0021641875017522324,35185,-34.06596431732178,-0.01765568071277812,0.8088586330413818,1.0010101795196533,77.01963806152344,0.2,0.016790386,0.16326904296875,0.0003,39.6077766418457
-0.5,0.156672,-0.7682353311989585,-0.0007861313400402045,511,-0.14633019549640577,-0.19476193944724526,-0.36338836329040897,64.27,-1.5203412928580524e-08,-0.22151842587493903,0.004428169030385713,0.0,-0.26876178666982803,-0.04271931225188392,0.16504780659975937,-84.18764829,48.5008,-0.045576790702771604,2986,0.0,-0.01018618681885532,-0.013857579776063474,0.6343328,0.843328,0.0,-0.1355341695756573,0.01,-0.7058530469451367,3153,9418752,-0.17045981801621737,2.88782382755321,-0.4396819546460777,-0.0021962277071509656,35189,-34.0627555847168,-0.015854598442092537,0.8056958317756653,1.0007939338684082,77.64847908020019,0.2,0.019296804,0.190966796875,0.0003,33.97732162475586
-0.5,0.1569792,-0.7665393235209931,-0.0005544693364451329,512,-0.14840563190384873,-0.18621061765283456,-0.3606280377140838,66.2,-1.6206392694368913e-08,-0.2249314564235645,0.004742839367180649,0.0,-0.26936149029811063,-0.04302876910135506,0.16621144122567047,-84.01445427,48.54688,-0.044622454724591726,2986,0.0,-0.010031527780013625,-0.01419769663985689,0.63430208,0.8430208,0.0,-0.13342983969598765,0.01,-0.7060570210248964,3160,9437184,-0.17393287840859592,2.8671753739546504,-0.4493022419469033,-0.0022348207464673083,35193,-34.063884544372556,-0.017409655678784476,0.8025216460227966,1.0008533000946045,80.34564628601075,0.2,0.019295687,0.19600830078125,0.0003,36.49356460571289
