time/iterations,reward_terms/residual,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/hip_roll,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/height,rollout/ep_len_mean,time/fps,time/total_timesteps,curriculum/eff_scale,curriculum/ent_coef,reward_terms/vz,reward_terms/overrun,reward_terms/lat_vel,reward_terms/stance,reward_terms/ang_xy,reward_terms/air_time,reward_terms/energy,reward_terms/alive,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/torque,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/time,train/std,train/clip_range,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance
1244,-0.5096488335409061,-0.42131177865302905,-0.281350369102687,-0.030122940486485332,22633,-0.05176653498492669,-0.5181677025445609,-0.09685234598553454,72.28,1125,25477120,0.42427733333333334,0.01,-0.27203028179368266,0.0,-2.7538457632579647e-09,-0.00026262389711101614,-0.3317793950925569,0.0001103515736758709,-0.008470253496101867,0.5,-83.04673041999999,0.15713211434199645,-0.034270158257392394,0.5524162133333334,0.0,-0.10730759945381493,-0.47724402233716817,-0.0017356848197487874,1.7142308398830104,0.0,0.9697157740592957,0.2,-33.11912612915039,0.00021514453333333332,-0.009822890628129244,0.016399462,0.9379388093948364,37847,0.1828125,3.033602511882782,0.9892265200614929
1245,-0.5110764726944597,-0.42090995127100295,-0.2784808674630482,-0.029701124761148518,22651,-0.05176995303918375,-0.5204098649071954,-0.09611583079535271,72.8,1125,25497600,0.42461866666666664,0.01,-0.27359289718872265,0.0,-2.6577622116072643e-09,-0.0004701830003420664,-0.32745773129739775,0.00015625002270098777,-0.008508187964543756,0.5,-82.06539461,0.15738310934434246,-0.03456434509240464,0.5523377066666667,0.0,-0.10760131097801624,-0.4725414008716129,-0.0017422332824243874,1.717975256754843,0.0,0.969778299331665,0.2,-33.11988830566406,0.00021507626666666664,-0.007616876991232857,0.014128687,1.0285594463348389,37851,0.13970947265625,3.133852458000183,0.9874536991119385
1246,-0.5112551073661151,-0.41791549157153884,-0.2793271878638045,-0.03034969170981248,22671,-0.051687433526967655,-0.5163899872118691,-0.09572486918432555,72.59,1125,25518080,0.42496,0.01,-0.2744679434086987,0.0,-2.837471175748459e-09,-0.0003470523917702671,-0.3264170171460937,0.0001357422035653144,-0.008454646030768263,0.5,-82.41041933000001,0.15738495662656662,-0.03423855282408482,0.5522592,0.0,-0.10685899658394256,-0.46854853622823606,-0.0017311813385020192,1.7068219781248075,0.0,0.9701529145240784,0.2,-33.12370681762695,0.00021500799999999999,-0.008857701433589682,0.023499083,0.06994494795799255,37855,0.1856201171875,0.8949346899986267,0.9958921670913696
1247,-0.5100689887731731,-0.417121781322929,-0.2777377269883753,-0.03029330491141678,22688,-0.05168450382334413,-0.5166476091795602,-0.09664087922408346,72.92,1125,25538560,0.4253013333333333,0.01,-0.27521916400610935,0.0,-2.716099769851252e-09,-0.0002214186347948526,-0.32560710049953173,0.00018457033729646355,-0.008473083851629638,0.5,-82.00022437,0.15762390153194328,-0.03398073924680337,0.5521806933333333,0.0,-0.10686167752207529,-0.4684596464093345,-0.0017345484400362726,1.7151074014341439,0.0,0.9701765179634094,0.2,-33.12530097961426,0.00021493973333333333,-0.005497955565806479,0.022341765,1.034270167350769,37859,0.2316162109375,3.6137132227420805,0.9873850345611572
1248,-0.5100295350774815,-0.41269471056246276,-0.2801674542316631,-0.030578629955735504,22707,-0.05203411283146124,-0.5144274335380907,-0.09537986127430861,72.99,1125,25559040,0.42564266666666667,0.01,-0.27449928544201463,0.0,-2.7954786390910113e-09,-0.00021007913390635032,-0.3250429327346097,0.0001767578418366611,-0.008453875238430993,0.5,-82.44613191999998,0.15749688493934105,-0.034054689680282836,0.5521021866666667,0.0,-0.10739377929194491,-0.46838496588232587,-0.0017278555664812785,1.704482270729678,0.0,0.9703862071037292,0.2,-33.125075340270996,0.00021487146666666668,-0.00924354957533069,0.018332327,0.250119686126709,37863,0.20814208984375,2.4024082481861115,0.9917819499969482
1249,-0.5096114764571922,-0.41283334714548675,-0.27795099030957054,-0.03036485128897327,22724,-0.05174260929925367,-0.5129494831138525,-0.09631371514828221,72.96,1125,25579520,0.425984,0.01,-0.27658528560576967,0.0,-2.8146247173516194e-09,-0.000275106778663022,-0.3225509357720934,0.0003105469193542376,-0.00853988345266348,0.5,-82.32364278000001,0.1578950935458902,-0.03407869171855864,0.55202368,0.0,-0.10808399552816073,-0.46984030097472995,-0.0017373821462774296,1.7136992260409811,0.0,0.970231294631958,0.2,-33.126725387573245,0.00021480320000000002,-0.01162356415297836,0.025660183,0.11252602934837341,37867,0.2516845703125,0.9961311161518097,0.9965498447418213
1250,-0.5106319015539371,-0.41625952621895995,-0.2760462416003674,-0.030528799981262685,22742,-0.05153264858672628,-0.5112398703995116,-0.09718538327257681,72.24,1125,25600000,0.42632533333333333,0.01,-0.27737262309222455,0.0,-2.830460215044488e-09,-0.00019398930636563543,-0.3282071866448967,0.00015917970740702002,-0.00849163424725466,0.5,-82.44218631,0.15899540330853623,-0.033840681776359384,0.5519451733333334,0.0,-0.1078234355597018,-0.4749677573621419,-0.0017415680255787231,1.7180435235702194,0.0,0.970515787601471,0.2,-33.12466583251953,0.00021473493333333332,-0.011689448414836079,0.033210874,0.054198652505874634,37871,0.2894287109375,0.834358224272728,0.9970870018005371
1251,-0.5122292478713442,-0.42344269376611765,-0.2834581011954228,-0.030224923050005452,22760,-0.05206780408334453,-0.5252993452352951,-0.09952871577566444,71.63,1125,25620480,0.4266666666666667,0.01,-0.2710821640305447,0.0,-3.0392743050532816e-09,-0.00020588307659801007,-0.33713251144068634,8.496094378642737e-05,-0.008564325600108613,0.5,-83.57997122,0.1542162386075338,-0.03363621624097362,0.5518666666666667,0.0,-0.10716312031825004,-0.4850946523147658,-0.0017625789199808423,1.748217981955128,0.0,0.9690589904785156,0.2,-33.109623718261716,0.00021466666666666666,0.007973331585526466,0.021030495,2.8117058277130127,37872,0.20986328125,5.077655506134033,0.9835534691810608
1252,-0.5117882975675945,-0.4233455407483083,-0.2863064862145528,-0.030974770213909302,22778,-0.051770441129338,-0.5241179008070633,-0.10123699010610579,71.87,1125,25640960,0.427008,0.01,-0.2727821886106512,0.0,-3.080189614986511e-09,-0.00027067410603410304,-0.33657335303477753,4.1992179467342795e-05,-0.008518690398240481,0.5,-82.88344320999998,0.15415780045834127,-0.03358903893981816,0.55178816,0.0,-0.10635148107116565,-0.4878369815798627,-0.001759027409998007,1.751269663683289,0.0,0.9696138501167297,0.2,-33.11692638397217,0.00021459839999999998,-0.007049949432257563,0.014791084,0.791283369064331,37876,0.16759033203125,3.3289179682731627,0.9881384372711182
1253,-0.5112182913701944,-0.4189113823271981,-0.2806178456312495,-0.03031817333220622,22796,-0.05202630027924897,-0.5204827527543306,-0.09932310028858157,72.51,1125,25661440,0.42734933333333336,0.01,-0.27226495888524505,0.0,-3.0011517928803534e-09,-5.904644506485143e-05,-0.3309522164433245,0.0001123046997236088,-0.008530149990947904,0.5,-82.13076428999999,0.15626913875444817,-0.033959867966620386,0.5517096533333333,0.0,-0.10763475528079944,-0.48298241120052277,-0.0017564578592953902,1.7401383010476579,0.0,0.9699445366859436,0.2,-33.118441581726074,0.00021453013333333333,-0.012974101048894227,0.01743955,0.4524448812007904,37880,0.1767333984375,1.5906292378902436,0.9939733147621155
1254,-0.5102186519656906,-0.41473061594471644,-0.27874954842746297,-0.030886099462883267,22815,-0.051855402048386165,-0.5163266782729716,-0.09789362977824947,72.55,1125,25681920,0.42769066666666666,0.01,-0.2736768411295628,0.0,-2.9543526613005853e-09,-0.00022027577950239625,-0.32628728947982555,0.0001484375272411853,-0.00854066018578258,0.5,-81.84459865000001,0.1571127074954958,-0.03355060542042262,0.5516311466666667,0.0,-0.10760001108617553,-0.47851423858614306,-0.0017490062515876984,1.7299799107273697,0.0,0.9698605537414551,0.2,-33.11905002593994,0.00021446186666666665,-0.008286299859173596,0.01629442,0.3309325575828552,37884,0.19312744140625,2.3552925646305085,0.9916455149650574
1255,-0.510107831029065,-0.4147358620085673,-0.27572209356716787,-0.030673915342490355,22833,-0.05200481598440092,-0.5182552040400867,-0.0978089931413094,72.65,1125,25702400,0.428032,0.01,-0.2742743420742697,0.0,-2.8202550840597503e-09,-0.00022169017650871346,-0.32721791397758393,6.933594413567334e-05,-0.008566705346259047,0.5,-81.52039234,0.15761457893242456,-0.03384845854165155,0.55155264,0.0,-0.10796007625419635,-0.4793370130116209,-0.0017547715425840118,1.7250016903974719,0.0,0.9701251983642578,0.2,-33.11982116699219,0.0002143936,-0.013308803702238947,0.0238298,0.07990536093711853,37888,0.2202880859375,0.9919142365455628,0.9964205622673035
1256,-0.5109326251284768,-0.4159090282648683,-0.2790729372564845,-0.030411917628277628,22851,-0.05186126148037147,-0.5161632084134248,-0.09857442218661924,71.28,1125,25722880,0.42837333333333333,0.01,-0.2747332254857252,0.0,-2.8670519842428307e-09,-0.0002928586853498524,-0.32951185378376846,0.000119140645256266,-0.008590242139479244,0.5,-82.98190566,0.1579354430478864,-0.03354046507826587,0.5514741333333333,0.0,-0.10791023486226999,-0.48401492377897126,-0.0017583176811036226,1.7346263572491423,0.0,0.9699442982673645,0.2,-33.117986869812015,0.00021432533333333334,-0.0057422061217948794,0.020412052,1.4610399007797241,37892,0.23739013671875,5.14226063489914,0.9823232293128967
1257,-0.5111418737513143,-0.4138666886502829,-0.2827369679588653,-0.03050070043921087,22868,-0.05191741371818352,-0.5173201193482941,-0.09873135582501681,72.42,1125,25743360,0.4287146666666667,0.01,-0.2748475924653835,0.0,-2.940502249812905e-09,-0.0002270085817152928,-0.32940150449781647,0.00016699222032912076,-0.008560594628667822,0.5,-83.23122101999999,0.1568870950479461,-0.033877970495822064,0.5513956266666666,0.0,-0.10690901169063842,-0.4806363168526051,-0.0017594472382680415,1.7265076132062298,0.0,0.9696757197380066,0.2,-33.11472663879395,0.00021425706666666666,-0.007438613148406148,0.019764647,1.6877946853637695,37896,0.17508544921875,4.948622703552246,0.983437716960907
1258,-0.5112786755610313,-0.421979920698724,-0.27591789091137126,-0.030168429314461464,22886,-0.05201067540037911,-0.5212175460465893,-0.09775371271549284,72.56,1125,25763840,0.429056,0.01,-0.27326170392323135,0.0,-2.858509970578603e-09,-0.00017612432700268223,-0.33089916823151033,0.00014160157297737896,-0.008559088721184393,0.5,-82.77473759,0.1565432865079324,-0.03399599201289274,0.55131712,0.0,-0.10754733923426088,-0.4807595751341404,-0.001760483609774425,1.7304389063437635,0.0,0.9699892401695251,0.2,-33.11863288879395,0.00021418879999999998,-0.01273956743243616,0.019942513,0.2498488426208496,37900,0.19346923828125,1.3747542083263398,0.9950549602508545
1259,-0.5111058157793661,-0.41935477822351197,-0.2815262568970366,-0.02997425984568783,22905,-0.0518036443143501,-0.5170499996055052,-0.09741623311303263,72.51,1125,25784320,0.42939733333333335,0.01,-0.2736163073107977,0.0,-2.8508147728421863e-09,-0.00017878041119871122,-0.32899205647082835,0.00014648439246229828,-0.008593375862215044,0.5,-82.52032967000001,0.15687069463978062,-0.03409145343447487,0.5512386133333333,0.0,-0.10845561220972952,-0.4778782134247096,-0.0017595650125496031,1.7205799616429256,0.0,0.9698584675788879,0.2,-33.1188304901123,0.00021412053333333332,-0.008201910721254535,0.015186934,1.5853222608566284,37904,0.1478271484375,3.724565935134888,0.986961305141449
1260,-0.5113021012052957,-0.4196363201739022,-0.27702972034905143,-0.0298478678497075,22923,-0.0519838199033984,-0.5166746617031748,-0.09866088798366007,72.18,1125,25804800,0.42973866666666666,0.01,-0.27344754909954283,0.0,-2.7703454628946227e-09,-0.0002587305638705665,-0.32906328777479243,0.0001494140858994797,-0.008570952658465681,0.5,-82.30926232,0.15766470998050813,-0.03387034991160817,0.5511601066666667,0.0,-0.1077186158400087,-0.4843844435823253,-0.0017617229214120559,1.732336830973574,0.0,0.9700841307640076,0.2,-33.119591522216794,0.00021405226666666667,-0.009776791304466315,0.018589634,0.7091764211654663,37908,0.18106689453125,2.497677481174469,0.9914273023605347
1261,-0.510068768944756,-0.4184926246165187,-0.2828590009946016,-0.029658008467569868,22941,-0.051764093623205554,-0.5183086582431555,-0.09674694804841182,73.03,1125,25825280,0.43008,0.01,-0.27439199250986657,0.0,-2.7994219318765985e-09,-7.089152862508244e-05,-0.32554446365089007,0.00017480469832662494,-0.008630982165777167,0.5,-82.15637887999999,0.15815885604482782,-0.034240794811816036,0.5510816000000001,0.0,-0.10879038207836726,-0.4759754254985397,-0.001764514913665804,1.7179549022673046,0.0,0.9702261090278625,0.2,-33.1211353302002,0.000213984,-0.012170170713216067,0.02799742,0.014790207147598267,37912,0.26495361328125,0.7297194749116898,0.9974676966667175
1262,-0.5109348196193702,-0.41550602270110615,-0.2823781154799946,-0.030012270368636275,22959,-0.05159612506249687,-0.5139959119113984,-0.0976686793664837,71.83,1125,25845760,0.4304213333333333,0.01,-0.2749117850180168,0.0,-2.8480817988176633e-09,-0.00023755403808166167,-0.32826447395485264,0.0001347656361758709,-0.008616259128430327,0.5,-83.33653913999999,0.158366807739155,-0.03401406501711786,0.5510030933333333,0.0,-0.10855880605224391,-0.478999812066703,-0.0017614549470693253,1.713828897881634,0.0,0.9701249003410339,0.2,-33.11789093017578,0.00021391573333333334,-0.006039349164348095,0.027232032,0.052872806787490845,37916,0.321240234375,0.8125633388757706,0.9971465468406677
1263,-0.5102832857850739,-0.4196385180622488,-0.27706825397778256,-0.0298118452349444,22976,-0.05182464047247777,-0.5156385419601375,-0.09816936770575803,72.88,1125,25866240,0.4307626666666667,0.01,-0.27543060216578097,0.0,-2.7707175203960146e-09,-0.00018341643224620828,-0.32788388486503733,0.00015332032926380635,-0.008601104573742028,0.5,-82.15244170999999,0.15851697236884793,-0.03392091639102411,0.5509245866666667,0.0,-0.10800172466020459,-0.4808715055417762,-0.0017625687542355533,1.7250557450621664,0.0,0.9697360992431641,0.2,-33.11232585906983,0.00021384746666666665,0.00034777201944962143,0.030952934,2.8222873210906982,37920,0.3541015625,6.3837549686431885,0.977989137172699
1264,-0.5105501125023191,-0.41728990585920744,-0.2781339899127323,-0.02967566685062171,22994,-0.051778742075839546,-0.5159829853405008,-0.09656736299185006,72.9,1125,25886720,0.431104,0.01,-0.2749267012430955,0.0,-2.7586354112921363e-09,-0.0001994743350478022,-0.3249658884333721,0.0001708984636934474,-0.008601125975455697,0.5,-81.74722529,0.15896933294992882,-0.03425907299508232,0.55084608,0.0,-0.10921510710036683,-0.4757087501305325,-0.0017581247662030424,1.7145087884612895,0.0,0.9700263142585754,0.2,-33.11314868927002,0.0002137792,-0.010072606813628227,0.019389877,0.45271387696266174,37924,0.19432373046875,1.6225995689630508,0.9943601489067078
1265,-0.5096386486897534,-0.42200830664702577,-0.2855457706434727,-0.03006478928010018,23013,-0.05192766763502732,-0.5175596648853913,-0.0977722218950177,72.56,1125,25907200,0.43144533333333335,0.01,-0.2734365888147414,0.0,-2.903192522506652e-09,-0.00023983236633429717,-0.32870616922810525,0.0002119140757713467,-0.00864193116134745,0.5,-82.53475163000002,0.15709968548300443,-0.03406696775784401,0.5507675733333334,0.0,-0.10918593152468634,-0.48203043780231136,-0.001766507564850015,1.721405849863396,0.0,0.9699888229370117,0.2,-33.11440010070801,0.00021371093333333332,-0.006686953565804288,0.01776905,0.35066866874694824,37928,0.21298828125,1.8547891438007356,0.9931364059448242
1266,-0.5106228244475222,-0.4193927170837074,-0.27782750876897094,-0.029835687464316196,23031,-0.05182854670274537,-0.5153420676723702,-0.09690153742172607,72.06,1125,25927680,0.43178666666666665,0.01,-0.27349270489732996,0.0,-2.79930026852299e-09,-0.00019358167276502022,-0.32453557927008625,0.00021386721055023373,-0.008631116226658556,0.5,-82.31221660000001,0.15721685405632366,-0.03432090537994615,0.5506890666666666,0.0,-0.10864878739048589,-0.4771415875812356,-0.001770348513327382,1.7139474812654605,0.0,0.9694855213165283,0.2,-33.10785751342773,0.00021364266666666667,-0.011243639059830456,0.022935782,0.15654191374778748,37932,0.216845703125,1.1238940566778184,0.9955058097839355
1267,-0.5091836943746766,-0.41952515156792797,-0.28262704615211026,-0.02965456631952345,23049,-0.05175579291244503,-0.5159182423593467,-0.09550254551300713,72.86,1125,25948160,0.432128,0.01,-0.27328200372222017,0.0,-2.787585548492377e-09,-0.00041010514396389757,-0.3237154831550867,0.00020312502165324985,-0.008658571761143994,0.5,-82.60646818000001,0.1576676470663221,-0.03420998186701712,0.55061056,0.0,-0.1102134719806164,-0.47707398711954524,-0.0017559481720809639,1.7006914147404832,0.0,0.9694035053253174,0.2,-33.102263832092284,0.00021357439999999999,-0.007101725565735251,0.024515806,0.3575330078601837,37936,0.2699951171875,1.7698591887950896,0.9939907789230347
1268,-0.5098743798898308,-0.41342421151188075,-0.28006350431770693,-0.02991720567832439,23067,-0.051943780893634536,-0.5157365025039169,-0.09641836675045021,73.34,1125,25968640,0.4324693333333333,0.01,-0.27472613298145887,0.0,-2.7399544275635237e-09,-0.00036143303611697956,-0.3246280522189162,0.0002255859406432137,-0.008621002308131589,0.5,-82.71321574999997,0.15708339244606956,-0.03402450718787652,0.5505320533333333,0.0,-0.10932338910407668,-0.47393117058969575,-0.0017595790161008232,1.7092774674566118,0.0,0.9692714810371399,0.2,-33.094901657104494,0.00021350613333333333,-0.00518115385202691,0.023281572,1.6125240325927734,37940,0.255712890625,3.425511693954468,0.9878550171852112
1269,-0.5105384697377707,-0.42164147907817984,-0.27873341881235353,-0.029206970311455832,23085,-0.051505793155229185,-0.5193901219992002,-0.09513844660601617,72.69,1125,25989120,0.4328106666666667,0.01,-0.2742789594116285,0.0,-2.725707018097551e-09,-0.0002643147322480096,-0.32190669165364694,0.0002226562821306288,-0.008655536691444787,0.5,-82.86368407999998,0.1570590240606557,-0.0345398795733876,0.5504535466666667,0.0,-0.11030382348914128,-0.4694459545328219,-0.0017635292680990855,1.6996148340013963,0.0,0.9691116809844971,0.2,-33.09207019805908,0.00021343786666666668,-0.009654332144418732,0.01813321,0.7231788635253906,37944,0.16888427734375,2.5100599229335785,0.99100661277771
1270,-0.5106496136876346,-0.41908430273781433,-0.2775385187043427,-0.029222447309527756,23104,-0.05171477727562888,-0.5180259718376394,-0.09658668904127851,72.42,1125,26009600,0.433152,0.01,-0.2735239313884705,0.0,-2.7770909310664192e-09,-0.00040585706755314095,-0.3242046679605316,9.667969134170562e-05,-0.008622361048381922,0.5,-82.72861205999999,0.15769213474526161,-0.034213668593075765,0.55037504,0.0,-0.1092922257867333,-0.47364844648242954,-0.0017682810393776383,1.714395533204052,0.0,0.9690184593200684,0.2,-33.09275321960449,0.0002133696,-0.009115358151029795,0.01661624,0.911964476108551,37948,0.18466796875,3.7579739570617674,0.9871657490730286
1271,-0.5107668800826826,-0.4172815493889708,-0.27587012562433116,-0.029391523449785018,23121,-0.05142180887050927,-0.5190217538504098,-0.09627635708952229,72.93,1125,26030080,0.43349333333333334,0.01,-0.2752098625856606,0.0,-2.6796801810264116e-09,-0.00023134171102257242,-0.3227242114270376,0.00020410158904269338,-0.008660934321083105,0.5,-82.08495715999999,0.15794380490501303,-0.03412150282020612,0.5502965333333334,0.0,-0.11005023402738172,-0.4759805172825945,-0.001763678469362207,1.7117166966885204,0.0,0.9693754315376282,0.2,-33.096054267883304,0.00021330133333333334,-0.008281026827171445,0.013777269,2.0707852840423584,37952,0.160400390625,5.052530074119568,0.9827706813812256
1272,-0.510510721360426,-0.42406738623875323,-0.2816371996312249,-0.02901557854865573,23139,-0.051618585996038746,-0.5217011140320656,-0.09496727726996916,72.62,1125,26050560,0.43383466666666665,0.01,-0.2729171894676735,0.0,-2.7354306036067723e-09,-0.000171545893762118,-0.3228532569065538,0.00016796876152511687,-0.008706241886861742,0.5,-82.39570050999998,0.15771325214033688,-0.03440288151586561,0.5502180266666666,0.0,-0.11091921993133158,-0.47195033520579666,-0.001763331897042203,1.705340159084043,0.0,0.9692513346672058,0.2,-33.09785633087158,0.00021323306666666666,-0.008416358765680343,0.015632762,0.7800395488739014,37956,0.15450439453125,2.9660592555999754,0.989037811756134
1273,-0.5102015934421412,-0.42271586396902927,-0.2776972497470835,-0.02899346834386595,23158,-0.051997003494761884,-0.521626405376178,-0.0958823267790028,72.76,1125,26071040,0.434176,0.01,-0.27311355278061006,0.0,-2.7188186769908086e-09,-0.00045639531264202355,-0.3272207277206682,9.765625e-05,-0.00864670349712478,0.5,-82.3904954,0.1571486649649388,-0.03426901454286059,0.55013952,0.0,-0.10962617096172914,-0.4772105489838001,-0.0017637473177142253,1.7182192510429803,0.0,0.9690978527069092,0.2,-33.09555454254151,0.0002131648,-0.008108932519098744,0.016097087,3.003664493560791,37960,0.1646240234375,5.828177750110626,0.980189323425293
1274,-0.510119540918369,-0.4249424784875093,-0.2789992981890209,-0.02939873760726256,23176,-0.051797784998780114,-0.5229707119425986,-0.09685387343150842,72.69,1125,26091520,0.4345173333333333,0.01,-0.27495724238163166,0.0,-2.8153603341019623e-09,-0.0001928247225855174,-0.3264165764164402,0.00011230468226131052,-0.008695217480312645,0.5,-82.94280934999998,0.15689270709633896,-0.03437090559161869,0.5500610133333333,0.0,-0.11041963046998218,-0.47806347490999324,-0.0017740642319023531,1.7215185122796803,0.0,0.9689860343933105,0.2,-33.09560565948486,0.00021309653333333333,-0.009079456847393886,0.014571749,0.7789960503578186,37964,0.157421875,2.0494682848453523,0.9924702644348145
1275,-0.5109256570339344,-0.4207362413743233,-0.28121462305138495,-0.02905867176446076,23194,-0.05174700383358868,-0.5193974858310024,-0.09698702304179241,72.79,1125,26112000,0.43485866666666667,0.01,-0.2751569877097895,0.0,-2.763331783174404e-09,-0.00033673595325930397,-0.32669564550799945,0.00011523437569849193,-0.00864066361614004,0.5,-82.17054066,0.15760532912336164,-0.034236437436794824,0.5499825066666667,0.0,-0.11041508195384812,-0.47882164173918557,-0.0017648933969639292,1.7236205676754672,0.0,0.9694280028343201,0.2,-33.09976177215576,0.00021302826666666665,-0.008142128656618296,0.01720779,0.9275164008140564,37968,0.19432373046875,2.478056263923645,0.9915308952331543
1276,-0.5111668943997113,-0.4227843001659979,-0.28124966561827225,-0.029223532727613487,23212,-0.05174846864247229,-0.5208055184316105,-0.09561667525219339,72.95,1125,26132480,0.4352,0.01,-0.2735200770082137,0.0,-2.7532111109030182e-09,-0.00012983157628324162,-0.3264004109415545,0.00019726563477888702,-0.008665484518649371,0.5,-82.59563699999998,0.15737547132043997,-0.03437455824060552,0.5499040000000001,0.0,-0.1100996343367445,-0.47203191752292206,-0.0017689298327335234,1.707606849099344,0.0,0.9693148732185364,0.2,-33.10143852233887,0.00021296,-0.012711987405782565,0.029007023,0.07321193814277649,37972,0.2505859375,0.9096148908138275,0.9966035485267639
1277,-0.5100189161404575,-0.41842480721426545,-0.2770643128996225,-0.02927546281141376,23230,-0.05150432831433136,-0.5164527077565244,-0.09626459323457758,72.76,1125,26152960,0.43554133333333334,0.01,-0.27478048763490986,0.0,-2.694351605212035e-09,-0.0002942812176534342,-0.324287289392969,0.00018457033729646355,-0.00861440300391506,0.5,-82.85254438,0.15820006711480755,-0.03425865467394572,0.5498254933333333,0.0,-0.10946089652155315,-0.4738286307386327,-0.0017674792035621226,1.7092826492779054,0.0,0.9697176814079285,0.2,-33.10134105682373,0.00021289173333333334,-0.009440483315847814,0.032194488,0.061057597398757935,37976,0.29970703125,0.8676343709230423,0.9969211220741272
1278,-0.5098283007577737,-0.4163105763574551,-0.28107563729435453,-0.029277535894168722,23249,-0.051827081848750824,-0.519344222194112,-0.0963297059989218,73.11,1125,26173440,0.43588266666666664,0.01,-0.2740877247293841,0.0,-2.7268854044336393e-09,-0.00018009896120899977,-0.32506242861240003,0.00017871095042210072,-0.00864264981711527,0.5,-82.23294675000001,0.1584086034937029,-0.03413337698524903,0.5497469866666667,0.0,-0.1103847248712253,-0.4764524505722211,-0.001769794619723376,1.7093994485856698,0.0,0.9701290726661682,0.2,-33.10579948425293,0.0002128234666666667,-0.0044380244566127654,0.028196385,0.9192995429039001,37980,0.31328125,2.516477864980698,0.9914750456809998
1279,-0.5093738859523221,-0.4187894500957875,-0.28067580898804095,-0.029258618629508966,23267,-0.051091731095220895,-0.5183836918863824,-0.09490401614128326,73.05,1125,26193920,0.436224,0.01,-0.2742002650085154,0.0,-2.7048108194978023e-09,-0.00033884967693585026,-0.323302175527248,0.00019628910231404007,-0.008696997685928128,0.5,-82.67363112999999,0.15835859164325944,-0.034242859155835526,0.54966848,0.0,-0.11158813542144352,-0.4707672001631195,-0.0017738670498097593,1.6909685848392513,0.0,0.9699606895446777,0.2,-33.105204582214355,0.0002127552,-0.012949302268680185,0.025005296,0.015716552734375,37984,0.24940185546875,0.7837480127811431,0.9973016977310181
1280,-0.5094717283678671,-0.41777880711966764,-0.2799619963156394,-0.029679593469395464,23285,-0.0513763987692073,-0.5185962701079317,-0.09575358076089441,72.69,1125,26214400,0.43656533333333336,0.01,-0.2754440217324866,0.0,-2.7109599005842243e-09,-0.00017905952556175676,-0.32303026246814814,0.00014550783380400388,-0.008671197549381874,0.5,-82.57756323000001,0.15850845831735177,-0.034237457079950566,0.5495899733333334,0.0,-0.11097103277512463,-0.47358352174744534,-0.00177033399462764,1.70157443779244,0.0,0.9695693850517273,0.2,-33.099320030212404,0.00021268693333333332,-0.0031357547268271446,0.018806357,1.5421959161758423,37988,0.26689453125,3.8697540521621705,0.9848963022232056
1281,-0.5098666891649991,-0.41461843414494287,-0.27921231927478324,-0.029895761005287298,23303,-0.05192327313852729,-0.5195950924174594,-0.09711438501042638,72.98,1125,26234880,0.43690666666666667,0.01,-0.2756505329678599,0.0,-2.7646487517896805e-09,-0.00021620617316895152,-0.3238258574449876,0.00016503907681908458,-0.008609697617878834,0.5,-81.80274990000002,0.15815838037736657,-0.033798058792439356,0.5495114666666667,0.0,-0.11036683718421092,-0.47687992323177186,-0.0017679582387564428,1.7185593720573,0.0,0.9691612124443054,0.2,-33.09496726989746,0.00021261866666666667,-0.007822856807615608,0.017218392,1.9654979705810547,37992,0.18531494140625,3.5340520679950713,0.9875831007957458
1282,-0.5099126986105241,-0.4222536437380766,-0.27873910957276027,-0.02937498484907138,23321,-0.051773370966839136,-0.5207799224044112,-0.09737260846709313,72.74,1125,26255360,0.437248,0.01,-0.2746602212113663,0.0,-2.8174400478080683e-09,-7.221805075180664e-05,-0.32696502127583554,0.00012890626676380633,-0.008707811705209432,0.5,-81.86610831000002,0.157326760939725,-0.03412336467944908,0.54943296,0.0,-0.11143515115446338,-0.47839844854426194,-0.0017877431063631072,1.7213095274085788,0.0,0.9691762328147888,0.2,-33.095159721374515,0.00021255039999999996,-0.012080460938159376,0.021502813,-0.0249176025390625,37996,0.1947998046875,0.7143363267183304,0.9972903728485107
1283,-0.5091726012899378,-0.41806594612950754,-0.27957543926985046,-0.029706905430484758,23339,-0.05147014863759978,-0.5174232444552794,-0.0962097262997921,73.26,1125,26275840,0.43758933333333333,0.01,-0.27567401776674416,0.0,-2.8157553903430377e-09,-0.0002793742828694155,-0.32372508013147516,0.00019531251746229827,-0.008658134845152883,0.5,-81.30806928,0.1581623376365796,-0.034222365388725265,0.5493544533333333,0.0,-0.11062020201689231,-0.47287049286928723,-0.0017837806879176209,1.712513915710303,0.0,0.9690582752227783,0.2,-33.09189872741699,0.0002124821333333333,-0.003261461993679404,0.021405479,1.5938036441802979,38000,0.29134521484375,3.9780763268470762,0.9864546656608582
