time/fps,rollout/ep_len_mean,time/iterations,curriculum/ctrl_drop_prob,time/time_elapsed,reward_terms/stop,reward_terms/foot_ahead,rollout/ep_rew_mean,ankle/ankle_defl_peak,curriculum/ctrl_jitter_ms,reward_terms/assist_pen,ankle/ankle_spring_energy_peak,reward_terms/coef_rate,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/residual,reward_terms/height,curriculum/ent_coef,reward_terms/stance,reward_terms/vz,reward_terms/action_rate,reward_terms/clearance,curriculum/stance_ratio,reward_terms/stance_time,ankle/ankle_spring_trq_peak,reward_terms/foot_slip,time/total_timesteps,reward_terms/duty_sym,reward_terms/alive,reward_terms/air_time,reward_terms/ang_xy,reward_terms/energy,reward_terms/torque,reward_terms/step_rate,reward_terms/lat_vel,reward_terms/phase_contact,reward_terms/angmom,reward_terms/hip_roll,curriculum/eff_scale,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/residual_rate,reward_terms/time,train/clip_fraction,train/loss,train/std,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_range,train/entropy_loss
4002,212.91,510,0.0,2348,0.0,0.0,-117.73503048000002,0.7188439754729072,0.0,0.0,14.446062450613734,-0.378274815144731,0.0,67.1133175,-0.10814508905732229,-0.012212244980593643,0.01,-3.17771631539614e-05,-0.1503469590468353,-0.04544500990001507,0.038227304169024555,0.5854262465,-0.011964463733925691,29.76014058457836,-0.30472469309893097,67399740,0.0,0.0,8.083729577871661e-05,-0.260988647652663,-0.017546909989713373,-0.15037245674013136,-0.010709635416666525,-4.0508317369198275e-08,-0.5019817745861155,-0.09072976163136504,-0.045559983003605496,0.28075545,-0.21073749220429758,-0.002927418930350067,1.2756923618595524,0.0,-0.5,0.26767578125,-0.1547086089849472,1.00258469581604,14607,0.000266309346,-0.010541997314430774,0.9775537848472595,1.1358264461159706,0.030615062,0.2,-34.08351173400879
4003,209.5,511,0.0,2352,0.0,0.0,-117.40085327000001,0.7472459851851654,0.0,0.0,14.643253864507434,-0.3712383553356875,0.0,67.1248375,-0.10812030578405013,-0.012442037334010357,0.01,-5.151197098643311e-05,-0.1504253261853542,-0.045491729973509545,0.03752947023631498,0.5854085825,-0.012523137104128383,30.935983786665847,-0.3222405457424619,67418172,0.0,0.0,6.0221083307017885e-05,-0.258761400578613,-0.017635202100090154,-0.1525002853833497,-0.010926649305555404,-4.1056869563953745e-08,-0.49753635411024205,-0.09037097822888075,-0.044600039593787943,0.28083225,-0.20695680407287959,-0.0029034724337681224,1.2964734958223358,0.0,-0.5,0.24979248046875,0.4132154583930969,1.0023894309997559,14611,0.00026630013,-0.009434480080381035,0.981041669845581,0.9851951524615288,0.029001826,0.2,-34.08196582794189
4003,212.2,512,0.0,2357,0.0,0.0,-117.91274401000001,0.7119295408577455,0.0,0.0,14.084974328689427,-0.37323540413859124,0.0,67.1363575,-0.10807583393155457,-0.011931204131573012,0.01,-9.279744839748033e-05,-0.1496860949374887,-0.045667827878505186,0.03796276625370664,0.5853909185,-0.013811110719365792,29.473882991510663,-0.32255168927746575,67436604,0.0,0.0,4.611524248806139e-05,-0.2591637868605738,-0.01761201305631339,-0.15087824360517796,-0.010340711805555439,-4.218606691876845e-08,-0.5102762670806301,-0.0891794957606031,-0.046297765279418895,0.28090905,-0.20327142357550054,-0.0028921247540903226,1.273434510823871,0.0,-0.5,0.2109130859375,-0.03070393204689026,1.0025591850280762,14615,0.000266290914,-0.01179847529856488,0.9883490204811096,0.6542273312807083,0.026495453,0.2,-34.082004928588866
4003,222.26,513,0.0,2361,0.0,0.0,-118.61419525,0.7375565293076987,0.0,0.0,13.683224115661194,-0.3789549908839599,0.0,67.14787749999999,-0.10824021341792585,-0.012325009324349058,0.01,-4.6870876241268024e-05,-0.15416716760884827,-0.046105315419899075,0.038591991114054626,0.5853732545,-0.014134188819702508,30.534840313338723,-0.3188833117909707,67455036,0.0,0.0,8.626269603458543e-05,-0.2588122935027166,-0.017642624435373188,-0.15201854885410818,-0.010525173611110984,-4.043022720337872e-08,-0.5108133578072729,-0.08859932692003979,-0.0447671883734612,0.28098585,-0.20504842091234157,-0.0028984207355610206,1.2808052006617225,0.0,-0.5,0.27674560546875,-0.12937024235725403,1.0031177997589111,14619,0.000266281698,-0.012004153640009462,0.9887437224388123,0.5782430291175842,0.028687507,0.2,-34.09017677307129
4003,227.37,514,0.0,2366,0.0,0.0,-119.44880786,0.7639284713875116,0.0,0.0,16.200814690577133,-0.3796124622180118,0.0,67.15939750000001,-0.10820199220300246,-0.011921708284280363,0.01,-0.00010851819052504539,-0.15209528803399952,-0.04592674097700325,0.0393988460058014,0.5853555905,-0.014650953990187392,31.62663871544298,-0.31171168091987134,67473468,0.0,0.0,8.192239329218864e-05,-0.25863394083419095,-0.017695068276929227,-0.15142085690331206,-0.010394965277777658,-4.2121692749485575e-08,-0.4987037871892313,-0.08905232486494968,-0.045909447379449075,0.28106265,-0.2003148026466034,-0.002933068907679413,1.2747731990776254,0.0,-0.5,0.2203125,-0.19915248453617096,1.0021705627441406,14623,0.000266272482,-0.011835319059900939,0.9919548630714417,0.44539663270115853,0.025432348,0.2,-34.080796241760254
4003,224.86,515,0.0,2371,0.0,0.0,-119.30261614999999,0.7188652015078156,0.0,0.0,14.651493239824173,-0.3745061590840962,0.0,67.1709175,-0.10797468399497095,-0.011431562376893271,0.01,-6.04799629443174e-05,-0.14450256441284567,-0.04613045323889216,0.038367439038323035,0.5853379265,-0.014700593538388299,29.761019342423566,-0.3141525847202609,67491900,0.0,0.0,7.59545461429904e-05,-0.25301699587401993,-0.017430625956597928,-0.1546315469019743,-0.010275607638888774,-4.1948047664332e-08,-0.5117880571187491,-0.09172647283378677,-0.04385947884456584,0.28113945,-0.20505321922417044,-0.0028356087304230314,1.2599422118110335,0.0,-0.5,0.26798095703125,-0.17659567296504974,1.0024774074554443,14627,0.000266263266,-0.011598629760555923,0.9827083945274353,0.7870352610945701,0.030489419,0.2,-34.080498695373535
4000,215.31,516,0.0,2377,0.0,0.0,-118.19713039,0.7527017797661384,0.0,0.0,14.45601278537112,-0.3778907856697235,0.0,67.18243749999999,-0.10812957862384545,-0.011743199542825402,0.01,-0.00013881307032481382,-0.14990021358595434,-0.04559221641316048,0.03893281813430195,0.5853202625,-0.015179517200320132,31.161853682318128,-0.3097599919570009,67510332,0.0,0.0,4.774277719358603e-05,-0.25479415477776096,-0.017588103974705765,-0.15292405107192575,-0.010546874999999865,-4.147735671086932e-08,-0.5117642567090593,-0.09051335773037378,-0.04681580512586146,0.28121625,-0.20506187237195134,-0.0029029494468893677,1.2872030651376611,0.0,-0.5,0.206884765625,-0.09696877002716064,1.0020208358764648,14631,0.00026625404999999997,-0.010898257576627657,0.9730173349380493,1.1601609677076339,0.019822313,0.2,-34.078948974609375
4000,215.8,517,0.0,2381,0.0,0.0,-118.23813377,0.7693609187527581,0.0,0.0,14.538687358874009,-0.37731421511468954,0.0,67.1939575,-0.10818833755727944,-0.011960925833318193,0.01,-0.0001594188722314569,-0.15253685746241377,-0.045280846673088376,0.038285162905673735,0.5853025985,-0.017015718918022078,31.851542036364187,-0.3236645503256986,67528764,0.0,0.0,4.9370399210602045e-05,-0.2524128993743894,-0.01750004741019381,-0.15223204847033572,-0.010503472222222095,-4.097895481935443e-08,-0.5224243089783661,-0.0904788708452373,-0.04436871728258837,0.28129305,-0.20602657107153036,-0.002883945921849769,1.2957221713392875,0.0,-0.5,0.1900390625,-0.10787469148635864,1.0019959211349487,14635,0.000266244834,-0.012314353184774519,0.9846115708351135,0.8119047403335571,0.021104354,0.2,-34.07586498260498
4000,223.97,518,0.0,2386,0.0,0.0,-118.94449117999999,0.7275304263679747,0.0,0.0,14.69098982730792,-0.37997629047135095,0.0,67.2054775,-0.10808952069150882,-0.01209929618809386,0.01,-2.9966220543909037e-05,-0.14943350429773405,-0.04583491810342517,0.039154963954032514,0.5852849345,-0.014496601935307909,30.11975965163415,-0.32344271027653343,67547196,0.0,0.0,6.0763617511838675e-05,-0.2556104289388674,-0.017669797438631042,-0.15260442656758558,-0.010633680555555419,-4.168681422404721e-08,-0.5108518669681295,-0.09103029455904071,-0.04462255587407396,0.28136985,-0.20406070780186625,-0.0028983131831949453,1.2802856572086538,0.0,-0.5,0.23485107421875,0.055094748735427856,1.0018768310546875,14639,0.000266235618,-0.011165592982433737,0.9798135757446289,1.0391561150550843,0.022546273,0.2,-34.076435279846194
4001,223.3,519,0.0,2390,0.0,0.0,-118.80158611,0.7259965627544753,0.0,0.0,14.298943753659152,-0.3784106905813296,0.0,67.2169975,-0.10830801576375698,-0.012202679276926667,0.01,-4.506683238956905e-05,-0.15690737742442873,-0.04582754036421724,0.03897293282852634,0.5852672705,-0.013778558793193143,30.056257698035278,-0.31856268476917626,67565628,0.0,0.0,8.192237388963501e-05,-0.2561055438143546,-0.017615810272824616,-0.15144434994291758,-0.010449218749999873,-3.9880206263762615e-08,-0.5024572788800402,-0.09105248774346977,-0.046399613397128316,0.28144665,-0.20612865975489533,-0.002914670763651332,1.292525065190392,0.0,-0.5,0.2229248046875,0.33648034930229187,1.00174880027771,14643,0.000266226402,-0.012341072713024915,0.9798406958580017,1.0170463502407074,0.024385242,0.2,-34.073886489868165
4001,224.71,520,0.0,2395,0.0,0.0,-118.76092925999997,0.752501300746822,0.0,0.0,14.370326069438821,-0.38061147549449936,0.0,67.22851750000001,-0.10813542467659848,-0.012451410565017211,0.01,-0.00011824027304111534,-0.15586767615961353,-0.045968551111151036,0.038700135378933305,0.5852496065,-0.013547168346121907,31.153553850918428,-0.32331134773645,67584060,0.0,0.0,8.897537675996621e-05,-0.25670728317520797,-0.01764482229665937,-0.15330812164742216,-0.01079644097222208,-4.319579173658734e-08,-0.49994260264898366,-0.0908965560563837,-0.04454730907491506,0.28152345,-0.2030044704702978,-0.002896109227578233,1.2818390337000107,0.0,-0.5,0.23876953125,-0.13176454603672028,1.002094030380249,14647,0.000266217186,-0.014829394733533263,0.988579511642456,0.5889255940914154,0.02782246,0.2,-34.077660369873044
4001,215.92,521,0.0,2399,0.0,0.0,-118.43575654000001,0.7633508064170975,0.0,0.0,16.129438674166078,-0.3769195243033028,0.0,67.2400375,-0.1081470257623956,-0.012623200744161154,0.01,-0.0005431611742452438,-0.15546340465711903,-0.046193650370856876,0.03841018906149767,0.5852319425,-0.015394765810924582,31.602723385667836,-0.3172375809514318,67602492,0.0,0.0,0.00011501697978625695,-0.26233772697152064,-0.017853071627985762,-0.15207171811637582,-0.01043836805555543,-4.047415812550024e-08,-0.5075055283327227,-0.0911472705365961,-0.045623324490217616,0.28160025,-0.20610043035243514,-0.002971645535063731,1.2816830491849893,0.0,-0.5,0.27271728515625,-0.054045170545578,1.0029531717300415,14651,0.00026620797,-0.015673818229697645,0.9890390634536743,0.5680849924683571,0.03168569,0.2,-34.08643131256103
4001,225.88,522,0.0,2404,0.0,0.0,-119.34870286999998,0.7563972640393719,0.0,0.0,16.766861225902463,-0.3829870766814326,0.0,67.25155749999999,-0.10829644421313779,-0.012515408509162919,0.01,-9.87860600334465e-05,-0.15457104626892496,-0.04614153806262389,0.03798819487713402,0.5852142785000001,-0.014024055638906753,31.314846731229995,-0.3194374097736502,67620924,0.0,0.0,7.866721716709435e-05,-0.26166757903661897,-0.017741744459072006,-0.15104442552049557,-0.010861545138888736,-4.200626331363759e-08,-0.5049190585612046,-0.08996956459948262,-0.04498253841503376,0.28167705,-0.20378612169977994,-0.0029291887017012792,1.2761990083249646,0.0,-0.5,0.246923828125,-0.14565244317054749,1.002650499343872,14655,0.00026619875399999996,-0.013798084296286105,0.988885223865509,0.5795606434345245,0.029251155,0.2,-34.084529876708984
4001,229.2,523,0.0,2408,0.0,0.0,-119.21394944,0.7321266071879791,0.0,0.0,16.14246721451502,-0.37259435098288995,0.0,67.2630775,-0.10823328377795909,-0.01218236881021804,0.01,-0.00012062576410988363,-0.1530834430012356,-0.04596403370768157,0.03825811109952419,0.5851966145,-0.015382965580405047,30.310041537582332,-0.3132654576284235,67639356,0.0,0.0,6.184863741509616e-05,-0.25940822455795853,-0.017471124573301584,-0.14995266384395856,-0.010644531249999865,-4.07996085724102e-08,-0.5105752381285897,-0.09293748288029088,-0.04382156868680521,0.28175385,-0.20895436428584016,-0.0029071886104620197,1.2901688977295427,0.0,-0.5,0.26492919921875,0.09813553094863892,1.0027252435684204,14659,0.000266189538,-0.011632679926697165,0.9818904995918274,0.8203712671995163,0.029405862,0.2,-34.08475589752197
4001,214.56,524,0.0,2413,0.0,0.0,-118.70912037,0.7305276850055538,0.0,0.0,14.32402199102674,-0.3849743170900331,0.0,67.2745975,-0.1080392552884531,-0.012313355882989983,0.01,-0.00010639335325284875,-0.1570985609039811,-0.04608554795837703,0.039724154293565905,0.5851789505,-0.015225497438223101,30.243846159229925,-0.3118008499155127,67657788,0.0,0.0,7.595460435065131e-05,-0.26378518204593915,-0.017778107920140132,-0.15380737014834892,-0.010894097222222067,-4.376375056758038e-08,-0.4941890388978206,-0.09252455289510843,-0.04483667360136201,0.28183065,-0.20831540844488308,-0.002958966070841066,1.2797504679798715,0.0,-0.5,0.23699951171875,5.8770179748535156e-05,1.0025466680526733,14663,0.000266180322,-0.01613743689376861,0.9893494844436646,0.5238033711910248,0.029664103,0.2,-34.0843563079834
4002,230.17,525,0.0,2417,0.0,0.0,-119.74639822,0.77594916734367,0.0,0.0,15.519324100887909,-0.3774383375458529,0.0,67.2861175,-0.10819567498101126,-0.012567543025227295,0.01,-3.988665638591508e-05,-0.1532514660090205,-0.04529430480972982,0.037714369354610824,0.5851612865,-0.016158925168888852,32.124295528027936,-0.3160326313800868,67676220,0.0,0.0,4.503013527331253e-05,-0.256043188022014,-0.017448213460633293,-0.14962794213982622,-0.010763888888888752,-4.1289987278312475e-08,-0.5126225483912568,-0.0926748236892881,-0.043195302260461095,0.28190745,-0.20355457514746467,-0.002898808311630559,1.2838505257536106,0.0,-0.5,0.225537109375,-0.09555739164352417,1.0021145343780518,14667,0.000266171106,-0.011475353583227843,0.9793054461479187,1.0475082695484161,0.022177495,0.2,-34.07850513458252
4002,231.47,526,0.0,2422,0.0,0.0,-119.59765649,0.7370849920905744,0.0,0.0,14.170157150390054,-0.3846421628464098,0.0,67.29763750000001,-0.10819575072617342,-0.012422380544870297,0.01,-7.987901694660051e-05,-0.15826294235958632,-0.04610480993014257,0.038255682257472695,0.5851436225,-0.015309046808397397,30.515318672549782,-0.3116650793750298,67694652,0.0,0.0,0.00010199612006545067,-0.2593319445156086,-0.017486012781837004,-0.150815230309261,-0.010514322916666534,-4.213366599485559e-08,-0.5072935724187029,-0.09014539294987095,-0.0443163385097826,0.28198425,-0.2053992944440267,-0.002911449055969422,1.2842003218478586,0.0,-0.5,0.246044921875,0.19603383541107178,1.002138376235962,14671,0.00026616189,-0.015398370509501547,0.9884129166603088,0.6426178321242333,0.030136948,0.2,-34.07755317687988
4002,220.7,527,0.0,2426,0.0,0.0,-118.50881265999999,0.722356612672322,0.0,0.0,14.358454827487138,-0.3795700762121512,0.0,67.3091575,-0.10816954746017655,-0.012202198809147559,0.01,-3.321396873502869e-05,-0.15798081777446205,-0.046263716345586174,0.03916427918493251,0.5851259585,-0.014044671951624978,29.905563764634127,-0.3018135976047224,67713084,0.0,0.0,9.006042576705416e-05,-0.2598924735976791,-0.017693572475225114,-0.15311376704376803,-0.011230468749999828,-4.3321585996835455e-08,-0.4985072598006921,-0.09261930202968598,-0.04330997687096801,0.28206105,-0.20727020741349156,-0.002922075567555195,1.2914928016483844,0.0,-0.5,0.2603759765625,-0.2805272936820984,1.0026053190231323,14675,0.000266152674,-0.014387962617911398,0.9920576810836792,0.42885248735547066,0.034669176,0.2,-34.083971214294436
4002,234.17,528,0.0,2431,0.0,0.0,-119.74483788999999,0.8541845166522495,0.0,0.0,21.33057083752369,-0.3794112121950978,0.0,67.3206775,-0.10833596426406239,-0.01277661022910544,0.01,-3.948457853352433e-05,-0.1631395067064435,-0.04612660380451858,0.04129131050490495,0.5851082945,-0.011659695873580253,35.36323898940313,-0.2963894238118667,67731516,0.0,0.0,0.00012803773279301822,-0.25912343311966546,-0.017532725982332766,-0.15124075900432316,-0.010438368055555428,-4.237733031438374e-08,-0.48024753233647843,-0.09118122961000052,-0.043807804771209165,0.28213785,-0.2081150503943067,-0.0029045807225807053,1.296447056248781,0.0,-0.5,0.231982421875,-0.11999078094959259,1.0024076700210571,14679,0.000266143458,-0.009891656425315887,0.9884132742881775,0.6519577503204346,0.023224674,0.2,-34.08204536437988
4002,214.07,529,0.0,2435,0.0,0.0,-117.72140244,0.7217603229144491,0.0,0.0,14.549733892619724,-0.38115220014044876,0.0,67.3321975,-0.10839568695205296,-0.012554568101416417,0.01,-0.00014910384692576664,-0.16180757367063536,-0.04619198740957443,0.04012643090194658,0.5850906305,-0.009271735060287433,29.880877368658194,-0.2993541381797845,67749948,0.0,0.0,0.000121527361140276,-0.26260129605637705,-0.01763889372092357,-0.15098334890848364,-0.011089409722222054,-4.4139626822210134e-08,-0.48904467312757205,-0.09054947981937234,-0.044599986342685125,0.28221465,-0.20662871607302433,-0.0029466131580605705,1.3012154621243455,0.0,-0.5,0.22471923828125,-0.27937838435173035,1.0020854473114014,14683,0.00026613424199999996,-0.01095241216244176,0.9875120520591736,0.5054476298391819,0.023128657,0.2,-34.077402877807614
4002,217.4,530,0.0,2440,0.0,0.0,-118.60270716999997,0.7385932353431228,0.0,0.0,13.939220312673,-0.3764868976856019,0.0,67.3437175,-0.1081322743608761,-0.012143052778511096,0.01,-9.082614495026575e-05,-0.15566210733084457,-0.0468141876701809,0.03883700782750978,0.5850729665000001,-0.01315261210321397,30.577759943205283,-0.30169132561538853,67768380,0.0,0.0,0.00011555952369235456,-0.25998075623611294,-0.01766852567879342,-0.15317646173327162,-0.011035156249999846,-4.3066308244240033e-08,-0.4905353981164074,-0.0904412001731534,-0.04273839626254434,0.28229145,-0.2019632336486573,-0.0029044723447475647,1.2950611471408662,0.0,-0.5,0.2021240234375,0.0002929270267486572,1.0027480125427246,14687,0.000266125026,-0.008843368745874613,0.986409604549408,0.6242910772562027,0.027295351,0.2,-34.08269710540772
4003,211.89,531,0.0,2444,0.0,0.0,-117.76374521999998,0.7419076487948988,0.0,0.0,14.26533891975804,-0.38144142344329235,0.0,67.3552375,-0.10810164878418264,-0.012357967271208177,0.01,-6.0895421881752486e-05,-0.1604753063935799,-0.04600881165508874,0.039752670837099685,0.5850553025,-0.012358749980598481,30.71497666010881,-0.3083033550615309,67786812,0.0,0.0,5.588079996717473e-05,-0.26562343434474367,-0.017953791755256063,-0.15289990425994782,-0.011295572916666491,-4.285177612347641e-08,-0.4835359414153756,-0.09167192893436765,-0.04455696983131524,0.28236825,-0.20538520287715356,-0.0029736751798102486,1.3057215333858634,0.0,-0.5,0.27684326171875,0.35422077775001526,1.0029120445251465,14691,0.00026611581,-0.010701858531683683,0.9654035568237305,1.8574292421340943,0.03490949,0.2,-34.08861675262451
4003,216.18,532,0.0,2449,0.0,0.0,-118.13419402,0.7576255663063851,0.0,0.0,14.758244398767276,-0.38248001370827023,0.0,67.3667575,-0.108157866323311,-0.012325963721472911,0.01,-1.8908209054166094e-05,-0.15676826000809396,-0.046926711527569526,0.03765431783812325,0.5850376385,-0.01282085226881059,31.36569844508434,-0.318316761154825,67805244,0.0,0.0,9.440066060051322e-05,-0.2659636009856455,-0.017768456010557685,-0.15234987248892412,-0.01113281249999984,-4.4856106684652035e-08,-0.49863283187508756,-0.08881897468968296,-0.04327071030575476,0.28244505,-0.20314168887013145,-0.0029525317385413214,1.286058195179027,0.0,-0.5,0.1871826171875,-0.013685107231140137,1.0022112131118774,14695,0.000266106594,-0.011456803110195323,0.9810032844543457,0.9238096669316291,0.024130082,0.2,-34.078871154785155
4003,222.67,533,0.0,2453,0.0,0.0,-118.78944166999997,0.7509756470787046,0.0,0.0,16.22522467295137,-0.3812994901991937,0.0,67.3782775,-0.10833670335070995,-0.012374648424504206,0.01,-9.058379643073558e-05,-0.15798712250456998,-0.04668366861239929,0.04012128189419481,0.5850199745,-0.013024980538628168,31.09039178905837,-0.30004765532931627,67823676,0.0,0.0,9.277303858349721e-05,-0.26332107054728904,-0.017760567116888365,-0.15039477551063907,-0.011046006944444287,-4.471049645218592e-08,-0.4903781969339214,-0.08963177066112424,-0.04459917299501229,0.28252185,-0.20326792046382267,-0.0029383767527810353,1.2915961925623392,0.0,-0.5,0.22772216796875,-0.2386290431022644,1.0024698972702026,14699,0.000266097378,-0.012390348315238952,0.9899638295173645,0.5456842266023159,0.028614512,0.2,-34.08188591003418
4003,238.24,534,0.0,2458,0.0,0.0,-119.84583901,0.7550903370753448,0.0,0.0,14.448306683163139,-0.3824606049986556,0.0,67.3897975,-0.10825710414075386,-0.012287864298779672,0.01,-7.2892413050296265e-06,-0.15744264203428346,-0.046633843388102024,0.038542523375966684,0.5850023105,-0.012167235795964694,31.260739954919273,-0.3079743131901261,67842108,0.0,0.0,6.673151316742103e-05,-0.25826337072043465,-0.017676784235971604,-0.15017512621961393,-0.011751302083333132,-4.440677948408606e-08,-0.4968953126060876,-0.08989228036286584,-0.043262693905511074,0.28259865,-0.20169631732009893,-0.002944876742667477,1.2976841560231285,0.0,-0.5,0.23759765625,0.0875198245048523,1.0022408962249756,14703,0.000266088162,-0.008788962473045104,0.9854913353919983,0.7847236126661301,0.025613869,0.2,-34.07894859313965
4003,220.15,535,0.0,2462,0.0,0.0,-118.40565735000001,0.738206944736951,0.0,0.0,14.869325677239472,-0.37895347940368135,0.0,67.4013175,-0.10820866080646548,-0.012923864214657554,0.01,-5.617663200659983e-05,-0.16269495960107047,-0.04552602094228897,0.03973351197617701,0.5849846465,-0.011493272983999405,30.56176751210977,-0.2952595188102274,67860540,0.0,0.0,9.494312689639628e-05,-0.2629173717422534,-0.017459932003065393,-0.14887661944922423,-0.011263020833333163,-4.557820038210169e-08,-0.48764055239238807,-0.0879552354235118,-0.044257348919867406,0.28267545,-0.20066436492128414,-0.0029247578434591233,1.2826008507949234,0.0,-0.5,0.2722900390625,0.05989477038383484,1.0023655891418457,14707,0.000266078946,-0.010922595363808796,0.9874700903892517,0.6225542917847633,0.029346067,0.2,-34.08209362030029
4004,228.44,536,0.0,2467,0.0,0.0,-119.82229755999998,0.7551169069668788,0.0,0.0,15.4914260815493,-0.37907206500209223,0.0,67.4128375,-0.10803031793002851,-0.012253621266155701,0.01,-6.404630095091909e-06,-0.15884139780375642,-0.04723540681031817,0.040754027295478654,0.5849669825,-0.012903588843376687,31.261839948428783,-0.30249708082665616,67878972,0.0,0.0,5.479569275242587e-05,-0.2602168684946039,-0.017539578493215618,-0.15118948432531332,-0.010904947916666513,-4.4184939472639076e-08,-0.4831280526335747,-0.08723001180686471,-0.04302750034026565,0.28275225,-0.19513959835331368,-0.002903689383094189,1.268087745528495,0.0,-0.5,0.234619140625,0.244829922914505,1.0022457838058472,14711,0.00026606973,-0.009235683898441493,0.9814147353172302,0.9693953320384026,0.024151696,0.2,-34.078232765197754
4004,222.59,537,0.0,2471,0.0,0.0,-119.98294750999999,0.7301776597997705,0.0,0.0,14.457478908654668,-0.3803761587485577,0.0,67.42435750000001,-0.10804047540776383,-0.012199563595304656,0.01,-2.502459038395813e-05,-0.16016045988483446,-0.047160262278667674,0.04094339367296995,0.5849493185,-0.0138066366408667,30.229355115710497,-0.29523855298873064,67897404,0.0,0.0,7.32418557163328e-05,-0.26238237541977744,-0.01754754575370234,-0.14960815918249473,-0.01116536458333317,-4.50439934225404e-08,-0.4860732407365572,-0.08835976677776186,-0.0413944631577385,0.28282905,-0.19371004682449794,-0.002919815878671213,1.2693895548546554,0.0,-0.5,0.23277587890625,-0.1713545024394989,1.0023176670074463,14715,0.000266060514,-0.011449449765495955,0.9813940525054932,0.8282205000519752,0.01888656,0.2,-34.08182334899902
4004,209.88,538,0.0,2476,0.0,0.0,-118.22716956999999,0.7334777503295462,0.0,0.0,15.474607522323598,-0.38403102630882097,0.0,67.4358775,-0.10824305841297496,-0.012424585662137728,0.01,-3.2746262074442776e-05,-0.16093789145949378,-0.04647729102324378,0.039145544350370286,0.5849316545000001,-0.011596761747366853,30.36597886364321,-0.3144841424000359,67915836,0.0,0.0,7.161420459548633e-05,-0.2720410938065031,-0.01798910771792073,-0.15174358883720546,-0.011219618055555387,-4.634930128196368e-08,-0.4910181516123774,-0.09028774859449623,-0.043426363891817754,0.28290585,-0.2014279660195884,-0.0030017590558486323,1.2884299733553375,0.0,-0.5,0.21142578125,0.3439374268054962,1.0021188259124756,14719,0.000266051298,-0.013607378606684506,0.9669786691665649,1.6941156089305878,0.021823227,0.2,-34.07922229766846
4004,211.01,539,0.0,2480,0.0,0.0,-117.57065727000003,0.8150957364469964,0.0,0.0,14.305806524719078,-0.3767420646747577,0.0,67.4473975,-0.1082824464536915,-0.012707856569684983,0.01,-2.676794808849752e-05,-0.16233463503004408,-0.04681104658724264,0.041257917410184065,0.5849139905,-0.010386369606648158,33.74496348890565,-0.29646575004529413,67934268,0.0,0.0,7.052919439350565e-05,-0.26252406618281887,-0.017614643642679548,-0.14967885261912312,-0.011176215277777613,-4.525293320336707e-08,-0.47812499438448036,-0.09039881081512093,-0.04262465432027182,0.28298265,-0.20236660688829186,-0.0029316378249540785,1.2897381146507778,0.0,-0.5,0.2094970703125,0.12360849976539612,1.0019451379776,14723,0.000266042082,-0.012314046244136989,0.9779157638549805,1.1555810540914535,0.022432823,0.2,-34.075686073303224
4004,222.55,540,0.0,2485,0.0,0.0,-118.66852746999999,0.8245347802562963,0.0,0.0,20.36414040035781,-0.3782896389947896,0.0,67.4589175,-0.10809416564091313,-0.012323225285081486,0.01,-1.6577374350694267e-05,-0.16021468891329738,-0.046974127091365,0.03836868731969568,0.5848963265,-0.012502521292642794,34.135739902610666,-0.30797300305044767,67952700,0.0,0.0,5.533827546363076e-05,-0.2703747273788029,-0.01791444749779404,-0.14988398889117482,-0.011371527777777606,-4.511584194737593e-08,-0.49338133830631303,-0.09026325433120579,-0.04329927322985801,0.28305945,-0.20506831606802708,-0.00300693385882084,1.2955424212598248,0.0,-0.5,0.24737548828125,0.4001857340335846,1.0019534826278687,14727,0.000266032866,-0.014198828942608089,0.9773880839347839,1.0993426710367202,0.02672249,0.2,-34.076490592956546
4005,222.39,541,0.0,2489,0.0,0.0,-118.89058369,0.7415714248869989,0.0,0.0,14.58970890519706,-0.3844125703608036,0.0,67.4704375,-0.10813684239735573,-0.012348599804088202,0.01,-6.450824212162089e-06,-0.16265054652815683,-0.04743497479060779,0.041041105563652064,0.5848786625,-0.010913306103450142,30.701056990321753,-0.2882921665470932,67971132,0.0,0.0,6.18486568176498e-05,-0.26293969239859805,-0.017701623967434896,-0.14736137601305344,-0.011447482638888708,-4.630944593823453e-08,-0.4917128229981469,-0.08986463128946622,-0.043192052813333284,0.28313625,-0.19816102407782676,-0.002977650889534791,1.2874094871030453,0.0,-0.5,0.20950927734375,0.1721855103969574,1.002103328704834,14731,0.00026602365,-0.012327133340295404,0.9823280572891235,0.8881058156490326,0.023151422,0.2,-34.078369140625
