reward_terms/time,reward_terms/action_rate,reward_terms/stance,rollout/ep_rew_mean,reward_terms/foot_slip,reward_terms/residual,reward_terms/height,time/fps,time/total_timesteps,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/torque,reward_terms/overrun,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/coef_rate,curriculum/stance_ratio,reward_terms/lat_vel,reward_terms/energy,reward_terms/alive,curriculum/ctrl_drop_prob,reward_terms/residual_rate,reward_terms/phase_contact,time/iterations,reward_terms/fwd_speed,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/air_time,time/time_elapsed,reward_terms/step_rate,reward_terms/motor_vel,reward_terms/vz,reward_terms/upright,reward_terms/clearance,reward_terms/stance_time,reward_terms/assist_pen,curriculum/sprint_dist_m,reward_terms/foot_ahead,reward_terms/angmom,reward_terms/stop,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss,train/n_updates,train/explained_variance,train/std,train/entropy_loss,train/approx_kl
-0.5,-0.011801153724854298,-0.11730580344347444,-169.99269957,-0.29850241442015096,0.0,-0.06887080687263335,4240,99053568,0.01,0.0,-0.08951117216496918,0.0,-0.09946889184246877,283.65,-0.3678425788798486,0.555091328,-4.0207181481973723e-08,-0.010594176568152787,0.0,0.0,0.0,-0.24176519721053077,5374,-1.4153853487287273,-0.2063172449884934,0.4126464,0.0009174247388727963,23357,0.0,-0.001853355561976767,-0.22545810376254138,-0.20498294492087038,0.0759748465677972,-0.009976771183169654,0.0,86.89696,0.0,-0.0633187863287158,0.0,0.2,0.000250482432,-0.01186262428527698,0.11124267578125,-0.13637207448482513,0.00039639397873543204,21492,0.9948193430900574,1.0015491247177124,-11.357991170883178,0.012683126
-0.5,-0.01227226862457414,-0.11278334103347729,-170.96172214999999,-0.2956422398232871,0.0,-0.0696879064167462,4240,99072000,0.01,0.0,-0.09332322858613701,0.0,-0.09618316908322055,287.74,-0.3720317348080907,0.555073664,-3.9638395348814075e-08,-0.010988796415567676,0.0,0.0,0.0,-0.23902274370026802,5375,-1.4065746470888925,-0.22705955050968443,0.4127232,0.0008799899434153405,23362,0.0,-0.0019080135308765834,-0.22113060742965918,-0.22674560934206514,0.07740073773002126,-0.009514257879345678,0.0,86.90848,0.0,-0.056576929684582215,0.0,0.2,0.000250473216,-0.01203163448954001,0.11395263671875,-0.13853441178798676,0.0006766836420865729,21496,0.9920524954795837,1.001017689704895,-11.354923629760743,0.0138709275
-0.5,-0.0121443680175935,-0.1162998809539423,-170.84147370999995,-0.30882827873912955,0.0,-0.06096327848436752,4240,99090432,0.01,0.0,-0.09281789705578099,0.0,-0.09538030531560197,287.73,-0.390751003157436,0.555056,-4.31979791980592e-08,-0.011241949933979013,0.0,0.0,0.0,-0.25804401986931136,5376,-1.2282676969565023,-0.23420624196681558,0.4128,0.0008723944451452957,23366,0.0,-0.001960077566486069,-0.2022085605189036,-0.22168453500017501,0.07223646938838778,-0.013669665561691444,0.0,86.92,0.0,-0.051215912224862804,0.0,0.2,0.000250464,-0.009366072155535221,0.0916748046875,-0.1300034075975418,0.00047437040775548666,21500,0.9950409531593323,1.0016578435897827,-11.356635427474975,0.011386087
-0.5,-0.012456892256313964,-0.11253753896929128,-170.44382311,-0.29359781147147296,0.0,-0.06453833647445463,4240,99108864,0.01,0.0,-0.09374999452454415,0.0,-0.0976302216291527,286.16,-0.373281263389355,0.555038336,-4.1777378465000705e-08,-0.011169207673680204,0.0,0.0,0.0,-0.24161612733375148,5377,-1.3137158327555278,-0.23155905032414312,0.4128768,0.0007877591318295648,23370,0.0,-0.0019479032442032379,-0.21850344870954388,-0.22161782779917294,0.07571161217805222,-0.011565441425773315,0.0,86.93152,0.0,-0.050873613372807366,0.0,0.2,0.000250454784,-0.009040084632579238,0.11378173828125,-0.12941652536392212,0.003576362383319065,21504,0.987079918384552,1.0015857219696045,-11.357493925094605,0.013650445
-0.5,-0.012432979326478301,-0.12022680219723626,-170.67193185,-0.3103461225373062,0.0,-0.06393294005625738,4240,99127296,0.01,0.0,-0.09525931600005512,0.0,-0.09699050262075119,286.66,-0.3774528201746516,0.555020672,-4.2337758728812037e-08,-0.011266543906394486,0.0,0.0,0.0,-0.25003966783664117,5378,-1.341923259378938,-0.2344945711356818,0.4129536,0.0008279066500512676,23375,0.0,-0.001957415793290248,-0.21746376827571073,-0.21826131883255007,0.07567700932832516,-0.01206728552804432,0.0,86.94304,0.0,-0.04915279806857864,0.0,0.2,0.00025044556799999997,-0.010986678162589669,0.09908447265625,-0.1349673867225647,0.0006729134474880993,21508,0.993231475353241,1.0009886026382446,-11.355222177505492,0.01234887
-0.5,-0.012592179126096982,-0.11423937747193372,-169.80787596000002,-0.2946279716502869,0.0,-0.06481385678344834,4240,99145728,0.01,0.0,-0.0938734296186966,0.0,-0.09469514013956556,283.06,-0.3780855541471657,0.555003008,-3.939208987313833e-08,-0.011012772259831745,0.0,0.0,0.0,-0.24427116541177052,5379,-1.3893938240771286,-0.21846651210107956,0.4130304,0.0007649727016946094,23379,0.0,-0.0019035385753288022,-0.2178444874328653,-0.21015220331499496,0.07503402448169974,-0.009280697284137003,0.0,86.95456,0.0,-0.06024140071823377,0.0,0.2,0.000250436352,-0.01165466153761372,0.10396728515625,-0.1343405395746231,0.0004888739495072514,21512,0.9942532181739807,1.0014846324920654,-11.356038188934326,0.013562399
-0.5,-0.01245200130943614,-0.09278822152374373,-172.39610926,-0.2928829109907822,0.0,-0.05973991934428976,4240,99164160,0.01,0.0,-0.090761555031203,0.0,-0.09704430979344697,294.71,-0.3832187114055473,0.554985344,-4.3614441730617627e-08,-0.011077837008881082,0.0,0.0,0.0,-0.2632309151293047,5380,-1.1561594682779381,-0.21341910478575113,0.4131072,0.000976560996302093,23383,0.0,-0.0019573621795576516,-0.20585185802203815,-0.20917669246611784,0.06999181501301749,-0.030556586706855644,0.0,86.96608,0.0,-0.05124881783989585,0.0,0.2,0.000250427136,-0.008849836373701691,0.10203857421875,-0.12702590227127075,0.0013909937319112942,21516,0.9922767877578735,1.0021191835403442,-11.357436180114746,0.012594503
-0.5,-0.012922857131722268,-0.09329111141490286,-171.92019465,-0.3168991661232518,0.0,-0.06204088161292947,4240,99182592,0.01,0.0,-0.09360542380712998,0.0,-0.09348815478385217,292.68,-0.38308654982287155,0.55496768,-4.0321051921063985e-08,-0.011349950739286812,0.0,0.0,0.0,-0.26342904930243305,5381,-1.2433763126266935,-0.2387722360188421,0.413184,0.0009006062140947001,23388,0.0,-0.0019953191130219353,-0.2134417719831251,-0.2204628017920692,0.07338690695616007,-0.017645348694511793,0.0,86.9776,0.0,-0.04658248325952176,0.0,0.2,0.00025041792,-0.00856351291295141,0.115576171875,-0.12787815928459167,0.013024468207731843,21520,0.9768953919410706,1.0016705989837646,-11.357169771194458,0.013993832
-0.5,-0.012342155551098776,-0.11949499223663158,-171.51863108,-0.2995589739306312,0.0,-0.06154150730839444,4240,99201024,0.01,0.0,-0.09705412684021737,0.0,-0.10075614376894643,290.69,-0.38676693550571334,0.554950016,-4.332586857150152e-08,-0.011409223567057168,0.0,0.0,0.0,-0.2582131305482315,5382,-1.2335224474608282,-0.23877417113854557,0.4132608,0.0008647989921478762,23392,0.0,-0.001995493085314359,-0.20966205841630706,-0.20800636053861593,0.0730188630138454,-0.011561914630066086,0.0,86.98912,0.0,-0.04407030213422576,0.0,0.2,0.000250408704,-0.013018711970653385,0.10533447265625,-0.13169528543949127,0.0021328564733266832,21524,0.9944575428962708,1.0008125305175781,-11.354585218429566,0.014028929
-0.5,-0.01237544656229654,-0.11699587036220126,-170.54208602,-0.2830486055147119,0.0,-0.07215468678114387,4240,99219456,0.01,0.0,-0.0907315566502977,0.0,-0.09600678019888174,286.02,-0.37312750054223914,0.554932352,-3.855477455847785e-08,-0.010865892406939553,0.0,0.0,0.0,-0.2335423727979887,5383,-1.3591175092048458,-0.22118089222296347,0.4133376,0.0007356759290107422,23396,0.0,-0.0019173104383224363,-0.23698916216056384,-0.23236951072472622,0.07886640398391524,-0.012278471297274033,0.0,87.00064,0.0,-0.057145716039163665,0.0,0.2,0.000250399488,-0.006390582560561598,0.10819091796875,-0.13092435896396637,0.004654466873034835,21528,0.9759640097618103,1.0022664070129395,-11.358397579193115,0.01310232
-0.5,-0.011995796340951234,-0.1308109675122367,-170.59521143,-0.2916117327465503,0.0,-0.06429896931883847,4240,99237888,0.01,0.0,-0.09386498139714278,0.0,-0.10096322674299504,286.35,-0.3729011561301016,0.554914688,-4.3071058859287715e-08,-0.011106949517231351,0.0,0.0,0.0,-0.24337047445219356,5384,-1.3628965534044588,-0.22309085958378308,0.4134144,0.0007188573072198778,23401,0.0,-0.0019478095774064638,-0.21440983458236212,-0.22322868916232397,0.07422246283855755,-0.010865983528977571,0.0,87.01216,0.0,-0.05399182491492169,0.0,0.2,0.000250390272,-0.011956678004935384,0.11199951171875,-0.13571873307228088,0.0010607525386149065,21532,0.9903060793876648,1.0029380321502686,-11.362422895431518,0.013231742
-0.5,-0.012461106292248803,-0.13981617035659805,-170.58057011999998,-0.3141277363717472,0.0,-0.06249811072863249,4240,99256320,0.01,0.0,-0.0938932280885772,0.0,-0.09856115266538233,286.77,-0.38457831777203366,0.554897024,-4.1961332841260736e-08,-0.01120281323166202,0.0,0.0,0.0,-0.2529575116785071,5385,-1.3505664001072837,-0.2364732632740844,0.4134912,0.0008062053465336147,23405,0.0,-0.0019440740857304692,-0.202624856834963,-0.22086036671927087,0.07234909599492668,-0.021656312494693946,0.0,87.02368,0.0,-0.05897983793006624,0.0,0.2,0.000250381056,-0.011366785550490022,0.12283935546875,-0.1329844892024994,0.0016372275771573187,21536,0.9928839206695557,1.001836895942688,-11.359071826934814,0.01428462
-0.5,-0.01171724910967663,-0.11262559463641941,-169.77519679,-0.3056292670184701,0.0,-0.06816979119785976,4240,99274752,0.01,0.0,-0.0897753986190339,0.0,-0.09793412666293262,282.82,-0.3645004914767521,0.55487936,-4.258218203629385e-08,-0.010740396533468297,0.0,0.0,0.0,-0.25916980128877576,5386,-1.4156999414447387,-0.20847013796485409,0.413568,0.0008165134446850667,23409,0.0,-0.0018790326321170127,-0.21856009704028911,-0.2035118138631655,0.07482490129471724,-0.0070211804801753415,0.0,87.0352,0.0,-0.06418028164036352,0.0,0.2,0.00025037184,-0.010329643520526588,0.13233642578125,-0.13237546384334564,0.004542912286706269,21540,0.987388551235199,1.0019290447235107,-11.358584117889404,0.014610822
-0.5,-0.012690234050186301,-0.1368272688752141,-170.17554470999997,-0.29068873014449315,0.0,-0.062094592349367844,4240,99293184,0.01,0.0,-0.09109607015580513,0.0,-0.09713201170032096,284.96,-0.37918324737803655,0.554861696,-3.713303640985292e-08,-0.011043673833453298,0.0,0.0,0.0,-0.26256578218055815,5387,-1.2834629296606594,-0.2172011673648029,0.4136448,0.0007937270630564955,23414,0.0,-0.001958607155516051,-0.20271756034848382,-0.1977293523077942,0.06839167014136188,-0.02489971706624298,0.0,87.04672,0.0,-0.05916929382333399,0.0,0.2,0.000250362624,-0.011645035643596202,0.1329345703125,-0.13840529322624207,0.0014793631649808957,21544,0.9908463358879089,1.0019629001617432,-11.358750104904175,0.015400869
-0.5,-0.012076887975507284,-0.11306111911610829,-171.46346267999996,-0.29701870348949067,0.0,-0.06425382554756671,4240,99311616,0.01,0.0,-0.09218477652447724,0.0,-0.09458671282441318,290.2,-0.3748182108899004,0.554844032,-4.0960017518274545e-08,-0.011114014128416623,0.0,0.0,0.0,-0.23773177090122605,5388,-1.3790056712139858,-0.22381181695088928,0.4137216,0.0007953546495021632,23418,0.0,-0.0019364511065357952,-0.20657090385367863,-0.21195345330719764,0.07234632312497775,-0.01548661028371296,0.0,87.05824000000001,0.0,-0.05798208487308539,0.0,0.2,0.000250353408,-0.010033029899932443,0.1152587890625,-0.12291032075881958,0.010817980812862515,21548,0.9822904467582703,1.0020298957824707,-11.359745264053345,0.014750618
-0.5,-0.012531082924909679,-0.13437315702627195,-170.37011821,-0.30543037804666756,0.0,-0.06423971533551469,4240,99330048,0.01,0.0,-0.09492322307144704,0.0,-0.09708457739387759,285.42,-0.38634109265097927,0.554826368,-4.215023814151081e-08,-0.01114838755131455,0.0,0.0,0.0,-0.2471906747398601,5389,-1.378881024192166,-0.21757132961888948,0.4137984,0.0007052939715019116,23422,0.0,-0.0019318482449706112,-0.20963366645326567,-0.2129218438428115,0.07390675982823841,-0.018033671272051934,0.0,87.06976,0.0,-0.05971518911071955,0.0,0.2,0.000250344192,-0.014044851588550955,0.11605224609375,-0.14609715342521667,0.0009606916515622288,21552,0.9899227023124695,1.0019683837890625,-11.35858154296875,0.014275387
-0.5,-0.012594573927019962,-0.11597803369938212,-172.59664699,-0.2905594009910126,0.0,-0.06680911024283002,4240,99348480,0.01,0.0,-0.09514153999281183,0.0,-0.09445031150607129,294.61,-0.3844167585627966,0.554808704,-4.3362880597129486e-08,-0.011365185255404064,0.0,0.0,0.0,-0.24080036940092275,5390,-1.2620942301192943,-0.22944636145188657,0.4138752,0.0007671428611502051,23427,0.0,-0.002004866546387832,-0.22450012253792012,-0.23887090783151343,0.07585630608504354,-0.018261536220153276,0.0,87.08127999999999,0.0,-0.05186751206253708,0.0,0.2,0.00025033497599999995,-0.010645694512641057,0.112255859375,-0.1314322054386139,0.0018394575279671698,21556,0.9843888282775879,1.0021424293518066,-11.359327459335328,0.0136858765
-0.5,-0.012203479658522373,-0.12396995645602638,-173.28951158000004,-0.309825030980361,0.0,-0.06486994607412425,4240,99366912,0.01,0.0,-0.09587404025978295,0.0,-0.09641823237144077,297.39,-0.37802506435068994,0.55479104,-4.226549032513913e-08,-0.011209520161692875,0.0,0.0,0.0,-0.25447799437149277,5391,-1.3504732683656637,-0.21580217587682712,0.413952,0.0006976984958681795,23431,0.0,-0.001946452230488727,-0.21549671204103407,-0.20559499318595026,0.07290258973833824,-0.021040811444335204,0.0,87.0928,0.0,-0.05334617493247083,0.0,0.2,0.00025032575999999997,-0.012044508696999402,0.11578369140625,-0.1356961578130722,0.0032313511706888675,21560,0.9879202842712402,1.0021624565124512,-11.359933948516845,0.014930767
-0.5,-0.011743965289106673,-0.12792729584676027,-170.69069874999997,-0.2942817165943428,0.0,-0.06776505330254291,4240,99385344,0.01,0.0,-0.09226389359875128,0.0,-0.09996292599295994,286.65,-0.365682827191139,0.554773376,-4.206802634693498e-08,-0.010908358073229669,0.0,0.0,0.0,-0.24388734755168384,5392,-1.3863786994492966,-0.23272793246798573,0.4140288,0.0008436401807961778,23435,0.0,-0.0018959520765958193,-0.21478101171892908,-0.2161273816643775,0.07668242051009629,-0.007771233712749866,0.0,87.10432,0.0,-0.05733176670917332,0.0,0.2,0.000250316544,-0.012793435715138912,0.13157958984375,-0.13093332946300507,0.002419258817099035,21564,0.9748000502586365,1.002103328704834,-11.35884518623352,0.014546228
-0.5,-0.011861005702661135,-0.1318675864704739,-169.67029523999997,-0.3139266250449666,0.0,-0.06938832499472883,4240,99403776,0.01,0.0,-0.09169508980967155,0.0,-0.09673318443416357,282.37,-0.37786081929798954,0.554755712,-3.8558377804589216e-08,-0.0107698181238199,0.0,0.0,0.0,-0.25613714422928635,5393,-1.4809837152322505,-0.21691058377453523,0.4141056,0.0007817912167714288,23440,0.0,-0.001874431776829509,-0.2130791460120416,-0.21080124205153716,0.07561932287953801,-0.013380225257909236,0.0,87.11584,0.0,-0.06364831258776073,0.0,0.2,0.000250307328,-0.011522938014240935,0.10633544921875,-0.14002540707588196,0.0006988011969951913,21568,0.9914643168449402,1.0017846822738647,-11.359050035476685,0.013598355
-0.5,-0.0128691859256772,-0.12439309963829753,-169.93166990999998,-0.2962028317026481,0.0,-0.06131291615356232,4240,99422208,0.01,0.0,-0.0926682503094152,0.0,-0.09265098762059694,283.57,-0.3887148218425309,0.554738048,-4.172743896177704e-08,-0.01118138309716931,0.0,0.0,0.0,-0.23971988200101796,5394,-1.3128773558782358,-0.2221108560992421,0.4141824,0.0008208537441937046,23444,0.0,-0.001959782380771739,-0.2001489372654123,-0.210902757774148,0.07118280900669745,-0.012166298220917169,0.0,87.12736000000001,0.0,-0.05510806356101766,0.0,0.2,0.000250298112,-0.009833760443143547,0.12083740234375,-0.13220582902431488,0.0012801600736565889,21572,0.9812596440315247,1.0018229484558105,-11.358038759231567,0.0155267175
-0.5,-0.012376429654687153,-0.1091046850463627,-171.66128738999998,-0.2916975708742938,0.0,-0.0662458452372804,4240,99440640,0.01,0.0,-0.09367037243791582,0.0,-0.08997216257378061,290.83,-0.37513523970868107,0.554720384,-3.9457870228282116e-08,-0.011081155050229961,0.0,0.0,0.0,-0.2467990352077863,5395,-1.4303111162875743,-0.2242487567494028,0.4142592,0.0006781672935984614,23448,0.0,-0.0019268849579318166,-0.21740301263936934,-0.21609930894265938,0.07524327153014108,-0.013374115299989676,0.0,87.13888,0.0,-0.061517843950095664,0.0,0.2,0.000250288896,-0.011093356681521982,0.1130859375,-0.13317960500717163,0.0006960192855331116,21576,0.9936680197715759,1.000867486000061,-11.355722045898437,0.013066863
-0.5,-0.012312147788022861,-0.11598495334553197,-170.33487055999998,-0.3110937730949242,0.0,-0.06656887106394181,4240,99459072,0.01,0.0,-0.09438863457405765,0.0,-0.09591067294103511,285.23,-0.36874938429669535,0.55470272,-4.2326655715464886e-08,-0.011039036850638303,0.0,0.0,0.0,-0.25618670408477495,5396,-1.3925720234198926,-0.20760781085432098,0.414336,0.0007432713464368135,23453,0.0,-0.0019133398692962277,-0.21435831171410574,-0.20367370045703515,0.07447431504515975,-0.008006558656537285,0.0,87.15039999999999,0.0,-0.05885728742697221,0.0,0.2,0.00025027968,-0.013738229242153465,0.1232421875,-0.1404675394296646,0.0005157960549695417,21580,0.994624137878418,1.0016064643859863,-11.356228923797607,0.01523718
-0.5,-0.012581578542815991,-0.13356025315655534,-169.54246862,-0.29469147942840146,0.0,-0.06777205913202147,4240,99477504,0.01,0.0,-0.09566530589406338,0.0,-0.09666954034077119,281.84,-0.36845703478138464,0.554685056,-4.1468274243696196e-08,-0.011235559649787275,0.0,0.0,0.0,-0.2361038200176606,5397,-1.3627037656907333,-0.22236189113461272,0.4144128,0.0007313355906969971,23457,0.0,-0.0019725641009675477,-0.21697724420017597,-0.22264809414741338,0.07447932377268603,-0.019065446029546566,0.0,87.16192000000001,0.0,-0.059539048640051245,0.0,0.2,0.00025027046399999996,-0.010808389843441546,0.11864013671875,-0.1370658576488495,0.0004983374805306084,21584,0.9933711290359497,1.002828598022461,-11.361919641494751,0.013462938
-0.5,-0.013057613675936261,-0.11658570980927199,-171.05894352000004,-0.31924404788925,0.0,-0.058354241937544044,4240,99495936,0.01,0.0,-0.09629556934786454,0.0,-0.09345511345689778,288.2,-0.38716488894569917,0.554667392,-4.024044327385461e-08,-0.011403179153522684,0.0,0.0,0.0,-0.2554801804646111,5398,-1.2737109345995499,-0.2393827173087737,0.4144896,0.0005506718169069953,23461,0.0,-0.0019959664897496003,-0.19505432831930405,-0.21323245297436633,0.07022337367075387,-0.018844217619819876,0.0,87.17344,0.0,-0.053603182444051066,0.0,0.2,0.000250261248,-0.010156234109308571,0.139306640625,-0.13018269836902618,0.0050421915482729675,21588,0.9665858745574951,1.0028693675994873,-11.362514019012451,0.0153296795
-0.5,-0.01227664930881791,-0.11386386906538998,-169.91274733999998,-0.3216382993813214,0.0,-0.06498111605425223,4240,99514368,0.01,0.0,-0.09495859168881343,0.0,-0.09794066391931472,284.04,-0.37411890625901845,0.554649728,-4.187751388867955e-08,-0.01095514680757165,0.0,0.0,0.0,-0.25804639053283684,5399,-1.3418972136324212,-0.22101330936287675,0.4145664,0.0007009537399022116,23466,0.0,-0.001909037902318734,-0.20638714332138092,-0.2054389818486898,0.07220483536361086,-0.015510617991417853,0.0,87.18496,0.0,-0.0603388353784514,0.0,0.2,0.000250252032,-0.01222617031307891,0.10264892578125,-0.13419419527053833,0.002661694790003821,21592,0.9919523000717163,1.0024176836013794,-11.361235189437867,0.014005683
-0.5,-0.012758094220965306,-0.12871830542355606,-170.13012556,-0.3018496593886324,0.0,-0.06285340151349379,4240,99532800,0.01,0.0,-0.09165258272080946,0.0,-0.0924658679161241,284.48,-0.3747888802382844,0.554632064,-3.5876377110407596e-08,-0.010948778921826802,0.0,0.0,0.0,-0.2507592958391442,5400,-1.3918445872153022,-0.2168723824889897,0.4146432,0.0006960709158900297,23470,0.0,-0.0019147855261853633,-0.20108574917808694,-0.19799674259589226,0.07269675058383367,-0.01821976123190123,0.0,87.19648000000001,0.0,-0.06202502998308433,0.0,0.2,0.000250242816,-0.00889570286963135,0.14779052734375,-0.12642234563827515,0.006959624332375824,21596,0.9692519903182983,1.0021464824676514,-11.359689807891845,0.016059507
-0.5,-0.011973720991960262,-0.12461884594076812,-170.91261215999998,-0.2943955621587685,0.0,-0.07063176706900633,4240,99551232,0.01,0.0,-0.0916341363213202,0.0,-0.09608479158593351,287.55,-0.3617392814442316,0.5546144,-4.070705867788376e-08,-0.010803030410556254,0.0,0.0,0.0,-0.23910074310857343,5401,-1.4263959723295692,-0.21899619574348028,0.41472,0.000787759170634672,23474,0.0,-0.001899952002349095,-0.22376457606268538,-0.2315702839645735,0.0762770056532647,-0.007108935714414757,0.0,87.208,0.0,-0.0646548768930356,0.0,0.2,0.00025023360000000003,-0.012429262837395072,0.12244873046875,-0.1337490677833557,0.0019331039453390985,21600,0.9807143211364746,1.0021660327911377,-11.359721326828003,0.015538208
-0.5,-0.012040673074124144,-0.11210683524437123,-168.79040148,-0.2998155929588669,0.0,-0.06224063213312498,4240,99569664,0.01,0.0,-0.09547439295647421,0.0,-0.09548711737055172,278.91,-0.3717670041793256,0.554596736,-4.0812318755728146e-08,-0.01120180263127714,0.0,0.0,0.0,-0.2513325373649097,5402,-1.3084847352465467,-0.23362549580781236,0.4147968,0.0009201374098969003,23479,0.0,-0.0019519391482013106,-0.20480018122892496,-0.20998683573602653,0.07486127348014082,-0.010052179529642066,0.0,87.21952,0.0,-0.05220846037823517,0.0,0.2,0.000250224384,-0.011886323732323945,0.1145751953125,-0.14257089793682098,0.0004928896814817563,21604,0.9940776228904724,1.0019280910491943,-11.359210109710693,0.013598457
-0.5,-0.011753000434810704,-0.13970625580491697,-170.34578679000003,-0.3140190252101244,0.0,-0.0710644897745242,4240,99588096,0.01,0.0,-0.09209604406274459,0.0,-0.09721424628620051,285.16,-0.37999494147640817,0.554579072,-3.6144186506542626e-08,-0.010691590871736496,0.0,0.0,0.0,-0.2420401242126871,5403,-1.4922512485248074,-0.2086309264596334,0.4148736,0.0008029501639410026,23483,0.0,-0.001848026841027658,-0.22773901238599015,-0.21547910222383443,0.07716472968793579,-0.009567971357480727,0.0,87.23104000000001,0.0,-0.06478121316926809,0.0,0.2,0.00025021516799999995,-0.011120744491927325,0.1089599609375,-0.12800940871238708,0.0006074049553717487,21608,0.9935044646263123,1.0023118257522583,-11.360047626495362,0.013156305
-0.5,-0.012190233634568049,-0.1162829377925058,-170.72024833,-0.2751100545488822,0.0,-0.06692705889089935,4240,99606528,0.01,0.0,-0.09450758769057202,0.0,-0.09662018779351018,286.66,-0.37801686450167465,0.554561408,-3.980491094344654e-08,-0.011152567830371211,0.0,0.0,0.0,-0.23389724413219484,5404,-1.3146410109087168,-0.2334479358063579,0.4149504,0.0010009750646228592,23487,0.0,-0.00194788338073025,-0.22069626364306377,-0.21716832526419086,0.0760831947900507,-0.009177345324941497,0.0,87.24256,0.0,-0.0506978280125955,0.0,0.2,0.00025020595199999997,-0.007771413738373667,0.09443359375,-0.12653930485248566,0.0007695828273426742,21612,0.9909743666648865,1.002086877822876,-11.359874391555786,0.011270905
-0.5,-0.012028855134621935,-0.10682284890297805,-171.00423367000002,-0.29925309742130984,0.0,-0.06555902079921198,4240,99624960,0.01,0.0,-0.09249784202996156,0.0,-0.09761525747902892,288.08,-0.3863418665196394,0.5545437440000001,-4.219978811636587e-08,-0.011143766969219477,0.0,0.0,0.0,-0.2467409054710492,5405,-1.3312174897805011,-0.22327293715693028,0.4150272,0.0009440089925192297,23492,0.0,-0.0019628782181911,-0.2112278759898145,-0.1979338228940111,0.0732309994316413,-0.01636157482506759,0.0,87.25407999999999,0.0,-0.05252457499511121,0.0,0.2,0.000250196736,-0.011892649764195084,0.11199951171875,-0.13721442222595215,0.00035895142355002463,21616,0.9954546093940735,1.0015196800231934,-11.357600784301757,0.013222592
-0.5,-0.011766660025783877,-0.10475361884174511,-171.61254536,-0.3131604432278152,0.0,-0.06571463377043227,4240,99643392,0.01,0.0,-0.09326724582907955,0.0,-0.09275727320422385,290.68,-0.37568258912274877,0.55452608,-4.010873817193933e-08,-0.011077863198123159,0.0,0.0,0.0,-0.24864185958027918,5406,-1.3640348628108356,-0.21533742607143583,0.415104,0.0008837877087191575,23496,0.0,-0.001932665352934764,-0.2155483266645296,-0.19791877888513484,0.07436852782063427,-0.01250687309624886,0.0,87.2656,0.0,-0.053985619235782115,0.0,0.2,0.00025018752,-0.010430740099400282,0.1191162109375,-0.1345643699169159,0.0007404962903819978,21620,0.993781328201294,1.001783847808838,-11.35791654586792,0.014893353
-0.5,-0.01151210186739108,-0.107435117013466,-170.54100418999994,-0.2929688967592198,0.0,-0.06844985250488392,4240,99661824,0.01,0.0,-0.0960996364261089,0.0,-0.0951104055632155,286.08,-0.3653048202588522,0.554508416,-3.748177544047086e-08,-0.011043127772661863,0.0,0.0,0.0,-0.2429768044028825,5407,-1.439171746466276,-0.22435011604443966,0.4151808,0.0007693129688656578,23500,0.0,-0.001919851911829662,-0.21746603434678924,-0.21153177006942975,0.07631945187847235,-0.00931338824900902,0.0,87.27712,0.0,-0.061145517931536525,0.0,0.2,0.000250178304,-0.010773079766659066,0.11019287109375,-0.13126122951507568,0.0008744754188228399,21624,0.9885358214378357,1.0018402338027954,-11.358492708206176,0.013976388
-0.5,-0.011673249060631276,-0.15627812578440048,-168.83621439000007,-0.30373178335404155,0.0,-0.0625387961983333,4240,99680256,0.01,0.0,-0.0936395425707462,0.0,-0.10111497177988152,279.06,-0.3642966110927716,0.554490752,-4.340113984202841e-08,-0.011220829077843247,0.0,0.0,0.0,-0.257249477273791,5408,-1.3605694043828935,-0.2297574994815779,0.4152576,0.0009054890575094356,23504,0.0,-0.0019620446886135005,-0.20232231710975634,-0.21140904215616957,0.07209039279333036,-0.012725657267664146,0.0,87.28864,0.0,-0.058051220647549355,0.0,0.2,0.000250169088,-0.010897892131470143,0.111328125,-0.1330927461385727,0.0006144219703855924,21628,0.9939904808998108,1.0020159482955933,-11.359098386764526,0.01221679
-0.5,-0.011703580177435374,-0.14452641159292742,-169.09926063999998,-0.2781612761752015,0.0,-0.06923870634177076,4240,99698688,0.01,0.0,-0.09285582593266938,0.0,-0.09959783742374016,280.19,-0.37040454005557755,0.554473088,-4.348897830654998e-08,-0.01086102651222371,0.0,0.0,0.0,-0.23638992067066397,5409,-1.450323580707607,-0.2180133605295516,0.4153344,0.0007779935484803799,23509,0.0,-0.0018907343258478418,-0.22196988209579602,-0.2325402875549448,0.07616367837160913,-0.007986485993670713,0.0,87.30016,0.0,-0.06670693302798825,0.0,0.2,0.000250159872,-0.009937421925133093,0.11163330078125,-0.1299343705177307,0.003545196622144431,21632,0.9838562607765198,1.0026789903640747,-11.361316108703614,0.01425934
