time/time_elapsed,reward_terms/stand,reward_terms/foot_ahead,ankle/ankle_spring_energy_peak,time/total_timesteps,time/fps,reward_terms/residual,curriculum/swing_frac_mean,curriculum/ctrl_jitter_ms,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/clearance,curriculum/swing_frac_min,curriculum/ctrl_drop_prob,reward_terms/assist_pen,reward_terms/stop,reward_terms/vz,time/iterations,rollout/ep_rew_mean,curriculum/cmd_scale,reward_terms/stance,reward_terms/overrun,rollout/ep_len_mean,reward_terms/duty_sym,reward_terms/foot_slip,reward_terms/height,reward_terms/time,reward_terms/track_yaw,reward_terms/fwd_speed,ankle/ankle_spring_trq_peak,reward_terms/torque,curriculum/cmd_track_err,reward_terms/alive,reward_terms/phase_contact,reward_terms/step_rate,curriculum/ent_coef,reward_terms/stance_time,reward_terms/stand_drift,reward_terms/energy,ankle/ankle_defl_peak,reward_terms/angmom,curriculum/stance_ratio,curriculum/dr_scale,reward_terms/track_lin,reward_terms/air_time,reward_terms/upright,est/vel_rmse,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/action_rate,reward_terms/coef_rate,train/policy_gradient_loss,train/n_updates,train/std,train/learning_rate,train/entropy_loss,train/loss,train/approx_kl,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
8664,1.8500775732477404,0.0,0.0,50374656,5813,-0.10585702094306869,0.05715603298611111,2.4735743999999977,0.0,-3.844535319849617e-05,0.0,0.04150390625,0.030919679999999974,0.0,0.0,-0.024855463844735123,2733,1228.8683237,0.0,-0.11405849384522787,0.0,975.49,0.0,-0.21935899734350964,-0.009576224028780481,0.0,1.9999845285290394,0.0,0.0,-0.024188118684486865,0.4065885818751364,0.0,0.0,-0.0016601562499999958,0.0063283456,0.0,-0.019880291433943507,-0.0005360714477348903,0.507156829460667,-0.03639433714315731,0.6835095040000008,0.6183935999999994,2.920908104961076,0.0,-0.06264851425625192,0.3585683643273097,-0.03311344740451883,-0.007311048410762486,-0.037293737595618125,0.07214591999999624,-0.08504758829506753,-0.4982242851005083,-0.008532527083298191,49977,1.0003317594528198,0.00017410943999999999,-36.89694766998291,603.1456909179688,0.008946331,1388.8443237304687,0.0596435546875,0.2,0.9796125888824463,0.6183935999999994,0.6183935999999994,0.20613119999998927,0.20613119999998927,0.6183935999999994
8667,1.7227653726404932,0.0,0.0,50393088,5813,-0.10608348347751403,0.06065538194444445,2.4744959999999976,0.0,-3.651809747418389e-05,0.0,0.04177517361111111,0.03093119999999997,0.0,0.0,-0.02350089808741448,2734,1084.6787504400002,0.0,-0.06042950991958673,0.0,895.56,0.0,-0.1957802526091079,-0.01183877960720146,0.0,1.9999574029840577,0.0,0.0,-0.022956749856442284,0.47950691935097467,0.0,0.0,-0.0015082465277777742,0.006324659200000001,0.0,-0.032848957391179476,-0.0005144789937763513,0.5058499338449566,-0.05460955095800341,0.6835033600000008,0.6186239999999994,2.777448976773357,0.0,-0.09579538289535187,0.31357290148272743,-0.024943471471497405,-0.00589214758612203,-0.039979136360273934,0.07217279999999623,-0.08546735850994469,-0.5178655669771726,-0.008449768694117666,49981,1.0001873970031738,0.00017406336,-36.89410877227783,497.505615234375,0.0076057143,1475.2181823730468,0.04581298828125,0.2,0.9761833548545837,0.6186239999999994,0.6186239999999994,0.20620799999998926,0.20620799999998926,0.6186239999999994
8670,1.606060341960146,0.0,0.0,50411520,5813,-0.10556313113032766,0.07212999131944445,2.4754175999999974,0.0,-3.996237839561705e-05,0.0,0.07161458333333333,0.03094271999999997,0.0,0.0,-0.030189263406591078,2735,1273.60140768,0.0,-0.04308079970783219,0.0,993.81,0.0,-0.24645691246666418,-0.01163576266376836,0.0,1.9999797580274352,0.0,0.0,-0.0224485521713469,0.2621253409657281,0.0,0.0,-0.0017252604166666625,0.0063209728,0.0,-0.03091765827152436,-0.000534658203870524,0.5084076148149106,-0.05946636428742767,0.6834972160000008,0.6188543999999994,2.7660038757423813,0.0,-0.0818623069848974,0.34046786647365124,-0.02608563467092999,-0.008240506899097404,-0.045777824068859864,0.07219967999999623,-0.08708006905790146,-0.5286424960368484,-0.009684248617850244,49985,1.0003306865692139,0.00017401728000000002,-36.89405765533447,415.1407775878906,0.00903262,1184.9562774658202,0.06181640625,0.2,0.9826273322105408,0.6188543999999994,0.6188543999999994,0.20628479999998925,0.20628479999998925,0.6188543999999994
8673,1.6044498614795337,0.0,0.0,50429952,5813,-0.10490559026908403,0.08167860243055555,2.4763391999999973,0.0,-4.679739316835383e-05,0.0,0.06016710069444445,0.030954239999999966,0.0,0.0,-0.04141823683264512,2736,1030.3837384400001,0.0,-0.06080344056097257,0.0,859.27,0.0,-0.24574982934610695,-0.013867715174285039,0.0,1.9999851193447076,0.0,0.0,-0.024225744532736657,0.5907238291312027,0.0,0.0,-0.0020507812499999997,0.0063172864,0.0,-0.018447485019708106,-0.0005845747127942952,0.5064701300488935,-0.07370130958920103,0.6834910720000008,0.6190847999999993,2.6751943833210956,0.0,-0.09821602992969358,0.34863429777112165,-0.026742348160316527,-0.007746195322625406,-0.057046824023121605,0.07222655999999623,-0.08733352052739406,-0.5376557788372686,-0.009168580977711827,49989,1.0004466772079468,0.0001739712,-36.896159172058105,354.6408386230469,0.008700347,994.9907104492188,0.0599365234375,0.2,0.9867438673973083,0.6190847999999993,0.6190847999999993,0.20636159999998924,0.20636159999998924,0.6190847999999993
8677,1.7115802231834982,0.0,0.0,50448384,5813,-0.10504568101243189,0.060492621527777776,2.477260799999997,0.0,-3.902188933557849e-05,0.0,0.04123263888888889,0.030965759999999967,0.0,0.0,-0.031048963511408147,2737,1097.44718556,0.0,-0.11495826873712514,0.0,890.0,0.0,-0.21457349798009362,-0.012205911078036914,0.0,1.9999834497847653,0.0,0.0,-0.02543945045522509,0.2575406086783649,0.0,0.0,-0.0014973958333333297,0.006313600000000001,0.0,-0.0217958969937211,-0.0005429530057359014,0.507101894683523,-0.04762803200013288,0.6834849280000008,0.6193151999999993,2.794771110227101,0.0,-0.07169542672654278,0.3254107085552352,-0.028563507432390303,-0.0073360201972569854,-0.04282551994507691,0.07225343999999623,-0.08610870622928954,-0.49614126502902905,-0.00846649610903114,49993,1.0003223419189453,0.00017392512,-36.89496746063232,638.0025024414062,0.007953251,1482.382095336914,0.0427978515625,0.2,0.9808069467544556,0.6193151999999993,0.6193151999999993,0.20643839999998922,0.20643839999998922,0.6193151999999993
8680,1.8662909229300224,0.0,0.0,50466816,5814,-0.10525415959203463,0.05636935763888889,2.478182399999997,0.0,-4.109308392127666e-05,0.0,0.036078559027777776,0.030977279999999965,0.0,0.0,-0.032258558176112125,2738,1198.21523441,0.0,-0.12093161601827584,0.0,943.31,0.0,-0.20958483399854677,-0.011549870577828534,0.0,1.9999870473511976,0.0,0.0,-0.024802135886977217,0.3919578036429,0.0,0.0,-0.0017035590277777735,0.0063099136,0.0,-0.02217865586341121,-0.0005333733565318011,0.5091036965407182,-0.05083316713737287,0.6834787840000008,0.6195455999999993,2.9612744138314366,0.0,-0.07741340200297311,0.2831386098053713,-0.02427260545367954,-0.005797154641020635,-0.044241167899856965,0.07228031999999622,-0.08452120175153839,-0.5057331749759482,-0.00851017130771652,49997,1.0003002882003784,0.00017387904,-36.89440650939942,510.8200988769531,0.008613767,1264.9172912597655,0.05177001953125,0.2,0.9826746582984924,0.6195455999999993,0.6195455999999993,0.2065151999999892,0.2065151999999892,0.6195455999999993
8683,1.632925562765851,0.0,0.0,50485248,5814,-0.10564509821103295,0.06103515625,2.479103999999997,0.0,-3.9030303200647814e-05,0.0,0.04709201388888889,0.030988799999999962,0.0,0.0,-0.022392524671259375,2739,1097.3503499400001,0.0,-0.09253635300271264,0.0,862.32,0.0,-0.23112652388112537,-0.009602384276192534,0.0,1.9999803216839953,0.0,0.0,-0.025246431630829395,0.24296882552832363,0.0,0.0,-0.001605902777777774,0.0063062272,0.0,-0.022972337431873168,-0.0005386596217315213,0.5048542276869216,-0.03789113459098066,0.6834726400000009,0.6197759999999992,2.8387725575367937,0.0,-0.06926614918663815,0.3485556551825696,-0.02508034405047741,-0.007435534412487837,-0.03865563194458915,0.07230719999999621,-0.0853486941269944,-0.49777195951472364,-0.007302861247444526,50001,1.0001319646835327,0.00017383295999999997,-36.8925479888916,766.90771484375,0.0077518546,1877.706561279297,0.042333984375,0.2,0.9725649952888489,0.6197759999999992,0.6197759999999992,0.2065919999999892,0.2065919999999892,0.6197759999999992
8687,1.7545604566038282,0.0,0.0,50503680,5813,-0.1053994019928263,0.054633246527777776,2.4800255999999967,0.0,-3.9455057669212315e-05,0.0,0.028645833333333332,0.03100031999999996,0.0,0.0,-0.02860490680199724,2740,946.9361926099998,0.0,-0.12021704656102868,0.0,801.2,0.0,-0.1978619054742859,-0.011181079003093466,0.0,1.9999891501639309,0.0,0.0,-0.024630779102513357,0.38487507174728,0.0,0.0,-0.0012695312499999972,0.0063025408,0.0,-0.019091283651278452,-0.0005340315693520849,0.508846338152229,-0.041553134106621335,0.6834664960000009,0.6200063999999992,2.897468402838015,0.0,-0.06513865710056368,0.31281036223787195,-0.030987375918851194,-0.00724534565726163,-0.03947557326203116,0.0723340799999962,-0.08508497242854127,-0.5008806998760226,-0.01003658229019493,50005,1.0002983808517456,0.00017378688,-36.89353008270264,298.3642883300781,0.007996036,938.3496032714844,0.04844970703125,0.2,0.9873710870742798,0.6200063999999992,0.6200063999999992,0.2066687999999892,0.2066687999999892,0.6200063999999992
8690,1.7717603847113883,0.0,0.0,50522112,5813,-0.10591783954047579,0.05702039930555555,2.4809471999999966,0.0,-3.746142714926792e-05,0.0,0.051432291666666664,0.031011839999999957,0.0,0.0,-0.023719226889738196,2741,1197.35229204,0.0,-0.1295574250649026,0.0,930.48,0.0,-0.19599430085566288,-0.010574901035994436,0.0,1.9999833354686385,0.0,0.0,-0.025776542028859147,0.4233970733142861,0.0,0.0,-0.0013671874999999969,0.0062988544,0.0,-0.024329821577464668,-0.0005387963094683107,0.5056156013240489,-0.046277980580728434,0.6834603520000009,0.6202367999999991,2.9117355866256265,0.0,-0.08268243065497467,0.31071298583115836,-0.028002629826166334,-0.00626492435110587,-0.04100877947131232,0.07236095999999621,-0.08272692711918811,-0.4969532739300198,-0.009603122039698065,50009,1.000284194946289,0.0001737408,-36.89493598937988,712.731201171875,0.009240554,1622.7010925292968,0.065478515625,0.2,0.9761171936988831,0.6202367999999991,0.6202367999999991,0.20674559999998918,0.20674559999998918,0.6202367999999991
8693,1.7241881444991403,0.0,0.0,50540544,5813,-0.10587332036460205,0.06586371527777778,2.4818687999999964,0.0,-3.779836916228209e-05,0.0,0.043999565972222224,0.031023359999999958,0.0,0.0,-0.02754623477239746,2742,1125.76368079,0.0,-0.11929586106366151,0.0,903.68,0.0,-0.22016650300019436,-0.011777442712074475,0.0,1.9999738746750033,0.0,0.0,-0.02547860781372681,0.2614761372003439,0.0,0.0,-0.0016167534722222184,0.006295168,0.0,-0.03619992944864078,-0.0005441331711922901,0.5078144240393615,-0.04798560478125761,0.6834542080000008,0.6204671999999991,2.855573412506874,0.0,-0.07518092431392508,0.31457215182956694,-0.03388422705263174,-0.005654644550128129,-0.03937041607895215,0.0723878399999962,-0.08577329589984077,-0.5043414404556443,-0.00974268528225366,50013,1.0002270936965942,0.00017369472,-36.89362106323242,541.9486083984375,0.009514654,1270.7033477783202,0.05587158203125,0.2,0.9822782874107361,0.6204671999999991,0.6204671999999991,0.20682239999998916,0.20682239999998916,0.6204671999999991
8696,1.6408863278248165,0.0,0.0,50558976,5813,-0.10561862018703433,0.07552083333333334,2.4827903999999963,0.0,-4.2029846084808884e-05,0.0,0.06640625,0.031034879999999956,0.0,0.0,-0.03367806415601705,2743,1271.65976238,0.0,-0.10873085871840803,0.0,983.29,0.0,-0.23869837269465416,-0.012350580108535824,0.0,1.9999844569114424,0.0,0.0,-0.024765579295745733,0.2673034357366368,0.0,0.0,-0.0021375868055555566,0.0062914816,0.0,-0.022036227262324997,-0.0005644620763363642,0.5060700641327409,-0.05964114667416921,0.6834480640000008,0.6206975999999991,2.792606547598724,0.0,-0.08395343460594301,0.30765579223598755,-0.029924322725015176,-0.007013295717607934,-0.046117493554116866,0.0724147199999962,-0.08473796685422179,-0.5115240795230309,-0.007531367603223771,50017,1.0001391172409058,0.00017364863999999998,-36.891980934143064,524.6508178710938,0.0077738324,1739.4299377441407,0.040283203125,0.2,0.9766218066215515,0.6206975999999991,0.6206975999999991,0.20689919999998915,0.20689919999998915,0.6206975999999991
8699,1.7723686246802117,0.0,0.0,50577408,5813,-0.10555939727353922,0.0732421875,2.483711999999996,0.0,-4.510238825229297e-05,0.0,0.058756510416666664,0.031046399999999953,0.0,0.0,-0.037318609435791385,2744,1328.5400620199998,0.0,-0.10599583799614963,0.0,1026.54,0.0,-0.21882453368815627,-0.012799217573582492,0.0,1.9999828780709494,0.0,0.0,-0.02516565144277864,0.42478557145386925,0.0,0.0,-0.0021267361111111122,0.0062877952,0.0,-0.012130290361057911,-0.0005626405871392653,0.5094128940640887,-0.050373285158488976,0.6834419200000008,0.620927999999999,2.918198764317932,0.0,-0.06788676439485725,0.3560194842439328,-0.03236907038893076,-0.010856626636364863,-0.050937846105211654,0.07244159999999619,-0.0847183137209087,-0.5222501349760882,-0.008822034223703668,50021,1.0000874996185303,0.00017360256,-36.89061260223389,545.618896484375,0.009298896,1259.9028930664062,0.0539306640625,0.2,0.9823485612869263,0.620927999999999,0.620927999999999,0.20697599999998914,0.20697599999998914,0.620927999999999
8702,1.753764495849188,0.0,0.0,50595840,5813,-0.10567379100769725,0.05457899305555555,2.484633599999996,0.0,-4.1954802096822966e-05,0.0,0.02685546875,0.03105791999999995,0.0,0.0,-0.02912646699101631,2745,1153.32539262,0.0,-0.11055493556091686,0.0,913.19,0.0,-0.2194182583814254,-0.011921785534169949,0.0,1.9999882503060746,0.0,0.0,-0.0260272091533509,0.3254763032860464,0.0,0.0,-0.001638454861111107,0.0062841088,0.0,-0.020068764761729294,-0.0005701040620547853,0.5072861032276661,-0.05056823179664212,0.6834357760000008,0.621158399999999,2.8834179819088828,0.0,-0.07824248703489266,0.3165046279931954,-0.028352337432984178,-0.007077123222081949,-0.049609327867128065,0.07246847999999619,-0.08582202080744973,-0.49810243088632433,-0.007243150711292401,50025,1.0001119375228882,0.00017355647999999998,-36.890451431274414,507.8478088378906,0.0065625845,1282.990167236328,0.03067626953125,0.2,0.979577362537384,0.621158399999999,0.621158399999999,0.20705279999998913,0.20705279999998913,0.621158399999999
8705,1.6162533627142617,0.0,0.0,50614272,5813,-0.10587532067602842,0.05577256944444445,2.485555199999996,0.0,-3.888447085322288e-05,0.0,0.03689236111111111,0.031069439999999948,0.0,0.0,-0.02547434163228697,2746,1211.49719682,0.0,-0.09987164994923128,0.0,933.43,0.0,-0.24629371919053167,-0.010836256776235034,0.0,1.9999830310797373,0.0,0.0,-0.023487568997863178,0.35165179473799485,0.0,0.0,-0.0014865451388888853,0.0062804224,0.0,-0.014340360320459662,-0.0005464951981310774,0.5055524927266285,-0.04821407210504382,0.6834296320000008,0.621388799999999,2.8389954266403783,0.0,-0.07432682532474374,0.2935100767714424,-0.028895774380507347,-0.007077441932020758,-0.04317708851769302,0.07249535999999619,-0.0852139209986103,-0.512443779952551,-0.00895295754307881,50029,1.0002890825271606,0.0001735104,-36.89259986877441,439.6462097167969,0.009039824,1596.9294738769531,0.06112060546875,0.2,0.9747405648231506,0.621388799999999,0.621388799999999,0.20712959999998912,0.20712959999998912,0.621388799999999
8708,1.6593325630160602,0.0,0.0,50632704,5813,-0.10507868121372956,0.064208984375,2.4864767999999957,0.0,-4.285298657113109e-05,0.0,0.04519314236111111,0.03108095999999995,0.0,0.0,-0.030848718385866294,2747,1040.3763620500001,0.0,-0.14218773501373863,0.0,845.52,0.0,-0.22797772150250348,-0.011906428917433704,0.0,1.9999813080798308,0.0,0.0,-0.025192371782821726,0.46811521257998784,0.0,0.0,-0.0017361111111111067,0.006276736,0.0,-0.02623212202730156,-0.0005684295657107709,0.510211648380501,-0.048312278991438334,0.6834234880000009,0.6216191999999989,2.8027712699185976,0.0,-0.07560644544405447,0.32611896748225283,-0.0315520424291664,-0.008378771905392565,-0.04399672785347076,0.07252223999999619,-0.08538282259627389,-0.519341644281761,-0.010916556150186807,50033,1.0004628896713257,0.00017346432,-36.89617404937744,462.2365417480469,0.010268434,1017.1382385253906,0.07772216796875,0.2,0.9850643873214722,0.6216191999999989,0.6216191999999989,0.2072063999999891,0.2072063999999891,0.6216191999999989
8711,1.8033361640867918,0.0,0.0,50651136,5813,-0.10567089786598016,0.05105251736111111,2.4873983999999956,0.0,-4.001526361974771e-05,0.0,0.03602430555555555,0.031092479999999947,0.0,0.0,-0.023241944772212825,2748,1108.46119228,0.0,-0.11377062151907981,0.0,880.97,0.0,-0.19505973131543228,-0.010926227169369909,0.0,1.999984764512144,0.0,0.0,-0.02640028644521429,0.25727214003778925,0.0,0.0,-0.0013563368055555525,0.0062730496,0.0,-0.02125336837518839,-0.0005586632739674473,0.5054592716286362,-0.04009306761522564,0.6834173440000009,0.6218495999999989,2.9978801809722517,0.0,-0.06975945482886214,0.30444120576122796,-0.02644273006712268,-0.006270282999746061,-0.03940532528426269,0.07254911999999618,-0.08228792224831971,-0.4855257239086402,-0.011070508556440473,50037,1.0004141330718994,0.00017341824,-36.8967866897583,423.664794921875,0.00873907,1124.546923828125,0.06712646484375,0.2,0.983748197555542,0.6218495999999989,0.6218495999999989,0.2072831999999891,0.2072831999999891,0.6218495999999989
8715,1.745305525013509,0.0,0.0,50669568,5813,-0.10578467214463635,0.05042860243055555,2.4883199999999954,0.0,-4.065202253715118e-05,0.0,0.04248046875,0.031103999999999944,0.0,0.0,-0.023376081808387537,2749,1081.1286355700001,0.0,-0.09130277676604029,0.0,870.75,0.0,-0.23184966676304045,-0.011248527913051875,0.0,1.9999896736779803,0.0,0.0,-0.026895562730877405,0.4449767265536007,0.0,0.0,-0.0016167534722222182,0.0062693632,0.0,-0.017682350244971216,-0.0005664602980083543,0.5052163875985846,-0.0427507424766432,0.6834112000000009,0.6220799999999989,2.907425185112944,0.0,-0.0658608477439507,0.2993853117893064,-0.025900993294303364,-0.006955663162333925,-0.04257457838001221,0.07257599999999617,-0.08307999164610043,-0.48984717377470094,-0.011167495217523537,50041,1.0002440214157104,0.00017337216,-36.893263244628905,591.079345703125,0.010260301,1587.2925598144532,0.07412109375,0.2,0.9750597476959229,0.6220799999999989,0.6220799999999989,0.20735999999998908,0.20735999999998908,0.6220799999999989
8718,1.7334063307290586,0.0,0.0,50688000,5814,-0.10555325572179874,0.059760199652777776,2.4892415999999953,0.0,-4.128258416989722e-05,0.0,0.037651909722222224,0.03111551999999994,0.0,0.0,-0.03129472757726644,2750,1271.95469873,0.0,-0.0982071240112756,0.0,978.73,0.0,-0.2152891514428516,-0.01266697239411742,0.0,1.9999749900193124,0.0,0.0,-0.02577189683408362,0.2855348134944345,0.0,0.0,-0.001692708333333329,0.0062656768,0.0,-0.027908618240638283,-0.0005667697487017295,0.5092528240336598,-0.05346000289442402,0.6834050560000008,0.6223103999999988,2.847926395041309,0.0,-0.07697367457000122,0.31190076834307906,-0.033297565960703705,-0.007392945686152559,-0.04753499846043329,0.07260287999999616,-0.08556006343377011,-0.5042888179068625,-0.011662867740960791,50045,1.0002599954605103,0.00017332608000000002,-36.89324474334717,275.42974853515625,0.009231427,794.8231643676758,0.06373291015625,0.2,0.9880937933921814,0.6223103999999988,0.6223103999999988,0.20743679999998907,0.20743679999998907,0.6223103999999988
8721,1.577566060739482,0.0,0.0,50706432,5814,-0.10540988496239052,0.059299045138888895,2.490163199999995,0.0,-4.3834329058434574e-05,0.0,0.056966145833333336,0.03112703999999994,0.0,0.0,-0.025814139795673253,2751,1220.46733794,0.0,-0.08927942418017117,0.0,960.8,0.0,-0.24429103171173366,-0.010107918488394,0.0,1.999987894401657,0.0,0.0,-0.025697493519327604,0.33805620003124626,0.0,0.0,-0.0017361111111111067,0.0062619904,0.0,-0.013982784434052677,-0.0005684785897440313,0.5094139344032409,-0.037613934208408854,0.6833989120000008,0.6225407999999988,2.810074490594927,0.0,-0.05653781661286203,0.3186922147207215,-0.025896990725424854,-0.00636812179167336,-0.04203229586203831,0.07262975999999617,-0.08598285240561665,-0.510806321735665,-0.011257211337215267,50049,1.0002601146697998,0.00017328,-36.89300136566162,730.7313842773438,0.011125556,1492.2630004882812,0.07628173828125,0.2,0.9780846238136292,0.6225407999999988,0.6225407999999988,0.20751359999998906,0.20751359999998906,0.6225407999999988
8724,1.5963296107590879,0.0,0.0,50724864,5814,-0.10547345815712633,0.07847764756944445,2.491084799999995,0.0,-4.546083486547934e-05,0.0,0.07231987847222222,0.03113855999999994,0.0,0.0,-0.04072454419746188,2752,1207.7900750000001,0.0,-0.13904647337935447,0.0,958.36,0.0,-0.2438509616398719,-0.013293184609089848,0.0,1.999983583885161,0.0,0.0,-0.02417864582343076,0.43143115968733464,0.0,0.0,-0.002322048611111115,0.006258304,0.0,-0.027970256553441583,-0.0005706334014012066,0.5099915866109823,-0.06216151077828117,0.6833927680000008,0.6227711999999987,2.6666442605866187,0.0,-0.08459472315130599,0.3780036282226479,-0.03464349117319907,-0.00958515202337951,-0.0536405342396202,0.07265663999999616,-0.0873030312608834,-0.5089169400423166,-0.00909603872569278,50053,1.0002529621124268,0.00017323392,-36.892351913452146,717.2993774414062,0.00847575,1561.3546630859375,0.05535888671875,0.2,0.9782099723815918,0.6227711999999987,0.6227711999999987,0.20759039999998904,0.20759039999998904,0.6227711999999987
8727,1.7582409962030376,0.0,0.0,50743296,5814,-0.1059088145854321,0.050971137152777776,2.492006399999995,0.0,-4.091493670472356e-05,0.0,0.03982204861111111,0.031150079999999938,0.0,0.0,-0.02083669659133204,2753,1056.3459158599999,0.0,-0.09101541272869139,0.0,873.6,0.0,-0.2248760390752294,-0.00983839815634121,0.0,1.999989738698036,0.0,0.0,-0.026004909094788045,0.3243501048697823,0.0,0.0,-0.0013346354166666637,0.0062546176,0.0,-0.013950975592915712,-0.0005729096590713123,0.5070588939919649,-0.03842576240193474,0.6833866240000008,0.6230015999999987,2.9393412482831796,0.0,-0.05816665598267937,0.29577805490677433,-0.025963116952329043,-0.006362671532248236,-0.04287844657677167,0.07268351999999616,-0.08137898058574727,-0.49169940520722744,-0.009645467950031161,50057,1.0003529787063599,0.00017318784,-36.893862342834474,721.4999389648438,0.009414719,1441.2027587890625,0.0749267578125,0.2,0.9817813634872437,0.6230015999999987,0.6230015999999987,0.20766719999998903,0.20766719999998903,0.6230015999999987
8730,1.6990783782632983,0.0,0.0,50761728,5814,-0.10574919010209473,0.05948893229166667,2.4929279999999947,0.0,-4.384785435949964e-05,0.0,0.048502604166666664,0.031161599999999935,0.0,0.0,-0.0273484126111955,2754,983.4309214900001,0.0,-0.08871811540686808,0.0,828.0,0.0,-0.22161514264364454,-0.010532464338553297,0.0,1.999981295587344,0.0,0.0,-0.024217027651862084,0.27767436209520413,0.0,0.0,-0.0016276041666666626,0.0062509312000000004,0.0,-0.021448679182465596,-0.0005844223828921043,0.5105003512411634,-0.04538353902054985,0.6833804800000008,0.6232319999999987,2.887220579495774,0.0,-0.07234995599253971,0.3231738614708909,-0.030502169411967546,-0.007101454789625107,-0.0444842145254534,0.07271039999999615,-0.08418233948572015,-0.5045347478779006,-0.007543668360449373,50061,1.0002501010894775,0.00017314175999999997,-36.8943208694458,753.0450439453125,0.0076332493,1584.2801452636718,0.0542724609375,0.2,0.9741206765174866,0.6232319999999987,0.6232319999999987,0.20774399999998902,0.20774399999998902,0.6232319999999987
8733,1.6972947829387084,0.0,0.0,50780160,5814,-0.10554864628633145,0.064208984375,2.4938495999999946,0.0,-4.1831746816898375e-05,0.0,0.05691189236111111,0.031173119999999933,0.0,0.0,-0.03593351368937999,2755,1100.70214821,0.0,-0.07924745952397846,0.0,905.04,0.0,-0.26082654005983597,-0.012395337446580414,0.0,1.999983408777345,0.0,0.0,-0.02302992816391692,0.4367974136751149,0.0,0.0,-0.0019748263888888875,0.0062472448,0.0,-0.025256215506659952,-0.0005460343849177867,0.5034756676454807,-0.05886741397009671,0.6833743360000009,0.6234623999999986,2.802333972008627,0.0,-0.08547054483913279,0.3525080257712805,-0.026810487307416656,-0.00711967030882366,-0.04863439322288733,0.07273727999999614,-0.08547785063051985,-0.5018152807657462,-0.009630826453212648,50065,1.0001457929611206,0.00017309568,-36.89247589111328,476.20050048828125,0.0082807075,1225.5341583251952,0.05025634765625,0.2,0.9808228015899658,0.6234623999999986,0.6234623999999986,0.207820799999989,0.207820799999989,0.6234623999999986
8736,1.7496178934935576,0.0,0.0,50798592,5814,-0.10533816595500702,0.06100802951388889,2.4947711999999944,0.0,-4.393702031094585e-05,0.0,0.04551866319444445,0.03118463999999993,0.0,0.0,-0.02309113945615409,2756,1225.6613465800003,0.0,-0.07878730358610962,0.0,974.54,0.0,-0.24344100908936253,-0.010295805526511385,0.0,1.9999757792707038,0.0,0.0,-0.02524166665547957,0.29144210753064387,0.0,0.0,-0.001692708333333329,0.0062435584,0.0,-0.01586863635743206,-0.0005898016984212691,0.5065787336710783,-0.04324988558204375,0.6833681920000009,0.6236927999999986,2.8171924170494993,0.0,-0.06689215195806969,0.3655178581472559,-0.0220181913351382,-0.007064392953669331,-0.04534471776566987,0.07276415999999615,-0.08488224471877968,-0.5047909184066794,-0.011766011361032724,50069,1.0003888607025146,0.0001730496,-36.89348583221435,401.1968688964844,0.010004535,920.9701690673828,0.07105712890625,0.2,0.9868596196174622,0.6236927999999986,0.6236927999999986,0.207897599999989,0.207897599999989,0.6236927999999986
8739,1.7837196974448315,0.0,0.0,50817024,5814,-0.10525527521988556,0.0673828125,2.4956927999999943,0.0,-4.2703444272742694e-05,0.0,0.060546875,0.03119615999999993,0.0,0.0,-0.023778628588849385,2757,1063.72548118,0.0,-0.08582940491203377,0.0,874.76,0.0,-0.22237304352424514,-0.010145166594904737,0.0,1.9999667223585083,0.0,0.0,-0.024741565222087925,0.2807875984336185,0.0,0.0,-0.0019205729166666642,0.0062398720000000005,0.0,-0.030081770803221743,-0.0005691315904399574,0.5087224237777099,-0.04311849288516694,0.6833620480000009,0.6239231999999986,2.890295690563166,0.0,-0.06489732153377806,0.322293367058761,-0.024855677905750707,-0.007312603353015792,-0.0411535152699158,0.07279103999999614,-0.0844647806697759,-0.49966614369356055,-0.008963229856453836,50073,1.000301480293274,0.00017300352,-36.89396495819092,398.21978759765625,0.008990189,946.7670776367188,0.066162109375,0.2,0.9844814538955688,0.6239231999999986,0.6239231999999986,0.20797439999998898,0.20797439999998898,0.6239231999999986
