time/iterations,curriculum/stance_ratio,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,time/time_elapsed,reward_terms/air_time,reward_terms/time,reward_terms/ang_xy,reward_terms/fwd_speed,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/angmom,reward_terms/stop,reward_terms/foot_ahead,curriculum/eff_scale,time/fps,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/residual,curriculum/ent_coef,reward_terms/stance,reward_terms/foot_slip,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/upright,reward_terms/action_rate,reward_terms/step_rate,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,curriculum/ctrl_drop_prob,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/std,train/clip_fraction,train/loss,train/clip_range
4624,0.568339328,-0.27651022921726265,78.25695999999999,0.0,-0.13300609657615664,19636,0.0,-0.5,-0.1658205794839712,1.2052714499401196,-100.44220548,-1.891590940416143e-08,0.04242052309400223,-0.08704188533670054,0.0,0.0,0.3550464,4340,0.0,-0.0011468870850652366,-0.0763472266115104,-0.09979766252534593,0.01,0.0,-0.11014787315860637,0.0,-0.042603505060671724,-0.016119548989288583,85229568,0.0,0.0,-0.007171775744399678,-0.220923962600669,-0.022021174856037534,0.0,-0.08122326715302443,-0.0848594016291852,267.39,0.0,-0.011002168129198252,0.02305330615490675,0.999903678894043,18479,-17.64864902496338,0.022741677,0.000257394432,0.905633807182312,0.21483154296875,-0.1870790421962738,0.2
4625,0.568321664,-0.27268808331280564,78.26848000000001,0.0,-0.13302999164419282,19640,0.0,-0.5,-0.16547287625617935,1.1894005453601504,-100.94080129000002,-1.902866587171327e-08,0.04194545585077355,-0.08698190123111002,0.0,0.0,0.3551232,4340,0.0,-0.0011485276295658971,-0.0750940765773776,-0.09985162803744613,0.01,0.0,-0.11933628279282366,0.0,-0.04710856954948718,-0.015616446342428933,85248000,0.0,0.0,-0.007193458826680119,-0.2199734143715943,-0.022183430242355834,0.0,-0.08160154015811358,-0.0855658757759575,269.47,0.0,-0.011983712017536164,0.036737548746168615,0.9998273253440857,18483,-17.648472118377686,0.022254968,0.000257385216,0.9059330821037292,0.1938232421875,-0.17827515304088593,0.2
4626,0.568304,-0.2689285748633803,78.28,0.0,-0.13180317629210309,19644,4.882812370649642e-05,-0.5,-0.16353244853502233,1.1767584388867918,-101.54300981999997,-1.8502320084180423e-08,0.042041253141310096,-0.08793995803595103,0.0,0.0,0.3552,4340,0.0,-0.001134518491444951,-0.07462487905794579,-0.09963973512509844,0.01,0.0,-0.11951686541518874,0.0,-0.04557740282487228,-0.015370261398726184,85266432,0.0,0.0,-0.007041349271333305,-0.21549532445672406,-0.021868601867787753,0.0,-0.0793124274710403,-0.0839415236563611,269.13,0.0,-0.005943785037379712,0.5586065530776978,0.9973922967910767,18487,-17.6470308303833,0.025445651,0.00025737599999999997,0.9058259129524231,0.17548828125,-0.058905988931655884,0.2
4627,0.568286336,-0.26879115747071614,78.29151999999999,0.0,-0.1324939115026934,19649,0.0,-0.5,-0.16361816497736528,1.1810375280902239,-100.98310108000001,-1.8836407052821006e-08,0.04207784255205952,-0.0863844339793266,0.0,0.0,0.3552768,4340,0.0,-0.001136751306923931,-0.07454451039677285,-0.09959843837620125,0.01,0.0,-0.11265440385732867,0.0,-0.04599108692491427,-0.015230016380883013,85284864,0.0,0.0,-0.007163119123151953,-0.2156504422554987,-0.02209393314065765,0.0,-0.08118603397541382,-0.08471384334841835,270.15,0.0,-0.012274378119036556,0.05951528511941433,0.9996441006660461,18491,-17.65161714553833,0.023814244,0.000257366784,0.9062371253967285,0.178759765625,-0.16820771992206573,0.2
4628,0.568268672,-0.26799883779702466,78.30304,0.0,-0.1318731565674809,19653,0.0,-0.5,-0.1625642637736492,1.2020264669349296,-100.81308384999997,-1.8608946495515512e-08,0.04183205789111302,-0.08512353586359657,0.0,0.0,0.3553536,4340,0.0,-0.0011330656146152558,-0.07424655977329807,-0.09987572820739382,0.01,0.0,-0.11396949694174476,0.0,-0.04288087406409128,-0.015348925147370657,85303296,0.0,0.0,-0.007057342619623461,-0.21136814441601484,-0.021640531152067724,0.0,-0.07951653154940809,-0.08152431694687759,271.14,0.0,-0.01274882371071726,0.021341692470014096,0.9999101758003235,18495,-17.6587064743042,0.024417644,0.000257357568,0.9068025350570679,0.19144287109375,-0.19827304780483246,0.2
4629,0.5682510080000001,-0.28161345858160197,78.31456,0.0,-0.13329595814318573,19657,0.0,-0.5,-0.16815803519708983,1.2199421773599597,-100.73170143000002,-1.8351945032729807e-08,0.04151218006386925,-0.0891214779563075,0.0,0.0,0.3554304,4340,0.0,-0.001140755607590827,-0.07825890159170201,-0.10030392730299292,0.01,0.0,-0.11020313342744986,0.0,-0.04594700553409186,-0.016583850010641235,85321728,0.0,0.0,-0.00719075207309778,-0.22447284603216527,-0.022066856781831203,0.0,-0.08068813959101678,-0.08577960045032017,268.86,0.0,-0.011321830539964139,0.015710497740656137,0.9999342560768127,18499,-17.651916217803954,0.020332403,0.00025734835199999997,0.9059263467788696,0.19757080078125,-0.19873201847076416,0.2
4630,0.568233344,-0.2667522253613078,78.32608,0.0,-0.128191160925376,19661,0.0,-0.5,-0.16042261683002676,1.2125660129002975,-101.03028185,-1.856352072358673e-08,0.04083472270396816,-0.08478471695804249,0.0,0.0,0.3555072,4340,0.0,-0.0011262522878248435,-0.07370345217697828,-0.09987470871440614,0.01,0.0,-0.10043638168902558,0.0,-0.045561532989571184,-0.015256139457324026,85340160,0.0,0.0,-0.006970968086301175,-0.21030366119577293,-0.021626691569845046,0.0,-0.07906583908745071,-0.08172968826968104,270.49,0.0,-0.007050676789367572,0.2550482951104641,0.9987515211105347,18503,-17.64455862045288,0.022459235,0.000257339136,0.9053774476051331,0.18746337890625,-0.12742117047309875,0.2
4631,0.56821568,-0.2587400230509643,78.33760000000001,0.0,-0.13251611978457153,19665,3.743485366511676e-05,-0.5,-0.1619446867108242,1.1591538915611044,-101.42206538999999,-1.8367810439713827e-08,0.04176945510662103,-0.084700572052273,0.0,0.0,0.355584,4340,0.0,-0.0011216557574734382,-0.07158403004989675,-0.0996108874822643,0.01,-0.00013609187305507495,-0.11372314552912884,0.0,-0.04348769937577243,-0.015042624035337222,85358592,0.0,0.0,-0.007050101964696392,-0.20941537484392514,-0.022292587083730983,0.0,-0.07991266482859763,-0.08332658946698127,272.28,0.0,-0.008124597265850752,0.08945050463080406,0.9996104836463928,18507,-17.65068006515503,0.02023136,0.00025732992,0.9060051441192627,0.1658447265625,-0.1763107031583786,0.2
4632,0.568198016,-0.2739701457547941,78.34912,0.0,-0.13273516520676568,19670,0.0,-0.5,-0.16614001165498787,1.2166159521474675,-100.60960134999999,-1.9065869359677938e-08,0.04215481201264651,-0.08556076147994318,0.0,0.0,0.3556608,4340,0.0,-0.0011542434124046954,-0.07612489033647411,-0.10001226363872832,0.01,0.0,-0.10624512327851227,0.0,-0.045126557911215864,-0.015232031035993465,85377024,0.0,0.0,-0.007162855574878355,-0.21730874311089,-0.022034205868822276,0.0,-0.08100237035413746,-0.08627842316931461,269.7,0.0,-0.004848436778411269,0.13292335104197264,0.9990255236625671,18511,-17.660379886627197,0.021322537,0.000257320704,0.9068371057510376,0.22586669921875,-0.15849816799163818,0.2
4633,0.568180352,-0.27426311061998476,78.36063999999999,0.0,-0.13245532279518962,19674,0.0,-0.5,-0.16584309372411254,1.1988149573808016,-100.43250056999999,-1.9319871056496488e-08,0.04210331192126355,-0.08672321476103001,0.0,0.0,0.3557376,4340,0.0,-0.0011503067757647077,-0.07606643468569708,-0.0997506143826723,0.01,0.0,-0.10731638284470946,0.0,-0.04213000768504571,-0.015793105786572066,85395456,0.0,0.0,-0.0071249884225855036,-0.21936861171411148,-0.022033374133185415,0.0,-0.08001794792503933,-0.08646876788326988,268.29,0.0,-0.010675490426365286,0.024642401747405528,0.9999016523361206,18515,-17.662014770507813,0.020388875,0.000257311488,0.9062634706497192,0.20740966796875,-0.18553632497787476,0.2
4634,0.568162688,-0.27458972436996576,78.37216,0.0,-0.131313032182076,19678,0.0,-0.5,-0.16483507307182912,1.2119373607034742,-100.6001959,-1.860726117798682e-08,0.041114965236439635,-0.0868099821924685,0.0,0.0,0.3558144,4340,0.0,-0.001143181455357235,-0.07589434354157687,-0.09991374922472349,0.01,0.0,-0.11260139220033653,0.0,-0.04545587502879142,-0.016011414582907734,85413888,0.0,0.0,-0.007122418571396423,-0.21888244152496367,-0.021776647281315644,0.0,-0.07965355421823703,-0.08498871276805978,270.12,0.0,-0.011783155030570924,0.015383116714656354,0.999938428401947,18519,-17.655577182769775,0.023704398,0.000257302272,0.9055147767066956,0.18358154296875,-0.19807900488376617,0.2
4635,0.568145024,-0.2679510987345947,78.38368,0.0,-0.1305696984119508,19682,0.0,-0.5,-0.16138101453790665,1.2041546532772525,-100.53927311,-1.878283728220279e-08,0.041312430789821435,-0.08410724488381104,0.0,0.0,0.3558912,4340,0.0,-0.0011316012647695922,-0.07421912963354058,-0.0996358356645131,0.01,0.0,-0.10726400967914737,0.0,-0.04437107846186134,-0.01565716862416825,85432320,0.0,0.0,-0.007029771180556056,-0.2129741159817438,-0.022053698083501896,0.0,-0.0798689083784333,-0.08438743616420553,269.84,0.0,-0.00865206570015289,0.013086285907775164,0.9999521970748901,18523,-17.652004623413085,0.021086246,0.000257293056,0.9055213928222656,0.22674560546875,-0.19213932752609253,0.2
4636,0.56812736,-0.2769007012190919,78.3952,0.0,-0.13145230094012372,19686,0.0,-0.5,-0.16761622047837793,1.2116240389400408,-100.70545052999998,-1.8988075077633063e-08,0.04164463449966127,-0.0869026733017712,0.0,0.0,0.355968,4340,0.0,-0.0011508401080026409,-0.07719476082431993,-0.09977978133523667,0.01,0.0,-0.10980268179882582,0.0,-0.044535196578686334,-0.01646707178556413,85450752,0.0,0.0,-0.007180038362184287,-0.22193433193361095,-0.02164542994627308,0.0,-0.08063219257716442,-0.08465451477081866,270.34,0.0,-0.011330864008050412,0.027852383675053716,0.9998719692230225,18527,-17.648454856872558,0.02159461,0.00025728384,0.9058891534805298,0.20413818359375,-0.18771706521511078,0.2
4637,0.568109696,-0.259933176317223,78.40672,0.0,-0.12951389373350228,19691,8.192270373304685e-05,-0.5,-0.16269191913508307,1.1870923982527475,-101.19255970000002,-1.894770417038393e-08,0.04213116241894142,-0.0852209540514323,0.0,0.0,0.3560448,4340,0.0,-0.0011220005566549868,-0.07244338944910522,-0.09955477300836674,0.01,-0.00012105246156285134,-0.11110538501215815,0.0,-0.04187637264678617,-0.015894365931818817,85469184,0.0,0.0,-0.00697651065221793,-0.21230228586195052,-0.021633608050002587,0.0,-0.08019548874294341,-0.08488385491355864,269.61,0.0,-0.012828702433034777,0.01417656927369535,0.9999471306800842,18531,-17.649159240722657,0.023554353,0.000257274624,0.9058841466903687,0.199462890625,-0.19066429138183594,0.2
4638,0.568092032,-0.27020565012052383,78.41824,0.0,-0.1307328202765172,19695,0.0,-0.5,-0.16450734322841487,1.189821143023301,-100.65983905999998,-1.958260975067969e-08,0.04261361786809198,-0.08422668459639074,0.0,0.0,0.3561216,4340,0.0,-0.0011487475008029073,-0.07506280849942032,-0.09998481326392797,0.01,0.0,-0.119236478769634,0.0,-0.042412668610470265,-0.015940304022112124,85487616,0.0,0.0,-0.007123315312988678,-0.21382574391054987,-0.021702076765293173,0.0,-0.08002265855057483,-0.08743285258039578,268.11,0.0,-0.004149085481185466,0.13586422055959702,0.9990420937538147,18535,-17.645333576202393,0.016141161,0.000257265408,0.9056264758110046,0.22706298828125,-0.14319320023059845,0.2
4639,0.568074368,-0.27675318130004367,78.42976,0.0,-0.133246450326027,19699,0.0,-0.5,-0.16491929416201107,1.2181940343474988,-100.76583198,-1.896997227891213e-08,0.04170871421896291,-0.08592255230395755,0.0,0.0,0.3561984,4340,0.0,-0.0011456311902768644,-0.07652365018876067,-0.10013365344632386,0.01,0.0,-0.1121465288361722,0.0,-0.04516819670971017,-0.0159936984256104,85506048,0.0,0.0,-0.007127473204939717,-0.22141361819697886,-0.021581678753173236,0.0,-0.08022597766220804,-0.08311330317231151,269.03,0.0,-0.010412801383063197,0.04123854441568255,0.9997963905334473,18539,-17.65154914855957,0.021143287,0.000257256192,0.9060704112052917,0.16749267578125,-0.1795550137758255,0.2
4640,0.568056704,-0.2722541583241329,78.44128,0.0,-0.12864429013219447,19703,0.0,-0.5,-0.16244390384571983,1.2049566310456268,-100.71039164000001,-1.7971328372284832e-08,0.04121522472079882,-0.08460429361445371,0.0,0.0,0.3562752,4340,0.0,-0.0011389501017275644,-0.07574650601107152,-0.09968669385123644,0.01,0.0,-0.10890333145429258,0.0,-0.044478772482964106,-0.016361177538740182,85524480,0.0,0.0,-0.007030274398181132,-0.2182091754972717,-0.02165555235097733,0.0,-0.07939357075911896,-0.08675183997203358,269.04,0.0,-0.011662566027371212,0.03779001971706748,0.9997965693473816,18543,-17.650879287719725,0.023676693,0.000257246976,0.9058213233947754,0.1924072265625,-0.18383033573627472,0.2
4641,0.56803904,-0.2723412762580261,78.4528,0.0,-0.13370674635667817,19707,0.0,-0.5,-0.16571447852673316,1.2084093955728128,-100.73657753000002,-1.9768640082290456e-08,0.04147947957168885,-0.08694722196782173,0.0,0.0,0.356352,4340,0.0,-0.0011521164879962598,-0.07603598510185344,-0.09973267097816312,0.01,0.0,-0.10641127974011114,0.0,-0.04367039610062622,-0.016184967863236963,85542912,0.0,0.0,-0.0071862333115499544,-0.21717050759368717,-0.02227924208888131,0.0,-0.08179214522649643,-0.08670126308047779,269.91,0.0,-0.012129577586892992,0.03725808821618557,0.999819815158844,18547,-17.65221948623657,0.020332012,0.00025723776,0.9066281318664551,0.1971435546875,-0.18769414722919464,0.2
4642,0.568021376,-0.2729358794123294,78.46432,0.0,-0.13415685169881153,19712,4.882812370649642e-05,-0.5,-0.16915309080825297,1.209093992915798,-100.37417127,-1.9773921260942118e-08,0.042871981203510906,-0.08828494779530123,0.0,0.0,0.3564288,4340,0.0,-0.0011571327803484596,-0.07641522025482578,-0.09976689411525033,0.01,0.0,-0.11758439576844405,0.0,-0.04012792297807108,-0.016239763141630177,85561344,0.0,0.0,-0.0072088559955671054,-0.21962796466790405,-0.02191388170167463,0.0,-0.08287835457949994,-0.08570441252917099,266.45,0.0,-0.01324793912936002,0.022623226139694454,0.9998927712440491,18551,-17.65519723892212,0.025863552,0.00025722854399999997,0.9063550233840942,0.198828125,-0.19447237253189087,0.2
4643,0.568003712,-0.26820716300228986,78.47584,0.0,-0.1282689590170823,19716,4.882812370649642e-05,-0.5,-0.16339367858643083,1.2101167913894442,-100.42890369999999,-1.8368451267009598e-08,0.04253731598155429,-0.08494349900900852,0.0,0.0,0.3565056,4340,0.0,-0.001119943608072326,-0.07498471918559725,-0.09955918599588622,0.01,-5.503797360853227e-05,-0.10462318721492198,0.0,-0.04133166797530268,-0.016072735233441018,85579776,0.0,0.0,-0.0070184497634511,-0.2178382384418956,-0.021311246858500384,0.0,-0.08188717043132863,-0.08255079748081569,266.78,0.0,-0.010196773195639252,0.03479306176304817,0.999811053276062,18555,-17.655666446685792,0.022932252,0.000257219328,0.906314492225647,0.210302734375,-0.19135431945323944,0.2
4644,0.567986048,-0.276052090489672,78.48736,0.0,-0.13407782560303916,19720,0.0,-0.5,-0.1684392312992715,1.2136058071306455,-100.00962894999999,-1.9390939695012482e-08,0.04206473649151377,-0.08846896174545166,0.0,0.0,0.3565824,4340,0.0,-0.0011539167521047212,-0.07667510125776696,-0.09999693555721235,0.01,0.0,-0.1141978034630195,0.0,-0.040399189183113374,-0.01674511364797204,85598208,0.0,0.0,-0.007257689674576417,-0.22080740082733133,-0.021750049732434544,0.0,-0.08305975143895997,-0.08825380729732951,265.77,0.0,-0.005684090475551784,0.06670421306043864,0.9994739294052124,18559,-17.657843780517577,0.020696256,0.000257210112,0.9065647721290588,0.2088134765625,-0.17055073380470276,0.2
4645,0.567968384,-0.27511214771280806,78.49888,0.0,-0.12978686176653947,19724,0.0,-0.5,-0.16647182690027162,1.2312849845979272,-99.7782251,-1.840927224637205e-08,0.0427741315806076,-0.08562654079807244,0.0,0.0,0.3566592,4340,0.0,-0.0011421220805587643,-0.07649010845460849,-0.09985318852824258,0.01,0.0,-0.10861542648458458,0.0,-0.039183098900442324,-0.016296064490737595,85616640,0.0,0.0,-0.007150558767957278,-0.21986776786627182,-0.021832664641610617,0.0,-0.0826834722866232,-0.0830694947040171,263.35,0.0,-0.012129573029233143,0.02757908310741186,0.999872624874115,18563,-17.656616973876954,0.02047023,0.000257200896,0.9060083031654358,0.18067626953125,-0.18394383788108826,0.2
4646,0.56795072,-0.2705801989691022,78.5104,0.0,-0.13184089101847984,19728,0.0,-0.5,-0.16525502230012845,1.193787975109128,-99.73744574,-1.852388449069502e-08,0.043411043396737785,-0.08687425026771407,0.0,0.0,0.356736,4340,0.0,-0.0011542842727676724,-0.07487602511350858,-0.09963403464881332,0.01,0.0,-0.10713035832774577,0.0,-0.039015457839317,-0.016311600078134817,85635072,0.0,0.0,-0.007213743860019243,-0.219197685081829,-0.02191414485633374,0.0,-0.08285721732053564,-0.08703459759898137,263.75,0.0,-0.00988587309839204,0.022204177733510733,0.9999021887779236,18567,-17.652385807037355,0.018873123,0.00025719168,0.9056852459907532,0.2014892578125,-0.18932868540287018,0.2
4647,0.567933056,-0.28062390503734735,78.52192,0.0,-0.13392690533206958,19732,0.0,-0.5,-0.1695864503183953,1.231985649989464,-100.32285635999999,-1.908564795561653e-08,0.04203744723503204,-0.08821171822410988,0.0,0.0,0.3568128,4340,0.0,-0.0011650151393665627,-0.07773154063808291,-0.10003787495684614,0.01,0.0,-0.10410810378613838,0.0,-0.04255603172350675,-0.016394291278633708,85653504,0.0,0.0,-0.007318953080974736,-0.22501645238055712,-0.021806403185574634,0.0,-0.08364569634006089,-0.08493254377341483,268.13,0.0,-0.011692568217404187,0.013790650200098753,0.9999418258666992,18571,-17.650874614715576,0.02273328,0.000257182464,0.9054079055786133,0.211181640625,-0.19758060574531555,0.2
4648,0.567915392,-0.2717818095104747,78.53344,0.0,-0.1275068534240482,19737,0.0,-0.5,-0.16435751340446678,1.1973866897833763,-100.22428952,-1.7458965515369537e-08,0.04157539298257114,-0.08581870562942645,0.0,0.0,0.3568896,4340,0.0,-0.0011307296756933218,-0.0755299325688059,-0.09948936377899578,0.01,0.0,-0.10235075053223551,0.0,-0.04318903435746001,-0.015859355450650443,85671936,0.0,0.0,-0.007109936811207139,-0.22085139343700438,-0.021400157711766635,0.0,-0.08212329375710468,-0.08335767823655466,266.98,0.0,-0.011748148256447166,0.012037098500877618,0.9999505281448364,18575,-17.644160270690918,0.023823043,0.000257173248,0.9051958918571472,0.190869140625,-0.19250251352787018,0.2
4649,0.567897728,-0.2739983993817309,78.54496,0.0,-0.13161745088674706,19741,0.0,-0.5,-0.16519777179051107,1.2165331330532405,-100.32450275000001,-1.846956921927125e-08,0.04209369652530798,-0.08644133900474683,0.0,0.0,0.3569664,4340,0.0,-0.0011493453953303698,-0.07567576849610812,-0.0998663885476715,0.01,0.0,-0.10614382591520405,0.0,-0.04396811191852774,-0.015569304482056203,85690368,0.0,0.0,-0.007192219460759057,-0.22203667934272212,-0.021266853557572837,0.0,-0.08316209821275063,-0.0858857707113608,267.97,0.0,-0.006720632675569505,0.0487708848901093,0.9997838139533997,18579,-17.639715957641602,0.022375453,0.000257164032,0.9056764841079712,0.2107421875,-0.17195816338062286,0.2
4650,0.567880064,-0.2752251298401197,78.55648,0.0,-0.12978398364370908,19745,0.0,-0.5,-0.16676227997604876,1.2230194118055326,-100.12632830999999,-1.8434243821532878e-08,0.041658467821042995,-0.08688946736903225,0.0,0.0,0.3570432,4340,0.0,-0.0011496403858704059,-0.07593532331280758,-0.1001076884162665,0.01,0.0,-0.10161476924876624,0.0,-0.04134970827564959,-0.015683377785683836,85708800,0.0,0.0,-0.007228473339191703,-0.22291375577402495,-0.021061297261804567,0.0,-0.08303888796477443,-0.08555200190477487,267.0,0.0,-0.009353430580813438,0.015457627223804593,0.9999376535415649,18583,-17.643647289276124,0.020507136,0.000257154816,0.9057524800300598,0.19810791015625,-0.1897096186876297,0.2
4651,0.5678624,-0.2685893736339879,78.568,0.0,-0.13104849177467795,19749,0.0,-0.5,-0.16476565685143435,1.203662276533234,-100.08832002999999,-1.884526141386085e-08,0.04359655761225242,-0.08661244142142498,0.0,0.0,0.35712,4340,0.0,-0.001137148095649008,-0.07401027384711609,-0.10018727454206448,0.01,-8.37111149362735e-07,-0.10546662786381578,0.0,-0.03851944573883278,-0.01550479038161,85727232,0.0,0.0,-0.007170698757339161,-0.21896629987481597,-0.021029898524728897,0.0,-0.08298490823109814,-0.08584786656227503,265.52,0.0,-0.01271892273798585,0.012117564026266337,0.9999526143074036,18587,-17.63914213180542,0.02203699,0.0002571456,0.9058001637458801,0.20181884765625,-0.19084368646144867,0.2
4652,0.5678447360000001,-0.2751535275080065,78.57952,0.0,-0.13383932621232492,19753,0.0,-0.5,-0.16648529480579025,1.210022285064892,-99.98389092,-1.910220347284656e-08,0.042375784307264866,-0.08769122819069383,0.0,0.0,0.3571968,4340,0.0,-0.0011600464997034215,-0.07585338682065784,-0.1000959607857258,0.01,0.0,-0.11466489470965985,0.0,-0.04216066011091849,-0.01585072991398983,85745664,0.0,0.0,-0.0072213392477189714,-0.22472778474622807,-0.021286102854187684,0.0,-0.08277899057902874,-0.08673402145529693,265.1,0.0,-0.007943822944071144,0.030007969215512277,0.9997934699058533,18591,-17.642496204376222,0.029500967,0.000257136384,0.9061890244483948,0.2482177734375,-0.18027174472808838,0.2
4653,0.567827072,-0.2814099843668795,78.59104,0.0,-0.13379775255048454,19758,0.0,-0.5,-0.1694398517028475,1.2180217395902502,-100.57009770999998,-1.9366026963795686e-08,0.04228706238211335,-0.08831909517082072,0.0,0.0,0.3572736,4340,0.0,-0.0011734640951954762,-0.07753962447525002,-0.10013333103734903,0.01,0.0,-0.10884392001174611,0.0,-0.04597087631797573,-0.01606021630204802,85764096,0.0,0.0,-0.007279953268135547,-0.22737268461553256,-0.021587534964985854,0.0,-0.0827258626504244,-0.08541751083971964,268.3,0.0,-0.007612568605691194,0.0450107179582119,0.9998094439506531,18595,-17.645648288726807,0.026158283,0.000257127168,0.9062153100967407,0.2210693359375,-0.1644025295972824,0.2
4654,0.567809408,-0.27722864697451527,78.60256000000001,0.0,-0.12808757063834406,19762,0.0,-0.5,-0.16269597286071358,1.2334509551538422,-100.52411269,-1.788235486107979e-08,0.04091077838171178,-0.0854414869313098,0.0,0.0,0.3573504,4340,0.0,-0.0011422473795891623,-0.07525044400977471,-0.10026575569024365,0.01,0.0,-0.11071704998483445,0.0,-0.04182076218259883,-0.015183823560293512,85782528,0.0,0.0,-0.007134214237730262,-0.22379934402906157,-0.020967336041359832,0.0,-0.08128542905862435,-0.08503750164087757,268.07,0.0,-0.011570719291921706,0.0161076582968235,0.999935507774353,18599,-17.6499192237854,0.020789245,0.000257117952,0.9062463641166687,0.2095458984375,-0.19517453014850616,0.2
4655,0.567791744,-0.2773883011373241,78.61408,0.0,-0.1321119322060565,19766,0.0,-0.5,-0.16225968292326817,1.2278469153996587,-100.54030483000001,-1.8822446385658387e-08,0.04286628841457922,-0.08566989790846019,0.0,0.0,0.3574272,4340,0.0,-0.0011272919981251178,-0.07577305048479618,-0.10006062314839416,0.01,0.0,-0.09693341752757657,0.0,-0.03745960516971536,-0.01542565599304248,85800960,0.0,0.0,-0.007130231338716338,-0.2262892382618617,-0.02127911633497461,0.0,-0.0825116580829098,-0.0856969539331297,265.8,0.0,-0.010919252189341932,0.03505036998540163,0.999847948551178,18603,-17.64477424621582,0.026575845,0.00025710873599999996,0.9059651494026184,0.24027099609375,-0.18101805448532104,0.2
4656,0.56777408,-0.26993489459268183,78.62559999999999,0.0,-0.13064850673771006,19770,0.0,-0.5,-0.1622921522995276,1.2007754768656398,-100.37203482999999,-1.8334313148459317e-08,0.04309913747525905,-0.08562349475390589,0.0,0.0,0.357504,4340,0.0,-0.001146767982975008,-0.07316923852377061,-0.10001070876171395,0.01,0.0,-0.10985710836446587,0.0,-0.04072389687320942,-0.01526267860417849,85819392,0.0,0.0,-0.007188952061620572,-0.21845167126838003,-0.021252407365554934,0.0,-0.0821914474102949,-0.08732069410108514,264.76,0.0,-0.010727151995524764,0.04940521568059921,0.9997784495353699,18607,-17.6468825340271,0.025137315,0.00025709952,0.9063221216201782,0.23367919921875,-0.17597615718841553,0.2
4657,0.567756416,-0.2722855853276658,78.63712,0.0,-0.13365203637948242,19774,3.797738786993755e-05,-0.5,-0.16748665528187648,1.19102154794099,-100.34818309999999,-1.897783152614042e-08,0.04360441757547609,-0.08873595064039813,0.0,0.0,0.3575808,4340,0.0,-0.0011473351967016187,-0.07453258768102562,-0.10008952937679634,0.01,-3.93929824504856e-06,-0.10785675556963761,0.0,-0.04180964240610289,-0.015967162870841087,85837824,0.0,0.0,-0.0072789496956646195,-0.22605141139686039,-0.02165817690833564,0.0,-0.08403829336310117,-0.08770494864589368,265.02,0.0,-0.011295858467929066,0.02700420645996928,0.999888002872467,18611,-17.6477801322937,0.021507239,0.000257090304,0.9059218168258667,0.20433349609375,-0.18832442164421082,0.2
4658,0.567738752,-0.28311468160231357,78.64864,0.0,-0.1355833813883596,19779,0.0,-0.5,-0.17043568960605412,1.2354919335129737,-100.56570691000003,-1.9235889651066732e-08,0.04253313108247383,-0.08852125312465642,0.0,0.0,0.3576576,4340,0.0,-0.0011788185833853965,-0.07768045647164581,-0.10019657091786018,0.01,0.0,-0.11986772193492877,0.0,-0.04324884732098629,-0.01637553990167786,85856256,0.0,0.0,-0.007411738560143373,-0.230950391911575,-0.021413061378442136,0.0,-0.08434271002192853,-0.08859058745392259,266.6,0.0,-0.006027323217131198,0.05960888359695673,0.9996072053909302,18615,-17.64078207015991,0.019704744,0.000257081088,0.9055721163749695,0.23702392578125,-0.17337404191493988,0.2
4659,0.567721088,-0.2816713682313589,78.66016,0.0,-0.13271830206331528,19783,0.0,-0.5,-0.16615025007724746,1.2429196231674426,-100.207889,-1.8617224899604973e-08,0.041456136124327886,-0.08682671784854916,0.0,0.0,0.3577344,4340,0.0,-0.0011613528000090328,-0.07713202977619743,-0.09993396685842511,0.01,0.0,-0.10895050140445524,0.0,-0.04394668038973274,-0.01607904838403671,85874688,0.0,0.0,-0.007229814795256527,-0.23103524010652043,-0.021354074344521187,0.0,-0.08179099905762412,-0.08622677818466544,265.63,0.0,-0.011219275812618435,0.034547462686896326,0.9998494982719421,18619,-17.64225606918335,0.021448195,0.000257071872,0.905928373336792,0.19947509765625,-0.18260633945465088,0.2
4660,0.5677034240000001,-0.2750756220578756,78.67168000000001,0.0,-0.1297246812817521,19787,0.0,-0.5,-0.16190350120178582,1.230182209398924,-100.3007246,-1.792545694486801e-08,0.042339178600518876,-0.08419380513421253,0.0,0.0,0.3578112,4340,0.0,-0.0011275164011177248,-0.07483668774193879,-0.09995837283456033,0.01,0.0,-0.10933666615511123,0.0,-0.04251100135540279,-0.015405054432486473,85893120,0.0,0.0,-0.00709588769546524,-0.22395920278972944,-0.021030521647041972,0.0,-0.08210988476651059,-0.08125231036266548,266.27,0.0,-0.011007068329490721,0.02541011981666088,0.9998670220375061,18623,-17.644055557250976,0.021317866,0.000257062656,0.9063193798065186,0.21383056640625,-0.1875464916229248,0.2
