time/time_elapsed,reward_terms/stance_time,reward_terms/overrun,reward_terms/foot_ahead,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,reward_terms/torque,curriculum/dr_scale,reward_terms/residual_rate,reward_terms/energy,reward_terms/assist_pen,time/total_timesteps,reward_terms/foot_slip,reward_terms/track_lin,est/vel_rmse,reward_terms/stand,time/fps,reward_terms/ang_xy,reward_terms/clearance,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/angmom,reward_terms/duty_sym,time/iterations,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,curriculum/ctrl_jitter_ms,reward_terms/stand_drift,reward_terms/residual,reward_terms/stance,reward_terms/stop,reward_terms/air_time,reward_terms/vz,reward_terms/lat_vel,curriculum/swing_frac_min,curriculum/swing_frac_mean,curriculum/stance_ratio,reward_terms/height,curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/upright,reward_terms/hip_roll,reward_terms/time,reward_terms/track_yaw,reward_terms/fwd_speed,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/alive,curriculum/cmd_track_err,ankle/ankle_defl_peak,curriculum/ent_coef,train/n_updates,train/policy_gradient_loss,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/std,train/clip_range,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
7942,0.0,0.0,0.0,0.0,0.0,-0.017363642521020885,0.4347648000000124,0.0,-0.0004844738299469319,0.0,47112192,-0.18541569693889862,2.1938551795661256,0.19116082318921956,0.873829629649181,5931,-0.08458565570408616,0.0,-4.313602549342544e-05,426.75,-0.07558223005906974,-0.02318838553295777,0.0,2556,-0.48134822802737176,0.0,1.7390592000000495,-0.033272946890975194,-0.10539900700760049,-0.008810851663657646,0.0,0.0,-0.0593678195708118,-0.20967496030821414,0.06928168402777778,0.07891167534722222,0.688406272,-0.016735746357255568,0.05072255999999959,357.09183697999987,0.0,-0.1356991095381715,-0.07854073109006854,0.0,1.8579094118013049,0.0,0.02173824000000062,-0.002094184027777778,0.0,0.24716828738954025,0.5075702263019843,0.0069808384,66633,-0.010914543009130284,175.06689453125,0.9750187397003174,0.00018226560000000002,-36.89674053192139,0.070654296875,0.009280753,540.5349105834961,1.000427007675171,0.2,0.4347648000000124,0.14492159999999885,0.14492159999999885,0.4347648000000124,0.4347648000000124
7945,0.0,0.0,0.0,0.0,0.0,-0.016629636523880966,0.4349952000000124,0.0,-0.0004964129449287967,0.0,47130624,-0.1909969716426836,2.2775289344248986,0.19249626145200438,0.8600091773187958,5932,-0.08962435312884745,0.0,-4.505602251595829e-05,429.23,-0.07531893227693381,-0.03091416160166633,0.0,2557,-0.45772880276074734,0.0,1.7399808000000496,-0.03957871592444295,-0.1058114352525779,-0.033269540407024456,0.0,0.0,-0.06828976734336305,-0.23041195555836913,0.06477864583333333,0.0813259548611111,0.6884001280000001,-0.019919359927750433,0.05074943999999959,340.7893648,0.0,-0.1492802709210633,-0.08750500980211043,0.0,1.8379805192683598,0.0,0.02174976000000062,-0.0022352430555555585,0.0,0.3194307426406801,0.5077702316267757,0.006977152,66637,-0.010430513293249533,280.11383056640625,0.9728088974952698,0.00018221952,-36.896454429626466,0.06348876953125,0.008259845,656.6841369628906,1.000418782234192,0.2,0.4349952000000124,0.14499839999999883,0.14499839999999883,0.4349952000000124,0.4349952000000124
7948,0.0,0.0,0.0,0.0,0.0,-0.017311229796997157,0.4352256000000124,0.0,-0.0004979937230306538,0.0,47149056,-0.17936907461575552,2.488913905348051,0.18668446405609437,0.9790873977718886,5932,-0.09308903831929899,0.0,-4.533661996347384e-05,383.48,-0.07552438216629002,-0.02829712514738016,0.0,2558,-0.455851205668607,0.0,1.7409024000000497,-0.03870518453539826,-0.10555340036149494,-0.03543058607665659,0.0,0.0,-0.07057310573666971,-0.2356559575865925,0.06705729166666667,0.0774197048611111,0.6883939840000001,-0.019403242804216972,0.05077631999999958,250.87448102999994,0.0,-0.15407427808089333,-0.07819570113417862,0.0,1.858348970730233,0.0,0.021761280000000622,-0.0021050347222222234,0.0,0.3243040340296215,0.5105787322976502,0.0069734656,66641,-0.011272874416317791,159.62469482421875,0.9776285886764526,0.00018217344,-36.896989250183104,0.07069091796875,0.009720347,478.24666595458984,1.0004316568374634,0.2,0.4352256000000124,0.14507519999999882,0.14507519999999882,0.4352256000000124,0.4352256000000124
7951,0.0,0.0,0.0,0.0,0.0,-0.01814453255449663,0.4352256000000124,0.0,-0.0004609655012528606,0.0,47167488,-0.1509074426921788,2.482231484875136,0.16839237907482235,1.0612049927816622,5932,-0.0741358392157222,0.0,-3.731007392578217e-05,419.48,-0.07077967776600833,-0.019863565311981315,0.0,2559,-0.4220903134310179,0.0,1.7409024000000497,-0.029865791335600973,-0.10664324483652393,-0.008828888487396198,0.0,0.0,-0.045356789818488674,-0.20464732116587922,0.05246310763888889,0.05745442708333333,0.6883939840000001,-0.013755797651123277,0.05077631999999958,338.76309224000005,0.0,-0.12807046891681115,-0.07233374703898805,0.0,1.8966292809369756,0.0,0.021761280000000622,-0.0017578124999999957,0.0,0.20034732646781872,0.5099117041337029,0.0069697792,66645,-0.008652278315275907,217.36624145507812,0.9745628237724304,0.00018212736,-36.895579147338864,0.067822265625,0.009082543,647.5125274658203,1.0002992153167725,0.2,0.4352256000000124,0.14507519999999882,0.14507519999999882,0.4352256000000124,0.4352256000000124
7954,0.0,0.0,0.0,0.0,0.0,-0.01757950562839971,0.43545600000001244,0.0,-0.00048698849532686074,0.0,47185920,-0.16450811291924422,2.3044078509980546,0.17722913172244587,1.0571102818312452,5932,-0.0915003828674189,0.0,-4.479552570120747e-05,413.15,-0.07345754239055019,-0.025163136060956753,0.0,2560,-0.4526557569065516,0.0,1.7418240000000498,-0.037540557704015404,-0.1053894418794319,-0.012086114143885392,0.0,0.0,-0.06422801732569954,-0.24645577030910537,0.07731119791666667,0.08165147569444445,0.6883878400000001,-0.01766484383216669,0.05080319999999958,331.34275980999996,0.0,-0.15070185838666555,-0.08292173564561785,0.0,1.8485269983825745,0.0,0.021772800000000623,-0.0022460937500000024,0.0,0.2178579512597756,0.5065700772919988,0.0069660928,66649,-0.009229006874375046,230.63377380371094,0.9797880053520203,0.00018208127999999997,-36.894239234924314,0.070068359375,0.009993066,561.1031341552734,1.0003148317337036,0.2,0.43545600000001244,0.1451519999999988,0.1451519999999988,0.43545600000001244,0.43545600000001244
7957,0.0,0.0,0.0,0.0,0.0,-0.018258197396851777,0.43568640000001246,0.0,-0.0004396012443855159,0.0,47204352,-0.14244803990944857,2.7620193649900093,0.17688686443948182,1.3600589579056952,5932,-0.06859339736027267,0.0,-3.523844348545208e-05,380.85,-0.07023580785135261,-0.017606186693142383,-3.1920508243725846e-06,2561,-0.40149297492523117,0.0,1.7427456000000499,-0.027496100974796725,-0.10620661587471919,-0.020498009170864955,0.0,0.0,-0.044441235636943244,-0.17438269089773306,0.05821397569444445,0.06119791666666667,0.6883816960000001,-0.01406793338345081,0.050830079999999576,278.25610379,0.0,-0.1172000413148957,-0.06843813931102462,0.0,1.8950428211713894,0.0,0.021784320000000624,-0.0016493055555555516,0.0,0.2516576283373203,0.5091881885182681,0.0069624064,66653,-0.009825574269052595,222.7401885986328,0.9828107953071594,0.0001820352,-36.89340953826904,0.07503662109375,0.009714101,591.1800231933594,1.0002821683883667,0.2,0.43568640000001246,0.1452287999999988,0.1452287999999988,0.43568640000001246,0.43568640000001246
7960,0.0,0.0,0.0,0.0,0.0,-0.01774008133026783,0.43568640000001246,0.0,-0.0004676137525384595,0.0,47222784,-0.14824045567614405,2.442640274900084,0.16635138834096486,1.1018302362423045,5932,-0.08001781497132784,0.0,-3.9397036173346717e-05,400.0,-0.07293948338768601,-0.018412309679268896,0.0,2562,-0.4297307755575949,0.0,1.7427456000000499,-0.042336416565269236,-0.10603641250277268,-0.01318436881485454,0.0,0.0,-0.06326068992307475,-0.23418989054544426,0.053385416666666664,0.06304253472222222,0.6883816960000001,-0.01769975336513039,0.050830079999999576,323.98310303,0.0,-0.15002675777087993,-0.07270421713607914,0.0,1.8762243713462903,0.0,0.021784320000000624,-0.0018988715277777754,0.0,0.2669285814163327,0.5103481959732863,0.00695872,66657,-0.008809421397745609,313.7003479003906,0.9776498675346375,0.00018198912,-36.89132461547852,0.055517578125,0.008149488,761.2591094970703,1.0001050233840942,0.2,0.43568640000001246,0.1452287999999988,0.1452287999999988,0.43568640000001246,0.43568640000001246
7963,0.0,0.0,0.0,0.0,0.0,-0.016627921601988067,0.4359168000000125,0.0,-0.0004508745118961871,0.0,47241216,-0.16498807973565113,2.274317209686786,0.18545425512657457,0.8942502468454442,5932,-0.07962808911554259,0.0,-3.832156190586679e-05,438.18,-0.07756790519986996,-0.019706381294248697,0.0,2563,-0.45834101746081235,0.0,1.74366720000005,-0.03852608971209379,-0.1062340975760651,-0.01694205470081914,0.0,0.0,-0.05907779111224406,-0.21060528209936671,0.06363932291666667,0.069091796875,0.6883755520000001,-0.01728924240585923,0.05085695999999957,398.50340572999994,0.0,-0.13500980185102568,-0.0697899986590274,0.0,1.867514649953171,0.0,0.021795840000000625,-0.001779513888888885,0.0,0.20722885356606155,0.5089822443647809,0.0069550336,66661,-0.007026587438303977,335.1468200683594,0.9771745800971985,0.00018194304,-36.88976230621338,0.04520263671875,0.007900422,714.972119140625,1.0000442266464233,0.2,0.4359168000000125,0.14530559999999879,0.14530559999999879,0.4359168000000125,0.4359168000000125
7966,0.0,0.0,0.0,0.0,0.0,-0.01681876889495105,0.4361472000000125,0.0,-0.0004686087617740525,0.0,47259648,-0.16438577030286272,2.4329197951101715,0.21251256428768023,0.949088542368956,5932,-0.08573224372772881,0.0,-4.1946224441501416e-05,457.63,-0.07701946578792968,-0.026164359110975307,0.0,2564,-0.4819241047457359,0.0,1.74458880000005,-0.030775269520155604,-0.10611848819799492,-0.0136869153330058,0.0,0.0,-0.06169849188687428,-0.21350336464475872,0.06922743055555555,0.0734592013888889,0.688369408,-0.016864450543107937,0.05088383999999957,404.28123746,0.0,-0.14206190524545867,-0.07066971023400348,0.0,1.8561655780539574,0.0,0.021807360000000626,-0.002105034722222223,0.0,0.2506890874272338,0.5102270495939918,0.0069513472,66665,-0.009823599830269814,234.7339630126953,0.9792072772979736,0.00018189695999999998,-36.89261531829834,0.07591552734375,0.00976852,567.0419998168945,1.0003204345703125,0.2,0.4361472000000125,0.14538239999999877,0.14538239999999877,0.4361472000000125,0.4361472000000125
7969,0.0,0.0,0.0,0.0,0.0,-0.016908436082500568,0.4363776000000125,0.0,-0.0004914019305482038,0.0,47278080,-0.1820481037961694,2.2657555164808736,0.17796989179316944,0.9796572711811931,5932,-0.08858664892796703,0.0,-4.6205811576552356e-05,423.45,-0.07560642380307028,-0.023176651104506438,0.0,2565,-0.4756347189528629,0.0,1.74551040000005,-0.040729180343837525,-0.10527521033781342,-0.03045158963705456,0.0,0.0,-0.06761156265842025,-0.2441292604710722,0.0783420138888889,0.082763671875,0.688363264,-0.018321864710656204,0.05091071999999956,340.07283706999993,0.0,-0.15005672302201573,-0.08069455443924259,0.0,1.85594054327963,0.0,0.021818880000000627,-0.002430555555555561,0.0,0.24791525227910133,0.5073526693088388,0.0069476608,66669,-0.008907285920577124,286.0097961425781,0.9727919697761536,0.00018185088,-36.895998573303224,0.06636962890625,0.008706013,648.1937454223632,1.0003331899642944,0.2,0.4363776000000125,0.14545919999999876,0.14545919999999876,0.4363776000000125,0.4363776000000125
