reward_terms/torque,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/upright,reward_terms/action_rate,reward_terms/clearance,reward_terms/time,reward_terms/coef_rate,reward_terms/residual,reward_terms/stance,curriculum/ctrl_jitter_ms,curriculum/stance_ratio,reward_terms/stop,curriculum/eff_scale,reward_terms/height,reward_terms/motor_vel,reward_terms/hip_roll,time/iterations,reward_terms/energy,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/overrun,reward_terms/angmom,curriculum/ent_coef,rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/stance_time,rollout/ep_len_mean,reward_terms/foot_ahead,time/fps,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/air_time,reward_terms/vz,reward_terms/alive,time/time_elapsed,time/total_timesteps,train/loss,train/std,train/explained_variance,train/clip_fraction,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
-0.10888212709385825,0.0,4.370359876853489,-0.5738812177146209,-0.05853648513632338,-0.10743556152253783,0.18492646763213547,-0.5,-0.45079682047533054,-0.11324643983957684,-0.005337595426984814,0.7796736,0.617303936,6.339971030687303e-31,0.1421568,-0.006191202135667022,-0.003806292378463549,-0.07526790930712408,1852,-0.018605423586101434,-0.14528896950312847,-3.2621235131043194e-08,0.0,-0.07408478157875543,0.01,1057.9182467700002,46.32352,0.0,2118.43,0.0,4521,0.00974592,-0.36471791494518996,0.0021777316384638348,-0.05630633832064594,0.0,7549,34136064,62.76211929321289,1.0013434886932373,0.9639047384262085,0.14332275390625,0.2,153.35823135375978,14646,0.013246266,0.00021470592,-34.07026882171631,-0.011038994789123536
-0.1118664593069839,0.0,4.677530691143376,-0.5764073713669402,-0.04262706543078092,-0.10588430756547909,0.1939072050892287,-0.5,-0.43404529729669294,-0.11383939180779071,-0.00385425070492874,0.7805952,0.617286272,0.0,0.1422336,-0.0064541516099734485,-0.003974470792086061,-0.07212314858507368,1853,-0.01939695523560799,-0.1386724232094828,-3.408524250346724e-08,0.0,-0.06776884986131028,0.01,1045.1490286800001,46.33504,0.0,2097.42,0.0,4521,0.009757440000000001,-0.3702379759280047,0.002445201075816941,-0.053633019310417605,0.0,7553,34154496,117.48963165283203,1.0015095472335815,0.9550407528877258,0.1693603515625,0.2,301.34202728271487,14650,0.016504511,0.00021465984,-34.06970043182373,-0.01136408993625082
-0.10829992217115961,0.0,4.161740215275277,-0.5940783104365388,-0.06423212609532952,-0.10910959423424332,0.16355892893669424,-0.5,-0.46785113250034716,-0.11315367393477313,-0.01801800159777196,0.7815168,0.617268608,3.4877558436815523e-29,0.1423104,-0.005704426806042925,-0.003775540214649027,-0.0801175108836975,1854,-0.01856398331347551,-0.15021615680745867,-3.265012887189906e-08,0.0,-0.07104289057484622,0.01,955.0134228200001,46.34656,0.0,1964.04,0.0,4521,0.00976896,-0.36542418667393073,0.0024875192256230447,-0.053724841250893454,0.0,7557,34172928,111.57110595703125,1.001176357269287,0.9303276538848877,0.16961669921875,0.2,288.6949546813965,14654,0.014920208,0.00021461376,-34.06804027557373,-0.011341277323663235
-0.10964356554977159,0.0,4.363662308868888,-0.6028836881651701,-0.05134807218017726,-0.10876398340177565,0.17182584684496238,-0.5,-0.4476303372352624,-0.11322317189397907,-0.011354604725619095,0.7824384,0.617250944,7.054704235800007e-33,0.1423872,-0.006080265076369908,-0.0038280402982880987,-0.06874746330650049,1855,-0.01868782070384019,-0.15124879628383925,-3.5690499951634165e-08,0.0,-0.06972799053385043,0.01,966.4147280300001,46.35808,0.0,1977.45,0.0,4521,0.009780480000000001,-0.3678382653384833,0.002172306674765423,-0.05376669973630519,0.0,7561,34191360,74.39381408691406,1.0010048151016235,0.9715027809143066,0.125927734375,0.2,186.5506278991699,14658,0.011803328,0.00021456767999999997,-34.06543655395508,-0.013071817683521659
-0.11281085612840075,0.0,4.678529439263204,-0.5672312376726254,-0.03046833093589126,-0.10627778666563426,0.18625239940468238,-0.5,-0.43157400367187126,-0.11400637890856936,-0.0018595910294742755,0.78336,0.61723328,8.648758919497281e-36,0.142464,-0.0029507754025733268,-0.004043824982136301,-0.06807220849133921,1856,-0.0195867126543993,-0.1388843256631309,-3.386610834295998e-08,0.0,-0.06124740482662353,0.01,957.88133567,46.369600000000005,-0.0006986471821114214,1968.96,0.0,4521,0.009792,-0.36405302749015894,0.0024045108972738185,-0.038216088421538945,0.0,7565,34209792,127.0106430053711,1.0012292861938477,0.9512655138969421,0.1296142578125,0.2,290.7628120422363,14662,0.01148014,0.0002145216,-34.0668758392334,-0.010557872708886862
-0.11046947406531038,0.0,4.460935263984619,-0.5879780542787647,-0.054731039258752584,-0.10779255069404953,0.18722753763299707,-0.5,-0.455097141999496,-0.11359089502133858,-0.004103987846202181,0.7842816,0.617215616,9.458454011742453e-41,0.1425408,-0.007311696529670877,-0.0038799360524924714,-0.08008664746474115,1857,-0.01913869890934044,-0.1479002765990358,-3.2950993859652775e-08,0.0,-0.07346747076729906,0.01,981.0282094400001,46.381119999999996,0.0,1992.42,0.0,4521,0.009803520000000001,-0.36918202096967717,0.0024972844985313714,-0.059921450032745405,0.0,7569,34228224,56.478790283203125,1.00125253200531,0.9452468752861023,0.1642578125,0.2,168.0329147338867,14666,0.015524283,0.00021447552,-34.06801586151123,-0.01318784614559263
-0.11126814266099719,0.0,4.436605685335201,-0.5797223327139677,-0.03988543292404777,-0.10768663850445034,0.17233076234832367,-0.5,-0.43033178079280426,-0.11359318098176129,-0.003841514735739274,0.7852032,0.617197952,6.579357150976845e-40,0.1426176,-0.004356206254529324,-0.003960388062439213,-0.06546239666857326,1858,-0.019269078700510228,-0.1426811200401946,-3.592687065070411e-08,0.0,-0.0625516917339819,0.01,984.8810041300001,46.39264,0.0,1995.87,0.0,4521,0.00981504,-0.3719250003878839,0.002252601581858471,-0.045126220247705594,0.0,7574,34246656,107.43830108642578,1.0010719299316406,0.9624447226524353,0.13582763671875,0.2,225.98916625976562,14670,0.0121113565,0.00021442944,-34.0664737701416,-0.010740498860832304
-0.11118660279053406,0.0,4.486783853106922,-0.5753456252517456,-0.03717005290832967,-0.10672920772602029,0.17749145802600774,-0.5,-0.43524126355334997,-0.11388160007649689,-0.008356472513685737,0.7861248,0.617180288,3.349640294903821e-27,0.1426944,-0.0036090271351077504,-0.003991407315687636,-0.07117403915561511,1859,-0.01931193989601208,-0.13970098124110983,-3.33576948040353e-08,0.0,-0.06379115921295325,0.01,1040.8392219500001,46.404160000000005,0.0,2079.06,0.0,4521,0.00982656,-0.3674180113394622,0.0024934869951620284,-0.0425796382206681,0.0,7578,34265088,154.82235717773438,1.001004934310913,0.9421808123588562,0.15472412109375,0.2,265.25818252563477,14674,0.013439995,0.00021438335999999998,-34.06426563262939,-0.01162823346676305
-0.10958069349107895,0.0,4.42117020740768,-0.5768996599403377,-0.051398142395433985,-0.10671308764002478,0.17447007000884518,-0.5,-0.4459338207765657,-0.11361818243146038,-0.0029811575075702826,0.7870464,0.617162624,0.0,0.1427712,-0.0071857010550314265,-0.003907179687758733,-0.07815812288478637,1860,-0.01905565479204668,-0.14003018427078034,-3.258812163726966e-08,0.0,-0.06857911261172683,0.01,1004.82990637,46.415679999999995,0.0,2030.88,0.0,4521,0.00983808,-0.3671665496621379,0.0023822676189916413,-0.057033218476393054,0.0,7582,34283520,51.58169937133789,1.0014132261276245,0.9719178080558777,0.1496337890625,0.2,122.93619842529297,14678,0.013090471,0.00021433727999999998,-34.06833896636963,-0.012425915355561302
-0.10821046027516358,0.0,4.146782576002082,-0.5903907549777092,-0.049933827469431646,-0.1084289116296286,0.16178368371926968,-0.5,-0.4470985227418367,-0.11310714277075294,-0.003723688663344998,0.787968,0.61714496,2.745485058781375e-30,0.142848,-0.004853858090279387,-0.0037847371846132776,-0.07189869664684358,1861,-0.018524539745179917,-0.15465613031086345,-3.5226361209984503e-08,0.0,-0.07153564230596209,0.01,1020.00543255,46.4272,0.0,2057.36,0.0,4521,0.0098496,-0.36282661549786616,0.0023470029732885044,-0.048571170410770845,0.0,7586,34301952,120.92643737792969,1.0013060569763184,0.9574751257896423,0.16126708984375,0.2,251.50554504394532,14682,0.016566228,0.00021429119999999999,-34.06873397827148,-0.012525871710386128
-0.11328495184560415,0.0,4.620552900773124,-0.5738292048235123,-0.027648793987248732,-0.10567414353942021,0.1757534882351092,-0.5,-0.3934563513013575,-0.11400380221857088,-9.77525754378967e-05,0.7888896,0.617127296,0.0,0.1429248,-0.003355075692428851,-0.004016767654076518,-0.05631300860713298,1862,-0.01944852237209539,-0.14040218262400997,-3.564315559671126e-08,0.0,-0.05996638084771956,0.01,991.32124574,46.43872,0.0,2014.89,0.0,4521,0.009861120000000001,-0.35513090622694776,0.0023676187524365056,-0.03803535992520023,0.0,7590,34320384,198.8250274658203,1.0012801885604858,0.9407469630241394,0.13917236328125,0.2,359.61242523193357,14686,0.013116671,0.00021424512000000001,-34.06766014099121,-0.01071749480906874
-0.11310567275810729,0.0,4.7261873260685014,-0.5755308604970306,-0.028726666745228877,-0.10502338744734824,0.18948536772019353,-0.5,-0.42860319457744395,-0.11437495526475648,-0.0005601592412292846,0.7898112,0.617109632,0.0,0.1430016,-0.0036744918758998013,-0.004104077613691781,-0.0728156761024567,1863,-0.019843911628113768,-0.13563922683133944,-3.022568499276934e-08,0.0,-0.06031370818684735,0.01,981.4799379400001,46.45024,0.0,2008.43,0.0,4521,0.009872640000000002,-0.3707753236129545,0.0024142768783753533,-0.03982705235843773,0.0,7594,34338816,81.657958984375,1.0014711618423462,0.9309266805648804,0.1832275390625,0.2,127.64183959960937,14690,0.015438437,0.00021419904,-34.06935043334961,-0.011479267501272261
-0.10952686106536245,0.0,4.299727915662896,-0.5906035788273989,-0.046478883040408446,-0.10815617072272332,0.1794786750614676,-0.5,-0.44642825580885315,-0.1136397029830848,-0.004967560639961456,0.7907328,0.617091968,8.287284809898243e-33,0.1430784,-0.0057969449864030435,-0.0038839723765006,-0.08056717606534858,1864,-0.019050691781651478,-0.14506311553824391,-3.209799612840598e-08,0.0,-0.07001540058178171,0.01,1080.44908965,46.46176,0.0,2164.5,0.0,4521,0.009884160000000001,-0.3649287661958206,0.0026068766051644664,-0.05233748478333641,0.0,7598,34357248,145.3715057373047,1.0012004375457764,0.8927590250968933,0.17459716796875,0.2,290.60519180297854,14694,0.017317655,0.00021415296000000002,-34.0683931350708,-0.0105991116957739
-0.11290016113265947,0.0,4.620778921488353,-0.5871884447899497,-0.035717808988026484,-0.1067097714631955,0.18180273378684897,-0.5,-0.4130402083079512,-0.11358360315774302,-0.0005690627023956678,0.7916544,0.617074304,2.073923644912311e-30,0.1431552,-0.00450475124186905,-0.004019059629353046,-0.06063779750277418,1865,-0.0194614624522676,-0.1420428441129672,-3.64257054996642e-08,0.0,-0.06273416304176095,0.01,1108.7232918900002,46.47328,0.0,2204.64,0.0,4521,0.00989568,-0.37416199051397536,0.0020133439587273947,-0.0449238784671036,0.0,7603,34375680,130.56497192382812,1.0010424852371216,0.9517970085144043,0.11129150390625,0.2,279.9425109863281,14698,0.012083756,0.00021410688,-34.06588077545166,-0.011147513496689498
-0.11092984671212398,0.0,4.377127409811239,-0.572325495841545,-0.0380305799080752,-0.10654179488734146,0.17486423379964966,-0.5,-0.4327619922286843,-0.11380495496263962,-0.00309095813707826,0.792576,0.61705664,0.0,0.143232,-0.005034234619234267,-0.003976703551205223,-0.07155045460008963,1866,-0.019239527100971352,-0.14730515658617752,-3.408021440007725e-08,0.0,-0.06368599518379878,0.01,1074.32441174,46.4848,0.0,2159.49,0.0,4521,0.0099072,-0.3580531325903759,0.00239745834389598,-0.047558181962440625,0.0,7607,34394112,122.19154357910156,1.001208782196045,0.9241806864738464,0.15069580078125,0.2,274.8530891418457,14702,0.015851129,0.00021406079999999997,-34.06740493774414,-0.012461090972647072
-0.11311217947442587,0.0,4.614394937420306,-0.5714485256517982,-0.045284187237635616,-0.10822654726896956,0.17922974258216662,-0.5,-0.4446441444522513,-0.11379693021510515,-0.004078005822035628,0.7934976,0.617038976,4.54319145854185e-30,0.1433088,-0.005599110260302891,-0.0040386956940546455,-0.070152903551217,1867,-0.019557927733583117,-0.14453524252479302,-3.515674512221725e-08,0.0,-0.07134766002122055,0.01,1110.84766947,46.49632,0.0,2210.61,0.0,4521,0.00991872,-0.3765134144730624,0.0023535130765392548,-0.0526423464727572,0.0,7611,34412544,145.75579833984375,1.001512050628662,0.9174543619155884,0.172802734375,0.2,309.9474838256836,14706,0.014618498,0.00021401472,-34.070549201965335,-0.011555822542868554
-0.10970439401075388,0.0,4.335057293458835,-0.59232163646745,-0.06261270457229572,-0.10771651632267015,0.1751695434403202,-0.5,-0.45675681919651834,-0.11320844031133698,-0.007635661351517021,0.7944192,0.617021312,7.670603573726039e-28,0.1433856,-0.0060747095135574095,-0.003842087925841615,-0.07260730738093217,1868,-0.018798460322561047,-0.15609329302693772,-3.663092695372748e-08,0.0,-0.07318113264827755,0.01,1115.00053492,46.50784,0.0,2215.51,0.0,4521,0.00993024,-0.3729608020009045,0.002275388044331016,-0.056083953354145843,0.0,7615,34430976,92.4023666381836,1.0012528896331787,0.9623774886131287,0.1395751953125,0.2,191.6959213256836,14710,0.010676987,0.00021396864,-34.06903858184815,-0.012923729559406637
-0.1107192148373097,0.0,4.429001437702078,-0.5833631490266833,-0.03485788252578626,-0.10605254482445327,0.17542199746807777,-0.5,-0.42139608367218334,-0.11381790827957526,-0.001918866842091881,0.7953408,0.6170036480000001,0.0,0.1434624,-0.004745371529429501,-0.003956375104557469,-0.06934736871377181,1869,-0.01923682693224377,-0.1427136968221952,-3.594422245347802e-08,0.0,-0.061072348125855415,0.01,1072.8231815400002,46.51936,0.0,2158.19,0.0,4521,0.009941760000000001,-0.3625461561740527,0.002543400316628524,-0.04468704032755422,0.0,7619,34449408,114.8067855834961,1.0011346340179443,0.9618675112724304,0.13927001953125,0.2,262.1726203918457,14714,0.011742421,0.00021392256,-34.06623649597168,-0.011907444708049298
-0.10845887713433056,0.0,4.058942100072061,-0.5649078560033025,-0.052046612699981135,-0.10816906883575111,0.15733641997901465,-0.5,-0.4478046105927833,-0.11305314511916495,-0.008468782074697433,0.7962624,0.616985984,5.539733848096374e-26,0.1435392,-0.005192304602634167,-0.00380910898413788,-0.07235198463804453,1870,-0.018545064355148296,-0.15038226225270038,-3.6485677457256575e-08,0.0,-0.06675390073064556,0.01,1054.25002811,46.530879999999996,0.0,2141.26,0.0,4521,0.009953280000000002,-0.3534848580898373,0.002495656996163436,-0.051799911118090014,0.0,7623,34467840,183.8679962158203,1.001230001449585,0.9120184183120728,0.14085693359375,0.2,305.42822189331054,14718,0.011805637,0.00021387648,-34.06678657531738,-0.012232673284597696
-0.11199901898547732,0.0,4.369619518209502,-0.5694956048915438,-0.03818308397733217,-0.10728347658108223,0.17286863467594504,-0.5,-0.4332072661259988,-0.11345352014569692,-0.002297118960059672,0.797184,0.61696832,9.106539545692537e-30,0.143616,-0.004519794118356447,-0.00394372064123645,-0.06473914308934703,1871,-0.01921326987147819,-0.1462335226661739,-3.7563473003328177e-08,0.0,-0.06272391371766549,0.01,1048.15405686,46.5424,0.0,2134.51,0.0,4521,0.009964800000000001,-0.36934598852836226,0.0025580484911592472,-0.04542950470062193,0.0,7627,34486272,176.70526123046875,1.0015795230865479,0.9415509104728699,0.19129638671875,0.2,364.308251953125,14722,0.019465404,0.0002138304,-34.07108402252197,-0.011792931612581015
-0.11435701903770996,0.0,4.765773015288443,-0.5872820202775075,-0.028109467333636076,-0.10609252301896732,0.18278043977946087,-0.5,-0.41781345757705507,-0.11391304593913038,-0.0006523890843648868,0.7981056,0.616950656,8.943244856128853e-55,0.1436928,-0.003748110644995196,-0.004083082643294294,-0.06282473358280176,1872,-0.019813329272771223,-0.14413621169618052,-3.681453939894993e-08,0.0,-0.058811883558675754,0.01,1076.5968365699998,46.553920000000005,0.0,2175.84,0.0,4521,0.00997632,-0.37026001761229177,0.0021446370681385612,-0.038876463461060745,0.0,7631,34504704,98.65956115722656,1.0017340183258057,0.940772294998169,0.16324462890625,0.2,242.43901748657225,14726,0.013791193,0.00021378431999999998,-34.07377052307129,-0.010908388358075172
-0.11418747385002874,0.0,4.620437935024539,-0.5702086540381502,-0.02638278367853564,-0.10633899561535709,0.18074724073487897,-0.5,-0.4278342864013515,-0.11379345036889806,-2.564143342438699e-05,0.7990272,0.6169329920000001,1.2987211105349937e-29,0.1437696,-0.003523266560689376,-0.004083922068071707,-0.0684437239899966,1873,-0.019783442485084315,-0.13946655396523264,-3.589730101758319e-08,0.0,-0.059615911025649324,0.01,1101.85384374,46.565439999999995,0.0,2211.09,0.0,4521,0.009987840000000001,-0.3675001741949692,0.0024701579079394126,-0.03913304602489724,0.0,7636,34523136,65.91632843017578,1.0012757778167725,0.9239200353622437,0.14200439453125,0.2,182.79341735839844,14730,0.012532383,0.00021373823999999998,-34.07001552581787,-0.01071025982964784
-0.11123856963907532,0.0,4.411319468538735,-0.5636447272337581,-0.0315302647725084,-0.10697893276308572,0.17665592301263539,-0.5,-0.45048754156055654,-0.11407696292815442,-0.004089253949686146,0.7999488,0.616915328,1.3204162151144894e-33,0.1438464,-0.0029971228674271267,-0.004037657313858486,-0.07480602478679038,1874,-0.019474537951617427,-0.14206400692738635,-3.448172423819441e-08,0.0,-0.061315259707661954,0.01,1071.18760283,46.57696,0.0,2163.1,0.0,4521,0.00999936,-0.35795671223783887,0.0026470242333339732,-0.038438110889365905,0.0,7640,34541568,95.5194320678711,1.0012801885604858,0.9286316633224487,0.16451416015625,0.2,234.97156372070313,14734,0.0138546005,0.00021369215999999998,-34.06748504638672,-0.012917421769816428
-0.10928875496380835,0.0,4.175193329982365,-0.5614095219157333,-0.061882898994080615,-0.10714914757125807,0.1615691658649923,-0.5,-0.471331065817911,-0.11336463313838177,-0.012592185529118836,0.8008704,0.616897664,4.5276613895821953e-32,0.1439232,-0.006745744763650761,-0.003885384761436495,-0.08012162291572258,1875,-0.018956290363640944,-0.14323375417527803,-3.541142507791926e-08,0.0,-0.07301338475985278,0.01,1074.41446477,46.588480000000004,0.0,2172.46,0.0,4521,0.01001088,-0.363963729276787,0.002860783424694091,-0.060519355054729544,0.0,7644,34560000,106.30215454101562,1.0015294551849365,0.9146205186843872,0.16180419921875,0.2,266.57350769042966,14738,0.01644126,0.00021364608,-34.070979309082034,-0.010457745287567377
-0.11204796538984592,0.0,4.393125773583415,-0.6000096724383011,-0.041401347334688664,-0.10635919431072055,0.1748623465274411,-0.5,-0.43887973049926293,-0.1134538459292293,-0.002371254028209116,0.801792,0.61688,4.5781211349104484e-41,0.144,-0.004368276328452638,-0.003937818931333836,-0.06583728941182793,1876,-0.01928001857649809,-0.15003881528061544,-3.67526487982966e-08,0.0,-0.06640544677319749,0.01,1017.1933286299999,46.599999999999994,-8.951672094149722e-06,2098.15,0.0,4520,0.0100224,-0.3705310996083533,0.0024023411129342597,-0.04406281414627213,0.0,7648,34578432,152.0345458984375,1.0010676383972168,0.9557918310165405,0.1384521484375,0.2,281.0910514831543,14742,0.014622713,0.0002136,-34.067562866210935,-0.01016180623555556
-0.11289354273829967,0.0,4.534744800276131,-0.5919800389646003,-0.034724474868276116,-0.10714139303916444,0.18004252284628403,-0.5,-0.43040949958999325,-0.11367714509893687,-0.0005559265425117587,0.8027136,0.6168623360000001,2.652286873576039e-31,0.1440768,-0.00406134095161175,-0.004008271472042014,-0.06552321728535518,1877,-0.019470630340201574,-0.14541333538467546,-3.762798657483297e-08,0.0,-0.0606127340820867,0.01,1035.50013241,46.61152,0.0,2122.61,0.0,4520,0.010033920000000002,-0.3671815471547715,0.002183157122797436,-0.04233110830491851,0.0,7652,34596864,118.21595001220703,1.0010154247283936,0.9342215657234192,0.15045166015625,0.2,300.36728515625,14746,0.012839246,0.00021355392,-34.065313720703124,-0.011466885427944362
-0.11327653443667586,0.0,4.501264308435776,-0.5766961176072084,-0.05558548686777641,-0.10821227499188676,0.18396804380858064,-0.5,-0.45178689136193106,-0.11341087958939175,-0.010338525861209326,0.8036352,0.616844672,1.1056484981314409e-26,0.1441536,-0.006618721035285543,-0.003966027845721286,-0.07088029000352931,1878,-0.019415792153713717,-0.14338573315952285,-3.818829082877756e-08,0.0,-0.06959441175943032,0.01,1027.14250896,46.62304,0.0,2110.39,0.0,4520,0.010045440000000001,-0.3643909382743766,0.0023236735303524053,-0.05755440112103164,0.0,7656,34615296,138.43960571289062,1.001407504081726,0.9312527179718018,0.14639892578125,0.2,268.49252166748045,14750,0.013477599,0.00021350784,-34.06975135803223,-0.011614370555616916
-0.11044334782390117,0.0,4.310486160946877,-0.5724746013667732,-0.05120340725705092,-0.10858453481062924,0.1736644929478285,-0.5,-0.4669943325993711,-0.11337510434905718,-0.005733129490823766,0.8045568,0.616827008,6.096297976436969e-29,0.1442304,-0.0071480169447663035,-0.00392085759354206,-0.07603565718762045,1879,-0.019107720954233808,-0.15468051349287137,-3.4167791004497535e-08,0.0,-0.069844340456154,0.01,953.6879788800001,46.63456,0.0,1999.77,0.0,4520,0.01005696,-0.3667511263957893,0.0025151883245497528,-0.05787443104945879,0.0,7660,34633728,61.51011657714844,1.0012919902801514,0.9723548293113708,0.14554443359375,0.2,146.0319736480713,14754,0.014777377,0.00021346175999999997,-34.06791763305664,-0.014261058787815273
-0.10995392725089363,0.0,4.184135081138732,-0.5802038979862155,-0.050005954162052835,-0.10761581020120096,0.16910438013375448,-0.5,-0.45334737645711143,-0.1134250724079637,-0.0032519835050453744,0.8054784,0.616809344,1.2790826904314734e-29,0.1443072,-0.005800992661118997,-0.0038736014981213796,-0.07345387322197808,1880,-0.018862596654155038,-0.14764728652446976,-3.7105700209817974e-08,0.0,-0.06978207854265794,0.01,928.53563903,46.64608,0.0,1954.61,0.0,4520,0.010068480000000001,-0.36068009775738397,0.0029014727430573353,-0.049188865832727226,0.0,7664,34652160,150.93963623046875,1.00105881690979,0.9401812553405762,0.13895263671875,0.2,345.98584747314453,14758,0.015245465,0.00021341568,-34.06755428314209,-0.009931181662250311
-0.1103294063146859,0.0,4.124120441485908,-0.5760255024722857,-0.046012245016961044,-0.10682973775167011,0.16029234611905452,-0.5,-0.4396002526103686,-0.11340759199083439,-0.005715922118871102,0.8064,0.6167916800000001,2.4675188778792625e-34,0.144384,-0.0047111134060067545,-0.0038792036512937337,-0.07017825344387812,1881,-0.01885793695665418,-0.150532246455734,-3.6675717661826615e-08,0.0,-0.06756380747264687,0.01,959.21679814,46.6576,0.0,2008.14,0.0,4520,0.01008,-0.3507150838422698,0.0026312909030821174,-0.047483721332991384,0.0,7669,34670592,110.85052490234375,1.0012930631637573,0.9518596529960632,0.12396240234375,0.2,250.3214225769043,14762,0.013314223,0.0002133696,-34.067660903930665,-0.011563006351934746
-0.11325958355481631,0.0,4.471772699304555,-0.5720465067643709,-0.035815540047144344,-0.10667110966995011,0.16834297098126724,-0.5,-0.4344898444781826,-0.11378472172707006,-0.0014630613944913685,0.8073216,0.616774016,0.0,0.1444608,-0.004787830847661698,-0.00401160445399207,-0.06624372493983141,1882,-0.019419009399295563,-0.1429839330291146,-3.607084512016107e-08,0.0,-0.05999495313174571,0.01,922.9691864199999,46.66912,0.0,1949.94,0.0,4520,0.01009152,-0.35570714823487753,0.0023719594302949393,-0.044437580240871695,0.0,7673,34689024,73.56613159179688,1.0013177394866943,0.9683513641357422,0.15216064453125,0.2,162.89447326660155,14766,0.013218181,0.00021332352,-34.06960620880127,-0.01309701007558033
-0.11354698983641315,0.0,4.604915216440201,-0.5711674738115585,-0.03924325376142929,-0.10648932671715051,0.178689264636967,-0.5,-0.44390903503339424,-0.1141392504686455,-0.0038567204035464217,0.8082432,0.616756352,4.931331779963402e-37,0.1445376,-0.004357750525055837,-0.0041570818991377035,-0.07358013516964317,1883,-0.02000104087833837,-0.13681039762182676,-3.387416901433306e-08,0.0,-0.0674749692126519,0.01,962.79891739,46.68064,0.0,2018.13,0.0,4520,0.01010304,-0.3712442168039061,0.002635630985928906,-0.0450515493253587,0.0,7677,34707456,72.9864501953125,1.001481533050537,0.9460980892181396,0.160888671875,0.2,200.06851348876953,14770,0.012184943,0.00021327743999999997,-34.07005596160889,-0.013015619153156877
-0.11223766733652549,0.0,4.300005629648122,-0.5925466028219274,-0.042581945188253076,-0.10627719988247758,0.17033326056814976,-0.5,-0.4339013499460433,-0.1138631047571465,-0.0042950378802428125,0.8091648,0.616738688,6.181285030732122e-26,0.1446144,-0.005199932762079323,-0.004031846481421373,-0.07320504418296221,1884,-0.019547669588337493,-0.14327168933130047,-3.693445564367542e-08,0.0,-0.06464700628819048,0.01,953.6529045399999,46.69216,0.0,2016.92,0.0,4520,0.010114560000000002,-0.3642457537718846,0.002453339683900898,-0.04795108937377447,0.0,7681,34725888,46.979854583740234,1.0013246536254883,0.9669673442840576,0.1396728515625,0.2,122.07294006347657,14774,0.01398963,0.00021323136,-34.069854164123534,-0.012743092165328563
-0.11330668992257148,0.0,4.429345073227637,-0.5720630517446015,-0.039372440747158434,-0.10665618612433529,0.17383545698863667,-0.5,-0.43476191371048206,-0.11380294705302926,-0.006706593586340013,0.8100864,0.6167210240000001,9.474226150188463e-33,0.1446912,-0.0038779995316899274,-0.004051311946016552,-0.06899751843423348,1885,-0.01958386456826269,-0.14500065756443634,-3.778180418319761e-08,0.0,-0.0631191069513702,0.01,983.1330912399999,46.70368,0.0,2066.02,0.0,4520,0.01012608,-0.35972862270781114,0.0020241948077455163,-0.044721450018623606,0.0,7685,34744320,77.27098083496094,1.0013318061828613,0.9683018326759338,0.14405517578125,0.2,171.84410247802734,14778,0.012945002,0.00021318527999999998,-34.06903247833252,-0.012101409526076167
-0.11328276140649181,0.0,4.357143650571228,-0.5711647313330995,-0.044204982056866515,-0.10692632235202162,0.1704909747553992,-0.5,-0.44340728650350847,-0.11373152834627251,-0.0038269459494481317,0.811008,0.61670336,2.4493701558985085e-30,0.144768,-0.004305167492604439,-0.004052668450909272,-0.0722716961889658,1886,-0.019651345508906824,-0.14455505087304135,-3.4020894599093344e-08,0.0,-0.06731843814218247,0.01,946.3299233600001,46.7152,0.0,2007.83,0.0,4520,0.0101376,-0.3526600970182175,0.00266384263522923,-0.04662484332519077,0.0,7689,34762752,60.7551383972168,1.0018107891082764,0.968991756439209,0.168701171875,0.2,126.90968742370606,14782,0.015930142,0.0002131392,-34.07300510406494,-0.01328275988344103
-0.11278340137860265,0.0,4.4959172008940325,-0.5783555038885664,-0.04687379842840074,-0.10684081328525648,0.1760248946510231,-0.5,-0.4632173587089151,-0.1139179740647253,-0.00837525252570093,0.8119296,0.616685696,4.071918657808624e-34,0.1448448,-0.005181479569255198,-0.004076635034598325,-0.08005048847762439,1887,-0.019748754972571905,-0.1379273111844036,-3.625365539592469e-08,0.0,-0.06849323023846533,0.01,951.1361662400002,46.72672,0.0,2015.41,0.0,4520,0.010149120000000001,-0.36121066452719314,0.002443573663994256,-0.047999754387359234,0.0,7693,34781184,45.95132064819336,1.0025031566619873,0.9596158862113953,0.2060791015625,0.2,179.573388671875,14786,0.016492544,0.00021309311999999998,-34.0822265625,-0.013587081653531641
