reward_terms/residual,rollout/ep_len_mean,reward_terms/lat_vel,rollout/ep_rew_mean,reward_terms/motor_vel,reward_terms/alive,time/fps,time/total_timesteps,reward_terms/stance_time,curriculum/stance_ratio,reward_terms/stance,curriculum/ent_coef,reward_terms/clearance,reward_terms/energy,reward_terms/vz,reward_terms/ang_xy,reward_terms/phase_contact,time/time_elapsed,curriculum/eff_scale,reward_terms/hip_roll,reward_terms/stop,reward_terms/coef_rate,reward_terms/height,reward_terms/overrun,reward_terms/upright,time/iterations,reward_terms/action_rate,reward_terms/foot_slip,reward_terms/time,reward_terms/fwd_speed,reward_terms/air_time,reward_terms/torque,reward_terms/angmom,train/entropy_loss,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/explained_variance,train/std
-0.5313917325324933,59.37,-5.613980407969953e-09,-100.35303957000002,-0.0032093785633301886,0.5,3550,19686240,-0.016813395185939346,0.574677392,-0.016621632621815183,0.01,0.08272819507260637,-0.01086678241549264,-0.17023186837249843,-0.3501922546029345,-0.3661348061385131,1038,0.3274896,-0.038089291917467454,0.0,-0.5324591359194746,-0.077854274147584,0.0,-0.2693613020734633,100,-0.0964440351433834,-0.4379583302221582,0.0,1.251241632151878,0.0015543622381907578,-0.12651243018773595,-0.15728312586984017,-33.94281514485677,0.2,36840,0.32861328125,-0.004102882224186841,0.0003,0.8873249209589429,0.034631755,0.08471405506134033,0.9944817423820496,0.9971968531608582
-0.5312357073728772,59.44,-6.145912603692847e-09,-100.83322258999996,-0.003208923606880736,0.5,3550,19723104,-0.01653181995384835,0.57453608,-0.015286742837990537,0.01,0.08315903215839743,-0.010846026537033135,-0.17569440246134227,-0.35172069392241023,-0.3654539654202049,1048,0.328104,-0.038038821031501885,0.0,-0.5352676164307135,-0.0790992995647258,0.0,-0.2753559110885029,101,-0.0959550098389215,-0.4407312820422635,0.0,1.2572634104773743,0.0014805774957898797,-0.12579654059814402,-0.15661525317575714,-33.94915962219238,0.2,36844,0.3514336480034722,-0.0020048681180924177,0.0003,1.3127960330910153,0.029268494,0.21592894196510315,0.9924085140228271,0.9973111152648926
-0.5310498874524102,59.34,-5.363360220062892e-09,-100.83546381000004,-0.003218065413634211,0.5,3550,19759968,-0.01687714298006742,0.574394768,-0.01540019987403325,0.01,0.08297660998314166,-0.010907028093853532,-0.17120321066325142,-0.3519386892273478,-0.36565688443502087,1059,0.3287184,-0.03796988661333957,0.0,-0.5349660715086832,-0.07749851906353374,0.0,-0.27188657791188314,102,-0.09643526644564278,-0.4362222349101215,0.0,1.2466150539541292,0.0015673830882102873,-0.1267943478119501,-0.15538274826023696,-33.95484436882867,0.2,36848,0.3512776692708333,-0.0055233920575119555,0.0003,1.2718876500924428,0.033019427,0.19667690992355347,0.9924176931381226,0.9980599284172058
-0.531035314753016,59.31,-6.015203731739689e-09,-100.46729810999999,-0.0032306574866324497,0.5,3550,19796832,-0.016336779040607832,0.574253456,-0.015409964060304383,0.01,0.0829739163058909,-0.01096756720428451,-0.17536219263811284,-0.35310474393174346,-0.3666138366517211,1069,0.3293328,-0.03780462332790909,0.0,-0.534815362125527,-0.07911610950646875,0.0,-0.2731290083569437,103,-0.0965581389496535,-0.4400845911585541,0.0,1.2567506079738697,0.0014078778525193532,-0.12795233562188216,-0.15737673394162333,-33.94953844282362,0.2,36852,0.3249376085069444,-0.0055523600054180455,0.0003,1.4198295010460749,0.0246388,0.4232196807861328,0.9917427897453308,0.997104823589325
-0.5307401175453035,59.33,-5.5490676872863116e-09,-101.33888865,-0.0032388433233374717,0.5,3551,19833696,-0.013994930708172938,0.574112144,-0.01874478828387528,0.01,0.08312521151851787,-0.010977766482769477,-0.17977153061952328,-0.3544153391679669,-0.36744572156027644,1079,0.3299472,-0.03923526579874132,0.0,-0.5362071893835831,-0.0801441477870272,0.0,-0.2811348314169861,104,-0.09587124141292779,-0.44181274768186274,0.0,1.2612140569534067,0.001255425563107969,-0.12778371103847816,-0.15741922603542607,-33.92325125800239,0.2,36853,0.24226888020833334,0.01107867481186986,0.0003,1.416596081521776,0.024762517,0.4110674262046814,0.9923173785209656,0.9950796961784363
-0.5307374700970319,59.41,-5.604926147103104e-09,-101.11451051999998,-0.0032420603903725903,0.5,3551,19870560,-0.017320664664213028,0.573970832,-0.016996550371013868,0.01,0.08348072837984993,-0.011022647242757899,-0.17781173084802754,-0.3548634344479338,-0.36662973738220317,1089,0.3305616,-0.03857527999653637,0.0,-0.5369943270564167,-0.08005554653598351,0.0,-0.2840341506270396,105,-0.0959958377127461,-0.44185885852518,0.0,1.2608116147311588,0.0013031686184048238,-0.1276615174053355,-0.15820482084095852,-33.92532143226037,0.2,36855,0.30113807091346156,0.005302271734063442,0.0003,1.6779874104719896,0.04249592,0.5813747644424438,0.9906272292137146,0.995309054851532
-0.5309462193269868,59.4,-5.8412548859628726e-09,-101.62379563999998,-0.0032524536083991234,0.5,3551,19907424,-0.016101319320215326,0.57382952,-0.015867053269897055,0.01,0.08320398792102207,-0.011012289047402049,-0.1740888561663249,-0.3556666685455013,-0.3693203867876501,1100,0.331176,-0.03826581109235397,0.0,-0.5354421290168244,-0.07857474630750368,0.0,-0.27917759395636443,106,-0.09623809062928346,-0.43726676791343877,0.0,1.2577624250087833,0.0012934030188868444,-0.1268643940228276,-0.15883053570846,-33.94809574551053,0.2,36859,0.3418240017361111,-0.005814815463963896,0.0003,1.3751191761758592,0.03222661,0.26371118426322937,0.9908407330513,0.9973065853118896
-0.5300063836624147,59.11,-5.298148364380961e-09,-101.51904226,-0.0032568961837036604,0.5,3551,19944288,-0.01689911562183018,0.573688208,-0.016618871215899514,0.01,0.08249058750336109,-0.011043027467643912,-0.16752043615830634,-0.3556315441922211,-0.36943672086633444,1110,0.3317904,-0.03897740923148752,0.0,-0.5351754518253237,-0.07701657702505887,0.0,-0.2729181767565805,107,-0.09657373466613034,-0.43918351192331223,0.0,1.2436969624147105,0.0016905385079250361,-0.12749067499394148,-0.15955857779176652,-33.95624086591933,0.2,36863,0.3604465060763889,-0.004939062753692269,0.0003,1.2571368118127186,0.034412343,0.3199029266834259,0.9927489161491394,0.9978208541870117
-0.5297309212616789,59.36,-5.455847115930478e-09,-99.76954295999998,-0.0032588661944079936,0.5,3551,19981152,-0.01644474331017894,0.573546896,-0.016565711839971554,0.01,0.0826383623282737,-0.011058388287418152,-0.16897389567470814,-0.35128067659553086,-0.36826409735110144,1121,0.3324048,-0.03878734709315161,0.0,-0.5331023524940838,-0.07638070846454947,0.0,-0.26998081540380875,108,-0.09659826485309328,-0.43413974806037076,0.0,1.248135132499828,0.0016851131658768281,-0.12816116491706142,-0.1582136221816221,-33.95422289106581,0.2,36867,0.3374972873263889,-0.004415932531830751,0.0003,2.3709982898500233,0.030064037,0.6362414360046387,0.9863852262496948,0.9975026845932007
-0.5298432719615315,59.6,-5.463041147691935e-09,-100.27300721,-0.0032736013339269405,0.5,3477,20018016,-0.015018692525498208,0.573405584,-0.01707622115547319,0.01,0.0823051350194869,-0.011133561225269345,-0.17193260890709336,-0.3529347712720508,-0.369506919055829,1155,0.3330192,-0.039191265635367956,0.0,-0.5346399192987805,-0.07803065579609632,0.0,-0.2719014364794421,109,-0.09659048641184521,-0.4393981102171248,0.0,1.2502174202611303,0.0015831165979357644,-0.12938800425109878,-0.15846493135119333,-33.9542056189643,0.2,36871,0.2594672309027778,-0.010020299717628708,0.0003,1.7478163772159152,0.022834174,0.5424273610115051,0.9896433353424072,0.9976567029953003
-0.5292273309138136,59.52,-4.997781937131325e-09,-100.54563517000001,-0.0032629775703830076,0.5,3478,20054880,-0.01653670283525975,0.5732642720000001,-0.01646230169193483,0.01,0.08214058250325865,-0.011067110756476949,-0.16705434662085872,-0.3526532338247653,-0.36911005255152635,1165,0.3336336,-0.03869862507397565,0.0,-0.5331790080014236,-0.07676544413387254,0.0,-0.2722719724717613,110,-0.09649254448183567,-0.4383793215652101,0.0,1.2393062380125006,0.001767035869609875,-0.1281805376398575,-0.15840354561106412,-33.94622106137483,0.2,36874,0.3282523777173913,0.0013743503646844108,0.0003,1.0092580836752187,0.043845057,0.17470502853393555,0.9940666556358337,0.9968512058258057
-0.5302788126585342,59.31,-5.714847903163674e-09,-100.77305872000001,-0.003268049764716887,0.5,3478,20091744,-0.015115806127141695,0.5731229600000001,-0.016511927884100604,0.01,0.08333862025511614,-0.011122407568819246,-0.17613693155786642,-0.35352905359041553,-0.3681993807804848,1176,0.334248,-0.03866508002915518,0.0,-0.5350371075795438,-0.07981926389117927,0.0,-0.2805838196776197,111,-0.09605937856357413,-0.439056677477769,0.0,1.2644524418008618,0.001279839644363771,-0.12855717804424166,-0.15932002243923732,-33.94897047678629,0.2,36878,0.3488905164930556,-0.004624113906174898,0.0003,1.3375861114925809,0.027269538,0.2669063210487366,0.9922063946723938,0.9970937967300415
