reward_terms/upright,time/iterations,reward_terms/time,rollout/ep_rew_mean,reward_terms/stop,reward_terms/phase_contact,reward_terms/residual_rate,reward_terms/vz,curriculum/ent_coef,reward_terms/clearance,reward_terms/energy,reward_terms/air_time,reward_terms/coef_rate,curriculum/ctrl_drop_prob,reward_terms/step_rate,curriculum/stance_ratio,reward_terms/action_rate,curriculum/sprint_dist_m,reward_terms/motor_vel,reward_terms/torque,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/stance,reward_terms/stance_time,time/total_timesteps,reward_terms/foot_ahead,reward_terms/assist_pen,reward_terms/residual,reward_terms/alive,time/time_elapsed,reward_terms/angmom,reward_terms/height,reward_terms/lat_vel,time/fps,rollout/ep_len_mean,curriculum/eff_scale,reward_terms/overrun,reward_terms/fwd_speed,reward_terms/hip_roll,train/approx_kl,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/n_updates,train/loss,train/clip_fraction,train/policy_gradient_loss
-0.44864995313766737,77,-0.5,-157.10161755000001,0.0,-0.28614309038497604,0.0,-0.18989423776611905,0.01,0.056653171349776925,0.0,0.0006114361361445239,-0.21721899175563025,0.0,0.0,0.65,-0.035916655844639496,30.25312,0.0,0.0,0.0,-0.4568898365802595,-0.5545558882076769,-0.00979639554416973,-0.0007976572540226496,1419264,0.0,0.0,-0.10332370926374022,0.0,339,-0.14772457731158023,-0.03522288822556377,-4.207485578626679e-08,4176,230.39,0.0,0.0,-0.8801821032992512,-0.027143542905804414,0.023362476,-0.6914349794387817,0.00029533056,-19.887365055084228,0.2,1.0985214740037919,1.0033249855041504,15745,0.1521899551153183,0.2147216796875,-0.018511099519673734
-0.48562332551912984,78,-0.5,-159.90814271999997,0.0,-0.2743261863447286,0.0,-0.19336954510167637,0.01,0.05974537060886578,0.0,0.0006157762707314558,-0.21465460359340335,0.0,0.0,0.65,-0.03645577695396377,30.32224,0.0,0.0,0.0,-0.4215383082845221,-0.5787028078930608,-0.003483182656987919,-0.0007122083689965722,1437696,0.0,0.0,-0.10366911555785756,0.0,344,-0.16621775407035388,-0.034049030755316144,-4.0422204433924935e-08,4177,241.39,0.0,0.0,-0.91978244119784,-0.022635995699581336,0.028458083,-0.7065403461456299,0.00029526912,-19.88912754058838,0.2,0.9338493525981904,1.0035693645477295,15749,0.07433575391769409,0.24935302734375,-0.021355359838344155
-0.49220737440193446,79,-0.5,-161.0256768,0.0,-0.2797453277190732,0.0,-0.19290962658718183,0.01,0.05749422801615751,0.0,0.0006483284556048198,-0.21884305060774265,0.0,0.0,0.65,-0.03590852336599335,30.39136,0.0,0.0,0.0,-0.4282541326546012,-0.579917312894453,-0.006962597121918268,-0.001804327732922199,1456128,0.0,0.0,-0.10354828612421849,0.0,348,-0.17074302117541942,-0.0351809281057501,-4.094805933543281e-08,4177,245.44,0.0,0.0,-0.8863806382198796,-0.025270073854535488,0.030162582,-1.2365837097167969,0.00029520767999999996,-19.88162965774536,0.2,0.7853988677263259,1.0025300979614258,15753,0.05412900447845459,0.2615966796875,-0.02071158594917506
-0.4089833538609094,80,-0.5,-160.68195222000003,0.0,-0.28919240348325104,0.0,-0.17338847515801245,0.01,0.05705939236692205,0.0,0.0005815964832436293,-0.20725235495525404,0.0,0.0,0.65,-0.03514511230475328,30.46048,0.0,0.0,0.0,-0.4422970627820085,-0.5572221210896634,-0.008305053863753875,-0.0009010097031326344,1474560,0.0,0.0,-0.10337235330412234,0.0,352,-0.1427006856775159,-0.033379165681962815,-3.740905994133219e-08,4178,245.37,0.0,0.0,-0.7003048433009122,-0.02584826757137849,0.025704125,-0.4949756860733032,0.00029514624,-19.88311824798584,0.2,0.8941342800855636,1.003204345703125,15757,0.07051877677440643,0.22904052734375,-0.020532844681292774
-0.45987435547081024,81,-0.5,-155.69374535999998,0.0,-0.2883513610927597,0.0,-0.15788346889739646,0.01,0.057839226753482756,0.0,0.0006651466182019147,-0.19339802239665504,0.0,0.0,0.65,-0.03500196223107516,30.529600000000002,0.0,0.0,0.0,-0.4155155689461967,-0.5558060764912212,-0.006002114440681896,-0.0010415252391895694,1492992,0.0,0.0,-0.10376117852013741,0.0,357,-0.1684722780666087,-0.030543369116279757,-3.600977957585536e-08,4178,224.87,0.0,0.0,-0.7760909962513076,-0.02215115924276986,0.021044362,-0.40111708641052246,0.0002950848,-19.886989974975585,0.2,1.1138190865516662,1.0034019947052002,15761,0.15482960641384125,0.23062744140625,-0.017148327827453614
-0.43561523572492705,82,-0.5,-157.00092303999998,0.0,-0.2880124007787136,0.0,-0.16299889517457647,0.01,0.05739585700376864,0.0,0.000762260431656614,-0.21298141322278477,0.0,0.0,0.65,-0.03507185509902858,30.59872,0.0,0.0,0.0,-0.4257350010448693,-0.574608270389058,-0.007303089567692221,-0.00042412342413121625,1511424,0.0,0.0,-0.10373394721939544,0.0,362,-0.1588050440486709,-0.030209741254943318,-3.4219959652721897e-08,4163,229.83,0.0,0.0,-0.7441233975923187,-0.02358384880086843,0.022382349,-0.1037832498550415,0.00029502335999999997,-19.8808762550354,0.2,0.8741655349731445,1.0023057460784912,15765,0.05017678439617157,0.21934814453125,-0.021604865358676763
-0.46220326499369463,83,-0.5,-158.33451816000002,0.0,-0.2890779347939929,0.0,-0.18014792101756327,0.01,0.05570760125372728,0.0,0.0007373040748967065,-0.21407431142516248,0.0,0.0,0.65,-0.035512237933275084,30.667839999999998,0.0,0.0,0.0,-0.41220682425537514,-0.552823177145441,-0.006479073946072351,-0.0009505149727273318,1529856,0.0,0.0,-0.10358665116893255,0.0,367,-0.16800811691540998,-0.03463882850299372,-4.162067296434113e-08,4164,235.5,0.0,0.0,-0.7503014132826854,-0.025938582104667762,0.023618128,-0.09547686576843262,0.00029496191999999995,-19.881847381591797,0.2,0.8885715276002883,1.0024940967559814,15769,0.034867554903030396,0.22467041015625,-0.018091658258344977
-0.45805768081377174,84,-0.5,-159.60351146,0.0,-0.28856657689196924,0.0,-0.18708284771498096,0.01,0.058261950170257565,0.0,0.0007112624233640316,-0.2118808556908167,0.0,0.0,0.65,-0.03491339782102467,30.73696,0.0,0.0,0.0,-0.4276385006700185,-0.563931673080733,-0.005666666212844316,-0.00038316207873221073,1548288,0.0,0.0,-0.10363954463945162,0.0,371,-0.17063968322558132,-0.03434698902962499,-4.528134434651157e-08,4165,240.53,0.0,0.0,-0.8626480356364855,-0.02872461737680185,0.02466445,-0.32230281829833984,0.00029490048,-19.887615489959718,0.2,0.8752722650766372,1.0035724639892578,15773,0.049377962946891785,0.2407470703125,-0.019395915046334266
-0.42889914513844973,85,-0.5,-156.93812926,0.0,-0.2848569378495465,0.0,-0.18540889050563936,0.01,0.057748876303452316,0.0,0.0007714836586577197,-0.204839777423931,0.0,0.0,0.65,-0.035212036165363926,30.80608,0.0,0.0,0.0,-0.41629455412253463,-0.5564831659749717,-0.006702175929297383,-0.0002605495812733554,1566720,0.0,0.0,-0.1034159479469439,0.0,376,-0.171333251769289,-0.02939038888025661,-4.0616024408502833e-08,4166,229.66,0.0,0.0,-0.6624306289851655,-0.029709018809886387,0.030103445,-1.181711196899414,0.00029483904,-19.891302871704102,0.2,0.6163276478648185,1.0037227869033813,15777,-0.002370208501815796,0.2577880859375,-0.024304955510888248
-0.4582908359861737,86,-0.5,-159.33882551,0.0,-0.2675021486799189,0.0,-0.18217245476690674,0.01,0.05861479573918235,0.0,0.0008192269306164235,-0.19622885417727973,0.0,0.0,0.65,-0.035084952381638085,30.8752,0.0,0.0,0.0,-0.39732321630105133,-0.5687841669080709,-0.012878965728402527,-0.0004877348482194874,1585152,0.0,0.0,-0.10345647028216451,0.0,380,-0.16786715648899667,-0.029654307769266783,-3.533492975237713e-08,4167,240.18,0.0,0.0,-0.6338007843899475,-0.029706147020171214,0.025644967,-0.3476485013961792,0.00029477759999999996,-19.884628200531004,0.2,0.8026659697294235,1.003135085105896,15781,0.03323045372962952,0.23709716796875,-0.017986814479809255
-0.39291117956663624,87,-0.5,-157.90237156,0.0,-0.2859988381844467,0.0,-0.16900578716143383,0.01,0.060449321352272496,0.0,0.0009776467761387015,-0.2130063518955668,0.0,0.0,0.65,-0.035410349798878554,30.944319999999998,0.0,0.0,0.0,-0.42219960051515637,-0.5725790067165688,-0.007502431165082316,-0.0002596007543615997,1603584,0.0,0.0,-0.10348076159005398,0.0,384,-0.16941825268014707,-0.030617741484875432,-4.78657225156287e-08,4167,233.97,0.0,0.0,-0.7056264082211322,-0.028538292864309596,0.023080673,-1.0070364475250244,0.00029471616,-19.885502052307128,0.2,0.7722582191228866,1.0028587579727173,15785,0.03511399030685425,0.218359375,-0.020016453322023155
-0.4505235770801986,88,-0.5,-160.1046558,0.0,-0.27525527939795774,0.0,-0.20081977104296864,0.01,0.060366605484101235,0.0,0.0005490447187589274,-0.1960971371286216,0.0,0.0,0.65,-0.03394081436793192,31.01344,0.0,0.0,0.0,-0.3816229492520885,-0.552290780122714,-0.009380708702202475,-0.00019002083313858343,1622016,0.0,0.0,-0.10369157626698398,0.0,389,-0.16895465746639907,-0.03787962377364551,-3.481930361374611e-08,4168,244.05,0.0,0.0,-0.7345678640229353,-0.0294922625971307,0.025454003,-0.5989950895309448,0.00029465472,-19.888998985290527,0.2,0.6904664918780327,1.0036494731903076,15789,0.003034636378288269,0.22889404296875,-0.022406313102692366
-0.42497755664887393,89,-0.5,-162.11243009,0.0,-0.28670940711884235,0.0,-0.16270531291022702,0.01,0.055460769011561724,0.0,0.001027017569867894,-0.19226602590845723,0.0,0.0,0.65,-0.034908742076690896,31.08256,0.0,0.0,0.0,-0.414080812303075,-0.5553740767519005,-0.0067380257765936,-0.0007977938738703313,1640448,0.0,0.0,-0.10410607747382442,0.0,393,-0.16640175047905326,-0.02776274879022593,-3.4391708563779406e-08,4168,252.06,0.0,0.0,-0.5866272490200426,-0.02439651961646062,0.022756893,-0.12925934791564941,0.00029459327999999997,-19.8881085395813,0.2,0.7262784138321876,1.0032813549041748,15793,0.02890963852405548,0.217138671875,-0.0192701356834732
-0.49980868824899805,90,-0.5,-159.70507437999996,0.0,-0.2685690373008595,0.0,-0.1735544071417306,0.01,0.05776624669581666,0.0,0.001115992962796655,-0.1974674944186447,0.0,0.0,0.65,-0.0347261961414786,31.15168,0.0,0.0,0.0,-0.3966602792023736,-0.5552626402645063,-0.0037634847422555857,-0.0006424912167454346,1658880,0.0,0.0,-0.1037601660964078,0.0,397,-0.18291143807333513,-0.033865346529980765,-3.24430579360222e-08,4169,242.59,0.0,0.0,-0.669232886834948,-0.021162654849955727,0.017751822,0.028232097625732422,0.00029453184,-19.883697509765625,0.2,0.9267721265554428,1.0026404857635498,15797,0.07215344905853271,0.18841552734375,-0.019084915390703828
-0.38558167828062434,91,-0.5,-159.82371272,0.0,-0.28877475530869157,0.0,-0.1865555819290527,0.01,0.05887142903843057,0.0,0.0010373256615518283,-0.20160223636591768,0.0,0.0,0.65,-0.03449897503113303,31.2208,0.0,0.0,0.0,-0.41640334698027215,-0.5513277024494061,-0.0027196760858347073,-0.0005540603532507601,1677312,0.0,0.0,-0.10371412930030112,0.0,402,-0.1689809897781941,-0.030074666149417048,-3.934896638294376e-08,4170,242.46,0.0,0.0,-0.5298522031694113,-0.022313794217618234,0.01975206,-0.28432345390319824,0.0002944704,-19.88447723388672,0.2,0.7398219972848892,1.0029714107513428,15801,0.004756122827529907,0.19085693359375,-0.02107703685760498
-0.3842166819755021,92,-0.5,-156.88319231000003,0.0,-0.2910379623316702,0.0,-0.1651483765969734,0.01,0.05474434537056291,0.0,0.0006922737391303397,-0.18962660771754328,0.0,0.0,0.65,-0.034111735332323014,31.28992,0.0,0.0,0.0,-0.3986823276027829,-0.5455678398671836,-0.007839732232515002,-0.00028550615469511185,1695744,0.0,0.0,-0.1038250354743746,0.0,406,-0.16509627121104078,-0.02674717077935838,-3.657792894310896e-08,4170,231.06,0.0,0.0,-0.5078606396810469,-0.025374321887519403,0.021147525,-0.290010929107666,0.00029440896,-19.884439849853514,0.2,0.830573433637619,1.002976655960083,15805,0.05114568769931793,0.20372314453125,-0.01976501608733088
-0.40622213422663694,93,-0.5,-158.79090040999998,0.0,-0.2844245793789059,0.0,-0.183402721300895,0.01,0.05752261661806743,0.0,0.000743271850903208,-0.1980772379470895,0.0,0.0,0.65,-0.034974974247625745,31.35904,0.0,0.0,0.0,-0.41446221848274745,-0.5462392667971966,-0.0053976562776466355,-0.0005567726232887557,1714176,0.0,0.0,-0.1039075754560017,0.0,410,-0.16142578711124536,-0.031144296186804858,-3.557229409885407e-08,4171,239.5,0.0,0.0,-0.5203427426925915,-0.025798455828712232,0.021348849,-0.6614382266998291,0.00029434751999999996,-19.886645984649657,0.2,0.8579276859760284,1.0032761096954346,15809,0.06096251308917999,0.195751953125,-0.017798156675416975
-0.43259816438493964,94,-0.5,-161.0269133,0.0,-0.290483907019236,0.0,-0.17117077259044977,0.01,0.058663185499399494,0.0,0.0009814445867151436,-0.18256420728468709,0.0,0.0,0.65,-0.03456558375050473,31.42816,0.0,0.0,0.0,-0.40801784272291775,-0.5338866027400169,-0.009331011007734364,-0.00041652786765351065,1732608,0.0,0.0,-0.10371318937534628,0.0,415,-0.17675105446676603,-0.03101510740402791,-3.582516957828874e-08,4171,249.44,0.0,0.0,-0.633875345720727,-0.025581018667880845,0.02279755,0.4916800856590271,0.00029428608,-19.882647895812987,0.2,0.9470810890197754,1.0024657249450684,15813,0.0813833624124527,0.20697021484375,-0.015947733516804875
-0.39878521603348416,95,-0.5,-160.13550096999998,0.0,-0.29149454113645823,0.0,-0.1719472897883031,0.01,0.05582197831014917,0.0,0.0008978941801211073,-0.21140409441941904,0.0,0.0,0.65,-0.03476759637212681,31.49728,0.0,0.0,0.0,-0.4359904188872381,-0.5626471464039071,-0.011585274885899288,-0.00014661847186895707,1751040,0.0,0.0,-0.10389904816651101,0.0,419,-0.19039967782753286,-0.026301435693334766,-4.007169346493881e-08,4172,243.93,0.0,0.0,-0.7138165625643702,-0.023253841302410146,0.020991165,0.30276161432266235,0.00029422464,-19.882540225982666,0.2,0.9552171766757965,1.0025694370269775,15817,0.07606744766235352,0.22357177734375,-0.01822733385488391
-0.4366782357172961,96,-0.5,-163.55326424,0.0,-0.2858541989202369,0.0,-0.17303627067574234,0.01,0.05733266465380752,0.0,0.0008360455200696985,-0.20212887625505105,0.0,0.0,0.65,-0.03433755625866912,31.5664,0.0,0.0,0.0,-0.39893557040265176,-0.5584403425571117,-0.0048263269593848725,-0.0009444131881334923,1769472,0.0,0.0,-0.10376922007803067,0.0,424,-0.17466666586283236,-0.03161897760228866,-3.640879884142033e-08,4172,256.97,0.0,0.0,-0.574959208549663,-0.021881876464579616,0.02103499,-0.7604204416275024,0.00029416319999999997,-19.879554557800294,0.2,0.6835006594657898,1.0022019147872925,15821,-0.005452185869216919,0.19483642578125,-0.020428619941230863
-0.38745960865485046,97,-0.5,-159.65632752999997,0.0,-0.2878249339904389,0.0,-0.18159028165923222,0.01,0.05920913787252243,0.0,0.0009499774055762424,-0.20423308265712797,0.0,0.0,0.65,-0.035006385589552075,31.63552,0.0,0.0,0.0,-0.40794778690243144,-0.5415460991096668,-0.009294151519217524,-0.00038655371140016033,1787904,0.0,0.0,-0.10382151091413089,0.0,428,-0.1752258148714764,-0.028555795631494636,-4.0714724693318956e-08,4172,241.63,0.0,0.0,-0.5581786669250346,-0.026086622409559536,0.021796362,-0.5594969987869263,0.00029410175999999995,-19.87777147293091,0.2,0.6493792593479156,1.0021406412124634,15825,-0.005030244588851929,0.2124755859375,-0.020437556004617365
-0.4459066651802969,98,-0.5,-160.196932,0.0,-0.2844556472276152,0.0,-0.17828047908401493,0.01,0.05870653845120641,0.0,0.000917425453533522,-0.1993504935526663,0.0,0.0,0.65,-0.03472360903171313,31.704639999999998,0.0,0.0,0.0,-0.4048986188342899,-0.5423798016646968,-0.0094981055465022,-0.0007055625384156075,1806336,0.0,0.0,-0.10384501191870726,0.0,432,-0.18208239433673393,-0.030584315185543817,-3.856466533733241e-08,4173,243.78,0.0,0.0,-0.6345739198474901,-0.025856771986085037,0.02203826,-0.2233114242553711,0.00029404032,-19.8841344833374,0.2,0.7182443112134933,1.0031700134277344,15829,0.008195310831069946,0.1887451171875,-0.021394056337885558
-0.37808523703478364,99,-0.5,-160.43766931,0.0,-0.29224932481469257,0.0,-0.16286370738873937,0.01,0.05534797153608603,0.0,0.001318901136983186,-0.1858876237886283,0.0,0.0,0.65,-0.033876306137822214,31.77376,0.0,0.0,0.0,-0.4345931737428447,-0.5424836436868472,-0.009263350471006794,-0.00010592897564897107,1824768,0.0,0.0,-0.10392576689312022,0.0,437,-0.1755876276848974,-0.02736371713948567,-3.9082146959626693e-08,4173,244.81,0.0,0.0,-0.5292603277644293,-0.023162900217939784,0.025499498,-0.2519875764846802,0.00029397888,-19.889303779602052,0.2,0.5908233121037483,1.0035977363586426,15833,-0.01813386380672455,0.22674560546875,-0.022734316426794975
-0.372350088728842,100,-0.5,-161.03487798,0.0,-0.2886727652574821,0.0,-0.158731992794931,0.01,0.05573040174190046,0.0,0.0009174255861176385,-0.19599299886605226,0.0,0.0,0.65,-0.03427966801822738,31.84288,0.0,0.0,0.0,-0.4220598901433945,-0.5751453343774862,-0.009704883529825008,-0.0007002727393733545,1843200,0.0,0.0,-0.10412613042418306,0.0,441,-0.18129404548683908,-0.02608671357448998,-3.8812616015342415e-08,4174,247.69,0.0,0.0,-0.491814500186097,-0.02465272524437027,0.021501053,-0.41024768352508545,0.00029391743999999996,-19.89153308868408,0.2,0.6601335793733597,1.0039381980895996,15837,-0.00716795027256012,0.218310546875,-0.01825575315160677
-0.3344680981072314,101,-0.5,-154.99788227000002,0.0,-0.2968994134311785,0.0,-0.16981389433483784,0.01,0.05632599815033485,0.0,0.0009906675032753912,-0.18917409475507196,0.0,0.0,0.65,-0.034103189056318976,31.912,0.0,0.0,0.0,-0.42532708586213563,-0.5291416976145059,-0.0050451514732114166,-7.161410111520026e-05,1861632,0.0,0.0,-0.10375001110994077,0.0,445,-0.16294144772285,-0.027656309195555742,-3.602046120856243e-08,4174,224.58,0.0,0.0,-0.4479042007486712,-0.023157800602591413,0.022384385,-0.043161988258361816,0.000293856,-19.889390850067137,0.2,0.6890112966299057,1.003481149673462,15841,0.019568175077438354,0.21209716796875,-0.02035136930644512
-0.38612676453145617,102,-0.5,-158.46854821,0.0,-0.29761788924843025,0.0,-0.16979680126454094,0.01,0.058172897497871946,0.0,0.0009277336098926349,-0.20100166625115112,0.0,0.0,0.65,-0.03465140684260533,31.98112,0.0,0.0,0.0,-0.43930817529549304,-0.5480016146142606,-0.009540802618229765,-0.00019558206743871173,1880064,0.0,0.0,-0.10376918774736915,0.0,450,-0.16546652686548502,-0.028387140418863106,-3.8600380533364885e-08,4175,237.36,0.0,0.0,-0.5850698184208549,-0.023637130892647858,0.019075653,0.12010800838470459,0.00029379456,-19.882713413238527,0.2,0.660331965982914,1.002524733543396,15845,-0.006873220205307007,0.19598388671875,-0.018432367779314517
-0.35093452857375823,103,-0.5,-162.54408914,0.0,-0.29116159673063874,0.0,-0.17824136202398716,0.01,0.05701367504136463,0.0,0.0011626510790342258,-0.18570588284849146,0.0,0.0,0.65,-0.03435281413959219,32.05024,0.0,0.0,0.0,-0.41719235814547584,-0.5543632572976154,-0.009089338394399286,-0.00039848969673686143,1898496,0.0,0.0,-0.1036550919837407,0.0,454,-0.18113055650251306,-0.027159353246907693,-3.657656221899012e-08,4176,255.35,0.0,0.0,-0.3256627614598334,-0.02740235366058981,0.02338573,0.14747554063796997,0.00029373311999999997,-19.882188987731933,0.2,0.6414890304207802,1.0027141571044922,15849,-0.02400955557823181,0.20313720703125,-0.01995042262133211
-0.4020398791873467,104,-0.5,-162.40809016,0.0,-0.2755750032431966,0.0,-0.16471785585175477,0.01,0.05763054641398446,0.0,0.0011067703114046405,-0.18856699514362857,0.0,0.0,0.65,-0.03487184255498341,32.11936,0.0,0.0,0.0,-0.41186716257255435,-0.5596180908833119,-0.015330248817180302,-0.0001569269451364461,1916928,0.0,0.0,-0.10394017879937174,0.0,458,-0.17255357935972127,-0.02896456265284702,-4.0240940246461815e-08,4176,253.6,0.0,0.0,-0.5242176957191058,-0.026246918631208073,0.016714314,0.13560783863067627,0.00029367167999999995,-19.878980827331542,0.2,0.7772244781255722,1.0018788576126099,15853,0.041484907269477844,0.186572265625,-0.018244621611665936
-0.4071211329716457,105,-0.5,-161.12292097999998,0.0,-0.2969227584122897,0.0,-0.17415942735184264,0.01,0.060603856047987716,0.0,0.0009564879292156547,-0.2045200961239435,0.0,0.0,0.65,-0.03516692506282455,32.18848,0.0,0.0,0.0,-0.4360398800393823,-0.5622252527433167,-0.007363306167642305,-0.00034613475306994386,1935360,0.0,0.0,-0.10375094750876429,0.0,463,-0.17005001747496953,-0.029704230983322526,-3.5250089038348854e-08,4176,248.38,0.0,0.0,-0.602170715603439,-0.024550698978373198,0.02442351,-0.07598602771759033,0.00029361024,-19.881095027923585,0.2,0.508005803823471,1.002676248550415,15857,-0.06155598163604736,0.21558837890625,-0.02234134548343718
-0.38725541046555734,106,-0.5,-163.59823212,0.0,-0.29627976580685617,0.0,-0.16600803954857526,0.01,0.05629500444852166,0.0,0.0014317479637813652,-0.18899701912618275,0.0,0.0,0.65,-0.034338400623044864,32.257600000000004,0.0,0.0,0.0,-0.4313289157838918,-0.5534556457801517,-0.005802622809649136,-0.0005851207469176087,1953792,0.0,0.0,-0.10392607143126456,0.0,467,-0.19610368746181603,-0.027553681346720718,-3.694416443034215e-08,4177,259.69,0.0,0.0,-0.45671638838822187,-0.021288003760685077,0.024419742,0.18620991706848145,0.0002935488,-19.88580389022827,0.2,0.5520571172237396,1.0028951168060303,15861,-0.03150540590286255,0.23109130859375,-0.020808408845914526
-0.39072294698313675,107,-0.5,-161.87489926,0.0,-0.28760779355119426,0.0,-0.18677104784926016,0.01,0.05981200715287639,0.0,0.0010026034853783334,-0.19530565642053718,0.0,0.0,0.65,-0.034511650364358076,32.32672,0.0,0.0,0.0,-0.4017088277681362,-0.5455548932748906,-0.020870194828366766,-0.00022867647284227941,1972224,0.0,0.0,-0.1036961754673482,0.0,472,-0.1751802694573111,-0.032389057535407655,-3.230334024973747e-08,4177,252.38,0.0,0.0,-0.4094163476568576,-0.027239563183809504,0.020369288,0.3075183629989624,0.00029348735999999996,-19.883147144317626,0.2,0.6411049082875252,1.0028012990951538,15865,-0.018696099519729614,0.194384765625,-0.020162686612457036
-0.425079964378573,108,-0.5,-160.71055668999998,0.0,-0.29168323627927445,0.0,-0.16913865353107074,0.01,0.057580936501518826,0.0,0.0012765833461243245,-0.1918353308439601,0.0,0.0,0.65,-0.03403924498798091,32.39584,0.0,0.0,0.0,-0.3945470554542311,-0.552730977537691,-0.005754396172513956,-0.0001398371694247342,1990656,0.0,0.0,-0.10367111284236327,0.0,476,-0.19600817436054438,-0.028731485805117158,-3.4813571363912885e-08,4178,247.02,0.0,0.0,-0.5832824973516328,-0.02181770318495415,0.020302974,0.2536296248435974,0.00029342592,-19.883246994018556,0.2,0.6169533059000969,1.0026586055755615,15869,-0.014747515320777893,0.20208740234375,-0.02021136557450518
-0.3998820267264181,109,-0.5,-164.29598247,0.0,-0.2965808866285842,0.0,-0.16069797744000447,0.01,0.05710914361826391,0.0,0.0013568783663989354,-0.16981985550173406,0.0,0.0,0.65,-0.03305725886370732,32.46496,0.0,0.0,0.0,-0.3948673217708502,-0.5284707880306571,-0.007047995963274999,-0.0002814374585998141,2009088,0.0,0.0,-0.10424448330911613,0.0,482,-0.18546448588441888,-0.02895184130717657,-3.244616560422056e-08,4167,261.84,0.0,0.0,-0.5217036581033737,-0.02066210178152058,0.022022504,0.13117051124572754,0.00029336448,-19.883514976501466,0.2,0.5277419835329056,1.002907633781433,15873,-0.037861213088035583,0.21121826171875,-0.021358609152957796
-0.4503566553899676,110,-0.5,-164.55556542,0.0,-0.2830668211440508,0.0,-0.17504794496411016,0.01,0.05860645435070395,0.0,0.0014360888388990941,-0.181816996891152,0.0,0.0,0.65,-0.03338048419704863,32.53408,0.0,0.0,0.0,-0.39553390386119963,-0.5708168297672853,-0.007987139364012057,-0.0005159473512321711,2027520,0.0,0.0,-0.10405009600010656,0.0,486,-0.2338752279086875,-0.032732214146979105,-2.927819962738721e-08,4167,264.6,0.0,0.0,-0.5492417533629144,-0.02047518336952234,0.017634308,0.3656655550003052,0.00029330303999999997,-19.877604389190672,0.2,0.5409842312335968,1.0017075538635254,15877,-0.03916488587856293,0.17998046875,-0.017580398172140122
-0.3683327187100685,111,-0.5,-159.89074626,0.0,-0.3016400138597139,0.0,-0.1632007664407909,0.01,0.05627548399646728,0.0,0.0011382373276218358,-0.1899729142381733,0.0,0.0,0.65,-0.033921738514949354,32.6032,0.0,0.0,0.0,-0.4233558300324989,-0.557180613171189,-0.003332979317717369,-0.0005914950581629657,2045952,0.0,0.0,-0.1038272438487997,0.0,490,-0.18983396421712315,-0.027416225172223325,-3.6609273876920324e-08,4168,244.36,0.0,0.0,-0.46267363707101583,-0.025140203230002066,0.016135044,0.47483986616134644,0.00029324159999999995,-19.874185848236085,0.2,0.6184689372777938,1.0015547275543213,15881,-0.03468194603919983,0.17008056640625,-0.01828563284361735
-0.40426453557328623,112,-0.5,-160.56502066000002,0.0,-0.2947033776365353,0.0,-0.17416999101017488,0.01,0.06204081304911391,0.0,0.0012277550025222201,-0.18739170394795315,0.0,0.0,0.65,-0.034129237055037814,32.67232,0.0,0.0,0.0,-0.40234170852247275,-0.5573834452846033,-0.007230976905852181,-0.0007642927925593944,2064384,0.0,0.0,-0.10384678992353057,0.0,495,-0.20981654158707977,-0.02995056002721247,-3.3618600014672036e-08,4168,245.65,0.0,0.0,-0.5484902292963914,-0.02190118938305848,0.021884423,0.04557645320892334,0.00029318016,-19.878080463409425,0.2,0.5856483280658722,1.002245545387268,15885,-0.017280355095863342,0.1990234375,-0.019252019375562666
-0.4097556150894807,113,-0.5,-162.45646544999997,0.0,-0.2902653644272529,0.0,-0.16976389041851334,0.01,0.05741560041246063,0.0,0.0010313579987268895,-0.18651566146089174,0.0,0.0,0.65,-0.03357342589051944,32.74144,0.0,0.0,0.0,-0.38129849911794983,-0.5727202449371491,-0.003904333966496793,-0.0008383484835374273,2082816,0.0,0.0,-0.10411869866056196,0.0,499,-0.21325832670305203,-0.03254727737853747,-3.374652185730829e-08,4168,253.58,0.0,0.0,-0.5337842859499715,-0.01934173398276352,0.021826424,0.1868700385093689,0.00029311872,-19.884110355377196,0.2,0.48873605728149416,1.0030244588851929,15889,-0.04826118052005768,0.204931640625,-0.0201243789982982
-0.36620660315076803,114,-0.5,-159.30450496,0.0,-0.295122128065311,0.0,-0.17215280291390278,0.01,0.058108181146610094,0.0,0.001363388941778491,-0.1873827268049058,0.0,0.0,0.65,-0.03386089504880341,32.81056,0.0,0.0,0.0,-0.3828989170445196,-0.546091597516527,-0.006479525099769083,-7.134270466243227e-05,2101248,0.0,0.0,-0.10385761767056237,0.0,504,-0.21099531177996314,-0.026434731528000202,-3.627854428681323e-08,4169,241.56,0.0,0.0,-0.39525624419227323,-0.02031171974671918,0.02178224,-0.003513813018798828,0.00029305727999999996,-19.875485992431642,0.2,0.3995461031794548,1.001676082611084,15893,-0.07028329372406006,0.21180419921875,-0.021310705866198987
