time/total_timesteps,reward_terms/foot_slip,ankle/ankle_spring_energy_peak,reward_terms/fwd_speed,reward_terms/air_time,reward_terms/residual,reward_terms/overrun,reward_terms/time,reward_terms/vz,reward_terms/action_rate,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/torque,ankle/ankle_defl_peak,reward_terms/motor_vel,reward_terms/alive,reward_terms/stop,reward_terms/foot_ahead,reward_terms/duty_sym,time/time_elapsed,reward_terms/angmom,reward_terms/stance_time,reward_terms/stance,reward_terms/phase_contact,time/fps,ankle/ankle_spring_trq_peak,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/residual_rate,reward_terms/lat_vel,reward_terms/upright,curriculum/sprint_dist_m,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,rollout/ep_rew_mean,curriculum/eff_scale,rollout/ep_len_mean,time/iterations,reward_terms/height,reward_terms/hip_roll,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/n_updates
16809984,-0.2852613349697421,0.0,4.763904615107946,0.0010015155712608248,-0.1021686332372703,0.0,-0.5,-0.06975177666577126,-0.09535232211539098,0.0,0.01,-0.05845378803528224,0.518512912157317,-0.0013136568818913842,0.0,3.416324956941713e-29,0.0,-0.1257799391969371,4145,-0.6881637670966765,0.0,-0.027177553646836633,-0.057953559395680226,4054,0.0,0.633908096,0.00102528,-0.013943142361110796,-0.006776114214330886,0.0820224,0.0,-2.6457749323386943e-08,-0.10730934074770146,35.49472,0.3343084208852907,-0.825398743298213,-0.38738085350553464,761.96541437,0.0699648,1966.0,912,-0.0038344125311586433,-0.13060171105997437,-34.07103424072265,155.9520648956299,0.2,0.9582110643386841,1.0013868808746338,0.013298802,-0.011307208298239857,0.00029160422399999997,0.1433349609375,62.44385528564453,3643
16828416,-0.3143538540122066,0.0,4.8504850617173085,0.0008230221574194729,-0.10244253618613795,0.0,-0.5,-0.071084539580231,-0.09363342384827757,0.0,0.01,-0.05846715724344967,0.5282141045986447,-0.0013445597168495382,0.0,2.1370745039360434e-39,0.0,-0.11427567226599773,4150,-0.7658753617482069,0.0,-0.029843689701833178,-0.07227807805223337,4054,0.0,0.6338904320000001,0.0010368,-0.01468098958333297,-0.006883585935467718,0.082944,0.0,-2.8736462018690115e-08,-0.13470177555213453,35.50624,0.32913508929484264,-0.8264333767011967,-0.4054108275147957,771.7181590299999,0.0700416,1987.58,913,-0.006903097665583708,-0.14009407096974985,-34.06822471618652,125.2961555480957,0.2,0.9635365009307861,1.0013368129730225,0.011518143,-0.012075357814319431,0.000291595008,0.116845703125,52.11093521118164,3647
16846848,-0.3171635581563905,0.0,4.799037447833466,0.0008544891121952484,-0.1022375436678365,0.0,-0.5,-0.07451612183553745,-0.09344403409168797,0.0,0.01,-0.059155889601362026,0.5273156230442474,-0.001346382034084333,0.0,2.1305593934502154e-48,0.0,-0.10020788211985092,4154,-0.6524107022822594,0.0,-0.03332040061395456,-0.07391988634900276,4054,0.0,0.633872768,0.00104832,-0.01473524305555519,-0.006927092625607155,0.0838656,0.0,-2.809634207262033e-08,-0.12758233875836472,35.517759999999996,0.32850638358900874,-0.8149518873500837,-0.3999311729534417,772.6103709500001,0.0701184,1986.83,914,-0.006681935569637585,-0.12205386227175549,-34.07166442871094,134.5103900909424,0.2,0.9699643850326538,1.0014023780822754,0.010584633,-0.010802370775491,0.000291585792,0.11702880859375,64.21949768066406,3651
16865280,-0.3193372387162707,0.0,4.905405830783544,0.0008143416295448939,-0.10258830207144796,0.0,-0.5,-0.06764385579147637,-0.09312229542531057,0.0,0.01,-0.05979329338876931,0.5233530669141582,-0.0013397505695960437,0.0,3.7572632563634874e-34,0.0,-0.11278499123102617,4159,-0.7664609574441861,0.0,-0.026634011627154036,-0.07300432822202971,4054,0.0,0.633855104,0.00105984,-0.014865451388888527,-0.006913869910563252,0.0847872,0.0,-2.8503909049741195e-08,-0.10899337443198227,35.52928,0.3297545473442789,-0.8250385290591739,-0.402508867798012,761.4557915999998,0.0701952,1941.88,915,-0.004985482120798853,-0.13530681746527495,-34.06981601715088,141.6354190826416,0.2,0.9577105641365051,1.0014013051986694,0.010929862,-0.011069963884074241,0.00029157657599999996,0.11644287109375,58.653079986572266,3655
16883712,-0.30721189709313984,0.0,4.575628399269181,0.0009315288043580949,-0.1021856507731474,0.0,-0.5,-0.0702009911777643,-0.09477445008779822,0.0,0.01,-0.057603182808513856,0.5268654785785836,-0.0012944350122878027,0.0,8.773342637513204e-46,0.0,-0.09326503739410512,4163,-0.6514362208693528,0.0,-0.04322111752561623,-0.0675887925165038,4055,0.0,0.63383744,0.0010713600000000002,-0.014225260416666337,-0.006697448187370145,0.0857088,0.0,-2.6682530972452855e-08,-0.12720652883011643,35.540800000000004,0.3208451940317809,-0.8272229631564376,-0.38904601423765406,720.1735322599999,0.070272,1823.79,916,-0.004967278202597058,-0.12628432512377116,-34.066952323913576,143.69757003784179,0.2,0.956063985824585,1.0011296272277832,0.011121129,-0.010717800981365145,0.00029156736,0.1150634765625,52.2756462097168,3659
16902144,-0.3220618671583948,0.0,5.061602594948546,0.0008235645849102488,-0.10306741381870087,0.0,-0.5,-0.06434719417897652,-0.09473816773875937,0.0,0.01,-0.05843412167002734,0.5244155960714211,-0.0013383115146642023,0.0,2.1558401703309523e-36,0.0,-0.11273729428093351,4168,-0.84381588726854,0.0,-0.011772129337475915,-0.06645373198531063,4055,0.0,0.6338197760000001,0.00108288,-0.014995659722221845,-0.006861669702118353,0.0866304,0.0,-2.7663978482882457e-08,-0.0909775512350572,35.55232,0.3387345580970312,-0.8227959537272498,-0.39691669262803075,718.1885151900001,0.0703488,1818.35,917,-0.0035136420935566737,-0.13370259312988175,-34.06420135498047,221.61059494018554,0.2,0.9475736618041992,1.0008771419525146,0.010296356,-0.011318335600662977,0.000291558144,0.09810791015625,96.06793212890625,3663
16920576,-0.32361327927833444,0.0,4.717018060621332,0.0007866723365926495,-0.1023697853552697,0.0,-0.5,-0.07104833461092842,-0.09556969495593706,0.0,0.01,-0.05919723193584704,0.5235347834157693,-0.001321887060639823,0.0,1.800694754681394e-32,0.0,-0.09117279992053008,4172,-0.855059223267482,0.0,-0.02279608140616598,-0.06630279852921245,4055,0.0,0.633802112,0.0010944000000000001,-0.014930555555555182,-0.006826466192348835,0.087552,0.0,-2.9958860186666334e-08,-0.12045116355639572,35.56384,0.3151870359802669,-0.8285067220758988,-0.4121699230818144,741.3513811700002,0.0704256,1880.02,918,-0.005662098035122774,-0.1417205123048906,-34.06757926940918,99.5393798828125,0.2,0.9684247374534607,1.0012409687042236,0.011028437,-0.010855835815891623,0.000291548928,0.10244140625,43.27355194091797,3667
16939008,-0.31695166401453745,0.0,4.475411911044717,0.0008208519817950825,-0.10214193438783752,0.0,-0.5,-0.07423045542435722,-0.0948645354471275,0.0,0.01,-0.05871606176932959,0.5227484827610414,-0.001274480073382457,0.0,2.851903955410946e-36,0.0,-0.08676614040948794,4176,-0.6866839334086792,0.0,-0.03490135252316956,-0.0689555369723016,4055,0.0,0.633784448,0.00110592,-0.014941406249999626,-0.006644409158184539,0.0884736,0.0,-2.7641398511719494e-08,-0.11725669659718885,35.57536,0.30943821515831194,-0.8267002034345386,-0.3981503539942379,746.5319382200001,0.0705024,1905.31,919,-0.004362644859018547,-0.12181678991351738,-34.068182373046874,112.77676200866699,0.2,0.97984778881073,1.0010883808135986,0.00998016,-0.011048659076914191,0.000291539712,0.1117431640625,52.71364974975586,3671
16957440,-0.32290333302167906,0.0,4.906147050953956,0.0007774492648119727,-0.10282154770914015,0.0,-0.5,-0.06952699458336085,-0.09351465732378877,0.0,0.01,-0.06007126687982874,0.5260352059198455,-0.001340517886194755,0.0,2.866830383060068e-40,0.0,-0.09294292854789668,4181,-0.711166834551842,0.0,-0.028181695189459788,-0.06621160365019288,4055,0.0,0.633766784,0.00111744,-0.014756944444444078,-0.006961207492167845,0.0893952,0.0,-2.885580072432629e-08,-0.12006492743153473,35.58688,0.32915899194788895,-0.8319281262073227,-0.40508284844248693,730.71368661,0.0705792,1869.73,920,-0.005661555451455089,-0.1270494980184822,-34.06833972930908,151.32028045654297,0.2,0.9691676497459412,1.001391887664795,0.0116358,-0.012177013646578416,0.000291530496,0.12542724609375,84.04955291748047,3675
16975872,-0.3285175451195117,0.0,4.946833777208549,0.0008013207407202572,-0.10278484362457496,0.0,-0.5,-0.06902318590528851,-0.09467019030521072,0.0,0.01,-0.06019669981097234,0.5191204970985508,-0.0013284733301286704,0.0,1.119926017805066e-31,0.0,-0.0961384441943235,4185,-0.7993381820657492,0.0,-0.023033980141265235,-0.06645117943924655,4055,0.0,0.63374912,0.00112896,-0.015093315972221842,-0.0069353377646272155,0.0903168,0.0,-2.888869806175688e-08,-0.1109476815701984,35.5984,0.3214617417476837,-0.8279994801445253,-0.39941798431358905,759.3059539900001,0.070656,1918.98,921,-0.0056700630323644995,-0.13157483392136238,-34.06850357055664,123.4705680847168,0.2,0.9660807251930237,1.0011968612670898,0.011085174,-0.011822023976128549,0.00029152127999999995,0.1182373046875,52.42239761352539,3679
16994304,-0.3343033350506451,0.0,4.921390714286547,0.0007112602858493725,-0.10282365104907298,0.0,-0.5,-0.06594068855470564,-0.09378371135011201,0.0,0.01,-0.06019049781829057,0.5210729901103172,-0.0013294082133023164,0.0,9.803714141062639e-31,0.0,-0.07622621593165407,4190,-0.7802844379204187,0.0,-0.03442960789202146,-0.0693997471516393,4055,0.0,0.633731456,0.00114048,-0.015212673611110727,-0.006972857056010269,0.0912384,0.0,-2.8858060633958132e-08,-0.10365002835714406,35.60992,0.32033730673310323,-0.8354366873284602,-0.4067432042676342,743.2237044899999,0.0707328,1889.87,922,-0.005080039292151303,-0.12814826833774118,-34.06217174530029,136.96995544433594,0.2,0.9705915451049805,1.0006886720657349,0.012507439,-0.010597614338621497,0.00029151206399999997,0.13077392578125,76.62709045410156,3683
17012736,-0.3304549743208358,0.0,4.986835974704772,0.0006282526592258364,-0.10272966458749572,0.0,-0.5,-0.0697014510674886,-0.09343478403231233,0.0,0.01,-0.060207125840826575,0.5210926258326075,-0.001340369544449365,0.0,3.7065451588572916e-35,0.0,-0.07725427402287505,4196,-0.7795454740945756,0.0,-0.02265791717137093,-0.0641886430706456,4054,0.0,0.633713792,0.001152,-0.015397135416666267,-0.0070374525904983755,0.09216,0.0,-2.882910015031631e-08,-0.10137781752794704,35.62144,0.32467694481121273,-0.8262947386211225,-0.40122516490871757,772.3547645399999,0.0708096,1934.18,923,-0.005112884648730221,-0.12952593931075965,-34.065263748168945,129.05270538330078,0.2,0.9732053279876709,1.0011122226715088,0.010770379,-0.011909909127280117,0.000291502848,0.11016845703125,45.43471145629883,3687
17031168,-0.33842692793984896,0.0,4.937595030717213,0.0006195720634423196,-0.10285229503278143,0.0,-0.5,-0.07207897693525661,-0.09433412772023878,0.0,0.01,-0.06087547022518422,0.5203381507143064,-0.001337783315204423,0.0,2.1328671399975316e-27,0.0,-0.06042451804791679,4200,-0.7763812340356876,0.0,-0.026310985466841526,-0.06479350442682888,4054,0.0,0.633696128,0.0011635200000000001,-0.015190972222221837,-0.007057982863633746,0.0930816,0.0,-2.8672577037132706e-08,-0.1092628497830605,35.63296,0.3230649296856437,-0.8420206176505386,-0.40065976155937116,766.9261903299999,0.0708864,1906.32,924,-0.006085131314852551,-0.12448451955191708,-34.07122592926025,106.70766487121583,0.2,0.9769567847251892,1.001537561416626,0.011364281,-0.012268046115059406,0.000291493632,0.13070068359375,37.45945739746094,3691
17049600,-0.3292258109704045,0.0,4.7565630392428995,0.0007172280262845258,-0.10220830244421177,0.0,-0.5,-0.07452128123219678,-0.09460150765790894,0.0,0.01,-0.06081653955412504,0.5180330375334017,-0.00132752826711429,0.0,2.1667973793329302e-33,0.0,-0.0701298354057263,4205,-0.7640516089133002,0.0,-0.03091047271459578,-0.06787789573901092,4054,0.0,0.633678464,0.00117504,-0.0149848090277774,-0.0070456118167799625,0.0940032,0.0,-2.849746862424323e-08,-0.1193700390990218,35.64448,0.320302307289435,-0.8249496338766407,-0.40582970818280234,764.31573338,0.0709632,1891.22,925,-0.0062141588760376626,-0.12791894500632334,-34.07317543029785,137.2510559082031,0.2,0.9735395908355713,1.0017129182815552,0.011057643,-0.011791132716462016,0.00029148441599999997,0.1151123046875,57.337772369384766,3695
17068032,-0.32503548165603624,0.0,4.891677816840008,0.0007454397758313765,-0.10259901824328432,0.0,-0.5,-0.07001820829898532,-0.09286005148387438,0.0,0.01,-0.06064596152663975,0.5202600678082129,-0.0013593866501624846,0.0,6.040393991462393e-40,0.0,-0.0941854822509989,4209,-0.7273520529958968,0.0,-0.028636802310626788,-0.0654167680705598,4054,0.0,0.6336608,0.0011865600000000001,-0.014876302083332953,-0.007049004970465636,0.0949248,0.0,-2.8529032221889373e-08,-0.11355935576466902,35.656,0.32952137156425176,-0.828677715701042,-0.4039789500240068,763.3587425999999,0.07104,1884.22,926,-0.005119128525628357,-0.12820545832976912,-34.07050819396973,181.55135498046874,0.2,0.9676533341407776,1.0014641284942627,0.011613879,-0.011142344563268125,0.0002914752,0.118701171875,80.2622299194336,3699
17086464,-0.32872263796549306,0.0,5.050195221361591,0.0007530352255950371,-0.10304248865996132,0.0,-0.5,-0.07005959572799883,-0.09314834129154757,0.0,0.01,-0.06103980248390003,0.5260751871696133,-0.0013558918792081597,0.0,6.083167104835265e-33,0.0,-0.08359200720243373,4214,-0.7518598538679445,0.0,-0.017425824800717773,-0.06674450397253293,4054,0.0,0.633643136,0.00119808,-0.01464843749999964,-0.007077608280305899,0.0958464,0.0,-2.8965023657539986e-08,-0.1124883225298275,35.667519999999996,0.3354697415555187,-0.8203511900187486,-0.3895820969306981,790.86172104,0.0711168,1932.74,927,-0.006204372498709992,-0.12643861844935464,-34.067407035827635,235.1148551940918,0.2,0.9501761794090271,1.0013253688812256,0.01117962,-0.01072084296029061,0.000291465984,0.110009765625,148.15089416503906,3703
17104896,-0.3351476953007488,0.0,4.9080166737474284,0.0006846760322029392,-0.10276864741801732,0.0,-0.5,-0.07092412122331752,-0.09295985913904922,0.0,0.01,-0.06165624822257841,0.5183227648722446,-0.001360880960359183,0.0,1.6450745386316365e-37,0.0,-0.07199092924434403,4218,-0.7828027030662328,0.0,-0.03027342881676997,-0.06969789898062077,4054,0.0,0.633625472,0.0012096000000000001,-0.015125868055555165,-0.0071181284882492835,0.096768,0.0,-3.198941722977589e-08,-0.11476611102042988,35.67904,0.3177512890547736,-0.8198692445893065,-0.4091451768412598,791.6822246199999,0.0711936,1891.6,928,-0.006578761629226814,-0.1268406746323547,-34.071150398254396,78.9869342803955,0.2,0.9786878228187561,1.0015454292297363,0.010994641,-0.011248408519895748,0.00029145676799999996,0.12655029296875,30.320812225341797,3707
17123328,-0.3153936304519601,0.0,4.866422676568792,0.0007611732968750099,-0.10273426335979705,0.0,-0.5,-0.07133125380828516,-0.09313216974469045,0.0,0.01,-0.06100304219546979,0.5208618825760059,-0.0013260887345588638,0.0,1.9381793120226164e-32,0.0,-0.0754901633096914,4223,-0.6552834011262603,0.0,-0.022411822373852613,-0.06362032397040593,4054,0.0,0.633607808,0.00122112,-0.014539930555555199,-0.007016229864517893,0.0976896,0.0,-2.8689470451922833e-08,-0.11220107866571093,35.69056,0.3297048394807364,-0.8243971806694859,-0.38955612003754553,797.53540003,0.0712704,1897.72,929,-0.005941844042006439,-0.12394378534899968,-34.06605243682861,204.27151947021486,0.2,0.963327944278717,1.0009722709655762,0.01000782,-0.00810787188820541,0.000291447552,0.10057373046875,97.04196166992188,3711
17141760,-0.3328851811439584,0.0,5.185124380326332,0.000665144732920453,-0.10295222618824108,0.0,-0.5,-0.06681793342304249,-0.09211600437939521,0.0,0.01,-0.06152292939631432,0.5203113212745736,-0.0013721516754893427,0.0,1.1711530277018372e-48,0.0,-0.09311796723032414,4227,-0.8237381488605989,0.0,-0.025119044977195415,-0.0627970610663395,4054,0.0,0.633590144,0.0012326400000000001,-0.015049913194444058,-0.007149285066593219,0.0986112,0.0,-2.9906927284697e-08,-0.10458035826533797,35.70208,0.3388971185425076,-0.8404514828592125,-0.4011165874566829,798.29662685,0.0713472,1876.61,930,-0.005301226148673075,-0.1332750552688523,-34.0663558959961,75.06707496643067,0.2,0.9793828725814819,1.0012731552124023,0.011739702,-0.012556136958301068,0.000291438336,0.10447998046875,23.219820022583008,3715
17160192,-0.3353600831210357,0.0,4.572530269770261,0.0006070937670301646,-0.10224092576868243,0.0,-0.5,-0.07270510749098745,-0.09451360838570722,0.0,0.01,-0.06103345927326122,0.5251386780749878,-0.0013019652894829326,0.0,1.9126758008013488e-35,0.0,-0.05891500488253681,4231,-0.8443862827429088,0.0,-0.033094065253555766,-0.05828787654979682,4054,0.0,0.63357248,0.0012441600000000002,-0.014952256944444067,-0.006929952865986136,0.0995328,0.0,-3.075067894330468e-08,-0.13005449847858863,35.7136,0.29723471924486333,-0.8370457363848597,-0.4083753763932238,835.8818811,0.071424,1945.61,931,-0.006743594987736027,-0.13834138838096288,-34.068396949768065,153.3022232055664,0.2,0.9538582563400269,1.0011653900146484,0.012337011,-0.011979607993271201,0.00029142912,0.15509033203125,73.47982788085938,3719
17178624,-0.3081975071471024,0.0,5.024918479547587,0.0007752789242658764,-0.10308077697740925,0.0,-0.5,-0.06739859919047919,-0.09330785887975886,0.0,0.01,-0.06162561792472107,0.5186701539674292,-0.001332797824729339,0.0,9.058743181594204e-52,0.0,-0.07997491501848185,4236,-0.6216357873016299,0.0,-0.017379171850974685,-0.05600248631468436,4055,0.0,0.633554816,0.0012556800000000001,-0.014246961805555217,-0.0070160052242651955,0.1004544,0.0,-2.895535464842922e-08,-0.10122176818878677,35.725120000000004,0.3379690087519853,-0.8247075445452725,-0.3827055046331893,839.8401647999999,0.0715008,1947.45,932,-0.005393806808671415,-0.11697786787818737,-34.06480388641357,122.46151237487793,0.2,0.9828854203224182,1.0009348392486572,0.011234395,-0.00997112775221467,0.000291419904,0.111376953125,47.200843811035156,3723
17197056,-0.3364970174668666,0.0,5.026532333785302,0.000640730713106071,-0.10285917133716681,0.0,-0.5,-0.06611840320455535,-0.09449453897472339,0.0,0.01,-0.060431473584022,0.5239054646375443,-0.001350190389705349,0.0,2.072991440732416e-37,0.0,-0.1012162109413033,4240,-0.9516142106267667,0.0,-0.025341768487536262,-0.060617165733213865,4055,0.0,0.633537152,0.0012672,-0.014952256944444076,-0.006998249059536223,0.101376,0.0,-3.2026066028840995e-08,-0.10644050519869368,35.73664,0.3260555499427149,-0.8539401985769879,-0.3992911688716173,843.4368453400001,0.0715776,1948.09,933,-0.005213232221744204,-0.13825985356202608,-34.066744804382324,67.20630836486816,0.2,0.9657912254333496,1.0013591051101685,0.011411317,-0.011110673821531237,0.000291410688,0.150830078125,28.012292861938477,3727
17215488,-0.33237726804352746,0.0,4.511425210599679,0.0007085475760201613,-0.10239349496863102,0.0,-0.5,-0.07393436395203183,-0.0941712987606312,0.0,0.01,-0.061861327316402565,0.5229206404186528,-0.0013047218762703566,0.0,3.970891687938201e-41,0.0,-0.04257701628381236,4245,-0.6480855065267408,0.0,-0.04251112305859339,-0.06526232191416263,4055,0.0,0.633519488,0.0012787200000000001,-0.014811197916666304,-0.006964938755261843,0.1022976,0.0,-2.980442311744275e-08,-0.1343168737273662,35.74816,0.30488051561353696,-0.844166223139341,-0.3996127643101475,815.15406402,0.0716544,1901.04,934,-0.006756667623000522,-0.12145624839611892,-34.067627143859866,139.39092330932618,0.2,0.9694349765777588,1.0011427402496338,0.010811868,-0.008694152103271336,0.000291401472,0.0972412109375,42.079383850097656,3731
17233920,-0.3292939177136584,0.0,5.077355579455008,0.0006998669608340909,-0.10310658770077061,0.0,-0.5,-0.06806833349090921,-0.09280600650045996,0.0,0.01,-0.061817752879612914,0.5233488838806245,-0.001375211325246869,0.0,2.5916556430409377e-36,0.0,-0.07505917251461672,4249,-0.7424682062362185,0.0,-0.022381791105254234,-0.058965388994520654,4055,0.0,0.633501824,0.00129024,-0.0149848090277774,-0.0071935131212561045,0.1032192,0.0,-3.113636398181134e-08,-0.10707754263679442,35.75968,0.33426534312691286,-0.8317270825199805,-0.3936070733209717,819.2219674499997,0.0717312,1913.49,935,-0.005758780939150861,-0.12541670473763322,-34.06096363067627,280.06713485717773,0.2,0.951516330242157,1.0007838010787964,0.012736949,-0.009833542280830443,0.00029139225599999997,0.1037109375,131.5978546142578,3735
17252352,-0.3270988888076325,0.0,5.058589696402877,0.0007074623911951979,-0.10321087293644088,0.0,-0.5,-0.06736935285175634,-0.09254725632044272,0.0,0.01,-0.061262909694052174,0.5244015910724416,-0.0013765609753225796,0.0,6.656883842274576e-34,0.0,-0.07803993350030922,4254,-0.8803474012589687,0.0,-0.01935259753083864,-0.0517628204475574,4055,0.0,0.6334841600000001,0.0013017600000000001,-0.014605034722221862,-0.007143325343169093,0.1041408,0.0,-3.145027100613497e-08,-0.10061226145767854,35.7712,0.32885964291075626,-0.842868488586296,-0.3962979030059928,814.7288817199999,0.071808,1900.17,936,-0.005498540642829433,-0.1406649317510293,-34.062063980102536,147.70417442321778,0.2,0.9618282914161682,1.0008893013000488,0.011559904,-0.011245160410180689,0.00029138304,0.1193115234375,69.55394744873047,3739
17270784,-0.30072805523328333,0.0,4.60559250252939,0.0008192243500767896,-0.10304474932169588,0.0,-0.5,-0.07129843600686053,-0.09348495160309217,0.0,0.01,-0.061322457589664876,0.5203777704891857,-0.0013041766327256848,0.0,1.4065160011393369e-38,0.0,-0.07396744997944037,4258,-0.637472651986298,0.0,-0.03821488410542617,-0.057056983097415706,4055,0.0,0.633466496,0.00131328,-0.014138454861110773,-0.006904373819256318,0.1050624,0.0,-2.8987512368313124e-08,-0.11166497530372305,35.78272,0.3244914406647721,-0.8234723493242049,-0.3798057254409324,846.5364207800001,0.0718848,1960.57,937,-0.004806124197631215,-0.12238145741852352,-34.06048526763916,234.33893966674805,0.2,0.9553911089897156,1.0007143020629883,0.009502359,-0.009500923240557313,0.000291373824,0.0846923828125,87.00955200195312,3743
17289216,-0.3239414894307181,0.0,5.0923874518966965,0.0006602620026872804,-0.10335720979442742,0.0,-0.5,-0.06981639956186783,-0.09163906136400393,0.0,0.01,-0.06184740386088556,0.5223843709713537,-0.0013723776109699287,0.0,5.391622414403593e-43,0.0,-0.08683123854497896,4263,-0.8502972787275931,0.0,-0.019171924757799767,-0.06064119862817355,4055,0.0,0.633448832,0.0013248000000000001,-0.015006510416666285,-0.007112178703216963,0.105984,0.0,-3.1261358690898914e-08,-0.10042771512600009,35.79424,0.34022786623754614,-0.8326833052602052,-0.3978803429164677,844.4195666499999,0.0719616,1961.65,938,-0.0050193760439006625,-0.1317431503754668,-34.06400604248047,132.801904296875,0.2,0.9677718281745911,1.0012433528900146,0.013087399,-0.013727384246885776,0.00029136460799999997,0.1171630859375,63.01946258544922,3747
17307648,-0.32223202801981116,0.0,4.740816481718281,0.0007448971058086803,-0.1029370483926526,0.0,-0.5,-0.07036114110414847,-0.09284279528869463,0.0,0.01,-0.061505761887309066,0.5190831849941444,-0.001351920823446917,0.0,2.142372398727584e-28,0.0,-0.07023739494359554,4267,-0.7561134811369276,0.0,-0.026063814518458836,-0.06417960056060978,4055,0.0,0.633431168,0.0013363200000000002,-0.014431423611110763,-0.0070859108983821455,0.1069056,0.0,-3.020525167727287e-08,-0.11786519554666103,35.80576,0.317295716857626,-0.8282405980780522,-0.4011644759546063,851.6565530600002,0.0720384,1976.56,939,-0.005248355836562331,-0.12688459491744605,-34.068125343322755,141.83855514526368,0.2,0.9599339365959167,1.0012366771697998,0.009792207,-0.009723239648155867,0.000291355392,0.11239013671875,41.0002555847168,3751
17326080,-0.3181347397286871,0.0,5.166384328082949,0.0007107175576190153,-0.10340325156868656,0.0,-0.5,-0.06834670959521925,-0.09056475645033665,0.0,0.01,-0.06285167194859514,0.5238139269200883,-0.0014128301585638982,0.0,5.142058041971494e-38,0.0,-0.07504106489046175,4271,-0.7193593221298905,0.0,-0.018335271170097863,-0.05924425898181161,4055,0.0,0.6334135040000001,0.00134784,-0.014800347222221856,-0.007311923938404781,0.1078272,0.0,-3.030694623936738e-08,-0.11283412143239964,35.81728,0.3413445414916799,-0.8219947669304569,-0.4075872425192495,836.1514638899998,0.0721152,1951.7,940,-0.006168307729616566,-0.12490483156346754,-34.06623516082764,205.11782455444336,0.2,0.9668480157852173,1.0010900497436523,0.012362869,-0.008205777150578797,0.000291346176,0.1166259765625,82.14026641845703,3755
17344512,-0.3310508108963839,0.0,4.948295762755387,0.0006304225632144759,-0.10292384772939936,0.0,-0.5,-0.0717407673258489,-0.09201464082908181,0.0,0.01,-0.06265181460842671,0.5243364967714756,-0.0013877718255568157,0.0,1.6724314707814313e-36,0.0,-0.0785874483799222,4276,-0.8348029006192413,0.0,-0.023894989926673074,-0.06429120252946204,4055,0.0,0.63339584,0.0013593600000000002,-0.01499565972222184,-0.007230796844264745,0.1087488,0.0,-3.1956628641243434e-08,-0.12135713989180465,35.8288,0.32694767342827824,-0.827732849408741,-0.4209197517411844,822.8788723800003,0.072192,1927.76,941,-0.0059984699415470515,-0.13056127176778776,-34.065493202209474,115.52615089416504,0.2,0.9613164067268372,1.0011281967163086,0.011015415,-0.011581363319419325,0.00029133695999999996,0.11082763671875,46.788658142089844,3759
17362944,-0.3244950122193624,0.0,4.883548057438933,0.0007286212445857624,-0.10303566251266137,0.0,-0.5,-0.06863529158594239,-0.09335148083507443,0.0,0.01,-0.061728781728554304,0.5226542319104108,-0.0013718268872196326,0.0,4.1036274705201886e-29,0.0,-0.08345137773570183,4280,-0.7732718016649887,0.0,-0.0253703231209304,-0.06341337839628997,4056,0.0,0.633378176,0.00137088,-0.014746093749999637,-0.007118923045675443,0.1096704,0.0,-2.9980812499143316e-08,-0.10088840041402872,35.84032,0.3248932849181651,-0.8304729035701587,-0.41224158042732273,824.9101825700001,0.0722688,1917.51,942,-0.005036672049144142,-0.12091956319397651,-34.06754112243652,189.90212478637696,0.2,0.9659731388092041,1.0012352466583252,0.011475967,-0.01004530253703706,0.000291327744,0.10233154296875,109.37177276611328,3763
17381376,-0.31884614555643226,0.0,5.164769721980958,0.0007231957764209559,-0.10353650318521007,0.0,-0.5,-0.06257519124711394,-0.09136758955194561,0.0,0.01,-0.06253968174325888,0.5295428811474676,-0.0014190005399877127,0.0,3.5467126879407434e-40,0.0,-0.09550643378135121,4285,-0.8302321997392461,0.0,-0.013899708621518082,-0.057149924809807504,4056,0.0,0.633360512,0.0013824,-0.014941406249999619,-0.007315686356444221,0.110592,0.0,-3.208860827819568e-08,-0.09215522905561052,35.851839999999996,0.33060796041317925,-0.8178501278406295,-0.4174385177386333,836.38326302,0.0723456,1938.07,943,-0.004502777133515785,-0.1225600010600611,-34.07096519470215,99.98699073791504,0.2,0.9824141263961792,1.0015907287597656,0.011772964,-0.012480346049414948,0.000291318528,0.11988525390625,33.467350006103516,3767
