rollout/ep_rew_mean,curriculum/ctrl_drop_prob,reward_terms/foot_slip,reward_terms/torque,reward_terms/stop,reward_terms/stance_time,time/iterations,reward_terms/clearance,reward_terms/fwd_speed,time/total_timesteps,reward_terms/vz,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/time,reward_terms/ang_xy,reward_terms/foot_ahead,reward_terms/assist_pen,reward_terms/height,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/action_rate,curriculum/eff_scale,curriculum/ent_coef,reward_terms/air_time,reward_terms/step_rate,curriculum/sprint_dist_m,reward_terms/lat_vel,reward_terms/stance,reward_terms/overrun,reward_terms/residual_rate,reward_terms/motor_vel,time/fps,time/time_elapsed,reward_terms/upright,reward_terms/angmom,reward_terms/energy,reward_terms/coef_rate,reward_terms/residual,reward_terms/duty_sym,reward_terms/phase_contact,reward_terms/alive,train/clip_fraction,train/loss,train/std,train/value_loss,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate
-111.49743087,0.0,-0.3426246356489688,-0.010999654665613926,0.0,-0.014959798312500223,517,0.07971537798256986,1.2240567203819694,9529344,-0.20741904314866683,-0.05657888695334442,335.78,-0.5,-0.3091550969201605,0.0,0.0,-0.055467088519421226,0.6408853760000001,0.0,-0.031897676684327025,0.0396288,0.01,0.0012299245734336888,0.0,30.944319999999998,-0.06924322350845061,-0.007934295326789317,0.0,0.0,-0.00024029434230227962,4128,2308,-0.2394813700383461,-0.11544403514465976,-0.001286255567269517,-0.1738629811051079,-0.11084288333202383,0.0,-0.16963981891308322,0.0,0.24996337890625,0.02082984149456024,1.0028390884399414,0.5638304725289345,57274,-19.8850058555603,0.2,-0.015624042833223939,0.9979636669158936,0.026735041,0.00026829696
-111.15796062000001,0.0,-0.33651423606351144,-0.01144346838113903,0.0,-0.00996686149867148,518,0.08674364689942465,1.2866737843539193,9547776,-0.22162299278699302,-0.05829117670729795,337.24,-0.5,-0.32804678130534176,0.0,0.0,-0.0601758119852287,0.640867712,0.0,-0.03105961866838186,0.0397056,0.01,0.001293943629005096,0.0,30.955840000000002,-0.0682346395475581,-0.008106420723401949,0.0,0.0,-0.0002471089746969377,4128,2312,-0.25503587182044085,-0.11824319146160962,-0.0013184946715556094,-0.17625133806197332,-0.11105272851982742,0.0,-0.16828892095387366,0.0,0.21890869140625,1.5849050283432007,1.0019806623458862,2.661701738834381,57278,-19.878146171569824,0.2,-0.009592615393921733,0.9918380975723267,0.028329756,0.00026823552
-108.48884617000002,0.0,-0.33733082761218963,-0.011103003040310708,0.0,-0.011050437258543551,519,0.08352617243949224,1.3007379301769704,9566208,-0.22516404941311915,-0.05598772594761724,335.12,-0.5,-0.3185201986039342,0.0,0.0,-0.0609162113387595,0.640850048,0.0,-0.031090218963657917,0.0397824,0.01,0.0011935748043470085,0.0,30.96736,-0.06448414834822751,-0.0012436954605477253,0.0,0.0,-0.00023874814837642288,4128,2317,-0.25222439300785005,-0.12221090526692725,-0.0012817829057028094,-0.1772967963436483,-0.11089428131022228,0.0,-0.17204144462804793,0.0,0.17410888671875,-0.03257274627685547,1.0016170740127563,0.6108808010816574,57282,-19.875584220886232,0.2,-0.015612151357345283,0.9974513053894043,0.021895798,0.00026817408
-108.17092490000003,0.0,-0.32432048430456967,-0.011552380804878979,0.0,-0.009165541729695784,520,0.08803762701272932,1.3091632442607242,9584640,-0.22748715358724203,-0.058021316315337385,333.16,-0.5,-0.3268016882129992,0.0,0.0,-0.06151892895939945,0.640832384,0.0,-0.03134608919184625,0.0398592,0.01,0.001192489723002331,0.0,30.97888,-0.061858406200390834,-0.000725126514485642,0.0,0.0,-0.000250464815865297,4128,2321,-0.2511563585751119,-0.12248724133291791,-0.0013393280026441818,-0.1804932735330309,-0.11106036706933657,0.0,-0.1641256346018664,0.0,0.2183837890625,-0.03256766498088837,1.0021870136260986,0.5619795143604278,57286,-19.87880344390869,0.2,-0.01822429698659107,0.9978580474853516,0.030272622,0.00026811264000000003
-109.71114286000002,0.0,-0.3406060449017947,-0.011479194431115008,0.0,-0.0113809757280655,521,0.08166082382251338,1.1956663229387186,9603072,-0.21044125800907937,-0.06006972776272644,329.88,-0.5,-0.3175740292048312,0.0,0.0,-0.055939979664232725,0.6408147200000001,0.0,-0.031778132534425844,0.039936,0.01,0.0012065956640678148,0.0,30.9904,-0.06880366750580424,-0.002166915442897412,0.0,0.0,-0.00024427282622670844,4128,2325,-0.24072746533887834,-0.11460109617698214,-0.0013193818073525888,-0.186528869927335,-0.11076029420454886,0.0,-0.1740626483548034,0.0,0.2406494140625,-0.07519988715648651,1.002524971961975,0.4133134663105011,57290,-19.88121271133423,0.2,-0.01907850746065378,0.998488187789917,0.030782158,0.0002680512
-110.73609505,0.0,-0.33065860857800644,-0.011460187053430439,0.0,-0.012676819518674165,522,0.08473012281469343,1.2649521148478504,9621504,-0.2196003628670332,-0.05807777547612822,333.03,-0.5,-0.32543593693232054,0.0,0.0,-0.05854689348671538,0.640797056,0.0,-0.03168992548971129,0.0400128,0.01,0.0010660792241752562,0.0,31.00192,-0.06470641948585323,-0.00031979184537519887,0.0,0.0,-0.0002523412715238735,4129,2330,-0.2428800240198835,-0.12204433771501597,-0.001347102320219398,-0.17680318874614362,-0.11091309260625032,0.0,-0.1626859731232275,0.0,0.260546875,3.3345470428466797,1.0021376609802246,4.0027061104774475,57294,-19.879471206665038,0.2,-0.006877278815954924,0.9880779385566711,0.030697763,0.00026798976
-109.88836999000002,0.0,-0.33510363112514097,-0.011330982078569554,0.0,-0.011928256803205133,523,0.08461475683718432,1.2927670639635602,9639936,-0.2243509424159902,-0.05669416384285459,331.95,-0.5,-0.32095224041779796,0.0,0.0,-0.060830264265723764,0.640779392,0.0,-0.0310333548261007,0.0400896,0.01,0.0013248681110174705,0.0,31.01344,-0.06070445717765078,-0.000708278330470015,0.0,0.0,-0.00024158263355578073,4129,2334,-0.24980810157744276,-0.12100305017146185,-0.0013006811342603476,-0.1740823366745493,-0.11094315619022238,0.0,-0.17047625857828172,0.0,0.1554931640625,0.33051496744155884,1.0016520023345947,1.968115907907486,57298,-19.876593112945557,0.2,-0.013325478543993085,0.9935850501060486,0.017987475,0.00026792832
-109.60731065,0.0,-0.3464328770271973,-0.011532947892195812,0.0,-0.009610824647501836,524,0.08585759858598184,1.2527807986208268,9658368,-0.22260383100342274,-0.05983752267095973,333.02,-0.5,-0.32233317277654056,0.0,0.0,-0.06022543591163941,0.640761728,0.0,-0.03202314606093875,0.0401664,0.01,0.0011897770422769503,0.0,31.02496,-0.06514208115218098,-0.0008958849191355289,0.0,0.0,-0.0002467909077663056,4129,2339,-0.2487128140741042,-0.12098297215826273,-0.001331442646972259,-0.18318241297819549,-0.11088899714889161,0.0,-0.1691665181093323,0.0,0.17869873046875,0.2282034009695053,1.0020346641540527,1.5598913609981537,57302,-19.877770328521727,0.2,-0.01169479989912361,0.9944214224815369,0.020862706,0.00026786688
-110.11700582999998,0.0,-0.33014815038212925,-0.01139966520585111,0.0,-0.014504207838197343,525,0.08378761077413782,1.2757758631112415,9676800,-0.21709903262237906,-0.057382486574674846,332.37,-0.5,-0.3195889119383365,0.0,0.0,-0.057943825889129844,0.6407440640000001,0.0,-0.03154511859421763,0.0402432,0.01,0.0012196164526459244,0.0,31.03648,-0.06482506190583476,-0.0006601180329927409,0.0,0.0,-0.00024668320504330995,4129,2343,-0.24157853144372687,-0.11929679877969347,-0.001320914082331425,-0.17496055744778183,-0.11088003880908859,0.0,-0.17590497350393608,0.0,0.15238037109375,0.3498691916465759,1.001650333404541,1.3655958861112594,57306,-19.876469707489015,0.2,-0.015179331228137017,0.9948500394821167,0.017309368,0.00026780544
-111.46483694000003,0.0,-0.3531130255063379,-0.011755797723679753,0.0,-0.010105887825678414,526,0.08505115876528578,1.2245422142458746,9695232,-0.22542417291749361,-0.059854291923501876,325.7,-0.5,-0.33253973240428064,0.0,0.0,-0.05977804175452311,0.6407264,0.0,-0.03240572057800432,0.04032,0.01,0.0012369775601352255,0.0,31.048000000000002,-0.0731423186743342,-0.0016293027121728448,0.0,0.0,-0.0002565006993081633,4129,2347,-0.25954071789644706,-0.12206538220477782,-0.001371743039541217,-0.19123115732146875,-0.110953884808569,0.0,-0.17473570952417777,0.0,0.16500244140625,0.7705544829368591,1.0018939971923828,2.326203191280365,57310,-19.877420711517335,0.2,-0.01191514628008008,0.992584764957428,0.019127354,0.000267744
-109.66520547,0.0,-0.34572502817708795,-0.01170221322121149,0.0,-0.00866763155014875,527,0.08689506475389006,1.2810593033973772,9713664,-0.22021620604171968,-0.05867211980740082,322.86,-0.5,-0.3249115395605042,0.0,0.0,-0.059436245194468246,0.640708736,0.0,-0.03138023218936826,0.0403968,0.01,0.001206595547652493,0.0,31.05952,-0.06790543213823126,-0.0016255563923398047,0.0,0.0,-0.00025361529966440804,4129,2352,-0.2459883853320914,-0.11964207886114342,-0.001358445593656327,-0.18145503072606528,-0.11076155610343258,0.0,-0.1717702262236388,0.0,0.15670166015625,1.2945111989974976,1.0015676021575928,3.523386836051941,57314,-19.87506160736084,0.2,-0.012568365910556167,0.9883459210395813,0.017225556,0.00026768256
-108.23212675999997,0.0,-0.334489344295232,-0.011393936076150314,0.0,-0.010116467504606893,528,0.08609235924035147,1.3332856662336845,9732096,-0.22663274725943092,-0.057453412758809455,327.47,-0.5,-0.3204216097265247,0.0,0.0,-0.061160765165488615,0.640691072,0.0,-0.030814670169657568,0.0404736,0.01,0.0011914046642939663,0.0,31.07104,-0.06722848554680148,-0.0004760741922693067,0.0,0.0,-0.0002473823890445366,4129,2356,-0.25273428863864733,-0.12329726276691597,-0.0013207767188707132,-0.1734169492844581,-0.11092027474677596,0.0,-0.16820547834178878,0.0,0.13223876953125,0.2476508915424347,1.0019831657409668,1.6663502961397172,57318,-19.87820224761963,0.2,-0.013239577680360525,0.9939913153648376,0.016869891,0.00026762112
-109.02032404000002,0.0,-0.33094054135772777,-0.01135134325823451,0.0,-0.010245182030808387,529,0.08360851842189357,1.2690505119449276,9750528,-0.21822972190847215,-0.05686132417459519,328.95,-0.5,-0.3214747138532587,0.0,0.0,-0.058527457737114125,0.640673408,0.0,-0.031135860423730302,0.0405504,0.01,0.0012027978437900958,0.0,31.08256,-0.06935972952605084,-0.001591227191712002,0.0,0.0,-0.00025049890051626175,4129,2361,-0.24831506390758717,-0.1191451531129912,-0.0013298489397406265,-0.17847366989888663,-0.11104414336438866,0.0,-0.17000514182535434,0.0,0.18314208984375,0.024895787239074707,1.0023167133331299,0.685065658390522,57322,-19.879027366638184,0.2,-0.016097219986841084,0.9968706369400024,0.022085518,0.00026755968
-110.70733556,0.0,-0.3341809573748038,-0.011622995484532363,0.0,-0.01193707420639435,530,0.08301411150996357,1.2715178339482587,9768960,-0.22320335140070563,-0.055899592276193774,330.84,-0.5,-0.32402219313127245,0.0,0.0,-0.059758184622230495,0.640655744,0.0,-0.031375207269684555,0.0406272,0.01,0.001181096585545068,0.0,31.094079999999998,-0.06643712748757674,-0.0009039340817285744,0.0,0.0,-0.00025057169210131565,4129,2365,-0.2523922433434602,-0.12195832227600335,-0.00134945804644386,-0.18166142603448077,-0.11091100843587437,0.0,-0.16925973398913552,0.0,0.2187744140625,0.9565833210945129,1.002500295639038,2.0641338557004927,57326,-19.882591724395752,0.2,-0.0105627587181516,0.9933440685272217,0.025959715,0.00026749824
-111.96181800999999,0.0,-0.3527997568216788,-0.011356627474971686,0.0,-0.011299461378560713,531,0.07765742755203273,1.2401240473756618,9787392,-0.2120092156962539,-0.056406632953215415,335.96,-0.5,-0.3156523061885212,0.0,0.0,-0.05611264641510202,0.64063808,0.0,-0.03144221945809306,0.040704,0.01,0.0010785575141198933,0.0,31.1056,-0.06759646359288858,-0.006549140946889457,0.0,0.0,-0.00024694396202014194,4129,2369,-0.24483104640128006,-0.1177816691640353,-0.0013296557279265586,-0.17928229749078814,-0.11071700232933115,0.0,-0.18141612288952935,0.0,0.16650390625,0.1628258228302002,1.001902461051941,1.6050852537155151,57330,-19.877510738372802,0.2,-0.014337439683731645,0.9939520955085754,0.019047115,0.0002674368
-111.29047901999998,0.0,-0.3501719728513485,-0.011954674939478162,0.0,-0.008334244305539565,532,0.08137239019243098,1.2643473777600822,9805824,-0.225171588981434,-0.06035199607614677,329.15,-0.5,-0.3292459827280011,0.0,0.0,-0.06090031671290064,0.640620416,0.0,-0.031066572937648085,0.0407808,0.01,0.0010367824805952194,0.0,31.11712,-0.07288824877533878,-0.000859514614867858,0.0,0.0,-0.00025745375398759105,4130,2374,-0.24905095429019367,-0.12485859526686191,-0.0013832028879706135,-0.1855156984139927,-0.11090107813891761,0.0,-0.1782585777075417,0.0,0.15330810546875,0.3219064474105835,1.0018138885498047,1.4034862756729125,57334,-19.877228832244874,0.2,-0.015402087179245428,0.9940502047538757,0.017704654,0.00026737536
-109.08477210000001,0.0,-0.3199341328434424,-0.011925297456073477,0.0,-0.007048305347173785,533,0.08774470303134195,1.2885922278408293,9824256,-0.22904276502789164,-0.05770487144369928,318.99,-0.5,-0.3298783398093571,0.0,0.0,-0.061577694967859115,0.640602752,0.0,-0.030976018603873293,0.0408576,0.01,0.0011512570490594953,0.0,31.12864,-0.07099498689254771,-0.0018134930249113597,0.0,0.0,-0.0002585504602147619,4130,2378,-0.2555212204553834,-0.12252079511582108,-0.001380217408513983,-0.18467513128399057,-0.11102684702128553,0.0,-0.16960490835334133,0.0,0.16053466796875,1.130744218826294,1.001904845237732,4.175752389431,57338,-19.87730312347412,0.2,-0.00939506875583902,0.9870795011520386,0.02251238,0.00026731392
-108.86203287000002,0.0,-0.33739226183189,-0.011623936999739617,0.0,-0.011051793516445387,534,0.08158530391921308,1.2712724629297858,9842688,-0.21591454969255536,-0.05679865010656057,327.84,-0.5,-0.32123249968931905,0.0,0.0,-0.05888207388382169,0.640585088,0.0,-0.031131460480263676,0.0409344,0.01,0.0011376937747829491,0.0,31.14016,-0.06645511233045977,-0.0014928562217119156,0.0,0.0,-0.00025198736517294495,4130,2383,-0.24663548436637045,-0.12103912258662068,-0.0013510898461258657,-0.1734826631443124,-0.11079610187176869,0.0,-0.17290501945611794,0.0,0.15325927734375,0.7709835767745972,1.0022633075714111,2.2950278401374815,57342,-19.880019760131837,0.2,-0.012917540362104773,0.9930246472358704,0.02103227,0.00026725248
-110.35248560000002,0.0,-0.32150642826415277,-0.01154535825947896,0.0,-0.012426438857801259,535,0.0838727226272691,1.2427068280448905,9861120,-0.21322734824645814,-0.05521666350271273,337.47,-0.5,-0.31312346768424176,0.0,0.0,-0.056387534908503754,0.640567424,0.0,-0.03128935869085332,0.0410112,0.01,0.0013503672703841908,0.0,31.15168,-0.06426410951584495,-0.001646773797798367,0.0,0.0,-0.00024790811631292443,4130,2387,-0.2483789309106385,-0.11545795454657665,-0.0013353660829061125,-0.17542409089373212,-0.11076997437969487,0.0,-0.1718924745342121,0.0,0.2078857421875,0.0034713447093963623,1.0019192695617676,0.6012883752584457,57346,-19.877762508392333,0.2,-0.015791461314074696,0.997565507888794,0.027829628,0.00026719104
-110.91002836,0.0,-0.3327387254007272,-0.011517609791298958,0.0,-0.01188485449044189,536,0.08193131109341051,1.2549429295228756,9879552,-0.212001296014513,-0.05726827237242703,334.73,-0.5,-0.3188359042426516,0.0,0.0,-0.05677172074238208,0.64054976,0.0,-0.030851629189589627,0.041088,0.01,0.0011669906509471023,0.0,31.1632,-0.0659313702717696,-0.004655439876541356,0.0,0.0,-0.0002517466057405121,4130,2391,-0.24036466225145783,-0.11649419458959047,-0.001345905908715718,-0.17376017427813473,-0.110903129805385,0.0,-0.1680264592354071,0.0,0.26939697265625,0.0947830080986023,1.0017975568771362,0.9511240482330322,57350,-19.876449394226075,0.2,-0.010259611951187252,0.9959467053413391,0.02592972,0.0002671296
-109.6063398,0.0,-0.3294507543675461,-0.011642221621840728,0.0,-0.010919958252796076,537,0.08615089760488696,1.3051585408170465,9897984,-0.2209689193934912,-0.055437646135955296,333.95,-0.5,-0.31782892005712277,0.0,0.0,-0.05985799996767343,0.640532096,0.0,-0.03119205314977625,0.0411648,0.01,0.0012885182740218523,0.0,31.17472,-0.06613167961144645,-0.0012454072226236257,0.0,0.0,-0.00024673300821976266,4130,2396,-0.250495703997666,-0.12296311712500957,-0.0013360059583766245,-0.17456888275150165,-0.11101821203778031,0.0,-0.17193400451796176,0.0,0.206787109375,0.8048393130302429,1.002233862876892,2.3441275119781495,57354,-19.87951240539551,0.2,-0.011322984949219971,0.9923351407051086,0.022642847,0.00026706816
-108.39360982999999,0.0,-0.3273901838807898,-0.012226807677227334,0.0,-0.008513687023272118,538,0.08674768915575241,1.3236689769455428,9916416,-0.2329792734783998,-0.058199150463049305,332.24,-0.5,-0.3279230841370441,0.0,0.0,-0.06335708445798771,0.640514432,0.0,-0.03063042633782734,0.0412416,0.01,0.0010525158916910489,0.0,31.18624,-0.06507313969017929,-0.0012190199331085882,0.0,0.0,-0.0002581831989936507,4130,2400,-0.2561062903084391,-0.12138067025344873,-0.0013916145795842174,-0.1820326538097871,-0.11117106101674085,0.0,-0.1776939551614176,0.0,0.2371337890625,-0.017729908227920532,1.0025638341903687,0.5013897716999054,57358,-19.88199129104614,0.2,-0.01934331248048693,0.9981722831726074,0.029711897,0.00026700672
-108.66524852,0.0,-0.33817431242878576,-0.011614013501557533,0.0,-0.012176195093262423,539,0.08575709305937201,1.255414872372108,9934848,-0.21941170390989845,-0.05641901277374913,332.14,-0.5,-0.3239251663398991,0.0,0.0,-0.0594898692003805,0.640496768,0.0,-0.03105335693021559,0.0413184,0.01,0.0011631928468381779,0.0,31.19776,-0.06490308035061289,-0.0008262421771726611,0.0,0.0,-0.0002546657919348883,4130,2405,-0.24677146962342564,-0.12206816404434202,-0.001364931324638107,-0.1798629918362237,-0.11090690302627686,0.0,-0.16979156873587098,0.0,0.22891845703125,0.08199216425418854,1.0025665760040283,0.8237373948097229,57362,-19.880972385406494,0.2,-0.011734664021059871,0.996823251247406,0.022376895,0.00026694528
-110.28354182999998,0.0,-0.33918189801026544,-0.011915456937893702,0.0,-0.012029169665765949,540,0.0874588322205944,1.249138934728787,9953280,-0.21803612023791022,-0.05741138806108242,332.28,-0.5,-0.32337226595458035,0.0,0.0,-0.05855139523612413,0.640479104,0.0,-0.031170794270020466,0.0413952,0.01,0.0013199852287976278,0.0,31.20928,-0.06307450774225946,-0.0018384814786234329,0.0,0.0,-0.0002602231423218406,4130,2409,-0.2500293380872619,-0.11989203579537248,-0.0013943283646131596,-0.1793017710872565,-0.11101579007077397,0.0,-0.1775738142898422,0.0,0.21357421875,-0.02013947069644928,1.0022281408309937,0.5657476112246513,57366,-19.881022930145264,0.2,-0.016727088956395166,0.997804582118988,0.02637663,0.00026688384
-109.85654077000001,0.0,-0.32745310832885904,-0.011483753564905328,0.0,-0.012792240196075808,541,0.08264962072696386,1.267023195053693,9971712,-0.20982011325967018,-0.054428167259026966,336.96,-0.5,-0.3100601449629888,0.0,0.0,-0.057211530340598796,0.64046144,0.0,-0.03171799669255442,0.041472,0.01,0.001246200628682143,0.0,31.2208,-0.0606684254622899,-0.0009927016666220472,0.0,0.0,-0.0002474072137309144,4130,2414,-0.2431107687548053,-0.11489520220328947,-0.0013272678233544404,-0.17727443982557423,-0.11097884501720749,0.0,-0.16674239337283325,0.0,0.21800537109375,0.38823381066322327,1.0017540454864502,2.5114859998226167,57370,-19.876276206970214,0.2,-0.010527330252807587,0.9918491244316101,0.023243196,0.0002668224
-111.53925711999999,0.0,-0.3324415580016313,-0.011819119958741818,0.0,-0.012582960321904264,542,0.08088672322285657,1.2182027178707093,9990144,-0.21160918391578265,-0.0578941697794666,343.94,-0.5,-0.32024986660414523,0.0,0.0,-0.05752015953549645,0.640443776,0.0,-0.03114706942423457,0.0415488,0.01,0.0010861530544288042,0.0,31.23232,-0.06949422328088865,-0.007789961954222057,0.0,0.0,-0.00025703448419452487,4130,2418,-0.2457082411810249,-0.11724586465612259,-0.0013732546136669523,-0.18316640898944683,-0.11097539730993335,0.0,-0.17926041639138895,0.0,0.209326171875,0.03090319037437439,1.002314805984497,0.7043900966644288,57374,-19.88015022277832,0.2,-0.018105085520073772,0.9972559809684753,0.025990833,0.00026676096
-112.90134774999997,0.0,-0.3218516605400277,-0.011487538434877117,0.0,-0.013528867800939932,543,0.0806858669837117,1.1927426495909514,10008576,-0.192897794006713,-0.05499970935088985,344.42,-0.5,-0.3083612447944907,0.0,0.0,-0.051890877018913865,0.640426112,0.0,-0.03153256349560984,0.0416256,0.01,0.001245115582908814,0.0,31.24384,-0.06272478252408384,-0.0007429920529127813,0.0,0.0,-0.0002520320051012458,4128,2424,-0.23142771050140862,-0.11082322467562689,-0.0013465068452619443,-0.1718498351076759,-0.11093798565911071,0.0,-0.1652426092172524,0.0,0.2086181640625,0.11266614496707916,1.0020904541015625,1.028508323431015,57378,-19.878756046295166,0.2,-0.014995146263390779,0.9960116147994995,0.02322011,0.00026669952
-113.04377354999998,0.0,-0.3484313670363028,-0.011936427428494718,0.0,-0.010832612349380119,544,0.08047525468882127,1.204770012015961,10027008,-0.21489618731309307,-0.06041499740696827,337.94,-0.5,-0.31944174236307654,0.0,0.0,-0.05698285389681606,0.6404084480000001,0.0,-0.03160132422186026,0.0417024,0.01,0.0011143647748718245,0.0,31.25536,-0.06849833370603171,-0.005565139337678517,0.0,0.0,-0.0002613284658867983,4128,2428,-0.2436178893688355,-0.1190087716010686,-0.0014007919486837756,-0.1786108018920893,-0.11079648888816024,0.0,-0.1824344803005162,0.0,0.20040283203125,0.14493289589881897,1.0022163391113281,1.0620835304260254,57382,-19.879592514038087,0.2,-0.016359001293312758,0.9957500100135803,0.023408536,0.00026663808
-110.82933323000002,0.0,-0.3427487560032587,-0.011825358949799036,0.0,-0.0115357335808868,545,0.0824022659543758,1.255782761871944,10045440,-0.2130521687785524,-0.058085789464226364,326.9,-0.5,-0.31789854510452653,0.0,0.0,-0.05700631676287978,0.640390784,0.0,-0.03125507648054231,0.0417792,0.01,0.0011442042111108701,0.0,31.26688,-0.06441515316293625,-0.001992423602844992,0.0,0.0,-0.00025719907178512396,4128,2433,-0.24321164319414,-0.11798540340522111,-0.0013808866901391843,-0.18148161948539265,-0.11089812374978723,0.0,-0.18132892578324744,0.0,0.14642333984375,1.5181397199630737,1.0017074346542358,3.996929520368576,57386,-19.87674207687378,0.2,-0.011566203681286424,0.9876038432121277,0.017351946,0.00026657663999999997
-109.49574663000001,0.0,-0.33924205801864027,-0.012086871757148914,0.0,-0.012312101114528358,546,0.0856725964825687,1.2733744248775523,10063872,-0.2165331562327737,-0.05832548784115353,328.46,-0.5,-0.3254939021349789,0.0,0.0,-0.058154402173422,0.64037312,0.0,-0.0312694462596228,0.041856,0.01,0.0011848942732386705,0.0,31.278399999999998,-0.06673647824209125,-0.0014949875890927697,0.0,0.0,-0.0002651111031218344,4128,2437,-0.2455734321289249,-0.12207308517611376,-0.0014113142441307426,-0.1814970760453386,-0.11109336096188942,0.0,-0.18107797142646728,0.0,0.15113525390625,1.801975965499878,1.0018030405044556,3.8614062666893005,57390,-19.876740169525146,0.2,-0.012877232930622994,0.988472044467926,0.018081656,0.0002665152
-109.21499523,0.0,-0.33756980002030884,-0.012105812281030588,0.0,-0.008015234130046641,547,0.08898658247453925,1.3090425082612633,10082304,-0.23142612714090927,-0.0589478802004144,328.46,-0.5,-0.32321102676830177,0.0,0.0,-0.06268253136833543,0.640355456,0.0,-0.030824859289835947,0.0419328,0.01,0.001259763877088618,0.0,31.28992,-0.07047595845849045,-0.0016330495440396626,0.0,0.0,-0.0002646350952515841,4129,2441,-0.2590340138347754,-0.12569923167019872,-0.0014096958203660703,-0.18353447119123853,-0.11109540488508553,0.0,-0.17790912084994218,0.0,0.14825439453125,0.3120359182357788,1.0019099712371826,1.9782717108726502,57394,-19.87808675765991,0.2,-0.013657229975797236,0.9932953715324402,0.02045902,0.00026645376
-108.25627114000001,0.0,-0.343104749180665,-0.01214827486410375,0.0,-0.009774263508410918,548,0.08620384026911569,1.2977854010583383,10100736,-0.22559462849417392,-0.05762222206938697,328.83,-0.5,-0.32448450077384416,0.0,0.0,-0.06066924523705865,0.6403377920000001,0.0,-0.03148040948417494,0.0420096,0.01,0.0012358924238166462,0.0,31.30144,-0.06967920605124173,-0.0010337148226673832,0.0,0.0,-0.00026379662958382383,4129,2446,-0.2506593668345589,-0.12536324510932847,-0.0014074564305634736,-0.18473731080596145,-0.11111047848580903,0.0,-0.180153713464908,0.0,0.20689697265625,-0.06797569990158081,1.0021271705627441,0.4539030611515045,57398,-19.879060459136962,0.2,-0.018406102852895855,0.9982612729072571,0.025767807,0.00026639232
-109.23917566000002,0.0,-0.33684595038677134,-0.011961547268988038,0.0,-0.011093975917901844,549,0.08448865873682637,1.253464235791053,10119168,-0.21597775385631637,-0.058060517346567905,334.73,-0.5,-0.3192148052390965,0.0,0.0,-0.05778052458197705,0.640320128,0.0,-0.03155422463314081,0.0420864,0.01,0.001259221452831601,0.0,31.31296,-0.07488294995533587,-0.0013198445154741882,0.0,0.0,-0.0002630407696591012,4129,2450,-0.24437891801508377,-0.11838478486273697,-0.0013972910217619184,-0.17862557800620196,-0.11115956841425143,0.0,-0.180382411126987,0.0,0.26424560546875,-0.03848534822463989,1.0020809173583984,0.5169088408350945,57402,-19.87973556518555,0.2,-0.016099201142787935,0.9981717467308044,0.03031146,0.00026633088
-111.87127581,0.0,-0.3450684372026865,-0.011906033823244943,0.0,-0.012657421987063976,550,0.08333727793596235,1.1742625625365355,10137600,-0.2060755616567049,-0.05825447847040774,337.31,-0.5,-0.3133981941888109,0.0,0.0,-0.05485388492664433,0.640302464,0.0,-0.03209952025424156,0.0421632,0.01,0.0012483707784364622,0.0,31.32448,-0.07188217623523785,-0.0015579515949441266,0.0,0.0,-0.0002576224856488864,4129,2454,-0.24046037166160417,-0.11508669243725704,-0.001383895172589733,-0.1838225872633092,-0.11070971597602661,0.0,-0.18219554152725526,0.0,0.25137939453125,0.04939292371273041,1.001511573791504,0.8261160165071487,57406,-19.873202991485595,0.2,-0.009747785481158644,0.9963749647140503,0.022540871,0.00026626944
-111.92535069999998,0.0,-0.3395185487705271,-0.011638795107584815,0.0,-0.013360544533093667,551,0.07857116156730462,1.2417732558756982,10156032,-0.20267025763251134,-0.05558190125462714,338.35,-0.5,-0.3069834872860592,0.0,0.0,-0.0544728925670526,0.6402848,0.0,-0.03139372619462299,0.04224,0.01,0.0012342648276697015,0.0,31.336,-0.06971429303432342,-0.0017205891573770424,0.0,0.0,-0.0002536922942871862,4129,2459,-0.23033131854189742,-0.11500128412046198,-0.0013624403696593798,-0.166190063604868,-0.11083411255441714,0.0,-0.18019536258353322,0.0,0.15838623046875,0.7048197388648987,1.001392126083374,2.3049788594245912,57410,-19.87247543334961,0.2,-0.014056827151216566,0.9921492338180542,0.01861288,0.000266208
-109.69068962999998,0.0,-0.3417808514940206,-0.012016736345841057,0.0,-0.011723585974929543,552,0.08305399550771767,1.2864217673614173,10174464,-0.21629752929474175,-0.05770929751657773,336.29,-0.5,-0.32046403403347284,0.0,0.0,-0.05959988281190081,0.6402671360000001,0.0,-0.031072516802789846,0.0423168,0.01,0.0012472857326631332,0.0,31.34752,-0.06878447764683543,-0.00198864861060426,0.0,0.0,-0.00026068629716396796,4129,2463,-0.24661100879118358,-0.1214608535013171,-0.0013932374726212718,-0.17832695705247903,-0.11101625669635248,0.0,-0.1851049816322349,0.0,0.13936767578125,0.4223193824291229,1.0015056133270264,1.6996901690959931,57414,-19.873405075073244,0.2,-0.012463594088330865,0.9924067258834839,0.015606659,0.00026614656
