reward_terms/coef_rate,reward_terms/lat_vel,time/time_elapsed,reward_terms/residual,reward_terms/energy,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/stop,reward_terms/clearance,reward_terms/foot_ahead,reward_terms/action_rate,time/iterations,rollout/ep_rew_mean,time/fps,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/time,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/upright,reward_terms/angmom,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/torque,reward_terms/stance,reward_terms/assist_pen,curriculum/ent_coef,curriculum/ctrl_drop_prob,curriculum/stance_ratio,reward_terms/fwd_speed,reward_terms/alive,reward_terms/height,curriculum/ctrl_jitter_ms,reward_terms/overrun,time/total_timesteps,reward_terms/ang_xy,reward_terms/air_time,reward_terms/vz,train/approx_kl,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/n_updates
-0.5881589921346235,-3.050227308890516e-08,8250,-0.11073590068816229,-0.017714780632807278,1744.68,-0.0035233117179709885,0.0,0.11626168672770687,0.0,-0.10176018043807111,2018,803.62074044,4508,-0.14009179525223436,-0.14764194947385206,-0.5,48.235839999999996,0.1549056,-0.031784245437088104,-0.0591206369760284,-0.4767131074611,0.0,-0.1066226232342734,-0.00012597531952254467,0.0,0.01,0.00156672,0.6143717120000001,4.5516329964757025,0.0,-0.007322565682624137,0.1253376,0.0,37195776,-0.2606727171912777,0.0024658193093879768,-0.040406132895207655,0.018647507,49.06659698486328,0.00020705664,0.2,-0.014051848620874807,1.002821922302246,144.32503204345704,0.9643306136131287,-34.08662414550781,0.232861328125,15190
-0.5959652467627697,-3.073195288827369e-08,8254,-0.1103336854078408,-0.017593329124484233,1712.56,-0.0034672618622013647,0.0,0.11858693188435783,0.0,-0.10370564436039142,2019,789.88659108,4508,-0.14500986123068807,-0.1494197535978082,-0.5,48.24736,0.1549824,-0.04127615053219225,-0.06131843768111446,-0.47792819336771675,0.0,-0.1070239915980678,0.0,0.0,0.01,0.0015782399999999999,0.614354048,4.5187691260106435,0.0,-0.009907358486476111,0.1262592,0.0,37214208,-0.2639664192839274,0.002821179776219651,-0.05005227605450392,0.014970104,43.77060317993164,0.00020701056,0.2,-0.012264084839262068,1.0022233724594116,131.7618721008301,0.9589317440986633,-34.08060150146484,0.21478271484375,15194
-0.6028158870172993,-2.9784498447193113e-08,8258,-0.11021448812257524,-0.017424381335432344,1759.39,-0.0034155987981795764,0.0,0.1274222292357729,0.0,-0.1049326538368418,2020,816.8048133400001,4508,-0.1469658059698421,-0.1492584029812907,-0.5,48.258880000000005,0.1550592,-0.04541333370914435,-0.06290584959568686,-0.4814538662715664,0.0,-0.10632052964534541,-0.0002205592731999769,0.0,0.01,0.0015897600000000002,0.614336384,4.333723592547219,0.0,-0.010209867984343689,0.1271808,0.0,37232640,-0.2596496021507894,0.002679577789321128,-0.05343201005848645,0.016838247,159.2365264892578,0.00020696448,0.2,-0.0123008081340231,1.0016674995422363,287.57891540527345,0.944025993347168,-34.07416820526123,0.18076171875,15198
-0.594398599353235,-3.0460364459594796e-08,8262,-0.11093634947152076,-0.017882127721391985,1778.63,-0.003536314479209516,0.0,0.1321018395351464,0.0,-0.10120609505796607,2021,829.85516264,4508,-0.14127988733438993,-0.15070141292446565,-0.5,48.270399999999995,0.155136,-0.03548778908794948,-0.06018220893216913,-0.4795463399031429,0.0,-0.10811084581563106,-1.3356070354871296e-05,0.0,0.01,0.00160128,0.61431872,4.713298481989386,0.0,-0.008452944047198534,0.1281024,0.0,37251072,-0.2690539957681722,0.002951930086257764,-0.04724235181424925,0.014846188,65.08152770996094,0.00020691839999999997,0.2,-0.01607326422818005,1.0019738674163818,149.37251052856445,0.9678797125816345,-34.0756275177002,0.180615234375,15202
-0.6133757943013034,-3.1681883952443045e-08,8266,-0.10972729224680494,-0.017771797536929774,1852.42,-0.003440715396258532,0.0,0.13820688559353658,0.0,-0.10675277223027792,2022,876.73945745,4508,-0.15177224818069793,-0.14771661186483742,-0.5,48.28192,0.1552128,-0.04091181596297873,-0.06444018536702933,-0.5054285976300483,0.0,-0.10913928265705447,0.0,0.0,0.01,0.0016128000000000002,0.614301056,4.456081855850843,0.0,-0.00871368206753961,0.129024,0.0,37269504,-0.2625225187800232,0.0031814221357409325,-0.04989665692311264,0.018998822,44.3912353515625,0.00020687232,0.2,-0.013636434241198004,1.0027134418487549,163.72896575927734,0.9563543796539307,-34.084420394897464,0.2260009765625,15206
-0.6038616766163881,-3.028227932342286e-08,8270,-0.11024509105064911,-0.017739508627307974,1764.61,-0.0034829365927417713,0.0,0.12793706583325767,0.0,-0.10456562361493708,2023,826.4609620800001,4508,-0.15241756347605018,-0.1514531405258911,-0.5,48.293440000000004,0.1552896,-0.04456202306689466,-0.06374230912906609,-0.49384949860827543,0.0,-0.10825682246542125,-9.680514544118991e-06,0.0,0.01,0.00162432,0.614283392,4.393498936867256,0.0,-0.010520561996740925,0.1299456,0.0,37287936,-0.2699313298591565,0.002869464864488691,-0.05223833947388175,0.015597376,113.5745849609375,0.00020682624,0.2,-0.011166781175415964,1.0016597509384155,317.8547668457031,0.9389870762825012,-34.075320434570315,0.17000732421875,15210
-0.5961115653631741,-3.126449047203666e-08,8274,-0.11097953241446401,-0.018092782099681733,1733.64,-0.0035533271135788514,0.0,0.12819460230504884,0.0,-0.10150749933251402,2024,813.3891660499999,4508,-0.14668083836638612,-0.15534535894087284,-0.5,48.304959999999994,0.1553664,-0.041519000422093895,-0.06156555827755155,-0.4966064303905707,0.0,-0.10957977439219875,0.0,0.0,0.01,0.00163584,0.614265728,4.621035159838201,0.0,-0.01082115749299365,0.1308672,0.0,37306368,-0.2716963262795796,0.0028911664816809613,-0.051726202112177044,0.013663007,130.9687957763672,0.00020678016,0.2,-0.011098538944497704,1.0012588500976562,375.17628784179686,0.9280592203140259,-34.06849250793457,0.11680908203125,15214
-0.6038212916071911,-3.196021222999732e-08,8278,-0.11014059236433865,-0.01774356737626244,1723.62,-0.0034500645156105812,0.0,0.12539794112618652,0.0,-0.10403559082891312,2025,816.85895882,4508,-0.15083861046692942,-0.15514105993698446,-0.5,48.31648,0.1554432,-0.04137042173201311,-0.062186888449308766,-0.49539473063770206,-1.8445956003334788e-05,-0.10873186972944487,-8.098717941866387e-06,0.0,0.01,0.0016473600000000003,0.614248064,4.4715234892487965,0.0,-0.010319059238899727,0.1317888,0.0,37324800,-0.26578437441715336,0.0022753896838467983,-0.051370077966714736,0.01392816,119.6729736328125,0.00020673407999999998,0.2,-0.012351982307154685,1.0014095306396484,277.6441162109375,0.9373432397842407,-34.070235633850096,0.13822021484375,15218
-0.5869680111435492,-3.097598497512254e-08,8282,-0.11099227262830309,-0.01828262003021975,1753.74,-0.003620367183889834,0.0,0.11693369356834744,0.0,-0.10192290207508982,2026,836.2059351,4508,-0.1406927104331609,-0.15408778699332396,-0.5,48.328,0.15552,-0.030296133821355858,-0.05927568705000635,-0.4809683401525169,0.0,-0.10944125722640466,0.0,0.0,0.01,0.0016588800000000002,0.6142304000000001,4.72253741915451,0.0,-0.007846858429569016,0.1327104,0.0,37343232,-0.2682403814076411,0.002758245620902421,-0.04373830145196307,0.013944988,77.5417709350586,0.000206688,0.2,-0.013104972010478378,1.0010952949523926,219.02786560058593,0.9551819562911987,-34.067679214477536,0.1333740234375,15222
-0.6242738873250663,-3.3315407632476774e-08,8286,-0.11009917627561489,-0.017869772191184442,1682.18,-0.00345974149335176,0.0,0.1355391462418303,0.0,-0.10471964073014686,2027,796.0312464,4508,-0.15231158636955305,-0.15410625229127953,-0.5,48.33952,0.1555968,-0.0508468790479884,-0.0633621557983537,-0.5028458956765237,0.0,-0.11004598967242811,-4.434653871189822e-05,0.0,0.01,0.0016704,0.614212736,4.578498380581058,0.0,-0.01297961714539072,0.133632,0.0,37361664,-0.2666849683701507,0.0026882585144550023,-0.05901870543310309,0.015192771,72.7705307006836,0.00020664191999999999,0.2,-0.015225062915123998,1.0010285377502441,148.44936027526856,0.9509916305541992,-34.06546573638916,0.17276611328125,15226
-0.5952174422082213,-3.099360118608407e-08,8290,-0.11083471243419943,-0.018042875910047298,1705.9,-0.003545303932295777,0.0,0.12269478656435664,0.0,-0.1018261687198592,2028,814.0716697,4508,-0.14839773603747042,-0.15422305891696012,-0.5,48.35104,0.1556736,-0.028207360703146143,-0.059616287535351246,-0.49648565576408976,0.0,-0.10877666900437695,0.0,0.0,0.01,0.00168192,0.614195072,4.578649881570731,0.0,-0.008096967053864737,0.1345536,0.0,37380096,-0.2660083595839312,0.002992077811440039,-0.040336895330381504,0.013006742,56.3043098449707,0.00020659584,0.2,-0.014003268966916949,1.0009026527404785,203.640535736084,0.9656820893287659,-34.06449794769287,0.13839111328125,15230
-0.5979080265926742,-3.2616836943523706e-08,8295,-0.11044053144326887,-0.017882465282073438,1728.42,-0.0035422759834560147,0.0,0.11774992045981565,0.0,-0.10527696454193837,2029,832.20106118,4508,-0.1432491365989305,-0.14746605533386895,-0.5,48.36256,0.1557504,-0.030617489790442882,-0.05805258488673309,-0.48189682599132144,0.0,-0.10818051650973279,-0.00017650223909680354,0.0,0.01,0.00169344,0.614177408,4.677169824112078,0.0,-0.007216312990604647,0.1354752,0.0,37398528,-0.26164333643061166,0.0027159278138747644,-0.041380355622244576,0.0139339585,64.99092102050781,0.00020654976,0.2,-0.013244228094117716,1.0012274980545044,216.81478271484374,0.9382303357124329,-34.06672115325928,0.13651123046875,15234
-0.6157323726555127,-3.111992598425238e-08,8299,-0.10968649172238758,-0.01769531689129219,1739.02,-0.0034418420715667396,0.0,0.13124311451121456,0.0,-0.10603904634130827,2030,839.6377902400001,4508,-0.1552238983815773,-0.15128652315092483,-0.5,48.37408,0.1558272,-0.044136952869933736,-0.06393393356476425,-0.5090112767153943,0.0,-0.10825371730473651,0.0,0.0,0.01,0.0017049600000000002,0.6141597440000001,4.294438382801257,0.0,-0.010870417842349342,0.1363968,0.0,37416960,-0.2610834405977236,0.002889538701209757,-0.05339986936120444,0.012976086,40.8729362487793,0.00020650368000000002,0.2,-0.016181118477834388,1.0013296604156494,105.73956527709962,0.9717749357223511,-34.06987628936768,0.1368408203125,15238
-0.6001824435054732,-3.0101654501475086e-08,8303,-0.11060924817283388,-0.01783976492723223,1750.12,-0.0034943398186806332,0.0,0.12671816705007713,0.0,-0.10288803111399447,2031,838.7225403900001,4508,-0.14980362175652098,-0.1518233217455961,-0.5,48.3856,0.155904,-0.042470978417697855,-0.06433180288274233,-0.5052505152454937,-3.43150038841284e-05,-0.10833193170062276,0.0,0.0,0.01,0.0017164800000000003,0.61414208,4.42328175266085,0.0,-0.010523439107038395,0.1373184,0.0,37435392,-0.2606338811420332,0.0029823121666494343,-0.049988856892905206,0.015177211,105.81813049316406,0.0002064576,0.2,-0.013313006982207299,1.0011377334594727,272.42966690063474,0.9502090811729431,-34.06743545532227,0.1382568359375,15242
-0.6062274680907458,-3.136686137169109e-08,8307,-0.11015464773783194,-0.017549970023035613,1750.04,-0.003436353935110768,0.0,0.12090695233515374,0.0,-0.10444562630393889,2032,833.30664562,4508,-0.1460925351162137,-0.14761684513456766,-0.5,48.39712,0.1559808,-0.036031058876486464,-0.06102995660831387,-0.4854510384755252,0.0,-0.10721303666365878,0.0,0.0,0.01,0.0017280000000000002,0.614124416,4.50921609384859,0.0,-0.009084376935276299,0.13824,0.0,37453824,-0.25383273869907336,0.002498371342274671,-0.046383228494140644,0.014808072,82.3810806274414,0.00020641152,0.2,-0.01492202995577827,1.0011110305786133,175.99951171875,0.9644057154655457,-34.066233444213864,0.144287109375,15246
-0.5921200807723751,-3.0764166931117375e-08,8311,-0.11023989131894303,-0.017797893970680004,1790.96,-0.0034993166234883566,0.0,0.13263761075799305,0.0,-0.1040304727355924,2033,859.1097974300001,4508,-0.15298282715264708,-0.1522261147137889,-0.5,48.40864,0.1560576,-0.03890463839553913,-0.0604634867258579,-0.5004475253065924,0.0,-0.10821697865887762,-7.173263090145016e-07,0.0,0.01,0.00173952,0.614106752,4.443361065008022,0.0,-0.010067177697641457,0.1391616,0.0,37472256,-0.26010501718055185,0.002959525358164683,-0.05164824124611053,0.0129281385,86.4320297241211,0.00020636544,0.2,-0.01443924242630601,1.0014785528182983,193.4765998840332,0.9603971838951111,-34.07059993743896,0.14227294921875,15250
-0.6110854801401918,-3.107646317130806e-08,8315,-0.11033768389080019,-0.017805994343639824,1814.57,-0.003503687783559093,0.0,0.13804747271145448,0.0,-0.10385405220805503,2034,870.4592390500002,4508,-0.14444903221613092,-0.15175988150808803,-0.5,48.42016,0.1561344,-0.044872628988126315,-0.06444124455335201,-0.489924106435895,0.0,-0.10824559127646283,-1.5153156904271558e-05,0.0,0.01,0.00175104,0.6140890880000001,4.589021038034104,0.0,-0.011401196171621197,0.1400832,0.0,37490688,-0.26291531426219006,0.002830402395274076,-0.05582238463955772,0.015268499,73.72530364990234,0.00020631935999999997,0.2,-0.014079610200133175,1.0021672248840332,172.3480308532715,0.958132803440094,-34.07673034667969,0.17744140625,15254
-0.6102759893560521,-3.158606131346836e-08,8319,-0.1096886804484862,-0.017396405699374735,1831.4,-0.0033961146930260983,0.0,0.11175512005983906,0.0,-0.10580998483860672,2035,875.7408756500001,4508,-0.15259152524214137,-0.1458437592191929,-0.5,48.43168,0.1562112,-0.037370777711930175,-0.0641096999770955,-0.4896219855802893,-1.8445956003334788e-05,-0.10677491118520716,-0.0001738616325884116,0.0,0.01,0.0017625600000000003,0.614071424,4.39533844887345,0.0,-0.007829716969493986,0.1410048,0.0,37509120,-0.2591158829933881,0.0027669263266337416,-0.04593173784814082,0.016234461,96.56446838378906,0.00020627328,0.2,-0.01479612958501093,1.002146601676941,166.07442626953124,0.9644918441772461,-34.079460334777835,0.179248046875,15258
-0.6039027233178742,-3.1194575650753856e-08,8323,-0.1104284181139762,-0.01789843992571767,1818.08,-0.003485156514645505,0.0,0.13201325715227677,0.0,-0.10403349276055,2036,863.0498346700001,4508,-0.1488639163917036,-0.15400253825547677,-0.5,48.443200000000004,0.156288,-0.04342316529367951,-0.06666111813915958,-0.493033662159603,0.0,-0.1091284336732086,-0.00014892661848448942,0.0,0.01,0.0017740800000000001,0.61405376,4.515068266892121,0.0,-0.010651050996452619,0.1419264,0.0,37527552,-0.26652833157842576,0.0025157321069855243,-0.054347233669320594,0.014726895,103.68708038330078,0.0002062272,0.2,-0.014002811530372129,1.0015454292297363,184.14369583129883,0.9615508317947388,-34.07201442718506,0.14931640625,15262
-0.6059405028387669,-3.1482141843527745e-08,8327,-0.11057405294832479,-0.01792843714164076,1787.39,-0.0034914644449351665,0.0,0.13671882791595025,0.0,-0.10259647682314468,2037,841.1467105400001,4508,-0.14910590808541593,-0.15433767271015175,-0.5,48.454719999999995,0.1563648,-0.042871849140235216,-0.0644097968432489,-0.4969322299664431,0.0,-0.10951610366526425,-5.674619164088586e-05,0.0,0.01,0.0017856,0.614036096,4.5023073316236575,0.0,-0.010627450155557362,0.142848,0.0,37545984,-0.26431020434035013,0.002762585503256155,-0.05462120521492839,0.014340567,107.92382049560547,0.00020618112,0.2,-0.012645050417631865,1.0015709400177002,264.53515701293946,0.9430176019668579,-34.07223243713379,0.17252197265625,15266
-0.5912419225472043,-3.073089055378526e-08,8331,-0.11045243067587804,-0.017606896829151335,1788.76,-0.0034427801546558544,0.0,0.11963869182028068,0.0,-0.10336072248384291,2038,839.11379457,4508,-0.1484558841741449,-0.14852316609866073,-0.5,48.46624,0.1564416,-0.031324747817847706,-0.05833125945406995,-0.4808929809022218,0.0,-0.10774525799754787,-2.489618194559735e-08,0.0,0.01,0.0017971200000000001,0.6140184320000001,4.506230521525455,0.0,-0.008377470310995245,0.1437696,0.0,37564416,-0.2529633416319708,0.003054469409916136,-0.04384198968827608,0.011269023,92.79347229003906,0.00020613503999999998,0.2,-0.012104289815761149,1.0011557340621948,236.58740234375,0.9465564489364624,-34.067943000793456,0.10440673828125,15270
-0.6090333884017558,-3.170718881614099e-08,8335,-0.11031686074002958,-0.0178569799532573,1806.58,-0.003499732871995384,0.0,0.1333770740551738,0.0,-0.1043139139334226,2039,844.62551885,4508,-0.14537112323296236,-0.1478112936089685,-0.5,48.47776,0.1565184,-0.040911354845737095,-0.06347988957272757,-0.4842291842453234,0.0,-0.109352153104204,-9.964779772239639e-05,0.0,0.01,0.00180864,0.614000768,4.516553485780488,0.0,-0.010044782992721714,0.1446912,0.0,37582848,-0.26515761075200617,0.002774521359242499,-0.050656537650202324,0.014524532,87.47118377685547,0.00020608895999999998,0.2,-0.014976176037453114,1.0017354488372803,176.06265296936036,0.9587966203689575,-34.07277355194092,0.16412353515625,15274
-0.5913950117786675,-3.0020206707796903e-08,8339,-0.11071456594358407,-0.017695277006996215,1801.87,-0.0034654771829632867,0.0,0.10866594512017276,0.0,-0.103164147594958,2040,838.0081086299999,4508,-0.1453974173370478,-0.14857069426426966,-0.5,48.489279999999994,0.1565952,-0.03831812749958438,-0.0609874748916683,-0.4791572881583331,0.0,-0.10816157606457537,-4.5104116109612746e-07,0.0,0.01,0.00182016,0.613983104,4.523585034152483,0.0,-0.009403121774848911,0.1456128,0.0,37601280,-0.2595687405906408,0.0025358062929525557,-0.04974852396163701,0.01352377,46.457801818847656,0.00020604287999999998,0.2,-0.013499191496521235,1.001787543296814,147.57925834655762,0.9629544615745544,-34.07473258972168,0.135791015625,15278
-0.6012876560710483,-3.031514838874228e-08,8343,-0.11027927961100017,-0.017623407605808647,1821.53,-0.0034592335048901964,0.0,0.12922412743495768,0.0,-0.10412775097819574,2041,853.0950654700001,4508,-0.14714010420017343,-0.150550229315458,-0.5,48.5008,0.156672,-0.035192402503700544,-0.06056388856419394,-0.4872280504930889,-0.00012830878323357966,-0.10797006768375021,-6.302310895982377e-05,0.0,0.01,0.0018316800000000002,0.61396544,4.422324298262435,0.0,-0.009329525985564057,0.1465344,0.0,37619712,-0.25889735526085444,0.002867294679163024,-0.04847939661004452,0.019217508,63.48221206665039,0.0002059968,0.2,-0.013293437450192869,1.0019056797027588,127.66080207824707,0.9703635573387146,-34.07548370361328,0.22530517578125,15282
-0.6186789040858395,-3.182420561758575e-08,8348,-0.11032126126325263,-0.017851320523481522,1897.03,-0.003485783559660046,0.0,0.13123211447050942,0.0,-0.10621409987932026,2042,905.3650948999999,4508,-0.14776722334709186,-0.1499055742787242,-0.5,48.51232,0.1567488,-0.04270500254030646,-0.06616224405926606,-0.48405551407943126,0.0,-0.10968587955542926,-1.5662589731297772e-05,0.0,0.01,0.0018432000000000001,0.6139477760000001,4.616052921638451,0.0,-0.010656421988956506,0.147456,0.0,37638144,-0.2639671135567612,0.0029492176480643037,-0.055145901174586266,0.015183067,90.8050765991211,0.00020595072,0.2,-0.014226153236813843,1.001844882965088,178.38303833007814,0.9556936621665955,-34.074338722229,0.1720703125,15286
-0.6067542850477204,-3.0847502534035836e-08,8352,-0.11039957515133741,-0.01784002853759201,1883.04,-0.003471854628295659,0.0,0.12696563365229216,0.0,-0.10383922142847715,2043,893.78560105,4508,-0.14560946192625807,-0.15276608396832833,-0.5,48.52384,0.1568256,-0.04020825460222929,-0.06101528852032372,-0.49485190394991246,-0.00010579366547365983,-0.10908878153575922,-6.442171168726812e-05,0.0,0.01,0.00185472,0.613930112,4.4354588951574945,0.0,-0.00992422412114792,0.1483776,0.0,37656576,-0.25964819903549285,0.00321668717596266,-0.04939872411507282,0.012994999,36.725807189941406,0.00020590464000000002,0.2,-0.01570326666114852,1.0019094944000244,113.73805732727051,0.9757689237594604,-34.075123977661136,0.151611328125,15290
-0.6119967393902793,-3.230918930597823e-08,8356,-0.11080521378860661,-0.01824896115276433,1897.64,-0.0035655028595878513,0.0,0.14268393204540827,0.0,-0.10411554436686409,2044,905.7632124200001,4508,-0.1421032843473051,-0.154858041395168,-0.5,48.53536,0.1569024,-0.03843057107629841,-0.06157349441175445,-0.476020198337304,0.0,-0.11154782574110635,-9.201593940101827e-05,0.0,0.01,0.00186624,0.613912448,4.746295897597438,0.0,-0.010142937783368071,0.1492992,0.0,37675008,-0.26924323871095807,0.0026925984065100136,-0.053315670021153616,0.016712377,118.45658874511719,0.00020585856,0.2,-0.014975926000624895,1.0014145374298096,201.29337997436522,0.9576699733734131,-34.0698205947876,0.1833984375,15294
-0.6085206730453608,-3.169248808560226e-08,8360,-0.1104560304066166,-0.017917030378815802,1851.29,-0.003487828801507797,0.0,0.1234893526420467,0.0,-0.10434860804717168,2045,877.0618460500002,4508,-0.14904770342976803,-0.15194863453192553,-0.5,48.54688,0.1569792,-0.03568783306069703,-0.060339196419633395,-0.4978640862326502,0.0,-0.11007250152140424,-9.52631903346682e-06,0.0,0.01,0.00187776,0.613894784,4.477830052411677,0.0,-0.008674297020954408,0.1502208,0.0,37693440,-0.2602514331715111,0.0029964181368187484,-0.04413241729171658,0.015161988,38.773094177246094,0.00020581247999999997,0.2,-0.013617615506518632,1.0015816688537598,138.9121181488037,0.9660874605178833,-34.07240600585938,0.15810546875,15298
-0.5881218555302588,-3.12570449615067e-08,8364,-0.11074871894925904,-0.017919253464058444,1900.84,-0.0035221466741956744,0.0,0.13759336212750253,0.0,-0.10303618624707521,2046,910.73125519,4508,-0.14448421892548255,-0.1555581098494868,-0.5,48.5584,0.157056,-0.03163094682419294,-0.056761985308009105,-0.4810079987285792,0.0,-0.10916840887769139,0.0,0.0,0.01,0.0018892800000000001,0.61387712,4.556215886375672,0.0,-0.008255519864794652,0.1511424,0.0,37711872,-0.26000185901331896,0.00281412607162363,-0.04576604492764232,0.0125543475,79.61536407470703,0.0002057664,0.2,-0.015197635209187866,1.0014057159423828,151.57812957763673,0.9675891399383545,-34.07072448730469,0.151171875,15302
-0.6034128320617178,-3.083927626112529e-08,8368,-0.11027562547605772,-0.018154734008112777,1958.49,-0.0035626335041054275,0.0,0.1450472068389156,0.0,-0.10464941518289574,2047,951.3232140799998,4508,-0.1496832670807428,-0.15607267606705696,-0.5,48.569919999999996,0.1571328,-0.03548422839388956,-0.06263381513265148,-0.5057625112633893,0.0,-0.11040134179192829,0.0,0.0,0.01,0.0019008000000000002,0.613859456,4.472239516169283,0.0,-0.009038117749576321,0.152064,0.0,37730304,-0.26748669043283013,0.003355033123322452,-0.04767760310887256,0.014666572,76.06776428222656,0.00020572032,0.2,-0.012884688354097307,1.001473307609558,207.2044891357422,0.9419897198677063,-34.06896533966064,0.14786376953125,15306
-0.6036072859283862,-3.220877927921691e-08,8372,-0.11070947184956675,-0.018267891806365483,1871.26,-0.0035427799521503844,0.0,0.1275228735660688,0.0,-0.10464880877672861,2048,892.2277165799999,4508,-0.14895090923511675,-0.15838887314553685,-0.5,48.58144,0.1572096,-0.030088633619620227,-0.06204559191732976,-0.4946366828015425,0.0,-0.11158460575355059,0.0,0.0,0.01,0.0019123200000000001,0.613841792,4.595689220602455,0.0,-0.008357454260628651,0.1529856,0.0,37748736,-0.27016484985903194,0.003055011727459108,-0.04546446207606478,0.013437539,97.36077117919922,0.00020567424,0.2,-0.01219285752158612,1.001263976097107,182.5797492980957,0.9599398970603943,-34.06971950531006,0.14560546875,15310
-0.6122212156582224,-3.1626965623279825e-08,8376,-0.11039449523018864,-0.018241480583048277,1848.66,-0.003544675318239098,0.0,0.13657599526715986,0.0,-0.10522134061342173,2049,883.6333998700002,4508,-0.1466981536858227,-0.16086564961052963,-0.5,48.59296,0.1572864,-0.0612290921088878,-0.06983518894494925,-0.49859892262124206,0.0,-0.11052338593473078,-0.0010173640042390047,0.0,0.01,0.00192384,0.613824128,4.505023107802471,0.0,-0.015278933870906751,0.1539072,0.0,37767168,-0.27613862160183067,0.0027869995683431625,-0.0713318528586612,0.014645807,98.82877349853516,0.00020562816000000003,0.2,-0.012562031723791733,1.0013986825942993,297.092081451416,0.9404152631759644,-34.069444847106936,0.13558349609375,15314
-0.5980939979320062,-3.2415653950895865e-08,8380,-0.11059581058268592,-0.01857220149075853,1808.68,-0.003643476892387738,0.0,0.14236042236054922,0.0,-0.10378868202701663,2050,863.8965843699999,4508,-0.15267994036847213,-0.1538089157584922,-0.5,48.60448,0.1573632,-0.031865098131472286,-0.05863772782834826,-0.5032366384200991,0.0,-0.11231860962406962,0.0,0.0,0.01,0.00193536,0.613806464,4.732385888230343,0.0,-0.008117505449686528,0.1548288,0.0,37785600,-0.27066754269301324,0.002845050686220121,-0.04377286437477117,0.013791951,154.6726531982422,0.00020558208,0.2,-0.012669135705800727,1.0011364221572876,217.8475082397461,0.9654577970504761,-34.06918601989746,0.12679443359375,15318
-0.6066344861119298,-3.26033229523046e-08,8384,-0.11061547929387114,-0.01851675815495551,1856.7,-0.003601838487670973,0.0,0.15124757576236159,0.0,-0.10430282146074302,2051,906.7185121499999,4508,-0.1480127914613637,-0.1591095234834011,-0.5,48.616,0.15744,-0.05031264797830961,-0.06627505923322889,-0.4996595835182618,0.0,-0.11221434686516758,-1.1552638316091856e-06,0.0,0.01,0.0019468800000000002,0.6137888,4.73298757396183,0.0,-0.013095239687828828,0.1557504,0.0,37804032,-0.2741521359688573,0.003012693787847335,-0.06224166018026521,0.015032515,127.15398406982422,0.00020553599999999998,0.2,-0.011674553784541786,1.0009886026382446,284.176741027832,0.9265904426574707,-34.06511039733887,0.14183349609375,15322
-0.6089333106216144,-3.158194952541561e-08,8388,-0.11059522048907547,-0.018802152207837722,1811.55,-0.003679866772795764,0.0,0.14927847156722726,0.0,-0.10456945357091477,2052,883.9694181700002,4508,-0.15114650682168013,-0.16104341522265864,-0.5,48.627520000000004,0.1575168,-0.030246502022331923,-0.06197536184562818,-0.5112213406035699,-0.00021647042336149348,-0.1129585970291506,0.0,0.0,0.01,0.0019584000000000003,0.613771136,4.55034953487979,0.0,-0.007819389013868682,0.156672,0.0,37822464,-0.2684170862840267,0.003243271080363128,-0.04204774625781842,0.012108926,44.0713996887207,0.00020548992,0.2,-0.015828293992672115,1.0015804767608643,106.21118812561035,0.980620801448822,-34.069891357421874,0.13914794921875,15326
-0.5970370782590111,-3.2539574400494014e-08,8392,-0.11083652139586568,-0.018614940598933906,1736.46,-0.003630181698740722,0.0,0.14752890720596984,0.0,-0.10247355549181819,2053,844.9038467999999,4508,-0.15049139774602482,-0.16200896190008093,-0.5,48.63904,0.1575936,-0.04570138784751569,-0.06680057750142593,-0.507322420810713,0.0,-0.1126151909465906,-0.0001168705647531778,0.0,0.01,0.00196992,0.613753472,4.55841572773442,0.0,-0.011320894921530754,0.1575936,0.0,37840896,-0.2774886373999784,0.0030045559332292113,-0.055307000047559056,0.013449779,202.29383850097656,0.00020544383999999998,0.2,-0.009636736469110474,1.0012751817703247,344.81783294677734,0.9128236174583435,-34.070796966552734,0.14564208984375,15330
-0.5955026917669596,-3.024247745819717e-08,8396,-0.11069438665441222,-0.018072678251830024,1718.74,-0.003550768371285389,0.0,0.12924461654957456,0.0,-0.10234901192742075,2054,836.67751451,4508,-0.14819171954627944,-0.15813322669412855,-0.5,48.65056,0.1576704,-0.03707705703985999,-0.0612259477836575,-0.4980642948581689,0.0,-0.10902462655336428,0.0,0.0,0.01,0.00198144,0.613735808,4.496703619361684,0.0,-0.009364534140370194,0.1585152,0.0,37859328,-0.2638904286964665,0.0028884537298128838,-0.048766492618834666,0.014395589,217.38853454589844,0.00020539776,0.2,-0.01320150112733245,1.0009348392486572,390.7248336791992,0.9197330474853516,-34.06478996276856,0.1279541015625,15334
