reward_terms/hip_roll,reward_terms/phase_contact,time/total_timesteps,reward_terms/action_rate,reward_terms/coef_rate,reward_terms/fwd_speed,reward_terms/clearance,reward_terms/overrun,reward_terms/lat_vel,curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/alive,reward_terms/stance,time/iterations,curriculum/sprint_dist_m,reward_terms/residual,reward_terms/upright,reward_terms/torque,reward_terms/ang_xy,time/time_elapsed,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/angmom,time/fps,reward_terms/assist_pen,reward_terms/vz,reward_terms/step_rate,curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/energy,reward_terms/motor_vel,reward_terms/height,reward_terms/time,reward_terms/foot_ahead,rollout/ep_len_mean,reward_terms/stop,reward_terms/stance_time,curriculum/stance_ratio,reward_terms/foot_slip,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,train/loss,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/std
-0.2033235714717984,-0.23206934443634658,124475616,-0.10472825174286125,-0.5120499749813829,4.300837055308906,0.11898226940468565,0.0,-2.574965194650243e-08,0.5185716,232.08203348000004,0.0,0.0,2413,100.0,-0.11274784389308914,-0.04411057832783535,-0.3995703912809254,-0.28632610833261124,10467,4.0,0.00254611468860983,-0.06413329851668234,4248,0.0,-0.06424225977560312,0.0,0.007554073600000001,0.05,-0.0652379521902208,-0.013095680680671013,-0.013651879002365218,-0.5,0.0,998.8,0.0,-0.00029093313464222267,0.530728532,-0.49288611321935133,0.2,34130,0.021077005,0.000258514272,0.20308837890625,107.70794677734375,0.9029975533485413,261.77839279174805,-0.02232701168395579,-34.07172889709473,1.0016664266586304
-0.20157376381075515,-0.23514073356299584,124494048,-0.10488606507007148,-0.5370741820384425,4.222759415295788,0.12038076940405294,0.0,-2.6095635332150726e-08,0.5186484,235.42714101,0.0,0.0,2414,100.0,-0.11257229140657558,-0.03722358844915195,-0.4025957802713879,-0.28907122996990686,10472,4.0,0.0027859149429584956,-0.06347119149496575,4248,0.0,-0.05509242339635481,0.0,0.0075522304,0.05,-0.06588722946955033,-0.013174748774086491,-0.011948800407101752,-0.5,0.0,1013.88,0.0,0.0,0.530710868,-0.5018432577974934,0.2,34134,0.023791285,0.000258508128,0.217822265625,109.4217529296875,0.8901209831237793,198.69189071655273,-0.018684806174132974,-34.076537704467775,1.0020068883895874
-0.19877533729641872,-0.2431075612204989,124512480,-0.10573325242007398,-0.5249664038038793,4.02373795960251,0.11131029884676463,0.0,-2.689256384887865e-08,0.5187252,286.90432353,0.0,0.0,2415,100.0,-0.11207127523723599,-0.037900506810037815,-0.4008132549148887,-0.29480812472416845,10476,4.0,0.002294921060739499,-0.06370790088118419,4248,0.0,-0.053450837080307866,0.0,0.0075503872,0.05,-0.06582881790606303,-0.013176315859320982,-0.012018718258808,-0.5,0.0,1121.29,0.0,-0.0006490049337217999,0.530693204,-0.5061701674735855,0.2,34138,0.02645346,0.000258501984,0.26944580078125,116.11177825927734,0.8895981311798096,214.7231414794922,-0.019198679097462444,-34.07900466918945,1.0022013187408447
-0.19631172105484518,-0.23608724814654444,124530912,-0.10619851017787423,-0.5404689692522893,4.0588006035312665,0.10100044439444633,0.0,-2.796556860998801e-08,0.518802,290.5104457,0.0,-7.703821970528802e-05,2416,100.0,-0.1121784216915548,-0.053322620205561055,-0.3973311494475163,-0.29522866172269996,10481,4.0,0.0021435540790359178,-0.06963206166848462,4248,0.0,-0.07563291663095352,0.0,0.007548544000000001,0.05,-0.06459855341686832,-0.012917990021760764,-0.0160575052691935,-0.5,0.0,1148.96,0.0,-7.161410111520026e-05,0.5306755400000001,-0.4964046249505338,0.2,34142,0.020239767,0.00025849584,0.216064453125,107.63835144042969,0.8783347606658936,252.9646842956543,-0.0198343709227629,-34.07613887786865,1.0019208192825317
-0.2023638336045038,-0.22807062640468492,124549344,-0.10499293032044371,-0.5327338625393729,4.262947728382111,0.12425081248425313,0.0,-2.75093615704402e-08,0.5188788,335.85670845999994,0.0,0.0,2417,100.0,-0.11264269085481031,-0.04729725981157834,-0.4046536200085338,-0.29842939230759086,10485,4.0,0.0028363707210195977,-0.0651314019105298,4248,0.0,-0.06845073377835445,0.0,0.0075467008,0.05,-0.06652300049879961,-0.013264099075884231,-0.01647177473185169,-0.5,0.0,1253.5,0.0,0.0,0.530657876,-0.4922893577957966,0.2,34146,0.018571764,0.00025848969599999997,0.21085205078125,141.94720458984375,0.8855829834938049,286.0629119873047,-0.020247061911504716,-34.07487621307373,1.0018025636672974
-0.19806369863838888,-0.23791792834734402,124567776,-0.1059609264186547,-0.5141778500082967,3.9002824611348013,0.11508767487050792,0.0,-2.644975252298645e-08,0.5189556,386.6855759999999,0.0,-1.820344292835625e-08,2418,100.0,-0.11223283687605425,-0.053605624682825176,-0.3984108343526096,-0.3018527734119101,10489,4.0,0.0023855242664770535,-0.06791687363781716,4248,0.0,-0.07305274567903626,0.0,0.0075448576,0.05,-0.06496747957897822,-0.012969566285384485,-0.01605416104548503,-0.5,0.0,1376.19,0.0,0.0,0.530640212,-0.5009394784528933,0.2,34150,0.01864994,0.00025848355199999996,0.18702392578125,113.1602554321289,0.9269846081733704,186.94108505249022,-0.020330961368745192,-34.07220668792725,1.001523494720459
-0.1945488867177966,-0.23297086007676227,124586208,-0.10397193537921338,-0.5127587554481967,4.212262163134871,0.11479150566956665,0.0,-2.457389952655799e-08,0.5190324,383.34688507,0.0,0.0,2419,100.0,-0.11270617218520029,-0.03677105789874571,-0.39694714202869297,-0.28465272347754583,10494,4.0,0.0023491743551049796,-0.06000067469752452,4248,0.0,-0.05868775215864677,0.0,0.007543014400000001,0.05,-0.06485913398840679,-0.013066176587198856,-0.011640170538032062,-0.5,0.0,1386.87,0.0,-0.00016615046640961536,0.530622548,-0.4859466074915926,0.2,34154,0.02272318,0.00025847740799999995,0.25152587890625,127.79898071289062,0.8910278081893921,289.1933990478516,-0.018656523805111645,-34.07283954620361,1.0016412734985352
-0.1964432452991428,-0.2253479717364241,124604640,-0.10432997548813663,-0.5056390783950478,4.2146207617867155,0.1075604783054868,0.0,-2.5611906049354675e-08,0.5191092,368.65562501000005,0.0,0.0,2420,100.0,-0.11255067623006533,-0.03263088260456892,-0.3972174217040365,-0.2833031884477266,10498,4.0,0.0024500859047596655,-0.05975067923797692,4248,0.0,-0.051522247207402956,0.0,0.0075411712,0.05,-0.06519572919951216,-0.013215245279580588,-0.010396742734610366,-0.5,0.0,1358.83,0.0,0.0,0.5306048839999999,-0.47814350912842535,0.2,34158,0.018886846,0.000258471264,0.201708984375,82.57811737060547,0.8949209451675415,163.10128326416014,-0.019993527431506664,-34.07336578369141,1.001708745956421
-0.19727744388087176,-0.23477453854268207,124623072,-0.10581011442974186,-0.5349088669533841,4.0022520635202365,0.11943034591939375,0.0,-2.7358191350085855e-08,0.519186,378.28155659,0.0,0.0,2421,100.0,-0.11209141173464007,-0.04458407621627801,-0.4009756729079539,-0.29999526416473493,10502,4.0,0.0025569651398756024,-0.06930570410613704,4248,0.0,-0.06404314352072502,0.0,0.007539328,0.05,-0.06611097311514377,-0.013297889908629443,-0.012780649694802419,-0.5,0.0,1388.5,0.0,-0.001768795222031056,0.53058722,-0.49183294242322806,0.2,34162,0.020643365,0.00025846512,0.19915771484375,100.71463775634766,0.868494987487793,206.8367935180664,-0.02052104640752077,-34.072479820251466,1.0016238689422607
-0.19465470598614254,-0.24486806116466286,124641504,-0.10461752189685541,-0.5177860634151314,4.024406580240138,0.11117829810139261,0.0,-2.6095126709774805e-08,0.5192628,396.67440603,0.0,0.0,2422,100.0,-0.11229225034618029,-0.03164264307964701,-0.40225876072351363,-0.28710445619742253,10507,4.0,0.0023106545235754717,-0.059289442740133175,4248,0.0,-0.05046813496153637,0.0,0.007537484800000001,0.05,-0.06577378953630957,-0.013214328584740804,-0.010636383737141536,-0.5,0.0,1420.91,0.0,-0.000327554148195001,0.530569556,-0.5068156525119072,0.2,34166,0.0216878,0.000258458976,0.22115478515625,122.30237579345703,0.8715166449546814,316.48683471679686,-0.021286123438039796,-34.07535934448242,1.0019828081130981
-0.19404222031834797,-0.2310237284974048,124659936,-0.10539386095174536,-0.5130679169680128,4.079789625235314,0.10270892203018013,0.0,-2.5415741994004272e-08,0.5193396,412.69280679,0.0,-5.3917563355040107e-05,2423,100.0,-0.11236860078165346,-0.0318884824983551,-0.39831966973254296,-0.28091845010530514,10511,4.0,0.0024962014997274512,-0.06026855836123574,4248,0.0,-0.05578330901889101,0.0,0.0075356416,0.05,-0.06499981991333137,-0.01304654534650349,-0.011073586752137748,-0.5,0.0,1466.92,0.0,-0.0006313727741750578,0.530551892,-0.49648826579668154,0.2,34170,0.023304958,0.000258452832,0.238525390625,137.31375122070312,0.858711302280426,255.81030044555663,-0.018116052355617286,-34.08310718536377,1.0024819374084473
-0.19006755964543934,-0.23086510887528583,124678368,-0.1065937339774275,-0.5235508931658104,3.99191260271433,0.1126324244976151,0.0,-2.593010680498791e-08,0.5194164,389.51506224,0.0,0.0,2424,100.0,-0.11201406408721287,-0.03725711197397049,-0.3989887152136805,-0.29038120231318143,10515,4.0,0.0024549684247985068,-0.05882280576205141,4248,0.0,-0.05337534824204552,0.0,0.0075337984,0.05,-0.06572080125356855,-0.013330546062228913,-0.010246117654825674,-0.5,0.0,1424.51,0.0,-2.848226965094606e-06,0.530534228,-0.484496086480162,0.2,34174,0.024614438,0.000258446688,0.23931884765625,121.78451538085938,0.8852372169494629,232.2464744567871,-0.018952993862330913,-34.079239463806154,1.002122163772583
-0.19605434376790948,-0.22933030610183863,124696800,-0.10478870347176822,-0.5183178372832772,4.154210764506548,0.11023460245835014,0.0,-2.575520046478676e-08,0.5194932,387.3483264900001,0.0,0.0,2425,100.0,-0.11253982233989245,-0.045957322237552084,-0.4018108076605908,-0.2893699698520568,10520,4.0,0.0022970912395976484,-0.06629696026288616,4248,0.0,-0.06259184776782122,0.0,0.007531955200000001,0.05,-0.0657774204350908,-0.013212121891812582,-0.01471922444502414,-0.5,0.0,1427.35,0.0,-2.034438592899177e-06,0.530516564,-0.4993675416598787,0.2,34178,0.020668719,0.000258440544,0.227001953125,140.86380004882812,0.8618217706680298,265.61267547607423,-0.017912680679000915,-34.07558765411377,1.0019125938415527
-0.1943598245850978,-0.22687028437222004,124715232,-0.10457861351234554,-0.5225996609353116,4.310164591460802,0.11243922761925224,0.0,-2.5959219446355848e-08,0.51957,386.16353240999996,0.0,0.0,2426,100.0,-0.11256027992888266,-0.027899582550236796,-0.4042023212632001,-0.2772572679127928,10524,4.0,0.0027913403561494,-0.058549384608485217,4248,0.0,-0.04875728809729535,0.0,0.007530112,0.05,-0.06655590023690937,-0.01341680004928885,-0.00892356889703856,-0.5,0.0,1417.57,0.0,-2.590574957947764e-05,0.5304989,-0.49419481398862225,0.2,34182,0.019480571,0.0002584344,0.22418212890625,72.28528594970703,0.9290062189102173,164.62899932861328,-0.02116387872956693,-34.07641181945801,1.002020239830017
-0.2025672184606436,-0.24465070503230837,124733664,-0.10662436830267857,-0.5417445776184796,4.149175134893832,0.12992820977104405,0.0,-2.80706040098992e-08,0.5196468,423.91464653,0.0,0.0,2427,100.0,-0.11213922964765789,-0.05025173206150574,-0.4027979367944316,-0.3002511000214616,10529,4.0,0.0026215268201970807,-0.07245308990066762,4248,0.0,-0.07549932572889911,0.0,0.0075282688000000006,0.05,-0.06521438846103765,-0.012948387424309218,-0.016839079847599688,-0.5,0.0,1500.51,0.0,-0.0012735971621522266,0.530481236,-0.5112097364126792,0.2,34186,0.019873748,0.000258428256,0.20601806640625,84.32752227783203,0.8248952627182007,188.53468551635743,-0.017953547229990364,-34.073178100585935,1.0016543865203857
-0.20523488620837738,-0.24847964367173514,124752096,-0.10555775744596754,-0.5351189018248114,3.9638842854647853,0.12381286292746167,0.0,-2.8779414671565836e-08,0.5197236,432.29432221,0.0,0.0,2428,100.0,-0.112166144227511,-0.057900021656547555,-0.39843949835810455,-0.3044101460398736,10533,4.0,0.0026123036708061895,-0.07450989228419132,4248,0.0,-0.07574125567660889,0.0,0.007526425600000001,0.05,-0.06499109851297985,-0.01295089311704824,-0.018262886826686107,-0.5,0.0,1521.58,0.0,-1.2342485004208154e-05,0.530463572,-0.5254313326892673,0.2,34190,0.019967187,0.000258422112,0.204443359375,109.35060119628906,0.913288950920105,238.53282623291017,-0.020994477765634657,-34.070580863952635,1.001495361328125
-0.20357860051387675,-0.22799128850674727,124770528,-0.10474935129755804,-0.5156058179815238,4.09912132248836,0.12291395025654189,0.0,-2.6984477688977746e-08,0.5198004,392.21582990999997,0.0,0.0,2429,100.0,-0.11231990397115821,-0.048786142378453884,-0.4022353280598383,-0.30074959354367803,10537,4.0,0.0025916874712695265,-0.06971604809275427,4248,0.0,-0.06710987086473627,0.0,0.0075245824,0.05,-0.06614352371376853,-0.013250264107701503,-0.01677140321215982,-0.5,0.0,1429.39,0.0,0.0,0.530445908,-0.507413775283413,0.2,34194,0.02089513,0.000258415968,0.202197265625,157.3721160888672,0.9156450629234314,258.5738914489746,-0.019629134295973925,-34.0714168548584,1.0014991760253906
-0.20374555558487586,-0.23049497482345027,124788960,-0.10432417318123405,-0.5174741473112294,4.183917048472221,0.11937309990594103,0.0,-2.7083299935107385e-08,0.5198772,369.2606121399999,0.0,0.0,2430,100.0,-0.11257179661752886,-0.04171970792817434,-0.40652318058102094,-0.29540759537931877,10542,4.0,0.0028705503856245843,-0.07150298450489141,4248,0.0,-0.06141753644944492,0.0,0.0075227392,0.05,-0.06678033310723713,-0.013366336360134437,-0.01366433795229096,-0.5,0.0,1381.89,0.0,0.0,0.530428244,-0.4961125122020184,0.2,34198,0.022531603,0.000258409824,0.23861083984375,89.14720916748047,0.926345944404602,198.0142921447754,-0.020532579836435617,-34.07424793243408,1.0018140077590942
-0.20177572702089616,-0.24218429534974073,124807392,-0.1055581557127932,-0.5350542451275238,4.023935885157759,0.11476709635160012,0.0,-2.659637296942161e-08,0.519954,341.66421215,0.0,-8.317397621957759e-05,2431,100.0,-0.11207839692664526,-0.05003629263122245,-0.4046686087179323,-0.2999863850870241,10546,4.0,0.0024848082814262146,-0.06621241334854858,4248,0.0,-0.0684529395540635,0.0,0.007520896,0.05,-0.06590552548966064,-0.013170516028479086,-0.015709555334857336,-0.5,0.0,1307.75,0.0,0.0,0.53041058,-0.5038119329122583,0.2,34202,0.021760577,0.00025840368,0.22623291015625,158.0555419921875,0.8744688630104065,312.68458404541013,-0.018625711416825654,-34.07125034332275,1.0014166831970215
-0.20224436067346768,-0.23393025047296895,124825824,-0.10605759451487248,-0.5317381885481329,4.288875330758106,0.12356053091163458,0.0,-2.7877866709691657e-08,0.5200308,372.9599694399999,0.0,0.0,2432,100.0,-0.11249232009091911,-0.038129761213908556,-0.4090292617837234,-0.30472069385238815,10550,4.0,0.0027815748051378047,-0.06796073994135689,4248,0.0,-0.0610241602592187,0.0,0.0075190528,0.05,-0.06711090508321933,-0.013486388310300182,-0.012573723255887657,-0.5,0.0,1361.41,0.0,-0.0003175169404130429,0.530392916,-0.5035687751342768,0.2,34206,0.020018775,0.00025839753599999997,0.21356201171875,108.65331268310547,0.9196563959121704,224.62755661010743,-0.02244082223623991,-34.06816711425781,1.0012397766113281
-0.19800759268871213,-0.23237527478526873,124844256,-0.1059846388295956,-0.5191639228243894,4.266192010560934,0.09907015228699992,0.0,-2.736306635909188e-08,0.5201076,377.56733131999994,0.0,0.0,2433,100.0,-0.11219049776266608,-0.03993538143435545,-0.4045312121222477,-0.2913857710456482,10555,4.0,0.0020974383126789085,-0.06147609206578307,4248,0.0,-0.060002413425485894,0.0,0.0075172096,0.05,-0.0667709438025482,-0.013336798020599852,-0.012943852189784102,-0.5,0.0,1372.13,0.0,-0.0007983377630201479,0.530375252,-0.4959375607666546,0.2,34210,0.01886358,0.000258391392,0.1778076171875,125.52420806884766,0.8815638422966003,231.11944580078125,-0.0198370206868276,-34.06577606201172,1.0011966228485107
-0.20594418554350194,-0.24256390773485378,124862688,-0.10668272933615898,-0.5411922578888527,4.153299663757342,0.13760858165597417,0.0,-2.915893785515425e-08,0.5201844,371.10605807,0.0,0.0,2434,100.0,-0.11209902154175293,-0.038080630344763895,-0.41256790132254034,-0.3028684842644708,10559,4.0,0.003037650451814342,-0.0665574248992952,4248,0.0,-0.05990227026423969,0.0,0.0075153664,0.05,-0.06716871079033987,-0.01341658554348223,-0.014010175064852463,-0.5,0.0,1349.21,0.0,-0.0032193943592978436,0.530357588,-0.5179007959116118,0.2,34214,0.021467159,0.000258385248,0.2037109375,116.4541244506836,0.9167828559875488,212.5407829284668,-0.020278675411827863,-34.06883945465088,1.0014193058013916
-0.1964280669065885,-0.2350155995784984,124881120,-0.10660856745570148,-0.5239873418328771,4.125211328311089,0.10966521218627169,0.0,-2.636779371947693e-08,0.5202612,353.80088973,0.0,-2.744155728582672e-07,2435,100.0,-0.11227019840397978,-0.0493654288431605,-0.4049528197669752,-0.2970055594629445,10564,4.0,0.0023280156892724335,-0.0642844790993648,4248,0.0,-0.0658354276017125,0.0,0.0075135232,0.05,-0.06631497352347468,-0.01323507125136427,-0.013722807713291256,-0.5,0.0,1310.4,0.0,-0.0009370916733233673,0.530339924,-0.4986383561918276,0.2,34218,0.020770526,0.000258379104,0.21461181640625,120.10233306884766,0.8894239664077759,253.10837631225587,-0.020620923954993486,-34.06905174255371,1.001208782196045
-0.19830450361225274,-0.22590358807353134,124899552,-0.10524279781628366,-0.5157742402348829,4.343792285607733,0.0988643147428298,0.0,-2.5828609954322148e-08,0.520338,360.5670710300001,0.0,0.0,2436,100.0,-0.11245726774248717,-0.03186324208574839,-0.411454668381988,-0.29798749374277866,10568,4.0,0.002276475175878861,-0.06212128007735077,4248,0.0,-0.054328227023044545,0.0,0.00751168,0.05,-0.06773748821791599,-0.013667644396876642,-0.010699677652880529,-0.5,0.0,1319.39,0.0,0.0,0.53032226,-0.4900030185571468,0.2,34222,0.024189899,0.00025837296,0.24808349609375,127.36759948730469,0.890042245388031,257.883154296875,-0.019166053249500693,-34.066771507263184,1.0012977123260498
-0.2041172316583609,-0.2492201911049064,124917984,-0.10655361797760361,-0.5437345687419723,3.9897209713124013,0.11186943076524439,0.0,-2.8233228620007298e-08,0.5204148,373.3501063499999,0.0,-3.941282719939397e-07,2437,100.0,-0.11193756580714724,-0.056243338256824676,-0.40760346316355417,-0.3081676849085164,10572,4.0,0.0024077683596664835,-0.07523426534857261,4248,0.0,-0.0759006032626537,0.0,0.0075098368,0.05,-0.0667647420728877,-0.01328593756667975,-0.01658549250025203,-0.5,0.0,1351.21,0.0,-0.0008246500025658557,0.530304596,-0.5125027498737604,0.2,34226,0.01898401,0.000258366816,0.19964599609375,83.30982971191406,0.8746756315231323,214.58390197753906,-0.01960307585541159,-34.072655868530276,1.0016250610351562
-0.1956931973196861,-0.23100071133708536,124936416,-0.10603329546178163,-0.5078631227831767,4.0206914848167115,0.10241179263387094,0.0,-2.5364515746949718e-08,0.5204916,396.8695462200001,0.0,-2.3306213671565e-05,2438,100.0,-0.11205764167027536,-0.04767339166321994,-0.3983254563640393,-0.2967593669919014,10577,4.0,0.002205945522291586,-0.06800314828566738,4248,0.0,-0.06270799652190963,0.0,0.0075079936,0.05,-0.06535201233477259,-0.013192066440415453,-0.012972482871502995,-0.5,0.0,1391.29,0.0,0.0,0.530286932,-0.48594622734829634,0.2,34230,0.01779816,0.000258360672,0.20435791015625,165.89352416992188,0.9145783185958862,281.0862419128418,-0.02023277465486899,-34.07269020080567,1.001666784286499
-0.19862609313905846,-0.2346639958345477,124954848,-0.10594639764590659,-0.5382880206639142,4.197911851978172,0.09994473952023683,0.0,-2.721890426561581e-08,0.5205684,372.27815037,0.0,0.0,2439,100.0,-0.11234338502195754,-0.03543410423612145,-0.40758676443804776,-0.2937745640617983,10581,4.0,0.0023149948715904933,-0.06168604855671565,4248,0.0,-0.05535487061165783,0.0,0.0075061504,0.05,-0.0669942844451063,-0.013515727864793013,-0.01202218729679946,-0.5,0.0,1348.59,0.0,0.0,0.530269268,-0.5040923381795945,0.2,34234,0.019864423,0.000258354528,0.2212158203125,93.12049102783203,0.9073086380958557,253.98341522216796,-0.01903086518868804,-34.069014167785646,1.0014090538024902
-0.20326571032448026,-0.24177200363490842,124973280,-0.10666491293758082,-0.529948031688057,4.120451782892498,0.1339219439591077,0.0,-2.8954907520685162e-08,0.5206452,365.81210677999997,0.0,-2.8658632082530983e-09,2440,100.0,-0.11204841894107201,-0.05249800368961759,-0.4074865294459758,-0.3083847000143456,10585,4.0,0.002843423439319142,-0.07150495269485885,4248,0.0,-0.06790797558178924,0.0,0.0075043072,0.05,-0.06698371334999856,-0.01340088062950458,-0.015331969818563277,-0.5,0.0,1325.43,0.0,-0.0004314492576264052,0.530251604,-0.5096071216022566,0.2,34238,0.018606523,0.00025834838399999997,0.19765625,172.64767456054688,0.8598413467407227,293.9967834472656,-0.019240885798353702,-34.070703125,1.0014464855194092
-0.20301445173446145,-0.23956176685500294,124991712,-0.10553786084667534,-0.5434832767496476,4.063406495752952,0.11945048677633216,0.0,-2.8685354999521462e-08,0.520722,343.2724356100001,0.0,-4.9989319066263e-05,2441,100.0,-0.1119051628858249,-0.05146347309096238,-0.40918140893100463,-0.30135585439700174,10590,4.0,0.002555880158777452,-0.06769248182138077,4248,0.0,-0.06492452253530259,0.0,0.007502464,0.05,-0.06677845098956464,-0.01334828157558035,-0.01507076596624831,-0.5,0.0,1286.08,0.0,0.0,0.53023394,-0.5024940551310458,0.2,34242,0.018165756,0.00025834223999999996,0.19566650390625,106.53799438476562,0.91984623670578,263.6344619750977,-0.02054599211551249,-34.07027416229248,1.001459002494812
-0.2000697631873961,-0.22819299596464548,125010144,-0.10478218630154115,-0.5032340774846099,4.329006639626456,0.10262507802074697,0.0,-2.6716418245541223e-08,0.5207988,358.60676184999994,0.0,-1.7825343448532872e-09,2442,100.0,-0.11265889288359077,-0.03503035524192746,-0.4108645425016638,-0.2887447485531356,10594,4.0,0.002168510565146183,-0.0666087945044188,4248,0.0,-0.051095825227783505,0.0,0.0075006208,0.05,-0.06719196144138725,-0.013558726378212902,-0.01070861657223391,-0.5,0.0,1303.69,0.0,0.0,0.530216276,-0.4847811481713273,0.2,34246,0.0189084,0.000258336096,0.1898681640625,139.62704467773438,0.9006943702697754,287.96236419677734,-0.019713397580198945,-34.073615074157715,1.0017117261886597
-0.2005799234695136,-0.22093464801885038,125028576,-0.10379565920591112,-0.506701678625631,4.423177947921259,0.11395750007853087,0.0,-2.675947169589665e-08,0.5208756,366.48382548999996,0.0,0.0,2443,100.0,-0.11278112146560854,-0.031601476691439416,-0.413757500582633,-0.29647717427140324,10599,4.0,0.0023719608628501496,-0.06316584625982517,4248,0.0,-0.05255627807097607,0.0,0.0074987776,0.05,-0.06857767133812129,-0.013912304948708102,-0.010287627856155179,-0.5,0.0,1318.8,0.0,-0.0001595044353355964,0.530198612,-0.48543715066990056,0.2,34250,0.020900076,0.000258329952,0.221435546875,129.7925262451172,0.8569304943084717,253.8707717895508,-0.017925863852724433,-34.072849655151366,1.0016148090362549
-0.2040381463602024,-0.23426568370287887,125047008,-0.10571405093960357,-0.5168880965784652,4.321659054250134,0.1270019995891242,0.0,-2.873679463171899e-08,0.5209524,350.73598857,0.0,0.0,2444,100.0,-0.1124469107928298,-0.05270451891208946,-0.4125836618666943,-0.3064801119895893,10603,4.0,0.0025981979367012777,-0.07036920308468977,4248,0.0,-0.07214244329213423,0.0,0.0074969344,0.05,-0.0682388782291089,-0.013753143193405117,-0.015578958804182134,-0.5,0.0,1278.92,0.0,0.0,0.530180948,-0.511138342196839,0.2,34254,0.018484706,0.000258323808,0.18072509765625,101.3431396484375,0.8382358551025391,207.24521484375,-0.018125910055823626,-34.070388603210446,1.0016108751296997
-0.2034210737429296,-0.2444369581828677,125065440,-0.10709433627094234,-0.5493004036364176,4.149107816575521,0.12727128019256118,0.0,-2.9457820913077404e-08,0.5210292,399.8154327300001,0.0,-0.0016956373873929487,2445,100.0,-0.11195454490081075,-0.048553150202261836,-0.4138063812596003,-0.3045298909609065,10607,4.0,0.0025146474266269556,-0.07139230774093994,4248,0.0,-0.07045035055302667,0.0,0.0074950912,0.05,-0.06746939602146562,-0.013440010859985443,-0.016210621502687213,-0.5,0.0,1374.56,0.0,-0.00015502835999036,0.530163284,-0.5276514748274566,0.2,34258,0.02196058,0.000258317664,0.22625732421875,103.48526000976562,0.913314938545227,235.81369094848634,-0.020086667989380656,-34.07262649536133,1.0015852451324463
-0.19837776346501734,-0.22776251737706513,125083872,-0.10508504260206131,-0.5169571363641281,4.20416210814223,0.10805590995507514,0.0,-2.6054325037487346e-08,0.521106,399.57051877999993,0.0,-0.00013447489657593712,2446,100.0,-0.11244472779758076,-0.03955851082773862,-0.4077526215447663,-0.2851906901137532,10612,4.0,0.0025113924380598795,-0.06526190656899833,4248,0.0,-0.05839360643891242,0.0,0.007493248,0.05,-0.0667748489039833,-0.01345353367697328,-0.012284101212620697,-0.5,0.0,1373.88,0.0,0.0,0.53014562,-0.5069669496200397,0.2,34262,0.020496434,0.00025831152,0.1990478515625,110.93289184570312,0.92908775806427,235.00444869995118,-0.022645448485855015,-34.06859130859375,1.0012240409851074
-0.20141382519391735,-0.245374493193826,125102304,-0.10738872861528863,-0.5416794285132851,4.103455745348409,0.11848352720361834,0.0,-2.8434420389221023e-08,0.5211828,390.76211835999993,0.0,-1.198126884561471e-06,2447,100.0,-0.11202811834624156,-0.05039170514239952,-0.40499202724130756,-0.3137435265536911,10616,4.0,0.0022743046413072282,-0.07004965232551955,4248,0.0,-0.07147061860370568,0.0,0.0074914048,0.05,-0.06661286916661242,-0.01343889215489991,-0.017021550735882827,-0.5,0.0,1351.1,0.0,-0.00016845610742974613,0.5301279560000001,-0.5082269375440646,0.2,34266,0.020533849,0.000258305376,0.20914306640625,131.11868286132812,0.8991068005561829,213.20192260742186,-0.020188323373440654,-34.07190570831299,1.001708984375
-0.19659448610131564,-0.23162613987303354,125120736,-0.1059484107590423,-0.5308871855169324,4.206384674554938,0.1218074527092398,0.0,-2.7473256596023084e-08,0.5212596,381.63828248,0.0,0.0,2448,100.0,-0.11249053719964827,-0.036506412967945344,-0.41252065171603003,-0.30328869141589815,10621,4.0,0.002725150681928628,-0.06810465858319664,4248,0.0,-0.055895959192547605,0.0,0.0074895616,0.05,-0.06813553530888303,-0.013806350953864753,-0.010862125069389198,-0.5,0.0,1332.16,0.0,0.0,0.530110292,-0.5039464239904058,0.2,34270,0.020306263,0.00025829923199999997,0.21224365234375,159.6307373046875,0.9006800055503845,324.4275497436523,-0.019892761477967723,-34.07574329376221,1.0018030405044556
-0.1987054506353307,-0.2244084537183143,125139168,-0.10437592082060637,-0.520052099799773,4.301300898644504,0.1078755377663921,0.0,-2.5813435643778733e-08,0.5213364,398.68509729,0.0,-0.002215782898389684,2449,100.0,-0.11263912515828989,-0.04376929610381067,-0.4068462043504959,-0.2893055557906332,10625,4.0,0.0022819000910708886,-0.06655531233552239,4248,0.0,-0.05843635202060212,0.0,0.0074877184,0.05,-0.06761961372958272,-0.013752899857716066,-0.012319590662751298,-0.5,0.0,1371.46,0.0,0.0,0.530092628,-0.5023533859018753,0.2,34274,0.018671509,0.00025829308799999996,0.20712890625,159.74256896972656,0.8250198364257812,319.3344451904297,-0.01977391107939184,-34.075813102722165,1.001934289932251
