reward_terms/stance_time,reward_terms/torque,time/fps,reward_terms/hip_roll,reward_terms/stance,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/foot_slip,time/iterations,reward_terms/alive,ankle/ankle_defl_peak,reward_terms/ang_xy,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/vz,time/total_timesteps,reward_terms/assist_pen,ankle/ankle_spring_energy_peak,reward_terms/fwd_speed,reward_terms/time,reward_terms/residual_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/overrun,reward_terms/phase_contact,curriculum/eff_scale,ankle/ankle_spring_trq_peak,reward_terms/action_rate,time/time_elapsed,reward_terms/height,reward_terms/residual,reward_terms/lat_vel,reward_terms/upright,reward_terms/air_time,reward_terms/energy,reward_terms/duty_sym,reward_terms/angmom,reward_terms/foot_ahead,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/step_rate,reward_terms/clearance,train/learning_rate,train/std,train/entropy_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl
-0.0010309446192372383,-0.15018217255603944,4098,-0.04130273517586408,-0.1332188972792861,0.0,0.0,-70.00437901000001,250.9,-0.6002450173049004,269,0.0,0.1862955818729965,-0.40040946147672385,0.01,64.3369975,-0.21677892393730877,62957628,0.0,6.092537398907245,2.104599874404643,-0.5,0.0,0.5896832705,0.0,0.0,-0.271007134983291,0.26224665,65.20345365554877,-0.04627255483896911,1209,-0.028251439167225723,-0.10813978869470002,-4.6997630792125264e-08,-0.1710406006390538,0.000659721803256414,-0.020952138626145728,-0.0006189800584928654,-0.24494449758148912,0.0,-0.004192608145449362,-0.4483304813915937,-0.010232204861110997,0.08349969417715936,0.00026853040199999997,1.0024831295013428,-34.081332969665525,0.2,0.29732666015625,0.9987266659736633,13530,0.5956358999013901,-0.1291397511959076,-0.017905030236579477,0.034835134
-0.001653364832034438,-0.15073883176669922,4098,-0.04112973068123503,-0.13104582215772467,0.0,0.0,-69.09001791,246.96,-0.5926225120979327,270,0.0,0.18544506777181888,-0.4005966527360925,0.01,64.3485175,-0.2167234898984437,62976060,0.0,6.046071669972875,2.110526952074693,-0.5,0.0,0.5896656065,0.0,0.0,-0.2706004293839192,0.26232345,64.90577372013661,-0.045592442899578735,1214,-0.02779092475194235,-0.10812996159221117,-5.000913106901686e-08,-0.16789446939188069,0.0011778420529380026,-0.02100229510484336,-0.0006333875450216308,-0.24042805849186802,0.0,-0.004176154415251289,-0.44045216345689586,-0.009765624999999912,0.0852106334761219,0.000268521186,1.002281904220581,-34.07799034118652,0.2,0.2491943359375,0.9982317686080933,13534,0.6691162824630738,-0.09446725249290466,-0.020236515498254448,0.02899996
-0.0014884337837833704,-0.14809961697391066,4098,-0.040294000068781394,-0.12321984174976164,0.0,0.0,-69.54025584000001,248.65,-0.5865147528295795,271,0.0,0.18008710986855786,-0.3950439407473808,0.01,64.3600375,-0.21531135449351346,62994492,0.0,5.698128557454384,2.119967104914496,-0.5,0.0,0.5896479425,0.0,0.0,-0.27084047924617,0.26240025,63.030488453995254,-0.04504111182311804,1218,-0.028247386969824824,-0.10827726735819704,-4.7478755387861564e-08,-0.16808399501436216,0.0010188795082891982,-0.020706995916628664,-0.0008286646511135484,-0.23943259586138024,0.0,-0.004111422073337394,-0.4350817172640652,-0.009754774305555465,0.08030982124197877,0.00026851197,1.0029003620147705,-34.08668727874756,0.2,0.318310546875,0.9987432360649109,13538,0.5305002883076668,-0.14532223343849182,-0.01853080518776551,0.04068966
-0.0011159844693288,-0.148895204511411,4092,-0.0404869128840289,-0.12809208742564723,0.0,0.0,-69.89433033,248.15,-0.5878098891126136,272,0.0,0.18279715891285064,-0.3968428640398044,0.01,64.3715575,-0.2162927752368315,63012924,0.0,5.852459933334026,2.1030337515302304,-0.5,0.0,0.5896302785,0.0,0.0,-0.2717503631436831,0.26247705,63.97900561949773,-0.046134675835573166,1224,-0.028150164986588025,-0.10789093872654693,-4.839802725909302e-08,-0.1689555661177734,0.0012179898460292155,-0.020884384536023495,-0.0009212908672075384,-0.2455821881223518,0.0,-0.004157349529626137,-0.44186593854575995,-0.010069444444444341,0.08082457091820665,0.000268502754,1.0029959678649902,-34.088965797424315,0.2,0.29520263671875,0.9990664720535278,13542,0.42289058715105055,-0.20280784368515015,-0.019530963874422012,0.038838483
-0.001267216774673822,-0.1498135536130805,4093,-0.04157494820012468,-0.12659654116703717,0.0,0.0,-69.49768015,249.95,-0.5976224822706553,273,0.0,0.18372938075118356,-0.3980726448327635,0.01,64.3830775,-0.22022914980620967,63031356,0.0,5.964254809752684,2.1007462065342284,-0.5,0.0,0.5896126145,0.0,0.0,-0.273178782166203,0.26255385,64.30528326291424,-0.045666200402157825,1229,-0.028232204555476943,-0.10791214719764465,-4.903158725992823e-08,-0.17300272781309697,0.0014957674753127827,-0.02095884247015546,-0.0006300706901227108,-0.24645700722001262,0.0,-0.004171742988453942,-0.4479527863601284,-0.01061197916666653,0.0825034217890696,0.000268493538,1.0006871223449707,-34.06265476771763,0.2,0.27622767857142855,0.9922581911087036,13544,3.761352096285139,0.8112201690673828,0.00256135208266122,0.04478981
-0.0008090468763839453,-0.1511898171859961,4093,-0.04392109962612017,-0.1347209464822913,0.0,0.0,-70.08863303999999,250.84,-0.6132161159147592,274,0.0,0.1820893322555109,-0.4025802460462222,0.01,64.3945975,-0.2111369500857664,63049788,0.0,5.811315431043731,2.0775618659502086,-0.5,0.0,0.5895949505,0.0,0.0,-0.2779580412612537,0.26263065,63.73126628942882,-0.046530069340901675,1233,-0.027467669977738123,-0.10788358363897756,-4.922938456997021e-08,-0.1682840282035293,0.0020534922918563504,-0.021150674579385256,-0.0005782981544822902,-0.2434532638985653,0.0,-0.004219367575078434,-0.4473355149892933,-0.010145399305555447,0.08188863831722133,0.000268484322,1.0018861293792725,-34.07556343078613,0.2,0.21756591796875,0.9983223676681519,13548,0.7666678935289383,-0.0458642840385437,-0.020084891421720385,0.02431112
-0.000520555502993779,-0.15029927438123591,4093,-0.04276673866288058,-0.13576736584913957,0.0,0.0,-70.04045454,250.77,-0.6135182296398279,275,0.0,0.19448677844101941,-0.4063137703273987,0.01,64.4061175,-0.21000604362102013,63068220,0.0,6.734071112285341,2.079572692832911,-0.5,0.0,0.5895772865,0.0,0.0,-0.279653079232217,0.26270745,68.0703724543568,-0.04658047876420951,1238,-0.027442156484680284,-0.10775344050669748,-4.975311670563786e-08,-0.16587811353752355,0.0013964833083769514,-0.021082231517621775,-0.0007999174768452748,-0.2419819352451816,0.0,-0.004220138770168589,-0.44791315802563525,-0.010438368055555435,0.08169128923224592,0.00026847510599999996,1.001724362373352,-34.07263412475586,0.2,0.2287109375,0.9974764585494995,13552,0.8347122639417648,-0.06606197357177734,-0.013055580179207027,0.023125898
-0.0008763203158095065,-0.15048354450486678,4093,-0.0428255360105501,-0.13936727194227705,0.0,0.0,-70.18047817,249.67,-0.6011193805695885,276,0.0,0.18468265630733446,-0.4034780432773584,0.01,64.4176375,-0.2177707069954616,63086652,0.0,6.024378382263037,2.1061712461144335,-0.5,0.0,0.5895596225,0.0,0.0,-0.27835984959460036,0.26278425,64.63892970756706,-0.045915589717006496,1242,-0.028506185829400534,-0.10780072042898498,-4.840044482124279e-08,-0.17137402124612355,0.0017713746476349318,-0.021074183639477675,-0.0007313351774171456,-0.2424807619981575,0.0,-0.004201457080611308,-0.43933546652114797,-0.010286458333333222,0.08283897202605858,0.00026846589,1.0028765201568604,-34.08460712432861,0.2,0.27374267578125,0.9989648461341858,13556,0.4528717860579491,-0.17814964056015015,-0.02035687370225787,0.03566385
-0.0007238696271087974,-0.1520587468063044,4094,-0.04063939926958985,-0.12649941678658141,0.0,0.0,-70.05758820999999,249.61,-0.6027801356076171,277,0.0,0.19468558622936263,-0.4010456056407261,0.01,64.4291575,-0.21095750851349762,63105084,0.0,6.823196064082269,2.083077012185968,-0.5,0.0,0.5895419585,0.0,0.0,-0.2770836002739785,0.26286105,68.13995518027693,-0.04675922516958756,1247,-0.02716798262709624,-0.10763183275720262,-4.897176191451096e-08,-0.16625922766020843,0.0017491306352894753,-0.02104500100227712,-0.0004760118425031598,-0.23971267286039255,0.0,-0.004195691788441768,-0.4440893343153748,-0.010112847222222112,0.08349871781182198,0.000268456674,1.0031163692474365,-34.08963584899902,0.2,0.28431396484375,0.9973885416984558,13560,1.0451724797487258,0.06976088881492615,-0.014808019995689392,0.031190818
-0.0009170100707302077,-0.15519761816175226,4094,-0.04221775495954237,-0.12994829568530314,0.0,0.0,-71.18451204,246.97,-0.6172651517772354,278,0.0,0.18859389308187136,-0.4111089446697098,0.01,64.44067749999999,-0.20860024683719885,63123516,0.0,6.308634682293688,2.06705475039895,-0.5,0.0,0.5895242945,0.0,0.0,-0.283515165543402,0.26293785,66.00786257865498,-0.0469084720435288,1251,-0.027602767770560897,-0.10750116415745854,-4.9506155825263314e-08,-0.16920501642064253,0.0012803809562077124,-0.021504588594633386,-0.0009263008109036483,-0.2446926155768148,0.0,-0.004265779180279103,-0.4474937175074257,-0.009624565972222141,0.08119990801254728,0.000268447458,1.0023036003112793,-34.08197174072266,0.2,0.25401611328125,0.9985128045082092,13564,0.5741855755448342,-0.17120590806007385,-0.020287492976058273,0.030550618
-0.0007907361917508146,-0.15215595319834616,4094,-0.04145883629912025,-0.13096277799931236,0.0,0.0,-69.13946837999998,250.36,-0.6107098694933675,279,0.0,0.19030578341263943,-0.40534913024682445,0.01,64.45219750000001,-0.21737333858403954,63141948,0.0,6.407650087517164,2.113303251312108,-0.5,0.0,0.5895066305,0.0,0.0,-0.2753773034080183,0.26301465,66.6070241944238,-0.046651272402614435,1255,-0.028348318998408624,-0.10767693532558809,-4.731252745287192e-08,-0.1676999245931678,0.00086968251141823,-0.02119030008569164,-0.000746475918241174,-0.23761247480162848,0.0,-0.004208485582704363,-0.44634917572462623,-0.010177951388888776,0.08262975673226437,0.000268438242,1.0015052556991577,-34.07281837463379,0.2,0.3580078125,0.984069287776947,13568,7.153403186798096,1.35146963596344,-0.004435019218362868,0.03573088
-0.000623771975774111,-0.1515667978172019,4094,-0.04168368253465212,-0.1263149819186387,0.0,0.0,-69.28155829,249.96,-0.5958006367825457,280,0.0,0.19373699181105639,-0.40455308184703476,0.01,64.4637175,-0.21801449681938254,63160380,0.0,6.574289798208265,2.1044244427750605,-0.5,0.0,0.5894889665,0.0,0.0,-0.27656204356709596,0.26309145,67.80794713386973,-0.046252361024253875,1260,-0.028553481001345984,-0.10776008392119267,-4.7845120140112234e-08,-0.17042058540694197,0.0012348084581188029,-0.02104271074773597,-0.0011385900412178495,-0.23394235303463734,0.0,-0.004172444582293917,-0.4389295928459272,-0.009711371527777691,0.08177491143518432,0.000268429026,1.0009360313415527,-34.06479339599609,0.2,0.12449951171875,0.9969371557235718,13572,1.1123338013887405,0.04470464587211609,-0.017970071319723502,0.015288268
-0.0017211798533228123,-0.153193502375092,4094,-0.042805483749706406,-0.13189465945503492,0.0,0.0,-70.62196380999998,247.55,-0.6189696811160225,281,0.0,0.19338661134495494,-0.4087520401982902,0.01,64.47523749999999,-0.21766290256960186,63178812,0.0,6.584342209058482,2.091197438110008,-0.5,0.0,0.5894713025,0.0,0.0,-0.2805125123259812,0.26316825,67.68531397073423,-0.04707991006638526,1264,-0.028586929046071383,-0.10782613705748058,-5.0798560153428156e-08,-0.16888230882133665,0.000872395179208575,-0.02136559044009778,-0.0009365407631339168,-0.23744523182277075,0.0,-0.004225357029355283,-0.45500988508044227,-0.009787326388888802,0.08180286121678734,0.00026841981,1.0011720657348633,-34.06586952209473,0.2,0.15816650390625,0.9961031079292297,13576,1.485795158147812,0.2325226068496704,-0.014428174815839157,0.018459063
-0.001545535943781336,-0.15449776521192918,4095,-0.04138785388865407,-0.11940805417889393,0.0,0.0,-70.18111711,247.53,-0.6148732374586658,282,0.0,0.1882168173487344,-0.40861661002433736,0.01,64.4867575,-0.21887795954643904,63197244,0.0,6.258333280130493,2.1067522780295223,-0.5,0.0,0.5894536385,0.0,0.0,-0.2806636256744237,0.26324505,65.87588607205704,-0.046088823152699174,1269,-0.028409249942677257,-0.1079781762231116,-5.1073567797882956e-08,-0.1697444919042117,0.0009662535740062594,-0.021562405115298753,-0.0008011000187911282,-0.2380584179039737,0.0,-0.004267093869127408,-0.4549059986087096,-0.010047743055555452,0.08429167554007784,0.00026841059399999997,1.0012668371200562,-34.06761417388916,0.2,0.1598388671875,0.9961392283439636,13580,1.432349145412445,0.33112332224845886,-0.014363189612049609,0.019635499
-0.0010135825965941574,-0.14986742851753532,4095,-0.03927911037522296,-0.10731666529803804,0.0,0.0,-68.88569047,248.75,-0.5960108774374212,283,0.0,0.18978403971711433,-0.3980449057572864,0.01,64.4982775,-0.2140030738867186,63215676,0.0,6.308997572369527,2.1249747679016813,-0.5,0.0,0.5894359745,0.0,0.0,-0.2718033221020042,0.26332185,66.42441390099002,-0.0466817112981,1273,-0.027790976599004272,-0.10787098975252943,-4.72738528233907e-08,-0.16612229331176362,0.0011512579383432036,-0.02087614386738042,-0.0005767259309713014,-0.23305295541378498,0.0,-0.004155969919313886,-0.43836163857473126,-0.009787326388888795,0.08282289488862672,0.000268401378,1.0011762380599976,-34.067915725708005,0.2,0.15299072265625,0.9925278425216675,13584,2.8907047748565673,0.34963908791542053,-0.010159589583054185,0.021086043
-0.0005806416835791121,-0.15391117804991777,4095,-0.0415736505074999,-0.12248378556801279,0.0,0.0,-69.54833253999999,246.3,-0.6090666891417885,284,0.0,0.18878428519479765,-0.4108972118127014,0.01,64.5097975,-0.2264280001831763,63234108,0.0,6.2414795616551215,2.113462757802567,-0.5,0.0,0.5894183105,0.0,0.0,-0.2774204740171256,0.26339865,66.07449981817918,-0.0460313321181197,1278,-0.02917103516633756,-0.10792285943917383,-4.8134843914667734e-08,-0.1720728058528161,0.0007687710620100714,-0.021470689575881337,-0.0007089560753079737,-0.23865419272185873,0.0,-0.004275521541395117,-0.44738269314540197,-0.00986328124999991,0.08260944598010783,0.000268392162,1.0020102262496948,-34.07413787841797,0.2,0.21915283203125,0.9984707236289978,13588,0.6344915360212326,-0.11318263411521912,-0.021606726851314307,0.028775752
-0.0008921908560700507,-0.1520352178851053,4095,-0.04139124709106556,-0.12413868831395708,0.0,0.0,-69.12597239,248.42,-0.6146628436793882,285,0.0,0.19122997407388792,-0.40808823896656343,0.01,64.52131750000001,-0.21651745586068474,63252540,0.0,6.4067867846707305,2.100535971405183,-0.5,0.0,0.5894006465,0.0,0.0,-0.2758833543337246,0.26347545,66.93049092586077,-0.046213569060157084,1282,-0.028013510750030373,-0.10779037465536107,-4.944156491302241e-08,-0.1689008607347573,0.001009113827927245,-0.02124193166240897,-0.0005644312547904381,-0.2340282012859603,0.0,-0.004232237947153741,-0.44551878837046527,-0.01004774305555545,0.0810585570194756,0.000268382946,1.0016788244247437,-34.074307441711426,0.2,0.251708984375,0.9953054189682007,13592,1.7924178928136825,0.08462154865264893,-0.006075799220707267,0.023379173
-0.0008748302368783496,-0.15140601426482214,4096,-0.04142779428010794,-0.12523657886541603,0.0,0.0,-68.69268733999999,249.49,-0.6158253229561697,286,0.0,0.18914325947481778,-0.40398853447132965,0.01,64.5328375,-0.21542329073644867,63270972,0.0,6.322316916678505,2.1209467310129058,-0.5,0.0,0.5893829825,0.0,0.0,-0.2757547973840551,0.26355225,66.20014081618622,-0.045456819732070206,1286,-0.028072379092456752,-0.10778510611908707,-4.7140563314878504e-08,-0.16578030205351368,0.0006629770699267586,-0.02115778403446247,-0.0006202050309559438,-0.23589546967130623,0.0,-0.004222935926070087,-0.44713070014247613,-0.009678819444444361,0.08112507014676748,0.00026837373,1.0019198656082153,-34.072555732727054,0.2,0.2117431640625,0.9974421858787537,13596,0.8067923486232758,-0.14306923747062683,-0.0167452992987819,0.025593039
-0.0011623707121341592,-0.1506551851409551,4096,-0.04021168798106785,-0.11380869413968349,0.0,0.0,-69.95463412,248.51,-0.6075005854291545,287,0.0,0.1935058793028765,-0.4018289629229626,0.01,64.54435749999999,-0.2140975993768167,63289404,0.0,6.583365509224642,2.102419736456822,-0.5,0.0,0.5893653185000001,0.0,0.0,-0.2739501402160184,0.26362905,67.72705775600677,-0.045994344374155414,1291,-0.027922312893535528,-0.10773742484460133,-4.648240352891208e-08,-0.16575291727461738,0.0009337017545476556,-0.021010786544903355,-0.0009304168529909005,-0.23430182994532542,0.0,-0.00418637189715319,-0.4422879241333751,-0.009743923611111023,0.0783261727489599,0.000268364514,1.0024206638336182,-34.08069839477539,0.2,0.28790283203125,0.9986651539802551,13600,0.5413600340485573,-0.13670335710048676,-0.020456030301284046,0.03427232
-0.00029526950675062835,-0.15102179840544488,4096,-0.04013338929659719,-0.11577057204874741,0.0,0.0,-69.38234021000001,249.68,-0.6102843849554265,288,0.0,0.19090908783094412,-0.4061312802479683,0.01,64.55587750000001,-0.2186164051609779,63307836,0.0,6.378906509109983,2.106700153840382,-0.5,0.0,0.5893476545,0.0,0.0,-0.27592507503049923,0.26370585,66.81818074083044,-0.04538912819632642,1295,-0.02845684478272768,-0.10779463482971882,-4.754500606244063e-08,-0.16900988771924164,0.0008751081671410551,-0.021143129596415428,-0.0007406390708715122,-0.23945987898014978,0.0,-0.004224267773927952,-0.4406930357472792,-0.00992838541666657,0.07918698866550672,0.00026835529799999996,1.0011779069900513,-34.06718235015869,0.2,0.2559814453125,0.9940311312675476,13604,2.371311068534851,0.33508384227752686,-0.004716662596911192,0.019482415
-0.00043537783979748684,-0.1513305996024218,4096,-0.04127637233666742,-0.12310445909083748,0.0,0.0,-69.33544217,250.33,-0.598971320613482,289,0.0,0.19696772565289344,-0.40003418029888205,0.01,64.5673975,-0.21440503543031048,63326268,0.0,6.818108318020529,2.1011652357960418,-0.5,0.0,0.5893299905,0.0,0.0,-0.274190863926888,0.26378265,68.9387039785127,-0.046245547323377614,1300,-0.027963232192604794,-0.10783508010475742,-5.002484166078252e-08,-0.16834121052487386,0.0011290141458933551,-0.02106417738428335,-0.0010227539884343903,-0.2390710567248951,0.0,-0.0042064971890170885,-0.43694413751287153,-0.010036892361111003,0.07778725114030541,0.000268346082,1.0018080472946167,-34.070038604736325,0.2,0.21650390625,0.9986341595649719,13608,0.5652283221483231,-0.1647658348083496,-0.02264160217018798,0.026613737
-0.0004608777493962811,-0.15277668818179677,4096,-0.04030285770387811,-0.10752121308834765,0.0,0.0,-69.53615999,250.56,-0.6029680139417315,290,0.0,0.18839550703688557,-0.40373992071119436,0.01,64.5789175,-0.2124753217903047,63344700,0.0,6.246003315095943,2.083382966480779,-0.5,0.0,0.5893123265,0.0,0.0,-0.2781525102880601,0.26385945,65.93842746290994,-0.046331952259679676,1304,-0.027270665105412026,-0.10775656532767562,-4.800327854593007e-08,-0.1648026125512976,0.0006873911026761764,-0.021147504952238227,-0.0009991381017809076,-0.24280120189697044,0.0,-0.004240776171522607,-0.4450640240550623,-0.010492621527777645,0.07956791892684775,0.000268336866,1.0022549629211426,-34.07833976745606,0.2,0.261474609375,0.997889518737793,13612,0.8784811586141587,-0.035406678915023804,-0.014471989369485527,0.03091698
-0.0005578555315474255,-0.1521686732386934,4097,-0.0421255500179058,-0.1176499187924751,0.0,0.0,-69.85940169,250.71,-0.6009151744849279,291,0.0,0.18826845600220612,-0.40018756078609335,0.01,64.59043750000001,-0.21240779234976415,63363132,0.0,6.237319578511401,2.0784090321242914,-0.5,0.0,0.5892946625000001,0.0,0.0,-0.27375683704113346,0.26393625,65.89395960077215,-0.04629369383766477,1309,-0.027148340562030457,-0.1076028478691418,-4.707104521980599e-08,-0.1660334976499079,0.0007248259951464004,-0.021134053304147207,-0.000642687382575495,-0.2443157166928918,0.0,-0.004224854888205836,-0.4410547633717295,-0.009765624999999912,0.07999679199022548,0.00026832765,1.0024700164794922,-34.08309383392334,0.2,0.272900390625,0.9985121488571167,13616,0.6105569109320641,-0.09047037363052368,-0.018654440180398524,0.033880714
-0.0005598895950242877,-0.1534908830276492,4097,-0.04031717660796538,-0.10973399522566242,0.0,0.0,-69.89698483000001,250.99,-0.6230326822555585,292,0.0,0.190961073826093,-0.40963689621373073,0.01,64.6019575,-0.2172062726805922,63381564,0.0,6.40074616683455,2.0925344558783645,-0.5,0.0,0.5892769985,0.0,0.0,-0.2746972055170864,0.26401305,66.83637583913256,-0.046235159466333296,1313,-0.028006022814156817,-0.10816007154817074,-4.6840948952959465e-08,-0.16933488577362488,0.0008056637533526453,-0.02128184473291735,-0.0006280152137193763,-0.24389213129017037,0.0,-0.004246604217780245,-0.4451046927199709,-0.009863281249999908,0.08019811762987814,0.000268318434,1.0018067359924316,-34.07531316656815,0.2,0.31365645559210525,0.9987014532089233,13620,0.5741252554090399,-0.13594332337379456,-0.015810576831235698,0.042296335
-0.00038126115234465234,-0.15544390458978347,4097,-0.039972098378060164,-0.10629412213836383,0.0,0.0,-71.40063848000001,247.0,-0.6347182148106442,293,0.0,0.19378052805345425,-0.4088622535447262,0.01,64.6134775,-0.22293642437318872,63399996,0.0,6.633173452092691,2.0937030629772746,-0.5,0.0,0.5892593345,0.0,0.0,-0.2783932721572664,0.26408985,67.82318481870898,-0.04616632288838871,1318,-0.028632391818318323,-0.10780292816011677,-4.76562407459936e-08,-0.17457194045399516,0.0007552080270316866,-0.021547538807298844,-0.000757129515709675,-0.24425674719671628,0.0,-0.004266161293492503,-0.44605674054422817,-0.009939236111111012,0.07949531436099225,0.000268309218,1.002301573753357,-34.07860507965088,0.2,0.27352294921875,0.9985159635543823,13624,0.6881420940160752,0.008666515350341797,-0.0162256809824612,0.030217916
-0.0010044947476773006,-0.15216863187606278,4097,-0.04078941324893845,-0.11501029263956454,0.0,0.0,-70.25937638,249.46,-0.6190423560097337,294,0.0,0.18863206655620973,-0.3990171669511821,0.01,64.6249975,-0.22410684395070868,63418428,0.0,6.246168959234666,2.1232113644245305,-0.5,0.0,0.5892416705,0.0,0.0,-0.2737345147729683,0.26416665,66.0212232946734,-0.045430012654287734,1322,-0.028632768759985598,-0.10808155730469622,-4.732609753443592e-08,-0.17131490821055986,0.0009044049656949937,-0.020977630348529515,-0.0007545251670204047,-0.2376341912085317,0.0,-0.004196147854123505,-0.4452533981380056,-0.009646267361111028,0.08153244732891327,0.000268300002,1.001876950263977,-34.07758808135986,0.2,0.2595458984375,0.9920392036437988,13628,3.4285449385643005,1.1453485488891602,-0.005861275573261082,0.023435036
-0.0006198386286592318,-0.15320360560544152,4097,-0.040661025130258335,-0.1149843186921012,0.0,0.0,-70.28670561999999,249.44,-0.6173320148412305,295,0.0,0.1842089357832191,-0.40324801089653584,0.01,64.6365175,-0.21430284261378157,63436860,0.0,5.990009053659693,2.0919731395164325,-0.5,0.0,0.5892240065000001,0.0,0.0,-0.27920118082765466,0.26424345,64.47312752412668,-0.046346283008562514,1326,-0.02786365082442162,-0.1077118248917048,-4.9483693799154046e-08,-0.16941743557820121,0.0007036671805609432,-0.02130724012741013,-0.001082123016223076,-0.2408397601321432,0.0,-0.0042176756055600055,-0.445139917102497,-0.009776475694444354,0.07953598372228565,0.00026829078599999997,1.0022825002670288,-34.07709636688232,0.2,0.18394775390625,0.9983038902282715,13632,0.6199498891830444,-0.11938884854316711,-0.019967809692025183,0.024227705
-0.0010670203547407356,-0.15131233592297094,4098,-0.04162270724028745,-0.12572763613685345,0.0,0.0,-70.60603634,249.63,-0.5904478318240909,296,0.0,0.1875809654842937,-0.39372936531698294,0.01,64.64803749999999,-0.2087783662539535,63455292,0.0,6.166583531325043,2.0718317398991317,-0.5,0.0,0.5892063425,0.0,0.0,-0.27865842746421876,0.26432025,65.6533379195028,-0.0455692439858528,1331,-0.027110761623384404,-0.10748030394432515,-4.833554795980133e-08,-0.16553497653589166,0.0009098303594833447,-0.020970554012287857,-0.0017352633988158353,-0.2371013412261057,0.0,-0.004179196909183594,-0.44165577725138905,-0.009711371527777688,0.07829901316858015,0.00026828157,1.0018638372421265,-34.07856922149658,0.2,0.26048583984375,0.9934225082397461,13636,2.5198662161827086,0.6245155334472656,-0.0034669528424274175,0.02575228
-0.0011798677587648854,-0.15315148976938223,4098,-0.040558119287615955,-0.10895504119620741,0.0,0.0,-69.67201610000001,252.84,-0.6032768315749111,297,0.0,0.18625908517467377,-0.40189773851577576,0.01,64.6595575,-0.2156052547345367,63473724,0.0,6.1224639071451135,2.1018209283249267,-0.5,0.0,0.5891886785,0.0,0.0,-0.2785516594423571,0.26439705,65.19067981113582,-0.04583205902546015,1335,-0.028082381739920875,-0.10768731250069588,-4.724600882783094e-08,-0.16737372883690826,0.0005805118125863373,-0.0211892970485638,-0.0012169852844804156,-0.23743739469451258,0.0,-0.0041987269439961615,-0.4432855270276626,-0.009537760416666591,0.0798491300175553,0.000268272354,1.0014276504516602,-34.06957950592041,0.2,0.12415771484375,0.9956346154212952,13640,1.655233484506607,0.2309698462486267,-0.013645194133277982,0.0146076325
-0.0006692108856643446,-0.15871543509512398,4098,-0.043497840942642724,-0.13793939769093436,0.0,0.0,-71.05685759,243.66,-0.6230212721021757,298,0.0,0.18868855774692572,-0.41680310066824666,0.01,64.6710775,-0.2313433255927987,63492156,0.0,6.233270550002583,2.1122856698034846,-0.5,0.0,0.5891710145,0.0,0.0,-0.28338488429206893,0.26447385,66.040995211424,-0.04632907723648655,1340,-0.029477435540521815,-0.1078858810962399,-5.066218933680271e-08,-0.17968830785496792,0.000655923928004793,-0.02212526104827749,-0.0007444326241950262,-0.24857239839450906,0.0,-0.004387924972562442,-0.46027749307667104,-0.01069878472222208,0.08460752167846208,0.000268263138,1.0023610591888428,-34.07769718170166,0.2,0.2019287109375,0.9982331395149231,13644,0.6610982686281204,-0.09043172001838684,-0.020240091829327865,0.026282981
-0.0011186975542740482,-0.15420942847383956,4093,-0.042034796686916266,-0.12021508957852826,0.0,0.0,-71.12424155000001,246.46,-0.6128896159504824,299,0.0,0.18511617894466348,-0.41041819712084504,0.01,64.6825975,-0.21503765597962188,63510588,0.0,6.016616454631288,2.086105767422053,-0.5,0.0,0.5891533505000001,0.0,0.0,-0.27923558175354274,0.26455065,64.79066263063221,-0.046074711439341914,1346,-0.027904619473552907,-0.10777642869065115,-4.8054154447013906e-08,-0.16956946468619216,0.0007318788977702045,-0.02145288282451783,-0.0009666621084202342,-0.24167902557626852,0.0,-0.004268710616605801,-0.4449624616457492,-0.00981987847222213,0.08178380464010732,0.000268253922,1.0020520687103271,-34.079073143005374,0.2,0.269287109375,0.9848020672798157,13648,7.2006903171539305,2.796329975128174,-0.008250801474787295,0.02419422
-0.00042669730545538996,-0.15148116987724122,4093,-0.04065866543528929,-0.1200614081759937,0.0,0.0,-69.44886001,251.82,-0.605465573387118,300,0.0,0.18701602633571984,-0.4042360217743906,0.01,64.6941175,-0.21168721553912054,63529020,0.0,6.185641451122428,2.100371561786505,-0.5,0.0,0.5891356865,0.0,0.0,-0.2796882388072075,0.26462745,65.45560921750194,-0.04617588369727468,1350,-0.02746699163028003,-0.10785500841555529,-4.8631345194715895e-08,-0.16648871699089862,0.000772569173326095,-0.021190109865893328,-0.0010641927132076458,-0.2380947591243017,0.0,-0.004223118787893382,-0.4381820841017181,-0.009743923611111021,0.08066308578518538,0.000268244706,1.0011835098266602,-34.06861763000488,0.2,0.13980712890625,0.9912874102592468,13652,3.7362101793289186,0.9034949541091919,-0.010127908072900028,0.016396005
