reward_terms/overrun,reward_terms/stance,reward_terms/hip_roll,reward_terms/time,time/time_elapsed,curriculum/sprint_dist_m,reward_terms/stop,curriculum/ent_coef,reward_terms/alive,reward_terms/motor_vel,reward_terms/lat_vel,reward_terms/ang_xy,time/fps,reward_terms/vz,rollout/ep_rew_mean,reward_terms/energy,reward_terms/foot_slip,reward_terms/phase_contact,reward_terms/action_rate,reward_terms/coef_rate,time/iterations,reward_terms/air_time,reward_terms/stance_time,reward_terms/clearance,reward_terms/angmom,curriculum/eff_scale,time/total_timesteps,curriculum/pitch_assist,reward_terms/residual,reward_terms/torque,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/upright,reward_terms/height,rollout/ep_len_mean,train/std,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/value_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/clip_range,train/loss,train/explained_variance
0.0,-0.000821283181012357,-0.04514825038786487,-0.5,1556,36.704319999999996,0.0,0.01,0.0,-0.0008784445401748266,-5.07354300295554e-09,-0.43446920028952196,3019,-0.14769426049050283,-136.05403865999997,-0.0045917558232733136,-1.0655778840597878,-0.5416194075669822,-0.12962317263781087,-0.8085365031072379,255,1.085065175882644e-06,-0.0056173956771898605,0.043746926487630775,-0.155599787137363,0.0780288,4700160,0.9219712,-0.2675656364788763,-0.05378666099070985,0.6421971200000001,-1.5466148451265862,1.6929428846779369,-0.45595871468825916,-0.10265942780965319,46.25,0.9999796748161316,-0.015929577872157097,0.027738348,34098,1.0644121050834656,0.27779541015625,0.0003,-34.032264709472656,0.2,0.15801995992660522,0.9329555034637451
0.0,-0.0007962974523154025,-0.04479422404210052,-0.5,1562,36.7504,0.0,0.01,0.0,-0.0008872897234743654,-4.926189433548232e-09,-0.4348952431883813,3019,-0.14477073417329764,-136.29774581,-0.0046559648851469465,-1.0671905199571432,-0.5390453228745131,-0.13026461901018585,-0.8110777981679042,256,0.0,-0.004495435300567705,0.04469741207682221,-0.1538965192186007,0.078336,4718592,0.921664,-0.26759731387684615,-0.054396615117170644,0.6421664,-1.5459032704441118,1.707227661181041,-0.4486308989446527,-0.09901059946354275,46.17,1.0001591444015503,-0.013970782631076872,0.028405497,34102,1.091857808828354,0.2871826171875,0.0003,-34.038707160949706,0.2,0.14897605776786804,0.9327666759490967
0.0,-0.0011284328780891812,-0.0465191075811358,-0.5,1568,36.79648,0.0,0.01,0.0,-0.0008976549924572565,-5.323940406620806e-09,-0.4348738831551173,3019,-0.14415304438316856,-138.33384739,-0.00473137631698016,-1.0606928849672639,-0.5336554935199828,-0.13119062401958062,-0.8095438642309816,257,0.0,-0.003251947241046259,0.046898014238910685,-0.1544482672691629,0.0786432,4737024,0.9213568,-0.2676001329626685,-0.05499296372489273,0.64213568,-1.5472406145170825,1.716800165876075,-0.4478455341308558,-0.09993277593234924,48.11,0.9998987913131714,-0.015406613959930838,0.02898879,34106,0.9931621611118316,0.2868896484375,0.0003,-34.035118675231935,0.2,0.12778371572494507,0.938701331615448
0.0,-0.0007113525866339617,-0.04644662539215699,-0.5,1574,36.84256,0.0,0.01,0.0,-0.0008966699418688552,-5.2245144154237515e-09,-0.43205985510548506,3019,-0.14661046210364084,-138.50988981,-0.004700559601187105,-1.0599735801906671,-0.5356386038614894,-0.13029049275109228,-0.8063312582214253,258,0.0,-0.005135083053674962,0.04623171186414998,-0.15497045181880909,0.0789504,4755456,0.9210496,-0.26768101970234737,-0.05526201133761994,0.6421049600000001,-1.5439203927107998,1.729584039951948,-0.4592032968275324,-0.10423077708760017,49.25,0.9998380541801453,-0.015242174151353538,0.031331345,34110,1.1252351343631743,0.3014892578125,0.0003,-34.03368072509765,0.2,0.19950753450393677,0.9326189160346985
0.0,-0.0008553325536173036,-0.045486027100629114,-0.5,1581,36.888639999999995,0.0,0.01,0.0,-0.0009103621052770593,-4.98181859176287e-09,-0.43560961321658626,3019,-0.14450884442677553,-137.66570729,-0.0047914905712314855,-1.0610891601409078,-0.5362143045578779,-0.13137606998425627,-0.8116802082332767,259,0.0,-0.0032101723837614474,0.04826403379053544,-0.15640223584573315,0.0792576,4773888,0.9207424,-0.26766977868778363,-0.05591766987369335,0.64207424,-1.542955815160511,1.7450084980689788,-0.4503537313141536,-0.10098468227503926,48.35,0.9996160268783569,-0.01677146547008306,0.028202618,34114,0.877565798163414,0.28572998046875,0.0003,-34.02999706268311,0.2,0.032409340143203735,0.9484411478042603
0.0,-0.0008415918919619563,-0.045230143810112027,-0.5,1587,36.93472,0.0,0.01,0.0,-0.0009003644878618668,-4.91596249453139e-09,-0.4327940619132086,3019,-0.1469361980106865,-138.12462026,-0.004735975850096788,-1.0711294477509816,-0.5369627445088019,-0.1300180944100996,-0.8085992660726453,260,0.0,-0.005231653843010362,0.046337067542941354,-0.15486338560723117,0.0795648,4792320,0.9204352,-0.26775430095399844,-0.05566696023836461,0.64204352,-1.5400603803590964,1.7189446324013262,-0.4523693751271409,-0.10196018694819212,48.27,0.9999062418937683,-0.01529143184889108,0.02694363,34118,1.1958685994148255,0.27340087890625,0.0003,-34.03315620422363,0.2,0.19598832726478577,0.9314069151878357
0.0,-0.0010342393654944244,-0.044429155480073194,-0.5,1593,36.9808,0.0,0.01,0.0,-0.0008924028079562384,-5.103023344235926e-09,-0.42923667084445427,3019,-0.14958542048237233,-137.00880429999998,-0.004693424785599982,-1.0712705178284394,-0.540570882299677,-0.12932560786691039,-0.806523010638175,261,0.0,-0.004997821667024659,0.04480527416372862,-0.15542979155681766,0.079872,4810752,0.9201280000000001,-0.26777827154495004,-0.05563445538170556,0.6420128,-1.5436840165985746,1.7242623548435885,-0.45540081832145746,-0.10421777259587706,47.35,1.000262975692749,-0.01623701264616102,0.029712144,34122,1.050865390896797,0.27744140625,0.0003,-34.03755264282226,0.2,0.1432780623435974,0.9384757280349731
0.0,-0.0011408709504869352,-0.04751638694779054,-0.5,1599,37.02688,0.0,0.01,0.0,-0.0009112155742612685,-5.201601435838995e-09,-0.43441578866834557,3019,-0.1526952909032394,-140.22957409999998,-0.00485509148225439,-1.0843128074473674,-0.5355556080624866,-0.13007051270133344,-0.8005853571797701,262,1.085065175882644e-06,-0.004392353712723384,0.045410809925794174,-0.15863381516076258,0.0801792,4829184,0.9198208,-0.2676749274399626,-0.057263314059743026,0.64198208,-1.5475467106060776,1.7853170054105365,-0.4731752720350701,-0.1100427977818522,50.96,1.0001276731491089,-0.01715053014922887,0.030122232,34126,0.9789869308471679,0.28905029296875,0.0003,-34.03811092376709,0.2,0.1040051281452179,0.9434318542480469
0.0,-0.0009609351376052225,-0.04609689187946201,-0.5,1605,37.07296,0.0,0.01,0.0,-0.0009178318156515331,-5.2044750400952945e-09,-0.43412281433201527,3019,-0.14832844256563202,-139.10889283999998,-0.004876631897082765,-1.0770511399133613,-0.5370432775741437,-0.13062786274288687,-0.8059177614284623,263,1.085065175882644e-06,-0.003837883824922351,0.046345548258919636,-0.15796182096734873,0.0804864,4847616,0.9195136,-0.2677952788268573,-0.05718891697726826,0.64195136,-1.5403542643593424,1.7691309261887005,-0.46151842940338145,-0.10569318561331498,50.07,1.0003161430358887,-0.0160420703003183,0.028030267,34130,1.0282715499401092,0.278271484375,0.0003,-34.04007110595703,0.2,0.1291162371635437,0.9404165744781494
0.0,-0.0010330088514756283,-0.04828229492697329,-0.5,1611,37.11904,0.0,0.01,0.0,-0.0009184947356495317,-5.545664838681235e-09,-0.43478401047826326,3019,-0.15330305846323952,-139.47005367000003,-0.004900147589387324,-1.0792433822191727,-0.538632994260252,-0.13149248801522911,-0.8047962884277258,264,0.0,-0.003402771906823748,0.04578151885248205,-0.1574030583886345,0.0807936,4866048,0.9192064,-0.2681423969615945,-0.05800189027062969,0.64192064,-1.5518128868621357,1.7945414298266391,-0.47632188145945736,-0.11191567406339718,50.18,0.9999074935913086,-0.016311778826639055,0.02491904,34134,1.0088523745536804,0.25911865234375,0.0003,-34.033879089355466,0.2,0.09758949279785156,0.9422749876976013
0.0,-0.001458752897850364,-0.04790613620064808,-0.5,1617,37.16512,0.0,0.01,0.0,-0.0009123733901157379,-5.363450926487835e-09,-0.4294396305837082,3019,-0.15406805394001172,-136.56544412000002,-0.004886027317198323,-1.0897787300045472,-0.5383551797549018,-0.1297359079324056,-0.8005983407676704,265,0.0,-0.006383995991200209,0.045243449694121834,-0.15552819793565006,0.0811008,4884480,0.9188992,-0.2678353890023496,-0.058135091644652644,0.64188992,-1.5498759161863536,1.7900629931944034,-0.4759282026339793,-0.11145573040248016,46.64,1.000328779220581,-0.015320892632007598,0.027019888,34138,1.0412248760461806,0.27821044921875,0.0003,-34.039811515808104,0.2,0.17403388023376465,0.9432767629623413
0.0,-0.000885749481975178,-0.0475741229236654,-0.5,1623,37.2112,0.0,0.01,0.0,-0.0009159169584331521,-5.6128745232313e-09,-0.43197550375951144,3019,-0.15930465557905488,-139.95175,-0.004942037122037212,-1.0952777954485104,-0.5408613249072203,-0.13034640482154583,-0.8024585655346761,266,1.085065175882644e-06,-0.004392896389213597,0.04538606714964356,-0.15664329402501218,0.081408,4902912,0.918592,-0.26785258210520557,-0.058791509841223784,0.6418592000000001,-1.560041808569866,1.8106099685146617,-0.48664600497749017,-0.11531982161065406,50.76,1.0005114078521729,-0.016224632412195204,0.028314114,34142,1.193941056728363,0.27755126953125,0.0003,-34.04307250976562,0.2,0.14178356528282166,0.934005081653595
0.0,-0.0012206569224443703,-0.046488803778288505,-0.5,1629,37.25728,0.0,0.01,0.0,-0.0009259828879502659,-5.440120328891784e-09,-0.43478119346943217,3019,-0.1551006745627301,-137.57985657,-0.004952640287208896,-1.0782125064665204,-0.5360837950248364,-0.1307583921225933,-0.8026133624195576,267,0.0,-0.005739465697034676,0.0463588087412585,-0.15646764980132588,0.0817152,4921344,0.9182848,-0.26805523089573674,-0.05860468119928781,0.64182848,-1.5527800042507087,1.80037975908306,-0.4748810945280111,-0.11152187763563032,47.89,1.0003974437713623,-0.01480644205585122,0.031173274,34146,1.1103705585002899,0.310400390625,0.0003,-34.043222427368164,0.2,0.19140204787254333,0.9390871524810791
0.0,-0.0013438839163932945,-0.04698685086661997,-0.5,1635,37.30336,0.0,0.01,0.0,-0.000926745917248326,-5.544895700253594e-09,-0.43483085135473304,3019,-0.15507583472079992,-139.84343473999996,-0.004947759922270231,-1.0848517576661885,-0.534877028102514,-0.13079051617396611,-0.7995567020901657,268,0.0,-0.004900165445481737,0.045547272524004485,-0.15610812022422071,0.0820224,4939776,0.9179776,-0.2674018121247532,-0.05888416252919759,0.64179776,-1.5539442536586248,1.797860922356164,-0.47089171532975627,-0.11156303791815136,50.57,1.000792384147644,-0.01318551590666175,0.02824634,34150,1.2039342522621155,0.28939208984375,0.0003,-34.048231315612796,0.2,0.2061370611190796,0.9343121647834778
0.0,-0.0012626750732699806,-0.04635599774189376,-0.5,1641,37.34944,0.0,0.01,0.0,-0.0009376096710892487,-5.526347248888166e-09,-0.44042214590874484,3019,-0.15457735137155562,-140.25639119,-0.005025809285717586,-1.07888337632957,-0.538976743851517,-0.1321405873571474,-0.8008164717731989,269,1.085065175882644e-06,-0.005217548304547866,0.04589184218345129,-0.158019512857434,0.0823296,4958208,0.9176704,-0.2678876697343414,-0.05963053595706266,0.6417670400000001,-1.5464674140141688,1.8011310862790901,-0.4704243687238889,-0.11182317934423652,51.06,1.0009326934814453,-0.013933844480197877,0.029938003,34154,0.9895813345909119,0.27996826171875,0.0003,-34.04837474822998,0.2,0.07545256614685059,0.9456957578659058
0.0,-0.0015522824048859124,-0.048328634214980924,-0.5,1648,37.39552,0.0,0.01,0.0,-0.000940585506780156,-5.62720977476373e-09,-0.4384820630428473,3019,-0.15951267636824523,-138.69819267,-0.005074466310283151,-1.0883233627442184,-0.5344321352210252,-0.13146088969820316,-0.7988540521461605,270,0.0,-0.0044032043337615,0.04675585191433269,-0.15971287281122476,0.0826368,4976640,0.9173632,-0.2679536628409477,-0.060356126266094434,0.64173632,-1.5491171817162366,1.8393727715560577,-0.4805718266415874,-0.11656451491001157,50.06,1.000638723373413,-0.015991507295984773,0.028585702,34158,1.0262964695692063,0.30048828125,0.0003,-34.044914627075194,0.2,0.10534912347793579,0.945353627204895
0.0,-0.0009004406661530321,-0.045982079592992456,-0.5,1654,37.4416,0.0,0.01,0.0,-0.0009383650059936922,-5.700307453786196e-09,-0.4407488829231696,3019,-0.15935359035492785,-139.40331239,-0.005059945872378762,-1.0903518479680456,-0.5327675643736567,-0.13141266852742092,-0.7980519890750918,271,0.0,-0.004947366003761999,0.04593519380973585,-0.15924298808403548,0.082944,4995072,0.917056,-0.2681031563226306,-0.06056760412360965,0.6417056,-1.5533147626318238,1.8315427920340122,-0.4833214525031161,-0.11731399522348236,50.67,1.000279188156128,-0.013786005403380841,0.028063511,34162,1.0944068670272826,0.27470703125,0.0003,-34.043101119995114,0.2,0.20411968231201172,0.9427008628845215
0.0,-0.0011758748451888232,-0.04695212438487937,-0.5,1661,37.48768,0.0,0.01,0.0,-0.0009392778387755129,-5.80631717650621e-09,-0.4330290427718014,3018,-0.1622119358088768,-139.51083102,-0.005089443127927546,-1.0947667489226725,-0.5315304420314295,-0.13063513273453856,-0.7977151100161105,272,0.0,-0.0056325863438865375,0.046721476312635166,-0.15889920166587365,0.0832512,5013504,0.9167488,-0.268012945457506,-0.06096016778438234,0.6416748800000001,-1.5525720085718224,1.8389232974685454,-0.48709786795649074,-0.11775286130405734,50.7,1.00065016746521,-0.01181860761716962,0.03133244,34166,1.1109965652227403,0.29774169921875,0.0003,-34.046991157531735,0.2,0.20986250042915344,0.9415715336799622
0.0,-0.0012767841980189933,-0.04545567718434565,-0.5,1667,37.53376,0.0,0.01,0.0,-0.0009462786450219364,-5.421858520147365e-09,-0.43904903024627273,3018,-0.15744133151768125,-139.34839309,-0.005068486389679391,-1.0830287495775888,-0.5306674687292978,-0.13153207687500001,-0.7964155504140178,273,0.0,-0.006255957881674274,0.047985099816239093,-0.15784423609538975,0.0835584,5031936,0.9164416,-0.2680156355348124,-0.06115358009848899,0.64164416,-1.5453485918479106,1.80886184617158,-0.4674328517451991,-0.11321328511151584,50.52,1.0003151893615723,-0.0161688492866233,0.02658311,34170,1.0390804439783097,0.27628173828125,0.0003,-34.045282173156735,0.2,0.07889175415039062,0.9468669295310974
0.0,-0.0009832781217182843,-0.04727345457266553,-0.5,1673,37.57984,0.0,0.01,0.0,-0.0009405614726401518,-5.81756623361621e-09,-0.43489402851246517,3018,-0.16187300808570412,-140.81421368,-0.005133933245724606,-1.089694203377567,-0.5323946102256687,-0.1299552618697975,-0.7942904599809752,274,1.085065175882644e-06,-0.004081481758880222,0.046165936410937275,-0.1592350764251985,0.0838656,5050368,0.9161344,-0.26821106131705813,-0.06225428516141724,0.64161344,-1.5594744388162587,1.8581376150163509,-0.484862717402857,-0.11909908656700366,52.05,0.999919593334198,-0.01437687911093235,0.028603366,34174,1.1561988770961762,0.29324951171875,0.0003,-34.0388484954834,0.2,0.23203712701797485,0.9384856820106506
0.0,-0.000904859729002688,-0.046938727771730686,-0.5,1679,37.62592,0.0,0.01,0.0,-0.0009488570253187909,-5.889458153818038e-09,-0.4400151091831065,3018,-0.16613252952012234,-140.43615743,-0.005171556526656937,-1.1025897037408758,-0.5320364218781459,-0.13099852647995305,-0.7887694389242708,275,1.085065175882644e-06,-0.004302835522038449,0.046308205515945756,-0.16009520075097383,0.0841728,5068800,0.9158272,-0.26833757356315613,-0.06259331752063212,0.64158272,-1.560301588204035,1.88360622998855,-0.49523907808425754,-0.12354040712466492,52.02,0.9998549222946167,-0.014718181756325065,0.02436769,34178,1.2368169903755188,0.25467529296875,0.0003,-34.03522853851318,0.2,0.23094725608825684,0.934084951877594
0.0,-0.0012559935326117303,-0.04668755189375863,-0.5,1685,37.672,0.0,0.01,0.0,-0.0009711335870636625,-5.604737824755215e-09,-0.4420344850887318,3018,-0.15907627476942932,-139.13702687,-0.005224455888091998,-1.0811703141376954,-0.5299296345862554,-0.1326346434514704,-0.7980715979696547,276,0.0,-0.004889314992599086,0.047150361445189394,-0.15988377992310843,0.08448,5087232,0.91552,-0.2682057579748195,-0.062205199442962024,0.641552,-1.5498930146167984,1.8429293402751528,-0.47600318339342906,-0.11574899551602977,50.27,0.9995450973510742,-0.016696687723742797,0.027427524,34182,1.020368829369545,0.2762451171875,0.0003,-34.035040092468265,0.2,0.10156595706939697,0.9476495385169983
0.0,-0.0021395290243612685,-0.05056245787155719,-0.5,1691,37.71808,0.0,0.01,0.0,-0.0009714238248142838,-6.021314051116458e-09,-0.437666177398637,3018,-0.16433797564459846,-143.06975339000002,-0.005293271416078363,-1.1059805175614068,-0.5312269681159035,-0.13228955377441098,-0.7950295263592116,277,0.0,-0.005527334886008046,0.047140670981253595,-0.16193826160766134,0.0847872,5105664,0.9152128,-0.26873711401818556,-0.06352757527897987,0.64152128,-1.5554379650934547,1.9081916302076247,-0.4978457999907994,-0.12265831756710416,55.01,0.99983811378479,-0.01613280058372766,0.028654207,34186,1.1929069221019746,0.28427734375,0.0003,-34.03358058929443,0.2,0.21247223019599915,0.9408114552497864
0.0,-0.0011893839310957834,-0.04844269342870989,-0.5,1697,37.764160000000004,0.0,0.01,0.0,-0.0009816404428543972,-5.776167932927811e-09,-0.4433341389630133,3018,-0.1577246818162195,-140.24353117,-0.005315707800860729,-1.07830006450704,-0.5280091304087997,-0.132979323541477,-0.7918860877163052,278,0.0,-0.003612732897939471,0.04898486163964755,-0.1624964536034722,0.0850944,5124096,0.9149056,-0.26834721717289445,-0.0634814816945362,0.64149056,-1.5483611416097904,1.8678143185670955,-0.473796706890574,-0.1149670692073906,51.65,1.0000202655792236,-0.017077564040664583,0.026553284,34190,0.915563115477562,0.26322021484375,0.0003,-34.03660640716553,0.2,0.08060416579246521,0.9542748332023621
0.0,-0.001904341633795154,-0.048577717104950256,-0.5,1703,37.81024,0.0,0.01,0.0,-0.0009662880550921785,-5.577799072152639e-09,-0.44051863555343324,3018,-0.16450990886248362,-138.24522951,-0.00524762585948366,-1.0884282363083946,-0.5303724273335939,-0.1312651572044538,-0.7905806199471039,279,0.0,-0.0044856696105044745,0.04601951928623881,-0.15957411855896422,0.0854016,5142528,0.9145984,-0.2686265050585964,-0.06363302911654607,0.64145984,-1.5522829168361767,1.8698441469830216,-0.48167264764686457,-0.12067155203805277,50.05,0.9999224543571472,-0.01584682645043358,0.03017273,34194,1.1489857673645019,0.291796875,0.0003,-34.03737735748291,0.2,0.16211184859275818,0.9431688189506531
0.0,-0.0009201746832313051,-0.044230434220916284,-0.5,1709,37.85632,0.0,0.01,0.0,-0.0009658543806557759,-5.439316615863464e-09,-0.43870070657875126,3018,-0.1637015244377565,-137.21222453000001,-0.0052440651001473305,-1.08970011539897,-0.5308787842129683,-0.13075542723394204,-0.7901497912367383,280,0.0,-0.00506997888280441,0.04646444813039756,-0.1588696143192409,0.0857088,5160960,0.9142912,-0.2681991062366589,-0.0636528156546648,0.6414291200000001,-1.545865875158837,1.8533657626307938,-0.4822516926878021,-0.12092411056092597,48.81,1.0004539489746094,-0.015612680616322904,0.026314482,34198,1.1464742958545684,0.260693359375,0.0003,-34.041597557067874,0.2,0.263879656791687,0.9438580274581909
0.0,-0.0007574363500380023,-0.04674791909265298,-0.5,1715,37.9024,0.0,0.01,0.0,-0.0009763306006733465,-5.408321385773155e-09,-0.4366044429224314,3018,-0.16218598301022025,-138.72008300000005,-0.005287397923579514,-1.0840598042946477,-0.5300537931074147,-0.1320444112841824,-0.7970847166872856,281,0.0,-0.0045773579396255724,0.04808728805207666,-0.15978930247453657,0.086016,5179392,0.913984,-0.2683410938317415,-0.06369499152869766,0.6413984,-1.54850790662392,1.860042786456705,-0.4788177697657029,-0.11776226616985591,50.76,1.000525712966919,-0.014341797400265931,0.028779399,34202,1.3503589749336242,0.2962646484375,0.0003,-34.046554756164554,0.2,0.30062270164489746,0.9339036345481873
0.0,-0.0008609566476812098,-0.04776405888711807,-0.5,1721,37.94848,0.0,0.01,0.0,-0.0009899482095936851,-5.8305168671082326e-09,-0.44166900949878846,3018,-0.1668163070735096,-139.92272787,-0.005452035209993849,-1.0992593058460556,-0.5273716814861336,-0.13267101487859423,-0.7931673537480437,282,0.0,-0.004357631581822514,0.04868580565022482,-0.16364795423159434,0.0863232,5197824,0.9136768,-0.2681629436923148,-0.06601835211637849,0.64136768,-1.5530629316624671,1.9230070182122212,-0.49271964081570424,-0.12414631244483261,51.71,1.000465750694275,-0.015902345394715668,0.027663698,34206,1.4001265585422515,0.26556396484375,0.0003,-34.048950004577634,0.2,0.34027978777885437,0.9323517084121704
0.0,-0.0010439866250400319,-0.04554676440164416,-0.5,1727,37.99456,0.0,0.01,0.0,-0.0009902686762801143,-5.587431129701358e-09,-0.44311017356569105,3018,-0.16233094096968048,-138.41528294000003,-0.005375308490393896,-1.0838329250357526,-0.5278706045966648,-0.13276825575943732,-0.7843468164346099,283,3.2552052289247513e-06,-0.004605569702107459,0.04832327882496213,-0.1625952173816084,0.0866304,5216256,0.9133696,-0.2682088830639499,-0.06538650047326651,0.6413369600000001,-1.5495392546645195,1.8881638761019373,-0.4796813717627708,-0.1204114533218899,50.27,1.000572681427002,-0.014467890129890294,0.028794548,34210,1.297305518388748,0.28214111328125,0.0003,-34.05123386383057,0.2,0.31952333450317383,0.9374958276748657
0.0,-0.0013252286667525175,-0.04671643765179309,-0.5,1733,38.040639999999996,0.0,0.01,0.0,-0.0009928321948260283,-5.760673800188011e-09,-0.44263028925854786,3018,-0.16255392139389094,-138.47756700999997,-0.005368467413172406,-1.0807538806406418,-0.5322096734695327,-0.13200421188905953,-0.7945875259086921,284,0.0,-0.003702793019733185,0.048407353524142854,-0.1610424961435118,0.0869376,5234688,0.9130624,-0.26840301242984976,-0.06527516044543175,0.64130624,-1.5466171733790504,1.8842709620592544,-0.4752863937127985,-0.11820099201143258,50.65,0.9999977946281433,-0.013517705805134029,0.030090347,34214,1.3663013398647308,0.28829345703125,0.0003,-34.04470520019531,0.2,0.3617611825466156,0.9348851442337036
0.0,-0.0010834311015087057,-0.04673256128638933,-0.5,1740,38.08672,0.0,0.01,0.0,-0.0009840076423113253,-5.845689827948938e-09,-0.4384186940265562,3018,-0.16762209947853585,-138.78126103000002,-0.00538838383601637,-1.0875578330775086,-0.5262385564455858,-0.1313045541907715,-0.7898294938465171,285,2.170130351765288e-06,-0.005415030468914968,0.048135807023336565,-0.16082146923103757,0.0872448,5253120,0.9127552,-0.2684239343551603,-0.06616912565524702,0.64127552,-1.547967862188628,1.9002428289243953,-0.48794001143298105,-0.1245368349892703,51.08,1.0001529455184937,-0.015912269754335285,0.030968547,34218,1.1641692698001862,0.29024658203125,0.0003,-34.04129219055176,0.2,0.15319842100143433,0.9450910091400146
0.0,-0.0015090074418934926,-0.04683246651709446,-0.5,1746,38.1328,0.0,0.01,0.0,-0.0009957421907276492,-5.87061747663928e-09,-0.44174158310288747,3018,-0.16767724566961809,-138.44555117,-0.005473770271464085,-1.0932220100971812,-0.5271590158818598,-0.13226637891766205,-0.7847516583413149,286,0.0,-0.005417743078497652,0.04818700530032661,-0.1620518428066802,0.087552,5271552,0.912448,-0.2688897985336571,-0.06713093677478306,0.6412448000000001,-1.5493781592144873,1.9123240287186738,-0.487078240621343,-0.1255049939612998,50.49,1.0000923871994019,-0.014785683463560417,0.027211871,34222,1.2800679564476014,0.283544921875,0.0003,-34.04354839324951,0.2,0.20628929138183594,0.9395890235900879
0.0,-0.0014047748245796417,-0.04456636670980944,-0.5,1752,38.17888,0.0,0.01,0.0,-0.000999346850859697,-5.71908224432945e-09,-0.43929219765048355,3019,-0.16279481421442174,-139.64202762000002,-0.00548807192630889,-1.082142266608702,-0.5269202783705287,-0.13272613944592346,-0.7815826589331697,287,0.0,-0.004153096453390188,0.048015086327686536,-0.1621738176180897,0.0878592,5289984,0.9121408,-0.2683300267700714,-0.06725296345718614,0.64121408,-1.5425022257219867,1.9016752454186872,-0.47935185922195855,-0.12142525614957594,51.7,1.0002206563949585,-0.013669837615452707,0.026880752,34226,1.1873797595500946,0.264599609375,0.0003,-34.04381351470947,0.2,0.17848196625709534,0.9444995522499084
0.0,-0.0008598702431262885,-0.04705842117314271,-0.5,1758,38.22496,0.0,0.01,0.0,-0.0009840651982715286,-6.131381467997676e-09,-0.43284559171507936,3019,-0.1711688595128725,-141.05628869,-0.0055027237821976115,-1.104314757589571,-0.5268643957710375,-0.1311472328520892,-0.7842782388580815,288,0.0,-0.004306090914825391,0.047459729070335105,-0.159100917348498,0.0881664,5308416,0.9118336,-0.26846489185376465,-0.06821408420608042,0.64118336,-1.5531071794758342,1.9483821370945695,-0.5009979139337123,-0.12929211014937458,54.05,1.0003496408462524,-0.015394371189177036,0.02565577,34230,1.298930388689041,0.27320556640625,0.0003,-34.04863719940185,0.2,0.22693699598312378,0.9390780925750732
0.0,-0.001063465677855167,-0.046256687515458285,-0.5,1764,38.27104,0.0,0.01,0.0,-0.001007607000285692,-6.078557532782239e-09,-0.43548772435014466,3019,-0.16641046313567226,-141.81703396,-0.005542605840441402,-1.091825808666184,-0.5237165443761407,-0.13335302748744604,-0.7841300806831204,289,1.085065175882644e-06,-0.004080396603159089,0.04953924892079489,-0.16166795880520365,0.0884736,5326848,0.9115264,-0.26869315633582286,-0.06802981586741265,0.64115264,-1.5532326879190197,1.941009203319455,-0.48720000077598385,-0.12426905362086996,54.24,1.0000218152999878,-0.015718467952683567,0.030167978,34234,1.2785136461257935,0.28470458984375,0.0003,-34.0442008972168,0.2,0.25593313574790955,0.9418455958366394
0.0,-0.0008484483608412473,-0.04772695201956191,-0.5,1770,38.31712,0.0,0.01,0.0,-0.0010226006280558454,-6.2320065587281075e-09,-0.43943516548190226,3019,-0.16696249993491635,-138.96373776000001,-0.005641672992809724,-1.090951327920471,-0.5215480868424363,-0.1341326975797251,-0.7901638009381489,290,0.0,-0.0038264910334772947,0.04992564990778972,-0.1642715882772831,0.0887808,5345280,0.9112192,-0.26877347018202297,-0.06929149348138973,0.64112192,-1.5511068532923133,1.958016584612821,-0.4940870471439933,-0.12807508361303943,51.3,1.0001157522201538,-0.017179750464856626,0.027399356,34238,1.1845715701580048,0.27882080078125,0.0003,-34.04263534545898,0.2,0.1627117395401001,0.9456543326377869
0.0,-0.0005423781705398193,-0.04333122619240633,-0.5,1776,38.3632,0.0,0.01,0.0,-0.001017010852258861,-6.071010902862805e-09,-0.4421387419844325,3019,-0.16706548404423585,-142.13382895,-0.005614449248834367,-1.0969194209950002,-0.5206700225503077,-0.13337198929564537,-0.7828431500987596,291,0.0,-0.005554461926092497,0.047968350171528125,-0.16474108628518466,0.089088,5363712,0.9109119999999999,-0.26852790617413036,-0.06913037242648505,0.6410912,-1.5488413452868697,1.9534519921106421,-0.4909016769563417,-0.127030276700276,55.34,1.001015067100525,-0.017524507152847944,0.028812055,34242,1.351960438489914,0.27738037109375,0.0003,-34.0508207321167,0.2,0.28160351514816284,0.9387364387512207
0.0,-0.000594885032717423,-0.04698631004891659,-0.5,1782,38.409279999999995,0.0,0.01,0.0,-0.0010329075158238457,-6.061916590929453e-09,-0.44152667469634754,3019,-0.16958545812519862,-141.06504609000004,-0.00568770844874776,-1.0925960743005794,-0.5221804349295958,-0.13341970835258954,-0.782517331922493,292,1.085065175882644e-06,-0.004629441202268936,0.04926830337559859,-0.16505115042547464,0.0893952,5382144,0.9106048,-0.26886469087979925,-0.0699964017429119,0.64106048,-1.5510103607697232,1.9720664168721858,-0.4977258056536081,-0.12925020259823475,53.91,1.0007576942443848,-0.016384662449127063,0.028867,34246,1.229901421070099,0.2859619140625,0.0003,-34.052182579040526,0.2,0.17479774355888367,0.944686770439148
