time/total_timesteps,reward_terms/energy,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/coef_rate,reward_terms/angmom,reward_terms/phase_contact,time/iterations,reward_terms/clearance,reward_terms/stance_time,reward_terms/motor_vel,reward_terms/foot_slip,reward_terms/torque,reward_terms/lat_vel,reward_terms/ang_xy,curriculum/eff_scale,rollout/ep_rew_mean,curriculum/ent_coef,time/time_elapsed,reward_terms/stop,reward_terms/upright,reward_terms/height,time/fps,reward_terms/time,reward_terms/air_time,reward_terms/hip_roll,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/assist_pen,reward_terms/residual,reward_terms/overrun,curriculum/pitch_assist,reward_terms/vz,curriculum/stance_ratio,reward_terms/alive,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/n_updates
15667200,-0.020028326765020102,64.12192,-4.204619392532324e-05,-0.7039318335270024,-0.14828868024677871,-0.4213362136495462,850,0.1515248154898383,-1.464833621867001e-05,-0.003549211211225229,-0.8725993066338519,-0.2606814274368461,-7.832294596387646e-09,-0.37072313369236787,0.2608128,-108.42989824,0.01,5259,0.0,-0.267702967313118,-0.054663526220215274,2978,-0.5,0.0,-0.042247206354204064,2.7104490422143326,65.78,-0.14875208387262648,-1.538768146053005,-0.2835969620857414,0.0,0.7391871999999999,-0.11605795035474596,0.62391872,0.0,0.0003,3.721796989440918,7.552346515655517,0.035633214,-0.01218508337624371,0.31363525390625,0.8734898567199707,-34.06598720550537,0.2,1.0015532970428467,36403
15685632,-0.01995091346033098,64.168,-4.0976528303289694e-05,-0.702404920467234,-0.14754968405173832,-0.42492721533674893,851,0.1495254654478725,-1.7360991073979272e-05,-0.0035587589731985764,-0.8725949547555371,-0.2583919136186432,-7.698455719230962e-09,-0.3739597638210522,0.26112,-109.73407318000001,0.01,5265,0.0,-0.26929966279235795,-0.05506732903914012,2978,-0.5,1.4105905494135288e-05,-0.04070894213579716,2.692126445220485,65.76,-0.14894329733154538,-1.5412375743258784,-0.2832895809134637,0.0,0.73888,-0.1157312748164575,0.623888,0.0,0.0003,4.398580074310303,8.812508761882782,0.037048914,-0.0010287545301252976,0.21221923828125,0.8660297989845276,-34.048752307891846,0.2,1.0000804662704468,36405
15704064,-0.020023725632229667,64.21408,-5.110784188690802e-05,-0.7038929969925187,-0.14742864440697276,-0.42331763881402923,852,0.15034054875973824,-2.495643437012202e-05,-0.003548567616700129,-0.8755514642998817,-0.2599790531574102,-7.76361847515538e-09,-0.3721086007610329,0.2614272,-109.41139387000001,0.01,5272,0.0,-0.27336377366762543,-0.05613648975114565,2978,-0.5,0.0,-0.040944058955731055,2.7139138645812984,66.31,-0.14876379638026654,-1.5395864070999332,-0.2835737351543393,0.0,0.7385728,-0.11806419183614403,0.6238572800000001,0.0,0.0003,3.5532069206237793,7.464039278030396,0.040360797,-0.010571660537971183,0.35028076171875,0.8792763352394104,-34.058652305603026,0.2,1.0011720657348633,36409
15722496,-0.019957540921481047,64.26016,-6.178177992772171e-05,-0.7055533660556678,-0.14712836159441647,-0.42465567528059567,853,0.15127474802639296,-1.464833621867001e-05,-0.0035296236717913595,-0.8697920733533125,-0.2595803125492606,-7.70035493403267e-09,-0.36927366535176653,0.2617344,-108.30715507,0.01,5278,0.0,-0.2716654470459042,-0.055968188147747476,2978,-0.5,0.0,-0.03984468325207477,2.7127702938659985,66.08,-0.14763885208365102,-1.535809740369585,-0.283841414147014,0.0,0.7382656000000001,-0.11709566917326944,0.62382656,0.0,0.0003,1.9851934909820557,4.97775366306305,0.03760687,-0.0115389236016199,0.329736328125,0.9178338646888733,-34.05750141143799,0.2,1.0011235475540161,36413
15740928,-0.020059718732324087,64.30624,-5.229262170901599e-05,-0.704679662411111,-0.14909763672018292,-0.4223989797662694,854,0.15103017208212474,-2.0073645929288534e-05,-0.003559921000768086,-0.8647456707337092,-0.2603506323519909,-7.845271693050527e-09,-0.372905312463481,0.2620416,-109.46333977,0.01,5284,0.0,-0.2715889967739629,-0.05554253632816247,2978,-0.5,0.0,-0.040787691348510006,2.7074750745045417,65.78,-0.14845348628450794,-1.538817136582227,-0.2837768618990515,0.0,0.7379584,-0.11828390047327636,0.62379584,0.0,0.0003,1.7446515560150146,4.0112503875385634,0.045912474,-0.0026338844221423974,0.2834250710227273,0.9303078651428223,-34.04939755526456,0.2,1.000274658203125,36416
15759360,-0.020104926698685757,64.35231999999999,-5.085870328156779e-05,-0.6996723405735366,-0.1488825913570291,-0.42142140814378937,855,0.15151890560897477,-1.953111495822668e-05,-0.0035804579706562698,-0.8648690814935432,-0.261804816405532,-8.039396781551481e-09,-0.37103606769876224,0.2623488,-109.99567275999999,0.01,5290,0.0,-0.26781035609402226,-0.05398340765133761,2979,-0.5,0.0,-0.040931905433684995,2.720675983416038,66.07,-0.14781391709538613,-1.5340227836531546,-0.2838135400216892,0.0,0.7376512,-0.11605020409547971,0.6237651200000001,0.0,0.0003,2.9443325996398926,7.240129470825195,0.05496731,0.0038871949849029384,0.2574869791666667,0.8918390870094299,-34.04486974080404,0.2,0.9998795390129089,36418
15777792,-0.0201108844452882,64.39840000000001,-9.471394365755898e-05,-0.7028107338677531,-0.1502007297845274,-0.42230970735061574,856,0.1520291123243774,-1.5190867189731864e-05,-0.003580989255824965,-0.8664089904912983,-0.26088849388745794,-7.950593517052992e-09,-0.37088489101144434,0.262656,-109.70355195999998,0.01,5296,0.0,-0.2685156482805673,-0.053760369368398564,2979,-0.5,0.0,-0.04027741596059383,2.701634055156026,65.22,-0.14844646123450783,-1.532516700873362,-0.2837385151681149,0.0,0.737344,-0.11712798845693739,0.6237344,0.0,0.0003,1.7108891010284424,3.8222597360610964,0.041631598,-0.009694824682082982,0.357763671875,0.9329336285591125,-34.064282989501955,0.2,1.001753330230713,36422
15796224,-0.020080475730078658,64.44448,-0.0001664602140478136,-0.7008998634625271,-0.14752907330397477,-0.42390154204155145,857,0.15044443411076178,-2.170123884247409e-05,-0.0035848716745184236,-0.8669252137283757,-0.26070439946458224,-7.671894187632464e-09,-0.37137798000608835,0.2629632,-108.20432465999998,0.01,5302,0.0,-0.26721127294281777,-0.05383099169908251,2979,-0.5,0.0,-0.03993556642890773,2.6982461683331698,66.14,-0.14790286362599836,-1.5314173278802155,-0.2835126298698973,0.0,0.7370368,-0.11645335561543407,0.62370368,0.0,0.0003,4.479534149169922,9.802699522538619,0.04534831,-0.0009367373581467705,0.3141867897727273,0.857161283493042,-34.052771828391336,0.2,1.0005820989608765,36425
15814656,-0.02005153521171217,64.49056,-8.433628359200584e-05,-0.7016143818190718,-0.1480214977042318,-0.4228594536350388,858,0.15124579067793004,-1.953111495822668e-05,-0.0035784083763970975,-0.8622913329886278,-0.2604153613259439,-7.876220984733783e-09,-0.37036740057350637,0.2632704,-108.98293741999998,0.01,5308,0.0,-0.2673660714627752,-0.053189620146082243,2979,-0.5,0.0,-0.0398840514818998,2.687938464178851,65.7,-0.14827973817580695,-1.5368526873520587,-0.2835641862575705,0.0,0.7367296,-0.11562489474837588,0.62367296,0.0,0.0003,2.7312536239624023,5.410198044776917,0.036133125,-0.010535684699425474,0.32177734375,0.9124858975410461,-34.07205314636231,0.2,1.0021792650222778,36429
15833088,-0.020113078316916853,64.53664,-8.735581242509605e-05,-0.703239153355256,-0.14801961259169724,-0.42349737570559276,859,0.1510845633285123,-2.1158717572689056e-05,-0.003584878038429955,-0.8626893954622784,-0.26139607005204657,-7.77969762703049e-09,-0.3710833119034686,0.2635776,-109.06558947000003,0.01,5314,0.0,-0.26682778431772747,-0.05320113383547485,2979,-0.5,0.0,-0.03925737644771787,2.6882812418766746,64.33,-0.1486302776038943,-1.536190841975454,-0.2838046642016445,0.0,0.7364223999999999,-0.11612406041169317,0.62364224,0.0,0.0003,6.150214195251465,11.580379867553711,0.027524095,-0.011078153259586544,0.2748046875,0.8225316405296326,-34.06875019073486,0.2,1.001711368560791,36433
15851520,-0.020215941748084405,64.58272,-7.910131651829397e-05,-0.6991080471532891,-0.15075664131592947,-0.42192758849459083,860,0.15235531810681052,-1.464833621867001e-05,-0.0036167847396272592,-0.8630874023535966,-0.2619825610554154,-8.032676375447411e-09,-0.37169439283724326,0.2638848,-109.64153535999999,0.01,5320,0.0,-0.2660846771822403,-0.05204224016385718,2979,-0.5,0.0,-0.04010218327254953,2.6979006616031462,64.55,-0.14861651943219198,-1.5355729248279253,-0.28361432447037915,0.0,0.7361152,-0.11650766782972036,0.6236115200000001,0.0,0.0003,4.800262451171875,8.883326816558839,0.034061126,-0.01099933657096699,0.292138671875,0.8561140894889832,-34.07017154693604,0.2,1.0018900632858276,36437
15869952,-0.02017298977105153,64.6288,-0.00010188900828772004,-0.7018658873017314,-0.14921535689449275,-0.4232488552808897,861,0.15037870536455183,-1.3563277510305246e-05,-0.0036039950865170926,-0.8648440897015867,-0.2613200994571528,-7.904620573856514e-09,-0.37105797194687273,0.264192,-109.51746684,0.01,5326,0.0,-0.26781856465526865,-0.05366673203017754,2979,-0.5,0.0,-0.039784037798716726,2.689956130539315,65.57,-0.14844688467435516,-1.5342016451489122,-0.2836644668280145,0.0,0.735808,-0.11777288220303601,0.6235808,0.0,0.0003,4.794364929199219,9.787491083145142,0.03191452,-0.012843384011648595,0.31082763671875,0.8452613353729248,-34.06202430725098,0.2,1.001031756401062,36441
15888384,-0.02022859341621631,64.67488,-0.00011945428225429833,-0.7024454815851816,-0.1490812870066465,-0.42124281179096484,862,0.1521278433369379,-2.0073645929288534e-05,-0.003622537663606913,-0.8619170814788647,-0.2624187087803621,-7.932337300035884e-09,-0.37053335561583195,0.2644992,-109.28907987000002,0.01,5332,0.0,-0.26739308508991183,-0.052400033231738745,2979,-0.5,1.085065175882644e-06,-0.03925201747734059,2.6927934824761186,65.88,-0.148724166806247,-1.533564001985585,-0.2834907191246041,0.0,0.7355008000000001,-0.1169775388277034,0.62355008,0.0,0.0003,5.177690505981445,10.747343444824219,0.033913355,-0.012347166053950786,0.28668212890625,0.8463970422744751,-34.05821838378906,0.2,1.0008563995361328,36445
15906816,-0.020220892397568923,64.72095999999999,-0.0001000692911127289,-0.703201106177004,-0.15039080376727118,-0.4231925743007519,863,0.15187320860085685,-1.8446053016102975e-05,-0.003620871750250739,-0.8634990770205618,-0.2624222877755197,-8.00245115457671e-09,-0.37076507856106433,0.2648064,-109.67585967999999,0.01,5338,0.0,-0.2706664203732466,-0.053753004748770816,2979,-0.5,0.0,-0.03902410824386015,2.6927098689150917,65.45,-0.14825337018440243,-1.531904628553872,-0.2838751943989193,0.0,0.7351936,-0.11868861510423567,0.6235193600000001,0.0,0.0003,5.5270609855651855,10.3653169631958,0.03632169,-0.010616693599149584,0.3136474609375,0.8471366167068481,-34.0642333984375,0.2,1.0014419555664062,36449
15925248,-0.02035668627076835,64.76704000000001,-8.910288528206262e-05,-0.7051542404477973,-0.14934007489645743,-0.4216704187446204,864,0.15334868748502395,-1.7903522045041125e-05,-0.0036398635450789365,-0.8545222796837634,-0.26351054770421783,-7.902499344348194e-09,-0.3722889816205873,0.2651136,-107.99869693,0.01,5344,0.0,-0.270006255773559,-0.05330754577396952,2979,-0.5,0.0,-0.039553173355870094,2.7131199481668675,66.03,-0.14831473609996254,-1.5349614760181916,-0.2841471577297407,0.0,0.7348863999999999,-0.1165867136078239,0.62348864,0.0,0.0003,2.3984639644622803,7.8131115436553955,0.034737643,-0.011833930085413159,0.32427978515625,0.883349597454071,-34.070501708984374,0.2,1.0018857717514038,36453
15943680,-0.02022291054723302,64.81312,-9.171950036481137e-05,-0.699969705915599,-0.15006589694594125,-0.4219285215785091,865,0.15335278114417533,-1.681846010291742e-05,-0.0036145381373544694,-0.8537191531114766,-0.26268790892106364,-7.904717185485657e-09,-0.37292389669577236,0.2654208,-109.24440944,0.01,5350,0.0,-0.2689444475330478,-0.05389088891880614,2979,-0.5,0.0,-0.03947196227659115,2.6945854982297663,65.77,-0.1482824866500364,-1.5327664966719101,-0.2838091131486887,0.0,0.7345792,-0.11922735645365679,0.62345792,0.0,0.0003,2.8413076400756836,5.973661351203918,0.03967638,-0.009149296546820552,0.33956298828125,0.9015253782272339,-34.07436351776123,0.2,1.002216100692749,36457
15962112,-0.020326524963386074,64.8592,-0.00011971892239502376,-0.7061847037907881,-0.1505909291221222,-0.41932264043564044,866,0.15394291855769554,-1.4105805247608158e-05,-0.003629269989509081,-0.8491948381681751,-0.263499166034768,-7.889360129609012e-09,-0.3693793435397164,0.265728,-108.59245364999998,0.01,5356,0.0,-0.26956553714194054,-0.05272744770871313,2979,-0.5,0.0,-0.03906291554266557,2.7062712879433555,66.42,-0.14802625912210146,-1.5289526662929862,-0.2839815270894732,0.0,0.734272,-0.11845279352858694,0.6234272000000001,0.0,0.0003,3.4914870262145996,7.048878108753877,0.04560275,-0.006943701355553725,0.3264590992647059,0.8968791961669922,-34.071708903593176,0.2,1.0016919374465942,36461
15980544,-0.020331812708163886,64.90528,-0.0001149446438365481,-0.7028516467648114,-0.15238763365732996,-0.42184493529638,867,0.1536028457335835,-1.7360994307738212e-05,-0.003640338661435453,-0.8567740355779745,-0.26364801156922973,-7.959681376637113e-09,-0.37104150477544706,0.2660352,-108.53270413999999,0.01,5362,0.0,-0.26987414522355163,-0.05260631418611011,2979,-0.5,0.0,-0.03882924275505337,2.706439586399672,65.17,-0.14895931624049785,-1.530928309709091,-0.2842827404470519,0.0,0.7339648,-0.11987021393320028,0.62339648,0.0,0.0003,2.7714154720306396,7.788542342185974,0.03610921,-0.0086390805314295,0.3511474609375,0.881681501865387,-34.074249267578125,0.2,1.0018576383590698,36465
15998976,-0.020567185166762918,64.95136,-0.00010675250003084022,-0.7022301105603902,-0.15199786726136855,-0.4206332085780333,868,0.1546609095372415,-1.1935681363360749e-05,-0.003650645504286321,-0.8536225045979422,-0.2669259762215309,-8.126256449477206e-09,-0.3718149486008261,0.2663424,-108.79501428000002,0.01,5368,0.0,-0.27169162510742184,-0.053431799810347284,2980,-0.5,0.0,-0.0389283659761534,2.7290670430424284,66.01,-0.14885283902021482,-1.532323556108398,-0.28416181430413573,0.0,0.7336576,-0.11985055285845275,0.62336576,0.0,0.0003,6.008289337158203,9.949931859970093,0.034195356,-0.010729177802568301,0.3268310546875,0.8617874383926392,-34.07183895111084,0.2,1.0017616748809814,36469
16017408,-0.02047464432789442,64.99744,-8.986060942797874e-05,-0.7060611124418875,-0.15240970156788022,-0.42115330605928747,869,0.15436437524211402,-1.5733398160793717e-05,-0.0036591257795955383,-0.8596654765062688,-0.26519173438604166,-8.053937224129506e-09,-0.37089406094427185,0.2666496,-109.06622974,0.01,5376,0.0,-0.26872498706997483,-0.05174395667337697,2979,-0.5,0.0,-0.038468004970725105,2.70691421590498,64.98,-0.14905308435136913,-1.5283491918064522,-0.2841827694268683,0.0,0.7333504,-0.11922103270532323,0.6233350400000001,0.0,0.0003,2.0862770080566406,4.769906103610992,0.034127492,-0.011605821538250894,0.30972900390625,0.9268409609794617,-34.07878704071045,0.2,1.0023062229156494,36473
16035840,-0.020336373176606245,65.04352,-0.00021263415254693956,-0.7053067666773603,-0.15016186790115568,-0.4209010636955941,870,0.15407262702172286,-1.3563274276546306e-05,-0.0036373619805931835,-0.8559201351906716,-0.26380809758744367,-7.917904517917668e-09,-0.36963444305449916,0.2669568,-108.34366602999998,0.01,5382,0.0,-0.26767608591793257,-0.051965898519445455,2979,-0.5,0.0,-0.03823545610522715,2.6986041333193063,65.75,-0.14863897563905365,-1.5264148741715382,-0.2840460922334589,0.0,0.7330432,-0.11838935253837951,0.62330432,0.0,0.0003,5.206770896911621,10.824285507202148,0.03795592,-0.0025009016506373884,0.2660400390625,0.8483452200889587,-34.0654411315918,0.2,1.0009342432022095,36475
16054272,-0.020404304067363727,65.08959999999999,-0.00015079704792143154,-0.7049800885701936,-0.15234835430504776,-0.4212633402226225,871,0.1533506268599597,-1.953111495822668e-05,-0.003662702089549015,-0.8540167314899647,-0.26512017313335806,-7.849694401147734e-09,-0.3707708332181715,0.267264,-108.86293338,0.01,5388,0.0,-0.2665832150977329,-0.05117417749488377,2979,-0.5,0.0,-0.03816610162295623,2.6937716536192524,65.71,-0.14919379900056484,-1.526326719495565,-0.2843256101588898,0.0,0.732736,-0.11814179389943444,0.6232736,0.0,0.0003,4.720645427703857,8.92727541923523,0.035019875,-0.007438038068357855,0.33319091796875,0.8636870980262756,-34.07783393859863,0.2,1.002192497253418,36479
16072704,-0.020438920485964514,65.13568000000001,-0.00017786668369067422,-0.7085887357660039,-0.15137671538638395,-0.42110431612821014,872,0.15468800193016466,-1.7903522045041125e-05,-0.0036491294420327547,-0.8562129348745757,-0.26514653139000915,-8.082125254288245e-09,-0.370181907282499,0.2675712,-107.87301525999999,0.01,5394,0.0,-0.2678987723252377,-0.0519746968551926,2979,-0.5,0.0,-0.03813457561924433,2.7042033773954697,66.65,-0.14833109263411678,-1.5255071459687977,-0.2846092604835923,0.0,0.7324288,-0.11984586565137466,0.62324288,0.0,0.0003,3.0387306213378906,9.010209465026856,0.034950852,-0.012669528601691127,0.30357666015625,0.8618348240852356,-34.07617740631103,0.2,1.0020217895507812,36483
16091136,-0.020491244796011852,65.18176,-0.00016810528766640512,-0.706426203447553,-0.1517403669733626,-0.420470600735595,873,0.15434180015399096,-1.5190867189731864e-05,-0.0036529797108780355,-0.8557882489817237,-0.26571083719371147,-8.041851813289493e-09,-0.36975680400689903,0.2678784,-108.44176543999998,0.01,5400,0.0,-0.27015654991411425,-0.052587261775487795,2979,-0.5,0.0,-0.03857551131808696,2.7070460520170503,66.26,-0.14903328366096347,-1.5309835471668742,-0.2844544232789983,0.0,0.7321215999999999,-0.12043150117966331,0.62321216,0.0,0.0003,3.300699472427368,6.4212357759475704,0.029046178,-0.011853619059547783,0.288330078125,0.9023760557174683,-34.07218360900879,0.2,1.0017952919006348,36487
16109568,-0.020470366078141324,65.22784,-0.0002152326156179506,-0.7037471561397581,-0.15188156995439678,-0.4178951466832752,874,0.1558042816835262,-1.2478212334422602e-05,-0.003663861232237139,-0.8569349213455019,-0.26526978265364415,-8.0717389752016e-09,-0.3677361323878663,0.2681856,-108.41188063999999,0.01,5406,0.0,-0.26571008805968704,-0.05056134837338575,2979,-0.5,1.085065175882644e-06,-0.03837440427648289,2.6989101784931115,64.51,-0.14847163201357094,-1.5241177160974357,-0.28434114453259973,0.0,0.7318144,-0.11882845403561842,0.62318144,0.0,0.0003,3.8018038272857666,7.956250858306885,0.039603025,-0.009839505271520466,0.3347412109375,0.885238766670227,-34.070648956298825,0.2,1.0017743110656738,36491
16128000,-0.02048268407223349,65.27392,-0.00015193742805576563,-0.7038088954995718,-0.14939273669257944,-0.42238383748667857,875,0.15413316517378609,-1.5733398160793717e-05,-0.003662695300417079,-0.8580505070591181,-0.2653939964935162,-7.963461040253508e-09,-0.36837407335034733,0.2684928,-107.89036504999999,0.01,5412,0.0,-0.26301615874225526,-0.0508485165906965,2979,-0.5,0.0,-0.037263524728155306,2.697490212849275,65.65,-0.14873335395723325,-1.5250177267198175,-0.2843949670147259,0.0,0.7315072,-0.11735900215878228,0.62315072,0.0,0.0003,3.179105520248413,8.301437735557556,0.035694458,-0.011858082888647915,0.308203125,0.8789081573486328,-34.07145252227783,0.2,1.0015616416931152,36495
16146432,-0.020566356665260164,65.32,-0.0002195217750678649,-0.7064692239327147,-0.15160867719120394,-0.41831716721837686,876,0.15510551658065122,-1.5733398160793717e-05,-0.003666890146097838,-0.8556766048022644,-0.26662043836128546,-8.196277826715989e-09,-0.3688041355288689,0.2688,-107.74824190000001,0.01,5418,0.0,-0.26940769544667914,-0.05167143906880615,2979,-0.5,0.0,-0.03840611952890813,2.7011305941646824,66.78,-0.1482918362238207,-1.5249371492797934,-0.28465978216595,0.0,0.7312000000000001,-0.12062992157147279,0.62312,0.0,0.0003,2.799393653869629,6.5717079639434814,0.035696905,-0.01119460758054629,0.33472900390625,0.8998587727546692,-34.07224655151367,0.2,1.001744270324707,36499
16164864,-0.020456702688718603,65.36608,-0.0001408783806448205,-0.7045962001526263,-0.15053338718014667,-0.42232788297341756,877,0.15428483720435104,-1.1935681363360749e-05,-0.0036503452382539783,-0.8556127398056952,-0.2662252636709563,-7.986618480842843e-09,-0.36844148662888354,0.2691072,-108.16764820999998,0.01,5424,0.0,-0.27043876745549755,-0.0525747585793896,2979,-0.5,0.0,-0.037368393721829166,2.704141620802123,65.68,-0.14774963983815728,-1.5243386229237272,-0.28488050504416496,0.0,0.7308928,-0.12060208313840404,0.6230892800000001,0.0,0.0003,4.420536994934082,7.9202913522720335,0.03398524,-0.010917350137606262,0.32364501953125,0.8842421174049377,-34.07526264190674,0.2,1.0017236471176147,36503
16183296,-0.020650863074442166,65.41216,-0.00014533910606163365,-0.7061022634737957,-0.14976527840320333,-0.42140344547649755,878,0.15471642566659238,-2.0616176900350387e-05,-0.0036640055562640874,-0.8597480636835796,-0.2684437631873382,-8.118780628986759e-09,-0.36889057024993394,0.2694144,-107.91719821000001,0.01,5430,0.0,-0.27156981000876573,-0.052799808640470396,2979,-0.5,0.0,-0.03770995185936929,2.7171223746339233,66.48,-0.1482757170416045,-1.5281200607178411,-0.284705325660515,0.0,0.7305856,-0.12043382926757275,0.62305856,0.0,0.0003,2.923210859298706,8.187498211860657,0.038139682,-0.010612786002457141,0.35189208984375,0.8839056491851807,-34.07340621948242,0.2,1.0018874406814575,36507
16201728,-0.02053188288339294,65.45824,-0.00014951637267271144,-0.7036516438996795,-0.14886112289968803,-0.4217027301565131,879,0.15365668462166024,-1.8988587220923768e-05,-0.0036534188624270155,-0.8609282970344692,-0.2671344919418214,-8.00075522892828e-09,-0.36726665636791067,0.2697216,-109.12857001,0.01,5436,0.0,-0.27214228275055224,-0.05342286221443567,2979,-0.5,0.0,-0.036268255636282366,2.7071274908300293,65.72,-0.14804250330579596,-1.52895630410506,-0.2849187647321001,0.0,0.7302784,-0.12132072574394805,0.62302784,0.0,0.0003,3.8343734741210938,8.170970177650451,0.03406586,-0.008783575939014554,0.326953125,0.8770602345466614,-34.07806053161621,0.2,1.0022501945495605,36511
16220160,-0.020514868499422384,65.50432,-0.0001943015350707153,-0.7062209087786785,-0.15246178604398125,-0.42109113473072474,880,0.15389438661808083,-1.681846010291742e-05,-0.00367465342275338,-0.8536271082120668,-0.266718644129551,-8.135322703584213e-09,-0.36999195853698935,0.2700288,-108.43832780999998,0.01,5443,0.0,-0.27123782845595446,-0.05227934482509219,2979,-0.5,0.0,-0.03774630498864298,2.685392327674534,66.13,-0.14824401268125004,-1.5336449817991549,-0.28477878109017907,0.0,0.7299712,-0.12198791829157403,0.6229971200000001,0.0,0.0003,3.67185115814209,8.762279176712036,0.038135163,-0.002106272429227829,0.2587646484375,0.8764238357543945,-34.06284370422363,0.2,1.000826358795166,36513
16238592,-0.020659116434360872,65.5504,-0.00014849137814800856,-0.6997828055193179,-0.1498491573865374,-0.4199337012682439,881,0.15463971241462265,-2.4956424668845204e-05,-0.0036787913466297933,-0.8557303879622533,-0.26860870888292,-8.053819960982039e-09,-0.36863388379207773,0.270336,-108.14113082000001,0.01,5449,0.0,-0.27185556206453865,-0.05303334725196082,2980,-0.5,0.0,-0.036757814506109515,2.7070949014249805,66.68,-0.14787400346986382,-1.5320257881900337,-0.2848260367716278,0.0,0.729664,-0.1209127182839205,0.6229664,0.0,0.0003,5.401123046875,12.014174779256185,0.043482076,-0.00621505337767303,0.3121256510416667,0.8410303592681885,-34.06684315999349,0.2,1.0011532306671143,36516
16257024,-0.020595901500233688,65.59647999999999,-0.00010077965847071294,-0.7037604131312596,-0.15038485960986003,-0.4184165428179997,882,0.15733148206847392,-1.2478212334422602e-05,-0.003675811043805608,-0.8490325188705341,-0.2678735810920879,-8.14186349427801e-09,-0.367445033029742,0.2706432,-107.35323266000002,0.01,5455,0.0,-0.2676836096469466,-0.051216887858475064,2980,-0.5,0.0,-0.037087885514827716,2.710240484887938,65.9,-0.14806322752871817,-1.5295916004883834,-0.2849065457226538,0.0,0.7293568,-0.11980292449846708,0.62293568,0.0,0.0003,4.2208991050720215,8.308273601531983,0.031933043,-0.011918731371406466,0.29820556640625,0.8810661435127258,-34.07352848052979,0.2,1.0018328428268433,36520
16275456,-0.02067098947449561,65.64256,-0.00012331698865696887,-0.7047428426523552,-0.15067253918080958,-0.42018610407670465,883,0.1542812371453289,-1.2478212334422602e-05,-0.00368347942390586,-0.8581506424462646,-0.2690676319748047,-8.162523760785541e-09,-0.3705126247089148,0.2709504,-108.55751878000001,0.01,5461,0.0,-0.27381795240304196,-0.053292950434529696,2980,-0.5,0.0,-0.03674670791897701,2.6986479301695883,65.73,-0.1482564741452518,-1.53531649210875,-0.2848402075129762,0.0,0.7290496,-0.12158914900413959,0.6229049600000001,0.0,0.0003,2.6519885063171387,5.530666804313659,0.03788252,-0.009051667153835296,0.325537109375,0.9132102727890015,-34.07839241027832,0.2,1.0023133754730225,36524
16293888,-0.020702029313987787,65.68863999999999,-0.00013113519879409598,-0.7005489204715288,-0.1511920254586188,-0.4188039675561757,884,0.15747578168986792,-1.1935681363360749e-05,-0.0036905578919272505,-0.8504023953055739,-0.2684307365936896,-8.121077925373688e-09,-0.3698669739998422,0.2712576,-108.17956288,0.01,5467,0.0,-0.2732663623979256,-0.05280544150151772,2980,-0.5,0.0,-0.0370578799073219,2.7213827616354784,67.18,-0.14825131252058066,-1.533355986747776,-0.2849064090819977,0.0,0.7287424,-0.12266560953325939,0.62287424,0.0,0.0003,4.330353736877441,8.752321243286133,0.033942543,-0.009862214204622433,0.3225830078125,0.8730514645576477,-34.07471332550049,0.2,1.0018243789672852,36528
16312320,-0.02077667077912883,65.73472,-9.549807394298876e-05,-0.7059007683395242,-0.15054483608521543,-0.4188901721692229,885,0.15721225171372089,-1.3563274276546306e-05,-0.0036941370764816423,-0.8473807329737915,-0.2703743556085913,-8.15871985516252e-09,-0.36859881723497306,0.2715648,-108.00310474,0.01,5473,0.0,-0.26984888090943515,-0.05241848216565179,2980,-0.5,0.0,-0.03687429548202853,2.7189375822823547,65.72,-0.1480292357348807,-1.5308188207600713,-0.2852495180514346,0.0,0.7284352000000001,-0.12000036759849661,0.62284352,0.0,0.0003,1.9373631477355957,4.285581386089325,0.033957947,-0.01010800153017044,0.29736328125,0.935764491558075,-34.07617359161377,0.2,1.002063512802124,36532
16330752,-0.020780342303188502,65.7808,-8.733335317781277e-05,-0.7035681167261305,-0.15291669353733134,-0.416916482525153,886,0.15768927141806208,-1.4105805247608158e-05,-0.003720499226424127,-0.8507285544715231,-0.2685372863281335,-8.271922925906681e-09,-0.36974224065909234,0.271872,-107.73312539,0.01,5479,0.0,-0.26910741987627684,-0.05095897004822258,2980,-0.5,0.0,-0.037647800220048204,2.714371723764397,66.63,-0.14828778575631185,-1.5275932862941866,-0.28505883241448865,0.0,0.728128,-0.12035709417282277,0.6228128,0.0,0.0003,2.2761714458465576,5.340400648117066,0.037376482,-0.008229638391640037,0.35311279296875,0.9183260202407837,-34.07479686737061,0.2,1.0020091533660889,36536
