reward_terms/stance,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,curriculum/ent_coef,time/iterations,reward_terms/hip_roll,reward_terms/energy,rollout/ep_rew_mean,time/total_timesteps,curriculum/eff_scale,time/fps,reward_terms/foot_slip,curriculum/stance_ratio,rollout/ep_len_mean,reward_terms/air_time,reward_terms/ang_xy,reward_terms/upright,reward_terms/fwd_speed,reward_terms/clearance,reward_terms/coef_rate,reward_terms/stance_time,reward_terms/lat_vel,reward_terms/action_rate,reward_terms/residual,reward_terms/torque,reward_terms/assist_pen,reward_terms/time,reward_terms/vz,time/time_elapsed,reward_terms/phase_contact,reward_terms/angmom,reward_terms/alive,reward_terms/overrun,reward_terms/height,curriculum/ctrl_drop_prob,reward_terms/stop,curriculum/sprint_dist_m,train/clip_range,train/entropy_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/n_updates,train/value_loss,train/approx_kl,train/std
-0.10004489021967794,0.0,-0.00014845764854811078,0.01,118,-0.5976906763691406,-0.0011544526904531342,-126.30050478999999,2174976,0.0089856,4455,-1.0165101879406155,0.647933312,105.5,3.200944047421217e-05,-0.5127749343018068,-0.3868974050934297,0.28329361307122425,0.09611493689670775,-1.3684445107185217,-0.00013712487351666723,-1.599860237119349e-07,-0.31672706823778085,-0.09545478193148982,-0.011245406147240776,0.0,-0.5,-0.36451343297743355,488,-0.44253638835548714,-0.1761666714881552,0.0,0.0,-0.07109730115491193,0.0,0.0,26.34784,0.2,-34.097232246398924,-0.38034260272979736,-0.028047581983264534,0.000299460864,-1.6737990379333496,0.24886474609375,6643,0.03310936540365219,0.029006416,1.0037227869033813
-0.06727156426909867,0.0,-0.00015488072023982276,0.01,119,-0.5878044767878007,-0.0011851674082103717,-124.01147706,2193408,0.0090624,4455,-0.9897703747231618,0.647915648,96.49,5.8051043500502907e-05,-0.49122707470658344,-0.3917900849292335,0.2860234692020993,0.1008923506907554,-1.3900651259692731,-8.002211365641819e-06,-1.534839888010579e-07,-0.3133733705343841,-0.09568843459265039,-0.011251187766712774,0.0,-0.5,-0.3817043397682936,492,-0.4330103084188311,-0.1588007090551811,0.0,0.0,-0.06475153458893176,0.0,0.0,26.35936,0.2,-34.087873458862305,-0.374136358499527,-0.02757096999557689,0.000299456256,-2.7643535137176514,0.26671142578125,6647,0.03644182998687029,0.03132652,1.002905249595642
-0.07203255170451947,0.0,-0.00015318428260850634,0.01,120,-0.6121540795857106,-0.0011842612425421615,-126.37881006000003,2211840,0.0091392,4455,-1.0123254425225428,0.647897984,105.8,3.255192617264887e-05,-0.5055508251218,-0.42827558134844046,0.32179712491345996,0.10538679426645567,-1.3671571607025585,-6.103393388912082e-06,-1.6169775694185946e-07,-0.3174156163406912,-0.09561835465134952,-0.01141060195376189,0.0,-0.5,-0.4014311802780287,496,-0.4286359439647032,-0.17324722814706645,0.0,0.0,-0.07643298905238413,0.0,0.0,26.37088,0.2,-34.09087238311768,-0.3730999231338501,-0.0265615226700902,0.00029945164799999996,-1.7361798286437988,0.27349853515625,6651,0.04402069104835391,0.030925393,1.003145456314087
-0.07106312134437703,0.0,-0.0001586018238812337,0.01,121,-0.5591325113854227,-0.0012123240961197934,-125.2808754,2230272,0.009216,4455,-1.0117152412605899,0.6478803200000001,101.43,6.781663978472352e-05,-0.49885462250886625,-0.33955420472546355,0.26534369793760687,0.10422690252024934,-1.3665068770954034,-8.951672094149722e-06,-1.4971562357190232e-07,-0.32141348006830295,-0.09487527448160026,-0.011451189589993568,0.0,-0.5,-0.41130857205198457,500,-0.42737822575315165,-0.1638727776138249,0.0,0.0,-0.07230709635008198,0.0,0.0,26.3824,0.2,-34.0921012878418,-0.38071775436401367,-0.026817446516361088,0.00029944704,-1.203122854232788,0.269287109375,6655,0.03601627722382546,0.029493531,1.0033667087554932
-0.06481561694053323,0.0,-0.00015220274066380074,0.01,122,-0.5847557145041926,-0.0011663289778138007,-122.68199439,2248704,0.0092928,4455,-0.9829658129592721,0.647862656,90.82,0.00010362383909523487,-0.45996033280240234,-0.3957718548546618,0.2677398447358676,0.10561960052245938,-1.384613855843285,-2.8482787052376403e-05,-1.5577379381528665e-07,-0.31148375174124193,-0.09592652950136059,-0.010936738405475002,0.0,-0.5,-0.3990387984858624,504,-0.4167044489555514,-0.15620426114664615,0.0,0.0,-0.059393872567886405,0.0,0.0,26.39392,0.2,-34.09020843505859,-0.38003820180892944,-0.025629458500770853,0.000299442432,-1.5812828540802002,0.26094970703125,6659,0.035603110771626235,0.030802865,1.0031417608261108
-0.09613584974358429,0.0,-0.00015558237971643232,0.01,123,-0.6292451235839268,-0.0011749822911116614,-125.38936275,2267136,0.0093696,4455,-0.9911552934134872,0.647844992,101.83,5.696597509086132e-05,-0.4648814079691467,-0.3825205926625153,0.31683530571160223,0.10034786442403065,-1.3958823646047578,-8.137625021239122e-07,-1.549983025857358e-07,-0.3013554932770495,-0.09707358837385284,-0.011237660464935477,0.0,-0.5,-0.392830267438185,508,-0.42338682147471435,-0.1604236309104102,0.0,0.0,-0.06477357168187575,0.0,0.0,26.40544,0.2,-34.086089515686034,-0.3753582239151001,-0.026140951551496983,0.000299437824,-3.6130895614624023,0.2688232421875,6663,0.034259970858693124,0.03015326,1.0029165744781494
-0.07303787965710354,0.0,-0.00015707298684380206,0.01,124,-0.5806052400690588,-0.0011990557310302455,-124.47249009,2285568,0.0094464,4455,-0.9970798662229848,0.647827328,98.33,2.87542255440106e-05,-0.46862276535794334,-0.3768856510999473,0.2577316702352092,0.09692255610434088,-1.3920365645169788,-9.901042277407316e-06,-1.5337113090228758e-07,-0.307483412163938,-0.09602433518499713,-0.011499362429793472,0.0,-0.5,-0.3576830166882405,513,-0.4339663638036891,-0.14963105430590218,0.0,0.0,-0.06358159781013054,0.0,0.0,26.41696,0.2,-34.09418640136719,-0.3698403835296631,-0.024685114179737865,0.000299433216,-1.3746445178985596,0.2494873046875,6667,0.037937667407095435,0.028920194,1.0036113262176514
-0.08606995721936679,0.0,-0.0001577855036398087,0.01,125,-0.6148733756397413,-0.0011971632007751673,-125.99303611999999,2304000,0.0095232,4455,-1.006738866565482,0.6478096640000001,104.43,5.479585767413179e-05,-0.4781699871508123,-0.4009670069890158,0.2849435395321652,0.09877888117107086,-1.379489973011542,-0.00021321479127638869,-1.5598159943671608e-07,-0.3041124921842189,-0.09688223454300807,-0.011529631948639516,0.0,-0.5,-0.36446047631707246,517,-0.4448708020920377,-0.15098681746444784,0.0,0.0,-0.0679622889302353,0.0,0.0,26.42848,0.2,-34.08949241638184,-0.3756577968597412,-0.027972594078164548,0.000299428608,-1.3716011047363281,0.26563720703125,6671,0.03548096949234605,0.028683811,1.0030794143676758
-0.09196934518492889,0.0,-0.00016091226364314996,0.01,126,-0.6495328740204809,-0.0012256850918277529,-126.56487147999998,2322432,0.0096,4455,-0.9903020569598928,0.647792,106.5,3.526462630058328e-05,-0.4803948570532537,-0.42341421993550177,0.3089089241793102,0.09999956438805317,-1.39983416064902,-9.209436636107664e-05,-1.6142518121949165e-07,-0.3024196878505313,-0.09702956392084264,-0.01208849602339289,0.0,-0.5,-0.3775369996641115,521,-0.4397043965652647,-0.15176296583066193,0.0,0.0,-0.06770692720908252,0.0,0.0,26.44,0.2,-34.0920654296875,-0.3808632791042328,-0.028362840006593615,0.000299424,-0.886406421661377,0.25394287109375,6675,0.031952707935124634,0.029063815,1.0032639503479004
-0.0475500968689391,0.0,-0.00016154906498119025,0.01,127,-0.6152462077840997,-0.0012488699810366292,-124.16014735000003,2340864,0.0096768,4455,-1.0050130778479935,0.647774336,96.99,3.9604909640426435e-05,-0.4954331291622418,-0.3965690947263958,0.3122614462596405,0.10203887944613708,-1.3906832144413555,-1.36987687761171e-05,-1.5763202080675326e-07,-0.31358538335004704,-0.09618161960656015,-0.012107946117455047,0.0,-0.5,-0.38991892316980936,525,-0.4365513524802771,-0.1687663589309279,0.0,0.0,-0.07202641184734548,0.0,0.0,26.45152,0.2,-34.09022331237793,-0.38272014260292053,-0.027964000473730266,0.000299419392,-1.767594575881958,0.25662841796875,6679,0.03361152783036232,0.027225396,1.0032438039779663
-0.053263940028809256,0.0,-0.00016415349079567027,0.01,128,-0.608663618191121,-0.0012552015958222354,-124.43606474000002,2359296,0.0097536,4454,-0.9866532525358787,0.647756672,98.34,3.472212119959295e-05,-0.481213758543475,-0.39853560631770546,0.36505160016914084,0.10177839584668263,-1.4048361595177528,-6.103315778697531e-06,-1.5575816890692046e-07,-0.3077668229137229,-0.09660708845589412,-0.011943562975153428,0.0,-0.5,-0.3969143772814012,529,-0.42967152333980557,-0.16682312883785239,0.0,0.0,-0.07484553140520747,0.0,0.0,26.46304,0.2,-34.09394493103027,-0.3745748698711395,-0.026734194916207342,0.000299414784,-1.0656659603118896,0.26248779296875,6683,0.04030704405158758,0.030351672,1.0034632682800293
-0.06418290575907769,0.0,-0.00016223574328092882,0.01,129,-0.6081311844289209,-0.0012443545552729685,-124.2444959,2377728,0.0098304,4454,-0.97318598049189,0.6477390080000001,97.41,5.8593597107877336e-05,-0.4605153561061329,-0.4140644894850633,0.30828276811706873,0.10293621936553646,-1.4026201640689653,-8.137625021239122e-07,-1.532673759439578e-07,-0.30783873764387926,-0.09669142235337154,-0.011818822366849197,0.0,-0.5,-0.38468010876199693,533,-0.4268544439521309,-0.1569720437648975,0.0,0.0,-0.06318167589776114,0.0,0.0,26.47456,0.2,-34.08970069885254,-0.35836684703826904,-0.022068796027451754,0.00029941017599999996,-0.8660656213760376,0.25526123046875,6687,0.050131956860423085,0.028672606,1.003135085105896
-0.06197307430651633,0.0,-0.00016425018533627566,0.01,130,-0.629221411157935,-0.0012641140838035964,-124.74288761000001,2396160,0.0099072,4454,-0.9874973990366017,0.647721344,99.22,3.200944047421217e-05,-0.48569166563306965,-0.41585791299358194,0.3646404112820716,0.10748783735468098,-1.390844300549701,-2.414248754373855e-05,-1.636882601316072e-07,-0.30796443634438136,-0.09646073629013421,-0.012314323293038719,0.0,-0.5,-0.3943218573039362,537,-0.4230966545119962,-0.17477472865990737,0.0,0.0,-0.07779044901426119,0.0,0.0,26.48608,0.2,-34.0868314743042,-0.37724241614341736,-0.025763962452765556,0.000299405568,-0.4526209831237793,0.23892822265625,6691,0.039707440230995414,0.026816268,1.0028412342071533
-0.0594530840512523,0.0,-0.00016764529621738356,0.01,131,-0.6080641060866451,-0.001284869856176308,-125.08940912,2414592,0.009984,4454,-1.0134530390848298,0.64770368,100.59,2.0616241575529177e-05,-0.49782187696285707,-0.4149942162696235,0.3385817536383346,0.09885492950433718,-1.3848642626478833,-0.00012071268348437216,-1.6139506148248453e-07,-0.30844605366034666,-0.09626852376847711,-0.01254970074566303,0.0,-0.5,-0.36883523212627595,542,-0.43940057342609423,-0.17083629797642289,0.0,0.0,-0.07537987136048754,0.0,0.0,26.4976,0.2,-34.090460014343265,-0.38366079330444336,-0.0272643567295745,0.00029940095999999997,-1.2418246269226074,0.25804443359375,6695,0.03257484482601285,0.029286485,1.0032403469085693
-0.060502324422144205,0.0,-0.00016915500171707062,0.01,132,-0.6284148895883782,-0.0013031232479128573,-125.09874914,2433024,0.0100608,4454,-1.016108700351451,0.647686016,100.66,3.797731672724088e-05,-0.487839150000559,-0.42968597192285224,0.3342287806874593,0.1038104631527735,-1.3807571518652202,-3.228031952554981e-05,-1.6300449873832456e-07,-0.3046729845704023,-0.09625699618622104,-0.012569728506278924,0.0,-0.5,-0.37024368964861987,546,-0.43677802176198965,-0.1694688842828035,0.0,0.0,-0.07023637870328912,0.0,0.0,26.50912,0.2,-34.08901023864746,-0.3748167157173157,-0.026778479712083934,0.000299396352,-0.9008728265762329,0.2671630859375,6699,0.039125863928347826,0.029386228,1.002999186515808
-0.07467377616060361,0.0,-0.00016328431023019185,0.01,133,-0.6386689751631907,-0.0012551956435869166,-126.43982273999998,2451456,0.0101376,4454,-0.9792435511043469,0.6476683520000001,106.04,2.658409842600425e-05,-0.4892767233479993,-0.4364952567087546,0.29637973067421225,0.10401539760107123,-1.3896040934661402,-2.359984985863169e-05,-1.567802890370134e-07,-0.3001665796566212,-0.09688725853569563,-0.012302331440142292,0.0,-0.5,-0.3928194947539365,550,-0.42833731958032945,-0.1692535974339237,0.0,0.0,-0.08342197445160553,0.0,0.0,26.52064,0.2,-34.08931427001953,-0.37878724932670593,-0.024004918278660626,0.000299391744,-2.279609441757202,0.2393798828125,6703,0.03579235225915909,0.02665167,1.0031369924545288
-0.08129757925727557,0.0,-0.0001697136502931355,0.01,134,-0.6424221342233958,-0.0013023051170150761,-124.86660694,2469888,0.0102144,4454,-0.9871906236824803,0.647650688,99.68,2.6584088724727433e-05,-0.48875529604742735,-0.4114076557397258,0.3785570056905757,0.10677452850315072,-1.3756264272176377,-2.27860485514005e-05,-1.6149413813325702e-07,-0.30305736703796116,-0.09688047838003609,-0.012704819659174164,0.0,-0.5,-0.409760366417746,554,-0.4238888658133365,-0.17087044979398494,0.0,0.0,-0.07687123984154359,0.0,0.0,26.53216,0.2,-34.084792137145996,-0.3824007511138916,-0.0289786092704162,0.00029938713599999997,-1.2035789489746094,0.24730224609375,6707,0.02942196624353528,0.026593652,1.0024679899215698
-0.05617972466074038,0.0,-0.00016742031402692113,0.01,135,-0.6304440988287067,-0.001280581912299566,-124.63900847,2488320,0.0102912,4455,-0.9803480519117271,0.647633024,99.02,3.9604909640426435e-05,-0.46419854669272315,-0.39161773828266483,0.2927150231991929,0.10139623944588355,-1.3937760883431904,-2.929651074939304e-05,-1.5139968474675373e-07,-0.30709130449489536,-0.09633223260317585,-0.01233992102746021,0.0,-0.5,-0.379940203563,558,-0.43706995450230696,-0.1503470905746209,0.0,0.0,-0.07223306553547831,0.0,0.0,26.543680000000002,0.2,-34.08092918395996,-0.374742329120636,-0.026035694032907487,0.000299382528,-0.9094996452331543,0.26341552734375,6711,0.0317607912234962,0.027453676,1.002524733543396
-0.05184393402103774,0.0,-0.00017492265275225564,0.01,136,-0.6187889165229353,-0.0013299330970223209,-125.07809823,2506752,0.010368,4455,-0.9357436170242868,0.64761536,100.61,4.5030241987357535e-05,-0.4859601617417381,-0.4081933284022257,0.31703086063839925,0.1146766936981319,-1.398309210321728,-1.3291803447322713e-05,-1.55408041695799e-07,-0.3079782586726021,-0.09681155391450659,-0.012651756974250474,0.0,-0.5,-0.4144946670136973,562,-0.4244495482953201,-0.1716244619245772,0.0,0.0,-0.0716594324047812,0.0,0.0,26.5552,0.2,-34.078998756408694,-0.37843236327171326,-0.026470873202197254,0.00029937792,-0.8197157382965088,0.254443359375,6715,0.0280235537327826,0.02749983,1.0020554065704346
-0.06979676245609143,0.0,-0.00017470938944608416,0.01,137,-0.701676632585783,-0.0013389715485328615,-126.81390999999999,2525184,0.0104448,4455,-1.029875963187382,0.6475976960000001,107.69,1.4105840818956494e-05,-0.49679279371859675,-0.4106743941471084,0.31167449981440065,0.09225625458220198,-1.3803758307823544,-0.00010091062479962905,-1.6856057011952604e-07,-0.30068590120505223,-0.09742047185492746,-0.013238701377042698,0.0,-0.5,-0.3673166561442834,566,-0.45222829707708434,-0.15571936153827426,0.0,0.0,-0.08400655425634092,0.0,0.0,26.56672,0.2,-34.077450561523435,-0.381645530462265,-0.027084324788302184,0.00029937331199999997,-0.8172409534454346,0.239306640625,6719,0.02781356992200017,0.0264715,1.0021672248840332
-0.08097054139558897,0.0,-0.00017189697330016382,0.01,138,-0.6934935389443517,-0.0013302474868223872,-128.42387004,2543616,0.0105216,4455,-0.9812999820172661,0.647580032,114.11,1.1393198898682991e-05,-0.49124064084910724,-0.40551635593702584,0.3651876930063744,0.10419642268830726,-1.3752676147345686,-1.3562061616943942e-07,-1.6611595572466093e-07,-0.30519755542922644,-0.09672190191620694,-0.013271415539253565,0.0,-0.5,-0.37418085962691533,570,-0.44155272923928357,-0.1605615723616608,0.0,0.0,-0.0815299362651241,0.0,0.0,26.57824,0.2,-34.07967529296875,-0.38149192929267883,-0.02771166549064219,0.000299368704,-0.7109290361404419,0.2482421875,6723,0.030156939662992953,0.029018795,1.0021774768829346
-0.07729619611926573,0.0,-0.0001759624965193113,0.01,139,-0.6933693436580318,-0.0013319139245980762,-126.13904328999999,2562048,0.0105984,4455,-0.9511702020214814,0.647562368,105.06,6.61890662740916e-05,-0.4817413775563686,-0.44138431215951146,0.3588234038807366,0.10894915259943214,-1.396741915797013,-2.3328725041614638e-05,-1.6652769847368892e-07,-0.2957034823182648,-0.09774468589466377,-0.012959816843707441,0.0,-0.5,-0.3878557097695005,575,-0.4286013076813955,-0.15749656560045547,0.0,0.0,-0.07430095141637424,0.0,0.0,26.58976,0.2,-34.08195495605469,-0.38067835569381714,-0.02719593605143018,0.000299364096,-0.40568017959594727,0.25816650390625,6727,0.031100487057119607,0.02635015,1.002502679824829
-0.07582287306355887,0.0,-0.00018443242417142717,0.01,140,-0.6561379629795289,-0.0013927776757635965,-126.56922762,2580480,0.0106752,4455,-0.9768172776627588,0.647544704,106.74,1.790357055142522e-05,-0.4913951762787241,-0.3977970590748139,0.3518578967282781,0.1049616345804475,-1.4087645830681172,-5.4252916015684605e-05,-1.6225731969131344e-07,-0.30224303931127233,-0.09723705200296943,-0.013429603394151042,0.0,-0.5,-0.3748225543267344,579,-0.4343902355876465,-0.15873102276498133,0.0,0.0,-0.07605732673493061,0.0,0.0,26.60128,0.2,-34.082829284667966,-0.37093210220336914,-0.026087698445189746,0.000299359488,-0.05723989009857178,0.2384033203125,6731,0.03448534831404686,0.02741177,1.0024977922439575
-0.06794307627781303,0.0,-0.0001882271458578678,0.01,141,-0.6571675571797635,-0.0014222259632444467,-126.82379006000001,2598912,0.010752,4455,-0.9408602092017107,0.64752704,107.73,7.64971870618562e-05,-0.5081537166397889,-0.40975211362216074,0.4028888199321606,0.112053653935042,-1.3932548427369105,-5.059084893825153e-05,-1.6204779282269696e-07,-0.3070699507585678,-0.09689291540034642,-0.013478381398037855,0.0,-0.5,-0.3916254049767227,583,-0.4138218812896899,-0.16836539080067536,0.0,0.0,-0.07978615128464168,0.0,0.0,26.6128,0.2,-34.08576984405518,-0.36730602383613586,-0.022939150722231717,0.00029935488,-0.2654111385345459,0.23348388671875,6735,0.03752830717712641,0.026884371,1.002843976020813
-0.060540505476813306,0.0,-0.00017704422190942888,0.01,142,-0.6427443632941315,-0.0013497915971076705,-125.30827896999999,2617344,0.0108288,4455,-0.973182764548854,0.647509376,101.57,7.541214775604506e-05,-0.4693433872447785,-0.4111893216570052,0.2849114475921885,0.10168934965138055,-1.4020355198948986,-1.0714804779531227e-05,-1.6342932349769063e-07,-0.30227563763501497,-0.09737668063180543,-0.013164830084703486,0.0,-0.5,-0.37563168817846293,587,-0.43735434753570224,-0.15515643582511965,0.0,0.0,-0.07126236429223248,0.0,0.0,26.62432,0.2,-34.08689575195312,-0.3747936189174652,-0.026603549788706004,0.000299350272,-0.07578873634338379,0.24398193359375,6739,0.03561570718884468,0.026594896,1.0028417110443115
-0.059633556299950596,0.0,-0.00018529681647870552,0.01,143,-0.6781637810055806,-0.001400118758515551,-126.87206884999999,2635776,0.0109056,4455,-0.9742552731519647,0.647491712,107.99,4.394518327899277e-05,-0.5002589256492099,-0.4358132301518152,0.39078142254865383,0.10133543116094527,-1.4116850956877638,-4.204510737003551e-06,-1.653579687460425e-07,-0.2990187466523798,-0.09741143362657101,-0.013628718436780832,0.0,-0.5,-0.3831675433186429,591,-0.4448909412508581,-0.16960704847080674,0.0,0.0,-0.0776025910760658,0.0,0.0,26.63584,0.2,-34.08810729980469,-0.3787381649017334,-0.0273296954925172,0.00029934566399999996,-0.10196459293365479,0.2431396484375,6743,0.029359258990734816,0.027991485,1.0029374361038208
-0.05632775123560157,0.0,-0.00017624498199118988,0.01,144,-0.671173229451089,-0.0013655221010395483,-125.51423166000002,2654208,0.0109824,4455,-0.9352627794375148,0.647474048,102.53,7.107187411747873e-05,-0.4588320196259556,-0.4102208264608853,0.353248565765798,0.10811399860426103,-1.4166824345199531,-6.103393388912082e-06,-1.5542287594734444e-07,-0.30164848128159627,-0.09758593452850263,-0.013188410888561718,0.0,-0.5,-0.40024129160122,595,-0.4226592557064193,-0.1462506616752573,0.0,0.0,-0.07040598038782432,0.0,0.0,26.64736,0.2,-34.085191535949704,-0.3795021176338196,-0.027578070829622447,0.000299341056,-0.18534326553344727,0.2301025390625,6747,0.03560962695628404,0.026802238,1.0024714469909668
-0.07937405417211396,0.0,-0.00018850256238021635,0.01,145,-0.6971363015500155,-0.0014091601733099487,-127.30560930999998,2672640,0.0110592,4455,-0.9519914912899183,0.647456384,109.81,1.62759970407933e-05,-0.476211961710359,-0.43295026438218437,0.36802937836271155,0.107112721683125,-1.4069661279235743,-2.237922550799946e-05,-1.6512841211378528e-07,-0.2904015651349196,-0.09803746744338077,-0.013453505833422351,0.0,-0.5,-0.38028604731208815,599,-0.4201670649750218,-0.14885004177113717,0.0,0.0,-0.07316109214987096,0.0,0.0,26.65888,0.2,-34.081040382385254,-0.3752818703651428,-0.02517775590531528,0.000299336448,-0.12692713737487793,0.24451904296875,6751,0.033639732375741006,0.025772208,1.0025848150253296
-0.049754279644221584,0.0,-0.00019170685874355826,0.01,146,-0.7186772938289835,-0.0014352181676092679,-128.65618888,2691072,0.011136,4455,-0.9515869811894605,0.64743872,115.05,7.269950583577156e-05,-0.4783547459665692,-0.4175581708332035,0.37671021462434173,0.10601692067741608,-1.4188255403164312,-8.137625021239122e-07,-1.7571249496671243e-07,-0.29438327381661844,-0.09799059344597896,-0.013997616856331623,0.0,-0.5,-0.38223401440381327,603,-0.43221834326337855,-0.15441503647668078,0.0,0.0,-0.07887598358493968,0.0,0.0,26.6704,0.2,-34.087631416320804,-0.3719309866428375,-0.0228491292858962,0.00029933183999999996,-0.12209665775299072,0.23580322265625,6755,0.039129093661904334,0.025775772,1.0029257535934448
-0.07255190954804827,0.0,-0.0001916496072591026,0.01,147,-0.7076344203943088,-0.0014283599207377698,-129.11286162,2709504,0.0112128,4455,-0.9354379754208174,0.647421056,116.88,6.184879263552527e-05,-0.4732276185537088,-0.4261637766613282,0.3611701123165839,0.11006289534892053,-1.401171847943668,-9.684157945836584e-05,-1.6852269262788988e-07,-0.29482584708863385,-0.09791215627996758,-0.013731816279821197,0.0,-0.5,-0.38954259613619113,608,-0.41949148827404414,-0.1458463029504813,0.0,0.0,-0.0729862681717655,0.0,0.0,26.68192,0.2,-34.08417186737061,-0.37185442447662354,-0.023750497843138874,0.000299327232,-0.00262451171875,0.2454833984375,6759,0.027707972470670937,0.026985088,1.0024468898773193
-0.06444631884815219,0.0,-0.0001949548479508089,0.01,148,-0.6950063162471277,-0.001456649746268461,-127.09465421,2727936,0.0112896,4456,-0.9418593936357307,0.647403392,108.92,1.7361046047881246e-05,-0.4857792326678332,-0.43945677535640937,0.42542134382717944,0.11268376617423373,-1.416936530474334,-7.459677160821027e-06,-1.609870812113709e-07,-0.2927076550203389,-0.09795301505820365,-0.013868885286725427,0.0,-0.5,-0.39296310079710567,612,-0.4237337675677294,-0.16688411501562775,0.0,0.0,-0.07890928118344925,0.0,0.0,26.69344,0.2,-34.084791374206546,-0.3804931938648224,-0.025367415649816392,0.000299322624,0.027412116527557373,0.246826171875,6763,0.03273245496675372,0.025385067,1.0028316974639893
-0.07069560886601808,0.0,-0.00018734428497070671,0.01,149,-0.6832275492695781,-0.0014092702404232766,-126.03194377,2746368,0.0113664,4455,-0.9415334128098718,0.647385728,104.55,4.123254135871927e-05,-0.4613885083665275,-0.4109288309741591,0.34865267626088126,0.10489476567205103,-1.419143896486957,-1.3562061616943942e-07,-1.594418983165277e-07,-0.2946094795735144,-0.09803091069518477,-0.013712018331598548,0.0,-0.5,-0.3607671153394522,616,-0.4280933318492578,-0.1428671801586958,0.0,0.0,-0.06088988070175313,0.0,0.0,26.70496,0.2,-34.08476161956787,-0.38242006301879883,-0.02749123885296285,0.000299318016,-0.14834165573120117,0.24677734375,6767,0.029809766449034214,0.027640367,1.0025439262390137
-0.07128358657245981,0.0,-0.00019505326431615947,0.01,150,-0.6946381170232823,-0.001473972087768245,-126.58091280999999,2764800,0.0114432,4456,-0.919439902876413,0.647368064,106.64,6.293388044772048e-05,-0.4838923848075763,-0.4646499903275654,0.4152833721718754,0.11505040620478993,-1.39817503694563,-0.0003419311898243096,-1.6577233092688154e-07,-0.30005179087032147,-0.09766780408507206,-0.014322453328636539,0.0,-0.5,-0.4069405582294985,620,-0.4152683120388044,-0.1745569555879811,0.0,0.0,-0.08090811011411947,0.0,0.0,26.71648,0.2,-34.08524570465088,-0.37845560908317566,-0.02590526993153617,0.000299313408,-0.06048440933227539,0.23380126953125,6771,0.02502451352775097,0.022808457,1.0028631687164307
-0.06387870186894049,0.0,-0.00019905550528674103,0.01,151,-0.6805603337318392,-0.001479059822135651,-127.96794269999998,2783232,0.01152,4456,-0.953004880588748,0.6473504,112.61,2.4956515214095514e-05,-0.4754293432940871,-0.38215555091988596,0.4145422249486994,0.10660033219337228,-1.3915083847180847,-4.068747835440768e-07,-1.6914445609030574e-07,-0.2982392382939461,-0.09759752557057776,-0.014309951086310927,0.0,-0.5,-0.38914423422552086,624,-0.4261194260808071,-0.1630790580078649,0.0,0.0,-0.07603311674242098,0.0,0.0,26.728,0.2,-34.08901863098144,-0.380485862493515,-0.025311710173264147,0.0002993088,-0.13973665237426758,0.23663330078125,6775,0.025739288702607156,0.025588512,1.0029399394989014
-0.07111947076693187,0.0,-0.00020464310487440892,0.01,152,-0.6849968159786519,-0.001519753933870508,-126.13213343000001,2801664,0.0115968,4456,-0.9390169129218238,0.6473327360000001,105.12,7.595430361106992e-06,-0.4839657776113991,-0.39103391569596524,0.3663732202924171,0.10700631444906948,-1.4064836608979512,0.0,-1.6414954337147766e-07,-0.29833790270674027,-0.09767384363868185,-0.014578878591949349,0.0,-0.5,-0.3781893945259505,628,-0.4221981644917487,-0.14882181624326635,0.0,0.0,-0.07544256203084485,0.0,0.0,26.73952,0.2,-34.08722362518311,-0.3862951993942261,-0.028395387437194587,0.000299304192,0.03769415616989136,0.2356689453125,6779,0.02545872200280428,0.025313854,1.0028681755065918
-0.08369735538126942,0.0,-0.0002026274865460344,0.01,153,-0.7106235457541317,-0.0015087664332533001,-127.89373622,2820096,0.0116736,4456,-0.9516430423775488,0.647315072,112.15,7.161441802357633e-05,-0.47757539746902594,-0.39663666325862335,0.45294304320272855,0.10893553079658058,-1.3859386465009889,0.0,-1.6912176086264527e-07,-0.293461473017593,-0.09797423950012542,-0.014588742066114234,0.0,-0.5,-0.3954754836354334,632,-0.4196031755451657,-0.1530093314542745,0.0,0.0,-0.07784413905530042,0.0,0.0,26.75104,0.2,-34.08917675018311,-0.373861163854599,-0.0227955870795995,0.000299299584,0.24481165409088135,0.25728759765625,6783,0.038834145199507474,0.026724916,1.0030866861343384
-0.06604681745818214,0.0,-0.00019736120022192146,0.01,154,-0.7208989630268026,-0.0014834852780343964,-128.04682401,2838528,0.0117504,4456,-0.9607691749494651,0.647297408,112.49,6.564655147182445e-05,-0.48605282620300255,-0.44265664787274833,0.31492147034568957,0.10383251285117906,-1.3970720595835242,-0.0006210637398503928,-1.6942398218962173e-07,-0.2973296639050693,-0.09772866987449219,-0.014539010313220857,0.0,-0.5,-0.38274995099855924,636,-0.4318328932587923,-0.1609805166540244,0.0,0.0,-0.08101339944779734,0.0,0.0,26.76256,0.2,-34.0785270690918,-0.3797306716442108,-0.026742887496948243,0.000299294976,-0.014442086219787598,0.22730712890625,6787,0.02835414344444871,0.023680149,1.0020289421081543
