reward_terms/stop,reward_terms/ang_xy,rollout/ep_len_mean,curriculum/sprint_dist_m,time/iterations,reward_terms/motor_vel,reward_terms/vz,reward_terms/phase_contact,time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/fwd_speed,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,curriculum/stance_ratio,reward_terms/torque,reward_terms/height,reward_terms/foot_slip,time/fps,reward_terms/assist_pen,reward_terms/clearance,time/time_elapsed,reward_terms/overrun,curriculum/eff_scale,reward_terms/alive,reward_terms/hip_roll,rollout/ep_rew_mean,reward_terms/energy,reward_terms/time,reward_terms/air_time,reward_terms/stance,reward_terms/angmom,reward_terms/action_rate,reward_terms/residual,reward_terms/lat_vel,reward_terms/upright,curriculum/ent_coef,reward_terms/stance_time,train/loss,train/explained_variance,train/std,train/entropy_loss,train/clip_range,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/n_updates
0.0,-0.40327221965185367,36.86,25.42624,38,-1.552576965133125e-05,-0.6061538102086277,-0.2786029293255854,700416,0.0,-0.6640258632862259,0.0,-1.2752194712545646,0.649346432,-0.0012726881989634327,-0.08760825914569376,-0.3498501607895618,3024,0.0,0.10847309451558663,231,0.0,0.0028416,0.0,-0.15786297564831073,-109.14879595000002,-0.00012323307832571036,-0.5,0.0018598066138414044,-0.019353326440032587,-0.15206793627197215,-0.14092543523742085,-0.08872901338002294,-5.5481245125288555e-08,-0.37204049062419553,0.01,0.0,-0.14987334609031677,-1.5584988594055176,1.0013127326965332,-34.07018915812174,0.2,0.000299829504,0.348894069592158,0.028616061,0.299560546875,0.012703144767632088,6360
0.0,-0.3768727792544174,44.6,25.43776,39,-1.5388695211848602e-05,-0.5926214599563661,-0.27635525014110124,718848,0.0,-0.685472990054755,0.0,-1.3006826546135792,0.6493287680000001,-0.0012011617753854905,-0.08307652015257289,-0.3460219844082152,3030,0.0,0.10832136174855458,237,0.0,0.0029184,0.0,-0.1554544881877289,-111.09503957000001,-0.00012078333518454845,-0.5,0.001548934605024341,-0.02239605976365676,-0.17566445118395857,-0.14276386246265532,-0.08992618639040678,-4.1368347076664236e-08,-0.34359763759615,0.01,0.0,-0.1268572211265564,-3.842510223388672,1.0017929077148438,-34.075926780700684,0.2,0.00029982489599999996,0.507578894495964,0.028341308,0.29730224609375,0.012756073963828385,6361
0.0,-0.3366487813443273,31.8,25.44928,40,-1.6612212520596545e-05,-0.48401253298034785,-0.29812299198980585,737280,0.0,-0.5324355118070767,0.0,-1.22760595277215,0.649311104,-0.0012618349506824148,-0.0633898244305425,-0.3983808109629725,3035,0.0,0.09990292172334586,242,0.0,0.0029952,0.0,-0.13484089190348264,-107.87500458000001,-0.00012651386027062289,-0.5,0.0011528847001803417,-0.02306825997380867,-0.15728160088948584,-0.14350896644084982,-0.0874831827801808,-3.4778860157152284e-08,-0.3072760130199892,0.01,0.0,-0.22186994552612305,-2.9703617095947266,1.0023314952850342,-34.082532501220705,0.2,0.000299820288,0.2179400861263275,0.02652179,0.31259765625,0.01555854668840766,6362
0.0,-0.37668981772768684,41.16,25.4608,41,-1.7109029777763316e-05,-0.5134389386132735,-0.2885955601022696,755712,0.0,-0.5936217739387998,0.0,-1.2380599485191919,0.64929344,-0.0013389971570911836,-0.06662421192192267,-0.3964193252285709,3041,0.0,0.10074272424941141,248,0.0,0.003072,0.0,-0.13706814766008002,-110.23855026999999,-0.00013252548212103877,-0.5,0.00132758064298994,-0.015102499164147699,-0.16629823722701584,-0.14297142836710114,-0.08808346753119294,-3.875439216617095e-08,-0.3310582934413519,0.01,0.0,-0.1396249234676361,-0.43305373191833496,1.0019739866256714,-34.07844543457031,0.2,0.00029981568,0.7596647143363953,0.02765213,0.311181640625,0.01544832605868578,6363
0.0,-0.37735311304282937,48.72,25.47232,42,-1.7072133912927112e-05,-0.5529225341849638,-0.2833363255562014,774144,0.0,-0.6513364061634805,0.0,-1.2758220831073583,0.649275776,-0.0013365506658503206,-0.07987054746277687,-0.36438685478944494,3045,0.0,0.1059334133468707,254,0.0,0.0031488,0.0,-0.1434574630789915,-112.12589166000002,-0.00013207937319675682,-0.5,0.0011702458788123396,-0.013989707762340507,-0.17227584917838268,-0.14147336461155657,-0.08876666779912806,-3.983970634084139e-08,-0.34079271860527244,0.01,0.0,-0.22685210406780243,-4.330384254455566,1.0021318197250366,-34.08138211568197,0.2,0.00029981107199999996,0.3260734627644221,0.05527306,0.3280436197916667,0.00552100067337354,6365
0.0,-0.356598533882059,45.54,25.48384,43,-1.723991048154762e-05,-0.5534597300324645,-0.2866329270658331,792576,0.0,-0.6478354697054249,0.0,-1.2708325223237755,0.649258112,-0.0012981819695497266,-0.07445749297074368,-0.365140423958011,3050,0.0,0.10610208569520409,259,0.0,0.0032256,0.0,-0.1492843770746996,-111.33174845999999,-0.0001345902359993483,-0.5,0.0013487395028480226,-0.019477446440665416,-0.20030805059542775,-0.14422168860869766,-0.08913062991332178,-3.577849902734738e-08,-0.3150486258093559,0.01,0.0,-0.19286471605300903,-3.73873233795166,1.0012388229370117,-34.06922912597656,0.2,0.000299806464,0.2425903119146824,0.023531053,0.278564453125,0.010479369200766087,6366
0.0,-0.35429918081415024,51.08,25.49536,44,-1.8392349482126763e-05,-0.5825825666840987,-0.2519776533840489,811008,0.0,-0.6324857139521839,0.0,-1.2679386209278043,0.649240448,-0.0013378805993459792,-0.08396249050875731,-0.32990413574361216,3058,0.0,0.11639945195205165,265,0.0,0.0033024,0.0,-0.15467865926031008,-112.70807667999999,-0.00013805539254169326,-0.5,0.0015163824589560842,-0.01560767337732907,-0.1911860945377476,-0.1412935313161838,-0.09100143965138201,-5.0378735376793947e-08,-0.3269056916088712,0.01,0.0,-0.25972607731819153,-3.753901481628418,1.0021586418151855,-34.07951672871908,0.2,0.000299801856,0.20202263444662094,0.06830999,0.3388671875,0.009331239697833857,6368
0.0,-0.36272895513988873,42.64,25.50688,45,-1.872776147957536e-05,-0.5390381413874478,-0.2809493192053378,829440,0.0,-0.6426742910689174,0.0,-1.2663820302822266,0.649222784,-0.0013690295054547626,-0.08162069091903834,-0.368611554400435,3059,0.0,0.10638027303407943,271,0.0,0.0033792,0.0,-0.14128165972147586,-110.59822343999998,-0.00014268169784206812,-0.5,0.0011132797420335312,-0.016338236697883545,-0.19853919025599956,-0.14204725393365789,-0.08994139876138846,-4.560616449085483e-08,-0.3196767940678964,0.01,0.0,-0.2645229697227478,-3.451693534851074,1.0026828050613403,-34.08589108784994,0.2,0.000299797248,0.1912878875931104,0.07303017,0.3836263020833333,0.012712604133412242,6370
0.0,-0.37743513110889204,54.26,25.5184,46,-2.0102312394063924e-05,-0.5749665265589144,-0.2685019510942897,847872,0.0,-0.6364679688669355,0.0,-1.2849545947375565,0.64920512,-0.001465229562351455,-0.07468741443056857,-0.34451981694177214,3062,0.0,0.11519174932534978,276,0.0,0.003456,0.0,-0.15094195466497293,-113.51177662,-0.00014937947114635212,-0.5,0.0014170987027076383,-0.022958736246010584,-0.20391840408986883,-0.13881352870241884,-0.0911375467150379,-4.4485504393950854e-08,-0.35099281537571336,0.01,0.0,-0.22599753737449646,-4.208724498748779,1.001046895980835,-34.067054748535156,0.2,0.00029979264,0.16249398390452066,0.028926333,0.31005859375,0.014418806415051222,6371
0.0,-0.3808893159579249,34.23,25.52992,47,-2.0323651469520252e-05,-0.5363918304896367,-0.281680134779114,866304,0.0,-0.6182727246879377,0.0,-1.2670481251167967,0.649187456,-0.0015063643874804952,-0.07667178500467557,-0.3754066527536797,3067,0.0,0.10575358444856736,282,0.0,0.0035328,0.0,-0.14222574861062323,-108.46886818999998,-0.00015412435103324357,-0.5,0.001216903749284231,-0.0149495408581912,-0.1834398541722346,-0.13848869661000604,-0.08948164394806832,-3.595965539080281e-08,-0.3183237124353735,0.01,0.0,-0.19979721307754517,-4.8950514793396,1.00165593624115,-34.074466705322266,0.2,0.000299788032,0.2755355164408684,0.02237881,0.25592041015625,0.012631377438083291,6372
0.0,-0.3859138672802747,42.52,25.54144,48,-2.11408718771826e-05,-0.5818283729998547,-0.28054884226910937,884736,0.0,-0.604128843118325,0.0,-1.2782803156886517,0.649169792,-0.0015403947859149733,-0.08858027380626911,-0.35244991774235496,3069,0.0,0.10981941533644253,288,0.0,0.0036096,0.0,-0.1474280270221408,-110.57422947999997,-0.00015600192553163927,-0.5,0.0015565300547880018,-0.016568032523454238,-0.1930122102965223,-0.13866866004708142,-0.09083291438188318,-4.294314593153217e-08,-0.36485688486555323,0.01,0.0,-0.27690061926841736,-2.791893482208252,1.0024698972702026,-34.0845578511556,0.2,0.00029978342399999996,0.16918712357680002,0.06596402,0.3278401692708333,0.0068902476923540235,6374
0.0,-0.35258960567654646,46.83,25.55296,49,-2.142818753946225e-05,-0.5316022542641006,-0.29139835868972036,903168,0.0,-0.5904943109693898,0.0,-1.2689750297527909,0.649152128,-0.0014757294414703478,-0.07515702949217724,-0.39436498962336675,3072,0.0,0.09904876374392897,293,0.0,0.0036864,0.0,-0.13997316026217746,-111.64211158999998,-0.00015829459812262392,-0.5,0.0011935748172820443,-0.025835002691549168,-0.15877196846539152,-0.13916113198191113,-0.08922748620239589,-4.2856070261853386e-08,-0.2967723001328623,0.01,0.0,0.02803713083267212,-1.7958481311798096,1.0007853507995605,-34.06407801310221,0.2,0.000299778816,1.0693254073460896,0.02025341,0.21915690104166666,0.004228089625636737,6375
0.0,-0.37614449376331743,50.91,25.56448,50,-2.1815485669354743e-05,-0.5647253879142488,-0.2789592191326854,921600,0.0,-0.5972274126222982,0.0,-1.2880891139038575,0.6491344640000001,-0.0016438145927562381,-0.07459690983906274,-0.3706752742781292,3074,0.0,0.10700389648351327,299,0.0,0.0037632,0.0,-0.14913219718768475,-112.66759185999999,-0.0001663838381425246,-0.5,0.0013411439625391115,-0.052528106898376295,-0.16473964763658294,-0.13846162620418856,-0.09050674987804148,-4.134927365512017e-08,-0.3311096749896756,0.01,0.0,-0.27138885855674744,-2.8209004402160645,1.0019183158874512,-34.076727549235024,0.2,0.000299774208,0.2164508452018102,0.054706357,0.3302001953125,0.007590079136813681,6377
0.0,-0.4405743610711786,57.59,25.576,51,-2.1189534450432234e-05,-0.6688229777875678,-0.25949686815592965,940032,0.0,-0.7316495849996191,0.0,-1.329846153688911,0.6491168,-0.0016327720921572044,-0.10523386590801127,-0.29329558515009246,3075,0.0,0.11818415499929463,305,0.0,0.00384,0.0,-0.1633178729672278,-114.33782065,-0.0001646645391000374,-0.5,0.0013823766203131527,-0.03746415104169653,-0.22551049854206534,-0.13768558663331978,-0.09244631935172601,-4.3999056054121316e-08,-0.40056820131855614,0.01,0.0,-0.1807197630405426,-0.5682957172393799,1.0019075870513916,-34.077877044677734,0.2,0.00029976959999999996,0.3998168706893921,0.056435775,0.30322265625,0.006459637389828761,6379
0.0,-0.429689475059375,53.0,25.58752,52,-2.2017482181925863e-05,-0.6227462348956428,-0.27100169238097527,958464,0.0,-0.6721290726371217,0.0,-1.3021262917091923,0.649099136,-0.0017063407050058115,-0.0930440182694024,-0.32820622060327204,3080,0.0,0.11388352345098768,311,0.0,0.0039168,0.0,-0.15528234855156003,-113.19927756999999,-0.0001687273936607273,-0.5,0.0015684657975927824,-0.013626385944346155,-0.1954966577442218,-0.1384848755056046,-0.09215627428829837,-4.206322246968241e-08,-0.3909481961456393,0.01,0.0,-0.2821747660636902,-3.3684611320495605,1.0020726919174194,-34.07870546976725,0.2,0.000299764992,0.1613693137963613,0.04860083,0.3141682942708333,0.007004731412356098,6381
0.0,-0.4281714353978583,49.6,25.59904,53,-2.1786026953630477e-05,-0.6595734722802018,-0.25918658544358153,976896,0.0,-0.7228478979303272,0.0,-1.3197779105809444,0.649081472,-0.0017108260237773411,-0.1026990444522103,-0.3032055462064505,3082,0.0,0.12107949843777711,316,0.0,0.0039936,0.0,-0.16755611736103534,-112.34098662000002,-0.0001689465088763617,-0.5,0.0014366300019901246,-0.027761533509542767,-0.20265603631437987,-0.13586108605235186,-0.0926297428239783,-4.2584369119479914e-08,-0.4041947179549132,0.01,0.0,-0.2861117124557495,-3.3411002159118652,1.0021378993988037,-34.08059501647949,0.2,0.000299760384,0.16025256862243017,0.04645317,0.3015950520833333,0.00779649227236708,6383
0.0,-0.3921373622547751,44.05,25.61056,54,-2.3335659676798995e-05,-0.6314547451053952,-0.2608200418636235,995328,0.0,-0.7166577379114714,0.0,-1.3016909936083367,0.6490638080000001,-0.001739570868958709,-0.09205508534354447,-0.33064361403445675,3085,0.0,0.11300084407519442,322,0.0,0.0040704,0.0,-0.1677655874200117,-110.95014631,-0.0001758796347552431,-0.5,0.0017496721961328553,-0.024642958262282546,-0.19346147290118867,-0.13817171187685398,-0.0918594478993942,-4.29360277320053e-08,-0.3719609283284053,0.01,0.0,-0.28800398111343384,-3.5327086448669434,1.00201416015625,-34.07823689778646,0.2,0.000299755776,0.1430047849814097,0.052954562,0.3162434895833333,0.006920252616206805,6385
0.0,-0.39001995050744226,46.14,25.62208,55,-2.404752647784757e-05,-0.5246241176683464,-0.28178605125713496,1013760,0.0,-0.6643255248145649,0.0,-1.242354241056969,0.649046144,-0.0017517507094122306,-0.06928694817127236,-0.36278924954457137,3087,0.0,0.10570512417710477,328,0.0,0.0041472,0.0,-0.14594475048313316,-111.45988290999999,-0.00017963182284870337,-0.5,0.001018878816264785,-0.020503758941392905,-0.18326790129857407,-0.13767551733311512,-0.09035705152461834,-3.570361940811316e-08,-0.3703723809094582,0.01,0.0,-0.2901526093482971,-3.837003707885742,1.0022854804992676,-34.08306993756975,0.2,0.000299751168,0.148191865001406,0.044062123,0.35365513392857145,0.005586960286434207,6387
0.0,-0.3994144443676437,56.04,25.6336,56,-2.3904186890688262e-05,-0.6442572062599371,-0.2445944649004733,1032192,0.0,-0.7746432447214596,0.0,-1.3100278672383492,0.64902848,-0.0017961181983138304,-0.09083396527969137,-0.3054094120320261,3089,0.0,0.1177172379132003,334,0.0,0.004224,0.0,-0.1733197201657173,-113.94141049,-0.00018296653397251452,-0.5,0.0013015390755349977,-0.04795279920722576,-0.2327937733490638,-0.13801374575500994,-0.09268139245550709,-6.67755301884785e-08,-0.38365644238008717,0.01,0.0,-0.26097172498703003,-3.0000853538513184,1.0013484954833984,-34.07066116333008,0.2,0.00029974655999999997,0.1242586612701416,0.026680505,0.30390625,0.016724420990794898,6388
0.0,-0.40447910996882613,53.57,25.64512,57,-2.5199136012048657e-05,-0.6297061399754017,-0.24407023547153994,1050624,0.0,-0.7176175974972653,0.0,-1.3054966505850465,0.649010816,-0.0018980201398574527,-0.08618124901001335,-0.297511594263946,3092,0.0,0.1209992224318151,339,0.0,0.0043008,0.0,-0.16748896841583819,-113.32810242000001,-0.00019138886670377515,-0.5,0.0012044254690408707,-0.035145348146201155,-0.2503734763830188,-0.1357650965540277,-0.0927105755296649,-4.783583143131526e-08,-0.39097195489544534,0.01,0.0,-0.3020614981651306,-4.200801849365234,1.0021984577178955,-34.08067267281668,0.2,0.000299741952,0.11726215375321251,0.044555347,0.31881277901785715,0.004766926668318254,6390
0.0,-0.434607592755473,54.38,25.65664,58,-2.5224342609398955e-05,-0.6570596528341509,-0.2470198303606115,1069056,0.0,-0.748909364987109,0.0,-1.3191209796215302,0.6489931520000001,-0.001986465742153839,-0.09253244129806827,-0.28945520302855215,3096,0.0,0.12353133684634367,345,0.0,0.0043776,0.0,-0.17453828873963217,-113.53142626,-0.0001968498346646898,-0.5,0.0012906883235296442,-0.04031155875537331,-0.2640690474852562,-0.13623324496832062,-0.09300601253360949,-6.07966637008147e-08,-0.4148051388226761,0.01,0.0,-0.3112936317920685,-4.362114906311035,1.003298044204712,-34.093426598442925,0.2,0.000299737344,0.1360454186797142,0.042830344,0.3310546875,-0.003947180851052205,6392
0.0,-0.43972692444964995,55.23,25.66816,59,-2.5262578984378405e-05,-0.6453344525561824,-0.2449176964612403,1087488,0.0,-0.7091897751760577,0.0,-1.310173367860229,0.648975488,-0.002018372137907208,-0.09454480779259358,-0.2923196779890055,3098,0.0,0.12474069998007191,351,0.0,0.0044544,0.0,-0.16969121117183775,-113.73767941,-0.00019851211835747115,-0.5,0.0013623028385659887,-0.03378706453282439,-0.24812733931186554,-0.13650013296329727,-0.09301352270670821,-4.8032081304584523e-08,-0.4179852363506089,0.01,0.0,-0.3019951283931732,-4.287893295288086,1.0020774602890015,-34.08002281188965,0.2,0.000299732736,0.12218658129374187,0.04502379,0.2922770182291667,0.005843274295330048,6394
0.0,-0.4417020186230569,58.48,25.67968,60,-2.618993772628534e-05,-0.6403347812195928,-0.24924494608233813,1105920,0.0,-0.7748369687586245,0.0,-1.3088119520535075,0.648957824,-0.0020788165660989896,-0.08555678652015325,-0.2925700869013142,3102,0.0,0.12139315802827337,356,0.0,0.0045312,0.0,-0.1665965033786782,-114.55872611999999,-0.00020480037783340802,-0.5,0.0009374987017104609,-0.03785525718547355,-0.2640358136671945,-0.1380746193920389,-0.09281815290451491,-4.359130386879543e-08,-0.41746998064246355,0.01,0.0,-0.30558207631111145,-3.5620265007019043,1.0027748346328735,-34.08679151535034,0.2,0.000299728128,0.11389578599482775,0.04225613,0.303558349609375,-0.003150084230583161,6396
0.0,-0.39150901546998984,53.65,25.6912,61,-2.7278531689190954e-05,-0.6856778058033856,-0.2327264394701102,1124352,0.0,-0.7879438704431454,0.0,-1.318035415041529,0.64894016,-0.001997865688928655,-0.09341732388826046,-0.27548273303313137,3105,0.0,0.12716951441812976,362,0.0,0.004608,0.0,-0.18552994236651774,-113.35374309999999,-0.00020659617263359738,-0.5,0.0013574199660474227,-0.04513380868848004,-0.2788650927676009,-0.13768873535170972,-0.09319267981070606,-5.041790555257421e-08,-0.39678592108251565,0.01,0.0,-0.30582523345947266,-4.351100444793701,1.0021693706512451,-34.079270680745445,0.2,0.00029972352,0.1037759395937125,0.04647951,0.2992757161458333,0.00558885148105522,6398
0.0,-0.4041487096640523,48.01,25.70272,62,-2.755000541979452e-05,-0.6321484703450312,-0.25502327061947705,1142784,0.0,-0.7405074134506195,0.0,-1.3010479579493384,0.6489224960000001,-0.0021264978911368273,-0.08541841779372922,-0.32305981953042745,3109,0.0,0.11773945465270098,367,0.0,0.0046848,0.0,-0.17161737112803846,-111.95039364,-0.0002145851158247261,-0.5,0.0010883231427417034,-0.04184317566183607,-0.25979014373611536,-0.13669341129857115,-0.0918735984408903,-4.0161637745842255e-08,-0.39716127755587743,0.01,0.0,-0.3074873089790344,-3.3629045486450195,1.003989577293396,-34.102867820046164,0.2,0.00029971891199999997,0.15442495928569275,0.05181268,0.35191761363636365,-0.0035126972096887503,6401
0.0,-0.40827018146291927,50.71,25.71424,63,-2.8444679142330424e-05,-0.5701667926394305,-0.27632338416855096,1161216,0.0,-0.664748422017467,0.0,-1.2773754836453062,0.648904832,-0.002137576036088785,-0.07791492948816492,-0.34451443505088897,3110,0.0,0.11306993427938362,373,0.0,0.0047616,0.0,-0.14969476659395883,-112.59976200000001,-0.00021566886200771965,-0.5,0.0012022552287413015,-0.04229785563429532,-0.24187001315430162,-0.13955931018174117,-0.09080256258885175,-4.038536347269965e-08,-0.39349305964791403,0.01,0.0,-0.3160005807876587,-3.4961371421813965,1.0024299621582031,-34.08360780988421,0.2,0.000299714304,0.086847471339362,0.0448396,0.31026785714285715,0.0028203456063887905,6403
0.0,-0.4017931989405509,47.58,25.72576,64,-2.8510175587525527e-05,-0.5643557137514705,-0.2635820581519119,1179648,0.0,-0.6679831474415763,0.0,-1.2849494492829132,0.648887168,-0.0021111890838825796,-0.07042305005283497,-0.3334430518816147,3112,0.0,0.11416186483493451,379,0.0,0.0048384,0.0,-0.1606536343543984,-111.83393351999999,-0.0002185362703523274,-0.5,0.0009141697697082742,-0.030990268696829207,-0.24522846414042979,-0.13704640679999697,-0.09183383680599813,-4.396418832312466e-08,-0.3676274424088566,0.01,0.0,-0.3018920421600342,-3.2802791595458984,1.0028940439224243,-34.090476989746094,0.2,0.000299709696,0.12419918427864711,0.044803567,0.3534071180555556,-0.0004825861607160833,6405
0.0,-0.35477619642971814,46.15,25.73728,65,-3.0129210667854444e-05,-0.551449537584477,-0.27031097950330074,1198080,0.0,-0.6546036128491897,0.0,-1.2540112306021731,0.648869504,-0.002060062146257181,-0.06029015571780497,-0.3588388777012348,3114,0.0,0.11092532489735855,384,0.0,0.0049152,0.0,-0.16312548550554543,-111.46578277,-0.00022002354563516017,-0.5,0.001280380176871808,-0.032890584119739885,-0.21373341756191455,-0.13619011586548208,-0.0908893237196103,-5.15252533334592e-08,-0.3440939589213847,0.01,0.0,-0.33994248509407043,-4.096384525299072,1.0035946369171143,-34.09812753850763,0.2,0.00029970508799999996,0.07883589579300447,0.048201792,0.364990234375,-0.006422565085813403,6408
0.0,-0.3921029243497981,56.8,25.7488,66,-2.9922797210627827e-05,-0.5777925503748833,-0.2680890041215458,1216512,0.0,-0.6821320442973184,0.0,-1.2658685504652558,0.6488518400000001,-0.002188923623844747,-0.07910836707322445,-0.34086626899009553,3118,0.0,0.11501917557084096,390,0.0,0.004992,0.0,-0.15634792054525667,-114.12618381,-0.0002288667586957516,-0.5,0.0009977199467054259,-0.04900687828274956,-0.25365907981285585,-0.13426780126522764,-0.09142018494284057,-5.8807219583627656e-08,-0.4045883196699596,0.01,0.0,-0.3183448612689972,-5.893081188201904,1.0027744770050049,-34.0870484246148,0.2,0.00029970048,0.08452557524045308,0.04441531,0.3458658854166667,-0.0020614696614858177,6410
0.0,-0.42459390293964105,61.79,25.76032,67,-3.083543019330935e-05,-0.6490768129652843,-0.2415500185550898,1234944,0.0,-0.791641303907371,0.0,-1.2871635712927312,0.648834176,-0.0022980245043739155,-0.08891195584248641,-0.29171346900673967,3118,0.0,0.12500154586801449,395,0.0,0.0050688,0.0,-0.17780074780806612,-115.38555227,-0.0002331986519760384,-0.5,0.0013020814900907378,-0.017546972128163932,-0.2531039873629135,-0.1357520392006327,-0.09343035179326695,-4.635879563633837e-08,-0.4372535612098711,0.01,0.0,-0.30209097266197205,-2.317234992980957,1.0017682313919067,-34.075626373291016,0.2,0.000299695872,0.09612585604190826,0.04984183,0.3127034505208333,0.008399891298419485,6412
0.0,-0.44512317148133046,51.09,25.77184,68,-3.0099184959810594e-05,-0.6479574405592037,-0.2541564493681323,1253376,0.0,-0.7970426156933894,0.0,-1.2874293818987235,0.648816512,-0.002311379119886362,-0.08895767654877311,-0.2859236006909682,3119,0.0,0.12486338622732568,401,0.0,0.0051456,0.0,-0.16956762552787782,-112.69076536000003,-0.00023232364681813518,-0.5,0.0011355236508987015,-0.02340164492807013,-0.2999250545661056,-0.13417651501187983,-0.0931970723872859,-6.382372318128237e-08,-0.4456085525354767,0.01,0.0,-0.32525888085365295,-4.151493549346924,1.002610445022583,-34.08665508694119,0.2,0.00029969126399999996,0.07039474571744601,0.04350687,0.3478732638888889,-0.00041416980740096833,6414
0.0,-0.4611021173224264,55.23,25.783360000000002,69,-3.147658825408975e-05,-0.5926858060105037,-0.2640517953474586,1271808,0.0,-0.728870673840593,0.0,-1.2697138094690148,0.648798848,-0.002545584233160714,-0.07521028916038078,-0.31961369870419626,3124,0.0,0.11981208618320952,407,0.0,0.0052224,0.0,-0.16246655711746105,-113.72447282000002,-0.0002464518515625077,-0.5,0.0008989787214280417,-0.013218821194680399,-0.24961979995934916,-0.1335505061241425,-0.09174896698257738,-4.7208351501566395e-08,-0.43636509586973715,0.01,0.0,-0.28672173619270325,-5.719001770019531,1.000986099243164,-34.0662317276001,0.2,0.000299686656,0.10309744719415903,0.02366627,0.261962890625,0.010684062144719064,6415
0.0,-0.47837475201671814,49.22,25.79488,70,-3.2672151817774554e-05,-0.6249113351663288,-0.2480748945666963,1290240,0.0,-0.7724031117092246,0.0,-1.2850085280251324,0.6487811840000001,-0.0025711925823786196,-0.08608088712696103,-0.2970532464355005,3128,0.0,0.1260588140563421,412,0.0,0.0052992,0.0,-0.17078109342865502,-112.22683706000002,-0.00025592476775663126,-0.5,0.0007546647167247203,-0.015775251994781237,-0.2934427323470622,-0.1344205971879456,-0.09239249039053682,-5.499686795330566e-08,-0.4542798523286415,0.01,0.0,-0.34004464745521545,-6.803781986236572,1.0038591623306274,-34.09964402516683,0.2,0.000299682048,0.09632506904502709,0.043693997,0.3133341471354167,-0.008652990742120892,6418
0.0,-0.4856248762415697,43.7,25.8064,71,-3.332188348631008e-05,-0.6594243571952613,-0.2644805732610959,1308672,0.0,-0.7899749507785319,0.0,-1.3045466346949022,0.64876352,-0.0025365683109192833,-0.0886818203845305,-0.2967431938517423,3131,0.0,0.12043357188653599,417,0.0,0.005376,0.0,-0.17256179314268916,-110.85721500000001,-0.00025995358240811685,-0.5,0.0010291869499875854,-0.009109425885681352,-0.2698725490299896,-0.13395534091271968,-0.0919382778861373,-4.4813708486202913e-08,-0.4174446873178328,0.01,0.0,-0.3275236487388611,-3.808426856994629,1.0031585693359375,-34.09377517700195,0.2,0.00029967744,0.06744571179151534,0.041750554,0.3171630859375,-0.0070452136686071755,6420
0.0,-0.4634627193317532,50.34,25.81792,72,-3.3369032017227376e-05,-0.6365913777273626,-0.25071574294383325,1327104,0.0,-0.8185024095496473,0.0,-1.292298450330228,0.648745856,-0.002560211754606024,-0.08377202433062464,-0.2894832729966291,3132,0.0,0.12429727020972013,423,0.0,0.0054528,0.0,-0.17356899911347387,-112.50170585,-0.0002615904303655386,-0.5,0.001043835357348952,-0.018623656486665092,-0.293759694046102,-0.13399046339556098,-0.09242751061221482,-4.2710157063758245e-08,-0.4552498728954094,0.01,0.0,-0.3554525673389435,-3.6553754806518555,1.003415822982788,-34.09687071580153,0.2,0.000299672832,0.05206107749388768,0.047174722,0.3616473858173077,-0.014867029493101515,6423
0.0,-0.42214215113782827,40.22,25.829439999999998,73,-3.483840389762929e-05,-0.5887828810958907,-0.2589651746931894,1345536,0.0,-0.7312585098277707,0.0,-1.278099461147546,0.648728192,-0.002591907880121949,-0.0756903447620475,-0.31727241929519895,3135,0.0,0.11926740775807014,429,0.0,0.0055296,0.0,-0.17272774268311447,-109.98186873,-0.000265414103296359,-0.5,0.0009185099301652776,-0.014515895297819246,-0.2636715644900941,-0.1356380365954745,-0.09170992262080797,-4.634948882334659e-08,-0.3889503588458694,0.01,0.0,-0.3572380840778351,-3.915198802947998,1.003035545349121,-34.09082221984863,0.2,0.000299668224,0.051343183343609176,0.04503358,0.3533121744791667,-0.012807873058288047,6426
0.0,-0.4380758646009614,44.31,25.84096,74,-3.464489945421547e-05,-0.6083045136898044,-0.2678909915541981,1363968,0.0,-0.7658263861559355,0.0,-1.2870583717154362,0.6487105280000001,-0.002773115173832862,-0.0803193270625353,-0.3213158895355772,3137,0.0,0.11463907058209033,434,0.0,0.0056064,0.0,-0.16478079494601172,-111.00139114999998,-0.00027328014208477633,-0.5,0.0009743910082357211,-0.011386837047658896,-0.27203633885187484,-0.13594967493882398,-0.0908098056404846,-4.29099710421853e-08,-0.40025432785632015,0.01,0.0,-0.330288827419281,-5.2637152671813965,1.0023505687713623,-34.081546783447266,0.2,0.000299663616,0.05608135387301445,0.03948515,0.3112060546875,-0.007174509204924106,6428
