time/fps,reward_terms/overrun,curriculum/sprint_dist_m,time/time_elapsed,rollout/ep_len_mean,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,reward_terms/angmom,reward_terms/stance,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/time,reward_terms/stop,reward_terms/assist_pen,rollout/ep_rew_mean,reward_terms/motor_vel,reward_terms/residual_rate,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/upright,reward_terms/stance_time,time/total_timesteps,reward_terms/foot_slip,reward_terms/air_time,reward_terms/residual,time/iterations,reward_terms/torque,reward_terms/step_rate,reward_terms/fwd_speed,reward_terms/height,reward_terms/vz,curriculum/ctrl_drop_prob,reward_terms/energy,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/alive,reward_terms/lat_vel,train/learning_rate,train/n_updates,train/clip_fraction,train/std,train/approx_kl,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss
4285,0.0,50.344,9466,226.3,0.05221628666782495,-0.27002478564564425,-0.343416226932123,-0.09653225503493573,-0.03352051395235031,0.6111392,0.0,-0.5,0.0,0.0,-146.53666254,-0.0008953814663617425,0.0,-0.005317342939253286,0.0,-0.3049816211131344,-0.011023591117312511,40568832,-0.3790770177329662,0.00013617604660491148,0.0,2201,-0.04551745103100971,0.0,-0.07874195937643487,-0.051747711367093316,-0.1963845016328105,0.0,-0.004674786811582851,0.16896,-0.274966742962919,-0.1622869700973828,0.01,0.0,-1.0472206817920128e-07,0.00027972479999999997,25071,0.11842041015625,1.0004886388778687,0.015147461,0.25168663263320923,-0.011981723218923435,0.9027884215116501,0.2,0.9844393730163574,-11.354752349853516
4285,0.0,50.35552,9471,234.84,0.05395669522664183,-0.28145466934746965,-0.33767009151075356,-0.09712338743169002,-0.02864995669927171,0.611121536,0.0,-0.5,0.0,0.0,-150.16656447,-0.0009193722573981072,0.0,-0.005671912058876053,0.0,-0.2851192149133743,-0.010301750976294797,40587264,-0.37265392161894967,0.00040527302513106004,0.0,2202,-0.04603626779125989,0.0,-0.17471506837691175,-0.04482105636484637,-0.17657585017275318,0.0,-0.004759858077044073,0.1690368,-0.285266226285936,-0.15871811814880685,0.01,0.0,-1.0709262067184795e-07,0.000279715584,25075,0.13768310546875,1.0011687278747559,0.01650251,0.1981191486120224,-0.01307546568568796,0.7966648817062378,0.2,0.9848729372024536,-11.354568338394165
4285,0.0,50.36704,9475,233.09,0.050756177107289344,-0.2747598153672717,-0.3409501055024624,-0.09623610614235631,-0.0146366377099759,0.611103872,0.0,-0.5,0.0,0.0,-150.30201977,-0.0009190829132908493,0.0,-0.005562064779273499,0.0,-0.267970363791468,-0.009944628547398478,40605696,-0.38117475852533184,0.00017686615723909604,0.0,2203,-0.046654373628777265,0.0,-0.10839365165813591,-0.04767802703581345,-0.17298774039344045,0.0,-0.004774344103522665,0.1691136,-0.2882393013802933,-0.16211367234440346,0.01,0.0,-1.0790732045398963e-07,0.000279706368,25079,0.13720703125,1.0019227266311646,0.016968232,0.2567262649536133,-0.01420822461368516,0.9315306276082993,0.2,0.9811602830886841,-11.358054304122925
4285,0.0,50.37856,9479,214.82,0.05262478018755752,-0.2874003903856693,-0.32994960772616355,-0.09112909802563436,-0.031129866868943225,0.611086208,0.0,-0.5,0.0,0.0,-145.57390997,-0.0009301054531830685,0.0,-0.005770886461565899,0.0,-0.2915910299443366,-0.012314144927788422,40624128,-0.38468781202384383,0.00018446163610658713,0.0,2204,-0.04596315363628017,0.0,-0.18187347918059232,-0.04547223716588117,-0.1629396484465131,0.0,-0.0047313106457027194,0.1691904,-0.2742665423250308,-0.15969631179635208,0.01,0.0,-9.420196271413837e-08,0.000279697152,25083,0.113232421875,1.0019832849502563,0.013509271,0.30372947454452515,-0.011941260565072298,0.9971817195415497,0.2,0.9802088737487793,-11.359100723266602
4285,0.0,50.39008,9484,239.69,0.053491037113350175,-0.28290852971484026,-0.3465770859364724,-0.10008777614727829,-0.03327332942022679,0.611068544,0.0,-0.5,0.0,0.0,-150.53931099,-0.0009314767739740317,0.0,-0.005652580584573199,0.0,-0.27893313384365603,-0.013455092746880837,40642560,-0.37691893893572087,0.00027289474059620663,0.0,2205,-0.0458046457164315,0.0,-0.16539524120647953,-0.04594089684874165,-0.1796329202226228,0.0,-0.004865449004435711,0.1692672,-0.2712801999711255,-0.15833536575768872,0.01,0.0,-1.0788777873484699e-07,0.000279687936,25087,0.133935546875,1.0008565187454224,0.016211841,0.10924455523490906,-0.014203531167004258,0.7178617000579834,0.2,0.9854367971420288,-11.355618906021117
4285,0.0,50.4016,9488,229.55,0.05433969491157414,-0.27928541938313334,-0.33835281335472617,-0.09198226624798757,-0.050587065173348815,0.6110508800000001,0.0,-0.5,0.0,0.0,-149.26121467000002,-0.0009080720402773453,0.0,-0.005761384023430859,0.0,-0.2770664008621646,-0.008829178870655596,40660992,-0.38219426479742896,0.00017306833372761807,0.0,2206,-0.04481373801810249,0.0,-0.20683373078342115,-0.04863410866510537,-0.18979530543373782,0.0,-0.004729686764416715,0.169344,-0.27541226065026714,-0.1574392839959747,0.01,0.0,-1.0990227965180165e-07,0.00027967872,25091,0.16348876953125,1.0012177228927612,0.021150112,0.16557319462299347,-0.013824920891784132,0.7467889904975891,0.2,0.9860535264015198,-11.35549259185791
4285,0.0,50.413120000000006,9492,225.95,0.05331573459338667,-0.2709432345468935,-0.3270063616445279,-0.09853097403771116,-0.04925337426519762,0.611033216,0.0,-0.5,0.0,0.0,-146.88889385000002,-0.0009089783227565556,0.0,-0.005541736062236426,0.0,-0.2936670648839912,-0.014619370199701128,40679424,-0.3730049900709459,0.00014756931664629115,0.0,2207,-0.042178577679120526,0.0,-0.15028097153928796,-0.047216774830332875,-0.180773168270436,0.0,-0.004636646321962645,0.1694208,-0.27779108810085734,-0.15965610183420437,0.01,0.0,-1.0618534895183775e-07,0.00027966950399999996,25095,0.11820068359375,1.0011177062988281,0.014316243,0.23723255097866058,-0.011034779378678649,0.8358956396579742,0.2,0.9828308820724487,-11.35633625984192
4285,0.0,50.42464,9496,258.71,0.04988829015790832,-0.28034468835077614,-0.32490123986966307,-0.09056300674411792,-0.038316126982477425,0.611015552,0.0,-0.5,0.0,0.0,-153.79179528000003,-0.0009164825537140658,0.0,-0.005355342553273757,0.0,-0.27255012261614375,-0.01861187729001459,40697856,-0.3616062145523345,0.00021592857471356788,0.0,2208,-0.04593833722189487,0.0,-0.04220689601573388,-0.048419806738880106,-0.17898674312288093,0.0,-0.004729309175261035,0.1694976,-0.2960681667801899,-0.16668944787982765,0.01,0.0,-1.0534950834855586e-07,0.000279660288,25099,0.14708251953125,1.0008649826049805,0.015770284,0.20875507593154907,-0.013779236504342407,0.8360466152429581,0.2,0.9850916266441345,-11.353547048568725
4285,0.0,50.43616,9501,240.12,0.052663290008106295,-0.28347775311246504,-0.3367990325716529,-0.10137370461445999,-0.02197254691808242,0.610997888,0.0,-0.5,0.0,0.0,-150.09407710000002,-0.0009038170739806103,0.0,-0.005790617607519085,0.0,-0.3078304450107069,-0.014864458296667889,40716288,-0.34459592452389454,7.324210471577114e-05,0.0,2209,-0.04494907208718893,0.0,-0.06004491907899004,-0.049591145488057556,-0.19071236753216642,0.0,-0.004643061125622107,0.1695744,-0.27825867408264715,-0.16654471450323607,0.01,0.0,-9.225885362724462e-08,0.000279651072,25103,0.13118896484375,1.001108169555664,0.015522772,0.46845462918281555,-0.013068592560011893,1.3677125334739686,0.2,0.9732038378715515,-11.352978944778442
4285,0.0,50.447680000000005,9505,219.23,0.05225127294802185,-0.27447892016412684,-0.33602137913166297,-0.10102492732543668,-0.03855356800613378,0.610980224,0.0,-0.5,0.0,0.0,-146.07334541,-0.0008932289066965533,0.0,-0.005309463606958217,0.0,-0.3122069173969766,-0.012931548843173206,40734720,-0.3558187402526611,4.882812370649642e-05,0.0,2210,-0.04532609954415339,0.0,-0.12204535791012426,-0.05628708577786036,-0.20180079188917663,0.0,-0.0045624183023629606,0.1696512,-0.2731192127562336,-0.16185311249968112,0.01,0.0,-1.0305121078270435e-07,0.000279641856,25107,0.1534912109375,1.0013465881347656,0.017381553,0.2188052088022232,-0.014198243094142526,0.8283687442541122,0.2,0.9859100580215454,-11.35636854171753
4285,0.0,50.459199999999996,9509,217.52,0.054007951509193804,-0.2846073399785219,-0.3419456005969364,-0.09702624905782078,-0.0271937069846385,0.61096256,0.0,-0.5,0.0,0.0,-147.08376232,-0.0009168957942783917,0.0,-0.005657750834711096,0.0,-0.3049009903680196,-0.01032141796571927,40753152,-0.3754870600396063,0.00015028194886528782,0.0,2211,-0.04628568685610759,0.0,-0.21013734476727625,-0.04780638468036187,-0.17865591507167877,0.0,-0.004744503350678961,0.169728,-0.29093572881288055,-0.16071762436345782,0.01,0.0,-1.0841524391221399e-07,0.00027963263999999997,25111,0.11380615234375,1.0008535385131836,0.014952848,0.13923069834709167,-0.012701116286916659,0.7197027236223221,0.2,0.9860450625419617,-11.354537296295167
4285,0.0,50.47072,9514,225.12,0.052081899574706846,-0.2823955153003592,-0.33023191998692947,-0.09545447675064345,-0.0446422121617034,0.610944896,0.0,-0.5,0.0,0.0,-148.00255291000002,-0.0009158404922264234,0.0,-0.005846248980668299,0.0,-0.2923479836064933,-0.011775949562434107,40771584,-0.35993939481059145,0.00011935755739816361,0.0,2212,-0.04403742890120537,0.0,-0.14438260199556616,-0.04825170709511183,-0.187593697238328,0.0,-0.00468128775039243,0.1698048,-0.2846935439024599,-0.15640278625822387,0.01,0.0,-9.66727438935892e-08,0.000279623424,25115,0.17735595703125,1.0016405582427979,0.021212634,0.10333120822906494,-0.01442131195217371,0.5565156772732734,0.2,0.9891530871391296,-11.35626516342163
4285,0.0,50.48224,9518,226.02,0.0546748411209036,-0.29268591285896295,-0.33941460380994976,-0.09471731424497436,-0.027536739949919495,0.610927232,0.0,-0.5,0.0,0.0,-148.34349807,-0.0009224365193153348,0.0,-0.005571121077507885,0.0,-0.29444901958937186,-0.011952546737221483,40790016,-0.3781501572649066,7.758236865306066e-05,0.0,2213,-0.046212804197658656,0.0,-0.17141875481975832,-0.044721431956937494,-0.18155589666551974,0.0,-0.004761284483641214,0.1698816,-0.2861247693971954,-0.16365561527605552,0.01,0.0,-1.1288732192746289e-07,0.000279614208,25119,0.16163330078125,1.0016398429870605,0.017005032,0.22584708034992218,-0.012449035956524312,0.8335785806179047,0.2,0.9846090078353882,-11.3577166557312
4285,0.0,50.49376,9522,219.58,0.055829717097732955,-0.2826065976364384,-0.34020035557269407,-0.09720577716785019,-0.029458003733249805,0.6109095680000001,0.0,-0.5,0.0,0.0,-146.89533163,-0.0009026349295361267,0.0,-0.005579421194869613,0.0,-0.3151215762157173,-0.007953257721965201,40808448,-0.3774093051478662,8.463532301700777e-05,0.0,2214,-0.04628564087056882,0.0,-0.15124542094737006,-0.053632275215053184,-0.2081165439827347,0.0,-0.004639557346213993,0.1699584,-0.2876381950308704,-0.15840666631744416,0.01,0.0,-1.0517590652168025e-07,0.00027960499199999997,25123,0.13258056640625,1.0017166137695312,0.0143033,0.28941404819488525,-0.011498153093270957,0.9272878050804139,0.2,0.9838095307350159,-11.357862091064453
4285,0.0,50.50528,9526,227.9,0.05235830075800772,-0.26172996944646226,-0.3228354770534267,-0.0965230527348895,-0.03821694282458247,0.610891904,0.0,-0.5,0.0,0.0,-146.65090152000002,-0.0008994285086154749,0.0,-0.005104429488391053,0.0,-0.2993965883636821,-0.01511253652926017,40826880,-0.3472335868375401,5.91362024553948e-05,0.0,2215,-0.042472679044561874,0.0,-0.03596092375432141,-0.05436771902898494,-0.20973714430213886,0.0,-0.004595694128895618,0.1700352,-0.2739031401279286,-0.16240718937685808,0.01,0.0,-9.442100315315986e-08,0.000279595776,25127,0.12972412109375,1.0012884140014648,0.014736472,0.2740304470062256,-0.011583379592048004,0.8963503926992417,0.2,0.9823634028434753,-11.35696816444397
4285,0.0,50.5168,9531,235.64,0.047061049254280944,-0.25414409345684225,-0.3162185629715695,-0.09540581801544451,-0.0237392893179555,0.61087424,0.0,-0.5,0.0,0.0,-147.33098004,-0.0008858444906856152,0.0,-0.004997962209208335,0.0,-0.28471222820574194,-0.02048347987228125,40845312,-0.3289439694850022,9.54859974121468e-05,0.0,2216,-0.04282450245551807,0.0,0.04058633211187043,-0.053934396851338114,-0.19643516768717065,0.0,-0.004526796921745399,0.170112,-0.2720745529479833,-0.16931215346337378,0.01,0.0,-9.789946814012136e-08,0.00027958656,25131,0.127978515625,1.0008087158203125,0.015681773,0.19321683049201965,-0.013259726343676448,0.7969509989023209,0.2,0.9865158200263977,-11.353394079208375
4285,0.0,50.52832,9535,224.29,0.05427796227822822,-0.28410036956424584,-0.33074502271294287,-0.09275855774521374,-0.02961318586244568,0.610856576,0.0,-0.5,0.0,0.0,-147.70115735000002,-0.0009350856043927417,0.0,-0.005499819384095185,0.0,-0.27593873474615177,-0.012167525650713489,40863744,-0.3894699426221806,8.517783781927492e-05,0.0,2217,-0.046274662388574396,0.0,-0.21460545123027688,-0.04509151865917306,-0.17072769380974262,0.0,-0.004827811827800397,0.1701888,-0.28352964438751754,-0.1572508777329089,0.01,0.0,-1.0007907149035975e-07,0.000279577344,25135,0.1461181640625,1.0014737844467163,0.01497332,0.27297210693359375,-0.010321048041805624,1.049316182732582,0.2,0.981759786605835,-11.354759883880615
4285,0.0,50.53984,9539,218.25,0.05357297200684184,-0.27706262483592814,-0.33649374024828943,-0.09431782684956727,-0.03656603898417582,0.6108389120000001,0.0,-0.5,0.0,0.0,-146.43774845,-0.0008921107636071322,0.0,-0.005386881506248053,0.0,-0.29519640571000544,-0.009525655602273118,40882176,-0.361829098257285,0.0002284068937620355,0.0,2218,-0.04614183490508088,0.0,-0.15748627831756978,-0.05100024885078739,-0.18555380070634844,0.0,-0.004660243689671126,0.1702656,-0.2899278253396461,-0.1614294464582663,0.01,0.0,-9.584148928009636e-08,0.000279568128,25139,0.139892578125,1.0024962425231934,0.016363243,0.133683979511261,-0.013570786663331091,0.7290089696645736,0.2,0.9858494400978088,-11.360574531555176
4285,0.0,50.55136,9544,213.07,0.05243607235545051,-0.28424415130322517,-0.3191386297940031,-0.09043752415781868,-0.02539318651153685,0.610821248,0.0,-0.5,0.0,0.0,-145.14061879,-0.0009193082170835672,0.0,-0.005518926837933686,0.0,-0.29957821817333524,-0.011412588874615418,40900608,-0.3966567209807646,3.255204582172963e-05,0.0,2219,-0.044421545801836645,0.0,-0.17064385938312995,-0.04991315016094665,-0.18539342780947732,0.0,-0.004700222923136884,0.1703424,-0.27948524877306125,-0.15365139715607978,0.01,0.0,-1.014620110713342e-07,0.000279558912,25143,0.11881103515625,1.0019285678863525,0.014828685,0.2777063250541687,-0.01261324817314744,0.8654350727796555,0.2,0.984515905380249,-11.359456253051757
4285,0.0,50.56288,9548,220.31,0.05026852080792385,-0.27983221366180344,-0.3281734110354856,-0.08441338429943787,-0.01344555170091545,0.610803584,0.0,-0.5,0.0,0.0,-146.06630961,-0.0009179589599353108,0.0,-0.005651809265653913,0.0,-0.28312709853541584,-0.016011379602585092,40919040,-0.39158986337451007,0.000137803749465901,0.0,2220,-0.0466806568141664,0.0,-0.046569688622377044,-0.04539045661775752,-0.16673758640925682,0.0,-0.004763092001743515,0.1704192,-0.28964310240752605,-0.15836053162710076,0.01,0.0,-1.0631724606511202e-07,0.00027954969599999996,25147,0.12706298828125,1.001776933670044,0.014334805,0.14088685810565948,-0.011834902258124202,0.6043683111667633,0.2,0.9877966642379761,-11.35804362297058
4285,0.0,50.5744,9552,227.6,0.05430766583037223,-0.2882061185580146,-0.3420012713464089,-0.09520820209604647,-0.03777886310044967,0.61078592,0.0,-0.5,0.0,0.0,-148.02014010000002,-0.000918367503470777,0.0,-0.0056202599155782615,0.0,-0.29635816548621247,-0.010001052843613757,40937472,-0.36938667417754645,0.0001822914475471609,0.0,2221,-0.047866477616329256,0.0,-0.22912259293503995,-0.047681558844994,-0.17456801378249764,0.0,-0.004809375397977994,0.170496,-0.27396725562444746,-0.1648891692544657,0.01,0.0,-9.89855491468874e-08,0.00027954048,25151,0.15650634765625,1.001619815826416,0.018268224,0.2423216700553894,-0.014368378103245049,0.9925647169351578,0.2,0.9812904596328735,-11.357277631759644
4285,0.0,50.58592,9557,211.05,0.05546957925361359,-0.28835132935256735,-0.3388808785164785,-0.0940271242707191,-0.04619746570837227,0.6107682560000001,0.0,-0.5,0.0,0.0,-145.38042338,-0.0009282143717831979,0.0,-0.005893123514362697,0.0,-0.3124194075860586,-0.008318657194548804,40955904,-0.3809657311561008,8.246516356141203e-05,0.0,2222,-0.047652712899772055,0.0,-0.15863800811434547,-0.0522976666981132,-0.1980645160345728,0.0,-0.004811335825692256,0.1705728,-0.3014139375264372,-0.15613744265339705,0.01,0.0,-9.769339490540159e-08,0.000279531264,25155,0.15045166015625,1.0022945404052734,0.018440168,0.14237670600414276,-0.012931447208393365,0.7773259073495865,0.2,0.9855917096138,-11.359848737716675
4285,0.0,50.597440000000006,9561,222.71,0.050465221997623017,-0.2814088834260052,-0.3281824303903979,-0.08998403644847303,-0.036889854591858465,0.610750592,0.0,-0.5,0.0,0.0,-146.91057223,-0.0009145201979148822,0.0,-0.0055630051103015676,0.0,-0.2820213500083119,-0.009382564419259628,40974336,-0.3926233122138112,0.00012803807557146583,0.0,2223,-0.044817243354756266,0.0,-0.1274726539061332,-0.0480829178456344,-0.19030185891928753,0.0,-0.004797504580191724,0.1706496,-0.28224513288455033,-0.1576166010184636,0.01,0.0,-1.0568039944443956e-07,0.000279522048,25159,0.13668212890625,1.001955270767212,0.015501487,0.4633018970489502,-0.013400503899902105,1.1625936329364777,0.2,0.9736725687980652,-11.359133863449097
4285,0.0,50.608959999999996,9565,230.32,0.047846499247056175,-0.26426282476626584,-0.32278606236732776,-0.09333773789823269,-0.02384384550295598,0.610732928,0.0,-0.5,0.0,0.0,-146.2759037,-0.0008992556177018315,0.0,-0.0050611286222387065,0.0,-0.2788928475851514,-0.014123218918232143,40992768,-0.34078019386460273,4.882812370649642e-05,0.0,2224,-0.044204646041951914,0.0,0.04585142009622698,-0.05675555963948147,-0.19807187569676257,0.0,-0.004626864992615595,0.1707264,-0.27910699329872823,-0.16612079446967548,0.01,0.0,-1.0095718205997707e-07,0.00027951283199999997,25163,0.13763427734375,1.0017483234405518,0.016597953,0.1988339126110077,-0.013524480105843395,0.8279513478279114,0.2,0.9848416447639465,-11.357946014404297
4285,0.0,50.62048,9569,232.28,0.05753969476868245,-0.2991875839906945,-0.328356636070648,-0.09005883946361488,-0.028137033406736178,0.610715264,0.0,-0.5,0.0,0.0,-149.03923167000002,-0.0009481051626839179,0.0,-0.005720577946796886,0.0,-0.2772362382256485,-0.01049340286246863,41011200,-0.3961601103658168,0.00033040322402181727,0.0,2225,-0.04539705575411656,0.0,-0.2516190542557685,-0.04391025323205661,-0.1722149817331145,0.0,-0.004860732628796992,0.1708032,-0.2828603100322389,-0.1565923852565286,0.01,0.0,-1.2045522451386902e-07,0.000279503616,25167,0.12943115234375,1.0014560222625732,0.015197219,0.24241748452186584,-0.013642034283839167,0.9154271513223649,0.2,0.9834964275360107,-11.357232141494752
4285,0.0,50.632000000000005,9574,230.66,0.05064615300501418,-0.2774237883286128,-0.3269774625732509,-0.09421010046826064,-0.013423739714252017,0.6106976000000001,0.0,-0.5,0.0,0.0,-148.08692491999997,-0.0009112202517859431,0.0,-0.005416815721837279,0.0,-0.274976422365019,-0.017519076545593433,41029632,-0.3558828018512863,4.7742993855434987e-05,0.0,2226,-0.04303245603414989,0.0,-0.06744053812279607,-0.04897541021693258,-0.1917681594125629,0.0,-0.004622655418446569,0.17088,-0.27503777837055343,-0.16232156099513703,0.01,0.0,-1.095253942022057e-07,0.0002794944,25171,0.1160400390625,1.0011866092681885,0.011698733,0.31904539465904236,-0.010671956336591393,1.1701826393604278,0.2,0.9746972918510437,-11.356201028823852
4285,0.0,50.643519999999995,9578,216.12,0.053644322715471884,-0.28740637357839094,-0.33959492165783245,-0.09621858854536118,-0.022355395171847193,0.610679936,0.0,-0.5,0.0,0.0,-145.66426142999998,-0.0009469098004717445,0.0,-0.0056671583724318235,0.0,-0.28594721701545056,-0.01113481042557396,41048064,-0.3875071524834482,0.00021701369162959358,0.0,2227,-0.046604046700893374,0.0,-0.14596866726374433,-0.04380334712754026,-0.16293988881022578,0.0,-0.004844863689943354,0.1709568,-0.27740310134212004,-0.1541351268398835,0.01,0.0,-9.002520303538216e-08,0.00027948518399999997,25175,0.1286376953125,1.0010056495666504,0.013411282,0.13966339826583862,-0.011585821129847318,0.6583557009696961,0.2,0.9876559376716614,-11.3548828125
4285,0.0,50.65504,9582,230.11,0.05627701622497478,-0.2905346339708762,-0.33954882458015057,-0.0938531662293336,-0.01999509281077523,0.610662272,0.0,-0.5,0.0,0.0,-149.40588632,-0.0009337425309535592,0.0,-0.0056304830093515815,0.0,-0.2750682883106367,-0.011125593182643771,41066496,-0.39264078752607257,0.0003716358300557153,0.0,2228,-0.047319958100737754,0.0,-0.20201076888025662,-0.045457148123525096,-0.17978153753810808,0.0,-0.0048727442217329,0.1710336,-0.285122634336797,-0.151420094400429,0.01,0.0,-9.859801152226825e-08,0.000279475968,25179,0.1482666015625,1.000997543334961,0.016996035,0.11819687485694885,-0.012698682339396328,0.6976460158824921,0.2,0.9865215420722961,-11.355005359649658
4285,0.0,50.666560000000004,9587,216.37,0.060097358309295634,-0.29428708265104975,-0.3359623631901515,-0.10578161905688571,-0.07708319520531767,0.610644608,0.0,-0.5,0.0,0.0,-147.46486473000002,-0.0009473406547116513,0.0,-0.0057107757644407385,0.0,-0.30475442029072236,-0.009106552711778527,41084928,-0.3903742663054452,9.060323807514376e-05,0.0,2229,-0.04531264029187185,0.0,-0.39197196762610115,-0.042551119689148494,-0.18302676878781693,0.0,-0.004765038539328496,0.1711104,-0.27460645267242917,-0.15987343145289454,0.01,0.0,-1.0697758051930638e-07,0.000279466752,25183,0.14825439453125,1.0014238357543945,0.016993536,0.24820445477962494,-0.013271396653726697,1.0185586839914322,0.2,0.9757788777351379,-11.355882740020752
4285,0.0,50.67808,9591,207.17,0.05262501232401539,-0.2892956320444467,-0.32754738343366774,-0.09014459049419887,-0.02509752728907438,0.6106269440000001,0.0,-0.5,0.0,0.0,-144.76663146,-0.0009387335408675624,0.0,-0.005315341728624576,0.0,-0.2979793757265281,-0.01670514381193142,41103360,-0.38181696757364414,0.0002457679980175777,0.0,2230,-0.04591030442789228,0.0,-0.1809005226945317,-0.0468528650672769,-0.17394228669198733,0.0,-0.004781885936898529,0.1711872,-0.2766203505969368,-0.1605345742887655,0.01,0.0,-1.0383758114140634e-07,0.000279457536,25187,0.13372802734375,1.0013501644134521,0.015302777,0.17452308535575867,-0.012361664255149663,0.8592785865068435,0.2,0.9822262525558472,-11.355897474288941
4285,0.0,50.6896,9595,230.69,0.05317737673137368,-0.28300987164939817,-0.35369090638464173,-0.1036207179262877,-0.031231680817577767,0.61060928,0.0,-0.5,0.0,0.0,-148.70905636,-0.0009125688229881797,0.0,-0.005493886594911333,0.0,-0.3042103353453275,-0.013686617715090202,41121792,-0.35264977978785167,0.0003021915294488685,0.0,2231,-0.04647875713909755,0.0,-0.1435396757857137,-0.047921383120577116,-0.1751300385836808,0.0,-0.004730145135617886,0.171264,-0.27527694649262685,-0.15799387293304748,0.01,0.0,-9.789846431963177e-08,0.00027944832,25191,0.13134765625,1.0014433860778809,0.015308532,0.2777949273586273,-0.011997272353619337,0.9068222343921661,0.2,0.9801426529884338,-11.35696439743042
4285,0.0,50.70112,9599,218.63,0.05093016646560059,-0.28627351537539586,-0.3180292116132255,-0.09165968041731992,-0.03364394917828892,0.610591616,0.0,-0.5,0.0,0.0,-146.5167336,-0.0009161790446601656,0.0,-0.005601588620018618,0.0,-0.27956031431083056,-0.013689331125028225,41140224,-0.36355926384542336,8.246517649644779e-05,0.0,2232,-0.04355354187835811,0.0,-0.15856803358507282,-0.04545394033205937,-0.18282770322786734,0.0,-0.004664134250987664,0.1713408,-0.2916176990626891,-0.1578067323223223,0.01,0.0,-9.566515236870116e-08,0.000279439104,25195,0.14337158203125,1.0018635988235474,0.017649274,0.179372176527977,-0.013658942538313568,0.7083579361438751,0.2,0.9850214123725891,-11.357880973815918
4285,0.0,50.71264,9604,240.85,0.05082951527725713,-0.27963789660190863,-0.332992371643133,-0.09201584350906582,-0.016635720731782388,0.610573952,0.0,-0.5,0.0,0.0,-149.43473539,-0.000897426970896912,0.0,-0.005346417372152364,0.0,-0.28070706214129476,-0.019176654121515133,41158656,-0.33572692962640116,0.00010036878585298028,0.0,2233,-0.04518118526478581,0.0,0.02901869827291278,-0.05341813895564885,-0.19589704074000205,0.0,-0.004629100115089477,0.1714176,-0.2827070242088473,-0.165495064374365,0.01,0.0,-9.568616148803341e-08,0.00027942988799999996,25199,0.1430419921875,1.0019391775131226,0.017051782,0.1927492916584015,-0.011952781677246093,0.9622756183147431,0.2,0.9825220108032227,-11.35959768295288
4285,0.0,50.72416,9608,233.9,0.0537749711590202,-0.2839058033150322,-0.3406017555329083,-0.09456748126932685,-0.02989303668916881,0.6105562880000001,0.0,-0.5,0.0,0.0,-148.6877636,-0.0009317184003470083,0.0,-0.005571394381856529,0.0,-0.2884288169531062,-0.014366820666408684,41177088,-0.3679237070459028,0.00013943123889880048,0.0,2234,-0.04649495136556539,0.0,-0.15830418872119073,-0.04482393719816025,-0.16828277060561433,0.0,-0.004774855348251034,0.1714944,-0.2787222380907774,-0.16185493160844233,0.01,0.0,-9.274881262643531e-08,0.000279420672,25203,0.14351806640625,1.000849723815918,0.015647504,0.2998495101928711,-0.01135815514717251,0.9761469155550003,0.2,0.9829675555229187,-11.355350589752197
4285,0.0,50.73568,9612,224.59,0.0519137826463862,-0.2859938262708653,-0.3347197369916512,-0.10482342465456032,-0.04122888005991933,0.610538624,0.0,-0.5,0.0,0.0,-147.78804557,-0.0009103382546273441,0.0,-0.005723108944658589,0.0,-0.2935272944029512,-0.01617834228414318,41195520,-0.3550286902298006,0.00010687921894714236,0.0,2235,-0.043001399249746705,0.0,-0.180973575546776,-0.04763446740832719,-0.18691083437721212,0.0,-0.004608947410821785,0.1715712,-0.27876787423312915,-0.1595428748510943,0.01,0.0,-1.1703832200866161e-07,0.000279411456,25207,0.1214111328125,1.0011677742004395,0.0147326365,0.26142334938049316,-0.012882106460165233,0.8701153248548508,0.2,0.9826476573944092,-11.354714107513427
4285,0.0,50.7472,9616,237.22,0.047592171691792445,-0.27292505484591195,-0.31491538915074424,-0.09830579615824855,-0.04219277174483722,0.61052096,0.0,-0.5,0.0,0.0,-148.78220279,-0.000890105042279338,0.0,-0.005056364903901497,0.0,-0.276750771531064,-0.018442739960543502,41213952,-0.33277470946838367,3.797738786993755e-05,0.0,2236,-0.04500820177115585,0.0,-0.013719407377961774,-0.054067705844729495,-0.1978982956488409,0.0,-0.004584427812625956,0.171648,-0.27523680906994574,-0.16866335244141464,0.01,0.0,-9.63749997251806e-08,0.00027940224,25211,0.14453125,1.002148151397705,0.016056197,0.17873403429985046,-0.010916325869038701,0.738322377204895,0.2,0.9859580397605896,-11.35923466682434
