reward_terms/fwd_speed,reward_terms/duty_sym,reward_terms/assist_pen,time/fps,curriculum/dr_scale,curriculum/stance_ratio,reward_terms/overrun,reward_terms/torque,reward_terms/phase_contact,time/total_timesteps,reward_terms/action_rate,ankle/ankle_defl_peak,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/energy,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/time,reward_terms/clearance,ankle/ankle_spring_trq_peak,reward_terms/foot_ahead,reward_terms/residual_rate,ankle/ankle_spring_energy_peak,reward_terms/ang_xy,curriculum/swing_frac_mean,reward_terms/stand_drift,reward_terms/step_rate,reward_terms/upright,reward_terms/height,reward_terms/stance,curriculum/cmd_scale,time/iterations,curriculum/ctrl_drop_prob,reward_terms/residual,curriculum/cmd_track_err,reward_terms/track_yaw,reward_terms/vz,reward_terms/stop,est/vel_rmse,reward_terms/angmom,reward_terms/lat_vel,time/time_elapsed,reward_terms/coef_rate,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/air_time,rollout/ep_len_mean,reward_terms/alive,reward_terms/track_lin,reward_terms/motor_vel,reward_terms/stand,curriculum/swing_frac_min,train/value_loss,train/n_updates,train/std,train/loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/clip_range,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress
0.0,0.0,0.0,5912,0.2612735999999977,0.6930327039999998,0.0,-0.007178390274458542,0.0,30117888,-0.06078582828506155,0.5072055502640026,1.0450943999999909,-0.36006725278749313,0.0039948544,-0.00037201293201697544,154.49858595,0.030481920000000363,0.0,0.0,0.0,0.0,0.0,0.0,-0.12812936342274672,0.174560546875,-0.06656405191504804,-0.005696614583333385,-0.19521636763066716,-0.023747098270106244,-0.12939418374728523,0.0,1634,0.013063679999999887,-0.10547735391250714,0.33627149267327644,0.6722606744540784,-0.08796491763718067,0.0,0.18101639286054563,-0.09197139193143229,-0.20425560925469516,5093,-0.3357466265510847,-0.10182953222729865,0.0,0.0,399.53,0.0,2.277948906402121,-4.573276006281534e-05,0.8434040688127055,0.13981119791666666,221.24740753173828,80024,0.9996060729026794,89.69215393066406,0.00022475136,-36.87980442047119,-0.015832573280204088,0.9792247414588928,0.11610107421875,0.012570758,0.2,0.2612735999999977,0.2612735999999977,0.08709120000000105,0.08709120000000105,0.2612735999999977
0.0,0.0,0.0,5912,0.2612735999999977,0.6930327039999998,0.0,-0.006957851140499855,0.0,30136320,-0.059702677935672854,0.5064844623864397,1.0450943999999909,-0.34228631065308684,0.003991168,-0.000375153081310792,169.65007542,0.030481920000000363,0.0,0.0,0.0,0.0,0.0,0.0,-0.14578346969970762,0.19791666666666669,-0.08906340667845147,-0.005848524305555609,-0.22522472578075994,-0.029460542405445687,-0.16868638478432293,0.0,1635,0.013063679999999887,-0.1060900118178481,0.3236271501677017,0.7227445300077429,-0.11669608099680229,0.0,0.17967944541791112,-0.1048059726582762,-0.236961288285803,5096,-0.3357012960612887,-0.09875252937998479,0.0,0.0,404.32,0.0,2.411626985736019,-4.795103392416696e-05,0.9620097371875569,0.15966796875,232.29046859741212,80028,0.9997230172157288,89.7083511352539,0.00022470527999999998,-36.88051204681396,-0.0165983421029523,0.9729883670806885,0.1247802734375,0.012884575,0.2,0.2612735999999977,0.2612735999999977,0.08709120000000105,0.08709120000000105,0.2612735999999977
0.0,0.0,0.0,5913,0.26150399999999774,0.6930265599999998,0.0,-0.0073515178461605385,0.0,30154752,-0.0628550433751218,0.5046813988930431,1.046015999999991,-0.3832630912190085,0.0039874815999999995,-0.00038267446772479884,175.36064096,0.030508800000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.1448528396701413,0.17735460069444445,-0.07857528507862042,-0.00592447916666672,-0.21385287063811048,-0.0260618781094122,-0.16137326758398302,0.0,1636,0.013075199999999888,-0.10509016599497166,0.2636873668236532,0.6732487555560027,-0.09309419521496703,0.0,0.17180784495754517,-0.08750682492183387,-0.23932752430042864,5099,-0.3426996727425682,-0.1075944495647525,0.0,0.0,403.18,0.0,2.3339726659906894,-4.921304617776984e-05,0.8262055820341625,0.14024522569444445,212.1201141357422,80032,0.9996627569198608,79.86907958984375,0.0002246592,-36.87969970703125,-0.017615324893267826,0.9787250757217407,0.1251220703125,0.014391484,0.2,0.26150399999999774,0.26150399999999774,0.08716800000000105,0.08716800000000105,0.26150399999999774
0.0,-2.9454631096020145e-05,0.0,5913,0.26173439999999776,0.6930204159999999,0.0,-0.006941193750005506,0.0,30173184,-0.06288554105339798,0.5050619398038787,1.046937599999991,-0.37178947941985396,0.0039837952,-0.00038180020326654315,150.10881847000002,0.030535680000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.1457501810077924,0.185791015625,-0.07723155338997828,-0.006239149305555614,-0.2301154727241288,-0.027233283580326208,-0.1469653492562085,0.0,1637,0.013086719999999889,-0.10534451186199517,0.30805853590654453,0.6901177502830014,-0.10972582266388058,0.0,0.16394914957518444,-0.10159973870162838,-0.24661626510058557,5102,-0.361377451580558,-0.10210244422763626,0.0,0.0,378.45,0.0,2.3050766008577197,-5.0166211650063734e-05,0.9116697052754533,0.15641276041666666,244.48903579711913,80036,0.9996124505996704,102.99899291992188,0.00022461311999999998,-36.87827644348145,-0.013366718089673667,0.9721595048904419,0.09512939453125,0.011530554,0.2,0.26173439999999776,0.26173439999999776,0.08724480000000105,0.08724480000000105,0.26173439999999776
0.0,0.0,0.0,5913,0.26173439999999776,0.6930204159999999,0.0,-0.007424544290683207,0.0,30191616,-0.06229667454585457,0.50658968100298,1.046937599999991,-0.35411111498893794,0.0039801088,-0.0003787802881025894,134.89209287,0.030535680000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.12750325231110715,0.1628689236111111,-0.07281559804267469,-0.005598958333333384,-0.1700341816513726,-0.02175468803004085,-0.14938800001985494,0.0,1638,0.013086719999999889,-0.10588574157851832,0.35989638377162897,0.6858023155024112,-0.07627291027621266,0.0,0.15388132827871143,-0.07709240750637142,-0.18430082475182719,5105,-0.35806907000819604,-0.10609437852663223,0.0,0.0,374.29,0.0,2.5541192459859405,-4.6620929084643784e-05,0.958902930043455,0.1159939236111111,232.8174606323242,80040,0.9997790455818176,95.04682922363281,0.00022456703999999996,-36.879564666748045,-0.01608072759117931,0.9773857593536377,0.12662353515625,0.014950184,0.2,0.26173439999999776,0.26173439999999776,0.08724480000000105,0.08724480000000105,0.26173439999999776
0.0,0.0,0.0,5913,0.26173439999999776,0.6930204159999999,0.0,-0.007102217437850232,0.0,30210048,-0.06230873382265037,0.5062031781058473,1.046937599999991,-0.3693119827505907,0.0039764223999999996,-0.00036921296723396756,163.45895303,0.030535680000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.13117836813574357,0.17366536458333331,-0.0900930599263784,-0.005577256944444494,-0.20246153969620473,-0.023873109204934587,-0.16819578073311148,0.0,1639,0.013086719999999889,-0.10541833664412731,0.29882735178342323,0.6442578662118147,-0.09111484156639056,0.0,0.15842624518994844,-0.08196075870147908,-0.23439210659835982,5108,-0.34181405894667183,-0.10994112995632001,0.0,0.0,399.94,0.0,2.3040958155807356,-4.633093523594978e-05,0.7971825879465332,0.1328125,280.0870170593262,80044,0.9996851682662964,99.53248596191406,0.00022452095999999998,-36.881188583374026,-0.016966704852529803,0.9682950973510742,0.1222412109375,0.011914259,0.2,0.26173439999999776,0.26173439999999776,0.08724480000000105,0.08724480000000105,0.26173439999999776
0.0,0.0,0.0,5914,0.26173439999999776,0.6930204159999999,0.0,-0.006450370621556456,0.0,30228480,-0.0636042125970429,0.5062282229183254,1.046937599999991,-0.42543547244030094,0.003972736,-0.0003825722813188272,172.29132366,0.030535680000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.15315732500422055,0.18636067708333334,-0.10466907220930984,-0.006250000000000059,-0.23199696706299258,-0.03143783498791281,-0.11749919975170024,0.0,1640,0.013086719999999889,-0.10470712199672014,0.47749655382391915,0.6376125049625796,-0.1279920370114941,0.0,0.17663793555890264,-0.11983334438493196,-0.2284495917664332,5111,-0.3618008927483321,-0.11145439272139372,0.0,0.0,423.05,0.0,2.005036029138286,-5.1611099822781976e-05,0.6839767549310279,0.16829427083333334,207.4121192932129,80048,0.9998071193695068,75.74331665039062,0.00022447488,-36.880549621582034,-0.019277931895339863,0.9752887487411499,0.12276611328125,0.013844818,0.2,0.26173439999999776,0.26173439999999776,0.08724480000000105,0.08724480000000105,0.26173439999999776
0.0,-0.00013539217555479717,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.006801935396246207,0.0,30246912,-0.06340928005820624,0.50596582972831,1.047859199999991,-0.3469002916903034,0.0039690496,-0.00038237696305460484,130.96688405999998,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333883909752736,0.1784125434027778,-0.06715277253928893,-0.005740017361111164,-0.20427285183087077,-0.02698020782658931,-0.1335081440460354,0.0,1641,0.01309823999999989,-0.10469068947346614,0.29435540107260383,0.695886400872113,-0.10256863443177693,0.0,0.1660935219164742,-0.08698403448970804,-0.23408035977783545,5114,-0.3414483874901563,-0.1147836555555542,0.0,0.0,397.88,0.0,2.2985104705964234,-4.81598772738081e-05,0.8148284739130955,0.1522894965277778,171.34197616577148,80052,0.9999229907989502,68.87997436523438,0.0002244288,-36.88398895263672,-0.017486392240971326,0.979469895362854,0.13509521484375,0.0147761945,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.007363488899326763,0.0,30265344,-0.06224041169001679,0.5073870446422366,1.047859199999991,-0.37599304763060776,0.0039653632,-0.00038981484755780735,119.67833658999999,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14569895833318963,0.18033854166666666,-0.07194901401295317,-0.0060546875000000566,-0.2248036959486232,-0.02711467381527767,-0.1577513146312828,0.0,1642,0.01309823999999989,-0.10501033810415819,0.6008942201768498,0.6800225371343458,-0.1010501017331083,0.0,0.17492172649252868,-0.08374413841319901,-0.23137879068519457,5117,-0.355765664220162,-0.10331474899140031,0.0,0.0,377.26,0.0,2.3358885685271034,-5.0105299070836396e-05,0.929128184043297,0.1514214409722222,206.38537521362304,80056,0.9996020197868347,81.80992889404297,0.00022438272000000002,-36.879560470581055,-0.016383722372120248,0.9784061908721924,0.14005126953125,0.014621551,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.007199886979508759,0.0,30283776,-0.06486710991238559,0.5048468692169334,1.047859199999991,-0.3878541730215597,0.0039616768,-0.000390621409076381,145.81616717,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.1437217579813784,0.17759874131944445,-0.08965170519273574,-0.0058485243055556085,-0.23432681050347506,-0.0275679647901846,-0.20650254278406877,0.0,1643,0.01309823999999989,-0.10510261921818535,0.22142310393306297,0.6510447780713288,-0.09988382006152681,0.0,0.1778182680605691,-0.07689611392227536,-0.27289736270079634,5120,-0.3477646634459716,-0.1135853678389832,0.0,0.0,389.53,0.0,2.233935984355536,-5.030768229460251e-05,0.7760171526584889,0.14729817708333334,238.3415267944336,80060,0.9996132254600525,95.61663055419922,0.00022433664,-36.878380966186526,-0.01509975326480344,0.9763010740280151,0.119873046875,0.012504382,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.006989313384629234,0.0,30302208,-0.06322854498019623,0.5067880066271335,1.047859199999991,-0.38247792029423106,0.0039579904,-0.00039706180181699733,145.51706414,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14641210494967505,0.18766276041666669,-0.08685818755016943,-0.006152343750000058,-0.22260977240645546,-0.027951278595878388,-0.13789025388749043,0.0,1644,0.01309823999999989,-0.10558793683545996,0.34404938686446146,0.6395148713695145,-0.10962742952957326,0.0,0.18366609324932875,-0.10225566490680699,-0.2287026886622026,5123,-0.36941633500939075,-0.11093484336392695,0.0,0.0,392.89,0.0,2.3235360398899374,-5.1277218473298294e-05,0.830196574138705,0.14854600694444445,159.81865844726562,80064,0.9998318552970886,65.15931701660156,0.00022429056000000002,-36.88105926513672,-0.019988952041603624,0.9804628491401672,0.14447021484375,0.014226598,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.006918014174321131,0.0,30320640,-0.06242329584758634,0.5050161029017906,1.047859199999991,-0.3859734956269269,0.003954304,-0.0003844432617715591,124.37480936999998,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.1497445753561789,0.18394639756944442,-0.10804966653302646,-0.0058268229166667206,-0.23724323174301004,-0.029979977627030047,-0.12418163349081218,0.0,1645,0.01309823999999989,-0.10515980897906022,0.3270174470530506,0.6450921848747215,-0.11214973934848979,0.0,0.1962677199114711,-0.12368821138481659,-0.2334788037261108,5126,-0.35037470413296634,-0.10756932274113554,0.0,0.0,393.76,0.0,2.032144121669435,-4.998188061984385e-05,0.7915539722686671,0.16422526041666666,181.974560546875,80068,0.9997289180755615,78.0167465209961,0.00022424448,-36.880452728271486,-0.02101799478987232,0.9792186617851257,0.154248046875,0.015652735,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,-2.413251311195822e-07,0.0,5914,0.2619647999999978,0.6930142719999999,0.0,-0.00694572614844749,0.0,30339072,-0.06285392318955939,0.5075331520378331,1.047859199999991,-0.3516594608393777,0.0039506176,-0.00038491028489709943,127.56912135000002,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14015499946426427,0.18863932291666666,-0.06852574114011033,-0.005913628472222277,-0.22208162064539702,-0.02590549331337544,-0.19545778120771304,0.0,1646,0.01309823999999989,-0.1048194947211633,0.2567462728853512,0.6639677156478752,-0.1023153291384471,0.0,0.18597105629038477,-0.09095773782344503,-0.2538101478681431,5129,-0.35219090119800406,-0.09093719069433331,0.0,0.0,387.91,0.0,2.3361924089873574,-5.09395281483589e-05,0.8108489559128107,0.1692165798611111,178.50969009399415,80072,0.9999129772186279,76.33393859863281,0.00022419839999999997,-36.88151264190674,-0.017153196188155563,0.9789374470710754,0.1664794921875,0.0170963,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,-3.84204083407686e-05,0.0,5915,0.2619647999999978,0.6930142719999999,0.0,-0.0069621824086039,0.0,30357504,-0.06432526778857245,0.5071941463226783,1.047859199999991,-0.38206387267203573,0.0039469312,-0.0003863185524296773,147.39845002,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14409720188226857,0.17781575520833334,-0.05990292555887181,-0.00608723958333339,-0.20199394782403213,-0.02588875324510523,-0.16093071396206038,0.0,1647,0.01309823999999989,-0.10497635284592759,0.30478402226457124,0.6790391822155231,-0.10072164701776115,0.0,0.17679243644371753,-0.0923539847406705,-0.2132537897691619,5132,-0.3569910508445886,-0.10497435697046265,0.0,0.0,399.21,0.0,2.3769529452894553,-4.999145162595692e-05,0.8716647352877065,0.1437717013888889,173.8762008666992,80076,0.9997209310531616,67.7732162475586,0.00022415232,-36.88065090179443,-0.01968775208806619,0.9798431992530823,0.17218017578125,0.016282383,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5915,0.2619647999999978,0.6930142719999999,0.0,-0.00709357954025207,0.0,30375936,-0.06548706021350124,0.5069257389939079,1.047859199999991,-0.34798595618717176,0.0039432448000000005,-0.00039034378181125774,134.97470249999998,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14331712880276012,0.18123372395833334,-0.07359058972583152,-0.006076388888888946,-0.2186987546773644,-0.026599376685718004,-0.18937119935261956,0.0,1648,0.01309823999999989,-0.10482524372033691,0.31867434996327443,0.6601085363201356,-0.1031981510962457,0.0,0.16356975492393408,-0.09414960136494255,-0.22659630004382925,5135,-0.353880810936561,-0.10614545606214848,0.0,0.0,386.09,0.0,2.2468290097268007,-5.066986812567119e-05,0.7976120017010384,0.1518012152777778,193.99221267700196,80080,0.9996337890625,75.08155059814453,0.00022410624000000003,-36.87720565795898,-0.0191442123206798,0.9768465161323547,0.139013671875,0.0145914825,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,-1.6832091241509063e-05,0.0,5915,0.2619647999999978,0.6930142719999999,0.0,-0.007159898805025604,0.0,30394368,-0.06023801018934019,0.5053194304876603,1.047859199999991,-0.37123355000077485,0.0039395584,-0.0003858424937965057,132.9575412,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.13702842460731132,0.16780598958333334,-0.058683232591408875,-0.005512152777777826,-0.18996903566216206,-0.023216040876358077,-0.1450858635631465,0.0,1649,0.01309823999999989,-0.10599603701826839,0.531222080115266,0.6960708099957306,-0.08643070597539214,0.0,0.15718488555500992,-0.08871891046543312,-0.21309695141152926,5138,-0.35496924713717376,-0.10242813451669032,0.0,0.0,380.67,0.0,2.4329478953610204,-4.954462211753416e-05,0.914109342946329,0.11078559027777778,203.68801803588866,80084,0.9995890855789185,79.35456848144531,0.00022406016,-36.87720489501953,-0.018877957435324787,0.9756813645362854,0.1421630859375,0.0151400175,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,-2.1470888277325653e-05,0.0,5915,0.2619647999999978,0.6930142719999999,0.0,-0.006928809087244679,0.0,30412800,-0.06169396964628341,0.5060595488572395,1.047859199999991,-0.35726765249830134,0.003935872,-0.0003932415872760218,167.72373555,0.030562560000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14154534650341444,0.186279296875,-0.08495493762250733,-0.00594618055555561,-0.20113341546056013,-0.02474796164142149,-0.17689535026724104,0.0,1650,0.01309823999999989,-0.10567534300053688,0.22170497132475597,0.6549822071398219,-0.09784015248313896,0.0,0.16260437478971226,-0.08318647164987115,-0.22200736362934537,5141,-0.3440812352098097,-0.1213725029922268,0.0,0.0,404.2,0.0,2.353581810555191,-5.0341523997652036e-05,0.8269229419502548,0.1455620659722222,183.36105194091797,80088,0.9995703101158142,82.69363403320312,0.00022401407999999998,-36.875466918945314,-0.015154751751106232,0.9811288118362427,0.12762451171875,0.013606472,0.2,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.08732160000000105,0.2619647999999978
0.0,0.0,0.0,5915,0.2621951999999978,0.6930081279999999,0.0,-0.0072050289958446884,0.0,30431232,-0.06283511331924167,0.5070529497230123,1.0487807999999912,-0.3770758300982498,0.003932185600000001,-0.0003856167879837405,179.67833381,0.030589440000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.14710678860452886,0.1719021267361111,-0.09005624838973157,-0.005642361111111162,-0.23834935469935845,-0.02929765836572855,-0.16140154249633906,0.0,1651,0.01310975999999989,-0.10553363498102837,0.3952233464860906,0.6700735199355893,-0.11090966052584303,0.0,0.16354116988460954,-0.10432459113015008,-0.2509749865423969,5144,-0.35352489469277387,-0.10332114173991087,0.0,0.0,428.27,0.0,2.332950800697343,-4.8651376916767585e-05,0.8930919201297461,0.140625,194.29559478759765,80092,0.9998248219490051,70.9008560180664,0.000223968,-36.88050937652588,-0.01838270399020985,0.9769591689109802,0.13111572265625,0.014420254,0.2,0.2621951999999978,0.2621951999999978,0.08739840000000106,0.08739840000000106,0.2621951999999978
0.0,0.0,0.0,5915,0.2624255999999978,0.6930019839999999,0.0,-0.006839604499730376,0.0,30449664,-0.06364383028022,0.5057719957905318,1.0497023999999913,-0.39304701658261937,0.0039284992,-0.0003741849305083142,155.46922844999997,0.030616320000000367,0.0,0.0,0.0,0.0,0.0,0.0,-0.1466282428612376,0.17711046006944445,-0.07822129516693413,-0.005881076388888943,-0.21636115054035457,-0.02714769759745047,-0.14980203800440414,0.0,1652,0.013121279999999892,-0.10535330935780883,0.35605129910427136,0.6997195834330638,-0.1028610527386731,0.0,0.17265066767855392,-0.10287045654745976,-0.22470097567393119,5147,-0.3602839545821254,-0.1005620508602916,0.0,0.0,411.03,0.0,2.266285408299529,-4.818171471172121e-05,0.8942807824493956,0.1486545138888889,161.72038879394532,80096,0.9997981786727905,62.97888946533203,0.00022392191999999998,-36.881316566467284,-0.01681806278647855,0.9829649329185486,0.14969482421875,0.015265748,0.2,0.2624255999999978,0.2624255999999978,0.08747520000000106,0.08747520000000106,0.2624255999999978
0.0,0.0,0.0,5915,0.26265599999999784,0.6929958399999999,0.0,-0.007067431525690356,0.0,30468096,-0.06335647362320479,0.5074311508992738,1.0506239999999913,-0.3683899891688009,0.0039248128,-0.00038168372103129897,165.61487732,0.03064320000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.136204634284825,0.1958279079861111,-0.0668591528244511,-0.005946180555555611,-0.20925074531252813,-0.023693595077670625,-0.2079805682177044,0.0,1653,0.013132799999999892,-0.10481472399490174,0.3229962535292455,0.656854946273969,-0.0924421413938039,0.0,0.1626709037046791,-0.07535021859441866,-0.23639768984875165,5150,-0.3358752787756353,-0.10202615454582747,0.0,0.0,405.08,0.0,2.407349859638927,-4.890198664475844e-05,0.9501465526410535,0.15494791666666666,186.87215270996094,80100,0.9995164275169373,61.68999099731445,0.00022387584,-36.87679500579834,-0.017333206316106953,0.9814459085464478,0.1590087890625,0.01638043,0.2,0.26265599999999784,0.26265599999999784,0.08755200000000106,0.08755200000000106,0.26265599999999784
0.0,-0.0001313538096133082,0.0,5915,0.26288639999999786,0.6929896959999998,0.0,-0.0073608392965592035,0.0,30486528,-0.0616698007382144,0.5032357656958447,1.0515455999999914,-0.34527418836596646,0.003921126400000001,-0.0003829110082680597,145.10188709,0.03067008000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.13827647899672438,0.18177625868055555,-0.0669018005222077,-0.005870225694444498,-0.18847856587477585,-0.023246997083078477,-0.15943644838779136,0.0,1654,0.013144319999999893,-0.10530946562421514,0.23933331899955176,0.6934201963473197,-0.08429054398179064,0.0,0.15396720337599037,-0.0851714807766088,-0.1968559997806907,5153,-0.33928776579951453,-0.09246293268078465,0.0,0.0,383.48,0.0,2.41529708300668,-4.91872268815825e-05,0.9223144829470117,0.15787760416666666,205.27315521240234,80104,0.9994487762451172,87.1123275756836,0.00022382976,-36.87313365936279,-0.01871121353469789,0.9790571928024292,0.15540771484375,0.01434627,0.2,0.26288639999999786,0.26288639999999786,0.08762880000000106,0.08762880000000106,0.26288639999999786
0.0,0.0,0.0,5914,0.26288639999999786,0.6929896959999998,0.0,-0.007394363852455726,0.0,30504960,-0.06216686837296112,0.5058320822092353,1.0515455999999914,-0.3903640681069006,0.00391744,-0.0003845693157764932,132.00480589999998,0.03067008000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.13862573048424934,0.17179361979166666,-0.07661508415780513,-0.006011284722222277,-0.2090872481225103,-0.026525234518966694,-0.21992964832734374,0.0,1655,0.013144319999999893,-0.10535629160810045,0.3883197239529506,0.7424119414317374,-0.10171480945470063,0.0,0.16318266392916045,-0.07639825988382296,-0.2521706564160306,5157,-0.3417004855334658,-0.10042658360051132,0.0,0.0,373.03,0.0,2.439195497130253,-4.948798997705855e-05,0.9699371541670742,0.13736979166666666,204.66982421875,80108,0.999240517616272,80.02800750732422,0.00022378368000000002,-36.87189426422119,-0.016484689339995383,0.979249894618988,0.14820556640625,0.0136162285,0.2,0.26288639999999786,0.26288639999999786,0.08762880000000106,0.08762880000000106,0.26288639999999786
0.0,0.0,0.0,5914,0.26288639999999786,0.6929896959999998,0.0,-0.0072186374344595065,0.0,30523392,-0.061553339946354035,0.507164777365468,1.0515455999999914,-0.37638888668929993,0.0039137536,-0.000387063890668175,186.25686292999995,0.03067008000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.13810364457769964,0.1708713107638889,-0.06887022313546759,-0.005957031250000055,-0.20508194165476834,-0.026186548456052186,-0.15229886395375486,0.0,1656,0.013144319999999893,-0.10578360084056507,0.4300257102804896,0.6779281537827333,-0.09838212285056516,0.0,0.170190401669638,-0.09973254854943411,-0.20961021834103344,5160,-0.34661304126584436,-0.1042147195418496,0.0,0.0,410.51,0.0,2.369548023047982,-4.9949592895161534e-05,0.925920682170173,0.11631944444444445,238.5830062866211,80112,0.9993715882301331,108.25371551513672,0.0002237376,-36.86968479156494,-0.0168771410593763,0.9756925106048584,0.139892578125,0.014425576,0.2,0.26288639999999786,0.26288639999999786,0.08762880000000106,0.08762880000000106,0.26288639999999786
0.0,-0.0004217212075943574,0.0,5914,0.2631167999999979,0.6929835519999998,0.0,-0.007039348482843498,0.0,30541824,-0.06182002655783324,0.50622968504316,1.0524671999999915,-0.3641598726248343,0.003910067200000001,-0.00038653187547859545,192.347275,0.03069696000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.14083428070243167,0.18004014756944445,-0.08095721955707083,-0.005815972222222275,-0.2017672021587463,-0.026518422446327936,-0.15818270838773535,0.0,1657,0.013155839999999894,-0.10580941838422837,0.4493247315365402,0.6600727563708928,-0.10194208535987144,0.0,0.17811318785000305,-0.08868326006813251,-0.2056748007434187,5163,-0.34320468007407845,-0.1106548149591888,0.0,0.0,425.73,0.0,2.394228244332008,-4.930207154496729e-05,0.9238069407937011,0.12950303819444445,234.86924896240234,80116,0.9992972612380981,94.81768035888672,0.00022369151999999997,-36.87032299041748,-0.016661481240589637,0.9774389863014221,0.12559814453125,0.012545121,0.2,0.2631167999999979,0.2631167999999979,0.08770560000000106,0.08770560000000106,0.2631167999999979
0.0,-6.865204401239122e-05,0.0,5915,0.2633471999999979,0.6929774079999999,0.0,-0.006971029692967031,0.0,30560256,-0.06275559589130014,0.5069147295660232,1.0533887999999916,-0.3754145684133128,0.0039063808,-0.00041314752447382195,178.90197258000003,0.03072384000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.14505403289265376,0.18690321180555555,-0.0921553257771096,-0.006163194444444502,-0.20284325470948172,-0.024240320301081572,-0.12460728141569577,0.0,1658,0.013167359999999895,-0.10527822920081721,0.19549763260008837,0.654825764561957,-0.09290534145911616,0.0,0.18117320513843582,-0.1011998538865685,-0.20137549618376055,5166,-0.3455032634046363,-0.10907290871601327,0.0,0.0,428.37,0.0,2.157017972663069,-5.256108627923925e-05,0.7644367585362255,0.1540256076388889,223.64607315063478,80120,0.9991530776023865,85.22303009033203,0.00022364544,-36.870690727233885,-0.017916585464263335,0.9768056869506836,0.1453125,0.014110533,0.2,0.2633471999999979,0.2633471999999979,0.08778240000000107,0.08778240000000107,0.2633471999999979
