reward_terms/stop,reward_terms/residual,reward_terms/air_time,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/angmom,reward_terms/overrun,reward_terms/time,reward_terms/upright,reward_terms/stance_time,reward_terms/lat_vel,reward_terms/torque,reward_terms/hip_roll,reward_terms/fwd_speed,reward_terms/motor_vel,reward_terms/alive,reward_terms/ang_xy,reward_terms/height,reward_terms/foot_slip,time/iterations,curriculum/sprint_dist_m,time/fps,reward_terms/assist_pen,time/time_elapsed,curriculum/ctrl_drop_prob,reward_terms/clearance,reward_terms/energy,reward_terms/coef_rate,reward_terms/action_rate,reward_terms/stance,curriculum/ent_coef,reward_terms/vz,curriculum/stance_ratio,time/total_timesteps,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/phase_contact,train/policy_gradient_loss,train/clip_fraction,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,train/n_updates,train/value_loss,train/learning_rate,train/loss,train/clip_range
0.0,-0.10093934979242764,3.7977200311919055e-06,252.77,0.0,-0.1570926079807412,0.0,-0.5,-0.3339282361814812,-0.13908486229775008,-1.981092737107229e-08,-0.0021238106533896296,-0.05894336958678984,-0.9715355136700532,-2.664031028838979e-05,0.0,-0.3215208800062557,-0.013397319325514613,-0.5695065251228479,74,25.84096,4506,0.0,302,0.0,0.003948325407690356,-0.0001958253679555374,-1.4954480620712365,-0.1350102351790479,-0.04783369245329099,0.01,-0.11961371196048882,0.6487105280000001,1363968,-163.16110901,0.0056064,-0.7172404416778988,-0.017550812972088655,0.35322265625,1.004589319229126,-1.3860814571380615,0.042298593,-34.10950698852539,6464,0.19226910173892975,0.000299663616,-0.31231969594955444,0.2
0.0,-0.10018349805440699,0.0,252.84,0.0,-0.17420528146994527,0.0,-0.5,-0.3231960560707243,-0.1145574361095593,-2.0447503764865467e-08,-0.002167445438129743,-0.0533389012230526,-1.079401713117666,-2.8025741516720985e-05,0.0,-0.34668514915584225,-0.01319576778152968,-0.5637576226770313,75,25.85248,4506,0.0,306,0.0,0.004417274500366277,-0.000203872933837278,-1.5142785285574012,-0.1389713840467171,-0.047666593643327725,0.01,-0.1276119608677467,0.648692864,1382400,-163.16747206,0.0056832,-0.7239911654642941,-0.01306499307975173,0.36136568509615385,1.0040854215621948,-1.7017810344696045,0.043179393,-34.10295427762545,6467,0.15641256536428744,0.000299659008,-0.3187510073184967,0.2
0.0,-0.10014660600854951,0.0,238.95,0.0,-0.16931930361354575,0.0,-0.5,-0.3831160317807891,-0.11937311004213472,-2.0427838383083224e-08,-0.0022133704964535537,-0.049572477759295686,-1.0188987997147614,-2.885904327963136e-05,0.0,-0.3572739617089588,-0.0139034068853744,-0.5723676033513008,76,25.864,4507,0.0,310,0.0,0.005598270716381716,-0.00021012339187023016,-1.504860068495467,-0.1390322118824991,-0.0316823188000913,0.01,-0.13123199546431322,0.6486752,1400832,-159.70959492000003,0.00576,-0.7120227260352245,-0.00770783479410139,0.3082608309659091,1.003243088722229,-1.3286492824554443,0.047007103,-34.093291542746805,6470,0.14024873348799619,0.0002996544,-0.3148592710494995,0.2
0.0,-0.10021700782309695,2.7126613228271403e-06,237.5,0.0,-0.17795676813099076,0.0,-0.5,-0.32441878603113633,-0.1190732322089995,-1.9020371856721002e-08,-0.0021815295433578303,-0.05188646522937916,-1.137211632682376,-2.867989625704392e-05,0.0,-0.3479817697434365,-0.014664097561538077,-0.544882910886408,77,25.87552,4507,0.0,314,0.0,0.005515433810071783,-0.00020863724923271526,-1.5164199021646834,-0.13866966122800642,-0.046047412349530595,0.01,-0.13311570064645992,0.648657536,1419264,-159.34609394,0.0058368,-0.7170999917646398,-0.014641893373873945,0.3447265625,1.00333571434021,-2.412090539932251,0.04185992,-34.095020000751205,6473,0.13894916325807571,0.00029964979199999996,-0.3203936219215393,0.2
0.0,-0.10052287490117093,2.1701271180063486e-06,262.77,0.0,-0.16283340583713596,0.0,-0.5,-0.3736425199601087,-0.15661564146931697,-1.7710280396299715e-08,-0.0022474232350607453,-0.04904845619747386,-0.9928290628754755,-2.9190254439123582e-05,0.0,-0.3308411582302752,-0.013609744428703304,-0.5735887897539766,78,25.88704,4508,0.0,318,0.0,0.005664242825804907,-0.00021414847603294562,-1.516330076978732,-0.1381421881503172,-0.04421840535001937,0.01,-0.11614915784648559,0.6486398720000001,1437696,-165.6614161,0.0059136,-0.7059543204102178,-0.018555058948030428,0.33449009486607145,1.0035098791122437,-1.7288920879364014,0.04123179,-34.09684044974191,6476,0.11559378834707397,0.000299645184,-0.3389957845211029,0.2
0.0,-0.09987453544326776,0.0,241.83,0.0,-0.18535757616539966,0.0,-0.5,-0.3571930499696543,-0.12443807589200635,-1.8596647526606016e-08,-0.002231746342986263,-0.04767045915433246,-1.1470717063086802,-2.958626386280207e-05,0.0,-0.3605338303133831,-0.015173680709908531,-0.5416065518873932,79,25.89856,4508,0.0,322,0.0,0.0056083090773154055,-0.0002145650410546218,-1.5221322756158133,-0.14004421872837902,-0.031868603498380145,0.01,-0.13362165952275457,0.648622208,1456128,-160.43240078,0.0059904,-0.7080337523704751,-0.018168879523208097,0.33328683035714285,1.0033289194107056,-1.5067391395568848,0.043520894,-34.09493473597935,6479,0.10692621820739337,0.00029964057599999997,-0.3382049798965454,0.2
0.0,-0.10001223085296286,1.62759970407933e-05,246.83,0.0,-0.15609313282342827,0.0,-0.5,-0.3550043279313647,-0.11919447171870463,-1.9763681194386877e-08,-0.002298905081015438,-0.056060380331290544,-0.9852369739466644,-3.0560984514113915e-05,0.0,-0.326545031111565,-0.016328556956262546,-0.522352880275464,80,25.91008,4509,0.0,327,0.0,0.006381196118110406,-0.00021783857575743005,-1.4932526699170985,-0.1372015769327982,-0.03806551192184958,0.01,-0.1212633868100308,0.648604544,1474560,-161.6815967,0.0060672,-0.7057423916016881,-0.014460916708533963,0.3099568684895833,1.002480387687683,-3.681617259979248,0.044527296,-34.083581606547035,6482,0.09699424356222153,0.000299635968,-0.33772313594818115,0.2
0.0,-0.09947643802799139,2.1701271180063486e-06,253.09,0.0,-0.17813957070717903,0.0,-0.5,-0.3590912221473643,-0.10898968189495564,-2.0054938032814212e-08,-0.0023738831528951204,-0.0551902057180607,-0.9887543834944742,-3.0292564055598623e-05,0.0,-0.35629154659761303,-0.013770920296521374,-0.553150160780274,81,25.9216,4509,0.0,331,0.0,0.0055600488206704254,-0.0002243893373963386,-1.5207591892757428,-0.14081818401869098,-0.03834356508821951,0.01,-0.1267201299164928,0.64858688,1492992,-163.23979895,0.006144,-0.7107918538933526,-0.01792881268864641,0.3325758713942308,1.002932071685791,-1.6437184810638428,0.04180135,-34.08963834322416,6485,0.09961186406704095,0.00029963136,-0.33764761686325073,0.2
0.0,-0.09991943686208793,0.0,250.77,0.0,-0.16380479108842777,0.0,-0.5,-0.3477645585403496,-0.12334905558964238,-2.1493584941068553e-08,-0.002409407985591849,-0.048226996665051015,-1.128366463444386,-3.0330190037692992e-05,0.0,-0.3392178104428676,-0.01874242797769858,-0.5468280682503072,82,25.93312,4509,0.0,335,0.0,0.006489298396802406,-0.00022358206766901276,-1.50463585857555,-0.14045797301866733,-0.022409336270885136,0.01,-0.1342926699892008,0.6485692160000001,1511424,-162.66387733000002,0.0062208,-0.7078238561242571,-0.017662359567891275,0.356201171875,1.0030688047409058,-2.292046546936035,0.042350143,-34.090745380946565,6488,0.087558635111366,0.00029962675199999997,-0.3425067663192749,0.2
0.0,-0.09995349853508428,0.0,257.72,0.0,-0.1805367693507779,0.0,-0.5,-0.41346879520249,-0.1326169025107649,-1.813238108618138e-08,-0.002380338493909059,-0.05641834919878798,-0.9987233432319389,-2.9505817490233753e-05,0.0,-0.34417023352747034,-0.01935622601275605,-0.5846862751092411,83,25.94464,4509,0.0,339,0.0,0.008596117508745837,-0.00022222676786491145,-1.5350612031100248,-0.1379241826836296,-0.033422342257504956,0.01,-0.13830303384717238,0.648551552,1529856,-164.39968701,0.0062976,-0.7114192003179416,-0.018468317575752735,0.3719024658203125,1.0036778450012207,-3.253565788269043,0.048177965,-34.09703969955444,6492,0.09402067959308624,0.000299622144,-0.3527749180793762,0.2
0.0,-0.1001582837241086,5.42524503543973e-07,255.67,0.0,-0.16867924195312373,0.0,-0.5,-0.3722968905939509,-0.11980550172706393,-1.8608870125398274e-08,-0.002450802464970952,-0.051314593772755865,-0.9433487917056007,-3.167227463139301e-05,0.0,-0.3364936460933749,-0.013954895884673255,-0.5945887551994171,84,25.95616,4510,0.0,343,0.0,0.006999055765608646,-0.00023287093545434356,-1.5317553742748593,-0.1395355685710686,-0.032812048323137874,0.01,-0.11662409293184561,0.648533888,1548288,-163.88555533000002,0.0063744,-0.7157200456355352,-0.02020262778387405,0.3678741455078125,1.003441572189331,-1.779569149017334,0.05153155,-34.09614539146423,6496,0.10513556376099586,0.000299617536,-0.3470343053340912,0.2
0.0,-0.10000268435952915,0.0,268.09,0.0,-0.16801100101634725,0.0,-0.5,-0.3953115389503156,-0.1303485666430788,-1.794911180049537e-08,-0.002435413035279441,-0.05493566121416175,-1.0227326865606927,-3.1427462959032536e-05,0.0,-0.33763543742383695,-0.01585917695726294,-0.5611517069148674,85,25.96768,4509,0.0,347,0.0,0.005240821827041288,-0.00023242425791357777,-1.5327121111772812,-0.14176109347824256,-0.04800175917627693,0.01,-0.11767372116970422,0.648516224,1566720,-166.99528800999997,0.0064512,-0.7125735694946143,-0.02244677598355338,0.3447113037109375,1.0042495727539062,-1.610490322113037,0.048916437,-34.10458207130432,6500,0.11185940960422158,0.00029961292799999997,-0.35103556513786316,0.2
0.0,-0.10007037583003187,0.0,264.36,0.0,-0.1799084325694487,0.0,-0.5,-0.31966108321952963,-0.1491264825664176,-1.6515390631207782e-08,-0.0024488159912876427,-0.042497891205463205,-1.1507079446639332,-3.0508948413769882e-05,0.0,-0.34427125166925926,-0.013298915638892302,-0.5366537040410871,86,25.9792,4509,0.0,351,0.0,0.004245316396855801,-0.0002281593247467578,-1.5358326124918864,-0.13887649192004387,-0.012926501640721635,0.01,-0.12357440570920764,0.6484985600000001,1585152,-166.07025028,0.006528,-0.7207263445332015,-0.022607803057112238,0.3466222426470588,1.003550410270691,-2.6732490062713623,0.04525712,-34.09758062923656,6504,0.07558159289114616,0.00029960832,-0.36080440878868103,0.2
0.0,-0.10006291847439296,4.340254236012697e-06,257.71,0.0,-0.16985594060176457,0.0,-0.5,-0.35475172380830466,-0.1216117313225469,-2.126280391556258e-08,-0.002527829912909435,-0.051153947002509574,-1.1467879424194236,-3.375856136910491e-05,0.0,-0.3552923775170178,-0.01501087909637866,-0.5691303341040607,87,25.99072,4510,0.0,355,0.0,0.005800001862999332,-0.00024382655500069584,-1.5257771145572778,-0.14223709233641765,-0.02144732378644442,0.01,-0.13324479975157735,0.648480896,1603584,-164.4093738,0.0066048,-0.7099639654730341,-0.010071857832372189,0.2978737571022727,1.002387523651123,-1.7553324699401855,0.046314545,-34.08146008578214,6507,0.07012080468914726,0.000299603712,-0.3442147970199585,0.2
0.0,-0.09994172152876249,0.0,264.27,0.0,-0.18685932538692307,0.0,-0.5,-0.3624040614112831,-0.14458777121358757,-1.6644614019381494e-08,-0.0024933306273196994,-0.048372385580062356,-1.1232572274184838,-3.306959173716156e-05,0.0,-0.3464802425308069,-0.013446305419253561,-0.5722289883512031,88,26.00224,4510,0.0,359,0.0,0.00551574178900326,-0.0002432283115058946,-1.5490519945437258,-0.1418159360327789,-0.0361924660096043,0.01,-0.12869689322147027,0.648463232,1622016,-166.04262260000004,0.0066816,-0.7091977649657777,-0.0022777758228282132,0.32794189453125,1.0027790069580078,-5.399993419647217,0.04463713,-34.08753299713135,6510,0.34419305187960464,0.00029959910399999997,-0.2905053198337555,0.2
0.0,-0.09971016012530481,0.0,264.02,0.0,-0.1715729469618635,0.0,-0.5,-0.3808900680109384,-0.13780664743777984,-1.9235158416754527e-08,-0.0025741950145939,-0.04573429012719757,-1.047956904208363,-3.362915578456212e-05,0.0,-0.3524779185694041,-0.014638381984534134,-0.5747755917009467,89,26.01376,4510,0.0,363,0.0,0.00431557177236385,-0.00024579221649407207,-1.5453678140684788,-0.14016160510341671,-0.01252725094892053,0.01,-0.12135566897507262,0.648445568,1640448,-165.97190316999996,0.0067584,-0.7306763547349852,-0.02471833340549732,0.33309397977941174,1.0034809112548828,-3.1547951698303223,0.046372265,-34.09962485818302,6514,0.06249460599878255,0.000299594496,-0.3715551197528839,0.2
0.0,-0.09984026522348537,0.0,262.3,0.0,-0.16996125972436119,0.0,-0.5,-0.35799123490909346,-0.1298677452448626,-2.1144286435523654e-08,-0.0026413436619082452,-0.05234880936099834,-1.1288654153115902,-3.5003999605180446e-05,0.0,-0.34446122688161,-0.016867889186200743,-0.5487858235740144,90,26.02528,4510,0.0,367,0.0,0.006145265542319108,-0.000252989180551029,-1.5356713533341786,-0.14176502183306816,-0.03449696858432264,0.01,-0.13089558651501404,0.648427904,1658880,-165.54463108,0.0068352,-0.7190541346829419,-0.022545070300111547,0.335784912109375,1.0037410259246826,-1.9511232376098633,0.046577506,-34.097081899642944,6518,0.09068498527631164,0.000299589888,-0.357757031917572,0.2
0.0,-0.09943903529150838,1.085058708364765e-06,260.01,0.0,-0.167550670001139,0.0,-0.5,-0.40690988296121317,-0.12968194347275938,-2.2239846758968086e-08,-0.002585667984044594,-0.04918756981652791,-1.1686628543373674,-3.462339526628062e-05,0.0,-0.3451536700503737,-0.01866813135838552,-0.5489941339701715,91,26.0368,4510,0.0,371,0.0,0.007712472615338548,-0.0002483456249253925,-1.5538989049213634,-0.14270056237580786,-0.006133675704994496,0.01,-0.14260030098919696,0.64841024,1677312,-164.97859530999997,0.006912,-0.7183583916155138,-0.020818987031816505,0.318084716796875,1.0041953325271606,-2.9252030849456787,0.046107084,-34.1049542427063,6522,0.06939670164138079,0.00029958527999999996,-0.3631334900856018,0.2
0.0,-0.09962548113397024,7.595469166214268e-06,265.68,0.0,-0.18138354500377601,0.0,-0.5,-0.3955316874691982,-0.12990248865228043,-2.2253958164150083e-08,-0.0026738872422492296,-0.05651208902227335,-1.0638362269964172,-3.6319944736449724e-05,0.0,-0.3616691747033047,-0.02152155927190354,-0.560336928069409,92,26.04832,4510,0.0,375,0.0,0.009660127121858762,-0.0002581112999872859,-1.5350206523630971,-0.14293854846683568,-0.019243283462918554,0.01,-0.1588908441872613,0.648392576,1695744,-166.39539312999997,0.0069888,-0.7010231929110008,-0.022977864240399666,0.3465983072916667,1.004279613494873,-3.152499198913574,0.04398827,-34.107343673706055,6526,0.06866696808073255,0.000299580672,-0.36751630902290344,0.2
0.0,-0.09975591919479543,0.0,268.77,0.0,-0.17549123071775877,0.0,-0.5,-0.41148090021808187,-0.13178112293988103,-2.103937812620948e-08,-0.0027221906638081467,-0.05310239701258439,-1.0968915263814436,-3.5262145234694926e-05,0.0,-0.35307958262644773,-0.01939029047231479,-0.5765919012566749,93,26.05984,4510,0.0,380,0.0,0.008192358279806095,-0.0002587640400045471,-1.544070197019141,-0.14190250846606814,-0.014177922391065328,0.01,-0.13895428423400547,0.648374912,1714176,-167.15348449,0.0070656,-0.7134021772520194,-0.020892419735901058,0.339263916015625,1.0034384727478027,-1.952610969543457,0.0462271,-34.093416929244995,6530,0.12714453740045428,0.000299576064,-0.34304100275039673,0.2
0.0,-0.09952706508917163,0.0,260.91,0.0,-0.17532026486442603,0.0,-0.5,-0.4288150891419351,-0.12975845168532235,-2.3050661287880737e-08,-0.0027631312950074345,-0.04878193647099197,-1.155239163974504,-3.7209232679184136e-05,0.0,-0.3646962208086606,-0.02115026926368478,-0.5425836437636402,94,26.07136,4510,0.0,384,0.0,0.008705020329674257,-0.0002656874752981349,-1.534887746230854,-0.14506842257954103,-0.009927962115002291,0.01,-0.14801741257565584,0.648357248,1732608,-165.16994674,0.0071424,-0.7056258445063571,-0.024290405239702925,0.3421630859375,1.0036295652389526,-1.3691754341125488,0.04606043,-34.09946886698405,6534,0.07964737030367057,0.00029957145599999996,-0.3609011769294739,0.2
0.0,-0.09971457376908774,3.2551858263711133e-06,268.41,0.0,-0.16391607789486806,0.0,-0.5,-0.40855001964327886,-0.14236951617123042,-2.5334239408002784e-08,-0.0028046915897796147,-0.06120058457152054,-1.0300576494515419,-3.6876177372741004e-05,0.0,-0.34644686021467663,-0.018982264597854917,-0.5724787169771455,95,26.08288,4510,0.0,388,0.0,0.009383529397979573,-0.0002669189588762968,-1.5307079989722676,-0.14282609567108853,-0.013626960097062123,0.01,-0.14654123674916972,0.648339584,1751040,-167.0735125,0.0072192,-0.701063843827631,-0.028411870846818937,0.32662160773026316,1.003814458847046,-1.9548108577728271,0.042612944,-34.09836859452097,6538,0.0710152322916608,0.000299566848,-0.36667340993881226,0.2
0.0,-0.09945599638320908,6.510391055295865e-06,260.05,0.0,-0.1652521700002749,0.0,-0.5,-0.40569173601203246,-0.12960625941114914,-2.2868979972192254e-08,-0.0028006113161191783,-0.04690876516686732,-1.0715642205814795,-3.812132902302105e-05,0.0,-0.34395586311748727,-0.02023793199174784,-0.5617417785372301,96,26.0944,4510,0.0,392,0.0,0.008080605638816924,-0.00027195414342828984,-1.5340815884981311,-0.14419587896472735,-0.01399158072775399,0.01,-0.1438536000988631,0.64832192,1769472,-164.97559546999997,0.007296,-0.7087376848343778,-0.022344167600385843,0.3272216796875,1.0049151182174683,-3.497056007385254,0.04071017,-34.10831966400146,6542,0.10720622166991234,0.00029956224,-0.35248464345932007,0.2
0.0,-0.09918533498158363,7.0529349613934755e-06,258.44,0.0,-0.16886382444803164,0.0,-0.5,-0.42243240964354584,-0.11122682160283956,-2.3805959921045437e-08,-0.0028637983677911993,-0.05155333996263521,-1.1151275188209404,-3.98160551064003e-05,0.0,-0.37480053476118536,-0.017710334575895152,-0.5538432168969227,97,26.10592,4509,0.0,396,0.0,0.007628164956137458,-0.0002782131093203146,-1.539622448062561,-0.14573968172171303,-0.012972661226114105,0.01,-0.13705211568262776,0.648304256,1787904,-164.57636584,0.0073728,-0.7170470453061883,-0.022375064513956506,0.3403455946180556,1.0040467977523804,-1.382723093032837,0.04297005,-34.10338571336534,6546,0.1065911174648338,0.000299557632,-0.34958910942077637,0.2
0.0,-0.09940637322068521,5.967856850475073e-06,257.95,0.0,-0.16837807800147328,0.0,-0.5,-0.45223693703932344,-0.12886771824560128,-2.60996715962955e-08,-0.0029221110491267433,-0.051295204217678955,-0.9785401915856351,-4.1080782822808244e-05,0.0,-0.3683019200375047,-0.017530563342506928,-0.6043083408461285,98,26.11744,4509,0.0,400,0.0,0.00741528045147442,-0.00028655756783077784,-1.5303009822348723,-0.1447951812560152,-0.006904707765157833,0.01,-0.14461112040603386,0.648286592,1806336,-164.46009752,0.0074496,-0.7204600200316115,-0.026010999750149876,0.3230237458881579,1.0038222074508667,-2.7181200981140137,0.043531835,-34.101306312962585,6550,0.08515244800793498,0.000299553024,-0.361699640750885,0.2
0.0,-0.09918462133644669,1.085058708364765e-06,247.8,0.0,-0.16130828112405882,0.0,-0.5,-0.42358620122214047,-0.12004680549822903,-2.253735570797739e-08,-0.0029919834871798582,-0.044888450256451363,-1.0357190880127052,-4.0019483590992796e-05,0.0,-0.36264442159854243,-0.01706451769495588,-0.5790997957575484,99,26.12896,4509,0.0,404,0.0,0.007419193222926017,-0.0002870487372658915,-1.5447134590469527,-0.147146568056365,-0.003531154558268585,0.01,-0.13139526778639926,0.648268928,1824768,-161.92165289000002,0.0075264,-0.707636792202456,-0.027443450311885068,0.3245913856907895,1.0038135051727295,-2.5272138118743896,0.041311495,-34.1005082381399,6554,0.08114548458864815,0.000299548416,-0.3594481647014618,0.2
0.0,-0.09960289540011126,0.0,264.71,0.0,-0.17649356068612604,0.0,-0.5,-0.4436368823295,-0.14930444147547758,-2.0709164354766545e-08,-0.0028643169450377572,-0.04782028659171996,-1.1943164449304187,-3.9013590454392296e-05,0.0,-0.3514600126763611,-0.02023170042278703,-0.5834884580985165,100,26.14048,4509,0.0,408,0.0,0.007480926622254867,-0.000279723407766163,-1.5442653268522486,-0.14380107661515618,-0.002999812533840901,0.01,-0.14749402061174452,0.648251264,1843200,-166.15202313999998,0.0076032,-0.7116805115161589,-0.027461411070544273,0.34151611328125,1.0043509006500244,-2.3612382411956787,0.041118167,-34.10194606781006,6558,0.08281871974468231,0.000299543808,-0.36063042283058167,0.2
0.0,-0.09953314400329766,0.0,267.06,0.0,-0.16996959493060912,0.0,-0.5,-0.4384324138727608,-0.13540484871676503,-2.3876447927422315e-08,-0.0029583224398880017,-0.048542045685665995,-1.0936908611915246,-4.13162403013587e-05,0.0,-0.3710878936700224,-0.018761484015257228,-0.5495556262413911,101,26.152,4509,0.0,412,0.0,0.007272767340276463,-0.00029085518273901806,-1.5320210344014604,-0.145212426672494,-0.008886863455452301,0.01,-0.13403328886122334,0.6482336000000001,1861632,-166.74590217000002,0.00768,-0.7173787956858635,-0.025964447157457472,0.3339111328125,1.0035322904586792,-2.238582134246826,0.040551044,-34.09609718322754,6562,0.051505664549767974,0.0002995392,-0.3732026517391205,0.2
0.0,-0.09936902678118265,0.0,257.91,0.0,-0.16425635290695031,0.0,-0.5,-0.41116566941650645,-0.1316440248176352,-2.3416654304159363e-08,-0.00302404390860969,-0.04928566036052426,-1.0064819452620855,-4.106439734043407e-05,0.0,-0.36194900117027545,-0.016254444847377043,-0.5513175963880974,102,26.16352,4508,0.0,416,0.0,0.007806223401202734,-0.0002916353920738097,-1.5246073989833926,-0.1452395369487075,-0.01282559045592805,0.01,-0.1252096956810711,0.648215936,1880064,-164.44727976000001,0.0077568,-0.7184954327663704,-0.026816897737597555,0.3216359991776316,1.0033360719680786,-2.550312042236328,0.042324714,-34.09320249055561,6566,0.05417178433976675,0.000299534592,-0.370992511510849,0.2
0.0,-0.09910443641813427,0.0,252.16,0.0,-0.17252475977919987,0.0,-0.5,-0.4182067468579412,-0.11717516065982636,-2.3995366254381833e-08,-0.0030277831259510734,-0.046280922850131474,-1.080423344918026,-4.23026389085932e-05,0.0,-0.3783606613622582,-0.017110384684721272,-0.5440143079610802,103,26.17504,4508,0.0,421,0.0,0.006585296762584621,-0.0002952050718196544,-1.5401623965295872,-0.14415733727667804,-0.007232747939139244,0.01,-0.12444566325219172,0.648198272,1898496,-163.01227098,0.0078336,-0.7094486381677089,-0.0256519120070152,0.33380126953125,1.003710150718689,-3.469425678253174,0.038945872,-34.098353958129884,6570,0.05601547118276358,0.00029952998399999996,-0.36765676736831665,0.2
0.0,-0.09899352657870147,1.085058708364765e-06,242.34,0.0,-0.17560468637812085,0.0,-0.5,-0.4565639521016901,-0.11227146355506396,-2.310997935096794e-08,-0.003063543362918893,-0.034239007255248755,-1.1051704410900314,-4.2515036525637436e-05,0.0,-0.38216758500871195,-0.01895518578692288,-0.5139002652479218,104,26.18656,4508,0.0,425,0.0,0.006613756155530501,-0.0002977580497792963,-1.5355700287782432,-0.1470282563928528,-0.006437120499154074,0.01,-0.1264481320853719,0.648180608,1916928,-160.54882909,0.0079104,-0.7101347084643943,-0.027153044543229043,0.326416015625,1.0036399364471436,-1.8513214588165283,0.041240465,-34.095600318908694,6574,0.05564127638936043,0.000299525376,-0.3702787160873413,0.2
0.0,-0.09896387111194425,2.7126613228271403e-06,237.06,0.0,-0.17912768822233494,0.0,-0.5,-0.4579441210274471,-0.1056933794736526,-2.269977805765383e-08,-0.003078264840492427,-0.03925205383612361,-1.0782833915328143,-4.386011317663212e-05,0.0,-0.3987204407036664,-0.019267080687898133,-0.5236352205055904,105,26.19808,4508,0.0,429,0.0,0.007375968857885235,-0.00030284195584062956,-1.5316785149163163,-0.14725908739064766,-0.009282342395683915,0.01,-0.12893281050536165,0.6481629440000001,1935360,-159.22553359000003,0.0079872,-0.716615115923884,-0.026986615278292447,0.34560546875,1.0048669576644897,-2.9306652545928955,0.041738562,-34.11003227233887,6578,0.05411748792976141,0.00029952076799999997,-0.3717823028564453,0.2
0.0,-0.09923983710815515,1.1393189197406173e-05,243.59,0.0,-0.1729373857173765,0.0,-0.5,-0.4314756147507638,-0.10941773455447724,-2.3271692043036605e-08,-0.0030863320719240824,-0.048403135899129895,-1.1085338356316878,-4.2379079586172195e-05,0.0,-0.35945505841803455,-0.019748375887108028,-0.536239568347631,106,26.209600000000002,4508,0.0,433,0.0,0.009826955888278617,-0.0003004129051578374,-1.5279648208294894,-0.1445476991393968,-0.007518368256101334,0.01,-0.13936337848259983,0.64814528,1953792,-160.86351897,0.008064,-0.7025213507117399,-0.024706124450619284,0.3065249794407895,1.003880500793457,-1.5674777030944824,0.041020356,-34.10312170731394,6582,0.054924651980400085,0.00029951616,-0.37102970480918884,0.2
0.0,-0.09842692756644777,0.0,261.26,0.0,-0.1952050287874766,0.0,-0.5,-0.43602240929620417,-0.12864013950295178,-2.632722824849865e-08,-0.0031883591319680164,-0.05264571540074628,-1.2522817088595461,-4.672914937616853e-05,0.0,-0.39222931872075045,-0.025661786964309347,-0.5217124226114971,107,26.22112,4508,0.0,437,0.0,0.010775911284669197,-0.00031888502505321637,-1.5250225598048899,-0.14956750721679749,-0.006760424437775255,0.01,-0.15459227096562908,0.648127616,1972224,-165.29449076999998,0.0081408,-0.6951761813390364,-0.028336595499422402,0.29779052734375,1.0043144226074219,-2.686323404312134,0.03565512,-34.10395984649658,6586,0.04337296225130558,0.000299511552,-0.3789351284503937,0.2
0.0,-0.09877757696639938,3.2551955276479325e-06,249.38,0.0,-0.1705179017887809,0.0,-0.5,-0.4514376061966334,-0.10928441116185342,-2.602486658464286e-08,-0.0032223275757003404,-0.0479715037858507,-1.066656095373347,-4.437216842285462e-05,0.0,-0.389972538183309,-0.018764799333836724,-0.5322547023268404,108,26.23264,4508,0.0,441,0.0,0.007385223231704123,-0.00030962233157214903,-1.5222912746207553,-0.1487617297225273,-0.008473431826949441,0.01,-0.13350257927314854,0.648109952,1990656,-162.31563058,0.0082176,-0.7063694437348251,-0.0256348057417199,0.315966796875,1.003947377204895,-3.9922780990600586,0.036360133,-34.09912948608398,6590,0.03889022013172507,0.00029950694399999997,-0.3733535408973694,0.2
0.0,-0.09929836053441614,4.882798142110308e-06,257.23,0.0,-0.18028330754543018,0.0,-0.5,-0.4572461993763412,-0.12586996802161188,-2.4883074470275917e-08,-0.003261254401152403,-0.04908682139632371,-1.2450523389447048,-4.409118633331519e-05,0.0,-0.3772522222361045,-0.026062277091302943,-0.5259336023378476,109,26.24416,4507,0.0,445,0.0,0.011044359828543928,-0.000316270811429865,-1.528682841062385,-0.14802730384428073,-0.0012073335758314369,0.01,-0.15936596249187854,0.6480922880000001,2009088,-164.27852098999995,0.0082944,-0.6913975860849244,-0.028372863167896868,0.3020751953125,1.0036273002624512,-3.8966169357299805,0.03558151,-34.09726352691651,6594,0.05236916728317738,0.000299502336,-0.3734655976295471,0.2
0.0,-0.09883934384198242,2.17011741672953e-06,252.29,0.0,-0.17660027028958247,0.0,-0.5,-0.4356621886065363,-0.11249540242554051,-2.6013518795638762e-08,-0.003320457742209091,-0.04943047358871283,-1.1987528569297856,-4.590820634855773e-05,0.0,-0.3877337846844359,-0.022864601727393248,-0.5330758114279373,110,26.25568,4507,0.0,449,0.0,0.010797351389132884,-0.00032471866887273464,-1.5196356096823418,-0.14726727936863637,-0.005280315841579267,0.01,-0.14630609563254712,0.648074624,2027520,-163.04061079000002,0.0083712,-0.694231705489509,-0.025652336864732207,0.31219482421875,1.0031511783599854,-4.380789756774902,0.03669425,-34.090623664855954,6598,0.035690102446824315,0.000299497728,-0.3752730190753937,0.2
