reward_terms/assist_pen,reward_terms/angmom,reward_terms/air_time,time/time_elapsed,reward_terms/action_rate,reward_terms/stop,reward_terms/phase_contact,rollout/ep_len_mean,reward_terms/stance_time,reward_terms/step_rate,reward_terms/overrun,reward_terms/fwd_speed,reward_terms/lat_vel,reward_terms/foot_ahead,reward_terms/residual,reward_terms/height,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/alive,time/total_timesteps,reward_terms/torque,reward_terms/motor_vel,curriculum/ent_coef,curriculum/eff_scale,time/fps,reward_terms/ang_xy,curriculum/ctrl_jitter_ms,reward_terms/energy,curriculum/sprint_dist_m,reward_terms/clearance,reward_terms/upright,reward_terms/residual_rate,time/iterations,reward_terms/vz,reward_terms/time,reward_terms/hip_roll,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/stance,reward_terms/foot_slip,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/clip_range,train/loss,train/learning_rate,train/value_loss
0.0,-0.08967660508111217,0.00033148783647144836,4537,-0.019456929150889646,0.0,-0.2898581358886286,319.49,-0.01826897506058837,0.0,0.0,0.8774608279460455,-0.05362700062222257,0.0,-0.11186030632659229,-0.059875959531990146,0.50444864,0.0,0.0,19003392,-0.09985367361048252,-0.0026113982649273153,0.01,0.632832,4188,-0.2178524836569445,0.0,-0.014338568571418325,96.1936,0.0631641995824223,-0.18045102720136585,0.0,1031,-0.24938261973410494,-0.5,-0.02773859885648344,-0.06851456448068871,-121.69092326000003,-0.005800076459194071,-0.2817758131381154,0.9982554912567139,0.214599609375,-0.01323029056075029,0.9678394794464111,-19.231494140625,0.02294113,68285,0.2,-0.13148033618927002,0.0002367168,0.2454868108034134
0.0,-0.09003162541854622,0.0003477638626160721,4541,-0.019172019304964413,0.0,-0.2870760464799938,319.36,-0.013526824723360024,0.0,0.0,0.88886191763227,-0.051534886139237596,0.0,-0.11189972035951411,-0.05941749611683643,0.504307328,0.0,0.0,19021824,-0.09898298238759727,-0.0025749345333951346,0.01,0.6334464,4188,-0.2119115267546807,0.0,-0.014043727350032561,96.26272,0.06122708628232919,-0.18080104198628566,0.0,1032,-0.24856205415204652,-0.5,-0.02627559706790504,-0.06563185033314073,-120.89331947,-0.003966577378469299,-0.279450648643567,0.9989774227142334,0.18466796875,-0.016538963618222623,0.9676023721694946,-19.23371229171753,0.023301607,68289,0.2,-0.15950343012809753,0.00023665535999999997,0.15961162522435188
0.0,-0.09696586623352438,0.00032280731829814613,4546,-0.019529661653583028,0.0,-0.29177976496741403,317.31,-0.01812303071751052,0.0,0.0,0.9362193062685837,-0.06107912382066689,0.0,-0.1116955194947929,-0.06473959790018141,0.504166016,0.0,0.0,19040256,-0.10050222142029851,-0.0026030634573891032,0.01,0.6340608,4188,-0.22420782022263872,0.0,-0.014319811686986875,96.33184,0.06340787495878786,-0.19385654026585677,0.0,1033,-0.2662191732226767,-0.5,-0.02781900855453343,-0.06684391213340542,-120.60983393000001,-0.008970432159074105,-0.294208192466181,0.9994574785232544,0.185693359375,-0.018329403741518036,0.9678997993469238,-19.234145641326904,0.021248687,68293,0.2,-0.1912468522787094,0.00023659392,0.08493380956351756
0.0,-0.09340709786143483,0.00034830637741833925,4550,-0.019740639743368225,0.0,-0.2968372341967205,316.49,-0.01825771393810606,0.0,0.0,0.88417383268853,-0.05654304577558855,0.0,-0.11158638917917613,-0.0617513182050272,0.504024704,0.0,0.0,19058688,-0.10209806415964412,-0.002636395084021728,0.01,0.6346752,4188,-0.22459371596602493,0.0,-0.014523172894467223,96.40096,0.062303428299856786,-0.1832828597729666,0.0,1034,-0.2567537779250684,-0.5,-0.028549304438576156,-0.06603914992772994,-121.4200484,-0.006987772291842439,-0.2831122708674683,0.9991729855537415,0.23548583984375,-0.01782853527693078,0.9673340916633606,-19.231775760650635,0.029925525,68297,0.2,-0.17676691710948944,0.00023653248,0.1364456109702587
0.0,-0.0956513382780248,0.0003629547912472238,4554,-0.01973017204707911,0.0,-0.29698827817771867,316.78,-0.016046757832454104,0.0,0.0,0.8838126641229852,-0.06082341528715501,0.0,-0.11176858297329079,-0.062915948902385,0.503883392,0.0,0.0,19077120,-0.10461762938579634,-0.0027690752905343537,0.01,0.6352896,4188,-0.23183500516718394,0.0,-0.015110331393488084,96.47008,0.0648707752468391,-0.18933873113789146,0.0,1035,-0.2620746502576631,-0.5,-0.029034455740963503,-0.06724171392259998,-121.21798804000002,-0.00795544969633595,-0.3008885646378372,0.9966304302215576,0.18453369140625,-0.006296806840691715,0.9674910306930542,-19.233400726318358,0.01668734,68301,0.2,-0.12126940488815308,0.00023647103999999998,0.297658222168684
0.0,-0.09130351382966849,0.0003591570324109246,4558,-0.0198352750693259,0.0,-0.29842861504752116,318.86,-0.018758610319410864,0.0,0.0,0.8513910880677787,-0.057476165813150994,0.0,-0.11166133942380335,-0.059328959620051865,0.50374208,0.0,0.0,19095552,-0.10388016920060777,-0.0026696042301989882,0.01,0.635904,4188,-0.22021847598230726,0.0,-0.014671895983447675,96.53920000000001,0.06279756685396211,-0.1789382418007542,0.0,1036,-0.24974414818541657,-0.5,-0.02894633125898871,-0.06677585974716665,-121.65225872,-0.009473241755254816,-0.290387149439634,0.9993460774421692,0.19140625,-0.020373862818814814,0.9684121012687683,-19.240474128723143,0.025151113,68305,0.2,-0.18326875567436218,0.00023640959999999997,0.10443482063710689
0.0,-0.09129109779936287,0.00034342358897750575,4563,-0.019398308647950613,0.0,-0.288882744950008,317.75,-0.015865008400093455,0.0,0.0,0.9070868803417506,-0.054763250884158926,0.0,-0.11165049250447333,-0.06149360861995828,0.503600768,0.0,0.0,19113984,-0.10079971993626485,-0.00261857781041753,0.01,0.6365184,4188,-0.21796060295784203,0.0,-0.014349390979769693,96.60832,0.06162416391303157,-0.18305566997434497,0.0,1037,-0.25508972953886866,-0.5,-0.0279926586707769,-0.0659867747851837,-122.08214124,-0.005574733986401972,-0.2845398907976557,0.9986975193023682,0.20206298828125,-0.018053283123299478,0.9681441783905029,-19.239470291137696,0.0240799,68309,0.2,-0.1613965928554535,0.00023634816,0.17522094175219535
0.0,-0.08965628172140137,0.0003168394517463942,4567,-0.01970767028601864,0.0,-0.2877951375415746,318.33,-0.019825771578729875,0.0,0.0,0.882045865111738,-0.051229390755356284,0.0,-0.1116605096190245,-0.06046151002400917,0.503459456,0.0,0.0,19132416,-0.09944528121687556,-0.0025781845602654506,0.01,0.6371328,4188,-0.21523529275530492,0.0,-0.014220816029689692,96.67744,0.06195855825951538,-0.17838820312746426,0.0,1038,-0.2501117779506805,-0.5,-0.02709487125616799,-0.06518120649563712,-121.52151346,-0.006303411376572372,-0.2791294091192253,0.9955999255180359,0.12916259765625,-0.006942255585454404,0.9676445722579956,-19.234158515930176,0.016292123,68313,0.2,-0.12191466987133026,0.00023628672,0.3950959652662277
0.0,-0.09208413067387614,0.00031358420771236223,4571,-0.019588443732382596,0.0,-0.2900094418588027,324.59,-0.020538255038748805,0.0,0.0,0.8967357090433795,-0.0525879519052982,0.0,-0.11168109180619787,-0.06237627091923518,0.503318144,0.0,0.0,19150848,-0.10083988268275462,-0.0025685617316648945,0.01,0.6377472,4188,-0.2199795417136837,0.0,-0.014242453622201865,96.74656,0.06300217991473805,-0.1841149027778676,0.0,1039,-0.25803937381892417,-0.5,-0.025815830733521103,-0.06210676726029496,-122.18361802000001,-0.004867367570123533,-0.28165295802508844,0.998080849647522,0.1261474609375,-0.014121590059949085,0.9676918983459473,-19.233375453948973,0.016076608,68317,0.2,-0.1507335752248764,0.00023622527999999997,0.2224925249814987
0.0,-0.09273186118711821,0.0003488488825193296,4576,-0.020027275809870744,0.0,-0.29670997565884033,322.09,-0.017976276051033184,0.0,0.0,0.8828163054125846,-0.05378977969937451,0.0,-0.11171180099967591,-0.06183122792621207,0.503176832,0.0,0.0,19169280,-0.10268228933312423,-0.0026830064403705126,0.01,0.6383616,4188,-0.22197692813526634,0.0,-0.014663597201599734,96.81568,0.06429531209934199,-0.18323834994744684,0.0,1040,-0.2567250996165094,-0.5,-0.026882892381338723,-0.06779767928240422,-121.84501083,-0.005663573727050472,-0.2853340658068293,0.99935382604599,0.188671875,-0.01522900911513716,0.9677869081497192,-19.23429536819458,0.022282785,68321,0.2,-0.1852666139602661,0.00023616383999999996,0.09949682392179966
0.0,-0.09241024047207973,0.0003260624847219636,4580,-0.020041365080275424,0.0,-0.2891142799835465,320.49,-0.01959601020563342,0.0,0.0,0.8807855057589262,-0.05687048468324954,0.0,-0.11172749747661762,-0.06207024290938398,0.5030355200000001,0.0,0.0,19187712,-0.10211189525924927,-0.0026528770710830627,0.01,0.638976,4188,-0.22283736871573886,0.0,-0.014578650024428208,96.8848,0.06383828493807066,-0.18484332771490608,0.0,1041,-0.25799587340476415,-0.5,-0.027233194153646098,-0.06683961806574656,-121.84465672000002,-0.005385384902654704,-0.28591736911725335,0.9991146326065063,0.2115478515625,-0.016704803658649327,0.9681113362312317,-19.23485584259033,0.024667684,68325,0.2,-0.16804125905036926,0.0002361024,0.13214948922395706
0.0,-0.09103042578654302,0.0003152118200281014,4584,-0.019737461201939272,0.0,-0.29655981803192905,319.84,-0.01728441119323381,0.0,0.0,0.8869854894363263,-0.052845420974384744,0.0,-0.11183499953353443,-0.060426989826996236,0.5028942080000001,0.0,0.0,19206144,-0.1017294394149898,-0.002622865671811246,0.01,0.6395904,4188,-0.21660172920191226,0.0,-0.01443036267769646,96.95392,0.060432505922247054,-0.179304543905354,0.0,1042,-0.2495214617454452,-0.5,-0.02686486789742092,-0.06932813579619461,-122.07692348,-0.004345153964243785,-0.2820823102910662,0.9991309642791748,0.21944580078125,-0.016625738725997506,0.9677202105522156,-19.233222103118898,0.026566382,68329,0.2,-0.17812009155750275,0.00023604095999999998,0.1346914626657963
0.0,-0.09307246081915099,0.0003244348627049476,4589,-0.019987095417104944,0.0,-0.28373167330881327,318.55,-0.017010836583924376,0.0,0.0,0.9167729424649451,-0.05437873136471963,0.0,-0.111661166502067,-0.06350149928330247,0.5027528960000001,0.0,0.0,19224576,-0.10268852584796256,-0.002636501021204667,0.01,0.6402048,4189,-0.22037102939767383,0.0,-0.014497569120833609,97.02304000000001,0.06468336609039246,-0.18818123020961125,0.0,1043,-0.26140674460179536,-0.5,-0.027319751384571364,-0.06971609582734345,-121.50118802000001,-0.0025758635068589154,-0.28636763344103733,0.9984210133552551,0.1900634765625,-0.011928858677856624,0.9676414132118225,-19.233078002929688,0.019342888,68333,0.2,-0.14506566524505615,0.00023597951999999997,0.2229002147912979
0.0,-0.09332198485039785,0.00030327605782076716,4593,-0.019722699928074156,0.0,-0.2868348866251751,317.7,-0.01824591490731109,0.0,0.0,0.9026002899386357,-0.0546411634633148,0.0,-0.11166790896542943,-0.06332003402246139,0.5026115840000001,0.0,0.0,19243008,-0.10258454875866002,-0.002595665252141676,0.01,0.6408192,4189,-0.22138236535458172,0.0,-0.014418036887463234,97.09215999999999,0.06347208867976478,-0.18761986763007704,0.0,1044,-0.25974532475217615,-0.5,-0.02663642888341959,-0.06662079189618442,-120.94460289,-0.002863519923308874,-0.2868790740853721,0.9993329644203186,0.1453369140625,-0.014601217850577086,0.967546820640564,-19.233526039123536,0.01450679,68337,0.2,-0.1661548763513565,0.00023591807999999995,0.12302412167191505
0.0,-0.09480582000529174,0.0003130416638062646,4597,-0.019738422221121613,0.0,-0.29701114792477623,316.81,-0.01954826720207671,0.0,0.0,0.8996255463349464,-0.05627614756314755,0.0,-0.11177309956345309,-0.06405112707344762,0.502470272,0.0,0.0,19261440,-0.10343570986481536,-0.0026710525565902966,0.01,0.6414336,4189,-0.22645060433316777,0.0,-0.014673129916168743,97.16127999999999,0.06506069790704365,-0.19144540872889704,0.0,1045,-0.26277833997500194,-0.5,-0.027633383123772053,-0.07106643182273603,-120.98238908000002,-0.004123459258540763,-0.287931342658897,0.9995059967041016,0.22335205078125,-0.017472595628350972,0.9678327441215515,-19.23588628768921,0.025389621,68341,0.2,-0.1949429214000702,0.00023585664,0.08596772104501724
0.0,-0.08983775013603511,0.0003217221819795668,4602,-0.019692233097473297,0.0,-0.29639759910947583,314.48,-0.017717895676873416,0.0,0.0,0.8560994861381261,-0.053480701087433254,0.0,-0.11192926310251083,-0.05979483092714918,0.50232896,0.0,0.0,19279872,-0.10462619657969917,-0.0026989835036820135,0.01,0.642048,4189,-0.2189904789559638,0.0,-0.014819421431799516,97.2304,0.06219069881251292,-0.17812401243777323,0.0,1046,-0.24882529995608912,-0.5,-0.02763594148630294,-0.06907266403216118,-120.86551243,-0.0027625887176917436,-0.2831254076106031,0.9995327591896057,0.18546142578125,-0.017212727188598363,0.9679505825042725,-19.234250259399413,0.023385251,68345,0.2,-0.1843165010213852,0.00023579519999999997,0.08791853263974189
0.0,-0.09235537584612769,0.0003152118103268246,4606,-0.019257748838349083,0.0,-0.28448163005799265,314.38,-0.017185398707321536,0.0,0.0,0.919796516839176,-0.05649522833645109,0.0,-0.1116591167399093,-0.06301894551574568,0.502187648,0.0,0.0,19298304,-0.1014435399602745,-0.0025956348693262814,0.01,0.6426624,4189,-0.21736647701890882,0.0,-0.014288418183727737,97.29952,0.061767836076886046,-0.1849652881109975,0.0,1047,-0.25864744484374785,-0.5,-0.026919662662369996,-0.06623542008796773,-120.37959649999999,-0.002958271784710302,-0.28068547486175394,0.996239960193634,0.19554443359375,-0.00577354651177302,0.9679596424102783,-19.233375358581544,0.018455198,68349,0.2,-0.10046865046024323,0.00023573376,0.3452696233987808
0.0,-0.08896748348483104,0.00031087154638953507,4610,-0.01967821883819231,0.0,-0.29091040621110315,319.31,-0.018964093007121444,0.0,0.0,0.8995742630663673,-0.05333119962319518,0.0,-0.111636028042464,-0.059914363685792726,0.502046336,0.0,0.0,19316736,-0.10038071212776206,-0.0025716837359130605,0.01,0.6432768,4189,-0.2127891873446897,0.0,-0.01423192143320569,97.36864,0.06125023161878049,-0.17608998361701397,0.0,1048,-0.24831586737212177,-0.5,-0.027437291849659495,-0.06568589806530029,-121.13360737000002,-0.003297442571519166,-0.27760798632987044,0.9994468688964844,0.1864013671875,-0.019231922418111936,0.9680839776992798,-19.234230709075927,0.023483211,68353,0.2,-0.18865026533603668,0.00023567232,0.09127209447324276
0.0,-0.09200484422762217,0.00033637061521100503,4615,-0.019998312600017647,0.0,-0.29805501459220074,322.2,-0.0188545011721241,0.0,0.0,0.8709033253157765,-0.05665712563888989,0.0,-0.11170013527253252,-0.06163147249456093,0.501905024,0.0,0.0,19335168,-0.10471125956474177,-0.0027087982933030074,0.01,0.6438912,4189,-0.22400860962017502,0.0,-0.014907487711004731,97.43776,0.0630541363691992,-0.18055117262630616,0.0,1049,-0.2552073303681163,-0.5,-0.028591898442193262,-0.0708645799315593,-122.02002465,-0.0035185789031577275,-0.29059554235458057,0.9988386631011963,0.1927978515625,-0.013021796778775751,0.9673928022384644,-19.229970264434815,0.024428282,68357,0.2,-0.1773151159286499,0.00023561087999999998,0.12492580823600292
0.0,-0.09255126287118792,0.00030870138046642143,4619,-0.01960498491165781,0.0,-0.2954103405434479,320.33,-0.019617710624718003,0.0,0.0,0.8888625724422335,-0.05684620745719024,0.0,-0.11173227476776236,-0.061313972053965354,0.501763712,0.0,0.0,19353600,-0.10431923122632901,-0.002670702161532113,0.01,0.6445056,4189,-0.21810948557277504,0.0,-0.0146566456907101,97.50688,0.06177388255253242,-0.17996214153775586,0.0,1050,-0.2543069881037903,-0.5,-0.02811002868132913,-0.06536576441993038,-121.96041094999998,-0.004688314379494506,-0.2823446226293369,0.9982842206954956,0.19197998046875,-0.014550934173166752,0.9678317904472351,-19.232012367248537,0.024267036,68361,0.2,-0.12870508432388306,0.00023554943999999997,0.21598285362124442
0.0,-0.09259288579315977,0.0003049036701365064,4623,-0.01917720391332108,0.0,-0.29551021056315024,319.3,-0.020185064404763073,0.0,0.0,0.9131272785846005,-0.057780124267888415,0.0,-0.11163420272587071,-0.06261970971380253,0.5016224,0.0,0.0,19372032,-0.1016217664226376,-0.0025625370864360633,0.01,0.64512,4189,-0.2159334462114094,0.0,-0.014271206741437817,97.576,0.05968847655526578,-0.18097739521924733,0.0,1051,-0.25788696531031613,-0.5,-0.026057296103974864,-0.06073005236928394,-121.56165714000001,-0.0050779231615607524,-0.28358133818454206,0.9989344477653503,0.1857666015625,-0.017162258690223097,0.9676049947738647,-19.232216358184814,0.02241607,68365,0.2,-0.16867218911647797,0.000235488,0.14577800445258618
0.0,-0.09310729585639686,0.0003195520839653909,4628,-0.019653374928075514,0.0,-0.29288972255700174,319.53,-0.0200737105591947,0.0,0.0,0.8849229238483282,-0.06149337812583439,0.0,-0.11165577307469733,-0.06304756760140579,0.501481088,0.0,0.0,19390464,-0.10394570198675498,-0.0026490133914871903,0.01,0.6457344,4189,-0.2224632065287051,0.0,-0.01472335718403832,97.64511999999999,0.06130149077412809,-0.1866663466464227,0.0,1052,-0.2590613763249355,-0.5,-0.0275070944634119,-0.06799565166324273,-121.27555023999999,-0.0051949185926558495,-0.29232766868896504,0.9992427825927734,0.1853759765625,-0.014659460727125406,0.9671995639801025,-19.229831504821778,0.019009346,68369,0.2,-0.17335858941078186,0.00023542656,0.11729953736066819
0.0,-0.08858614099969037,0.000324977416312322,4632,-0.01924451682867294,0.0,-0.2959421422475855,319.08,-0.016094635724180587,0.0,0.0,0.864631897422906,-0.05663337376090408,0.0,-0.11171528218105291,-0.059059905520695705,0.501339776,0.0,0.0,19408896,-0.10300787384126803,-0.0026654746042940654,0.01,0.6463488,4189,-0.2168407679273678,0.0,-0.014627584849553732,97.71424,0.059286069652738055,-0.1748678637297146,0.0,1053,-0.2472678686864439,-0.5,-0.026257783708754086,-0.06346363660871873,-120.86588517,-0.005298472602529166,-0.2812366008119527,0.9987495541572571,0.20667724609375,-0.014762789569795131,0.9673243761062622,-19.22729072570801,0.026764277,68373,0.2,-0.16414715349674225,0.00023536511999999997,0.15027255266904832
0.0,-0.09417288249477204,0.00032009461817021173,4637,-0.019049458154810787,0.0,-0.2832243706341251,318.94,-0.019531854366909504,0.0,0.0,0.9282681031523876,-0.05666646130066835,0.0,-0.1116830587064256,-0.06394952782349161,0.501198464,0.0,0.0,19427328,-0.10037658820599378,-0.0025921520236532386,0.01,0.6469632,4189,-0.21938251889909754,0.0,-0.014286480903602492,97.78336,0.06522446756274997,-0.19111454718291598,0.0,1054,-0.2631750576663668,-0.5,-0.02674239476156033,-0.0628614581760666,-120.93742252000001,-0.005263810958392431,-0.2902544976059182,0.9990299940109253,0.186474609375,-0.015073530026711524,0.9677104949951172,-19.230857276916502,0.022370111,68377,0.2,-0.17683032155036926,0.00023530367999999996,0.1331475108861923
