reward_terms/vz,reward_terms/coef_rate,reward_terms/angmom,reward_terms/fwd_speed,reward_terms/overrun,reward_terms/lat_vel,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/action_rate,time/iterations,curriculum/sprint_dist_m,reward_terms/stop,reward_terms/clearance,reward_terms/height,reward_terms/ang_xy,reward_terms/time,reward_terms/alive,reward_terms/foot_slip,reward_terms/motor_vel,time/fps,reward_terms/air_time,reward_terms/step_rate,curriculum/ctrl_drop_prob,rollout/ep_len_mean,reward_terms/torque,reward_terms/energy,reward_terms/stance,rollout/ep_rew_mean,curriculum/ent_coef,curriculum/eff_scale,reward_terms/assist_pen,curriculum/stance_ratio,time/time_elapsed,reward_terms/foot_ahead,reward_terms/upright,reward_terms/hip_roll,time/total_timesteps,curriculum/ctrl_jitter_ms,reward_terms/residual,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/n_updates,train/explained_variance,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/std
-0.12670999831921842,-0.17678937356325944,-0.2027243911169516,1.6641784101194168,0.0,-1.9459951033715483e-07,0.0,0.0,-0.1684048434030171,-0.0357189836214431,562,31.46272,0.0,0.11175296845614954,-0.037748877969146236,-0.5001440911950493,-0.5,0.0,-0.6513399603140158,-0.0007181359980736017,4211,0.001890188852687263,0.0,0.0,403.21,-0.020337822981307128,-0.003117017250746699,-0.035797901231512747,-119.12656965999997,0.01,0.0430848,0.0,0.640090496,2459,0.0,-0.3449238860940736,-0.2573815680909356,10358784,0.0,-0.10460567318964666,0.09197998046875,0.2,-0.007892361236736178,34.88482036590576,18433,0.9443922638893127,0.000294829824,14.99331283569336,0.010227302,-19.868653297424316,1.0006685256958008
-0.12495842220441555,-0.1663094805329002,-0.19339229364594804,1.8185027482545975,0.0,-2.0504063268062753e-07,0.0,-5.588062211043305e-05,-0.1629424007394746,-0.03586573671107554,563,31.47424,0.0,0.11005094149478972,-0.036303401174196365,-0.4802904643794266,-0.5,0.0,-0.6618926683289997,-0.0007315232908781037,4211,0.001703557264085652,0.0,0.0,403.77,-0.020268811857613013,-0.00318554702181492,-0.026979811352287796,-121.2189616,0.01,0.0431616,0.0,0.640072832,2463,0.0,-0.333477278204354,-0.26501023849275523,10377216,0.0,-0.10421079919142123,0.1150146484375,0.2,-0.014142403565347194,31.34473571777344,18437,0.9493014812469482,0.000294820608,13.66025447845459,0.011305387,-19.868989372253417,1.000760555267334
-0.12439136486425441,-0.1731236676443688,-0.1908311892242377,1.6864688360792086,0.0,-2.2249012841467066e-07,0.0,-6.103393388912082e-06,-0.17399775938340364,-0.03519477962209032,564,31.48576,0.0,0.10753975089318887,-0.03648893552951515,-0.49422059872104107,-0.5,0.0,-0.6648609292697676,-0.000719631275191949,4211,0.001890731525943718,0.0,0.0,398.13,-0.02123255984732447,-0.0031884710580147935,-0.04803183393079651,-122.38790737,0.01,0.0432384,0.0,0.6400551680000001,2468,0.0,-0.3230660227055447,-0.25877778655307937,10395648,0.0,-0.10444093345141357,0.11563720703125,0.2,-0.011472365877125412,34.113524436950684,18441,0.9494866132736206,0.00029481139199999997,13.990864753723145,0.011405578,-19.869365692138672,1.0007550716400146
-0.13193292829317801,-0.17084504470636092,-0.18619219196035972,1.7156703232036283,0.0,-2.0144512673939215e-07,0.0,0.0,-0.1603680094197023,-0.0350917210028637,565,31.49728,0.0,0.11023283458985747,-0.03929539546847832,-0.4810834179705146,-0.5,0.0,-0.6669775267555882,-0.0007081069921429576,4211,0.0019221985841997797,0.0,0.0,384.67,-0.019873298631744054,-0.0030949730873168356,-0.04588193524040357,-122.63609076000003,0.01,0.0433152,0.0,0.640037504,2472,0.0,-0.3638003414605359,-0.2686958565426322,10414080,0.0,-0.10413701637540612,0.1277587890625,0.2,-0.01090899419505149,49.04569931030274,18445,0.9188862442970276,0.000294802176,22.62668228149414,0.011088843,-19.872072601318358,1.0012428760528564
-0.1222704814670521,-0.1797363106178288,-0.18129948744301652,1.5746041708959682,0.0,-2.1649901800420613e-07,0.0,0.0,-0.17668466563474114,-0.03519633109729013,566,31.5088,0.0,0.10134386978579059,-0.03415371866725859,-0.4893312707141241,-0.5,0.0,-0.6846594631788911,-0.0007019035698592754,4211,0.0019558356143534184,0.0,0.0,356.26,-0.021415080908013973,-0.0031518426130352386,-0.04478349044367386,-128.21441733999998,0.01,0.043392,0.0,0.64001984,2476,0.0,-0.3463832339605816,-0.25513618286838236,10432512,0.0,-0.10457022688765207,0.09437255859375,0.2,-0.011514427745714784,37.704139137268065,18449,0.9377950429916382,0.00029479296,13.89004898071289,0.010806627,-19.87339162826538,1.001193642616272
-0.12721961327991527,-0.17979569868124012,-0.18556494541466162,1.5558343345939216,0.0,-2.171420556444591e-07,0.0,0.0,-0.17813661560529817,-0.0356860222756994,567,31.520319999999998,0.0,0.10585689004538276,-0.034712252658508094,-0.49087335579299346,-0.5,0.0,-0.647075166124266,-0.0007061952566189611,4211,0.0021451799612906245,0.0,0.0,336.93,-0.020888525913016747,-0.0031119660013145135,-0.04767755094092544,-128.55467175,0.01,0.0434688,0.0,0.640002176,2481,0.0,-0.33291924072593987,-0.25966784436778206,10450944,0.0,-0.1045062180247253,0.091015625,0.2,-0.010873095714487135,43.93420333862305,18453,0.921784520149231,0.00029478374399999997,18.521350860595703,0.010029472,-19.870878314971925,1.0008351802825928
-0.11995166060137434,-0.17205734961291402,-0.18388946704719467,1.8585089400576267,0.0,-1.9955662590513907e-07,0.0,0.0,-0.1699655980272517,-0.03535931091216209,568,31.53184,0.0,0.1054214936132301,-0.03783816145406347,-0.47665614001751094,-0.5,0.0,-0.6912743473076998,-0.0007433841945475533,4211,0.0016666648282100344,0.0,0.0,365.07,-0.020449288939865015,-0.0032429048008594374,-0.021308030475450077,-123.54507435999999,0.01,0.0435456,0.0,0.6399845120000001,2485,0.0,-0.304920832973187,-0.24972862138104027,10469376,0.0,-0.10429933934062197,0.10723876953125,0.2,-0.012327923218254,35.62698745727539,18457,0.9375460743904114,0.000294774528,14.801105499267578,0.010847756,-19.868458366394044,1.000635027885437
-0.12114312458344728,-0.18134421477231646,-0.18971391410006644,1.561209936410836,0.0,-2.0993110559668933e-07,0.0,-2.8482787052376403e-05,-0.1698303864763504,-0.03586167369449675,569,31.54336,0.0,0.10105662734014681,-0.034588147543349525,-0.4953826439263616,-0.5,0.0,-0.6334432033750956,-0.0007223054224341365,4211,0.0020464389268050175,0.0,0.0,398.95,-0.020594389453793875,-0.0031564832954091297,-0.022784545734139218,-123.23318446999998,0.01,0.0436224,0.0,0.639966848,2490,0.0,-0.3104976003136436,-0.24550957566590212,10487808,0.0,-0.1044601623254893,0.11279296875,0.2,-0.011472498998045921,32.30041389465332,18461,0.9453653693199158,0.000294765312,15.591911315917969,0.011509727,-19.87043504714966,1.0011765956878662
-0.10949430118744666,-0.18558460124544685,-0.1852618461164278,1.605847562752296,0.0,-2.1014135726833586e-07,0.0,-0.00034667845627862133,-0.16664812121215566,-0.03548594549932561,570,31.55488,0.0,0.10594733373901227,-0.03332113863735212,-0.47756741449382073,-0.5,0.0,-0.6512730300908784,-0.0007173969211982455,4211,0.0018326803595603753,0.0,0.0,389.31,-0.020466594649117417,-0.0031467110833397604,-0.043595824783408725,-125.15443096999999,0.01,0.0436992,0.0,0.639949184,2494,0.0,-0.3041861027034105,-0.2529413373294684,10506240,0.0,-0.10418888467271688,0.1087890625,0.2,-0.011120132240466773,41.49147968292236,18465,0.923991858959198,0.00029475609599999996,18.28665542602539,0.0099802185,-19.876037311553954,1.001656174659729
-0.12446901054044113,-0.17728960426578064,-0.17847307121584743,1.8578569944446093,0.0,-2.2007411667582253e-07,0.0,-8.951672094149722e-06,-0.1598601747441411,-0.03582835146159885,571,31.5664,0.0,0.1116401790042463,-0.03703812380438796,-0.46978523178125875,-0.5,0.0,-0.6839246534744736,-0.0007580630831066699,4211,0.0017789696026334746,0.0,0.0,404.92,-0.0213504149880907,-0.003316975171041509,-0.017772674922784774,-123.4602812,0.01,0.043776,0.0,0.63993152,2498,0.0,-0.2944923426569427,-0.2581594972771917,10524672,0.0,-0.10426711203476918,0.1080078125,0.2,-0.012951057939790189,32.01364088058472,18469,0.945040225982666,0.00029474688,11.721940040588379,0.011628329,-19.87165699005127,1.0008647441864014
-0.12848031803493037,-0.1671952051258409,-0.18699136031319105,1.6823752342937266,0.0,-2.1930951267748024e-07,0.0,0.0,-0.15605056585107654,-0.03504372737231844,572,31.57792,0.0,0.11514238100232939,-0.0417016982505508,-0.462681547728624,-0.5,0.0,-0.6571247603343991,-0.000719835949395973,4211,0.00180935130144159,0.0,0.0,404.76,-0.0205867570227449,-0.003166529228492453,-0.043152977462463805,-124.87670827,0.01,0.0438528,0.0,0.6399138560000001,2503,0.0,-0.34292262947730534,-0.26853205306064787,10543104,0.0,-0.10441779881315834,0.1015625,0.2,-0.009960986883379519,31.813252258300782,18473,0.9448496103286743,0.000294737664,12.0316743850708,0.010932229,-19.868140983581544,1.0005083084106445
-0.11428313469095262,-0.1592421942806103,-0.1833010562088518,1.8997075144527464,0.0,-2.1690863927697272e-07,0.0,-2.9567777851803436e-05,-0.15652602070855018,-0.03590697063152273,573,31.58944,0.0,0.1068911163004671,-0.03806997742408733,-0.4750101740891703,-0.5,0.0,-0.6849023008083323,-0.0007623701608402316,4211,0.0016807708856908397,0.0,0.0,400.98,-0.02057082798903594,-0.003295080654144533,-0.01741678084599542,-119.27362813000002,0.01,0.0439296,0.0,0.639896192,2507,0.0,-0.3074787739667583,-0.26515056586623004,10561536,0.0,-0.10414108290178624,0.12208251953125,0.2,-0.011700026877224445,28.86083517074585,18477,0.9513332843780518,0.00029472844799999996,12.133411407470703,0.011897877,-19.86942129135132,1.0009498596191406
-0.11343773049786415,-0.16560222533903204,-0.18940146368647148,1.8312249113670016,0.0,-2.0893589168478462e-07,0.0,0.0,-0.16466534075861924,-0.03498115101501316,574,31.60096,0.0,0.11122782721108002,-0.036022077195928946,-0.475974251187395,-0.5,0.0,-0.6712381566489213,-0.0007484882359482923,4211,0.0017979581251792195,0.0,0.0,408.59,-0.021150366433194137,-0.0032976780621797215,-0.027826666225967404,-117.02767654000002,0.01,0.0440064,0.0,0.639878528,2512,0.0,-0.3308649171592112,-0.2662968325343774,10579968,0.0,-0.10423810946208306,0.10306396484375,0.2,-0.010491577349603176,33.43982267379761,18481,0.9464874267578125,0.000294719232,15.029062271118164,0.009950841,-19.87112627029419,1.0008270740509033
-0.11730723561448128,-0.1700019321317435,-0.18363930104446002,1.8039603665752193,0.0,-2.2765009347792915e-07,0.0,0.0,-0.1585901298648661,-0.03486767581541671,575,31.61248,0.0,0.11410723522342218,-0.03723019837838848,-0.45650980423840287,-0.5,0.0,-0.6638810308771952,-0.0007508987796645823,4211,0.0018641473531412582,0.0,0.0,410.01,-0.02095335008014311,-0.0032832536231461647,-0.029753070847730434,-115.41927996000003,0.01,0.0440832,0.0,0.639860864,2516,0.0,-0.32758835314370016,-0.27388774145874656,10598400,0.0,-0.10422667246093613,0.099658203125,0.2,-0.011429048131685705,35.137196159362794,18485,0.9444146752357483,0.000294710016,16.054264068603516,0.010766475,-19.86895532608032,1.0009193420410156
-0.11474081390354425,-0.16497765351472074,-0.19734844472226248,1.6907290796284742,0.0,-2.128014365508567e-07,0.0,0.0,-0.16223792720256813,-0.03555392666153929,576,31.624,0.0,0.10999252204497809,-0.03391686601058044,-0.4854300058131472,-0.5,0.0,-0.6458545566752851,-0.0007367189385173914,4211,0.0018782533168430543,0.0,0.0,403.62,-0.02118446638315903,-0.0032482609279163065,-0.04282320472872822,-119.62411119000001,0.01,0.04416,0.0,0.6398432000000001,2520,0.0,-0.33683499902685393,-0.2709771672842283,10616832,0.0,-0.10428669900978714,0.0957275390625,0.2,-0.009271510218968614,43.44654731750488,18489,0.9285301566123962,0.0002947008,19.22705841064453,0.011053365,-19.869837474822997,1.0009793043136597
-0.10838824109379935,-0.17018668532395675,-0.18227652946840256,1.7402945937564744,0.0,-2.1697794229828805e-07,0.0,0.0,-0.16171792029856538,-0.035598182833910835,577,31.63552,0.0,0.10749315355261842,-0.03552815540750984,-0.4705830515292884,-0.5,0.0,-0.6728049204983796,-0.0007497686451296254,4211,0.0019108052753532927,0.0,0.0,374.81,-0.020872223168848767,-0.003298165507093508,-0.01855329494171557,-120.77577712000001,0.01,0.0442368,0.0,0.639825536,2525,0.0,-0.3084577334523233,-0.2532383772005574,10635264,0.0,-0.10416962218047887,0.11610107421875,0.2,-0.012723482912406325,42.111144065856934,18493,0.9350648522377014,0.00029469158399999997,19.525108337402344,0.011666792,-19.870452976226808,1.0010870695114136
-0.10874375520884536,-0.17975563530145233,-0.19226537503917285,1.5442318429786166,0.0,-2.0476130837065854e-07,0.0,-4.5165493955007856e-05,-0.177336064380634,-0.03625746168934081,578,31.64704,0.0,0.1073457808170332,-0.032505979418225736,-0.4857488703857785,-0.5,0.0,-0.643997484482869,-0.0007149697803132958,4211,0.0019216558398006277,0.0,0.0,361.38,-0.021471644252079373,-0.0031717670921590246,-0.056985083537753924,-124.17550897,0.01,0.0443136,0.0,0.639807872,2529,0.0,-0.3379203150550014,-0.2587096121810559,10653696,0.0,-0.10432150260196023,0.11336669921875,0.2,-0.01157443157862872,47.656972122192386,18497,0.9239645004272461,0.000294682368,20.83967399597168,0.011618107,-19.872735023498535,1.0012829303741455
-0.13211133425814006,-0.15630647612032222,-0.19952454581221524,1.8488509789394216,0.0,-2.4072111437013944e-07,0.0,0.0,-0.15938253513236733,-0.0351188065478726,579,31.65856,0.0,0.11561911905174263,-0.04562073145731902,-0.4747185775683026,-0.5,0.0,-0.6988399761234801,-0.0007446420686843002,4211,0.0019596332761769495,0.0,0.0,383.03,-0.020995074035178276,-0.003295673340436401,-0.02036092425472469,-124.95621946,0.01,0.0443904,0.0,0.639790208,2534,0.0,-0.3835646063795894,-0.28594680257352056,10672128,0.0,-0.104129048714488,0.12376708984375,0.2,-0.012859237240627408,39.21095352172851,18501,0.9312564730644226,0.000294673152,16.251813888549805,0.011633222,-19.870998477935792,1.001039981842041
-0.11562309503069305,-0.1574151736402612,-0.18290161672568883,1.922540596503583,0.0,-2.5478291447007215e-07,0.0,0.0,-0.1645030740196714,-0.03538013530041833,580,31.67008,0.0,0.11423823950483945,-0.030847278199695613,-0.46583222574799016,-0.5,0.0,-0.6598453479328942,-0.000790778574777135,4211,0.001823999754075582,0.0,0.0,406.28,-0.02165378685602655,-0.003414735072156533,-0.0158808662077634,-120.33078899999997,0.01,0.0444672,0.0,0.639772544,2538,0.0,-0.3021423006811262,-0.24813032391327683,10690560,0.0,-0.10464982601521786,0.08828125,0.2,-0.010930439271032811,33.499871253967285,18505,0.9440287351608276,0.00029466393599999997,14.502949714660645,0.009595013,-19.870861625671388,1.000956654548645
-0.12270294615755513,-0.15872681766900915,-0.18740767500800348,1.857750541729909,0.0,-2.5687473896473615e-07,0.0,-7.4597159659283025e-06,-0.1551325567531307,-0.036023575726610586,581,31.6816,0.0,0.11412249946828618,-0.04006860073513981,-0.46082260024006405,-0.5,0.0,-0.6909272376163615,-0.0007499371446628773,4211,0.0018174892692412767,0.0,0.0,426.77,-0.020983470124765716,-0.0032979468562748236,-0.03522117659840758,-112.85931296000001,0.01,0.044544,0.0,0.63975488,2542,0.0,-0.34974048478449,-0.2782666513108577,10708992,0.0,-0.10401402807513052,0.09598388671875,0.2,-0.009476467699278146,48.85515193939209,18509,0.9201017618179321,0.00029465472,21.034591674804688,0.009274056,-19.86925392150879,1.0007230043411255
-0.11681427033706727,-0.15873404445018865,-0.18489851584209582,1.8879804321312,0.0,-2.44386168432764e-07,0.0,-0.001319712782990084,-0.16696256987611977,-0.035559819871467294,582,31.69312,0.0,0.11560284266460058,-0.0354875377298355,-0.46811583633837794,-0.5,0.0,-0.688837394015185,-0.000781648165575377,4211,0.0016172941411948865,0.0,0.0,426.65,-0.021613725686569836,-0.0033808463757254545,-0.03412708098434118,-114.75579710999999,0.01,0.0446208,0.0,0.639737216,2547,0.0,-0.3295655759168982,-0.25946765309869935,10727424,0.0,-0.10428038561353316,0.10479736328125,0.2,-0.012820852280128747,32.19337615966797,18513,0.9474456310272217,0.000294645504,14.60329818725586,0.011767494,-19.868913459777833,1.0009921789169312
-0.12474194075850854,-0.157483761298237,-0.18929565222150913,1.7909885536670533,0.0,-2.2341865931576632e-07,0.0,-8.137625021239122e-07,-0.14884229780120364,-0.035658750843286416,583,31.704639999999998,0.0,0.1134204431478031,-0.038306572526743216,-0.47398347417037,-0.5,0.0,-0.6550704200076689,-0.0007560036653979056,4211,0.0017051847438172747,0.0,0.0,390.93,-0.021091762852679122,-0.003325380170781628,-0.04550257471757545,-115.07125214999998,0.01,0.0446976,0.0,0.639719552,2551,0.0,-0.335906230785709,-0.2716847218113789,10745856,0.0,-0.10392309371981716,0.0990234375,0.2,-0.010744437237735837,38.605607223510745,18517,0.9359326958656311,0.00029463628799999996,20.545671463012695,0.011315195,-19.87044153213501,1.0010932683944702
-0.12272545793653393,-0.1599459535199728,-0.18646628480940228,1.9044090938115668,0.0,-2.3312530445710007e-07,0.0,0.0,-0.15355471366700446,-0.035784216859279946,584,31.71616,0.0,0.11555272521682615,-0.038914449742865634,-0.4652346179235449,-0.5,0.0,-0.7031713975232191,-0.0007788498041293454,4211,0.001578774235288923,0.0,0.0,402.26,-0.020684948463178005,-0.0033669650357274813,-0.022573651259759527,-111.55352858999998,0.01,0.0447744,0.0,0.639701888,2556,0.0,-0.3459377842312104,-0.272865910442884,10764288,0.0,-0.10409087641371786,0.1095458984375,0.2,-0.012320389016531407,32.53647041320801,18521,0.9520900249481201,0.000294627072,13.410330772399902,0.011777737,-19.869300746917723,1.0008516311645508
-0.12037563207517847,-0.16356048041151292,-0.19552516676237242,1.8790992933451998,0.0,-2.4644402545697556e-07,0.0,0.0,-0.15621594347938314,-0.03544909840120267,585,31.72768,0.0,0.11893109152112204,-0.038929181340362634,-0.4748869480133815,-0.5,0.0,-0.675145646297019,-0.0007813645918269799,4211,0.0017751716756417106,0.0,0.0,417.79,-0.021434179062171172,-0.003431875218708835,-0.017204767291069956,-115.83618412,0.01,0.0448512,0.0,0.639684224,2560,0.0,-0.34449965027542023,-0.26708309972965016,10782720,0.0,-0.1042487696732059,0.10174560546875,0.2,-0.010232360160443932,36.86559000015259,18525,0.9428174495697021,0.000294617856,14.169751167297363,0.011260385,-19.87074956893921,1.0010794401168823
-0.10712504500942857,-0.15928627409050858,-0.18709888645165543,1.8882420933493758,0.0,-2.4196611537955195e-07,0.0,0.0,-0.16151682692010705,-0.035907006484823895,586,31.7392,0.0,0.11212070288427374,-0.03660136780260947,-0.46841274841190106,-0.5,0.0,-0.6769852330717714,-0.0007750053648288512,4211,0.0019981533114332706,0.0,0.0,396.85,-0.021007854140431857,-0.0033707305375144042,-0.023923490771754697,-115.25350775000003,0.01,0.044928,0.0,0.63966656,2564,0.0,-0.33809611913436033,-0.27515589918892097,10801152,0.0,-0.10383411783579716,0.1234619140625,0.2,-0.010377269668970257,40.67119789123535,18529,0.9349201321601868,0.00029460864,16.718265533447266,0.011710675,-19.871538352966308,1.001042127609253
-0.12057053872814118,-0.17559298111890317,-0.18204102556972124,1.6214143772279295,0.0,-2.2293137126957726e-07,0.0,0.0,-0.1719276923731474,-0.036117578886981555,587,31.75072,0.0,0.10821540598333632,-0.03484001082693228,-0.48558779710192024,-0.5,0.0,-0.6578952890477661,-0.0007668461777324827,4211,0.0017480449524656353,0.0,0.0,389.7,-0.021601382205194523,-0.003340549166305394,-0.04458842197639151,-114.88436698000001,0.01,0.0450048,0.0,0.639648896,2569,0.0,-0.3103312249733978,-0.24642536004817744,10819584,0.0,-0.1042723941645391,0.1157470703125,0.2,-0.01106186006218195,44.71971054077149,18533,0.9356855154037476,0.000294599424,18.64246368408203,0.011860226,-19.87177038192749,1.0012062788009644
-0.1200848745155072,-0.16164118463413427,-0.19481294335924504,1.8833627426369008,0.0,-2.3973788932661074e-07,0.0,-1.3562061616943942e-07,-0.1557836961008211,-0.03575144027525392,588,31.76224,0.0,0.11338191225344812,-0.037569856613948405,-0.48229336386070265,-0.5,0.0,-0.6864671162643522,-0.0007847455320266961,4211,0.0016927064118337715,0.0,0.0,395.49,-0.021859129989743462,-0.003417541759520447,-0.007855015106664033,-116.41117236999999,0.01,0.0450816,0.0,0.639631232,2573,0.0,-0.3299396757209183,-0.26298121285297726,10838016,0.0,-0.10409149139769396,0.1012939453125,0.2,-0.011318233516067266,41.35573844909668,18537,0.9416494965553284,0.000294590208,18.396827697753906,0.010752044,-19.87167110443115,1.0009856224060059
-0.11811542747155238,-0.16578260005437806,-0.2027068787740884,1.8167637932194864,0.0,-2.1990483015674572e-07,0.0,0.0,-0.17158543650984048,-0.03579104842374298,589,31.77376,0.0,0.11412336257339185,-0.03668648722130834,-0.4865384398480179,-0.5,0.0,-0.6782042900484468,-0.0007678312299489573,4211,0.0018386482616834757,0.0,0.0,387.78,-0.021659659736251873,-0.0033718547785051485,-0.012852092250150887,-118.15705879999997,0.01,0.0451584,0.0,0.639613568,2578,0.0,-0.3298124989144052,-0.2569074053089502,10856448,0.0,-0.10439348897445211,0.10286865234375,0.2,-0.01100783803849481,40.95865707397461,18541,0.94227534532547,0.000294580992,17.011051177978516,0.010573255,-19.872050285339355,1.001193642616272
-0.11183560021528687,-0.1544195247751055,-0.19931396786260683,1.9436464850040076,0.0,-2.4396339832297537e-07,0.0,0.0,-0.15535904786527865,-0.03558440851720068,590,31.78528,0.0,0.11259242537160878,-0.03755526052512127,-0.4668109892858582,-0.5,0.0,-0.7041588584517519,-0.0007844557454539449,4211,0.0017008444766462264,0.0,0.0,403.2,-0.02116573678056847,-0.0034085155305730924,-0.022619695018982523,-114.46130255999998,0.01,0.0452352,0.0,0.639595904,2582,0.0,-0.32041559192658836,-0.2722136183407492,10874880,0.0,-0.10400137414224941,0.0938720703125,0.2,-0.01117396926274523,43.72185726165772,18545,0.934518575668335,0.00029457177599999997,18.25257110595703,0.0103133125,-19.87283878326416,1.0011895895004272
-0.11632192481899079,-0.1613522913054145,-0.19772177194057722,1.8372459930134286,0.0,-2.2635663603333752e-07,0.0,-3.7976488884952332e-06,-0.15533553189189,-0.0356356824488619,591,31.796799999999998,0.0,0.11590301331248981,-0.03553378741940488,-0.473476846474857,-0.5,0.0,-0.6584271517473728,-0.0007727768163484667,4210,0.0017230883725763608,0.0,0.0,423.22,-0.0212587733665502,-0.0033760857269907792,-0.022183585175753348,-112.81195291,0.01,0.045312,0.0,0.6395782400000001,2586,0.0,-0.3283188695256898,-0.26111153069440035,10893312,0.0,-0.10432272070966035,0.1149658203125,0.2,-0.011825767811387777,43.42583885192871,18549,0.9413642883300781,0.00029456256,19.737255096435547,0.011570314,-19.87360725402832,1.0013401508331299
-0.1053856147266133,-0.15778625110549166,-0.18797965295736835,1.81872040333955,0.0,-2.3054604827631138e-07,0.0,-0.00043945170343957015,-0.15027434673410797,-0.03595937030185928,592,31.808320000000002,0.0,0.11004673235943835,-0.031638693012565625,-0.456265810505555,-0.5,0.0,-0.6649646741139967,-0.0007816479852250024,4210,0.0017995858409752448,0.0,0.0,433.81,-0.021046156853315894,-0.0033692284587378777,-0.03404027825854196,-112.83102696,0.01,0.0453888,0.0,0.639560576,2591,0.0,-0.2840927947520491,-0.2613790879475639,10911744,0.0,-0.10418612962966106,0.117431640625,0.2,-0.011338194861309603,42.287724304199216,18553,0.9395877122879028,0.000294553344,17.84705924987793,0.010728482,-19.873073482513426,1.0011794567108154
-0.1166093526585902,-0.15783322043685327,-0.19433064930808844,1.9615283115077777,0.0,-2.5854799157511723e-07,0.0,0.0,-0.15128760992639576,-0.036285005435163054,593,31.81984,0.0,0.11783196395107577,-0.03747515210173575,-0.47944126658525743,-0.5,0.0,-0.673839228605153,-0.0007971400366946671,4210,0.0016216345926901947,0.0,0.0,421.98,-0.021714628617591415,-0.003450109487888438,-0.016527430888941385,-110.49361404,0.01,0.0454656,0.0,0.639542912,2595,0.0,-0.32925603385477453,-0.26855115951415387,10930176,0.0,-0.10407109272513937,0.09405517578125,0.2,-0.009842223825398833,41.21661262512207,18557,0.9486720561981201,0.00029454412799999997,16.93194007873535,0.00912275,-19.870741081237792,1.000754952430725
-0.11494664787728796,-0.1620223801125462,-0.1891532829070585,1.7981834392014642,0.0,-2.1971769188374317e-07,0.0,-8.951672094149722e-06,-0.1633649150532338,-0.035599768151096625,594,31.83136,0.0,0.11345797675551915,-0.034287028748659486,-0.47505087105838384,-0.5,0.0,-0.6708489197839395,-0.0007846981552391343,4210,0.0018408183791002051,0.0,0.0,418.88,-0.0212918775213385,-0.00339059771436929,-0.023792134011927386,-105.87324734000002,0.01,0.0455424,0.0,0.639525248,2600,0.0,-0.33473855517270107,-0.256544502033141,10948608,0.0,-0.10437215364471039,0.10155029296875,0.2,-0.013028570218011737,38.09583559036255,18561,0.9534687995910645,0.000294534912,16.26366424560547,0.011312318,-19.869152641296388,1.0007264614105225
-0.1354888896319777,-0.16050382130153687,-0.17160657694993742,1.9512518352902353,0.0,-2.3758136442720595e-07,0.0,0.0,-0.15524549309190902,-0.03518348431994438,595,31.84288,0.0,0.11918594474687537,-0.03670159043604919,-0.4501957630087777,-0.5,0.0,-0.6945003752808485,-0.0008062265834095873,4210,0.0015993905609421846,0.0,0.0,398.31,-0.02111076764849106,-0.003453140624921279,-0.02429364731624674,-113.23926725999999,0.01,0.0456192,0.0,0.6395075840000001,2604,0.0,-0.3275463502514032,-0.2676688581159811,10967040,0.0,-0.10412415439505457,0.112646484375,0.2,-0.010267567983828486,45.47846450805664,18565,0.9344700574874878,0.000294525696,20.134157180786133,0.011622627,-19.868561935424804,1.000632405281067
-0.1137838487375581,-0.1679986596406455,-0.19152016022335852,1.6880942276014812,0.0,-2.0659032724451747e-07,0.0,-2.31931044254452e-05,-0.16746277137638385,-0.03586355327181606,596,31.8544,0.0,0.11167703668891495,-0.029806829261722147,-0.47172650545275896,-0.5,0.0,-0.6524101990861696,-0.000778032734335903,4210,0.0019070075229845112,0.0,0.0,411.67,-0.021651587568218552,-0.0033679486922696938,-0.04157291634567689,-114.38934201000001,0.01,0.045696,0.0,0.63948992,2608,0.0,-0.28990633439334146,-0.24934329160379548,10985472,0.0,-0.10428349000030115,0.11309814453125,0.2,-0.010482018953189254,43.813920211791995,18569,0.9430302977561951,0.00029451647999999996,18.407352447509766,0.0116058765,-19.870574474334717,1.0011085271835327
-0.11493945117371192,-0.1535052722186365,-0.18725241768595802,2.0011688627033104,0.0,-2.4797922573540123e-07,0.0,0.0,-0.1538282252066307,-0.03530363507600774,597,31.86592,0.0,0.11979835119844437,-0.03524945299714846,-0.4629114132984245,-0.5,0.0,-0.6640572637039774,-0.0008056649813661863,4210,0.0018158619091587348,0.0,0.0,406.97,-0.022108180336225726,-0.0034881646456007467,-0.016351598047087128,-107.10385971,0.01,0.0457728,0.0,0.639472256,2613,0.0,-0.3025225808822219,-0.26955951512105064,11003904,0.0,-0.1042723445633201,0.10313720703125,0.2,-0.009834641386987641,51.932569694519046,18573,0.9420226812362671,0.000294507264,20.800291061401367,0.010097942,-19.87123508453369,1.00099778175354
