curriculum/stance_ratio,time/iterations,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/clearance,reward_terms/action_rate,reward_terms/residual,ankle/ankle_spring_energy_peak,reward_terms/upright,reward_terms/stop,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/height,rollout/ep_rew_mean,curriculum/sprint_dist_m,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/duty_sym,reward_terms/step_rate,reward_terms/time,reward_terms/energy,reward_terms/lat_vel,reward_terms/residual_rate,reward_terms/ang_xy,ankle/ankle_defl_peak,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,reward_terms/angmom,reward_terms/assist_pen,rollout/ep_len_mean,time/fps,reward_terms/hip_roll,reward_terms/stance,reward_terms/alive,reward_terms/vz,reward_terms/overrun,reward_terms/foot_ahead,time/total_timesteps,reward_terms/air_time,reward_terms/torque,reward_terms/motor_vel,train/std,train/entropy_loss,train/learning_rate,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/clip_range,train/policy_gradient_loss
0.6408147200000001,131,0.0,-0.007661656104674976,0.035508371073988416,-0.221157465891237,-0.06580701878339446,13.91782752601448,-0.5338168611231153,0.0,0.039936,-0.5531833927889872,-0.08051469348380508,-149.33900771999998,30.9904,1064,0.0,0.01,0.0,-0.009743923611111035,-0.5,-6.39738509329029e-05,-4.017405664969845e-09,0.0,-0.10917116589408941,0.7233478525489626,-2.287346061905279,-0.032163061291771336,-1.5223691925774692,20.723915975527778,-0.3601808561295337,0.0,49.46,2268,-0.003681944666006553,-0.0004572442464875995,0.0,-0.31349098012326254,0.0,0.0,2414592,0.0,-0.0012879724822246344,-5.578371248494247e-06,1.0013548135757446,-34.07055015563965,0.00029520767999999996,-0.4082069993019104,0.15172119140625,0.6151846051216125,0.004498890182003379,0.017429447,520,0.2,-0.03313215516973287
0.6407440640000001,132,0.0,-0.007344816536513261,0.03533015863464244,-0.21896761421098276,-0.06558560355293558,12.49547786650259,-0.5324404060962851,0.0,0.0402432,-0.5545966774575652,-0.07942330883052456,-149.55759111,31.03648,1070,0.0,0.01,0.0,-0.009570312499999921,-0.5,-6.757180683641478e-05,-4.254528593886007e-09,0.0,-0.10854526332955404,0.7180624145733574,-2.2723763743602197,-0.028148304278359466,-1.5229580073453701,20.57248817752669,-0.35983574413461045,0.0,49.67,2272,-0.003549894846367261,-9.58146939780491e-05,0.0,-0.3097593152404503,0.0,0.0,2433024,0.0,-0.0013090434083292415,-5.820958472402463e-06,1.0016124248504639,-34.06913719177246,0.000295170816,-0.4022981524467468,0.15008544921875,0.614916205406189,0.004474400100298226,0.017094359,524,0.2,-0.032523395062889905
0.640673408,133,0.0,-0.008209072599937726,0.03478533977609063,-0.21849062077286965,-0.06560945208993638,13.19197948474389,-0.527479454386405,0.0,0.0405504,-0.5558065356294634,-0.08004170033347566,-149.91653045,31.08256,1077,0.0,0.01,0.0,-0.009450954861111052,-0.5,-6.416341837841586e-05,-4.077120553351489e-09,0.0,-0.10939743843007269,0.7520023158657273,-2.280963422018059,-0.033468256232742376,-1.530214061432975,21.544866349553086,-0.358829782915187,0.0,50.04,2275,-0.0032686509873529257,-1.5809676348656874e-05,0.0,-0.31169750197728113,0.0,0.0,2451456,0.0,-0.0012717345572247811,-5.6531932777252775e-06,1.0018861293792725,-34.075280570983885,0.000295133952,-0.4050838351249695,0.1529541015625,0.6205583810806274,0.004428163170814514,0.01731681,528,0.2,-0.033481182204559444
0.640602752,134,0.0,-0.007812480536004942,0.03585885352941834,-0.21867683793235299,-0.06590511202141763,13.579237022767803,-0.530705951797359,0.0,0.0408576,-0.550404681928418,-0.08119091991397448,-149.69392037,31.12864,1084,0.0,0.01,0.0,-0.009516059027777706,-0.5,-6.650544992100635e-05,-4.266421554503429e-09,0.0,-0.10847761868521015,0.7350744169162388,-2.2868470573750606,-0.03089247386155673,-1.5266618974971313,21.05988204465024,-0.359503264659263,0.0,49.81,2278,-0.0036333143889398017,-0.00015413391369542508,0.0,-0.31507967021980254,0.0,0.0,2469888,0.0,-0.001320083585150699,-5.750969854630757e-06,1.0017832517623901,-34.07486534118652,0.000295097088,-0.40782400965690613,0.15693359375,0.6241059899330139,0.004326833900995553,0.018363098,532,0.2,-0.0339230804820545
0.640532096,135,0.0,-0.007803799869078729,0.035436097862740906,-0.21895173604096024,-0.06591462465769983,12.713747489250533,-0.5334633539809682,0.0,0.0411648,-0.5535369171469657,-0.08003038956410191,-149.60390339,31.17472,1090,0.0,0.01,0.0,-0.009678819444444367,-0.5,-6.834650847883145e-05,-4.121057734547285e-09,0.0,-0.10892436339211979,0.7200579669128953,-2.2821394964124475,-0.03207124688779725,-1.5367225760065504,20.62966075205445,-0.3600197433270232,0.0,49.72,2281,-0.0034557664763494836,-0.00011729390248908457,0.0,-0.31190440689839816,0.0,0.0,2488320,0.0,-0.0013300329907671633,-5.898884635676329e-06,1.001835823059082,-34.075174522399905,0.000295060224,-0.4059170186519623,0.15067138671875,0.6145572662353516,0.004524426930584013,0.017741773,536,0.2,-0.03246453991741873
0.64046144,136,0.0,-0.007413718034513295,0.0355415290752642,-0.21978934224150798,-0.06604246504731665,13.342049906593282,-0.5363344026318717,0.0,0.041472,-0.552418091217095,-0.08098405767182622,-149.42376886000002,31.2208,1098,0.0,0.01,0.0,-0.009537760416666602,-0.5,-6.841450543749958e-05,-3.733672550891206e-09,0.0,-0.10888941594924954,0.7254215468955927,-2.2934082676462317,-0.03313810884886434,-1.5349853058790872,20.78332731855873,-0.3610530234765844,0.0,49.53,2281,-0.0038483831162602535,-0.00019777155546036527,0.0,-0.3142209675934011,0.0,0.0,2506752,0.0,-0.0013282422596878505,-5.96946049327828e-06,1.001487135887146,-34.07010078430176,0.00029502335999999997,-0.4025286138057709,0.1604736328125,0.6248308420181274,0.004436191264539957,0.018766962,540,0.2,-0.03316949841100723
0.640390784,137,0.0,-0.007650805462617427,0.03530387432698198,-0.21770820996688503,-0.06589020255895395,13.273404129711093,-0.5336263044247768,0.0,0.0417792,-0.5587778273467997,-0.0804986299271057,-149.65907876,31.26688,1105,0.0,0.01,0.0,-0.009407552083333267,-0.5,-6.803556359882119e-05,-3.990459365030229e-09,0.0,-0.11050733656143705,0.7516460084281755,-2.2821391431609532,-0.033018636825739134,-1.5240762000777768,21.53465814146723,-0.36477912773186205,0.0,49.78,2284,-0.003469136248976156,-9.474714993470107e-05,0.0,-0.3132721815966193,0.0,0.0,2525184,0.0,-0.0013263559284687285,-5.886413388134017e-06,1.001459002494812,-34.069630241394044,0.000294986496,-0.40183931589126587,0.15118408203125,0.6230129599571228,0.004418409545905888,0.018271541,544,0.2,-0.032715347420889884
0.640320128,138,0.0,-0.007828756410162896,0.03552917038171807,-0.21835958855869275,-0.06609122500588585,13.377510637931708,-0.5426361736532732,0.0,0.0420864,-0.5591960438749006,-0.08219179188686593,-149.83648324,31.31296,1112,0.0,0.01,0.0,-0.00965711805555549,-0.5,-6.7810871852982e-05,-4.181918150451178e-09,0.0,-0.11062421635259477,0.7188455449401258,-2.3003683260320766,-0.03080474358272367,-1.5272617324587676,20.5949248625346,-0.3658895860052818,0.0,49.96,2287,-0.003548331657831763,-0.00027243375370890327,0.0,-0.31884333992911684,0.0,0.0,2543616,0.0,-0.0012873089103506907,-5.9233173843482e-06,1.001063585281372,-34.06360683441162,0.000294949632,-0.3979082405567169,0.1548583984375,0.6388558149337769,0.004375847615301609,0.017793763,548,0.2,-0.03256031624041498
0.640249472,139,0.0,-0.007764737448370498,0.0359265569591038,-0.2194647012243832,-0.06608485101929977,13.499524055055538,-0.5328879555033035,0.0,0.0423936,-0.5595767556407562,-0.08048684283627192,-150.35539552999998,31.35904,1118,0.0,0.01,0.0,-0.009233940972222165,-0.5,-6.982289357109172e-05,-3.814343114411845e-09,0.0,-0.10826105184117782,0.7484640084989074,-2.286484783912463,-0.03149152188597394,-1.5169932127928558,21.443493843493695,-0.35958781826979336,0.0,50.47,2290,-0.0033036044967667713,-2.0491767500821555e-05,0.0,-0.31281872435923663,0.0,0.0,2562048,0.0,-0.0013463340469688976,-6.177975511771642e-06,1.0014365911483765,-34.0653621673584,0.000294912768,-0.40726423263549805,0.14542236328125,0.6407743692398071,0.004278854862786829,0.01730357,552,0.2,-0.033258165151346476
0.640178816,140,0.0,-0.007373570755589753,0.036129840604019345,-0.21775874713243376,-0.06601326657504485,14.038832596658573,-0.5370362010305676,0.0,0.0427008,-0.5532811723580565,-0.0816708624963535,-149.31449152,31.40512,1125,0.0,0.01,0.0,-0.009526909722222155,-0.5,-7.007479951060957e-05,-4.108753432983564e-09,0.0,-0.10942565038322657,0.7324394872070867,-2.2913962838623814,-0.02795317507869408,-1.5246889291476289,20.984391308483033,-0.36396947691328546,0.0,49.43,2292,-0.003368749804067086,-2.724760575664541e-05,0.0,-0.3169395275371898,0.0,0.0,2580480,0.0,-0.0013714672605309151,-6.119802172492649e-06,1.0012156963348389,-34.06655902862549,0.000294875904,-0.4029580056667328,0.1506591796875,0.6424696445465088,0.0042169281048700215,0.01671441,556,0.2,-0.03270714585669339
0.64010816,141,0.0,-0.007921529662174484,0.035192045031127245,-0.21929068909588115,-0.06611040874254491,12.932967447259976,-0.5315749253193152,0.0,0.043008,-0.5609424114623678,-0.08045167001953675,-149.81966013000002,31.4512,1132,0.0,0.01,0.0,-0.009613715277777705,-0.5,-7.115136739976076e-05,-4.17202850860012e-09,0.0,-0.11120824549010111,0.7397330821119114,-2.2859084565491403,-0.028790905169606567,-1.522046703705264,21.193352802506258,-0.3637807903195646,0.0,49.95,2295,-0.003359253102149213,-0.00015404031105275553,0.0,-0.3134800568843498,0.0,0.0,2598912,0.0,-0.0014003198200939102,-6.13939101087909e-06,1.0012778043746948,-34.066374969482425,0.00029483904,-0.40068987011909485,0.14716796875,0.6512182950973511,0.0041966583812609315,0.018316068,560,0.2,-0.03136213959660381
0.640037504,142,0.0,-0.007530905577975015,0.03563084020285414,-0.22032602973973153,-0.0661067545324977,13.266490972343028,-0.5304329433000243,0.0,0.0433152,-0.5565201120794167,-0.08108393932791744,-149.48940578999998,31.49728,1138,0.0,0.01,0.0,-0.009526909722222164,-0.5,-7.257891423401878e-05,-3.898161450625347e-09,0.0,-0.10721950287280156,0.7290386414891147,-2.2814161822376047,-0.02859144098726319,-1.5266904339836875,20.886957078663134,-0.3545517564530207,0.0,49.61,2298,-0.0035521449948210013,-0.00016629934857609102,0.0,-0.31224224172464204,0.0,0.0,2617344,0.0,-0.0014451601648862978,-6.303786755311947e-06,1.0017669200897217,-34.07231559753418,0.000294802176,-0.40458041429519653,0.1578369140625,0.6574715375900269,0.004177828575484455,0.017567474,564,0.2,-0.03316720816073939
0.639966848,143,0.0,-0.0074164308866278995,0.0356519445948858,-0.2174847201467256,-0.06616860253635987,12.785794876390622,-0.538572747463469,0.0,0.0436224,-0.5572603556003436,-0.0813964840054176,-149.17035047999997,31.54336,1145,0.0,0.01,0.0,-0.009602864583333258,-0.5,-7.3026458398124e-05,-4.260982224006852e-09,0.0,-0.10871510774154057,0.7260418569233488,-2.2938412427356094,-0.030770311443007972,-1.515634222345319,20.80109920085394,-0.36162490855415697,0.0,49.29,2300,-0.0035533652933503867,-6.323512275787486e-05,0.0,-0.314466146240901,0.0,0.0,2635776,0.0,-0.0014317491282421935,-6.214726358641705e-06,1.0020580291748047,-34.07759017944336,0.000294765312,-0.4050002098083496,0.15479736328125,0.6611167192459106,0.0040742434095591305,0.017882124,568,0.2,-0.03283675615675748
0.639896192,144,0.0,-0.007640497244816895,0.03687612772921218,-0.21942782431273697,-0.06609270098152331,13.068680525820966,-0.5454829846297964,0.0,0.0439296,-0.5509902356901163,-0.08291177712322735,-149.85095514,31.58944,1152,0.0,0.01,0.0,-0.009472656249999935,-0.5,-7.169557284871067e-05,-4.039498075524518e-09,0.0,-0.10561547314525968,0.7854790415079606,-2.3027694942454464,-0.03143704816549256,-1.51627342979705,22.503974539203067,-0.35933345127405647,0.0,49.97,2303,-0.0038555430106334467,-0.00014486583304356763,0.0,-0.31916482796971024,0.0,0.0,2654208,0.0,-0.0013869290467780025,-6.210514773198426e-06,1.0012774467468262,-34.070023727416995,0.00029472844799999996,-0.3978508710861206,0.1482421875,0.6689043045043945,0.00403288610978052,0.017308779,572,0.2,-0.032802149467170236
0.639825536,145,0.0,-0.00760577509774723,0.035769337738979626,-0.21958688109587246,-0.06643325428107276,13.385375886660526,-0.5274275157513071,0.0,0.0442368,-0.5564201280827114,-0.08105354719733403,-149.65738623,31.63552,1158,0.0,0.01,0.0,-0.0094401041666666,-0.5,-7.050735644923133e-05,-3.8977837788313034e-09,0.0,-0.10391174404094153,0.7210833313452885,-2.280560237088728,-0.03467360227179323,-1.5223186491499636,20.659037443042514,-0.3519154635029118,0.0,49.78,2306,-0.003522275933174303,-0.00021343308092192125,0.0,-0.31204748094278967,0.0,0.0,2672640,0.0,-0.0014092935311428932,-6.126767246020802e-06,1.0014961957931519,-34.069508171081544,0.00029469158399999997,-0.40206021070480347,0.153173828125,0.6804234981536865,0.003974896762520075,0.017693225,576,0.2,-0.03397483353037387
0.63975488,146,0.0,-0.007545553810713399,0.03614539259011644,-0.21982369334596663,-0.0664950798678364,13.863905404486626,-0.538277895474691,0.0,0.044544,-0.5564435655837742,-0.08119932772941675,-150.05561675,31.6816,1165,0.0,0.01,0.0,-0.009787326388888816,-0.5,-7.397199677466837e-05,-4.301311424890361e-09,0.0,-0.10893219248434326,0.7400462217405499,-2.295003779595787,-0.03124816065070269,-1.522965572351223,21.202324252866752,-0.36194058933213463,0.0,50.18,2309,-0.003311941462701652,-3.552355829264566e-05,0.0,-0.3152533473946961,0.0,0.0,2691072,0.0,-0.0014601306768511413,-6.269347415537753e-06,1.001624345779419,-34.071398162841795,0.00029465472,-0.40839695930480957,0.15841064453125,0.6827613115310669,0.003866355330683291,0.01754953,580,0.2,-0.03309583711670712
0.639684224,147,0.0,-0.007475567098784571,0.0364844333740493,-0.21777038805064752,-0.06625184062076227,12.752967802454362,-0.5454352819266046,0.0,0.0448512,-0.5583570343124952,-0.08214168624003897,-149.48800784000002,31.72768,1172,0.0,0.01,0.0,-0.009396701388888826,-0.5,-7.52409854263485e-05,-4.1131281747816955e-09,0.0,-0.10937969382757501,0.7275150987094144,-2.2952871694519708,-0.022356905100902623,-1.5194138318010089,20.843307578024724,-0.36912056288290235,0.0,49.61,2311,-0.003329407184049291,-5.845696605496924e-05,0.0,-0.31828882716813417,0.0,0.0,2709504,0.0,-0.001409709830807533,-6.3655061191365546e-06,1.0013489723205566,-34.0685956954956,0.000294617856,-0.4057418704032898,0.15723876953125,0.6927186250686646,0.0037906318437308075,0.017177457,584,0.2,-0.03230880391201936
0.639613568,148,0.0,-0.007722419780394476,0.03638703646706752,-0.21953531758321898,-0.06634573456781329,13.348183460146982,-0.5501883981230864,0.0,0.0451584,-0.5580210100119977,-0.08276215831370204,-149.68195581999998,31.77376,1186,0.0,0.01,0.0,-0.009494357638888827,-0.5,-7.527212316631529e-05,-4.049171099289459e-09,0.0,-0.10853158170589502,0.7221853826531406,-2.31250326094612,-0.02856986235742498,-1.517938239724044,20.690611213012478,-0.36635589008480857,0.0,49.8,2299,-0.003324221678230494,-6.205943055751768e-05,0.0,-0.31989734414384574,0.0,0.0,2727936,0.0,-0.0014484573482072766,-6.425990793064946e-06,1.001080870628357,-34.063613700866696,0.000294580992,-0.4044308066368103,0.16083984375,0.6998842358589172,0.0036912343464791776,0.018105684,588,0.2,-0.034484259434975684
0.639542912,149,0.0,-0.00764809292417744,0.036051346155470704,-0.21796368585449624,-0.06645187360650791,13.476664849533268,-0.5413245189240077,0.0,0.0454656,-0.5595172927515465,-0.08159382506166052,-149.09202365,31.81984,1206,0.0,0.01,0.0,-0.009472656249999935,-0.5,-7.744394997604073e-05,-4.2008371708904655e-09,0.0,-0.10617910564937603,0.7463872079061893,-2.287814852174921,-0.026585806741290043,-1.5211296220845179,21.383993506512322,-0.3556491790154736,0.0,49.21,2276,-0.0033890696856498765,-7.086019663981826e-05,0.0,-0.3149954332988157,0.0,0.0,2746368,0.0,-0.001489666418232412,-6.525815605739095e-06,1.0013935565948486,-34.06561546325683,0.00029454412799999997,-0.404110848903656,0.1555419921875,0.7082013487815857,0.003526290657464415,0.017574433,592,0.2,-0.032602653501089665
0.639472256,150,0.0,-0.00777287546144281,0.03550837281855411,-0.21658489962274988,-0.06648870741371206,13.167583222865892,-0.5342162197707776,0.0,0.0457728,-0.5611663664155602,-0.08119497982326279,-148.97390106,31.86592,1226,0.0,0.01,0.0,-0.00976562499999992,-0.5,-7.818373054022057e-05,-4.2791785789601934e-09,0.0,-0.11002058184324674,0.7266859441051776,-2.286230590049195,-0.03292548171624046,-1.5188768716737286,20.81955229861334,-0.3633589869902241,0.0,49.08,2254,-0.0037361078355511355,-5.978959793759793e-05,0.0,-0.3126163510446404,0.0,0.0,2764800,0.0,-0.0015819603309292138,-6.613418598259409e-06,1.0016411542892456,-34.07094306945801,0.000294507264,-0.40400534868240356,0.161279296875,0.7313381433486938,0.003293621027842164,0.01885301,596,0.2,-0.03314555021352135
0.6394016,151,0.0,-0.007676304547607692,0.036523594309015826,-0.21760786886790925,-0.06659905615233389,13.218172370966808,-0.5401307702819957,0.0,0.04608,-0.5555429086247776,-0.08333856990627832,-150.01727797,31.912,1246,0.0,0.01,0.0,-0.009418402777777717,-0.5,-7.846624475249089e-05,-4.174251933123928e-09,0.0,-0.10978036491948097,0.7340893487995612,-2.3012783461824533,-0.02861072273019159,-1.5110020242906457,21.031659843107427,-0.36386624618518093,0.0,50.14,2232,-0.0035617399179512102,-0.00014528815362261778,0.0,-0.32018764580274933,0.0,0.0,2783232,0.0,-0.0015488910069562122,-6.561047229672515e-06,1.0019872188568115,-34.075203323364256,0.0002944704,-0.40114089846611023,0.15379638671875,0.7486108541488647,0.0032015281496569513,0.017141346,600,0.2,-0.03286007647984661
0.639330944,152,0.0,-0.00794485874616334,0.03621613376130382,-0.21959262566629695,-0.06633677119806608,13.55067829588903,-0.5414368719347623,0.0,0.0463872,-0.5562828468225343,-0.08242917463212708,-149.92755021,31.958080000000002,1266,0.0,0.01,0.0,-0.009711371527777698,-0.5,-7.950930553280298e-05,-4.110270516258355e-09,0.0,-0.10930113234076921,0.7672390642510157,-2.300575834493337,-0.028055617517175675,-1.5181637798297734,21.9813991907916,-0.36206329478891036,0.0,50.05,2211,-0.003189041959903425,-2.3408548976033188e-05,0.0,-0.31737893522385285,0.0,0.0,2801664,0.0,-0.0015668442918201075,-6.65677671699454e-06,1.0013513565063477,-34.06817188262939,0.000294433536,-0.40298992395401,0.152685546875,0.7655758857727051,0.0029949573217891157,0.016979119,604,0.2,-0.03330837076064199
0.639260288,153,0.0,-0.007467971723397366,0.03640955720804466,-0.21994720550072902,-0.06637403931292774,12.87468189231849,-0.5392009533925362,0.0,0.0466944,-0.5522523779310917,-0.08243510233843748,-149.69897353,32.00416,1277,0.0,0.01,0.0,-0.009559461805555483,-0.5,-7.733165693299404e-05,-4.100245527486205e-09,0.0,-0.1060525280255182,0.7415411836614519,-2.2944031584040228,-0.028403516956666,-1.5165260312921627,21.245154911900595,-0.3582314943213828,0.0,49.82,2206,-0.003368440435164444,-5.8752253571941354e-05,0.0,-0.31555291424155407,0.0,0.0,2820096,0.0,-0.0015418614917609094,-6.496023084515497e-06,1.0015599727630615,-34.06904640197754,0.00029439667199999996,-0.40549102425575256,0.15255126953125,0.7706546187400818,0.0029612265061587095,0.017399212,608,0.2,-0.03351523810997605
0.639189632,154,0.0,-0.007663826264130573,0.03652427901955956,-0.2172723044730245,-0.06641047880876415,13.029782550935677,-0.5345728631049846,0.0,0.0470016,-0.5545507231532764,-0.08260892807091046,-149.92449114,32.05024,1284,0.0,0.01,0.0,-0.00945095486111105,-0.5,-7.916189903302695e-05,-3.988182115252895e-09,0.0,-0.10644276214970351,0.7670862182118593,-2.293636901355665,-0.026326931035211245,-1.51604635677652,21.977020151769768,-0.35815948135881226,0.0,50.04,2209,-0.0032307229288500152,-2.6478461032153226e-05,0.0,-0.3170769089624972,0.0,0.0,2838528,0.0,-0.00159963945000174,-6.499651463528963e-06,1.001068115234375,-34.06661186218262,0.000294359808,-0.40725573897361755,0.1505126953125,0.7864547967910767,0.0028007836430333556,0.017459232,612,0.2,-0.033532697771443055
0.639118976,155,0.0,-0.007918816903838888,0.035502804099769095,-0.218805373152645,-0.06637826098182475,12.979235916248696,-0.5395860443151759,0.0,0.0473088,-0.5600161105772757,-0.08126290225587841,-149.67587460999997,32.09632,1291,0.0,0.01,0.0,-0.009483506944444385,-0.5,-7.880081937180171e-05,-4.378039306338539e-09,0.0,-0.11052385332157336,0.7478942891675409,-2.295477331469538,-0.02895158371672327,-1.5230510879477772,21.427171384650045,-0.3657854145215081,0.0,49.8,2212,-0.0035232422884652823,-7.747170174731685e-05,0.0,-0.31495016556760885,0.0,0.0,2856960,0.0,-0.0015232102316674598,-6.67042799717222e-06,1.0011966228485107,-34.06325416564941,0.000294322944,-0.40553170442581177,0.15771484375,0.8024529814720154,0.002601661894004792,0.018082967,616,0.2,-0.03338909427402541
0.63904832,156,0.0,-0.007546096516307443,0.03547702989654665,-0.21889239979995562,-0.06658397618332973,13.56721249468359,-0.5248012240936029,0.0,0.047616,-0.5627225122606214,-0.0799386282878482,-149.27296304,32.1424,1297,0.0,0.01,0.0,-0.009602864583333265,-0.5,-8.036049675650016e-05,-4.035257931277853e-09,0.0,-0.10462646358596926,0.7260966147326757,-2.2674238554257955,-0.02809079683403057,-1.5238907887509963,20.802668012091157,-0.3503308065739843,0.0,49.39,2215,-0.0036284222222010315,-0.00016530500894887612,0.0,-0.3067084506016637,0.0,0.0,2875392,0.0,-0.0016114223392125681,-6.74723524160816e-06,1.0016273260116577,-34.07134876251221,0.00029428608,-0.40651777386665344,0.16690673828125,0.821776807308197,0.002423133235424757,0.019263562,620,0.2,-0.03493713620118797
0.638977664,157,0.0,-0.007395814725896344,0.03605348227884139,-0.21899869470109745,-0.06667881741041225,13.340983287912547,-0.5328617555837535,0.0,0.0479232,-0.5573509228257097,-0.08133693213059837,-149.52021033000003,32.18848,1304,0.0,0.01,0.0,-0.009385850694444385,-0.5,-8.122015319955941e-05,-3.924772294319387e-09,0.0,-0.10489482416386832,0.7768250534955277,-2.2855923874261848,-0.02865522252035796,-1.5260170772096922,22.256037782646867,-0.35482922573705555,0.0,49.65,2218,-0.003427097822246665,-3.225494237651697e-05,0.0,-0.312810179145138,0.0,0.0,2893824,0.0,-0.001668938070240995,-6.6104389465460405e-06,1.0012516975402832,-34.06958713531494,0.000294249216,-0.4022194743156433,0.16998291015625,0.8238062262535095,0.0024072745465673505,0.018875156,624,0.2,-0.03444635075284168
0.638907008,158,0.0,-0.0074733970719130915,0.03678562159946188,-0.2194498685411723,-0.06674613510566965,13.500600496595816,-0.5370295063615292,0.0,0.0482304,-0.5574161589593021,-0.08151348771665823,-149.72129949,32.23456,1311,0.0,0.01,0.0,-0.009602864583333266,-0.5,-8.227478358493258e-05,-4.037242328725802e-09,0.0,-0.1067413026442609,0.74230363720353,-2.289661271565125,-0.025415627112145865,-1.524131548105911,21.266999205881135,-0.36017212182384317,0.0,49.84,2221,-0.0034344654963704077,-4.15961524296971e-05,0.0,-0.31445922330424214,0.0,0.0,2912256,0.0,-0.0016670617694331986,-6.73819222675398e-06,1.000972032546997,-34.063652992248535,0.00029421235199999997,-0.40519979596138,0.16240234375,0.8315891027450562,0.0022907833219505845,0.018632092,628,0.2,-0.03406469422625378
0.638836352,159,0.0,-0.007877584524168115,0.036855464976940616,-0.21835411634561452,-0.06676675782766693,13.4223139748776,-0.5372567240815084,0.0,0.0485376,-0.555422406644661,-0.08227142862384235,-149.90283867999997,32.28064,1317,0.0,0.01,0.0,-0.009537760416666603,-0.5,-8.210263093593454e-05,-3.869539746859418e-09,0.0,-0.10629064363556567,0.7745703559078116,-2.296473739291138,-0.02643812615681764,-1.5155096035029982,22.191440696758804,-0.36008063397126483,0.0,50.03,2223,-0.0034788176978199003,-1.5643105834664897e-05,0.0,-0.3164376590365631,0.0,0.0,2930688,0.0,-0.0016491766269330734,-6.841588428642178e-06,1.0009994506835938,-34.06105766296387,0.000294175488,-0.40660595893859863,0.1693359375,0.8370786309242249,0.0021792070590890946,0.018674592,632,0.2,-0.03385452178772539
0.638765696,160,0.0,-0.007658943508027328,0.036501151392877296,-0.21728492690801635,-0.06660111865804447,13.274595325031454,-0.534137450501844,0.0,0.0488448,-0.5526955009976859,-0.08215599952896258,-149.70305771,32.32672,1324,0.0,0.01,0.0,-0.009103732638888843,-0.5,-8.242192960950697e-05,-3.923937974321282e-09,0.0,-0.10536908507778384,0.7406624136926061,-2.2865758741292255,-0.029715049545439107,-1.523216769480017,21.219978152293162,-0.35730934621908533,0.0,49.83,2226,-0.0038637660675748006,-0.00010984027470047755,0.0,-0.3147900533532273,0.0,0.0,2949120,0.0,-0.0016757511262502833,-6.7561069795274944e-06,1.0012602806091309,-34.06357288360596,0.000294138624,-0.40719351172447205,0.1612548828125,0.8513137698173523,0.0020544707833323626,0.018305084,636,0.2,-0.03385678976774216
0.63869504,161,0.0,-0.007498895859397534,0.036153850062605436,-0.21708273434168182,-0.06655405898591288,13.71350070634076,-0.5447014434933106,0.0,0.049152,-0.5620884970476699,-0.08239792177873734,-149.60034745000002,32.3728,1331,0.0,0.01,0.0,-0.009505208333333267,-0.5,-8.514883617403009e-05,-4.263591539676184e-09,0.0,-0.10790172780706597,0.7331317287263921,-2.3048323777141295,-0.029035347110652684,-1.51770345122087,21.004224028011134,-0.36379887481665496,0.0,49.72,2229,-0.0033489974870861534,-8.400268289843047e-05,0.0,-0.3175158491802778,0.0,0.0,2967552,0.0,-0.001675883981294801,-6.8873007999352465e-06,1.0011600255966187,-34.06559085845947,0.00029410175999999995,-0.40624094009399414,0.1723876953125,0.8598081469535828,0.001942749897716567,0.018741537,640,0.2,-0.03367591184796766
0.638624384,162,0.0,-0.0079416035894408,0.03591233061660721,-0.22019989461047454,-0.06675792919304616,13.284366532180467,-0.5300054216989065,0.0,0.0494592,-0.5616253185523642,-0.08210009665878089,-149.64841518,32.41888,1337,0.0,0.01,0.0,-0.009602864583333263,-0.5,-8.491093958779534e-05,-3.962550087362146e-09,0.0,-0.11026543529308781,0.7221980424683812,-2.286890458243132,-0.028522363386473255,-1.5132560278314566,20.69097391671912,-0.3641631102433825,0.0,49.77,2231,-0.003298336614343839,-6.369960863400897e-05,0.0,-0.316495143565234,0.0,0.0,2985984,0.0,-0.00172879083903907,-6.93767975497458e-06,1.0008504390716553,-34.0608850479126,0.000294064896,-0.4004514217376709,0.16112060546875,0.8657546043395996,0.001828963094158098,0.018183611,644,0.2,-0.033153745776508
0.638553728,163,0.0,-0.008001824730955478,0.036518543505323166,-0.220527389520834,-0.06681824559461642,13.027198046612703,-0.5438473980727025,0.0,0.0497664,-0.5570906523905336,-0.08268780612348386,-149.82313797999998,32.46496,1345,0.0,0.01,0.0,-0.009776475694444366,-0.5,-8.670293603997572e-05,-4.064541412513737e-09,0.0,-0.10797960967564406,0.71202924792993,-2.301520717456375,-0.026686838980768676,-1.5185406374858024,20.399637953192496,-0.3631347223339592,0.0,49.95,2232,-0.0031528925698678556,-5.9660789077803296e-05,0.0,-0.316555108744484,0.0,0.0,3004416,0.0,-0.0017299938214265572,-6.978791678121814e-06,1.0008549690246582,-34.060021781921385,0.000294028032,-0.40572690963745117,0.1596435546875,0.8710195422172546,0.0017824663140345366,0.018486774,648,0.2,-0.03331948886625469
