reward_terms/angmom,reward_terms/vz,rollout/ep_rew_mean,time/fps,reward_terms/energy,reward_terms/air_time,rollout/ep_len_mean,curriculum/ctrl_drop_prob,reward_terms/time,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/torque,reward_terms/motor_vel,reward_terms/assist_pen,reward_terms/foot_slip,curriculum/eff_scale,time/total_timesteps,time/iterations,reward_terms/height,reward_terms/action_rate,reward_terms/coef_rate,reward_terms/upright,reward_terms/hip_roll,reward_terms/clearance,curriculum/ent_coef,curriculum/stance_ratio,reward_terms/stance,reward_terms/ang_xy,curriculum/sprint_dist_m,reward_terms/stop,reward_terms/lat_vel,reward_terms/residual,reward_terms/fwd_speed,reward_terms/alive,time/time_elapsed,reward_terms/overrun,reward_terms/stance_time,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/entropy_loss,train/clip_range,train/n_updates
-0.15879933587222533,-0.3234265479016607,-161.89311941,4442,-0.0005129272596887222,0.00014973922063493065,248.3,0.0,-0.5,-0.4996476519046735,0.0,-0.005267947266931,-7.455300227168307e-05,0.0,-0.783867547945705,0.0098304,2377728,129,-0.03275775347344908,-0.15011387951573993,-1.4199563092561243,-0.4156600410264529,-0.15825986590233257,0.03377051248499276,0.01,0.6477390080000001,-0.01835486585954316,-0.5284644055430374,26.47456,0.0,-5.963144735745013e-08,-0.09851681809654357,-0.9043864959810742,0.0,535,0.0,-0.001491014237722589,0.053154024109244344,-0.3788145184516907,0.030114308,0.27034912109375,0.00029941017599999996,-0.029507534787990154,-0.24290359020233154,1.0024778842926025,-34.0830379486084,0.2,6662
-0.15626531430938498,-0.30666555830246256,-161.04939731,4443,-0.000517750175103675,0.0001014537507823358,244.85,0.0,-0.5,-0.5127551783718372,0.0,-0.00508912970267208,-7.591207452938611e-05,0.0,-0.8085980356734108,0.0099072,2396160,130,-0.029929586578536907,-0.15033352306139375,-1.4204504823320603,-0.3909521221050343,-0.15629939350659072,0.030876213536648933,0.01,0.647721344,-0.00866318471328676,-0.5268579244114995,26.48608,0.0,-5.760011276075893e-08,-0.09868220351131873,-0.9005962571724281,0.0,539,0.0,-0.00043782258095840615,0.06166018061339855,-0.3730413019657135,0.029967535,0.26146240234375,0.000299405568,-0.030406547023449092,0.07612854242324829,1.0027551651000977,-34.085072898864745,0.2,6666
-0.162379084102801,-0.30683183120633134,-158.52819553,4443,-0.0005255844044385357,0.00011555958190001547,234.46,0.0,-0.5,-0.5011657328241057,0.0,-0.005476483132798903,-7.607179491183648e-05,0.0,-0.799325581971206,0.009984,2414592,131,-0.034208717728604315,-0.15025007625950473,-1.4041376436218884,-0.43322489625326566,-0.15020741318147252,0.029505897180885827,0.01,0.64770368,-0.015795949831442647,-0.5616870903853939,26.4976,0.0,-6.103177054155823e-08,-0.09852897760982302,-0.9496044152388485,0.0,543,0.0,-0.0005940719501167121,0.046935240551829335,-0.37938404083251953,0.0295824,0.27589111328125,0.00029940095999999997,-0.030496187065728007,0.021435201168060303,1.0025274753570557,-34.08415622711182,0.2,6670
-0.1601551002095011,-0.292094384878985,-159.21001427000002,4442,-0.0005316342435956575,0.00014865426540685198,237.66,0.0,-0.5,-0.5162763838165255,0.0,-0.005528859300210652,-7.717015356577337e-05,0.0,-0.7901398273964634,0.0100608,2433024,132,-0.030909229501311253,-0.14717586759846213,-1.408147570195359,-0.41160415280365553,-0.1610104859157104,0.0293750996744062,0.01,0.647686016,-0.034349715992725786,-0.5633981895464024,26.50912,0.0,-5.65550728188626e-08,-0.09853622162913228,-0.8280109498902524,0.0,547,0.0,-0.0018146349595756167,0.04903683550655842,-0.37610673904418945,0.032547325,0.27501220703125,0.000299396352,-0.03138030034024268,-0.2941608428955078,1.002657413482666,-34.08231372833252,0.2,6674
-0.16552600180964022,-0.31931242904535867,-161.09006882,4442,-0.0005265173531541849,0.0001323781228469064,245.04,0.0,-0.5,-0.4951618987023154,0.0,-0.0053749939998896734,-7.553721179915075e-05,0.0,-0.7911096175257537,0.0101376,2451456,133,-0.03748411615842364,-0.14946669148692068,-1.4116379629812241,-0.4408569480565722,-0.1608028967945368,0.03228169689135515,0.01,0.6476683520000001,-0.007798422616684484,-0.526208597242379,26.52064,0.0,-6.10709376265519e-08,-0.09902517645741117,-0.9897342996829092,0.0,551,0.0,-0.0014842324938702707,0.06378461737185717,-0.3714655637741089,0.029195044,0.26514892578125,0.000299391744,-0.029091472236905246,-0.1514747142791748,1.0023527145385742,-34.08204956054688,0.2,6678
-0.14825041072513748,-0.30564164640306646,-162.37088423,4442,-0.0005490534169048496,8.192251294126941e-05,249.91,0.0,-0.5,-0.5093445791528182,0.0,-0.005613034933088669,-7.91942185847384e-05,0.0,-0.7764004417336751,0.0102144,2469888,134,-0.03030684635706264,-0.15183980091476734,-1.398960072778283,-0.3713444540482602,-0.15294771801691875,0.03070035537134351,0.01,0.647650688,-0.011957390616006343,-0.5520213917530322,26.53216,0.0,-5.4637298574509596e-08,-0.09813704366162261,-0.9057658778826431,0.0,555,0.0,-0.0019135125152792574,0.044861273095011714,-0.3767073452472687,0.030627498,0.2675537109375,0.00029938713599999997,-0.030298777902498842,-0.2861030101776123,1.0030410289764404,-34.0878210067749,0.2,6682
-0.16901212839632487,-0.3033906242476118,-156.12510034,4442,-0.0005436095513772816,9.874105065440138e-05,225.71,0.0,-0.5,-0.5115818735154669,0.0,-0.005716483705355148,-7.886489718813675e-05,0.0,-0.7813334248861774,0.0102912,2488320,135,-0.027332267193464547,-0.14686344397955953,-1.406478657638471,-0.45806886951196435,-0.1494240037665185,0.029379340974192883,0.01,0.647633024,-0.00824353369083953,-0.5733255525558139,26.543680000000002,0.0,-5.392116251407464e-08,-0.09852041428062139,-0.8133385231203869,0.0,560,0.0,-0.0013853571920966108,0.0568752696737647,-0.374157190322876,0.029096711,0.26832275390625,0.000299382528,-0.031177604547701777,-0.5255030393600464,1.002788782119751,-34.086092185974124,0.2,6686
-0.17686826173051076,-0.3300521815108597,-156.50981298,4442,-0.0005429337247314808,0.00025499082079881593,226.87,0.0,-0.5,-0.4890677384697509,0.0,-0.005545987845380104,-7.8263143152377e-05,0.0,-0.7920233805465035,0.010368,2506752,136,-0.037224272083082356,-0.14824674988745545,-1.403403091796941,-0.4522455399356351,-0.1515963411796225,0.03504946245436383,0.01,0.64761536,-0.027476064444325366,-0.5576230175420958,26.5552,0.0,-5.99840807114117e-08,-0.09851306274795942,-0.9612105416959417,0.0,564,0.0,-0.0011587139581226641,0.06742512974888086,-0.3598470389842987,0.03238754,0.28148193359375,0.00029937792,-0.026391435845289378,0.3494563698768616,1.0022838115692139,-34.08150730133057,0.2,6690
-0.16454394861373614,-0.31607560654651157,-156.94442084,4442,-0.0005491683910990054,5.859353890021642e-05,228.09,0.0,-0.5,-0.5058710566000719,0.0,-0.005494776435021404,-8.058329955449645e-05,0.0,-0.7890765403401858,0.0104448,2525184,137,-0.03220099886898369,-0.14876722513775575,-1.4016243430109023,-0.41070916387143297,-0.16063481960204076,0.0302166701460701,0.01,0.6475976960000001,-0.007758840992616523,-0.5520958342605583,26.56672,0.0,-6.64733737737603e-08,-0.09883667140027906,-1.004555954440503,0.0,568,0.0,-0.00046576318305192725,0.05341691263020039,-0.3758605718612671,0.03191318,0.2668212890625,0.00029937331199999997,-0.030483206990174948,-0.010225534439086914,1.0024679899215698,-34.081630897521975,0.2,6694
-0.1570713147635919,-0.2945847150028329,-159.24524857999998,4441,-0.0005444555722846725,8.40927079682135e-05,238.31,0.0,-0.5,-0.5042648059538692,0.0,-0.0057600988413544245,-7.751478597799141e-05,0.0,-0.7962417055732106,0.0105216,2543616,138,-0.03541832435592569,-0.14891837355448403,-1.3888320715937912,-0.4436254123667025,-0.16171158570872274,0.032086690246623736,0.01,0.647580032,-0.020193449721123743,-0.521605493761066,26.57824,0.0,-5.5369810295745184e-08,-0.09827811476519105,-0.9111750707016214,0.0,572,0.0,-0.001993263344047591,0.04400111325085163,-0.3755646347999573,0.030610383,0.27581787109375,0.000299368704,-0.02919276524335146,-0.02071201801300049,1.003056526184082,-34.088131713867185,0.2,6698
-0.16262427223691234,-0.31724847919077503,-157.29144192,4441,-0.0005456647036307508,7.05293205101043e-05,229.6,0.0,-0.5,-0.5058147572754229,0.0,-0.00558084014456802,-7.737923570524697e-05,0.0,-0.825470639726206,0.0105984,2562048,139,-0.0327353596549527,-0.14741424687232907,-1.4122473407668656,-0.4101970204861215,-0.1584749172978314,0.029014845845141746,0.01,0.647562368,-0.003216502265869699,-0.5363628878903565,26.58976,0.0,-6.308153229239087e-08,-0.09858788974681466,-1.118960077726716,0.0,576,0.0,-0.001659336288058613,0.06948298700153828,-0.36499038338661194,0.028663943,0.24447021484375,0.000299364096,-0.028397717978805304,0.3527170419692993,1.0029270648956299,-34.087937355041504,0.2,6702
-0.15380247825616158,-0.30919648625996854,-158.36013213,4441,-0.0005484709107188346,6.130625843070447e-05,234.17,0.0,-0.5,-0.5128054890771144,0.0,-0.005599748887453838,-7.842490501670682e-05,0.0,-0.7916685541651245,0.0106752,2580480,140,-0.0309719008910005,-0.14924355998273164,-1.4106698938397784,-0.3867488436156995,-0.1531936957559091,0.02922724163711569,0.01,0.647544704,-0.007829704658881985,-0.5191668312804122,26.60128,0.0,-5.8422601459790496e-08,-0.09844476047759937,-0.9749573054443746,0.0,581,0.0,-0.002402062912652683,0.03008259693160653,-0.38274645805358887,0.02918933,0.27744140625,0.000299359488,-0.028735356847755612,-0.5838345289230347,1.0023088455200195,-34.08257160186768,0.2,6706
-0.1603322371274575,-0.3365474435177238,-159.00588591,4441,-0.0005604606263383569,9.168810599173109e-05,237.48,0.0,-0.5,-0.4867320333896053,0.0,-0.005838010826503018,-8.007329081636642e-05,0.0,-0.7773172140127727,0.010752,2598912,141,-0.039536113840216304,-0.14952117595482195,-1.3814999356423667,-0.44722149705244985,-0.16766621769254722,0.04083128220776781,0.01,0.64752704,-0.016282778359626958,-0.519843410375003,26.6128,0.0,-6.264314793802098e-08,-0.09790760688475644,-0.9444323375413377,0.0,585,0.0,-0.001304382091297561,0.04550866931676865,-0.374006986618042,0.030604001,0.28536376953125,0.00029935488,-0.02723127861972898,0.21066832542419434,1.0022588968276978,-34.07982196807861,0.2,6710
-0.14552701917427394,-0.29813385006377735,-159.23798942,4441,-0.0005682807533641279,6.293380283750594e-05,237.55,0.0,-0.5,-0.5065599949674711,0.0,-0.0059576980407629165,-7.997751887211083e-05,0.0,-0.7969895592775922,0.0108288,2617344,142,-0.03349161328962182,-0.1503652603150216,-1.4036392224568028,-0.4066564955478918,-0.15520192497748908,0.030389921554706996,0.01,0.647509376,-0.01951416610665777,-0.5217934052732224,26.62432,0.0,-5.833277440669385e-08,-0.0984350154148091,-0.9300037111936064,0.0,589,0.0,-0.0018592586695578778,0.05702821593731642,-0.37775152921676636,0.02936164,0.26015625,0.000299350272,-0.0294565781368874,0.5647917985916138,1.0028516054153442,-34.08687858581543,0.2,6714
-0.14825208084223243,-0.32567571040168597,-160.29638299,4440,-0.0005653081943857777,0.00010742154942514996,241.87,0.0,-0.5,-0.5028365499654145,0.0,-0.005782972679950284,-8.026620091885686e-05,0.0,-0.8024461800001362,0.0109056,2635776,143,-0.0356289963201938,-0.1491727000488225,-1.4031281879634192,-0.41036916408116725,-0.15886353521003146,0.034619639472596,0.01,0.647491712,-0.006129322906805512,-0.5142896641852179,26.63584,0.0,-5.972658344753688e-08,-0.09831640422728698,-0.9176516479457365,0.0,593,0.0,-0.0024426168496979195,0.03820418529212475,-0.38126781582832336,0.029711742,0.26826171875,0.00029934566399999996,-0.030037196585908532,0.18327075242996216,1.0029553174972534,-34.08811569213867,0.2,6718
-0.1576388001692215,-0.3091081220017999,-157.26099344,4440,-0.0005765876584981748,0.00016438774441161918,229.56,0.0,-0.5,-0.5055679506513286,0.0,-0.006052406218542228,-8.176833375320366e-05,0.0,-0.7879941142668715,0.0109824,2654208,144,-0.03464118037041378,-0.15114410012006496,-1.4107190283133628,-0.4250201594339351,-0.15842568739688204,0.03171064326649562,0.01,0.647474048,-0.02205667200440514,-0.5391320101164537,26.64736,0.0,-5.7523274928065313e-08,-0.09815626123324568,-0.9737054269885242,0.0,597,0.0,-0.00302611263436524,0.046291697025299075,-0.3772704601287842,0.02837705,0.2657470703125,0.000299341056,-0.03018326305318624,0.26796668767929077,1.0030174255371094,-34.089346694946286,0.2,6722
-0.1609589296311743,-0.2902480248669994,-162.01466746,4440,-0.0005774561652238475,7.378453867406481e-05,249.44,0.0,-0.5,-0.5038915242720878,0.0,-0.005907695731093687,-8.224166520913577e-05,0.0,-0.7993625174311846,0.0110592,2672640,145,-0.031137016035922407,-0.14976271540048294,-1.3940584850713207,-0.41786656196598276,-0.150607212026179,0.03321841321572712,0.01,0.647456384,-0.02579598635505731,-0.5094305974374103,26.65888,0.0,-5.68288438881342e-08,-0.09800065696330046,-0.7505364595215175,0.0,601,0.0,-0.0035394882013659095,0.04434588421136141,-0.37621593475341797,0.028121278,0.25889892578125,0.000299336448,-0.02881859033368528,-0.0542377233505249,1.0026143789291382,-34.083506393432614,0.2,6726
-0.15426426150744812,-0.31024942625742147,-160.19072917000003,4440,-0.0005683297997958093,9.982608025893569e-05,241.83,0.0,-0.5,-0.5065041735008486,0.0,-0.00578067933250701,-8.044858385923299e-05,0.0,-0.8165330647503887,0.011136,2691072,146,-0.03880134488313237,-0.1522212198726573,-1.4059633468563772,-0.36188817138546275,-0.14946619560940688,0.032314350894484666,0.01,0.64743872,-0.005286805183593441,-0.4760543565133413,26.6704,0.0,-5.556157026512908e-08,-0.09796021063897582,-0.9720081713453111,0.0,606,0.0,-0.002581368129338241,0.059351672604680064,-0.37129539251327515,0.030035174,0.2614501953125,0.00029933183999999996,-0.030699361127335578,0.3762824535369873,1.0023608207702637,-34.08338394165039,0.2,6730
-0.15406652343073388,-0.28657522021221155,-162.33959018000002,4440,-0.0005761059602055748,1.736100724277397e-05,250.98,0.0,-0.5,-0.5149708018663419,0.0,-0.006086887090139093,-8.132706787280403e-05,0.0,-0.8069467953846305,0.0112128,2709504,147,-0.038399895641957046,-0.15323613872580782,-1.3915111895291865,-0.40408311520876766,-0.15968262117191456,0.02874734945384822,0.01,0.647421056,-0.008531643715518853,-0.46438480990423325,26.68192,0.0,-5.970886480514196e-08,-0.09753015351203065,-0.9630372165708615,0.0,610,0.0,-0.004621433210559189,0.04018810279667377,-0.380106121301651,0.027494553,0.25069580078125,0.000299327232,-0.03048105790512636,0.3328820466995239,1.0023069381713867,-34.08015079498291,0.2,6734
-0.14960884852686082,-0.27972971753517323,-164.46154252,4440,-0.0005758274130004365,8.19225291100641e-05,260.23,0.0,-0.5,-0.5192753441109581,0.0,-0.005919711347641989,-8.151509057674758e-05,0.0,-0.8245550496564218,0.0112896,2727936,148,-0.03425073442880121,-0.15264344282368705,-1.4150745282620756,-0.3774281743061068,-0.14869407618904118,0.031548153445350405,0.01,0.647403392,-0.018258732303182666,-0.4564562747938653,26.69344,0.0,-5.52145292745085e-08,-0.09778476228648107,-0.8644138286263798,0.0,614,0.0,-0.006100647507183667,0.06698670592159033,-0.3609725534915924,0.027236134,0.25989990234375,0.000299322624,-0.023542085359804333,0.5780384540557861,1.0028163194656372,-34.08479194641113,0.2,6738
-0.1587981588961931,-0.28966232533989883,-162.12741681,4440,-0.000588876789059784,6.40189100522548e-05,249.55,0.0,-0.5,-0.5159627644392976,0.0,-0.006070313657541463,-8.307576913685902e-05,0.0,-0.8033105127739466,0.0113664,2746368,149,-0.03343629683354257,-0.1535072780172613,-1.4145506417666383,-0.38680467704850435,-0.1482024097619491,0.030478399237859364,0.01,0.647385728,-0.007607265555444788,-0.4912225613579604,26.70496,0.0,-5.214436944037656e-08,-0.09772800450637338,-0.9283762183102644,0.0,618,0.0,-0.004162582065974776,0.06672942824661732,-0.36962658166885376,0.03052618,0.26671142578125,0.000299318016,-0.026483463135082274,0.62087082862854,1.0027713775634766,-34.0874641418457,0.2,6742
-0.1566225734689217,-0.265615978713643,-162.74741651,4440,-0.0005860696175053245,4.068997805006802e-05,252.02,0.0,-0.5,-0.5202874601131957,0.0,-0.00605826155238867,-8.33733400143942e-05,0.0,-0.8166642549998512,0.0114432,2764800,150,-0.03358213870074791,-0.15316219231104256,-1.4188508047463564,-0.41756011523684256,-0.13262232243269284,0.03026549438316513,0.01,0.647368064,-0.006936024486275092,-0.4887351820376156,26.71648,0.0,-5.4217589186113554e-08,-0.09771680848312257,-0.8534687425482331,0.0,622,0.0,-0.0023628638995837215,0.053060841374099256,-0.3730807602405548,0.029267058,0.25899658203125,0.000299313408,-0.027894193143583833,0.5688377618789673,1.0025008916854858,-34.08296012878418,0.2,6746
