time/iterations,reward_terms/stance,reward_terms/stop,reward_terms/phase_contact,reward_terms/assist_pen,reward_terms/time,reward_terms/torque,reward_terms/lat_vel,curriculum/sprint_dist_m,reward_terms/duty_sym,reward_terms/action_rate,reward_terms/fwd_speed,time/time_elapsed,reward_terms/stance_time,curriculum/ctrl_jitter_ms,curriculum/stance_ratio,reward_terms/energy,reward_terms/coef_rate,reward_terms/upright,reward_terms/vz,time/fps,reward_terms/motor_vel,time/total_timesteps,reward_terms/foot_slip,curriculum/eff_scale,reward_terms/angmom,reward_terms/alive,reward_terms/hip_roll,reward_terms/foot_ahead,reward_terms/step_rate,ankle/ankle_spring_trq_peak,ankle/ankle_defl_peak,curriculum/ent_coef,reward_terms/clearance,rollout/ep_len_mean,reward_terms/residual,ankle/ankle_spring_energy_peak,reward_terms/air_time,reward_terms/height,reward_terms/overrun,reward_terms/ang_xy,rollout/ep_rew_mean,reward_terms/residual_rate,curriculum/ctrl_drop_prob,train/clip_fraction,train/loss,train/n_updates,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/std
1025,-5.658886764920655e-08,0.0,-0.6104594422093351,0.0,-0.5,-0.008675653336040865,-1.3776471689869367e-08,36.79648,0.0,-0.06373362268275985,-1.7932745490554491,4475,-0.019018452504598018,0.0,0.631912064,-0.000278042025385513,-0.8623421819755197,-0.8810128922933719,-0.17866179010346192,4221,-3.5207196293530255e-05,18892800,-0.09109234463340017,0.0786432,-0.3091527627825659,0.0,-0.005724611236600717,0.0,-0.0022135416666666683,35.12269287651579,0.10035055107575941,0.01,0.02627577469827532,206.58,-0.10135788228729296,2.0162631586233415,0.0,-0.05459797552765273,0.0,-0.09845029655461156,-150.38227638999996,0.0,0.0,0.1698974609375,-0.3580109179019928,4096,-34.071345520019534,0.00020479837112361566,0.2,0.9969873428344727,0.016618513,-0.009545805398374796,0.000290562816,1.0017750263214111
1026,-1.6281405605387136e-07,0.0,-0.6184962093692156,0.0,-0.5,-0.00882094293208547,-1.4229405787815479e-08,36.808,0.0,-0.06449352401815046,-1.807522966309583,4480,-0.02203045887128812,0.0,0.6318944,-0.00028221704443943675,-0.8662543129736705,-0.8899100457785261,-0.17892521329974653,4221,-3.537518077316049e-05,18911232,-0.09473553269713783,0.07872,-0.3163520357271597,0.0,-0.0065520384157087865,0.0,-0.0022135416666666688,34.431499537051266,0.09837571296300363,0.01,0.02601401233607607,208.47,-0.10123886334707971,2.330252222626597,0.0,-0.05477350426372965,0.0,-0.09897798957287401,-150.86724035999998,0.0,0.0,0.1518798828125,-0.3577456772327423,4100,-34.069937515258786,0.00020825786850764416,0.2,0.9970643520355225,0.01621758,-0.011233187513425946,0.00029055359999999997,1.0015699863433838
1027,0.0,0.0,-0.6177398012592421,0.0,-0.5,-0.008888798203866932,-1.76378159848978e-08,36.81952,0.0,-0.06358910991056944,-1.8118490510111458,4484,-0.017568938177040156,0.0,0.631876736,-0.00028268612597404184,-0.8642151576267384,-0.896834483948346,-0.18239914241996705,4221,-3.5662967541922664e-05,18929664,-0.09640548154950007,0.0787968,-0.31252116070067637,0.0,-0.009241333869525546,0.0,-0.0022135416666666683,35.43883300605224,0.10125380858872068,0.01,0.02520488728568957,205.2,-0.1012617068526446,2.8401196091402667,0.0,-0.05533382347641111,0.0,-0.09881203786205922,-150.05517183999999,0.0,0.0,0.15465087890625,-0.36511853337287903,4104,-34.06818141937256,0.00021514556792681105,0.2,0.9966084361076355,0.014856949,-0.010232733434531838,0.000290544384,1.0016916990280151
1028,0.0,0.0,-0.6163029732470255,0.0,-0.5,-0.008954978926825927,-1.4113468189606882e-08,36.83104,0.0,-0.06283494124322579,-1.7920413136924194,4488,-0.01975846808313185,0.0,0.631859072,-0.0002814605376890602,-0.8624931629971766,-0.8812069014596465,-0.18389159368724559,4221,-3.555299012951226e-05,18948096,-0.08754897320334519,0.0788736,-0.31763244237686045,0.0,-0.005556902495978438,0.0,-0.00231119791666667,34.993855527146096,0.09998244436327455,0.01,0.025846179339293437,206.95,-0.1017517777900377,2.1960375663442324,0.0,-0.05442506363245988,0.0,-0.1028845625936366,-150.48144705,0.0,0.0,0.17410888671875,-0.36182209849357605,4108,-34.07615642547607,0.00023645887777092866,0.2,0.9970347285270691,0.016800981,-0.01074976536910981,0.000290535168,1.002288579940796
1029,-1.5338435225349023e-07,0.0,-0.6168820660499609,0.0,-0.5,-0.008952673597166243,-1.4272846456260376e-08,36.84256,0.0,-0.0636127386837675,-1.826885025652176,4492,-0.019780981902537558,0.0,0.631841408,-0.00029003189637193496,-0.8699521205978917,-0.898954638456956,-0.1852460367711925,4221,-3.606371941579831e-05,18966528,-0.10535777774013984,0.0789504,-0.32078433055412214,0.0,-0.004647921743895309,0.0,-0.0023111979166666693,32.77933948124142,0.09365525566068977,0.01,0.026791411536879365,208.19,-0.10130845947652227,2.07734985910493,0.0,-0.05602544566130049,0.0,-0.10168525393462739,-150.77645017999998,0.0,0.0,0.1786376953125,-0.3591872453689575,4112,-34.077517127990724,0.00024028216867009178,0.2,0.9965236186981201,0.016691616,-0.008557600830681623,0.00029052595199999996,1.0020850896835327
1030,0.0,0.0,-0.6187214901564712,0.0,-0.5,-0.009061914772976656,-1.3492322684749851e-08,36.85408,0.0,-0.06224329056958904,-1.8009844031670765,4497,-0.019472415413474664,0.0,0.631823744,-0.00028120689118847956,-0.8617511154817307,-0.8948586895605357,-0.17760795853540334,4221,-3.530108840094041e-05,18984960,-0.0917280055524863,0.0790272,-0.31631612899398376,0.0,-0.003313058203667563,0.0,-0.0022569444444444473,34.07520148771495,0.09735771853632844,0.01,0.025395427474703296,207.51,-0.10168241152473462,1.6983271345302804,0.0,-0.05456413058173832,0.0,-0.09900161169642219,-150.63609085,0.0,0.0,0.1731689453125,-0.36300045251846313,4116,-34.070922660827634,0.00021409716864582152,0.2,0.9969680905342102,0.016845867,-0.011026040703291074,0.000290516736,1.0015838146209717
1031,0.0,0.0,-0.6234252399143946,0.0,-0.5,-0.009084906385809857,-1.3647761448357985e-08,36.8656,0.0,-0.06280415612443697,-1.8024636242329097,4502,-0.0188494531030301,0.0,0.63180608,-0.00028014538755045265,-0.8790751960436317,-0.894400587895965,-0.17831851283826788,4220,-3.551543126170088e-05,19003392,-0.09877846583430251,0.079104,-0.31591054850230726,0.0,-0.004681089254741037,0.0,-0.002213541666666668,33.76861672323062,0.09648176206637321,0.01,0.025568149880112873,205.86,-0.10178381419563504,1.6687584912479436,0.0,-0.054221162102943025,0.0,-0.0991992403241641,-150.23501449999998,0.0,0.0,0.16854248046875,-0.3540284335613251,4120,-34.071062088012695,0.00025437836884520946,0.2,0.9968277215957642,0.016268907,-0.007920617295894772,0.00029050752,1.0017962455749512
1032,-4.269757780288138e-05,0.0,-0.6081784222740215,0.0,-0.5,-0.008704703484227864,-1.5041332517943176e-08,36.87712,0.0,-0.06410207562483781,-1.8260241337116159,4507,-0.0188296519465641,0.0,0.631788416,-0.00028426194734195554,-0.8626696372181707,-0.8822581333205446,-0.18661114629737383,4220,-3.556129427229479e-05,19021824,-0.09996136953701827,0.0791808,-0.31973678739025446,0.0,-0.0074029080447835455,0.0,-0.002148437500000001,34.67961614974474,0.09908461757069925,0.01,0.028557062588827897,209.22,-0.10158385631506958,2.3375283133720606,0.0,-0.05716088977209748,0.0,-0.09934802439228382,-151.05858692000004,0.0,0.0,0.15767822265625,-0.3526061177253723,4124,-34.072263145446776,0.000271944553242065,0.2,0.9965299367904663,0.015695354,-0.008647480164654553,0.000290498304,1.0018000602722168
1033,-3.8206678496375243e-10,0.0,-0.6143361455449955,0.0,-0.5,-0.008969126578490333,-1.3399365561828676e-08,36.888639999999995,0.0,-0.06387440101056281,-1.8147231556925298,4511,-0.020430663986998197,0.0,0.631770752,-0.0002840128706384169,-0.866854377223685,-0.8872585863749499,-0.17968442196457912,4220,-3.5571362317067775e-05,19040256,-0.08320902643316494,0.0792576,-0.3172144186589957,0.0,-0.0048740443648468855,0.0,-0.0022243923611111127,33.76013926579466,0.09645754075941332,0.01,0.02607452358643032,210.07,-0.1018306142591686,2.2766510934337094,0.0,-0.055670791638905426,0.0,-0.09673102326361163,-151.26639896,0.0,0.0,0.17166748046875,-0.3582095801830292,4128,-34.07291107177734,0.0002363307801715564,0.2,0.9966156482696533,0.01812344,-0.010129379678983242,0.000290489088,1.0017907619476318
1034,-4.222886120116081e-06,0.0,-0.6177694472756119,0.0,-0.5,-0.009243531801635452,-1.4390808745067991e-08,36.90016,0.0,-0.06390908318171325,-1.8180164232973044,4515,-0.019074874165299762,0.0,0.631753088,-0.000279217906214792,-0.8648005763260119,-0.8966733905575553,-0.18071321885317126,4220,-3.5169649477365906e-05,19058688,-0.0897928367974688,0.0793344,-0.3218346660113924,0.0,-0.004182200126326832,0.0,-0.0020941840277777777,32.82239194463572,0.0937782626989592,0.01,0.02664481036697839,208.11,-0.10191131791773744,1.7403777035787455,0.0,-0.054942287669374625,0.0,-0.09889838895832133,-150.76396214,0.0,0.0,0.16986083984375,-0.3606729209423065,4132,-34.07156410217285,0.00018883810116676614,0.2,0.9971319437026978,0.015553735,-0.009638491529040038,0.000290479872,1.0016677379608154
1035,0.0,0.0,-0.6221659135781761,0.0,-0.5,-0.009325920995456023,-1.4011268014251804e-08,36.911680000000004,0.0,-0.06173427697225001,-1.790118867233943,4520,-0.019482994933948956,0.0,0.631735424,-0.0002779652754457968,-0.8602343146748719,-0.8816124359412844,-0.17882188626854267,4220,-3.548698435246685e-05,19077120,-0.0923943781945385,0.0794112,-0.3172446039787417,0.0,-0.0051667511767582285,0.0,-0.002322048611111115,37.7040444297087,0.10772584122773915,0.01,0.02582761769878213,209.33,-0.10231178597181129,2.4065730928376503,0.0,-0.05402266834931049,0.0,-0.09838440517127395,-151.08174787,0.0,0.0,0.17655029296875,-0.3640758991241455,4136,-34.07039527893066,0.00018965048147947527,0.2,0.9972066283226013,0.016417567,-0.011030426644720138,0.00029047065599999996,1.001521110534668
1036,-1.4553488754524955e-08,0.0,-0.6248578733992795,0.0,-0.5,-0.00906009515275781,-1.3864973384347056e-08,36.9232,0.0,-0.061445982188534684,-1.788805169179758,4524,-0.020622858591701113,0.0,0.63171776,-0.00027494306112485565,-0.8486752483224627,-0.882857582544707,-0.1795827741466487,4220,-3.5438814315153606e-05,19095552,-0.08595685907670397,0.079488,-0.31487413444226664,0.0,-0.0037628412522236216,0.0,-0.0023220486111111146,33.24175056113492,0.0949764301746712,0.01,0.02575990829750843,208.9,-0.10207743790314029,1.7591158929943094,0.0,-0.05397447007413968,0.0,-0.09894251998783263,-150.97658721,0.0,0.0,0.18074951171875,-0.3564896583557129,4140,-34.073780632019044,0.00024006533494684844,0.2,0.9967371225357056,0.017683739,-0.010980013280641288,0.00029046143999999997,1.001878261566162
1037,-1.0169147314249808e-07,0.0,-0.6180197349627254,0.0,-0.5,-0.009289051221815782,-1.3761797861421156e-08,36.93472,0.0,-0.06402972102259015,-1.794467969213618,4528,-0.021719316678677894,0.0,0.631700096,-0.0002804927037244981,-0.8540549207682515,-0.8825793424426193,-0.17925564767700564,4220,-3.513208456828296e-05,19113984,-0.09011694839125488,0.0795648,-0.3118623318969524,0.0,-0.00412611006525183,0.0,-0.002235243055555558,33.473414118261836,0.09563832605217668,0.01,0.026099035964632082,210.08,-0.1018265749661556,1.7782446448844773,0.0,-0.05489275982855794,0.0,-0.09677448194238877,-151.28933552,0.0,0.0,0.163916015625,-0.3631633520126343,4144,-34.07312488555908,0.000229498900444014,0.2,0.9969130158424377,0.016502911,-0.010686413617804646,0.000290452224,1.0017690658569336
1038,0.0,0.0,-0.6114882931972695,0.0,-0.5,-0.008913388989509198,-1.517819656127833e-08,36.94624,0.0,-0.06343194225139452,-1.8247274621006797,4533,-0.019527347800451227,0.0,0.6316824320000001,-0.00028271331404009897,-0.8480390753235446,-0.8906397513267478,-0.18651005848173785,4220,-3.588262306304453e-05,19132416,-0.09400804356432034,0.0796416,-0.32345326906581484,0.0,-0.004909579438661824,0.0,-0.0022569444444444464,34.86545243970189,0.09961557839914825,0.01,0.02694758495176113,210.7,-0.10192251986564141,2.1676318269083437,0.0,-0.056543943307089256,0.0,-0.09929040594871574,-151.42080764,0.0,0.0,0.18465576171875,-0.35688674449920654,4148,-34.0734525680542,0.00020752006748807615,0.2,0.9970384240150452,0.016784063,-0.009364909259602427,0.000290443008,1.00169038772583
1039,-5.831593658146497e-08,0.0,-0.6196453576426778,0.0,-0.5,-0.009093488134219768,-1.5339045187931783e-08,36.95776,0.0,-0.06282694381279325,-1.8002457973105115,4537,-0.020363662584309675,0.0,0.631664768,-0.0002850005344884098,-0.8534428639014414,-0.8791875414100232,-0.179379828649217,4220,-3.611784173526717e-05,19150848,-0.09474181448849904,0.0797184,-0.31702807216173345,0.0,-0.0067726289205405805,0.0,-0.0022460937500000024,33.275544140775125,0.09507298325935751,0.01,0.026264103166737565,208.6,-0.10211256598143226,2.284314480395367,0.0,-0.0545133188924635,0.0,-0.09788590498613138,-150.89035454999998,0.0,0.0,0.17041015625,-0.36029815673828125,4152,-34.06788082122803,0.00021563147820415906,0.2,0.9969052076339722,0.016012874,-0.009163520159199834,0.00029043379199999997,1.0012366771697998
1040,-3.1756549495997803e-07,0.0,-0.6112447794828522,0.0,-0.5,-0.0088805507942607,-1.367748523408931e-08,36.96928,0.0,-0.06286334757055581,-1.8145149097033355,4541,-0.018977762157899432,0.0,0.631647104,-0.0002833604996038346,-0.8382646841969268,-0.8841120785376649,-0.18628217977099545,4220,-3.56842193280277e-05,19169280,-0.09026460217712025,0.0797952,-0.3205775198048259,0.0,-0.0044230236161733015,0.0,-0.00205078125,35.5361611758816,0.10153188907394745,0.01,0.027268577971126255,209.4,-0.10198165714316852,1.8308224980611274,0.0,-0.056131346435862914,0.0,-0.09645732989611205,-151.10886942,0.0,0.0,0.15869140625,-0.36559316515922546,4156,-34.07030334472656,0.0002158172894269228,0.2,0.9968372583389282,0.0152227385,-0.010518843692261725,0.000290424576,1.0016409158706665
1041,0.0,0.0,-0.6171383847818469,0.0,-0.5,-0.009327604756761948,-1.516633839176302e-08,36.9808,0.0,-0.06151461495163836,-1.803964784921151,4546,-0.01936987805109109,0.0,0.63162944,-0.00028647573981503227,-0.8603506839767867,-0.8952974661496749,-0.17969735227954386,4220,-3.6162731004094235e-05,19187712,-0.09435505133421655,0.079872,-0.3211364009275903,0.0,-0.0036634259115354085,0.0,-0.0024088541666666707,34.149838143705416,0.09757096612487262,0.01,0.026190599915116478,205.26,-0.10225148253355615,1.6872289658793915,0.0,-0.05483285559540529,0.0,-0.09990346996512488,-150.09619705,0.0,0.0,0.1570556640625,-0.3600415587425232,4160,-34.06977787017822,0.00019100512727163733,0.2,0.9971776008605957,0.015008596,-0.009808376501314341,0.00029041536,1.0016865730285645
1042,-4.820126680290675e-09,0.0,-0.6150834320112621,0.0,-0.5,-0.009119706958643668,-1.5229420564054207e-08,36.99232,0.0,-0.06275163212126543,-1.8149459162268764,4550,-0.019227598994297698,0.0,0.6316117760000001,-0.0002903274698870564,-0.855653497270833,-0.8900972525182552,-0.185242522338939,4220,-3.621074113159106e-05,19206144,-0.10614579905751263,0.0799488,-0.32050287107881636,0.0,-0.005044838762888593,0.0,-0.0022677951388888912,33.469020775920086,0.09562577364548597,0.01,0.026696013095371895,208.81,-0.10214241863396169,2.2192033439139314,0.0,-0.055858996762646794,0.0,-0.09930334184942624,-150.96149445,0.0,0.0,0.15389404296875,-0.3599984347820282,4164,-34.06882667541504,0.0003064691605686676,0.2,0.9962738752365112,0.014605509,-0.009768630540929735,0.00029040614399999996,1.0017026662826538
1043,0.0,0.0,-0.618896758800581,0.0,-0.5,-0.009377817529312353,-1.3683158751311516e-08,37.00384,0.0,-0.06182333152159573,-1.7837230572666067,4554,-0.019687532133603882,0.0,0.631594112,-0.00028846692290326225,-0.8514237270789987,-0.8806953752648056,-0.17779042604498552,4220,-3.6185396239200976e-05,19224576,-0.09515348859182209,0.0800256,-0.316451434898118,0.0,-0.00448632915711203,0.0,-0.0021050347222222225,32.60225213805015,0.09314929182300041,0.01,0.026224598465289652,206.82,-0.10219129667201557,1.8703463544223582,0.0,-0.05417353280760159,0.0,-0.09811499103541783,-150.44390459,0.0,0.0,0.16505126953125,-0.35971274971961975,4168,-34.068560409545896,0.0002793061386910267,0.2,0.9965238571166992,0.016122883,-0.008641239942517132,0.000290396928,1.0015501976013184
1044,0.0,0.0,-0.607589639125281,0.0,-0.5,-0.008921577489320123,-1.5679384329547615e-08,37.01536,0.0,-0.06304299112817725,-1.862917691030263,4559,-0.017507904348248202,0.0,0.631576448,-0.00028670719401197974,-0.8681191115378475,-0.8907084884506106,-0.19394025939990456,4220,-3.638241358354341e-05,19243008,-0.099188002486597,0.0801024,-0.3406123672389446,0.0,-0.005055762849772715,0.0,-0.0021701388888888903,33.93902409212096,0.09696864026320273,0.01,0.029309355005892934,208.7,-0.10178354208618322,1.866785306408128,0.0,-0.05841307662088788,0.0,-0.10032752370804357,-150.93162361999998,0.0,0.0,0.1649658203125,-0.36136120557785034,4172,-34.062048530578615,0.00029467457643477245,0.2,0.9968307614326477,0.0141725885,-0.010028882382903248,0.000290387712,1.001226782798767
1045,-1.46396820746467e-06,0.0,-0.6077820109834353,0.0,-0.5,-0.009172248054038476,-1.427865854256979e-08,37.02688,0.0,-0.06344697220738539,-1.8234934402897958,4563,-0.020584609040977538,0.0,0.631558784,-0.0002940119756787316,-0.8511968670163177,-0.8828122638867467,-0.18329029993476015,4220,-3.647370226948522e-05,19261440,-0.09460178402319826,0.0801792,-0.32681323185442396,0.0,-0.005096926835386208,0.0,-0.002202690972222225,32.97987677347199,0.09422821935277712,0.01,0.027829048507977707,209.54,-0.10192505776974042,2.275179395329493,0.0,-0.05614483563327523,0.0,-0.099781910201609,-151.11889147000002,0.0,0.0,0.1439697265625,-0.35935544967651367,4176,-34.066360282897946,0.0003939444999559782,0.2,0.9962713718414307,0.014548627,-0.00853063112590462,0.000290378496,1.0015552043914795
1046,-1.232984979215742e-07,0.0,-0.6063691459452198,0.0,-0.5,-0.008917125877177646,-1.5254887935749855e-08,37.038399999999996,0.0,-0.0641466044299215,-1.855599078609722,4567,-0.020268854476550285,0.0,0.6315411200000001,-0.00029732411372768966,-0.8593674788329875,-0.8858280792980019,-0.1873934009608032,4220,-3.6103606740185386e-05,19279872,-0.1023623325503693,0.080256,-0.33087090646412715,0.0,-0.007225798329968136,0.0,-0.002235243055555558,33.44265808161567,0.09555045166175904,0.01,0.02901150389842716,209.95,-0.10195445721772618,2.1740317116486856,0.0,-0.05781798482724471,0.0,-0.09733395063108952,-151.24835809999996,0.0,0.0,0.1870361328125,-0.3628048300743103,4180,-34.069389533996585,0.00027489043641253373,0.2,0.9952083230018616,0.017768558,-0.010536994913127273,0.00029036928,1.0016518831253052
1047,-1.8839208128407263e-05,0.0,-0.6067664901729125,0.0,-0.5,-0.009124429159700726,-1.4321416115761797e-08,37.04992,0.0,-0.0625769864328059,-1.8120260495698781,4572,-0.016941365553066134,0.0,0.631523456,-0.0002936246298074681,-0.8648357484653966,-0.881167369175469,-0.1794491444483875,4220,-3.6775947464925715e-05,19298304,-0.11130997616111207,0.0803328,-0.3307015950755716,0.0,-0.005777927874325297,0.0,-0.0022026909722222244,35.10443575093576,0.10029838785981646,0.01,0.028597516559833884,206.26,-0.1018797972167529,2.1591483247151935,0.0,-0.05541471502416041,0.0,-0.10070559999377152,-150.30984724,0.0,0.0,0.1902099609375,-0.36045512557029724,4184,-34.07464942932129,0.0002205590732046403,0.2,0.9964846968650818,0.018699596,-0.011266302515286953,0.000290360064,1.0020054578781128
1048,0.0,0.0,-0.619484429621585,0.0,-0.5,-0.009304441350895767,-1.382258697346062e-08,37.06144,0.0,-0.06107418784096768,-1.8238344428872924,4576,-0.01886979627306573,0.0,0.631505792,-0.00028803113583135003,-0.8591546560211473,-0.8946296417829152,-0.1805523203987906,4220,-3.655609750097615e-05,19316736,-0.09831449810146581,0.0804096,-0.32761256422381196,0.0,-0.004032410185503548,0.0,-0.0022135416666666683,32.75319929491711,0.09358056941404888,0.01,0.02689009794717205,209.07,-0.10247736279767163,1.9419010594752981,0.0,-0.05518672662245773,0.0,-0.09894507063717543,-151.01263467,0.0,0.0,0.17197265625,-0.36201998591423035,4188,-34.07407360076904,0.00021731137239839883,0.2,0.9967241883277893,0.015229158,-0.010610323026776313,0.000290350848,1.001807451248169
1049,-4.457748111308985e-05,0.0,-0.6145086484767914,0.0,-0.5,-0.009693444295991076,-1.2756416552584046e-08,37.07296,0.0,-0.061275491174590885,-1.80614417449012,4580,-0.019209424300546136,0.0,0.631488128,-0.0002906019030148576,-0.8510798429930974,-0.8794967556444162,-0.17897452669789912,4221,-3.641971375947424e-05,19335168,-0.09189410321633164,0.0804864,-0.324522939215727,0.0,-0.0038886028834085795,0.0,-0.0021701388888888903,33.628599964957026,0.0960817141855915,0.01,0.028004017425314505,206.95,-0.10235708004574137,1.6596989908502637,0.0,-0.05535242817248756,0.0,-0.09735086729535646,-150.49355060000002,0.0,0.0,0.1623291015625,-0.3603369891643524,4192,-34.075559043884276,0.00023010050354059785,0.2,0.997033417224884,0.015437439,-0.010130231152288616,0.00029034163199999997,1.0019516944885254
1050,-5.716807060683615e-05,0.0,-0.6134955042015731,0.0,-0.5,-0.009927752886926272,-1.2091106565221785e-08,37.08448,0.0,-0.05998183624699655,-1.7820480001975996,4584,-0.01838179230010913,0.0,0.6314704640000001,-0.0002925378723252936,-0.8558318429806896,-0.8714483084540147,-0.1762156114203216,4221,-3.666434395694619e-05,19353600,-0.09353352618096596,0.0805632,-0.3222349596157798,0.0,-0.00410913910056871,0.0,-0.0021158854166666674,35.61011597521424,0.10174318850061212,0.01,0.02794707884736788,207.81,-0.10264804762633796,1.8419165032770655,0.0,-0.05390939367841829,0.0,-0.09703678865858834,-150.68984077000002,0.0,0.0,0.1719482421875,-0.3642423152923584,4196,-34.070419502258304,0.0002576182640041225,0.2,0.9974477887153625,0.016365444,-0.011192676902282983,0.000290332416,1.0016789436340332
1051,-4.56976589472507e-06,0.0,-0.5973151514677463,0.0,-0.5,-0.009487473361207064,-1.381851833535979e-08,37.096000000000004,0.0,-0.06048708954000606,-1.8260342698915923,4589,-0.017564736342238676,0.0,0.6314528,-0.0003008461585396451,-0.8338271121315627,-0.877420294591184,-0.18542311244652632,4221,-3.7474273220025774e-05,19372032,-0.11004439771825508,0.08064,-0.32848102677380414,0.0,-0.006559198015820376,0.0,-0.002300347222222226,35.58940707543422,0.10168402021552633,0.01,0.02990280403567263,205.63,-0.10222402424464978,2.0485786887917583,0.0,-0.057551269057231486,0.0,-0.09857982890688138,-150.17804747999998,0.0,0.0,0.17047119140625,-0.36063051223754883,4200,-34.07054462432861,0.00027586046417127363,0.2,0.9970495104789734,0.014696111,-0.00990974623709917,0.0002903232,1.001854658126831
1052,-1.4717267977911483e-05,0.0,-0.609491154578167,0.0,-0.5,-0.009592090050912527,-1.3673957591709121e-08,37.10752,0.0,-0.059877608540190974,-1.8306575620409558,4593,-0.0189728798496718,0.0,0.631435136,-0.0002899522257550074,-0.8537996788374523,-0.8890126857605609,-0.1858828079452632,4221,-3.696431527675457e-05,19390464,-0.09037564981551222,0.0807168,-0.33616183532742694,0.0,-0.00399720049470906,0.0,-0.0023546006944444487,33.097623411365475,0.09456463831818707,0.01,0.02944927328644798,209.62,-0.10235080264670558,1.8027760335744452,0.0,-0.057271913257216464,0.0,-0.09895370165952472,-151.18448254999998,0.0,0.0,0.16180419921875,-0.363736629486084,4204,-34.073013877868654,0.00022350778090185486,0.2,0.9965533018112183,0.015838075,-0.008196769107598811,0.00029031398399999997,1.001829981803894
1053,-1.4068223911836412e-05,0.0,-0.6076833922892203,0.0,-0.5,-0.009604085814352794,-1.3283020567076806e-08,37.11904,0.0,-0.060970591716590215,-1.8358536192787867,4597,-0.019941707461839542,0.0,0.631417472,-0.0002951972565329805,-0.8546918901670405,-0.8935613847049986,-0.18184410602834397,4221,-3.666129603846811e-05,19408896,-0.09362816925738233,0.0807936,-0.33448105222298147,0.0,-0.0040651133621530415,0.0,-0.0023111979166666697,33.26412410652029,0.09504035459005797,0.01,0.02861722348016594,208.41,-0.10235545932346998,1.6105472373253753,0.0,-0.056469029086332716,0.0,-0.09719376419069861,-150.88019527000003,0.0,0.0,0.15582275390625,-0.35604238510131836,4208,-34.07948169708252,0.00023243072500918062,0.2,0.9965949058532715,0.014190346,-0.009208620409481227,0.000290304768,1.002342700958252
1054,-3.869986760271456e-06,0.0,-0.6093847910836554,0.0,-0.5,-0.009656075269302029,-1.2636550265058779e-08,37.13056,0.0,-0.06195293995823535,-1.8212900148474342,4602,-0.01874081151133093,0.0,0.6313998080000001,-0.00030583770977938175,-0.8561775293082816,-0.8748937092480447,-0.1785567436632573,4221,-3.730499666373944e-05,19427328,-0.1039380498173206,0.0808704,-0.3300876612829804,0.0,-0.006179798038196182,0.0,-0.0022352430555555576,33.45331338613527,0.09558089538895792,0.01,0.029664598566614145,209.44,-0.10232110927286231,2.1119893007589647,0.0,-0.05627481612502091,0.0,-0.09687936705589845,-151.10772719,0.0,0.0,0.1409423828125,-0.35703927278518677,4212,-34.08062038421631,0.00022916150337550789,0.2,0.9965912699699402,0.013270658,-0.008293629804393276,0.000290295552,1.0022149085998535
1055,-3.6310980389231396e-05,0.0,-0.6044835474394165,0.0,-0.5,-0.009775021208378568,-1.2734612639897793e-08,37.14208,0.0,-0.0605856707262739,-1.8433740140915544,4606,-0.017229585918054607,0.0,0.631382144,-0.00030128184499504245,-0.8523721790616635,-0.8905234951334986,-0.1844064466753415,4221,-3.7276739271376266e-05,19445760,-0.09997588186695062,0.0809472,-0.3369028559357836,0.0,-0.00480395643545789,0.0,-0.002213541666666668,34.54603153653427,0.09870294724724077,0.01,0.0296443775998188,206.94,-0.10265601970745858,2.3455765998913134,0.0,-0.057933110819647214,0.0,-0.09851035429343534,-150.47889891,0.0,0.0,0.1564453125,-0.35940682888031006,4216,-34.075490379333495,0.00021232462677289732,0.2,0.997132420539856,0.015190363,-0.009340585139580072,0.00029028633599999996,1.0018991231918335
1056,-2.4377419490003905e-05,0.0,-0.600282121998273,0.0,-0.5,-0.009522860290344567,-1.3281038885312967e-08,37.1536,0.0,-0.06028906990780336,-1.8359665434416135,4610,-0.01762197156494949,0.0,0.63136448,-0.0002985438300060548,-0.8452893900629317,-0.8737125340304808,-0.18205133946499907,4221,-3.72462284141605e-05,19464192,-0.09420925385914673,0.081024,-0.3284544752923939,0.0,-0.006801704578453785,0.0,-0.002224392361111113,32.08287379090814,0.09166535368830897,0.01,0.02996243986156102,210.01,-0.1023672589320621,2.2194253525465575,0.0,-0.05742338633262516,0.0,-0.0977584791646521,-151.27345957,0.0,0.0,0.1489990234375,-0.36418190598487854,4220,-34.074798011779784,0.0001972777579794638,0.2,0.9971384406089783,0.015060058,-0.011198784701991826,0.00029027712,1.0020222663879395
