reward_terms/angmom,reward_terms/stance_time,curriculum/sprint_dist_m,reward_terms/coef_rate,reward_terms/ang_xy,time/fps,reward_terms/torque,rollout/ep_len_mean,ankle/ankle_defl_peak,curriculum/ent_coef,curriculum/stance_ratio,reward_terms/overrun,ankle/ankle_spring_energy_peak,reward_terms/lat_vel,reward_terms/height,reward_terms/motor_vel,curriculum/eff_scale,rollout/ep_rew_mean,curriculum/ctrl_drop_prob,reward_terms/alive,reward_terms/air_time,reward_terms/residual_rate,ankle/ankle_spring_trq_peak,reward_terms/fwd_speed,time/time_elapsed,reward_terms/stance,reward_terms/duty_sym,time/iterations,reward_terms/vz,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/hip_roll,reward_terms/step_rate,reward_terms/foot_slip,reward_terms/assist_pen,reward_terms/residual,reward_terms/upright,reward_terms/foot_ahead,time/total_timesteps,reward_terms/action_rate,reward_terms/energy,reward_terms/stop,reward_terms/clearance,reward_terms/time,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_range,train/approx_kl,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/entropy_loss
-0.2919107394446257,-0.10757098749551612,34.07776,-1.481474392240147,-0.0747835381427181,2554,-0.005160884175914468,98.34,0.5114225998943589,0.01,0.636080768,0.0,0.0,-2.074945145826507e-09,-0.038679697281175325,-1.4056836603035253e-05,0.0605184,-198.23911693999997,0.0,0.0,0.000316840163173361,0.0,0.0,-1.3885121517260899,1428,-0.0723385536913107,0.0,198,-0.14799026447777558,-0.5639282219944829,0.0,-0.04156840976816996,-0.01615668402777734,-0.4410170856453516,0.0,-0.0710355093080362,-0.2715672930376731,0.0,3649536,-0.21218156056790172,-0.00019092985692910848,0.0,0.02303984131815664,-0.5,0.7250055074691772,-0.0315159609192051,-0.40488529205322266,1.002442717552185,0.2,0.016904717,788,0.1465087890625,0.000292737792,0.005131111259106547,-34.08777542114258
-0.3146868857396677,-0.08775708398186705,34.12384,-1.4776720957288465,-0.07863166664399052,2554,-0.0047649975336578575,95.94,0.510092095834268,0.01,0.636010112,0.0,0.0,-2.202978294865028e-09,-0.04095829642083764,-1.4558234389885763e-05,0.0608256,-195.82946551,0.0,0.0,0.0003428817597321338,0.0,0.0,-1.4843439825413394,1435,-0.06686105440260005,0.0,199,-0.15777803301244828,-0.5421707257713247,0.0,-0.043268933790185725,-0.01657986111111064,-0.44392031290155365,0.0,-0.07105489626642186,-0.2828356484109087,0.0,3667968,-0.21129858691684725,-0.00019045199604105368,0.0,0.02549318456473247,-0.5,0.41011834144592285,-0.010159350035246461,-0.34361279010772705,1.0023853778839111,0.2,0.0163988,792,0.1365478515625,0.000292700928,0.03137569311074913,-34.07516460418701
-0.3121609490581846,-0.08354593073858672,34.16992,-1.474839902711822,-0.07782741736358924,2555,-0.004718376663792583,98.0,0.5090886225043364,0.01,0.635939456,0.0,0.0,-2.1220016757724213e-09,-0.040709726422995356,-1.4711808331272611e-05,0.0611328,-197.89104478999997,0.0,0.0,0.0003938800752318154,0.0,0.0,-1.4785311263782794,1442,-0.061274617912120334,0.0,200,-0.15674142921796302,-0.5472268492116376,0.0,-0.04219561154528792,-0.01694878472222174,-0.4494216978998638,0.0,-0.07127065912329117,-0.2813902113783781,0.0,3686400,-0.21085570381510457,-0.00019318923183552007,0.0,0.02471855066595263,-0.5,0.8564130663871765,-0.027691524318652228,-0.3912234306335449,1.0026013851165771,0.2,0.018174853,796,0.16624755859375,0.000292664064,0.0040616954676806925,-34.08757362365723
-0.2992506384412575,-0.10015941867863552,34.216,-1.4744646393728862,-0.07518725086460093,2555,-0.004945266042125654,101.01,0.5125587863542235,0.01,0.6358688,0.0,0.0,-2.1911880097946725e-09,-0.03791974684933331,-1.4729454600025085e-05,0.06144,-200.90391244000003,0.0,0.0,0.0002701821019096921,0.0,0.0,-1.4708801891529522,1449,-0.06995290277323186,0.0,201,-0.14675366247483707,-0.5506183621048722,0.0,-0.04098081861607413,-0.01676432291666619,-0.4639119358186197,0.0,-0.07127366291109809,-0.2580010597332348,0.0,3704832,-0.21142100989026194,-0.00019759727103999517,0.0,0.023160799725865037,-0.5,0.8591523170471191,-0.02712071453570388,-0.39332592487335205,1.0016553401947021,0.2,0.018538918,800,0.1641845703125,0.00029262719999999996,0.004052745189983398,-34.07353248596191
-0.28879618605321095,-0.09181143301733148,34.26208,-1.4806441977209182,-0.07542624486289887,2556,-0.00554482763507101,101.22,0.5153914659003562,0.01,0.635798144,0.0,0.0,-1.7776618499081263e-09,-0.03708120376116705,-1.5044321292540316e-05,0.0617472,-201.12167325,0.0,0.0,0.0004437932285428461,0.0,0.0,-1.4150832625161365,1456,-0.06558045484452031,0.0,202,-0.14421448593251285,-0.5553808273661293,0.0,-0.03942937682604354,-0.01659071180555509,-0.4831220983620352,0.0,-0.07145737393755108,-0.266937122482053,0.0,3723264,-0.21138846812167122,-0.00021006737443399166,0.0,0.023407144518937887,-0.5,0.9029716849327087,-0.029418988898396493,-0.39712288975715637,1.001319169998169,0.2,0.018212263,804,0.1729248046875,0.000292590336,0.0030735205742530524,-34.069945335388184
-0.2843619944034933,-0.0927033695802998,34.30816,-1.4776097169684108,-0.0723839488557251,2556,-0.005259078553207092,100.43,0.5118189205879506,0.01,0.635727488,0.0,0.0,-2.1313714546362376e-09,-0.03539646547664548,-1.4800453714872692e-05,0.0620544,-200.32955712000003,0.0,0.0,0.0001660154181687782,0.0,0.0,-1.4126623263914646,1463,-0.08625253892492835,0.0,203,-0.13878364783559752,-0.5593920475507237,0.0,-0.04061268187230514,-0.016514756944443987,-0.48781781488301257,0.0,-0.07128732819227562,-0.2550863062058797,0.0,3741696,-0.20839589472436384,-0.0002006665801358994,0.0,0.023084975492382212,-0.5,0.8784828186035156,-0.028778465825598686,-0.3950658142566681,1.0010807514190674,0.2,0.018305043,808,0.16800537109375,0.000292553472,0.004098362836521119,-34.06549854278565
-0.29712250227594744,-0.08214075508294627,34.354240000000004,-1.4688519235970403,-0.07549028513318988,2557,-0.005221854836172848,99.94,0.5116461943079234,0.01,0.635656832,0.0,0.0,-1.6891294288784445e-09,-0.03856794889911461,-1.5049678640070693e-05,0.0623616,-199.84080215000003,0.0,0.0,0.0003103297139104042,0.0,0.0,-1.4641555836081777,1470,-0.07124469543209934,0.0,204,-0.14995361439637075,-0.5610166294378813,0.0,-0.03836400385271517,-0.016569010416666197,-0.4952620492384054,0.0,-0.0713856705347148,-0.2606530598496589,0.0,3760128,-0.21105959368194657,-0.0002049771530011481,0.0,0.023133920364029063,-0.5,0.8656899929046631,-0.029449073353316636,-0.3928641378879547,1.0016326904296875,0.2,0.01821948,812,0.17801513671875,0.000292516608,0.004645682242698968,-34.07072982788086
-0.280734655576849,-0.08749991636432242,34.40032,-1.4667074988860591,-0.07271869177372514,2557,-0.005495860816060005,97.19,0.510713151952291,0.01,0.635586176,0.0,0.0,-2.121014349467928e-09,-0.03551662293339802,-1.5510409487368302e-05,0.0626688,-197.09016687,0.0,0.0,0.00026801203299934667,0.0,0.0,-1.4065200160416766,1477,-0.06340644099176691,0.0,205,-0.139363735875188,-0.5541961605017197,0.0,-0.03686018615557888,-0.01713324652777728,-0.4819085183379426,0.0,-0.07170437461871056,-0.25364696235453493,0.0,3778560,-0.211448355395017,-0.00021276051501710586,0.0,0.022966454837382824,-0.5,0.7578022480010986,-0.020336254424182697,-0.38177362084388733,1.0024824142456055,0.2,0.018216226,816,0.17772216796875,0.000292479744,0.008240703400224448,-34.0786527633667
-0.2832288710209237,-0.09865769034756038,34.4464,-1.4732513722231642,-0.07093532702548222,2558,-0.00559979388527459,99.57,0.5127106685538286,0.01,0.63551552,0.0,0.0,-1.857003368464894e-09,-0.036622615292116266,-1.4665157204202532e-05,0.062976,-199.45359036000002,0.0,0.0,0.00040039051802725426,0.0,0.0,-1.3994685486283411,1484,-0.06398734551119079,0.0,206,-0.141764159664288,-0.553095150297706,0.0,-0.033937016828391495,-0.016981336805555067,-0.4589218032221976,0.0,-0.07168819994447248,-0.25512558634642457,0.0,3796992,-0.21112858304306556,-0.00020537609982808266,0.0,0.0224681011684537,-0.5,0.8511838316917419,-0.028348352370085195,-0.3928455710411072,1.0023133754730225,0.2,0.01833038,820,0.1699951171875,0.00029244287999999997,0.00527587034739554,-34.08342227935791
-0.2810255086797484,-0.10717764116189857,34.49248,-1.4694239839115744,-0.07313895135781319,2558,-0.005669726162865006,98.83,0.51441096748591,0.01,0.635444864,0.0,0.0,-1.897527603250566e-09,-0.03604104245340177,-1.5226270759165844e-05,0.0632832,-198.73378799999998,0.0,0.0,0.00031575505272485316,0.0,0.0,-1.3886988511134246,1491,-0.07522567733782422,0.0,207,-0.14059264115835785,-0.5580297593545404,0.0,-0.036830778049973895,-0.01627604166666622,-0.48358508635717395,0.0,-0.0716940288693074,-0.2559196750909647,0.0,3815424,-0.20979020131025092,-0.00021186542628871485,0.0,0.022721973618466364,-0.5,0.576618492603302,-0.015693131857551633,-0.36975523829460144,1.0024385452270508,0.2,0.01883326,824,0.17369384765625,0.000292406016,0.013973004557192326,-34.07970695495605
-0.2671126329141328,-0.11158084993399421,34.538560000000004,-1.4633715655309212,-0.07201580463883538,2559,-0.006238365441179315,110.72,0.5125856480797326,0.01,0.635374208,0.0,0.0,-1.7569546868439065e-09,-0.03380442912779014,-1.5532276734676623e-05,0.0635904,-210.62973663,0.0,0.0,0.00023545990956740247,0.0,0.0,-1.3380158323659996,1498,-0.07573474050273338,0.0,208,-0.1316799726183194,-0.5636282045861087,0.0,-0.03584743294272383,-0.01627604166666622,-0.48179235637540047,0.0,-0.07190144625277593,-0.2457626302819218,0.0,3833856,-0.2093727617969005,-0.00022242343612216764,0.0,0.021049370271966402,-0.5,0.8036298751831055,-0.02402406472247094,-0.3846406638622284,1.0024043321609497,0.2,0.018384684,828,0.16236572265625,0.000292369152,0.007216934813186526,-34.083340072631835
-0.26568504506381885,-0.1400297463357371,34.58464,-1.469065926559308,-0.07027161492582605,2559,-0.006262132569824416,109.53,0.5115985312519473,0.01,0.635303552,0.0,0.0,-1.5529453723616575e-09,-0.03328108503430056,-1.4878127498542439e-05,0.0638976,-209.41184465999999,0.0,0.0,0.00018771683810175292,0.0,0.0,-1.3261046117723438,1504,-0.060916283580464,0.0,209,-0.12999459597517823,-0.576169124201469,0.0,-0.033160840162541144,-0.015798611111110684,-0.46051564120590105,0.0,-0.07192729850921221,-0.23280209907454374,0.0,3852288,-0.20931390428162955,-0.000215857220663704,0.0,0.02028433377552326,-0.5,0.8717349767684937,-0.029889733367599546,-0.3960058391094208,1.0019736289978027,0.2,0.018216966,832,0.1656494140625,0.000292332288,0.0045599138014949855,-34.0769905090332
-0.2638892306192797,-0.12407813666989871,34.63072,-1.45575784715454,-0.07378763434550178,2560,-0.006319306234770435,107.31,0.516306989672154,0.01,0.635232896,0.0,0.0,-1.7442203349503877e-09,-0.03340708555289189,-1.5619184380895657e-05,0.0642048,-207.17491769999998,0.0,0.0,0.00028645817656069994,0.0,0.0,-1.2968040714841824,1511,-0.0550437971250284,0.0,210,-0.1316854137142494,-0.5653883330961198,0.0,-0.03576343285999496,-0.015744357638888463,-0.4663012872069787,0.0,-0.07200439576560186,-0.24570613949627282,0.0,3870720,-0.2093143875914907,-0.00022483435531621212,0.0,0.021641862394908885,-0.5,0.8781774044036865,-0.029674573289230465,-0.3963562548160553,1.0022435188293457,0.2,0.017532885,836,0.1608642578125,0.00029229542399999997,0.004538172273896635,-34.079336929321286
-0.2635126652232848,-0.10107954889341879,34.6768,-1.4625683236238993,-0.07182635835523712,2560,-0.006057972184154572,97.22,0.5152100195453483,0.01,0.63516224,0.0,0.0,-1.9106087082683165e-09,-0.03327766603304217,-1.5743354736006843e-05,0.064512,-197.11467328000003,0.0,0.0,0.0002615015805026309,0.0,0.0,-1.3295709539071976,1518,-0.0769776379865959,0.0,211,-0.13086588704084925,-0.5657777403878145,0.0,-0.0326814682208805,-0.01641710069444399,-0.4839457652173458,0.0,-0.07203046316617849,-0.23927727231299892,0.0,3889152,-0.20944732369356098,-0.00022179342714925645,0.0,0.021561498975233153,-0.5,0.7407068610191345,-0.0233258691849187,-0.3768652379512787,1.0021836757659912,0.2,0.01809294,840,0.174609375,0.00029225856,0.010960211465135216,-34.07943058013916
-0.2754630662802245,-0.09989302977111139,34.722879999999996,-1.460006923939706,-0.0743992646019975,2561,-0.0058157393883249645,106.37,0.5127353553835944,0.01,0.635091584,0.0,0.0,-1.7632560329607835e-09,-0.03479412066124216,-1.6231951029030146e-05,0.0648192,-206.26528632999998,0.0,0.0,0.0002018227824009955,0.0,0.0,-1.384449574609875,1525,-0.06450159623724286,0.0,212,-0.1366607599780983,-0.5634740593215244,0.0,-0.03442631963565876,-0.01654730902777732,-0.5041235092981113,0.0,-0.07196201619332411,-0.23982501417631522,0.0,3907584,-0.21199301223616918,-0.0002267084465517025,0.0,0.021479698586624393,-0.5,0.7810966372489929,-0.02416438957443461,-0.3888368010520935,1.0027225017547607,0.2,0.01789352,844,0.16783447265625,0.000292221696,0.007688307506032288,-34.08488292694092
-0.2457003745993837,-0.14626291954805815,34.76896,-1.4640328183378133,-0.0691970851742301,2561,-0.006738783888523697,112.12,0.5127573426358285,0.01,0.635020928,0.0,0.0,-1.7477716818878688e-09,-0.029868236866743406,-1.5727282736586622e-05,0.0651264,-211.99869158,0.0,0.0,0.0002940537007008162,0.0,0.0,-1.2460645738243188,1532,-0.06607097509311109,0.0,213,-0.1180407475063064,-0.5783318023229791,0.0,-0.033220342537015314,-0.015462239583332926,-0.46951142430987086,0.0,-0.07214220258285808,-0.2252801775308378,0.0,3926016,-0.20900809896261896,-0.0002323184871921705,0.0,0.019809459294014564,-0.5,0.8201853036880493,-0.02750304520595819,-0.39342164993286133,1.0020520687103271,0.2,0.018334547,848,0.1663818359375,0.000292184832,0.006013677339069545,-34.08009376525879
-0.23899367116617334,-0.12373037322605443,34.815039999999996,-1.4632290506102135,-0.06639613535925618,2562,-0.006678170856496645,114.41,0.5124529634240718,0.01,0.634950272,0.0,0.0,-1.6669090326339526e-09,-0.02991575131474749,-1.5700681530253282e-05,0.0654336,-214.32816112,0.0,0.0,0.00022677939786161814,0.0,0.0,-1.268039798938115,1539,-0.06959826958911834,0.0,214,-0.11770673207736586,-0.5779793921338956,0.0,-0.032085400067662646,-0.016091579861110678,-0.4945097525678031,0.0,-0.07241881635488981,-0.22163070791977615,0.0,3944448,-0.20934886479980286,-0.0002314551565105126,0.0,0.01920951334505844,-0.5,0.8110305070877075,-0.02693560270126909,-0.3886197805404663,1.0018582344055176,0.2,0.016887143,852,0.165380859375,0.000292147968,0.008089221525005996,-34.07492733001709
-0.22709965411683639,-0.1401284755492169,34.86112,-1.4521925375296063,-0.06693241076998686,2562,-0.007381899259515727,118.89,0.5154274160699903,0.01,0.634879616,0.0,0.0,-1.5831340966400026e-09,-0.0279647348104192,-1.5807629965456763e-05,0.0657408,-218.75132501999997,0.0,0.0,0.000172525867431735,0.0,0.0,-1.188429835657602,1546,-0.07762311050195013,0.0,215,-0.1116739629161881,-0.5807472749317788,0.0,-0.0335237752985315,-0.015071614583332948,-0.476014658971197,0.0,-0.07252878951090988,-0.21026109413187255,0.0,3962880,-0.20721483458353399,-0.0002415125025191285,0.0,0.018664087959658893,-0.5,0.8330806493759155,-0.029053275170736016,-0.39577516913414,1.0021865367889404,0.2,0.018192163,856,0.16893310546875,0.000292111104,0.006325904605910182,-34.07939186096191
-0.24013288674279348,-0.13880469490444133,34.9072,-1.4565610943186764,-0.06763026409278172,2563,-0.006814282244883677,127.26,0.5133561284429444,0.01,0.63480896,0.0,0.0,-1.806522755192111e-09,-0.02930090344780863,-1.59750387956755e-05,0.066048,-227.15154245000002,0.0,0.0,0.00017469603658860756,0.0,0.0,-1.2454593664574085,1553,-0.0786414396408514,0.0,216,-0.11737315497832339,-0.5749869178009046,0.0,-0.03572613203395486,-0.015842013888888465,-0.4808776451193325,0.0,-0.07226976771925332,-0.21678449665882973,0.0,3981312,-0.2084020570794864,-0.00023561344741928705,0.0,0.01867125870028926,-0.5,0.7050050497055054,-0.021976378746330738,-0.3767939805984497,1.0022199153900146,0.2,0.018601242,860,0.16693115234375,0.00029207424,0.016018065670505167,-34.077660942077635
-0.22078042243455293,-0.15636871140223876,34.95328,-1.451930095157329,-0.06440348394172331,2563,-0.007214954848636095,120.53,0.5172235411767856,0.01,0.634738304,0.0,0.0,-1.6896844736538867e-09,-0.026554656937624918,-1.5730850985690982e-05,0.0663552,-220.43975652999998,0.0,0.0,0.00020724810828040872,0.0,0.0,-1.1634218671444512,1560,-0.11291820783320536,0.0,217,-0.10705616127053441,-0.5823498707438048,0.0,-0.03902155258920291,-0.015017361111110732,-0.4709413907071952,0.0,-0.07284505082176071,-0.20325757340689202,0.0,3999744,-0.20760663452143013,-0.00023816908880505434,0.0,0.018205823617481638,-0.5,0.7910069227218628,-0.02431233716197312,-0.38521701097488403,1.0025103092193604,0.2,0.0178882,864,0.15517578125,0.000292037376,0.009196276846341788,-34.08344650268555
-0.23200763245874473,-0.1253319347888464,34.999359999999996,-1.455960387818701,-0.06665455474118688,2562,-0.006994041220751891,124.93,0.5142521044544127,0.01,0.634667648,0.0,0.0,-1.4519081268337457e-09,-0.028155842958043322,-1.651617271208071e-05,0.0666624,-224.83412,0.0,0.0,0.00020073768812128238,0.0,0.0,-1.240939770730879,1568,-0.08997739643048835,0.0,218,-0.11209049686396257,-0.5748968536193627,0.0,-0.038069731575231705,-0.015874565972221786,-0.48611569047736974,0.0,-0.07292310996524326,-0.21181944816674095,0.0,4018176,-0.21099746346109052,-0.00024374884667081745,0.0,0.02006373718424201,-0.5,0.7890234589576721,-0.028176580998115243,-0.3944861888885498,1.0020121335983276,0.2,0.017953806,868,0.16502685546875,0.00029200051199999996,0.009419391956180334,-34.078647232055665
-0.21311343842237554,-0.14632801744705326,35.04544,-1.4566844148402354,-0.06156212048824461,2562,-0.007751300077002518,114.53,0.514254938260355,0.01,0.634596992,0.0,0.0,-1.6558061903189026e-09,-0.02603897626098726,-1.595310500214064e-05,0.0669696,-214.45170485000003,0.0,0.0,0.00015407976914300688,0.0,0.0,-1.1380140531795473,1575,-0.1036068684992786,0.0,219,-0.10297801252524619,-0.5795608700034615,0.0,-0.0384797000876943,-0.014572482638888535,-0.47494992903039646,0.0,-0.0729755848955266,-0.2090172582288777,0.0,4036608,-0.20710919751018061,-0.00024411242585625447,0.0,0.019179509065267428,-0.5,0.8631817102432251,-0.03206813390133902,-0.3974076211452484,1.0020960569381714,0.2,0.01814564,872,0.16715087890625,0.000291963648,0.005621767998673022,-34.07644081115723
-0.22983515304404692,-0.16006934546102355,35.09152,-1.4583924349422759,-0.06440701357526811,2563,-0.007277700516649075,120.69,0.515647633010446,0.01,0.634526336,0.0,0.0,-1.5495952234428658e-09,-0.028062660796616814,-1.5687117573603804e-05,0.0672768,-220.59191457000006,0.0,0.0,0.00022026890009227727,0.0,0.0,-1.2115699760446612,1582,-0.09863605052160501,0.0,220,-0.11146890292491458,-0.5784867564418782,0.0,-0.03494110060560812,-0.015180121527777387,-0.4551936704841808,0.0,-0.07312773414451279,-0.20967542187922752,0.0,4055040,-0.20911544784340627,-0.00023717489197543477,0.0,0.018108657504406447,-0.5,0.8461079597473145,-0.03111408806871623,-0.3972608149051666,1.0023915767669678,0.2,0.017821636,876,0.16910400390625,0.000291926784,0.006400479469448328,-34.08127784729004
-0.2220220427817302,-0.1321146938458292,35.1376,-1.458220589147638,-0.06492375512621634,2563,-0.007654370080463467,120.34,0.514010124104942,0.01,0.63445568,0.0,0.0,-1.5556426826485866e-09,-0.02770940129537853,-1.622081187406496e-05,0.067584,-220.23870979,0.0,0.0,0.00028428804620893463,0.0,0.0,-1.177480338048299,1588,-0.08401988576060213,0.0,221,-0.10970034263815787,-0.571819635253052,0.0,-0.03656179076545399,-0.015310329861110715,-0.47289784171155425,0.0,-0.07315750245904656,-0.212341960954944,0.0,4073472,-0.20765537559323552,-0.00024744109449756206,0.0,0.018819063398828224,-0.5,0.8727511763572693,-0.0312897055700887,-0.3932895362377167,1.0019302368164062,0.2,0.017332112,880,0.162744140625,0.00029188992,0.005366231268271804,-34.077682685852054
-0.2127439558537358,-0.14634971659041993,35.183679999999995,-1.4527846447270527,-0.06279844791315098,2564,-0.007942800648862054,124.76,0.5166143759308479,0.01,0.634385024,0.0,0.0,-1.6644390337533108e-09,-0.02516014970054925,-1.6375440436395506e-05,0.0678912,-224.66834663,0.0,0.0,0.00017578113086832067,0.0,0.0,-1.1436200629982156,1595,-0.09553868976059504,0.0,222,-0.10160713201721802,-0.5787345320813936,0.0,-0.03895798819845424,-0.015201822916666278,-0.4669980158765425,0.0,-0.0732638896716091,-0.20875177493800048,0.0,4091904,-0.2072283277258557,-0.0002516891655227883,0.0,0.018078637362224013,-0.5,0.8169134259223938,-0.0287689097574912,-0.3957274556159973,1.0015466213226318,0.2,0.017734164,884,0.1717529296875,0.000291853056,0.007761605200357735,-34.072823715209964
-0.206478396476908,-0.15970148936159806,35.22976,-1.4587515248576293,-0.062362777119303395,2564,-0.0077605656433740195,126.06,0.514766025710979,0.01,0.6343143680000001,0.0,0.0,-1.5400982012336023e-09,-0.024543508573511223,-1.6148250459092717e-05,0.0681984,-225.96059546000004,0.0,0.0,0.00015082448630386757,0.0,0.0,-1.1239529295574067,1602,-0.08795832231638001,0.0,223,-0.09832085371083345,-0.5848109782895087,0.0,-0.03910588444468195,-0.014800347222221852,-0.4650194420759031,0.0,-0.07284534732903238,-0.19661132236061732,0.0,4110336,-0.20857253654410357,-0.0002458217313737719,0.0,0.01714275628901754,-0.5,0.8560614585876465,-0.031087914732052014,-0.39904549717903137,1.0016719102859497,0.2,0.017952595,888,0.16993408203125,0.00029181619199999996,0.005716990120708943,-34.0718111038208
-0.19891232208141657,-0.18395441076103858,35.27584,-1.4536031741979016,-0.05666944502172035,2565,-0.008688512359666174,133.67,0.5144675030182921,0.01,0.6342437120000001,0.0,0.0,-1.55639298165924e-09,-0.02394031174006825,-1.57415597096326e-05,0.0685056,-233.57458091,0.0,0.0,0.0001486543656533791,0.0,0.0,-1.070961040534903,1609,-0.09929773861384693,0.0,224,-0.0952587662056096,-0.5938388108491774,0.0,-0.039714646662701615,-0.01369357638888858,-0.44691462107317115,0.0,-0.07334016348375384,-0.197230723321058,0.0,4128768,-0.2050706521479393,-0.00025052251259689807,0.0,0.016543077627260542,-0.5,0.8393976092338562,-0.027778288372792302,-0.39180806279182434,1.0016525983810425,0.2,0.0176476,892,0.1713623046875,0.000291779328,0.007066800724714994,-34.07211780548096
-0.19640831787425178,-0.18572416010687853,35.32192,-1.4521140579875917,-0.058031712389772255,2565,-0.00880357539555554,126.27,0.5150659380573205,0.01,0.6341730560000001,0.0,0.0,-1.5934668931912569e-09,-0.024171100223585075,-1.6007660803997687e-05,0.0688128,-226.18757343,0.0,0.0,0.00020724812768296234,0.0,0.0,-1.0609613408695924,1616,-0.1167590276631857,0.0,225,-0.09593816815262306,-0.5981201067834738,0.0,-0.03805311123612175,-0.013606770833333033,-0.4790177591072758,0.0,-0.073473610126199,-0.19179120791352997,0.0,4147200,-0.20458483598616553,-0.0002574069051620453,0.0,0.01615085358351352,-0.5,0.8486340641975403,-0.028897930553648622,-0.39776018261909485,1.0016769170761108,0.2,0.018391943,896,0.17099609375,0.000291742464,0.006366090569645167,-34.073880195617676
-0.19852272189291803,-0.1548523153485601,35.368,-1.449972072972822,-0.060313962702758066,2566,-0.008628245823850538,120.96,0.513966858591187,0.01,0.6341024000000001,0.0,0.0,-1.5053815784553474e-09,-0.023614425672056086,-1.6717992601597476e-05,0.06912,-220.858161,0.0,0.0,0.0001551647761112286,0.0,0.0,-1.0843222924527702,1623,-0.13139520622158127,0.0,226,-0.09516654426986697,-0.5885424269845787,0.0,-0.04104439493383564,-0.014529079861110758,-0.4708213956732465,0.0,-0.07344956557393134,-0.19436884415394529,0.0,4165632,-0.20421383921853326,-0.0002609656891579773,0.0,0.017583487286626422,-0.5,0.7641898393630981,-0.02723227539099753,-0.38945749402046204,1.0020538568496704,0.2,0.017641308,900,0.1617431640625,0.0002917056,0.009520168043673038,-34.076535606384276
-0.2100078477563153,-0.15781780017682145,35.41408,-1.4450630482663636,-0.06324008263804123,2567,-0.008559445627698751,125.98,0.5134171082905081,0.01,0.6340317440000001,0.0,0.0,-1.6246818378450526e-09,-0.02547400591790018,-1.689347756677924e-05,0.0694272,-225.85838073,0.0,0.0,0.00020399291275276078,0.0,0.0,-1.1218873505723714,1629,-0.0968934761682968,0.0,227,-0.10181697387208674,-0.5804278744298301,0.0,-0.03996491584657519,-0.01413845486111078,-0.48059105423420806,0.0,-0.07339563031743293,-0.19937981079878686,0.0,4184064,-0.2047783886749232,-0.00026103953584457197,0.0,0.017880473866789752,-0.5,0.8017057776451111,-0.028712578699924052,-0.39241713285446167,1.0017884969711304,0.2,0.019023186,904,0.169677734375,0.000291668736,0.008436746173538267,-34.07665481567383
-0.17867944395372956,-0.19576322859049672,35.46016,-1.4554163057341614,-0.0571760162909348,2567,-0.009679777592916168,136.39,0.514901405655337,0.01,0.6339610880000001,0.0,0.0,-1.4351597634083816e-09,-0.020909453392053128,-1.672212713034518e-05,0.0697344,-236.30009546999997,0.0,0.0,8.78904926745842e-05,0.0,0.0,-1.0094521142420392,1636,-0.14703079639606814,0.0,228,-0.08506853939812795,-0.595832601567526,0.0,-0.04304193407790509,-0.013856336805555237,-0.449286571304706,0.0,-0.07382462750806357,-0.18138448408165012,0.0,4202496,-0.2037434369041267,-0.000271882673796855,0.0,0.016188728684229877,-0.5,0.8384294509887695,-0.02830669132526964,-0.39057794213294983,1.0018105506896973,0.2,0.01776258,908,0.163427734375,0.00029163187199999997,0.0069499576929956675,-34.07294979095459
-0.19700566112333628,-0.15614028819901352,35.50624,-1.452832716028154,-0.05914010892950608,2568,-0.008740257827390885,129.42,0.5183374960752508,0.01,0.6338904320000001,0.0,0.0,-1.54025208516871e-09,-0.023099838544738266,-1.6916731774024486e-05,0.0700416,-229.33280950999998,0.0,0.0,0.00015624986068966487,0.0,0.0,-1.0934474945697867,1643,-0.07405932517022012,0.0,229,-0.09410499932421729,-0.5947197128420894,0.0,-0.036962162832270905,-0.014127604166666332,-0.474377680745057,0.0,-0.07372802862678471,-0.1888129226757116,0.0,4220928,-0.20683762439031017,-0.0002646590824991611,0.0,0.017096169288250196,-0.5,0.7713532447814941,-0.0270651824073866,-0.3920941650867462,1.0020605325698853,0.2,0.017659407,912,0.16221923828125,0.000291595008,0.009966927440837025,-34.07531814575195
-0.19514353125018047,-0.17672405228626709,35.55232,-1.447469318420815,-0.060578634622914546,2568,-0.009387373846201627,124.62,0.5185408609984452,0.01,0.6338197760000001,0.0,0.0,-1.4734383709596881e-09,-0.023058453024980753,-1.7085487983081762e-05,0.0703488,-224.51333509,0.0,0.0,0.00016493043060311012,0.0,0.0,-1.054076118030568,1650,-0.11013119724929865,0.0,230,-0.09370238453438844,-0.5924373322641577,0.0,-0.04190266620125536,-0.014290364583332993,-0.46928870877583556,0.0,-0.07387223168405778,-0.1923484314425632,0.0,4239360,-0.20573504063583217,-0.00027413671093235315,0.0,0.017543285252214293,-0.5,0.8443169593811035,-0.029952042223885655,-0.3959706127643585,1.0016039609909058,0.2,0.017225536,916,0.1652099609375,0.000291558144,0.00663395959418267,-34.07254829406738
