reward_terms/vz,reward_terms/stance_time,curriculum/sprint_dist_m,rollout/ep_rew_mean,reward_terms/energy,reward_terms/clearance,reward_terms/air_time,reward_terms/alive,reward_terms/upright,reward_terms/time,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/stance,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/stop,reward_terms/ang_xy,curriculum/ent_coef,time/fps,time/total_timesteps,reward_terms/torque,reward_terms/residual,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/foot_ahead,reward_terms/phase_contact,time/iterations,reward_terms/overrun,curriculum/stance_ratio,reward_terms/assist_pen,time/time_elapsed,curriculum/eff_scale,reward_terms/height,rollout/ep_len_mean,reward_terms/angmom,reward_terms/fwd_speed,reward_terms/step_rate,reward_terms/motor_vel,train/n_updates,train/value_loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss
-0.30697173251151566,0.0,43.27072,-124.46835583000001,-0.009158791474102469,0.10300477502676868,0.0003868267425180723,0.0,-0.38398459180106603,-0.5,0.0,-0.7725429829825763,-0.07559286866478249,-0.12362151489353065,-8.984864869716868e-08,-0.3090259046751014,0.0,-0.5666311450026028,0.01,4385,29251584,-0.0787848627834475,-0.09863571705246568,-0.1873683541049921,0.0,0.0,-0.19181734379612017,1587,0.0,0.6219848960000001,0.0,6670,0.1218048,-0.03570527391095764,99.19,-0.28645791644256835,-0.6146651391457258,-0.014534505208333567,-0.001854912651597331,23774,0.002219113177852705,-0.015869996056426316,0.2,0.209033203125,0.025121614,0.00022691712,-0.3664754629135132,0.9348520636558533,1.001997947692871,-34.077249908447264
-0.2868778328476353,0.0,43.28224,-120.09319881000002,-0.009231379392549584,0.09724185702246367,0.00036458275927644636,0.0,-0.3562696865099047,-0.5,0.0,-0.7477355715784798,-0.052741095222108784,-0.12320729699173527,-7.278804293240334e-08,-0.3731289973765583,0.0,-0.5715489778897515,0.01,4385,29270016,-0.07668298441057747,-0.09810373499047831,-0.17485546916676398,0.0,0.0,-0.1999751351930655,1588,0.0,0.621967232,0.0,6674,0.1218816,-0.030030463389696678,81.12,-0.28948078507398367,-0.5299215693361377,-0.01538085937500027,-0.001869138563747528,23778,0.0021939874452073125,-0.01623906218446791,0.2,0.2274658203125,0.027879572,0.00022687104000000002,-0.36149582266807556,0.9491637945175171,1.0017919540405273,-34.07531967163086
-0.3063298556488948,-1.8445956003334788e-05,43.29376,-122.86804631,-0.0086623430350746,0.09994785169796977,0.0005544696921586163,0.0,-0.39038804907147423,-0.5,0.0,-0.7581743841596578,-0.0670161809907487,-0.12110644038965002,-7.093870727081725e-08,-0.33066670014822086,0.0,-0.5743458880856496,0.01,4385,29288448,-0.07391809596400849,-0.09869842700919536,-0.17893077703904403,0.0,0.0,-0.19335639865967064,1589,0.0,0.621949568,0.0,6678,0.1219584,-0.03228072791094006,92.74,-0.33397137562278906,-0.5495030832917374,-0.014680989583333574,-0.001821719672324488,23782,0.0016490167414303868,-0.016552017047069968,0.2,0.222802734375,0.02598601,0.00022682496,-0.3688812255859375,0.9503944516181946,1.0018022060394287,-34.07391204833984
-0.3194900289297348,0.0,43.305279999999996,-122.54610825000002,-0.009141191975035065,0.09890685905843401,0.00035318957978031703,0.0,-0.3656959971610919,-0.5,0.0,-0.7568517302628583,-0.07531947847347781,-0.12403315843397131,-8.206327902781066e-08,-0.32605929044897636,0.0,-0.5781500518517305,0.01,4385,29306880,-0.07633874461986805,-0.09789604317345052,-0.19285889130716014,0.0,0.0,-0.18542493661277762,1590,0.0,0.621931904,0.0,6683,0.1220352,-0.03482835344167789,91.06,-0.305708394954495,-0.599921559347569,-0.01466471354166691,-0.0018941001145917982,23786,0.002150736015755683,-0.015645862114615737,0.2,0.2235107421875,0.025549103,0.00022677887999999997,-0.37127426266670227,0.9384098649024963,1.001840591430664,-34.07485370635986
-0.3063406193064667,0.0,43.3168,-121.18571027000002,-0.008902246224824419,0.0990100087025017,0.00046820680209849443,0.0,-0.3804230864639334,-0.5,0.0,-0.7553790720264879,-0.07119665951791881,-0.12348531921726494,-9.475577546337449e-08,-0.3516205244662937,0.0,-0.568883042786418,0.01,4385,29325312,-0.0758441963155827,-0.0979231784263564,-0.1783020339985217,0.0,0.0,-0.19091835208391716,1591,0.0,0.6219142400000001,0.0,6687,0.122112,-0.033889573289640804,85.47,-0.2926110174972514,-0.5430321237489638,-0.015104166666666927,-0.001839312085975528,23790,0.002131650288356468,-0.01853168783709407,0.2,0.2208251953125,0.025481919,0.0002267328,-0.37295469641685486,0.940991222858429,1.0021636486053467,-34.077698135375975
-0.301574302452046,0.0,43.328320000000005,-123.68687363000001,-0.00911661880356217,0.09887239619242129,0.00032714785063742765,0.0,-0.3695922775942995,-0.5,0.0,-0.768700616100536,-0.06743349898908862,-0.1250268421958666,-7.658834450587228e-08,-0.32236431408137395,0.0,-0.5805920618997279,0.01,4385,29343744,-0.07479102498646176,-0.09847639272743737,-0.1844764650319569,0.0,0.0,-0.19115756209245854,1592,0.0,0.621896576,0.0,6691,0.1221888,-0.03353584109668751,95.94,-0.3024066781155576,-0.5924295661110452,-0.01435546875000023,-0.0018709528772877396,23794,0.0021626020956318826,-0.019410424691159278,0.2,0.2119384765625,0.026041413,0.00022668672000000003,-0.37305131554603577,0.928666889667511,1.0021913051605225,-34.07747097015381
-0.326624380066885,0.0,43.339839999999995,-123.37331639,-0.009350261750258054,0.09878581824908422,0.0005848516302648932,0.0,-0.4043459766827938,-0.5,0.0,-0.7580991015639993,-0.09011524773947227,-0.1262827464066613,-9.663102570931766e-08,-0.36275047545137235,0.0,-0.6025776846486504,0.01,4385,29362176,-0.07759211159169005,-0.09777480068357566,-0.2114053072216312,0.0,0.0,-0.18808523781241954,1593,0.0,0.621878912,0.0,6695,0.1222656,-0.0362017954862094,94.48,-0.30470555696984974,-0.6163005763438635,-0.014469401041666894,-0.0019487716823330754,23798,0.001919216464739293,-0.016709354415070266,0.2,0.231787109375,0.025957594,0.00022664064,-0.36586835980415344,0.9467000961303711,1.0021259784698486,-34.078806495666505
-0.3116706740936517,0.0,43.35136,-122.59766849999998,-0.009581739529021107,0.09938090980675643,0.0005137796009269854,0.0,-0.37407089304334407,-0.5,0.0,-0.761579457259205,-0.07309837817751635,-0.12476949353608321,-1.0694002186380665e-07,-0.35015430197596814,0.0,-0.5924777513138534,0.01,4385,29380608,-0.07926579737913206,-0.0982137290273829,-0.18997145153631698,0.0,0.0,-0.18797691123681087,1594,0.0,0.621861248,0.0,6699,0.1223424,-0.03613277559683524,91.58,-0.32394987355415034,-0.610541715676067,-0.01551106770833361,-0.0019832435998389936,23802,0.0016355189145542681,-0.01716305380105041,0.2,0.20426025390625,0.024994727,0.00022659455999999998,-0.3708590865135193,0.957125723361969,1.001577615737915,-34.072746658325194
-0.32656623037797466,0.0,43.362880000000004,-124.45130567,-0.009196177737750293,0.10138675681338767,0.000469834288297635,0.0,-0.3709112349072044,-0.5,0.0,-0.7600497181759387,-0.08088673527658125,-0.12570536731279877,-8.089866559358898e-08,-0.3235015158803738,0.0,-0.5649567543514044,0.01,4385,29399040,-0.07743395088875209,-0.09821752027906805,-0.21424738750458483,0.0,0.0,-0.1839263937865448,1595,0.0,0.6218435840000001,0.0,6703,0.1224192,-0.03360950689567364,99.01,-0.29661871104366594,-0.593744282778431,-0.014274088541666893,-0.001962986467989952,23806,0.0016799774719402194,-0.0170249740825966,0.2,0.22763671875,0.028241564,0.00022654847999999995,-0.3673194348812103,0.955116868019104,1.001549482345581,-34.07198963165283
-0.31887817307369126,-1.3562061616943942e-07,43.374399999999994,-124.05023804000001,-0.009158031566825604,0.09872553348683208,0.0004589836559413622,0.0,-0.3806492997019453,-0.5,0.0,-0.7575580508837245,-0.07896038651007271,-0.1251266644713097,-8.503105262921659e-08,-0.3293763546620148,0.0,-0.5698635677709507,0.01,4385,29417472,-0.0753094646369928,-0.0984057128527826,-0.18814221430081948,0.0,0.0,-0.193235805800677,1596,0.0,0.62182592,0.0,6707,0.122496,-0.03507545762843691,97.43,-0.32199337427912006,-0.6489375460601472,-0.014078776041666886,-0.001891881609136172,23810,0.0018038977752439678,-0.01611722824163735,0.2,0.2157958984375,0.028925132,0.00022650239999999998,-0.3622461259365082,0.958351194858551,1.0014625787734985,-34.07062034606933
-0.31116513029676074,0.0,43.38592,-122.36885168999999,-0.00943999556919724,0.09756786177015021,0.0004899081993951566,0.0,-0.3886102383532611,-0.5,0.0,-0.7611059074293022,-0.07751266303407983,-0.12561117755949475,-1.0111768903279212e-07,-0.3578956043239432,0.0,-0.6008061700760169,0.01,4385,29435904,-0.07810503963068761,-0.09773608800529786,-0.19228112474692724,0.0,0.0,-0.188389269607235,1597,0.0,0.621808256,0.0,6712,0.1225728,-0.03637168251840103,90.5,-0.3182750167909163,-0.6351185869003546,-0.015136718750000258,-0.001968728517511003,23814,0.0017253457917831838,-0.01583033228525892,0.2,0.21976318359375,0.025173739,0.00022645632,-0.36884865164756775,0.9558783173561096,1.0017964839935303,-34.07392349243164
-0.3051772326619009,0.0,43.39744,-122.82525654000001,-0.009502724912280762,0.09929072517797781,0.00033962619232220785,0.0,-0.3892131193618862,-0.5,0.0,-0.7638680798211265,-0.09019050646451726,-0.12558834096953395,-9.531745328921683e-08,-0.3641761024799478,0.0,-0.5984223283736038,0.01,4385,29454336,-0.08139998964370966,-0.09820945207408488,-0.2017801831529418,0.0,0.0,-0.1912495193450095,1598,0.0,0.621790592,0.0,6716,0.1226496,-0.031450231604978104,92.31,-0.322827443735598,-0.5852372883496866,-0.014794921875000243,-0.0019198993744864445,23818,0.002092065947363153,-0.015939235949190333,0.2,0.2266357421875,0.027573556,0.00022641023999999999,-0.36290884017944336,0.9444094896316528,1.0020020008087158,-34.07562103271484
-0.3213576620536268,0.0,43.40896,-123.92981295000001,-0.009304984369577753,0.09972259496521509,0.000567490794411343,0.0,-0.3725836738505735,-0.5,0.0,-0.7578777680138152,-0.08257812174675244,-0.1245723640550128,-1.0324799864289305e-07,-0.3496760841315034,0.0,-0.5894876017060069,0.01,4385,29472768,-0.07996984988433355,-0.09865514442267481,-0.21854080570135542,0.0,0.0,-0.1902536894595234,1599,0.0,0.6217729280000001,0.0,6720,0.1227264,-0.034440374633479945,97.04,-0.30601404679586247,-0.5966487271123666,-0.015055338541666923,-0.001900591935613995,23821,0.0024414286172638336,-0.013726034807041288,0.2,0.184814453125,0.029410373,0.00022636416000000001,-0.36374080181121826,0.9232625365257263,1.0013318061828613,-34.07049611409505
-0.29967791212682693,0.0,43.42048,-122.79248566,-0.00901423463967813,0.0995075558085296,0.0005967874894849956,0.0,-0.37189963750389166,-0.5,0.0,-0.7541060001506152,-0.07302151558136294,-0.12532788179333912,-8.955586439131307e-08,-0.32588058830137223,0.0,-0.5607247926963798,0.01,4385,29491200,-0.07554638078229108,-0.09844834405370848,-0.19152027897521387,0.0,0.0,-0.1898913966783139,1600,0.0,0.621755264,0.0,6724,0.1228032,-0.0329413848138481,92.36,-0.3073834004730104,-0.575244530782562,-0.014567057291666907,-0.0018886366000767606,23825,0.0022068821243010463,-0.01825737750623375,0.2,0.22674560546875,0.028447961,0.00022631808,-0.3722244203090668,0.9512966871261597,1.0020644664764404,-34.07649898529053
-0.31287792178624974,0.0,43.432,-122.31446176,-0.009103411846967138,0.10005803689204812,0.0005615225883149025,0.0,-0.35716067768830545,-0.5,0.0,-0.7576324349563883,-0.04708970616549771,-0.12372079792053199,-6.953371200589451e-08,-0.3569552867749324,0.0,-0.572911506940781,0.01,4385,29509632,-0.0730093779732563,-0.09846062591755628,-0.1706528309875392,0.0,0.0,-0.18851443785461486,1601,0.0,0.6217376,0.0,6728,0.12288,-0.03379371596834734,90.49,-0.32138916891054764,-0.556303369644125,-0.01567382812500028,-0.0018943350327818352,23829,0.0017845809750724583,-0.01599826664896682,0.2,0.20277099609375,0.022410262,0.00022627199999999996,-0.3602176904678345,0.9572830200195312,1.001399040222168,-34.0724681854248
-0.30245384912658946,0.0,43.44352,-124.22298011,-0.0097100435532497,0.10269269211799353,0.0004958759527653456,0.0,-0.36785841116527385,-0.5,0.0,-0.77023453384323,-0.0698447696035644,-0.12381226030700897,-8.627292530746288e-08,-0.36041655393160693,0.0,-0.5948574472197449,0.01,4385,29528064,-0.0833569593637968,-0.098250427700743,-0.20343561834711305,0.0,0.0,-0.19792356434321615,1602,0.0,0.621719936,0.0,6732,0.1229568,-0.03046395251446579,98.21,-0.32110050017334296,-0.5646399076327276,-0.015185546875000254,-0.001955242798449592,23833,0.0019482419593259692,-0.015003667899260395,0.2,0.24509148848684212,0.039520636,0.00022622592,-0.3686683773994446,0.9570632576942444,1.0012272596359253,-34.06649499190481
-0.31797921978578,-0.0001444489041912473,43.45504,-122.36170910999999,-0.009469760921061223,0.0977945151847679,0.00042860191186062165,0.0,-0.3616988538866988,-0.5,0.0,-0.7521270517221363,-0.07459622363236605,-0.12398333935533384,-1.0916596062903438e-07,-0.3426971116981776,0.0,-0.5657152904795565,0.01,4385,29546496,-0.0752997293583158,-0.09839557424371163,-0.19952825325498302,0.0,0.0,-0.1940093950463412,1603,0.0,0.6217022720000001,0.0,6736,0.1230336,-0.03385056487850349,90.36,-0.3123931966443753,-0.5955657121420936,-0.01495768229166691,-0.001939488885875181,23837,0.0019368383858818562,-0.01835955117130652,0.2,0.22376708984375,0.027745873,0.00022617983999999997,-0.3758099675178528,0.9485613107681274,1.0015746355056763,-34.070707130432126
-0.31044237495020705,0.0,43.46656,-122.19148723999999,-0.008894520278671672,0.09668819222309091,0.0003922519261120922,0.0,-0.35296318051967585,-0.5,0.0,-0.7427613501012345,-0.053408866360870964,-0.12306598216039327,-7.193765088006932e-08,-0.3669643674825067,0.0,-0.5765551620820991,0.01,4385,29564928,-0.06708984315377296,-0.098243389803082,-0.16559437590384152,0.0,0.0,-0.19770827693851578,1604,0.0,0.621684608,0.0,6741,0.1231104,-0.03425062273104341,89.89,-0.31586933537643186,-0.5303923064667337,-0.015494791666666936,-0.001835068451902994,23841,0.0018322243995498866,-0.016730808862484993,0.2,0.21573486328125,0.02487392,0.00022613376,-0.3721258044242859,0.9526984691619873,1.001911997795105,-34.074866485595706
-0.31602738764147703,-2.034438592899177e-06,43.47808,-124.4440764,-0.00958907277076615,0.10054860565871873,0.000378146069124341,0.0,-0.36393565155801644,-0.5,0.0,-0.7687318276035109,-0.078432641624508,-0.12447527113389266,-1.0031266862817031e-07,-0.3473979779591735,0.0,-0.5928498915620688,0.01,4385,29583360,-0.0821706083094884,-0.09832410472517965,-0.2048651182965569,0.0,0.0,-0.1880971106919448,1605,0.0,0.621666944,0.0,6745,0.1231872,-0.03271984104624243,98.86,-0.3204929065563868,-0.6184477138835414,-0.014062500000000219,-0.001943880744375172,23845,0.0015346950967796147,-0.01494587043998763,0.2,0.2172119140625,0.026534835,0.00022608768000000003,-0.36401012539863586,0.9593583345413208,1.0014872550964355,-34.07145652770996
-0.3235777791071775,-1.8445956003334788e-05,43.489599999999996,-122.50468384000001,-0.008940240249960906,0.09966604264832431,0.00039387963867435854,0.0,-0.3687529799475022,-0.5,0.0,-0.7444661959009873,-0.06124004137114179,-0.1245932416955292,-1.0257446582127106e-07,-0.3282605532701707,0.0,-0.5565576816274951,0.01,4385,29601792,-0.07204163369749197,-0.09864595138608198,-0.19373861436954842,0.0,0.0,-0.18933988972199764,1606,0.0,0.62164928,0.0,6749,0.123264,-0.036814543709142285,91.07,-0.3140051448238632,-0.568531455371994,-0.014518229166666905,-0.001868941393606044,23849,0.0016337605018634349,-0.017688861000351608,0.2,0.20091552734375,0.024980238,0.0002260416,-0.3700471818447113,0.9546570777893066,1.0014634132385254,-34.07063026428223
-0.28319154700237337,0.0,43.50112,-122.98838243999998,-0.00899074536166034,0.0990572151751772,0.0003379986188115759,0.0,-0.3683933216196557,-0.5,0.0,-0.7522391809782254,-0.05199377812394799,-0.125177019084782,-7.998142193911379e-08,-0.3244824416365306,0.0,-0.5696272389017165,0.01,4385,29620224,-0.07554801551636803,-0.09815954127369195,-0.1658538476255071,0.0,0.0,-0.19653454094066408,1607,0.0,0.621631616,0.0,6753,0.1233408,-0.032290851518296936,93.21,-0.3077041442737964,-0.6157809620127919,-0.014599609375000242,-0.001828659947920035,23853,0.0016924063675105572,-0.015059490990824997,0.2,0.20513916015625,0.024810748,0.00022599551999999998,-0.3681817650794983,0.9544918537139893,1.001368522644043,-34.069338989257815
-0.28611435516696887,0.0,43.512640000000005,-123.33700131000002,-0.009121386121216829,0.10063176619246911,0.00037868861626419757,0.0,-0.37591814990789446,-0.5,0.0,-0.7589634497287713,-0.0848712645204007,-0.12231188257771335,-8.341550190928381e-08,-0.3349778177767234,0.0,-0.5882827375848739,0.01,4385,29638656,-0.08140027290796482,-0.09893277430959611,-0.21234796439452838,0.0,0.0,-0.19553635238193826,1608,0.0,0.621613952,0.0,6757,0.1234176,-0.029428895293094885,94.59,-0.3111784703271808,-0.5974690641243818,-0.013769531250000206,-0.0018117557742113426,23857,0.001716288976604119,-0.016062777827028186,0.2,0.2011962890625,0.025065705,0.00022594944,-0.37416020035743713,0.9570115208625793,1.0014913082122803,-34.07118854522705
-0.3235119275808406,0.0,43.52416,-122.88072037,-0.009608658973490518,0.09812119079417721,0.00057183076084281,0.0,-0.35299527516950996,-0.5,0.0,-0.7582516074425102,-0.07923047365688869,-0.12512371944519793,-1.1099544454499093e-07,-0.34988927593940894,0.0,-0.571169775974027,0.01,4385,29657088,-0.07876812371743047,-0.09806628929817109,-0.2200740552515422,0.0,0.0,-0.19352585130635044,1609,0.0,0.621596288,0.0,6761,0.1234944,-0.03437697374752651,92.55,-0.30682968835241486,-0.6109589696137941,-0.015071614583333594,-0.0019635657155837698,23861,0.0018112818943336606,-0.017557550000492483,0.2,0.213134765625,0.024528496,0.00022590335999999998,-0.36533185839653015,0.9547563791275024,1.0011816024780273,-34.06759662628174
-0.3026160447895314,0.0,43.53568,-123.25383740000001,-0.009758113087870088,0.0993766094622142,0.00039279445708315406,0.0,-0.3655288785301385,-0.5,0.0,-0.7642240682384421,-0.08066740787422479,-0.12513545083334773,-9.479385315063413e-08,-0.35957222535922934,0.0,-0.5742950036493867,0.01,4386,29675520,-0.08226941650731576,-0.09812419907204122,-0.21469559180120343,0.0,0.0,-0.19168406577029307,1610,0.0,0.621578624,0.0,6765,0.1235712,-0.035263275860616165,94.16,-0.3058547269113452,-0.6165460154064921,-0.015071614583333587,-0.002011749053275353,23865,0.0016868656093720347,-0.017237436096183955,0.2,0.22071533203125,0.027188689,0.00022585728,-0.36959943175315857,0.9475840926170349,1.0015836954116821,-34.06981506347656
-0.2807403401610167,0.0,43.547200000000004,-122.29279659,-0.009823281727828545,0.09828400789195176,0.0005588100175373256,0.0,-0.379836120447931,-0.5,0.0,-0.7592770732432467,-0.07342396341823867,-0.12376574337041041,-9.030961846160544e-08,-0.3739370902921608,0.0,-0.5841292762179744,0.01,4386,29693952,-0.08135647076579335,-0.09821011019756348,-0.2012477077670671,0.0,0.0,-0.19509413215443575,1611,0.0,0.62156096,0.0,6770,0.123648,-0.03459170112849727,90.18,-0.30713383511494846,-0.6217469531719859,-0.014664713541666909,-0.001960581570566875,23869,0.00163101123762317,-0.01717953321058303,0.2,0.203271484375,0.025953805,0.00022581119999999998,-0.3693222105503082,0.95598304271698,1.0022563934326172,-34.07786636352539
-0.2804126679516475,0.0,43.55872,-122.92122536,-0.009312996481399584,0.10022621540334388,0.0004524733036911736,0.0,-0.34938215295358266,-0.5,0.0,-0.7581330081634303,-0.06599061864612905,-0.12212052909452886,-7.086996155417169e-08,-0.31963168884295096,0.0,-0.57843837785105,0.01,4386,29712384,-0.07833822117389737,-0.09877081119216449,-0.1857743235496758,0.0,0.0,-0.19413940834339352,1612,0.0,0.621543296,0.0,6774,0.1237248,-0.028246295897197918,92.93,-0.3120418115354077,-0.5262448632622209,-0.014013671875000213,-0.0018401601320458658,23873,0.0014645687653683126,-0.01762639351654798,0.2,0.22349853515625,0.026193375,0.00022576512,-0.37126174569129944,0.9552451968193054,1.0023245811462402,-34.080006790161136
