reward_terms/air_time,reward_terms/motor_vel,time/fps,reward_terms/upright,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/stance,time/iterations,time/total_timesteps,reward_terms/phase_contact,curriculum/stance_ratio,reward_terms/height,reward_terms/stop,reward_terms/time,curriculum/ent_coef,reward_terms/action_rate,reward_terms/foot_slip,reward_terms/alive,reward_terms/vz,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/clearance,reward_terms/ang_xy,time/time_elapsed,reward_terms/fwd_speed,reward_terms/residual,reward_terms/angmom,curriculum/eff_scale,reward_terms/overrun,reward_terms/energy,rollout/ep_rew_mean,reward_terms/torque,reward_terms/coef_rate,train/clip_range,train/learning_rate,train/n_updates,train/value_loss,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,train/std,train/policy_gradient_loss
5.09981796818061e-05,-0.0001842409269457159,3038,-0.3755079420775918,54.37,-3.4608741066552925e-09,-0.005502619634149181,276,5087232,-0.3734191166593518,0.643664,-0.023907480294031072,0.0,0.0,0.01,-0.09542526296398463,-0.6339536249730713,0.5,-0.1072817908487724,-0.021391845610649354,-0.04642301395587209,0.07581726974123644,-0.43466998963639564,1674,0.35041081408354363,-0.5159093487155577,-0.21536753074646683,0.0202752,0.0,-0.0006694072530049929,-141.75419717,-0.006608772556426502,-0.7013333519394949,0.2,0.0003,34110,2.970507788658142,-34.068080520629884,0.024633123,0.9552409648895264,0.245556640625,0.8058659434318542,1.0013355016708374,-0.02080072108656168
5.533843068405986e-05,-0.00018376968380045104,3038,-0.36959695742576326,56.46,-3.4847497912292773e-09,-0.008030444017757586,277,5105664,-0.3795562746753307,0.64364096,-0.02362755518102919,0.0,0.0,0.01,-0.09413058213322761,-0.6364785976409828,0.5,-0.10168093857267385,-0.02239348516302441,-0.05122661110039593,0.07271596853596081,-0.43861293380481886,1680,0.2905375325921754,-0.5163458036812323,-0.20963448734534762,0.020348928,0.0,-0.0006677817065103308,-143.24005019000003,-0.0066411593435797105,-0.6991414635012854,0.2,0.0003,34114,3.142168653011322,-34.06656017303467,0.025172938,1.1345489025115967,0.23814697265625,0.7928872108459473,1.0011122226715088,-0.018931770976632834
5.208322545513511e-05,-0.000182218884787204,3038,-0.3713200684381263,56.91,-3.483049447282539e-09,-0.00470245947185734,278,5124096,-0.38057030329913116,0.6436179200000001,-0.02369852656940181,0.0,0.0,0.01,-0.09351718054538037,-0.6313515398654234,0.5,-0.09850961391254937,-0.021933083098141844,-0.04868483707347574,0.07079491838374409,-0.43689865742665374,1686,0.31184031826051867,-0.5167049278567275,-0.21014275900218124,0.020422656,0.0,-0.0006655429606861361,-144.09149022,-0.006639764975877605,-0.6937558523291363,0.2,0.0003,34118,3.015898787975311,-34.06556873321533,0.024896879,1.0429906845092773,0.230859375,0.810051679611206,1.0011603832244873,-0.021752962796017527
6.94443652820256e-05,-0.00018257905234768797,3038,-0.3701674496669718,56.59,-3.392105716367107e-09,-0.0048208292309785,279,5142528,-0.3845853993881021,0.64359488,-0.022936317945339058,0.0,0.0,0.01,-0.09312711213234459,-0.6251523665671522,0.5,-0.09953174253273157,-0.020760872145869743,-0.05206157132569286,0.06995343830270123,-0.4368254898486859,1692,0.30800526915246285,-0.5169765005676704,-0.2110080339268307,0.020496384,0.0,-0.0006604686343425,-143.28557993,-0.006580350723123258,-0.6956004773656074,0.2,0.0003,34122,3.4260902047157287,-34.061470413208006,0.022012975,1.3395572900772095,0.21961669921875,0.7991153001785278,1.0008560419082642,-0.019357267883606255
7.595476603859829e-05,-0.0001847395006998534,3038,-0.3874658440273224,54.47,-3.375171799442862e-09,-0.006121870298029029,280,5160960,-0.3758695735644254,0.64357184,-0.02476665842258989,0.0,0.0,0.01,-0.09296980869414848,-0.6300484839220517,0.5,-0.10775851065397596,-0.021606909104138716,-0.04289870779353401,0.07448547390722168,-0.43518453255667244,1698,0.3367996574845958,-0.518178237347351,-0.21287327326656563,0.020570112,0.0,-0.0006586675643149507,-141.03649065000002,-0.006598785277973491,-0.6858042368402678,0.2,0.0003,34126,2.8676871418952943,-34.05932693481445,0.022892715,1.0630545616149902,0.2180419921875,0.8244121074676514,1.0007753372192383,-0.020120494090951978
4.665791897827553e-05,-0.00018672993353215344,3038,-0.38837073589699506,58.06,-3.5550272245810655e-09,-0.008048941211154544,281,5179392,-0.37571121669756885,0.6435488,-0.025197854763321825,0.0,0.0,0.01,-0.0939341447479376,-0.6360067981418741,0.5,-0.1083491726235015,-0.022388371156754027,-0.04299148240695811,0.07498112666264006,-0.43134559611464385,1704,0.34812038654989697,-0.5170653024112686,-0.21136858515755305,0.02064384,0.0,-0.0006686999431752012,-144.71252671,-0.006653909161335415,-0.6885389876448286,0.2,0.0003,34130,3.0908695697784423,-34.0614091873169,0.021412622,1.1131407022476196,0.224951171875,0.8279492855072021,1.0009181499481201,-0.01985015266109258
5.967872049142089e-05,-0.00018357933420468838,3038,-0.37268530098700314,53.08,-3.408140226845445e-09,-0.007323621957350931,282,5197824,-0.378280651832001,0.6435257600000001,-0.023613655451480517,0.0,0.0,0.01,-0.0923456322254052,-0.6180246994069717,0.5,-0.10148932976493968,-0.023088776266382574,-0.04861485025483287,0.07147270128180283,-0.43219203629375597,1710,0.33758358416549716,-0.5168567152993868,-0.2063210179230061,0.020717568,0.0,-0.0006545943690651266,-140.30758280999999,-0.006611682537745519,-0.6907246411605577,0.2,0.0003,34134,3.141662335395813,-34.059939002990724,0.02327918,1.1835253238677979,0.21519775390625,0.8159856796264648,1.0008653402328491,-0.020449207245837896
9.331586706038151e-05,-0.00018676514903174523,3038,-0.38918454619581033,55.26,-3.4825609299498545e-09,-0.0074105194599075564,283,5216256,-0.3777702135072889,0.64350272,-0.025292586460347145,0.0,0.0,0.01,-0.09246925762236707,-0.6360133566581276,0.5,-0.10488410331655089,-0.022645914697980257,-0.04612787197725589,0.07235994985353546,-0.4308697077094224,1716,0.37755406644103423,-0.5183637475101546,-0.21319347432147495,0.020791296,0.0,-0.000664000522561822,-141.15869131,-0.0066726318577061275,-0.6868656670830692,0.2,0.0003,34138,3.307667922973633,-34.058888053894044,0.021389386,1.2289376258850098,0.20751953125,0.8142140507698059,1.0007424354553223,-0.02003436335362494
6.618909214416312e-05,-0.00018557447843000924,3038,-0.3852754215172853,55.23,-3.55046889020732e-09,-0.008433527420956372,284,5234688,-0.37737209138858285,0.64347968,-0.025404705389098836,0.0,0.0,0.01,-0.09273509630779479,-0.6290553633187002,0.5,-0.10690977128094226,-0.022943164999844147,-0.04581917073422422,0.07295139025111624,-0.42478397657343425,1722,0.31234140384802594,-0.5166374723976714,-0.20576175899220697,0.020865024,0.0,-0.0006685574474114557,-142.39981439999997,-0.006753962944000179,-0.6920536481374482,0.2,0.0003,34142,2.9244194984436036,-34.05753231048584,0.02012136,0.9811699390411377,0.194580078125,0.8259546160697937,1.0007374286651611,-0.018699246528558432
5.533843068405986e-05,-0.00018621698497365527,3038,-0.3818345801735674,55.01,-3.3281053849834614e-09,-0.0067475065995369074,285,5253120,-0.3792091620688962,0.64345664,-0.025551079793112403,0.0,0.0,0.01,-0.0922369826396756,-0.6263823819311602,0.5,-0.10141499214099967,-0.023114511285074565,-0.04683913628590138,0.07400553948617071,-0.4337822008952098,1728,0.3795868946843286,-0.5168167642353905,-0.2089986914386264,0.020938752,0.0,-0.0006613067653773772,-140.53273358,-0.006663616632963066,-0.6841232111574552,0.2,0.0003,34146,3.443245232105255,-34.05673694610596,0.022720426,1.3000900745391846,0.21800537109375,0.8146643042564392,1.0006730556488037,-0.019602205674163996
6.076377596602672e-05,-0.0001871872163027175,3038,-0.3840295948361077,56.39,-3.53883689567405e-09,-0.007508956498148569,286,5271552,-0.37804857912478285,0.6434336,-0.026052346902921967,0.0,0.0,0.01,-0.09165927839045392,-0.6285209594289064,0.5,-0.10730887357520315,-0.024307442253375486,-0.05186842921991936,0.0746415199936862,-0.434969258536477,1734,0.386467984602315,-0.5179287669178834,-0.2106954329843399,0.02101248,0.0,-0.0006618183699049868,-142.91025469000002,-0.006666080476084695,-0.6814840410656282,0.2,0.0003,34150,3.606088411808014,-34.05582962036133,0.018954482,1.3704965114593506,0.206396484375,0.8101298809051514,1.000673770904541,-0.021047663397621364
0.00010525155489126014,-0.00018783357898427802,3038,-0.3945134329937364,58.66,-3.500598459497045e-09,-0.006362031099933677,287,5289984,-0.3788654299225038,0.64341056,-0.026630693261697175,0.0,0.0,0.01,-0.09240379481562565,-0.6291362285794677,0.5,-0.11237752236278925,-0.0232858619184839,-0.050176262381784104,0.07832701755614707,-0.42883303611714935,1740,0.38368787584496666,-0.5185614244083265,-0.20966248099749288,0.021086208,0.0,-0.0006700747589296792,-144.90687286,-0.006702782362183322,-0.6895998295161312,0.2,0.0003,34154,3.5318465352058412,-34.056393241882326,0.023916181,1.2862937450408936,0.2201171875,0.8090011477470398,1.00063157081604,-0.021238396933767945
4.991307570081618e-05,-0.0001879905570204456,3038,-0.4120966737522571,56.51,-3.789090082746244e-09,-0.005062971069318159,288,5308416,-0.3760026985507409,0.64338752,-0.02696841946239181,0.0,0.0,0.01,-0.0911322269051002,-0.6241684124927888,0.5,-0.11401384717395449,-0.02334826058841745,-0.047593256284017116,0.07734824743389976,-0.4375815436814359,1747,0.378000615164016,-0.5182327230048492,-0.21756125510398128,0.021159936,0.0,-0.0006636980603077268,-142.51298602,-0.00666779566601225,-0.686734487282904,0.2,0.0003,34158,3.275757396221161,-34.054697608947755,0.022171298,1.1312448978424072,0.215576171875,0.8191820979118347,1.0006630420684814,-0.01905694305896759
0.0001117620041542169,-0.00018968759700119155,3038,-0.3896615360460303,54.59,-3.604191714817161e-09,-0.008508060733346886,289,5326848,-0.37307670099162765,0.64336448,-0.025807065750681493,0.0,0.0,0.01,-0.09204664443851789,-0.6248041568984499,0.5,-0.11340988860861809,-0.023188114654790745,-0.047740285634063184,0.07653801471188154,-0.4345179539539319,1753,0.3790938297277231,-0.5177646709602128,-0.21201678306232197,0.021233664,0.0,-0.0006738117079589724,-139.9103653,-0.006761412017574672,-0.6842138648004084,0.2,0.0003,34162,3.2792309284210206,-34.055322074890135,0.019926516,1.129211187362671,0.20145263671875,0.8365062475204468,1.0006425380706787,-0.018068729771766812
7.378457747917209e-05,-0.00018746358405579374,3038,-0.39982275166570613,59.88,-3.664292776308717e-09,-0.008102275387166201,290,5345280,-0.3754621293493262,0.64334144,-0.026706171150347534,0.0,0.0,0.01,-0.0917216251686316,-0.6314398965013246,0.5,-0.11154587490310935,-0.02458413221303103,-0.04779562279873062,0.07460035283047708,-0.43442348854220153,1759,0.3837288607253184,-0.5178110011125612,-0.21362937385396344,0.021307392,0.0,-0.000663754757475624,-145.34196629000004,-0.006723653662548731,-0.6795785822200379,0.2,0.0003,34166,3.5336291909217836,-34.05761184692383,0.022583183,1.2653584480285645,0.2261474609375,0.8217111825942993,1.0009384155273438,-0.019079198507824913
7.703975360426638e-05,-0.0001888958176056295,3038,-0.39387182230945506,56.89,-3.4977183331985374e-09,-0.007996121075170528,291,5363712,-0.37324741075629714,0.6433184000000001,-0.028039485149618983,0.0,0.0,0.01,-0.09108725790190078,-0.6204219327384093,0.5,-0.11482840359203755,-0.023993265254509552,-0.04903694299314844,0.07861079891645915,-0.43476074459945496,1765,0.4088118959009796,-0.5180486078396531,-0.21221355174338247,0.02138112,0.0,-0.0006663437593453302,-141.88114756,-0.006690033170579184,-0.6783621780556697,0.2,0.0003,34170,3.280972158908844,-34.05722217559814,0.021802275,1.2207682132720947,0.22552490234375,0.8446671962738037,1.000791311264038,-0.02016503703780472
0.0001063366297684196,-0.00019036362185498518,3038,-0.3859979187238585,55.1,-3.636151508992058e-09,-0.006843932086951652,292,5382144,-0.3669738870747678,0.64329536,-0.026932142726075834,0.0,0.0,0.01,-0.0916919002704802,-0.6226639789871674,0.5,-0.11018499109885685,-0.02453210145963031,-0.04255474073579535,0.07885035383898704,-0.42359826609160567,1771,0.4163662541196508,-0.5173505588729861,-0.2089840245608383,0.021454848,0.0,-0.0006739414817448052,-140.3527958,-0.00685735826477071,-0.6729519288610645,0.2,0.0003,34174,3.5641560912132264,-34.057510948181154,0.02244396,1.4000113010406494,0.22603759765625,0.8287501931190491,1.000825047492981,-0.019808256113901735
0.00010416645091027021,-0.00019102501851905206,3038,-0.4121160851257764,56.8,-3.7221667228449637e-09,-0.007590937117477907,293,5400576,-0.3685848634862697,0.64327232,-0.028055287366275,0.0,0.0,0.01,-0.09108559276055825,-0.6213610814466158,0.5,-0.11655781635298484,-0.024897982038580426,-0.048677242134646,0.08004585676252803,-0.43371901871831714,1777,0.40183786735182186,-0.5163988816652032,-0.21205715665933164,0.021528576,0.0,-0.0006720974816165605,-141.54842447000001,-0.006728618958379418,-0.683308517090564,0.2,0.0003,34178,3.727183699607849,-34.05487613677978,0.021724878,1.4107391834259033,0.21578369140625,0.8222931623458862,1.0007150173187256,-0.01883971729548648
0.00010308145364332531,-0.00019394453866447,3038,-0.39378521000586464,54.98,-3.6330775544292445e-09,-0.009276957691534264,294,5419008,-0.36380452629415794,0.64324928,-0.02708880546732522,0.0,0.0,0.01,-0.0911897731125352,-0.6052389647948125,0.5,-0.11451578099438603,-0.025259528824425913,-0.043408146915478736,0.08269917356265863,-0.43092229434682006,1783,0.44523221211259784,-0.5175081434381278,-0.2134695718163325,0.021602304,0.0,-0.0006702831714010386,-140.28824041,-0.006741022898262496,-0.6696386069116025,0.2,0.0003,34182,3.7815027952194216,-34.057750129699706,0.0219866,1.5790996551513672,0.2384521484375,0.8274017572402954,1.0007994174957275,-0.02005311626708135
0.0001323782715998176,-0.0001916972976335946,3038,-0.40000715784533986,53.95,-3.645920466867694e-09,-0.006964087332815418,295,5437440,-0.3686232214050218,0.6432262400000001,-0.028281102331684935,0.0,0.0,0.01,-0.09005075624023273,-0.623563566382759,0.5,-0.11029175264306704,-0.026033416501629037,-0.04566129155217721,0.07993641912079359,-0.43158490622292606,1789,0.4312248892185959,-0.5173587356408675,-0.2101624315214272,0.021676032,0.0,-0.0006748669046131626,-140.33577707999999,-0.006836960101860941,-0.6768271053731165,0.2,0.0003,34186,3.4670061230659486,-34.055352210998535,0.020303726,1.1256060600280762,0.19375,0.8398879766464233,1.0006232261657715,-0.019075381034053863
0.0001095918058935139,-0.00018910367907743947,3038,-0.4124608079656584,58.74,-3.621399721376193e-09,-0.006879195255075192,296,5455872,-0.37106990943893176,0.6432032,-0.028168529340621497,0.0,0.0,0.01,-0.08924577205713964,-0.6208379507718209,0.5,-0.11382526351257588,-0.025854985093577455,-0.048284444348408014,0.07720587575824044,-0.4346695361599569,1795,0.4239397864003826,-0.5173281107607285,-0.2180277690773092,0.02174976,0.0,-0.0006612298995838162,-142.86066213,-0.006691967954462104,-0.6700099421914257,0.2,0.0003,34190,3.7719457030296324,-34.05531940460205,0.02341179,1.449655532836914,0.2163330078125,0.8192757964134216,1.0006979703903198,-0.01987169317435473
0.00013780361688178446,-0.0001940125607819291,3038,-0.39784289754272106,57.64,-3.5705976708819447e-09,-0.008795179651707157,297,5474304,-0.3672774111634439,0.64318016,-0.02882698468161681,0.0,0.0,0.01,-0.09063227408069484,-0.6093780142583156,0.5,-0.11645624895198907,-0.025633652894760415,-0.048213915317319334,0.07958843171688618,-0.422995205766602,1801,0.453875017012738,-0.5174354116436359,-0.20639937123416097,0.021823488,0.0,-0.0006710683063356364,-140.91093664,-0.006744175849010391,-0.6724204233626643,0.2,0.0003,34194,3.325301265716553,-34.057424545288086,0.021564633,1.1707046031951904,0.204150390625,0.8571249842643738,1.0008893013000488,-0.019291506754234432
0.00011067691957578063,-0.00019231933720178043,3038,-0.4084176729665246,59.84,-3.4408525046016042e-09,-0.006324464720199389,298,5492736,-0.37496642871839225,0.64315712,-0.027807765960684447,0.0,0.0,0.01,-0.09012589662453362,-0.6259853641740991,0.5,-0.11202014278088959,-0.02440999662447462,-0.050339023933500156,0.07718348528511755,-0.4317615309023686,1807,0.40026789699334675,-0.5171917625214496,-0.21348831589760703,0.021897216,0.0,-0.0006687989951673231,-144.71519076999996,-0.006755559765613077,-0.6794721890641601,0.2,0.0003,34198,3.123274099826813,-34.05378761291504,0.021600867,1.1068907976150513,0.20167236328125,0.8598140478134155,1.0004985332489014,-0.016957223264034836
9.114564939712484e-05,-0.00019067143788298798,3038,-0.41419933267088127,56.14,-3.691097155498417e-09,-0.006958074430493299,299,5511168,-0.3689457808852174,0.64313408,-0.030541852474796453,0.0,0.0,0.01,-0.08849810880712002,-0.603325045514742,0.5,-0.1147625616994828,-0.026023688309294062,-0.05059021666561926,0.08165113946474284,-0.4344877097218103,1813,0.45582141245302094,-0.5183966906780347,-0.21372549043371247,0.021970944,0.0,-0.0006667811301357698,-140.12092024,-0.006743622099363771,-0.6676518758068297,0.2,0.0003,34202,3.3723717093467713,-34.05680751800537,0.025186528,1.2912402153015137,0.24686279296875,0.8491761088371277,1.0007981061935425,-0.018867781409062444
0.00014431401763835715,-0.00019068018892604133,3038,-0.3834921946860132,56.21,-3.43506810805859e-09,-0.006389717732152217,300,5529600,-0.36937176155054147,0.64311104,-0.027254580661947518,0.0,0.0,0.01,-0.08875025307902534,-0.6073780441213287,0.5,-0.10677981514617299,-0.024421885429520465,-0.04988220982583395,0.07531366852828159,-0.43149341411488634,1819,0.41627577712922426,-0.5179177315051746,-0.20550370059189793,0.022044672,0.0,-0.0006705564819692077,-140.61091388,-0.006802513584696044,-0.6655106565957086,0.2,0.0003,34206,3.605572998523712,-34.06093006134033,0.023754437,1.464841365814209,0.21602783203125,0.8482837677001953,1.0008472204208374,-0.01915489978855476
0.00013454843105541336,-0.0001918191796519872,3038,-0.4083901874878111,58.67,-3.724113580570727e-09,-0.0062788323126089125,301,5548032,-0.36776445317392853,0.643088,-0.028967410674793,0.0,0.0,0.01,-0.0888071193901104,-0.6117928087793726,0.5,-0.11417678841676517,-0.025332697855738877,-0.052269904235597804,0.07882164279526502,-0.4377638447895354,1825,0.4273820097339831,-0.5178034705857795,-0.21339953430785358,0.0221184,0.0,-0.000671340876900458,-142.84541712,-0.006792170297325136,-0.6647245291429934,0.2,0.0003,34210,3.6937829732894896,-34.06154022216797,0.019697953,1.3994905948638916,0.20899658203125,0.8477537631988525,1.0009161233901978,-0.019459859444759788
0.00012369770168637237,-0.00019269863006153045,3038,-0.40943984070680967,55.25,-3.723360987771541e-09,-0.007368762527979001,302,5566464,-0.3639411979051811,0.64306496,-0.030657818013600173,0.0,0.0,0.01,-0.08961132913556041,-0.6128344619221565,0.5,-0.12253139554979062,-0.026205394890182743,-0.04656678136476936,0.08192621258787475,-0.4271950869491105,1831,0.45696830888136336,-0.5175428907730023,-0.2110022073164642,0.022192128,0.0,-0.000670849032849652,-140.05560645,-0.006846112922983114,-0.6643069688142402,0.2,0.0003,34214,3.588157081604004,-34.06282119750976,0.020897124,1.4260077476501465,0.2094482421875,0.848171591758728,1.0008759498596191,-0.02104938287520781
0.00014865425893933408,-0.00019009178315967172,3038,-0.4132263205853286,58.06,-3.5952651741999913e-09,-0.006914284028994312,303,5584896,-0.3689516791819439,0.64304192,-0.029295744040757965,0.0,0.0,0.01,-0.08842730769502084,-0.6118031023616274,0.5,-0.1185206346816077,-0.025725796046834323,-0.046942213923709154,0.07942576027079702,-0.4398830011476525,1837,0.44367203429261015,-0.5190188487258041,-0.21662163595015926,0.022265856,0.0,-0.0006657984596307873,-142.54500389999998,-0.00680611651357207,-0.663594316160674,0.2,0.0003,34218,3.9160145998001097,-34.062117385864255,0.021670703,1.5038459300994873,0.2177001953125,0.8334943652153015,1.0009040832519531,-0.020907479536253958
0.0001671004542408304,-0.00018916635299827487,3038,-0.41070035149103323,57.07,-3.6502297356276554e-09,-0.0071397935533851365,304,5603328,-0.36626209913564434,0.6430188800000001,-0.030630679978577078,0.0,0.0,0.01,-0.08729573892833434,-0.6078040819956945,0.5,-0.11434964064055057,-0.02716392030653592,-0.04672899875569985,0.07725903883396762,-0.43319777586401487,1843,0.45726970000529377,-0.518802385716588,-0.20838634693811864,0.022339584,0.0,-0.0006579464620876823,-140.08893852000003,-0.006808184877889225,-0.6563953514904474,0.2,0.0003,34222,3.7222315073013306,-34.06577415466309,0.02095694,1.4385864734649658,0.20904541015625,0.8467538952827454,1.0009351968765259,-0.0197347309673205
0.00015082437958982255,-0.00019195410564793133,3038,-0.4155413629371021,55.89,-3.582895850176463e-09,-0.008109956992627504,305,5621760,-0.36820056688000996,0.64299584,-0.02994333887557455,0.0,0.0,0.01,-0.08879816633252291,-0.6165196038838135,0.5,-0.1186654623156697,-0.02585920832975783,-0.0488741790064119,0.07719007757363887,-0.4344829213528235,1850,0.41767431370612784,-0.518788513420488,-0.20870825985534908,0.022413312,0.0,-0.0006757932374856497,-140.26469284,-0.006886827834610751,-0.6726472630195613,0.2,0.0003,34226,3.8573434233665465,-34.06277275085449,0.019206684,1.538335919380188,0.197021484375,0.8510876893997192,1.0008912086486816,-0.0185980266018305
0.0001942271709493879,-0.0001925487601495627,3038,-0.40244441043361134,59.36,-3.583823696239743e-09,-0.007010398852136626,306,5640192,-0.36763558527205437,0.6429728,-0.02891237348035025,0.0,0.0,0.01,-0.08796890487635672,-0.6053333507011112,0.5,-0.11200954588109228,-0.02620051557818415,-0.05236538527242374,0.07848338802563316,-0.4414604754984962,1856,0.4475318595880706,-0.5192455321091836,-0.21412598482269452,0.02248704,0.0,-0.0006662539482067606,-143.03686893999998,-0.0067870212437895795,-0.6600918637861076,0.2,0.0003,34230,3.584026336669922,-34.06641311645508,0.02246991,1.3665902614593506,0.22642822265625,0.8545989990234375,1.0012764930725098,-0.021742277988232674
0.0002148434480962654,-0.00019204065605840678,3038,-0.4231337264899434,58.44,-3.675906801058515e-09,-0.008101986982247504,307,5658624,-0.3581329111564801,0.64294976,-0.032470359671805664,0.0,0.0,0.01,-0.08749203945086702,-0.6041187505285751,0.5,-0.12020431961725106,-0.02587545073168372,-0.04573941679134603,0.08345584245034497,-0.4357577352789228,1862,0.5002284053899774,-0.5194367671872558,-0.2135201416748064,0.022560768,0.0,-0.0006725658772045701,-140.18387821,-0.006896967207230393,-0.6513558359216888,0.2,0.0003,34234,3.5675313115119933,-34.06376934051514,0.021537367,1.3462839126586914,0.20587158203125,0.858619749546051,1.000878930091858,-0.019886002165731043
0.00020724796276125644,-0.00019661983795885344,3038,-0.41390271193706896,56.59,-3.617240118866672e-09,-0.007617066042865334,308,5677056,-0.36156781556034057,0.6429267200000001,-0.030684010416466196,0.0,0.0,0.01,-0.08915102958709105,-0.6092248589053891,0.5,-0.12017048228024524,-0.02614753215237285,-0.045227263379880846,0.07894574411183977,-0.42739114313775367,1868,0.46073130607736584,-0.5197817683277458,-0.21005460838845907,0.022634496,0.0,-0.0006799979031045934,-140.42466182,-0.006906991117386577,-0.6552823344012231,0.2,0.0003,34238,3.7730793714523316,-34.06206130981445,0.019736927,1.454874038696289,0.20916748046875,0.8575682640075684,1.0010464191436768,-0.019633646460715682
0.0002788625069014314,-0.00019476447888012175,3038,-0.423454844840556,57.44,-3.6316598249194924e-09,-0.007368533543848233,309,5695488,-0.3622581233912483,0.64290368,-0.031353385417415676,0.0,0.0,0.01,-0.08770120620607293,-0.6038838292676411,0.5,-0.12184429731666703,-0.027261786442013238,-0.0517490670948367,0.08273961413900345,-0.4284118587550924,1874,0.45943924019236637,-0.5181578359861141,-0.20998876996104426,0.022708224,0.0,-0.0006740402875375558,-140.94913363,-0.006839475798770802,-0.6670222407143108,0.2,0.0003,34242,4.050365173816681,-34.067815971374515,0.022662787,1.6015913486480713,0.22205810546875,0.8513780832290649,1.0013267993927002,-0.018008273490704597
0.0002007375329008533,-0.0001943005116428791,3038,-0.4243716371086785,54.71,-3.6798684623186028e-09,-0.008316851329226688,310,5713920,-0.36094487047337354,0.64288064,-0.032450356705027245,0.0,0.0,0.01,-0.08720757358662617,-0.6246934728343295,0.5,-0.1258674739557761,-0.02679165999969714,-0.04787048979617086,0.08031905506604642,-0.4303513235997732,1880,0.4676841970500678,-0.5193634690624652,-0.20882755242833778,0.022781952,0.0,-0.0006717838614645027,-138.56046638,-0.006910449236139603,-0.6588589632391421,0.2,0.0003,34246,3.654301571846008,-34.06240234375,0.018823449,1.491674542427063,0.19844970703125,0.8670758605003357,1.0009045600891113,-0.019623258151113987
0.000223523998607157,-0.00019541118576106152,3038,-0.42534318355302714,56.72,-3.7141285287921303e-09,-0.007609600765276654,311,5732352,-0.3635076220654116,0.6428576,-0.032009986052664655,0.0,0.0,0.01,-0.08712246758418016,-0.6154176306347199,0.5,-0.12526540827290433,-0.02618960036327991,-0.046287375623554304,0.08220551431853229,-0.4321014265684296,1886,0.45278350611236906,-0.5196178070848085,-0.20995602969670168,0.02285568,0.0,-0.0006743262046010597,-139.39062074,-0.006885617241070917,-0.6524209220235078,0.2,0.0003,34250,4.223533642292023,-34.06053581237793,0.019163832,1.8211010694503784,0.180224609375,0.8513731360435486,1.0007898807525635,-0.016398595774080604
0.00021158823316606382,-0.0001993202959422136,3039,-0.40835498220210964,58.99,-3.584947801435128e-09,-0.008314344419280105,312,5750784,-0.3568093997371787,0.64283456,-0.031219393619078495,0.0,0.0,0.01,-0.08779622357000963,-0.5998815471235533,0.5,-0.12033227457127461,-0.027095574973740984,-0.05086473876144737,0.0816046363317563,-0.4249715344854846,1892,0.4793566116446364,-0.5195182883226933,-0.21009982901588337,0.022929408,0.0,-0.0006830901192000682,-141.68280209,-0.006912358128463187,-0.6549210724551782,0.2,0.0003,34254,4.058602416515351,-34.060130500793456,0.020116843,1.6923807859420776,0.18253173828125,0.863095760345459,1.0007219314575195,-0.01754887932911515
0.00024848056556139555,-0.0001980454277518879,3038,-0.4012136743475465,56.07,-3.6862472403898836e-09,-0.006402031678754978,313,5769216,-0.35668316255879406,0.64281152,-0.03160285034072427,0.0,0.0,0.01,-0.08797384948056229,-0.612885188184204,0.5,-0.12329486515711453,-0.026236035067917173,-0.04314013598357431,0.08232080178112532,-0.4260774817689874,1898,0.4906019478640238,-0.5195865468520986,-0.20881926218245972,0.023003136,0.0,-0.0006827559998068662,-139.24176054,-0.0070000896683400605,-0.6463511966413105,0.2,0.0003,34258,3.9502820014953612,-34.059925651550294,0.021939531,1.5552804470062256,0.22220458984375,0.8599302768707275,1.0008134841918945,-0.019679701479617506
0.00026041634070376557,-0.00019919124570142677,3039,-0.4148801032446851,58.42,-3.603832581341756e-09,-0.007824540943944913,314,5787648,-0.35963626976866814,0.64278848,-0.033004669065819975,0.0,0.0,0.01,-0.0875771668255554,-0.6056624014181234,0.5,-0.12249525764206336,-0.027709639919150864,-0.05019687728943407,0.08302932758572062,-0.43044031052120413,1904,0.4748905875708301,-0.5192406116589936,-0.2091455458102922,0.023076864,0.0,-0.0006871696032419903,-141.72735021,-0.0070129532658578676,-0.6556767423282073,0.2,0.0003,34262,4.209828531742096,-34.06191234588623,0.017811937,1.7228825092315674,0.19287109375,0.8595955967903137,1.0007256269454956,-0.017663776548579334
0.000308159363663031,-0.00019836896418703914,3039,-0.4137881695226562,58.71,-3.608704733062192e-09,-0.007737084916445964,315,5806080,-0.3554245221072885,0.64276544,-0.03195181025312214,0.0,0.0,0.01,-0.08724231002652794,-0.6048190404093693,0.5,-0.12370196978197338,-0.02763304509795199,-0.04585117719964021,0.08289911278367296,-0.43068783619245177,1910,0.4943182164582188,-0.5194653126224912,-0.211029685658114,0.023150592,0.0,-0.0006751401646927635,-141.00698986,-0.0069365800420915875,-0.6442425118521671,0.2,0.0003,34266,4.382850646972656,-34.06303405761719,0.017233182,1.7470226287841797,0.18883056640625,0.8528978824615479,1.0010151863098145,-0.017779647174756975
