reward_terms/air_time,curriculum/eff_scale,reward_terms/ang_xy,curriculum/swing_frac_mean,reward_terms/foot_ahead,reward_terms/residual,time/fps,reward_terms/track_yaw,reward_terms/alive,reward_terms/step_rate,reward_terms/foot_slip,ankle/ankle_spring_trq_peak,reward_terms/torque,reward_terms/residual_rate,reward_terms/stand,time/iterations,reward_terms/vz,ankle/ankle_defl_peak,time/total_timesteps,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/coef_rate,time/time_elapsed,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/action_rate,reward_terms/upright,curriculum/swing_frac_min,reward_terms/track_lin,reward_terms/phase_contact,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/stop,curriculum/dr_scale,curriculum/ctrl_jitter_ms,reward_terms/overrun,curriculum/stance_ratio,reward_terms/hip_roll,est/vel_rmse,curriculum/ent_coef,reward_terms/time,curriculum/cmd_track_err,reward_terms/stance,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,curriculum/ctrl_drop_prob,reward_terms/height,reward_terms/stand_drift,reward_terms/assist_pen,reward_terms/stance_time,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,train/explained_variance,train/std,train/n_updates,train/approx_kl,train/clip_range,train/value_loss,train/loss,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
0.0,0.04655616000000024,-1.3739113457068245e-06,0.1369900173611111,0.0,-0.08736530235681196,5775,1.999991215697329,0.0,-0.003244357638888905,-0.2778284510195226,0.0,-0.006931610832463569,0.0,2.1043956831546677,1761,-0.009087167862057807,0.5050363364464464,32458752,-1.3370822934036463e-05,0.0,-0.904850800057308,5619,-0.007739465736359092,3173.37248552,-0.1602463951436642,-1.4073213786023818e-07,0.028645833333333332,3.0646708623064427,0.0,2367.16,-2.4260873008011875e-09,0.0,0.39905280000000937,1.5962112000000375,0.0,0.6893585919999999,-0.09579139033873062,0.3438682027808501,0.01,0.0,0.2596072521185629,-0.11946346600815426,0.0,-0.025521481785839267,-0.00016777858215238085,0.01995264000000047,-0.004383814060055398,-0.07507717846337615,0.0,0.0,0.0,0.0,0.9745794534683228,1.0021538734436035,7034,0.013219869,0.2,734.6718704223633,359.5262756347656,-36.918363380432126,-0.012515793845523149,0.00023511935999999997,0.1470458984375,0.39905280000000937,0.1330176000000007,0.39905280000000937,0.1330176000000007,0.39905280000000937
0.0,0.04658304000000024,-1.2903641850650095e-06,0.14127604166666669,0.0,-0.08745888805182832,5775,1.99999216156694,0.0,-0.003287760416666684,-0.2537786760609303,0.0,-0.007011637038865989,0.0,2.1062288678453642,1762,-0.008502389544707868,0.5004109128687501,32477184,-1.2693556903823247e-05,0.0,-0.921228394042259,5622,-0.008509061052824124,3219.7068392499996,-0.16017800227774376,-1.4464521473408718e-07,0.030164930555555556,3.0507139112204684,0.0,2397.52,-1.8545779238330454e-09,0.0,0.3992832000000094,1.5971328000000375,0.0,0.689352448,-0.09226997771741591,0.3597535958696908,0.01,0.0,0.42059107765984594,-0.12885346589752958,0.0,-0.05984779920406712,-0.00016453423384699096,0.01996416000000047,-0.0045058074135767125,-0.07122081074560341,0.0,0.0,0.0,0.0,0.9697796702384949,1.0017757415771484,7038,0.014816451,0.2,1006.5149932861328,353.95086669921875,-36.91568565368652,-0.012934657104779035,0.00023508249599999998,0.18516845703125,0.3992832000000094,0.1330944000000007,0.3992832000000094,0.1330944000000007,0.3992832000000094
0.0,0.046609920000000235,-1.4488181865409528e-06,0.16175672743055555,0.0,-0.08672406542979932,5775,1.9999911706725253,0.0,-0.0037543402777778017,-0.27302798095052877,0.0,-0.006840631088097203,0.0,2.0624535017798338,1763,-0.010940377704845393,0.5069958461942194,32495616,-1.4152307653552652e-05,0.0,-0.922997447650703,5626,-0.012679197182509965,3219.44408728,-0.1638375911028334,-1.477542450862932e-07,0.046223958333333336,2.9594358200259494,0.0,2414.44,-2.4877930948955023e-09,0.0,0.3995136000000094,1.5980544000000376,0.0,0.6893463039999999,-0.08560301242975711,0.38228097332473754,0.01,0.0,0.4123602116492507,-0.11183137689452131,0.0,-0.042665010290927154,-0.0001703422165054272,0.01997568000000047,-0.004785273773967893,-0.04992946520926146,0.0,0.0,0.0,0.0,0.9812600612640381,1.0027211904525757,7042,0.021385591,0.2,747.5750869750976,429.615478515625,-36.92481460571289,-0.01383329308591783,0.000235045632,0.2177490234375,0.3995136000000094,0.13317120000000068,0.3995136000000094,0.13317120000000068,0.3995136000000094
0.0,0.046636800000000235,-1.3762637361436524e-06,0.15372721354166666,0.0,-0.08631686108729496,5774,1.9999917994915835,0.0,-0.003363715277777796,-0.2643922984765822,0.0,-0.00698446256668193,0.0,2.1419658917758277,1764,-0.009446994453831086,0.5071190841071714,32514048,-1.37324599605257e-05,0.0,-0.943885265152431,5630,-0.009045684215794193,3105.528786339999,-0.16416146119066383,-1.4394827356041364e-07,0.020616319444444444,3.0797302002114715,0.0,2339.37,-1.9177849772230834e-09,0.0,0.3997440000000094,1.5989760000000377,0.0,0.6893401599999999,-0.07665453365162096,0.3526936136818064,0.01,0.0,0.41841539859854227,-0.1148246022561148,0.0,-0.08074795955406926,-0.00016947782373338968,0.019987200000000472,-0.004171481725163547,-0.0425382737847359,0.0,0.0,0.0,0.0,0.9628208875656128,1.0021723508834839,7046,0.017046127,0.2,1704.0372375488282,911.8945922851562,-36.920444107055665,-0.01533982956316322,0.000235008768,0.19561767578125,0.3997440000000094,0.13324800000000067,0.3997440000000094,0.13324800000000067,0.3997440000000094
0.0,0.04666368000000023,-1.4305546826035921e-06,0.1555718315972222,0.0,-0.08571509386152472,5774,1.9999927033415592,0.0,-0.0032009548611111275,-0.25471473477815665,0.0,-0.006976597510842744,0.0,2.280068415216851,1765,-0.007204110377693418,0.49977391343954436,32532480,-1.2450878896334006e-05,0.0,-0.9207112028512358,5634,-0.006653911541367582,2922.504817679999,-0.16995800345582895,-1.541384844764416e-07,0.01708984375,3.1430422819586887,0.0,2226.41,-1.96381184182943e-09,0.0,0.39997440000000944,1.5998976000000378,0.0,0.6893340159999999,-0.07862697987030952,0.28980088649611535,0.01,0.0,0.1806030979077136,-0.15493157785017303,0.0,-0.07441151833757616,-0.00016374401336253467,0.019998720000000473,-0.0031900370084435945,-0.04584643764033092,0.0,0.0,0.0,0.0,0.9827446937561035,1.0029562711715698,7050,0.018241048,0.2,651.5661926269531,259.7314147949219,-36.925266075134275,-0.0167476458940655,0.00023497190400000002,0.18424072265625,0.39997440000000944,0.13332480000000066,0.39997440000000944,0.13332480000000066,0.39997440000000944
0.0,0.04669056000000022,-1.5076470371263985e-06,0.1796875,0.0,-0.08522121827167255,5774,1.999990661557382,0.0,-0.0034505208333333536,-0.256525879748427,0.0,-0.0074674928311545645,0.0,2.354933106078602,1766,-0.00692017414555201,0.505503108549237,32550912,-1.3997624929447053e-05,0.0,-0.9175142675949629,5637,-0.00790074411878597,2970.8734851599997,-0.16998665090141932,-1.681370051250038e-07,0.03407118055555555,3.2805674608994972,0.0,2258.36,-2.1587914157773557e-09,0.0,0.40020480000000946,1.6008192000000379,0.0,0.6893278719999999,-0.08417209949349073,0.2894340009459294,0.01,0.0,0.15624177597835967,-0.14721210115417258,0.0,-0.07393350665898457,-0.00017257891923445613,0.020010240000000474,-0.0029474877605467765,-0.055895049461203765,0.0,0.0,0.0,0.0,0.9742028713226318,1.0032708644866943,7054,0.021497022,0.2,368.5125503540039,108.39420318603516,-36.93244304656982,-0.018152796220965682,0.00023493503999999998,0.228466796875,0.40020480000000946,0.13340160000000065,0.40020480000000946,0.13340160000000065,0.40020480000000946
0.0,0.04671744000000022,-1.6650687081326857e-06,0.1704372829861111,0.0,-0.08581248545072119,5773,1.9999869029791786,0.0,-0.003960503472222248,-0.2732980063662782,0.0,-0.007688295366352303,0.0,2.2383571662228676,1767,-0.009403673076810178,0.5074107445607366,32569344,-1.4615526597608264e-05,0.0,-0.9451872119217105,5640,-0.008702829716788017,3171.5775018100003,-0.1679554074207882,-1.6090190780234153e-07,0.03146701388888889,3.124690303195176,0.0,2390.05,-2.0998876822038547e-09,0.0,0.4004352000000095,1.601740800000038,0.0,0.6893217279999999,-0.0724423277158583,0.3230648533939628,0.01,0.0,0.3270637779022895,-0.0975278138146663,0.0,-0.04865756917922806,-0.00018139698700238803,0.020021760000000475,-0.003331841765844773,-0.04396502101225292,0.0,0.0,0.0,0.0,0.928403377532959,1.0022820234298706,7058,0.021460254,0.2,1521.2289337158204,480.2917175292969,-36.922724914550784,-0.013425593654392286,0.000234898176,0.25675048828125,0.4004352000000095,0.13347840000000064,0.4004352000000095,0.13347840000000064,0.4004352000000095
0.0,0.046744320000000214,-1.5316864355222393e-06,0.17811414930555555,0.0,-0.08603026188097268,5773,1.9999905717193651,0.0,-0.003363715277777796,-0.24854480355368974,0.0,-0.007401116706973652,0.0,2.2877515145910796,1768,-0.008774475083052267,0.5069063115645147,32587776,-1.3640925210353348e-05,0.0,-0.9246787591250567,5644,-0.00971567554897586,3064.8831927799997,-0.16680185296118544,-1.573310241287277e-07,0.027126736111111112,3.1891476612378633,0.0,2290.55,-3.0896846860278345e-09,0.0,0.4006656000000095,1.602662400000038,0.0,0.6893155839999999,-0.0775977816679744,0.33437976521813173,0.01,0.0,0.390335899894957,-0.14380912469901494,0.0,-0.09605876558489185,-0.00017006272924611682,0.020033280000000476,-0.0037127485532519678,-0.04160807630406883,0.0,0.0,0.0,0.0,0.9726775288581848,1.001596450805664,7062,0.013489445,0.2,789.8390258789062,324.76812744140625,-36.91197891235352,-0.014500174077693374,0.000234861312,0.14761962890625,0.4006656000000095,0.13355520000000062,0.4006656000000095,0.13355520000000062,0.4006656000000095
0.0,0.046771200000000214,-1.5187777118409073e-06,0.1660698784722222,0.0,-0.08583683950540229,5773,1.9999906751716001,0.0,-0.0033528645833333518,-0.26234387107309765,0.0,-0.007321365392664112,0.0,2.2349656513007776,1769,-0.007382733191196407,0.504214914291788,32606208,-1.4251326556392773e-05,0.0,-0.9439841361399428,5647,-0.010391782101107515,3216.3471086,-0.1650175724099081,-1.578021332947706e-07,0.025173611111111112,3.139689066709574,0.0,2391.05,-2.1277445737696852e-09,0.0,0.4008960000000095,1.603584000000038,0.0,0.6893094399999999,-0.07925668078083081,0.2934506204574494,0.01,0.0,0.1820957069797772,-0.12843780772729546,0.0,-0.07862146074797559,-0.00017722715905598053,0.020044800000000477,-0.003170891832389536,-0.032640336388979486,0.0,0.0,0.0,0.0,0.9545971751213074,1.0016103982925415,7066,0.0139148235,0.2,1316.9094543457031,558.6156005859375,-36.91235504150391,-0.015503570943837985,0.000234824448,0.14947509765625,0.4008960000000095,0.1336320000000006,0.4008960000000095,0.1336320000000006,0.4008960000000095
0.0,0.04679808000000021,-1.4944320233519975e-06,0.14284939236111113,0.0,-0.08613400634425636,5773,1.999990139234489,0.0,-0.003266059027777795,-0.2427583147232302,0.0,-0.007685135843495963,0.0,2.2725411255783614,1770,-0.008012764021386225,0.5061267500796948,32624640,-1.2534592550006582e-05,0.0,-0.9182794850326812,5650,-0.007567514973522645,3115.2063042599993,-0.16581892530849154,-1.5480588932298686e-07,0.027506510416666668,3.175707542220517,0.0,2325.44,-2.0861724440448017e-09,0.0,0.40112640000000954,1.6045056000000382,0.0,0.689303296,-0.08100627755912222,0.3111091657466088,0.01,0.0,0.22470260606844072,-0.11433428458944395,0.0,-0.06228189989988232,-0.00016478365366335893,0.020056320000000478,-0.003666534960786511,-0.036703460583105245,0.0,0.0,0.0,0.0,0.9684388637542725,1.0016930103302002,7070,0.012060857,0.2,839.9180145263672,462.5621337890625,-36.91292457580566,-0.014873130060732365,0.00023478758399999997,0.13541259765625,0.40112640000000954,0.1337088000000006,0.40112640000000954,0.1337088000000006,0.40112640000000954
0.0,0.0468249600000002,-1.4438420034844506e-06,0.13682725694444445,0.0,-0.08573190233372092,5773,1.999990593964895,0.0,-0.003157552083333349,-0.25636691818882534,0.0,-0.007557334063122116,0.0,2.4021745094562026,1771,-0.008006286345200588,0.500852223319679,32643072,-1.1654212909770737e-05,0.0,-0.9168599539337128,5653,-0.005809841875271524,2855.1402431500005,-0.1694878743647737,-1.5439223167402307e-07,0.009114583333333334,3.2887006766669313,0.0,2155.63,-2.1027112473045766e-09,0.0,0.40135680000000956,1.6054272000000382,0.0,0.689297152,-0.09056126296011084,0.2822416492904417,0.01,0.0,0.20119745034844078,-0.1510561249949721,0.0,-0.04972816830389227,-0.0001666726996809087,0.02006784000000048,-0.003919405575415109,-0.04582262413101059,0.0,0.0,0.0,0.0,0.9756988883018494,1.0020983219146729,7074,0.016552974,0.2,599.2978393554688,361.95684814453125,-36.916690254211424,-0.016636117198504507,0.00023475071999999998,0.16409912109375,0.40135680000000956,0.1337856000000006,0.40135680000000956,0.1337856000000006,0.40135680000000956
0.0,0.0468518400000002,-1.5204724399596868e-06,0.1618923611111111,0.0,-0.08683849435339676,5773,1.9999889648708402,0.0,-0.0034071180555555747,-0.2452143470351409,0.0,-0.007223240507571836,0.0,2.2335669476969726,1772,-0.009336509007775098,0.5069051908083824,32661504,-1.342936353396557e-05,0.0,-0.9438566698699192,5656,-0.008656127196314402,2673.64906525,-0.1644469232289574,-1.5359078627437354e-07,0.04112413194444445,3.201919461486767,0.0,2011.76,-2.4092842586267165e-09,0.0,0.4015872000000096,1.6063488000000383,0.0,0.6892910079999999,-0.09697133914995715,0.3296941408509991,0.01,0.0,0.31958777839749586,-0.13064124149235457,0.0,-0.049354542638863776,-0.00017196311736790074,0.02007936000000048,-0.004020675643233125,-0.04723185832932825,0.0,0.0,0.0,0.0,0.9482577443122864,1.001997709274292,7078,0.014440438,0.2,686.4529403686523,324.4041748046875,-36.91617336273193,-0.012991952581796796,0.000234713856,0.13721923828125,0.4015872000000096,0.13386240000000058,0.4015872000000096,0.13386240000000058,0.4015872000000096
0.0,0.04687872000000019,-1.3731101633804401e-06,0.15657552083333331,0.0,-0.08710908731846469,5773,1.9999913083191005,0.0,-0.0031792534722222382,-0.239695887478354,0.0,-0.007122069931165039,0.0,2.1826047476073462,1773,-0.007779879808245839,0.49990619830828853,32679936,-1.2565974796199366e-05,0.0,-0.9363322579836747,5660,-0.008259482665543126,2633.3498781800004,-0.16297387646739545,-1.4774165238169124e-07,0.037163628472222224,3.1957198486061045,0.0,1982.58,-1.92686741608956e-09,0.0,0.4018176000000096,1.6072704000000384,0.0,0.6892848639999999,-0.07762197673333485,0.3166841652180589,0.01,0.0,0.14486647770156302,-0.12421706046844701,0.0,-0.059121231769302604,-0.00016883993108472974,0.02009088000000048,-0.0038294990861314263,-0.05104767328448847,0.0,0.0,0.0,0.0,0.9565049409866333,1.001853346824646,7082,0.014405908,0.2,1320.58916015625,636.65625,-36.91606731414795,-0.0139132663840428,0.00023467699199999995,0.16832275390625,0.4018176000000096,0.13393920000000056,0.4018176000000096,0.13393920000000056,0.4018176000000096
0.0,0.04690560000000019,-1.455090609452052e-06,0.16357421875,0.0,-0.08656018789255732,5772,1.9999900618953532,0.0,-0.0036241319444444667,-0.2782504467763803,0.0,-0.007063775936962605,0.0,2.1032745824224626,1774,-0.008127258485952655,0.5059079126024411,32698368,-1.4229305757477024e-05,0.0,-0.9322220428869055,5664,-0.010775510946243285,2737.71492501,-0.16346461528453782,-1.5075934369374977e-07,0.031304253472222224,3.0017008524237454,0.0,2041.78,-2.0043317353085187e-09,0.0,0.4020480000000096,1.6081920000000385,0.0,0.6892787199999999,-0.07337169259542942,0.423890579473922,0.01,0.0,0.22758128334909897,-0.1122161077887661,0.0,-0.07081711820750024,-0.00017186333456770272,0.02010240000000048,-0.004001015692433881,-0.057239375727168716,0.0,0.0,0.0,0.0,0.971142053604126,1.0020020008087158,7086,0.016148632,0.2,1018.3193206787109,766.1260986328125,-36.91532039642334,-0.014243030751822516,0.00023464012800000002,0.18243408203125,0.4020480000000096,0.13401600000000055,0.4020480000000096,0.13401600000000055,0.4020480000000096
0.0,0.046932480000000186,-1.382392855583973e-06,0.15535481770833331,0.0,-0.08557804819034241,5772,1.999992037798365,0.0,-0.0031684027777777934,-0.28025510705211537,0.0,-0.006642046853584164,0.0,2.2180084033892977,1775,-0.006192854848577682,0.4999241245427496,32716800,-1.2691288087328472e-05,0.0,-0.9342591146575783,5667,-0.007166558414037092,2782.9924476700003,-0.1677583539471517,-1.5432073120855068e-07,0.022569444444444444,3.1623143664512128,0.0,2074.55,-1.8566829900247399e-09,0.0,0.40227840000000964,1.6091136000000386,0.0,0.6892725759999999,-0.07665041884534053,0.3222565736366494,0.01,0.0,0.15425509375254465,-0.159607479448865,0.0,-0.03958036597514054,-0.00016123909633361362,0.020113920000000483,-0.003039426162411354,-0.06667789666663163,0.0,0.0,0.0,0.0,0.9817919135093689,1.0024205446243286,7090,0.0151811335,0.2,687.0883407592773,220.18283081054688,-36.921444702148435,-0.013454378698952496,0.00023460326399999998,0.181103515625,0.40227840000000964,0.13409280000000054,0.40227840000000964,0.13409280000000054,0.40227840000000964
0.0,0.04695936000000018,-1.3633743800912462e-06,0.1586371527777778,0.0,-0.0861894077487438,5772,1.9999923176477605,0.0,-0.0035481770833333546,-0.26367488528261807,0.0,-0.007074621720138185,0.0,2.1328715434262464,1776,-0.00582984341202734,0.50653481263898,32735232,-1.2513522159754695e-05,0.0,-0.9192253259865422,5670,-0.008286924302242685,2796.2835831,-0.1655268553048327,-1.574121323604017e-07,0.039984809027777776,3.0661430408660113,0.0,2078.77,-1.856801109494155e-09,0.0,0.40250880000000966,1.6100352000000386,0.0,0.6892664319999999,-0.07209920618217162,0.3275914622857117,0.01,0.0,0.17858235761870736,-0.113587228828634,0.0,-0.0504580150675819,-0.00016318673900378062,0.020125440000000484,-0.0029302946289784496,-0.07437165515684147,0.0,0.0,0.0,0.0,0.9823176860809326,1.0020495653152466,7094,0.016539376,0.2,461.71143493652346,188.91635131835938,-36.918484687805176,-0.015216012863675132,0.0002345664,0.197119140625,0.40250880000000966,0.13416960000000053,0.40250880000000966,0.13416960000000053,0.40250880000000966
0.0,0.04698624000000018,-1.3927724384493853e-06,0.18123372395833334,0.0,-0.08641394140032747,5772,1.999990821322678,0.0,-0.003417968750000019,-0.2680507647215527,0.0,-0.006901456080996767,0.0,2.117828915973747,1777,-0.008148993441230601,0.5030590204305118,32753664,-1.3680672469525876e-05,0.0,-0.9262418980639784,5674,-0.008435002013860368,2982.49751429,-0.16479596415975134,-1.5350852481242431e-07,0.02783203125,3.00885588675724,0.0,2209.21,-1.9782274406132927e-09,0.0,0.4027392000000097,1.6109568000000387,0.0,0.6892602879999999,-0.08651432068168483,0.3465529196630104,0.01,0.0,0.3018633447409531,-0.09936128149508931,0.0,-0.06131127919441717,-0.00016707569682270876,0.020136960000000485,-0.0033838175086425754,-0.0750543976714843,0.0,0.0,0.0,0.0,0.9700328707695007,1.0019420385360718,7098,0.0149024185,0.2,930.453173828125,399.3021240234375,-36.91536445617676,-0.01217647158773616,0.000234529536,0.1609130859375,0.4027392000000097,0.13424640000000052,0.4027392000000097,0.13424640000000052,0.4027392000000097
0.0,0.04701312000000017,-1.607042194415196e-06,0.196044921875,0.0,-0.08578186963134454,5772,1.999984432393701,0.0,-0.0035373263888889097,-0.25079746808022374,0.0,-0.007222218965846237,0.0,2.1900111187366296,1778,-0.011049101246004165,0.5033507509092585,32772096,-1.5713962812604966e-05,0.0,-0.9388745816906536,5677,-0.010923978391525424,3006.6866185,-0.1676403574224521,-1.5869023367151194e-07,0.04383680555555555,3.100683796235567,0.0,2235.87,-2.4096740912548787e-09,0.0,0.4029696000000097,1.6118784000000388,0.0,0.689254144,-0.07210146908776088,0.32889227622242584,0.01,0.0,0.3411320328647993,-0.09914302669389184,0.0,-0.09646313381603258,-0.00017920958556191558,0.020148480000000486,-0.003689631139111566,-0.060112505485837305,0.0,0.0,0.0,0.0,0.9692950248718262,1.0022919178009033,7102,0.016332122,0.2,977.3556030273437,439.5903015136719,-36.92039184570312,-0.015497841098112985,0.00023449267200000002,0.17401123046875,0.4029696000000097,0.1343232000000005,0.4029696000000097,0.1343232000000005,0.4029696000000097
0.0,0.04704000000000017,-1.5694675742784471e-06,0.16802300347222224,0.0,-0.08563404865442556,5772,1.9999909612646023,0.0,-0.003081597222222237,-0.23863324983529166,0.0,-0.006952088072440529,0.0,2.232111912406481,1779,-0.009054240972204667,0.5066811061192014,32790528,-1.360019440853721e-05,0.0,-0.936515015316802,5680,-0.008314183376814024,2705.16097037,-0.16834557140520234,-1.5179855185273073e-07,0.018012152777777776,3.119100813801348,0.0,2028.46,-2.1004402943147867e-09,0.0,0.4032000000000097,1.6128000000000389,0.0,0.689248,-0.07448285314259999,0.3710390954175757,0.01,0.0,0.35784549117284215,-0.10868903981513543,0.0,-0.07919046497649074,-0.00016602658361583873,0.020160000000000487,-0.003400758200361533,-0.055230654040123145,0.0,0.0,0.0,0.0,0.9578421115875244,1.002339243888855,7106,0.015625123,0.2,1599.9593017578125,817.2744140625,-36.920773315429685,-0.017282595665892585,0.00023445580800000003,0.163720703125,0.4032000000000097,0.1344000000000005,0.4032000000000097,0.1344000000000005,0.4032000000000097
0.0,0.047066880000000165,-1.5459774306518227e-06,0.14664713541666666,0.0,-0.08541663227336853,5772,1.9999897562008069,0.0,-0.002810329861111122,-0.21284766643785274,0.0,-0.007345760928112399,0.0,2.331036245166889,1780,-0.009154134565928639,0.5073997283422729,32808960,-1.219215822737151e-05,0.0,-0.928666413402952,5683,-0.008148209867484442,2916.50917453,-0.17115020970126318,-1.4931025095319094e-07,0.018283420138888888,3.1671140365678,0.0,2167.6,-2.3345062443985447e-09,0.0,0.40343040000000974,1.613721600000039,0.0,0.6892418559999999,-0.07866639571348483,0.3503244535293678,0.01,0.0,0.5057226482750027,-0.13374398027355835,0.0,-0.07491026841988646,-0.00016665548802376407,0.020171520000000488,-0.0036534268824092333,-0.04110370900935137,0.0,0.0,0.0,0.0,0.9759632349014282,1.0025923252105713,7110,0.016688818,0.2,670.5697479248047,361.3470458984375,-36.92338523864746,-0.016316999349510298,0.00023441894399999999,0.1725830078125,0.40343040000000974,0.13447680000000048,0.40343040000000974,0.13447680000000048,0.40343040000000974
0.0,0.04709376000000016,-1.5279974803976385e-06,0.1550835503472222,0.0,-0.0859903671056765,5772,1.999990319537872,0.0,-0.0032877604166666836,-0.24070178593922037,0.0,-0.007913195328133634,0.0,2.3475053076926233,1781,-0.009005269939735926,0.5074038171740483,32827392,-1.3287673028262018e-05,0.0,-0.8980932779253276,5687,-0.008607172503516733,2763.4117886699996,-0.16598526901035127,-1.582369760560514e-07,0.0234375,3.2192789099083843,0.0,2067.77,-2.170365607470775e-09,0.0,0.40366080000000976,1.614643200000039,0.0,0.6892357119999999,-0.08019228615074801,0.311239334233932,0.01,0.0,0.41325638586874125,-0.18644394606064102,0.0,-0.07826291958262253,-0.00017490926695222864,0.02018304000000049,-0.004003253896496111,-0.043251871968624726,0.0,0.0,0.0,0.0,0.9623749256134033,1.002509355545044,7114,0.017770821,0.2,802.6900939941406,496.8852844238281,-36.92208137512207,-0.017010115506127476,0.00023438208,0.21024169921875,0.40366080000000976,0.13455360000000047,0.40366080000000976,0.13455360000000047,0.40366080000000976
0.0,0.04712064000000016,-1.4879119313085105e-06,0.16536458333333334,0.0,-0.0855207645995425,5772,1.9999927003213098,0.0,-0.0030381944444444584,-0.21879838718807337,0.0,-0.00700273274930595,0.0,2.3494436313317753,1782,-0.007165211644782407,0.5040277197356267,32845824,-1.17480451731747e-05,0.0,-0.9319917468493616,5690,-0.006707743978388956,2643.87991019,-0.16901396246610678,-1.542046777101299e-07,0.020724826388888888,3.1710048125384076,0.0,1989.18,-2.13065937058406e-09,0.0,0.4038912000000098,1.615564800000039,0.0,0.6892295679999999,-0.08091223222172271,0.3158992897419373,0.01,0.0,0.43656316216481167,-0.2235071797866722,0.0,-0.09583949555129664,-0.000153642941495963,0.02019456000000049,-0.0033443833574246036,-0.04394711033619641,0.0,0.0,0.0,0.0,0.9587394595146179,1.0021878480911255,7118,0.016257016,0.2,866.4854553222656,313.4036560058594,-36.92104015350342,-0.013911155483219773,0.000234345216,0.19329833984375,0.4038912000000098,0.13463040000000046,0.4038912000000098,0.13463040000000046,0.4038912000000098
0.0,0.04714752000000015,-1.420677058881868e-06,0.16962348090277776,0.0,-0.0850380481679067,5772,1.9999929058238664,0.0,-0.003125000000000015,-0.22766151538612955,0.0,-0.007171874948037119,0.0,2.454006776092643,1783,-0.007149186029169343,0.5009515504386554,32864256,-1.1878987010958293e-05,0.0,-0.9018814874430032,5693,-0.006630062541243085,2732.8037848699996,-0.169622844084378,-1.5529915014851223e-07,0.010525173611111112,3.3163798910919025,0.0,2063.99,-2.5800494226796325e-09,0.0,0.4041216000000098,1.6164864000000392,0.0,0.6892234239999999,-0.08334929247831917,0.32476585830485555,0.01,0.0,0.38595643817497466,-0.21378711448418683,0.0,-0.12153386652658568,-0.00015571213044064861,0.02020608000000049,-0.0033351015176662623,-0.05288035180946458,0.0,0.0,0.0,0.0,0.9696668982505798,1.0024713277816772,7122,0.0156017,0.2,485.70628967285154,311.9135437011719,-36.921064376831055,-0.014984650665428489,0.00023430835199999997,0.1741455078125,0.4041216000000098,0.13470720000000044,0.4041216000000098,0.13470720000000044,0.4041216000000098
0.0,0.04717440000000015,-1.4595896940995294e-06,0.16414388020833334,0.0,-0.08577623933176813,5772,1.9999912955649886,0.0,-0.0033854166666666854,-0.23656948690508678,0.0,-0.007455384131132782,0.0,2.3560947387235824,1784,-0.007672661256418106,0.5071018340906096,32882688,-1.2187221542701729e-05,0.0,-0.9128143802465392,5696,-0.006905231340041227,2901.3922044400006,-0.16828951393804956,-1.5213288029468185e-07,0.021647135416666668,3.2138746656298873,0.0,2175.71,-2.041175931396257e-09,0.0,0.4043520000000098,1.6174080000000393,0.0,0.6892172799999999,-0.08739165061458685,0.28949147689787713,0.01,0.0,0.2933741547698281,-0.18050635606197452,0.0,-0.134610857783906,-0.00016151186288925146,0.02021760000000049,-0.0034889541666857154,-0.05880499781569696,0.0,0.0,0.0,0.0,0.9805911779403687,1.002750277519226,7126,0.020760393,0.2,250.51058921813964,88.05220794677734,-36.92571907043457,-0.018052747019100934,0.00023427148799999998,0.21136474609375,0.4043520000000098,0.13478400000000043,0.4043520000000098,0.13478400000000043,0.4043520000000098
0.0,0.047201280000000144,-1.4256686615236007e-06,0.16124131944444445,0.0,-0.08634874704882872,5772,1.999992986412955,0.0,-0.003070746527777792,-0.23519965579881377,0.0,-0.007580359513159573,0.0,2.3033142521908183,1785,-0.007610862535475858,0.5023401808465618,32901120,-1.1681300216054528e-05,0.0,-0.915520445386988,5699,-0.006596386867325656,2972.05709453,-0.16855078990562405,-1.5450715573878624e-07,0.014594184027777778,3.1683018917435883,0.0,2221.34,-1.9314405573548345e-09,0.0,0.40458240000000983,1.6183296000000393,0.0,0.689211136,-0.08173419230133677,0.31812197955483207,0.01,0.0,0.4319231211857843,-0.17895265812113087,0.0,-0.10335061759259022,-0.00016076330057229434,0.020229120000000492,-0.003924439624908724,-0.06517319803421501,0.0,0.0,0.0,0.0,0.93081134557724,1.0022903680801392,7130,0.01906776,0.2,1142.7540893554688,436.4435119628906,-36.92184429168701,-0.014732750895200297,0.000234234624,0.23089599609375,0.40458240000000983,0.13486080000000042,0.40458240000000983,0.13486080000000042,0.40458240000000983
