time/total_timesteps,reward_terms/motor_vel,curriculum/eff_scale,curriculum/stance_ratio,time/iterations,reward_terms/hip_roll,reward_terms/torque,reward_terms/assist_pen,reward_terms/upright,reward_terms/alive,curriculum/pitch_armature,reward_terms/angmom,time/fps,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,time/time_elapsed,reward_terms/fwd_speed,reward_terms/vz,reward_terms/energy,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/air_time,reward_terms/stance_time,reward_terms/stance,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/lat_vel,rollout/ep_rew_mean,curriculum/ent_coef,reward_terms/residual,reward_terms/foot_slip,reward_terms/stop,reward_terms/height,reward_terms/time,reward_terms/phase_contact,train/clip_fraction,train/learning_rate,train/entropy_loss,train/explained_variance,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/std
19906560,-0.004030147256221184,0.3314688,0.61685312,1080,-0.01239303792659596,-0.11968232505353958,0.0,-0.558560191126725,0.0,0.005593599999999976,-0.1043652735681491,2946,0.18424711410049083,-0.6582766907786457,-0.4750706465811843,6756,1.9128932832622931,-0.42367214984646046,-0.014228542538747311,-0.11455896658792418,55.89,0.00015190970670017932,-0.0010362372170978535,-0.0014613664215113956,74.72032,0.0,-1.1394654168607967e-08,-104.08772402000001,0.01,-0.2826118904304093,-0.48159963437089626,0.0,-0.1547950781876401,-0.5,-0.40222120511579446,0.279638671875,0.0003,-34.07461681365967,0.9110121130943298,0.028128142,7.266962051391602,37451,0.2,-0.013839002570603044,15.662224531173706,1.0017682313919067
19924992,-0.00405862664196273,0.331776,0.6168224,1081,-0.013692167549261922,-0.11955058226903856,0.0,-0.5666022638102545,0.0,0.0046720000000000095,-0.10417426630343839,2946,0.18496663358044677,-0.660344113390156,-0.4779709063246058,6763,1.9074764466357657,-0.42750680418917614,-0.014326431497479482,-0.11459546261964168,54.97,0.00010959190290628208,-0.001107309168825547,-0.0022432044943622724,74.7664,0.0,-1.1776078343853605e-08,-104.28006934999999,0.01,-0.2825363412126715,-0.48020311139276345,0.0,-0.15542656303827326,-0.5,-0.40551128294388916,0.306201171875,0.0003,-34.07490425109863,0.9165233969688416,0.03474357,6.964727878570557,37455,0.2,-0.01268691245932132,14.05490984916687,1.001988172531128
19943424,-0.004033769427832476,0.3320832,0.6167916800000001,1082,-0.013454930708015088,-0.12011088192313821,0.0,-0.5531124285660763,0.0,0.0037504000000000426,-0.10296869931144684,2946,0.18368410601135843,-0.665430107071205,-0.4743990010236943,6769,1.9029015261767448,-0.4251000923036872,-0.014273696556680336,-0.11492053446493067,54.66,9.006069093528722e-05,-0.001026471624047392,-0.002155979142267032,74.81248,0.0,-1.1741003812882493e-08,-102.77145808999998,0.01,-0.2825966815866873,-0.47898373818315254,0.0,-0.15470952817845302,-0.5,-0.4053925670046993,0.27928466796875,0.0003,-34.072817993164065,0.8953628540039062,0.027459145,9.3303804397583,37459,0.2,-0.012347337009850889,18.874322414398193,1.0016859769821167
19961856,-0.004055362827322833,0.3323904,0.61676096,1083,-0.013271754405415934,-0.12097253533216573,0.0,-0.5582627859701941,0.0,0.0028287999999999647,-0.10803855546016203,2946,0.1846317575843467,-0.6616610757236436,-0.4813767314119441,6775,1.8934282548271473,-0.4252215518105009,-0.014356186582015488,-0.11477696152573608,54.69,0.00018554686943793463,-0.0011007987519001795,-0.0019602354991375714,74.85856,0.0,-1.1669662800345839e-08,-105.17194873000003,0.01,-0.2822243141340949,-0.47759345619955634,0.0,-0.15154872968424485,-0.5,-0.40460172880462697,0.3016845703125,0.0003,-34.07047100067139,0.8828092217445374,0.03316534,9.899928092956543,37463,0.2,-0.01159020972554572,21.078265857696532,1.0014549493789673
19980288,-0.004052560676559077,0.3326976,0.61673024,1084,-0.01371579948572123,-0.1204381785318917,0.0,-0.5539225236933077,0.0,0.0019071999999999978,-0.10561435281738212,2946,0.18376504896828336,-0.6609154566735456,-0.477380270328472,6781,1.8895535480985386,-0.42439859926110407,-0.014379906581843842,-0.11519189880615957,55.35,6.401902000005875e-05,-0.0010671616344350493,-0.002474046263201849,74.90464,0.0,-1.1748514521829017e-08,-103.17830537000002,0.01,-0.2819412671328032,-0.4700545894125171,0.0,-0.15154626053288056,-0.5,-0.4061592314904163,0.29781494140625,0.0003,-34.07082195281983,0.9071808457374573,0.03260969,7.833887577056885,37467,0.2,-0.015597946080379187,16.480942726135254,1.0017485618591309
19998720,-0.004082206602397342,0.3330048,0.6166995200000001,1085,-0.014031252275689028,-0.12057906396342435,0.0,-0.5659565766832703,0.0,0.000985600000000031,-0.10793558535089577,2946,0.18361917816242657,-0.6626033479163908,-0.48198005410846556,6787,1.892048165487749,-0.42450571095928535,-0.014441400504826667,-0.11535104558305914,55.57,0.0001453992380346689,-0.0011458290294588853,-0.0024980538931276336,74.95071999999999,0.0,-1.1425437194601786e-08,-102.78555031999998,0.01,-0.28214502939242253,-0.47832774348646534,0.0,-0.1535354937376433,-0.5,-0.40512746553683754,0.2651123046875,0.0003,-34.07310104370117,0.8892183899879456,0.02816593,9.276076316833496,37471,0.2,-0.014617600967176259,19.949604034423828,1.0016435384750366
20017152,-0.00407223272098167,0.333312,0.6166688,1086,-0.013561592821429415,-0.12100320694271462,0.0,-0.5700248104447393,0.0,6.399999999995298e-05,-0.10980493154780235,2946,0.18508567215750252,-0.6602617904245996,-0.489129776495562,6794,1.9029461193752937,-0.4243136723592839,-0.01446387369781451,-0.11501271208270672,54.61,0.00015516484078640738,-0.0010970009995313983,-0.0026361571282017297,74.99680000000001,0.0,-1.1822800388316627e-08,-106.76618522000003,0.01,-0.2824121691739008,-0.46930247213586324,0.0,-0.1538824361620995,-0.5,-0.4054281500504162,0.2733642578125,0.0003,-34.06700115203857,0.8973909616470337,0.029753853,7.352036476135254,37475,0.2,-0.014128684462048114,17.811296129226683,1.00119149684906
20035584,-0.004092825727759432,0.3336192,0.61663808,1087,-0.013246887267482663,-0.1203890146737106,0.0,-0.5485521213913733,0.0,0.0,-0.10698116661011016,2946,0.1840443325384728,-0.6647524984201739,-0.4848399705727611,6800,1.8880594781570095,-0.4256868204127091,-0.01440723452436091,-0.11516465994552244,54.97,0.00017578117937470475,-0.0010877779277507216,-0.0022236944123940057,75.04288,0.0,-1.1385701901550942e-08,-105.85768737000001,0.01,-0.28239676391307356,-0.47764514575416656,0.0,-0.15080031834850743,-0.5,-0.40745861123375704,0.2681396484375,0.0003,-34.064958572387695,0.8963072896003723,0.027824512,8.564473152160645,37479,0.2,-0.013514278520597145,18.72258367538452,1.0010435581207275
20054016,-0.0040871472660456605,0.3339264,0.61660736,1088,-0.01335936553397777,-0.12007134317694806,0.0,-0.5705416341110877,0.0,0.0,-0.11018996569492251,2946,0.18426082006170919,-0.6616186467881147,-0.4903884652269109,6806,1.895679843358828,-0.4227997240900507,-0.014522395686048751,-0.11477400553809074,54.83,8.029511405362023e-05,-0.0010807250186593996,-0.001880687863309197,75.08896,0.0,-1.2747331515226812e-08,-104.02279862000002,0.01,-0.2823457462368427,-0.49339175599224155,0.0,-0.15439371321061188,-0.5,-0.4092581430824716,0.265283203125,0.0003,-34.06770477294922,0.8785794973373413,0.027755622,9.21623706817627,37483,0.2,-0.013560865330509842,21.038404273986817,1.001380443572998
20072448,-0.004068133382565423,0.3342336,0.61657664,1089,-0.013017023476578009,-0.11997227495485308,0.0,-0.5536502003794211,0.0,0.0,-0.10515548819059682,2946,0.18553574162009567,-0.6538951658227405,-0.48046878795726466,6812,1.9228744089534549,-0.43270630301702995,-0.01441342487772249,-0.11443676079537439,55.49,0.0001410589676298615,-0.0010725869991195698,-0.00233559137431611,75.13504,0.0,-1.1265954837974238e-08,-103.49393462999998,0.01,-0.2823954459709668,-0.4843701034340364,0.0,-0.15423806463128084,-0.5,-0.40799461338488086,0.2623779296875,0.0003,-34.06762886047363,0.8953577280044556,0.027143482,8.857298851013184,37487,0.2,-0.014512485661543905,18.078144359588624,1.0015236139297485
20090880,-0.004077093087873026,0.3345408,0.6165459200000001,1090,-0.013608163255170624,-0.12154592341953625,0.0,-0.5457628426103197,0.0,0.0,-0.104356803343816,2946,0.1845424971367655,-0.6554001124084411,-0.4831972599113008,6818,1.9158415775769007,-0.4320728366412808,-0.014524566220192051,-0.11470815665065816,55.42,0.00012912323452635773,-0.001086150334837536,-0.002508728854927837,75.18112,0.0,-1.0829976802080474e-08,-103.61283647999998,0.01,-0.2818995661838492,-0.49081104071507753,0.0,-0.1526664499354559,-0.5,-0.4058639695304263,0.27626953125,0.0003,-34.06776599884033,0.9262694120407104,0.03391608,5.296123027801514,37491,0.2,-0.014770438801497221,12.242417144775391,1.001319169998169
20109312,-0.0040844163117387455,0.334848,0.6165152,1091,-0.01398168374785576,-0.12021455585274901,0.0,-0.5520470340565099,0.0,0.0,-0.10499671195980677,2946,0.18606132495148497,-0.6536412331109016,-0.4824439285605483,6825,1.9192869666350343,-0.43580340258420036,-0.014462491578270608,-0.11482140206164221,55.87,0.00015516482785137164,-0.0010150784348499859,-0.002708765667361119,75.2272,0.0,-1.1115497289398137e-08,-102.77227046999998,0.01,-0.28233528333584695,-0.4856195168414979,0.0,-0.152793079332206,-0.5,-0.40926692289987726,0.31279296875,0.0003,-34.06307487487793,0.9119361042976379,0.035526536,7.292902946472168,37495,0.2,-0.012708071840461344,15.303918027877808,1.0011565685272217
20127744,-0.004105196491176319,0.3351552,0.61648448,1092,-0.013533483076226212,-0.12094648828047358,0.0,-0.5505490785147895,0.0,0.0,-0.10656859574038431,2946,0.18432603191610686,-0.6631551222726491,-0.48421906989471913,6831,1.9072331754067489,-0.42858503252454594,-0.014490842823699387,-0.11514049402674427,55.8,8.789053147969146e-05,-0.0010270141679534896,-0.0023659567203119197,75.27328,0.0,-1.1759476248258009e-08,-104.16658072,0.01,-0.2821115051864629,-0.4918629485127013,0.0,-0.15319447569938147,-0.5,-0.40965724671306547,0.2978515625,0.0003,-34.06431331634521,0.9084414839744568,0.034955844,7.3976030349731445,37499,0.2,-0.010270288749597966,15.62613787651062,1.001338243484497
20146176,-0.004075944488003937,0.3354624,0.6164537600000001,1093,-0.013354205744457802,-0.12058529076107671,0.0,-0.5555199024310801,0.0,0.0,-0.10359416483830945,2946,0.18710268933347116,-0.6492558332226354,-0.4766460503435964,6837,1.955149656607102,-0.4362650578175192,-0.01448029663761201,-0.11362324782841547,55.49,0.00011284711783648365,-0.0010291842724351834,-0.002389362019973058,75.31935999999999,0.0,-1.1585105373269977e-08,-102.8305253,0.01,-0.2825110100504354,-0.49777670249551864,0.0,-0.1564758179820496,-0.5,-0.41084448237644466,0.311376953125,0.0003,-34.0700662612915,0.9012410044670105,0.033015832,7.07404899597168,37503,0.2,-0.011629934795200825,16.689879322052,1.0018420219421387
20164608,-0.004081103770365955,0.3357696,0.61642304,1094,-0.013835188424894153,-0.120256142723158,0.0,-0.532557318324282,0.0,0.0,-0.10429697249964189,2946,0.1861243398762462,-0.6512106892932409,-0.4756464822031228,6843,1.9254059402605144,-0.4435212565324966,-0.014355558665664006,-0.11409473670259904,56.18,8.029506554723614e-05,-0.0010720444616809902,-0.0025863274029866083,75.36544,0.0,-1.1443425046709108e-08,-102.73512682,0.01,-0.2817287296724553,-0.48620003077080665,0.0,-0.1506570509479764,-0.5,-0.41001361059885566,0.31343994140625,0.0003,-34.07990493774414,0.9287017583847046,0.037089616,5.7860798835754395,37507,0.2,-0.009225599572528154,11.902870321273804,1.0022454261779785
20183040,-0.004111673064800644,0.3360768,0.61639232,1095,-0.01399564543484007,-0.12089697565305271,0.0,-0.543359524448909,0.0,0.0,-0.1033804978926986,2946,0.18585352402999106,-0.6585764788342598,-0.481595190272749,6849,1.9388258601238018,-0.4371294178638838,-0.01452668959918253,-0.11469355249627577,55.8,0.0001529946457594633,-0.001003142698512723,-0.003212136470524611,75.41152,0.0,-1.109385261545349e-08,-101.36651547,0.01,-0.2823152177035479,-0.48722964984384176,0.0,-0.1537706715038028,-0.5,-0.4104115440770126,0.29984224759615385,0.0003,-34.068441537710335,0.9281052350997925,0.04283634,5.656571388244629,37510,0.2,-0.004444057014412605,12.302342414855957,1.0012633800506592
20201472,-0.004108854954273148,0.336384,0.6163616000000001,1096,-0.01423255208525266,-0.12190875532098017,0.0,-0.5213515019261421,0.0,0.0,-0.10307419665196699,2946,0.18488651526511835,-0.6584837153461732,-0.4827165365841405,6855,1.9182964982204898,-0.4411299277149394,-0.014433730973565564,-0.11480602808566563,56.35,0.00016167523830922114,-0.0010991711622207528,-0.0028639048290152822,75.4576,0.0,-1.1522830109129366e-08,-101.05438447000002,0.01,-0.28183640736220006,-0.4846192116564706,0.0,-0.14985344683406088,-0.5,-0.4093147140950353,0.32503733915441174,0.0003,-34.073499118580536,0.9275345206260681,0.041535243,5.6323699951171875,37514,0.2,-0.0073578103637213215,11.957564017351936,1.001746654510498
20219904,-0.004101666096033673,0.3366912,0.61633088,1097,-0.01390667349194252,-0.12201965022398868,0.0,-0.5332603584671375,0.0,0.0,-0.10234261507201944,2946,0.18547813237727936,-0.656862010795589,-0.47656349815312876,6862,1.92731206452949,-0.4363412501280528,-0.014501009463902061,-0.11447597314683224,56.2,0.0001453992218658742,-0.0010443752528064782,-0.0028465588965979026,75.50368,0.0,-1.0820686137716761e-08,-103.09995570999999,0.01,-0.2820105223656457,-0.484526322888974,0.0,-0.1518568576801545,-0.5,-0.41089134296001734,0.31336669921875,0.0003,-34.07829914093018,0.905866265296936,0.033037767,7.009337425231934,37518,0.2,-0.012427760794525965,16.76343126296997,1.0023374557495117
20238336,-0.004100971744160117,0.3369984,0.61630016,1098,-0.013979803979125531,-0.12151312420550481,0.0,-0.5511640145432861,0.0,0.0,-0.10434124713910144,2946,0.18618736901481733,-0.653931321165959,-0.47930001611619527,6868,1.9272902160463303,-0.4321283730802182,-0.014542092736398393,-0.11419139161910358,55.88,8.246516679517097e-05,-0.0010389498751869218,-0.0028299639064064473,75.54975999999999,0.0,-1.0848651172357941e-08,-102.77431345999999,0.01,-0.28247834832212776,-0.4881656593268981,0.0,-0.15437662869411398,-0.5,-0.41144171609099867,0.3145263671875,0.0003,-34.075487518310545,0.9101337790489197,0.035167105,6.410342693328857,37522,0.2,-0.010266366403084249,15.568443822860718,1.001812219619751
20256768,-0.004131128276948771,0.3373056,0.6162694400000001,1099,-0.013852173902533299,-0.12232313857172755,0.0,-0.5526957491191722,0.0,0.0,-0.10633057997615696,2946,0.18578452822236896,-0.6568975913556804,-0.4853808190890999,6874,1.9344155236835752,-0.43423013958485246,-0.014678755922842774,-0.11490897215095727,55.81,0.0001475693457501216,-0.0010161634967921095,-0.002779830635555285,75.59584,0.0,-1.1142319885678062e-08,-102.25034456000002,0.01,-0.28237735940607084,-0.4913842194200341,0.0,-0.15565340146260215,-0.5,-0.41075898015506346,0.28040771484375,0.0003,-34.07317771911621,0.9126006960868835,0.031257324,6.969637870788574,37526,0.2,-0.012694137846119702,15.110844993591309,1.001858115196228
20275200,-0.004116384163011806,0.3376128,0.61623872,1100,-0.014012240055853699,-0.12171608668043543,0.0,-0.5497472988715024,0.0,0.0,-0.10535898497135561,2946,0.1850335311358963,-0.655802677318309,-0.4824026889667019,6880,1.9369852555017242,-0.4328241660920107,-0.014613039932258827,-0.11420808087407086,55.7,8.789051207713783e-05,-0.0010373222855074953,-0.003076432147020319,75.64192,0.0,-1.0838990973992511e-08,-102.22373038999999,0.01,-0.28287753623918,-0.4955307306649959,0.0,-0.1546357569550737,-0.5,-0.41374202835197,0.293701171875,0.0003,-34.07116146087647,0.9256263971328735,0.03459201,4.9773688316345215,37530,0.2,-0.013055306347087025,12.796217250823975,1.001725196838379
20293632,-0.0041036814885154205,0.33792,0.616208,1101,-0.013979437004563068,-0.12277964659089204,0.0,-0.5397968753751055,0.0,0.0,-0.10433600101867593,2946,0.18569352003314496,-0.6517471698724311,-0.47821484328879227,6886,1.9307469119121465,-0.43779542998825505,-0.014584892865086426,-0.11421870468748518,55.59,0.00011393220241491993,-0.0010253865718065451,-0.0028269393996635953,75.688,0.0,-1.1107645128250614e-08,-102.86055732999999,0.01,-0.282556921617638,-0.4864003029023399,0.0,-0.15268368576976987,-0.5,-0.41026212514973737,0.30487060546875,0.0003,-34.0735559463501,0.9131836891174316,0.035242535,6.36885404586792,37534,0.2,-0.011094034742563963,15.71837339401245,1.0017579793930054
20312064,-0.0041150163841968445,0.3382272,0.61617728,1102,-0.013740939440409895,-0.12321228833270334,0.0,-0.5078175047492698,0.0,0.0,-0.10196699360983968,2946,0.18342577288214393,-0.6507344276451099,-0.47532585671093996,6893,1.9160576350140692,-0.4441064804392258,-0.014521016290277376,-0.11494146991200559,56.19,0.0002799478372455471,-0.0010183336400789106,-0.0026003044887062104,75.73408,0.0,-1.0248879671646475e-08,-101.95425778,0.01,-0.2821253429490335,-0.4777434110471389,0.0,-0.1462862970029048,-0.5,-0.41007372711294515,0.313568115234375,0.0003,-34.066203594207764,0.9164248108863831,0.045750283,6.864810466766357,37538,0.2,-0.006415883748559281,15.163061439990997,1.0010650157928467
20330496,-0.004146010433835041,0.3385344,0.61614656,1103,-0.013490201644621601,-0.12183842479747892,0.0,-0.5331625037861998,0.0,0.0,-0.10462757869005473,2946,0.184605806709233,-0.6563491223461317,-0.484655351399963,6899,1.922834830662089,-0.4411094179259314,-0.014596535066760043,-0.1142407687785813,56.15,0.00010742179195707043,-0.001068789275854619,-0.002219369309166682,75.78016,0.0,-1.041092332260314e-08,-101.70449804,0.01,-0.28198758134148305,-0.4989921584387608,0.0,-0.14887522131762723,-0.5,-0.41546664575229153,0.26666259765625,0.0003,-34.06175740559896,0.9280371069908142,0.04324168,5.001969337463379,37541,0.2,-0.001755963157241543,12.43927812576294,1.000852346420288
20348928,-0.004160416901338757,0.3388416,0.61611584,1104,-0.013594767387832572,-0.12172129491713764,0.0,-0.5277758598100271,0.0,0.0,-0.10442926086626816,2946,0.18665008273240824,-0.6537268758701417,-0.48460507622198684,6905,1.949165884093676,-0.44426292937537265,-0.014593532264084694,-0.11464213745604807,56.32,0.000177951312960229,-0.001029184288603978,-0.0022619874010905263,75.82624000000001,0.0,-1.0895221129493583e-08,-100.63215375,0.01,-0.28221571935736983,-0.4944541309762752,0.0,-0.15086714050563174,-0.5,-0.41233637346418023,0.33477783203125,0.0003,-34.074021339416504,0.9130095839500427,0.038491376,8.310114860534668,37545,0.2,-0.010414755740202963,15.539383220672608,1.0018885135650635
20367360,-0.004154480364270833,0.3391488,0.61608512,1105,-0.013565807280691528,-0.12337713865171633,0.0,-0.5234053577089139,0.0,0.0,-0.10233406435171852,2946,0.18423639467619932,-0.6514322194330588,-0.4837579616908278,6911,1.9383663197985257,-0.44415199203592187,-0.014679186035754318,-0.11427142201244557,56.68,6.944437174954348e-05,-0.0010188761678162133,-0.0025703775601945405,75.87232,0.0,-1.053828067948584e-08,-100.87685642000002,0.01,-0.2821197875922138,-0.5036315479618209,0.0,-0.15015538607836804,-0.5,-0.4139036418238783,0.2975341796875,0.0003,-34.07785778045654,0.9215654134750366,0.029928524,5.269477367401123,37549,0.2,-0.012112923734821378,13.458158731460571,1.002224087715149
20385792,-0.004188547291645892,0.339456,0.6160544,1106,-0.013654783036398822,-0.12334790395172582,0.0,-0.5919172312789809,0.0,0.0,-0.11201663704047471,2946,0.18596888889129248,-0.6600308981064676,-0.497304582148413,6917,1.9069991583083516,-0.42411322757110415,-0.014965504138464326,-0.11511475007834357,55.2,8.572042053047981e-05,-0.001069331755085538,-0.002576104312733753,75.91839999999999,0.0,-1.1895112240900342e-08,-104.07470033000003,0.01,-0.28281747043128264,-0.5266534052507336,0.0,-0.16117161147230213,-0.5,-0.4142048994891897,0.14326171875,0.0003,-34.05859375,0.9353554248809814,0.019409452,4.1068339347839355,37550,0.2,0.010399846453219652,11.156489944458007,1.0003869533538818
20404224,-0.004221138854364774,0.3397632,0.6160236800000001,1107,-0.01431386383730731,-0.12272176682766263,0.0,-0.6183410634190274,0.0,0.0,-0.1174089401784564,2946,0.1851031605376613,-0.6622775327759336,-0.5110631816921365,6923,1.8873824277346256,-0.4157922951294404,-0.01519064831678761,-0.11548658271268078,53.09,0.00010308149244843257,-0.0009982598874355769,-0.002999756761746677,75.96448,0.0,-1.1167983937968494e-08,-107.52053996000002,0.01,-0.28285582230129525,-0.5505922790198127,0.0,-0.16743222894470583,-0.5,-0.41470161623548474,0.15189615885416666,0.0003,-34.05865669250488,0.8961325287818909,0.046406977,9.827519416809082,37552,0.2,0.01766584316889445,19.918911933898926,1.0004034042358398
20422656,-0.004203672232255002,0.3400704,0.61599296,1108,-0.014475746027003938,-0.12279271830255027,0.0,-0.5948659046330306,0.0,0.0,-0.1109232340848312,2946,0.1853763037206964,-0.6614994166819776,-0.49873277878105843,6929,1.9063728542531895,-0.4245475842802123,-0.015044095103674302,-0.1157111298605716,55.41,0.00011284711783648365,-0.0009814413691249986,-0.003502110544834227,76.01056,0.0,-1.1408750508086574e-08,-103.12470601999999,0.01,-0.2826665274274506,-0.5315703209171824,0.0,-0.16481322164116594,-0.5,-0.4145071480604947,0.2248779296875,0.0003,-34.067653274536134,0.8742536306381226,0.022223134,10.595643997192383,37556,0.2,-0.009350647032260895,23.199151611328126,1.001166582107544
20441088,-0.004176416606484107,0.3403776,0.61596224,1109,-0.014025664514582021,-0.12394274098434595,0.0,-0.5643681311186601,0.0,0.0,-0.10625027173241458,2947,0.18595897940223305,-0.6578234476462345,-0.4911634548599588,6936,1.9304484573688194,-0.4264728427115491,-0.014966828178612331,-0.1150226684221692,54.86,9.76561374651889e-05,-0.0010232164026496725,-0.003567990602152698,76.05664,0.0,-1.079543224599262e-08,-103.52584112000001,0.01,-0.2828436021650026,-0.509497014747803,0.0,-0.15898511071906493,-0.5,-0.4117360670340653,0.25299072265625,0.0003,-34.06777553558349,0.891693115234375,0.029181862,9.291166305541992,37560,0.2,-0.014938334270846098,20.567020416259766,1.00137460231781
20459520,-0.0041369059993513055,0.3406848,0.6159315200000001,1110,-0.01467461247239069,-0.1234629778968859,0.0,-0.5542447385813669,0.0,0.0,-0.10375448975512475,2947,0.18663333723692446,-0.6512739879284131,-0.4834764144589367,6942,1.9518227024093386,-0.43721361495111366,-0.014821572821282027,-0.11391723414534477,55.47,0.00011501718998058802,-0.0009901219002333367,-0.004250852380338634,76.10272,0.0,-1.0462164817390557e-08,-100.96147339999999,0.01,-0.28252600021303065,-0.5004352069177324,0.0,-0.15943544000004822,-0.5,-0.40953966657057667,0.26070556640625,0.0003,-34.07213172912598,0.9036429524421692,0.029640475,8.288248062133789,37564,0.2,-0.012557554745581002,17.036293315887452,1.0016095638275146
20477952,-0.00413522568838535,0.340992,0.6159008,1111,-0.014290774697809304,-0.12497577133271573,0.0,-0.5499654885206511,0.0,0.0,-0.10710547118962153,2947,0.18645691446528267,-0.6499835863139898,-0.48582658684310215,6948,1.9514332604681255,-0.4368753698811383,-0.014828651960035993,-0.11413902267556171,56.09,0.00015842000721022487,-0.0010139933502715495,-0.0036845085491391044,76.1488,0.0,-1.1691288888331362e-08,-100.49120079999999,0.01,-0.28218935703143,-0.4955715515482966,0.0,-0.15722323736172997,-0.5,-0.4089124628582685,0.28541259765625,0.0003,-34.066152000427245,0.9255037307739258,0.031257562,5.552608966827393,37568,0.2,-0.012411489989608527,13.161722373962402,1.0012421607971191
20496384,-0.00415371435670311,0.3412992,0.61587008,1112,-0.014767022109413013,-0.12432334728573385,0.0,-0.5374803142057502,0.0,0.0,-0.10287741673666867,2947,0.18707849926850628,-0.6512100025842407,-0.4840158404196296,6954,1.9533580982594418,-0.44166199206512113,-0.01480437000431221,-0.11418333828018182,56.23,0.0001529946360581865,-0.001080182477987061,-0.00418870213798782,76.19488000000001,0.0,-1.0983703474859519e-08,-101.16916027,0.01,-0.28228499791398654,-0.49184119683899585,0.0,-0.15455352750416695,-0.5,-0.4105178144494241,0.29010009765625,0.0003,-34.070547866821286,0.9328978061676025,0.038247693,5.463606357574463,37572,0.2,-0.012454549840185791,11.529851388931274,1.0018527507781982
20514816,-0.0041714708018085675,0.3416064,0.6158393600000001,1113,-0.01486068781160707,-0.12377272750179426,0.0,-0.539122331080855,0.0,0.0,-0.10410423782338324,2947,0.183936778743511,-0.6554554707348542,-0.48697971629046066,6960,1.935094245477574,-0.43874963656143406,-0.014812619468206981,-0.11471214138282007,55.34,0.0001584199619375997,-0.0010156209561197709,-0.00470821839859861,76.24096,0.0,-1.1314961359383208e-08,-101.89590483,0.01,-0.28243998374720614,-0.5027778861463371,0.0,-0.15413793551174218,-0.5,-0.4139951925106298,0.30400390625,0.0003,-34.07081413269043,0.9243000745773315,0.034700137,6.246634006500244,37576,0.2,-0.013280184171162546,13.40050482749939,1.0016896724700928
20533248,-0.004147220059486641,0.3419136,0.61580864,1114,-0.014782698024609084,-0.12539125585003982,0.0,-0.5130578417495777,0.0,0.0,-0.10063583006382776,2947,0.18484702191709734,-0.6487623099267932,-0.4771227901800999,6967,1.9496690515732213,-0.44821766086034603,-0.01474364416561861,-0.11450394113160647,56.02,0.0001519095676485449,-0.00100260017077542,-0.004439633265047124,76.28703999999999,0.0,-1.1043330155723607e-08,-100.74714070999998,0.01,-0.2822968119797904,-0.48965426582592136,0.0,-0.15134121773476883,-0.5,-0.4123316322272844,0.3111572265625,0.0003,-34.06593399047851,0.9262135624885559,0.033521704,5.069046974182129,37580,0.2,-0.012722547817975282,13.476277780532836,1.0012682676315308
20551680,-0.004170945758033245,0.3422208,0.61577792,1115,-0.01438798736220884,-0.12447824778243244,0.0,-0.5434243699675623,0.0,0.0,-0.10537417024950452,2947,0.18495133939704056,-0.6567757658757014,-0.4904505374992112,6973,1.9378672977666322,-0.43190307430686126,-0.014926705669141184,-0.11508894755162677,55.04,0.00010633667827480369,-0.001015078415447432,-0.004013675386234401,76.33312000000001,0.0,-1.202327045591484e-08,-101.31608024999997,0.01,-0.28248158480438046,-0.5048398146289906,0.0,-0.15562688125015306,-0.5,-0.41715968326358177,0.2059326171875,0.0003,-34.05335187911987,0.9346115589141846,0.0396753,5.744928359985352,37582,0.2,0.001038074173266068,11.766474843025208,1.000165581703186
20570112,-0.004159605374747501,0.342528,0.6157472,1116,-0.014727672502600132,-0.1231881445906363,0.0,-0.5372787161137441,0.0,0.0,-0.1036815084881365,2947,0.18636172092152162,-0.6516182582654686,-0.48538719788230655,6979,1.9467557780191274,-0.44486474000051707,-0.014804038500149644,-0.11433394315695374,55.89,0.00017035575648252334,-0.0009955472358140266,-0.004180374393714019,76.3792,0.0,-1.120155974029962e-08,-100.0216865,0.01,-0.2824039387171975,-0.49584902762667443,0.0,-0.15412657103836283,-0.5,-0.4150497069134275,0.343115234375,0.0003,-34.060923957824706,0.9102934002876282,0.0381219,6.532413005828857,37586,0.2,-0.009419738559518009,15.673582077026367,1.0010080337524414
20588544,-0.00416263561708967,0.3428352,0.61571648,1117,-0.015084786536578496,-0.12466554461960061,0.0,-0.5425310417042604,0.0,0.0,-0.1049558704393254,2947,0.18555339525698408,-0.6498935194737424,-0.4850347674037343,6985,1.9415140204658903,-0.4399510967384507,-0.014869964604502458,-0.11455343194946448,56.26,0.0001529945875518024,-0.001003142701746482,-0.004895853173519695,76.42528,0.0,-1.146047414602772e-08,-101.70204059,0.01,-0.28205119970124737,-0.4845643067672192,0.0,-0.15439222552354798,-0.5,-0.41376021010397684,0.29788818359375,0.0003,-34.06077213287354,0.918502926826477,0.03432414,6.810431957244873,37590,0.2,-0.0125139354262501,14.615208435058594,1.00099778175354
