time/fps,reward_terms/assist_pen,reward_terms/foot_ahead,reward_terms/step_rate,reward_terms/vz,reward_terms/lat_vel,reward_terms/alive,reward_terms/angmom,reward_terms/stance,reward_terms/hip_roll,reward_terms/stop,reward_terms/upright,reward_terms/clearance,reward_terms/residual,time/iterations,curriculum/ent_coef,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/overrun,time/time_elapsed,reward_terms/residual_rate,reward_terms/foot_slip,curriculum/stance_ratio,time/total_timesteps,reward_terms/action_rate,rollout/ep_rew_mean,reward_terms/fwd_speed,reward_terms/motor_vel,reward_terms/energy,reward_terms/stance_time,reward_terms/torque,curriculum/sprint_dist_m,reward_terms/height,reward_terms/time,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,rollout/ep_len_mean,reward_terms/phase_contact,curriculum/ctrl_drop_prob,reward_terms/air_time,train/loss,train/learning_rate,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/value_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss
4223,0.0,0.0,0.0,-0.039854616416840016,-1.308083186522073e-07,0.0,0.0,-0.22467855999004335,-0.28300825636080923,0.0,-1.9478109884485553e-07,0.012623631977759918,-0.08224113507057637,212,0.01,-8.657899428043832e-06,0.0162048,0.0,925,0.0,-0.4635470858226404,0.646272896,3907584,-0.09002276421169163,-1661.83937102,-0.09435458127014469,-2.4963310184715632e-05,-0.0002200618922740693,-0.47490029702829717,-0.003692724092336482,27.43072,-0.01960071969811393,-0.5,0.1041408,-1.101020587522734,6439.36,-0.6406211371808208,0.0013017600000000001,0.00030544670557396277,0.12637634575366974,0.00029805542399999996,-19.87225971221924,1.001025676727295,825,0.9797531962394714,1.0007346898317337,0.2,0.007959252,0.0808837890625,-0.007376117235980928
4223,0.0,0.0,0.0,-0.034621337316613154,-1.193887209277192e-07,0.0,0.0,-0.2084693647994269,-0.27193872193628454,0.0,-1.9734777119847506e-07,0.009063504702641612,-0.08254137840122827,213,0.01,-9.041890193300432e-06,0.0162816,0.0,929,0.0,-0.50835361102376,0.646255232,3926016,-0.08983254285972005,-1656.3113270800002,-0.09341763576445027,-2.402307867347748e-05,-0.00021730787477524204,-0.4348233663153628,-0.0036280581728257493,27.442239999999998,-0.017104733136219283,-0.5,0.1050624,-1.10055714821569,6418.46,-0.6326661915267864,0.00131328,0.0002631290149616285,0.16053642332553864,0.000298046208,-19.870538997650147,1.0011379718780518,829,0.9639341235160828,1.2537726640701294,0.2,0.0063204663,0.0630859375,-0.00963052841834724
4223,0.0,0.0,0.0,-0.03746411871090865,-1.245351048386076e-07,0.0,0.0,-0.2837493102356871,-0.27176938691216507,0.0,-2.039927928919113e-07,0.0062292365947192304,-0.08358973827033438,214,0.01,-9.12291082580403e-06,0.0163584,0.0,933,0.0,-0.5351161079449821,0.646237568,3944448,-0.08804876657802141,-1680.3075258700003,-0.12695791280234492,-2.3493954124676968e-05,-0.0002185055248448718,-0.38558548050544533,-0.003850300416759138,27.45376,-0.016460589797373068,-0.5,0.105984,-1.0996579964656819,6518.95,-0.640270308621584,0.0013248000000000001,0.00011827243401462006,0.13931769132614136,0.000298036992,-19.874811553955077,1.0013706684112549,833,0.9733169078826904,1.0677036464214325,0.2,0.0054449467,0.04852294921875,-0.007326460536569357
4223,0.0,0.0,0.0,-0.03143567791907677,-9.962116832048848e-08,0.0,0.0,-0.48537808854896547,-0.31119672585502284,0.0,-2.0189449122553727e-07,0.010662693475313751,-0.08434214891111297,215,0.01,-8.340933913438869e-06,0.0164352,0.0,938,0.0,-0.48100216640983917,0.6462199040000001,3962880,-0.08596044555501607,-1668.7258484700003,-0.1020629484271471,-2.3044466605358824e-05,-0.00021509020402124017,-0.4488739635368499,-0.0039847764054232885,27.46528,-0.01855455908313368,-0.5,0.1069056,-1.0902666303256026,6472.62,-0.6438520737773217,0.0013363200000000002,0.0003336585521335817,0.16120028495788574,0.000298027776,-19.870740032196046,1.0006464719772339,837,0.9793564677238464,1.1932868868112565,0.2,0.004840163,0.03839111328125,-0.005696867627557367
4223,0.0,0.0,0.0,-0.036393957817472795,-1.1653564251467713e-07,0.0,0.0,-0.3761658522421344,-0.267819404464104,0.0,-2.0000736784274596e-07,0.014448367237180173,-0.08294819794581079,216,0.01,-8.564420051997129e-06,0.016512,0.0,942,0.0,-0.46517282271271576,0.64620224,3981312,-0.08934615750580152,-1643.39141157,-0.09780972091780847,-2.3611719058615142e-05,-0.00021733812694384993,-0.40705169965965776,-0.00393992254902834,27.4768,-0.01920624426652452,-0.5,0.1078272,-1.1012438695787217,6369.21,-0.6170689662021369,0.00134784,0.00033962629256873496,0.20271699130535126,0.00029801856,-19.86531009674072,1.0003248453140259,841,0.9814823865890503,1.2698513865470886,0.2,0.0063846707,0.0355712890625,-0.006149452598765493
4223,0.0,0.0,0.0,-0.02854656534974452,-1.0034574080674814e-07,0.0,0.0,-0.310684919139973,-0.2873008461660278,0.0,-2.194378467942733e-07,0.011737854388657728,-0.08398127765686014,217,0.01,-8.510773213406701e-06,0.0165888,0.0,947,0.0,-0.4666433411309749,0.646184576,3999744,-0.08869213922511651,-1615.2428178900002,-0.03092045289377514,-2.3603542459722172e-05,-0.00021877799174919614,-0.4985587334764811,-0.004215132408243713,27.48832,-0.018520460178066446,-0.5,0.1087488,-1.0879081837015447,6253.02,-0.653367190239673,0.0013593600000000002,0.00042317680587681633,0.2598550319671631,0.000298009344,-19.86854124069214,1.0008741617202759,845,0.9839211702346802,1.1445926517248153,0.2,0.0060786144,0.04979248046875,-0.00952519867569208
4223,0.0,0.0,0.0,-0.04101319724100064,-1.1183996789090858e-07,0.0,0.0,-0.40134869023768344,-0.28065776768622547,0.0,-2.05011748637479e-07,0.014116182725020805,-0.08344869020877718,218,0.01,-8.743629268503845e-06,0.0166656,0.0,951,0.0,-0.5067168547422215,0.646166912,4018176,-0.08759480527986604,-1557.95422517,-0.10314396293564221,-2.425734560546465e-05,-0.00022536290176069888,-0.471148979707828,-0.004185416121055139,27.49984,-0.0217333531971312,-0.5,0.1096704,-1.0970138048439921,6017.16,-0.6173534316358115,0.00137088,0.00032172267997844354,0.06624215841293335,0.000298000128,-19.87006244659424,1.0013269186019897,849,0.9875686168670654,0.7512629926204681,0.2,0.008418131,0.06549072265625,-0.010046680073719472
4223,0.0,0.0,0.0,-0.04517766906701706,-1.2187501828586153e-07,0.0,0.0,-0.35205859772131953,-0.25954526760650226,0.0,-2.0298385502775207e-07,0.012188810718773632,-0.08355942504039564,219,0.01,-8.86632620544739e-06,0.0167424,0.0,955,0.0,-0.5222379516613915,0.6461492480000001,4036608,-0.08867594785846866,-1480.5921346499997,-0.09189105825262761,-2.4052876729945986e-05,-0.00022197120016608136,-0.36115313511011965,-0.004102590381752426,27.51136,-0.019557291847211562,-0.5,0.110592,-1.095485503489912,5695.43,-0.6278182602643771,0.0013824,0.00034233909617695544,0.03830903768539429,0.00029799091199999997,-19.879494857788085,1.002394199371338,853,0.9871672987937927,0.706162941455841,0.2,0.009885209,0.0738525390625,-0.013317051285412163
4223,0.0,0.0,0.0,-0.039289665778521526,-1.1764200726379802e-07,0.0,0.0,-0.3559126736890336,-0.265162666418989,0.0,-1.9713494906233424e-07,0.012572676382827141,-0.0833871763969428,220,0.01,-8.5146453425925e-06,0.0168192,0.0,960,0.0,-0.5063115763184132,0.646131584,4055040,-0.08933546432398118,-1467.89520845,-0.13304347384401763,-2.3504812976042457e-05,-0.00021815314251312482,-0.40394951696766335,-0.003852172805602503,27.52288,-0.018545441123017002,-0.5,0.1115136,-1.097753688746458,5641.25,-0.631185978321281,0.00139392,0.0002864578790548775,0.004249826073646545,0.000297981696,-19.880816745758057,1.0023527145385742,857,0.9864463210105896,0.6520856812596321,0.2,0.009411896,0.08631591796875,-0.014003852661699057
4223,0.0,0.0,0.0,-0.045541206669819895,-1.042999444576202e-07,0.0,0.0,-0.29007910418483224,-0.26992634781248537,0.0,-2.1791414880715525e-07,0.01368404503287946,-0.08336898063534366,221,0.01,-8.774151755243057e-06,0.016896,0.0,964,0.0,-0.5178549012711937,0.64611392,4073472,-0.0888082293574584,-1511.23861584,-0.16467401089104772,-2.4212993124877923e-05,-0.00022590759284694652,-0.38886267968013677,-0.004260766072341013,27.5344,-0.018734790225988163,-0.5,0.1124352,-1.0816951410025957,5816.07,-0.6415069566082802,0.00140544,0.0003130421941427307,-0.038357049226760864,0.00029797248,-19.87883892059326,1.001956820487976,861,0.9877285361289978,0.5306377112865448,0.2,0.011357142,0.10889892578125,-0.011989221512340009
4223,0.0,0.0,0.0,-0.04326175313163088,-1.1318039966897227e-07,0.0,0.0,-0.40990943831733984,-0.2765818119712628,0.0,-2.0751601401788858e-07,0.010911429510447539,-0.08420544015790543,222,0.01,-8.304328582340182e-06,0.0169728,0.0,968,0.0,-0.5150034275129733,0.646096256,4091904,-0.08659348835869277,-1565.1461804500002,-0.07615285875704131,-2.393315504629026e-05,-0.00022613309242926942,-0.4319731839253412,-0.004457662159664079,27.54592,-0.019720011493289582,-0.5,0.1133568,-1.0836750363530347,6040.68,-0.641596756260565,0.00141696,0.00043022972143565613,0.04819752275943756,0.00029796326399999997,-19.872611141204835,1.0011262893676758,865,0.9761559963226318,0.7479132816195488,0.2,0.008472661,0.0926513671875,-0.00990781313739717
4223,0.0,0.0,0.0,-0.04533977887061237,-1.2765406225318056e-07,0.0,0.0,-0.39533686019044484,-0.2784480176343214,0.0,-2.1040055633917995e-07,0.014736624111344283,-0.0837553294859982,223,0.01,-8.331355118659565e-06,0.0170496,0.0,973,0.0,-0.4934383792497137,0.6460785920000001,4110336,-0.08756429459611802,-1422.9026848400003,-0.12737972464151617,-2.604708148775202e-05,-0.00023242164885944156,-0.4235439635506029,-0.004188060647443558,27.55744,-0.019112647013596686,-0.5,0.1142784,-1.0705664554381753,5452.65,-0.6278405581741573,0.0014284800000000002,0.000427516846684739,-0.07029464840888977,0.000297954048,-19.876986026763916,1.0021123886108398,869,0.9824838042259216,0.4588403716683388,0.2,0.011991692,0.11947021484375,-0.014986839087214321
4223,0.0,0.0,0.0,-0.04631896073230724,-1.2747756000779754e-07,0.0,0.0,-0.18690688178236906,-0.24717678757109138,0.0,-2.0083222811071458e-07,0.013629740993813725,-0.08213516819254484,224,0.01,-9.10604933625794e-06,0.0171264,0.0,977,0.0,-0.5462819349191513,0.646060928,4128768,-0.09070738613884631,-1345.7165105599997,-0.17525121149239684,-2.728984386625906e-05,-0.00024433209548866433,-0.37520112405925626,-0.0041288843675355395,27.56896,-0.018990537482235476,-0.5,0.1152,-1.0851717745647613,5136.84,-0.6300673151740723,0.00144,0.00022677914562842084,-0.042624443769454956,0.000297944832,-19.877235698699952,1.0017993450164795,873,0.9812634587287903,0.4635147348046303,0.2,0.01068086,0.11451416015625,-0.012533666845411063
4223,0.0,0.0,0.0,-0.043430765419509285,-1.1385841168812727e-07,0.0,0.0,-0.3892398174900905,-0.24843442799692161,0.0,-2.1674893715833887e-07,0.013599665850969042,-0.08418535427094702,225,0.01,-8.715434642748424e-06,0.0172032,0.0,981,0.0,-0.5389889039317842,0.646043264,4147200,-0.08700869851796666,-1252.62504698,-0.10582028915686516,-2.4977697967803513e-05,-0.0002286879789022592,-0.3322044040073201,-0.004037043170957595,27.58048,-0.015561807521335097,-0.5,0.1161216,-1.0847192035692954,4751.33,-0.6435624487959837,0.0014515200000000002,0.0003195524752502226,-0.02717381715774536,0.00029793561599999996,-19.872781562805176,1.0012657642364502,877,0.982586145401001,0.48803536146879195,0.2,0.011076434,0.11722412109375,-0.010571628814795985
4223,0.0,0.0,0.0,-0.053186039673032176,-7.459025699815188e-08,0.0,0.0,-0.7349511616545079,-0.26962545459261394,0.0,-2.280650327358087e-07,0.026649650048087906,-0.08496212998545453,226,0.01,-8.225637000668325e-06,0.01728,0.0,986,0.0,-0.4799444310055092,0.6460256,4165632,-0.08524352618419345,-1216.4990574600001,-0.023354880881617236,-2.5128608579261544e-05,-0.00023488471238612002,-0.2773745054000756,-0.0042486243021416575,27.592,-0.02053680536822309,-0.5,0.1170432,-1.045065852528777,4600.28,-0.5636574898508946,0.00146304,0.0006336797507376306,-0.0758715569972992,0.0002979264,-19.873400592803954,1.0018067359924316,881,0.987099289894104,0.4518376186490059,0.2,0.011542092,0.10238037109375,-0.015889506321400404
4223,0.0,0.0,0.0,-0.051633625300259924,-6.861294624435816e-08,0.0,0.0,-0.8362942837852443,-0.2712768771597162,0.0,-2.290425076185376e-07,0.02368526561718218,-0.0860640719125911,227,0.01,-7.543119233374307e-06,0.0173568,0.0,990,0.0,-0.4735647558571079,0.6460079360000001,4184064,-0.08319953580393974,-1232.8197597600001,-0.04010339564956475,-2.3462791757789956e-05,-0.0002379460193277567,-0.31835555718539077,-0.00470371329039911,27.60352,-0.02543809844845288,-0.5,0.1179648,-1.056888115305422,4670.65,-0.5823020986626144,0.00147456,0.0008398429328937911,0.042940497398376465,0.000297917184,-19.877876186370848,1.001975417137146,885,0.983308732509613,0.6680195808410645,0.2,0.009987346,0.11927490234375,-0.013026400574017317
4223,0.0,0.0,0.0,-0.07337029481518366,-8.386282142018767e-08,0.0,0.0,-0.7467901180466037,-0.28171183994727045,0.0,-2.1467606297307843e-07,0.028771987644117383,-0.08623377696866885,228,0.01,-8.113216264803973e-06,0.0174336,0.0,995,0.0,-0.49562850683719517,0.645990272,4202496,-0.08290898905518851,-1168.89237705,-0.06799759395001989,-2.5487938277340838e-05,-0.00023910744299589622,-0.1910714976111194,-0.0043263416935493924,27.61504,-0.025541675798245254,-0.5,0.1188864,-1.0363142133551222,4408.04,-0.5662276671441666,0.00148608,0.000818684056866914,-0.005898892879486084,0.00029790796799999996,-19.8736102104187,1.0014595985412598,889,0.9853123426437378,0.5960921183228493,0.2,0.010478596,0.08221435546875,-0.012756044510751963
4223,0.0,0.0,0.0,-0.056292126086015824,-1.009141938072601e-07,0.0,0.0,-0.7706714718206699,-0.28379723253251166,0.0,-2.1422999634317052e-07,0.02409084056101409,-0.085974544217972,229,0.01,-8.45412166789326e-06,0.0175104,0.0,999,0.0,-0.5281747239419421,0.645972608,4220928,-0.08391658350469361,-1176.8723807999997,-0.03314697701421081,-2.5498964534244967e-05,-0.00024051408882766077,-0.2169669466836947,-0.0039396458376261675,27.62656,-0.02053503005717768,-0.5,0.119808,-1.041742347557261,4447.56,-0.57790666210709,0.0014976,0.0007497821675820483,-0.06187225878238678,0.000297898752,-19.873695373535156,1.0015666484832764,893,0.9876092672348022,0.4823348104953766,0.2,0.013858278,0.14862060546875,-0.01431391410296783
4223,0.0,0.0,0.0,-0.07452609321130688,-8.565251813337896e-08,0.0,0.0,-0.7011812070749281,-0.27538470680132915,0.0,-2.1765279720949907e-07,0.023752033157921838,-0.08548975373198207,230,0.01,-8.121471860405291e-06,0.0175872,0.0,1003,0.0,-0.5293594733180498,0.645954944,4239360,-0.08356078661950948,-1046.01878658,0.06513517926040918,-2.5785655788899412e-05,-0.0002428316668731552,-0.25791285479337805,-0.004486407714848082,27.63808,-0.029076897137297004,-0.5,0.1207296,-1.0295316727224963,3917.25,-0.5914021540759992,0.00150912,0.0005517571149135216,-0.09145338833332062,0.000297889536,-19.873359870910644,1.001381754875183,897,0.9882644414901733,0.3951841279864311,0.2,0.011447297,0.144091796875,-0.011640983691904694
4223,0.0,0.0,0.0,-0.08577098537954277,-1.054775372054407e-07,0.0,0.0,-0.5241895400665985,-0.23945640200189114,0.0,-2.044074198379412e-07,0.027557137944013557,-0.08461663199561888,231,0.01,-8.46420529260012e-06,0.017664,0.0,1008,0.0,-0.5601200286766258,0.6459372800000001,4257792,-0.08562144102481904,-980.1060285400001,0.060651294896514024,-2.8008314865400354e-05,-0.00025246096047505065,-0.20489081480385116,-0.004642294537926167,27.6496,-0.03260847953867233,-0.5,0.1216512,-1.0358026372163627,3655.77,-0.566754879148958,0.0015206400000000002,0.000633679841282881,0.08301618695259094,0.00029788032,-19.8753399848938,1.001919150352478,901,0.9734303951263428,0.6658326417207718,0.2,0.014174275,0.1900390625,-0.007035314827226103
4223,0.0,0.0,0.0,-0.0696132440668678,-1.0879361376163018e-07,0.0,0.0,-0.5574206674601484,-0.26758315952920203,0.0,-2.1821264036909417e-07,0.02324625201972415,-0.08485455801310827,232,0.01,-8.488339566065112e-06,0.0177408,0.0,1012,0.0,-0.5419348701407434,0.645919616,4276224,-0.08413672395524227,-902.70699828,0.06713815323144483,-2.7906823023361414e-05,-0.00025396077909519896,-0.2598332789784763,-0.004573562483878264,27.66112,-0.02437013246819704,-0.5,0.1225728,-1.0170732293224634,3343.39,-0.6019956506223413,0.00153216,0.0006412754462669707,-0.0626106858253479,0.00029787110399999997,-19.868006706237793,1.0002573728561401,905,0.9653748273849487,0.44027960747480394,0.2,0.01825853,0.1730712890625,-0.020116239320486784
4223,0.0,0.0,0.0,-0.060317154689394,-1.1721589841813532e-07,0.0,0.0,-0.4315676633436358,-0.2602302645194776,0.0,-2.1472032183641937e-07,0.01968926104797366,-0.08409237930317577,233,0.01,-9.142370249819527e-06,0.0178176,0.0,1016,0.0,-0.5646880035044193,0.645901952,4294656,-0.08750670585271675,-869.4403072599998,-0.10530243509918537,-2.7997785585197794e-05,-0.00026373019389532666,-0.1715663038549893,-0.004374130534660056,27.67264,-0.019174501569130472,-0.5,0.1234944,-1.0261232969713971,3205.74,-0.6035081915314834,0.0015436800000000002,0.0006049255866350399,-0.09082886576652527,0.000297861888,-19.864147472381593,1.0007380247116089,909,0.9706017971038818,0.37143647074699404,0.2,0.017252782,0.1868896484375,-0.015456432243809104
4223,0.0,0.0,0.0,-0.11722694518937277,-8.611119147081219e-08,0.0,0.0,-0.43611127307085223,-0.24139721621053667,0.0,-2.2209347955923867e-07,0.037332674614545716,-0.08432207554082397,234,0.01,-7.989807969477377e-06,0.0178944,0.0,1021,0.0,-0.4997758291128593,0.645884288,4313088,-0.08458116327216744,-646.78376303,0.17772737424949192,-3.091961361732159e-05,-0.00026872332312602405,-0.20942598911965937,-0.005435344324806506,27.68416,-0.04363549620572989,-0.5,0.124416,-1.0406206058728005,2296.8,-0.5299227387657119,0.0015552,0.0006467005942896423,-0.07241278886795044,0.000297852672,-19.871343994140624,1.0018764734268188,913,0.9743368625640869,0.3905702784657478,0.2,0.015693728,0.1927734375,-0.01291737479623407
4223,0.0,0.0,0.0,-0.10093405808281336,-9.393124340268542e-08,0.0,0.0,-0.4218675053887024,-0.23859419566202617,0.0,-2.0521677619245627e-07,0.03172383305096524,-0.08345691162851455,235,0.01,-8.608121540054076e-06,0.0179712,0.0,1025,0.0,-0.5095815169541505,0.6458666240000001,4331520,-0.08764320420509032,-516.94450869,0.06694135879526113,-3.076662302675472e-05,-0.0002725028091954754,-0.19338389943004586,-0.004946753968897487,27.69568,-0.03667835046728401,-0.5,0.1253376,-1.0377623507368614,1762.66,-0.5521645150089417,0.00156672,0.0006884758315411293,-0.03628920018672943,0.00029784345599999997,-19.880334758758544,1.0022515058517456,917,0.9773314595222473,0.5304486498236656,0.2,0.014439339,0.15272216796875,-0.019765349803492427
4223,0.0,0.0,0.0,-0.11769167271251546,-1.0957225785615289e-07,0.0,0.0,-0.4193503929269776,-0.23739615557923555,0.0,-2.0803575384384498e-07,0.03313329763761694,-0.08385834133005991,236,0.01,-8.700435835093372e-06,0.018048,0.0,1030,0.0,-0.47178601625561367,0.64584896,4349952,-0.0878223642021367,-439.49160634,0.1569377271245323,-3.021863031957026e-05,-0.00026881155954686564,-0.21052639415170737,-0.005323997226776238,27.7072,-0.04642260812517848,-0.5,0.1262592,-1.032296800592967,1443.67,-0.5298629470152939,0.0015782399999999999,0.0007221129684088131,-0.05720943212509155,0.00029783424,-19.87223243713379,1.0018075704574585,921,0.9799477458000183,0.4630927935242653,0.2,0.014919688,0.161474609375,-0.01866903395857662
4222,0.0,0.0,0.0,-0.12214729607775052,-8.808726789329831e-08,0.0,0.0,-0.41573104840874503,-0.2480301021276404,0.0,-2.143634317265473e-07,0.036500528819195965,-0.08419630137444568,237,0.01,-7.8603256894532e-06,0.0181248,0.0,1034,0.0,-0.4604313958275936,0.645831296,4368384,-0.08531579197495222,-345.54385786000006,0.14672799076850868,-3.2789068181616264e-05,-0.0002766459165340578,-0.21651407678857343,-0.005577101275711701,27.71872,-0.04192586017947576,-0.5,0.1271808,-1.0257770069938483,1056.14,-0.5306859081198295,0.0015897600000000002,0.0005946174464447217,-0.0731755942106247,0.000297825024,-19.87961263656616,1.0023483037948608,925,0.9806811809539795,0.45165621638298037,0.2,0.016362276,0.17344970703125,-0.020631087757647038
4222,0.0,0.0,0.0,-0.16547557689076883,-7.520719956704061e-08,0.0,0.0,-0.4171036817303579,-0.22690229584486651,0.0,-2.0992452966984692e-07,0.047776565068666586,-0.08449659989070461,238,0.01,-7.662610944946599e-06,0.0182016,0.0,1038,0.0,-0.39800219771057127,0.645813632,4386816,-0.0839909533139486,-317.18528048,0.2434937019361857,-3.37806798441923e-05,-0.0002858827813949231,-0.16819474113031496,-0.005850480568617746,27.73024,-0.0630511369749863,-0.5,0.1281024,-1.0491050741155987,936.37,-0.46931721203831905,0.00160128,0.0008951813571103332,-0.055489346385002136,0.000297815808,-19.880220890045166,1.0019296407699585,929,0.9773727059364319,0.45165118128061293,0.2,0.01506499,0.1746826171875,-0.018691613734699786
4222,0.0,0.0,0.0,-0.13048451843692793,-7.618464521409532e-08,0.0,0.0,-0.5154044101391465,-0.2546378936294282,0.0,-2.2612232467796414e-07,0.0421556863180855,-0.08547284472571691,239,0.01,-7.700250590739749e-06,0.0182784,0.0,1043,0.0,-0.4348026510039819,0.645795968,4405248,-0.08208155319436036,-286.02125391000004,0.20162132557330537,-3.2766951655722234e-05,-0.0002863045428421768,-0.1881186368264025,-0.005658859552000086,27.74176,-0.049803921237629285,-0.5,0.129024,-1.0214366061805922,810.29,-0.49290257168813034,0.0016128000000000002,0.0010346129420213401,-0.05063392221927643,0.000297806592,-19.873609733581542,1.00124990940094,933,0.977687418460846,0.4903402000665665,0.2,0.018142035,0.18614501953125,-0.02161008761031553
4222,0.0,0.0,0.0,-0.12642158520580332,-1.1428468595847988e-07,0.0,0.0,-0.32638897889805296,-0.22789436630719465,0.0,-2.078127702078162e-07,0.03444399813094413,-0.0839205951702263,240,0.01,-8.29055650811023e-06,0.0183552,0.0,1047,0.0,-0.4930066764397086,0.645778304,4423680,-0.08708889233362657,-273.27784915,0.05456941393017544,-3.210042966783746e-05,-0.00029275323311964466,-0.1502114720141334,-0.0053028889824033865,27.75328,-0.04330490410625534,-0.5,0.1299456,-1.0437178175744792,759.44,-0.5404366187594926,0.00162432,0.0007720260990835312,-0.07999926805496216,0.000297797376,-19.875831508636473,1.0021899938583374,937,0.9740905165672302,0.39687161296606066,0.2,0.019141221,0.20408935546875,-0.022050676913931967
4222,0.0,0.0,0.0,-0.10013563629510733,-1.18492848160041e-07,0.0,0.0,-0.2734236744820632,-0.23574377387003295,0.0,-2.0918111900984332e-07,0.031904557661128534,-0.08400592362882903,241,0.01,-8.435690941430687e-06,0.018432,0.0,1051,0.0,-0.4934079762741669,0.64576064,4442112,-0.08645784341147936,-288.53522902000003,0.07987107415909928,-3.295221099628915e-05,-0.000286474653971719,-0.18746867697175024,-0.005174833820196861,27.7648,-0.0378604765569018,-0.5,0.1308672,-1.0502576605636509,828.4,-0.5444125156997762,0.00163584,0.0007394741890796771,-0.10380904376506805,0.00029778815999999996,-19.875094985961915,1.0016536712646484,941,0.9469618201255798,0.32246070057153703,0.2,0.023323083,0.2314208984375,-0.022774697677232326
4222,0.0,0.0,0.0,-0.15527585174912992,-8.889503522111044e-08,0.0,0.0,-0.27574648731550416,-0.19804312436806842,0.0,-2.2058397118249715e-07,0.041919669646628126,-0.08318059243886061,242,0.01,-8.184048964321945e-06,0.0185088,0.0,1056,0.0,-0.43792523746439693,0.645742976,4460544,-0.08775060529417947,-308.86932421,0.17785889861452112,-3.7865861325597763e-05,-0.00031084087488733093,-0.17115424711179608,-0.005793003788151112,27.77632,-0.04825135266724373,-0.5,0.1317888,-1.034573842826999,914.79,-0.4851500306530228,0.0016473600000000003,0.0008577465810554309,-0.0954136848449707,0.000297778944,-19.87941665649414,1.0024107694625854,945,0.9380413293838501,0.3432005375623703,0.2,0.020478887,0.219580078125,-0.019054248719476162
4222,0.0,0.0,0.0,-0.156527522023983,-7.555305416482041e-08,0.0,0.0,-0.29198320030318353,-0.1930074125992277,0.0,-2.1886799649618577e-07,0.0446265105377697,-0.0830782774844639,243,0.01,-7.312785960653409e-06,0.0185856,0.0,1060,0.0,-0.40812151386580975,0.645725312,4478976,-0.08794333792687088,-305.45269455,0.1799415841556443,-3.594910434736266e-05,-0.0003032278007166311,-0.1850817982065362,-0.006123018546230449,27.78784,-0.05492599567717619,-0.5,0.1327104,-1.0558555279304926,897.84,-0.4778927056001211,0.0016588800000000002,0.0010856111928458428,-0.0681103765964508,0.000297769728,-19.874870014190673,1.0017602443695068,949,0.9418413639068604,0.43061517775058744,0.2,0.019923571,0.2006103515625,-0.02353772029746324
4222,0.0,0.0,0.0,-0.15931918999203495,-1.005298726069278e-07,0.0,0.0,-0.21721658010474065,-0.19333948397320322,0.0,-2.0603046521922673e-07,0.04422720938056587,-0.0832922270193908,244,0.01,-7.823529007419253e-06,0.0186624,0.0,1065,0.0,-0.4601242164481827,0.645707648,4497408,-0.08867986565436287,-229.35996268000002,0.32515915253525024,-3.476529262730462e-05,-0.0002939265349239776,-0.1689150935724481,-0.005542355370763327,27.79936,-0.048387065289424276,-0.5,0.133632,-1.0464016084614105,575.43,-0.4965313378033659,0.0016704,0.0009385844007030957,-0.0962754487991333,0.000297760512,-19.87009391784668,1.001368761062622,953,0.955087423324585,0.3547213226556778,0.2,0.021678613,0.2131591796875,-0.022413609782233834
4222,0.0,0.0,0.0,-0.14401321062157307,-9.12675550642245e-08,0.0,0.0,-0.18555801194489066,-0.17694789171903014,0.0,-2.2870231385889882e-07,0.03914177106992117,-0.08301213181182404,245,0.01,-8.6044711253118e-06,0.0187392,0.0,1069,0.0,-0.5085230459278363,0.645689984,4515840,-0.08908748918940292,-225.67287145000003,0.13484998595546388,-3.640342169229349e-05,-0.0003214659626565416,-0.18901384576909347,-0.0060120845340269485,27.81088,-0.04367459736088539,-0.5,0.1345536,-1.0430943152101482,561.45,-0.4967285359268803,0.00168192,0.00094997768691327,-0.10605935752391815,0.00029775129599999997,-19.879566192626953,1.0032280683517456,957,0.9512941241264343,0.3252603620290756,0.2,0.021270052,0.19737548828125,-0.024009936419315637
4222,0.0,0.0,0.0,-0.14315470545195383,-8.506020011111532e-08,0.0,0.0,-0.15984656417126902,-0.18919558946098014,0.0,-2.2319876293989264e-07,0.043057527535978815,-0.08244681906863104,246,0.01,-8.51860588868573e-06,0.018816,0.0,1073,0.0,-0.46207876585156105,0.6456723200000001,4534272,-0.08894597764729231,-223.16151809,0.28389691967200026,-3.617106790624787e-05,-0.0003034186234363198,-0.1537923413157437,-0.005726702209197532,27.822400000000002,-0.04607166896115861,-0.5,0.1354752,-1.0403014833248427,556.59,-0.5169999673527814,0.00169344,0.0007817918311856273,-0.07201667129993439,0.00029774208,-19.883607387542725,1.0032039880752563,961,0.9445664882659912,0.37774390280246734,0.2,0.017695934,0.2024658203125,-0.018795222556218506
