reward_terms/residual,reward_terms/upright,reward_terms/foot_ahead,reward_terms/angmom,curriculum/ctrl_jitter_ms,time/iterations,reward_terms/duty_sym,curriculum/eff_scale,reward_terms/lat_vel,curriculum/stance_ratio,reward_terms/air_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/stance,reward_terms/torque,reward_terms/motor_vel,reward_terms/residual_rate,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,reward_terms/time,rollout/ep_len_mean,reward_terms/ang_xy,reward_terms/height,reward_terms/foot_slip,reward_terms/stop,reward_terms/alive,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/overrun,reward_terms/clearance,rollout/ep_rew_mean,time/fps,time/time_elapsed,reward_terms/coef_rate,reward_terms/energy,reward_terms/action_rate,reward_terms/vz,reward_terms/step_rate,reward_terms/stance_time,reward_terms/fwd_speed,train/clip_range,train/loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/std,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss
-0.11137172971241188,-0.06524065067772085,0.0,-0.07732430513690854,0.059904,138,0.0,0.0105216,-0.09626035584623106,0.647580032,0.00016818551294919517,-0.2532640548122648,2543616,-0.030954413010530955,-0.006378512085452853,-0.0002090315820971522,0.0,26.57824,0.0,-0.12248810106133573,-0.5,1606.44,-0.260133593129949,-0.02059653708523662,-0.6465042101785182,1.77685935204102e-24,0.0,0.0007488,0.01,0.0,0.24459362462817355,1077.44294027,4177,608,-0.09503153888525424,-0.0010247059138084745,-0.027998478625571564,-0.12284605943240096,0.0,0.0,4.947306102798524,0.2,13.063611030578613,0.996078372001648,0.00029158271999999997,0.12215576171875,29758,1.0020431280136108,-19.877219486236573,-0.010473808809183537,0.013214019,46.13041887283325
-0.11128840927453032,-0.07729030934555589,0.0,-0.07724279101894867,0.0608256,139,0.0,0.0105984,-0.09342915315886925,0.647562368,0.00016493028508395783,-0.26119046505842763,2562048,-0.03464508879947671,-0.006432559149290115,-0.0002088514754550016,0.0,26.58976,0.0,-0.12746791887461428,-0.5,1627.15,-0.26910367066358554,-0.02243441386704655,-0.6737055052236555,1.6024886256715819e-37,0.0,0.0007603200000000001,0.01,0.0,0.23947464632019455,1097.3466525499998,4177,613,-0.10399326502189746,-0.0010201052268118526,-0.02826597683991724,-0.13096713142155525,0.0,0.0,4.796136530904127,0.2,23.721691131591797,0.9930576086044312,0.00029152127999999995,0.14219970703125,29762,1.0013763904571533,-19.87508268356323,-0.008035275212023407,0.01048342,82.15620460510254
-0.11123208150484046,-0.08160607068208503,0.0,-0.08259333811895557,0.0617472,140,0.0,0.0106752,-0.08259855571247623,0.647544704,0.0001112194279105299,-0.2580606497217837,2580480,-0.03887961366324758,-0.0063332804972187524,-0.00020820118702508713,0.0,26.60128,0.0,-0.12388175390467132,-0.5,1644.17,-0.2652285927268189,-0.02131625508731979,-0.6510695705258621,5.421295178590302e-25,0.0,0.0007718400000000001,0.01,0.0,0.2399489258328031,1116.2889640500002,4177,617,-0.10429792277333677,-0.001015830969419893,-0.02827875029490576,-0.13377680595378236,0.0,0.0,4.805294259690985,0.2,45.26602554321289,0.9909263849258423,0.00029145984,0.136083984375,29766,1.0009857416152954,-19.871537494659425,-0.006202258687699214,0.011536364,126.35147209167481
-0.1114743053170265,-0.06603142149198499,0.0,-0.07670969719517626,0.0626688,141,0.0,0.010752,-0.08644322861124054,0.64752704,0.00011827236287192338,-0.24549117622315128,2598912,-0.041336687741047075,-0.0065056985908975885,-0.00021306754181158523,0.0,26.6128,0.0,-0.12235194454679443,-0.5,1715.17,-0.2587685513238758,-0.01992240385614522,-0.6655796230021781,2.592153528452899e-38,0.0,0.00078336,0.01,0.0,0.24089187639090948,1182.95008564,4178,622,-0.09226685029849416,-0.0010461161098138958,-0.02779488337638644,-0.12874081586363736,0.0,0.0,4.972849526823389,0.2,35.714725494384766,0.9912379384040833,0.0002913984,0.11146240234375,29770,1.0016419887542725,-19.87404260635376,-0.008537711924873292,0.011090797,111.08178615570068
-0.11106509803593274,-0.09097710410804805,0.0,-0.08658144575595164,0.0635904,142,0.0,0.0108288,-0.08467715648646303,0.647509376,0.00020562037954934768,-0.25345644647583243,2617344,-0.030000859649493537,-0.006439391382050827,-0.00021007719161488049,0.0,26.62432,0.0,-0.13379358085669554,-0.5,1668.75,-0.27885898527752456,-0.021821838421161463,-0.6497074796211539,7.445649265681832e-39,0.0,0.0007948800000000001,0.01,0.0,0.23904179772045847,1139.6287318,4178,626,-0.10806836975443194,-0.001023527510557922,-0.028205637051174213,-0.1344468925731112,0.0,0.0,4.724907563304492,0.2,8.187423706054688,0.9979461431503296,0.00029133695999999996,0.125048828125,29774,1.001713514328003,-19.876832008361816,-0.011009856162127107,0.013655951,25.65351505279541
-0.11135603951608918,-0.06807919281105798,0.0,-0.07674847341511945,0.064512,143,0.0,0.0109056,-0.09479732343429323,0.647491712,0.0001584199198987335,-0.23677235085934745,2635776,-0.027504450130477594,-0.006470548287771033,-0.00021624102103826785,0.0,26.63584,0.0,-0.11211056505855804,-0.5,1708.0,-0.2547247326234858,-0.019500139465807295,-0.6522379066325944,3.330293586993767e-34,0.0,0.0008064000000000001,0.01,0.0,0.24765207413382084,1173.89624458,4178,630,-0.09386991292225551,-0.0010570372706537588,-0.028069163031489413,-0.1294196483243791,0.0,0.0,4.962009941505003,0.2,31.440677642822266,0.9900810122489929,0.00029127552,0.27232666015625,29778,1.001393437385559,-19.87436990737915,-0.0020479846047237516,0.014606556,128.27400741577148
-0.11140392304498976,-0.08829356563937255,0.0,-0.08200008703254334,0.0654336,144,0.0,0.0109824,-0.09165003401402935,0.647474048,0.00019314206696839796,-0.24527665616927571,2654208,-0.04053446537662872,-0.0065966499060797715,-0.00021332940087149087,0.0,26.64736,0.0,-0.1307261499598437,-0.5,1709.93,-0.2667364270521981,-0.02216047865713116,-0.6461132579002453,7.798729249646976e-27,0.0,0.00081792,0.01,0.0,0.24226624190113405,1175.69195823,4178,635,-0.10624249811495207,-0.001042503240718008,-0.02845567466005293,-0.14138782279700315,0.0,0.0,4.755493965475087,0.2,34.6883544921875,0.9965184330940247,0.00029121408,0.129296875,29782,1.0015325546264648,-19.871722888946532,-0.009197137522278354,0.013078131,50.01500816345215
-0.11126779285622877,-0.07694147760561171,0.0,-0.07253523743614336,0.0663552,145,0.0,0.0110592,-0.0854356109107339,0.647456384,0.00011338954532725943,-0.24734835155280863,2672640,-0.039567478733085144,-0.0066778368069034776,-0.00021506360560981906,0.0,26.65888,0.0,-0.13308741428518298,-0.5,1708.48,-0.2646286077472722,-0.020274392227220113,-0.6594753918961508,1.742635624442544e-38,0.0,0.0008294400000000001,0.01,0.0,0.23742166564743014,1175.8860837700001,4179,639,-0.10523459395034483,-0.0010603149151465212,-0.0286129639734379,-0.13443902419639,0.0,0.0,4.741400125768717,0.2,30.729646682739258,0.9934631586074829,0.00029115263999999997,0.1244140625,29786,1.0014365911483765,-19.87282028198242,-0.008063715172465891,0.011321084,95.9742202758789
-0.11148354575681228,-0.07548241925453696,0.0,-0.07988566514413539,0.0672768,146,0.0,0.011136,-0.09411646488287442,0.64743872,7.595471106469631e-05,-0.24052522454120828,2691072,-0.023336929497333663,-0.006588204324924055,-0.00022357163289555426,0.0,26.6704,0.0,-0.11359015714415158,-0.5,1729.78,-0.263834942362436,-0.01941572081814845,-0.648815422824778,2.392653314500282e-38,0.0,0.00084096,0.01,0.0,0.25540860628598,1194.06856313,4179,643,-0.09767508042573257,-0.0010821624870375655,-0.02839806624080939,-0.13236031016921262,0.0,0.0,4.951069472015657,0.2,48.75272750854492,0.9915136694908142,0.0002910912,0.0984130859375,29790,1.0014233589172363,-19.87201843261719,-0.009365156712010502,0.010417266,125.49165878295898
-0.11157839292785271,-0.06802078911170378,0.0,-0.07444101275890871,0.0681984,147,0.0,0.0112128,-0.08962038608367245,0.647421056,0.00019314207666967477,-0.24229049342256678,2709504,-0.04030476846026679,-0.006852227561907632,-0.00022232202410626793,0.0,26.68192,0.0,-0.1255831477873175,-0.5,1692.52,-0.2617558017654219,-0.01874770180897181,-0.654127729778586,1.2190298193323014e-30,0.0,0.0008524800000000001,0.01,0.0,0.2425529256373688,1163.02033314,4179,648,-0.09435524712592819,-0.0010926600253103184,-0.02810333048099306,-0.12381246661999773,0.0,0.0,4.857800546566144,0.2,10.632867813110352,0.9968884587287903,0.00029102976,0.10389404296875,29794,1.0011422634124756,-19.871818828582764,-0.00922057413845323,0.01185099,41.00169897079468
-0.11168076984347995,-0.06705648660349707,0.0,-0.07864001530252657,0.06912,148,0.0,0.0112896,-0.09827291319744678,0.647403392,8.517778284537296e-05,-0.23972500013040626,2727936,-0.033992761667592075,-0.0067828518206719665,-0.0002288369263891885,0.0,26.69344,0.0,-0.10930230300899016,-0.5,1709.92,-0.25703121176663957,-0.01905458856824048,-0.6320535634728107,2.732615459139695e-38,0.0,0.0008640000000000001,0.01,0.0,0.25466028373249866,1176.92334227,4180,652,-0.09078371069700047,-0.0011132500257481992,-0.028136373274714972,-0.12917381545299114,0.0,0.0,5.041368464355876,0.2,25.096988677978516,0.9945067167282104,0.00029096832,0.105859375,29798,1.0013285875320435,-19.871847724914552,-0.00883916999446228,0.010989122,71.29828567504883
-0.11114002923879303,-0.08521945380194262,0.0,-0.07901778281463989,0.0700416,149,0.0,0.0113664,-0.10350765170051995,0.647385728,0.00017035562389840683,-0.2562398520182282,2746368,-0.049297889827677126,-0.006944129165420805,-0.00021621190025241207,0.0,26.70496,0.0,-0.14548986935498298,-0.5,1759.51,-0.26363460840062225,-0.021897848520910132,-0.6631961673829151,5.216195644339145e-38,0.0,0.00087552,0.01,0.0,0.23000385574601745,1220.86059001,4180,656,-0.10904528591223053,-0.0010709747582690714,-0.02818093982091662,-0.1394362690303142,0.0,0.0,4.618216437527853,0.2,19.62678337097168,0.9962161779403687,0.00029090687999999996,0.13614501953125,29802,1.0026053190231323,-19.880628490447997,-0.007673347578383982,0.014450389,57.683433532714844
-0.11172681566236961,-0.05276204308744461,0.0,-0.07091469411276831,0.0709632,150,0.0,0.0114432,-0.09497084255586684,0.647368064,6.293391925282776e-05,-0.23634222746746916,2764800,-0.019107668084584792,-0.006794379353711818,-0.00023748640826786393,0.0,26.71648,0.0,-0.09458539048061868,-0.5,1777.39,-0.2464126897158095,-0.018140681262540273,-0.6334804601241926,2.00607398844358e-22,0.0,0.0008870400000000001,0.01,0.0,0.2625298542449294,1238.0313882,4180,661,-0.07694218531478593,-0.0011479219216395814,-0.02825569941201684,-0.1169628889257017,0.0,0.0,5.274677551503995,0.2,46.26463317871094,0.9913357496261597,0.00029084544,0.15977783203125,29806,1.001863956451416,-19.8771803855896,-0.007873607333749533,0.015816871,131.60528087615967
-0.11084451077170575,-0.10870530020047744,0.0,-0.09504310764592071,0.0718848,151,0.0,0.01152,-0.09315872806947584,0.6473504,0.00024685296941445104,-0.24806714127957338,2783232,-0.06868524775541876,-0.006951434218909193,-0.00021191264916815887,0.0,26.728,0.0,-0.15379336534508548,-0.5,1763.5,-0.2680220067598384,-0.022664886062751424,-0.6529270204313249,3.168098587632225e-34,0.0,0.0008985600000000001,0.01,0.0,0.21980251534991033,1220.6979535599999,4180,665,-0.12647962550470934,-0.001047110717550293,-0.029072861767174298,-0.1468408352008889,0.0,-1.2342485004208154e-05,4.370808923188409,0.2,6.050348281860352,0.9985551238059998,0.000290784,0.1570068359375,29810,1.0019810199737549,-19.87831449508667,-0.010109494975768029,0.015477764,17.37544083595276
-0.11156245979481746,-0.06429478240975776,0.0,-0.0733834432852877,0.0728064,152,0.0,0.0115968,-0.08350133677586637,0.6473327360000001,0.0001692705942938725,-0.24662343912522136,2801664,-0.02608409492661972,-0.0069903317631734956,-0.00023442015058901188,0.0,26.73952,0.0,-0.11706485109982806,-0.5,1728.43,-0.25279233270051615,-0.020365447197170032,-0.6399106147179391,4.918437194533359e-35,0.0,0.00091008,0.01,0.0,0.24712531668454815,1187.2697676599998,4181,670,-0.09182781195645466,-0.0011381136752970924,-0.028580463662587888,-0.12111038241626917,0.0,0.0,5.032321532947477,0.2,24.472997665405273,0.994804859161377,0.00029072255999999997,0.17098388671875,29814,1.0015870332717896,-19.87562847137451,-0.0074997502961196005,0.014343557,89.98619937896729
-0.11134150904178772,-0.07547352472510344,0.0,-0.0836064694599118,0.073728,153,0.0,0.0116736,-0.09347478031805281,0.647315072,0.00017578097241413262,-0.24776276675715303,2820096,-0.040546864094088614,-0.007136657560812438,-0.00022727523515771986,0.0,26.75104,0.0,-0.1324221840723484,-0.5,1745.96,-0.2605272514557981,-0.022237593809867506,-0.6504081137506093,5.816726261676452e-31,0.0,0.0009216000000000001,0.01,0.0,0.2372628118094814,1205.3027937399997,4181,674,-0.0960271343205823,-0.001118676558155958,-0.028122107591676264,-0.12921494047478843,0.0,0.0,4.8038397052585795,0.2,23.7154483795166,0.99226975440979,0.00029066112,0.10135498046875,29818,1.002017617225647,-19.876891899108887,-0.0078807866666466,0.010280477,88.16183280944824
-0.11151231472486013,-0.0688677998571913,0.0,-0.075285644577743,0.0746496,154,0.0,0.0117504,-0.08499027903099672,0.647297408,0.00011501718674682909,-0.23244941016929532,2838528,-0.015080900806956546,-0.0069889583300919095,-0.0002382396695360028,0.0,26.76256,0.0,-0.1044443854190292,-0.5,1783.06,-0.25010760372304996,-0.019489829324773746,-0.6388767044316972,2.642876607946273e-35,0.0,0.00093312,0.01,0.0,0.250169666100729,1239.5186336,4181,678,-0.08419957917513,-0.0011571029481475305,-0.028104380664700637,-0.12661998049495626,0.0,0.0,5.086214370627245,0.2,20.687440872192383,0.9942020177841187,0.00029059968,0.11124267578125,29822,1.0017304420471191,-19.877066802978515,-0.007418852031696588,0.012083387,62.583932113647464
-0.11133733257067885,-0.07080575859062166,0.0,-0.07930735030284053,0.0755712,155,0.0,0.0118272,-0.0822563108595087,0.647279744,0.00017198323298038708,-0.24386764012245501,2856960,-0.03807143333163881,-0.007148307436430642,-0.00023117797896560327,0.0,26.77408,0.0,-0.12779006885188768,-0.5,1852.68,-0.25757836218503694,-0.02051629681952669,-0.6458323156680357,1.2988012623568626e-36,0.0,0.0009446400000000001,0.01,0.0,0.23778848560366908,1303.1856349900002,4181,683,-0.0983093407979157,-0.0011334347989962789,-0.0284869413120384,-0.12743758164644214,0.0,0.0,4.782154221013785,0.2,7.178579330444336,0.9959928393363953,0.00029053824,0.11573486328125,29826,1.0014787912368774,-19.87453489303589,-0.00737638717982918,0.011051861,40.34580545425415
-0.11119881580823739,-0.08109065695084416,0.0,-0.07670484668585795,0.0764928,156,0.0,0.011904,-0.08174856618647677,0.6472620800000001,0.00012586784173941446,-0.2461728070366926,2875392,-0.0364690760029425,-0.007132010522411235,-0.00023396698836737932,0.0,26.7856,0.0,-0.12652828638886998,-0.5,1762.34,-0.261820169980856,-0.02125827373706647,-0.6455229092960808,3.895174892242761e-24,0.0,0.0009561600000000001,0.01,0.0,0.2437250158531667,1220.1821575600002,4182,687,-0.10484360181169901,-0.0011378586421412799,-0.028673913997915287,-0.13088548392155303,0.0,0.0,4.832506424684806,0.2,53.0213508605957,0.9904146194458008,0.00029047679999999996,0.18245849609375,29830,1.001563310623169,-19.87460231781006,-0.004204856953583658,0.014946056,144.00104789733888
-0.1114234910797839,-0.06618984016593443,0.0,-0.07783080034191579,0.0774144,157,0.0,0.0119808,-0.08116488876882381,0.647244416,0.00018717418101409244,-0.2379847036815535,2893824,-0.029983074058698784,-0.007182238753726206,-0.0002388719995472222,0.0,26.79712,0.0,-0.12691372070151727,-0.5,1801.1,-0.26468725129975734,-0.018879142522527984,-0.6341873045881302,6.289997438602779e-35,0.0,0.00096768,0.01,0.0,0.24910654537594276,1256.58855985,4182,691,-0.0919668762088902,-0.0011579582139118116,-0.02828208125847187,-0.12470895205102729,0.0,0.0,4.914419229053103,0.2,37.57151794433594,0.9876702427864075,0.00029041536,0.125439453125,29834,1.0015980005264282,-19.874908256530762,-0.0077023963793180885,0.012386898,182.90516395568847
-0.11150382681328508,-0.05762261134202191,0.0,-0.07554168578870651,0.078336,158,0.0,0.0120576,-0.08421641182612699,0.647226752,0.00015082445396627817,-0.23474565826364083,2912256,-0.022840162455823085,-0.007179083043735771,-0.00024626987043271475,0.0,26.80864,0.0,-0.10605545973799158,-0.5,1818.25,-0.25848246847410217,-0.018575265850228503,-0.6291843156810653,5.933660619326103e-26,0.0,0.0009792000000000002,0.01,0.0,0.25447906129929704,1277.13959041,4182,696,-0.08467378165460121,-0.001196557072599986,-0.028237621283518397,-0.11830832763892724,0.0,0.0,5.10583567280597,0.2,9.00732135772705,0.9975379109382629,0.00029035392,0.118603515625,29838,1.0018724203109741,-19.877258205413817,-0.01113549085566774,0.012134679,30.45863742828369
-0.11109816570709564,-0.09467760002035915,0.0,-0.08593250853452729,0.0792576,159,0.0,0.0121344,-0.08858413402468548,0.647209088,0.00017306827228619822,-0.24735218535720702,2930688,-0.052937511411398026,-0.00737706979813419,-0.00023061013884062337,0.0,26.82016,0.0,-0.15597014611274695,-0.5,1772.44,-0.2712046306833106,-0.021951717363733855,-0.6247261509576882,1.1364423548302712e-25,0.0,0.00099072,0.01,0.0,0.23783432388864614,1234.1095954700002,4182,700,-0.11962467183068987,-0.0011349274053805915,-0.028889588507179122,-0.1412125591926633,0.0,0.0,4.5518697824545455,0.2,4.3860015869140625,0.9991782307624817,0.00029029247999999997,0.1452880859375,29842,1.002001404762268,-19.877470302581788,-0.010338259499985725,0.013401097,11.770784521102906
-0.11110591791506724,-0.09033198464950751,0.0,-0.08285615135193178,0.0801792,160,0.0,0.0122112,-0.09812294556133407,0.6471914240000001,0.000247938018421539,-0.25201964759863515,2949120,-0.041696270456025454,-0.007410107165861863,-0.00023397798078622962,0.0,26.83168,0.0,-0.1380057231477494,-0.5,1719.6,-0.2612158975648366,-0.023470709828491663,-0.6427831787161178,1.4327706572510293e-33,0.0,0.0010022400000000002,0.01,0.0,0.23288863350207686,1186.89295837,4182,705,-0.11395240828812606,-0.0011540051584061264,-0.02858180103216173,-0.14013723519413923,0.0,0.0,4.663870293715608,0.2,36.81666564941406,0.9897338151931763,0.00029023104,0.26734619140625,29846,1.0020270347595215,-19.878696823120116,-0.0032766797579824925,0.014057627,136.52617149353028
-0.11138674190400866,-0.06295343521858532,0.0,-0.0747638742540724,0.0811008,161,0.0,0.012288,-0.0919413414180765,0.64717376,0.00013292079933712052,-0.23070532814922862,2967552,-0.03517506234851637,-0.007352091837515733,-0.00024463721682738593,0.0,26.8432,0.0,-0.11506899172838514,-0.5,1773.3,-0.25083259627560134,-0.01889351501335017,-0.6351570501518996,8.048459324118108e-32,0.0,0.00101376,0.01,0.0,0.2458094102141083,1239.95857597,4183,709,-0.09118254103144474,-0.0011945106900861041,-0.028618459753730913,-0.12260816819582249,0.0,0.0,4.952805023339386,0.2,79.44329071044922,0.9895832538604736,0.0002901696,0.13447265625,29850,1.0015519857406616,-19.8752911567688,-0.010136252641677857,0.01388673,159.39378128051757
-0.11126658069122536,-0.07240388311000767,0.0,-0.07734937994018518,0.0820224,162,0.0,0.0123648,-0.08799790749327165,0.647156096,0.00010145382515879141,-0.24522735622509298,2985984,-0.034054862726250426,-0.007389535859796983,-0.0002436156983258733,0.0,26.85472,0.0,-0.11982354255117511,-0.5,1810.76,-0.25019335958526906,-0.021859975796520312,-0.6685568798458068,3.771556993729275e-31,0.0,0.00102528,0.01,0.0,0.236674610459761,1273.5480071299999,4183,713,-0.08434956300369463,-0.0011942004036481796,-0.02806091217213557,-0.12926796437890514,0.0,0.0,4.969713767621921,0.2,7.369688510894775,0.9983420968055725,0.00029010816,0.12982177734375,29854,1.0016939640045166,-19.87633867263794,-0.011648888699710369,0.014280582,21.777221965789796
-0.11141481589946406,-0.07033627645012432,0.0,-0.07577571234161909,0.082944,163,0.0,0.0124416,-0.07344377067216773,0.647138432,0.00012749544435387684,-0.2340986784701652,3004416,-0.06010457598316135,-0.007251427978061472,-0.00024236736840262433,0.0,26.86624,0.0,-0.1252282245004694,-0.5,1791.53,-0.24619958577039133,-0.02108599489803474,-0.6331775119420481,3.932292840076222e-35,0.0,0.0010368,0.01,0.0,0.24150541488431232,1256.22449089,4176,719,-0.09287676918662703,-0.0011801377215287503,-0.028376322908595455,-0.13173051909463407,0.0,-0.0007264520374721744,4.874011222234053,0.2,9.955121040344238,0.9983586668968201,0.00029004672,0.16536865234375,29858,1.00236976146698,-19.87983865737915,-0.011258905055001378,0.015375882,24.639656734466552
-0.1113271754968662,-0.07587474402878557,0.0,-0.08271074794849462,0.0838656,164,0.0,0.0125184,-0.08784308214207193,0.6471207680000001,0.00010416648324785961,-0.23983869894287332,3022848,-0.047681706401287674,-0.007409930456633854,-0.00024278165313672018,0.0,26.87776,0.0,-0.13140355556914407,-0.5,1757.34,-0.2574805144238917,-0.020989960114543967,-0.6464444961985967,5.4034523478199854e-30,0.0,0.00104832,0.01,0.0,0.23518595858223953,1222.84140053,4176,723,-0.0953664673295618,-0.001195610659107324,-0.027957646504340676,-0.12922988215659492,0.0,-8.015909730198068e-05,4.767003801005355,0.2,26.08119010925293,0.9958938956260681,0.00028998528,0.18212890625,29862,1.0019501447677612,-19.87897071838379,-0.009223426965763792,0.015565099,66.42847709655761
-0.11136026314340428,-0.07148756843552553,0.0,-0.07734604375010122,0.0847872,165,0.0,0.0125952,-0.08638163103474657,0.647103104,0.00012369769521885447,-0.24034688532213744,3041280,-0.03799410478328066,-0.007506971635175979,-0.00025012405576028854,0.0,26.88928,0.0,-0.12147834343235314,-0.5,1763.1,-0.2579077280270033,-0.0202659178304022,-0.639465372391754,6.2424382924554776e-34,0.0,0.00105984,0.01,0.0,0.24667022796462193,1226.39261976,4176,728,-0.09561096206527073,-0.0012127174818829748,-0.028180880324475837,-0.12975162733579915,0.0,0.0,4.870340601699418,0.2,13.440629959106445,0.995583713054657,0.00028992384,0.121533203125,29866,1.0018433332443237,-19.87638654708862,-0.010565887927077711,0.010791744,56.52355670928955
-0.11127374465468723,-0.08591079867533863,0.0,-0.08128196391973957,0.0857088,166,0.0,0.012672,-0.07427298137401322,0.64708544,0.00033257334790606465,-0.24058268518753895,3059712,-0.02973504980503851,-0.007735101013278654,-0.0002459655920084559,0.0,26.9008,0.0,-0.13989495258787893,-0.5,1749.25,-0.27052184689933995,-0.021260906047463012,-0.633327455611077,8.354260829678101e-34,0.0,0.0010713600000000002,0.01,0.0,0.23330899682627773,1211.2573343400002,4176,732,-0.10223081482336997,-0.0012096192270946349,-0.028166580259656713,-0.132319494757461,0.0,0.0,4.66654309456571,0.2,51.951377868652344,0.9880498647689819,0.00028986239999999997,0.1864990234375,29870,1.0018385648727417,-19.877000427246095,-0.0068186569842509925,0.016515726,198.80695457458495
-0.11148407675181222,-0.06950497216343969,0.0,-0.07791202595174729,0.0866304,167,0.0,0.0127488,-0.08322502420851699,0.647067776,0.00015462218046498796,-0.23119640697055166,3078144,-0.0323642211591747,-0.007557403182956392,-0.0002543611055637941,0.0,26.91232,0.0,-0.1135801645647801,-0.5,1715.93,-0.24915516000324237,-0.01907801368934293,-0.6337145657448604,4.4128681025929334e-40,0.0,0.00108288,0.01,0.0,0.2517792692003561,1178.3429317599996,4177,736,-0.08739732614799531,-0.0012358730700828666,-0.027878852908115877,-0.13226013360177094,0.0,0.0,4.9650525325613595,0.2,21.39974021911621,0.9923916459083557,0.00028980096,0.10665283203125,29874,1.0018287897109985,-19.876851081848145,-0.008875483821611851,0.010622944,86.82612342834473
-0.11128787868550871,-0.07801971063448801,0.0,-0.07856775345349937,0.087552,168,0.0,0.0128256,-0.07926955387980589,0.6470501120000001,0.00011881488737546735,-0.234294618819416,3096576,-0.04029292780024925,-0.007629094029793573,-0.0002488645986705159,0.0,26.92384,0.0,-0.1411526478537111,-0.5,1754.3,-0.2550197363587688,-0.020674021937937694,-0.6590582399626385,1.1534561271263616e-30,0.0,0.0010944000000000001,0.01,0.0,0.23320048632006968,1213.86216769,4177,741,-0.10044137305874369,-0.0012180530936694357,-0.027772219786539595,-0.13580717805143028,0.0,0.0,4.7806786671798625,0.2,48.55962371826172,0.9903604388237,0.00028973952,0.15345458984375,29878,1.0022143125534058,-19.879967784881593,-0.006388226174749434,0.0149589805,145.26255741119385
-0.11142227983044443,-0.0665020931987751,0.0,-0.07685522250514493,0.0884736,169,0.0,0.0129024,-0.08522148412674282,0.647032448,9.006057128620644e-05,-0.23087403901613468,3115008,-0.03702230339649922,-0.007657636301386768,-0.0002559820246454099,0.0,26.93536,0.0,-0.12949632963879695,-0.5,1763.51,-0.2508299217612946,-0.018902577497048406,-0.6246853085178664,5.616221747019023e-33,0.0,0.00110592,0.01,0.0,0.24631662017763714,1227.46898428,4177,745,-0.09372336147638104,-0.0012400858028479963,-0.028206432798290507,-0.12431482309073866,0.0,0.0,4.946126820713481,0.2,17.753549575805664,0.9958129525184631,0.00028967808,0.14447021484375,29882,1.0021837949752808,-19.87901191711426,-0.008714302559383214,0.013139556,56.4829439163208
-0.11129807051094093,-0.09684215940703522,0.0,-0.08502000599101063,0.0893952,170,0.0,0.0129792,-0.09383795430986899,0.647014784,0.00017686603435625634,-0.2283729136947309,3133440,-0.0514041468593088,-0.007883798668047915,-0.0002509556887520117,0.0,26.94688,0.0,-0.1509282926652748,-0.5,1747.98,-0.2743676487938736,-0.0206864127031254,-0.6313039751195704,9.340079453605652e-38,0.0,0.00111744,0.01,0.0,0.2317055614682254,1212.07772081,4177,750,-0.11137443060469145,-0.001232964549313977,-0.028678280644955687,-0.14793078148648384,0.0,0.0,4.573441685871133,0.2,31.448673248291016,0.9918404221534729,0.00028961664,0.131298828125,29886,1.0018947124481201,-19.877857875823974,-0.008505987178068608,0.012202896,89.05657234191895
-0.11156787687094982,-0.06088852924389373,0.0,-0.06954248582488698,0.0903168,171,0.0,0.013056,-0.10156922861381013,0.64699712,0.00014485655507693687,-0.22707310962483007,3151872,-0.021117325505017784,-0.00779968666313225,-0.0002648366541985816,0.0,26.9584,0.0,-0.11891527547057118,-0.5,1692.81,-0.253834237037889,-0.017911176475026262,-0.6438441011036988,1.1665338178790863e-33,0.0,0.00112896,0.01,0.0,0.25417198277553416,1162.0674115299998,4178,754,-0.08809249170446619,-0.0012795995071479514,-0.028275790624305693,-0.1245156339637343,0.0,0.0,5.0206013423433085,0.2,80.52520751953125,0.9896134734153748,0.0002895552,0.15146484375,29890,1.0019689798355103,-19.87789878845215,-0.0076968716806732115,0.0135045545,193.38408851623535
-0.11142756748700407,-0.09431640600874902,0.0,-0.08338811108436779,0.0912384,172,0.0,0.0131328,-0.10141413103923194,0.6469794560000001,0.00019856736374398073,-0.22762533810470473,3170304,-0.04470016945661582,-0.007904353180123315,-0.00025250373963807567,0.0,26.969920000000002,0.0,-0.14308341201541058,-0.5,1658.43,-0.27105648450027897,-0.020253210163141105,-0.6251929586464299,3.3567814805499057e-22,0.0,0.00114048,0.01,0.0,0.24057192899343324,1130.8000869499997,4178,758,-0.110386709135739,-0.0012361287055987302,-0.02817041505992438,-0.14699466537150394,0.0,0.0,4.619208106972104,0.2,21.686233520507812,0.9954536557197571,0.00028949376,0.12552490234375,29894,1.0022292137145996,-19.88004865646362,-0.01056344382232055,0.012771721,51.56380023956299
