reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/step_rate,rollout/ep_len_mean,reward_terms/coef_rate,curriculum/stance_ratio,time/iterations,reward_terms/energy,reward_terms/overrun,reward_terms/stance,reward_terms/ang_xy,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/residual,curriculum/sprint_dist_m,reward_terms/upright,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/foot_ahead,reward_terms/torque,reward_terms/residual_rate,reward_terms/time,reward_terms/air_time,reward_terms/angmom,reward_terms/height,curriculum/ctrl_drop_prob,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/alive,reward_terms/stop,reward_terms/clearance,time/time_elapsed,curriculum/ent_coef,curriculum/eff_scale,reward_terms/vz,time/fps,reward_terms/stance_time,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/total_timesteps,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range,train/explained_variance,train/clip_fraction
-0.002762836123110766,-0.1409962691406064,0.0,2870.0,-0.4218011999063801,0.611616128,2174,-0.01849001436818249,0.0,-0.005951174038042569,-5.85906060246212e-05,2632.2392775999992,-0.08019831322964051,-0.10676536471697523,50.03296,-5.601649791242366e-07,0.0,5.7447302427380835,0.0,-0.1307463083647086,0.0,-0.5,0.005051535324633328,0.0,-0.008960366340217588,0.023880960000000003,-7.712603596698503e-08,-0.6205862608359527,0.0,7.614034464029538e-19,0.2850192386025584,9214,0.0098009344,0.1668864,-0.043300443636914314,4348,0.0,1.9104768,-0.0611696756841256,40071168,1.0014573335647583,0.000279973632,0.01251342,8664,163.7122428894043,-0.009915731940418481,-34.069766426086424,52.110836029052734,0.2,0.9871063828468323,0.112646484375
-0.0028773959322933953,-0.14124211481901158,0.0,2826.84,-0.4175926550451768,0.6115984640000001,2175,-0.018483375023186227,0.0,-0.0045898923334296,-5.731987448570805e-05,2597.5123953999996,-0.08540050693054643,-0.10692759175849617,50.04448,-5.707402253773443e-07,0.0,5.7499035439785215,0.0,-0.12864344246993265,0.0,-0.5,0.005355897055576659,0.0,-0.007593674920757122,0.02389248,-8.933620035633526e-08,-0.6127826268025106,0.0,7.831493422355453e-23,0.2776478327676106,9218,0.0097990912,0.1669632,-0.03862525327259234,4348,0.0,1.9113984,-0.06062149931688707,40089600,1.001810908317566,0.00027996441599999997,0.017671414,8668,267.15890045166014,-0.009004016738617792,-34.072960472106935,77.75122833251953,0.2,0.9663665294647217,0.179931640625
-0.0028772842325571497,-0.1414623859781597,0.0,2800.17,-0.45620323662573514,0.6115808,2176,-0.018621620737860542,0.0,-0.00507761597102422,-5.778599961428144e-05,2569.51796467,-0.08519106182574035,-0.10616447101072896,50.056,-5.687603683447546e-07,0.0,5.532050642847422,0.0,-0.13294153497800343,0.0,-0.5,0.004793289175722748,0.0,-0.00990402829162733,0.023904,-8.073496790438219e-08,-0.6374509699052306,0.0,0.00035578478318023355,0.2695268929675858,9222,0.009797248,0.16704,-0.05069906759667683,4348,0.0,1.91232,-0.06235881202948249,40108032,1.0014137029647827,0.0002799552,0.013166955,8672,357.4774742126465,-0.008722685906104744,-34.072239303588866,97.87617492675781,0.2,0.9655464887619019,0.1223876953125
-0.00278439807682989,-0.14487800285594896,0.0,2807.49,-0.4419039007672928,0.611563136,2177,-0.01872943246534066,0.0,-0.008979742618337446,-5.631288679967191e-05,2579.2056356000003,-0.07996839030802112,-0.106573184103615,50.06752,-5.679558838324848e-07,0.0,5.54601444940618,0.0,-0.13909609538600412,0.0,-0.5,0.004970697779855173,0.0,-0.012943534451627022,0.023915520000000003,-7.870107858525763e-08,-0.654051086131137,0.0,0.0014443957995486168,0.26226046564901623,9227,0.009795404800000001,0.1671168,-0.04910214321086783,4348,0.0,1.9132416,-0.06311712303735545,40126464,1.0009112358093262,0.000279945984,0.012435163,8676,157.84319839477538,-0.011792539164889603,-34.06522827148437,45.27079772949219,0.2,0.9900539517402649,0.107470703125
-0.0028229612118448166,-0.1428379203972163,0.0,2700.73,-0.4163381005612066,0.611545472,2178,-0.018651141519289385,0.0,-0.0029762062220190883,-5.8030767323592915e-05,2480.6127789499997,-0.0840601187098536,-0.10668726846731245,50.07904,-5.746579635658871e-07,0.0,5.7127169826007815,0.0,-0.13251535617035962,0.0,-0.5,0.004959304351359606,0.0,-0.009686527945558222,0.02392704,-7.943136334653308e-08,-0.63529083701816,0.0,1.3915004164972244e-34,0.2815927806282945,9231,0.0097935616,0.1671936,-0.040259515043849135,4348,0.0,1.9141632,-0.060309482672042586,40144896,1.00138521194458,0.00027993676799999996,0.012754036,8680,113.62197933197021,-0.010251720226369799,-34.0675142288208,53.58199691772461,0.2,0.9897944331169128,0.12169189453125
-0.0029129506733959268,-0.14333957990002794,0.0,2703.69,-0.4146712243628326,0.6115278080000001,2179,-0.018229049843727897,0.0,-0.003371886816347423,-6.273897927406446e-05,2482.18542131,-0.08616201261447376,-0.10678921610753184,50.09056,-5.79866056302068e-07,0.0,5.69526764961256,0.0,-0.12765254276056848,0.0,-0.5,0.005254985509155732,0.0,-0.007790248534574323,0.02393856,-8.756656630977826e-08,-0.6274283702901006,0.0,0.00024439204070556193,0.2756609820423619,9235,0.0097917184,0.1672704,-0.04331561794563473,4348,0.0,1.9150848,-0.061138910718996034,40163328,1.0016390085220337,0.000279927552,0.015165262,8684,551.5615264892579,-0.010352037625852972,-34.07269058227539,151.6569061279297,0.2,0.9433462619781494,0.12979736328125
-0.0027516650787933073,-0.14555634906348416,0.0,2560.27,-0.44906386080461025,0.611510144,2180,-0.018364799730839883,0.0,-0.01586132290586826,-5.7621963851492356e-05,2347.24666244,-0.08101205665632596,-0.10623316173469394,50.10208,-5.587292749184435e-07,0.0,5.38137095349115,0.0,-0.1304905005240944,0.0,-0.5,0.004665793663459933,0.0,-0.011446019776676851,0.023950080000000002,-8.87344863698656e-08,-0.6563976101794672,0.0,0.0006997689163743687,0.2562220784687393,9240,0.009789875200000001,0.1673472,-0.04686338046556111,4348,0.0,1.9160064,-0.06232806736845312,40181760,1.0015695095062256,0.000279918336,0.011386613,8688,26.531238269805907,-0.014457340270746499,-34.07158718109131,7.458409786224365,0.2,0.9971957802772522,0.1318359375
-0.0028545389638235993,-0.1419849007782311,0.0,2512.79,-0.40177884760621185,0.61149248,2181,-0.01872755436372171,0.0,-0.0035470301883291696,-5.642956121483829e-05,2300.1365550000005,-0.08555940486270133,-0.10685805512425528,50.1136,-5.72370806559516e-07,0.0,5.812305158942439,0.0,-0.13141766408503083,0.0,-0.5,0.005582676369360545,0.0,-0.008035066680618626,0.0239616,-8.396820444252704e-08,-0.6208443479485118,0.0,1.8312219787011552e-22,0.27550428216031336,9244,0.009788032,0.167424,-0.04183892076554346,4348,0.0,1.916928,-0.06024388674516918,40200192,1.0013890266418457,0.00027990911999999996,0.021523595,8692,682.746240234375,-0.009163644630461931,-34.06993103027344,352.2413024902344,0.2,0.9620546698570251,0.2111572265625
-0.0028913028878835723,-0.13775284483795733,0.0,2522.91,-0.44590650738804627,0.611474816,2182,-0.018161598908343957,0.0,-0.004585268739764204,-5.948315296263133e-05,2303.2814084900006,-0.08317839391391402,-0.10613378820108788,50.12512,-5.735715628347907e-07,0.0,5.4929405236057285,0.0,-0.13110191824854855,0.0,-0.5,0.004842659649309806,0.0,-0.012194344269222715,0.02397312,-8.714810850757101e-08,-0.6108415885768204,0.0,0.0034704683361981696,0.26893192233366436,9248,0.0097861888,0.1675008,-0.051048077663334995,4348,0.0,1.9178496,-0.06233486516931441,40218624,1.001943588256836,0.000279899904,0.010917671,8696,139.79608306884765,-0.009730102005414664,-34.07454223632813,21.494583129882812,0.2,0.9827298521995544,0.10980224609375
-0.0028332816387989846,-0.13872752339380048,0.0,2542.97,-0.4636938591207861,0.6114571520000001,2183,-0.018225480695925087,0.0,-0.005593522893558314,-5.765099523041478e-05,2320.32837443,-0.07984099413133067,-0.10595498629916214,50.13664,-5.678970999339579e-07,0.0,5.344396069325266,0.0,-0.1301231974112337,0.0,-0.5,0.004704313617872281,0.0,-0.01191151027441677,0.02398464,-9.240513375443507e-08,-0.6395268317118209,0.0,0.0019507767420833136,0.25736314380404834,9252,0.009784345600000001,0.1675776,-0.05750025760716112,4348,0.0,1.9187712,-0.06281182410462699,40237056,1.0015895366668701,0.000279890688,0.012657185,8700,30.959663963317873,-0.01159482893999666,-34.073431205749515,8.347790718078613,0.2,0.9975838661193848,0.1291259765625
-0.002884747853301508,-0.14497803130492343,0.0,2521.54,-0.42109378216125143,0.611439488,2184,-0.01834244263486406,0.0,-0.005541743770584033,-5.627523526460234e-05,2294.86752972,-0.08519079334314823,-0.10668499686758173,50.148160000000004,-5.720249855003031e-07,0.0,5.681474677305705,0.0,-0.13105870814963883,0.0,-0.5,0.005202902296635632,0.0,-0.00825600410093953,0.023996160000000002,-8.393007333135346e-08,-0.6200117353810654,0.0,0.0002595648256615451,0.2723960622514128,9257,0.0097825024,0.1676544,-0.03928777248719626,4348,0.0,1.9196928,-0.06118825671223079,40255488,1.0014184713363647,0.000279881472,0.013472984,8704,112.85750122070313,-0.0047792305587790905,-34.07103996276855,50.333431243896484,0.2,0.9952895045280457,0.21016845703125
-0.0029013360556624937,-0.14094338794524136,0.0,2544.64,-0.4141979467356514,0.611421824,2185,-0.018376034954112917,0.0,-0.002079141333929225,-6.0337161168308586e-05,2322.81654408,-0.08579259287330959,-0.10661414158879597,50.159679999999994,-5.784644704782827e-07,0.0,5.688934712487946,0.0,-0.12710974886130827,0.0,-0.5,0.005119894621505712,0.0,-0.008044119608289805,0.024007680000000003,-9.405771760827581e-08,-0.6260182258930856,0.0,2.448129975320173e-18,0.2734938869020318,9261,0.0097806592,0.1677312,-0.03849651461567663,4348,0.0,1.9206144,-0.060029896442603245,40273920,1.002681851387024,0.000279872256,0.015938615,8708,109.40716285705567,-0.00743696877034381,-34.08076438903809,54.524288177490234,0.2,0.9916291832923889,0.1756591796875
-0.0028639427404664065,-0.13821864879100676,0.0,2559.19,-0.4682021993374356,0.61140416,2186,-0.017954440277901364,0.0,-0.00343367838455751,-5.802705941384793e-05,2331.9930120000004,-0.08330682969532022,-0.1057185200922248,50.1712,-5.753516337805824e-07,0.0,5.25632242276943,0.0,-0.12961707247191592,0.0,-0.5,0.004892572935204953,0.0,-0.009492763733377183,0.0240192,-9.419531274011466e-08,-0.6398310585893202,0.0,0.0029804577739947023,0.25491453045360046,9265,0.009778816000000001,0.167808,-0.05247331438737413,4348,0.0,1.921536,-0.06243893168726854,40292352,1.0025444030761719,0.00027986304,0.019718807,8712,296.4717872619629,-0.008390138274990022,-34.08567142486572,194.71994018554688,0.2,0.9709295034408569,0.19075927734375
-0.00281588121026727,-0.1418398216400609,0.0,2545.48,-0.4201615454291327,0.6113864960000001,2187,-0.018081151176128782,0.0,-0.017696254043234907,-5.777923586291446e-05,2311.98016722,-0.08143139103270185,-0.1068017992380363,50.18272,-5.603044007029986e-07,0.0,5.654493350656718,0.0,-0.12611324165943943,0.0,-0.5,0.005109044154071146,0.0,-0.010461319129577264,0.024030720000000002,-8.603904415742463e-08,-0.6159499083405346,0.0,0.0010693109332648419,0.2726743512550047,9270,0.0097769728,0.1678848,-0.04460757531905329,4348,0.0,1.9224576,-0.06059039976397245,40310784,1.001578688621521,0.000279853824,0.014282323,8716,234.29863471984862,-0.008412438817322255,-34.07419376373291,212.80665588378906,0.2,0.9905045032501221,0.157421875
-0.002908457954614528,-0.13948555268389065,0.0,2555.17,-0.43715453331124626,0.611368832,2188,-0.018338388172683122,0.0,-0.011465995208537976,-6.040437084423546e-05,2308.99215954,-0.08879591729500007,-0.10618325395978111,50.19423999999999,-5.74631514496527e-07,0.0,5.54747763316634,0.0,-0.13049885505001993,0.0,-0.5,0.00507486430190814,0.0,-0.009536171803766133,0.024042240000000003,-9.475837063369539e-08,-0.6339895486574818,0.0,0.0008158379194922737,0.25990840290766204,9274,0.0097751296,0.1679616,-0.050306010159228726,4348,-0.0025655063283112314,1.9233792,-0.0615067050208017,40329216,1.0023163557052612,0.00027984460799999997,0.017535549,8720,133.5637882232666,-0.00686119010206312,-34.07773628234863,46.34700012207031,0.2,0.9886735081672668,0.21658935546875
-0.00292536063075571,-0.13873545413259497,0.0,2596.82,-0.42096403905667207,0.611351168,2189,-0.01843451042518384,0.0,-0.002513489215696955,-5.774349069478077e-05,2348.8242591300004,-0.08636695069774936,-0.10637004291403893,50.20576,-5.818753742872888e-07,0.0,5.563185159833116,0.0,-0.1318731420811594,0.0,-0.5,0.0050352593211250175,0.0,-0.009704804513699445,0.02405376,-9.517977346636665e-08,-0.6411123702622983,0.0,0.0008583751242498711,0.27068826769954263,9278,0.009773286400000001,0.1680384,-0.04340994348358817,4348,0.0,1.9243008,-0.06192296526597062,40347648,1.002251148223877,0.000279835392,0.014342204,8724,155.21965045928954,-0.01002643562387675,-34.08069267272949,31.545669555664062,0.2,0.9861219525337219,0.1492919921875
-0.0027982809508371297,-0.14271264326527283,0.0,2572.53,-0.4357419431421412,0.611333504,2190,-0.01838663760502674,0.0,-0.00481442367767884,-5.5737703335803774e-05,2322.1243948,-0.08264818254646877,-0.10626389320165958,50.21728,-5.61023396572047e-07,0.0,5.529228043609476,0.0,-0.1331843045076954,0.0,-0.5,0.004906136287091713,0.0,-0.011849230740936285,0.02406528,-9.013730611545912e-08,-0.6330797796193487,0.0,9.467666820923801e-05,0.2678308411047656,9283,0.0097714432,0.1681152,-0.05159863240011326,4348,0.0,1.9252224,-0.06135506421427506,40366080,1.0016639232635498,0.000279826176,0.01082542,8728,141.76247959136964,-0.007364714774303139,-34.07444267272949,26.16368865966797,0.2,0.9910134673118591,0.10411376953125
-0.0029257702289849073,-0.1431308072792282,0.0,2590.0,-0.40227033731963974,0.61131584,2191,-0.018317953610692925,0.0,-0.003670721157713254,-5.8044260902509024e-05,2338.44557586,-0.08441572389824341,-0.1067347628151037,50.2288,-5.802353524242049e-07,0.0,5.725943175841054,0.0,-0.12768995918189233,0.0,-0.5,0.0052327416746670175,0.0,-0.0064194706851207935,0.024076800000000002,-8.454470942924628e-08,-0.6080524301867344,0.0,0.0012184828260744828,0.2788458725712756,9287,0.0097696,0.168192,-0.03919282238155291,4348,0.0,1.926144,-0.060173598113604704,40384512,1.0022027492523193,0.00027981696,0.015385039,8732,146.85949211120607,-0.011956338537856936,-34.07727127075195,62.4937744140625,0.2,0.987992525100708,0.1304931640625
-0.0028553298386300653,-0.14041625733696841,0.0,2621.13,-0.4464630336832628,0.611298176,2192,-0.0182616539421532,0.0,-0.007475327408881855,-5.774614901457889e-05,2364.03848443,-0.0797517061478269,-0.10597381899928104,50.24032,-5.731367470507988e-07,0.0,5.386688585490269,0.0,-0.13030490323384442,0.0,-0.5,0.004893658003614594,0.0,-0.012644005884842942,0.02408832,-9.062032773439495e-08,-0.6228215246317382,0.0,0.00014762874352391105,0.26156276365282494,9291,0.009767756800000001,0.1682688,-0.06274597826550231,4348,0.0,1.9270656,-0.06136392664158817,40402944,1.0020580291748047,0.000279807744,0.013469199,8736,11.124932193756104,-0.014609118143562227,-34.07953357696533,3.651277542114258,0.2,0.9991698861122131,0.1504638671875
-0.0027962104541193068,-0.14130585259305156,0.0,2681.75,-0.4173624960146604,0.611280512,2193,-0.018581032801388134,0.0,-0.009397467892163287,-5.8528301100148225e-05,2425.79266438,-0.08172236489427714,-0.10660369060350688,50.25184,-5.645104899597032e-07,0.0,5.598711095907874,0.0,-0.13218172266931913,0.0,-0.5,0.004985888808732852,0.0,-0.00956843135426274,0.02409984,-9.06597041723323e-08,-0.6271509184422686,0.0,0.0003970118566123053,0.27272137314821815,9295,0.0097659136,0.1683456,-0.04666874309119909,4348,0.0,1.9279872,-0.06110542649724631,40421376,1.0013952255249023,0.000279798528,0.012730223,8740,124.94300594329835,-0.006965831940760836,-34.06935749053955,35.479373931884766,0.2,0.9902134537696838,0.14583740234375
-0.0029660302166705415,-0.14309984993969987,0.0,2697.26,-0.40014579192459687,0.611262848,2194,-0.01871490787856063,0.0,-0.0031036891929353237,-6.147346469252956e-05,2443.40608616,-0.08635334649611112,-0.10699632407805344,50.26336,-5.826498603647116e-07,0.0,5.850800041081844,0.0,-0.1310320031854646,0.0,-0.5,0.005391161578396956,0.0,-0.0073495134010207915,0.024111360000000002,-8.738585130833083e-08,-0.6212027417144261,0.0,3.571972710058237e-21,0.27997073688326146,9300,0.0097640704,0.1684224,-0.0370918321670256,4348,0.0,1.9289088,-0.06000755139281701,40439808,1.002310037612915,0.00027978931199999996,0.014433804,8744,37.720139503479004,-0.013403091719374061,-34.079494857788085,10.262176513671875,0.2,0.9966908097267151,0.1533447265625
-0.002887844105679811,-0.13917133187699104,0.0,2767.23,-0.4240291158404379,0.611245184,2195,-0.01826490588110106,0.0,-0.0033001030346980213,-5.952235671582992e-05,2516.69664534,-0.08290308442670585,-0.10637032224748139,50.274879999999996,-5.797311043204236e-07,0.0,5.59141935620194,0.0,-0.13123757526061527,0.0,-0.5,0.005252815501686807,0.0,-0.010572710446705345,0.02412288,-9.266807494629834e-08,-0.6231235170708903,0.0,0.00042989789845079607,0.2701841654455935,9304,0.009762227200000001,0.1684992,-0.04536005642103136,4348,0.0,1.9298304,-0.06097013706297173,40458240,1.0023674964904785,0.000279780096,0.01673657,8748,17.124525356292725,-0.01382867518113926,-34.080133247375485,5.471163749694824,0.2,0.9974341988563538,0.166650390625
-0.002759168803150315,-0.14220547912015555,0.0,2850.29,-0.4545914833825462,0.61122752,2196,-0.018483057247331593,0.0,-0.012522104536049053,-5.7048989411131306e-05,2597.38211925,-0.07560432871231174,-0.10604722948011332,50.2864,-5.547843842772356e-07,0.0,5.406423108959952,0.0,-0.13348520212611745,0.0,-0.5,0.004838862010122587,0.0,-0.013494762265192311,0.0241344,-9.996134566373975e-08,-0.6376834636474523,0.0,0.0023705580922869745,0.2604759418494915,9308,0.009760384,0.168576,-0.0583751389780088,4348,0.0,1.930752,-0.06248789496082067,40476672,1.0019475221633911,0.00027977088,0.013779545,8752,18.675745058059693,-0.013611618301365525,-34.079003524780276,5.577635765075684,0.2,0.9986667633056641,0.152734375
-0.0028673732075125335,-0.1403669846672292,0.0,2761.38,-0.4127775221473005,0.611209856,2197,-0.018975464067405613,0.0,-0.008811853677197718,-6.034089448623357e-05,2516.78553947,-0.08367568123531313,-0.10687404308083542,50.29792,-5.662025556389312e-07,0.0,5.73478899025783,0.0,-0.13440187946667298,0.0,-0.5,0.005306526455873002,0.0,-0.00932009890158025,0.02414592,-8.689981220801835e-08,-0.6311162787437965,0.0,1.3428347443402483e-11,0.26866439052109836,9313,0.0097585408,0.1686528,-0.0416525059787485,4348,0.0,1.9316736,-0.06013211053068198,40495104,1.0020687580108643,0.000279761664,0.016608002,8756,96.79555797576904,-0.008250148512888699,-34.076914405822755,54.75058364868164,0.2,0.9950560331344604,0.17972412109375
-0.0029026890386242552,-0.14121283128170486,0.0,2756.93,-0.4066524282010836,0.611192192,2198,-0.018494629216026254,0.0,-0.003345384609841118,-5.848891909721279e-05,2517.0465930399996,-0.08659872783662464,-0.10673915472852157,50.30944,-5.773817344078171e-07,0.0,5.790443779097906,0.0,-0.12893756862277772,0.0,-0.5,0.005223518583483787,0.0,-0.00705734081364449,0.024157440000000002,-8.567077787668267e-08,-0.6102091535585157,0.0,3.383410020171369e-26,0.28384017693960634,9317,0.009756697600000001,0.1687296,-0.036998388377439996,4348,0.0,1.9325952,-0.060828286262332644,40513536,1.001796007156372,0.00027975244799999997,0.016183028,8760,268.4996726989746,-0.009940058249048889,-34.07446346282959,69.65998840332031,0.2,0.9662051796913147,0.1577392578125
-0.002853545576888287,-0.13949771892428273,0.0,2800.37,-0.4478802298221765,0.611174528,2199,-0.018363456172274577,0.0,-0.03004446195477647,-5.7538918354721543e-05,2563.6102557000004,-0.07920538421678897,-0.1057952202994941,50.32096,-5.677801048478374e-07,0.0,5.3134954517208906,0.0,-0.12969662490659667,0.0,-0.5,0.004731982875253177,0.0,-0.009004638167398587,0.024168960000000003,-9.60144039225903e-08,-0.6445971251655547,0.0,0.003050795999881194,0.2616947807385151,9321,0.0097548544,0.1688064,-0.04521466114952262,4348,0.0,1.9335168,-0.06238946963240098,40531968,1.0018556118011475,0.000279743232,0.013123992,8764,23.760920524597168,-0.01104715229012072,-34.07600650787354,6.726366996765137,0.2,0.9967923164367676,0.1344482421875
-0.002773265224717902,-0.14296132824908414,0.0,2784.87,-0.41243292998658065,0.611156864,2200,-0.018622272894324284,0.0,-0.006479756325212447,-5.69344214718767e-05,2547.53842074,-0.08102493956242543,-0.10680543660168192,50.332480000000004,-5.621307018003549e-07,0.0,5.71893545898578,0.0,-0.13215161304266404,0.0,-0.5,0.005228944158362638,0.0,-0.00845911720596964,0.02418048,-8.378490604988863e-08,-0.6158805536954035,0.0,3.2304992843164597e-05,0.27678690298452235,9326,0.0097530112,0.1688832,-0.04013678314101235,4348,0.0,1.9344384,-0.06054034669059882,40550400,1.0012271404266357,0.000279734016,0.015556013,8768,253.6806297302246,-0.006674842722713947,-34.069024085998535,170.8720703125,0.2,0.9894790649414062,0.178564453125
-0.002841259502868265,-0.1416687266623673,0.0,2727.6,-0.40479025467506424,0.6111392,2201,-0.018724256826927015,0.0,-0.005499013431623696,-5.85211541550801e-05,2495.4923904400002,-0.08045938280850848,-0.10677295527666589,50.344,-5.67110810619119e-07,0.0,5.743494963084931,0.0,-0.13222811844834467,0.0,-0.5,0.005231656894061921,0.0,-0.008826236853096286,0.024192,-8.921172022290071e-08,-0.6175475312474203,0.0,2.300547798311371e-14,0.27432283799774443,9330,0.009751168000000001,0.16896,-0.04191269192642817,4348,0.0,1.93536,-0.059825517980764964,40568832,1.0016374588012695,0.00027972479999999997,0.023512164,8772,297.67173156738284,-0.007286601833766326,-34.070217514038085,30.601598739624023,0.2,0.9747117161750793,0.19097900390625
-0.0028898402171011334,-0.1411298356032732,0.0,2743.61,-0.419469928859086,0.611121536,2202,-0.01859828935612303,0.0,-0.008995309937956738,-5.838983091267602e-05,2525.17254326,-0.07926197696498737,-0.1066028777636477,50.35552,-5.703540336105259e-07,0.0,5.6196961236591,0.0,-0.13177142511866308,0.0,-0.5,0.005295133370155882,0.0,-0.008445187537292252,0.024203520000000003,-8.065608464646751e-08,-0.6146415222926398,0.0,3.305594032149396e-06,0.26487781491561946,9334,0.0097493248,0.1690368,-0.04617366234294008,4348,0.0,1.9362816,-0.0603069601443177,40587264,1.0024747848510742,0.000279715584,0.024576435,8776,475.7542129516602,-0.009094046475365759,-34.08138465881348,142.3166046142578,0.2,0.9430111050605774,0.21378173828125
-0.002939002230879997,-0.14626588610584576,0.0,2777.57,-0.4437508373018947,0.611103872,2203,-0.018453322823311,0.0,-0.041733011078262196,-5.63100925346461e-05,2556.80952049,-0.08437836692377441,-0.1064436847131107,50.36704,-5.682332255599996e-07,0.0,5.565363357715034,0.0,-0.13343713635816307,0.0,-0.5,0.004839946955649389,0.0,-0.00725518232135399,0.02421504,-7.752390009665621e-08,-0.6308039936339287,0.0,0.002663565983143563,0.2669540009209653,9338,0.0097474816,0.1691136,-0.04028923505375526,4347,0.0,1.9372032,-0.062198115673823176,40605696,1.0019149780273438,0.000279706368,0.0129363295,8780,13.351464891433716,-0.013989432685775682,-34.07789344787598,4.863305568695068,0.2,0.9990478754043579,0.1392578125
-0.0028544660165255365,-0.13934517435557733,0.0,2807.23,-0.44134981790367445,0.611086208,2204,-0.018467959689808234,0.0,-0.017940237407667026,-6.186268514234604e-05,2583.41866792,-0.08008347562580753,-0.10651289270076644,50.37856,-5.738171666753032e-07,0.0,5.481516924757027,0.0,-0.1342271802421854,0.0,-0.5,0.004778640716621239,0.0,-0.00917796765982342,0.02422656,-9.008990878223161e-08,-0.6276185968674084,0.0,0.002155850392035383,0.2644080907131637,9343,0.0097456384,0.1691904,-0.04127387121344298,4347,0.0,1.9381248,-0.061684311832543,40624128,1.0024068355560303,0.000279697152,0.020136982,8784,56.45359258651733,-0.010648893425241113,-34.079274368286136,15.383100509643555,0.2,0.995445191860199,0.18282470703125
-0.002913806873717365,-0.14135250844848934,0.0,2765.95,-0.41380658639886286,0.611068544,2205,-0.01839297973963342,0.0,-0.007790719928472263,-5.929623091469604e-05,2550.0720885,-0.08153544643292182,-0.10661373120374308,50.39008,-5.803045121020439e-07,0.0,5.639743327938881,0.0,-0.1293392887634105,0.0,-0.5,0.0051920518809412085,0.0,-0.007149282235032707,0.024238080000000002,-8.55907839351293e-08,-0.6116198742777521,0.0,2.183705177006689e-13,0.2692026816341999,9347,0.0097437952,0.1692672,-0.04178398488806621,4347,0.0,1.9390464,-0.06020413091194283,40642560,1.0022389888763428,0.000279687936,0.016789682,8788,8.209191942214966,-0.01601580122951418,-34.08230266571045,2.9718971252441406,0.2,0.999512255191803,0.182421875
-0.002882311718568666,-0.1466852324985021,0.0,2774.05,-0.41113943577072243,0.6110508800000001,2206,-0.018295788766662838,0.0,-0.027549810152941983,-5.679567487123526e-05,2558.5540434199997,-0.07808812483047897,-0.10665405668748357,50.4016,-5.768624802191855e-07,0.0,5.6044484381662265,0.0,-0.1313307681966973,0.0,-0.5,0.0050537056457768716,0.0,-0.0068103061862758085,0.0242496,-8.311243281001593e-08,-0.6026110020077461,0.0,0.0013518752551543386,0.26914725211993235,9351,0.009741952,0.169344,-0.04006136137507812,4347,0.0,1.939968,-0.06029028604138918,40660992,1.0019748210906982,0.00027967872,0.019417625,8792,147.55403842926026,-0.0054357547429390255,-34.075340843200685,51.997493743896484,0.2,0.9871410131454468,0.2694580078125
-0.0028678723442809844,-0.140862256226789,0.0,2834.15,-0.4391497708781926,0.611033216,2207,-0.018299594301263912,0.0,-0.011317841691869342,-5.599529208812526e-05,2616.19191647,-0.07834856091156096,-0.1063831007987018,50.413120000000006,-5.793996140865562e-07,0.0,5.442770801969557,0.0,-0.13387448927022963,0.0,-0.5,0.0051063314442419344,0.0,-0.00904077354207413,0.02426112,-8.353608768276992e-08,-0.6263218654661098,0.0,0.0011942929218119254,0.2588315195726184,9356,0.009740108800000001,0.1694208,-0.04541449837763839,4347,0.0,1.9408896,-0.061261057304585184,40679424,1.0024491548538208,0.00027966950399999996,0.022407144,8796,150.28117599487305,-0.006568835768848658,-34.0797155380249,83.55522918701172,0.2,0.9903581142425537,0.24698486328125
-0.002891270995012659,-0.14593443309154916,0.0,2813.8,-0.41556751132041714,0.611015552,2208,-0.018761790669837717,0.0,-0.015003047501272808,-5.956081223798094e-05,2597.2054323899997,-0.08306186146462163,-0.1066278356427573,50.42464,-5.722349656604946e-07,0.0,5.708990576215975,0.0,-0.1338967011581686,0.0,-0.5,0.005179030988882814,0.0,-0.008128323814198379,0.02427264,-7.655134739564958e-08,-0.6203347499737454,0.0,5.262549112754731e-05,0.2665700084198652,9360,0.0097382656,0.1694976,-0.04207619036858057,4347,0.0,1.9418112,-0.06025206264591612,40697856,1.0019210577011108,0.000279660288,0.012019846,8800,12.398701977729797,-0.012014072085730732,-34.079009437561034,5.111480236053467,0.2,0.999181866645813,0.138427734375
