reward_terms/phase_contact,reward_terms/stance_time,time/total_timesteps,ankle/ankle_defl_peak,reward_terms/foot_ahead,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/overrun,reward_terms/angmom,reward_terms/stand_drift,reward_terms/stop,reward_terms/coef_rate,time/iterations,reward_terms/alive,time/fps,reward_terms/motor_vel,reward_terms/time,reward_terms/stand,reward_terms/energy,reward_terms/track_yaw,reward_terms/assist_pen,reward_terms/stance,curriculum/ctrl_jitter_ms,reward_terms/height,rollout/ep_rew_mean,curriculum/dr_scale,curriculum/eff_scale,reward_terms/track_lin,reward_terms/residual,reward_terms/torque,curriculum/swing_frac_mean,curriculum/ctrl_drop_prob,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,curriculum/stance_ratio,curriculum/cmd_track_err,reward_terms/upright,est/vel_rmse,ankle/ankle_spring_trq_peak,reward_terms/clearance,reward_terms/step_rate,time/time_elapsed,rollout/ep_len_mean,reward_terms/hip_roll,reward_terms/duty_sym,reward_terms/air_time,reward_terms/vz,curriculum/swing_frac_min,reward_terms/action_rate,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/residual_rate,train/entropy_loss,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/explained_variance,train/approx_kl,train/std,train/loss,train/clip_range,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress
0.0,0.0,24883200,0.5038640284752609,0.0,-0.26487213038008645,0.01,-2.18415779235642e-09,0.0,-0.017478549658637155,-0.03257837654414004,0.0,-0.967580299971483,1350,0.0,5757,-2.4171640712988727e-05,0.0,2.57856817791808,-0.00014275181030110347,1.9999915787318387,0.0,-0.01679986583396805,1.2165120000000054,-0.00024561392422325136,2455.56397546,0.30412800000000134,0.03548160000000049,3.4464180248249967,-0.07823490618661834,-0.0029744548423015034,0.3876953125,0.015206400000000068,0.0,0.0,0.6918899199999998,,-2.3644389935020066e-07,0.20692161140116888,0.0,0.0,-0.004069010416666696,4321,1812.98,-0.05577344614565771,-0.5714879195630179,0.0,-0.006690319359951364,0.008843315972222222,-0.19872036044171082,0.0,-1.3603537261472846e-06,0.0,-36.91390380859375,5396,0.00025027046399999996,-0.014554651017533615,1250.5953033447265,0.12449951171875,0.9084214568138123,0.012838614,1.0018709897994995,466.69622802734375,0.2,0.30412800000000134,0.1013760000000014,0.30412800000000134,0.30412800000000134,0.1013760000000014
0.0,0.0,24901632,0.5025012463374388,0.0,-0.23773120484578314,0.01,-2.015429147937245e-09,0.0,-0.01618003485539782,-0.03591850957209575,0.0,-0.9683666513823889,1351,0.0,5757,-2.33019765081382e-05,0.0,2.5593997295066595,-0.00014170912188605424,1.9999910658950222,0.0,-0.013404145484691966,1.2174336000000054,-0.00037891908220237785,2514.3448691099998,0.30435840000000136,0.03550848000000049,3.42472168590165,-0.07784467651604164,-0.0028359515048828007,0.3920627170138889,0.015217920000000069,0.0,0.0,0.6918837759999998,0.4497793990726248,-2.3166669922332516e-07,0.20696876590618687,0.0,0.0,-0.004047309027777806,4324,1862.99,-0.05806473880939819,-0.678863952411005,0.0,-0.005469534815251076,0.007486979166666667,-0.20279631841878626,0.0,-1.4294629916531788e-06,0.0,-36.914282417297365,5400,0.00025023360000000003,-0.011185052094515414,1034.2112518310546,0.11864013671875,0.8748717308044434,0.0133312475,1.0018627643585205,342.9793395996094,0.2,0.30435840000000136,0.1014528000000014,0.30435840000000136,0.30435840000000136,0.1014528000000014
0.0,0.0,24920064,0.5023950389640985,0.0,-0.24612580286693625,0.01,-2.0542201281041553e-09,0.0,-0.015007475113148063,-0.0391050558371213,0.0,-0.9687636158421912,1352,0.0,5757,-2.33315828393191e-05,0.0,2.641532072879039,-0.00013892443046761778,1.9999917315870002,0.0,-0.019229904823848065,1.2183552000000055,-0.00025608464259263726,2439.6459971500003,0.3045888000000014,0.03553536000000049,3.529943366769322,-0.07803602620694144,-0.0028023871787068175,0.3889431423611111,0.01522944000000007,0.0,0.0,0.6918776319999999,,-2.33463794079481e-07,0.1927983013841981,0.0,0.0,-0.004112413194444473,4327,1823.0,-0.05954879080246768,-0.7089648202530782,0.0,-0.005480086328946963,0.003472222222222222,-0.20314651446039023,0.0,-1.302549722995021e-06,0.0,-36.92418308258057,5404,0.000250196736,-0.014697494264692069,1109.5421234130858,0.19300537109375,0.9126095771789551,0.017585589,1.0026684999465942,653.8493041992188,0.2,0.3045888000000014,0.1015296000000014,0.3045888000000014,0.3045888000000014,0.1015296000000014
0.0,0.0,24938496,0.5027274292150912,0.0,-0.26478725201346137,0.01,-2.030108285439767e-09,0.0,-0.01908864428933934,-0.043179150239761335,0.0,-0.9796698209905672,1353,0.0,5758,-2.4393994940041655e-05,0.0,2.544543436847672,-0.0001462735755222429,1.9999908753482818,0.0,-0.021394743300996555,1.2192768000000056,-0.00027284917636357915,2518.23403351,0.3048192000000014,0.03556224000000049,3.403766067703314,-0.0777298937215725,-0.0029230009178180705,0.38566080729166663,0.01524096000000007,0.0,0.0,0.6918714879999999,0.3499672602234034,-2.2837518544990276e-07,0.21864874233263173,0.0,0.0,-0.004492187500000034,4330,1873.62,-0.060239060966590596,-0.680892555086817,0.0,-0.005794963628861504,0.014756944444444444,-0.20194111206370932,0.0,-1.383720578980132e-06,0.0,-36.93288326263428,5408,0.000250159872,-0.01417956427903846,583.8211044311523,0.21893310546875,0.8903869390487671,0.018815752,1.0036535263061523,304.97174072265625,0.2,0.3048192000000014,0.1016064000000014,0.3048192000000014,0.3048192000000014,0.1016064000000014
0.0,0.0,24956928,0.50140543849462,0.0,-0.2630255055862727,0.01,-2.034409857295501e-09,0.0,-0.01864455749541408,-0.046078195985717676,0.0,-0.9554935423315799,1354,0.0,5758,-2.452841704543291e-05,0.0,2.5292990698591655,-0.0001479805598792687,1.9999908558070238,0.0,-0.025256786611240603,1.2201984000000057,-0.00024204281496596777,2599.3616717799996,0.3050496000000014,0.03558912000000049,3.3864239726397454,-0.07799709018699652,-0.003147356260568669,0.3897840711805556,0.015252480000000072,0.0,0.0,0.6918653439999999,0.4093436349017558,-2.3453577249037413e-07,0.21131251695289308,0.0,0.0,-0.004448784722222256,4334,1925.82,-0.06150890830698116,-0.6845272589687293,0.0,-0.006303743946830228,0.013075086805555556,-0.2003644584933037,0.0,-1.3776864530055312e-06,0.0,-36.93849849700928,5412,0.000250123008,-0.01384642130578868,1237.8844665527345,0.22408447265625,0.904653787612915,0.020260213,1.0036084651947021,601.2112426757812,0.2,0.3050496000000014,0.1016832000000014,0.3050496000000014,0.3050496000000014,0.1016832000000014
0.0,0.0,24975360,0.5075484123290196,0.0,-0.24518485190777378,0.01,-1.9672092311136117e-09,0.0,-0.01566705905460563,-0.05124321708237176,0.0,-0.9632062362017731,1355,0.0,5758,-2.4374899436286275e-05,0.0,2.553966758184681,-0.000147577784196887,1.999990479262922,0.0,-0.019905273488378162,1.2211200000000058,-0.00023899142957085014,2623.6777595399994,0.30528000000000144,0.03561600000000049,3.4127928379212755,-0.0782248161563937,-0.0032562945121185215,0.3936089409722222,0.015264000000000073,0.0,0.0,0.6918591999999999,,-2.2899971914341272e-07,0.21657797785627997,0.0,0.0,-0.004448784722222256,4337,1940.47,-0.06087170370559983,-0.7106378643473097,0.0,-0.004904621539339187,0.006022135416666667,-0.2021933415342735,0.0,-1.4567177853882566e-06,0.0,-36.925754928588866,5416,0.00025008614399999997,-0.013963987189345061,869.4748428344726,0.12724609375,0.9216409921646118,0.012949072,1.002691388130188,517.6610717773438,0.2,0.30528000000000144,0.1017600000000014,0.30528000000000144,0.30528000000000144,0.1017600000000014
0.0,0.0,24993792,0.5065824357633769,0.0,-0.24045628291034296,0.01,-2.26535817304698e-09,0.0,-0.01708188483258094,-0.04827912018904709,0.0,-0.9547863939927939,1356,0.0,5758,-2.3795669745028806e-05,0.0,2.506474672614758,-0.00014863055354336053,1.9999894736448336,0.0,-0.01841417555660398,1.2220416000000058,-0.00041779282307105744,2874.33066612,0.30551040000000146,0.03564288000000049,3.3574996612220223,-0.07811102958763418,-0.00362344030215967,0.39238823784722227,0.015275520000000074,0.0,0.0,0.6918530559999998,0.37540687237660864,-2.351135481286454e-07,0.22720660533355191,0.0,0.0,-0.003851996527777803,4340,2115.59,-0.07287575021534848,-0.7470922547290215,0.0,-0.006862017955656796,0.011990017361111112,-0.19828030849032222,0.0,-1.4442334759717213e-06,0.0,-36.933173942565915,5420,0.00025004928,-0.014825827453751116,745.3377975463867,0.19627685546875,0.8828393220901489,0.016496232,1.0034116506576538,262.7911376953125,0.2,0.30551040000000146,0.1018368000000014,0.30551040000000146,0.30551040000000146,0.1018368000000014
0.0,0.0,25012224,0.5045228310768051,0.0,-0.22547948147937738,0.01,-2.043962655243364e-09,0.0,-0.014534606110247737,-0.03668005030688589,0.0,-0.9730868441344415,1357,0.0,5757,-2.2793364345989946e-05,0.0,2.584849519275304,-0.00014207880615509796,1.9999884503243441,0.0,-0.023344208380805722,1.222963200000006,-0.000545211443787203,3054.0567730599996,0.3057408000000015,0.03566976000000049,3.467619846801228,-0.0782135991331152,-0.0034388277373857724,0.3930392795138889,0.015287040000000075,0.0,0.0,0.6918469119999998,0.2660800499228705,-2.3308152105468392e-07,0.21553289685443575,0.0,0.0,-0.003982204861111139,4344,2231.14,-0.07286272965543919,-0.7011593857783044,0.0,-0.0033985551302192943,0.005479600694444444,-0.20076690903888472,0.0,-1.3773899133863595e-06,0.0,-36.93387336730957,5424,0.000250012416,-0.015540098154451698,1351.0392608642578,0.23858642578125,0.9077913165092468,0.022203272,1.0032246112823486,558.22802734375,0.2,0.3057408000000015,0.10191360000000141,0.3057408000000015,0.3057408000000015,0.10191360000000141
0.0,0.0,25030656,0.5034196558026096,0.0,-0.23881794577000667,0.01,-2.1069644234663535e-09,0.0,-0.01562579747166615,-0.037316218746300776,0.0,-0.9695699061139632,1358,0.0,5757,-2.3739464653346345e-05,0.0,2.5155761834439048,-0.00014578503553581388,1.999989585396831,0.0,-0.020205458528165385,1.223884800000006,-0.0002590114289972092,3017.10908584,0.3059712000000015,0.035696640000000494,3.3677343316883417,-0.07840266130686148,-0.0033944110149270613,0.3918728298611111,0.015298560000000076,0.0,0.0,0.6918407679999998,0.36615432006667703,-2.4172987774213365e-07,0.22035977992556366,0.0,0.0,-0.003830295138888914,4347,2199.89,-0.06851894368229022,-0.8135990426585009,0.0,-0.005426359390357527,0.010416666666666666,-0.20074243780102,0.0,-1.4124047167264737e-06,0.0,-36.91839771270752,5428,0.000249975552,-0.013207515349495224,1015.9049896240234,0.129931640625,0.8892046809196472,0.013998079,1.0019735097885132,619.2089233398438,0.2,0.3059712000000015,0.10199040000000141,0.3059712000000015,0.3059712000000015,0.10199040000000141
0.0,0.0,25049088,0.5040546857048606,0.0,-0.2311985737494979,0.01,-2.08664329759282e-09,0.0,-0.013401477811668583,-0.04364678787767365,0.0,-0.9691114471323782,1359,0.0,5757,-2.3162774215227426e-05,0.0,2.5993312837963787,-0.00014031326836494047,1.9999906649271644,0.0,-0.019822236408261345,1.224806400000006,-0.0002672930123582941,3121.0245313900004,0.3062016000000015,0.035723520000000494,3.4744902680461043,-0.07869612671729648,-0.0032669131298312232,0.3927951388888889,0.015310080000000077,0.0,0.0,0.6918346239999998,,-2.406528784943179e-07,0.21952100675585146,0.0,0.0,-0.003667534722222245,4350,2270.19,-0.07181737020438483,-0.7848819520013959,0.0,-0.004978789835698779,0.006998697916666667,-0.19875316847065538,0.0,-1.3404858816734186e-06,0.0,-36.91627445220947,5432,0.00024993868799999997,-0.015219445584807544,1296.4366912841797,0.1557373046875,0.8666175007820129,0.015193088,1.0018705129623413,631.86279296875,0.2,0.3062016000000015,0.10206720000000141,0.3062016000000015,0.3062016000000015,0.10206720000000141
0.0,0.0,25067520,0.5031938520637231,0.0,-0.23491403422774917,0.01,-2.274521805996183e-09,0.0,-0.017292991475809094,-0.035084956489592194,0.0,-0.9479022110860031,1360,0.0,5757,-2.390490089856551e-05,0.0,2.521345353532967,-0.00014510486924428426,1.9999908746869113,0.0,-0.021391302507034294,1.2257280000000061,-0.00041967753493216657,2866.91404641,0.30643200000000154,0.035750400000000494,3.3799639197208466,-0.07807381061300361,-0.003293549567840764,0.3930935329861111,0.015321600000000078,0.0,0.0,0.6918284799999999,0.43886207862259585,-2.3216076777888884e-07,0.23177917961923003,0.0,0.0,-0.0040364583333333615,4353,2074.61,-0.07596506166220732,-0.7841514593653375,0.0,-0.008503680480863435,0.020616319444444444,-0.19602278046044433,0.0,-1.40330589916294e-06,0.0,-36.919932174682614,5436,0.000249901824,-0.01384054785448825,521.1289108276367,0.1735595703125,0.9179843664169312,0.015624781,1.0024605989456177,280.4638671875,0.2,0.30643200000000154,0.10214400000000141,0.30643200000000154,0.30643200000000154,0.10214400000000141
0.0,0.0,25085952,0.5043629169020841,0.0,-0.2319809976265903,0.01,-2.3405525788353426e-09,0.0,-0.016659762363328556,-0.032329817806064344,0.0,-0.9705503217802561,1361,0.0,5757,-2.579847621151886e-05,0.0,2.561786235813992,-0.00014873230884057304,1.9999901737780452,0.0,-0.019594680755855923,1.2266496000000062,-0.0003381153164271968,2890.0104341699994,0.30666240000000156,0.035777280000000494,3.4284259720668104,-0.07771005202833475,-0.0029461042019923002,0.3995496961805555,0.015333120000000078,0.0,0.0,0.6918223359999999,0.4240384191891818,-2.2547202514035188e-07,0.23686471819895105,0.0,0.0,-0.00393880208333336,4356,2099.97,-0.07019774083473025,-0.7854329175519479,0.0,-0.007446050898580147,0.009928385416666666,-0.20017983097129358,0.0,-1.3583326865013054e-06,0.0,-36.91958599090576,5440,0.00024986496,-0.011885769732180052,1365.2846435546876,0.1603515625,0.9174941778182983,0.014504284,1.0020811557769775,913.0586547851562,0.2,0.30666240000000156,0.10222080000000142,0.30666240000000156,0.30666240000000156,0.10222080000000142
0.0,0.0,25104384,0.5059303035433035,0.0,-0.2339717493593427,0.01,-2.106380643386167e-09,0.0,-0.01792961122632788,-0.030658777334868485,0.0,-0.9622774292709217,1362,0.0,5758,-2.445456944540364e-05,0.0,2.5851018121907945,-0.00014649287536322504,1.9999911591996522,0.0,-0.015952407915426653,1.2275712000000063,-0.0003646106843104203,2972.678942870001,0.3068928000000016,0.035804160000000494,3.455130778202589,-0.07807618292166571,-0.0032226984800725156,0.4031032986111111,0.01534464000000008,0.0,0.0,0.6918161919999999,0.41047140520638403,-2.3203752811970107e-07,0.208656722646569,0.0,0.0,-0.004112413194444473,4359,2152.75,-0.07091285519495738,-0.7571543531873255,0.0,-0.009353124514075786,0.010687934027777778,-0.196568107315679,0.0,-1.3585322632989465e-06,0.0,-36.920882034301755,5444,0.000249828096,-0.015186499981791713,975.7726989746094,0.14444580078125,0.9025983810424805,0.013499369,1.0025361776351929,736.0816040039062,0.2,0.3068928000000016,0.10229760000000142,0.3068928000000016,0.3068928000000016,0.10229760000000142
0.0,0.0,25122816,0.5032765287541263,0.0,-0.25179945466227727,0.01,-1.9645962971730227e-09,0.0,-0.018550153478819262,-0.030085268163971064,0.0,-0.9724873877569371,1363,0.0,5758,-2.5236593826949202e-05,0.0,2.4830477540052858,-0.00015224565765273616,1.9999898307899662,0.0,-0.01761220288815184,1.2284928000000064,-0.0005065309891543284,2984.97025743,0.3071232000000016,0.035831040000000494,3.3270900568923034,-0.07792709022339278,-0.003371202709408405,0.3953450520833333,0.01535616000000008,0.0,0.0,0.6918100479999999,0.4113736872514422,-2.281184302022814e-07,0.22316579905187692,0.0,0.0,-0.004329427083333366,4362,2168.13,-0.06547142240537235,-0.7316815559705877,0.0,-0.009381148193931639,0.013129340277777778,-0.19904166727793798,0.0,-1.4209842913399833e-06,0.0,-36.921819877624515,5448,0.00024979123199999996,-0.01367712722858414,1215.2304229736328,0.1423828125,0.8920798301696777,0.014768456,1.00228750705719,665.3018188476562,0.2,0.3071232000000016,0.10237440000000142,0.3071232000000016,0.3071232000000016,0.10237440000000142
0.0,0.0,25141248,0.5062771278442864,0.0,-0.25228113070421226,0.01,-2.2187788596470594e-09,0.0,-0.017688677496909395,-0.03494664218429009,0.0,-0.9711408623511417,1364,0.0,5758,-2.4803965332326376e-05,0.0,2.5081120483222556,-0.00015005164080878747,1.9999905765745396,0.0,-0.01897124210151488,1.2294144000000065,-0.00033549011730374964,2988.23845271,0.3073536000000016,0.035857920000000494,3.35885313270559,-0.07774564613886975,-0.0031584857853392007,0.3955891927083333,0.015367680000000081,0.0,0.0,0.6918039039999998,0.46032421480141367,-2.2877877870965125e-07,0.21526220491357068,0.0,0.0,-0.004188368055555585,4366,2168.23,-0.06604620083296384,-0.6490975164018866,0.0,-0.0072324037819250465,0.013129340277777778,-0.19957597904534763,0.0,-1.4031529807445816e-06,0.0,-36.910404968261716,5452,0.00024975436800000003,-0.011696493381168693,1941.4069396972657,0.0924072265625,0.8758348822593689,0.01138525,1.0013045072555542,1088.1806640625,0.2,0.3073536000000016,0.10245120000000142,0.3073536000000016,0.3073536000000016,0.10245120000000142
0.0,0.0,25159680,0.5064430391990766,0.0,-0.2193460086602214,0.01,-2.855398187966613e-09,0.0,-0.01873378858964661,-0.036119777305674707,0.0,-0.9807572741828504,1365,0.0,5758,-2.492397058000419e-05,0.0,2.582125728600132,-0.00014749306325603513,1.9999908687297614,0.0,-0.014639110981759447,1.2303360000000065,-0.0004821154811516085,3035.70547612,0.30758400000000163,0.035884800000000494,3.4707201652932564,-0.07806659241598535,-0.003188297260099068,0.40595160590277773,0.015379200000000082,0.0,0.0,0.6917977599999998,0.3788294084437198,-2.4382357642623304e-07,0.23091653384118016,0.0,0.0,-0.00391710069444447,4369,2203.76,-0.06422847454734067,-0.7942991788970434,0.0,-0.010571793372928087,0.014377170138888888,-0.19632225106755044,0.0,-1.3643256720623274e-06,0.0,-36.924003219604494,5456,0.000249717504,-0.015546351543162019,790.3921752929688,0.238427734375,0.9328499436378479,0.024254115,1.0030133724212646,376.0361022949219,0.2,0.30758400000000163,0.10252800000000142,0.30758400000000163,0.30758400000000163,0.10252800000000142
0.0,0.0,25178112,0.505841126153501,0.0,-0.25089612843892095,0.01,-2.0728985665891987e-09,0.0,-0.01803198943583334,-0.04220224466814957,0.0,-0.9621430283520555,1366,0.0,5758,-2.532962980755226e-05,0.0,2.5307528383725906,-0.00015322034843754783,1.999989453318082,0.0,-0.019342169697664335,1.2312576000000066,-0.00048269980392155493,3018.6686660100004,0.30781440000000165,0.035911680000000494,3.3892435649001285,-0.07819178613224834,-0.0032792005140012456,0.398681640625,0.015390720000000083,0.0,0.0,0.6917916159999998,0.44632526859303523,-2.3121245598623358e-07,0.24321897108912696,0.0,0.0,-0.0043836805555555886,4372,2199.75,-0.07097400070251728,-0.7155742834447665,0.0,-0.008066108783722329,0.014214409722222222,-0.196661605100377,0.0,-1.4512344452410098e-06,0.0,-36.929107666015625,5460,0.00024968064,-0.012632467730145435,1494.5441589355469,0.17454833984375,0.9013795256614685,0.015687507,1.0028293132781982,418.9157409667969,0.2,0.30781440000000165,0.10260480000000143,0.30781440000000165,0.30781440000000165,0.10260480000000143
