curriculum/sprint_dist_m,reward_terms/lat_vel,rollout/ep_rew_mean,reward_terms/ang_xy,reward_terms/energy,reward_terms/angmom,reward_terms/torque,curriculum/eff_scale,reward_terms/alive,reward_terms/foot_ahead,reward_terms/action_rate,time/iterations,reward_terms/step_rate,reward_terms/fwd_speed,curriculum/torque_util,reward_terms/upright,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,time/time_elapsed,reward_terms/overrun,reward_terms/stance,reward_terms/motor_vel,reward_terms/time,reward_terms/clearance,reward_terms/vz,reward_terms/assist_pen,reward_terms/height,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/residual,reward_terms/stop,reward_terms/coef_rate,reward_terms/air_time,time/total_timesteps,reward_terms/foot_slip,reward_terms/phase_contact,curriculum/torque_scale,reward_terms/stance_time,curriculum/ent_coef,reward_terms/hip_roll,time/fps,train/n_updates,train/clip_fraction,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/std,train/learning_rate,train/clip_range,train/value_loss
30.46048,-4.414841372745947e-08,-159.51429678,-0.45540249473869515,-0.0036589407357481988,-0.1269454226120469,-0.025856365169960902,0.0364032,0.0,0.0,-0.09681177339101588,475,0.0,-0.0017472519931832234,0.200524954575603,-0.19261264689202687,244.58,0.0,1953,0.0,-0.02743056398356437,-0.0007392489305373688,-0.5,0.07322347060163688,-0.15210706293273715,0.0,-0.016639026157874298,0.641627264,0.0,-0.10725301342413479,0.0,-1.2451489536437412,0.0004785146868218564,8755200,-0.769880535491363,-0.4478673020165411,1.0,-5.126913310959935e-05,0.01,-0.07118130386910931,4480,138409,0.2870890299479167,0.044439733,0.5049500465393066,0.3965858817100525,-0.020147541576686006,-33.90048917134603,0.9948970675468445,0.000294175488,0.2,1.697257548570633
30.472,-4.551971741087822e-08,-161.0356098,-0.4569082305849785,-0.0036049304084739297,-0.1258303532590157,-0.025355295248885305,0.03648,0.0,0.0,-0.09630817807747882,476,0.0,-0.025775257287062064,0.19861710926179443,-0.20714736237216838,250.18,0.0,1958,0.0,-0.029017821453173404,-0.000732446899501942,-0.5,0.07696053404188274,-0.17759935015964934,0.0,-0.020767834221532232,0.6416096,0.0,-0.1071673161450006,0.0,-1.2604583220934416,0.0005387359350505802,8773632,-0.7351760186004261,-0.43414739504397143,1.0,-5.4524183118095e-05,0.01,-0.06920409279606338,4480,138412,0.28016075721153844,0.04082822,0.35410910844802856,0.39413878321647644,-0.024659411139929525,-33.90426987868089,0.9951369166374207,0.00029416319999999997,0.2,1.6650630785868719
30.48352,-4.325449175110818e-08,-156.3500892,-0.4846739496525509,-0.0035932853939940118,-0.13664998309882773,-0.026238210037529547,0.0365568,0.0,0.0,-0.09655621868247995,477,0.0,-0.00199487039524746,0.20004474836531783,-0.2142979061592389,232.77,0.0,1962,0.0,-0.037073963806866506,-0.0007180565714122473,-0.5,0.07078266831316408,-0.1751460190744712,0.0,-0.02380621580276566,0.641591936,0.0,-0.10698985582411816,0.0,-1.2342082171431148,0.00031087179215521447,8792064,-0.7335533209958245,-0.42341756922489604,1.0,-4.0689754920701184e-05,0.01,-0.07824553638606288,4480,138415,0.310791015625,0.040628385,0.2532336711883545,0.28465715050697327,-0.02476305968593806,-33.90382439749582,0.9950366020202637,0.000294150912,0.2,1.565662920475006
30.49504,-4.428151588545649e-08,-161.13204082000001,-0.4375790771667567,-0.003625050209515711,-0.12368508295087749,-0.02576434200531254,0.0366336,0.0,0.0,-0.09800098367620604,478,0.0,-0.17641040698302532,0.2008637671966577,-0.1887519892461774,251.8,0.0,1966,0.0,-0.04199110734536459,-0.0007273075008882495,-0.5,0.07194717141982951,-0.15324239895940084,0.0,-0.01596759463000855,0.6415742720000001,0.0,-0.10706190237859578,0.0,-1.2593148500173472,0.0004817700860763176,8810496,-0.737812567822257,-0.43476676718010543,1.0,-4.191034046622614e-05,0.01,-0.06899829750998357,4480,138418,0.29355093149038464,0.045715988,0.621206521987915,0.32088395953178406,-0.024293140651514895,-33.90471678513747,0.9950436353683472,0.000294138624,0.2,1.6060939110242403
30.50656,-4.3811055053403993e-08,-159.58453038,-0.45901627893230185,-0.003646236146445133,-0.12449764658917387,-0.025969431053744337,0.0367104,0.0,0.0,-0.09709436660284639,479,0.0,-0.15974602766491308,0.2008774466768651,-0.17744636152073384,244.46,0.0,1970,0.0,-0.04285729893052944,-0.0007328795861837779,-0.5,0.0700502367642115,-0.14330590203324337,0.0,-0.014315846196221067,0.641556608,0.0,-0.1069316898582819,0.0,-1.2494445197761452,0.0003917093660371999,8828928,-0.7603745003044728,-0.451647460503361,1.0,-9.534990790093111e-05,0.01,-0.06649116836162644,4480,138421,0.326318359375,0.044506192,0.48218172788619995,0.2912450432777405,-0.02759339107821385,-33.90966898600261,0.9953230619430542,0.000294126336,0.2,1.615433136622111
30.518079999999998,-4.395719332692482e-08,-158.25025544000002,-0.47658392531632476,-0.0036320661068941127,-0.12784244254874227,-0.026045636690362924,0.0367872,0.0,0.0,-0.09547806751372671,480,0.0,-0.047320726285483186,0.19993983938715998,-0.2155790510498815,240.21,0.0,1974,0.0,-0.053033130180499974,-0.000730467350011622,-0.5,0.08191934022161322,-0.1956055496636437,0.0,-0.02037342537400689,0.641538944,0.0,-0.10704365001336652,0.0,-1.2522131285076226,0.0006152332579303118,8847360,-0.7063081190637285,-0.43107158471868534,1.0,-0.0003663452985670625,0.01,-0.0838147748718598,4480,138424,0.30580357142857145,0.04532078,0.4599316120147705,0.22369235754013062,-0.027596346784516106,-33.913229533604216,0.9956077337265015,0.00029411404799999997,0.2,1.4105083516665868
30.529600000000002,-4.271290471842467e-08,-156.27585332,-0.46170387400855123,-0.0037292181921473816,-0.123889850769449,-0.026449470032747294,0.036864,0.0,0.0,-0.09737150823231325,481,0.0,-0.07967620902181732,0.20171122180642584,-0.19000148673623102,231.98,0.0,1978,0.0,-0.03714905179610838,-0.000755850239633936,-0.5,0.07185942270211365,-0.1526704474183419,0.0,-0.014876656268676835,0.64152128,0.0,-0.10717248083257996,0.0,-1.2490779262332508,0.0004795998037378821,8865792,-0.7644156617448854,-0.4347436115407914,1.0,-3.43150038841284e-05,0.01,-0.0677562919789769,4480,138427,0.2793986002604167,0.04231347,0.5191681981086731,0.35048148036003113,-0.021133051719516516,-33.913974126180015,0.9954918622970581,0.00029410175999999995,0.2,1.682997226715088
30.54112,-4.4636165453728676e-08,-159.47488078999996,-0.46139111445597397,-0.0036429734765559534,-0.11614325338763429,-0.026086017866615435,0.0369408,0.0,0.0,-0.09725106821908519,482,0.0,-0.12113830432810496,0.20179767171692684,-0.21115619297899946,243.08,0.0,1982,0.0,-0.023882839274131915,-0.0007394731646169539,-0.5,0.07123668067471227,-0.1537108908464532,0.0,-0.017821612705000895,0.641503616,0.0,-0.10706730838459538,0.0,-1.2518941542973452,0.00042751656534771126,8884224,-0.7614685779876731,-0.45185724013325473,1.0,-0.0001241038715104676,0.01,-0.07278628413414369,4481,138430,0.29604867788461536,0.045347776,0.5080189108848572,0.3746544420719147,-0.02193581862733341,-33.91645548893855,0.9956302642822266,0.000294089472,0.2,1.6764557178203876
30.55264,-4.161736094465386e-08,-161.80283157,-0.44806487202627515,-0.0036060164270603303,-0.12715520521270596,-0.025650140319960567,0.0370176,0.0,0.0,-0.09715300653835213,483,0.0,-0.0738548916364793,0.19936306252378005,-0.17496287309170236,255.77,0.0,1986,0.0,-0.03371360787662933,-0.0007281128548945806,-0.5,0.06921384117182633,-0.13088962397413634,0.0,-0.015095924495183695,0.641485952,0.0,-0.1069074960657072,0.0,-1.2547126820887398,0.0005740007747792535,8902656,-0.7585802560843483,-0.44750578068965496,1.0,-0.0002495644536490242,0.01,-0.07470990368516534,4481,138433,0.29632568359375,0.04391846,0.41626250743865967,0.2709178328514099,-0.019950640950507175,-33.91885534922282,0.9956846237182617,0.000294077184,0.2,1.4663437604904175
30.56416,-4.582297926636968e-08,-154.34296336,-0.45780486210610605,-0.0036704472509080585,-0.11358882601151674,-0.02619325742145118,0.0370944,0.0,0.0,-0.09754148023423498,484,0.0,-0.20214305371519056,0.19979775827615287,-0.18973467317020776,223.12,0.0,1990,0.0,-0.034984749609880655,-0.000737518733152502,-0.5,0.071146775056939,-0.15606377929495155,0.0,-0.017703420502779135,0.641468288,0.0,-0.10681446312326726,0.0,-1.251157275720649,0.0005409062400253282,8921088,-0.7624245736347698,-0.442516374737177,1.0,-0.0006579571507043309,0.01,-0.06889620937505479,4481,138436,0.3054762620192308,0.043437656,0.5779939889907837,0.3848838806152344,-0.024276372260199144,-33.91556373009315,0.9953061938285828,0.000294064896,0.2,1.7017478117576013
30.57568,-4.1924066375850065e-08,-157.99267114,-0.4703813149816907,-0.003685901990959767,-0.11983211094024264,-0.02581232995948544,0.0371712,0.0,0.0,-0.09950019561271614,485,0.0,-0.12566970433853553,0.19874624406549748,-0.18250242917802523,236.75,0.0,1994,0.0,-0.0303369086869705,-0.0007510705831048599,-0.5,0.072710468151542,-0.15304252306078014,0.0,-0.01616244546294633,0.641450624,0.0,-0.10693690155257149,0.0,-1.2600013345649803,0.0003797736458687319,8939520,-0.7556162127900807,-0.4385144357578038,1.0,-7.500475880482959e-05,0.01,-0.061520592785019104,4481,138439,0.28267728365384615,0.04177928,0.34684139490127563,0.2320789098739624,-0.02488168963463977,-33.91474180955153,0.9953853487968445,0.000294052608,0.2,1.4103580254774828
30.5872,-4.445390190113551e-08,-159.70532928999998,-0.460408680957243,-0.0036847783460478753,-0.1253058911744011,-0.02641003998577037,0.037248,0.0,0.0,-0.09794822013514268,486,0.0,-0.07294765676021087,0.20028079149088032,-0.1918297229942364,247.28,0.0,1999,0.0,-0.04441346621061182,-0.0007399966694309348,-0.5,0.07734370067569639,-0.17003880705626148,0.0,-0.019377469286719694,0.64143296,0.0,-0.10687441585385214,0.0,-1.2521710882033854,0.0005501292180269957,8957952,-0.7213454162403754,-0.4444178031058193,1.0,0.0,0.01,-0.07623965846720454,4481,138442,0.26234019886363635,0.045735963,0.40699559450149536,0.30756261944770813,-0.017068577104840766,-33.91500403664329,0.9953920245170593,0.00029404032,0.2,1.4597919204018333
30.59872,-4.6943913527894334e-08,-158.59011823,-0.466019371137115,-0.003628101081641706,-0.14246155357915233,-0.026016860156119256,0.0373248,0.0,0.0,-0.09683870165396717,487,0.0,-0.03403878543865188,0.19845810957740392,-0.18807923592719808,245.41,0.0,2003,0.0,-0.04270337506987718,-0.000731039057165481,-0.5,0.08257600033875717,-0.18215586073344892,0.0,-0.021473262043376577,0.641415296,0.0,-0.1068613997581846,0.0,-1.2565731305966592,0.0005463314591906965,8976384,-0.7265140790028712,-0.4315329389210022,1.0,-1.4241341786045166e-05,0.01,-0.08025871499265506,4481,138445,0.2939453125,0.045590922,0.5971904993057251,0.33526483178138733,-0.02501639978100474,-33.918252798227165,0.995588481426239,0.000294028032,0.2,1.6018113998266368
30.61024,-4.394305915528925e-08,-151.9843245,-0.43387127194408026,-0.0037244178296786928,-0.13330714498222695,-0.026461885029545527,0.0374016,0.0,0.0,-0.09496759396851624,488,0.0,0.1780617482060236,0.1990330910578998,-0.18602771111071453,220.73,0.0,2007,0.0,-0.03727223758629444,-0.0007520398034143714,-0.5,0.08286596624085012,-0.1656258420027052,0.0,-0.01954369099951818,0.641397632,0.0,-0.10715017712235844,0.0,-1.2406191784057705,0.0006380198238831428,8994816,-0.7379154956753011,-0.4415241654249264,1.0,-0.00021036664192150865,0.01,-0.08426876401191351,4481,138448,0.27242337740384615,0.042106126,0.6222022771835327,0.4127677381038666,-0.024524021750459306,-33.91657374455379,0.995389461517334,0.00029401574399999996,0.2,1.6811699867248535
30.621760000000002,-4.4637056995479464e-08,-156.23667899000003,-0.4486840694815786,-0.003650790663159933,-0.126960577329411,-0.026178932553348286,0.0374784,0.0,0.0,-0.09853711598153048,489,0.0,-0.16465018655518504,0.19960750350708403,-0.18364857006699264,231.9,0.0,2011,0.0,-0.027063486125504778,-0.0007346149627802775,-0.5,0.07096791866959175,-0.14452228610006712,0.0,-0.018340623160288887,0.641379968,0.0,-0.10677611330765475,0.0,-1.2467766004972898,0.0004329419267984728,9013248,-0.7678611225759363,-0.44803934243113896,1.0,-5.506685960830914e-05,0.01,-0.07324116886853366,4481,138451,0.2960862379807692,0.044205397,0.7067646980285645,0.4858061671257019,-0.02366875233845069,-33.921742365910454,0.9957053065299988,0.000294003456,0.2,1.8533092187001154
30.63328,-4.5986233412722326e-08,-157.41699185000002,-0.4572826691584567,-0.003632469022018634,-0.12230498296911965,-0.025769558050492906,0.0375552,0.0,0.0,-0.09673058383106937,490,0.0,-0.17612045020371037,0.19771328007452954,-0.19718739708896815,240.22,0.0,2015,0.0,-0.039416750565442076,-0.0007331403038889421,-0.5,0.0771005837362383,-0.16083803989359363,0.0,-0.02068363932553497,0.641362304,0.0,-0.1068347203314863,0.0,-1.2434005375518937,0.0005566397060950597,9031680,-0.7346957083729488,-0.4334331146356942,1.0,-0.00021606300530644754,0.01,-0.08208089182809852,4481,138454,0.29503455528846156,0.042407732,0.681063175201416,0.2829288840293884,-0.02332220496968008,-33.92406434279222,0.9958104491233826,0.000293991168,0.2,1.479502714597262
30.6448,-4.236529800667051e-08,-155.92188743,-0.46292562389143943,-0.003752154136700286,-0.1219966532765086,-0.026734009920492664,0.037632,0.0,0.0,-0.09725838556640974,491,0.0,0.005844394492137893,0.19943469773724357,-0.16091978562598086,230.13,0.0,2019,0.0,-0.02416621555516459,-0.0007534269219339524,-0.5,0.07047698318635459,-0.13826659088039028,0.0,-0.015802826530920824,0.64134464,0.0,-0.1069821278439474,0.0,-1.2565878501177004,0.0005143219572750644,9050112,-0.7510788902798143,-0.45317727701709665,1.0,-0.00015475697647262778,0.01,-0.06926159266328451,4481,138457,0.29073392427884615,0.043345463,0.7421611547470093,0.40818971395492554,-0.022950860850799542,-33.92397689819336,0.9957460165023804,0.00029397888,0.2,1.7350369600149302
30.65632,-4.255762212447017e-08,-153.45050961,-0.47281531063589594,-0.003693030479664553,-0.1407457907444297,-0.026474797845484396,0.0377088,0.0,0.0,-0.0941167189000647,492,0.0,-0.022396595550580198,0.1977470206746489,-0.19258295524992752,224.33,0.0,2023,0.0,-0.03946206333273791,-0.0007362687985288858,-0.5,0.08270279988946562,-0.18073395195156877,0.0,-0.021997272258587428,0.641326976,0.0,-0.10669378218198151,0.0,-1.2286972567310743,0.0006787098213357644,9068544,-0.7131863757627218,-0.43816087651421604,1.0,-4.882704363101058e-06,0.01,-0.08860027830988484,4481,138461,0.3147430419921875,0.050689302,0.5745773315429688,0.3095528185367584,-0.030347454245202243,-33.92436766624451,0.995680034160614,0.00029396659199999996,0.2,1.704681470990181
30.667839999999998,-4.2004918254952336e-08,-150.25577805,-0.43783216648077083,-0.0036664014382109,-0.11547729731262361,-0.02593927416192381,0.0377856,0.0,0.0,-0.09796788148494473,493,0.0,-0.049457261736902486,0.19778269821697592,-0.18583688962338377,208.37,0.0,2027,0.0,-0.03459707453995067,-0.0007429326016650238,-0.5,0.07248214584030649,-0.16035393407597323,0.0,-0.017881284498833618,0.641309312,0.0,-0.10664020747717319,0.0,-1.253791473395247,0.0003667527279402647,9086976,-0.7685904327025954,-0.45706589437834666,1.0,-2.034438592899177e-06,0.01,-0.0716308973208424,4481,138464,0.313427734375,0.041643314,0.6941108703613281,0.3400089740753174,-0.027648846649875245,-33.92435048421224,0.9958712458610535,0.000293954304,0.2,1.7349276304244996
30.67936,-4.5203149511131175e-08,-157.54462194,-0.45830620385077264,-0.0036713175741195873,-0.1225928259820716,-0.026645180011939343,0.0378624,0.0,0.0,-0.09792088211787345,494,0.0,-0.10712478931688635,0.2010144596240521,-0.19922317383566013,237.94,0.0,2031,0.0,-0.0455681449998654,-0.0007386388984694912,-0.5,0.07284147616364982,-0.16357558524210108,0.0,-0.015109977716439401,0.641291648,0.0,-0.1066550154340759,0.0,-1.2526179110287314,0.0004812275130663895,9105408,-0.7227293498607278,-0.4373409034067269,1.0,-0.00014661927384117412,0.01,-0.0717806543425817,4481,138467,0.2897251674107143,0.041032128,0.7186022996902466,0.40626558661460876,-0.028045588214549104,-33.92966733660017,0.9960920810699463,0.000293942016,0.2,1.6019412534577506
30.69088,-4.276307838897684e-08,-155.44870524,-0.45276147804168443,-0.003749270032041312,-0.11932049387921616,-0.02669780566815573,0.0379392,0.0,0.0,-0.09871879750730304,495,0.0,-0.056089562998256945,0.19852966372980554,-0.19138306548285056,227.99,0.0,2035,0.0,-0.038602323570446226,-0.000756382572408888,-0.5,0.06932904251609145,-0.1522159354776617,0.0,-0.01822352185134004,0.641273984,0.0,-0.10663856979893219,0.0,-1.267577468865871,0.0002897129258296142,9123840,-0.7578085643007817,-0.4408725233218409,1.0,-0.00047593652561772615,0.01,-0.070112641048727,4481,138471,0.3106231689453125,0.048680104,0.6240132451057434,0.3220108151435852,-0.029382506632828154,-33.93310260772705,0.9963623881340027,0.000293929728,0.2,1.6832691505551338
30.7024,-4.430413943291381e-08,-157.88018359,-0.4768097902423167,-0.003805937271708092,-0.13020194605373403,-0.027281790172415957,0.038016,0.0,0.0,-0.09636623789173257,496,0.0,-0.0017596720772991288,0.20037910191163263,-0.181199051727034,237.38,0.0,2040,0.0,-0.024673220451254252,-0.0007666930276837697,-0.5,0.07424302671040993,-0.15387202389512566,0.0,-0.018094779101556872,0.64125632,0.0,-0.10733304228921979,0.0,-1.2521046696331928,0.0005490440752408984,9142272,-0.7555225620933941,-0.4518257347771148,1.0,-0.001481793457060121,0.01,-0.07211581008159722,4481,138474,0.28580147879464285,0.040593237,0.3190433382987976,0.3256235420703888,-0.02632547218152987,-33.93040793282645,0.9960138201713562,0.00029391743999999996,0.2,1.5774092844554357
30.71392,-4.563694181927801e-08,-168.73357926,-0.47549952909420046,-0.0036609571462848816,-0.13139970365893186,-0.026625810401835183,0.0380928,0.0,0.0,-0.09590602846689232,497,0.0,-0.12088053657847281,0.20038671890625046,-0.2081204178712493,284.68,0.0,2044,0.0,-0.044151031192284015,-0.0007322572862282213,-0.5,0.08131810457594077,-0.17766336246218561,0.0,-0.018455945722970123,0.6412386560000001,0.0,-0.10721007973560603,0.0,-1.2433113904521649,0.0007047515957512789,9160704,-0.7056723602659737,-0.4240470097372391,1.0,-3.43150038841284e-05,0.01,-0.081137283128984,4481,138477,0.30027553013392855,0.04170649,0.6192853450775146,0.3833726644515991,-0.02545746322721243,-33.92987142290388,0.9959983825683594,0.000293905152,0.2,1.7760226556232996
30.72544,-4.506067939004327e-08,-161.77404227000002,-0.44296462156472,-0.003706448967656453,-0.12652804550012417,-0.026370893060486105,0.0381696,0.0,0.0,-0.09524342951531478,498,0.0,0.00639582487027245,0.19730010320716587,-0.24259118249448028,258.01,0.0,2048,0.0,-0.051521199130873684,-0.0007416464798267824,-0.5,0.0873650673907961,-0.18800684584467894,0.0,-0.022705950021665908,0.641220992,0.0,-0.10694395986050853,0.0,-1.235289322542516,0.0005897341761738062,9179136,-0.7405791082279652,-0.4319204236795908,1.0,-2.848226965094606e-06,0.01,-0.0886673902661084,4481,138480,0.2930385044642857,0.042647377,0.6804483532905579,0.3804565668106079,-0.026916976818548783,-33.93180547441755,0.9960400462150574,0.000293892864,0.2,1.6318958486829485
30.73696,-4.398577149434766e-08,-157.60934780999997,-0.4801270196294525,-0.0037044796082075066,-0.1381709782758128,-0.026732310140740356,0.0382464,0.0,0.0,-0.09521270202659808,499,0.0,-0.16610599852786911,0.19930325721688127,-0.20908612556975972,237.78,0.0,2052,0.0,-0.06020573646879195,-0.0007492501277946977,-0.5,0.07202824839588862,-0.16249990293248906,0.0,-0.019397114260941452,0.641203328,0.0,-0.10710210801331493,0.0,-1.2407177578164357,0.0006049252438565923,9197568,-0.739583246608447,-0.43101594571557983,1.0,-1.2342485004208154e-05,0.01,-0.0817583635035291,4481,138483,0.2709147135416667,0.042992413,0.6521022915840149,0.3940361738204956,-0.0208260976554205,-33.92978032430013,0.9958204030990601,0.000293880576,0.2,1.747624506553014
30.74848,-4.35169933180751e-08,-159.23229632000002,-0.4831955470692662,-0.003801943285735474,-0.13607926890025226,-0.027219184778827628,0.0383232,0.0,0.0,-0.0965348465651065,500,0.0,-0.08234254078644672,0.1999734575548394,-0.20438525996134563,242.5,0.0,2056,0.0,-0.033918127041988363,-0.000767520951751054,-0.5,0.07741191020267979,-0.16612517283018746,0.0,-0.019678104518138905,0.641185664,0.0,-0.10705413275660541,0.0,-1.252690513546792,0.0005902768332614667,9216000,-0.7331840211236818,-0.4273541366106931,1.0,-0.00030897237431620143,0.01,-0.07131550145937951,4481,138486,0.2845052083333333,0.044437632,0.5330067276954651,0.2985251545906067,-0.0209288209831963,-33.93393739064535,0.9960898756980896,0.000293868288,0.2,1.4718530476093292
30.759999999999998,-4.49516249920533e-08,-157.38588446000003,-0.46075359165210233,-0.0037863199210443396,-0.13247343872138212,-0.027546520972062356,0.0384,0.0,0.0,-0.09580284390341728,501,0.0,-0.020037561498425584,0.19953516655476325,-0.19306839738921275,238.21,0.0,2060,0.0,-0.035005189006309695,-0.0007580241425519951,-0.5,0.07633301558589883,-0.1574223721899408,0.0,-0.017560447357337267,0.6411680000000001,0.0,-0.10708263626558807,0.0,-1.2467544889675921,0.0006662315216898504,9234432,-0.764850388429301,-0.4428603829566839,1.0,0.0,0.01,-0.07834267264879173,4481,138489,0.2671305338541667,0.042787816,0.0847429633140564,0.2329937219619751,-0.021354366093873978,-33.93508783976237,0.9961063861846924,0.000293856,0.2,1.3805003265539806
30.77152,-4.4093151669171376e-08,-158.80336263,-0.45265716112521315,-0.003770881469511817,-0.1250433829854472,-0.027065080926344052,0.0384768,0.0,0.0,-0.09757424288676828,502,0.0,-0.033166553779688704,0.19984754282621017,-0.1834389312524334,243.46,0.0,2064,0.0,-0.04187912451548306,-0.0007516144164407654,-0.5,0.0673874397408996,-0.14617157267811198,0.0,-0.016674036753706514,0.641150336,0.0,-0.10712864837400754,0.0,-1.2585511900519586,0.00040798543422068987,9252864,-0.7633512633941354,-0.44718715424762934,1.0,-9.100938849668537e-05,0.01,-0.06980185308788414,4481,138492,0.3053059895833333,0.042189702,0.5890206098556519,0.33833247423171997,-0.02819075124959151,-33.93993225097656,0.9965090155601501,0.000293843712,0.2,1.5379229148228963
30.78304,-4.4255380454838465e-08,-161.50713000999997,-0.4533779521075261,-0.0037993603912680287,-0.1310756184210841,-0.02696826604191369,0.0385536,0.0,0.0,-0.09658263162420755,503,0.0,0.023605408041365402,0.1990803075353026,-0.16680105845300333,258.54,0.0,2068,0.0,-0.04455419730145294,-0.0007669978070571873,-0.5,0.0736789317101089,-0.1442794046763075,0.0,-0.01616187228702976,0.641132672,0.0,-0.10723467998649645,0.0,-1.2573125369506484,0.0005674903449188503,9271296,-0.7516207371635422,-0.44776849656251233,1.0,-0.00014485590832514895,0.01,-0.07874993567635036,4481,138495,0.29110281808035715,0.039813794,0.70945143699646,0.316320538520813,-0.025295214777413224,-33.94452394757952,0.9967719316482544,0.00029383142399999997,0.2,1.5809283426829748
30.79456,-4.2539005510344226e-08,-155.79797031,-0.44866694034686044,-0.003826836880469338,-0.11905798777526015,-0.02677623702011372,0.0386304,0.0,0.0,-0.09884797597611725,504,0.0,-0.07087424090719101,0.19806885128463758,-0.18986140523339315,231.27,0.0,2072,0.0,-0.05169837873537356,-0.0007748690981533149,-0.5,0.07383308416509933,-0.15165538585820976,0.0,-0.014147856167281543,0.641115008,0.0,-0.10677599501800317,0.0,-1.253737768539026,0.00043619714819619223,9289728,-0.7357395324595242,-0.42968634789860854,1.0,-6.130580893821186e-05,0.01,-0.0698513661631603,4481,138499,0.30889892578125,0.048632838,0.7154767513275146,0.3394739329814911,-0.030138468209770508,-33.94860243797302,0.9969732761383057,0.000293819136,0.2,1.691572681069374
30.80608,-4.32095784395004e-08,-161.41814409,-0.4428865546588232,-0.003808648560840207,-0.1274417052688246,-0.026375205531917984,0.0387072,0.0,0.0,-0.09590019572418504,505,0.0,-0.03316071127050865,0.1977434138572088,-0.18108784109708442,255.7,0.0,2076,0.0,-0.03326853292932605,-0.0007748198436006427,-0.5,0.07298795734644101,-0.15039825582067937,0.0,-0.01942352851789234,0.6410973440000001,0.0,-0.10736008060203917,0.0,-1.2419827739323925,0.0003911668544686917,9308160,-0.7866013347067085,-0.441571475972373,1.0,-0.0001386166226843165,0.01,-0.07245392732641637,4481,138502,0.28036063058035715,0.041784666,0.6863893270492554,0.28545984625816345,-0.02714896375047309,-33.94533566066197,0.9966944456100464,0.000293806848,0.2,1.552255826336997
30.8176,-4.305793880814842e-08,-157.06311418999996,-0.4618372932257958,-0.0038688199606529724,-0.12118685670745252,-0.02726141849268531,0.038784,0.0,0.0,-0.09774244180226722,506,0.0,0.07797605618357069,0.19847492470550204,-0.18918020684095907,239.93,0.0,2081,0.0,-0.019510560540690076,-0.000789497591260583,-0.5,0.07181884401626586,-0.14953351840978185,0.0,-0.016966044227957954,0.64107968,0.0,-0.10703141043128792,0.0,-1.2435262100462348,0.0004806849303551846,9326592,-0.7893858678702751,-0.4561728095350995,1.0,-1.2342485004208154e-05,0.01,-0.07149030510978932,4481,138506,0.2957000732421875,0.047778714,0.7542354464530945,0.2589664161205292,-0.028808545030187815,-33.95039510726929,0.9969339370727539,0.00029379456,0.2,1.566840648651123
30.82912,-4.3190933408926114e-08,-154.94832525,-0.4555415498369737,-0.00386020452410527,-0.11793082498205326,-0.02703233639638542,0.0388608,0.0,0.0,-0.09803965854896837,507,0.0,-0.06701635294614533,0.19948402988376807,-0.18567990293469216,227.78,0.0,2085,0.0,-0.029481226638953466,-0.00078771800661569,-0.5,0.07269687107446016,-0.1586232413729464,0.0,-0.01736936901932982,0.641062016,0.0,-0.10698828682039303,0.0,-1.252130660672548,0.0004361971514299512,9345024,-0.7550678364125958,-0.43103789166851675,1.0,0.0,0.01,-0.06807596215058459,4481,138509,0.2918178013392857,0.04134926,0.6344844102859497,0.36927682161331177,-0.026207104391817535,-33.94855662754604,0.9967676997184753,0.00029378227199999997,0.2,1.6783531308174133
30.84064,-4.5736735032070725e-08,-155.03275645000002,-0.4593034908901507,-0.003852591927869702,-0.12746408756980843,-0.027245183938704006,0.0389376,0.0,0.0,-0.0961719276190557,508,0.0,-0.07133919560063928,0.1986767429311135,-0.1838105938880297,227.45,0.0,2089,0.0,-0.030978592564634484,-0.000769475034047303,-0.5,0.07605602442468634,-0.18299446183164403,0.0,-0.021237440563038237,0.641044352,0.0,-0.1071735803531975,0.0,-1.2611536862849482,0.0005788834985449082,9363456,-0.7347254820569047,-0.4343617224374532,1.0,-0.00041327375220134854,0.01,-0.07532072174924637,4481,138512,0.28961181640625,0.04219926,0.5878425240516663,0.2910778820514679,-0.019648247010384996,-33.94764645894369,0.9965659976005554,0.000293769984,0.2,1.550949404637019
30.852159999999998,-4.4515150041201496e-08,-157.64048447,-0.47487773749274087,-0.0038640749770444266,-0.12709229650237322,-0.027706424915365298,0.0390144,0.0,0.0,-0.09685798888745033,509,0.0,-0.23452324204257297,0.20130463042995603,-0.19150013451043282,237.1,0.0,2093,0.0,-0.0801087594843377,-0.0007730294503851503,-0.5,0.06755947695100159,-0.1545873204808017,0.0,-0.013722834836436422,0.6410266880000001,0.0,-0.1069005244626704,0.0,-1.2533678044885719,0.00040635786394381686,9381888,-0.7447424789792687,-0.43492996957952024,1.0,-1.057926177357634e-05,0.01,-0.07118819444509264,4481,138515,0.2937199519230769,0.043511108,0.5982358455657959,0.19057446718215942,-0.02493449880813177,-33.947837829589844,0.9965934753417969,0.000293757696,0.2,1.3556537261376014
