time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
68640768,1.7092211246490479,0.0005948543548583984,0.10357022285461426,0.06944394111633301,1.9434750080108643,18968.07845792838,100.47848101265822,-108.68797302246094,395,0,395,nan,0.1511656641960144,-1.168673038482666,0.37548828125,0.7062063813209534,0.16025637090206146,0.04503038194444445,0.0,4.0,0.0,0.805421686746988,0.1522804542824074,4.0998647886293906e-05,39.009027551721644,2.435913227222584,0.012162206073602041,0.0033983642718306293,0.03447423268247534,0.023390651301101403,0.12125651041666667,27,1.0,0.0028576,-1.0920774764862706,0.3243784010410309,0.00023450260050594807,0.0037622003347144166,-0.020088769495487213,9.548605157760903e-05,2.0080149173736572,-0.22533702850341797,-0.0969354435801506,0.0,0.07571984827518463,-6.9081629590073135e-06,-0.010301540605723858,-0.5450710654258728,-0.6500391364097595,0.5752808451652527,-0.31632736325263977,-0.001463361899368465,-0.09008464217185974,-0.0277149248868227,0.0,-0.13938477635383606,-0.0017261607572436333,0.0,-0.498102068901062,-0.41420167684555054,-0.02616824582219124,-0.068497434258461,-0.022347234189510345,-0.000177679568878375,-0.02581922709941864,0.0,0.0,0.0,0.0,-0.08497141301631927,-0.25948455929756165,-0.10539200156927109,-0.5134842991828918,0.15,0.8924512,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.164432287216
68677632,1.710820198059082,0.0006146430969238281,0.12853693962097168,0.06826591491699219,1.9706339836120605,18706.665665227745,96.80585106382979,-106.21849822998047,376,0,376,nan,0.15100473165512085,-1.113008737564087,0.3730197548866272,0.706580638885498,0.15914107859134674,0.04275173611111111,0.0,4.0,0.0,0.8052030456852792,0.1561595775462963,-0.005338214906967348,38.1252432929145,2.4003859096103244,0.011375084105465148,0.0033026416268613604,0.03420637879106733,0.019178078406386904,0.0994873046875,36,0.0,0.0028483840000000007,-1.0930263506494788,0.3240457773208618,0.00023446572595275939,0.0025769780910839075,-0.020005639642477036,7.595482020406052e-05,2.006978750228882,-0.22067978978157043,-0.08678475767374039,0.0,0.0746593177318573,0.0,-0.010029739700257778,-0.5489501953125,-0.6354351043701172,0.57269287109375,-0.31674087047576904,-0.0012835421366617084,-0.09165194630622864,-0.02753782458603382,0.0,-0.13666550815105438,-0.0014674828853458166,0.0,-0.5051343441009521,-0.4201761484146118,-0.02615201100707054,-0.06351247429847717,-0.030024729669094086,-0.000104301972896792,-0.02506510354578495,0.0,0.0,0.0,0.0,-0.08198845386505127,-0.25302496552467346,-0.10209465026855469,-0.5078837275505066,0.15,0.8919904,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979.149078130722
68714496,1.7131805419921875,0.00061798095703125,0.10382866859436035,0.06768465042114258,1.9461841583251953,18941.67429848077,99.5657894736842,-105.49449920654297,380,0,380,nan,0.15297184884548187,-1.1325325965881348,0.3680013120174408,0.7068866491317749,0.15966683626174927,0.04454210069444445,0.0,4.0,0.0,0.8239951278928136,0.15858289930555555,0.0003178655169904232,39.42821611676897,2.4143695604233515,0.011510609693470456,0.003424004474211307,0.035708347956339516,0.022138504932324093,0.09054129464285714,21,1.0,0.0028391679999999996,-1.0939752248126868,0.3237558603286743,0.00023444421822205186,0.0015050419012265354,-0.020057234913110733,0.00015190962585620582,2.00594162940979,-0.22318628430366516,-0.0885283499956131,0.0,0.07221581786870956,0.0,-0.009995844215154648,-0.55517578125,-0.6565017700195312,0.5646231770515442,-0.32142889499664307,-0.001295341644436121,-0.08764234930276871,-0.02743191458284855,0.0,-0.13981646299362183,-0.0015530013479292393,0.0,-0.5051538348197937,-0.4234277009963989,-0.025902964174747467,-0.06715771555900574,-0.02615724690258503,-9.982600022340193e-05,-0.02570529468357563,0.0,0.0,0.0,0.0,-0.08223532140254974,-0.2557058334350586,-0.10192245244979858,-0.5024927854537964,0.15,0.8915296,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.1080560684204
68751360,1.7026469707489014,0.0006318092346191406,0.12825703620910645,0.06663823127746582,1.9587247371673584,18820.40407527781,97.16492146596859,-106.69789123535156,382,0,382,nan,0.1517365723848343,-1.1383713483810425,0.367919921875,0.7067683935165405,0.15933677554130554,0.04440646701388889,0.0,4.0,0.0,0.8295662797800856,0.15946451822916666,-0.005915540580948194,35.82032606336806,2.4029557440016003,0.011632641363475058,0.0030440504973133406,0.034559603366586894,0.021003646569119558,0.11454942491319445,36,0.0,0.002829952,-1.0949240989758948,0.3234747052192688,0.00023440737277269363,0.0007014452882078955,-0.01995062083005905,0.00010633673809934407,2.0049047470092773,-0.2207079529762268,-0.09035090357065201,0.0,0.0734260231256485,-1.1958466529904399e-05,-0.009951969608664513,-0.5512017011642456,-0.6428772807121277,0.5435628294944763,-0.32470348477363586,-0.001322885975241661,-0.08500974625349045,-0.027373507618904114,0.0,-0.13935305178165436,-0.0014642056776210666,0.0,-0.5045559406280518,-0.4221736192703247,-0.02591131255030632,-0.06799343973398209,-0.02584618330001831,-0.0001213916257256642,-0.02498372457921505,0.0,0.0,0.0,0.0,-0.08131206780672073,-0.2535151541233063,-0.09990741312503815,-0.512009859085083,0.15,0.8910688,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.0801911354065
68788224,1.7078313827514648,0.0006289482116699219,0.12945032119750977,0.07170915603637695,1.9774580001831055,18642.110784317745,104.71173469387755,-104.93368530273438,392,0,392,nan,0.14943940937519073,-1.1694728136062622,0.3700629472732544,0.70587158203125,0.15912845730781555,0.04391818576388889,0.0,4.0,0.0,0.7986411365040148,0.1553322120949074,-0.00689446750200457,42.97466362847222,2.38984923892551,0.011696262078152763,0.003087378210491604,0.03402255227168401,0.016994729845060244,0.10373942057291667,36,0.0,0.0028207360000000008,-1.095872973139103,0.32317087054252625,0.00023437049821950495,0.00021416828901596618,-0.019867761060595512,0.00012207023246446624,2.0038681030273438,-0.21583861112594604,-0.08821491152048111,0.0,0.07197418808937073,-5.6854914873838425e-05,-0.009841405786573887,-0.5533854365348816,-0.6483541131019592,0.5238181352615356,-0.3201867640018463,-0.0014572645304724574,-0.08305994421243668,-0.027308693155646324,0.0,-0.14290481805801392,-0.0014852146850898862,0.0,-0.5137748718261719,-0.41997411847114563,-0.025760959833860397,-0.06511661410331726,-0.022525211796164513,-0.00018771631584968418,-0.02537434920668602,0.0,0.0,0.0,0.0,-0.08049367368221283,-0.25267860293388367,-0.10255882143974304,-0.5169810056686401,0.15,0.890608,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0722422599792
68825088,1.711500644683838,0.0006780624389648438,0.13437581062316895,0.06923103332519531,1.9907660484313965,18517.488172106885,101.96730245231608,-107.10498809814453,367,0,367,nan,0.14450234174728394,-1.0976628065109253,0.3621147871017456,0.7045685052871704,0.15781211853027344,0.04405381944444445,0.0,4.0,0.0,0.8208128078817734,0.15895363136574073,-0.006567682450016339,37.89796871609158,2.3830045064290366,0.01144113577902317,0.0029900682986610467,0.03377422773175769,0.01840320477883021,0.10460069444444445,36,0.0,0.0028115199999999996,-1.0968218473023112,0.32286983728408813,0.00023433365277014673,0.00020009095482583194,-0.01975402981042862,7.649735198356211e-05,2.002831220626831,-0.21593467891216278,-0.08456434309482574,0.0,0.06991216540336609,-1.515873009338975e-05,-0.009665912948548794,-0.5536973476409912,-0.6396057605743408,0.513620138168335,-0.31650015711784363,-0.001359901507385075,-0.08377370238304138,-0.027224894613027573,0.0,-0.1398894339799881,-0.001647735247388482,0.0,-0.5120317935943604,-0.4237672686576843,-0.025713762268424034,-0.06728935241699219,-0.02372760884463787,-0.00018595311848912388,-0.02559679001569748,0.0,0.0,0.0,0.0,-0.07918918132781982,-0.2496352195739746,-0.0971265658736229,-0.5211989879608154,0.15,0.8901472,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.1007676124573
68861952,1.7080886363983154,0.0006830692291259766,0.1347057819366455,0.07253313064575195,1.9793422222137451,18624.362308397795,99.0632530120482,-113.74044799804688,332,0,332,nan,0.14535638689994812,-1.0058737993240356,0.3704427182674408,0.7022984623908997,0.15896214544773102,0.04307725694444445,0.0,4.0,0.0,0.820528967254408,0.15379050925925927,-0.007257847322358025,36.77647738986545,2.369155671861437,0.010822697646088071,0.0028827376663684845,0.03276087095340093,0.018207776877615187,0.09502495659722222,36,0.0,0.0028023040000000003,-1.0977707214655192,0.32266104221343994,0.0002342968073207885,0.0036455844532722443,-0.019776413217186928,8.897564111975953e-05,2.0017945766448975,-0.21987192332744598,-0.09145433455705643,0.0,0.0704299733042717,-4.6505749196512625e-05,-0.009925034828484058,-0.5518662929534912,-0.6440179347991943,0.5096031427383423,-0.31634819507598877,-0.0012432176154106855,-0.08726835250854492,-0.0270248930901289,0.0,-0.1440647542476654,-0.0015635802410542965,0.0,-0.5113226175308228,-0.41605016589164734,-0.02567044086754322,-0.06746481359004974,-0.031782351434230804,-0.00016669323667883873,-0.02540690079331398,0.0,0.0,0.0,0.0,-0.08059196174144745,-0.25712910294532776,-0.09781680256128311,-0.5358671545982361,0.15,0.8896864,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.0940256118774
68898816,1.7107281684875488,0.0005559921264648438,0.10230135917663574,0.06764435768127441,1.9443018436431885,18960.01440295181,96.4547803617571,-112.69770812988281,387,0,387,nan,0.15107490122318268,-1.147905945777893,0.372314453125,0.70280921459198,0.1593475639820099,0.04527452256944445,0.0,4.0,0.0,0.8166566806470941,0.15086534288194445,-0.0005174614489078522,38.76615447998047,2.395053768157959,0.011045367084443569,0.0031285186065360903,0.03282574564218521,0.02079213336110115,0.074462890625,20,1.0,0.002793088,-1.0987195956287272,0.3224451541900635,0.00023427631822414696,0.0021710642451496743,-0.019862961024045944,0.0001443141227355227,2.0007574558258057,-0.2211131453514099,-0.09320105612277985,0.0,0.07216963171958923,-4.996301868231967e-05,-0.00989400502294302,-0.5502522587776184,-0.6307851076126099,0.5167717933654785,-0.3190411925315857,-0.0012482175370678306,-0.08561039716005325,-0.02689165621995926,0.0,-0.1408887505531311,-0.0017174407839775085,0.0,-0.5016852617263794,-0.4137149453163147,-0.025817466899752617,-0.06828251481056213,-0.02732234261929989,-0.0001755092671373859,-0.02506510354578495,0.0,0.0,0.0,0.0,-0.0820041373372078,-0.2602604627609253,-0.10247378796339035,-0.5279297232627869,0.15,0.8892256000000001,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.0519256591797
68935680,1.7053806781768799,0.000728607177734375,0.13087987899780273,0.07399415969848633,1.9746575355529785,18668.544561558734,100.16759776536313,-112.02384948730469,358,0,358,nan,0.1522083729505539,-1.0626373291015625,0.3734537661075592,0.7018100619316101,0.1578349471092224,0.04380967881944445,0.0,4.0,0.0,0.8520123839009288,0.14871780960648148,-0.006935773520833916,37.851646423339844,2.3711729049682617,0.01080199827750524,0.003012801727486981,0.032333336770534515,0.01703181407517857,0.11069742838541667,36,0.0,0.0027838719999999997,-1.0996684697919354,0.32213300466537476,0.00023423944367095828,0.0029155882743033346,-0.01994333416223526,0.00011501727567519993,1.9997206926345825,-0.21566984057426453,-0.08625411987304688,0.0,0.0737142264842987,-6.069312803447247e-07,-0.010050030425190926,-0.5459255576133728,-0.6349517107009888,0.5325503945350647,-0.31692203879356384,-0.0014143281150609255,-0.08403072506189346,-0.026601888239383698,0.0,-0.13892611861228943,-0.001692717894911766,0.0,-0.4963243305683136,-0.4100715219974518,-0.025837328284978867,-0.06746003031730652,-0.027364732697606087,-0.00020521300029940903,-0.02526584267616272,0.0,0.0,0.0,0.0,-0.07974421977996826,-0.2574699819087982,-0.1003536656498909,-0.5077486038208008,0.15,0.8887648,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993.0403521060944
68972544,1.7037549018859863,0.0006697177886962891,0.13381671905517578,0.06851601600646973,1.9692554473876953,18719.760873392093,101.19469026548673,-108.95996856689453,339,0,339,nan,0.15410582721233368,-1.0138415098190308,0.3683810830116272,0.7024105191230774,0.1576421856880188,0.042887369791666664,0.0,4.0,0.0,0.8437697659709045,0.1482883029513889,-0.006522756173378891,35.96539560953776,2.353942553202311,0.011189748222629229,0.002971470511207978,0.03200579517417484,0.019319345553716023,0.11060926649305555,36,0.0,0.0027746559999999995,-1.1006173439551434,0.32183024287223816,0.00023420259822160006,0.0007819586391902956,-0.019942348822951317,0.00016167521243914962,1.9986839294433594,-0.21629640460014343,-0.09095963090658188,0.0,0.07350803911685944,-4.375398930278607e-06,-0.00999164767563343,-0.5439860224723816,-0.6384885311126709,0.5316449403762817,-0.31624358892440796,-0.0013891917187720537,-0.08390036225318909,-0.026477698236703873,0.0,-0.1442634016275406,-0.0015497697750106454,0.0,-0.49270617961883545,-0.4083470106124878,-0.0260308850556612,-0.06678058207035065,-0.027289390563964844,-0.00026679065194912255,-0.0257703997194767,0.0,0.0,0.0,0.0,-0.0799986943602562,-0.2625975012779236,-0.10237397253513336,-0.5074670314788818,0.15,0.888304,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0236406326294
69009408,1.7076807022094727,0.0006608963012695312,0.07440757751464844,0.06775450706481934,1.912222146987915,19278.09008255529,101.27173913043478,-109.01506042480469,368,0,368,nan,0.1556442230939865,-1.0874532461166382,0.3703342080116272,0.7036837935447693,0.15684811770915985,0.04478624131944445,0.0,4.0,0.0,0.8334342822531798,0.1436089409722222,0.0037685591794018236,38.60826110839844,2.3653293337140764,0.011642069422772952,0.0030166758224368095,0.03221246174403599,0.016216679343155453,0.08476911272321429,14,1.0,0.00276544,-1.1015662181183514,0.32156723737716675,0.00023418827913701534,0.0007863936769816124,-0.019948389381170273,0.00014214401016943157,1.9976471662521362,-0.22183993458747864,-0.0955052524805069,0.0,0.07559970021247864,-1.9573593817767687e-05,-0.009981973096728325,-0.5367567539215088,-0.6320885419845581,0.5238479375839233,-0.3183028995990753,-0.001414426718838513,-0.08301249146461487,-0.026288986206054688,0.0,-0.14676780998706818,-0.001522117992863059,0.0,-0.4818805158138275,-0.4037781357765198,-0.02585083246231079,-0.06867802143096924,-0.024847030639648438,-0.0003012414090335369,-0.02498914860188961,0.0,0.0,0.0,0.0,-0.07914691418409348,-0.2706289291381836,-0.10695989429950714,-0.5156021118164062,0.15,0.8878432,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.9491136074066
69046272,1.704439401626587,0.0006477832794189453,0.12861371040344238,0.07035470008850098,1.9684429168701172,18727.48571427879,98.27322404371584,-111.17925262451172,366,0,366,nan,0.15394042432308197,-1.0924339294433594,0.37158203125,0.7015886306762695,0.15867167711257935,0.04440646701388889,0.0,4.0,0.0,0.8191814294441051,0.1475830078125,-0.004608174035739567,34.99235958523221,2.35303439034356,0.01187069776157538,0.0031491174983481565,0.03300328138801786,0.01993926304082076,0.11052788628472222,36,0.0,0.0027562240000000007,-1.1025150922815596,0.3212115168571472,0.00023415140458382666,0.00031264240184651696,-0.019909514114260674,0.00013834625133313239,1.996610403060913,-0.218883216381073,-0.08987656235694885,0.0,0.07388526201248169,-7.15529949957272e-06,-0.010087183676660061,-0.5406087040901184,-0.6437914371490479,0.5217903852462769,-0.3187791407108307,-0.0012343996204435825,-0.08310690522193909,-0.026647521182894707,0.0,-0.14782646298408508,-0.0014776322059333324,0.0,-0.4964163601398468,-0.4091874659061432,-0.025974856689572334,-0.06775109469890594,-0.02705051377415657,-0.0003812651557382196,-0.02564561739563942,0.0,0.0,0.0,0.0,-0.08160971850156784,-0.26482126116752625,-0.10535383224487305,-0.5153383016586304,0.15,0.8873824,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.931631565094
69083136,1.720489501953125,0.0007045269012451172,0.13176918029785156,0.07154178619384766,1.9881315231323242,18542.02617321301,96.88515406162465,-108.61773681640625,357,0,357,nan,0.15595978498458862,-1.061021327972412,0.37060546875,0.7067882418632507,0.1584806591272354,0.043294270833333336,0.0,4.0,0.0,0.8377192982456141,0.1495361328125,-0.006183891350196468,37.91737704806857,2.3343264791700573,0.011585046433740191,0.0030412093425790467,0.03206019434663984,0.01766431662771437,0.0982326931423611,36,0.0,0.0027470079999999996,-1.1034639664447679,0.3208940327167511,0.00023411455913446844,0.0001704159232967422,-0.019777126610279083,0.00015787749725859612,1.9955732822418213,-0.2237183302640915,-0.09466515481472015,0.0,0.0743773877620697,-5.501935083884746e-05,-0.010172830894589424,-0.5397135615348816,-0.6366209387779236,0.5168070197105408,-0.31907713413238525,-0.0014529172331094742,-0.08603651821613312,-0.02698432467877865,0.0,-0.14764870703220367,-0.00151656789239496,0.0,-0.4885483980178833,-0.41168028116226196,-0.02569442242383957,-0.0661364272236824,-0.025800185278058052,-0.0004345690249465406,-0.02538519911468029,0.0,0.0,0.0,0.0,-0.08239594101905823,-0.2692708969116211,-0.11049965023994446,-0.5058325529098511,0.15,0.8869216,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.934024810791
69120000,1.7153077125549316,0.0006556510925292969,0.13149285316467285,0.07080602645874023,1.9814915657043457,18604.15804726806,104.14388489208633,-110.69834899902344,417,0,417,nan,0.15194445848464966,-1.2246382236480713,0.3603515625,0.7068930864334106,0.15728206932544708,0.04454210069444445,0.0,4.0,0.0,0.8252131546894031,0.1482476128472222,-0.005107480929129654,38.78276909722222,2.3344993591308594,0.011728200854526626,0.0032219349199699033,0.0322912045651012,0.021734105630053416,0.11613633897569445,36,0.0,0.002737792,-1.1044128406079758,0.3203960955142975,0.00023407768458127975,0.0001441343468862309,-0.019748298451304436,0.0001036240573739633,1.9945367574691772,-0.22187182307243347,-0.09438633918762207,0.0,0.07336371392011642,-5.2477775170700625e-05,-0.00997657235711813,-0.5399441123008728,-0.6283181309700012,0.5057564973831177,-0.3062804639339447,-0.0015500065637752414,-0.08525452017784119,-0.027232617139816284,0.0,-0.14229661226272583,-0.0016379243461415172,0.0,-0.49109458923339844,-0.4106996953487396,-0.025966167449951172,-0.06651268154382706,-0.025091327726840973,-0.000402830948587507,-0.02533094771206379,0.0,0.0,0.0,0.0,-0.08148714154958725,-0.2659783363342285,-0.1070375144481659,-0.49248334765434265,0.15,0.8864608,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002.929461479187
69156864,1.705444097518921,0.0006375312805175781,0.13007545471191406,0.07242035865783691,1.9764437675476074,18651.67492471781,98.0909090909091,-109.5135269165039,341,0,341,nan,0.15235988795757294,-1.0153536796569824,0.3677029013633728,0.7070051431655884,0.15733061730861664,0.04356553819444445,0.0,4.0,0.0006226650062266501,0.8356164383561644,0.14686867042824073,-0.006763189513650205,38.61168416341146,2.3137350612216525,0.012167110625240538,0.003079670170942942,0.03191027541955312,0.016762936901715066,0.1097412109375,36,0.0,0.002728576000000001,-1.1053617147711838,0.3200312554836273,0.00023404083913192153,0.0008141713465676644,-0.019736040383577347,0.00013509106065612286,1.993499994277954,-0.21901600062847137,-0.09662321209907532,0.0,0.07213817536830902,-9.878454875433818e-05,-0.01004822552204132,-0.5405815839767456,-0.6283657550811768,0.5044882297515869,-0.3007080852985382,-0.0013742420123890042,-0.08238283544778824,-0.027072258293628693,0.0,-0.14014752209186554,-0.00172239332459867,0.0,-0.49044233560562134,-0.4091552197933197,-0.025752032175660133,-0.0671292245388031,-0.02415110357105732,-0.00022596496273763478,-0.02555881068110466,0.0,0.0,0.0,0.0,-0.08030222356319427,-0.26319682598114014,-0.10573159158229828,-0.4949261248111725,0.15,0.886,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.9216480255127
69193728,1.7010209560394287,0.0006892681121826172,0.13016867637634277,0.06898617744445801,1.9631364345550537,18778.107277707513,97.3917525773196,-110.6083984375,388,0,388,nan,0.15379327535629272,-1.1469950675964355,0.3709309995174408,0.7061242461204529,0.15794460475444794,0.04421657986111111,0.0,4.0,0.0,0.8337423312883435,0.14695005063657407,-0.006186378602352407,38.23732418484158,2.3137696054246693,0.012394733313057158,0.0031839891129897702,0.03208703382147683,0.021001024999552302,0.11328803168402778,36,0.0,0.0027193599999999997,-1.106310588934392,0.319814532995224,0.00023400396457873285,0.002224250357648791,-0.019793400540947914,9.87412640824914e-05,1.9924629926681519,-0.22890101373195648,-0.09858372807502747,0.0,0.0715535581111908,-9.999894973589107e-05,-0.010183055885136127,-0.5412190556526184,-0.640198290348053,0.51958829164505,-0.30469295382499695,-0.0014315814478322864,-0.08369675278663635,-0.027115214616060257,0.0,-0.13732916116714478,-0.0014940777327865362,0.0,-0.4953061640262604,-0.4101581275463104,-0.025729771703481674,-0.06622258573770523,-0.025699933990836143,-0.00014770450070500374,-0.02558594010770321,0.0,0.0,0.0,0.0,-0.08275938034057617,-0.25996336340904236,-0.0987134799361229,-0.4951137900352478,0.15,0.8855392,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.898653268814
69230592,1.706373691558838,0.0006232261657714844,0.13329792022705078,0.0746762752532959,1.9780325889587402,18636.693285930058,101.85303514376997,-109.15420532226562,313,0,313,nan,0.15409360826015472,-0.9356757402420044,0.3754340410232544,0.7047910690307617,0.15555360913276672,0.04356553819444445,0.0,4.0,0.0,0.8374844333748444,0.1462673611111111,-0.006772528712948163,40.436136881510414,2.3019356197781033,0.011742251614729563,0.003053709657655822,0.031154189672735002,0.01588372565391991,0.09916856553819445,36,0.0,0.0027101440000000003,-1.1072594630976003,0.31957048177719116,0.00023396711912937462,0.0027631574069113766,-0.019842403009533882,0.0001041665964294225,1.9914262294769287,-0.21509024500846863,-0.0904199555516243,0.0,0.0724424496293068,-1.347389661532361e-05,-0.010031991638243198,-0.5427381992340088,-0.619602620601654,0.5322594046592712,-0.30767950415611267,-0.0012145747896283865,-0.07969866693019867,-0.027171436697244644,0.0,-0.13458754122257233,-0.001470027258619666,0.0,-0.49183744192123413,-0.40924251079559326,-0.02574029751121998,-0.06871438026428223,-0.02385277859866619,-0.0001897507900139317,-0.02599826455116272,0.0,0.0,0.0,0.0,-0.077324278652668,-0.2600099444389343,-0.09110406041145325,-0.4967041611671448,0.15,0.8850784,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.889826774597
