reward_terms/stop,reward_terms/foot_slip,curriculum/stance_ratio,time/total_timesteps,reward_terms/angmom,reward_terms/height,curriculum/eff_scale,reward_terms/time,reward_terms/lat_vel,curriculum/sprint_dist_m,reward_terms/motor_vel,reward_terms/hip_roll,time/fps,reward_terms/energy,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/stance,reward_terms/alive,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/coef_rate,reward_terms/torque,reward_terms/vz,reward_terms/clearance,reward_terms/ang_xy,reward_terms/overrun,reward_terms/residual,reward_terms/fwd_speed,reward_terms/upright,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/assist_pen,curriculum/ctrl_drop_prob,time/iterations,time/time_elapsed,reward_terms/air_time,train/entropy_loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_range,train/std,train/value_loss,train/learning_rate,train/approx_kl
0.0,-0.8219529542202352,0.645689984,4515840,-0.11798341194942788,-0.08376118188357028,0.0187392,-0.5,-5.409179473175113e-08,27.81088,-0.00018914189042413908,-0.24991275897680496,4545,-0.001477924854262724,0.01,0.0,-0.043169283437720744,0.0,-135.32086908000002,175.53,-0.19252762927416103,-0.991538680822102,-0.01382380583380328,-0.22860254383728826,0.06960688749879505,-0.2956356901386685,0.0,-0.0991255336572158,1.1209313584927583,-0.1467255004377139,-0.004600804316901809,-0.4659159706534223,0.0,0.0,245,993,2.7126632630825043e-05,-34.05758647918701,7131,0.16024169921875,-0.02495063659735024,0.17752552032470703,0.874423623085022,0.2,1.0008825063705444,1.104324185848236,0.000298875648,0.016037423
0.0,-0.8103787972308545,0.6456723200000001,4534272,-0.11794789253859585,-0.08199416074427995,0.018816,-0.5,-5.401241165812094e-08,27.822400000000002,-0.0001896736766353163,-0.25173371677130596,4544,-0.0014860849152991636,0.01,0.0,-0.046829731532207604,0.0,-136.01030720999998,180.58,-0.1933741544788417,-0.9799256841914272,-0.013974850689673171,-0.22738138391114607,0.06784535312894818,-0.2892576599676786,0.0,-0.09949158590972643,1.1509625731957376,-0.14457784466508353,-0.0033349365435747635,-0.4507286792990026,0.0,0.0,246,997,5.479587707668543e-05,-34.06684322357178,7135,0.18597412109375,-0.02673339584725909,0.2449750304222107,0.8565748929977417,0.2,1.0013427734375,1.3330388605594634,0.00029887104,0.01847883
0.0,-0.8047354801479351,0.645654656,4552704,-0.11860893372112735,-0.07939027156069861,0.0188928,-0.5,-5.452187000207393e-08,27.83392,-0.00018908986211813654,-0.2470569650712838,4544,-0.0014820501622170258,0.01,0.0,-0.03589996824672258,0.0,-137.40251127000002,186.41,-0.19234929315681193,-0.9740680067978058,-0.013863848957180817,-0.22174229813735447,0.06692477267700142,-0.2873604283434699,0.0,-0.09933905775668223,1.1250070042432203,-0.1348294738446411,-0.0071094793739676886,-0.4527160042198649,0.0,0.0,247,1001,1.7361065450434882e-05,-34.06047401428223,7139,0.1953857421875,-0.02660844922065735,0.24669009447097778,0.8607838749885559,0.2,1.0009969472885132,1.2331818521022797,0.000298866432,0.018286994
0.0,-0.7860935391695424,0.645636992,4571136,-0.11092892690879784,-0.08119997169565002,0.0189696,-0.5,-5.191095401429511e-08,27.84544,-0.0001879811077024283,-0.26100237616681665,4544,-0.001461304988346086,0.01,0.0,-0.048842953648056145,0.0,-137.12072779999997,187.3,-0.19046508408428514,-0.9842324847598418,-0.013774251248938225,-0.22575441807897775,0.0770798823923081,-0.2862418237764361,0.0,-0.09998099291722158,1.1670403776151363,-0.1532864425038349,-0.005573972388649256,-0.45111691297405415,0.0,0.0,248,1005,3.200945987676581e-05,-34.055640029907224,7143,0.191259765625,-0.02741617413703352,0.0519239604473114,0.8863053917884827,0.2,1.000647783279419,1.0123225778341294,0.000298861824,0.017392699
0.0,-0.7918774181870426,0.645619328,4589568,-0.11800241937140152,-0.08221928868494266,0.0190464,-0.5,-5.6330980762839576e-08,27.85696,-0.00019513395324399267,-0.25388536050781624,4544,-0.0015107437763822425,0.01,0.0,-0.04141026317574927,0.0,-137.63460504,188.29,-0.1934044117936217,-0.963514030796047,-0.01399867663515191,-0.23665432524146013,0.07221912709662896,-0.28661202060441315,0.0,-0.09957867545956073,1.1461743226427477,-0.14563839832605616,-0.005746090522734448,-0.440870510788248,0.0,0.0,249,1009,2.8211720443020265e-05,-34.05306777954102,7147,0.19744873046875,-0.023057563113979995,0.040007084608078,0.893037736415863,0.2,1.0005650520324707,1.0084791243076325,0.000298857216,0.017005976
0.0,-0.8166140007247537,0.6456016640000001,4608000,-0.10891559692391886,-0.07680271500026715,0.0191232,-0.5,-5.54048649214725e-08,27.868479999999998,-0.0001976610906488639,-0.2473128514731685,4544,-0.0015326823101937334,0.01,0.0,-0.0393520444153924,0.0,-136.49491014,181.06,-0.19397340866223273,-0.9869675925229436,-0.014205369682400028,-0.2204213513795644,0.07161446359201752,-0.2798823209150839,0.0,-0.0995465717769391,1.0975817160374879,-0.13683948273547364,-0.004925915778989697,-0.4512799980661717,0.0,0.0,250,1013,2.441399071055154e-05,-34.05428066253662,7151,0.1984375,-0.027281783905345948,0.07405447959899902,0.8913549184799194,0.2,1.0004537105560303,1.0591416925191879,0.00029885260799999996,0.019515285
0.0,-0.7841619086764684,0.645584,4626432,-0.11093697088757695,-0.08364911245619444,0.0192,-0.5,-5.509457916581677e-08,27.88,-0.00019457355973510535,-0.26401881377674097,4544,-0.0015125773588983043,0.01,0.0,-0.04245325037999605,0.0,-136.97720655,186.34,-0.19192038334328462,-0.9850609616514778,-0.014088177000974601,-0.23483394941977986,0.07101233395124498,-0.27608529618052186,0.0,-0.09960494362603578,1.1559380122590082,-0.13610830562734236,-0.0050531403168052845,-0.44664453812191174,0.0,0.0,251,1017,3.526466510569056e-05,-34.05354824066162,7155,0.1818359375,-0.021357763768173756,0.16712459921836853,0.8634782433509827,0.2,1.0006752014160156,1.1870814323425294,0.000298848,0.017054172
0.0,-0.789851904862683,0.645566336,4644864,-0.11013553493351128,-0.078725203279271,0.0192768,-0.5,-5.580433595156782e-08,27.89152,-0.00020267184389148035,-0.2500829526176219,4544,-0.0015564736209858583,0.01,0.0,-0.03684411736096622,0.0,-137.51032834,183.1,-0.19504959062761565,-0.9799977339830832,-0.014339526446285007,-0.2204516806605572,0.06860826553387717,-0.28866474306020384,0.0,-0.09951067636535792,1.0923585819378958,-0.12919757194879,-0.007888421729957271,-0.44797192608019326,0.0,0.0,252,1022,2.1158804884180427e-05,-34.05704898834229,7159,0.1349609375,-0.019298896775580943,0.08318176865577698,0.8749470114707947,0.2,1.0005797147750854,1.1069267451763154,0.000298843392,0.012808764
0.0,-0.7643743912936684,0.645548672,4663296,-0.10340799248255629,-0.07928078257388926,0.0193536,-0.5,-5.458650574976535e-08,27.90304,-0.00019458965977590915,-0.2669027123184965,4544,-0.0015067514557441989,0.01,0.0,-0.03600701524704956,0.0,-135.57981606,185.94,-0.18783506971525282,-0.9586895230267238,-0.014025421937186998,-0.23278292420787006,0.07952190893096445,-0.2711062230196982,0.0,-0.10039180374889956,1.1911749591211092,-0.12917107101187836,-0.0030360007319056117,-0.4265450558857354,0.0,0.0,253,1026,2.2243844189991552e-05,-34.055681228637695,7163,0.15328369140625,-0.015007557859644294,0.1970912516117096,0.8511408567428589,0.2,1.0005741119384766,1.2125893533229828,0.00029883878399999996,0.0124782445
0.0,-0.7907744078493625,0.6455310080000001,4681728,-0.10870290674122203,-0.08018534653169354,0.0194304,-0.5,-5.6872148989488353e-08,27.91456,-0.00019338412877095294,-0.26787218097156523,4544,-0.0015036054100204764,0.01,0.0,-0.030628397224048445,0.0,-136.33680712,188.36,-0.18881479949978594,-0.9644927570483269,-0.014082580296649418,-0.22949214338133408,0.0740842088412996,-0.2739228753398518,0.0,-0.10015743164638351,1.1736480752487364,-0.13498642507730746,-0.00557641116837557,-0.44549801999940997,0.0,0.0,254,1030,9.223052378123006e-06,-34.057573318481445,7167,0.14320068359375,-0.018377921544015408,0.0961252748966217,0.8839516043663025,0.2,1.0005922317504883,1.0395982027053834,0.000298834176,0.014140347
0.0,-0.7876225094731527,0.645513344,4700160,-0.11673368596192867,-0.07978150922575042,0.0195072,-0.5,-5.536340855393424e-08,27.92608,-0.00019872114405547486,-0.2705431407804824,4544,-0.0015379565979028826,0.01,0.0,-0.040446971112110215,0.0,-136.99439033,184.99,-0.18991782220660683,-0.9573508122432004,-0.014144254735621035,-0.23981634127953638,0.07583835257740172,-0.28490528256053843,0.0,-0.10007674902976038,1.1331922726969892,-0.14374233016474636,-0.004947483599405839,-0.436668672579702,0.0,0.0,255,1034,1.4105850520233313e-05,-34.06502704620361,7171,0.1679931640625,-0.021150501142255963,0.15100020170211792,0.8886009454727173,0.2,1.001227617263794,1.0327631264925003,0.000298829568,0.015440735
0.0,-0.798898192519405,0.64549568,4718592,-0.11089120592001042,-0.08317959355051655,0.019584,-0.5,-5.539906682063163e-08,27.9376,-0.00019668778635784957,-0.2681870832380858,4544,-0.0015329486892552398,0.01,0.0,-0.03975512397690826,0.0,-137.30710727,188.19,-0.18907992744158184,-0.9684497159314529,-0.014461434631470062,-0.2290668434461842,0.0710243986589631,-0.2859397022689343,0.0,-0.10011663494185812,1.1566498810340708,-0.14089186219200592,-0.005581434597843327,-0.4524238047501934,0.0,0.0,256,1038,3.146690626939138e-05,-34.06340427398682,7175,0.19783935546875,-0.02425577600952238,0.1345691978931427,0.8866979479789734,0.2,1.0010883808135986,1.0284020364284516,0.00029882496,0.017218562
0.0,-0.7762005777791992,0.645478016,4737024,-0.10799624341348667,-0.07817737077021675,0.0196608,-0.5,-5.5968461182911054e-08,27.94912,-0.00020290343302195645,-0.26898994134204113,4544,-0.0015581576207982072,0.01,0.0,-0.03978206983795469,0.0,-137.15490109,186.29,-0.18975144853306425,-0.9671967333154396,-0.014461211514842467,-0.2305455199281216,0.07287604737114799,-0.27821472543017733,0.0,-0.10015635200701671,1.0739930345544826,-0.12447680737466782,-0.013869322200965447,-0.4437241646429198,0.0,0.0,257,1042,4.774294211529195e-05,-34.057482147216795,7179,0.1702392578125,-0.02251127324998379,0.11890026926994324,0.8828506469726562,0.2,1.0006020069122314,1.135157185792923,0.000298820352,0.015574858
0.0,-0.7717829499867751,0.6454603520000001,4755456,-0.11271663723391596,-0.08218122299887466,0.0197376,-0.5,-5.674812099403978e-08,27.96064,-0.00019797173092265288,-0.2719511796316382,4544,-0.0015430560494308736,0.01,0.0,-0.0450180478277418,0.0,-135.31848386000001,181.79,-0.18937583408338293,-0.9392686590415789,-0.014345780295953549,-0.23758335130422553,0.0769704394819162,-0.2840665390957147,0.0,-0.09991528402038688,1.1659486776023789,-0.13263733058184643,-0.0054575998882582,-0.4419339092910824,0.0,0.0,258,1046,1.8446114457522828e-05,-34.0651948928833,7183,0.165380859375,-0.025342166516929866,0.08640104532241821,0.8818216919898987,0.2,1.0015616416931152,1.0622632384300232,0.00029881574399999997,0.015472919
0.0,-0.775224199194588,0.645442688,4773888,-0.11275430866733784,-0.08430601990168943,0.0198144,-0.5,-5.597374020287341e-08,27.97216,-0.00020038949208933733,-0.2809767434769639,4544,-0.0015428015847570855,0.01,0.0,-0.03893144431264057,0.0,-136.37393236,188.8,-0.1859084500493141,-0.9463922657322689,-0.014293195571174287,-0.23686497741012186,0.07771202881311257,-0.28462133797799694,0.0,-0.10019659564789926,1.1650607619434705,-0.13599171228718235,-0.0065383311254360406,-0.42937008996640397,0.0,0.0,259,1050,1.4105840818956494e-05,-34.073749732971194,7187,0.2094482421875,-0.023864254401996732,0.1647317111492157,0.8726816177368164,0.2,1.0018093585968018,1.210518515110016,0.000298811136,0.019324517
0.0,-0.7757223403761917,0.645425024,4792320,-0.111373166933638,-0.08616334027201757,0.0198912,-0.5,-5.4873575206177917e-08,27.98368,-0.00019662760921837537,-0.27775987592642815,4544,-0.0015392198456322817,0.01,0.0,-0.046491933970643655,0.0,-136.37987286999999,188.35,-0.1874857868049012,-0.946344791178898,-0.014331601000492664,-0.2428640151189017,0.07634248752304988,-0.27747399627459446,0.0,-0.10031512407099166,1.2121316789791594,-0.13170562928398882,-0.008707242712262087,-0.4312495997116196,0.0,0.0,260,1054,4.231759036580721e-05,-34.06675548553467,7191,0.16507568359375,-0.020262889738660306,0.027587711811065674,0.9011484384536743,0.2,1.0012325048446655,0.9533494353294373,0.000298806528,0.014830408
0.0,-0.77541751093427,0.64540736,4810752,-0.10842647513165499,-0.08367171909637088,0.019968,-0.5,-5.4127429126890075e-08,27.9952,-0.00020123071813897135,-0.26916419722836354,4544,-0.00155003078201754,0.01,0.0,-0.038977588145763964,0.0,-135.34388426,182.91,-0.1870334588450649,-0.9397469300418633,-0.01442209747000445,-0.24405827817011808,0.07287540138787899,-0.2698522891780007,0.0,-0.10006943643622639,1.1881749234752663,-0.12409185334094304,-0.0034879328741226345,-0.4345560432784209,0.0,0.0,261,1058,3.146693537322184e-05,-34.05936698913574,7195,0.14676513671875,-0.021165773289976642,0.14512065052986145,0.885892391204834,0.2,1.0006804466247559,1.174826556444168,0.00029880191999999997,0.0142094195
0.0,-0.7839703787862673,0.6453896960000001,4829184,-0.10944990501956144,-0.07900080921909326,0.0200448,-0.5,-6.041247139621047e-08,28.00672,-0.00020035240416050573,-0.26960818833287326,4544,-0.0015551915748971091,0.01,0.0,-0.03128853163447553,0.0,-135.43190019000002,180.25,-0.19143062954990575,-0.9351948017374823,-0.014591638113889792,-0.22784706606992067,0.06989862641248319,-0.2748342194617377,0.0,-0.09986314727412945,1.1066229219108528,-0.1273036400709502,-0.005718290555200333,-0.4382655671582497,0.0,0.0,262,1062,4.0147463247800865e-05,-34.06044788360596,7199,0.1696044921875,-0.02159244765061885,0.15641313791275024,0.8917595148086548,0.2,1.0008691549301147,1.0883081048727035,0.000298797312,0.016199572
0.0,-0.7896971858289481,0.645372032,4847616,-0.11586042598266771,-0.08823671916498277,0.0201216,-0.5,-5.628750234325462e-08,28.01824,-0.00020333219490827197,-0.27296014878391045,4544,-0.0015853430911765502,0.01,0.0,-0.03387239213138394,0.0,-135.81012454999998,184.16,-0.18831388621053732,-0.9383124541472679,-0.014767965376352003,-0.2408265068914718,0.07477707499347415,-0.2858397753646842,0.0,-0.09984780485133454,1.1993121849226454,-0.1395705756889768,-0.006209283300753062,-0.4406810180158124,0.0,0.0,263,1066,1.7361046047881246e-05,-34.059946632385255,7203,0.19852294921875,-0.02510576226050034,0.3116511106491089,0.8787263631820679,0.2,1.0009887218475342,1.263647449016571,0.000298792704,0.018875396
0.0,-0.7562323958633902,0.645354368,4866048,-0.10117359529107078,-0.07737522658672863,0.0201984,-0.5,-5.517314869877853e-08,28.02976,-0.00019915021525924523,-0.2820313987443346,4544,-0.0015453565325608688,0.01,0.0,-0.04289642893388537,0.0,-135.99451837,188.5,-0.1884490900635822,-0.9294361809529499,-0.014499590936060422,-0.229211751270943,0.07843243395943295,-0.26650904183593355,0.0,-0.10043497669639408,1.1770158087108804,-0.12361234331104365,-0.004109538391478256,-0.4251851505498241,0.0,0.0,264,1070,3.038186696358025e-05,-34.05903911590576,7207,0.18209228515625,-0.021028464706614614,0.18568092584609985,0.8764626979827881,0.2,1.000661849975586,1.2924000918865204,0.00029878809599999997,0.016666323
0.0,-0.7624981605058754,0.645336704,4884480,-0.11307875967866036,-0.08691137793772111,0.0202752,-0.5,-5.655284989372814e-08,28.04128,-0.00020249288534518936,-0.2763600822090981,4544,-0.0015706057493282426,0.01,0.0,-0.03686843532006641,0.0,-135.73368904999998,186.75,-0.1866710128616112,-0.9251717332027971,-0.014903655826079075,-0.24256341818624597,0.07685858458065109,-0.27976260162527344,0.0,-0.10008283661208252,1.1971855120051655,-0.13601732280816115,-0.005763591433707107,-0.4267313195422673,0.0,0.0,265,1074,5.0998147344216704e-05,-34.06127529144287,7211,0.1934814453125,-0.022990604722872378,0.2162073254585266,0.8882876038551331,0.2,1.001057505607605,1.1490399718284607,0.000298783488,0.017778296
0.0,-0.7613940106503981,0.6453190400000001,4902912,-0.10695533834272306,-0.08444166571819527,0.020352,-0.5,-5.669278811283589e-08,28.0528,-0.00020164092388739896,-0.28453029444156963,4544,-0.0015618372994099195,0.01,0.0,-0.0386449013514948,0.0,-136.32318332,187.68,-0.18542456124153392,-0.938282481922394,-0.014773331595993009,-0.2423141281999155,0.08002609266842611,-0.2762351478991002,0.0,-0.10027246813333028,1.1972032902791037,-0.14068714751606626,-0.0043157064420585,-0.428140143584429,0.0,0.0,266,1078,4.5030241987357535e-05,-34.063310050964354,7215,0.1873779296875,-0.02388017039047554,0.2327023446559906,0.8842511773109436,0.2,1.001204013824463,1.263813030719757,0.00029877888,0.018723343
0.0,-0.7672173743276712,0.645301376,4921344,-0.10673817762533686,-0.08194268969516341,0.0204288,-0.5,-5.446511870041698e-08,28.06432,-0.00020793639998042704,-0.2777047763606967,4544,-0.0016092015423413218,0.01,0.0,-0.039322843726182444,0.0,-134.63057106000002,177.16,-0.1909635587440668,-0.9451212059212052,-0.015043528371838024,-0.24008143960885603,0.08196320694552581,-0.2793057693063845,0.0,-0.09986260203900768,1.1617934737023545,-0.13497774959710823,-0.0034193025736991936,-0.4294391258780497,0.0,0.0,267,1082,4.177504645970961e-05,-34.06158638000488,7219,0.18095703125,-0.024588647391647102,0.09599927067756653,0.885253369808197,0.2,1.0012056827545166,1.1364260554313659,0.00029877427199999997,0.016114775
0.0,-0.7499147104847723,0.645283712,4939776,-0.10045217192698103,-0.08481996222167126,0.0205056,-0.5,-5.4340930024237994e-08,28.07584,-0.00020319930373632314,-0.2772783590511805,4544,-0.0015800888389968673,0.01,0.0,-0.04011709402797138,0.0,-133.65402081,182.66,-0.1855336564855272,-0.931582205034501,-0.015003271118544484,-0.2327550379234891,0.08330003024226461,-0.26691549381937824,0.0,-0.10001802483598322,1.229186408781088,-0.1283842588194018,-0.004138838861965471,-0.4394919356279318,0.0,0.0,268,1086,9.168817390066882e-05,-34.061821174621585,7223,0.21036376953125,-0.02558411826612428,0.17571750283241272,0.8701959848403931,0.2,1.0010604858398438,1.2596492886543273,0.000298769664,0.018766426
0.0,-0.7555427429947754,0.645266048,4958208,-0.1154509032088846,-0.0866268731047206,0.0205824,-0.5,-5.686124048520165e-08,28.08736,-0.00020229222527649843,-0.2821399428003375,4544,-0.0015811881317187783,0.01,0.0,-0.042726193624871185,0.0,-135.44268591,185.31,-0.18989193567152166,-0.9399651285435964,-0.014904122254846084,-0.2469241266029188,0.08205106688853311,-0.27965712465404513,0.0,-0.10013850033740666,1.1976467647655915,-0.14155700077433334,-0.004682185399966936,-0.42637287760885717,0.0,0.0,269,1091,2.0073726773262024e-05,-34.054781150817874,7227,0.17509765625,-0.023203151929192246,0.07952880859375,0.8931241035461426,0.2,1.0005155801773071,1.0955001890659333,0.000298765056,0.017349362
0.0,-0.7677284903721685,0.6452483840000001,4976640,-0.11495368855381055,-0.08719981137462737,0.0206592,-0.5,-5.602766467935536e-08,28.09888,-0.0002095735296063143,-0.275337607815038,4544,-0.001634056303473717,0.01,0.0,-0.04701771607635272,0.0,-133.43255775999998,171.85,-0.1903016248527465,-0.9336860654324322,-0.015294517382887066,-0.25569454938800334,0.08106159241832259,-0.2850131894674248,0.0,-0.09954701368399994,1.157157353959731,-0.13686141071516608,-0.006023330634990189,-0.4218893936008639,0.0,0.0,270,1095,3.6349743216608964e-05,-34.05312881469727,7231,0.195361328125,-0.02298343596048653,0.18284699320793152,0.897517740726471,0.2,1.0005848407745361,1.1268138617277146,0.00029876044799999996,0.017317489
0.0,-0.7950660100286927,0.64523072,4995072,-0.1104829070808631,-0.0886207014917919,0.020736,-0.5,-5.5769310652288605e-08,28.1104,-0.00020602926079072882,-0.27339092294249084,4544,-0.0016058213791464993,0.01,0.0,-0.047723161973451604,0.0,-136.77048392999998,186.29,-0.1897583925164722,-0.9378779284437976,-0.015087684219688566,-0.24951344365659262,0.07621234266161965,-0.27381972323854203,0.0,-0.09965436487447489,1.1588254468673256,-0.14464868737078868,-0.005225125604839478,-0.4353776021323241,0.0,0.0,271,1099,4.503025168863436e-05,-34.05805568695068,7235,0.17528076171875,-0.023005270515568554,0.30025017261505127,0.8701098561286926,0.2,1.0008034706115723,1.4538148403167725,0.00029875584,0.015233284
0.0,-0.7676164554482997,0.645213056,5013504,-0.1073635589119005,-0.08270160658546155,0.0208128,-0.5,-5.623304494825107e-08,28.12192,-0.0002034255913782086,-0.26437577254635825,4544,-0.0015977751050353017,0.01,0.0,-0.040112306681220955,0.0,-134.08582570000002,182.54,-0.19018763911158526,-0.9146061197291898,-0.01501815829602365,-0.24197332893723728,0.07624608089032393,-0.26441443704102396,0.0,-0.0996179834436693,1.2089486292478548,-0.12288582632554355,-0.004641630125762377,-0.4176499842165011,0.0,0.0,272,1103,4.937052532720069e-05,-34.05976123809815,7239,0.1672119140625,-0.02651582455728203,0.12347611784934998,0.8986415863037109,0.2,1.0009992122650146,1.1746033668518066,0.000298751232,0.016852174
0.0,-0.7665073523213778,0.645195392,5031936,-0.09912536482507033,-0.08414947190486086,0.0208896,-0.5,-5.521716787667496e-08,28.13344,-0.00020930432094914123,-0.2618134289790237,4544,-0.0016204133504923715,0.01,0.0,-0.034080070162345814,0.0,-133.76395031,174.14,-0.19029071670472944,-0.9272250760060088,-0.015328649189130326,-0.23717999936563883,0.07338489723772997,-0.2558765932602541,0.0,-0.0993419548264434,1.1529029635416757,-0.12027892459036216,-0.005072949845473179,-0.43105189045590936,0.0,0.0,273,1107,3.309454768896103e-05,-34.066748428344724,7243,0.1877685546875,-0.024912450718693434,0.2429349720478058,0.8855807185173035,0.2,1.0014489889144897,1.3751763701438904,0.000298746624,0.016598944
0.0,-0.7493478194644784,0.6451777280000001,5050368,-0.10084377552643368,-0.08142766499240467,0.0209664,-0.5,-5.4831568141127196e-08,28.14496,-0.0002084445569813341,-0.2628460033167001,4544,-0.0016317767535841154,0.01,0.0,-0.03587912236814453,0.0,-132.0773571,174.27,-0.1896127661846146,-0.9383102004605559,-0.015400946383685395,-0.2407069818718439,0.08320513459185357,-0.26190889477034657,0.0,-0.09951153639094427,1.2028546301884429,-0.11816968693620528,-0.0027167210549426577,-0.4342820812355075,0.0,0.0,274,1111,3.255197467903296e-05,-34.058016777038574,7247,0.16361083984375,-0.023551491368561984,0.3774653971195221,0.8593827486038208,0.2,1.000593900680542,1.5941246807575227,0.000298742016,0.015835188
0.0,-0.7558601528994825,0.645160064,5068800,-0.10494207401557293,-0.0867682313724787,0.0210432,-0.5,-5.683838576296558e-08,28.156480000000002,-0.00021111478324406876,-0.27016472634568367,4544,-0.001643666723944547,0.01,0.0,-0.03509659135506089,0.0,-134.90411999999998,181.97,-0.18987637615754493,-0.9344426980857405,-0.015431154439938363,-0.2384520586511891,0.07821527830107611,-0.26691757772479785,0.0,-0.09964743528751012,1.187900471967613,-0.12304012811127067,-0.004948569498891529,-0.4309002579784308,0.0,0.0,275,1115,4.286012457062801e-05,-34.0544828414917,7251,0.17637939453125,-0.022040700260549783,0.43305397033691406,0.863993763923645,0.2,1.0004996061325073,1.6416724622249603,0.000298737408,0.015694138
0.0,-0.7698347910408485,0.6451424,5087232,-0.11122954051723655,-0.0861390616418044,0.02112,-0.5,-5.567756371458761e-08,28.168,-0.00021000635079801292,-0.27596585982237853,4544,-0.0016444225412056285,0.01,0.0,-0.043351545057871185,0.0,-133.67789377,176.96,-0.18810653632038146,-0.9351560071070062,-0.015556979746751215,-0.24855778209793586,0.08087514707784335,-0.2751382390756693,0.0,-0.0997304170694297,1.2183020789783714,-0.14204609050847483,-0.0027570053757194225,-0.4302728934673548,0.0,0.0,276,1119,1.573344343341887e-05,-34.05265216827392,7255,0.17750244140625,-0.025195092079229653,0.30957213044166565,0.8775107264518738,0.2,1.000424861907959,1.477347719669342,0.00029873279999999996,0.01827987
0.0,-0.7454845757996769,0.645124736,5105664,-0.1073795661283275,-0.0830191308058958,0.0211968,-0.5,-5.6119322202935824e-08,28.17952,-0.0002188914165117472,-0.2734458155495492,4544,-0.0016863057494483254,0.01,0.0,-0.033609704933186026,0.0,-133.02090255,176.18,-0.19112050302224876,-0.9176614672038217,-0.01568135097249698,-0.24354386899364033,0.08669668445065667,-0.280063317776366,0.0,-0.09933234076755677,1.1944154129463422,-0.13651472600699474,-0.0032112409066434745,-0.41758281026410277,0.0,0.0,277,1123,6.13062196255972e-05,-34.0500373840332,7259,0.1671630859375,-0.022730959323234858,0.31698933243751526,0.8781440258026123,0.2,1.000420331954956,1.486493569612503,0.000298728192,0.01640058
0.0,-0.7586303305598802,0.6451070720000001,5124096,-0.11103402655326172,-0.08824563866394573,0.0212736,-0.5,-5.6701174534392486e-08,28.19104,-0.00021060026583300299,-0.27285027632522424,4544,-0.001648407087426372,0.01,0.0,-0.04193611083899502,0.0,-135.54054956,190.76,-0.19138340989364025,-0.9167941924393634,-0.015588877877347331,-0.2460288500652576,0.08089273963240297,-0.2734541077885132,0.0,-0.09973013789695828,1.2527410183859518,-0.1371384790438933,-0.008697752226402776,-0.4203219132125702,0.0,0.0,278,1127,2.332891259963314e-05,-34.05412368774414,7263,0.19151611328125,-0.026140514621511103,0.27171581983566284,0.8785822987556458,0.2,1.0008397102355957,1.447711968421936,0.000298723584,0.016670277
0.0,-0.7769790012056994,0.645089408,5142528,-0.10414924579914905,-0.08874827873246866,0.0213504,-0.5,-5.701765867415664e-08,28.20256,-0.00021559052381178755,-0.27601469866109946,4544,-0.0016858835152114857,0.01,0.0,-0.040259484563256676,0.0,-133.41636269,177.71,-0.19290865392197867,-0.9326169032859885,-0.015850537444442987,-0.23833068683757025,0.08490175424209098,-0.2736555193604901,0.0,-0.09965690073402077,1.230117621631014,-0.13428464990723626,-0.0028292972242019866,-0.42696470562307964,0.0,0.0,279,1131,6.076371452460686e-05,-34.050550270080564,7267,0.15186767578125,-0.018248310289345683,0.1910209357738495,0.8989603519439697,0.2,1.0002973079681396,1.261775368452072,0.00029871897599999996,0.014291423
0.0,-0.7533846370335667,0.645071744,5160960,-0.09870484896295055,-0.08138818784946135,0.0214272,-0.5,-5.757126220654068e-08,28.21408,-0.0002196897640176124,-0.2744805247689135,4544,-0.0016980444376363815,0.01,0.0,-0.025374486068735092,0.0,-132.40044673999998,177.58,-0.18970061191405854,-0.9213033246103193,-0.015920046836575705,-0.23074123747868602,0.08214169126070821,-0.26504676361317775,0.0,-0.09951021327085449,1.2087934078863563,-0.12072515155823095,-0.0029854112265942,-0.4206211044499689,0.0,0.0,280,1135,4.6657854303096734e-05,-34.049842262268065,7271,0.16234130859375,-0.025578602810855954,0.36161261796951294,0.8637457489967346,0.2,1.0004911422729492,1.589202207326889,0.000298714368,0.015072478
0.0,-0.7607513156715093,0.64505408,5179392,-0.10627007515253345,-0.08495131056213481,0.021504,-0.5,-5.872677316435644e-08,28.2256,-0.00022254800410888666,-0.2763087290733026,4544,-0.0017117470483948702,0.01,0.0,-0.03196876855934868,0.0,-132.51519188999998,172.51,-0.19259599086434875,-0.9249058202873989,-0.015927375430050225,-0.23400698304140782,0.08282793692424424,-0.2759964349294916,0.0,-0.09939318899249912,1.161307730680688,-0.13372488603704227,-0.003290451658863781,-0.4177711286660426,0.0,0.0,281,1139,5.696597509086132e-05,-34.04781856536865,7275,0.147998046875,-0.017154018185101448,0.3749396800994873,0.8803951144218445,0.2,1.0001941919326782,1.4838410079479218,0.00029870976,0.014122146
