curriculum/eff_scale,reward_terms/energy,reward_terms/angmom,time/total_timesteps,rollout/ep_rew_mean,reward_terms/foot_slip,est/vel_rmse,reward_terms/stand_drift,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/assist_pen,reward_terms/track_lin,reward_terms/upright,reward_terms/ang_xy,reward_terms/stance_time,reward_terms/overrun,reward_terms/foot_ahead,reward_terms/stance,reward_terms/fwd_speed,curriculum/swing_frac_mean,reward_terms/time,curriculum/swing_frac_min,reward_terms/track_yaw,reward_terms/stop,reward_terms/clearance,reward_terms/coef_rate,reward_terms/motor_vel,time/iterations,reward_terms/lat_vel,reward_terms/step_rate,ankle/ankle_spring_trq_peak,reward_terms/residual_rate,reward_terms/vz,curriculum/dr_scale,reward_terms/duty_sym,reward_terms/phase_contact,reward_terms/residual,reward_terms/hip_roll,curriculum/cmd_scale,rollout/ep_len_mean,reward_terms/torque,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/stand,time/fps,curriculum/stance_ratio,curriculum/cmd_track_err,curriculum/ent_coef,curriculum/ctrl_jitter_ms,ankle/ankle_spring_energy_peak,ankle/ankle_defl_peak,time/time_elapsed,train/std,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/loss,train/value_loss,train/n_updates,curriculum/eff_scale_progress,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress
0.07155455999999634,-0.00036726877264642706,-0.020771294996332,49508352,3587.60265298,-0.3494844309564292,0.4002230595975979,-0.02877712023719215,-0.09830332633896435,-0.0037236896351865614,0.0,0.0,2.7433169815668252,-2.561984836114542e-07,-1.8097788420633684e-06,-0.0020887586805555555,0.0,0.0,-0.045293866748654266,0.0,0.2981770833333333,0.0,0.07758246527777778,1.9999806708786703,0.0,0.001222454314634238,-0.8014386808214307,-5.829409440026228e-05,2686,-4.092583507405405e-09,-0.0058810763888889435,0.0,0.0,-0.01601044372942719,0.6133248000000002,-0.06765268397799543,-0.013423545301793021,-0.09698792745395445,-0.21719967774921514,0.1,3057.7,-0.01635693435996623,0.03066624000000001,4.882798142110308e-06,1.7780064241323297,5841,0.6836446720000008,0.23701643190870203,0.0084812032,2.453299200000001,0.0,0.5073376520009361,8474,1.0013455152511597,-36.90902881622314,-0.011448106763418764,0.9756550788879395,0.00020102016,0.17518310546875,0.015754458,0.2,525.9522094726562,1002.4472137451172,10729,0.20444159999998954,0.6133248000000002,0.6133248000000002,0.20444159999998954,0.6133248000000002
0.07158143999999633,-0.0003645941828436888,-0.021489580341226548,49526784,3566.2506692200004,-0.3530942508428272,0.47625259578928564,-0.02320402793972006,-0.09733139169867454,-0.003881517247389424,0.0,0.0,2.7226219888182652,-2.491281851337163e-07,-1.7900045251178462e-06,-0.0024964734653217923,0.0,0.0,-0.0848318173168084,0.0,0.3070746527777778,0.0,0.087890625,1.999981616560866,0.0,0.0011160273158263747,-0.8045745435708401,-5.8555367983252875e-05,2687,-4.623567602754631e-09,-0.005740017361111164,0.0,0.0,-0.01676771045566125,0.6135552000000002,-0.09948703059344517,-0.028870370628722965,-0.0969608996939514,-0.2130729559146422,0.1,3031.78,-0.01537477442299006,0.030677760000000012,3.8519909139722586e-05,1.6856783131189512,5842,0.6836385280000008,0.2772603499184601,0.00847825408,2.4542208000000008,0.0,0.5020500987786067,8477,1.0012868642807007,-36.90698013305664,-0.01395892794826068,0.9846748113632202,0.000200983296,0.17532958984375,0.016099205,0.2,286.08245849609375,630.0411666870117,10733,0.20451839999998953,0.6135552000000002,0.6135552000000002,0.20451839999998953,0.6135552000000002
0.07160831999999633,-0.00035423043182333303,-0.017829201052226226,49545216,3366.54028755,-0.3627462863040598,0.39176642545847196,-0.016829583841490192,-0.0963094732871625,-0.0034076835925563216,0.0,0.0,2.7702774967933994,-2.6018174448088656e-07,-1.6018165921236267e-06,-0.0009765625,0.0,0.0,-0.08190577852039577,0.0,0.30219184027777773,0.0,0.06174045138888889,1.999983427940913,0.0,0.000578641891679488,-0.8073510602717021,-5.556986418855265e-05,2688,-3.58145436905721e-09,-0.005251736111111157,0.0,0.0,-0.015205115829960255,0.6137856000000002,-0.10947343359605337,-0.018209595703902178,-0.09705752789127703,-0.2183186193033071,0.1,2875.67,-0.016360338568206647,0.03068928000000001,0.0,1.82548789909261,5842,0.6836323840000008,0.2489413189498215,0.00847530496,2.4551424000000006,0.0,0.5095822403725605,8480,1.001084804534912,-36.906433486938475,-0.012197137728799134,0.9736742377281189,0.00020094643199999998,0.15823974609375,0.014704633,0.2,464.93292236328125,1204.372296142578,10737,0.2045951999999895,0.6137856000000002,0.6137856000000002,0.2045951999999895,0.6137856000000002
0.07163519999999632,-0.00035860991743369566,-0.01959681249777902,49563648,3330.99051178,-0.33832382222762647,0.38095862244775114,-0.022617671317170733,-0.09981969574132893,-0.003490070776831765,0.0,0.0,2.8715171272835653,-2.7144864077217297e-07,-1.7186713265601104e-06,-0.004014756944444444,0.0,0.0,-0.07478696328005806,0.0,0.3129069010416667,0.0,0.06646050347222222,1.9999800532483931,0.0,0.002507745193417618,-0.7914580384675609,-5.860924043707697e-05,2689,-3.1730858590968888e-09,-0.005208333333333377,0.0,0.0,-0.015537780079691886,0.6140160000000001,-0.14216071293952232,-0.03385732934970742,-0.09710917121797563,-0.24062581372135028,0.1,2849.74,-0.017179671426226062,0.030700800000000007,5.913618305284116e-05,1.8770239099722537,5842,0.6836262400000008,0.20661560891070785,0.008472355840000001,2.4560640000000005,0.0,0.5100546880597507,8483,1.0009011030197144,-36.90325698852539,-0.012049657432362438,0.9815400838851929,0.00020090956800000002,0.12374267578125,0.012138423,0.2,272.0251159667969,701.9175033569336,10741,0.2046719999999895,0.6140160000000001,0.6140160000000001,0.2046719999999895,0.6140160000000001
0.07166207999999631,-0.0003656176642160105,-0.01903225792003073,49582080,3253.7240331399994,-0.34202336649247944,0.44353525311497827,-0.02394235956296134,-0.09953894523445066,-0.003733897857214218,0.0,0.0,2.7327548039676866,-2.629019324517812e-07,-1.7342979767897059e-06,-0.003430311150926476,0.0,0.0,-0.0857645522393531,0.0,0.3078884548611111,0.0,0.06559244791666667,1.999981984416375,0.0,0.002468034705947437,-0.8050756592177614,-5.59863988524359e-05,2690,-3.331388423240499e-09,-0.005414496527777825,0.0,0.0,-0.01593578679786309,0.6142464000000001,-0.16785507642413547,-0.043004772309118935,-0.0969568819863581,-0.23528862489088911,0.1,2782.26,-0.017594466656356854,0.030712320000000005,4.2317642105950247e-05,1.853129068346722,5842,0.6836200960000008,0.3502348670051484,0.00846940672,2.4569856000000003,0.0,0.5063104250466413,8486,1.0010172128677368,-36.90321998596191,-0.01278152025770396,0.9703262448310852,0.000200872704,0.12952880859375,0.011598976,0.2,405.0793151855469,1108.6963012695312,10745,0.2047487999999895,0.6142464000000001,0.6142464000000001,0.2047487999999895,0.6142464000000001
0.07168895999999632,-0.00036481762701175884,-0.01929205358390164,49600512,3161.7268527699994,-0.37414368967852557,0.46997071897828707,-0.025219995147889415,-0.09861297622764163,-0.004102315162674063,0.0,0.0,2.7130338426037444,-2.5218915221258254e-07,-1.751667080370622e-06,-0.001980251736111111,0.0,0.0,-0.04821393450174697,0.0,0.29248046875,0.0,0.0754665798611111,1.9999801541821103,0.0,0.0016117787615729665,-0.8152239048008028,-5.578612725681167e-05,2691,-4.2248541628071154e-09,-0.005479600694444493,0.0,0.0,-0.016684325450260454,0.6144768,-0.13364188825155499,-0.029698859544751884,-0.09693163613321498,-0.23548107258581627,0.1,2652.36,-0.01751770408050291,0.030723840000000002,0.0,1.753214525666603,5842,0.6836139520000009,0.36368162595211706,0.0084664576,2.4579072,0.0,0.5039934786744741,8489,1.0015289783477783,-36.91020908355713,-0.014431892114225775,0.9803019762039185,0.00020083584000000002,0.1479248046875,0.014168741,0.2,366.7779846191406,740.3328643798828,10749,0.20482559999998948,0.6144768,0.6144768,0.20482559999998948,0.6144768
0.07171583999999631,-0.0003747172964640443,-0.024235730602795453,49618944,2937.25617469,-0.36196530680493816,0.48278117217118155,-0.03175003322893291,-0.10025236590884748,-0.003799030446018605,0.0,0.0,2.7598616362000814,-2.6378119659298346e-07,-1.8159622627481287e-06,-0.0015462239583333333,0.0,0.0,-0.059856166067946276,0.0,0.3056098090277778,0.0,0.06749131944444445,1.9999812295483974,0.0,0.0015579836160606172,-0.8087154117669958,-5.901788002700188e-05,2692,-3.738626039434357e-09,-0.005447048611111159,0.0,0.0,-0.017244969347201156,0.6147072,-0.13324395650228704,-0.029875837974453107,-0.0966427766855661,-0.2341441934727735,0.1,2480.32,-0.01699385910542912,0.030735360000000003,1.0308140190318227e-05,1.7786717689726066,5842,0.6836078080000008,0.3236228421511705,0.00846350848,2.4588288,0.0,0.5066751483415837,8492,1.001412034034729,-36.909908866882326,-0.012425094022182748,0.9785967469215393,0.000200798976,0.164697265625,0.015013764,0.2,429.3117370605469,935.1284820556641,10753,0.20490239999998947,0.6147072,0.6147072,0.20490239999998947,0.6147072
0.0717427199999963,-0.0003756401957897587,-0.01931325852362226,49637376,3016.8094584099995,-0.35877291111344833,0.48973941513178176,-0.039615636328163166,-0.10042477735281036,-0.0042268132282134024,0.0,0.0,2.6549669233572515,-2.656390154387214e-07,-1.7413910146852858e-06,-0.003689236111111111,0.0,0.0,-0.03293894573535846,0.0,0.2904730902777778,0.0,0.0732421875,1.999980304813909,0.0,0.0033332582719716674,-0.8125899249679727,-5.711920837188269e-05,2693,-6.068160310434993e-09,-0.00538194444444449,0.0,0.0,-0.01915807215948683,0.6149376,-0.12163932883281826,-0.023831118774086304,-0.09654285264273946,-0.24375507017531778,0.1,2480.24,-0.01878717738884965,0.03074688,7.324207237818175e-05,1.7557142260135719,5842,0.6836016640000008,0.46473173795683836,0.00846055936,2.4597504,0.0,0.5030715014081554,8495,1.0012844800949097,-36.90797061920166,-0.012616608454845846,0.9761632084846497,0.00020076211199999999,0.15791015625,0.015171942,0.2,492.7867736816406,991.4752563476562,10757,0.20497919999998945,0.6149376,0.6149376,0.20497919999998945,0.6149376
0.0717695999999963,-0.00036259903983869643,-0.02074594095681786,49655808,3018.26895522,-0.37080858680447487,0.4324490670439216,-0.040932786027694575,-0.10033949708903105,-0.0039003405425301015,0.0,0.0,2.6382808968179257,-2.69632747081863e-07,-1.8745262995694349e-06,-0.004068462786057757,0.0,0.0,-0.04681411593623311,0.0,0.28499348958333337,0.0,0.06776258680555555,1.999980117580735,0.0,0.003044755368712083,-0.8030000510328319,-5.480201505158332e-05,2694,-3.75437335908296e-09,-0.0052734375000000454,0.0,0.0,-0.016569688449474256,0.6151679999999999,-0.08445485397422037,-0.03297665751709613,-0.09675338812404996,-0.22687535706322745,0.1,2486.01,-0.018222845135105893,0.030758399999999998,4.286016337573528e-05,1.803778051274751,5842,0.6835955200000008,0.36843552918563155,0.00845761024,2.4606719999999997,0.0,0.5096693769087814,8498,1.0011780261993408,-36.90725479125977,-0.012620969803538173,0.9677629470825195,0.000200725248,0.15947265625,0.014596532,0.2,533.9519653320312,1329.105419921875,10761,0.20505599999998944,0.6151679999999999,0.6151679999999999,0.20505599999998944,0.6151679999999999
0.07179647999999629,-0.00034591211681205534,-0.016405712153224818,49674240,2867.4730934500003,-0.3415884392721872,0.3584699637321228,-0.043598695133352856,-0.09905540962064412,-0.003851188856816715,0.0,0.0,2.7770100876090216,-2.666770133857177e-07,-1.7148005971990672e-06,-0.0005596234049234125,0.0,0.0,-0.05440415663357309,0.0,0.2931043836805556,0.0,0.0651584201388889,1.9999805567173294,0.0,0.0009956975896226372,-0.7857720862997364,-5.253006595668306e-05,2695,-3.65585482403816e-09,-0.005555555555555605,0.0,0.0,-0.014773595687076223,0.6153983999999999,-0.11732140194788318,-0.03219173504292708,-0.09711262387432203,-0.2484582195768138,0.1,2376.25,-0.018728209369750996,0.030769919999999996,3.2551955276479325e-06,1.8815736943329142,5843,0.6835893760000008,0.2729291592540029,0.00845466112,2.4615935999999996,0.0,0.5051643101365153,8501,1.0014169216156006,-36.908152961730956,-0.014595554763218388,0.985514760017395,0.000200688384,0.16063232421875,0.014906329,0.2,269.8616638183594,595.333349609375,10765,0.20513279999998943,0.6153983999999999,0.6153983999999999,0.20513279999998943,0.6153983999999999
0.0718233599999963,-0.00036788882144624487,-0.018295816699299458,49692672,2790.9400483299996,-0.3817391290778366,0.38904505694403596,-0.04813555866519366,-0.10019312977052054,-0.004025643738442107,0.0,0.0,2.7677517581950255,-2.575405714662259e-07,-1.6894220381166938e-06,0.0,0.0,0.0,-0.04741658336943575,0.0,0.2727864583333333,0.0,0.06141493055555555,1.9999816921958338,0.0,0.0005991342662479313,-0.8111390556713146,-5.44462414613139e-05,2696,-3.772742225497868e-09,-0.005349392361111158,0.0,0.0,-0.015135468134899854,0.6156287999999999,-0.13580758845105734,-0.01274541847936788,-0.0966207704964993,-0.23892825946647767,0.1,2328.27,-0.01788146667325631,0.030781439999999993,1.085058708364765e-06,1.7884635672346443,5843,0.6835832320000008,0.25462792085927444,0.008451712,2.4625151999999995,0.0,0.5019329915730473,8504,1.0013645887374878,-36.90912914276123,-0.01111860791570507,0.9777673482894897,0.00020065152,0.13905029296875,0.01430622,0.2,413.85491943359375,789.8130355834961,10769,0.20520959999998942,0.6156287999999999,0.6156287999999999,0.20520959999998942,0.6156287999999999
0.07185023999999629,-0.000376384764720309,-0.02142988024881338,49711104,2697.8033405399997,-0.3701960580390956,0.4401916571186167,-0.041235113274581486,-0.10168762683771887,-0.004627523227461428,0.0,0.0,2.587827362956812,-2.523824813965443e-07,-1.7274135606755255e-06,-0.0027669270833333335,0.0,0.0,-0.0792236709888323,0.0,0.2900933159722222,0.0,0.0769314236111111,1.9999810571733556,0.0,0.0008205333159678357,-0.8124994763030151,-5.6893097620868805e-05,2697,-3.5190271333342453e-09,-0.005848524305555609,0.0,0.0,-0.017202745928292205,0.6158591999999998,-0.1338188251470248,-0.017916559186256845,-0.09657658285712253,-0.22503833762920708,0.1,2271.19,-0.017784555188661563,0.030792959999999994,4.9370648210040396e-05,1.6768305645635584,5843,0.6835770880000008,0.33931976884930243,0.00844876288,2.4634367999999993,0.0,0.5060460376539155,8507,1.0013024806976318,-36.90842895507812,-0.012276013143127784,0.9792834520339966,0.00020061465599999998,0.16741943359375,0.014019122,0.2,377.36895751953125,872.6938201904297,10773,0.2052863999999894,0.6158591999999998,0.6158591999999998,0.2052863999999894,0.6158591999999998
0.07187711999999628,-0.000363968950726977,-0.018605941103793017,49729536,2582.8772510500003,-0.36258401155640974,0.4074415010167169,-0.04878271505990687,-0.09838935231536022,-0.004434017461483241,0.0,0.0,2.6324858299880525,-2.555761151899497e-07,-1.774529436032206e-06,-0.0004286004890066882,0.0,0.0,-0.040186933354214346,0.0,0.28219943576388884,0.0,0.05929904513888889,1.9999783756378267,0.0,0.0014323253479879257,-0.7923485546123756,-5.146477269086062e-05,2698,-4.311557023128088e-09,-0.0053059895833333795,0.0,0.0,-0.015459347258584047,0.6160895999999998,-0.11834896574219687,-0.02435103489731253,-0.09668153975970838,-0.2400906134423893,0.1,2170.36,-0.018686439972463262,0.03080447999999999,7.052925260116656e-06,1.81741620769861,5843,0.6835709440000008,0.37968439140319277,0.00844581376,2.464358399999999,0.0,0.5069370059622045,8510,1.0010440349578857,-36.905518531799316,-0.011001764971297234,0.9742769598960876,0.000200577792,0.1764404296875,0.015528721,0.2,485.83282470703125,1099.1760986328125,10777,0.2053631999999894,0.6160895999999998,0.6160895999999998,0.2053631999999894,0.6160895999999998
0.07190399999999628,-0.00036127347187861546,-0.0194421278817831,49747968,2569.1886149,-0.3787135497826697,0.3998555958384324,-0.05154577991788864,-0.10209161023768303,-0.004084022189979324,0.0,0.0,2.846753199905489,-2.6291154752121936e-07,-1.7576149726359333e-06,-0.002891709762884097,0.0,0.0,-0.027642081012426416,0.0,0.28369140625,0.0,0.05995008680555555,1.9999804815837412,0.0,0.0014798230516210103,-0.8009858472138569,-5.332694922203708e-05,2699,-3.665053958669788e-09,-0.005132378472222266,0.0,0.0,-0.01429224968156024,0.6163199999999998,-0.13071494658751556,-0.0299324627195856,-0.09629343820849413,-0.25546864317463164,0.1,2209.63,-0.017903757232016256,0.03081599999999999,8.137983968481421e-06,1.9262745698751378,5843,0.6835648000000009,0.3031479421430331,0.00844286464,2.465279999999999,0.0,0.5043522597443351,8513,1.0014488697052002,-36.90816421508789,-0.017528002156177537,0.9932962656021118,0.00020054092799999998,0.147314453125,0.013699777,0.2,113.88284301757812,244.19095993041992,10781,0.20543999999998938,0.6163199999999998,0.6163199999999998,0.20543999999998938,0.6163199999999998
0.07193087999999627,-0.0003792615352363599,-0.020484441245356495,49766400,2490.7827609700003,-0.3612199469111464,0.39507665798706193,-0.06071577726870213,-0.10370784975709336,-0.003949779976521725,0.0,0.0,2.8937773795195607,-2.640032332132053e-07,-1.7371519987459527e-06,-0.014250480046030134,0.0,0.0,-0.032527762153708166,0.0,0.281005859375,0.0,0.04931640625,1.9999802809989728,0.0,0.001086324826260209,-0.7980600449531183,-5.942500728731323e-05,2700,-4.414415734008131e-09,-0.005132378472222265,0.0,0.0,-0.015544444172490287,0.6165503999999997,-0.15201507839460981,-0.04459603617513823,-0.09577503387856999,-0.25417737613493274,0.1,2174.48,-0.01828035919451802,0.030827519999999987,1.5733482238526147e-05,1.8578781260211734,5843,0.6835586560000008,0.25538472927707395,0.00843991552,2.466201599999999,0.0,0.5043253221600169,8516,1.0013409852981567,-36.90923843383789,-0.010812696549692191,0.9845293760299683,0.00020050406400000002,0.18236083984375,0.013897993,0.2,236.6914825439453,575.2267166137696,10785,0.20551679999998937,0.6165503999999997,0.6165503999999997,0.20551679999998937,0.6165503999999997
0.07195775999999628,-0.0003690359981533304,-0.021717364541438106,49784832,2738.59072401,-0.3631057169932974,0.42460969856481495,-0.040535368431200425,-0.10207858410764609,-0.004442562665034293,0.0,0.0,2.687986937189146,-2.5667265085014845e-07,-1.6050834178760516e-06,-0.001193576388888889,0.0,0.0,-0.020843631789970042,0.0,0.2768283420138889,0.0,0.057454427083333336,1.999980703373926,0.0,0.0017974675610867425,-0.7986442113344671,-5.454871984669671e-05,2701,-3.737215227505268e-09,-0.0050455729166667095,0.0,0.0,-0.014643913392459637,0.6167807999999997,-0.1311800235639613,-0.0319464716750508,-0.09616576205199003,-0.24000860680301603,0.1,2358.73,-0.018766921499690926,0.030839039999999984,6.510391055295865e-06,1.8031121930192018,5843,0.6835525120000008,0.5000779350478614,0.0084369664,2.4671231999999987,0.0,0.5066610749085783,8519,1.0010178089141846,-36.90486183166504,-0.0123794972198084,0.9718635678291321,0.00020046719999999998,0.1376953125,0.012938176,0.2,444.22039794921875,1086.034408569336,10789,0.20559359999998936,0.6167807999999997,0.6167807999999997,0.20559359999998936,0.6167807999999997
0.07198463999999627,-0.0003666550119197203,-0.01885023526820018,49803264,2532.40797101,-0.3472319198617784,0.4226397893665315,-0.03912107442184741,-0.10371039172311215,-0.004118328142884805,0.0,0.0,2.743239435437027,-2.5518163845419685e-07,-1.7593435802626214e-06,-0.0070553859501766665,0.0,0.0,-0.022018644162065337,0.0,0.2864583333333333,0.0,0.061197916666666664,1.9999807035504642,0.0,0.0022381767924518053,-0.8091511964123465,-5.626926493039217e-05,2702,-3.4766478453306173e-09,-0.005360243055555602,0.0,0.0,-0.016148044470743982,0.6170111999999996,-0.1328598359592388,-0.03772358756322975,-0.0958229298105901,-0.23501386703370564,0.1,2217.82,-0.018478121925922422,0.030850559999999985,3.797737816866073e-05,1.8568921556731495,5843,0.6835463680000008,0.415180190621076,0.00843401728,2.4680447999999986,0.0,0.5023174898543303,8522,1.0009690523147583,-36.90270290374756,-0.014784866210538894,0.9896806478500366,0.000200430336,0.1428466796875,0.01300067,0.2,159.44766235351562,413.7920715332031,10793,0.20567039999998935,0.6170111999999996,0.6170111999999996,0.20567039999998935,0.6170111999999996
0.07201151999999626,-0.00037169396030086236,-0.022679974488038337,49821696,2466.1740197400004,-0.3308730083682702,0.425747651340639,-0.027652116780143957,-0.1027623055890212,-0.004006817946139543,0.0,0.0,2.669478271988956,-2.5918936098764056e-07,-1.6739424725393784e-06,-0.005262586805555556,0.0,0.0,-0.030318663136798287,0.0,0.3133409288194444,0.0,0.0666232638888889,1.9999821428150482,0.0,0.0025945263935288113,-0.8079839557381354,-5.73543744499334e-05,2703,-3.964050714925e-09,-0.00540364583333338,0.0,0.0,-0.017037526447464802,0.6172415999999996,-0.18010453563853893,-0.03523659246057029,-0.09588306350964325,-0.23002828165971012,0.1,2181.26,-0.01810989231866641,0.030862079999999983,1.8988668064897258e-05,1.8099509839026087,5843,0.6835402240000008,0.5630137040459372,0.00843106816,2.4689663999999985,0.0,0.5065435724796924,8526,1.0009551048278809,-36.90337867736817,-0.010889817646238953,0.9760761260986328,0.000200393472,0.1579345703125,0.013534412,0.2,406.11834716796875,938.4807739257812,10797,0.20574719999998933,0.6172415999999996,0.6172415999999996,0.20574719999998933,0.6172415999999996
0.07203839999999626,-0.00037403568135732147,-0.021130675925221727,49840128,2496.29226648,-0.36050003879938447,0.43220112515015774,-0.019230480800985866,-0.10490957846240202,-0.003760207334957244,0.0,0.0,2.724694603690558,-2.5236014786615537e-07,-1.7309203255301807e-06,-0.0013563368055555555,0.0,0.0,-0.027042499919418383,0.0,0.30208333333333337,0.0,0.0675998263888889,1.9999810944567638,0.0,0.0012933592631646411,-0.8018823782526695,-5.9440784231751465e-05,2704,-3.42537923921815e-09,-0.005436197916666715,0.0,0.0,-0.0167875954708004,0.6174719999999996,-0.19532302986496342,-0.026936646082303676,-0.09586547143300135,-0.22409587798511613,0.1,2190.47,-0.017533012292206804,0.03087359999999998,0.0,1.7676502111806967,5843,0.6835340800000008,0.3366335091166098,0.00842811904,2.4698879999999983,0.0,0.5042483028410051,8529,1.000947117805481,-36.903092002868654,-0.013549164775758982,0.9743503928184509,0.00020035660800000001,0.1368408203125,0.013273795,0.2,515.0642700195312,1048.4862396240235,10801,0.20582399999998932,0.6174719999999996,0.6174719999999996,0.20582399999998932,0.6174719999999996
0.07206527999999625,-0.00035530503314873835,-0.0198154453537344,49858560,2693.0516409500005,-0.32987268289039523,0.42211813454979696,-0.021722123843647093,-0.10256932080980276,-0.004008060589750863,0.0,0.0,2.64005215122982,-2.554499785164861e-07,-1.6393088849902484e-06,-0.0006239149305555555,0.0,0.0,-0.03643470261621958,0.0,0.302734375,0.0,0.05517578125,1.9999832925151486,0.0,0.0004966903546870373,-0.7954912881051146,-5.427382712331884e-05,2705,-3.6664150137891698e-09,-0.005208333333333378,0.0,0.0,-0.015739927543216427,0.6177023999999995,-0.17243113166895058,-0.013825359701106151,-0.09593097740956387,-0.23151378918807713,0.1,2348.77,-0.017997852778840594,0.030885119999999978,0.0,1.8337562495296749,5843,0.6835279360000008,0.37785674998104773,0.00842516992,2.470809599999998,0.0,0.5080405842815449,8532,1.00128173828125,-36.907399368286136,-0.014801392267690972,0.9736520051956177,0.00020031974400000003,0.1259765625,0.013275264,0.2,642.8855590820312,1140.457666015625,10805,0.2059007999999893,0.6177023999999995,0.6177023999999995,0.2059007999999893,0.6177023999999995
0.07209215999999626,-0.0003708854549101885,-0.020533932325274267,49876992,2523.21295418,-0.34228601766154815,0.37949997309356714,-0.02323203820602109,-0.10184572109616602,-0.003795904255934782,0.0,0.0,2.8912225685941277,-2.6457496502562624e-07,-1.7469913810757708e-06,-0.00891492986637685,0.0,0.0,-0.02085264681270399,0.0,0.3127170138888889,0.0,0.05262586805555555,1.9999822861516077,0.0,0.0015498407572347036,-0.7841904844225324,-5.872204531615362e-05,2706,-3.832108383475998e-09,-0.0049587673611111525,0.0,0.0,-0.01577392665484219,0.6179327999999995,-0.1743409858925988,-0.020725067086837683,-0.09545738968751881,-0.23902189835726972,0.1,2297.06,-0.017874120411819086,0.030896639999999975,3.363709159505864e-05,1.9376398171671225,5843,0.6835217920000008,0.2887317805421041,0.0084222208,2.471731199999998,0.0,0.5054025848678443,8535,1.0009355545043945,-36.9041841506958,-0.012870999530423432,0.9768060445785522,0.00020028287999999998,0.1517333984375,0.013290833,0.2,308.6215515136719,822.4773712158203,10809,0.2059775999999893,0.6179327999999995,0.6179327999999995,0.2059775999999893,0.6179327999999995
0.07211903999999625,-0.00035217187861360177,-0.019343625192030468,49895424,2535.5005697899996,-0.31852155600668713,0.38649760772463143,-0.023546212340891774,-0.10246820519069283,-0.0036964126131234596,0.0,0.0,2.907548364470566,-2.6173675468616005e-07,-1.701786560545337e-06,-0.002712673611111111,0.0,0.0,-0.030693178236498794,0.0,0.3072374131944444,0.0,0.058268229166666664,1.999983111108782,0.0,0.0010615922662602418,-0.7955811802673147,-5.564924867042563e-05,2707,-3.533871200799661e-09,-0.005121527777777821,0.0,0.0,-0.014726810274248115,0.6181631999999995,-0.1686394083026224,-0.024752703780086295,-0.09588150316194002,-0.24959566414043202,0.1,2285.5,-0.017612699278386754,0.030908159999999976,3.2551955276479325e-06,1.9564613715590065,5843,0.6835156480000009,0.27481347614998075,0.00841927168,2.472652799999998,0.0,0.5100116632114997,8538,1.001078486442566,-36.90477828979492,-0.014520834002178162,0.9751831293106079,0.000200246016,0.1428955078125,0.011977729,0.2,382.37738037109375,949.0469177246093,10813,0.20605439999998929,0.6181631999999995,0.6181631999999995,0.20605439999998929,0.6181631999999995
0.07214591999999624,-0.000364447134129613,-0.02014338849984436,49913856,2628.3754085,-0.3610861653911811,0.35087776258214826,-0.017874330508543368,-0.10463283870988319,-0.0033699715550743604,0.0,0.0,2.9764075735980784,-2.7088413318203306e-07,-1.820557768724301e-06,-0.005611028014552883,0.0,0.0,-0.027826216835283277,0.0,0.2984754774305556,0.0,0.038411458333333336,1.9999815018919105,0.0,0.001330242335262937,-0.788770157907773,-5.616696529809497e-05,2708,-3.445051192586962e-09,-0.0053059895833333795,0.0,0.0,-0.013627333098184556,0.6183935999999994,-0.1745377520681425,-0.03410829679831263,-0.09519662462077073,-0.25485726472442394,0.1,2360.95,-0.019114748303190363,0.030919679999999974,6.510400756572683e-06,2.015710252499243,5843,0.6835095040000008,0.18337041802244622,0.00841632256,2.4735743999999977,0.0,0.5065738845650121,8541,1.0012991428375244,-36.90760040283203,-0.014286210923455656,0.9774976372718811,0.000200209152,0.1294921875,0.011656112,0.2,366.2960205078125,783.0396545410156,10817,0.20613119999998927,0.6183935999999994,0.6183935999999994,0.20613119999998927,0.6183935999999994
