reward_terms/torque,curriculum/ctrl_drop_prob,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/stop,reward_terms/upright,time/fps,reward_terms/height,reward_terms/step_rate,reward_terms/coef_rate,reward_terms/action_rate,reward_terms/hip_roll,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,reward_terms/vz,reward_terms/energy,curriculum/ent_coef,curriculum/eff_scale,curriculum/stance_ratio,time/iterations,time/total_timesteps,time/time_elapsed,curriculum/sprint_dist_m,reward_terms/ang_xy,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/clearance,reward_terms/alive,reward_terms/stance,rollout/ep_rew_mean,reward_terms/time,reward_terms/overrun,reward_terms/lat_vel,reward_terms/foot_ahead,reward_terms/residual,reward_terms/angmom,reward_terms/motor_vel,reward_terms/air_time,train/value_loss,train/clip_range,train/std,train/clip_fraction,train/entropy_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/loss,train/policy_gradient_loss,train/n_updates
-0.03808610915787887,0.0,-1.8445956003334788e-05,-0.22740553666692032,0.0,-0.4324079372301603,4450,-0.04209059929035745,-0.009513346354166865,-0.9102940543878835,-0.14418438880748752,-0.15079226284952701,141.1,0.0,-0.5016751098056701,-0.33512208329671267,-0.004680665608217034,0.01,0.0507648,0.6383240960000001,662,12201984,2741,32.61472,-0.5895298800777445,0.0,-0.8790074880900689,0.1036746799033087,0.0,-0.0481617464999462,-135.15846956,-0.5,0.0,-6.488611092251509e-08,0.0,-0.0996133960979056,-0.25341571222462494,-0.0009900906853045916,0.00020453529173715247,0.01522063692100346,0.2,1.0031604766845703,0.29749755859375,-34.08953971862793,0.03929407,0.00026954112,0.47855257987976074,-0.36240077018737793,-0.01645241354126483,22889
-0.03967307864681701,0.0,0.0,-0.22924064267389355,0.0,-0.4166159635832218,4450,-0.040243666301751524,-0.009749348958333542,-0.9077892707696285,-0.14540309659714928,-0.14467824077564004,146.93,0.0,-0.49359241614584615,-0.3015334044838557,-0.004699312234263701,0.01,0.0508416,0.638306432,663,12220416,2745,32.62624,-0.6069346231871355,0.0,-1.0163439182109675,0.10059351537993104,0.0,-0.0462772216412968,-136.65010545,-0.5,0.0,-6.017013586780466e-08,0.0,-0.0992528318327371,-0.24550459580646267,-0.0009745117866632705,0.0003379987158243441,0.01059145894832909,0.2,1.0031040906906128,0.2654052734375,-34.089867210388185,0.032823578,0.00026949503999999997,0.4384459853172302,-0.37219884991645813,-0.019600864592939617,22893
-0.03847764218975397,0.0,0.0,-0.23091102309804265,0.0,-0.4073369419917743,4450,-0.04417295095293686,-0.009749348958333537,-0.9069115113956868,-0.1433476003690213,-0.14526150662956144,138.95,0.0,-0.5181892381350124,-0.31940847685966467,-0.0046094932748891,0.01,0.0509184,0.638288768,664,12238848,2749,32.63776,-0.5665430654431017,0.0,-0.8872896126473827,0.10047215927970254,0.0,-0.029110188830388954,-134.69615994000003,-0.5,0.0,-5.6863012878527037e-08,0.0,-0.09961877299260719,-0.24537304943057217,-0.0009563552174522868,0.00023383205795350173,0.008286042185500265,0.2,1.002967119216919,0.24525146484375,-34.08764533996582,0.0304205,0.00026944896,0.5179569721221924,-0.3766789734363556,-0.019122409750707448,22897
-0.0391782173108133,0.0,0.0,-0.23283332588949543,0.0,-0.4463832408516577,4450,-0.04386586692571118,-0.009285481770833522,-0.8985055164235702,-0.14545870634083805,-0.1524949347536252,139.57,0.0,-0.48874929286897145,-0.3239933077515183,-0.0047899494127380225,0.01,0.0509952,0.638271104,665,12257280,2753,32.64928,-0.5940453033087638,0.0,-0.8430720863905594,0.106026030036249,0.0,-0.03152882602957206,-134.83253647,-0.5,0.0,-6.919893794896654e-08,0.0,-0.09951439015930472,-0.2604326209917942,-0.0009991723857220058,0.0004448779638753169,0.004710473085287959,0.2,1.0025286674499512,0.24500732421875,-34.08399562835693,0.02894254,0.00026940288,-0.09377002716064453,-0.3817451298236847,-0.020739431458059697,22901
-0.03930683342043659,0.0,0.0,-0.23661010924025488,0.0,-0.43258582318312466,4450,-0.04695780026725765,-0.009562174479166867,-0.8977479618437739,-0.14361687478461907,-0.15067352157245598,149.79,0.0,-0.5020698619035842,-0.3204396342956351,-0.004710879917959039,0.01,0.051072,0.6382534400000001,666,12275712,2758,32.6608,-0.5850162103084648,0.0,-0.8731793407713476,0.10057445390436354,0.0,-0.04032768591898647,-137.40061821,-0.5,0.0,-5.884030865819214e-08,0.0,-0.09970292752379407,-0.28025941739977145,-0.0009659750462622524,0.00025716103199455474,0.004881704424042255,0.2,1.0029397010803223,0.27808837890625,-34.086031913757324,0.032806445,0.0002693568,-0.05753624439239502,-0.37856632471084595,-0.02185287809697911,22905
-0.037929466888502725,0.0,0.0,-0.21654235977726663,0.0,-0.4561834859032404,4450,-0.04358445828276807,-0.009220377604166854,-0.9108874334160897,-0.14559918600496066,-0.14618449101184583,135.72,0.0,-0.47862656542905935,-0.3319323196867449,-0.0046199469058110666,0.01,0.0511488,0.638235776,667,12294144,2762,32.67232,-0.5964871456757087,0.0,-0.9990656989816054,0.10349215677069584,0.0,-0.05039199299792243,-133.88808089,-0.5,0.0,-5.987060858221637e-08,0.0,-0.09931856189110438,-0.2950507015966778,-0.000952399586394015,0.0001388886238500062,0.01006054317113012,0.2,1.0031702518463135,0.2739501953125,-34.089084243774415,0.03582012,0.00026931072,-0.5284055471420288,-0.36470627784729004,-0.017686848901212214,22909
-0.03899209264825217,0.0,0.0,-0.23327274016474098,0.0,-0.4127000097409941,4450,-0.03885480807769823,-0.009586588541666871,-0.8887304823006268,-0.14607146884204927,-0.14362049010841493,141.21,0.0,-0.5086081473081431,-0.283279030749723,-0.004667921904269182,0.01,0.0512256,0.638218112,668,12312576,2766,32.683840000000004,-0.5839496403967567,0.0,-0.8828121052421622,0.09689732286217481,0.0,-0.028753717042954832,-135.25713331,-0.5,0.0,-5.7400191232049364e-08,0.0,-0.09922276593351659,-0.2551674304130257,-0.0009505291900014727,0.0002398000053492271,0.0030189455254003407,0.2,1.003383994102478,0.25069580078125,-34.09274177551269,0.031169891,0.00026926464,-0.834104061126709,-0.3757348358631134,-0.020421880908543244,22913
-0.03960060515686173,0.0,0.0,-0.20417167088490812,0.0,-0.4561177902016641,4451,-0.05197333891847208,-0.008707682291666834,-0.925413892802191,-0.1430352243868456,-0.15710868756670995,145.69,0.0,-0.47270191251232924,-0.3474603766954485,-0.004736945436010647,0.01,0.0513024,0.638200448,669,12331008,2770,32.69536,-0.611599259117112,0.0,-1.0251302872111423,0.10615839910743878,0.0,-0.04388737110009446,-136.33186271,-0.5,0.0,-5.923274905169686e-08,0.0,-0.09961853879571651,-0.2820290650306108,-0.0009732855105176305,0.0003683805439828171,0.0045711575192399325,0.2,1.002744436264038,0.26827392578125,-34.08500156402588,0.03286989,0.00026921856,-0.2987813949584961,-0.37844595313072205,-0.019891464652027936,22917
-0.03934281264060488,0.0,0.0,-0.21913636936089126,0.0,-0.43990074135079094,4451,-0.045294287086122535,-0.00918782552083352,-0.8866929820845385,-0.1441257564036044,-0.1541658808188092,141.46,0.0,-0.5036801239415327,-0.3190603934045446,-0.004724707918991963,0.01,0.0513792,0.6381827840000001,670,12349440,2774,32.70688,-0.6001662190739945,0.0,-0.8673146434424523,0.10453696630310963,0.0,-0.053815309794738364,-135.33089527,-0.5,0.0,-5.8095409095846086e-08,0.0,-0.09956569334114898,-0.273881049174431,-0.0009877862158597572,0.00019802483924043676,0.006549085257574916,0.2,1.003213882446289,0.28946533203125,-34.08836154937744,0.03440942,0.00026917248,0.2823804020881653,-0.3697357773780823,-0.017149154969956726,22921
-0.03862257316427967,0.0,0.0,-0.22733731405677776,0.0,-0.41559407305893803,4451,-0.04388333420643101,-0.009765625000000205,-0.8868971610443412,-0.14424274934825634,-0.1441176521888293,142.3,0.0,-0.5252335765337446,-0.33246260397348704,-0.004678427010267359,0.01,0.051456,0.63816512,671,12367872,2778,32.7184,-0.5953134992528357,0.0,-0.8463089087314164,0.10388433419041981,0.0,-0.03389054320515891,-135.54245017000002,-0.5,0.0,-6.008325005524115e-08,0.0,-0.09956511890302146,-0.2648032227177797,-0.0009694270197191404,0.0002267789871742328,0.005940594035200775,0.2,1.0033433437347412,0.259228515625,-34.09280090332031,0.033046894,0.0002691264,0.265567421913147,-0.37161242961883545,-0.019075039291055872,22925
-0.039108805690942765,0.0,-3.1331078692649804e-05,-0.23380340560329213,0.0,-0.44404118055953057,4451,-0.04428264942181976,-0.00871582031250017,-0.8940068372826855,-0.14279359668881947,-0.15444059708895216,134.34,0.0,-0.5028175725824726,-0.308036358727733,-0.004766965910470981,0.01,0.0515328,0.638147456,672,12386304,2782,32.72992,-0.6139942920170856,0.0,-0.8696296506119517,0.10023350193575539,0.0,-0.044802908033386886,-133.44716799,-0.5,0.0,-5.8448775162211594e-08,0.0,-0.09965974538160115,-0.2579318190827874,-0.0009985835284129366,0.00018337638013892702,0.005704857921227813,0.2,1.003553867340088,0.25670166015625,-34.092919921875,0.031285577,0.00026908031999999996,-1.972285270690918,-0.3602374196052551,-0.015091887314338238,22929
-0.038704261639066734,0.0,0.0,-0.21904393592333912,0.0,-0.42436654967376325,4451,-0.04617157156771581,-0.00927734375000019,-0.9039631034830555,-0.14526858237497803,-0.15277931175060616,140.07,0.0,-0.5009195631950318,-0.3357126678885567,-0.00466310931286501,0.01,0.0516096,0.638129792,673,12404736,2786,32.74144,-0.5764659756383851,0.0,-0.9279870844772835,0.10211119970420608,0.0,-0.052583704820347264,-134.97420563,-0.5,0.0,-6.100209681581328e-08,0.0,-0.09940695288969591,-0.24763746638708303,-0.0009615857621988141,0.0003363710097295956,0.021151656238362192,0.2,1.0036919116973877,0.27366943359375,-34.094681358337404,0.036257915,0.00026903424,0.5130400657653809,-0.3528134226799011,-0.01027783633908257,22933
-0.03960078680726045,0.0,0.0,-0.21657674604019117,0.0,-0.444505988180224,4451,-0.04147765175945011,-0.009220377604166854,-0.8963149112307052,-0.14326921445245022,-0.15122906294560415,140.86,0.0,-0.48262338566745033,-0.3130842187316631,-0.00467748052474047,0.01,0.0516864,0.6381121280000001,674,12423168,2790,32.75296,-0.5812885621100821,0.0,-0.8888280957446247,0.10264597909407057,0.0,-0.030834715635571847,-135.16551262000002,-0.5,0.0,-6.74017256972904e-08,0.0,-0.09978490674857268,-0.28788776182028875,-0.0009484193900654958,0.0003689229585385571,0.002963222801918164,0.2,1.0030666589736938,0.2559814453125,-34.09115715026856,0.028990507,0.00026898816,-1.6193804740905762,-0.37972357869148254,-0.020020183478482067,22937
-0.03955669555200981,0.0,0.0,-0.22658293418337053,0.0,-0.42013459616681986,4451,-0.04151600109687325,-0.00992024739583355,-0.8902316808935606,-0.1428124059417303,-0.15608959727927463,134.39,0.0,-0.49797744086776036,-0.3200701884445115,-0.004711614894371207,0.01,0.0517632,0.638094464,675,12441600,2795,32.76448,-0.5785689335592177,0.0,-0.7744445807665881,0.10628192395950067,0.0,-0.042769881207750694,-133.55646510999998,-0.5,0.0,-5.527280924655294e-08,0.0,-0.09949477319766926,-0.26976622396346844,-0.0009587906002055202,0.00039116696765025455,0.004730877699330449,0.2,1.003321647644043,0.26983642578125,-34.09062519073486,0.031162253,0.00026894208,-0.37410151958465576,-0.37031689286231995,-0.01718175972928293,22941
-0.039805777227356086,0.0,0.0,-0.22344155590562162,0.0,-0.44797076351463694,4451,-0.045019734939495945,-0.009285481770833525,-0.9046750967304052,-0.14446035380192018,-0.15225453811700057,149.22,0.0,-0.5008087136424187,-0.32280201508180606,-0.004779288401753835,0.01,0.05184,0.6380768,676,12460032,2799,32.775999999999996,-0.6085795745330107,0.0,-0.8391507499098403,0.10381101132336579,0.0,-0.0406237492450039,-137.13259784,-0.5,0.0,-6.094896345512626e-08,0.0,-0.10000179995531563,-0.2809134092717298,-0.0009868624836723264,0.00027831979807362787,0.0028559705126099287,0.2,1.0031968355178833,0.25306396484375,-34.09029064178467,0.030531537,0.00026889599999999997,-1.2918274402618408,-0.37233030796051025,-0.019597629364579917,22945
-0.039658876797475165,0.0,-6.103393388912082e-06,-0.21153957832514197,0.0,-0.4432440032701993,4451,-0.04535901682948477,-0.009000651041666847,-0.9111106559525708,-0.14434146823776295,-0.15979185849379604,155.49,0.0,-0.48767407753970166,-0.3293505510442194,-0.004749234341591333,0.01,0.0519168,0.638059136,677,12478464,2803,32.78752,-0.604191476125413,0.0,-0.9866647201520649,0.10618791852108173,0.0,-0.04439686680293667,-138.83064184000003,-0.5,0.0,-6.212318279639239e-08,0.0,-0.09985882964285547,-0.2898160246051177,-0.000975623118220761,0.0003770610977274676,0.020274094492197036,0.2,1.0035885572433472,0.28551025390625,-34.09220848083496,0.036200218,0.00026884992,0.379563570022583,-0.3643019199371338,-0.014046370657160879,22949
-0.038788451359233096,0.0,0.0,-0.22336535485438513,0.0,-0.40937773737517325,4451,-0.039362523509364415,-0.00935872395833353,-0.882076230191593,-0.14191025555291426,-0.15017549990141957,145.95,0.0,-0.5013972321486762,-0.31346437371203717,-0.004738134081390629,0.01,0.0519936,0.638041472,678,12496896,2807,32.79904,-0.5959771203685991,0.0,-0.8556398870889264,0.10396738309872205,0.0,-0.04460958390174014,-136.41691678,-0.5,0.0,-5.620302779277576e-08,0.0,-0.09957954375027495,-0.27814872174115174,-0.0009945446931989622,0.00029513841986449226,0.006675173365511,0.2,1.0033886432647705,0.2618408203125,-34.09286632537842,0.032167178,0.00026880383999999997,0.33102554082870483,-0.3706704080104828,-0.018345719738863408,22953
-0.040888287608140055,0.0,0.0,-0.23145060985875,0.0,-0.45063041118345537,4451,-0.0375140628562262,-0.010400390625000233,-0.8821494642133832,-0.14517149100524718,-0.15667285659720306,142.98,0.0,-0.5309075635888116,-0.2911390420197961,-0.004963006647118508,0.01,0.0520704,0.638023808,679,12515328,2811,32.81056,-0.614008714239319,0.0,-0.7180441979403551,0.10154225001518251,0.0,-0.04651353103249684,-135.64550702999998,-0.5,0.0,-5.828216118649863e-08,0.0,-0.09921122347533058,-0.2688755883744163,-0.0010258710157662653,0.0004882805967806942,0.0050766984932124615,0.2,1.0028529167175293,0.25517578125,-34.08746395111084,0.030634057,0.00026875776,-0.02094745635986328,-0.37519004940986633,-0.021408206829801203,22957
-0.04022955171154713,0.0,0.0,-0.22008725950255437,0.0,-0.4330693964745537,4451,-0.04216888896503578,-0.009130859375000187,-0.8999665994085844,-0.1438057676379241,-0.15352939781656774,149.85,0.0,-0.49088444272400067,-0.32778243476384433,-0.004791309385341958,0.01,0.0521472,0.638006144,680,12533760,2815,32.82208,-0.5926151149001333,0.0,-0.8840044035058168,0.10643382216069255,0.0,-0.039899929661344785,-137.41584277,-0.5,0.0,-6.322275818073608e-08,0.0,-0.09975386508210046,-0.277219046423021,-0.0009698463728802237,0.00038031625768376724,0.014243726152926683,0.2,1.0031590461730957,0.2676513671875,-34.08668117523193,0.03524836,0.00026871168,-0.0009932518005371094,-0.3712449073791504,-0.017509993526618927,22961
-0.039096867356271804,0.0,0.0,-0.2124239861154517,0.0,-0.4417919889483905,4451,-0.04743302590883723,-0.009049479166666853,-0.9076661441608993,-0.1450369486061457,-0.1575548294098688,158.62,0.0,-0.46817127782564744,-0.33762290293719416,-0.004771708234110675,0.01,0.052224,0.63798848,681,12552192,2819,32.8336,-0.5840451927791088,0.0,-0.9820711714232944,0.10341191344315391,0.0,-0.050042807148178124,-139.58503118999997,-0.5,0.0,-5.98527768528381e-08,0.0,-0.09963151645344455,-0.2840710407947626,-0.0010067950375694454,0.0002539057782592459,0.0066905162995681165,0.2,1.0032892227172852,0.2776123046875,-34.09332160949707,0.032403313,0.0002686656,-0.741124153137207,-0.3778018653392792,-0.020276196883060038,22965
-0.03898872224639913,0.0,0.0,-0.21744690391181928,0.0,-0.4495927145349177,4451,-0.047193739470812734,-0.00919596354166685,-0.928510613174421,-0.1423454215462933,-0.16345320753962192,146.88,0.0,-0.4786128587259879,-0.350904126013453,-0.004805185021514943,0.01,0.0523008,0.637970816,682,12570624,2823,32.84512,-0.5769551811087846,0.0,-0.9226981856320613,0.10564189337951717,0.0,-0.0728805637440801,-136.58645263,-0.5,0.0,-5.6414310096714603e-08,0.0,-0.10030160283558215,-0.2864713332977575,-0.00100956424451418,0.00029025556998223893,0.005591474566608667,0.2,1.0028373003005981,0.25823974609375,-34.085606002807616,0.034443032,0.00026861952,-0.38192760944366455,-0.37735193967819214,-0.01832453840179369,22969
-0.03933496193100004,0.0,0.0,-0.22692987995094283,0.0,-0.4304429543835505,4451,-0.0406648195968492,-0.009163411458333522,-0.8969668157407867,-0.14345329442918012,-0.15289855496484386,142.33,0.0,-0.5115848984513014,-0.29310207318544945,-0.004817335007008857,0.01,0.0523776,0.637953152,683,12589056,2827,32.85664,-0.578549012846934,0.0,-0.8691853579461609,0.10028093838577111,0.0,-0.046651184651083415,-135.53198898000002,-0.5,0.0,-6.126881735399601e-08,0.0,-0.09994262113505618,-0.28138045676020534,-0.0010388399164725146,0.0004231765730461727,0.015167284058406949,0.2,1.0029009580612183,0.27601318359375,-34.08633537292481,0.033754196,0.00026857344,0.4749765992164612,-0.368805468082428,-0.0187345803482458,22973
-0.0392937581601764,0.0,0.0,-0.2145471993425516,0.0,-0.46105066573532266,4451,-0.04899155836163442,-0.009090169270833514,-0.9118694045410218,-0.1422389046441889,-0.16197431522482453,161.2,0.0,-0.48849946067512584,-0.3250944858948321,-0.004846577465031779,0.01,0.0524544,0.637935488,684,12607488,2831,32.86816,-0.592697780026648,0.0,-0.9872955844546163,0.1033770355948079,0.0,-0.05035604801050971,-140.2215075,-0.5,0.0,-6.467352973796585e-08,0.0,-0.1001063089468951,-0.30887968551087236,-0.0010098000616326048,0.0003347433198036419,0.006719138787593693,0.2,1.0031696557998657,0.27752685546875,-34.08870143890381,0.03362146,0.00026852736,-0.510252833366394,-0.37301546335220337,-0.016483366198372096,22977
-0.04006800826032844,0.0,0.0,-0.21506328867813757,0.0,-0.45809203502505624,4452,-0.04411038627560093,-0.009733072916666871,-0.9078690216202491,-0.14206728011397227,-0.15018349404529632,145.02,0.0,-0.48455575055432987,-0.3214118537193134,-0.0048879423125367215,0.01,0.0525312,0.637917824,685,12625920,2835,32.87968,-0.6089728011882541,0.0,-0.9063624941584228,0.10663809237555803,0.0,-0.04491989575959623,-136.20694325,-0.5,0.0,-5.68312523558708e-08,0.0,-0.09973400080785891,-0.2955873917957636,-0.0010152333307735394,0.0003607850909853975,0.008064306317828595,0.2,1.0029851198196411,0.3020263671875,-34.08797740936279,0.03583484,0.00026848128,0.2850927710533142,-0.37546059489250183,-0.01771099620964378,22981
-0.0406107841180603,0.0,0.0,-0.2229865384122568,0.0,-0.4603818864254404,4452,-0.039150317989685296,-0.009261067708333523,-0.9235416356417012,-0.14310008744196243,-0.15602539702320886,146.56,0.0,-0.5098939441559591,-0.3172827349596733,-0.0049133964228561195,0.01,0.052608,0.63790016,686,12644352,2840,32.8912,-0.6047198402155978,0.0,-0.8797031761211467,0.10088219125103295,0.0,-0.03968490795150544,-136.58471717,-0.5,0.0,-6.058140390892924e-08,0.0,-0.10012562982521284,-0.29450088485037756,-0.0010111774888057715,0.0002777774126217183,0.0034206677111797033,0.2,1.0025880336761475,0.27567138671875,-34.08329067230225,0.030164078,0.0002684352,0.35496920347213745,-0.37790244817733765,-0.018632501014508307,22985
-0.04146845974798534,0.0,0.0,-0.22111125722472488,0.0,-0.39941459988384936,4452,-0.04263838003128233,-0.009415690104166858,-0.9079063670879992,-0.14277320662546522,-0.1602804545697069,151.2,0.0,-0.5063073286162179,-0.2935204223912248,-0.004871213900078164,0.01,0.0526848,0.637882496,687,12662784,2844,32.90272,-0.6055246932477258,0.0,-0.8556520066097136,0.09958307068855952,0.0,-0.05627908708428765,-137.72922045,-0.5,0.0,-5.57695615056669e-08,0.0,-0.10003889957201402,-0.27800455737612295,-0.0009820946242466684,0.00042968703201040626,0.00484657478518784,0.2,1.0030419826507568,0.25433349609375,-34.08680934906006,0.03138999,0.00026838911999999996,-1.2990527153015137,-0.377018004655838,-0.01918154302984476,22989
-0.04073389467341035,0.0,0.0,-0.21834625255973844,0.0,-0.46092228840076505,4452,-0.04253379423902225,-0.00913899739583352,-0.9069019632076672,-0.14403597961922252,-0.15577478705947284,144.49,0.0,-0.4769606644494385,-0.32250866659822536,-0.004810359606934448,0.01,0.0527616,0.637864832,688,12681216,2848,32.91424,-0.573871126551317,0.0,-0.845261594816121,0.10108903270135142,0.0,-0.05652593856728142,-135.95293985,-0.5,0.0,-5.98201468145963e-08,0.0,-0.10000718007037437,-0.2933442583559385,-0.0009729591980364062,0.00028428783601460356,0.006008877302519977,0.2,1.003152847290039,0.25791015625,-34.088878059387206,0.03144633,0.00026834304,-0.9772238731384277,-0.3762529194355011,-0.020050780195742846,22993
-0.04075691859652744,0.0,0.0,-0.2165077908284736,0.0,-0.444330445896541,4452,-0.042684672673693747,-0.008984375000000183,-0.9104317533667897,-0.1416287674712365,-0.1626125827102494,147.31,0.0,-0.49791982121240186,-0.31269925802261866,-0.004946245249217602,0.01,0.0528384,0.637847168,689,12699648,2852,32.92576,-0.5829893204437273,0.0,-0.8198864178208785,0.1003011371736981,0.0,-0.06395582132234255,-136.75157323000002,-0.5,0.0,-5.478768715828411e-08,0.0,-0.1005882566902589,-0.31121730312823565,-0.0010285979202533813,0.00028048994136042893,0.018614274356514214,0.2,1.0034239292144775,0.3009765625,-34.091579055786134,0.035450377,0.00026829696,0.45743948221206665,-0.3566376566886902,-0.01163105396553874,22997
-0.03955634580265359,0.0,0.0,-0.2299653253201711,0.0,-0.41776754245224273,4452,-0.04312487702525139,-0.009391276041666863,-0.873760524191612,-0.1405243524350111,-0.15762768485267611,142.45,0.0,-0.5206514736058457,-0.3120530938887999,-0.004901419668888847,0.01,0.0529152,0.637829504,690,12718080,2856,32.93728,-0.5613139668206173,0.0,-0.8349630138805479,0.09952200372187155,0.0,-0.03878869744131905,-135.55793767,-0.5,0.0,-5.8957549918291324e-08,0.0,-0.10006551341736207,-0.261473024520061,-0.0010331972017464076,0.00028048997693177726,0.009131116350181401,0.2,1.0031877756118774,0.28310546875,-34.09173431396484,0.031407125,0.00026825088,0.09036237001419067,-0.36963048577308655,-0.017655165237374603,23001
-0.04049343067687263,0.0,0.0,-0.22286619145353276,0.0,-0.4317029796938492,4452,-0.044180674719791695,-0.009521484375000201,-0.8882549563048409,-0.1405337377048828,-0.16593028735625875,141.64,0.0,-0.5047171631572609,-0.31500333196565566,-0.004903080824122483,0.01,0.052992,0.63781184,691,12736512,2860,32.9488,-0.592538655133243,0.0,-0.8480398327379196,0.1032420994751532,0.0,-0.059867724187657415,-135.29091322,-0.5,0.0,-6.117369854138695e-08,0.0,-0.10057689320943072,-0.2899265727571798,-0.0010230135928575087,0.00020616285231274864,0.006050355127081275,0.2,1.0030734539031982,0.25845947265625,-34.089437294006345,0.031443752,0.00026820479999999997,-0.9758861064910889,-0.3749356269836426,-0.01891615733038634,23005
-0.038957885493460666,0.0,0.0,-0.222049970359773,0.0,-0.43117326452427857,4452,-0.043452358665094885,-0.009537760416666865,-0.8880786730069433,-0.13926358474641867,-0.16090226083627496,134.34,0.0,-0.5058770129499233,-0.31628876562436975,-0.004860286911258363,0.01,0.0530688,0.637794176,692,12754944,2864,32.96032,-0.5740642152578198,0.0,-0.8770377519046276,0.10638012689136675,0.0,-0.05959031118084776,-133.53800597999998,-0.5,0.0,-5.5003084816030416e-08,0.0,-0.10026801293251361,-0.27219365205660073,-0.0010069997481378643,0.00025499082079881593,0.009867052966728806,0.2,1.002898097038269,0.28876953125,-34.08618698120117,0.033257455,0.00026815872,0.37928611040115356,-0.37089934945106506,-0.0191665064310655,23009
-0.039368154003629204,0.0,-5.126913310959935e-05,-0.2116879736405116,0.0,-0.43629474942714486,4452,-0.04460266496283469,-0.008878580729166844,-0.893832580156848,-0.14184762322424446,-0.1534155520098715,153.62,0.0,-0.473388639464593,-0.31240230546969194,-0.004805893706320648,0.01,0.0531456,0.6377765120000001,693,12773376,2868,32.97184,-0.5800698993558486,0.0,-0.8614580222858899,0.10157956379047138,0.0,-0.047414503751284844,-138.31798238,-0.5,0.0,-5.475896659379569e-08,0.0,-0.10010156052266145,-0.28486171992892956,-0.0009929196133081914,0.0002473955359568612,0.005426448187790811,0.2,1.003334403038025,0.26405029296875,-34.091640663146975,0.034766596,0.00026811264000000003,0.3907507061958313,-0.3755394220352173,-0.02109506679698825,23013
-0.04081220118173284,0.0,0.0,-0.2158905262396179,0.0,-0.4568506958617065,4452,-0.046895557955033224,-0.009236653645833516,-0.8874358217728652,-0.14156268677524952,-0.1513160289735195,145.49,0.0,-0.49113061470357255,-0.32067303064491465,-0.004949339753200235,0.01,0.0532224,0.637758848,694,12791808,2872,32.98336,-0.5921575174054855,0.0,-0.8431993846505242,0.10714223603057721,0.0,-0.043861066702951104,-136.27270381999998,-0.5,0.0,-5.711664427819633e-08,0.0,-0.10021213562407821,-0.31254069278825314,-0.000992975144993443,0.0006363924670343598,0.004603147599846124,0.2,1.0034663677215576,0.261865234375,-34.09329776763916,0.03345018,0.00026806656,0.1626800298690796,-0.37620553374290466,-0.021105882641859353,23017
-0.039721539575262185,0.0,0.0,-0.21821832160122615,0.0,-0.4244704020589589,4452,-0.04424568239062338,-0.009464518229166862,-0.8924611678777702,-0.14047436130152055,-0.1569929482547812,144.35,0.0,-0.4889586640930666,-0.3043291743493235,-0.004867765135605941,0.01,0.0532992,0.637741184,695,12810240,2877,32.99488,-0.5751012872717595,0.0,-0.8763287482767458,0.10218572368425298,0.0,-0.044537491982169886,-135.98323235,-0.5,0.0,-5.729971864079909e-08,0.0,-0.10026052157653947,-0.2565911521863578,-0.0009964175819956362,0.00036187004944723513,0.007487330678850412,0.2,1.0029802322387695,0.26260986328125,-34.08818378448486,0.03448843,0.00026802048,-0.06047165393829346,-0.3677920997142792,-0.019593986368272455,23021
-0.040200104616586164,0.0,0.0,-0.21610340837968994,0.0,-0.4595469770014454,4452,-0.04467955583930377,-0.008707682291666831,-0.9047076199504596,-0.14149345625989454,-0.1585142182149037,154.85,0.0,-0.48199278624769093,-0.3251186091677605,-0.00489787879046913,0.01,0.053376,0.63772352,696,12828672,2881,33.0064,-0.6049323786929862,0.0,-0.8712742870989207,0.1027785814942303,0.0,-0.058306637911581624,-138.52594016,-0.5,0.0,-5.881732129769711e-08,0.0,-0.10014842385005501,-0.28100821986212415,-0.0010151697995798225,0.00033582849816108745,0.008511069300584494,0.2,1.0029977560043335,0.27254638671875,-34.08815441131592,0.032488547,0.0002679744,0.3260093927383423,-0.37820976972579956,-0.019967644172720612,23025
-0.04147916658029081,0.0,0.0,-0.21062414167196747,0.0,-0.40062928074770054,4452,-0.03978988892922755,-0.009578450520833537,-0.8716561671316068,-0.13867315563986782,-0.1565329913775727,142.03,0.0,-0.5288488974290251,-0.2895129870049601,-0.005119521875380026,0.01,0.0534528,0.6377058560000001,697,12847104,2885,33.017920000000004,-0.5784585559606596,0.0,-0.7017469797835009,0.10283130374659619,0.0,-0.03832264705713009,-135.40175958,-0.5,0.0,-5.5435661594939295e-08,0.0,-0.10038201618271529,-0.2585608510595825,-0.0010587374454451262,0.00031249941740598943,0.015408579772338272,0.2,1.0028345584869385,0.27205810546875,-34.0850191116333,0.032093007,0.00026792832,0.5317957401275635,-0.36598891019821167,-0.016949079826008528,23029
