reward_terms/torque,reward_terms/hip_roll,curriculum/eff_scale,reward_terms/motor_vel,reward_terms/stance,reward_terms/foot_slip,reward_terms/height,rollout/ep_len_mean,time/time_elapsed,reward_terms/stance_time,reward_terms/assist_pen,reward_terms/air_time,reward_terms/energy,time/fps,reward_terms/stop,reward_terms/alive,reward_terms/action_rate,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/ang_xy,reward_terms/upright,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/angmom,curriculum/stance_ratio,time/iterations,rollout/ep_rew_mean,time/total_timesteps,reward_terms/time,reward_terms/vz,reward_terms/coef_rate,reward_terms/clearance,reward_terms/residual,reward_terms/fwd_speed,curriculum/ent_coef,train/explained_variance,train/value_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/std,train/approx_kl,train/loss
-0.03985642474674597,-0.33107468826016034,0.031104,-7.902189174144558e-05,-0.024700038454361407,-0.9408061164378001,-0.08706376913458319,4284.37,1670,-0.006641276125770269,0.0,0.0008349594588960625,-0.0013167562206249418,4480,0.001564037629728089,0.0,-0.14313875881848137,-0.49282751090338234,-7.085353110998184e-08,-7.079676207909136e-06,-8.977570938425417e-07,29.665599999999998,-0.014478471559154818,0.0,0.64284608,406,-585.57928645,7483392,-0.5,-0.5335531847870423,-1.4675793771213532,0.0793680830938448,-0.09096480313932273,1.3390975041034732,0.01,0.9893606305122375,6.145289397239685,0.11278076171875,0.00029751167999999997,-34.06314353942871,-0.020996198302600532,1620,0.2,1.0009050369262695,0.011160926,2.5438954830169678
-0.041095636959974875,-0.3404082529363889,0.0311808,-7.831202052974253e-05,-0.0394528764472331,-0.9430511585215223,-0.08836548281786794,4045.18,1674,-0.0057969643142617615,0.0,0.0006998683578179529,-0.0013049692965246707,4481,0.0022469227906827135,0.0,-0.14071424257139434,-0.49431552689731945,-6.358239867540838e-08,-6.79557719055541e-06,-9.485237413820137e-07,29.677120000000002,-0.06273179115053307,0.0,0.6428284160000001,407,-544.77599882,7501824,-0.5,-0.5432616181415957,-1.4773361370176912,0.09020069329596778,-0.09166383282518864,1.385858228149609,0.01,0.969506561756134,12.481522703170777,0.10211181640625,0.000297505536,-34.063147735595706,-0.014342048461548984,1624,0.2,1.0009342432022095,0.009978248,4.498486042022705
-0.04166976284366383,-0.3481036586658249,0.0312576,-8.146558493875461e-05,-0.03574131553613181,-0.8837315978602134,-0.09243825503789771,3843.18,1678,-0.001921920674956507,0.0,0.0009982621251967633,-0.0013356544150710235,4481,0.0029061868670365457,0.0,-0.14255494936969346,-0.4486395542334944,-6.573863431980745e-08,-7.323640533754597e-06,-9.193415601902634e-07,29.68864,-0.1111111111111111,0.0,0.642810752,408,-518.90306437,7520256,-0.5,-0.5906906575666024,-1.4615684999537695,0.09358618758884213,-0.0914659936830528,1.3461075705415295,0.01,0.9599812626838684,14.94768648147583,0.076318359375,0.00029749939199999996,-34.06263828277588,-0.012634280521888286,1628,0.2,1.0007871389389038,0.0084942635,6.0741777420043945
-0.039114066764491,-0.3136897099306924,0.0313344,-8.074564808325656e-05,-0.025639833930568418,-0.8897575064843171,-0.08586653880146596,3764.86,1681,-0.0015167833124804827,0.0,0.0008832448576059607,-0.001318837638870378,4481,0.007434737986132683,0.0,-0.14485624733024643,-0.422405091401905,-6.088549394910499e-08,-7.321762654723229e-06,-8.655267724194797e-07,29.70016,-0.15891855086704754,0.0,0.642793088,409,-505.12278749000006,7538688,-0.5,-0.5541964900660058,-1.4701069908488802,0.08356403040173642,-0.0903210776909897,1.2436399839509373,0.01,0.9750177264213562,11.600931882858276,0.125390625,0.000297493248,-34.067728233337405,-0.020943453756626696,1632,0.2,1.0013842582702637,0.01304959,4.667263031005859
-0.040743591208435355,-0.3414752447178925,0.0314112,-8.108517621883633e-05,-0.024705232067952776,-0.8733404053904396,-0.09266306558573315,3875.14,1685,-0.0022534086246095183,0.0,0.0009651675128326234,-0.001335402457122448,4482,0.006340392441572593,0.0,-0.14525327743137334,-0.41026227494137285,-7.110977848054377e-08,-7.17346179274737e-06,-8.84253023643545e-07,29.71168,-0.16571470071501088,0.0,0.642775424,410,-523.8480930400001,7557120,-0.5,-0.5848823330062798,-1.46692313050608,0.09093294353175585,-0.09045644326408703,1.3007405235015412,0.01,0.9763487577438354,14.25453324317932,0.096484375,0.000297487104,-34.06489143371582,-0.014532881253398956,1636,0.2,1.0010805130004883,0.00932727,6.885146617889404
-0.04051990309097398,-0.3269449958373621,0.031488,-8.156291118089059e-05,-0.017275238709705223,-0.8443014217013975,-0.09030210429742101,3790.87,1689,-0.0068370051659359075,0.0,0.0009662525586059524,-0.001307495397884768,4482,0.007470900343784474,0.0,-0.1448876711992688,-0.43173238561212096,-7.013416009908085e-08,-7.465516992795228e-06,-8.729383637211803e-07,29.7232,-0.08024764958966212,0.0,0.6427577600000001,411,-518.5557041500001,7575552,-0.5,-0.5705264098420202,-1.466838623697078,0.08733710914860075,-0.09033158998230618,1.1288907358745215,0.01,0.9843225479125977,8.978878140449524,0.10904541015625,0.00029748096,-34.06682662963867,-0.018374036566819997,1640,0.2,1.001312017440796,0.012264332,3.214529514312744
-0.04175524622717997,-0.3500899672235582,0.0315648,-8.11950623850831e-05,-0.035048246703484824,-0.9159320079314468,-0.09192699884181015,3906.81,1693,-0.004806162331887107,0.0,0.0009130841612608896,-0.001356081735242481,4482,0.0018257990820569915,0.0,-0.14040274776485495,-0.4834639934513152,-6.44266965034397e-08,-7.038561277201741e-06,-9.180405027626605e-07,29.73472,-0.10277182405638279,0.0,0.642740096,412,-528.34596818,7593984,-0.5,-0.5775185846213521,-1.4641023117782466,0.09762540232882647,-0.09141028844768834,1.3971179773323865,0.01,0.9824238419532776,9.202245593070984,0.119140625,0.000297474816,-34.07006549835205,-0.019759562239050864,1644,0.2,1.0014307498931885,0.011256747,3.9712979793548584
-0.042308770361143895,-0.34601369754529887,0.0316416,-8.004813877132167e-05,-0.04037150673412185,-0.9183170991392046,-0.08929040291540882,3890.1,1697,-0.008175843348403255,0.0,0.0010660787908515583,-0.0013307504154761902,4483,0.004108499899153216,0.0,-0.13873343070998717,-0.44531747097718566,-6.215765275878456e-08,-7.0435158467904745e-06,-9.323380226295548e-07,29.74624,-0.1111111111111111,0.0,0.642722432,413,-526.92434256,7612416,-0.5,-0.5680267169619467,-1.4547410318841232,0.09443569287468971,-0.0917462825155065,1.2696750174770852,0.01,0.971858024597168,10.774776387214661,0.11387939453125,0.000297468672,-34.068441772460936,-0.01484116124920547,1648,0.2,1.0012667179107666,0.010713653,3.5238919258117676
-0.04152044351512508,-0.35157848465756125,0.0317184,-8.142027927638037e-05,-0.02379866335020009,-0.9209165919303653,-0.08244719353854559,4061.49,1701,-0.006060100516252633,0.0,0.0009510615911696934,-0.001343741660593826,4483,0.003933193765056421,0.0,-0.14059598944986537,-0.45875432538206806,-6.554680399845385e-08,-6.843281642595853e-06,-9.406667588072289e-07,29.75776,-0.06005795363375131,0.0,0.642704768,414,-545.0271751900001,7630848,-0.5,-0.5507678304455911,-1.4674333703508646,0.0983649074989196,-0.09215892476650413,1.5064142764514474,0.01,0.984765350818634,7.590383315086365,0.09228515625,0.00029746252799999997,-34.066538619995114,-0.017954323848243803,1652,0.2,1.0010179281234741,0.010271601,2.677367925643921
-0.042746263563091955,-0.3303781432158228,0.0317952,-8.040609746917393e-05,-0.04778320435803811,-0.8937093008548729,-0.08953654111147741,4120.81,1705,-0.002415080553166465,0.0,0.001004772525953336,-0.0013169889908307688,4483,0.003468073568983372,0.0,-0.14098245759025496,-0.4505224115762379,-5.870717913128701e-08,-7.063405976756022e-06,-9.331149630367236e-07,29.769280000000002,-0.1758260642416195,0.0,0.6426871040000001,415,-549.97414125,7649280,-0.5,-0.5520756439295958,-1.4677103976629513,0.096011452487549,-0.09160410555871426,1.311895709696104,0.01,0.9856381416320801,6.855575776100158,0.1411865234375,0.000297456384,-34.06767539978027,-0.020630575658287853,1656,0.2,1.0012534856796265,0.01344094,2.7884535789489746
-0.039479195351016044,-0.3465550430847418,0.031872,-8.442707648710981e-05,-0.024239043260566782,-0.8790436172692742,-0.08498462121958822,4175.47,1709,-0.0019258537375005996,0.0,0.0010215909925237712,-0.001329886464550842,4484,0.0053321749312966625,0.0,-0.14348067514303675,-0.43217684473016366,-6.23897544749847e-08,-7.355274755224264e-06,-8.950317425911046e-07,29.7808,-0.2222222222222222,0.0,0.64266944,416,-554.35789441,7667712,-0.5,-0.5748163862658552,-1.474844641298968,0.09594178680289304,-0.09082098246521494,1.47701088384802,0.01,0.9795876741409302,9.69094488620758,0.11085205078125,0.00029745024,-34.06671657562256,-0.013196065078955144,1660,0.2,1.0011353492736816,0.0094176065,2.961111545562744
-0.0415950327152693,-0.3513444547607074,0.0319488,-8.371003866583022e-05,-0.023599512309770507,-0.8594851120598576,-0.09215021730195394,4368.71,1713,-0.0010959125534605442,0.0,0.001120874816681155,-0.0013870122597769046,4484,0.00722212726890046,0.0,-0.143044172699592,-0.44747852962714063,-7.11567858071056e-08,-7.043861375288651e-06,-9.002935182490435e-07,29.79232,-0.13444010416666666,0.0,0.642651776,417,-575.43786293,7686144,-0.5,-0.6072521970030564,-1.4658582245888745,0.09757557784156132,-0.09125497978906896,1.3303530462536344,0.01,0.9793576002120972,10.859421586990356,0.10030517578125,0.000297444096,-34.0684700012207,-0.014733960467856378,1664,0.2,1.001230239868164,0.008499159,4.0823211669921875
-0.04355380177514,-0.35213999754756187,0.0320256,-8.189563607077835e-05,-0.021733411005091057,-0.8285090639433617,-0.09656490523802959,4515.12,1717,-0.003592517254421384,0.0,0.0014691815433454597,-0.0013274563921698676,4484,0.0009839383570312778,0.0,-0.14178870307240296,-0.4640252252538662,-6.84280910856013e-08,-7.181568991234127e-06,-9.170504243254508e-07,29.80384,-0.08702256944444445,0.0,0.642634112,418,-591.7936355500001,7704576,-0.5,-0.6304769800132144,-1.4651736352030034,0.11516301247189276,-0.09158903541515237,1.4088372166088685,0.01,0.9799405932426453,8.640232944488526,0.08974609375,0.000297437952,-34.06650390625,-0.018904452794231474,1668,0.2,1.0010402202606201,0.009144301,2.640134811401367
-0.041596069639437044,-0.35415540169472026,0.0321024,-8.437770791333309e-05,-0.021951644518881205,-0.9000539149705014,-0.08769078779528244,4564.44,1721,-0.0028740635849923515,0.0,0.0010476327346016963,-0.0013852006327854497,4485,0.0028845905583842995,0.0,-0.14353627539533184,-0.458757859295354,-6.628653790294982e-08,-7.106045795348579e-06,-9.122562794068645e-07,29.81536,0.0,0.0,0.6426164480000001,419,-594.82798978,7723008,-0.5,-0.5563813310556222,-1.4755978631795248,0.0987564314905457,-0.09138705062637062,1.564797037798994,0.01,0.9804669618606567,6.609706282615662,0.13121337890625,0.000297431808,-34.066922950744626,-0.01691115417634137,1672,0.2,1.0011553764343262,0.0129687395,2.0946247577667236
-0.04182561360624744,-0.3484129890432131,0.0321792,-8.2899073185591e-05,-0.025320234810577665,-0.921754005157939,-0.08778222538537703,4517.99,1725,-0.005532615486622995,0.0,0.0007948118662979039,-0.0013712112391537747,4485,0.004057248158745483,0.0,-0.14260693973515176,-0.44082758962572616,-7.0254305631896e-08,-7.044441163164467e-06,-9.133152270013162e-07,29.82688,-0.008834466282286856,0.0,0.642598784,420,-591.4037073600001,7741440,-0.5,-0.5553390635224351,-1.4577315848163752,0.08770850161178805,-0.09123360030709865,1.4056161209674343,0.01,0.97834712266922,9.28369905948639,0.14215087890625,0.000297425664,-34.070103073120116,-0.020286964043043552,1676,0.2,1.0014480352401733,0.012837365,4.837970733642578
-0.04269030037659624,-0.35042172706847396,0.032256,-8.350275964281701e-05,-0.019364283273905117,-0.9360706107880051,-0.08079036340553347,4507.61,1729,-0.0040521796828316935,0.0,0.0008045775272573034,-0.0013664679576765651,4485,0.004821044825784859,0.0,-0.1419513912716273,-0.4282028882268204,-6.42317495361207e-08,-6.933235208082034e-06,-9.507538647217165e-07,29.8384,-0.18793404703814223,0.0,0.64258112,421,-584.1249608800001,7759872,-0.5,-0.5402645398773755,-1.4615547444791703,0.07937904929426237,-0.09122664636354168,1.2823126907970028,0.01,0.9819203019142151,9.068753099441528,0.12484130859375,0.00029741952,-34.07192802429199,-0.01854870895622298,1680,0.2,1.0016543865203857,0.01257381,3.0771846771240234
-0.040766820167300113,-0.3401663005734772,0.0323328,-8.305066250493897e-05,-0.010908261504135448,-0.8128660584018289,-0.08876652338931143,4697.19,1733,-0.0006042428059218866,0.0,0.0007980669227739176,-0.001308814014480094,4485,0.006352454072672185,0.0,-0.14462005848636938,-0.42291069355012345,-6.25079062802013e-08,-7.22073522927107e-06,-8.849646617763121e-07,29.84992,-0.15364583333333334,0.0,0.642563456,422,-605.76296678,7778304,-0.5,-0.5950656604340104,-1.467826820526939,0.09251800327781828,-0.09046848097060836,1.3510193400047474,0.01,0.9857923984527588,8.118029475212097,0.13558349609375,0.00029741337599999997,-34.07276573181152,-0.019951336085796356,1684,0.2,1.0015850067138672,0.013571856,3.2804160118103027
-0.042065351225697656,-0.35079919963923073,0.0324096,-8.328984565964509e-05,-0.03318179612546804,-0.9236011430628179,-0.08324587554699994,4656.97,1737,-0.00413057288096752,0.0,0.0007568345431031452,-0.0013934927337327706,4486,0.007364958738598497,0.0,-0.1427216138974286,-0.4236891996247055,-6.378402141129571e-08,-6.968854522483358e-06,-9.31102636357237e-07,29.861439999999998,-0.14524652726831339,0.0,0.6425457920000001,423,-603.2835547300001,7796736,-0.5,-0.53391740778605,-1.4646052632207225,0.07544658985910448,-0.09118827989132303,1.2802515037344362,0.01,0.9907981157302856,5.981288909912109,0.1330322265625,0.000297407232,-34.072764778137206,-0.022472034487873317,1688,0.2,1.0016635656356812,0.014858535,2.3222262859344482
-0.04260144884294474,-0.35470969215405906,0.0324864,-8.31043676280935e-05,-0.02378668280580342,-0.916012546398631,-0.08058194237873038,4695.01,1741,-0.0018759414007137013,0.0,0.0008056625051216946,-0.0013639256010394086,4486,0.005498211340164547,0.0,-0.14198980045112788,-0.43488746588069993,-6.281996932097957e-08,-6.996051243382695e-06,-9.419350263573355e-07,29.87296,-0.1111111111111111,0.0,0.642528128,424,-611.2234884600001,7815168,-0.5,-0.5456864879470099,-1.4606581375973204,0.08927035569331869,-0.09196771950250857,1.4475140656899625,0.01,0.9851900339126587,9.886248016357422,0.14683837890625,0.000297401088,-34.06992359161377,-0.016661583096720278,1692,0.2,1.0013452768325806,0.012502857,4.509579181671143
-0.041605238594129894,-0.3483146982079031,0.0325632,-8.343365919718925e-05,-0.020054403298346412,-0.8835232054364686,-0.08270420581372767,4695.01,1745,-0.002870133639791877,0.0,0.0007009534747339785,-0.001346806351574624,4486,0.011631949295352191,0.0,-0.14337357765391442,-0.4291851562334209,-6.38994014797012e-08,-7.354167196300779e-06,-9.19256376037676e-07,29.88448,-0.1252272115036083,0.0,0.642510464,425,-611.2234884600001,7833600,-0.5,-0.5596234074672929,-1.4700089111484482,0.07997679669728969,-0.09135193931518401,1.1684389359328167,0.01,0.9874106049537659,6.782257533073425,0.1397705078125,0.000297394944,-34.06912040710449,-0.02238450013101101,1696,0.2,1.0013034343719482,0.014211115,2.271751880645752
-0.043703760989667786,-0.3553439357167466,0.03264,-8.162568829543817e-05,-0.04136807089016301,-0.957880141418063,-0.08134143325768635,4834.12,1749,-0.0022009165905829933,0.0,0.0007324203518995395,-0.0013669527095251477,4487,0.0076097889925254136,0.0,-0.13956606333425206,-0.4450968018185033,-6.041748716777769e-08,-7.134797456369751e-06,-9.630575497541725e-07,29.896,-0.17923314188637493,0.0,0.6424928,426,-629.12121587,7852032,-0.5,-0.5226320044352648,-1.4634926878967405,0.08126858527463698,-0.09250768703564617,1.1972665021206788,0.01,0.991054892539978,5.131302154064178,0.15521240234375,0.0002973888,-34.07245445251465,-0.022563142084982245,1700,0.2,1.0016365051269531,0.016444191,1.6037691831588745
-0.04247667426553647,-0.3284572824182593,0.0327168,-8.296003020774729e-05,-0.021639233330391847,-0.9229484552449091,-0.08326163464398148,4914.14,1753,-0.0077150954166427255,0.0,0.0008208534757917126,-0.0013419755965316303,4487,0.00811698291406957,0.0,-0.14274641973549382,-0.42832224243000855,-7.788217274928608e-08,-7.419486012356236e-06,-9.069088544304006e-07,29.907519999999998,-0.12592140128687102,0.0,0.6424751360000001,427,-635.74478637,7870464,-0.5,-0.5387294055252119,-1.4601577089503008,0.08200308429996733,-0.09134394900883336,1.2143570483669741,0.01,0.9827281832695007,9.609499096870422,0.11285400390625,0.000297382656,-34.06904220581055,-0.01569310243939981,1704,0.2,1.001305103302002,0.012039825,3.4671103954315186
-0.042920017596318125,-0.3498890129912627,0.0327936,-8.330117957789285e-05,-0.017160159325644436,-0.8886814052298261,-0.08502047888009535,4891.09,1758,-0.003162424338774549,0.0,0.0005881064086376379,-0.0013643004515382232,4487,0.013311304752833496,0.0,-0.1414043804286886,-0.3953136277927282,-6.496102138201593e-08,-7.421540423330979e-06,-9.348707729176164e-07,29.91904,-0.1213680199176776,0.0,0.642457472,428,-631.95909292,7888896,-0.5,-0.5648082568065896,-1.4655959525277364,0.0685256824343699,-0.09126022309255238,1.117721501265631,0.01,0.9829970002174377,9.69386625289917,0.14136962890625,0.000297376512,-34.069206428527835,-0.018708645063452423,1708,0.2,1.0013759136199951,0.013407631,2.896514415740967
-0.0405467642901466,-0.33289755650007974,0.0328704,-8.415435351341245e-05,-0.01673998925995778,-0.8633819466284306,-0.07904596744776132,4882.45,1762,-0.00463228265935969,0.0,0.0008789045807336353,-0.00132513504343056,4487,0.011834446030081887,0.0,-0.1450623306820126,-0.39006717303080907,-6.276381585385438e-08,-7.155749381416211e-06,-8.861463855850824e-07,29.93056,-0.23348051377219825,0.0,0.642439808,429,-630.66235135,7907328,-0.5,-0.5484523406463054,-1.4632723458047794,0.08220017050911782,-0.09071593020747608,1.0987789086690043,0.01,0.990383505821228,6.901518535614014,0.1496337890625,0.000297370368,-34.07172164916992,-0.018909661122597753,1712,0.2,1.001600980758667,0.014163092,2.21358060836792
-0.03865331676769215,-0.3350130716450577,0.0329472,-8.583852707757724e-05,-0.030079536577454505,-0.8429275010543121,-0.07860575294828878,4905.74,1766,-0.006495070085899594,0.0,0.0005734580336138606,-0.0013309894362365645,4486,0.021687666913200128,0.0,-0.14743270895443308,-0.3522730479465015,-6.523276076691572e-08,-7.941044994248726e-06,-8.584412530467072e-07,29.94208,-0.4289525602047745,0.0,0.642422144,430,-626.30556494,7925760,-0.5,-0.5647958474185919,-1.465011865866055,0.06500574994140637,-0.08946513280798957,0.9559969252581454,0.01,0.9843242168426514,10.854049730300904,0.15126953125,0.00029736422399999997,-34.074007225036624,-0.01795345436548814,1716,0.2,1.0016984939575195,0.013355851,4.955874919891357
-0.04347255577381934,-0.35258671169317335,0.033024,-8.010387928478016e-05,-0.02418382384882524,-0.930306986065792,-0.0758138824769404,5111.1,1770,-0.0024474983640377307,0.0,0.0004980457888450474,-0.0012989161702964072,4486,0.009580209008711997,0.0,-0.14072136124125736,-0.37564883071891697,-7.281755148744154e-08,-7.450577307105369e-06,-9.650463089492028e-07,29.9536,-0.35157444584626635,0.0,0.64240448,431,-655.00920098,7944192,-0.5,-0.4955591293679577,-1.4600344203842943,0.058656368262690904,-0.0913066035488153,0.8273153493122973,0.01,0.9925738573074341,5.415676856040955,0.14306640625,0.00029735807999999996,-34.07280387878418,-0.021646385150961577,1720,0.2,1.0018075704574585,0.014838001,1.477563738822937
-0.04226690009240368,-0.34982251023551764,0.0331008,-8.100146545255847e-05,-0.02548536522988048,-0.9147061128681694,-0.0748696432152835,5223.31,1774,-0.0029467672688446734,0.0,0.0005164918839000165,-0.0012967708445416274,4486,0.015399602801262062,0.0,-0.1444000457963943,-0.3136047724079511,-6.464082937309783e-08,-7.365761283644283e-06,-9.366975340591966e-07,29.96512,-0.23224467277260333,0.0,0.642386816,432,-677.8362920699999,7962624,-0.5,-0.5060627546667636,-1.459915267436584,0.0599271006047747,-0.09040773657812039,0.8982174376675088,0.01,0.9843880534172058,11.088276982307434,0.17332763671875,0.000297351936,-34.07667121887207,-0.014812487724702806,1724,0.2,1.0018962621688843,0.015000957,3.397949695587158
-0.044997121043712826,-0.3746419104118313,0.0331776,-8.134549602506614e-05,-0.050776607113406744,-0.9076601401933794,-0.08904195307242675,5313.63,1779,-0.0027562012676046127,0.0,0.0006993257168990871,-0.0013420423065390401,4486,0.0071485437113213745,0.0,-0.13805621700461124,-0.37491719167923826,-6.383265072024576e-08,-7.111377581363163e-06,-9.84280226530226e-07,29.97664,-0.20805268326549828,0.0,0.642369152,433,-692.2463849,7981056,-0.5,-0.5644451321023257,-1.4756739858819912,0.0784859960011034,-0.09227106072835085,0.9925743019897229,0.01,0.9954746961593628,3.8398518681526186,0.1568359375,0.000297345792,-34.07557201385498,-0.02133019203902222,1728,0.2,1.0018784999847412,0.018005762,1.2871273756027222
-0.042928827100487406,-0.3617733088055359,0.0332544,-8.21428651221621e-05,-0.03541051082589653,-0.9295664485967128,-0.08526558519137276,5464.69,1783,-0.007011426716215081,0.0,0.0008246510988101363,-0.001356904126271348,4485,0.004863213046109291,0.0,-0.1389668590804802,-0.44132762546070253,-7.31949576557913e-08,-7.116002291683368e-06,-9.387223761172203e-07,29.98816,-0.2948814802848536,0.0,0.642351488,434,-710.72501226,7999488,-0.5,-0.550289726388226,-1.4748299662587088,0.0852412950433379,-0.0925321331035454,1.1801419701639506,0.01,0.9952733516693115,3.830772590637207,0.208154296875,0.000297339648,-34.07350540161133,-0.014386588137131184,1732,0.2,1.001540184020996,0.015451049,1.1324141025543213
-0.04448395878646611,-0.36185806836819784,0.0333312,-8.44237158128523e-05,-0.02355010218020884,-0.8913907057525527,-0.08876694226655192,5582.2,1787,-0.0019285648547035332,0.0,0.0007877587793498404,-0.0013680011185428222,4485,0.007905683945032774,0.0,-0.13806898345544671,-0.41238847212884566,-6.923926901165439e-08,-7.0155299023251135e-06,-9.530113236786184e-07,29.999679999999998,-0.1374782986111111,0.0,0.642333824,435,-727.09586581,8017920,-0.5,-0.5630953974497593,-1.4627256216792308,0.08508539294376605,-0.09265861350521726,1.0954379890535773,0.01,0.9865534901618958,8.576707983016968,0.16175537109375,0.000297333504,-34.06934700012207,-0.017243468045489863,1736,0.2,1.0013736486434937,0.012435143,3.015385866165161
-0.04594868248502885,-0.3605278397720623,0.033408,-8.498850711113708e-05,-0.022997218032389022,-0.8976045978368951,-0.09365746467029269,5514.67,1791,-0.005464797375477954,0.0,0.0009619122105909304,-0.001391826213480011,4485,0.0029225183975594617,0.0,-0.13815596748288236,-0.4541843195721547,-6.950680848804034e-08,-6.805395799799399e-06,-9.611963117236961e-07,30.0112,-0.01305334555169435,0.0,0.64231616,436,-713.57632994,8036352,-0.5,-0.5844966240612266,-1.463684153513656,0.09091604736470382,-0.09280606728096066,1.3424025409807099,0.01,0.9934307932853699,4.744164252281189,0.14212646484375,0.00029732736,-34.068963050842285,-0.02056201045634225,1740,0.2,1.0010875463485718,0.014854324,1.6097856760025024
-0.043548976486458876,-0.3610814818347313,0.0334848,-8.352068107731758e-05,-0.03487053509973745,-0.9637304423655273,-0.08492378543293518,5618.73,1796,-0.0034817021353066796,0.0,0.0008572031640344196,-0.0013699374784116377,4484,0.0038164305519106725,0.0,-0.13637565185258876,-0.4858235519800425,-7.221095346601106e-08,-6.9680921649861575e-06,-9.613689449112097e-07,30.02272,-0.10176893967544473,0.0,0.642298496,437,-721.6106578899999,8054784,-0.5,-0.5348398557702484,-1.4609494044042275,0.08568138275648118,-0.0933636113802819,1.25127806185307,0.01,0.9803045988082886,11.815889739990235,0.13509521484375,0.00029732121599999997,-34.066654205322266,-0.01735328333452344,1744,0.2,1.0013484954833984,0.011451149,4.186828136444092
-0.045995852869566735,-0.37665880378247657,0.0335616,-8.534191842530282e-05,-0.04256719865093833,-0.9291898935638846,-0.0914342707548326,5592.06,1800,-0.005472528775701196,0.0,0.0008089175680652261,-0.0014085762901463554,4484,0.004969216756417845,0.0,-0.13487237692973078,-0.46773764450448346,-6.700030931579163e-08,-6.8742904311231324e-06,-9.716970233863032e-07,30.03424,-0.095703125,0.0,0.642280832,438,-726.88397031,8073216,-0.5,-0.55797197980265,-1.4646252192472047,0.08657136632218641,-0.09342162640015439,1.2730538261379525,0.01,0.9649220108985901,13.973286247253418,0.11361083984375,0.00029731507199999996,-34.067684936523435,-0.009178878017701208,1748,0.2,1.001133680343628,0.008544678,6.198873519897461
-0.04462826279539772,-0.3698969396419641,0.0336384,-8.599425993467916e-05,-0.02743701982485292,-0.872479840256557,-0.09050467200621998,5592.06,1804,-0.00516138901164393,0.0,0.000915254236638753,-0.0013873531720048238,4484,0.004159052753851581,0.0,-0.13675696601712786,-0.46600169768021793,-6.785970855623919e-08,-7.05291513755091e-06,-9.575453566441092e-07,30.04576,-0.030754937618867256,0.0,0.642263168,439,-726.88397031,8091648,-0.5,-0.5757139554626957,-1.4608199269996973,0.09978387401426488,-0.09277468421842619,1.4492352214019653,0.01,0.9761791825294495,12.66883044242859,0.08106689453125,0.00029730892799999996,-34.064010810852054,-0.01469465867849067,1752,0.2,1.000946283340454,0.010153964,5.349448204040527
-0.044631508692955804,-0.3678478031045817,0.0337152,-8.463890531354624e-05,-0.03234746873100154,-0.9481006967109509,-0.08254527642477553,5764.46,1808,-0.00794105964855084,0.0,0.000718857029116609,-0.001385495094361055,4485,0.0026840159963642807,0.0,-0.1370090453749472,-0.4621845938184148,-7.282835954510952e-08,-7.108056206374263e-06,-9.569948298735774e-07,30.05728,-0.026872982816449516,0.0,0.642245504,440,-745.78160115,8110080,-0.5,-0.5432371419786876,-1.4675074686375935,0.07451115816734616,-0.09294009771745806,1.2887412086023875,0.01,0.9843800663948059,7.520841813087463,0.113720703125,0.000297302784,-34.07063655853271,-0.017770842369645833,1756,0.2,1.0014259815216064,0.011699313,2.4215304851531982
-0.04487312770851472,-0.36174104828458276,0.033792,-8.504428663838003e-05,-0.05800478548014427,-0.9270835417753358,-0.08969693093953036,5791.68,1812,-0.006951339570352704,0.0,0.0009651674384561678,-0.0013906183439199894,4485,0.005367613876885765,0.0,-0.13613544516850096,-0.4257648598027709,-6.519857793304622e-08,-6.901994962028712e-06,-9.490602123916093e-07,30.0688,-0.08929319224366167,0.0,0.64222784,441,-746.96148385,8128512,-0.5,-0.5603113040780857,-1.4711808147258716,0.08436627978765215,-0.09301206860673958,1.2022542359256585,0.01,0.9732068777084351,14.413187980651855,0.116162109375,0.00029729664,-34.06443634033203,-0.011523547652177512,1760,0.2,1.0007721185684204,0.0107294405,6.873594760894775
-0.04137301323217966,-0.3280884271658005,0.0338688,-8.79168492283889e-05,-0.022631019639835007,-0.9422985218078515,-0.07595283368738132,5839.42,1816,-0.007525885965959687,0.0,0.0006445300435492148,-0.0014161780392408434,4485,0.008058359659508817,0.0,-0.14319757931292038,-0.41423586806644663,-7.154841345270955e-08,-7.235216864399377e-06,-8.948773133839949e-07,30.08032,-0.16484401881541763,0.0,0.6422101760000001,442,-752.10969421,8146944,-0.5,-0.502374809494387,-1.4733686246218893,0.06886824082170308,-0.09142763309564816,1.285341142501518,0.01,0.9848371744155884,9.456271600723266,0.11448974609375,0.000297290496,-34.060380935668945,-0.01866040537133813,1764,0.2,1.000781774520874,0.009796199,3.095656156539917
