reward_terms/coef_rate,reward_terms/angmom,reward_terms/hip_roll,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/vz,time/iterations,reward_terms/stop,reward_terms/energy,reward_terms/residual,reward_terms/clearance,curriculum/eff_scale,time/total_timesteps,reward_terms/stance_time,reward_terms/upright,time/fps,reward_terms/ang_xy,reward_terms/alive,reward_terms/phase_contact,reward_terms/height,reward_terms/air_time,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/stance,time/time_elapsed,reward_terms/motor_vel,reward_terms/fwd_speed,curriculum/stance_ratio,rollout/ep_len_mean,reward_terms/overrun,reward_terms/time,reward_terms/action_rate,train/clip_range,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/n_updates,train/loss,train/value_loss,train/clip_fraction,train/explained_variance
-0.5580260284574569,-0.17669637277708455,-0.037643805179073765,-132.80831449,-4.721032912944207e-09,-0.15124777898047945,-0.2951812292923629,1547,0.0,-0.012824157912056032,-0.4516911617789151,0.10742004637626505,0.4749312,28514304,-0.08546213704297163,-0.32349774671760495,3035,-0.3349802097025256,0.5,-0.5557031509463827,-0.07858407603356515,0.003812934802327719,-0.3817107993148374,0.008599168,-0.0049883440746340876,9395,-0.0035028711897952098,0.4590436629949475,0.540765824,69.38,0.0,0.0,-0.09276337445169566,0.2,0.029437536,-30.712335300445556,-0.012986161571461707,0.0003,0.9072989225387573,39124,-0.2174261510372162,0.17041694670915603,0.2654541015625,0.9985626339912415
-0.5535528091655135,-0.17955904213085797,-0.037419325232016035,-133.3021031,-4.670104814535804e-09,-0.15005752383878657,-0.3034765470219823,1548,0.0,-0.012666780446347222,-0.4528048327173808,0.10696543353925406,0.4752384,28532736,-0.08640180632452636,-0.3288924321284854,3035,-0.3313562448469456,0.5,-0.5584356705974713,-0.07983682194257202,0.0039214418049798245,-0.3774373117733029,0.0085917952,-0.005932901681370692,9401,-0.003465939212012623,0.45656109162093284,0.5406951680000001,69.45,0.0,0.0,-0.09101613400821035,0.2,0.03300926,-30.69903450012207,-0.013259902200661599,0.0003,0.9067908525466919,39128,-0.2368522584438324,0.090391531214118,0.30194091796875,0.999251127243042
-0.5593174958986951,-0.18011727963400248,-0.037630203814757325,-133.05967506000002,-4.673489626628892e-09,-0.150463163123794,-0.30258379122066864,1549,0.0,-0.012758837325614178,-0.4522753347084282,0.10711095439992174,0.4755456,28551168,-0.08634158495988231,-0.3303842046604026,3035,-0.33430478711255573,0.5,-0.5586541306857997,-0.08043350928229005,0.003830295922752056,-0.38769712061050415,0.0085844224,-0.005223257251140297,9407,-0.0034743189211138004,0.4584448898966853,0.540624512,69.3,0.0,0.0,-0.09163570061499891,0.2,0.041207105,-30.690620326995848,-0.01099823759868741,0.0003,0.9068288803100586,39132,-0.2171846628189087,0.20222485288977624,0.32142333984375,0.9983506202697754
-0.5534450077777371,-0.17798520392679157,-0.037278653754648575,-133.09552178,-4.649541468784579e-09,-0.15011335344040155,-0.3012101902148335,1550,0.0,-0.012642165278584402,-0.45243146134713214,0.10803821731148075,0.4758528,28569600,-0.08632313876296394,-0.3275149985984858,3035,-0.33366660669882964,0.5,-0.5578428425588086,-0.07974195096557869,0.003969184866744197,-0.38134376861514135,0.0085770496,-0.0052400150594991545,9413,-0.003464264114828917,0.46147681401374946,0.540553856,69.32,0.0,0.0,-0.09113615162468879,0.2,0.035670288,-30.68828535079956,-0.013658868614584208,0.0003,0.906787097454071,39136,-0.2199651002883911,0.16417921259999274,0.30552978515625,0.9987080693244934
-0.5591605618268048,-0.17628820054633376,-0.03735220232234458,-133.00084579999998,-4.768993678612253e-09,-0.1511161955435777,-0.30288819592850896,1551,0.0,-0.012724982168871652,-0.4524797406143864,0.10815312844228984,0.47616,28588032,-0.08663021309378867,-0.3273979018890788,3035,-0.3330746810799827,0.5,-0.5574965062855803,-0.0804572845213472,0.0038943150494661597,-0.37971956887016245,0.0085696768,-0.004200406378882517,9419,-0.0034863276160825235,0.46022677221897923,0.5404831999999999,69.66,0.0,0.0,-0.09193695153372511,0.2,0.033556424,-30.68331985473633,-0.012294968054629863,0.0003,0.9069546461105347,39140,-0.23181667923927307,0.11895320564508438,0.294970703125,0.9990391731262207
-0.5595845154654762,-0.17984611869853503,-0.03686941009802294,-132.57081461,-4.631677896475954e-09,-0.15020112009782863,-0.30447272950650167,1552,0.0,-0.012780657671174573,-0.4522043988607204,0.10752821856378451,0.4764672,28606464,-0.0853937777266967,-0.3297653322054518,3035,-0.3371631550374664,0.5,-0.5575671573186135,-0.08020401416107273,0.003917101515172463,-0.3936232672617774,0.008562304,-0.004586656717697102,9425,-0.0035119931670039104,0.4603676973094587,0.540412544,68.78,0.0,0.0,-0.09251881759360109,0.2,0.036138095,-30.670468235015868,-0.011702902615070343,0.0003,0.9064807295799255,39144,-0.23479637503623962,0.09832067675888538,0.32205810546875,0.9992190599441528
-0.5600677555929635,-0.17780853345967815,-0.03759795945545432,-133.18922700999997,-4.7903227437701816e-09,-0.15221260651124738,-0.3049568664237514,1553,0.0,-0.012954527824328153,-0.4520286889409737,0.10673963945065824,0.4767744,28624896,-0.08606435010248485,-0.3269156946162547,3035,-0.3378068227162661,0.5,-0.5593653040734377,-0.0800447110722523,0.0038433167727715853,-0.3885680944927631,0.008554931200000001,-0.004727854280866485,9431,-0.003539531424132202,0.45358532865915246,0.540341888,68.99,0.0,0.0,-0.09335954977851169,0.2,0.033829022,-30.658563327789306,-0.012101092375814915,0.0003,0.9060747623443604,39148,-0.24684137105941772,0.08281846903264523,0.31219482421875,0.9993420243263245
-0.5583332582798293,-0.17971461229346608,-0.03721849048783282,-133.09000169000004,-4.750405430350981e-09,-0.1498276724892455,-0.3012130029308452,1554,0.0,-0.012718491875658804,-0.45116728806204864,0.10746127666972544,0.4770816,28643328,-0.08511003233757543,-0.3299198061531714,3035,-0.3347134752992943,0.5,-0.5581247885624285,-0.07962699284989525,0.003790148346322692,-0.38450469542744925,0.0085475584,-0.004616828994207972,9437,-0.003498582896804004,0.46007289762640036,0.540271232,69.25,0.0,0.0,-0.09162608636932981,0.2,0.043424252,-30.650911667767694,-0.004643984563539133,0.0003,0.9060520529747009,39152,0.015932440757751465,0.7445302482913522,0.2915469898897059,0.9944232702255249
-0.5588549564567964,-0.17832320739730212,-0.036686203405698115,-132.87883666,-4.634225699527401e-09,-0.15027178632349186,-0.2993581877687814,1555,0.0,-0.012708448513128866,-0.45116338877388856,0.10795799039146564,0.4773888,28661760,-0.086862417746387,-0.3303025591553023,3035,-0.33704959771865056,0.5,-0.5603204348113581,-0.07988336801340039,0.003891059844237235,-0.3844268290701317,0.0085401856,-0.004271187663813913,9443,-0.0034900005797069648,0.46016108281769813,0.540200576,69.12,0.0,0.0,-0.09198655013297512,0.2,0.03258727,-30.660036754608154,-0.012450572720263153,0.0003,0.9065322875976562,39156,-0.21193429827690125,0.16072167009115218,0.2939453125,0.9987189173698425
-0.561132924083203,-0.17900097535929194,-0.036028193521039496,-132.99820002,-4.617532315409621e-09,-0.1517799563460021,-0.29683049994997485,1556,0.0,-0.012868003139270702,-0.4510239556736068,0.10817258652224332,0.477696,28680192,-0.08600629881483554,-0.32664242464428467,3035,-0.3368207155619638,0.5,-0.5587683782982258,-0.07821863716961787,0.003875868873567217,-0.3854134610868796,0.008532812800000001,-0.004008900757798278,9449,-0.00350282818142257,0.4583137804352886,0.54012992,69.15,0.0,0.0,-0.09239365486106339,0.2,0.039916173,-30.651315007890975,-0.0011466849661831344,0.0003,0.9060511589050293,39159,-0.006047338247299194,0.3743494919368199,0.2686070033482143,0.9970985054969788
-0.5612342011557059,-0.1778955314977479,-0.036196411125747216,-132.79175709,-4.604081110593339e-09,-0.15074497646898294,-0.2957075647373554,1557,0.0,-0.01283026103635472,-0.4518743424604146,0.10725901830442273,0.4780032,28698624,-0.08513932930266795,-0.3250670018757601,3035,-0.33441602830387507,0.5,-0.5595139496505923,-0.07785005911392895,0.003896485183051684,-0.3848104760733966,0.00852544,-0.00436793399925102,9455,-0.0035212166242253496,0.4565549380559301,0.540059264,68.78,0.0,0.0,-0.0924373676533533,0.2,0.031136727,-30.649968910217286,-0.012378722883295269,0.0003,0.9060802459716797,39163,-0.18106123805046082,0.18592249676585199,0.30302734375,0.9985597729682922
-0.5596167808546798,-0.1791485555395146,-0.0367621943263729,-133.32360434,-4.7259640341050245e-09,-0.14997530683861848,-0.298789594451667,1558,0.0,-0.012623669925653629,-0.45138510681580296,0.10766060975734343,0.4783104,28717056,-0.08701541245035413,-0.32772780954484726,3035,-0.3322495623438863,0.5,-0.5599470607704209,-0.07853386357561094,0.00396375952146223,-0.38256520864379234,0.0085180672,-0.003765111305469639,9461,-0.0034690447457276603,0.45664369604017324,0.539988608,69.44,0.0,0.0,-0.09068737630528832,0.2,0.038850643,-30.646256351470946,-0.00652819600654766,0.0003,0.9066044688224792,39167,-0.07463917136192322,0.38974170982837675,0.3305419921875,0.9970057606697083
-0.5588574610543193,-0.1795579648509621,-0.035720332572107646,-132.88838891,-4.736148515272429e-09,-0.14946129680886683,-0.29957850497400174,1559,0.0,-0.01270203561059222,-0.4522491350401311,0.10754154237670915,0.4786176,28735488,-0.08556630359251155,-0.3287058813084189,3035,-0.33210736229199656,0.5,-0.5594722299095768,-0.07884840246948599,0.003905165740030093,-0.3878811062284503,0.008510694400000001,-0.0036116388509134087,9467,-0.0034984573649520226,0.4572574687236759,0.539917952,68.7,0.0,0.0,-0.0914896299817822,0.2,0.03149565,-30.645305728912355,-0.013682234869338571,0.0003,0.9060210585594177,39171,-0.22150985896587372,0.13144472166895865,0.297900390625,0.9989160895347595
-0.5638491034205294,-0.17775431875343206,-0.035896468728802394,-132.86051354,-4.6286191058444676e-09,-0.15235929743255652,-0.29362763862453367,1560,0.0,-0.012913627430392555,-0.45188846068712096,0.10881810750355653,0.4789248,28753920,-0.0857003094618752,-0.3248218564117389,3035,-0.33693059491232563,0.5,-0.5586047715128393,-0.07739324382361797,0.0039702699319200795,-0.3828384780383386,0.0085033216,-0.0037307830652216767,9473,-0.00353680447012236,0.4617077515478297,0.539847296,69.36,0.0,0.0,-0.09283366996666823,0.2,0.03915094,-30.640947246551512,-0.006073987600393594,0.0003,0.9064897298812866,39175,0.20015689730644226,0.7574728623032569,0.31697998046875,0.9940568804740906
-0.5641216895458417,-0.17797638997135248,-0.03605103241882015,-132.89494709000002,-4.673657859980479e-09,-0.15171924292424588,-0.30122263001735033,1561,0.0,-0.012877392022375355,-0.45341382277067244,0.10855531507831188,0.479232,28772352,-0.08456424301645409,-0.32714802920896036,3035,-0.3347425600854004,0.5,-0.5576469840079801,-0.07877744916310306,0.003904080691023005,-0.3812570584820378,0.0084959488,-0.003895555402667299,9479,-0.003548834683912012,0.4569502677290596,0.53977664,69.27,0.0,0.0,-0.09247334502501814,0.2,0.03429935,-30.639610481262206,-0.013065272546373307,0.0003,0.9062560796737671,39179,-0.22194965183734894,0.13434357643127443,0.2812255859375,0.9987553358078003
-0.5625258422280363,-0.18071335990926765,-0.035473755709660416,-132.61518983,-4.7062304079412465e-09,-0.151884279335261,-0.3037488501514432,1562,0.0,-0.012939313688556442,-0.45312223054901146,0.10799058873713996,0.4795392,28790784,-0.0848035006751565,-0.3307661822989346,3035,-0.33922606251419546,0.5,-0.5593317154401496,-0.07967805113391846,0.0038411466197835076,-0.38724497812380987,0.008488576,-0.002937222357173709,9485,-0.0035390039058690375,0.4542045050298843,0.539705984,68.47,0.0,0.0,-0.09260073710210401,0.2,0.038270194,-30.628774547576903,-0.012882679118774831,0.0003,0.9058484435081482,39183,-0.22387492656707764,0.13324604891240596,0.32525634765625,0.9989040493965149
-0.5579658754796234,-0.1785321317938207,-0.03607448209781997,-132.92865935,-4.650936335006453e-09,-0.15030513304831353,-0.30032989067411386,1563,0.0,-0.012765623100543532,-0.4519935928544605,0.10831894943141968,0.4798464,28809216,-0.08590104714676272,-0.3267195554675084,3035,-0.33231359479236366,0.5,-0.5599470995115428,-0.07864600695587086,0.003971354997095962,-0.38279559905586436,0.0084812032,-0.003720563371696942,9491,-0.0035057286590728493,0.460926691738401,0.539635328,69.25,0.0,0.0,-0.09118728244244216,0.2,0.035849117,-30.61816349029541,-0.009388944762758911,0.0003,0.9058501720428467,39187,-0.14496025443077087,0.27281113192439077,0.30555419921875,0.9974814057350159
-0.5619084728258739,-0.17972043412802485,-0.035988628080490005,-133.02410131,-4.742867329429976e-09,-0.1517875904809768,-0.30228012789057157,1564,0.0,-0.012901604007786097,-0.45166894648208483,0.10869871610826141,0.4801536,28827648,-0.08574533988818682,-0.3280384184046335,3035,-0.336294699647421,0.5,-0.5611762465861244,-0.07890985465123539,0.003986545987168534,-0.38728185721149205,0.0084738304,-0.0038172724553546377,9497,-0.0035269840330868444,0.4575366422898106,0.539564672,68.98,0.0,0.0,-0.0918767896231682,0.2,0.034831546,-30.609295082092284,-0.014290898689068854,0.0003,0.9052190184593201,39191,-0.23116102814674377,0.10598053149878979,0.29375,0.9991171956062317
-0.561779826874722,-0.17861879761146401,-0.03574008942692166,-132.83142317,-4.71839241476604e-09,-0.15329493667411995,-0.30002700359707096,1565,0.0,-0.013038938427040066,-0.45211052014900827,0.10918201786445397,0.4804608,28846080,-0.08511600016693895,-0.326602737732095,3035,-0.3386139066574961,0.5,-0.5579036204983923,-0.07841263907087986,0.003981120635419049,-0.3780728974541245,0.0084664576,-0.0033870711683565567,9503,-0.003570703597863652,0.4611317584429229,0.539494016,69.09,0.0,0.0,-0.09310638259890934,0.2,0.043516874,-30.606088320414226,-0.006785431501662565,0.0003,0.9054033160209656,39195,-0.13247203826904297,0.4528324595756001,0.3203396267361111,0.9964994192123413
-0.5655424066130033,-0.1780944268491321,-0.03502417477914259,-132.86395167,-4.655808949565124e-09,-0.15398701419745112,-0.29809211493016174,1566,0.0,-0.013077537154811227,-0.45327171545329276,0.10876927475558594,0.480768,28864512,-0.08476715080097266,-0.3245816133468091,3035,-0.33817091250838605,0.5,-0.5591912812129176,-0.07785112014657207,0.003878039003918982,-0.38240029338447706,0.0084590848,-0.00362568011616051,9509,-0.0035820317326632945,0.4585493480849535,0.53942336,69.17,0.0,0.0,-0.09271864824992346,0.2,0.036382463,-30.606881141662598,-0.012851154454983771,0.0003,0.905709981918335,39199,-0.22560876607894897,0.14014366529881955,0.29609375,0.9987795352935791
-0.5640605680473542,-0.1780235447194732,-0.034591301788347656,-133.10243513000003,-4.644967216106999e-09,-0.15154075440646186,-0.29628834539535404,1567,0.0,-0.012860038864630751,-0.45285825392264684,0.1076303799782786,0.4810752,28882944,-0.08541710678319861,-0.3270191237898668,3035,-0.33426480526021046,0.5,-0.5616117880806505,-0.07811729433311326,0.003891059844237235,-0.379554828214807,0.008451712,-0.0026094281155726027,9515,-0.003550711187072864,0.4545181394486607,0.539352704,69.29,0.0,0.0,-0.09186410236473963,0.2,0.033629395,-30.595488929748534,-0.011978759965859353,0.0003,0.905165433883667,39203,-0.23821458220481873,0.08732557706534863,0.30067138671875,0.9992793202400208
-0.5607240931412049,-0.17998320521763234,-0.03477403630863756,-132.93613171,-4.756124855901653e-09,-0.14852627368009574,-0.3008368441454634,1568,0.0,-0.012652643726397185,-0.45189756714403967,0.10795339309355378,0.4813824,28901376,-0.08521148628723393,-0.33110937650836064,3035,-0.33095860901134766,0.5,-0.5617810697349853,-0.07927843875074773,0.0039149313654181445,-0.38607067441417836,0.0084443392,-0.0030983214483413283,9521,-0.003530384049357729,0.4572659112575109,0.539282048,69.13,0.0,0.0,-0.09092736864432405,0.2,0.03683062,-30.58339605331421,-0.010815350856864825,0.0003,0.90472412109375,39207,-0.208254873752594,0.1292748112231493,0.317822265625,0.9989221096038818
-0.5616408315116292,-0.18098956207279235,-0.035567891012647644,-132.64681058999997,-4.621271214465261e-09,-0.1517728804672548,-0.29672500859288764,1569,0.0,-0.012916727466566332,-0.45090270669300886,0.10857504890878007,0.4816896,28919808,-0.0852190817369976,-0.32947763992256557,3035,-0.34011500856467347,0.5,-0.5597010043133104,-0.07864215096551085,0.00391167616018922,-0.3850781015410946,0.0084369664,-0.0034557931146491647,9527,-0.003574156704777967,0.4576595773256713,0.539211392,68.57,0.0,0.0,-0.09271554181032822,0.2,0.03362328,-30.5718692779541,-0.009235968231223524,0.0003,0.9043974876403809,39211,-0.2106301635503769,0.1402348481118679,0.30458984375,0.9988710880279541
-0.5630377991958889,-0.180262935548037,-0.03610254713728109,-132.57227301,-4.674667936581815e-09,-0.15204623020799138,-0.2982319858516689,1570,0.0,-0.012894054594651712,-0.45112431575748146,0.10873533826290567,0.4819968,28938240,-0.0858272624318488,-0.3296294246711853,3035,-0.3392156440504509,0.5,-0.5630051582322428,-0.07931476154525942,0.0038899747596587986,-0.38800711293549667,0.0084295936,-0.003370093332735744,9533,-0.0035557905723424873,0.4644840074692181,0.539140736,68.6,0.0,0.0,-0.0926636806455117,0.2,0.034266077,-30.564780139923094,-0.010126002389006317,0.0003,0.9043895602226257,39215,-0.2101999670267105,0.15879414081573487,0.30133056640625,0.9987327456474304
-0.5608649610198035,-0.17910087964616045,-0.035866248447815115,-132.70919521,-4.6884759642929786e-09,-0.15082713675919304,-0.3001158710190477,1571,0.0,-0.012811348202597501,-0.4515720355069423,0.11009518818592395,0.482304,28956672,-0.08426422153489613,-0.3268128841797885,3035,-0.33731075871432936,0.5,-0.5591091333590581,-0.07845050199983955,0.003943143186107691,-0.3805976375008523,0.0084222208,-0.004781165320456146,9539,-0.0035796651987958002,0.46249099332162774,0.53907008,68.97,0.0,0.0,-0.09215219600235984,0.2,0.04105165,-30.552426528930663,0.000623568263836205,0.0003,0.903795599937439,39217,-0.15185754001140594,0.43731189221143724,0.24619140625,0.9964789748191833
-0.5691639115562563,-0.17782728489489308,-0.03628162683532318,-132.48354483,-4.682224198667197e-09,-0.15470303800064258,-0.2978659462076062,1572,0.0,-0.013214448763856567,-0.4512573202806751,0.10885466298483237,0.4826112,28975104,-0.08380903541951233,-0.32431407186193817,3035,-0.34330272159175074,0.5,-0.5601754173264353,-0.07814499775844162,0.0038368063396774232,-0.38957042592182733,0.008414848,-0.004203810790065522,9545,-0.00364170788919324,0.4561838947571034,0.538999424,68.48,0.0,0.0,-0.0946576790349319,0.2,0.034613557,-30.55979280471802,-0.010260140663012863,0.0003,0.9046532511711121,39221,-0.2258281707763672,0.13509444817900657,0.30810546875,0.9988996386528015
-0.5620994654468572,-0.17741875955138264,-0.036200986679145425,-132.76715771999997,-4.7037574131152695e-09,-0.15110082889645848,-0.30094361444139384,1573,0.0,-0.012800417762469471,-0.4507360328608412,0.1096274889367329,0.4829184,28993536,-0.08459896526377027,-0.33073575892043017,3035,-0.3347501363339196,0.5,-0.5614725648232928,-0.07935592056034455,0.0039084209614278125,-0.38415423608735255,0.0084074752,-0.004222747897721482,9551,-0.0035704646963260317,0.456990101831111,0.538928768,68.87,0.0,0.0,-0.09234041416614465,0.2,0.04096707,-30.539464526706272,0.0008238198287371132,0.0003,0.9035071730613708,39223,-0.05192065238952637,0.40769335627555847,0.238525390625,0.9968394041061401
-0.5643823660651651,-0.17852072242419414,-0.03665496367879283,-133.14917592999998,-4.697998902323114e-09,-0.15368332234342594,-0.29626498494935233,1574,0.0,-0.013019166512850365,-0.4506975421672022,0.10935075230237472,0.4832256,29011968,-0.08508019306140745,-0.33133853646271705,3035,-0.3417508976584207,0.5,-0.5623388989101552,-0.07942398621954855,0.0038997404044494033,-0.38414917913065966,0.0084001024,-0.004385722743514388,9557,-0.0035971178928574316,0.45508509136493785,0.538858112,69.49,0.0,0.0,-0.09332146941594456,0.2,0.039989986,-30.544899876912435,-0.003484551329165697,0.0003,0.9040471911430359,39226,-0.10085436701774597,0.3204442888498306,0.3085123697916667,0.9973101019859314
-0.562972996848634,-0.17784814448745218,-0.036497463389623855,-133.19006431999998,-4.806112206963021e-09,-0.15202461755091207,-0.30473727087793767,1575,0.0,-0.012921846424373249,-0.4500909347403597,0.10901912988731695,0.4835328,29030400,-0.08641753964669381,-0.3292386901526012,3035,-0.33699638994350406,0.5,-0.563648945116181,-0.08034686478252816,0.003994141472503543,-0.38714725462039107,0.008392729600000001,-0.004945746875726704,9563,-0.0035532164763038784,0.46155604457398497,0.538787456,69.32,0.0,0.0,-0.09264027346588866,0.2,0.040890895,-30.53758144378662,-0.0007824630592949688,0.0003,0.9035003185272217,39228,0.03880953788757324,0.5832177102565765,0.182037353515625,0.9954795241355896
-0.5663339321797032,-0.17767349204828084,-0.035701737841214984,-132.92991121,-4.783317407884487e-09,-0.15254781126389036,-0.30185089518621083,1576,0.0,-0.012998745729892075,-0.45027069778941786,0.11026133589400627,0.48384,29048832,-0.08534060943283192,-0.32711585561042206,3035,-0.33796889369629435,0.5,-0.5636051402904216,-0.07902571202031256,0.004021268237718484,-0.38208799502271923,0.0083853568,-0.005309146710435621,9569,-0.0035943727630956875,0.45784937618500277,0.5387168,69.36,0.0,0.0,-0.09344557530517004,0.2,0.032792367,-30.53852758407593,-0.011639561341144144,0.0003,0.9036478400230408,39232,-0.23425304889678955,0.09884286597371102,0.296337890625,0.9991324543952942
-0.5606660927741024,-0.17963500829693513,-0.03590585586730885,-133.11705135999998,-4.815585285108897e-09,-0.1524808562470163,-0.3094460014004787,1577,0.0,-0.013035229029079633,-0.4507286900722502,0.11020299781918247,0.4841472,29067264,-0.08457183843711391,-0.3298068871260397,3035,-0.3401068892403582,0.5,-0.5621791165759449,-0.0803805763111694,0.003959419241356146,-0.3902901204574479,0.008377984,-0.005152020328931782,9575,-0.003601614543756742,0.45664185102502164,0.538646144,69.05,0.0,0.0,-0.09310425999152741,0.2,0.046843044,-30.520786012922013,0.0030265527311712503,0.0003,0.9028662443161011,39234,0.05907556414604187,0.7074778633458274,0.21875,0.9939615726470947
-0.5666020119637776,-0.17858271324419453,-0.035141782130917135,-132.80364202,-4.7091065454579606e-09,-0.15452292284511554,-0.3029767806148963,1578,0.0,-0.013144606294489531,-0.4507719549294415,0.10924895025363529,0.4844544,29085696,-0.08530968493950139,-0.3290909065322616,3035,-0.3419631335371501,0.5,-0.5644411516396692,-0.07957977600394864,0.0040060772379446365,-0.3948701353094919,0.0083706112,-0.004561678107277107,9581,-0.0036140853217624066,0.4574124958267315,0.538575488,69.0,0.0,0.0,-0.09389702292564303,0.2,0.0348221,-30.529979610443114,-0.011760278564179317,0.0003,0.9039413928985596,39238,-0.2395099699497223,0.09485843814909459,0.31416015625,0.9991999864578247
-0.5627740130643368,-0.18001440848315653,-0.03508305213468174,-133.11614903,-4.762829814607422e-09,-0.15191509959783642,-0.304945758427892,1579,0.0,-0.01293067437219873,-0.45136197858220684,0.10984254207693188,0.4847616,29104128,-0.08488542324468856,-0.329621553139059,3035,-0.3369215699234648,0.5,-0.5633303247160124,-0.07970908986783831,0.003994141472503543,-0.3897324337776522,0.0083632384,-0.004673024074959733,9587,-0.003579360567639379,0.4570130152001746,0.538504832,69.04,0.0,0.0,-0.09247235970808942,0.2,0.032552313,-30.513088703155518,-0.01127741818781942,0.0003,0.9030251502990723,39242,-0.23961010575294495,0.07137425430119038,0.3125244140625,0.9994151592254639
-0.5639689703098991,-0.1777626078610581,-0.035506935773462645,-133.08436353000002,-4.773366421219496e-09,-0.15454901229768975,-0.3026108844034966,1580,0.0,-0.013087193673388722,-0.45123780660512847,0.10846071560275934,0.4850688,29122560,-0.08506445955491573,-0.3255196153069996,3035,-0.3396240731380183,0.5,-0.5636385963607081,-0.07952061221193701,0.003926867140560514,-0.387239680317405,0.0083558656,-0.004862649164781338,9593,-0.0036024632435564374,0.45519719028680594,0.538434176,68.43,0.0,0.0,-0.09263818915826268,0.2,0.032980468,-30.496584129333495,-0.014135746052488685,0.0003,0.9028857946395874,39246,-0.24379661679267883,0.08417359478771687,0.30498046875,0.999326765537262
-0.5616904969786485,-0.17847175426227171,-0.03468975819387891,-133.55250118,-4.795478801999008e-09,-0.15661824259017695,-0.3027101858316827,1581,0.0,-0.01317287715060924,-0.4515962684861775,0.10889080780463063,0.485376,29140992,-0.08633941473898529,-0.32614811820708023,3035,-0.3388645884404108,0.5,-0.565769856814605,-0.0794645697029736,0.003906250805205976,-0.38505576400753594,0.0083484928,-0.0033159346500918068,9599,-0.0035724447623762903,0.45872468119329096,0.53836352,69.53,0.0,0.0,-0.09217668620430695,0.2,0.04593189,-30.486806052071707,0.003075269316988332,0.0003,0.9022895693778992,39248,0.005244806408882141,0.9959950489657265,0.2236328125,0.9920158386230469
-0.5619120974724637,-0.17648849234264583,-0.035459281565547,-133.17104911,-4.944845577298738e-09,-0.15614883998328066,-0.30341086200529993,1582,0.0,-0.01308320613721209,-0.4511760195063913,0.10930441883621828,0.4856832,29159424,-0.08556033579871938,-0.3248015048066828,3035,-0.33455940353585795,0.5,-0.5654319855038256,-0.07945009119823827,0.003953993883139144,-0.3770784387055139,0.00834112,-0.004054986570246295,9605,-0.0035799793887987116,0.4559043838405546,0.538292864,69.18,0.0,0.0,-0.09167115716348978,0.2,0.03316705,-30.488349151611327,-0.011340466677211225,0.0003,0.9024757742881775,39252,-0.23242145776748657,0.11130062602460385,0.28314208984375,0.9990773797035217
-0.5604673264359872,-0.17907070038575787,-0.034624662054891786,-133.82528458,-4.856836474125082e-09,-0.15187191963167107,-0.3082455245754681,1583,0.0,-0.012782852192589355,-0.45137672567132575,0.10826267469012249,0.4859904,29177856,-0.08687326849030796,-0.32845699701062103,3035,-0.3303654618389855,0.5,-0.5685024622440739,-0.08125043818455752,0.0038845494240781087,-0.39034356873633214,0.0083337472,-0.0038510403018442076,9611,-0.003518880607093999,0.4573183385589408,0.538222208,69.47,0.0,0.0,-0.09018071864327129,0.2,0.034641493,-30.481039142608644,-0.011787822737824171,0.0003,0.9029824137687683,39256,-0.2428658902645111,0.09810864739120007,0.31348876953125,0.9991953372955322
-0.5620838665842596,-0.17852679003526198,-0.03485107445049593,-133.25473355,-4.814087551132229e-09,-0.15606163950746316,-0.3031394294284112,1584,0.0,-0.013057281184380473,-0.4506609700561211,0.10880758224062542,0.4862976,29196288,-0.08719824637713221,-0.3303107420036766,3035,-0.3397622251717341,0.5,-0.5683200838377114,-0.08074118905503772,0.0039930563943926245,-0.3852243916488134,0.0083263744,-0.0034007207596765897,9617,-0.003567491058982109,0.46031727929140964,0.538151552,69.48,0.0,0.0,-0.09202272087546509,0.2,0.035716493,-30.479552936553954,-0.010520346532575785,0.0003,0.9029656648635864,39260,-0.2259281873703003,0.09113434627652169,0.33682861328125,0.9992793202400208
-0.56320569128312,-0.17796606154200717,-0.0355588690540877,-133.41723817,-4.8739419608908874e-09,-0.15449378514687986,-0.3043268159130633,1585,0.0,-0.013044758024954117,-0.45063566902871066,0.10965068294565711,0.4866048,29214720,-0.08597917203021804,-0.326167986197346,3035,-0.33398847932661074,0.5,-0.5656930337406565,-0.08029618083384303,0.00394748348561633,-0.3843593440089635,0.0083190016,-0.004302689724021297,9623,-0.0035842328115520297,0.4604449648562854,0.538080896,69.5,0.0,0.0,-0.09164997425336592,0.2,0.035905994,-30.47622273763021,-0.004939690449585517,0.0003,0.9028106927871704,39263,-0.21299216151237488,0.10877539118131002,0.2852376302083333,0.9991466403007507
