reward_terms/progress,reward_terms/heading_pen,reward_terms/height,rollout/ep_rew_mean,reward_terms/hip_roll,time/total_timesteps,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/track_vx,time/fps,time/time_elapsed,reward_terms/track_pos,reward_terms/air_time,reward_terms/track_heading,reward_terms/vz,reward_terms/torque,rollout/ep_len_mean,reward_terms/stance,reward_terms/track_yaw,reward_terms/yaw_rate,reward_terms/upright,reward_terms/alive,time/iterations,reward_terms/ang_xy,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/std,train/value_loss,train/loss
0.3859790365694113,-0.05250028265375778,-0.012871874072516585,1061.12788019,-0.013268494630918665,606208,-0.07656923179925026,-0.05474921750625372,0.3307541676939331,1026,590,0.5939464461573853,-0.19450196792604402,1.332178802912722,-0.02503235821762795,-0.3138344968615309,578.35,-2.4842527397123247e-05,0.3302293661165021,-0.38086629409852557,-0.18983846074826974,0.5,37,-0.08082289214315626,0.233349609375,-6.256370973587036,0.9124013185501099,-0.004198173299664631,13205,0.2,0.02125391,0.0003,1.533799171447754,0.18194737210869788,0.034087467938661575
0.46167091330400006,-0.047820006463807796,-0.013446303012121871,1189.0662271499998,-0.01275660296383669,622592,-0.07737474944774388,-0.05944042551470563,0.372395471781263,1026,606,0.6402805717407658,-0.19339112797388225,1.3497461972408473,-0.02442172921853996,-0.31786804814505815,619.96,-5.431523603269501e-06,0.3255731278539455,-0.40462060042421477,-0.17205159089525776,0.5,38,-0.07849558479036764,0.19798583984375,-6.252747201919556,0.9191376566886902,-0.002629408048233017,13210,0.2,0.022411257,0.0003,1.5343865156173706,0.12454063147306442,0.026068411767482758
0.4473210818454587,-0.04798721339995279,-0.014516490086385716,1332.8775175099997,-0.012262606636065945,638976,-0.07711455071372342,-0.05812809647403606,0.331019388431288,1026,622,0.5378302762788852,-0.19969972232865985,1.346265337547866,-0.02934011773904604,-0.3153583513436464,680.59,-0.0060883016261570186,0.3306162819017082,-0.39706372938798545,-0.1744119245813244,0.5,39,-0.0763981029698594,0.18509521484375,-6.251515460014343,0.8955817222595215,-0.0030967492813942952,13215,0.2,0.02237048,0.0003,1.5357074737548828,0.14575828984379768,0.02936467155814171
0.4428831896023665,-0.04628231341002591,-0.014366440149398637,1289.77669122,-0.02212496258086909,655360,-0.07549588701881005,-0.05928982487290108,0.36522647752290693,1027,637,0.6403185986710349,-0.17899659597060236,1.3532049732521045,-0.03251203491972913,-0.30801241822551223,656.65,-0.0008918810744531316,0.32366590038905113,-0.4321610547572912,-0.24737084584806102,0.5,40,-0.09437482666446076,0.2486083984375,-6.247550320625305,0.8717639446258545,0.000852529623080045,13220,0.2,0.028369397,0.0003,1.5344252586364746,0.16971430331468582,0.039438024163246155
0.4106168383688895,-0.058322379013167065,-0.014660286526630324,1245.85798728,-0.017175960736376818,671744,-0.07518387591617937,-0.05225232867550798,0.3203487569864619,1027,653,0.5872237836657985,-0.17613038482704724,1.3252906835388103,-0.034773223133845024,-0.30720523416753553,641.99,-7.487590081580329e-05,0.3273652955928878,-0.3986981081018256,-0.24124800341230215,0.5,41,-0.09285551260313094,0.2091796875,-6.239546155929565,0.9330617189407349,-0.00358136715949513,13225,0.2,0.013858263,0.0003,1.5336875915527344,0.1618950992822647,0.024247586727142334
0.4053670364709545,-0.054598517858091514,-0.012310096312816581,1220.9591025,-0.015282583797215615,688128,-0.07531430540223394,-0.04371501930376195,0.34903328099607633,1026,670,0.6347704180072608,-0.18240724042516376,1.3391622927110232,-0.027993190800304515,-0.3055395178147603,633.57,-4.114282162704105e-06,0.3347906130950766,-0.3801155860333944,-0.21499416489665232,0.5,42,-0.08399254552980573,0.2163330078125,-6.230971097946167,0.9283315539360046,-0.0032425125769805162,13230,0.2,0.02363594,0.0003,1.532472014427185,0.15396969765424728,0.036668188869953156
0.4370262843707173,-0.08849621351281306,-0.012901602016799475,1007.90674675,-0.02250350884316639,704512,-0.07149846110221109,-0.0345559547922678,0.41743386787173165,1026,686,0.8047720730471422,-0.16133546181481506,1.2397310094884233,-0.03021050641719423,-0.29172752001242114,552.36,-0.00045832037975783354,0.33187939292997454,-0.40494473651033575,-0.31170023314923484,0.5,43,-0.10788762175154124,0.19674072265625,-6.220460152626037,0.917722761631012,-0.004712130298139527,13235,0.2,0.020074828,0.0003,1.5311174392700195,0.14326268509030343,0.036605942994356155
0.3968458914155381,-0.15787207500198608,-0.01382203576239543,853.3921903,-0.025752694555541883,720896,-0.07087093284128712,-0.03729939798486767,0.36918485607882384,1028,701,0.7958874837286961,-0.14249757038851385,1.1308686245905206,-0.03477051496900472,-0.2902722459378383,493.52,-0.0017086338268830934,0.31987887456604525,-0.452514889198752,-0.3386293614362645,0.5,44,-0.11905149286080999,0.22335205078125,-6.213842463493347,0.9277784824371338,-0.0037431723379995675,13240,0.2,0.026519518,0.0003,1.5287632942199707,0.21277082189917565,0.0564725324511528
0.39021715951485253,-0.12236698313964478,-0.014608935361423792,512.30510534,-0.030883369148054715,737280,-0.07095830519956037,-0.039831286497478635,0.35918982927695725,1027,717,0.8264462277294427,-0.13944337091743364,1.1844677953823948,-0.03884064588702534,-0.29033829031988356,370.51,-6.309122817984619e-05,0.31929834927664813,-0.44859780115925085,-0.37127092302455394,0.5,45,-0.12278483887873484,0.1934814453125,-6.206061005592346,0.9246856570243835,-0.006793907168321312,13245,0.2,0.018050747,0.0003,1.52687406539917,0.2549002043902874,0.07029716670513153
0.3609373293998849,-0.11339427787101539,-0.013415201925410935,455.86230116,-0.024915161005655977,753664,-0.07214167728763576,-0.04403835260794388,0.3667818607510583,1027,733,0.7809024970290682,-0.14879151591230766,1.2057145341748559,-0.032006242279158444,-0.2936878044743464,352.01,-3.2138811787893515e-05,0.320643810147929,-0.4386382704954479,-0.3358732748897954,0.5,46,-0.11314571117321803,0.28765869140625,-6.201784300804138,0.9285549521446228,0.007078124361578375,13250,0.2,0.019085083,0.0003,1.5269445180892944,0.25376913994550704,0.08145176619291306
0.3866716652262339,-0.1120884562999371,-0.011903040601192424,502.03505101,-0.02686686241262801,770048,-0.07210672152678438,-0.03784522130014724,0.36322251788835624,1028,748,0.7944583507633881,-0.15123780509020435,1.1996789866382187,-0.03276078745188276,-0.2931126555854437,370.14,-0.0005252619875044691,0.33037880469180536,-0.41513956035173943,-0.33716962425936997,0.5,47,-0.11186621475253415,0.1510986328125,-6.197009801864624,0.9272151589393616,-0.007055882026907057,13255,0.2,0.01716962,0.0003,1.5254849195480347,0.22997285723686217,0.0707688108086586
0.3753808013961828,-0.10715252567181698,-0.017653290631734313,545.7989413600001,-0.03106056949015999,786432,-0.07354770203065632,-0.04896831149493623,0.3090682720950671,1028,764,0.7353541966379623,-0.15274903586941946,1.2057979250565154,-0.04022962958908021,-0.3044952558173013,385.18,-0.0009313805063985002,0.31930818494607793,-0.4678322071536441,-0.3121729094017791,0.5,48,-0.11957204170510338,0.16964111328125,-6.185895800590515,0.9175655245780945,-0.005271346075460315,13260,0.2,0.024916654,0.0003,1.522269606590271,0.2489754632115364,0.07188007980585098
0.3825184725279457,-0.14340124164546522,-0.019952126262553303,488.14571305999993,-0.031135206956625396,802816,-0.07264194301830681,-0.048495764629770906,0.329470529487222,1028,780,0.7468816562557339,-0.14459717992031074,1.17149446647864,-0.0470515432844355,-0.3011336029275707,374.02,-0.0009426351297214054,0.3142465280345619,-0.48846702950178456,-0.3306355320746332,0.5,49,-0.12427837144916944,0.202001953125,-6.174095797538757,0.9183542728424072,-0.004859225440304727,13265,0.2,0.01824182,0.0003,1.5206204652786255,0.2488636389374733,0.0674721896648407
