reward_terms/time,reward_terms/energy,reward_terms/stance,reward_terms/vz,curriculum/eff_scale,time/time_elapsed,curriculum/ent_coef,curriculum/stance_ratio,time/fps,curriculum/pitch_assist,reward_terms/overrun,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/stop,reward_terms/torque,reward_terms/air_time,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/upright,reward_terms/residual,reward_terms/hip_roll,time/iterations,reward_terms/clearance,reward_terms/alive,reward_terms/stance_time,reward_terms/height,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/phase_contact,time/total_timesteps,reward_terms/motor_vel,reward_terms/coef_rate,train/learning_rate,train/explained_variance,train/std,train/n_updates,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/entropy_loss
0.0,0.0,-0.004143403996556615,-0.17009028610570195,0.0,1309,0.01,0.65,3039,0.900928,0.0,-0.35814065285314195,-1.437946693950725e-08,0.0,0.0,0.00034396679257042706,-0.6286446307447789,1.9461847255469218,-0.15065922660076528,-0.26582616027532435,-0.12965264536811427,216,0.15196900813949657,0.5,-0.00018391898225268556,-0.03017102208573346,-0.24707781865081063,-89.50695795,-0.16299351230345127,67.95,-0.36620257662571415,3981312,0.0,-0.6938511878497805,0.0003,0.9159369468688965,1.001356840133667,34104,-0.019944625289645045,0.2,0.02362844,0.22694091796875,27.90933198928833,13.97006607055664,-34.06864280700684
0.0,0.0,-0.003990067334427049,-0.1765848165614878,0.0,1315,0.01,0.65,3039,0.9004672,0.0,-0.35721959059410746,-1.518133512290706e-08,0.0,0.0,0.00039279488070557517,-0.6401247400059646,1.9438451890276371,-0.16388768786071195,-0.2656697558517451,-0.1311257393301731,217,0.14875243585192627,0.5,-0.0003694654604057885,-0.03488161421928451,-0.24829251666642238,-89.22892342000002,-0.16183760594763819,64.6,-0.3664546218421837,3999744,0.0,-0.6855102989152402,0.0003,0.91106778383255,1.0010713338851929,34108,-0.02143779704347253,0.2,0.022721646,0.23408203125,29.99688777923584,14.594999313354492,-34.06639232635498
0.0,0.0,-0.005520665712754969,-0.16896292617475128,0.0,1321,0.01,0.65,3039,0.9000064,0.0,-0.3642211976282377,-1.4738163625764893e-08,0.0,0.0,0.00048177054203632806,-0.6234845671111745,1.9580889497460636,-0.15196588606035955,-0.26559528277012134,-0.12752179826248106,218,0.15023092114670022,0.5,-0.00044976060518011864,-0.030605561121562794,-0.2516825512092633,-90.43309041999998,-0.16317175807140322,68.93,-0.36486823967845317,4018176,0.0,-0.6876511605030677,0.0003,0.9112607836723328,1.0008043050765991,34112,-0.02094315644353628,0.2,0.024134655,0.22969970703125,31.205181503295897,16.32149887084961,-34.062912178039554
0.0,0.0,-0.007711723834143101,-0.16695843718342218,0.0,1327,0.01,0.65,3039,0.8995456,0.0,-0.36058740238966636,-1.3652197914155339e-08,0.0,0.0,0.00040364550659433007,-0.6136650768066446,1.9588987353764038,-0.15151138527114666,-0.2657660482831097,-0.12450229502744052,219,0.15319355009712016,0.5,-0.00030219134512460895,-0.027222097501600078,-0.25071587578396426,-91.03123951000002,-0.1627969525318828,69.82,-0.36842098375337184,4036608,0.0,-0.6912688661008207,0.0003,0.9054765105247498,1.0007036924362183,34116,-0.020410532189998776,0.2,0.022967493,0.22872314453125,32.34697542190552,14.994206428527832,-34.06050109863281
0.0,0.0,-0.005433051165142578,-0.1716217903226649,0.0,1333,0.01,0.65,3040,0.8990848,0.0,-0.3636182408256538,-1.3238835237455981e-08,0.0,0.0,0.0002712671573842979,-0.6334984150094187,1.969411071761139,-0.16170924107090745,-0.2656180836608532,-0.12624618814687094,220,0.15182052959797374,0.5,-0.00021647103615881255,-0.030217727736217614,-0.24893905848257664,-89.21970173,-0.16369986641361192,66.03,-0.3642811070479752,4055040,0.0,-0.6881293735719035,0.0003,0.9058049917221069,1.0011545419692993,34120,-0.0217383925919421,0.2,0.02636894,0.22071533203125,31.618633460998534,15.792696952819824,-34.064476013183594
0.0,0.0,-0.006521421577975907,-0.17395967252717587,0.0,1339,0.01,0.65,3040,0.898624,0.0,-0.3577152275949682,-1.3940210605783593e-08,0.0,0.0,0.00024305531729219688,-0.6496429069483826,1.961044647542182,-0.16233866526860596,-0.26519472337944217,-0.12114749065291372,221,0.14924945368576772,0.5,-0.00024848046208110947,-0.031677196426392516,-0.2443787452590935,-88.34813867999999,-0.16154207047319732,67.4,-0.3723008810374541,4073472,0.0,-0.684973276341979,0.0003,0.9108551740646362,1.0011776685714722,34124,-0.022891410766169427,0.2,0.023906138,0.2300537109375,31.485231781005858,14.154507637023926,-34.06707611083984
0.0,0.0,-0.0038753744530823355,-0.17399866908478645,0.0,1345,0.01,0.65,3040,0.8981631999999999,0.0,-0.35397708600852495,-1.4447261550203801e-08,0.0,0.0,0.00026909693972104124,-0.6501989003227124,1.9831793168012177,-0.16419298691155268,-0.26549749522603266,-0.12331393257365736,222,0.1507693158538212,0.5,-0.0002311193594424468,-0.031753175818704106,-0.24500910400288958,-87.78442094999997,-0.16028939323819857,66.09,-0.37156580491071833,4091904,0.0,-0.6852009543591442,0.0003,0.9123398065567017,1.001173973083496,34128,-0.024409638496581464,0.2,0.0250067,0.248095703125,31.528577709197997,16.1262264251709,-34.06607933044434
0.0,0.0,-0.005848361114416295,-0.17423842180303473,0.0,1352,0.01,0.65,3040,0.8977024,0.0,-0.3595909186512534,-1.4755313905417842e-08,0.0,0.0,0.0002734371810220182,-0.6443979478374282,1.9705189734658317,-0.1638112572480887,-0.2658495989550981,-0.1237010440538832,223,0.15043804080546608,0.5,-6.618907597536842e-05,-0.03122518936520801,-0.24546151488594908,-90.80117644,-0.1626291477289432,66.4,-0.36988954566039034,4110336,0.0,-0.6896687681469819,0.0003,0.9061403274536133,1.0008325576782227,34132,-0.018705240543931724,0.2,0.023825359,0.24886474609375,33.53211259841919,16.527441024780273,-34.06256332397461
0.0,0.0,-0.0035776308354598454,-0.17174729322276783,0.0,1358,0.01,0.65,3040,0.8972416,0.0,-0.3586342172813751,-1.4084383180592864e-08,0.0,0.0,0.0004036455389319195,-0.6215592407967147,1.9791720119050522,-0.15190391635315334,-0.26521540225974705,-0.11931950423615942,224,0.156927263061649,0.5,-0.0002951384020788181,-0.02747953911207332,-0.24774681376528265,-86.36545896999998,-0.16344013207170413,68.43,-0.361952896535146,4128768,0.0,-0.6872110329004859,0.0003,0.8964672088623047,1.0012431144714355,34136,-0.019436206948012114,0.2,0.024561483,0.2186767578125,37.38077087402344,16.191965103149414,-34.064243125915525
0.0,0.0,-0.005585659939943773,-0.17216252149178818,0.0,1364,0.01,0.65,3040,0.8967808,0.0,-0.35504388899407197,-1.3481653699691687e-08,0.0,0.0,0.0002690969688248717,-0.6377175850972033,1.967441647265864,-0.16612382444645546,-0.26552901029209575,-0.12317992053674637,225,0.15175810144022683,0.5,-0.00010959182367918806,-0.031918491419476246,-0.2436726861338619,-89.2029848,-0.16071732729410912,70.88,-0.3684054052624887,4147200,0.0,-0.6818203885535344,0.0003,0.8716599941253662,1.0013914108276367,34140,-0.017851031117606907,0.2,0.02097777,0.2024169921875,43.8189811706543,21.364377975463867,-34.06926517486572
0.0,0.0,-0.003828125796783164,-0.16769940514357884,0.0,1370,0.01,0.65,3040,0.89632,0.0,-0.35941640183092466,-1.3474106639531156e-08,0.0,0.0,0.0003124996858079814,-0.6198798998967273,1.9940752883032076,-0.15563844847785435,-0.2657648637459651,-0.12225236691359065,226,0.15378609786937864,0.5,-0.00022732162647621913,-0.02777633647309359,-0.24885890326047905,-86.98613916999999,-0.16224542068411937,69.75,-0.3669167320186185,4165632,0.0,-0.6866752560910192,0.0003,0.902530312538147,1.0009276866912842,34144,-0.02168226563371718,0.2,0.024681378,0.22945556640625,34.93348217010498,16.771682739257812,-34.06376724243164
0.0,0.0,-0.0046342915089054755,-0.1724619283069482,0.0,1376,0.01,0.65,3040,0.8958592,0.0,-0.356520528034028,-1.2084917018463979e-08,0.0,0.0,0.0002528209135764175,-0.6170427291266751,1.9667015962237673,-0.15394121955838533,-0.2656106037415889,-0.11764660453153512,227,0.154755138942115,0.5,-0.00022460895545211516,-0.027691537876256365,-0.2463972006756867,-88.10396845999998,-0.1630942729639249,68.29,-0.36660927662193665,4184064,0.0,-0.6864653950786028,0.0003,0.9027559161186218,1.0006945133209229,34148,-0.020277891051955522,0.2,0.021633223,0.21768798828125,33.99432945251465,14.855616569519043,-34.05964126586914
0.0,0.0,-0.006278946880628109,-0.1730750419431085,0.0,1382,0.01,0.65,3040,0.8953984,0.0,-0.36039094900341173,-1.3490556853066891e-08,0.0,0.0,0.0002506507735233754,-0.6336956227704313,1.9975690610154113,-0.1612747292228353,-0.2660244072985545,-0.12005799658761641,228,0.1537617315303268,0.5,-0.0003727206737191106,-0.029574317535493395,-0.25021972789977875,-85.38326244,-0.1633583411565672,68.01,-0.36617452487624474,4202496,0.0,-0.6860571637363244,0.0003,0.8792951703071594,1.0011639595031738,34152,-0.01817780309356749,0.2,0.020518217,0.2037353515625,44.7583724975586,20.810285568237305,-34.06505069732666
0.0,0.0,-0.003754411493492167,-0.1738903081963279,0.0,1388,0.01,0.65,3040,0.8949376,0.0,-0.35662490178546025,-1.2626522259690191e-08,0.0,0.0,0.00030707434699353244,-0.6316002372289576,1.9943867583500823,-0.16179647134193387,-0.2656733810766166,-0.11740672145883063,229,0.15509453955661898,0.5,-0.0001340058030715833,-0.029715958883532796,-0.24827980932518778,-86.79226372,-0.1622947712846497,69.15,-0.36775918079540826,4220928,0.0,-0.6838225208298209,0.0003,0.9072688817977905,1.0010039806365967,34156,-0.02046456641983241,0.2,0.021999162,0.1982666015625,34.00537023544312,15.769793510437012,-34.06688251495361
0.0,0.0,-0.0037067543492619007,-0.17472862312959345,0.0,1394,0.01,0.65,3040,0.8944768,0.0,-0.35820081554509525,-1.4497674370643235e-08,0.0,0.0,0.00033420110574095615,-0.6275419525409341,2.003708685105121,-0.16378364224164954,-0.2662675230856392,-0.11888733676009082,230,0.15351306317796717,0.5,-0.00031358456989336346,-0.030456097263862097,-0.24637071212281375,-87.42048646,-0.16119007440700342,67.9,-0.36794348774185626,4239360,0.0,-0.6831629185833723,0.0003,0.9015663266181946,1.0018885135650635,34160,-0.021816650568507612,0.2,0.025499692,0.24462890625,36.71053466796875,18.70676040649414,-34.07196311950683
0.0,0.0,-0.0031319368122358104,-0.17291720751719708,0.0,1400,0.01,0.65,3040,0.894016,0.0,-0.35817907565575247,-1.3520875188229985e-08,0.0,0.0,0.00038411419761056703,-0.6360994119428651,1.9820245727068473,-0.16947921257302995,-0.2662101828587071,-0.11497811081089081,231,0.1553673331539154,0.5,-0.0002370871758709351,-0.0313948766412053,-0.24721846255211796,-88.42673097,-0.16113668866877628,72.73,-0.36787906567276163,4257792,0.0,-0.6882658801993417,0.0003,0.9054404497146606,1.0016860961914062,34164,-0.02177309217513539,0.2,0.029310498,0.266357421875,35.19241523742676,15.911358833312988,-34.07378978729248
0.0,0.0,-0.006701403070468518,-0.17057632995828897,0.0,1406,0.01,0.65,3040,0.8935552,0.0,-0.3555610758562621,-1.3471608948718234e-08,0.0,0.0,0.00027777739968668256,-0.626903654741927,1.996478991471967,-0.16783636523360812,-0.26602723617799806,-0.11881077855813126,232,0.15574335410806922,0.5,-2.7669179770681592e-05,-0.031178650036766578,-0.246209010578928,-88.29143326000002,-0.16113766479921507,69.93,-0.3656312779463296,4276224,0.0,-0.6826456769692546,0.0003,0.8913722038269043,1.001253366470337,34168,-0.02032532813900616,0.2,0.025492677,0.24873046875,41.52108745574951,19.0852108001709,-34.06942272186279
0.0,0.0,-0.004262906161377918,-0.17543268454151087,0.0,1412,0.01,0.65,3040,0.8930944,0.0,-0.3675107152181381,-1.360845802903834e-08,0.0,0.0,0.00034613681620814733,-0.636015792309942,2.0053167242977725,-0.16556482131837083,-0.2658514874710586,-0.1122020168107317,233,0.15583386580325576,0.5,-0.00031955240249064646,-0.029906479763273233,-0.24853701234976175,-89.37277673999998,-0.16229651456622798,71.5,-0.3628152083205479,4294656,0.0,-0.6876057496506855,0.0003,0.9156013131141663,1.0016220808029175,34172,-0.022210015344899147,0.2,0.023661826,0.22935791015625,32.51589488983154,15.767752647399902,-34.07112770080566
0.0,0.0,-0.0037141567172626257,-0.17264333897452444,0.0,1418,0.01,0.65,3040,0.8926336,0.0,-0.36047265212191465,-1.234157428314744e-08,0.0,0.0,0.00025824615214433934,-0.6413930007556206,1.981966835257533,-0.17324391636227174,-0.26554525567076315,-0.11051979611130625,234,0.15373068192149864,0.5,-0.00022081124350532063,-0.031143854872015795,-0.24705553387699122,-85.92332771,-0.16147054118964124,69.32,-0.3676757266156637,4313088,0.0,-0.6888067879861836,0.0003,0.8973987698554993,1.0014894008636475,34176,-0.020966678531840442,0.2,0.025091818,0.24239501953125,39.24283275604248,19.3720645904541,-34.06918468475342
0.0,0.0,-0.004303456321940844,-0.16917851650432206,0.0,1424,0.01,0.65,3040,0.8921728,0.0,-0.3627032798279078,-1.5567282307769905e-08,0.0,0.0,0.00043619757181861333,-0.6031764864552905,1.9772030116121533,-0.14982546847625997,-0.26545456717283655,-0.11279505179749733,235,0.1594125711585255,0.5,-0.00010850668897748821,-0.02566070989419012,-0.24697004748726437,-87.43450084999999,-0.16357897365809085,67.8,-0.35920043452098344,4331520,0.0,-0.6885414604789681,0.0003,0.8903960585594177,1.001068353652954,34180,-0.02075244942680001,0.2,0.024458874,0.2173583984375,42.70316104888916,18.79093360900879,-34.0645658493042
0.0,0.0,-0.003056593356301876,-0.17493790401230047,0.0,1430,0.01,0.65,3040,0.8917120000000001,0.0,-0.36133927226124624,-1.2808258152939095e-08,0.0,0.0,0.00040256033147064346,-0.6324778218171203,2.015636326135947,-0.16944583033519517,-0.26573623605281027,-0.11214919039396028,236,0.15588256198995418,0.5,-0.00018446146310048384,-0.030514494890729556,-0.2502630174962494,-86.95103117999999,-0.16162234386774815,70.93,-0.36868533287140665,4349952,0.0,-0.690459032699536,0.0003,0.8743332624435425,1.0010485649108887,34184,-0.019926713057793678,0.2,0.0206973,0.20576171875,45.988604354858396,23.291044235229492,-34.064453125
0.0,0.0,-0.007897913497832214,-0.17792425717281807,0.0,1436,0.01,0.65,3040,0.8912512,0.0,-0.35909304232981554,-1.301212592818974e-08,0.0,0.0,0.0003146698484973361,-0.6539909858175486,2.018914289611895,-0.1762657896680343,-0.26591076884329823,-0.1156441366602177,237,0.1549023739182927,0.5,-0.0001535369600686762,-0.03411461291060319,-0.24715494489407006,-86.67284702999997,-0.16091290401491873,71.43,-0.36567357843136833,4368384,0.0,-0.6869777876182628,0.0003,0.9055829048156738,1.001145362854004,34188,-0.019731453526765107,0.2,0.020551119,0.1915283203125,36.84006767272949,18.316946029663086,-34.06434307098389
0.0,0.0,-0.0032039836399895463,-0.17088711345163154,0.0,1442,0.01,0.65,3040,0.8907904,0.0,-0.3558480878951969,-1.2792385208726082e-08,0.0,0.0,0.00024197012276595665,-0.6480639560491867,2.03203017054168,-0.18062401383662466,-0.2663559821054274,-0.11534181266883071,238,0.1555814466655845,0.5,-0.00044325008639134467,-0.032151437032229904,-0.2452225343204416,-86.86571444,-0.1609915320388864,72.01,-0.3679182267909686,4386816,0.0,-0.6887220695336035,0.0003,0.9147853255271912,1.0014488697052002,34192,-0.019336950220167636,0.2,0.022261053,0.228662109375,35.293477630615236,16.17373275756836,-34.06926345825195
0.0,0.0,-0.005226667076700257,-0.17122632188523143,0.0,1448,0.01,0.65,3040,0.8903296,0.0,-0.3633722644039483,-1.2844603689835783e-08,0.0,0.0,0.0003222652562221305,-0.6559834941420175,2.0206535094917033,-0.17200807648869032,-0.2659948706871079,-0.11363271649517191,239,0.15546431229787275,0.5,-0.0005154073199567696,-0.030122284129177404,-0.2501242734929287,-85.64842747000003,-0.16355170342417008,67.11,-0.364098698259483,4405248,0.0,-0.6871524071261483,0.0003,0.9028828144073486,1.0018365383148193,34196,-0.020465147017966957,0.2,0.024880683,0.2340087890625,39.614698600769046,18.237855911254883,-34.07359294891357
0.0,0.0,-0.00485412249747407,-0.17480030254904416,0.0,1454,0.01,0.65,3040,0.8898688,0.0,-0.36401731328533515,-1.2549212719030776e-08,0.0,0.0,0.0002777773932191647,-0.6529213701753833,2.024923987919773,-0.18174857583538478,-0.2662599129508123,-0.11341900478620547,240,0.15351620237929528,0.5,-0.00020290759372680137,-0.035418506808643405,-0.2467082869573306,-83.98281311000001,-0.16240132956850073,68.07,-0.36397440922032975,4423680,0.0,-0.6834536535298077,0.0003,0.8751845359802246,1.001400351524353,34200,-0.019944005936849862,0.2,0.020667888,0.21314697265625,49.95377101898193,24.418867111206055,-34.07015190124512
0.0,0.0,-0.005261086791662479,-0.171589762764323,0.0,1460,0.01,0.65,3040,0.889408,0.0,-0.3694420397111507,-1.315523777308049e-08,0.0,0.0,0.0003873694222420454,-0.6384595427812501,2.026143935574494,-0.16544555761503935,-0.2660391717036382,-0.11038461867837224,241,0.15790572649427265,0.5,-0.00011989995416822947,-0.02944439373849454,-0.2499988599685918,-83.14748856,-0.16320624239317308,71.46,-0.36080172009983785,4442112,0.0,-0.6816633656950033,0.0003,0.894784152507782,1.0013927221298218,34204,-0.022364481817930937,0.2,0.022486772,0.21768798828125,44.56730327606201,19.394121170043945,-34.069828033447266
0.0,0.0,-0.01018722996002475,-0.17234831581897894,0.0,1466,0.01,0.65,3040,0.8889472,0.0,-0.3649604154095576,-1.3015117759217091e-08,0.0,0.0,0.000256076080000235,-0.6473841490231289,2.0570220487279918,-0.1703911311482129,-0.26616065870812006,-0.11698654260568772,242,0.1569911315959572,0.5,-0.0001703555931776969,-0.029896959104267293,-0.25049919737096915,-85.44355714,-0.1625487980283276,70.65,-0.36289976270601654,4460544,0.0,-0.687514283067661,0.0003,0.8851962685585022,1.0012753009796143,34208,-0.01958948418032378,0.2,0.018243525,0.19664306640625,45.76358547210693,19.75330924987793,-34.07004222869873
0.0,0.0,-0.005803079100743894,-0.17190778768128034,0.0,1472,0.01,0.65,3041,0.8884864,0.0,-0.3661732270092688,-1.546597822258968e-08,0.0,0.0,0.00044596309372637834,-0.6428166702962694,2.0433074703257894,-0.17998889737057616,-0.266443474972327,-0.11677616676593991,243,0.15729984852001264,0.5,-0.00012369766288126507,-0.03380350940589554,-0.25128469367555545,-85.4405517,-0.16181997609228774,68.7,-0.3621162774585507,4478976,0.0,-0.6811769279853528,0.0003,0.8910284042358398,1.0009044408798218,34212,-0.022046615422004832,0.2,0.018936392,0.1967041015625,44.90819053649902,19.16651725769043,-34.06455345153809
0.0,0.0,-0.00498990980250941,-0.17269607565185663,0.0,1478,0.01,0.65,3041,0.8880256,0.0,-0.36165506792469215,-1.256251260159744e-08,0.0,0.0,0.0002289492565776325,-0.6463891388852616,2.040230851074572,-0.1761440248827372,-0.26605219102068167,-0.11162461840509735,244,0.1567512972441549,0.5,-0.00034179630165454,-0.032079437768167116,-0.24939211490828653,-86.50918127999999,-0.16309429007146725,73.45,-0.3612009094839856,4497408,0.0,-0.6817575724614451,0.0003,0.8885766863822937,1.0009443759918213,34216,-0.020521577110048383,0.2,0.020436734,0.2021728515625,47.460924339294436,22.218236923217773,-34.063179397583006
0.0,0.0,-0.003977082409861559,-0.17689849504337424,0.0,1484,0.01,0.65,3041,0.8875648,0.0,-0.36461574787338913,-1.2332664353249515e-08,0.0,0.0,0.00028537287855417363,-0.6315337189663794,2.0276826002010884,-0.16957342426758232,-0.2662165360639267,-0.11044013663990634,245,0.1590749574006096,0.5,-0.000481227673137457,-0.031149340339336147,-0.2474728820709606,-84.03937875,-0.1642845731869759,72.9,-0.3628219199003814,4515840,0.0,-0.6891960583213346,0.0003,0.8990346789360046,1.0005834102630615,34220,-0.021434455725830047,0.2,0.020958807,0.21119384765625,44.192383193969725,22.454545974731445,-34.05863933563232
0.0,0.0,-0.003342039825103607,-0.17238520876345614,0.0,1490,0.01,0.65,3041,0.887104,0.0,-0.35656495361188506,-1.1819662852040137e-08,0.0,0.0,0.00027452214918513264,-0.6245936369609711,2.046567981873579,-0.16498187738996575,-0.26581885896393176,-0.11336554260526054,246,0.16035401222302026,0.5,-0.00016058995000397167,-0.02910152253314637,-0.24694895790373017,-83.57171054,-0.1633394117044833,70.49,-0.3588937445148883,4534272,0.0,-0.6832505208089257,0.0003,0.8916211128234863,1.0007725954055786,34224,-0.020749327441444622,0.2,0.02189916,0.20513916015625,47.253654098510744,24.330421447753906,-34.05830745697021
0.0,0.0,-0.005361518848136893,-0.17482700040231355,0.0,1496,0.01,0.65,3041,0.8866432,0.0,-0.3586132668616324,-1.2020853732503326e-08,0.0,0.0,0.0003971349473835693,-0.6081876417019854,2.0383069610569002,-0.16853941156677862,-0.26622739303306275,-0.11587341946084447,247,0.16145547768116417,0.5,-0.00011610216137746142,-0.030581144722795113,-0.24736306208101,-84.17606218,-0.16251538232382665,69.74,-0.3576824473506288,4552704,0.0,-0.6877420443902722,0.0003,0.8990588188171387,1.0013463497161865,34228,-0.020174053648952396,0.2,0.024015253,0.23707275390625,43.47383270263672,21.95176124572754,-34.06583099365234
0.0,0.0,-0.004510391762298174,-0.17105565711771795,0.0,1503,0.01,0.65,3041,0.8861824,0.0,-0.3613733707421112,-1.2446605612008838e-08,0.0,0.0,0.0003016489532051815,-0.6217416421028434,2.0392111352400666,-0.16952495834512135,-0.26618672244238806,-0.108139618342152,248,0.1614588432955416,0.5,-1.898866159737938e-05,-0.029169190616398492,-0.2516901756339437,-83.11098999,-0.1636858781433261,73.54,-0.35777389805325716,4571136,0.0,-0.6855745019339574,0.0003,0.909821093082428,1.0015382766723633,34232,-0.020508859306573868,0.2,0.024285268,0.23660888671875,39.992543411254886,20.722431182861328,-34.06935291290283
0.0,0.0,-0.004823463004969718,-0.17294590793206627,0.0,1509,0.01,0.65,3041,0.8857216,0.0,-0.3607799659636122,-1.2038234588946614e-08,0.0,0.0,0.00031901000572058064,-0.6065445896495961,2.0328300518787326,-0.16371663981411697,-0.26579796060806743,-0.10881992371661996,249,0.1642522434483139,0.5,-5.479586737540861e-05,-0.02842426236209303,-0.2474734465701563,-80.96352562,-0.1642734731980004,69.39,-0.35617184423624604,4589568,0.0,-0.6828661979908172,0.0003,0.8933069705963135,1.001267433166504,34236,-0.019128249981440602,0.2,0.023731215,0.22620849609375,45.57943744659424,22.063289642333984,-34.06691265106201
0.0,0.0,-0.003980366660116275,-0.17979129462045107,0.0,1515,0.01,0.65,3041,0.8852608,0.0,-0.3601787968206204,-1.2451111905495873e-08,0.0,0.0,0.0003146697256144964,-0.6474295727590804,2.036799696568921,-0.17765244792763699,-0.26647765944773866,-0.10922046557589273,250,0.15889194220320596,0.5,-6.239133654162288e-05,-0.03234527239734282,-0.2475990033138445,-85.59921585000002,-0.16276479999087315,69.66,-0.36420040739559245,4608000,0.0,-0.6827504652040982,0.0003,0.8904336094856262,1.0011881589889526,34240,-0.020089408778585494,0.2,0.021769267,0.21314697265625,46.79409275054932,21.471689224243164,-34.06472625732422
0.0,0.0,-0.005221098970572854,-0.17728056319078364,0.0,1521,0.01,0.65,3041,0.8848,0.0,-0.3593505582074001,-1.2897398699819181e-08,0.0,0.0,0.0003396262731661813,-0.63814032073203,2.035323099926872,-0.1854794074535801,-0.2662454982665264,-0.10900917391000342,251,0.16064072052610495,0.5,-0.000156792217037744,-0.03492212586812091,-0.24626852614848044,-84.42405423,-0.16294276696548168,68.57,-0.3611311887482287,4626432,0.0,-0.680856262126841,0.0003,0.8923129439353943,1.001032829284668,34244,-0.020354073913767933,0.2,0.02323091,0.23658447265625,48.491533279418945,23.60999298095703,-34.0646146774292
0.0,0.0,-0.00313171641638861,-0.17585331525432848,0.0,1527,0.01,0.65,3041,0.8843392,0.0,-0.3618286810349851,-1.2337328381177625e-08,0.0,0.0,0.00032986057016791566,-0.6169116205618748,2.0304519127344918,-0.18229178626349218,-0.2662331623849587,-0.10431382592849427,252,0.16278969191677584,0.5,-9.982615140163236e-05,-0.033124806382342095,-0.24962371746250403,-83.33103788,-0.1624034467560844,75.43,-0.36086402782859606,4644864,0.0,-0.6796295180036623,0.0003,0.898333728313446,1.0012879371643066,34248,-0.01830767436185852,0.2,0.023988698,0.232080078125,46.76842269897461,19.785734176635742,-34.06690578460693
0.0,0.0,-0.00390545237470802,-0.1709823646432851,0.0,1533,0.01,0.65,3041,0.8838784,0.0,-0.35721472075825006,-1.265582070049244e-08,0.0,0.0,0.0004199214486612214,-0.6117261095781928,2.053688260189765,-0.17431036203098127,-0.26609567629513126,-0.11062507653398325,253,0.16324903842542995,0.5,-2.712666820217338e-05,-0.030101482004036038,-0.2484976579671448,-83.67294419,-0.1611908440691728,75.58,-0.359063935900791,4663296,0.0,-0.6851870148480786,0.0003,0.9040886163711548,1.0011546611785889,34252,-0.02026349586667493,0.2,0.025066584,0.25477294921875,42.63874530792236,20.60012435913086,-34.06782894134521
0.0,0.0,-0.006781148189177965,-0.17320421142261744,0.0,1539,0.01,0.65,3041,0.8834176,0.0,-0.3555474905870038,-1.2426382203130355e-08,0.0,0.0,0.00028211759571503435,-0.6071794325576437,2.041591904902272,-0.1677207231996546,-0.2660505103317119,-0.10984259954009608,254,0.1639706527462271,0.5,-9.006055835117068e-05,-0.02946814523761919,-0.24711155004122387,-81.61173310000001,-0.16223420181683745,74.2,-0.35498115036771777,4681728,0.0,-0.6743910943918947,0.0003,0.9033499360084534,1.0014153718948364,34256,-0.021066993405111135,0.2,0.02122495,0.224755859375,42.59586009979248,22.169099807739258,-34.06953754425049
0.0,0.0,-0.0032954216664616764,-0.17223652826084215,0.0,1545,0.01,0.65,3041,0.8829568,0.0,-0.3564530437875174,-1.1946824380902487e-08,0.0,0.0,0.00034071132217326923,-0.6324995638336086,2.07429463000079,-0.18797359676304456,-0.2665419066163466,-0.11311328310354993,255,0.16102000097129046,0.5,-0.00015679217176511884,-0.032604675004688694,-0.24958220794054065,-81.55858036,-0.16239567830786036,73.39,-0.36230080210229987,4700160,0.0,-0.680658183139831,0.0003,0.9063702821731567,1.0012494325637817,34260,-0.02195728918304667,0.2,0.025317049,0.23192138671875,42.398078727722165,23.068058013916016,-34.06853256225586
0.0,0.0,-0.0027743964333957548,-0.17346378401393167,0.0,1551,0.01,0.65,3041,0.882496,0.0,-0.3570314413642304,-1.229762592596079e-08,0.0,0.0,0.0003667529284333189,-0.6331367179393932,2.062740507620524,-0.18146970942391388,-0.26652410902175394,-0.10810429319846343,256,0.16131154259957683,0.5,-8.680534988848699e-05,-0.03271973135453118,-0.24591608541604368,-81.97438807999998,-0.16203752890717424,76.14,-0.3609678067385755,4718592,0.0,-0.6803310740040512,0.0003,0.9133397936820984,1.0015321969985962,34264,-0.019723891955800356,0.2,0.0249435,0.2294677734375,40.618385314941406,20.286245346069336,-34.06994152069092
0.0,0.0,-0.0032333952335156678,-0.1714997807896391,0.0,1557,0.01,0.65,3042,0.8820352,0.0,-0.3601968195339559,-1.1402268719267116e-08,0.0,0.0,0.00027560720465973846,-0.6156856019021408,2.053800723001197,-0.1744455398181805,-0.266556998138017,-0.1085322261806828,257,0.1625647472276122,0.5,-5.750852223071787e-05,-0.030510964006243882,-0.2468583348283015,-80.07801997,-0.16320377033461647,72.9,-0.35931091321823044,4737024,0.0,-0.6850890384461285,0.0003,0.8936246037483215,1.0014656782150269,34268,-0.018932849203702064,0.2,0.022201369,0.23304443359375,49.922552490234374,21.73146629333496,-34.07093772888184
