time/iterations,reward_terms/step_rate,reward_terms/time,reward_terms/coef_rate,reward_terms/hip_roll,curriculum/stance_ratio,reward_terms/ang_xy,reward_terms/height,reward_terms/assist_pen,reward_terms/angmom,curriculum/eff_scale,time/time_elapsed,reward_terms/alive,reward_terms/torque,reward_terms/lat_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/action_rate,reward_terms/stance_time,reward_terms/vz,reward_terms/air_time,curriculum/ent_coef,time/total_timesteps,reward_terms/foot_ahead,reward_terms/upright,reward_terms/clearance,curriculum/ctrl_drop_prob,reward_terms/stance,reward_terms/fwd_speed,reward_terms/foot_slip,rollout/ep_rew_mean,time/fps,curriculum/sprint_dist_m,curriculum/ctrl_jitter_ms,reward_terms/energy,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/stop,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/entropy_loss,train/approx_kl,train/n_updates,train/std,train/loss,train/learning_rate
2566,-0.00797526041666681,-0.5,-0.6769187516885105,-0.22032720122004262,0.60469184,-0.26453129993700497,-0.0369618553028104,0.0,-0.1632526740366932,0.196992,10440,0.0,-0.050996766898348436,-2.2002201838501455e-08,0.0,-0.419788567031117,-0.10843696773126323,-0.10475321057211712,-0.00439967058870631,-0.21965830886042087,0.0003879116201359365,0.01,47296512,0.0,-0.8477321289544618,0.0925382312406569,0.0,-0.6250386907662674,0.7264997882005546,-0.4885383577709023,-148.04325142999997,4529,54.5488,0.0,-0.005254754776532335,222.48,-0.0009096816742529449,0.0,0.8631380796432495,1.435431605577469,-0.019671518367249518,0.14779052734375,0.2,-34.06632022857666,0.016849393,17493,1.0010629892349243,0.24648848176002502,0.0001818048
2567,-0.00791829427083347,-0.5,-0.6891628888649173,-0.20868891371416493,0.6046741760000001,-0.2598848952098608,-0.03187752785015516,0.0,-0.16959266209437654,0.1970688,10444,0.0,-0.051329133494748186,-2.083971590116599e-08,0.0,-0.4401239588619855,-0.10814639900741634,-0.1072411352485134,-0.008404521523819616,-0.18848194081702221,0.0003575298243150529,0.01,47314944,0.0,-0.8792860477318548,0.0931285598466443,0.0,-0.5740313838471935,0.8151147505689322,-0.5098929354309433,-147.05973112,4529,54.56032,0.0,-0.005381591238877597,223.35,-0.0009099412035718592,0.0,0.8833937644958496,1.3634040117263795,-0.020586233085487037,0.17108154296875,0.2,-34.06690673828125,0.018840114,17497,1.0011346340179443,0.2217712700366974,0.00018175872
2568,-0.008374023437500159,-0.5,-0.6787430209194768,-0.2106678578064562,0.604656512,-0.2771521480142153,-0.033721185406060644,0.0,-0.16296668585275706,0.1971456,10448,0.0,-0.05402083735749546,-2.3219981967422428e-08,0.0,-0.4089091721269117,-0.10739183353560214,-0.10884693222768235,-0.004120536879377646,-0.20672581885068572,0.00028917034635216824,0.01,47333376,0.0,-0.8732737097814839,0.10174050718823091,0.0,-0.5694554839208077,0.8956554207713866,-0.5226201339817443,-147.75272517000002,4529,54.57184,0.0,-0.005695672246571821,223.12,-0.0010088609626026797,0.0,0.864081084728241,1.328068059682846,-0.01989632414188236,0.16063232421875,0.2,-34.06688823699951,0.016522633,17501,1.0011827945709229,0.2680767774581909,0.00018171264
2569,-0.008203125000000148,-0.5,-0.6936756978117186,-0.21465571633726768,0.604638848,-0.26629893078251454,-0.02639313051615404,0.0,-0.15269672348881366,0.1972224,10453,0.0,-0.054999930663001136,-2.183464993726662e-08,0.0,-0.4324414011472133,-0.10760234017880771,-0.10757840046663435,-0.006888681280543096,-0.17333104647587488,0.0004291441744296915,0.01,47351808,0.0,-0.8306265294095687,0.08750349112801442,0.0,-0.5635307147492252,0.8027721147581012,-0.5188303155812927,-146.05747032999997,4529,54.58336,0.0,-0.0055399389018220115,215.06,-0.000939813058546761,0.0,0.8658537864685059,1.321284180879593,-0.02208049283362925,0.1666015625,0.2,-34.067931175231934,0.017219413,17505,1.0012359619140625,0.19125550985336304,0.00018166656000000002
2570,-0.007771809895833469,-0.5,-0.6941014982894946,-0.22465463904196958,0.604621184,-0.25191823955530196,-0.03273365514627992,0.0,-0.15996082155458805,0.1972992,10457,0.0,-0.0481835219050595,-2.0443065547717058e-08,0.0,-0.44355728963945074,-0.10789513735994644,-0.10763282018475132,-0.006468621134344075,-0.193207984860594,0.0003521042559037192,0.01,47370240,0.0,-0.8276845181977672,0.09436621647292373,0.0,-0.6215318868978872,0.7861293192361508,-0.5162471631165642,-148.76467444,4529,54.59488,0.0,-0.005031515477626126,228.15,-0.0008461305437453596,0.0,0.8448361158370972,1.4500324547290802,-0.020878108544275166,0.17042236328125,0.2,-34.06628589630127,0.017731743,17509,1.0009496212005615,0.2938675880432129,0.00018162048
2571,-0.007543945312500127,-0.5,-0.6931871304218016,-0.2222318537818951,0.6046035200000001,-0.2614794830444555,-0.030461502539386422,0.0,-0.15584978429833474,0.197376,10461,0.0,-0.05239402357988852,-2.0365715048899864e-08,0.0,-0.4363687546224505,-0.10824996753226608,-0.10650183298566655,-0.013995602304930799,-0.18266540508088747,0.0004562708620344185,0.01,47388672,0.0,-0.8096982759082022,0.08772263907716098,0.0,-0.6209101735968681,0.7306753450553883,-0.5130273968107397,-150.40758468000004,4529,54.6064,0.0,-0.005119959824980769,236.49,-0.0008786883982569659,0.0,0.877559244632721,1.2237083792686463,-0.019224541413132103,0.1151611328125,0.2,-34.063184356689455,0.0123611335,17513,1.0009169578552246,0.14679208397865295,0.0001815744
2572,-0.008203125000000151,-0.5,-0.6932253832798605,-0.21766920919301053,0.604585856,-0.2590908953391343,-0.033066517145819985,0.0,-0.14709297772296137,0.1974528,10465,0.0,-0.05407999923884239,-2.454722099671097e-08,0.0,-0.4368456261032186,-0.10751816674700469,-0.108423064466945,-0.017328136406528454,-0.19891657137560373,0.0002956807697450535,0.01,47407104,0.0,-0.8430419368900774,0.09847380766481055,0.0,-0.5753505280513113,0.8780744976117986,-0.5306862644879308,-150.00758122000002,4529,54.61792,0.0,-0.005761359210259535,234.22,-0.001011945254965453,0.0,0.8833310008049011,1.2393002033233642,-0.02270043664611876,0.147998046875,0.2,-34.067043495178225,0.016140733,17517,1.001119613647461,0.20151126384735107,0.00018152832
2573,-0.008040364583333471,-0.5,-0.6954603713925571,-0.211085805145762,0.604568192,-0.25984395394866056,-0.029564782794639435,0.0,-0.16322419915663916,0.1975296,10469,0.0,-0.0498979029078202,-2.074749544525675e-08,0.0,-0.45121805083381183,-0.10796926920177846,-0.1077467994783548,-0.01016965308614696,-0.18150280848231873,0.00027343692232130305,0.01,47425536,0.0,-0.8254894899560473,0.08588052862441144,0.0,-0.5888075139674855,0.8042884845693351,-0.5394627307631339,-149.32796699,4529,54.62944,0.0,-0.005364210547915638,227.76,-0.0009284905475924949,0.0,0.8487383723258972,1.4691933691501617,-0.019767806387972087,0.15411376953125,0.2,-34.066276741027835,0.01565842,17521,1.0010271072387695,0.2814752161502838,0.00018148224
2574,-0.007869466145833472,-0.5,-0.6948950606060829,-0.21418127622060337,0.604550528,-0.2772905470735003,-0.03354568383061927,0.0,-0.1556582812793378,0.1976064,10473,0.0,-0.05563808238393134,-2.11967064091319e-08,0.0,-0.43361013211142935,-0.10767319845254343,-0.10815311113109365,-0.004895544586664376,-0.1985397751831603,0.00038194371154531837,0.01,47443968,0.0,-0.8441455015626268,0.09813326116694208,0.0,-0.5553012298760276,0.8208518179048778,-0.5212143617512379,-149.73202208999996,4529,54.64096,0.0,-0.005556944595442211,232.15,-0.0009580869779237879,0.0,0.8684884309768677,1.3515922009944916,-0.021053118957206608,0.140380859375,0.2,-34.06573638916016,0.016289461,17525,1.0010933876037598,0.22382819652557373,0.00018143616
2575,-0.007731119791666796,-0.5,-0.6970180770142617,-0.21709890907085877,0.6045328640000001,-0.2556124077801693,-0.03262695534593383,0.0,-0.14984544338827266,0.1976832,10477,0.0,-0.051135190114186435,-2.0751237495576423e-08,0.0,-0.46256237620690155,-0.10790011983127537,-0.1083118759467725,-0.014980305178647136,-0.18737532878488455,0.00034125365265127685,0.01,47462400,0.0,-0.8484237786333262,0.08554435932678824,0.0,-0.5648524089835955,0.838657505651847,-0.526970770770864,-147.66916888,4529,54.65248,0.0,-0.005140052950205153,225.47,-0.0009017214611348338,0.0,0.8747800588607788,1.2822460293769837,-0.02275656225392595,0.1697265625,0.2,-34.065836334228514,0.019008944,17529,1.0011476278305054,0.16985514760017395,0.00018139008
2576,-0.007893880208333473,-0.5,-0.6981809601378884,-0.2114167804969938,0.6045152,-0.25829449293309203,-0.029013713266653498,0.0,-0.14642937004840745,0.19776,10481,0.0,-0.054885605431180956,-2.316913517467383e-08,0.0,-0.44670074142279353,-0.10754578484082891,-0.10839524586637617,-0.009151177754069472,-0.17992835418181566,0.0003770608907668955,0.01,47480832,0.0,-0.8475290545291236,0.08908588271881057,0.0,-0.5456806417796255,0.858973688638768,-0.5166245108531622,-147.95431580000002,4529,54.664,0.0,-0.005688938705536691,225.03,-0.0009455781524240124,0.0,0.8681403994560242,1.3388687431812287,-0.019299581879749894,0.15638427734375,0.2,-34.0679708480835,0.01640809,17533,1.0013328790664673,0.23499006032943726,0.000181344
2577,-0.007975260416666807,-0.5,-0.699331397744182,-0.22608970335104484,0.604497536,-0.25448400471379257,-0.028907971404495,0.0,-0.1528247389121904,0.1978368,10485,0.0,-0.05261397016449078,-2.1360890196078694e-08,0.0,-0.4461978675538539,-0.10808186584326612,-0.10765108575922533,-0.005588089445761095,-0.17472056763811483,0.00039550707636711496,0.01,47499264,0.0,-0.8030178344258636,0.08553267712880477,0.0,-0.631317032009473,0.7060647791073328,-0.5067587716031863,-148.01750402999997,4529,54.675520000000006,0.0,-0.005310303927890349,227.84,-0.0009110837884129692,0.0,0.8555835485458374,1.3671608209609984,-0.020487807469908147,0.160693359375,0.2,-34.07037620544433,0.017746935,17537,1.0013525485992432,0.2686338424682617,0.00018129791999999998
2578,-0.008138020833333481,-0.5,-0.6808285995919907,-0.21368815788234294,0.604479872,-0.25837656000761344,-0.03485050225980107,0.0,-0.15137309141270372,0.1979136,10489,0.0,-0.048944105711097474,-2.0524340794073e-08,0.0,-0.43736300850411547,-0.10787080855671526,-0.1077886812029937,-0.011506863410532888,-0.20147516936069992,0.00032986044405131705,0.01,47517696,0.0,-0.8497014034645848,0.09445995845680542,0.0,-0.5923044038424969,0.8583729465125866,-0.5371783445264654,-147.68083635,4529,54.687039999999996,0.0,-0.005231285166849366,225.52,-0.0009142427800842805,0.0,0.8724262118339539,1.3752611041069032,-0.0163446270278655,0.11444091796875,0.2,-34.06590404510498,0.013021065,17541,1.001000165939331,0.24294409155845642,0.00018125184
2579,-0.0076009114583334625,-0.5,-0.6954642371384289,-0.2236474336696288,0.6044622080000001,-0.24497532755696,-0.032994699580414705,0.0,-0.1494433063920167,0.1979904,10493,0.0,-0.04783848566099196,-1.882703824571762e-08,0.0,-0.4554825661022227,-0.10835337962038075,-0.10528173712824117,-0.020318838103169885,-0.1886867141196272,0.0004003900232621365,0.01,47536128,0.0,-0.8045006937921548,0.08481945367690341,0.0,-0.6308974736554399,0.718907141974027,-0.5042253182496703,-151.02879166,4529,54.69856,0.0,-0.004982032276433792,237.37,-0.0008613290647136516,0.0,0.8629677295684814,1.3642493188381195,-0.01990173429949209,0.1384765625,0.2,-34.06411571502686,0.015138296,17545,1.0009183883666992,0.25175249576568604,0.00018120575999999998
2580,-0.007853190104166801,-0.5,-0.689819460441409,-0.22970168840609734,0.604444544,-0.25693338117953446,-0.03509010345574111,0.0,-0.15013085551037583,0.1980672,10497,0.0,-0.05184756232740797,-2.1790190125737544e-08,0.0,-0.42416818751126506,-0.10830831324011089,-0.10671458027266764,-0.009529603533640815,-0.2130657916427742,0.0005002161390924206,0.01,47554560,0.0,-0.8278813142008603,0.09629244446365104,0.0,-0.6300732766352505,0.7484164598559553,-0.49318786283518684,-149.50095438,4529,54.710080000000005,0.0,-0.005432878506331952,230.93,-0.0009550373862841376,0.0,0.8953148126602173,1.1862489104270935,-0.02033132987562567,0.175390625,0.2,-34.06838150024414,0.017450571,17549,1.001363754272461,0.1292608678340912,0.00018115968
2581,-0.008056640625000146,-0.5,-0.6852809139065129,-0.21389191388734063,0.60442688,-0.271512017736026,-0.03570500184225081,0.0,-0.16316114085705669,0.198144,10501,0.0,-0.05279742914449514,-2.1739742548439145e-08,0.0,-0.41999999422219825,-0.10800336175850095,-0.1086710870416048,-0.005720604118929866,-0.20122994209587272,0.00047417440024825436,0.01,47572992,0.0,-0.8812652817840455,0.09781590142943525,0.0,-0.5795423266287087,0.7396412798719403,-0.4972037173925534,-147.29155684,4529,54.721599999999995,0.0,-0.005498562389122712,221.79,-0.0009688896599199139,0.0,0.8809852004051208,1.448018991947174,-0.017252517235465347,0.14285888671875,0.2,-34.06747303009033,0.014927944,17553,1.0012829303741455,0.2553557753562927,0.0001811136
2582,-0.007373046875000116,-0.5,-0.6977634240506024,-0.22116227522115672,0.604409216,-0.23908499777072428,-0.032953784555939974,0.0,-0.14930716946001713,0.1982208,10505,0.0,-0.051261372971638075,-1.9425365925906148e-08,0.0,-0.45225881237345333,-0.1083393191185049,-0.10656915733679567,-0.006651728798816394,-0.20444094452355868,0.00043131424334003695,0.01,47591424,0.0,-0.842849566935462,0.09331646477084571,0.0,-0.6106070551068493,0.7565519198655654,-0.49094767055831945,-149.31777567999998,4529,54.73312,0.0,-0.005103704031442641,228.74,-0.0008747768610168644,0.0,0.8916484117507935,1.1517888367176057,-0.022293592360801993,0.16317138671875,0.2,-34.06849346160889,0.01795767,17557,1.0013182163238525,0.12757503986358643,0.00018106752
2583,-0.007731119791666798,-0.5,-0.6855389951478726,-0.2089754340747786,0.604391552,-0.25182682827676783,-0.028884225554474445,0.0,-0.14526719276458006,0.1982976,10509,0.0,-0.051944513767973134,-1.95790394171444e-08,0.0,-0.44352636869176815,-0.10813850510878974,-0.10661986652140233,-0.006908616867601975,-0.1785732317740992,0.00032063731729673844,0.01,47609856,0.0,-0.8358742937854456,0.09076472050977254,0.0,-0.5713459690995639,0.848844978596546,-0.5114844775525017,-147.2229432,4529,54.74464,0.0,-0.00528799543457972,224.04,-0.0008953216745344596,0.0,0.8806631565093994,1.2374724090099334,-0.02046075011603534,0.160888671875,0.2,-34.067364883422854,0.017196804,17561,1.0011887550354004,0.144911527633667,0.00018102144
2584,-0.008032226562500147,-0.5,-0.6770755982267675,-0.2248475465130051,0.604373888,-0.26475328451774793,-0.029093348177643016,0.0,-0.14743601286871866,0.1983744,10513,0.0,-0.0508435535472684,-1.992753841047617e-08,0.0,-0.43847170155639514,-0.10799852026928214,-0.10805393449091844,-0.006700691773504432,-0.17518870142175733,0.00043999479385092854,0.01,47628288,0.0,-0.8351972345990486,0.09155723031040203,0.0,-0.5901818259149546,0.7692233559494028,-0.507732529248349,-146.92681770000002,4529,54.75616,0.0,-0.005401214111220453,223.15,-0.000939649658148349,0.0,0.8685211539268494,1.3482196748256683,-0.02116789622232318,0.14608154296875,0.2,-34.0680736541748,0.01644815,17565,1.0012449026107788,0.20538738369941711,0.00018097536000000002
2585,-0.00817871093750015,-0.5,-0.6839402730459412,-0.222342957627855,0.604356224,-0.2619105178101541,-0.03579572042647391,0.0,-0.17143231868873834,0.1984512,10518,0.0,-0.05503090967695611,-1.9375880545661535e-08,0.0,-0.4208786553725647,-0.10841479191833842,-0.10814664034845328,-0.010308407837227505,-0.20446797119405125,0.0004410800401173118,0.01,47646720,0.0,-0.8516539740805125,0.09780465435465965,0.0,-0.5979693404108033,0.7538777046879379,-0.49581256810240387,-151.26880962,4530,54.76768,0.0,-0.005314865024841756,240.22,-0.000912165954264752,0.0,0.883966863155365,1.1432608902454375,-0.0215674145729281,0.14793701171875,0.2,-34.065750694274904,0.01569957,17569,1.0009815692901611,0.13968032598495483,0.00018092928
2586,-0.007942708333333477,-0.5,-0.678012171507676,-0.20028861591535066,0.60433856,-0.24377801547035516,-0.03433682278490132,0.0,-0.15645623494204386,0.198528,10522,0.0,-0.04663420451650184,-1.8923871675250622e-08,0.0,-0.4450481213991502,-0.10791008338424121,-0.10807589326981955,-0.007209179324692943,-0.197966631834528,0.0002983934246003628,0.01,47665152,0.0,-0.85205918042682,0.09124297634970022,0.0,-0.567129831041234,0.8448336348811977,-0.5434774995782015,-146.79112993,4530,54.7792,0.0,-0.004814761009998524,222.85,-0.00084256122060543,0.0,0.8912583589553833,1.2668355762958527,-0.01679043056210503,0.12889404296875,0.2,-34.06377830505371,0.013759628,17573,1.000872254371643,0.1388939619064331,0.0001808832
2587,-0.007820638020833472,-0.5,-0.6734196611549301,-0.20745204056720243,0.604320896,-0.24354642489756678,-0.03434678810516552,0.0,-0.16066064645458383,0.1986048,10526,0.0,-0.05268887644889102,-1.8963144228668838e-08,0.0,-0.4440279207793418,-0.10811242133928935,-0.10782825194680169,-0.00995507695511656,-0.1934264060551006,0.00023057671043918363,0.01,47683584,0.0,-0.85322050578615,0.09345793845555765,0.0,-0.5694769901897078,0.8766203376975881,-0.5329897172997389,-149.99316662000004,4530,54.79072,0.0,-0.0051995409175185185,236.95,-0.0008845243642643173,0.0,0.8807923793792725,1.278014862537384,-0.020686566905351356,0.14427490234375,0.2,-34.06661128997803,0.0156274,17577,1.0011053085327148,0.19782805442810059,0.00018083712
2588,-0.007804361979166805,-0.5,-0.6766136127728086,-0.2241296606000046,0.604303232,-0.26005650953870196,-0.03652582063730921,0.0,-0.15000876442280034,0.1986816,10530,0.0,-0.05514172737591224,-3.213853858453743e-08,0.0,-0.41521619326988835,-0.1081068620894741,-0.10683803014937723,-0.00955495937604509,-0.21445886027978872,0.0005148646467003144,0.01,47702016,0.0,-0.8548440393550858,0.10088043308147643,0.0,-0.5840385191108894,0.7633206341604108,-0.4932145207584099,-150.77762018,4530,54.80224,0.0,-0.005431546646463331,239.95,-0.0009467832239061799,0.0,0.8604309558868408,1.354981940984726,-0.021292552642989904,0.14439697265625,0.2,-34.0674861907959,0.016759863,17581,1.0011066198349,0.2188231348991394,0.00018079103999999997
2589,-0.007902018229166802,-0.5,-0.6826460424191394,-0.21291968905643308,0.604285568,-0.2568446657700635,-0.03248637957876121,0.0,-0.153225478624751,0.1987584,10534,0.0,-0.051254509807654114,-2.1785600173729557e-08,0.0,-0.4352007994305538,-0.10753144365420798,-0.107564818428711,-0.0052488713247132385,-0.1938882961603415,0.00024305499715006186,0.01,47720448,0.0,-0.8596663611186476,0.09237113514979974,0.0,-0.5755836778522558,0.8035174900843667,-0.5343321900218776,-146.3025713,4530,54.81376,0.0,-0.005488246624658928,216.86,-0.000983358188329604,0.0,0.8743317127227783,1.3869869709014893,-0.018106637964956464,0.128173828125,0.2,-34.06503963470459,0.015449522,17585,1.0011608600616455,0.21619263291358948,0.00018074496
2590,-0.007657877604166795,-0.5,-0.6716974839169372,-0.21668414318094947,0.604267904,-0.24797649395027455,-0.03512433957105806,0.0,-0.14862384742948279,0.1988352,10538,0.0,-0.050845257787900056,-2.1198345855030983e-08,0.0,-0.43721858641765216,-0.10808840749016918,-0.10804300974253384,-0.007450064146218615,-0.20023115316930695,0.00027180924856414396,0.01,47738880,0.0,-0.8519067169775858,0.09966648423178576,0.0,-0.5907336334858266,0.8819137485551911,-0.5168104290167518,-148.50031500999998,4530,54.82528,0.0,-0.005263396107525129,229.33,-0.0009047169526543255,0.0,0.8659093379974365,1.2989123523235322,-0.021687357686460018,0.16578369140625,0.2,-34.072404861450195,0.018725563,17589,1.0015308856964111,0.20800486207008362,0.00018069888
2591,-0.008040364583333477,-0.5,-0.6793705071541981,-0.22456212905561182,0.60425024,-0.2606912777933891,-0.03442961657596053,0.0,-0.15154157250586386,0.198912,10542,0.0,-0.05386953371153942,-2.091539521041547e-08,0.0,-0.4340245828368326,-0.10843793320428889,-0.10656342976077302,-0.011938042736599326,-0.19835791535605046,0.0004231763822543952,0.01,47757312,0.0,-0.8383770481082543,0.09567062564528815,0.0,-0.6182187710501165,0.7492781773663517,-0.4980689351940032,-148.80098945999998,4530,54.8368,0.0,-0.005284011431923805,229.88,-0.0009031895289354383,0.0,0.879320502281189,1.2575499653816222,-0.019928034639451652,0.17589111328125,0.2,-34.06983814239502,0.017818348,17593,1.0013456344604492,0.20106661319732666,0.0001806528
2592,-0.007967122395833475,-0.5,-0.6866762741937221,-0.22876167656288152,0.604232576,-0.25595929497710956,-0.03368575871218524,0.0,-0.15306645296785165,0.1989888,10546,0.0,-0.048585128982928404,-2.0588313425742532e-08,0.0,-0.43913222019879977,-0.1079413128866692,-0.10788801775178783,-0.0109218737990078,-0.19966096420420212,0.0003640400698511965,0.01,47775744,0.0,-0.8410462587584956,0.09740396914791477,0.0,-0.6255768480416517,0.8436582903576237,-0.5135479667237319,-147.69566103,4530,54.84832,0.0,-0.005191774230326106,230.75,-0.0009086751033307934,0.0,0.8974098563194275,1.1887533783912658,-0.01882339338771999,0.17135009765625,0.2,-34.067302513122556,0.018557202,17597,1.0011168718338013,0.13542106747627258,0.00018060671999999998
2593,-0.00735677083333345,-0.5,-0.6963301998576783,-0.229517722743811,0.604214912,-0.2469861860569224,-0.030149835492346053,0.0,-0.14210468615177047,0.1990656,10550,0.0,-0.045526279640794635,-1.9762648195960705e-08,0.0,-0.452624521418839,-0.10844413678366654,-0.10817447687117392,-0.010317626900763975,-0.17776567036755306,0.0004882804092226757,0.01,47794176,0.0,-0.7738999835737792,0.08258711397275696,0.0,-0.6547598439179043,0.719381717464499,-0.49937976286637514,-150.58485975,4530,54.859840000000005,0.0,-0.004866306086654753,235.78,-0.000852826745024482,0.0,0.8809571266174316,1.425071269273758,-0.01894385240157135,0.1450439453125,0.2,-34.06346473693848,0.015543175,17601,1.0008258819580078,0.26616138219833374,0.00018056064
2594,-0.007552083333333457,-0.5,-0.6896751850180897,-0.2200378891990769,0.604197248,-0.2603602358676519,-0.0318705611816457,0.0,-0.15166441116673207,0.1991424,10554,0.0,-0.053389515360965124,-2.0020505692934856e-08,0.0,-0.4355737267988051,-0.10848142339952618,-0.10637543901364008,-0.014441157354869776,-0.18472522519258874,0.0004969611181877553,0.01,47812608,0.0,-0.8399394736123349,0.09663019627639027,0.0,-0.61257293167878,0.7672194237905707,-0.4877921413929766,-149.98628093999997,4530,54.871359999999996,0.0,-0.005403457621158819,233.9,-0.0009280571007663722,0.0,0.9004985094070435,1.2082046151161194,-0.01890284041874111,0.1486083984375,0.2,-34.064930534362794,0.015079642,17605,1.000992774963379,0.18676862120628357,0.00018051455999999998
2595,-0.007714843750000129,-0.5,-0.6787948521364734,-0.2261377595448732,0.604179584,-0.24656290572506284,-0.03407003789658627,0.0,-0.14706731581670915,0.1992192,10558,0.0,-0.0497859631723658,-2.084321255395033e-08,0.0,-0.44682352137699677,-0.10822925308736353,-0.10648821847827257,-0.008964277732755162,-0.19839432356408884,0.000364040202435313,0.01,47831040,0.0,-0.8447463132151927,0.09428332022573777,0.0,-0.6289658355882151,0.8385113210745403,-0.5125434235767093,-148.6123536,4530,54.88288,0.0,-0.005138540107775209,228.9,-0.0008925223285344382,0.0,0.8935254216194153,1.3034593045711518,-0.018896652525290845,0.159912109375,0.2,-34.07102584838867,0.016960826,17609,1.0015445947647095,0.2389119267463684,0.00018046848000000001
2596,-0.008007812500000147,-0.5,-0.6671923467954236,-0.21297179409086267,0.60416192,-0.25363748598909724,-0.03570377429365299,0.0,-0.16061071763553747,0.199296,10562,0.0,-0.05526985080415678,-2.252940163263751e-08,0.0,-0.4180330494979757,-0.10821993528797978,-0.10684590512885389,-0.012325139022626294,-0.20066647529565054,0.0004041875719041046,0.01,47849472,0.0,-0.8501348514638218,0.10054329006255029,0.0,-0.5554716919181151,0.8888264468190269,-0.48977053237795354,-150.29754909,4530,54.894400000000005,0.0,-0.005368099189915526,239.62,-0.0009176625626392543,0.0,0.8871315121650696,1.2464884221553802,-0.020837090734858066,0.1522705078125,0.2,-34.06779670715332,0.014023418,17613,1.0011703968048096,0.19318369030952454,0.0001804224
2597,-0.008129882812500143,-0.5,-0.6738398687580135,-0.21839817986821988,0.604144256,-0.25520590316778413,-0.032739308319701926,0.0,-0.16158983619948028,0.1993728,10566,0.0,-0.050488294090944776,-2.1677761856408296e-08,0.0,-0.4266049457949921,-0.10806098256177127,-0.10845284986933675,-0.0032116587115322342,-0.19202072209645552,0.00043185690042769746,0.01,47867904,0.0,-0.8419593789290959,0.09307019715883422,0.0,-0.6174447772543911,0.7676425120929555,-0.5230131987693614,-147.87083056,4530,54.905919999999995,0.0,-0.005063273749436612,223.6,-0.0008750739981154033,0.0,0.895018994808197,1.2471880257129668,-0.01892188166966662,0.15042724609375,0.2,-34.06578769683838,0.013906415,17617,1.0010600090026855,0.2127591371536255,0.00018037632
2598,-0.007869466145833469,-0.5,-0.686926004616951,-0.21801778226815116,0.604126592,-0.27199205976755414,-0.03473734529579145,0.0,-0.15532886398497964,0.1994496,10570,0.0,-0.05353149808498972,-2.1671323694678405e-08,0.0,-0.4421732007488048,-0.10833101137860512,-0.1090870918772324,-0.018285426165675744,-0.19746234159097345,0.0003222650266252458,0.01,47886336,0.0,-0.8249006647694724,0.09812773245769235,0.0,-0.5874762572745993,0.8415783918592592,-0.5249809786639896,-150.14132043,4530,54.91744,0.0,-0.005734697143746484,236.8,-0.000986963408369116,0.0,0.8788784146308899,1.3874433279037475,-0.015619169024284929,0.14322509765625,0.2,-34.06664505004883,0.012979552,17621,1.0010228157043457,0.27031025290489197,0.00018033024
2599,-0.007877604166666807,-0.5,-0.6815726670742296,-0.22347963608075963,0.604108928,-0.25622407651237994,-0.0356693343163715,0.0,-0.15669394644423965,0.1995264,10574,0.0,-0.05206521211492095,-2.12642392095428e-08,0.0,-0.4269561022613785,-0.10784802884970242,-0.10902937912006515,-0.011776365642112473,-0.2031231860290127,0.0003569870702146242,0.01,47904768,0.0,-0.8604772607973187,0.10189510752298553,0.0,-0.5774225407969316,0.8483934786096827,-0.5266364017398,-149.69138138,4530,54.928960000000004,0.0,-0.005430258183800451,232.67,-0.0009521687293317128,0.0,0.887150228023529,1.3059032320976258,-0.01961131872376427,0.14534912109375,0.2,-34.065776634216306,0.015489122,17625,1.0009832382202148,0.2533387541770935,0.00018028416000000002
2600,-0.007674153645833467,-0.5,-0.6953247421276842,-0.22135272366102252,0.604091264,-0.2570926854465201,-0.035755758896211395,0.0,-0.14081450587861288,0.1996032,10578,0.0,-0.052538630669535354,-2.5555753149252256e-08,0.0,-0.4533753214606144,-0.10785780936527231,-0.10895344071179863,-0.01087413051734782,-0.2020589819011574,0.0004139532134609504,0.01,47923200,0.0,-0.8340894973051057,0.10192476489620551,0.0,-0.5731390277915085,0.8984734665257346,-0.520478344646711,-149.84342832000002,4530,54.94048,0.0,-0.0053603431052302065,237.12,-0.0009254574430545004,0.0,0.8618247509002686,1.3722225189208985,-0.01924667354905978,0.12984619140625,0.2,-34.06499423980713,0.014218142,17629,1.0009605884552002,0.19874173402786255,0.00018023808
2601,-0.00797526041666681,-0.5,-0.6846165839366485,-0.21288610480410936,0.6040736,-0.2538553735274054,-0.03563066886674275,0.0,-0.15871475724947126,0.19968,10582,0.0,-0.05511211977428434,-2.3078249251599715e-08,0.0,-0.4358201941372195,-0.10799055301063396,-0.10755677453323637,-0.006960293769629465,-0.1997766629068979,0.0003287753724079165,0.01,47941632,0.0,-0.8737225506947408,0.0961755845093317,0.0,-0.5509415785077865,0.8417788286357106,-0.5260849184779918,-148.86309701,4530,54.952,0.0,-0.005614196508902099,228.68,-0.0009439579441687753,0.0,0.8582085967063904,1.453512954711914,-0.020381287508644163,0.149755859375,0.2,-34.065042686462405,0.016337862,17633,1.0010007619857788,0.2891426086425781,0.000180192
