curriculum/cmd_vx_frac,reward_terms/track_heading,reward_terms/foot_slip,time/iterations,reward_terms/stance,reward_terms/torque,reward_terms/height,reward_terms/track_yaw,reward_terms/progress,reward_terms/ang_xy,reward_terms/air_time,rollout/ep_rew_mean,time/total_timesteps,reward_terms/upright,rollout/ep_len_mean,reward_terms/heading_pen,reward_terms/fwd_speed,reward_terms/yaw_rate,reward_terms/track_vx,reward_terms/action_rate,reward_terms/vz,reward_terms/lat_vel,reward_terms/track_pos,reward_terms/stance_time,time/time_elapsed,curriculum/ent_coef,reward_terms/pos_pen,time/fps,reward_terms/clearance,reward_terms/hip_roll,reward_terms/alive,train/loss,train/approx_kl,train/learning_rate,train/value_loss,train/n_updates,train/std,train/explained_variance,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range
0.098816,0.0,-0.04812498598212592,194,-0.002972602757581179,-0.077519289962245,0.0,0.0,0.0,-2.2012278670878934e-08,0.009561072068813112,10.03003047,794624,-3.2760259776728467e-09,32.19,0.0,0.10660911396729454,0.0,0.0,-0.00545541392002919,0.0,-3.5186693596472947e-10,0.0,-0.002006082335295559,7136,0.01,0.0,111,0.04890983355796889,-0.18435047713544217,0.5,11.359957695007324,0.021592842,0.000250592,22.016725093126297,608,0.9783170223236084,0.19326496124267578,-25.114298343658447,0.2236328125,0.002362760016694665,0.2
0.099328,0.0,-0.052914787725318484,195,-0.0022122829467035366,-0.07702624116049453,0.0,0.0,0.0,-2.511882220473414e-08,0.009637619579577887,7.042587870000001,798720,-3.2383079565417686e-09,30.72,0.0,0.11200667269831918,0.0,0.0,-0.005411834820610706,0.0,-3.565906827521303e-10,0.0,-0.002172325608812873,7167,0.01,0.0,111,0.04960855860031281,-0.18454584622646814,0.5,0.14997799694538116,0.02200273,0.000250336,7.942133222307477,609,0.9783246517181396,0.4022979140281677,-25.113723482404435,0.26339285714285715,0.016417152314846004,0.2
0.09984,0.0,-0.05129929590730998,196,-0.0029255432831708727,-0.07336821950592054,0.0,0.0,0.0,-2.301485738016502e-08,0.008527430426302567,10.8218262,802816,-3.3240511854027027e-09,30.44,0.0,0.10711238551233722,0.0,0.0,-0.005465058029992989,0.0,-3.445673974200143e-10,0.0,-0.0018001181290047893,7199,0.01,0.0,111,0.04635031275490893,-0.18440994262582702,0.5,16.135276794433594,0.054052357,0.00025007999999999996,27.666618009408314,611,0.978347659111023,0.17356020212173462,-25.11186260647244,0.2740885416666667,-0.0013692992894599836,0.2
0.100352,0.0,-0.04969535174601188,197,-0.0005588704550440304,-0.07649900427066565,0.0,0.0,0.0,-2.378632605930657e-08,0.009459422595015178,9.325742009999999,806912,-3.1210915894649224e-09,31.74,0.0,0.11441312078404767,0.0,0.0,-0.005387933350619775,0.0,-3.685496151350926e-10,0.0,-0.0019320128486157732,7231,0.01,0.0,111,0.0538979110432826,-0.18509620508329722,0.5,0.4371177554130554,0.04309216,0.000249824,9.048499119281768,613,0.9783939719200134,0.4927065968513489,-25.11219177246094,0.232421875,-0.0013588357716798783,0.2
0.100864,0.0,-0.043763303887279496,198,-0.002637957036091592,-0.06999595374285301,0.0,0.0,0.0,-2.3018588035172008e-08,0.007866232205760491,9.8100126,811008,-3.2470316617860137e-09,32.81,0.0,0.11358163058245684,0.0,0.0,-0.0055856604903716,0.0,-3.6666955348997685e-10,0.0,-0.001706963606273095,7262,0.01,0.0,111,0.041474798785227814,-0.18483575955852216,0.5,18.894676208496094,0.051895514,0.000249568,12.495812582969666,615,0.9784462451934814,0.4208817481994629,-25.114074516296387,0.24609375,0.00915325740352273,0.2
0.101376,0.0,-0.03868008239435542,199,-0.0010756074287558307,-0.07130638856842031,0.0,0.0,0.0,-2.2396199287750563e-08,0.007607672712630241,8.71087328,815104,-3.774117590377438e-09,32.44,0.0,0.11466966415105012,0.0,0.0,-0.005519103074955743,0.0,-3.595566704711818e-10,0.0,-0.0021682468211107584,7293,0.01,0.0,111,0.03994844749982676,-0.18556828901852157,0.5,10.569103240966797,0.02260323,0.000249312,23.97483757564,616,0.9782217741012573,0.2614315152168274,-25.11395345415388,0.24553571428571427,0.009298975862163519,0.2
0.101888,0.0,-0.04414565014844122,200,-0.0006831707972396846,-0.07157814008680209,0.0,0.0,0.0,-2.259226789332384e-08,0.007031270138657977,10.808716340000004,819200,-3.102002173332238e-09,34.54,0.0,0.10715987992671863,0.0,0.0,-0.00558948909518821,0.0,-3.7269491865112705e-10,0.0,-0.0022688892502666425,7322,0.01,0.0,111,0.04589992334838814,-0.18598039826671642,0.5,11.20180606842041,0.05147042,0.000249056,22.99263713359833,618,0.9780713319778442,0.26215630769729614,-25.111228370666502,0.2505859375,-0.0008861476788297295,0.2
0.1024,0.0,-0.0376967888856846,201,-0.0008920160088524553,-0.07355631514741086,0.0,0.0,0.0,-2.3198610563199737e-08,0.007548205685601749,9.981692950000001,823296,-3.24392710450568e-09,33.39,0.0,0.10950793691623462,0.0,0.0,-0.005588872264408944,0.0,-3.6087408309939193e-10,0.0,-0.0017526215258941696,7353,0.01,0.0,111,0.04327349811164857,-0.18592330844609162,0.5,0.09498447179794312,0.04001599,0.0002488,2.638464645905928,620,0.978575587272644,0.6865447759628296,-25.114536805586383,0.28373579545454547,0.005988953381099484,0.2
0.102912,0.0,-0.041872798923986945,202,-0.0005337106171734705,-0.08376446883612453,0.0,0.0,0.0,-2.3990000216539683e-08,0.008729676403168463,10.91415022,827392,-3.1752456444498146e-09,34.09,0.0,0.10129142759438456,0.0,0.0,-0.005632515767207612,0.0,-3.7520876390226574e-10,0.0,-0.0021708078265109845,7382,0.01,0.0,112,0.05946957682366975,-0.1869802365667669,0.5,0.26312199234962463,0.045524254,0.000248544,5.479163512587547,622,0.9792792797088623,0.5401631593704224,-25.121485328674318,0.2755859375,0.002196361939422786,0.2
0.103424,0.0,-0.05214107339593974,203,-2.0020195242270262e-05,-0.07219262161078427,0.0,0.0,0.0,-2.605586508756396e-08,0.00932665624288615,10.702948209999999,831488,-4.033878581308341e-09,31.0,0.0,0.12194595155171153,0.0,0.0,-0.005383812889822285,0.0,-3.733499367964734e-10,0.0,-0.002340607087132865,7414,0.01,0.0,112,0.054060588606407375,-0.1857427221753202,0.5,6.650205612182617,0.042895373,0.000248288,9.550370584834706,624,0.9799480438232422,0.45588815212249756,-25.134215788407758,0.3014914772727273,0.0049947197760709305,0.2
0.103936,0.0,-0.042920021264470296,204,-0.00015481302756176508,-0.07116553603965448,0.0,0.0,0.0,-2.6484965510053198e-08,0.009239676302310408,10.88137921,835584,-3.7237405261526257e-09,29.72,0.0,0.13936399655849388,0.0,0.0,-0.005409165644860903,0.0,-3.7010606054572864e-10,0.0,-0.0017356435433530215,7447,0.01,0.0,112,0.04969547776066065,-0.18628638365294675,0.5,4.661461353302002,0.040397104,0.00024803199999999997,7.815595348676045,626,0.9800446629524231,0.5802793502807617,-25.140158494313557,0.3190104166666667,0.008286685450002551,0.2
0.104448,0.0,-0.037195608650476004,205,-0.0003906582404769324,-0.068689754501501,0.0,0.0,0.0,-2.210800969714606e-08,0.007509541171862119,12.483776819999997,839680,-3.521760845171472e-09,34.33,0.0,0.11452349595141151,0.0,0.0,-0.005636790934380477,0.0,-3.6042499002360766e-10,0.0,-0.0018411833036912997,7477,0.01,0.0,112,0.03892065437377779,-0.18667519561143556,0.5,0.3798702657222748,0.019057354,0.000247776,17.39162888129552,627,0.9798867702484131,0.4078276753425598,-25.140844027201336,0.2236328125,0.00181733265829583,0.2
0.10496,0.0,-0.0346944699277124,206,-0.0008321252751214695,-0.0658104699817238,0.0,0.0,0.0,-2.2412822374973584e-08,0.007469579391343079,11.925026099999998,843776,-3.7829712183225334e-09,30.53,0.0,0.14446485750731283,0.0,0.0,-0.0053769766641338,0.0,-3.44818516456501e-10,0.0,-0.0019375240585631811,7510,0.01,0.0,112,0.03715441029508346,-0.18624028227288103,0.5,0.36455804109573364,0.023543,0.00024752,0.9554384137902941,628,0.9801522493362427,0.9085547924041748,-25.14432498386928,0.2681361607142857,0.006937457780752864,0.2
0.105472,0.0,-0.03961035980470278,207,-2.7270792564692825e-05,-0.07046179963978787,0.0,0.0,0.0,-2.4330640803534327e-08,0.00835521567261635,13.06539238,847872,-3.462403130223987e-09,35.31,0.0,0.11760944987204686,0.0,0.0,-0.0057377541895061905,0.0,-3.830543935284249e-10,0.0,-0.0013667361969241368,7540,0.01,0.0,112,0.04819658561120686,-0.18701265027870567,0.5,0.09491458535194397,0.04094553,0.00024726399999999997,0.9955950018606687,631,0.9819313883781433,0.9145779013633728,-25.162043521278783,0.32637746710526316,-0.008213450789059462,0.2
0.105984,0.0,-0.04877774264528649,208,-0.0006133659659445,-0.06758717449594191,0.0,0.0,0.0,-2.6393178957822214e-08,0.008421799000546447,12.005550050000002,851968,-3.950322757311053e-09,30.35,0.0,0.14665392282568246,0.0,0.0,-0.005391464882000293,0.0,-3.590948911567053e-10,0.0,-0.001840966626291852,7572,0.01,0.0,112,0.04938696219094233,-0.18704263236517166,0.5,0.02082386612892151,0.034267668,0.000247008,0.4953918973604838,633,0.9811397194862366,0.951592743396759,-25.155397669474283,0.3125,-0.00529589472959439,0.2
0.106496,0.0,-0.04610192530952387,209,-1.5152570944867008e-07,-0.06878504877576984,0.0,0.0,0.0,-2.8606780057938912e-08,0.008896582758297562,12.46517008,856064,-3.941130072227337e-09,28.2,0.0,0.17287189398421637,0.0,0.0,-0.005305840347769731,0.0,-3.7001091843307116e-10,0.0,-0.0018063505606463563,7604,0.01,0.0,112,0.05171778149617883,-0.18641992322493126,0.5,0.0039716362953186035,0.036687553,0.000246752,0.6359993815422058,635,0.9801352620124817,0.9562671780586243,-25.148906299046107,0.28892299107142855,-0.004566752385081989,0.2
0.107008,0.0,-0.04669722166261305,210,-0.0004811014801642739,-0.07299504824515356,0.0,0.0,0.0,-2.7189403920859362e-08,0.00998329251166074,11.6071061,860160,-3.327200264000216e-09,34.44,0.0,0.11459761223654118,0.0,0.0,-0.00574473552298699,0.0,-4.0543379724935024e-10,0.0,-0.0012599079176121247,7634,0.01,0.0,112,0.0552138132156319,-0.18751598014053109,0.5,0.024571865797042847,0.036919147,0.000246496,8.117350801825523,637,0.9796623587608337,0.6796757578849792,-25.138370831807453,0.2771809895833333,-0.0001385516564672192,0.2
0.10752,0.0,-0.044707535608517035,211,-0.00039789095908637735,-0.07033603929196028,0.0,0.0,0.0,-2.688704423418521e-08,0.010197498391917352,10.476362600000002,864256,-4.101471947901265e-09,31.69,0.0,0.14595972131891702,0.0,0.0,-0.005547032340060809,0.0,-3.778023105802329e-10,0.0,-0.0021241388789225452,7666,0.01,0.0,112,0.05202032500438453,-0.1863576504895092,0.5,-0.010648548603057861,0.021461096,0.00024624,9.572890993207693,638,0.9794769287109375,0.5334850549697876,-25.136125326156616,0.25048828125,0.010865348391234875,0.2
0.108032,0.0,-0.045844917578551275,212,-0.00040095511875867546,-0.06591576469834318,0.0,0.0,0.0,-2.3137659888373514e-08,0.008459867401937483,12.43144265,868352,-3.6939487845768586e-09,31.47,0.0,0.16062272023041435,0.0,0.0,-0.005382111754312987,0.0,-3.4707083688848836e-10,0.0,-0.002461025052665704,7698,0.01,0.0,112,0.04452455092502942,-0.18621181224259853,0.5,17.16559600830078,0.0451188,0.000245984,16.502367293834688,640,0.9797542095184326,0.4568744897842407,-25.138719749450683,0.288671875,0.003863402223214507,0.2
0.108544,0.0,-0.04376628845083845,213,-1.844551131831326e-05,-0.06985169560003783,0.0,0.0,0.0,-2.882976723281198e-08,0.009655510152473628,12.233605650000001,872448,-4.327969941826551e-09,35.13,0.0,0.12584630101424235,0.0,0.0,-0.005878049424285875,0.0,-3.8153108095605517e-10,0.0,-0.0010008293357458976,7728,0.01,0.0,112,0.04332260268823754,-0.18697908087593024,0.5,6.790542125701904,0.04227245,0.00024572799999999996,18.65662150979042,642,0.9798276424407959,0.410768985748291,-25.140328788757323,0.283203125,0.005622750986367464,0.2
0.109056,0.0,-0.04901119574713902,214,-9.223960447054104e-05,-0.0723628928315818,0.0,0.0,0.0,-2.875636164748365e-08,0.010199068500890505,12.02182549,876544,-3.523652028089821e-09,35.67,0.0,0.11891186966713294,0.0,0.0,-0.005830650432177196,0.0,-4.0552895198442037e-10,0.0,-0.0014773539194659234,7758,0.01,0.0,112,0.056636611627187,-0.1874822234443372,0.5,-0.03762584924697876,0.044160705,0.000245472,2.836395149981534,646,0.9805075526237488,0.7863667607307434,-25.14553529244882,0.33883101851851855,-0.014998789436908232,0.2
0.109568,0.0,-0.04499836628812262,215,-0.00039890157575229275,-0.06941464082031584,0.0,0.0,0.0,-2.8114823856529874e-08,0.008622997482051207,12.778152450000004,880640,-3.953878340202987e-09,35.35,0.0,0.11323404200040145,0.0,0.0,-0.005817645569062885,0.0,-4.005215073311824e-10,0.0,-0.0016248957877236213,7788,0.01,0.0,113,0.05041649048105395,-0.18706912386269844,0.5,-0.07861505448818207,0.022822253,0.000245216,4.254185785849889,647,0.9799589514732361,0.7977242469787598,-25.144402821858723,0.2747395833333333,0.00721160174968342,0.2
0.11008,0.0,-0.04649652297824004,216,-0.00010697469348079438,-0.07244650014188336,0.0,0.0,0.0,-2.4278207064783373e-08,0.010110297813001885,12.934576360000001,884736,-3.1821027888861234e-09,32.98,0.0,0.13680082063941768,0.0,0.0,-0.005621947251778883,0.0,-3.8221139311174335e-10,0.0,-0.0014017323196092973,7819,0.01,0.0,113,0.055289835128893586,-0.1863255625536269,0.5,-0.12535543739795685,0.036264732,0.00024496,0.46295784200940815,649,0.9803687334060669,0.9613975882530212,-25.14712279183524,0.31333705357142855,-0.004172042810491153,0.2
0.110592,0.0,-0.049687943548513386,217,0.0,-0.06325835609561,0.0,0.0,0.0,-2.7838139892856515e-08,0.009439986781453023,11.349002800000001,888832,-4.3656491022291705e-09,30.07,0.0,0.15375046193140868,0.0,0.0,-0.0054479453274926945,0.0,-3.6862448063624206e-10,0.0,-0.002027946536880173,7852,0.01,0.0,113,0.0451261292668315,-0.18596830454792282,0.5,0.006487488746643066,0.04076877,0.000244704,0.4747718493143717,651,0.9805790781974792,0.9673731923103333,-25.15158805847168,0.324609375,-0.0014877334237098695,0.2
0.111104,0.0,-0.04306995089226674,218,-0.0003531043075753863,-0.06661913522817511,0.0,0.0,0.0,-2.8553808002206247e-08,0.008334164316568997,12.172327910000002,892928,-4.063386951145622e-09,35.88,0.0,0.1283867599062728,0.0,0.0,-0.005722753838098671,0.0,-3.870598166051999e-10,0.0,-0.0013436811154075464,7881,0.01,0.0,113,0.04477845084072542,-0.18652265850022218,0.5,-0.016603201627731323,0.04326443,0.000244448,7.048022457144477,654,0.9812636971473694,0.6567785739898682,-25.160513964566317,0.3434836647727273,-0.003095049728554758,0.2
0.111616,0.0,-0.04157872342206211,219,-0.0005589189675107097,-0.0710133332089285,0.0,0.0,0.0,-2.822453540508829e-08,0.00985307004176253,11.067086789999998,897024,-4.011100665201956e-09,33.68,0.0,0.13286142559490846,0.0,0.0,-0.005728680829472094,0.0,-3.7485793028440896e-10,0.0,-0.0018082974986769636,7912,0.01,0.0,113,0.050807349591294626,-0.1866831681105139,0.5,10.706981658935547,0.044851735,0.000244192,3.9411135423514576,657,0.9814579486846924,0.8243621587753296,-25.165686925252277,0.2868923611111111,-0.005149714053711957,0.2
0.112128,0.0,-0.049167214316329894,220,-0.0023705150752144385,-0.07020547262175295,0.0,0.0,0.0,-2.6203313066783393e-08,0.010540273093122568,11.508906209999997,901120,-3.5150158419078766e-09,30.63,0.0,0.15904745070858886,0.0,0.0,-0.00538683327583233,0.0,-3.624723221166813e-10,0.0,-0.0013673502191669255,7945,0.01,0.0,113,0.05735486987825833,-0.18552159602561963,0.5,-0.06660392880439758,0.022417303,0.000243936,8.175411492586136,658,0.9809414744377136,0.48174363374710083,-25.164504528045654,0.2216796875,0.006164761609397829,0.2
0.11264,0.0,-0.046527889733713745,221,-0.0007005648409282706,-0.06938227805850397,0.0,0.0,0.0,-2.5605806556862414e-08,0.009993365059410547,11.469634169999999,905216,-3.622190243761838e-09,30.4,0.0,0.15159829003420203,0.0,0.0,-0.00547930968915099,0.0,-3.6072902100653026e-10,0.0,-0.0012734240348353388,7976,0.01,0.0,113,0.05095624134449905,-0.1869915076954951,0.5,-0.06477506458759308,0.04483803,0.00024367999999999997,5.628271737694741,660,0.9811375737190247,0.8409484624862671,-25.16693744659424,0.285546875,0.006879840302281082,0.2
0.113152,0.0,-0.04625718909377195,222,-0.00413192801674871,-0.06863044189489369,0.0,0.0,0.0,-2.7084449487909245e-08,0.009697060561557086,13.19262131,909312,-4.01380194666734e-09,32.83,0.0,0.1561107232671878,0.0,0.0,-0.0054919196697220335,0.0,-3.6452879702931805e-10,0.0,-0.0015198166685724142,8008,0.01,0.0,113,0.050530449593070556,-0.18649463043481485,0.5,-0.06112132966518402,0.02239036,0.000243424,11.417869355529547,661,0.9812774658203125,0.5951235294342041,-25.169891119003296,0.26171875,0.004154894675593823,0.2
0.113664,0.0,-0.041906386661164245,223,-0.0001622916794332867,-0.06907410932395232,0.0,0.0,0.0,-2.4012204061541658e-08,0.009361095277521507,13.387212980000001,913408,-3.3839684345853153e-09,34.87,0.0,0.14209228520707495,0.0,0.0,-0.00569423010661677,0.0,-3.6519072080844467e-10,0.0,-0.001168843259456091,8040,0.01,0.0,113,0.048035747452789386,-0.187170580376922,0.5,0.27167239785194397,0.039806284,0.000243168,0.8386747898726628,665,0.982442319393158,0.9526072144508362,-25.181589718522698,0.3081896551724138,-0.01608194463789977,0.2
0.114176,0.0,-0.03809802436851655,224,-1.1609257335627237e-07,-0.07276148865103037,0.0,0.0,0.0,-2.7152376552715992e-08,0.008619568741490438,13.61271698,917504,-3.3646651367827e-09,36.79,0.0,0.11553350499264883,0.0,0.0,-0.00590895068175322,0.0,-4.046679291844094e-10,0.0,-0.0008968528265267801,8070,0.01,0.0,113,0.054053502988582476,-0.1875068353478114,0.5,-0.17826750874519348,0.040290087,0.00024291199999999997,0.22283025334278742,668,0.9818887710571289,0.9870424866676331,-25.179034948349,0.3189290364583333,-0.020408966539738078,0.2
0.114688,0.0,-0.04523348617475273,225,-8.477353438058651e-06,-0.0699024185101012,0.0,0.0,0.0,-2.728829583340191e-08,0.009215102766788134,12.24855324,921600,-3.2226826475115627e-09,34.32,0.0,0.13559674465179683,0.0,0.0,-0.005779244027481838,0.0,-3.9572607543617986e-10,0.0,-0.001265980799769989,8101,0.01,0.0,113,0.054617330637296596,-0.18708431044394722,0.5,-0.23345547914505005,0.03597308,0.000242656,0.14192001521587372,671,0.9816067814826965,0.990070641040802,-25.174900801285453,0.3270210597826087,-0.019500420408566362,0.2
0.1152,0.0,-0.043721231372693764,226,-1.2900201874304603e-05,-0.06943590957337646,0.0,0.0,0.0,-2.6748896442836422e-08,0.009468799301696796,12.51967477,925696,-3.7479477560923215e-09,33.44,0.0,0.14753983653341285,0.0,0.0,-0.005731928388044787,0.0,-3.760175530749788e-10,0.0,-0.0010972552750557409,8131,0.01,0.0,113,0.04808851197715054,-0.18728854333323552,0.5,-0.14785821735858917,0.039311137,0.00024239999999999998,6.790041124820709,675,0.9813992977142334,0.6797385215759277,-25.169930458068848,0.32122395833333334,-0.013577028022458157,0.2
0.115712,0.0,-0.04858684553454219,227,-0.00019187715185199245,-0.06843491884709584,0.0,0.0,0.0,-3.078395272539686e-08,0.01038756865600441,12.361756960000001,929792,-3.777642821060508e-09,33.51,0.0,0.15175010071159475,0.0,0.0,-0.00569452429639957,0.0,-3.976962666842013e-10,0.0,-0.0011757504673958526,8162,0.01,0.0,113,0.05796360427427826,-0.18704393083930013,0.5,9.084012031555176,0.03978551,0.00024214400000000002,6.848261222243309,678,0.9813113808631897,0.7061586976051331,-25.165505409240723,0.3392578125,-0.0009279620368033648,0.2
0.116224,0.0,-0.04658001924919947,228,0.0,-0.07147982981197162,0.0,0.0,0.0,-3.101030707313957e-08,0.00874695066702424,12.703186139999998,933888,-3.969280979947118e-09,34.62,0.0,0.1332863234401581,0.0,0.0,-0.0059014445489959065,0.0,-4.113540370198012e-10,0.0,-0.002372719021659056,8191,0.01,0.0,114,0.0570792124287896,-0.186621234522354,0.5,-0.15679395198822021,0.035550036,0.000241888,3.214571748394519,682,0.9825789332389832,0.8537906408309937,-25.18088436126709,0.3331298828125,-0.017996639115153812,0.2
0.116736,0.0,-0.04748422246801609,229,-0.0005808700490078096,-0.06846273674864156,0.0,0.0,0.0,-3.0394321290663254e-08,0.01063979450264037,12.70280879,937984,-4.1611070309902945e-09,33.33,0.0,0.15511536692570546,0.0,0.0,-0.00564303291554353,0.0,-3.9455495993000606e-10,0.0,-0.0011682837906462438,8222,0.01,0.0,114,0.05560933931209855,-0.1867415791651366,0.5,0.04393640160560608,0.047302686,0.00024163199999999998,13.88503893315792,684,0.9818545579910278,0.48037683963775635,-25.18140239715576,0.2796875,0.00679413340985775,0.2
0.117248,0.0,-0.04457036453874564,230,-0.00032379941020371664,-0.06725705871702525,0.0,0.0,0.0,-2.7511263969235597e-08,0.009605262090132937,13.033433659999998,942080,-3.959007348081891e-09,28.39,0.0,0.1847769556374115,0.0,0.0,-0.0054031157683260105,0.0,-3.763432284388511e-10,0.0,-0.0016234831654717706,8255,0.01,0.0,114,0.05380692563710641,-0.1860020978746982,0.5,-0.11536093056201935,0.046296284,0.00024137599999999996,3.1208041482246838,688,0.9818952083587646,0.8466544151306152,-25.184265870314377,0.28072415865384615,-0.019164173111606102,0.2
0.11776,0.0,-0.0429987958792575,231,-0.0003089042864579889,-0.06653860877297764,0.0,0.0,0.0,-2.980735645800395e-08,0.008911625980655879,13.510088070000002,946176,-4.360793852006938e-09,30.87,0.0,0.17477947823985754,0.0,0.0,-0.005542245787418097,0.0,-3.8362110276085116e-10,0.0,-0.0013348187414483272,8287,0.01,0.0,114,0.05154910527195533,-0.18632047836944995,0.5,-0.18716444075107574,0.03613455,0.00024112,0.197351997718215,692,0.9822766184806824,0.9903437495231628,-25.180629074573517,0.32647705078125,-0.024534719923394732,0.2
0.118272,0.0,-0.04478704458997075,232,-0.0015903672296918433,-0.07312762049105957,0.0,0.0,0.0,-2.8682778385273212e-08,0.009902860116131434,13.577295179999998,950272,-3.5670824435005776e-09,33.22,0.0,0.15093607432421058,0.0,0.0,-0.005685165235625868,0.0,-4.060408320108004e-10,0.0,-0.0017631311168523904,8319,0.01,0.0,114,0.05891245118822303,-0.1863561226047755,0.5,-0.04366260766983032,0.039673433,0.00024086400000000003,8.60853927085797,694,0.9808785915374756,0.6880157589912415,-25.165971438090008,0.2928059895833333,0.004164945140170555,0.2
0.118784,0.0,-0.03776238615907479,233,-0.0003594432213454798,-0.0705012985438794,0.0,0.0,0.0,-2.6596362511519413e-08,0.009453334319579594,14.064403050000001,954368,-3.500014240419792e-09,34.32,0.0,0.14168201362463384,0.0,0.0,-0.005850571432095419,0.0,-4.003748205274364e-10,0.0,-0.0012937767413891228,8349,0.01,0.0,114,0.051968607856857175,-0.1865794138785081,0.5,-0.20603854954242706,0.03508388,0.000240608,0.25521794240921736,698,0.981041669845581,0.9869105219841003,-25.164217591285706,0.295166015625,-0.033460107624705415,0.2
0.119296,0.0,-0.04801113333572144,234,-0.0008933564584126594,-0.06541827960356193,0.0,0.0,0.0,-2.8277113958062954e-08,0.009880440884368966,13.493659819999998,958464,-4.108081544770307e-09,30.42,0.0,0.18541933715064596,0.0,0.0,-0.005482175523213859,0.0,-3.840608083166445e-10,0.0,-0.0019334267672227719,8381,0.01,0.0,114,0.052384328859442005,-0.18615013929595006,0.5,-0.19666865468025208,0.036220953,0.000240352,0.2281844075769186,702,0.9806229472160339,0.9850510358810425,-25.151545822620392,0.3345947265625,-0.025010027049575,0.2
0.119808,0.0,-0.051366833688057646,235,-0.0013575824540754079,-0.067097679166877,0.0,0.0,0.0,-2.940636340806588e-08,0.010812891845126552,12.672610460000003,962560,-4.35366275180866e-09,27.26,0.0,0.18792821626054892,0.0,0.0,-0.005413490291926162,0.0,-3.822623626541046e-10,0.0,-0.0026830049958770147,8415,0.01,0.0,114,0.05536220119971688,-0.1857451809672528,0.5,-0.22114083170890808,0.034349293,0.00024009599999999997,0.20529330149292946,706,0.9803601503372192,0.9910863637924194,-25.150591909885406,0.33990478515625,-0.02916666962846648,0.2
0.12032,0.0,-0.04937843900062669,236,-0.004070431494176136,-0.0686646857787206,0.0,0.0,0.0,-3.2674093612872573e-08,0.009374862753850289,13.94930792,966656,-4.382626905514419e-09,35.39,0.0,0.1434713137325551,0.0,0.0,-0.005897046264866019,0.0,-4.359531372095444e-10,0.0,-0.0015880276552495615,8444,0.01,0.0,114,0.057974335737016505,-0.1864355355375883,0.5,-0.07875192165374756,0.04656586,0.00023984,0.4230434281958474,708,0.9792972207069397,0.9835407733917236,-25.136529710557724,0.20247395833333334,-0.0019740302943521077,0.2
0.120832,0.0,-0.04465850067090368,237,-0.00017295323899159889,-0.06963050457564608,0.0,0.0,0.0,-3.040820134089233e-08,0.00957752874781999,11.93389176,970752,-4.123098786955728e-09,35.0,0.0,0.14387985724759403,0.0,0.0,-0.005887665891339478,0.0,-4.191608331743412e-10,0.0,-0.0012426408394666272,8474,0.01,0.0,114,0.054827651956603676,-0.18651910862541757,0.5,-0.09122399985790253,0.030714797,0.000239584,0.5903702660610801,711,0.9790652394294739,0.9676953554153442,-25.13367542467619,0.25565378289473684,-0.010384028710081782,0.2
0.121344,0.0,-0.042698419453081546,238,-0.0007782597722472643,-0.0691294600878948,0.0,0.0,0.0,-2.81796709880241e-08,0.009027928061477323,14.069314400000001,974848,-3.742208295399473e-09,35.6,0.0,0.13628895998902962,0.0,0.0,-0.005936126857620983,0.0,-4.2236822222728166e-10,0.0,-0.0013606875591942115,8504,0.01,0.0,114,0.05451539266592421,-0.18631735198617144,0.5,12.391326904296875,0.030400414,0.00023932799999999997,17.85120183114822,713,0.9788642525672913,0.5087902545928955,-25.12764182457557,0.27163461538461536,0.00029594143136189535,0.2
0.121856,0.0,-0.04209358573924865,239,-0.00013348037180034662,-0.07044278614389501,0.0,0.0,0.0,-3.2568209005966574e-08,0.008859369513324332,11.703096719999998,978944,-3.947595809475054e-09,30.17,0.0,0.1749401353630622,0.0,0.0,-0.005722452761498816,0.0,-4.1130806014085344e-10,0.0,-0.0012193573093202481,8536,0.01,0.0,114,0.05483877494155197,-0.18671902909590973,0.5,-0.21099519729614258,0.031944364,0.000239072,0.22756062960252166,717,0.9779462814331055,0.9854792356491089,-25.12127321958542,0.2833251953125,-0.029359708962147124,0.2
0.122368,0.0,-0.04140739570188453,240,-4.769013084172555e-07,-0.0730569868445877,0.0,0.0,0.0,-2.617457645946735e-08,0.008892749756858722,14.53009131,983040,-3.2321847421987304e-09,36.74,0.0,0.13695137546649971,0.0,0.0,-0.006049074239946124,0.0,-4.181317874361073e-10,0.0,-0.0006861976306760224,8564,0.01,0.0,114,0.05124476035984781,-0.18685618183351213,0.5,15.991098403930664,0.05088649,0.00023881599999999998,27.32636512981521,719,0.9774186015129089,0.4080811142921448,-25.105418523152668,0.2521701388888889,0.0013562335322300594,0.2
0.12288,0.0,-0.04190799799686073,241,0.0,-0.06925198854895986,0.0,0.0,0.0,-2.575934102520382e-08,0.0103428516052995,12.9689156,987136,-3.368967535469343e-09,32.1,0.0,0.1730419904662003,0.0,0.0,-0.005645287003052007,0.0,-4.0541730034976107e-10,0.0,-0.0016063846192563684,8596,0.01,0.0,114,0.05814150699171366,-0.18626348860754322,0.5,-0.16924847662448883,0.030598637,0.00023856000000000002,0.2811517999507487,723,0.976856529712677,0.9801439046859741,-25.098752558231354,0.270751953125,-0.0300703922403045,0.2
