reward_terms/foot_ahead,reward_terms/air_time,reward_terms/vz,reward_terms/ang_xy,curriculum/cmd_track_err,reward_terms/clearance,curriculum/ent_coef,curriculum/stance_ratio,reward_terms/time,reward_terms/stop,reward_terms/stand,time/fps,ankle/ankle_spring_trq_peak,reward_terms/stand_drift,curriculum/swing_frac_min,reward_terms/track_yaw,reward_terms/action_rate,reward_terms/phase_contact,curriculum/ctrl_drop_prob,reward_terms/residual_rate,reward_terms/foot_slip,reward_terms/step_rate,time/iterations,reward_terms/residual,reward_terms/fwd_speed,reward_terms/overrun,reward_terms/angmom,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,reward_terms/height,curriculum/eff_scale,est/vel_rmse,reward_terms/track_lin,ankle/ankle_defl_peak,reward_terms/lat_vel,curriculum/dr_scale,rollout/ep_len_mean,reward_terms/hip_roll,reward_terms/coef_rate,curriculum/swing_frac_mean,reward_terms/torque,reward_terms/upright,time/time_elapsed,reward_terms/stance,curriculum/cmd_scale,reward_terms/energy,ankle/ankle_spring_energy_peak,time/total_timesteps,reward_terms/alive,reward_terms/stance_time,rollout/ep_rew_mean,reward_terms/assist_pen,reward_terms/duty_sym,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/n_updates,train/clip_fraction,train/approx_kl,train/value_loss,train/explained_variance,train/loss,train/std,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress
0.0,0.0,-0.11235601507821975,-0.1403961797624268,0.2604695533285053,0.0,0.0096387328,0.7,0.0,0.0,1.0787394201291587,6048,0.0,-0.05368603286104043,0.14366319444444445,1.9999352480131196,-0.09203167464875688,0.0,0.0,0.0,-0.4790419264174808,-0.006423611111111172,103,-0.0956357241901053,0.0,0.0,-0.12567783723133835,0.0,0.0,-0.01635234134511315,0.0,0.1827427743332587,1.522112010196021,0.505177031654789,-1.110390541294234e-08,0.0,228.45,-0.2083532300724929,-0.7076475033247522,0.3145887586805556,0.0,-0.1942303827000247,313,-0.030517996226103832,0.0,0.0,0.0,1898496,0.0,0.0,42.92996953000001,0.0,-0.04445853204395485,0.00029529984,-0.019305857457220556,-36.90867462158203,0.2,22089,0.14366455078125,0.013077812,339.5152786254883,0.9402595162391663,136.11331176757812,1.0013772249221802,,,,,
0.0,0.0,-0.12471750816678218,-0.14579129293917026,0.2359403295945397,0.0,0.0096350464,0.7,0.0,0.0,1.0913328637716986,6050,0.0,-0.08647945742902503,0.18153211805555555,1.9999224969254985,-0.09558186990014284,0.0,0.0,0.0,-0.5005338059637311,-0.007096354166666726,104,-0.0954275420679724,0.0,0.0,-0.1478316156522231,0.0,0.0,-0.01970191454957308,0.0,0.19651194392309354,1.5792114291486856,0.505024044795014,-1.1817996698414684e-08,0.0,247.49,-0.20353234843219548,-0.7032514029271772,0.32080078125,0.0,-0.217889773959553,316,-0.030537895949266633,0.0,0.0,0.0,1916928,0.0,0.0,70.19219752,0.0,-0.03882498186852476,0.00029525376,-0.016940495572634974,-36.90860824584961,0.2,22093,0.12900390625,0.011739862,339.17696685791014,0.9408948421478271,147.17550659179688,1.0012959241867065,,,,,
0.0,0.0,-0.12725709157189968,-0.13974785774746384,0.24379471107073764,0.0,0.00963136,0.7,0.0,0.0,1.155538162872456,6052,0.0,-0.05497826775338491,0.1452365451388889,1.9999371485841653,-0.09360609186645547,0.0,0.0,0.0,-0.45989861401213417,-0.007052951388888952,105,-0.0955631846091738,0.0,0.0,-0.13601153175827319,0.0,0.0,-0.018193752994613357,0.0,0.19106841927712792,1.6431367975378315,0.5051281894131301,-1.070274436189652e-08,0.0,239.98,-0.21542071525586579,-0.6939865891806263,0.3206651475694444,0.0,-0.21189102516756436,319,-0.034344975792816625,0.0,0.0,0.0,1935360,0.0,0.0,53.84157128,0.0,-0.020465666512060027,0.00029520767999999996,-0.020965750492177904,-36.90657749176025,0.2,22097,0.1396484375,0.013702174,326.4622512817383,0.9418322443962097,126.6517105102539,1.0011181831359863,,,,,
0.0,0.0,-0.1373197065072019,-0.14996823457148614,0.24552470989001343,0.0,0.0096276736,0.7,0.0,0.0,1.094987959832713,6052,0.0,-0.05856072729118421,0.1784939236111111,1.999895711593385,-0.09337279071859488,0.0,0.0,0.0,-0.49449908601492765,-0.007042100694444507,106,-0.0954256063238844,0.0,0.0,-0.14717166905115067,0.0,0.0,-0.020985512331440574,0.0,0.21117420514197524,1.5568019420575054,0.5051331231705893,-1.1880122398071052e-08,0.0,246.53,-0.18743023136377038,-0.7184340947114124,0.31486002604166663,0.0,-0.23890721236155155,322,-0.033275608328002255,0.0,0.0,0.0,1953792,0.0,0.0,55.302798779999996,0.0,-0.02823413602874842,0.0002951616,-0.017628803648403846,-36.905141830444336,0.2,22101,0.12398681640625,0.0123753445,337.6040756225586,0.9411538243293762,143.42210388183594,1.0010818243026733,,,,,
0.0,0.0,-0.12533869700695333,-0.14322834086329617,0.24930205877450284,0.0,0.0096239872,0.7,0.0,0.0,0.9807528380574961,6053,0.0,-0.07490482181031702,0.1608615451388889,1.9999306461776871,-0.090328173779638,0.0,0.0,0.0,-0.46129345908953934,-0.006488715277777841,107,-0.09609053251456301,0.0,0.0,-0.1562932319752903,0.0,0.0,-0.019678864218495448,0.0,0.18065572152343376,1.4217980878771068,0.5052084440866051,-1.3447571687602984e-08,0.0,255.67,-0.19946993718698733,-0.6919311191813411,0.32755533854166663,0.0,-0.24098690425498198,325,-0.031078062650808067,0.0,0.0,0.0,1972224,0.0,0.0,63.89137626000001,0.0,-0.04758477220230248,0.00029511552,-0.01880593792302534,-36.90684757232666,0.2,22105,0.1428466796875,0.013766937,367.34676971435545,0.9343264698982239,143.34019470214844,1.001222848892212,,,,,
0.0,0.0,-0.12512577914362444,-0.1468955365160452,0.2641468500358393,0.0,0.0096203008,0.7,0.0,0.0,1.1644340980261534,6054,0.0,-0.059417153656737755,0.16319444444444445,1.9999249610282865,-0.09294296156477098,0.0,0.0,0.0,-0.4715675702722627,-0.007096354166666726,108,-0.0953698327529574,0.0,0.0,-0.1542867776771462,0.0,0.0,-0.01905519161768754,0.0,0.17513755454405006,1.6500364477510314,0.5051286107644279,-9.611634647443198e-09,0.0,230.21,-0.182214039862244,-0.7066774535582069,0.3243815104166667,0.0,-0.2243023136925446,328,-0.021978274062098187,0.0,0.0,0.0,1990656,0.0,0.0,47.07751875000002,0.0,-0.02390435823419996,0.00029506944,-0.01917069557821378,-36.91046257019043,0.2,22109,0.1257568359375,0.011557128,301.9716285705566,0.9479871392250061,119.70195770263672,1.001528024673462,,,,,
0.0,0.0,-0.10850508732433117,-0.12574164521348707,0.24477575341068736,0.0,0.009616614400000001,0.7,0.0,0.0,1.2423628493639527,6039,0.0,-0.04826501489572834,0.146484375,1.9999369039864598,-0.09343966348419847,0.0,0.0,0.0,-0.46166807773713425,-0.006651475694444509,109,-0.09576721471665305,0.0,0.0,-0.10773098587734016,0.0,0.0,-0.01619689176979229,0.0,0.17662597186333454,1.7427888491138837,0.5042906638281579,-1.1354903116699318e-08,0.0,234.96,-0.20922042459716714,-0.6879919245812524,0.30436197916666663,0.0,-0.18418346165458832,332,-0.023988709346508555,0.0,0.0,0.0,2009088,0.0,0.0,70.47344179000001,0.0,-0.027832408917764968,0.00029502335999999997,-0.017607492324896157,-36.909915351867674,0.2,22113,0.137646484375,0.012248968,365.3365188598633,0.9429662227630615,154.7969207763672,1.0014071464538574,,,,,
0.0,0.0,-0.12768097116343555,-0.125867915218836,0.3026579528316182,0.0,0.009612928,0.7,0.0,0.0,1.143698061904452,6040,0.0,-0.0713502490730886,0.1379665798611111,1.9999252708950601,-0.09261831912203564,0.0,0.0,0.0,-0.46079846926145496,-0.006477864583333395,110,-0.09614991518724608,0.0,0.0,-0.14349784478739153,0.0,0.0,-0.019765140076445788,0.0,0.1799308642263238,1.5881690389027325,0.5049261675136482,-1.1897287442967372e-08,0.0,273.6,-0.1862212137696803,-0.7092999225283729,0.32242838541666663,0.0,-0.23393300960103294,335,-0.033973164990264676,0.0,0.0,0.0,2027520,0.0,0.0,91.31903628,0.0,-0.04800286768989734,0.00029497728,-0.017903877643402667,-36.90674800872803,0.2,22117,0.12008056640625,0.011945824,398.77024841308594,0.9323258996009827,161.7693328857422,1.0011398792266846,,,,,
0.0,0.0,-0.1219989320451144,-0.1379436342234874,0.2694589727946656,0.0,0.0096092416,0.7,0.0,0.0,1.0689198805650448,6040,0.0,-0.0821442202844717,0.13997395833333334,1.9999323450049629,-0.0895566303374865,0.0,0.0,0.0,-0.4541456876542573,-0.006174045138888947,111,-0.09616650395472662,0.0,0.0,-0.14277518711117804,0.0,0.0,-0.017912703717077032,0.0,0.1825615395197796,1.4779828716202479,0.5051868228534874,-1.1582609980223316e-08,0.0,272.51,-0.2034289958819817,-0.6890044283213922,0.3328721788194445,0.0,-0.21620951098522065,338,-0.026992230534062075,0.0,0.0,0.0,2045952,0.0,0.0,74.21792549000001,0.0,-0.047023631890761704,0.00029493119999999997,-0.01928730504005216,-36.9025520324707,0.2,22121,0.1245361328125,0.013497649,347.473942565918,0.9423975944519043,132.37905883789062,1.0009180307388306,,,,,
0.0,0.0,-0.1276789614606925,-0.1345742681426558,0.3009558166015716,0.0,0.009605555200000001,0.7,0.0,0.0,1.1496953832001098,6042,0.0,-0.06852220315644578,0.1560329861111111,1.9999293811157155,-0.09149727904539422,0.0,0.0,0.0,-0.48437224444924887,-0.00648871527777784,112,-0.09590182052564858,0.0,0.0,-0.13987109956771615,0.0,0.0,-0.020161940327640463,0.0,0.1928236601241288,1.658075584908778,0.5052295830054452,-1.0831996599945811e-08,0.0,272.21,-0.19413211567580815,-0.7048248799440836,0.3087293836805556,0.0,-0.2333397758493589,341,-0.026421038996310247,0.0,0.0,0.0,2064384,0.0,0.0,74.06700206000001,0.0,-0.049237920631245935,0.00029488512,-0.01983546247938648,-36.90314922332764,0.2,22125,0.1306640625,0.012204163,310.6547485351563,0.9506433010101318,128.10415649414062,1.0010207891464233,,,,,
0.0,0.0,-0.11257443937379885,-0.14420338367764815,0.2965471430828917,0.0,0.0096018688,0.7,0.0,0.0,1.0875451950473005,6043,0.0,-0.036135696828191476,0.1484917534722222,1.9999364115530807,-0.09308759341902699,0.0,0.0,0.0,-0.474140940555626,-0.006412760416666728,113,-0.09592527704615267,0.0,0.0,-0.1212414012902324,0.0,0.0,-0.016737643766078888,0.0,0.19780658914976362,1.582088834482503,0.5049105533162674,-1.0783277684129071e-08,0.0,242.68,-0.18622150066558749,-0.7197913504004753,0.3031684027777778,0.0,-0.20848843070977122,344,-0.017632803107327333,0.0,0.0,0.0,2082816,0.0,0.0,69.30671998,0.0,-0.019152343685149266,0.00029483904,-0.01567901289090514,-36.899349784851076,0.2,22129,0.11390380859375,0.0107882,343.0526397705078,0.9461849331855774,146.76210021972656,1.0007879734039307,,,,,
0.0,0.0,-0.12651576389502023,-0.13935997721120633,0.2891934747636847,0.0,0.0095981824,0.7,0.0,0.0,0.9680038108986815,6044,0.0,-0.0752767346002951,0.1638454861111111,1.999923723622893,-0.09472439681847603,0.0,0.0,0.0,-0.489024823801947,-0.006293402777777836,114,-0.09571866994275177,0.0,0.0,-0.15126345855132095,0.0,0.0,-0.021000676421886737,0.0,0.19601847849137652,1.4239396008073082,0.5051109611367286,-1.2920943954804746e-08,0.0,241.56,-0.17863723708940704,-0.6972182250184661,0.30997721354166663,0.0,-0.2490040237076715,347,-0.03138255818277107,0.0,0.0,0.0,2101248,0.0,0.0,53.78664063,0.0,-0.03975657527412657,0.00029479296,-0.020964035391807558,-36.903990745544434,0.2,22133,0.136572265625,0.014279718,320.2159820556641,0.9475672245025635,129.67306518554688,1.0009770393371582,,,,,
0.0,0.0,-0.10689466439772471,-0.13828311472682084,0.3281874257083635,0.0,0.009594496000000001,0.7,0.0,0.0,1.164044628379273,6045,0.0,-0.047495579302034276,0.1432834201388889,1.9999362547847812,-0.09453772500084191,0.0,0.0,0.0,-0.47233309049106087,-0.006445312500000062,115,-0.09615113582143847,0.0,0.0,-0.1221900133396615,0.0,0.0,-0.015561843055157362,0.0,0.190486987369758,1.6648377260876892,0.5050207602153752,-1.1641252756433637e-08,0.0,234.82,-0.1783254192381589,-0.7078711481678275,0.30753580729166663,0.0,-0.19182250097738554,350,-0.01558383219340896,0.0,0.0,0.0,2119680,0.0,0.0,46.20526046999999,0.0,-0.024696199492227188,0.00029474688,-0.01884951882530004,-36.90349197387695,0.2,22137,0.15074462890625,0.013548018,289.89073791503904,0.9552654027938843,114.43809509277344,1.0009733438491821,,,,,
0.0,0.0,-0.11875252795265395,-0.13955888717606613,0.24304595984873717,0.0,0.0095908096,0.7,0.0,0.0,1.1585009535994326,6047,0.0,-0.0657529712760474,0.13878038194444445,1.99993495381845,-0.09032500049664188,0.0,0.0,0.0,-0.4508097420346819,-0.0061957465277778356,116,-0.09637276703495018,0.0,0.0,-0.1434285006662193,0.0,0.0,-0.01891548728667245,0.0,0.17667717964978363,1.6265031493432982,0.5051750231473444,-1.0852482245654257e-08,0.0,268.1,-0.2061856051110537,-0.691861263962059,0.3136935763888889,0.0,-0.22674056382350535,353,-0.014219852531742802,0.0,0.0,0.0,2138112,0.0,0.0,68.19743514,0.0,-0.04406377595994584,0.0002947008,-0.019396603282075375,-36.907796478271486,0.2,22141,0.155078125,0.013617466,327.28036880493164,0.9511368870735168,114.50769805908203,1.0012681484222412,,,,,
0.0,0.0,-0.10649405545152628,-0.13094670616770054,0.30966179563267526,0.0,0.0095871232,0.7,0.0,0.0,1.1994284899676604,6044,0.0,-0.07220722707211119,0.12939453125,1.9999307039245267,-0.09549705171875733,0.0,0.0,0.0,-0.47309259673343185,-0.006119791666666725,117,-0.09554935914543818,0.0,0.0,-0.12966632412467238,0.0,0.0,-0.018411622753021707,0.0,0.19669312788224413,1.6758834298514615,0.5052017402711989,-9.877721894046697e-09,0.0,285.9,-0.18216536609183473,-0.7061968706679412,0.2980685763888889,0.0,-0.2301046693050624,356,-0.014907180209971636,0.0,0.0,0.0,2156544,0.0,0.0,109.18056239999999,0.0,-0.036307436901136844,0.00029465472,-0.01647228463552892,-36.905669593811034,0.2,22145,0.139697265625,0.011346245,369.3068450927734,0.9443469047546387,147.65162658691406,1.001206874847412,,,,,
0.0,0.0,-0.1118229223940722,-0.12695186710588546,0.34375753772643347,0.0,0.009583436800000001,0.7,0.0,0.0,1.1238687271311578,6045,0.0,-0.06687955738916268,0.14029947916666666,1.9999398637584405,-0.09393793823789927,0.0,0.0,0.0,-0.4437620198846567,-0.0062825520833333925,118,-0.09589456476627173,0.0,0.0,-0.13670074413428274,0.0,0.0,-0.01858136439341064,0.0,0.17527970712805288,1.5617814199071933,0.5051452810664062,-1.0573403142612508e-08,0.0,274.82,-0.1839120156497375,-0.6840341935961425,0.312744140625,0.0,-0.2246777633440033,359,-0.019290778691425075,0.0,0.0,0.0,2174976,0.0,0.0,97.98919346000001,0.0,-0.025499811036463774,0.00029460864,-0.018634619528893382,-36.9087474822998,0.2,22149,0.13521728515625,0.012930801,401.01488342285154,0.9444177746772766,153.28338623046875,1.0012608766555786,,,,,
0.0,0.0,-0.1274064546799995,-0.14558074126391793,0.30478443444802905,0.0,0.0095797504,0.7,0.0,0.0,1.0955169095887622,6046,0.0,-0.05850750812875441,0.17003038194444445,1.999937701991382,-0.0974535002915949,0.0,0.0,0.0,-0.4773887076487807,-0.006532118055555619,119,-0.09593195482533262,0.0,0.0,-0.1517594281780779,0.0,0.0,-0.019821879967987312,0.0,0.20147888127292518,1.6119511749456263,0.5050012471696607,-1.238736867752328e-08,0.0,260.52,-0.1774134483577916,-0.7100086777973386,0.3197699652777778,0.0,-0.2341082610970681,362,-0.023374376402162292,0.0,0.0,0.0,2193408,0.0,0.0,64.1753457,0.0,-0.03784440095777566,0.00029456256,-0.0194816738832742,-36.90647506713867,0.2,22153,0.1143310546875,0.011038099,369.1612091064453,0.94377201795578,139.51071166992188,1.0011894702911377,,,,,
0.0,0.0,-0.11002124860454815,-0.1261845115776722,0.32867664865891316,0.0,0.009576064,0.7,0.0,0.0,1.1742248461849087,6047,0.0,-0.05276570824572609,0.1413845486111111,1.999941176094929,-0.09259561665725699,0.0,0.0,0.0,-0.480577544788076,-0.006250000000000059,120,-0.09590637938212679,0.0,0.0,-0.12714319442325495,0.0,0.0,-0.018175244123972256,0.0,0.1809376063371257,1.6571186223217962,0.5052250229474409,-1.1404753921724201e-08,0.0,266.21,-0.18402133742219665,-0.6897194263539145,0.2992078993055556,0.0,-0.21080797732609957,365,-0.032857334374654074,0.0,0.0,0.0,2211840,0.0,0.0,90.68859163,0.0,-0.04889471085298025,0.00029451647999999996,-0.020512775518000126,-36.90174331665039,0.2,22157,0.153759765625,0.013895981,370.3745086669922,0.9457641243934631,153.59654235839844,1.0007630586624146,,,,,
0.0,0.0,-0.10759678172731267,-0.13302670375587491,0.2898281596449911,0.0,0.009572377600000001,0.7,0.0,0.0,1.028254801467522,6043,0.0,-0.05215979520390269,0.15641276041666666,1.9999410310187784,-0.09286669376231704,0.0,0.0,0.0,-0.4758895896113073,-0.006553819444444508,121,-0.09577154512071362,0.0,0.0,-0.13105008031550514,0.0,0.0,-0.01744158512809636,0.0,0.1787137932887965,1.4794810873722901,0.5051910551210165,-9.80592462136607e-09,0.0,260.48,-0.174618264937524,-0.7222036366691675,0.29736328125,0.0,-0.1990268275274366,369,-0.022366612618093744,0.0,0.0,0.0,2230272,0.0,0.0,83.48476063000003,0.0,-0.02114851057143185,0.0002944704,-0.017158335237763823,-36.89790840148926,0.2,22161,0.1266357421875,0.012140773,415.8344024658203,0.9413629770278931,156.70962524414062,1.000669240951538,,,,,
0.0,0.0,-0.1175395557452914,-0.12917944637018736,0.2581095172688982,0.0,0.0095686912,0.7,0.0,0.0,1.216034595025788,6040,0.0,-0.07408791016971417,0.13053385416666666,1.9999273958736283,-0.09403410582447262,0.0,0.0,0.0,-0.4588656157819872,-0.006325954861111171,122,-0.09595323404569757,0.0,0.0,-0.14604091655589724,0.0,0.0,-0.02099429447690636,0.0,0.1740992713727828,1.6598189737524403,0.5050872431284315,-1.068499032044416e-08,0.0,245.3,-0.18709010032066015,-0.69329769306074,0.298583984375,0.0,-0.23985842342306687,372,-0.0151221798002344,0.0,0.0,0.0,2248704,0.0,0.0,50.47201367,0.0,-0.03890517663344269,0.00029442431999999997,-0.017897185450419784,-36.902641487121585,0.2,22165,0.12236328125,0.011536742,351.7244644165039,0.9352898001670837,137.50502014160156,1.001052737236023,,,,,
0.0,0.0,-0.097210995275005,-0.12482350542750877,0.23872408300191167,0.0,0.0095650048,0.7,0.0,0.0,1.0563806475916806,6035,0.0,-0.037797401872841405,0.1423611111111111,1.9999438909034584,-0.09546277350372585,0.0,0.0,0.0,-0.4560092953309527,-0.006271701388888949,123,-0.09581455267107919,0.0,0.0,-0.11672666374730957,0.0,0.0,-0.015469575203542323,0.0,0.1821242528735135,1.5173695203382174,0.5048366302450751,-1.0472260434482908e-08,0.0,254.2,-0.17622909230514133,-0.695510743920644,0.30061848958333337,0.0,-0.19612973704723569,375,-0.020298547258298584,0.0,0.0,0.0,2267136,0.0,0.0,69.22616498,0.0,-0.04019722032434774,0.00029437824,-0.0169946423266083,-36.904647254943846,0.2,22169,0.10205078125,0.010928002,381.56101989746094,0.9470524191856384,148.05764770507812,1.0010266304016113,,,,,
0.0,0.0,-0.13846523828653076,-0.1302779207570794,0.3424724714273445,0.0,0.009561318400000001,0.7,0.0,0.0,1.125928838253563,6035,0.0,-0.08317457103000953,0.16563585069444445,1.9999243542226002,-0.09457002750355127,0.0,0.0,0.0,-0.47232731221024743,-0.006098090277777834,124,-0.09552542521676413,0.0,0.0,-0.1624465295969585,0.0,0.0,-0.02448083055028001,0.0,0.17750807387834452,1.6117498835843664,0.5050413667896665,-1.165345297781763e-08,0.0,272.82,-0.17429369883595905,-0.6866329750122011,0.3019476996527778,0.0,-0.26129439755836725,378,-0.03237252836286933,0.0,0.0,0.0,2285568,0.0,0.0,78.34494297999998,0.0,-0.05266313900577712,0.00029433215999999997,-0.018403028688044287,-36.90274181365967,0.2,22173,0.1269287109375,0.01252797,366.6842208862305,0.9416201114654541,161.1011505126953,1.0009617805480957,,,,,
0.0,0.0,-0.115821013337815,-0.13881523861453618,0.2603522495222862,0.0,0.009557632,0.7,0.0,0.0,1.1448379421792665,6033,0.0,-0.05838908934680261,0.14860026041666666,1.9999336954654008,-0.09446178044733884,0.0,0.0,0.0,-0.4919263722406257,-0.006445312500000062,125,-0.09554092179890308,0.0,0.0,-0.1410956880637379,0.0,0.0,-0.01987143946903279,0.0,0.17552528819044344,1.60717553032446,0.5051112413895449,-1.134517985480345e-08,0.0,255.69,-0.17533447220163423,-0.7223289291340865,0.2993435329861111,0.0,-0.2307672252568074,381,-0.04246971318278872,0.0,0.0,0.0,2304000,0.0,0.0,73.29183546,0.0,-0.0230488495478193,0.00029428608,-0.01880908358725719,-36.90358829498291,0.2,22177,0.1103271484375,0.011504872,353.05899505615236,0.9476141929626465,145.92901611328125,1.0009390115737915,,,,,
0.0,0.0,-0.09309584119662648,-0.1172984758380232,0.25601928167167487,0.0,0.0095539456,0.7,0.0,0.0,1.1044789351722477,6027,0.0,-0.04254351786766144,0.13563368055555555,1.9999437203294659,-0.09105915628256886,0.0,0.0,0.0,-0.47767497967424294,-0.005902777777777831,126,-0.09598884658129447,0.0,0.0,-0.11512425315607658,0.0,0.0,-0.017363003217297234,0.0,0.15830577651843175,1.6210636053252996,0.5052139501619103,-1.0504970246003346e-08,0.0,237.6,-0.15815059426786682,-0.6888193992562066,0.271240234375,0.0,-0.19169812926250915,385,-0.02698326450762273,0.0,0.0,0.0,2322432,0.0,0.0,70.5572399,0.0,-0.022332445337486483,0.00029424,-0.019675353239290417,-36.899901962280275,0.2,22181,0.12264404296875,0.012065349,365.36880950927736,0.9431923031806946,157.70008850097656,1.0006972551345825,,,,,
0.0,0.0,-0.12184731016629742,-0.1356840139387058,0.3365953804302192,0.0,0.0095502592,0.7,0.0,0.0,0.9323695214651563,6023,0.0,-0.06314432752525856,0.15934244791666666,1.9999355782212211,-0.09224857932233163,0.0,0.0,0.0,-0.46702004687454235,-0.005902777777777831,127,-0.09580850891433036,0.0,0.0,-0.15132220483118392,0.0,0.0,-0.021609757353939628,0.0,0.1851239051412987,1.3947841794075329,0.505182252762248,-1.233218927643122e-08,0.0,255.28,-0.1721272736685709,-0.694449371078401,0.3193901909722222,0.0,-0.24648109470235338,388,-0.03239501347087001,0.0,0.0,0.0,2340864,0.0,0.0,68.62381393000001,0.0,-0.025940874557852964,0.00029419392,-0.01776158548309468,-36.90089626312256,0.2,22185,0.10516357421875,0.011938253,364.1775726318359,0.9396936297416687,137.3712921142578,1.0008741617202759,,,,,
0.0,0.0,-0.11453263480081992,-0.13452905116225117,0.2484582976152447,0.0,0.0095465728,0.7,0.0,0.0,1.1712385124827396,6020,0.0,-0.059061761660525645,0.1342230902777778,1.9999322785693652,-0.0948448244030415,0.0,0.0,0.0,-0.48605465557181976,-0.0058810763888889435,128,-0.09574868424204111,0.0,0.0,-0.13561673287707443,0.0,0.0,-0.020082829382738858,0.0,0.1707552337113172,1.6143009819208147,0.5050513478243731,-1.012060982993832e-08,0.0,234.72,-0.176558225326887,-0.7063391933792329,0.2981228298611111,0.0,-0.22157164837963875,391,-0.04281866288392594,0.0,0.0,0.0,2359296,0.0,0.0,39.43284649,0.0,-0.023195730875969052,0.00029414784,-0.01707037470769137,-36.90365772247314,0.2,22189,0.10615234375,0.011181066,307.21843872070315,0.9447884559631348,122.94792938232422,1.0009976625442505,,,,,
0.0,0.0,-0.10085056983565639,-0.1268775230593733,0.27753741594453396,0.0,0.0095428864,0.7,0.0,0.0,1.0213471746340188,6020,0.0,-0.04893855043758108,0.14735243055555555,1.9999376892322782,-0.09301688941411163,0.0,0.0,0.0,-0.4408083489660371,-0.006141493055555613,129,-0.09565167908569853,0.0,0.0,-0.12697988314416542,0.0,0.0,-0.017593089295262144,0.0,0.16979111101395036,1.4693162102514212,0.5051881534158547,-1.1039266208120921e-08,0.0,262.29,-0.17397867160870714,-0.6984614273467913,0.3065592447916667,0.0,-0.211636162671064,394,-0.024357204674454177,0.0,0.0,0.0,2377728,0.0,0.0,81.675532,0.0,-0.03098076364374615,0.00029410175999999995,-0.01785750484559685,-36.901844596862794,0.2,22193,0.118115234375,0.011974523,364.7530090332031,0.9483557343482971,140.8706512451172,1.0007656812667847,,,,,
0.0,0.0,-0.11277000634522695,-0.1420097527229431,0.2681234910817516,0.0,0.0095392,0.7,0.0,0.0,1.057898007916983,6021,0.0,-0.05390227904561358,0.15511067708333334,1.9999289491446275,-0.09586785524390086,0.0,0.0,0.0,-0.48914112054012615,-0.006391059027777839,130,-0.09568463016191882,0.0,0.0,-0.1382173949479248,0.0,0.0,-0.019028493294705556,0.0,0.17811624145725066,1.515533543025475,0.5051411221769657,-1.012082757431678e-08,0.0,242.42,-0.15935488891014613,-0.7174923130973881,0.2862684461805556,0.0,-0.22417512763516356,397,-0.01745824838728211,0.0,0.0,0.0,2396160,0.0,0.0,59.190455629999995,0.0,-0.03350259821557155,0.00029405568,-0.019055846706032754,-36.9005163192749,0.2,22197,0.1053466796875,0.01088565,333.8666656494141,0.9424340128898621,129.88919067382812,1.0007280111312866,,,,,
0.0,0.0,-0.10593716308120642,-0.13573687881997454,0.31429335742581765,0.0,0.0095355136,0.7,0.0,0.0,1.1482432547060535,6022,0.0,-0.04898846144647123,0.1357964409722222,1.9999283954389,-0.09630390343438193,0.0,0.0,0.0,-0.49135248765142747,-0.006119791666666724,131,-0.09590255110439574,0.0,0.0,-0.13020532812888655,0.0,0.0,-0.017484493962976164,0.0,0.17610025070633986,1.6349561428733097,0.5048019496038949,-1.071995488147511e-08,0.0,230.78,-0.1602995499562624,-0.6909904439890088,0.2956814236111111,0.0,-0.2034171895569474,400,-0.012492968416700063,0.0,0.0,0.0,2414592,0.0,0.0,52.54299446,0.0,-0.03108722740184621,0.0002940096,-0.014620974819990806,-36.89834327697754,0.2,22201,0.09251708984375,0.011303125,363.48423156738284,0.9448400735855103,148.90943908691406,1.0006511211395264,,,,,
0.0,0.0,-0.12336750934739077,-0.12739603526187498,0.2608552595560045,0.0,0.0095318272,0.7,0.0,0.0,1.030119253443244,6024,0.0,-0.0718347648075786,0.1496310763888889,1.999924663523252,-0.09177936767669759,0.0,0.0,0.0,-0.4409085314141162,-0.005750868055555608,132,-0.09676800439375506,0.0,0.0,-0.15503296506764172,0.0,0.0,-0.021710194447420044,0.0,0.1778605819985592,1.473242694510458,0.5051181988097019,-1.3429298581460472e-08,0.0,259.85,-0.1625513468675951,-0.6902513107682688,0.3243272569444444,0.0,-0.2569251040123832,403,-0.018900992748244156,0.0,0.0,0.0,2433024,0.0,0.0,72.45598369,0.0,-0.05122356660986482,0.00029396352,-0.017830983590101823,-36.90083351135254,0.2,22205,0.10556640625,0.010880874,355.05199279785154,0.9445158243179321,157.47474670410156,1.0008665323257446,,,,,
