reward_terms/motor_vel,reward_terms/angmom,curriculum/stance_ratio,reward_terms/stop,reward_terms/time,reward_terms/upright,reward_terms/alive,reward_terms/ang_xy,reward_terms/stance_time,time/time_elapsed,reward_terms/residual,reward_terms/vz,reward_terms/coef_rate,reward_terms/action_rate,rollout/ep_rew_mean,reward_terms/energy,reward_terms/torque,reward_terms/stance,time/fps,curriculum/eff_scale,reward_terms/fwd_speed,reward_terms/lat_vel,reward_terms/phase_contact,curriculum/ent_coef,reward_terms/foot_slip,time/total_timesteps,reward_terms/height,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/clearance,reward_terms/overrun,reward_terms/air_time,time/iterations,train/loss,train/n_updates,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/clip_fraction,train/entropy_loss,train/value_loss
0.0,-0.22401120667420132,0.58631744,0.0,0.0,-0.27365520166954016,0.5,-0.3720846035279958,-0.058328375184727416,8401,-0.5116850210242959,-0.24939414562770304,-0.49764159147088693,-0.10387777386921124,-92.67130898,0.0,0.0,-2.8266249461605448e-06,3034,0.4245504,1.3198807155613512,-3.7393385687987944e-09,-0.3831209530831341,0.0098083072,-0.4390316998361643,25491456,-0.07394786839946958,-0.015268987712384531,62.99,0.07334754889911049,0.0,0.004174262961088162,1383,-0.09768348932266235,38248,0.9861398935317993,0.2,-0.011538888898212463,0.998491644859314,0.039655145,0.0003,0.35694580078125,-33.653075981140134,0.49595890790224073
0.0,-0.2229145651526951,0.58627136,0.0,0.0,-0.27419401086202755,0.5,-0.37146293902493543,-0.058356586939124905,8407,-0.5116176104978266,-0.24685690901649215,-0.5025123712122129,-0.10369197486715011,-92.32089501,0.0,0.0,-1.850062490896445e-05,3034,0.4248576,1.316888225203748,-3.817145921806473e-09,-0.3828553893542339,0.0098009344,-0.43633774489774674,25509888,-0.0737090375054831,-0.014862328111387222,62.58,0.07337138320479084,0.0,0.004130860169728597,1384,-0.11240732669830322,38252,0.9867002367973328,0.2,-0.01053703804500401,0.998706579208374,0.038419068,0.0003,0.3446533203125,-33.65742301940918,0.4286778599023819
0.0,-0.22255055309769053,0.5862252800000001,0.0,0.0,-0.275530198764395,0.5,-0.36992649082574774,-0.059462814164968826,8413,-0.5118825436782101,-0.2519651648735566,-0.4989401989058734,-0.1031884753691421,-92.57913272000002,0.0,0.0,-6.913627271627224e-05,3034,0.4251648,1.3162275732312931,-3.7854017248781405e-09,-0.3869931718011086,0.0097935616,-0.43349863347612827,25528320,-0.07430438306955084,-0.015455421995679742,62.79,0.07238226664954513,0.0,0.004217665762149004,1385,-0.13557031750679016,38256,0.9855744242668152,0.2,-0.011105785658583046,0.9984749555587769,0.04043755,0.0003,0.333837890625,-33.64431209564209,0.4892554894089699
0.0,-0.22344542467166187,0.5861792,0.0,0.0,-0.27459684433781767,0.5,-0.37137684230638907,-0.05879603966119854,8419,-0.5106828209787304,-0.25127504208001006,-0.49820988171456865,-0.10364818674699308,-92.54195107,0.0,0.0,-6.497010839000093e-06,3034,0.425472,1.3183781877747094,-3.775518593773447e-09,-0.3856408136230056,0.0097861888,-0.4366666238348856,25546752,-0.0742375673398315,-0.015568885648296872,62.85,0.07262587971586763,0.0,0.004130860179429874,1386,-0.019467055797576904,38260,0.9852377772331238,0.2,-0.013605963613372296,0.9983289241790771,0.034348015,0.0003,0.32249755859375,-33.63219375610352,0.5563614010810852
0.0,-0.22176122303180698,0.58613312,0.0,0.0,-0.2727786989201127,0.5,-0.37102277614003415,-0.059950009885748536,8425,-0.5112940759602316,-0.2504471482143733,-0.5007102591175401,-0.10326177196157854,-93.09438084,0.0,0.0,-3.726947877984019e-06,3034,0.4257792,1.3074283382218714,-3.773015397433003e-09,-0.3886641231527406,0.009778816000000001,-0.4320476904139992,25565184,-0.07390561558475027,-0.015224560078393167,63.29,0.07199423719616307,0.0,0.004140625804817925,1387,-0.00521966814994812,38264,0.9859969615936279,0.2,-0.010949672223068774,0.9978904724121094,0.041686542,0.0003,0.32998046875,-33.6385721206665,0.6798692613840103
0.0,-0.22578729283679935,0.58608704,0.0,0.0,-0.2751031093785593,0.5,-0.37727373802894376,-0.05909985874475549,8431,-0.511088447258298,-0.2516406937751572,-0.4976902072378414,-0.10373122309409297,-92.74268934,0.0,0.0,-9.490436184525302e-06,3034,0.4260864,1.3185087618519267,-4.119134594569016e-09,-0.3847242628321287,0.0097714432,-0.435367811956002,25583616,-0.07441374904900394,-0.01534305056077333,62.29,0.07281505104348923,0.0,0.004171007755859237,1388,0.5801835060119629,38268,0.9855256080627441,0.2,-0.007050866459030658,0.9959627389907837,0.029615402,0.0003,0.27755126953125,-33.631838989257815,1.259079185128212
0.0,-0.22142320499185594,0.58604096,0.0,0.0,-0.2749071645870373,0.5,-0.3743011212419605,-0.05943026209812766,8437,-0.5103232497892766,-0.2522074792026411,-0.5004681853082723,-0.10413779189865585,-92.68779130000001,0.0,0.0,-1.0833976614170577e-05,3034,0.4263936,1.3150329681048165,-3.78303730362169e-09,-0.38767594373721054,0.0097640704,-0.44256917741988944,25602048,-0.07483837616916071,-0.015006561721697405,62.98,0.07213001518698016,0.0,0.004135200449834681,1389,0.4479331970214844,38271,0.9850548505783081,0.2,-0.0035537078152768887,0.9952147603034973,0.043946773,0.0003,0.2695875901442308,-33.626244471623345,1.7663238231952374
0.0,-0.22233277835755702,0.58599488,0.0,0.0,-0.2752490365423712,0.5,-0.3725772718657452,-0.05894577905160582,8443,-0.5101704782602495,-0.2510532119974416,-0.500736982377074,-0.10372574547364156,-92.28308502000002,0.0,0.0,-1.1984487133516477e-06,3034,0.4267008,1.320397588897786,-3.922607901161689e-09,-0.38511784919169734,0.009756697600000001,-0.43897280234584596,25620480,-0.07456536073997772,-0.01505438750217231,62.69,0.07329152826390095,0.0,0.004118924404287504,1390,-0.16428396105766296,38275,0.9860068559646606,0.2,-0.01582923666574061,0.9987658262252808,0.038475774,0.0003,0.325732421875,-33.638181114196776,0.39436556994915006
0.0,-0.22469558414064783,0.5859488,0.0,0.0,-0.2772233154060233,0.5,-0.37823761707412573,-0.059244715434033424,8449,-0.5105998687678504,-0.25361118329969257,-0.49549264583477065,-0.104098783191834,-92.34360922,0.0,0.0,-5.346928231535351e-06,3034,0.427008,1.3218923636109627,-3.943384569837551e-09,-0.38668045667662865,0.0097493248,-0.43778112891827253,25638912,-0.07469858565819329,-0.015351379139671792,62.79,0.07248807793368596,0.0,0.0041590719904181445,1391,-0.15908627212047577,38279,0.9856534004211426,0.2,-0.01181642257142812,0.9987618327140808,0.039328087,0.0003,0.364013671875,-33.626258850097656,0.40676788836717603
0.0,-0.22452508714355318,0.58590272,0.0,0.0,-0.2762771296398301,0.5,-0.37909963160694155,-0.05865715090314754,8455,-0.5102918028545145,-0.2527129712254172,-0.49765167349696593,-0.10488837763084795,-92.84053576000001,0.0,0.0,-3.5513761526410545e-05,3034,0.4273152,1.3178294578204353,-3.855305469253195e-09,-0.3856423697957651,0.009741952,-0.45046138698076177,25657344,-0.0752380587200286,-0.014686311343722771,62.81,0.07278800898996365,0.0,0.0041200094694633866,1392,-0.2158345878124237,38283,0.9855270385742188,0.2,-0.016283795901108532,0.9990922808647156,0.03881421,0.0003,0.34029541015625,-33.62249183654785,0.29546603113412856
0.0,-0.2228629411074058,0.58585664,0.0,0.0,-0.27629603958104026,0.5,-0.3738835138579274,-0.05909009315493879,8461,-0.5099720943396029,-0.2536493221202234,-0.4949598943346245,-0.10429436634923989,-92.55006513000001,0.0,0.0,-2.0801972870796096e-05,3034,0.4276224,1.3221010834340423,-3.760153370892631e-09,-0.38772074038452103,0.0097345792,-0.4471016144871272,25675776,-0.07495749988581407,-0.014800830635961172,62.7,0.07299211026452272,0.0,0.004171007755859237,1393,-0.13679459691047668,38287,0.9848117828369141,0.2,-0.011236054613254965,0.9984251856803894,0.03441228,0.0003,0.3416748046875,-33.605058097839354,0.5126195162534714
0.0,-0.22393365547903457,0.58581056,0.0,0.0,-0.2778605901314528,0.5,-0.37409723195667005,-0.05734530328158548,8467,-0.5097098351743069,-0.2553173579673438,-0.4950074352436647,-0.10431260702372075,-92.34042448999999,0.0,0.0,-2.186645497979859e-05,3034,0.4279296,1.3268342478640582,-3.715136581162585e-09,-0.38164091882575096,0.0097272064,-0.4526343070153315,25694208,-0.07560731553085222,-0.014796740190006997,62.58,0.07397837597185307,0.0,0.0041644973357001114,1394,-0.1493619829416275,38291,0.9841539263725281,0.2,-0.012445160560309887,0.9987340569496155,0.033780195,0.0003,0.313623046875,-33.597216796875,0.4077648028731346
0.0,-0.22562704238650738,0.58576448,0.0,0.0,-0.27584801679960674,0.5,-0.37735082663839215,-0.0594563037997836,8473,-0.5094887837640751,-0.2549671401605175,-0.49808418747418887,-0.10383567378075487,-92.68724125,0.0,0.0,-1.9293990976432796e-05,3034,0.4282368,1.3165357544439737,-3.860444544236558e-09,-0.3885424350445734,0.0097198336,-0.44120616226485465,25712640,-0.07528561390195858,-0.015260250445996429,62.94,0.07205319815094269,0.0,0.004122179609516429,1395,0.4962017834186554,38295,0.9847403764724731,0.2,-0.0050067379605025055,0.9949703216552734,0.040131558,0.0003,0.343115234375,-33.59934692382812,1.6355715692043304
0.0,-0.2250491777242299,0.5857184,0.0,0.0,-0.2722408118062231,0.5,-0.37129009049275347,-0.05811136159334435,8479,-0.508389514273639,-0.2532872282111441,-0.5014978902491876,-0.10387141546839779,-92.30435261999999,0.0,0.0,-2.392447495349292e-05,3034,0.428544,1.3167987108913861,-3.903859932772221e-09,-0.38562400106190914,0.0097124608,-0.4343042614729035,25731072,-0.07441799117785997,-0.015521260954815843,62.76,0.07311395802876013,0.0,0.004109158778899453,1396,0.9851680994033813,38298,0.9839471578598022,0.2,-0.0021164737603006265,0.9893302917480469,0.043152444,0.0003,0.2776896158854167,-33.59488582611084,3.593616326649984
0.0,-0.2229868721755333,0.58567232,0.0,0.0,-0.2719819940428312,0.5,-0.37210683691057317,-0.06028421084273658,8485,-0.5104178698116419,-0.25142916815377064,-0.4986372917633635,-0.10343266184828659,-92.9742538,0.0,0.0,-2.0439679793208506e-05,3034,0.4288512,1.3135448796727682,-3.880677459947768e-09,-0.3903863839248148,0.009705088,-0.42715371896620574,25749504,-0.07410646175713109,-0.015633272919159065,63.34,0.07215150243098502,0.0,0.004102648358740326,1397,0.8288788795471191,38301,0.9839776754379272,0.2,-0.0035963249392807484,0.9919427633285522,0.03985489,0.0003,0.22696358816964285,-33.5960750579834,2.671065321990422
0.0,-0.22821576991648987,0.5856262400000001,0.0,0.0,-0.2751706450799611,0.5,-0.37391598107255164,-0.06070847258120517,8491,-0.5088487045853236,-0.25602716653492397,-0.4963060422929466,-0.10280811523909533,-92.6226334,0.0,0.0,-1.5018848728251092e-05,3034,0.4291584,1.3211417843202762,-3.755691873900706e-09,-0.38920944881443414,0.0096977152,-0.42746801447144533,25767936,-0.07520344362213728,-0.015377373336868862,63.03,0.07197128120958525,0.0,0.004181858446423171,1398,-0.13420505821704865,38305,0.9843226671218872,0.2,-0.014896279817912727,0.9981604814529419,0.030322518,0.0003,0.2540283203125,-33.599918365478516,0.47754551470279694
0.0,-0.2266378560325559,0.58558016,0.0,0.0,-0.27646526022746293,0.5,-0.37472938786592547,-0.058314811957340375,8497,-0.5093287192677226,-0.2552414420330884,-0.5013233835564674,-0.104098545306131,-92.91233600000001,0.0,0.0,-1.6976119327533343e-05,3034,0.4294656,1.314461553601398,-3.787615105153305e-09,-0.38596412300663424,0.0096903424,-0.4355097614661414,25786368,-0.07463633902568569,-0.015226600123420787,62.94,0.07308439513521416,0.0,0.004116754264234462,1399,-0.0639028251171112,38309,0.9843026399612427,0.2,-0.0071758969279471785,0.9980815649032593,0.046999127,0.0003,0.3273773193359375,-33.5987331867218,0.6105540823191404
0.0,-0.22277221042884537,0.58553408,0.0,0.0,-0.2700497279812002,0.5,-0.3698545173008123,-0.05915302709359417,8503,-0.5093259844733784,-0.24990488122310608,-0.49943342306864985,-0.10365717173123187,-92.29241641,0.0,0.0,-3.047483926671649e-06,3034,0.4297728,1.3150316742475812,-3.922329836473837e-09,-0.38741310690542424,0.0096829696,-0.42789604081740895,25804800,-0.07348313443231086,-0.015235540642447346,62.84,0.07324916406708139,0.0,0.004136285524711841,1400,0.0704348087310791,38312,0.9839064478874207,0.2,-0.005127881904347585,0.9969773292541504,0.043234568,0.0003,0.29751352163461536,-33.59379108135517,1.00460173533513
0.0,-0.22635999121266767,0.585488,0.0,0.0,-0.27650128630697945,0.5,-0.3769955636245814,-0.060432322625678755,8509,-0.5098742471344593,-0.2539223355045734,-0.49402603452180444,-0.10349097131238322,-92.48814188,0.0,0.0,-8.841280100830971e-06,3034,0.43008,1.32304490355445,-3.823879788890867e-09,-0.38883787605075376,0.0096755968,-0.4294818807549769,25823232,-0.07433376402548175,-0.014972814816248962,62.85,0.07281654933019316,0.0,0.004211155332288601,1401,0.7657655477523804,38316,0.9847728610038757,0.2,-0.007149048813153059,0.9948578476905823,0.03230197,0.0003,0.2899658203125,-33.602417373657225,1.6776891827583313
0.0,-0.22437663764540405,0.5854419200000001,0.0,0.0,-0.2745869181551377,0.5,-0.37117537468273754,-0.0578259886339462,8516,-0.5091633890122462,-0.2537790233087301,-0.5028561933191935,-0.10387524122988932,-92.71190293999999,0.0,0.0,-1.6179332825905547e-05,3034,0.4303872,1.3179734303542667,-3.7052480482864656e-09,-0.38418155909003,0.009668224,-0.43048006365401115,25841664,-0.07475370351142081,-0.015332002250000818,62.4,0.0735864202963803,0.0,0.004115669199058579,1402,-0.10982668399810791,38320,0.9848098754882812,0.2,-0.013989381561987101,0.9979550838470459,0.03329919,0.0003,0.29990234375,-33.60396022796631,0.55761189609766
0.0,-0.22560980995118823,0.58539584,0.0,0.0,-0.27563501412712593,0.5,-0.37449598927734035,-0.05850469890800822,8522,-0.5094045794332723,-0.2562942097312485,-0.5003918645502625,-0.1041157209035058,-93.20891945000002,0.0,0.0,-3.070069674681974e-06,3034,0.4306944,1.3171721434436239,-3.764154327040885e-09,-0.38639104426167203,0.0096608512,-0.43769669375047937,25860096,-0.07508866433777404,-0.014981770263016673,62.11,0.07344303167244662,0.0,0.004152561570259018,1403,0.179970383644104,38324,0.9846696853637695,0.2,-0.005363602959550917,0.9955456256866455,0.03565819,0.0003,0.3074462890625,-33.60068683624267,1.2694331169128419
0.0,-0.22334176104765202,0.58534976,0.0,0.0,-0.2759058242369871,0.5,-0.37787688397855973,-0.05799254658146916,8528,-0.5088421430244148,-0.2511047464966494,-0.499324912047422,-0.10493688117672176,-92.49795836,0.0,0.0,-1.2054410909509154e-05,3034,0.4310016,1.3144387254185024,-3.7289089742386855e-09,-0.38559551544465626,0.0096534784,-0.44151650778136997,25878528,-0.0746164991921611,-0.015166834729189097,62.19,0.07370775354442771,0.0,0.004157986925242262,1404,1.5403739213943481,38328,0.9840415716171265,0.2,-0.005617350994725712,0.9853994250297546,0.051104303,0.0003,0.236724853515625,-33.595263719558716,4.640623033046722
0.0,-0.22535042880288683,0.58530368,0.0,0.0,-0.27772029976219303,0.5,-0.3772936707004129,-0.05767733416157878,8534,-0.5088121470873357,-0.24975185778463402,-0.49991386015323397,-0.1046993548248685,-92.52867474,0.0,0.0,-1.971966689400717e-05,3034,0.4313088,1.3240444820489887,-3.818804540051179e-09,-0.38228087587919407,0.0096461056,-0.43668527910196453,25896960,-0.07464182001799488,-0.01599469613795987,62.02,0.07419747621618318,0.0,0.004174262961088162,1405,0.4971389174461365,38332,0.983961284160614,0.2,-0.011586947261821478,0.9940550327301025,0.021637948,0.0003,0.19427490234375,-33.59362678527832,1.761496639251709
0.0,-0.2232961725528821,0.5852576,0.0,0.0,-0.27577634323458655,0.5,-0.37764167623264616,-0.057668653675743066,8540,-0.5086213073167574,-0.25157327707615457,-0.4958703813816148,-0.10517753545305057,-92.24932905999998,0.0,0.0,-5.278781893085381e-06,3034,0.431616,1.3196059741635302,-3.753515682883057e-09,-0.3840662796873781,0.0096387328,-0.44306458910290925,25915392,-0.07487462301775266,-0.015862388698363223,62.33,0.07387725574896781,0.0,0.004185113661353373,1406,0.33795756101608276,38336,0.9844392538070679,0.2,-0.011740175739396364,0.993643581867218,0.029628986,0.0003,0.258056640625,-33.59794101715088,1.996814525127411
0.0,-0.2271091740920349,0.58521152,0.0,0.0,-0.27987829091124894,0.5,-0.37917360144888673,-0.05729484762317346,8546,-0.5087982167906859,-0.25577522223517235,-0.5008645694111026,-0.1048934391563282,-92.09483671999999,0.0,0.0,-6.236354841057392e-06,3034,0.4319232,1.3294681986397652,-3.75909126549642e-09,-0.3821861550482194,0.00963136,-0.446956076708726,25933824,-0.07614732190344589,-0.016462910726549936,62.26,0.07435457590767985,0.0,0.004149306355328817,1407,-0.1492723822593689,38340,0.9844403266906738,0.2,-0.012872685724869371,0.9985985159873962,0.034664948,0.0003,0.3149169921875,-33.600053787231445,0.4421952947974205
0.0,-0.22282667168195783,0.58516544,0.0,0.0,-0.27692193069243753,0.5,-0.37732555968546877,-0.05884920810058247,8552,-0.509016330189354,-0.24973034532309604,-0.5002969252979059,-0.10470930643963412,-92.69882535999999,0.0,0.0,-7.793132538661034e-05,3034,0.4322304,1.3123252353536239,-3.865261481005439e-09,-0.3901436263943794,0.0096239872,-0.4395988631396103,25952256,-0.07423863510136347,-0.016270373756615195,62.72,0.07220431751937055,0.0,0.004157986925242262,1408,-0.09311172366142273,38344,0.9846118688583374,0.2,-0.013740264088846743,0.9984824061393738,0.03599695,0.0003,0.31678466796875,-33.59513549804687,0.4901761457324028
0.0,-0.2248215796349425,0.58511936,0.0,0.0,-0.27530471834667636,0.5,-0.3762547208288428,-0.05711852391444457,8558,-0.5094392364869474,-0.25188397727209827,-0.49662165751706167,-0.10466386412996774,-92.29351930000003,0.0,0.0,-6.947862859163367e-05,3034,0.4325376,1.3282303487937284,-3.902532087213203e-09,-0.38235179432053695,0.009616614400000001,-0.4403977952621085,25970688,-0.07489700641467598,-0.016583273813273885,61.92,0.07480170570197313,0.0,0.0042252612474840134,1409,0.13189128041267395,38348,0.9839529395103455,0.2,-0.009300519386306405,0.9950622916221619,0.032817967,0.0003,0.30179443359375,-33.58714752197265,1.3683617681264877
0.0,-0.22712645730194486,0.58507328,0.0,0.0,-0.27745086956602727,0.5,-0.3754870643566951,-0.05649840753823002,8564,-0.5090124407873291,-0.2551759369053506,-0.5030159415926854,-0.1048901839524371,-92.33453602000002,0.0,0.0,-1.3495017226418797e-05,3034,0.4328448,1.326554128221355,-3.88642655525671e-09,-0.38064302236013237,0.0096092416,-0.4463524064517465,25989120,-0.07563541012740006,-0.01540079411211902,62.18,0.07448680669534107,0.0,0.0041644973357001114,1410,0.3156220018863678,38352,0.9834703207015991,0.2,-0.007016341527923941,0.9920783638954163,0.030093733,0.0003,0.2190673828125,-33.58233585357666,2.376116180419922
0.0,-0.22358039881218394,0.5850272,0.0,0.0,-0.27362060484056516,0.5,-0.37505910375211854,-0.05814228612386311,8570,-0.5090760861169871,-0.25188952624543287,-0.49692290432105235,-0.10487898130106175,-92.58157187999997,0.0,0.0,-3.5569964077309546e-05,3034,0.433152,1.3056119363798009,-3.757605570543619e-09,-0.38904079285228027,0.0096018688,-0.44360913548060554,26007552,-0.0740671030817489,-0.015737985720319803,62.7,0.07316549091510918,0.0,0.004080946967911182,1411,0.33651745319366455,38356,0.98346346616745,0.2,-0.011253352306084707,0.9945420026779175,0.025325213,0.0003,0.21513671875,-33.580875396728516,1.5664729058742524
0.0,-0.2219369388480246,0.58498112,0.0,0.0,-0.27495805145636143,0.5,-0.3724152409781503,-0.05849927330240866,8576,-0.5097765089283364,-0.252151056899105,-0.4951034570078904,-0.10398961558025871,-92.98428060000002,0.0,0.0,-1.828050037695114e-06,3034,0.4334592,1.3260116584649497,-3.744470601457959e-09,-0.3833077560156991,0.009594496000000001,-0.4299466157098653,26025984,-0.07495422052389505,-0.015430684025606982,62.98,0.07376258555197651,0.0,0.00418945393175818,1412,-0.08841747045516968,38360,0.983535647392273,0.2,-0.016073339839931578,0.9981018900871277,0.03233472,0.0003,0.3056884765625,-33.58163204193115,0.5963543713092804
0.0,-0.22679428071130292,0.58493504,0.0,0.0,-0.27707046484299197,0.5,-0.37704761503724304,-0.058282802334158786,8583,-0.5090364774695405,-0.25214912553064645,-0.4968162221909027,-0.10456122537866616,-92.62920281999999,0.0,0.0,-6.023638873141342e-05,3034,0.4337664,1.325089964913262,-3.84902201290187e-09,-0.3833548336343264,0.0095871232,-0.43740178230458304,26044416,-0.07486388231818909,-0.0161299155139739,62.91,0.07356332528947487,0.0,0.004211155332288601,1413,-0.12726065516471863,38364,0.9836348295211792,0.2,-0.012795564508996904,0.9983768463134766,0.037135653,0.0003,0.30546875,-33.580295944213866,0.47883211225271227
0.0,-0.2261178865025376,0.58488896,0.0,0.0,-0.27475468836976186,0.5,-0.37654974077820974,-0.05592766173584904,8589,-0.5088744551841193,-0.25077203461073777,-0.5037070090945245,-0.10531805594582555,-92.76744113,0.0,0.0,-4.908835152771342e-06,3034,0.4340736,1.3103805372418942,-3.9322322646319835e-09,-0.38274450969561713,0.0095797504,-0.43674850718013697,26062848,-0.07465100488175624,-0.016135868244851533,62.14,0.07426026202335959,0.0,0.004150391439907253,1414,-0.1510096788406372,38368,0.9837393164634705,0.2,-0.011592650529928505,0.9985416531562805,0.040442437,0.0003,0.35621337890625,-33.58017482757568,0.4491974890232086
0.0,-0.22466402871610588,0.5848428800000001,0.0,0.0,-0.2742293641822634,0.5,-0.377200906566022,-0.05786450847194323,8595,-0.5092399752783948,-0.2469132758401575,-0.4967047316673941,-0.104836370770991,-92.40363165000001,0.0,0.0,-6.290608693278955e-06,3034,0.4343808,1.3160552377448402,-3.851079873983002e-09,-0.38453293191002375,0.009572377600000001,-0.43496077625104257,26081280,-0.07387588913825585,-0.015988062790594847,62.58,0.07380404683302161,0.0,0.00414388101004685,1415,1.2575440406799316,38370,0.9824928045272827,0.2,0.0020205653605184387,0.9911125898361206,0.042183008,0.0003,0.24954659598214285,-33.56360462733677,2.9041596140180315
0.0,-0.22250732122132655,0.5847968,0.0,0.0,-0.27606703951588196,0.5,-0.37691472855550956,-0.057936122959492624,8601,-0.5089849093621838,-0.24891299292212551,-0.5003779819882221,-0.10443818381308928,-92.65928608999998,0.0,0.0,-6.714432407915364e-05,3034,0.434688,1.3168581558009236,-3.7053449055680855e-09,-0.3839866984237076,0.0095650048,-0.43973084340170165,26099712,-0.07380859957972136,-0.01612801206494512,62.8,0.07365751903466054,0.0,0.004187283791705138,1416,0.11204701662063599,38374,0.9834432601928711,0.2,-0.007260742061771452,0.9955204129219055,0.029424876,0.0003,0.28372802734375,-33.57446708679199,1.4332381516695023
0.0,-0.22532072808520492,0.5847507200000001,0.0,0.0,-0.27508265810235466,0.5,-0.3778751999226687,-0.05686299049476576,8607,-0.5088148234408394,-0.24639288281557498,-0.5021270234068226,-0.10554506468683249,-92.12940058000002,0.0,0.0,-3.0915067883441935e-05,3034,0.4349952,1.3109820313484388,-3.707346770535442e-09,-0.38331400954840983,0.009557632,-0.4336916544278461,26118144,-0.07277471209535842,-0.015566057607977654,62.58,0.0741613263909158,0.0,0.004160157055594027,1417,-0.10902641713619232,38378,0.9840025901794434,0.2,-0.016620059782871975,0.9977554082870483,0.029671514,0.0003,0.24796142578125,-33.574918556213376,0.5966445818543434
0.0,-0.22418846861797836,0.58470464,0.0,0.0,-0.2756618978290715,0.5,-0.3770393688944477,-0.05734855853370391,8613,-0.5078478571609559,-0.2485535355226145,-0.49594791821419054,-0.10482605616376536,-92.15436629000001,0.0,0.0,-0.00011507524059396307,3034,0.4353024,1.3110083059577955,-3.749611543303022e-09,-0.3827093803767936,0.0095502592,-0.4287860570103741,26136576,-0.07313542614091106,-0.015887520039119404,62.8,0.07424302014286037,0.0,0.00414388101004685,1418,-0.15014243125915527,38382,0.9841076731681824,0.2,-0.011251377547159791,0.9983190894126892,0.03326203,0.0003,0.32113037109375,-33.582755661010744,0.5022897243499755
0.0,-0.2246156395792252,0.58465856,0.0,0.0,-0.27651292178088993,0.5,-0.3753398848992988,-0.057378940471810184,8619,-0.5086831660382088,-0.24784738512437007,-0.502274898787349,-0.104922572256406,-92.31409328999999,0.0,0.0,-8.494170277082882e-07,3034,0.4356096,1.3127798468189675,-3.778516005357634e-09,-0.38288969483795154,0.0095428864,-0.42986153600104104,26155008,-0.07333962332628938,-0.01573617438616969,62.7,0.07398763435453949,0.0,0.004173177895912279,1419,-0.09572237730026245,38386,0.983148455619812,0.2,-0.013770853192545474,0.9978654980659485,0.028490102,0.0003,0.27933349609375,-33.566959381103516,0.5939913585782051
0.0,-0.22218204459619914,0.58461248,0.0,0.0,-0.27603821583110233,0.5,-0.373543820297223,-0.058108106245830037,8625,-0.5079539672091317,-0.2467192270646112,-0.4980567947073764,-0.10409383928058959,-92.43911862,0.0,0.0,-3.691229384443241e-05,3034,0.4359168,1.314180387316227,-3.6536372381730028e-09,-0.3835403245377737,0.0095355136,-0.4274362226655296,26173440,-0.07323643712311162,-0.015225577820585775,62.88,0.074070248404975,0.0,0.004185113661353373,1420,0.4355587661266327,38390,0.9837977290153503,0.2,-0.008246267552021892,0.99469393491745,0.037984356,0.0003,0.30723876953125,-33.57209739685059,1.7087937861680984
0.0,-0.22265598091134853,0.5845664,0.0,0.0,-0.2771302856924407,0.5,-0.3786107420317899,-0.05751131892935114,8630,-0.508305208376343,-0.24869399775501405,-0.5013271109207342,-0.10567735145464863,-92.19219780000002,0.0,0.0,-4.492992458688258e-05,3034,0.436224,1.3087764683549858,-3.746914777520561e-09,-0.38467898694855307,0.0095281408,-0.43152815256559157,26191872,-0.0736803563182397,-0.015499667777703877,62.67,0.07333779855463228,0.0,0.004138455655063606,1421,0.5437897443771362,38392,0.982622504234314,0.2,-0.00031037756707519293,0.9950466752052307,0.037746586,0.0003,0.2446044921875,-33.56072654724121,1.6344567358493804
0.0,-0.22160013282341115,0.58452032,0.0,0.0,-0.2758167741174912,0.5,-0.3718415231801907,-0.056619392539788455,8637,-0.5076217303448123,-0.24699820622718846,-0.49957969998664836,-0.10486798203205977,-92.57491679000003,0.0,0.0,-9.806161928272781e-05,3034,0.4365312,1.3171285696834114,-3.763192160011562e-09,-0.3812031362739087,0.009520768,-0.4243902494905327,26210304,-0.07343980983435154,-0.015062319200223698,62.56,0.0751262791580371,0.0,0.004160157065295304,1422,-0.14606396853923798,38396,0.983492374420166,0.2,-0.01474593214225024,0.998976469039917,0.034985356,0.0003,0.316552734375,-33.567276573181154,0.33972930908203125
0.0,-0.2244034504729139,0.58447424,0.0,0.0,-0.2779627068985109,0.5,-0.3775999275169406,-0.05853345314163663,8643,-0.5079427894189824,-0.2502365275602056,-0.4982612774633341,-0.10481052073233037,-92.89962156000001,0.0,0.0,-2.3378433219286943e-05,3034,0.4368384,1.312296065196602,-3.777346151280359e-09,-0.38459546600508776,0.0095133952,-0.42310347622228284,26228736,-0.0737169441887024,-0.015870631068714523,62.82,0.07421349492926882,0.0,0.004210070267112719,1423,-0.08465522527694702,38400,0.9825708270072937,0.2,-0.011770101703910364,0.9984339475631714,0.043291878,0.0003,0.3379855685763889,-33.551595052083336,0.4948420756393009
