curriculum/ctrl_jitter_ms,reward_terms/clearance,reward_terms/residual,reward_terms/lat_vel,ankle/ankle_spring_energy_peak,reward_terms/ang_xy,reward_terms/alive,reward_terms/time,reward_terms/track_lin,reward_terms/stand,reward_terms/fwd_speed,rollout/ep_len_mean,curriculum/ctrl_drop_prob,ankle/ankle_defl_peak,reward_terms/energy,reward_terms/overrun,curriculum/cmd_scale,reward_terms/hip_roll,curriculum/dr_scale,time/time_elapsed,reward_terms/action_rate,reward_terms/torque,reward_terms/air_time,reward_terms/upright,time/iterations,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/foot_slip,reward_terms/assist_pen,reward_terms/stance,reward_terms/residual_rate,reward_terms/stance_time,time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/step_rate,reward_terms/foot_ahead,reward_terms/stand_drift,curriculum/ent_coef,reward_terms/angmom,time/fps,curriculum/stance_ratio,reward_terms/vz,curriculum/swing_frac_mean,curriculum/cmd_track_err,curriculum/swing_frac_min,reward_terms/motor_vel,reward_terms/track_yaw,reward_terms/duty_sym,est/vel_rmse,reward_terms/height,ankle/ankle_spring_trq_peak,train/entropy_loss,train/n_updates,train/std,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/loss,train/learning_rate,train/value_loss,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/eff_scale_progress
0.23869439999999906,0.04036559350580049,-0.09754224072820325,-0.028685240604671043,0.0,-0.0670062140726783,0.0,0.0,1.9899083141026317,0.517698347812443,0.0,1253.37,0.0029836799999999886,0.504990151868002,-9.088475850581188e-05,0.0,0.7,-0.08511341258443324,0.059673599999999764,807,-0.09392959036506741,-0.0009608540984154153,0.0001779510704283085,-0.04417698245942543,267,-0.6175939206410153,854.7213112900001,-0.08221467939531597,-0.40496055472075293,0.0,-0.01220466948825069,0.0,-0.011677647119439725,4921344,0.006961919999999976,0.0,-0.00941840277777771,0.0,-0.07979185526272087,0.0090341632,-0.06754763348906119,6093,0.698408704,-0.04268828797689645,0.326416015625,0.3201775685064039,0.1459418402777778,-1.5119527596966507e-05,1.9999258136302072,-0.0157052970518753,0.24377160221134325,-0.0067982875320240195,0.0,-36.9063663482666,39908,1.001307725906372,0.019748164,0.2,-0.02191134684253484,0.9777902960777283,0.1819091796875,111.3756103515625,0.00028774272,315.510294342041,0.019891199999999932,0.059673599999999764,0.059673599999999764,0.059673599999999764,0.019891199999999932
0.23961599999999905,0.04219353549486974,-0.09845245067742142,-0.026697233753226465,0.0,-0.0645566438273954,0.0,0.0,2.0367173510373777,0.4743772864568753,0.0,1235.31,0.0029951999999999882,0.5044260289373306,-9.26671260982873e-05,0.0,0.7,-0.08613384807599145,0.05990399999999976,810,-0.09040005806976956,-0.0009416883199617677,0.00015299441292881966,-0.02727387286949686,268,-0.5913574496710583,845.88864095,-0.07549349783954935,-0.39982896086217007,0.0,-0.004332285672405587,0.0,-0.003257104064687155,4939776,0.006988799999999975,0.0,-0.009060329861111062,0.0,-0.06162555766224956,0.0090304768,-0.05430470872556953,6093,0.69840256,-0.031018643228344262,0.3158094618055556,0.2758061614032892,0.13232421875,-1.5683322764519476e-05,1.9999284709817315,-0.020513299641889093,0.2502986941536701,-0.0035225902833561414,0.0,-36.90784854888916,39912,1.0014691352844238,0.017519489,0.2,-0.018585426110075787,0.9615747928619385,0.1711181640625,191.4796905517578,0.00028769664,499.89083404541014,0.01996799999999993,0.05990399999999976,0.05990399999999976,0.05990399999999976,0.01996799999999993
0.24053759999999905,0.04581423938121021,-0.09833816896503864,-0.026310681560963917,0.0,-0.06618246311550936,0.0,0.0,1.9748926907858473,0.32561302827334415,0.0,1232.32,0.0030067199999999883,0.502820892507912,-9.191242211602689e-05,0.0,0.7,-0.085392737445209,0.06013439999999976,813,-0.08944433467608433,-0.0009103036090837608,0.0001475690514780581,-0.051925348760869135,269,-0.5886878809177174,853.6162781999999,-0.08069460142351478,-0.38120841026024105,0.0,-0.011362314686902781,0.0,-0.006855873512298179,4958208,0.007015679999999975,0.0,-0.009624565972222141,0.0,-0.049481134460299475,0.0090267904,-0.07260794461229601,6093,0.6983964159999999,-0.0483073638286988,0.3311631944444444,0.33297777453026367,0.15966796875,-1.5946639924361655e-05,1.99991732625785,-0.020713087752339033,0.2661674934252744,-0.007618522498883767,0.0,-36.914188385009766,39916,1.0018599033355713,0.017495899,0.2,-0.020925469510257245,0.966340959072113,0.1767578125,152.08226013183594,0.00028765056,391.55847549438477,0.02004479999999993,0.06013439999999976,0.06013439999999976,0.06013439999999976,0.02004479999999993
0.24145919999999904,0.04279882652807812,-0.09837109375040237,-0.03137167702285797,0.0,-0.06707786796718246,0.0,0.0,2.1067828951360763,0.35087120503667185,0.0,1197.49,0.003018239999999988,0.5044523815498826,-9.413719782554397e-05,0.0,0.7,-0.0816908264605413,0.06036479999999976,816,-0.09029545374165923,-0.0009437913548633353,0.0001578772304734836,-0.04092523643303448,270,-0.5892274881169841,817.61495756,-0.07693040889942845,-0.36744509435176553,0.0,-0.015272003394601136,0.0,-0.0029914006881881505,4976640,0.007042559999999974,0.0,-0.009592013888888811,0.0,-0.03065546786004079,0.009023104,-0.06612383195452294,6092,0.6983902719999999,-0.03299550618090206,0.336181640625,0.17022621830040136,0.1459418402777778,-1.5990724284250137e-05,1.9999159937831412,-0.013622022568206705,0.23639788268031847,-0.004468972272462197,0.0,-36.91313419342041,39920,1.0017168521881104,0.017939774,0.2,-0.018818434973945843,0.9684947729110718,0.1965087890625,124.95185089111328,0.00028760448,389.86730575561523,0.020121599999999927,0.06036479999999976,0.06036479999999976,0.06036479999999976,0.020121599999999927
0.24238079999999904,0.041767254801978154,-0.09812265948952957,-0.0460133555912759,0.0,-0.06730533024120403,0.0,0.0,1.9631770503648223,0.2902018556083961,0.0,1110.86,0.003029759999999988,0.504962734871976,-9.323583548525288e-05,0.0,0.7,-0.08079080133307812,0.06059519999999976,819,-0.09161831383550222,-0.0009625487991794883,9.223064019655187e-05,-0.04118805729169343,271,-0.6116427729804638,733.4238782,-0.07479905585551488,-0.39680223415834187,0.0,-0.022839121362379183,0.0,-0.003698187783205261,4995072,0.007069439999999974,0.0,-0.009147135416666612,0.0,-0.03327278066160548,0.0090194176,-0.06559814136463397,6092,0.6983841279999999,-0.041939722682865194,0.3202582465277778,0.19299928330582955,0.14274088541666666,-1.5593910154093752e-05,1.9999205504167226,-0.008053346141365634,0.253984175241674,-0.006610249655445741,0.0,-36.91084671020508,39924,1.0015498399734497,0.017588507,0.2,-0.018406325776595622,0.9620848298072815,0.1849609375,183.74752807617188,0.00028755839999999996,415.9138549804687,0.020198399999999925,0.06059519999999976,0.06059519999999976,0.06059519999999976,0.020198399999999925
0.24330239999999903,0.03174180797977491,-0.09734390272759078,-0.03589552732949217,0.0,-0.0607616525546891,0.0,0.0,2.2690350916778788,0.5487249070967241,0.0,1144.22,0.0030412799999999882,0.5047431820189625,-8.919938347810781e-05,0.0,0.7,-0.094023748029207,0.06082559999999976,823,-0.09666346972435672,-0.0009887581541060512,8.789040536309282e-05,-0.02847755448037998,272,-0.601952545353042,762.3357637499998,-0.06553340307635402,-0.38492373422070814,0.0,-0.027644389005578685,0.0,-0.0006073674562180208,5013504,0.007096319999999973,0.0,-0.008648003472222193,0.0,-0.035017960056555636,0.0090157312,-0.051827301221022554,6087,0.698377984,-0.021412429629093233,0.2932400173611111,0.14267777395984066,0.11083984375,-1.4461920397710847e-05,1.9999333303802662,-0.009103102147195223,0.23060206420690843,-0.0036321842281851896,0.0,-36.91476936340332,39928,1.0019360780715942,0.020907866,0.2,-0.019493343395879492,0.9708080291748047,0.21536865234375,150.0563507080078,0.00028751232,378.6925987243652,0.020275199999999924,0.06082559999999976,0.06082559999999976,0.06082559999999976,0.020275199999999924
0.24422399999999903,0.028519918292020392,-0.09714465780468602,-0.03029542353711607,0.0,-0.06180494830897384,0.0,0.0,2.219123276677859,0.5836796875431153,0.0,1188.31,0.003052799999999988,0.5048392862092829,-8.932079713941623e-05,0.0,0.7,-0.09189005291788294,0.061055999999999756,826,-0.10028414835816289,-0.0010003907745360365,8.029493619687855e-05,-0.03974483318988842,273,-0.6262448590770032,775.9895527599999,-0.06652770996523713,-0.3911710850471868,0.0,-0.01594419486036654,0.0,-0.006224905900631307,5031936,0.007123199999999972,0.0,-0.008734809027777747,0.0,-0.050691309779585116,0.0090120448,-0.0575249732464278,6088,0.69837184,-0.03225596441035551,0.2941080729166667,0.2083174027011613,0.11756727430555555,-1.4256221664967886e-05,1.999930973777622,-0.010237539557620657,0.23544974277585168,-0.005900893605185535,0.0,-36.9122730255127,39932,1.001555323600769,0.017670654,0.2,-0.021095525729469954,0.9694874882698059,0.19501953125,122.04472351074219,0.00028746624,290.43114776611327,0.020351999999999922,0.061055999999999756,0.061055999999999756,0.061055999999999756,0.020351999999999922
0.24514559999999902,0.0323484019698223,-0.0976764695454533,-0.03203666982340622,0.0,-0.061691795097563853,0.0,0.0,2.1179565317641114,0.5340833194069886,0.0,1146.65,0.003064319999999988,0.5048396755900317,-8.856071617956734e-05,0.0,0.7999999999999999,-0.07826140781271106,0.061286399999999755,829,-0.10202238813873493,-0.0009636544331776567,8.51777052351584e-05,-0.028871313815296777,274,-0.634682924846392,754.6344875999999,-0.07204819079487476,-0.4123935339410662,0.0,-0.007155088602540248,0.0,-0.00016330186432848373,5050368,0.007150079999999972,0.0,-0.008593749999999978,0.0,-0.05591792463109716,0.0090083584,-0.0552852557205725,6088,0.698365696,-0.026229029538763358,0.3026258680555556,0.21120944563670693,0.12245008680555555,-1.4525365568728572e-05,1.9999319759287095,-0.014243866537060739,0.24364824616497485,-0.003821832054994331,0.0,-36.90750274658203,39936,1.0012719631195068,0.014711535,0.2,-0.015343395539093762,0.9573479890823364,0.16546630859375,191.33702087402344,0.00028742016,493.66006622314455,0.02042879999999992,0.061286399999999755,0.061286399999999755,0.061286399999999755,0.02042879999999992
0.24606719999999901,0.03132693059094797,-0.09716614243729292,-0.03369417746691557,0.0,-0.06768762039726484,0.0,0.0,2.1903231447436355,0.5577626718111015,0.0,1196.88,0.0030758399999999877,0.5035170379414141,-8.956021914760623e-05,0.0,0.7999999999999999,-0.08430842322020318,0.061516799999999754,832,-0.10224058458082497,-0.0009902889223026958,0.00010362392964048518,-0.04393464049802601,275,-0.6242639838077544,795.9640302499997,-0.06194157550573847,-0.40281536628460857,0.0,-0.006719323883745481,0.0,-0.00502251238665647,5068800,0.007176959999999971,0.0,-0.008669704861111086,0.0,-0.0627169660923138,0.009004672,-0.06576672544214296,6088,0.698359552,-0.03665916815678457,0.29931640625,0.2638447900297108,0.11669921875,-1.4537581814986637e-05,1.999927874939819,-0.028944629000327973,0.23031630565961825,-0.005774713097317049,0.0,-36.90615978240967,39940,1.0011752843856812,0.018200612,0.2,-0.021664187137503177,0.96491938829422,0.173583984375,160.57244873046875,0.00028737407999999997,430.8551483154297,0.02050559999999992,0.061516799999999754,0.061516799999999754,0.061516799999999754,0.02050559999999992
0.246988799999999,0.03350296922849098,-0.09730186833547165,-0.0351627817182056,0.0,-0.07339445929140703,0.0,0.0,2.1859796865979404,0.47970532355755185,0.0,1294.47,0.003087359999999988,0.5052106819098032,-9.276703128771705e-05,0.0,0.7999999999999999,-0.0785825884616315,0.06174719999999975,835,-0.10295969618402513,-0.0010479705642659092,7.920985808596015e-05,-0.04935013195617655,276,-0.6364809166781498,849.60542168,-0.06912626815231421,-0.4112974515065129,0.0,-0.004314121093311422,0.0,-0.0011121961805555555,5087232,0.007203839999999971,0.0,-0.009364149305555488,0.0,-0.05372666769786017,0.0090009856,-0.06596721190234006,6089,0.698353408,-0.04168196436494845,0.30452473958333337,0.34055179564238336,0.1552191840277778,-1.4690003639247825e-05,1.9999254088256757,-0.008662570155167009,0.2590014611731372,-0.006438545697638355,0.0,-36.90548515319824,39944,1.0012391805648804,0.016791752,0.2,-0.0227156538690906,0.9647790193557739,0.16455078125,140.1647186279297,0.000287328,394.9270278930664,0.020582399999999917,0.06174719999999975,0.06174719999999975,0.06174719999999975,0.020582399999999917
0.247910399999999,0.03468336885004838,-0.09753879911197182,-0.04165278314958523,0.0,-0.06640549592256433,0.0,0.0,2.1690101860442415,0.49563101372803586,0.0,1250.43,0.003098879999999988,0.5044797527485614,-9.193387843893305e-05,0.0,0.7999999999999999,-0.09081208247256228,0.06197759999999975,838,-0.09792735557173642,-0.0010915260787309632,7.432706964512666e-05,-0.03706293974582928,277,-0.6003862529666651,826.2780984699999,-0.07167023401091362,-0.3864793605728123,0.0,-0.012251869063232244,0.0,-0.0016033233001103832,5105664,0.00723071999999997,0.0,-0.008604600694444419,0.0,-0.05142356634883744,0.0089972992,-0.05771371471519683,6090,0.6983472639999999,-0.02961715987975022,0.2939181857638889,0.2663414530707258,0.11311848958333333,-1.4664046336904683e-05,1.9999312698126528,-0.006943216761784823,0.23682059058199273,-0.004715258566060254,0.0,-36.90889282226563,39948,1.001511812210083,0.020620069,0.2,-0.023041698010638358,0.9726957678794861,0.2037353515625,111.6064682006836,0.00028728191999999997,339.55199508666993,0.020659199999999916,0.06197759999999975,0.06197759999999975,0.06197759999999975,0.020659199999999916
0.248831999999999,0.043098391020115395,-0.09806119280470686,-0.04275550518046608,0.0,-0.07215731752260476,0.0,0.0,2.2277983384849005,0.4526989036096745,0.0,1337.72,0.0031103999999999876,0.5038249538959176,-9.953456768188572e-05,0.0,0.7999999999999999,-0.086436000368113,0.06220799999999975,841,-0.09463053619546839,-0.0010679133200212538,0.00014214374823495746,-0.05552738558473369,278,-0.5855155202788198,908.6773974700002,-0.08939419756421388,-0.3791622030229068,0.0,-0.01716213290452917,0.0,-0.003983288757606513,5124096,0.007257599999999969,0.0,-0.009233940972222167,0.0,-0.050586064858287594,0.0089936128,-0.07599869328836313,6090,0.6983411199999999,-0.041908383846925086,0.3034396701388889,0.22413443327353008,0.11995442708333333,-1.6196664890272538e-05,1.999916515054216,-0.023184375747786586,0.23180609159850146,-0.008258019814119793,0.0,-36.908987808227536,39952,1.0013490915298462,0.01912948,0.2,-0.015988835622556506,0.9764465689659119,0.19632568359375,112.47152709960938,0.00028723584,284.9150924682617,0.020735999999999914,0.06220799999999975,0.06220799999999975,0.06220799999999975,0.020735999999999914
0.249753599999999,0.05005175835393948,-0.09806654114702254,-0.03824378260995161,0.0,-0.07149476172326359,0.0,0.0,2.149438889697889,0.4056709125459782,0.0,1357.05,0.0031219199999999877,0.5044672132165,-0.00010343672518001459,0.0,0.7999999999999999,-0.09103596310362466,0.06243839999999975,844,-0.09107577658819344,-0.001096210714735423,0.00011664467941348751,-0.056095060059560234,279,-0.5870658869293301,945.2259737499999,-0.10163285279812745,-0.37460253451870607,0.0,-0.004983977369864411,0.0,-0.0020345052083333335,5142528,0.007284479999999969,0.0,-0.009950086805555456,0.0,-0.03956601275755258,0.0089899264,-0.07673144267708085,6091,0.6983349759999999,-0.03827374640857514,0.3269856770833333,0.2308210041359184,0.15662977430555555,-1.714425671444508e-05,1.9999112953768028,-0.009776987695258648,0.23833370413090021,-0.006762955727414522,0.0,-36.9068510055542,39956,1.0012073516845703,0.016079742,0.2,-0.014918172638863325,0.9616881608963013,0.163525390625,154.62257385253906,0.00028718976,448.9974609375,0.020812799999999913,0.06243839999999975,0.06243839999999975,0.06243839999999975,0.020812799999999913
0.250675199999999,0.04731038322199128,-0.09883221568844709,-0.04551597067209422,0.0,-0.07246400808412555,0.0,0.0,2.0961449473019393,0.39469212082539923,0.0,1256.21,0.0031334399999999873,0.504283905128479,-0.00010571460050699704,0.0,0.7999999999999999,-0.0854247953042393,0.06266879999999975,847,-0.09113521028272226,-0.0010495879532372784,5.533836277512213e-05,-0.04213326636828134,280,-0.5820434035957393,869.2734223799999,-0.10993659150698408,-0.4038816996447147,0.0,-0.0124772891633725,0.0,-0.007188585069444444,5160960,0.007311359999999968,0.0,-0.010101996527777667,0.0,-0.04539980868576749,0.00898624,-0.07564101455820281,6092,0.698328832,-0.037816722248172736,0.3135850694444444,0.25946357824368027,0.13590494791666666,-1.7306695041107527e-05,1.9999160515050118,-0.004241240439417732,0.23446085470004344,-0.006677722252062374,0.0,-36.907080459594724,39960,1.0012056827545166,0.0148038585,0.2,-0.01832814069057349,0.9701926112174988,0.1405029296875,140.52337646484375,0.00028714368,348.91553649902346,0.02088959999999991,0.06266879999999975,0.06266879999999975,0.06266879999999975,0.02088959999999991
0.251596799999999,0.047020621391871416,-0.0986770001260583,-0.04439807519828495,0.0,-0.07472958529428071,0.0,0.0,2.1669332518349513,0.3364672642099097,0.0,1326.94,0.003144959999999988,0.504529583735292,-0.00010530853815068228,0.0,0.7999999999999999,-0.08032195906245504,0.06289919999999975,850,-0.08964910845636644,-0.0010345384554706965,8.734783235316475e-05,-0.0424607394689258,281,-0.5972841860304317,916.9035015399999,-0.10149675989311231,-0.4217094263089159,0.0,-0.013394560706045,0.0,-0.0006311030172380722,5179392,0.007338239999999968,0.0,-0.010123697916666556,0.0,-0.060496456476532914,0.0089825536,-0.07298342291069908,6092,0.698322688,-0.03714207713397806,0.3238118489583333,0.23282876508643985,0.14371744791666666,-1.7591082946346784e-05,1.999903825035755,-0.005814929476837824,0.24003483463596006,-0.006474537069699695,0.0,-36.90818634033203,39964,1.0013957023620605,0.020636816,0.2,-0.022154547134414317,0.9671878218650818,0.19002685546875,126.93476104736328,0.0002870976,360.69469146728517,0.02096639999999991,0.06289919999999975,0.06289919999999975,0.06289919999999975,0.02096639999999991
0.25251839999999903,0.04770614508973989,-0.09802247964835309,-0.03536892833226519,0.0,-0.07012121089849391,0.0,0.0,2.1725198898624556,0.40231685245509885,0.0,1289.17,0.003156479999999988,0.502642357567995,-0.00010226636325609434,0.0,0.7999999999999999,-0.07810015387963921,0.06312959999999976,853,-0.09132090214849246,-0.0009945954195669402,0.00010687905402543645,-0.03422022306670009,282,-0.5957077420613914,896.03304264,-0.10226623042417303,-0.39950079053563914,0.0,-0.012990007796813955,0.0,-0.004951307314008268,5197824,0.007365119999999967,0.0,-0.009830729166666573,0.0,-0.062264241529231046,0.0089788672,-0.07512770479112005,6092,0.698316544,-0.03150195844606631,0.32080078125,0.2886247842798245,0.1356879340277778,-1.7265621689180253e-05,1.9999096165475778,-0.003121038571981894,0.2388974726544653,-0.0054044893867929876,0.0,-36.911075019836424,39968,1.0015687942504883,0.017729092,0.2,-0.019957518979208545,0.9631767272949219,0.1948974609375,166.26263427734375,0.00028705152,446.7037750244141,0.021043199999999908,0.06312959999999976,0.06312959999999976,0.06312959999999976,0.021043199999999908
0.25343999999999905,0.04191504466131665,-0.09867073671403713,-0.033835873281518415,0.0,-0.06586292855370622,0.0,0.0,2.231849657905918,0.41298979841612193,0.0,1203.76,0.0031679999999999885,0.5047658011001914,-0.00010439245042897781,0.0,0.7999999999999999,-0.07450861239881962,0.06335999999999976,856,-0.0900405347362631,-0.0009462617226705597,0.00011881473862255613,-0.021636341190295547,283,-0.5950460745656552,831.7640487400001,-0.09523753505776113,-0.41919001254361515,0.0,-0.008067210959626269,0.0,-0.0007189928518427121,5216256,0.007391999999999966,0.0,-0.01012369791666656,0.0,-0.0756692570600218,0.0089751808,-0.06588665556991591,6093,0.6983104,-0.025822490979099548,0.3269314236111111,0.17288193891858217,0.14811197916666666,-1.7814078834863722e-05,1.9999191468932835,-0.0063590622830242555,0.22628434140564854,-0.0035591059467637346,0.0,-36.910206413269044,39972,1.001446008682251,0.018452436,0.2,-0.019056964316405356,0.9696996212005615,0.17352294921875,94.63677215576172,0.00028700544,302.86914978027346,0.021119999999999906,0.06335999999999976,0.06335999999999976,0.06335999999999976,0.021119999999999906
0.2543615999999991,0.04738882533241272,-0.09863133060430848,-0.044495205469072006,0.0,-0.07369334351746427,0.0,0.0,2.2534649121906636,0.4070106496066943,0.0,1183.97,0.0031795199999999886,0.5038668277434425,-0.00010448822446761987,0.0,0.7999999999999999,-0.06156182931563874,0.06359039999999977,859,-0.08922134354360302,-0.0009672055974519848,7.541214775604506e-05,-0.05209016650580315,284,-0.5944427396733464,813.5032090599999,-0.0943930254220817,-0.41152027448588124,0.0,-0.00500634167155723,0.0,-0.005680200509636456,5234688,0.007418879999999966,0.0,-0.010362413194444324,0.0,-0.05625751881678785,0.0089714944,-0.08229469412045273,6092,0.698304256,-0.04559212260972119,0.3360460069444444,0.22440426887162584,0.1516384548611111,-1.7669947082122606e-05,1.9999044032247792,-0.011367882976625812,0.24410173487859393,-0.007422162297106797,0.0,-36.91079311370849,39976,1.001648187637329,0.016199999,0.2,-0.018743691558483988,0.9636383056640625,0.17359619140625,107.56438446044922,0.00028695935999999996,392.09910583496094,0.021196799999999905,0.06359039999999977,0.06359039999999977,0.06359039999999977,0.021196799999999905
0.2552831999999991,0.04769350805201653,-0.09827356892978979,-0.042580739113533855,0.0,-0.06945574544168276,0.0,0.0,2.241236066359524,0.5247265401637657,0.0,1148.29,0.0031910399999999887,0.5045895737238615,-0.00010415571513460634,0.0,0.7999999999999999,-0.07647530680758628,0.06382079999999977,862,-0.09291180401725768,-0.0010580723641508368,0.00014648404127607742,-0.02413824598213085,285,-0.5975385324768648,779.9831751800001,-0.09742652701426144,-0.39112368633096517,0.0,-0.013775807915149004,0.0,-0.005425347222222222,5253120,0.007445759999999965,0.0,-0.009874131944444345,0.0,-0.06598145372604816,0.008967808,-0.0665006924111466,6092,0.6982981119999999,-0.024307208631788507,0.3171929253472222,0.2001288667012287,0.12261284722222222,-1.7211662904040344e-05,1.999917524493291,-0.014929760565471607,0.23576552047236718,-0.0033962985894819145,0.0,-36.918982696533206,39980,1.0022282600402832,0.02283719,0.2,-0.023111769335810096,0.9773146510124207,0.21363525390625,86.04995727539062,0.00028691328,219.49496994018554,0.021273599999999903,0.06382079999999977,0.06382079999999977,0.06382079999999977,0.021273599999999903
0.2562047999999991,0.04526983436363997,-0.09814295228749198,-0.04174201080330118,0.0,-0.06796971512155042,0.0,0.0,2.154696552368629,0.5379349043357209,0.0,1188.94,0.0032025599999999893,0.5044679185578679,-0.00010162176220013843,0.0,0.7999999999999999,-0.07845994778962567,0.06405119999999978,865,-0.09554857294947543,-0.0010365441633328678,0.00016872793720621202,-0.02701978310979167,286,-0.6186119573957188,795.65581812,-0.0902052127461969,-0.39495935793235426,0.0,-0.00949905367425501,0.0,-0.0037954368065887443,5271552,0.007472639999999965,0.0,-0.009103732638888836,0.0,-0.09274201073042425,0.0089641216,-0.07176288872681003,6093,0.6982919679999999,-0.029170588829353708,0.3119574652777778,0.18541970665134305,0.12581380208333334,-1.658961592089201e-05,1.9999277877577653,-0.030072346659544107,0.22572068322727096,-0.003972995343978722,0.0,-36.916201972961424,39984,1.0019314289093018,0.020728648,0.2,-0.021506248705554752,0.9571581482887268,0.22545166015625,129.08335876464844,0.0002868672,331.6965621948242,0.0213503999999999,0.06405119999999978,0.06405119999999978,0.06405119999999978,0.0213503999999999
0.25712639999999914,0.03417927257301639,-0.09739576203625053,-0.03453035548585438,0.0,-0.06910083635086882,0.0,0.0,2.0890741750868314,0.5206529246181222,0.0,1138.59,0.0032140799999999894,0.5049911897661152,-9.913998370040268e-05,0.0,0.7999999999999999,-0.07547455254766898,0.06428159999999979,868,-0.09801891566285452,-0.0010930811141990062,9.819855525468786e-05,-0.04070724287815989,287,-0.6290712672076904,753.7653934099998,-0.07681609381829148,-0.42538316476951377,0.0,-0.026154609207078208,0.0,-0.003634302526026861,5289984,0.007499519999999964,0.0,-0.009461805555555486,0.0,-0.10677666821268474,0.0089604352,-0.08015664438577975,6091,0.6982858239999999,-0.03423817840035791,0.3011881510416667,0.2224409924534919,0.12071397569444445,-1.588097229292375e-05,1.9999191991726022,-0.007452562602908915,0.23565760772631633,-0.0067663620582139655,0.0,-36.914040184021,39988,1.0017647743225098,0.021456536,0.2,-0.020679765462409704,0.9746183156967163,0.222998046875,137.311767578125,0.00028682112,295.6475944519043,0.0214271999999999,0.06428159999999979,0.06428159999999979,0.06428159999999979,0.0214271999999999
0.25804799999999917,0.04587195942170906,-0.09834762505894266,-0.03794311234770107,0.0,-0.06789833140670203,0.0,0.0,2.0803606082413575,0.4529597831736032,0.0,1233.79,0.00322559999999999,0.504753414874101,-0.00010387414199104567,0.0,0.7999999999999999,-0.06740493338956667,0.06451199999999979,871,-0.09322078329286299,-0.0011053219586229658,0.00015136679091180363,-0.05105144661002202,288,-0.6234413776509125,822.6295833700001,-0.08940828693475396,-0.40372980208207954,0.0,-0.014305044703084155,0.0,-0.004789901109890909,5308416,0.0075263999999999635,0.0,-0.009418402777777706,0.0,-0.09438872756775187,0.0089567488,-0.08094043781223072,6092,0.69827968,-0.036404806002288986,0.3245171440972222,0.28318295046563613,0.1426323784722222,-1.6922692371745052e-05,1.9999208612207373,-0.018005519391160633,0.2430143316633438,-0.006480459002703388,0.0,-36.90898685455322,39992,1.0015045404434204,0.02082619,0.2,-0.0212892675655894,0.9641504883766174,0.206982421875,183.5323944091797,0.00028677503999999997,393.67039794921874,0.021503999999999898,0.06451199999999979,0.06451199999999979,0.06451199999999979,0.021503999999999898
0.2589695999999992,0.05218282482543227,-0.09844954403497444,-0.0333840380430967,0.0,-0.06538219505600955,0.0,0.0,2.1971656340413874,0.5330162916269167,0.0,1329.37,0.00323711999999999,0.5028706867286524,-0.0001029247408477781,0.0,0.7999999999999999,-0.07987520408672105,0.0647423999999998,874,-0.09207760460050839,-0.0010332349153100153,0.00016655771954295537,-0.025144243865724558,289,-0.5889738561540708,901.2711601,-0.0872308096095143,-0.38921556371430166,0.0,-0.009236597817284177,0.0,-0.0017089811929812033,5326848,0.0075532799999999635,0.0,-0.00896267361111107,0.0,-0.06894632939284291,0.0089530624,-0.06870647630410695,6092,0.698273536,-0.02871384540121227,0.322509765625,0.32050976012231613,0.13416883680555555,-1.7395306615234215e-05,1.9999273653142653,-0.01117291944134572,0.23387040019596333,-0.0033588301280828656,0.0,-36.90808963775635,39996,1.0013810396194458,0.02640832,0.2,-0.02176109330030158,0.9740353226661682,0.24561767578125,112.69676971435547,0.00028672896,319.15317687988284,0.021580799999999897,0.0647423999999998,0.0647423999999998,0.0647423999999998,0.021580799999999897
0.2598911999999992,0.04521459287912746,-0.09776616023015691,-0.03446484472403631,0.0,-0.0683385584780437,0.0,0.0,2.1032073275804586,0.4832994500649247,0.0,1424.55,0.00324863999999999,0.5045685373474903,-9.988890950910334e-05,0.0,0.7999999999999999,-0.076555087937478,0.0649727999999998,877,-0.0974536218900101,-0.0010896923882307322,0.0001513668200156341,-0.04715121116925315,290,-0.6132788585610772,943.22487711,-0.0968974837365331,-0.42125370812523033,0.0,-0.006051722514796351,0.0,-0.003017305763528889,5345280,0.0075801599999999626,0.0,-0.009049479166666615,0.0,-0.07013516059658664,0.008949376,-0.0759525153802245,6093,0.698267392,-0.04355193300023764,0.3039822048611111,0.31725641391189013,0.13807508680555555,-1.5993276735792614e-05,1.9999132426042558,-0.017089847747282436,0.24662895889169284,-0.006454756681872457,0.0,-36.903809547424316,40000,1.0012857913970947,0.01873897,0.2,-0.018897896946873514,0.9600386023521423,0.2130615234375,171.74949645996094,0.00028668287999999997,390.61781005859376,0.021657599999999895,0.0649727999999998,0.0649727999999998,0.0649727999999998,0.021657599999999895
