reward_terms/torque,reward_terms/hip_roll,reward_terms/foot_slip,reward_terms/time,reward_terms/stance,reward_terms/height,reward_terms/fwd_speed,curriculum/stance_ratio,reward_terms/energy,reward_terms/lat_vel,time/iterations,curriculum/eff_scale,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/clearance,time/total_timesteps,reward_terms/overrun,rollout/ep_rew_mean,curriculum/sprint_dist_m,time/fps,reward_terms/upright,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/vz,time/time_elapsed,reward_terms/stance_time,reward_terms/alive,reward_terms/air_time,reward_terms/stop,reward_terms/residual,reward_terms/coef_rate,reward_terms/phase_contact,train/learning_rate,train/clip_range,train/loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/std
-0.9830098974282322,-0.051388029150582534,-0.8677300757956751,-0.5,-0.03889284766595384,-0.09042051024153287,2.6924782632067514,0.42,-0.05789299925567032,-7.290526202502707e-09,5126,1.0,-1.9421004421457262e-06,0.01,0.10811443401047871,104980480,-0.9683905480563141,2212.30903434,100.0,1141,-4.819838274755649e-07,-0.0997597803440021,2076.25,-0.008037145420413162,-0.05713085477432518,92000,0.0,0.0,0.0,0.0381779986310146,-0.49346259716562235,-0.6237599104766393,-0.23692730341022467,0.0002125333333333333,0.2,26.91663360595703,48.85995283126831,-34.077047157287595,0.024788965,0.20074462890625,19315,0.9970571398735046,-0.005212687922175973,1.0019103288650513
-0.968281111140205,-0.04583818386521752,-0.8639949095110833,-0.5,-0.02144468706845189,-0.08681449975291824,3.851146894080775,0.42,-0.05938982120922146,-7.692964105976615e-09,5127,1.0,-2.1079884991296306e-06,0.01,0.15136988812632363,105000960,-0.6459337654333919,2327.6848449900003,100.0,1141,-4.665519960784297e-07,-0.10184304559112659,2169.43,-0.008202321447180545,-0.057991817676201485,92019,-3.222649975214154e-05,0.0,0.0,0.03575781866738383,-0.49300955407970426,-0.6098838733988984,-0.3551476680706066,0.00021251626666666666,0.2,0.29462409019470215,1.5837111175060272,-34.06972179412842,0.0197562,0.1978271484375,19319,0.9999210238456726,-0.012432923819869757,1.0012922286987305
-0.8814835528072107,-0.033682430527953736,-0.8061232406806565,-0.5,-0.006021659604557076,-0.04337265636884739,4.572885852648292,0.42,-0.06440563733136123,-8.69996540327526e-09,5128,1.0,-2.2384738973023564e-06,0.01,0.18173259904297528,105021440,-0.32185244876995944,2343.7802407,100.0,1141,-4.213066993636066e-07,-0.11081288598754535,2218.3,-0.009566894210100582,-0.052778476732185775,92036,0.0,0.0,0.0,0.016092122623738974,-0.49531965319173005,-0.5783684545532936,-0.40075219573160725,0.0002124992,0.2,1.2970163822174072,3.39330176115036,-34.075384330749515,0.023462467,0.2499755859375,19323,0.9998489022254944,-0.013768556225113571,1.0019843578338623
-1.0508030110386655,-0.05135918891058988,-0.9096101258967104,-0.5,-0.027374375318495563,-0.12865159270154794,2.552596578600301,0.42,-0.05523317690688251,-6.713529329344515e-09,5129,1.0,-1.8070699833274548e-06,0.01,0.09971361387701434,105041920,-1.0522471202492254,2344.07877731,100.0,1141,-5.141938587266476e-07,-0.09387087184172074,2175.14,-0.007110353658857862,-0.057946595554729585,92054,-5.371082806959748e-05,0.0,0.0,0.05156800197245728,-0.4897640040004795,-0.64754772302164,-0.24075446191313019,0.0002124821333333333,0.2,26.66188621520996,43.50932655334473,-34.070726203918454,0.036501594,0.3404296875,19327,0.9977729916572571,-0.0017381992889568209,1.001419186592102
-0.8949184068815772,-0.03575596770620523,-0.812808761999172,-0.5,-0.007144525734466398,-0.052023929496085655,4.543786785401445,0.42,-0.06382487451401075,-8.603934081522682e-09,5130,1.0,-2.3676666137965258e-06,0.01,0.18156762790719175,105062400,-0.41697944678411164,2352.93388248,100.0,1141,-4.2309301716720986e-07,-0.10910431596957462,2156.15,-0.009348664460197578,-0.05489487336404113,92072,0.0,0.0,0.0,0.018923400035335155,-0.4965915521371523,-0.57904203908953,-0.4036289900151323,0.00021246506666666666,0.2,67.16786193847656,115.71522369384766,-34.07337265014648,0.0252414,0.24482421875,19331,0.9952585101127625,-0.006461700651561842,1.001992106437683
-0.8414255649695281,-0.03131469242963576,-0.7913029781976099,-0.5,-0.005586762345472873,-0.026222103239323315,4.2575363639996855,0.42,-0.06638655230355425,-9.113688197057343e-09,5131,1.0,-2.4717760604378967e-06,0.01,0.17031595168960462,105082880,-0.4371706360911958,2435.0594551,100.0,1141,-3.9478837937028553e-07,-0.11375077818050902,2176.65,-0.010093353119620941,-0.05363999784828053,92090,-4.73631895147264e-05,0.0,0.0,0.007539121246785113,-0.49828801846240545,-0.5626417793787724,-0.3762150218645276,0.000212448,0.2,13.081496238708496,40.18100719451904,-34.081279563903806,0.01859484,0.2268310546875,19335,0.9979289174079895,-0.004748278134502471,1.0022612810134888
-0.9929789254889039,-0.05117000285505139,-0.8769844189220256,-0.5,-0.033326750313509464,-0.09753577158258078,2.724108512837451,0.42,-0.05825708995940241,-7.3949630076778276e-09,5132,1.0,-1.9597239951222196e-06,0.01,0.10683955960387578,105103360,-1.0131515200778662,2465.5714413,100.0,1141,-4.836783865316577e-07,-0.09884539115252829,2240.13,-0.007978780407762686,-0.056228107666744284,92107,0.0,0.0,0.0,0.03997885711411832,-0.49188231042473074,-0.6237427554727415,-0.24687997697443737,0.00021243093333333333,0.2,5.807592391967773,52.52634992599487,-34.072237968444824,0.016088765,0.16383056640625,19339,0.997490406036377,-0.005197145859710872,1.0014665126800537
-0.9319960682631585,-0.034973670474322274,-0.8398890263513248,-0.5,-0.005864217985232206,-0.07264961077991826,3.749669081438828,0.42,-0.06187300484508673,-8.134483467091578e-09,5133,1.0,-2.229872641613692e-06,0.01,0.1485214052368442,105123840,-0.6655360203269238,2472.4009389999997,100.0,1141,-4.4573880125762715e-07,-0.10542436498295304,2256.94,-0.008852457740721482,-0.05465776135930428,92126,0.0,0.0,0.0,0.024696243524315063,-0.4943247930639732,-0.5976367683164503,-0.3399363004246629,0.00021241386666666666,0.2,0.4125552773475647,1.672565573453903,-34.075021743774414,0.025461689,0.234912109375,19343,0.9999300241470337,-0.014697284682188182,1.0018843412399292
-0.902961669718971,-0.03627860589901758,-0.808061197917195,-0.5,-0.006471652865729184,-0.056527384193298766,4.233182852000869,0.42,-0.06309298753515183,-8.400815304567029e-09,5134,1.0,-2.212774112895663e-06,0.01,0.16742104433208232,105144320,-0.47663660318388124,2536.30076998,100.0,1141,-4.319178268068777e-07,-0.10816012720735002,2335.5,-0.009217573110787901,-0.05300133241123385,92144,0.0,0.0,0.0,0.022395943030573653,-0.494479546565522,-0.5888813600845083,-0.37516854797176796,0.0002123968,0.2,111.25977325439453,222.23744265238443,-34.07041613260905,0.045268007,0.3016357421875,19346,0.990879476070404,-0.0035586266700799265,1.0013178586959839
-0.9527745095528644,-0.04621156374972403,-0.8412208853409957,-0.5,-0.028449110597598075,-0.08143184457753753,3.4259993669797986,0.42,-0.059739627148149,-7.641240202917187e-09,5135,1.0,-2.1482124782720807e-06,0.01,0.13628866149543972,105164800,-0.7517036511733315,2560.6770775699997,100.0,1141,-4.574836022224564e-07,-0.10229065719760042,2355.82,-0.008456853254120818,-0.055675857144417105,92162,0.0,0.0,0.0,0.033441394226743575,-0.4942112828333915,-0.6069990573958579,-0.3097794843948682,0.00021237973333333333,0.2,1.1089756488800049,3.3311319589614867,-34.075203323364256,0.02056636,0.18907470703125,19350,0.9998520612716675,-0.010630144597962498,1.0016430616378784
-0.8754968187465355,-0.03235792227120488,-0.8008076420487995,-0.5,-0.002758739744078335,-0.0426968224839956,4.62905522020101,0.42,-0.06497516087048996,-8.887593323760996e-09,5136,1.0,-2.4302623853466894e-06,0.01,0.18396971133759615,105185280,-0.3595356705002901,2591.46706267,100.0,1141,-4.1353898006095687e-07,-0.11117992297188188,2319.64,-0.009675413650308207,-0.05305787439066552,92180,0.0,0.0,0.0,0.014041991230400818,-0.495743442993252,-0.5754342463718135,-0.4102579893178041,0.00021236266666666665,0.2,20.649518966674805,35.80596499443054,-34.070556449890134,0.013882438,0.163671875,19354,0.9985304474830627,-0.005353553534951061,1.001578688621521
-0.9387368169868153,-0.03912695019966421,-0.8365656671583697,-0.5,-0.013546237023688217,-0.07427095076686001,3.1271945094581524,0.42,-0.06081697651093222,-7.850294902856169e-09,5137,1.0,-2.1297208680278513e-06,0.01,0.12312566615201695,105205760,-0.7630987448395246,2606.0248302299997,100.0,1141,-4.517418079859271e-07,-0.1039721703756924,2312.1,-0.008732873129433244,-0.05505910437638284,92198,0.0,0.0,0.0,0.027906737856426535,-0.49494569187294185,-0.6064298170355321,-0.2828929232277048,0.0002123456,0.2,0.7818176746368408,2.45397834777832,-34.06961441040039,0.016651187,0.1896484375,19358,0.9998745322227478,-0.01345085094217211,1.001305103302002
-1.007325650911007,-0.05571542307458823,-0.8669900163835299,-0.5,-0.03669613404187156,-0.10844185270713495,3.348044247717657,0.42,-0.05758949028645951,-7.166319629144882e-09,5138,1.0,-2.007720516217799e-06,0.01,0.13291998881672012,105226240,-0.851527381132604,2562.34368021,100.0,1141,-4.887134534085739e-07,-0.0987283735469192,2309.82,-0.007792054342120501,-0.056874969037727395,92216,-2.685541403479874e-05,0.0,0.0,0.04568252518772294,-0.49343394639267457,-0.6246595895322413,-0.29834991257880106,0.00021232853333333335,0.2,9.284119606018066,19.226342105865477,-34.06064033508301,0.020179534,0.26474609375,19362,0.9992034435272217,-0.0021359254693379625,1.00063157081604
-0.9010863264945683,-0.03717625533383311,-0.8352374882049943,-0.5,-0.012441677234447068,-0.051150579108797965,4.184134698313633,0.42,-0.06373876586720714,-8.633249679942024e-09,5139,1.0,-2.1651016164409244e-06,0.01,0.16265124782772847,105246720,-0.4740836275067342,2507.40423462,100.0,1141,-4.325906507729133e-07,-0.10864935356496315,2265.77,-0.009248681413291545,-0.054181755621319626,92234,0.0,0.0,0.0,0.018459359566194718,-0.49669629765391665,-0.5835270941091217,-0.37930769739068537,0.00021231146666666665,0.2,20.488920211791992,48.356021118164065,-34.05262222290039,0.025526527,0.216943359375,19363,0.9982480406761169,0.005020819325000048,1.000083565711975
-0.9681509739927316,-0.045865185872049276,-0.8538901810307081,-0.5,-0.02222284946123912,-0.08542949859215483,3.4701739209673717,0.42,-0.05977416458781367,-7.74446251721622e-09,5140,1.0,-1.9181633105500126e-06,0.01,0.13483245112818604,105267200,-0.7346355470655074,2547.91538282,100.0,1141,-4.718376217024474e-07,-0.1026257859681566,2320.54,-0.00830131142873787,-0.054501066772638794,92251,0.0,0.0,0.0,0.03474322326716255,-0.4938069791177499,-0.6053244782984644,-0.310949765598724,0.0002122944,0.2,38.814815521240234,78.60504976908366,-34.05447769165039,0.05249422,0.208251953125,19365,0.9964931607246399,0.0022290992783382535,1.0002206563949585
-0.9278277763281044,-0.038648808102254815,-0.8419672233939217,-0.5,-0.010845639343625747,-0.06526075411154235,3.741842210611047,0.42,-0.06258109488587507,-8.315685566917362e-09,5141,1.0,-2.0877954760909996e-06,0.01,0.14543126792469052,105287680,-0.6846147221750389,2545.93191694,100.0,1141,-4.4596212477805173e-07,-0.10667803914412702,2296.41,-0.00892162318353485,-0.0544850893347224,92269,0.0,0.0,0.0,0.02470376470408282,-0.49471356169449504,-0.5903979793659171,-0.3386878894645894,0.00021227733333333335,0.2,0.9406968355178833,2.9425481081008913,-34.06494274139404,0.017483246,0.21988525390625,19369,0.9998875260353088,-0.0076133949682116505,1.0011569261550903
-0.9317092229071793,-0.044169365951761755,-0.8310284853708737,-0.5,-0.017886696161155274,-0.06699110207734407,3.8244992647498313,0.42,-0.06208856115802559,-8.24883339225715e-09,5142,1.0,-2.0231457412110408e-06,0.01,0.14960771411756155,105308160,-0.6109889057093401,2509.97665168,100.0,1141,-4.494854216426733e-07,-0.10615399425071033,2301.86,-0.008852615565899186,-0.054750612013236756,92287,0.0,0.0,0.0,0.02760827379659341,-0.4945373460999464,-0.5915801581557095,-0.33881133075331277,0.00021226026666666664,0.2,78.37664794921875,134.52761535644532,-34.070268058776854,0.040451597,0.29595947265625,19373,0.9946611523628235,-0.006207866931799799,1.0016214847564697
-1.0090210597664684,-0.046550072725975805,-0.8841893787499018,-0.5,-0.02171379232466155,-0.10577716466362967,3.2026577897669966,0.42,-0.0577982088784426,-7.367366849839841e-09,5143,1.0,-1.8510480051074295e-06,0.01,0.12410610715584151,105328640,-0.8207495987132546,2519.7493989100003,100.0,1141,-4.943809348114323e-07,-0.09849731384024246,2271.42,-0.007725923597169284,-0.05534182152036776,92304,0.0,0.0,0.0,0.04054275153180055,-0.49090864027658354,-0.6303645579016225,-0.294006921605358,0.0002122432,0.2,15.01296615600586,49.50805978775024,-34.07185516357422,0.014889481,0.1312255859375,19377,0.9979814291000366,-0.00498046112479642,1.0015000104904175
-0.8749563819441717,-0.03517651368260942,-0.8186684353933144,-0.5,-0.0074327099927208855,-0.03903158221400252,4.807079873639767,0.42,-0.06582885762153314,-9.069051304206657e-09,5144,1.0,-2.298014066561133e-06,0.01,0.1870546026056301,105349120,-0.3147516455260728,2516.45555524,100.0,1141,-4.1714356076300615e-07,-0.11247091379383004,2274.77,-0.009669679635626535,-0.053470318460959766,92323,0.0,0.0,0.0,0.013621699905678731,-0.4958782277751762,-0.565667499735954,-0.42967125790373945,0.00021222613333333334,0.2,22.867828369140625,48.9839849948883,-34.07701396942139,0.023478732,0.20548095703125,19381,0.9981164932250977,-0.0043165302718989555,1.00202214717865
-1.0055343819102132,-0.05328433872360281,-0.8811463918741061,-0.5,-0.03401388030422186,-0.09911646985878102,2.9925357038336733,0.42,-0.0574904804702982,-7.280509917910244e-09,5145,1.0,-1.877968750145253e-06,0.01,0.11797197242755497,105369600,-0.8175807425549737,2552.8841445099997,100.0,1141,-4.957274527406541e-07,-0.09830070564937028,2317.17,-0.007770130216926199,-0.055677361026964425,92341,0.0,0.0,0.0,0.0423983071172576,-0.49254741125706963,-0.6236624578691332,-0.2654571595808373,0.00021220906666666667,0.2,51.30504608154297,141.360986328125,-34.080542755126956,0.030637095,0.27545166015625,19385,0.9918478727340698,-0.004802071384619922,1.0022145509719849
-1.0577356332119208,-0.05724822374753073,-0.8983202516883797,-0.5,-0.035139939050735466,-0.1316189611943392,2.852242990246883,0.42,-0.054024882452501165,-6.551175727019794e-09,5146,1.0,-1.6972287239995738e-06,0.01,0.11099052483601243,105390080,-1.0113267601714764,2514.22157424,100.0,1141,-5.189867642726239e-07,-0.09254451081023088,2341.13,-0.006856986656980771,-0.05949641387376248,92359,0.0,0.0,0.0,0.058629057179198876,-0.4904572679785294,-0.6398887744970998,-0.2607347037045966,0.000212192,0.2,0.5716416835784912,2.139236515760422,-34.07445240020752,0.018673593,0.173876953125,19389,0.999874472618103,-0.010123031970579177,1.0015738010406494
-0.8947158261481938,-0.03981312131119029,-0.8214742324582707,-0.5,-0.01811650877629529,-0.04616853463506958,4.4372582067507675,0.42,-0.06454280716942186,-8.907564634157285e-09,5147,1.0,-2.14367411858794e-06,0.01,0.17391225025950446,105410560,-0.4380013515234026,2509.02948912,100.0,1141,-4.288543509816926e-07,-0.1099921142753382,2401.59,-0.009448267988840556,-0.053083145177724333,92377,-9.277329954784363e-05,0.0,0.0,0.017641430043580045,-0.49564743745098994,-0.5738700995081903,-0.3914944823387957,0.00021217493333333334,0.2,20.987071990966797,45.48820877075195,-34.06297302246094,0.060272045,0.20340983072916666,19391,0.9983277916908264,0.0019429933357362945,1.000760793685913
-1.0796702746834461,-0.05246126383750123,-0.9197123305684854,-0.5,-0.0274132806473391,-0.13724001626176074,2.4769616448231613,0.42,-0.053695443323830375,-6.5749715588378295e-09,5148,1.0,-1.6216588742293888e-06,0.01,0.09549222589459364,105431040,-1.0059512526365668,2489.78127762,100.0,1141,-5.354939297183457e-07,-0.09173755704406424,2418.89,-0.006783609358021231,-0.05493495354581733,92395,0.0,0.0,0.0,0.05868483657437144,-0.489547532713584,-0.6525163717855501,-0.2233202390024241,0.00021215786666666666,0.2,1.27212655544281,3.2784263014793398,-34.08049411773682,0.020588826,0.2505859375,19395,0.9998399019241333,-0.004231740572140552,1.001976728439331
-1.0671813533323165,-0.04843205924613429,-0.9153964369804681,-0.5,-0.017224156863507468,-0.13630334668274713,3.1143811730788955,0.42,-0.0547055942511826,-6.7062784466486555e-09,5149,1.0,-1.676028936654029e-06,0.01,0.11950286807082566,105451520,-0.9024741069116695,2454.58045635,100.0,1141,-5.21000421774521e-07,-0.09353580315236168,2471.85,-0.006900883211625823,-0.05544551970468783,92413,0.0,0.0,0.0,0.05435936766671666,-0.49052120574651265,-0.645811036975834,-0.28600462153077616,0.0002121408,0.2,0.794525146484375,2.1558722853660583,-34.06613674163818,0.01576351,0.14840087890625,19399,0.9999037981033325,-0.011272258177632466,1.0009584426879883
-0.945698495792462,-0.0430039541872055,-0.8587126905237981,-0.5,-0.01632042595654994,-0.06790995289719241,4.296991987638498,0.42,-0.06191783495753513,-8.421915653548295e-09,5150,1.0,-2.021538107678689e-06,0.01,0.16563950924719364,105472000,-0.46343336349726255,2458.8850503599997,100.0,1141,-4.583148339322243e-07,-0.10601494818222931,2453.83,-0.008679871178207394,-0.05289300411653948,92430,0.0,0.0,0.0,0.027980687374365255,-0.495594275219264,-0.5892641800370775,-0.38213234609588875,0.0002121237333333333,0.2,17.223711013793945,44.681915918986,-34.06276363796658,0.039175134,0.20100911458333334,19401,0.998197078704834,0.002549838378197617,1.0007061958312988
-1.022916614940883,-0.049915164853449795,-0.8858389491252228,-0.5,-0.021619876054345063,-0.10872093013021042,3.5732195103027555,0.42,-0.057447317101225026,-7.372020419422434e-09,5151,1.0,-1.7954393481509965e-06,0.01,0.1378457556989449,105492480,-0.6877824656533505,2492.5268918499996,100.0,1141,-4.989008199204543e-07,-0.09885210851214979,2460.93,-0.0075714069510565574,-0.055243395336719,92449,0.0,0.0,0.0,0.04390400354388863,-0.49309498769801846,-0.6284779626235728,-0.3260251435509496,0.00021210666666666666,0.2,5.851490497589111,24.941534161567688,-34.07137203216553,0.024267156,0.2351318359375,19405,0.9988307952880859,0.0002051897463388741,1.0014011859893799
-1.0261178706092278,-0.049992297634369645,-0.9024245838875364,-0.5,-0.023397441236817487,-0.11497605444143041,3.4644457852901476,0.42,-0.05693255210940075,-7.275186442918083e-09,5152,1.0,-1.8301182398347114e-06,0.01,0.13418795596476935,105512960,-0.7148818221922827,2448.6492197499997,100.0,1141,-4.98615930680023e-07,-0.09743884493179139,2456.82,-0.007461717899814316,-0.055175272987526704,92468,0.0,0.0,0.0,0.04522738094656124,-0.4921155343084731,-0.6280325107884572,-0.31415954486323416,0.0002120896,0.2,56.05704116821289,94.90976676940917,-34.07112045288086,0.0235036,0.19788818359375,19409,0.9962617754936218,-0.005689242819789797,1.0015610456466675
-1.0167200658977693,-0.048357275588309996,-0.8882153586287392,-0.5,-0.02329951727624666,-0.10582201035170007,3.585425338815701,0.42,-0.05764132740507939,-7.50347759828588e-09,5153,1.0,-1.904125953937514e-06,0.01,0.13921872024532006,105533440,-0.7476256418956374,2440.96974173,100.0,1141,-4.961202631906967e-07,-0.09918472109412621,2457.37,-0.007647391195539562,-0.05377875199580503,92486,0.0,0.0,0.0,0.04514553836920322,-0.4930682638029527,-0.6226688243968129,-0.3166912669740521,0.00021207253333333333,0.2,53.3752555847168,93.80813827514649,-34.071227073669434,0.025772745,0.2346435546875,19413,0.9963021278381348,-0.00477160420268774,1.0015267133712769
-0.9436228681775297,-0.04486911747638346,-0.856297837809751,-0.5,-0.019147907001643313,-0.07112116957810552,3.8959000172131715,0.42,-0.06152963477042829,-8.346143764040692e-09,5154,1.0,-2.119788669248547e-06,0.01,0.15210028298923897,105553920,-0.5619651626712594,2493.09551747,100.0,1141,-4.5351220565870994e-07,-0.10573882280359506,2487.75,-0.008644300947483485,-0.05557939965026189,92504,0.0,0.0,0.0,0.02659884069100365,-0.4951081420490497,-0.6007516893636601,-0.3530151342989954,0.00021205546666666666,0.2,1.2249046564102173,3.441592884063721,-34.069657516479495,0.020522917,0.1992919921875,19417,0.9998602867126465,-0.013329760418855585,1.001280665397644
-0.9507229014987626,-0.03817219348733532,-0.8523448102835987,-0.5,-0.0067478840308388965,-0.07736624280687901,4.0357412122957905,0.42,-0.060957506516107006,-8.233696767225616e-09,5155,1.0,-2.048348032163324e-06,0.01,0.1566577976767627,105574400,-0.5752145858307034,2444.53630161,100.0,1141,-4.561462153009344e-07,-0.10520785848251009,2474.52,-0.008517205109529321,-0.053980046118417245,92522,0.0,0.0,0.0,0.03091654134713276,-0.494325534045503,-0.5991514434595019,-0.3648950881150439,0.0002120384,0.2,0.8885253667831421,2.7445214986801147,-34.06424045562744,0.016725069,0.17303466796875,19421,0.9998801946640015,-0.009845971909817309,1.0008792877197266
-0.9914632948377615,-0.040368245963798476,-0.8846270005570558,-0.5,-0.0061541579921863725,-0.09653606408020418,3.5698272843703878,0.42,-0.0586271828230722,-7.609351027653619e-09,5156,1.0,-1.969552988186404e-06,0.01,0.13929918739750852,105594880,-0.6844230076472768,2467.8573241800004,100.0,1141,-4.854031983574302e-07,-0.10110540404068354,2456.56,-0.007931034337446494,-0.053787958193612026,92540,-2.685541403479874e-05,0.0,0.0,0.03912049295105231,-0.4935941138503027,-0.6239758090382348,-0.3212986659388388,0.00021202133333333333,0.2,70.70304107666016,166.54617309570312,-34.05973949432373,0.0251124,0.27596435546875,19425,0.992892861366272,-0.00471846895525232,1.0006872415542603
-0.9779583760253528,-0.045139317246398095,-0.8654069554084909,-0.5,-0.018924231503298243,-0.09158309470016217,3.9714519801765285,0.42,-0.05950793201145792,-7.927797182074984e-09,5157,1.0,-2.08713442901244e-06,0.01,0.15563511694961735,105615360,-0.5858944605553961,2454.25518571,100.0,1141,-4.726227753423226e-07,-0.10277237207383867,2443.76,-0.008122949831736977,-0.05541349810831262,92558,-4.88277873955667e-07,0.0,0.0,0.03620220456938668,-0.49475094021825416,-0.6127224229226347,-0.3575192787933312,0.00021200426666666665,0.2,37.947078704833984,111.39690208435059,-34.06331043243408,0.016927805,0.1318359375,19429,0.9955602884292603,-0.00692184092476964,1.0009018182754517
-0.9396223097501772,-0.0446073633525774,-0.8519362447527798,-0.5,-0.019298893429145685,-0.07028774427864917,4.014491500497593,0.42,-0.061101076336132085,-8.23150848203167e-09,5158,1.0,-2.233549072699628e-06,0.01,0.15783683372207305,105635840,-0.5462451168134599,2455.89040574,100.0,1141,-4.519712672188067e-07,-0.10554438454404635,2318.62,-0.008596904741366398,-0.055013263021465954,92576,0.0,0.0,0.0,0.029403441205274584,-0.49500587606152024,-0.597817502697688,-0.36330458158741485,0.00021198719999999998,0.2,46.397953033447266,95.83513431549072,-34.069927024841306,0.020189336,0.17147216796875,19433,0.9959677457809448,-0.005745780328288675,1.0015054941177368
-0.9655706603637224,-0.04317489452660357,-0.8639801883197021,-0.5,-0.010866455441220524,-0.08546064174519011,3.98771900053786,0.42,-0.059883641762614556,-7.929578670246477e-09,5159,1.0,-2.1755903777315664e-06,0.01,0.15856618570871295,105656320,-0.5515777476900782,2414.43048015,100.0,1141,-4.641518950006532e-07,-0.10407902861097429,2242.82,-0.008308989660196841,-0.055040733845289125,92594,0.0,0.0,0.0,0.032610504025528425,-0.49406015695332606,-0.6018372076113272,-0.3547457455469325,0.00021197013333333333,0.2,102.36831665039062,183.9834650213068,-34.065254558216445,0.0451691,0.21628639914772727,19436,0.992150068283081,-0.004459397380494259,1.0008820295333862
-1.0219473341278085,-0.048845615489064895,-0.8876832852212869,-0.5,-0.020002050211633156,-0.1152010086560387,3.464633692853252,0.42,-0.0564951876581982,-7.080480527703416e-09,5160,1.0,-2.0688422272742256e-06,0.01,0.13791581579496645,105676800,-0.7144023066056882,2437.5038557300004,100.0,1141,-4.96021718456131e-07,-0.09883747294759085,2197.02,-0.0074876683173593726,-0.05542031258122264,92611,0.0,0.0,0.0,0.04596212392321375,-0.4918650931941063,-0.629753690362048,-0.3121241801485037,0.00021195306666666668,0.2,105.2608642578125,173.91367874145507,-34.078376579284665,0.03619387,0.270458984375,19440,0.9923887848854065,-0.006858239893335849,1.0021525621414185
-0.9000118941898843,-0.03778302345716618,-0.8199646642121697,-0.5,-0.006944289937312919,-0.054733682622107684,4.682222942946688,0.42,-0.06323511851700415,-8.700485263994803e-09,5161,1.0,-2.406317658819547e-06,0.01,0.1853013167809141,105697280,-0.3447277472668161,2437.82024167,100.0,1141,-4.23190139742683e-07,-0.10990244677780672,2210.81,-0.009171634948476438,-0.05521281797501294,92629,0.0,0.0,0.0,0.021531135004935975,-0.49601121712838125,-0.575172488475446,-0.41842132725048087,0.00021193599999999997,0.2,7.710501670837402,47.96540470123291,-34.0798261642456,0.018636597,0.1892578125,19444,0.9980701804161072,-0.005895931331906468,1.0023859739303589
-0.9825268495086034,-0.04863790938844672,-0.8684478640973868,-0.5,-0.025547593597315194,-0.0935877410303128,3.5462612406175773,0.42,-0.058405909439504175,-7.505734779794712e-09,5162,1.0,-2.096440998090804e-06,0.01,0.14096007224775597,105717760,-0.6809480033151383,2486.4917309400003,100.0,1141,-4.7633066814129216e-07,-0.10122734846704444,2173.43,-0.007999292573631302,-0.05636759411110648,92646,-2.685541403479874e-05,0.0,0.0,0.037168417467896536,-0.4934846821031737,-0.6133959549420374,-0.31498886806087384,0.00021191893333333332,0.2,12.954913139343262,41.56523141860962,-34.075881004333496,0.026413616,0.23712158203125,19448,0.9976480007171631,-0.003576820105081424,1.001577615737915
-0.9924636969975417,-0.04718238216791525,-0.8718086724044178,-0.5,-0.027450182995244904,-0.10151830221430751,3.703858510226938,0.42,-0.05801790159241262,-7.4225249383304946e-09,5163,1.0,-2.0673037729542904e-06,0.01,0.14594385055451947,105738240,-0.6773739017559381,2533.8888739800004,100.0,1141,-4.772296191425409e-07,-0.10073722531260468,2184.57,-0.007833771570459043,-0.056419574492743874,92664,0.0,0.0,0.0,0.03981478415802341,-0.49259634946278086,-0.6150604222115268,-0.33558140094421335,0.00021190186666666667,0.2,23.065034866333008,48.031558418273924,-34.066488647460936,0.019333279,0.182275390625,19452,0.9980410933494568,-0.004255562199978158,1.0011742115020752
-0.8997180527767284,-0.040033430736216936,-0.8266200513374103,-0.5,-0.01144594337464806,-0.05369830256831838,4.684558636715288,0.42,-0.06351434874063858,-8.73135371106987e-09,5164,1.0,-2.4312541829295847e-06,0.01,0.1856097936525035,105758720,-0.3447104114531524,2494.40876761,100.0,1141,-4.2557628086898606e-07,-0.10998126540529218,2078.56,-0.009191316776990466,-0.056334415046245014,92682,0.0,0.0,0.0,0.019515230253729855,-0.496093979929692,-0.576580892458551,-0.41863559593884664,0.00021188479999999997,0.2,20.775596618652344,47.47164125442505,-34.073547172546384,0.018164534,0.21392822265625,19456,0.9980987310409546,-0.004938134271651506,1.0017733573913574
-0.9577956241495336,-0.04110451255470715,-0.8621174056280569,-0.5,-0.016715346474265848,-0.07992727671101271,3.7292334579107873,0.42,-0.06042567443365714,-8.089959916959354e-09,5165,1.0,-2.217489511082808e-06,0.01,0.14825594396532646,105779200,-0.6136019332103388,2523.4895906799998,100.0,1141,-4.61363924760439e-07,-0.10470617851922445,2087.77,-0.008470213190278034,-0.05418292500669292,92700,0.0,0.0,0.0,0.029717688345287215,-0.49414876459344326,-0.6025751918979197,-0.328417603049025,0.00021186773333333332,0.2,95.18853759765625,175.26123237609863,-34.07406387329102,0.026952943,0.21552734375,19460,0.990437924861908,-0.007525787374470383,1.0016509294509888
