time/time_elapsed,reward_terms/fwd_speed,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/vz,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/phase_contact,reward_terms/torque,time/fps,reward_terms/stance_time,time/iterations,reward_terms/height,reward_terms/foot_slip,reward_terms/coef_rate,curriculum/eff_scale,reward_terms/air_time,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/action_rate,reward_terms/residual,reward_terms/clearance,reward_terms/assist_pen,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/alive,time/total_timesteps,reward_terms/overrun,curriculum/ctrl_jitter_ms,reward_terms/ang_xy,reward_terms/stop,curriculum/sprint_dist_m,reward_terms/lat_vel,reward_terms/stance,reward_terms/energy,reward_terms/foot_ahead,reward_terms/upright,reward_terms/time,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,train/std,train/loss,train/explained_variance,train/value_loss
6549,1.3572756810015512,-0.0006142340177394398,240.5,-0.25626020484242495,-0.03900354315632113,0.01,-0.2566582385299594,-0.056426860352218666,4472,-0.02992679572424903,1589,-0.09295987487321636,-0.24085670036276646,-0.4597929782601071,0.1219584,0.003405490075238049,0.621949568,0.0,-0.1076982627678475,-0.10952075819215677,0.0661769276211742,0.0,-0.18345057939268494,-111.82476734999999,0.0,29288448,0.0,0.0,-0.34207313075593704,0.0,43.29376,-1.7772559275010407e-08,-0.0004964076589918373,-0.004672453637567387,0.0,-0.40895084280001454,-0.5,-0.01592636777786538,0.00022682496,-33.93956680297852,13552,0.2,0.21099853515625,0.019698665,0.996213436126709,-0.3106177747249603,0.9991843700408936,0.1325380802154541
6553,1.3978129435422675,-0.0005941191253701191,238.3,-0.26105642730981315,-0.03711976019379904,0.01,-0.26120012690198957,-0.056515816238616776,4472,-0.027190254821713705,1590,-0.09509272342354319,-0.23115865751796832,-0.44988341754598227,0.1220352,0.003294270657028796,0.621931904,0.0,-0.10623059494230906,-0.10958595679571134,0.0626541498719139,0.0,-0.18104401827317385,-111.09772763999999,0.0,29306880,0.0,0.0,-0.33046960582373663,0.0,43.305279999999996,-1.7766395190324245e-08,-0.00018160644433880073,-0.00455938599558478,0.0,-0.39825339393205034,-0.5,-0.012473999202484265,0.00022677887999999997,-33.94003620147705,13556,0.2,0.209765625,0.02234599,0.9964956641197205,-0.27237236499786377,0.9962307214736938,0.5305350869894028
6557,1.382746467023168,-0.0006096545406924688,240.63,-0.26265013481597155,-0.03792556032057529,0.01,-0.2614275667826348,-0.055538333598672454,4472,-0.02861386333340003,1591,-0.0945327950229129,-0.24003977735445212,-0.45638414884609585,0.122112,0.003500433396159982,0.6219142400000001,0.0,-0.10701083781232784,-0.10942911010263076,0.06537658934597164,0.0,-0.18283053898711205,-110.88641801,0.0,29325312,0.0,0.0,-0.3427105905377977,0.0,43.3168,-1.761142671944286e-08,-0.0005929384985334402,-0.004580019429953153,0.0,-0.4005977748711402,-0.5,-0.02148408197099343,0.0002267328,-33.94187889099121,13560,0.2,0.22454833984375,0.021969382,0.9965014457702637,-0.334176629781723,0.9992150664329529,0.12268381975591183
6561,1.4086720370320551,-0.0006004046763308501,236.31,-0.27097350546810645,-0.037840707100884066,0.01,-0.2709882364894946,-0.05659531780995873,4472,-0.026534737936647918,1592,-0.09805452372750978,-0.2492730810978657,-0.45661256034312114,0.1221888,0.0035362410029241196,0.621896576,0.0,-0.10588597674505129,-0.10956078719286604,0.06703046269368931,0.0,-0.1861210208124713,-110.5411437,0.0,29343744,0.0,0.0,-0.34355580028108024,0.0,43.328320000000005,-1.7284086288634052e-08,-0.00032268685399051435,-0.00458626108456937,0.0,-0.4198546381926991,-0.5,-0.017884864145889877,0.00022668672000000003,-33.94295177459717,13564,0.2,0.228271484375,0.022230998,0.9966459274291992,-0.30912524461746216,0.9989889860153198,0.16403665542602539
6565,1.4208872362868303,-0.0006052725851068359,237.42,-0.267606196241977,-0.03807836726472084,0.01,-0.26399660091980875,-0.05663221242288305,4472,-0.025117232818350505,1593,-0.09731481528505144,-0.2397847185863125,-0.4544999794896802,0.1222656,0.003449435462243855,0.621878912,0.0,-0.10712988267397956,-0.10945938519972544,0.06307465890851488,0.0,-0.18761509466652646,-110.88541250000002,0.0,29362176,0.0,0.0,-0.3413859277513473,0.0,43.339839999999995,-1.8064481447348116e-08,-0.00023749740573780187,-0.004644083277597324,0.0,-0.412992261982678,-0.5,-0.01899704387760721,0.00022664064,-33.93858947753906,13568,0.2,0.21224365234375,0.019974552,0.9961636066436768,-0.31883910298347473,0.9992274045944214,0.12596763782203196
6569,1.380682523959903,-0.0006066558870696386,236.1,-0.26471596251154167,-0.03809884832228711,0.01,-0.26570042034029645,-0.05686342451551152,4472,-0.025764748395886272,1594,-0.09572349307062095,-0.2516288138919822,-0.45891490023579734,0.1223424,0.003487412817776203,0.621861248,0.0,-0.10820248413843424,-0.1094102362908411,0.06518128004815174,0.0,-0.18516693860115876,-110.62962992999998,0.0,29380608,0.0,0.0,-0.34727895617995586,0.0,43.35136,-1.7973841995935776e-08,-0.00043348463948689246,-0.004641349199732954,0.0,-0.4162525229810281,-0.5,-0.012644963338971138,0.00022659455999999998,-33.94102802276611,13572,0.2,0.22830810546875,0.021549322,0.9964920282363892,-0.2530473470687866,0.9983861446380615,0.2627826243638992
6573,1.4029252927231717,-0.0005873063360697754,240.11,-0.25867818993501895,-0.03876955365036841,0.01,-0.26220009848682774,-0.05686082575054779,4472,-0.029522470800050844,1595,-0.09475706061753458,-0.24892667439751254,-0.4515060810517981,0.1224192,0.003529730540726127,0.6218435840000001,0.0,-0.10750096121622374,-0.10963698968202495,0.06371746899421184,0.0,-0.17971640743919606,-111.23225291000003,0.0,29399040,0.0,0.0,-0.330178882222836,0.0,43.362880000000004,-1.782177693168145e-08,-0.0003434971938853896,-0.004578393697984421,0.0,-0.3964295775253781,-0.5,-0.01588053263258189,0.00022654847999999995,-33.941398239135744,13576,0.2,0.19937744140625,0.020830631,0.996407151222229,-0.26049911975860596,0.998466968536377,0.2527321524918079
6577,1.4209294221441438,-0.000612790607284074,237.61,-0.2693634066775012,-0.037405597228985704,0.01,-0.2634558551105267,-0.056716259142936244,4472,-0.027210597834912024,1596,-0.09789234491067812,-0.24965734387803373,-0.4520651691245407,0.122496,0.00347059400842732,0.62182592,0.0,-0.1068864250605687,-0.10944692682179635,0.06527391711404545,0.0,-0.18583218323901,-110.75641044,0.0,29417472,0.0,0.0,-0.3441291001212754,0.0,43.374399999999994,-1.793797690704997e-08,-0.0012179011404793787,-0.004656411192758576,0.0,-0.40907907885296924,-0.5,-0.01719556311145425,0.00022650239999999998,-33.93993721008301,13580,0.2,0.19300537109375,0.01814967,0.9963011741638184,-0.2927321195602417,0.9989293813705444,0.1737298920750618
6581,1.3684708047839276,-0.0006248387545323259,237.57,-0.2649440799832534,-0.03954751891229817,0.01,-0.26588794850892433,-0.05725942274019746,4472,-0.026312572506463364,1597,-0.09526981993288716,-0.24967716818062696,-0.45979982432535393,0.1225728,0.003415255865547806,0.621808256,0.0,-0.10682968066574622,-0.10936915258688006,0.06470186727194455,0.0,-0.18693005990440853,-110.70254068000004,0.0,29435904,0.0,0.0,-0.34681305453793887,0.0,43.38592,-1.8131956767383967e-08,-0.0006063393456743186,-0.004733434914528566,0.0,-0.41256857959497945,-0.5,-0.0167095759883523,0.00022645632,-33.936859703063966,13584,0.2,0.19388427734375,0.01921497,0.9961222410202026,-0.2517052888870239,0.9986942410469055,0.2152399018406868
6585,1.4047205708344452,-0.0005982032711733111,238.65,-0.26451670359599405,-0.03725637993699271,0.01,-0.2640822729363111,-0.0561934045042035,4472,-0.027356677211678795,1598,-0.09551952350526718,-0.2498688239363015,-0.4549786941583057,0.1226496,0.003355034313345742,0.621790592,0.0,-0.1085022879057607,-0.10939382232915808,0.06732941457435822,0.0,-0.1813091309697847,-110.86204778999999,0.0,29454336,0.0,0.0,-0.33556971103164646,0.0,43.39744,-1.782683654335309e-08,-0.0007424603117579579,-0.0045869458625933494,0.0,-0.4032429546549942,-0.5,-0.018868536106310785,0.00022641023999999999,-33.93927192687988,13588,0.2,0.2143310546875,0.021800388,0.9963998794555664,-0.31480303406715393,0.9992592930793762,0.11185079999268055
6590,1.4019283927737136,-0.0006093256561499962,238.25,-0.2710515642277527,-0.036405447838854715,0.01,-0.26187140922750807,-0.056212388833176107,4472,-0.029399586385504033,1599,-0.09767285605864437,-0.2632760544882436,-0.4560644580675114,0.1227264,0.0034136280656740484,0.6217729280000001,0.0,-0.10771571509529144,-0.10928824610622194,0.06507220476500222,0.0,-0.1911245099561801,-110.80726089000001,0.0,29472768,0.0,0.0,-0.3494033598987233,0.0,43.40896,-1.76999823020077e-08,-0.0007587232257047352,-0.004658739233112209,0.0,-0.4132946986647275,-0.5,-0.015143466077279299,0.00022636416000000001,-33.938855743408205,13592,0.2,0.19097900390625,0.019669315,0.9961342215538025,-0.28802067041397095,0.9988897442817688,0.17658192589879035
6594,1.3820672075830405,-0.0006132857859727228,237.15,-0.2589655329739706,-0.038022938334178046,0.01,-0.26299927063463174,-0.057069347284998156,4472,-0.024995571248129837,1600,-0.09374158439481581,-0.2418462775689886,-0.4543654556783589,0.1228032,0.0034380420369820464,0.621755264,0.0,-0.10831922222669209,-0.10949425653638699,0.06837527972798009,0.0,-0.17843015076265548,-110.51375334000001,0.0,29491200,0.0,0.0,-0.3354419691360993,0.0,43.42048,-1.8362469151290934e-08,-0.0001755834078857929,-0.004663894135136826,0.0,-0.4036847067458088,-0.5,-0.017358734761364757,0.00022631808,-33.93360443115235,13596,0.2,0.21419677734375,0.02082159,0.9958176612854004,-0.2902481257915497,0.9988521933555603,0.19083267003297805
6598,1.4202745268216472,-0.0006109385200972852,238.48,-0.2684256763348938,-0.03566445372231125,0.01,-0.25974436727771955,-0.057110420371652,4472,-0.026699260823079385,1601,-0.09715929575602743,-0.2507447488349245,-0.4474251940436764,0.12288,0.0035503468049379685,0.6217376,0.0,-0.10744879993839386,-0.10942243093080734,0.06662352602001671,0.0,-0.18609935784463452,-110.39633430999999,0.0,29509632,0.0,0.0,-0.34304515523969353,0.0,43.432,-1.7802542983853362e-08,-0.0004145947366026986,-0.004700767129734241,0.0,-0.40310296981126276,-0.5,-0.018035536725074054,0.00022627199999999996,-33.93267631530762,13600,0.2,0.1939453125,0.019332264,0.9959893226623535,-0.29342037439346313,0.9989712834358215,0.16573349758982658
6602,1.3998029851515308,-0.0006171095386304093,234.8,-0.26628551878128826,-0.03668006386174836,0.01,-0.2615334901591786,-0.0569911169226471,4472,-0.024338968526636664,1602,-0.09665468775865543,-0.25740450402814696,-0.45317024697353403,0.1229568,0.00360785546945408,0.621719936,0.0,-0.10747539850102343,-0.10925010523832741,0.06837705241828584,0.0,-0.18785339899191003,-109.68444832000002,0.0,29528064,0.0,0.0,-0.34477748388815105,0.0,43.44352,-1.815231089197881e-08,-0.0004599246096545262,-0.004703427602639776,0.0,-0.40622202877983804,-0.5,-0.015754545142408462,0.00022622592,-33.93166179656983,13604,0.2,0.1869873046875,0.01882482,0.9958509206771851,-0.31449005007743835,0.9991703629493713,0.12762379199266433
6606,1.4194571498312678,-0.0006198746628527354,238.0,-0.269766948519471,-0.0355493121960775,0.01,-0.26551566700239904,-0.0562790026962627,4472,-0.02899282351265558,1603,-0.09614010557995412,-0.2597864754097992,-0.45187671113291905,0.1230336,0.0035139968612283054,0.6217022720000001,0.0,-0.10761505359183278,-0.10917088927395713,0.06567847479432706,0.0,-0.1839577321571435,-111.00802500999998,0.0,29546496,0.0,0.0,-0.3379309746304752,0.0,43.45504,-1.7796264715973297e-08,-0.00018897187550343656,-0.004698875968044504,0.0,-0.40232535865160274,-0.5,-0.017249004240147768,0.00022617983999999997,-33.927680778503415,13608,0.2,0.2085693359375,0.020776555,0.9957753419876099,-0.3169804811477661,0.9993029236793518,0.11670293845236301
6610,1.3995140616595956,-0.0006319726949601028,234.34,-0.267614773193918,-0.035526025142341794,0.01,-0.26666569649885685,-0.0573618518098284,4472,-0.024399733746476058,1604,-0.09681014203261055,-0.25525672010589706,-0.4604504714652476,0.1231104,0.00352430525688558,0.621684608,0.0,-0.10698090563012351,-0.10923320167591212,0.06758563376183702,0.0,-0.1880308371599161,-110.35186393999999,0.0,29564928,0.0,0.0,-0.34954892955579225,0.0,43.46656,-1.7915369893375215e-08,-0.0002557513199354193,-0.004763214493847241,0.0,-0.41225815303709956,-0.5,-0.015510923613328486,0.00022613376,-33.9278377532959,13612,0.2,0.19952392578125,0.019787705,0.9959151148796082,-0.24496087431907654,0.9982658624649048,0.2681680917739868
6614,1.4417767769965355,-0.0006034428076758494,232.05,-0.2748283437953344,-0.035955530360899206,0.01,-0.265566647388401,-0.056979589321063125,4472,-0.025454009548411705,1605,-0.10079876298614245,-0.25727196800730057,-0.44496131809774503,0.1231872,0.0036675342125818133,0.621666944,0.0,-0.10733685025533818,-0.10921461259156431,0.06945184825886787,0.0,-0.18937751550688564,-109.76140691999998,0.0,29583360,0.0,0.0,-0.33728942364597947,0.0,43.47808,-1.7930298580822984e-08,-0.00023401466644882985,-0.004648471485617819,0.0,-0.40250672313813735,-0.5,-0.01930466607445851,0.00022608768000000003,-33.92411575317383,13616,0.2,0.199365234375,0.02015217,0.995376467704773,-0.30851972103118896,0.9989752769470215,0.1661769211292267
6618,1.3976669120757177,-0.0006223813785109135,236.39,-0.2706191987162138,-0.03571451465692616,0.01,-0.2726498313787491,-0.057547788802188866,4472,-0.027609498015307408,1606,-0.09784039783732275,-0.2798883415140307,-0.45960279095879364,0.123264,0.003419595890186934,0.62164928,0.0,-0.10634331658135704,-0.10922316559980584,0.06631167301142021,0.0,-0.1914519015180477,-110.10712579999998,0.0,29601792,0.0,0.0,-0.34980904653602596,0.0,43.489599999999996,-1.7973357580478064e-08,-7.802633094343974e-05,-0.004778743404881369,0.0,-0.41369280529920277,-0.5,-0.018288949364796282,0.0002260416,-33.923198509216306,13620,0.2,0.2176025390625,0.019387443,0.9954137206077576,-0.30760109424591064,0.9991351366043091,0.14385490342974663
6622,1.3870003601038692,-0.0006263235531990257,235.7,-0.2625380617261648,-0.03658142556765725,0.01,-0.26584629867017284,-0.057821312030090694,4472,-0.025841516893706284,1607,-0.09550276320676299,-0.2510867436716871,-0.45405388170387223,0.1233408,0.0033555768604855984,0.621631616,0.0,-0.10702715608922145,-0.10893509481448921,0.06675008555284402,0.0,-0.184346669966548,-110.50387990000002,0.0,29620224,0.0,0.0,-0.3438499681835294,0.0,43.50112,-1.817943259396164e-08,-0.00038528450009849225,-0.004728368929703541,0.0,-0.4022610179165391,-0.5,-0.018144075851887466,0.00022599551999999998,-33.93006553649902,13624,0.2,0.2294189453125,0.022256983,0.9960265159606934,-0.3258213698863983,0.9992256164550781,0.12963948883116244
6627,1.4564518569699145,-0.0006131205886474021,233.25,-0.27416156937178315,-0.03393802288300735,0.01,-0.2670127672556493,-0.056958504344882664,4472,-0.026291546261442516,1608,-0.10119270307560088,-0.2670565225202958,-0.452304000903377,0.1234176,0.003606770258759045,0.621613952,0.0,-0.10745312659435284,-0.10921764263664108,0.06762987530340676,0.0,-0.19020518496670563,-109.92128589,0.0,29638656,0.0,0.0,-0.34467071971966234,0.0,43.512640000000005,-1.800031370091399e-08,-0.0001859153516000916,-0.004708844997142308,0.0,-0.4088581383095755,-0.5,-0.016557911748532207,0.00022594944,-33.93560256958008,13628,0.2,0.222119140625,0.018376186,0.9965000152587891,-0.26247116923332214,0.9988101124763489,0.19288137853145598
6631,1.4074554247273732,-0.0006309105009940888,230.49,-0.2673113941332114,-0.03545676035188803,0.01,-0.269977951530662,-0.058077023938575056,4472,-0.02108702389361699,1609,-0.09873733598143579,-0.2601610521379089,-0.46118316497102846,0.1234944,0.0033463536399520105,0.621596288,0.0,-0.10742601860581892,-0.10892512983544209,0.07211403286731671,0.0,-0.18859645453492233,-109.71871390999999,0.0,29657088,0.0,0.0,-0.3503200586499695,0.0,43.52416,-1.8660952326656273e-08,-0.00031223866238505723,-0.004783353585186874,0.0,-0.41066401910731964,-0.5,-0.01630012538516894,0.00022590335999999998,-33.94038887023926,13632,0.2,0.19749755859375,0.02026875,0.9966326951980591,-0.29194265604019165,0.9989702105522156,0.17458996027708054
6635,1.4370614548936649,-0.0006111053512565874,233.13,-0.27474775027051623,-0.03431008347369911,0.01,-0.268606188702817,-0.057373920493411563,4472,-0.026930244801203825,1610,-0.1013688313072003,-0.2548562533294021,-0.44952292520043513,0.1235712,0.0038275820778734568,0.621578624,0.0,-0.10687323843636791,-0.10906665714885136,0.06340624584109458,0.0,-0.19121649023598503,-109.88963593999999,0.0,29675520,0.0,0.0,-0.3471018339252135,0.0,43.53568,-1.7868268771699125e-08,-0.00019239691120880012,-0.004715584912899453,0.0,-0.40544643751720055,-0.5,-0.021001223661005496,0.00022585728,-33.94010887145996,13636,0.2,0.24539794921875,0.022265982,0.9965367317199707,-0.3183225989341736,0.9991664290428162,0.13309161253273488
6639,1.4114213457540605,-0.0006316022308457827,231.48,-0.2703870649351139,-0.03561965406649736,0.01,-0.27358818851676037,-0.0582434940808138,4472,-0.023082598532912217,1611,-0.0987640478271457,-0.26429484017246757,-0.46245510388406014,0.123648,0.003608940550798757,0.62156096,0.0,-0.10764575701579798,-0.10898976133228327,0.06925597057720055,0.0,-0.18878866712116807,-109.49746939999999,0.0,29693952,0.0,0.0,-0.3509376478568548,0.0,43.547200000000004,-1.8232168614982807e-08,-0.00036949629504000564,-0.004814656885018309,0.0,-0.4203263378482169,-0.5,-0.017935069499071688,0.00022581119999999998,-33.93520812988281,13640,0.2,0.22364501953125,0.019938316,0.9961174726486206,-0.31389468908309937,0.9992573261260986,0.12663090899586676
6643,1.436460116913703,-0.0006115300012720967,232.27,-0.2638259777969129,-0.035679931198195854,0.01,-0.25869499926541845,-0.057629524330532284,4472,-0.025533355727222644,1612,-0.09910614553622918,-0.24691077814716522,-0.437070894644677,0.1237248,0.003752169816935849,0.621543296,0.0,-0.10692255892695217,-0.10923110860875665,0.06319856966996976,0.0,-0.18390197524640375,-109.10670742999999,0.0,29712384,0.0,0.0,-0.33448306866871347,0.0,43.55872,-1.799130240692294e-08,-0.00038540558423468766,-0.004695118727751796,0.0,-0.39341001121847374,-0.5,-0.021465133363381027,0.00022576512,-33.93436222076416,13644,0.2,0.2417724609375,0.023946393,0.9959084391593933,-0.32880568504333496,0.9993175864219666,0.10935161225497722
6647,1.3776946125930722,-0.0006315207688029554,237.96,-0.26430510238764854,-0.034587639438710925,0.01,-0.26712041955978827,-0.05651685657210467,4472,-0.029831851987789076,1613,-0.09560736383611174,-0.24115301059072378,-0.4544141841147274,0.1238016,0.0034787319956295607,0.621525632,0.0,-0.10666450520129721,-0.10913730164206147,0.06655355683345562,0.0,-0.18170992198557526,-110.64076727,0.0,29730816,0.0,0.0,-0.3391946281916887,0.0,43.57024,-1.7985315233998585e-08,-0.0003043575921364951,-0.004715871952538318,0.0,-0.38986621629840884,-0.5,-0.018958608084358276,0.00022571904,-33.93093357086182,13648,0.2,0.22076416015625,0.02169178,0.9957422614097595,-0.32445836067199707,0.9994133710861206,0.09923360757529735
6651,1.3847779582256952,-0.0006231768994834308,242.46,-0.26275682713083465,-0.03592820640838913,0.01,-0.2686151737666291,-0.0579108477520843,4472,-0.03152577853082524,1614,-0.09720862059101604,-0.2624346735964151,-0.4529123881395647,0.1238784,0.003710937139759254,0.621507968,0.0,-0.1079203969910522,-0.10936652938689284,0.06402786096507952,0.0,-0.18511575295707228,-111.22193508999999,0.0,29749248,0.0,0.0,-0.3423096785048006,0.0,43.58176,-1.8122834141750804e-08,-0.0006205737022649741,-0.004780166210363822,0.0,-0.3973980241373296,-0.5,-0.01893636933527887,0.00022567295999999996,-33.92902870178223,13652,0.2,0.22813720703125,0.023137499,0.9960289001464844,-0.3049473464488983,0.9991021752357483,0.14755061715841294
6655,1.4075649050533585,-0.0006113875203165339,238.01,-0.2589803738970596,-0.035542927085792216,0.01,-0.2669074330314485,-0.057269125310112225,4472,-0.02642378943952887,1615,-0.09609758891733373,-0.2428073409808324,-0.44788528598080657,0.1239552,0.0036610238862016965,0.621490304,0.0,-0.10818815929894099,-0.10915173627371955,0.06252711443565273,0.0,-0.17772074201554525,-110.73645282999998,0.0,29767680,0.0,0.0,-0.3348102859832573,0.0,43.59328,-1.7722560006022065e-08,-0.00018549330398939508,-0.004700559356627687,0.0,-0.38711353615321353,-0.5,-0.020307220553513618,0.00022562688,-33.931344985961914,13656,0.2,0.2193359375,0.021816703,0.9959890246391296,-0.33041658997535706,0.9993994832038879,0.09956429414451122
6659,1.4167007798073792,-0.0006297934283969736,237.17,-0.27422998529760456,-0.03481940172449585,0.01,-0.2661521650979162,-0.05717714258375336,4472,-0.02734135081926878,1616,-0.09963840771155856,-0.25960137138128814,-0.45650004582898845,0.124032,0.003723415125730551,0.62147264,0.0,-0.10678995127890324,-0.1089970457937566,0.06794038921134378,0.0,-0.1954060702020923,-110.41932831999999,0.0,29786112,0.0,0.0,-0.3555243397004555,0.0,43.6048,-1.7908705743409485e-08,-0.000400928219592681,-0.004798043502707213,0.0,-0.40498583650878006,-0.5,-0.017380767106078564,0.00022558080000000002,-33.931053161621094,13660,0.2,0.219970703125,0.022521598,0.9961194396018982,-0.29126298427581787,0.9989216327667236,0.1749450109899044
6663,1.3792841493237311,-0.0006255106508892182,237.29,-0.25803053452815444,-0.034779124499524576,0.01,-0.2674428036129223,-0.05792507129008322,4472,-0.026992773777844075,1617,-0.0955687767886928,-0.25022293642294086,-0.45837983232198404,0.1241088,0.0035026036429270688,0.621454976,0.0,-0.10748643192283538,-0.10907373104266556,0.07064768837069955,0.0,-0.18283828222681967,-110.49492586000001,0.0,29804544,0.0,0.0,-0.340866065066854,0.0,43.61632,-1.8101108937640054e-08,-0.00022836384410538383,-0.0047657472692578355,0.0,-0.3932422450948574,-0.5,-0.018888114695437254,0.00022553472,-33.934552383422854,13664,0.2,0.23426513671875,0.0225409,0.9961981177330017,-0.3020934462547302,0.9991174936294556,0.1476588010787964
6668,1.4192001712679363,-0.0006144372354981069,238.38,-0.2660793155642437,-0.034060512071749385,0.01,-0.2669638183326729,-0.05700333861920959,4472,-0.02831804537789948,1618,-0.09789079836619405,-0.24791929808862415,-0.45042051023603996,0.1241856,0.00368489551733041,0.6214373120000001,0.0,-0.10638035153877969,-0.10914140161380441,0.06291710171366215,0.0,-0.18546583196790284,-110.63036217999999,0.0,29822976,0.0,0.0,-0.3373412418596382,0.0,43.62784,-1.7931941815839042e-08,-0.00023145318202280428,-0.0046753236261655945,0.0,-0.39507418894200935,-0.5,-0.01959052657475695,0.00022548863999999997,-33.934622573852536,13668,0.2,0.2105224609375,0.022562582,0.9961838722229004,-0.31448131799697876,0.999159038066864,0.1363027088344097
6672,1.4044565818895518,-0.0006239700757392302,238.17,-0.26614516441134695,-0.035200311734060956,0.01,-0.26964598820368857,-0.05738186989308517,4472,-0.027416083534869056,1619,-0.09824859300522369,-0.2683943369300754,-0.45606180340890506,0.1242624,0.003532442988620864,0.621419648,0.0,-0.1066627383545275,-0.109085923928907,0.06713294729275751,0.0,-0.1860165805298449,-110.44336033999998,0.0,29841408,0.0,0.0,-0.3458060804836183,0.0,43.639359999999996,-1.798043299533809e-08,-0.00026731701725269064,-0.0047629722094066325,0.0,-0.4020092151098696,-0.5,-0.018343327823095022,0.00022544256,-33.93551750183106,13672,0.2,0.2149658203125,0.020874538,0.9963127374649048,-0.32087868452072144,0.9992973804473877,0.11672147922217846
6676,1.421831144158142,-0.0006183433819749799,237.16,-0.26475687824666155,-0.034939172138225255,0.01,-0.268935249384275,-0.057894057182656423,4472,-0.027753947060167167,1620,-0.09887705289923189,-0.26209291528132406,-0.45066028043438,0.1243392,0.0037293833770996165,0.621401984,0.0,-0.10592666094160245,-0.10922887591193563,0.06201695873405017,0.0,-0.183771902732058,-110.60216634999999,0.0,29859840,0.0,0.0,-0.341123675591997,0.0,43.65088,-1.7561318575468265e-08,-8.837504425968902e-05,-0.004732973449601764,0.0,-0.40067957666213805,-0.5,-0.02003761731320992,0.00022539647999999997,-33.932550239562985,13676,0.2,0.23045654296875,0.021953622,0.9959260821342468,-0.31145650148391724,0.9991599321365356,0.1392559688538313
6680,1.3612962846172563,-0.0006334951845802067,239.76,-0.25753846227877414,-0.03622949521920097,0.01,-0.26583371584775356,-0.05753861993617784,4472,-0.02805641106291053,1621,-0.0945017778659084,-0.25270745366033,-0.45943090704378153,0.124416,0.003366970039981728,0.62138432,0.0,-0.10701099546944969,-0.10921101106865319,0.06603306077556284,0.0,-0.18228398439219115,-110.87195492000001,0.0,29878272,0.0,0.0,-0.3404713122982078,0.0,43.6624,-1.8264696047575247e-08,-0.00019220119073205518,-0.004808767412855759,0.0,-0.39842900534220976,-0.5,-0.020160423940978944,0.0002253504,-33.930081367492676,13680,0.2,0.23739013671875,0.023186507,0.9959771037101746,-0.333326518535614,0.9993999004364014,0.09927866086363793
6684,1.4201049516359536,-0.0006175003731871872,238.83,-0.26240221444028733,-0.03618649688550404,0.01,-0.26791891395624073,-0.05726848817581794,4472,-0.027699150589695718,1622,-0.09768335365000343,-0.26281789848686093,-0.44843456177537916,0.1244928,0.0033100036315671685,0.621366656,0.0,-0.10680125236649396,-0.10915290897967586,0.06795890352006655,0.0,-0.17908686679041128,-110.92390552999997,0.0,29896704,0.0,0.0,-0.33467434172413735,0.0,43.673919999999995,-1.776634268396452e-08,-0.0003241471836497493,-0.004706563228784131,0.0,-0.3923782830645786,-0.5,-0.014780824119225145,0.00022530431999999998,-33.928024482727054,13684,0.2,0.2009765625,0.017396593,0.9957737922668457,-0.27575138211250305,0.998857855796814,0.18616001158952714
6689,1.4073875048964848,-0.0006310452343701402,237.3,-0.26820750979167224,-0.0348863283894416,0.01,-0.2664663176675904,-0.05680225098324751,4472,-0.028336899149710208,1623,-0.09856173590969725,-0.2549492391261897,-0.45557720458151824,0.1245696,0.0034977210097066644,0.621348992,0.0,-0.10666697463114412,-0.10910356146718447,0.06412633496591022,0.0,-0.18890136102151164,-110.69651573000003,0.0,29915136,0.0,0.0,-0.34610160994655015,0.0,43.68544,-1.79437497312501e-08,-0.0003960283281301107,-0.004779853790299799,0.0,-0.4004553445260185,-0.5,-0.017327657784335315,0.00022525824,-33.92689952850342,13688,0.2,0.224462890625,0.02253909,0.9955554008483887,-0.26297321915626526,0.9986379742622375,0.22605185061693192
6693,1.391729466593629,-0.0006332731725800094,237.29,-0.2626302214666267,-0.03658500106369693,0.01,-0.2707406021532354,-0.05779694670817656,4472,-0.026682307879026566,1624,-0.09607480710492648,-0.2637100268265014,-0.4603446240976352,0.1246464,0.0034651685499637905,0.621331328,0.0,-0.10600607823724775,-0.10917853259776612,0.06979817086779305,0.0,-0.1872591332965506,-110.23085397000001,0.0,29933568,0.0,0.0,-0.34811504565578893,0.0,43.696960000000004,-1.8109681426412822e-08,-0.00042314038315106916,-0.004825884509934243,0.0,-0.39722636181102516,-0.5,-0.01996666829800233,0.00022521215999999998,-33.92325916290283,13692,0.2,0.177734375,0.017359115,0.9955246448516846,-0.31232312321662903,0.9991210699081421,0.14815504401922225
